date,food_unscaled,food_monthly,isPartial,scale,food
2016-12-13,66,74.0,,0.74,48.839999999999996
2016-12-14,66,74.0,,0.74,48.839999999999996
2016-12-15,62,74.0,,0.74,45.88
2016-12-16,63,74.0,,0.74,46.62
2016-12-17,69,74.0,,0.74,51.06
2016-12-18,69,74.0,,0.74,51.06
2016-12-19,65,74.0,,0.74,48.1
2016-12-20,63,74.0,,0.74,46.62
2016-12-21,64,74.0,,0.74,47.36
2016-12-22,64,74.0,,0.74,47.36
2016-12-23,71,74.0,,0.74,52.54
2016-12-24,80,74.0,,0.74,59.2
2016-12-25,100,74.0,,0.74,74.0
2016-12-26,77,74.0,,0.74,56.98
2016-12-27,67,74.0,,0.74,49.58
2016-12-28,70,74.0,,0.74,51.8
2016-12-29,72,74.0,,0.74,53.28
2016-12-30,81,74.0,,0.74,59.94
2016-12-31,96,74.0,,0.74,71.03999999999999
2017-01-01,100,72.0,False,0.72,72.0
2017-01-02,87,72.0,,0.72,62.64
2017-01-03,79,72.0,,0.72,56.879999999999995
2017-01-04,83,72.0,,0.72,59.76
2017-01-05,83,72.0,,0.72,59.76
2017-01-06,82,72.0,,0.72,59.04
2017-01-07,91,72.0,,0.72,65.52
2017-01-08,88,72.0,,0.72,63.36
2017-01-09,78,72.0,,0.72,56.16
2017-01-10,76,72.0,,0.72,54.72
2017-01-11,79,72.0,,0.72,56.879999999999995
2017-01-12,79,72.0,,0.72,56.879999999999995
2017-01-13,83,72.0,,0.72,59.76
2017-01-14,90,72.0,,0.72,64.8
2017-01-15,91,72.0,,0.72,65.52
2017-01-16,81,72.0,,0.72,58.32
2017-01-17,76,72.0,,0.72,54.72
2017-01-18,78,72.0,,0.72,56.16
2017-01-19,80,72.0,,0.72,57.599999999999994
2017-01-20,77,72.0,,0.72,55.44
2017-01-21,89,72.0,,0.72,64.08
2017-01-22,89,72.0,,0.72,64.08
2017-01-23,76,72.0,,0.72,54.72
2017-01-24,78,72.0,,0.72,56.16
2017-01-25,75,72.0,,0.72,54.0
2017-01-26,78,72.0,,0.72,56.16
2017-01-27,80,72.0,,0.72,57.599999999999994
2017-01-28,92,72.0,,0.72,66.24
2017-01-29,92,72.0,,0.72,66.24
2017-01-30,79,72.0,,0.72,56.879999999999995
2017-01-31,80,72.0,,0.72,57.599999999999994
2017-02-01,83,71.0,False,0.71,58.93
2017-02-02,84,71.0,,0.71,59.64
2017-02-03,86,71.0,,0.71,61.059999999999995
2017-02-04,100,71.0,,0.71,71.0
2017-02-05,97,71.0,,0.71,68.86999999999999
2017-02-06,71,71.0,,0.71,50.41
2017-02-07,79,71.0,,0.71,56.089999999999996
2017-02-08,80,71.0,,0.71,56.8
2017-02-09,80,71.0,,0.71,56.8
2017-02-10,85,71.0,,0.71,60.349999999999994
2017-02-11,92,71.0,,0.71,65.32
2017-02-12,93,71.0,,0.71,66.03
2017-02-13,79,71.0,,0.71,56.089999999999996
2017-02-14,80,71.0,,0.71,56.8
2017-02-15,82,71.0,,0.71,58.22
2017-02-16,81,71.0,,0.71,57.51
2017-02-17,84,71.0,,0.71,59.64
2017-02-18,97,71.0,,0.71,68.86999999999999
2017-02-19,94,71.0,,0.71,66.74
2017-02-20,85,71.0,,0.71,60.349999999999994
2017-02-21,81,71.0,,0.71,57.51
2017-02-22,81,71.0,,0.71,57.51
2017-02-23,82,71.0,,0.71,58.22
2017-02-24,85,71.0,,0.71,60.349999999999994
2017-02-25,97,71.0,,0.71,68.86999999999999
2017-02-26,100,71.0,,0.71,71.0
2017-02-27,82,71.0,,0.71,58.22
2017-02-28,83,71.0,,0.71,58.93
2017-03-01,82,72.0,False,0.72,59.04
2017-03-02,84,72.0,,0.72,60.48
2017-03-03,84,72.0,,0.72,60.48
2017-03-04,100,72.0,,0.72,72.0
2017-03-05,99,72.0,,0.72,71.28
2017-03-06,85,72.0,,0.72,61.199999999999996
2017-03-07,85,72.0,,0.72,61.199999999999996
2017-03-08,82,72.0,,0.72,59.04
2017-03-09,83,72.0,,0.72,59.76
2017-03-10,86,72.0,,0.72,61.919999999999995
2017-03-11,95,72.0,,0.72,68.39999999999999
2017-03-12,100,72.0,,0.72,72.0
2017-03-13,86,72.0,,0.72,61.919999999999995
2017-03-14,82,72.0,,0.72,59.04
2017-03-15,84,72.0,,0.72,60.48
2017-03-16,84,72.0,,0.72,60.48
2017-03-17,87,72.0,,0.72,62.64
2017-03-18,97,72.0,,0.72,69.84
2017-03-19,96,72.0,,0.72,69.12
2017-03-20,82,72.0,,0.72,59.04
2017-03-21,82,72.0,,0.72,59.04
2017-03-22,82,72.0,,0.72,59.04
2017-03-23,85,72.0,,0.72,61.199999999999996
2017-03-24,86,72.0,,0.72,61.919999999999995
2017-03-25,96,72.0,,0.72,69.12
2017-03-26,99,72.0,,0.72,71.28
2017-03-27,84,72.0,,0.72,60.48
2017-03-28,84,72.0,,0.72,60.48
2017-03-29,84,72.0,,0.72,60.48
2017-03-30,83,72.0,,0.72,59.76
2017-03-31,89,72.0,,0.72,64.08
2017-04-01,96,76.0,False,0.76,72.96000000000001
2017-04-02,96,76.0,,0.76,72.96000000000001
2017-04-03,80,76.0,,0.76,60.8
2017-04-04,81,76.0,,0.76,61.56
2017-04-05,82,76.0,,0.76,62.32
2017-04-06,84,76.0,,0.76,63.84
2017-04-07,85,76.0,,0.76,64.6
2017-04-08,98,76.0,,0.76,74.48
2017-04-09,100,76.0,,0.76,76.0
2017-04-10,83,76.0,,0.76,63.08
2017-04-11,82,76.0,,0.76,62.32
2017-04-12,83,76.0,,0.76,63.08
2017-04-13,82,76.0,,0.76,62.32
2017-04-14,88,76.0,,0.76,66.88
2017-04-15,96,76.0,,0.76,72.96000000000001
2017-04-16,96,76.0,,0.76,72.96000000000001
2017-04-17,79,76.0,,0.76,60.04
2017-04-18,80,76.0,,0.76,60.8
2017-04-19,79,76.0,,0.76,60.04
2017-04-20,83,76.0,,0.76,63.08
2017-04-21,81,76.0,,0.76,61.56
2017-04-22,97,76.0,,0.76,73.72
2017-04-23,93,76.0,,0.76,70.68
2017-04-24,84,76.0,,0.76,63.84
2017-04-25,82,76.0,,0.76,62.32
2017-04-26,82,76.0,,0.76,62.32
2017-04-27,80,76.0,,0.76,60.8
2017-04-28,83,76.0,,0.76,63.08
2017-04-29,93,76.0,,0.76,70.68
2017-04-30,95,76.0,,0.76,72.2
2017-05-01,84,78.0,False,0.78,65.52
2017-05-02,83,78.0,,0.78,64.74000000000001
2017-05-03,82,78.0,,0.78,63.96
2017-05-04,85,78.0,,0.78,66.3
2017-05-05,90,78.0,,0.78,70.2
2017-05-06,97,78.0,,0.78,75.66
2017-05-07,96,78.0,,0.78,74.88
2017-05-08,83,78.0,,0.78,64.74000000000001
2017-05-09,81,78.0,,0.78,63.18
2017-05-10,84,78.0,,0.78,65.52
2017-05-11,82,78.0,,0.78,63.96
2017-05-12,88,78.0,,0.78,68.64
2017-05-13,96,78.0,,0.78,74.88
2017-05-14,95,78.0,,0.78,74.10000000000001
2017-05-15,86,78.0,,0.78,67.08
2017-05-16,84,78.0,,0.78,65.52
2017-05-17,83,78.0,,0.78,64.74000000000001
2017-05-18,82,78.0,,0.78,63.96
2017-05-19,85,78.0,,0.78,66.3
2017-05-20,95,78.0,,0.78,74.10000000000001
2017-05-21,97,78.0,,0.78,75.66
2017-05-22,87,78.0,,0.78,67.86
2017-05-23,83,78.0,,0.78,64.74000000000001
2017-05-24,82,78.0,,0.78,63.96
2017-05-25,85,78.0,,0.78,66.3
2017-05-26,88,78.0,,0.78,68.64
2017-05-27,99,78.0,,0.78,77.22
2017-05-28,100,78.0,,0.78,78.0
2017-05-29,99,78.0,,0.78,77.22
2017-05-30,84,78.0,,0.78,65.52
2017-05-31,84,78.0,,0.78,65.52
2017-06-01,78,78.0,False,0.78,60.84
2017-06-02,80,78.0,,0.78,62.400000000000006
2017-06-03,94,78.0,,0.78,73.32000000000001
2017-06-04,92,78.0,,0.78,71.76
2017-06-05,81,78.0,,0.78,63.18
2017-06-06,80,78.0,,0.78,62.400000000000006
2017-06-07,82,78.0,,0.78,63.96
2017-06-08,79,78.0,,0.78,61.620000000000005
2017-06-09,84,78.0,,0.78,65.52
2017-06-10,91,78.0,,0.78,70.98
2017-06-11,92,78.0,,0.78,71.76
2017-06-12,79,78.0,,0.78,61.620000000000005
2017-06-13,78,78.0,,0.78,60.84
2017-06-14,78,78.0,,0.78,60.84
2017-06-15,80,78.0,,0.78,62.400000000000006
2017-06-16,85,78.0,,0.78,66.3
2017-06-17,96,78.0,,0.78,74.88
2017-06-18,88,78.0,,0.78,68.64
2017-06-19,81,78.0,,0.78,63.18
2017-06-20,79,78.0,,0.78,61.620000000000005
2017-06-21,81,78.0,,0.78,63.18
2017-06-22,81,78.0,,0.78,63.18
2017-06-23,87,78.0,,0.78,67.86
2017-06-24,100,78.0,,0.78,78.0
2017-06-25,98,78.0,,0.78,76.44
2017-06-26,85,78.0,,0.78,66.3
2017-06-27,78,78.0,,0.78,60.84
2017-06-28,81,78.0,,0.78,63.18
2017-06-29,79,78.0,,0.78,61.620000000000005
2017-06-30,85,78.0,,0.78,66.3
2017-07-01,94,80.0,False,0.8,75.2
2017-07-02,98,80.0,,0.8,78.4
2017-07-03,90,80.0,,0.8,72.0
2017-07-04,94,80.0,,0.8,75.2
2017-07-05,80,80.0,,0.8,64.0
2017-07-06,83,80.0,,0.8,66.4
2017-07-07,83,80.0,,0.8,66.4
2017-07-08,93,80.0,,0.8,74.4
2017-07-09,96,80.0,,0.8,76.80000000000001
2017-07-10,83,80.0,,0.8,66.4
2017-07-11,81,80.0,,0.8,64.8
2017-07-12,82,80.0,,0.8,65.60000000000001
2017-07-13,81,80.0,,0.8,64.8
2017-07-14,85,80.0,,0.8,68.0
2017-07-15,97,80.0,,0.8,77.60000000000001
2017-07-16,100,80.0,,0.8,80.0
2017-07-17,82,80.0,,0.8,65.60000000000001
2017-07-18,82,80.0,,0.8,65.60000000000001
2017-07-19,83,80.0,,0.8,66.4
2017-07-20,82,80.0,,0.8,65.60000000000001
2017-07-21,86,80.0,,0.8,68.8
2017-07-22,96,80.0,,0.8,76.80000000000001
2017-07-23,98,80.0,,0.8,78.4
2017-07-24,82,80.0,,0.8,65.60000000000001
2017-07-25,79,80.0,,0.8,63.2
2017-07-26,80,80.0,,0.8,64.0
2017-07-27,81,80.0,,0.8,64.8
2017-07-28,86,80.0,,0.8,68.8
2017-07-29,96,80.0,,0.8,76.80000000000001
2017-07-30,97,80.0,,0.8,77.60000000000001
2017-07-31,85,80.0,,0.8,68.0
2017-08-01,84,78.0,False,0.78,65.52
2017-08-02,88,78.0,,0.78,68.64
2017-08-03,85,78.0,,0.78,66.3
2017-08-04,87,78.0,,0.78,67.86
2017-08-05,98,78.0,,0.78,76.44
2017-08-06,99,78.0,,0.78,77.22
2017-08-07,85,78.0,,0.78,66.3
2017-08-08,83,78.0,,0.78,64.74000000000001
2017-08-09,85,78.0,,0.78,66.3
2017-08-10,84,78.0,,0.78,65.52
2017-08-11,88,78.0,,0.78,68.64
2017-08-12,100,78.0,,0.78,78.0
2017-08-13,95,78.0,,0.78,74.10000000000001
2017-08-14,88,78.0,,0.78,68.64
2017-08-15,81,78.0,,0.78,63.18
2017-08-16,82,78.0,,0.78,63.96
2017-08-17,83,78.0,,0.78,64.74000000000001
2017-08-18,86,78.0,,0.78,67.08
2017-08-19,96,78.0,,0.78,74.88
2017-08-20,95,78.0,,0.78,74.10000000000001
2017-08-21,72,78.0,,0.78,56.160000000000004
2017-08-22,77,78.0,,0.78,60.06
2017-08-23,77,78.0,,0.78,60.06
2017-08-24,79,78.0,,0.78,61.620000000000005
2017-08-25,82,78.0,,0.78,63.96
2017-08-26,89,78.0,,0.78,69.42
2017-08-27,88,78.0,,0.78,68.64
2017-08-28,83,78.0,,0.78,64.74000000000001
2017-08-29,82,78.0,,0.78,63.96
2017-08-30,81,78.0,,0.78,63.18
2017-08-31,82,78.0,,0.78,63.96
2017-09-01,84,76.0,False,0.76,63.84
2017-09-02,97,76.0,,0.76,73.72
2017-09-03,100,76.0,,0.76,76.0
2017-09-04,96,76.0,,0.76,72.96000000000001
2017-09-05,76,76.0,,0.76,57.76
2017-09-06,73,76.0,,0.76,55.480000000000004
2017-09-07,76,76.0,,0.76,57.76
2017-09-08,76,76.0,,0.76,57.76
2017-09-09,87,76.0,,0.76,66.12
2017-09-10,83,76.0,,0.76,63.08
2017-09-11,80,76.0,,0.76,60.8
2017-09-12,77,76.0,,0.76,58.52
2017-09-13,81,76.0,,0.76,61.56
2017-09-14,82,76.0,,0.76,62.32
2017-09-15,86,76.0,,0.76,65.36
2017-09-16,96,76.0,,0.76,72.96000000000001
2017-09-17,92,76.0,,0.76,69.92
2017-09-18,83,76.0,,0.76,63.08
2017-09-19,80,76.0,,0.76,60.8
2017-09-20,80,76.0,,0.76,60.8
2017-09-21,80,76.0,,0.76,60.8
2017-09-22,81,76.0,,0.76,61.56
2017-09-23,96,76.0,,0.76,72.96000000000001
2017-09-24,90,76.0,,0.76,68.4
2017-09-25,79,76.0,,0.76,60.04
2017-09-26,81,76.0,,0.76,61.56
2017-09-27,80,76.0,,0.76,60.8
2017-09-28,82,76.0,,0.76,62.32
2017-09-29,84,76.0,,0.76,63.84
2017-09-30,95,76.0,,0.76,72.2
2017-10-01,95,79.0,False,0.79,75.05
2017-10-02,78,79.0,,0.79,61.620000000000005
2017-10-03,78,79.0,,0.79,61.620000000000005
2017-10-04,82,79.0,,0.79,64.78
2017-10-05,82,79.0,,0.79,64.78
2017-10-06,85,79.0,,0.79,67.15
2017-10-07,93,79.0,,0.79,73.47
2017-10-08,100,79.0,,0.79,79.0
2017-10-09,83,79.0,,0.79,65.57000000000001
2017-10-10,82,79.0,,0.79,64.78
2017-10-11,78,79.0,,0.79,61.620000000000005
2017-10-12,80,79.0,,0.79,63.2
2017-10-13,88,79.0,,0.79,69.52000000000001
2017-10-14,97,79.0,,0.79,76.63000000000001
2017-10-15,96,79.0,,0.79,75.84
2017-10-16,81,79.0,,0.79,63.99
2017-10-17,81,79.0,,0.79,63.99
2017-10-18,83,79.0,,0.79,65.57000000000001
2017-10-19,84,79.0,,0.79,66.36
2017-10-20,83,79.0,,0.79,65.57000000000001
2017-10-21,97,79.0,,0.79,76.63000000000001
2017-10-22,94,79.0,,0.79,74.26
2017-10-23,84,79.0,,0.79,66.36
2017-10-24,82,79.0,,0.79,64.78
2017-10-25,84,79.0,,0.79,66.36
2017-10-26,80,79.0,,0.79,63.2
2017-10-27,85,79.0,,0.79,67.15
2017-10-28,91,79.0,,0.79,71.89
2017-10-29,90,79.0,,0.79,71.10000000000001
2017-10-30,80,79.0,,0.79,63.2
2017-10-31,75,79.0,,0.79,59.25
2017-11-01,81,74.0,False,0.74,59.94
2017-11-02,82,74.0,,0.74,60.68
2017-11-03,85,74.0,,0.74,62.9
2017-11-04,97,74.0,,0.74,71.78
2017-11-05,93,74.0,,0.74,68.82
2017-11-06,84,74.0,,0.74,62.16
2017-11-07,86,74.0,,0.74,63.64
2017-11-08,86,74.0,,0.74,63.64
2017-11-09,85,74.0,,0.74,62.9
2017-11-10,88,74.0,,0.74,65.12
2017-11-11,100,74.0,,0.74,74.0
2017-11-12,96,74.0,,0.74,71.03999999999999
2017-11-13,86,74.0,,0.74,63.64
2017-11-14,85,74.0,,0.74,62.9
2017-11-15,85,74.0,,0.74,62.9
2017-11-16,87,74.0,,0.74,64.38
2017-11-17,87,74.0,,0.74,64.38
2017-11-18,97,74.0,,0.74,71.78
2017-11-19,98,74.0,,0.74,72.52
2017-11-20,84,74.0,,0.74,62.16
2017-11-21,86,74.0,,0.74,63.64
2017-11-22,92,74.0,,0.74,68.08
2017-11-23,100,74.0,,0.74,74.0
2017-11-24,73,74.0,,0.74,54.019999999999996
2017-11-25,83,74.0,,0.74,61.42
2017-11-26,87,74.0,,0.74,64.38
2017-11-27,74,74.0,,0.74,54.76
2017-11-28,77,74.0,,0.74,56.98
2017-11-29,79,74.0,,0.74,58.46
2017-11-30,79,74.0,,0.74,58.46
2017-12-01,68,78.0,False,0.78,53.04
2017-12-02,76,78.0,,0.78,59.28
2017-12-03,73,78.0,,0.78,56.940000000000005
2017-12-04,66,78.0,,0.78,51.480000000000004
2017-12-05,65,78.0,,0.78,50.7
2017-12-06,65,78.0,,0.78,50.7
2017-12-07,65,78.0,,0.78,50.7
2017-12-08,64,78.0,,0.78,49.92
2017-12-09,75,78.0,,0.78,58.5
2017-12-10,71,78.0,,0.78,55.38
2017-12-11,65,78.0,,0.78,50.7
2017-12-12,65,78.0,,0.78,50.7
2017-12-13,66,78.0,,0.78,51.480000000000004
2017-12-14,64,78.0,,0.78,49.92
2017-12-15,66,78.0,,0.78,51.480000000000004
2017-12-16,76,78.0,,0.78,59.28
2017-12-17,75,78.0,,0.78,58.5
2017-12-18,69,78.0,,0.78,53.82
2017-12-19,67,78.0,,0.78,52.260000000000005
2017-12-20,68,78.0,,0.78,53.04
2017-12-21,69,78.0,,0.78,53.82
2017-12-22,68,78.0,,0.78,53.04
2017-12-23,74,78.0,,0.78,57.72
2017-12-24,80,78.0,,0.78,62.400000000000006
2017-12-25,100,78.0,,0.78,78.0
2017-12-26,78,78.0,,0.78,60.84
2017-12-27,71,78.0,,0.78,55.38
2017-12-28,68,78.0,,0.78,53.04
2017-12-29,73,78.0,,0.78,56.940000000000005
2017-12-30,80,78.0,,0.78,62.400000000000006
2017-12-31,83,78.0,,0.78,64.74000000000001
2018-01-01,100,76.0,False,0.76,76.0
2018-01-02,83,76.0,,0.76,63.08
2018-01-03,80,76.0,,0.76,60.8
2018-01-04,81,76.0,,0.76,61.56
2018-01-05,83,76.0,,0.76,63.08
2018-01-06,95,76.0,,0.76,72.2
2018-01-07,91,76.0,,0.76,69.16
2018-01-08,79,76.0,,0.76,60.04
2018-01-09,75,76.0,,0.76,57.0
2018-01-10,81,76.0,,0.76,61.56
2018-01-11,81,76.0,,0.76,61.56
2018-01-12,83,76.0,,0.76,63.08
2018-01-13,96,76.0,,0.76,72.96000000000001
2018-01-14,95,76.0,,0.76,72.2
2018-01-15,85,76.0,,0.76,64.6
2018-01-16,74,76.0,,0.76,56.24
2018-01-17,77,76.0,,0.76,58.52
2018-01-18,81,76.0,,0.76,61.56
2018-01-19,83,76.0,,0.76,63.08
2018-01-20,94,76.0,,0.76,71.44
2018-01-21,91,76.0,,0.76,69.16
2018-01-22,79,76.0,,0.76,60.04
2018-01-23,78,76.0,,0.76,59.28
2018-01-24,79,76.0,,0.76,60.04
2018-01-25,80,76.0,,0.76,60.8
2018-01-26,84,76.0,,0.76,63.84
2018-01-27,100,76.0,,0.76,76.0
2018-01-28,99,76.0,,0.76,75.24
2018-01-29,82,76.0,,0.76,62.32
2018-01-30,82,76.0,,0.76,62.32
2018-01-31,80,76.0,,0.76,60.8
2018-02-01,84,80.0,False,0.8,67.2
2018-02-02,83,80.0,,0.8,66.4
2018-02-03,100,80.0,,0.8,80.0
2018-02-04,94,80.0,,0.8,75.2
2018-02-05,69,80.0,,0.8,55.2
2018-02-06,80,80.0,,0.8,64.0
2018-02-07,78,80.0,,0.8,62.400000000000006
2018-02-08,79,80.0,,0.8,63.2
2018-02-09,83,80.0,,0.8,66.4
2018-02-10,94,80.0,,0.8,75.2
2018-02-11,95,80.0,,0.8,76.0
2018-02-12,80,80.0,,0.8,64.0
2018-02-13,83,80.0,,0.8,66.4
2018-02-14,83,80.0,,0.8,66.4
2018-02-15,85,80.0,,0.8,68.0
2018-02-16,86,80.0,,0.8,68.8
2018-02-17,100,80.0,,0.8,80.0
2018-02-18,99,80.0,,0.8,79.2
2018-02-19,88,80.0,,0.8,70.4
2018-02-20,79,80.0,,0.8,63.2
2018-02-21,78,80.0,,0.8,62.400000000000006
2018-02-22,80,80.0,,0.8,64.0
2018-02-23,83,80.0,,0.8,66.4
2018-02-24,98,80.0,,0.8,78.4
2018-02-25,98,80.0,,0.8,78.4
2018-02-26,80,80.0,,0.8,64.0
2018-02-27,80,80.0,,0.8,64.0
2018-02-28,79,80.0,,0.8,63.2
2018-03-01,80,81.0,False,0.81,64.80000000000001
2018-03-02,82,81.0,,0.81,66.42
2018-03-03,100,81.0,,0.81,81.0
2018-03-04,98,81.0,,0.81,79.38000000000001
2018-03-05,81,81.0,,0.81,65.61
2018-03-06,81,81.0,,0.81,65.61
2018-03-07,82,81.0,,0.81,66.42
2018-03-08,83,81.0,,0.81,67.23
2018-03-09,86,81.0,,0.81,69.66000000000001
2018-03-10,98,81.0,,0.81,79.38000000000001
2018-03-11,99,81.0,,0.81,80.19000000000001
2018-03-12,85,81.0,,0.81,68.85000000000001
2018-03-13,82,81.0,,0.81,66.42
2018-03-14,81,81.0,,0.81,65.61
2018-03-15,82,81.0,,0.81,66.42
2018-03-16,83,81.0,,0.81,67.23
2018-03-17,99,81.0,,0.81,80.19000000000001
2018-03-18,95,81.0,,0.81,76.95
2018-03-19,82,81.0,,0.81,66.42
2018-03-20,80,81.0,,0.81,64.80000000000001
2018-03-21,79,81.0,,0.81,63.99
2018-03-22,81,81.0,,0.81,65.61
2018-03-23,87,81.0,,0.81,70.47
2018-03-24,98,81.0,,0.81,79.38000000000001
2018-03-25,100,81.0,,0.81,81.0
2018-03-26,86,81.0,,0.81,69.66000000000001
2018-03-27,84,81.0,,0.81,68.04
2018-03-28,84,81.0,,0.81,68.04
2018-03-29,84,81.0,,0.81,68.04
2018-03-30,90,81.0,,0.81,72.9
2018-03-31,100,81.0,,0.81,81.0
2018-04-01,100,83.0,False,0.83,83.0
2018-04-02,80,83.0,,0.83,66.39999999999999
2018-04-03,78,83.0,,0.83,64.74
2018-04-04,81,83.0,,0.83,67.22999999999999
2018-04-05,82,83.0,,0.83,68.06
2018-04-06,88,83.0,,0.83,73.03999999999999
2018-04-07,98,83.0,,0.83,81.33999999999999
2018-04-08,99,83.0,,0.83,82.17
2018-04-09,82,83.0,,0.83,68.06
2018-04-10,79,83.0,,0.83,65.57
2018-04-11,79,83.0,,0.83,65.57
2018-04-12,80,83.0,,0.83,66.39999999999999
2018-04-13,84,83.0,,0.83,69.72
2018-04-14,95,83.0,,0.83,78.85
2018-04-15,98,83.0,,0.83,81.33999999999999
2018-04-16,80,83.0,,0.83,66.39999999999999
2018-04-17,79,83.0,,0.83,65.57
2018-04-18,80,83.0,,0.83,66.39999999999999
2018-04-19,82,83.0,,0.83,68.06
2018-04-20,82,83.0,,0.83,68.06
2018-04-21,98,83.0,,0.83,81.33999999999999
2018-04-22,96,83.0,,0.83,79.67999999999999
2018-04-23,82,83.0,,0.83,68.06
2018-04-24,81,83.0,,0.83,67.22999999999999
2018-04-25,81,83.0,,0.83,67.22999999999999
2018-04-26,79,83.0,,0.83,65.57
2018-04-27,82,83.0,,0.83,68.06
2018-04-28,96,83.0,,0.83,79.67999999999999
2018-04-29,96,83.0,,0.83,79.67999999999999
2018-04-30,83,83.0,,0.83,68.89
2018-05-01,79,83.0,False,0.83,65.57
2018-05-02,78,83.0,,0.83,64.74
2018-05-03,82,83.0,,0.83,68.06
2018-05-04,85,83.0,,0.83,70.55
2018-05-05,94,83.0,,0.83,78.02
2018-05-06,99,83.0,,0.83,82.17
2018-05-07,81,83.0,,0.83,67.22999999999999
2018-05-08,78,83.0,,0.83,64.74
2018-05-09,81,83.0,,0.83,67.22999999999999
2018-05-10,79,83.0,,0.83,65.57
2018-05-11,83,83.0,,0.83,68.89
2018-05-12,96,83.0,,0.83,79.67999999999999
2018-05-13,96,83.0,,0.83,79.67999999999999
2018-05-14,82,83.0,,0.83,68.06
2018-05-15,77,83.0,,0.83,63.91
2018-05-16,79,83.0,,0.83,65.57
2018-05-17,80,83.0,,0.83,66.39999999999999
2018-05-18,83,83.0,,0.83,68.89
2018-05-19,91,83.0,,0.83,75.53
2018-05-20,94,83.0,,0.83,78.02
2018-05-21,79,83.0,,0.83,65.57
2018-05-22,79,83.0,,0.83,65.57
2018-05-23,80,83.0,,0.83,66.39999999999999
2018-05-24,82,83.0,,0.83,68.06
2018-05-25,82,83.0,,0.83,68.06
2018-05-26,96,83.0,,0.83,79.67999999999999
2018-05-27,100,83.0,,0.83,83.0
2018-05-28,93,83.0,,0.83,77.19
2018-05-29,78,83.0,,0.83,64.74
2018-05-30,78,83.0,,0.83,64.74
2018-05-31,80,83.0,,0.83,66.39999999999999
2018-06-01,79,84.0,False,0.84,66.36
2018-06-02,91,84.0,,0.84,76.44
2018-06-03,96,84.0,,0.84,80.64
2018-06-04,77,84.0,,0.84,64.67999999999999
2018-06-05,76,84.0,,0.84,63.839999999999996
2018-06-06,78,84.0,,0.84,65.52
2018-06-07,78,84.0,,0.84,65.52
2018-06-08,83,84.0,,0.84,69.72
2018-06-09,93,84.0,,0.84,78.11999999999999
2018-06-10,94,84.0,,0.84,78.96
2018-06-11,82,84.0,,0.84,68.88
2018-06-12,79,84.0,,0.84,66.36
2018-06-13,80,84.0,,0.84,67.2
2018-06-14,78,84.0,,0.84,65.52
2018-06-15,82,84.0,,0.84,68.88
2018-06-16,95,84.0,,0.84,79.8
2018-06-17,90,84.0,,0.84,75.6
2018-06-18,77,84.0,,0.84,64.67999999999999
2018-06-19,74,84.0,,0.84,62.16
2018-06-20,78,84.0,,0.84,65.52
2018-06-21,78,84.0,,0.84,65.52
2018-06-22,84,84.0,,0.84,70.56
2018-06-23,94,84.0,,0.84,78.96
2018-06-24,100,84.0,,0.84,84.0
2018-06-25,81,84.0,,0.84,68.03999999999999
2018-06-26,79,84.0,,0.84,66.36
2018-06-27,77,84.0,,0.84,64.67999999999999
2018-06-28,80,84.0,,0.84,67.2
2018-06-29,85,84.0,,0.84,71.39999999999999
2018-06-30,96,84.0,,0.84,80.64
2018-07-01,95,90.0,False,0.9,85.5
2018-07-02,80,90.0,,0.9,72.0
2018-07-03,83,90.0,,0.9,74.7
2018-07-04,94,90.0,,0.9,84.60000000000001
2018-07-05,83,90.0,,0.9,74.7
2018-07-06,83,90.0,,0.9,74.7
2018-07-07,96,90.0,,0.9,86.4
2018-07-08,94,90.0,,0.9,84.60000000000001
2018-07-09,80,90.0,,0.9,72.0
2018-07-10,78,90.0,,0.9,70.2
2018-07-11,81,90.0,,0.9,72.9
2018-07-12,81,90.0,,0.9,72.9
2018-07-13,86,90.0,,0.9,77.4
2018-07-14,96,90.0,,0.9,86.4
2018-07-15,92,90.0,,0.9,82.8
2018-07-16,81,90.0,,0.9,72.9
2018-07-17,79,90.0,,0.9,71.10000000000001
2018-07-18,79,90.0,,0.9,71.10000000000001
2018-07-19,82,90.0,,0.9,73.8
2018-07-20,85,90.0,,0.9,76.5
2018-07-21,99,90.0,,0.9,89.10000000000001
2018-07-22,100,90.0,,0.9,90.0
2018-07-23,84,90.0,,0.9,75.60000000000001
2018-07-24,79,90.0,,0.9,71.10000000000001
2018-07-25,81,90.0,,0.9,72.9
2018-07-26,81,90.0,,0.9,72.9
2018-07-27,89,90.0,,0.9,80.10000000000001
2018-07-28,100,90.0,,0.9,90.0
2018-07-29,99,90.0,,0.9,89.10000000000001
2018-07-30,84,90.0,,0.9,75.60000000000001
2018-07-31,80,90.0,,0.9,72.0
2018-08-01,82,86.0,False,0.86,70.52
2018-08-02,83,86.0,,0.86,71.38
2018-08-03,84,86.0,,0.86,72.24
2018-08-04,95,86.0,,0.86,81.7
2018-08-05,99,86.0,,0.86,85.14
2018-08-06,81,86.0,,0.86,69.66
2018-08-07,79,86.0,,0.86,67.94
2018-08-08,78,86.0,,0.86,67.08
2018-08-09,79,86.0,,0.86,67.94
2018-08-10,85,86.0,,0.86,73.1
2018-08-11,94,86.0,,0.86,80.84
2018-08-12,94,86.0,,0.86,80.84
2018-08-13,78,86.0,,0.86,67.08
