date,invest_unscaled,invest_monthly,isPartial,scale,invest
2019-08-30,61,53.0,,0.53,32.33
2019-08-31,54,53.0,,0.53,28.62
2019-09-01,55,56.0,False,0.56,30.800000000000004
2019-09-02,61,56.0,,0.56,34.160000000000004
2019-09-03,73,56.0,,0.56,40.88
2019-09-04,72,56.0,,0.56,40.32000000000001
2019-09-05,71,56.0,,0.56,39.760000000000005
2019-09-06,76,56.0,,0.56,42.56
2019-09-07,72,56.0,,0.56,40.32000000000001
2019-09-08,70,56.0,,0.56,39.2
2019-09-09,68,56.0,,0.56,38.080000000000005
2019-09-10,78,56.0,,0.56,43.68000000000001
2019-09-11,86,56.0,,0.56,48.160000000000004
2019-09-12,100,56.0,,0.56,56.00000000000001
2019-09-13,74,56.0,,0.56,41.440000000000005
2019-09-14,69,56.0,,0.56,38.64
2019-09-15,71,56.0,,0.56,39.760000000000005
2019-09-16,89,56.0,,0.56,49.84
2019-09-17,77,56.0,,0.56,43.120000000000005
2019-09-18,85,56.0,,0.56,47.6
2019-09-19,66,56.0,,0.56,36.96
2019-09-20,70,56.0,,0.56,39.2
2019-09-21,55,56.0,,0.56,30.800000000000004
2019-09-22,58,56.0,,0.56,32.480000000000004
2019-09-23,72,56.0,,0.56,40.32000000000001
2019-09-24,80,56.0,,0.56,44.800000000000004
2019-09-25,80,56.0,,0.56,44.800000000000004
2019-09-26,78,56.0,,0.56,43.68000000000001
2019-09-27,60,56.0,,0.56,33.6
2019-09-28,58,56.0,,0.56,32.480000000000004
2019-09-29,53,56.0,,0.56,29.680000000000003
2019-09-30,81,56.0,,0.56,45.36000000000001
2019-10-01,89,53.0,False,0.53,47.17
2019-10-02,99,53.0,,0.53,52.470000000000006
2019-10-03,83,53.0,,0.53,43.99
2019-10-04,73,53.0,,0.53,38.690000000000005
2019-10-05,59,53.0,,0.53,31.270000000000003
2019-10-06,58,53.0,,0.53,30.740000000000002
2019-10-07,77,53.0,,0.53,40.81
2019-10-08,83,53.0,,0.53,43.99
2019-10-09,76,53.0,,0.53,40.28
2019-10-10,75,53.0,,0.53,39.75
2019-10-11,65,53.0,,0.53,34.45
2019-10-12,59,53.0,,0.53,31.270000000000003
2019-10-13,56,53.0,,0.53,29.68
2019-10-14,69,53.0,,0.53,36.57
2019-10-15,82,53.0,,0.53,43.46
2019-10-16,89,53.0,,0.53,47.17
2019-10-17,68,53.0,,0.53,36.04
2019-10-18,75,53.0,,0.53,39.75
2019-10-19,60,53.0,,0.53,31.8
2019-10-20,68,53.0,,0.53,36.04
2019-10-21,87,53.0,,0.53,46.11
2019-10-22,100,53.0,,0.53,53.0
2019-10-23,80,53.0,,0.53,42.400000000000006
2019-10-24,82,53.0,,0.53,43.46
2019-10-25,85,53.0,,0.53,45.050000000000004
2019-10-26,60,53.0,,0.53,31.8
2019-10-27,64,53.0,,0.53,33.92
2019-10-28,85,53.0,,0.53,45.050000000000004
2019-10-29,83,53.0,,0.53,43.99
2019-10-30,76,53.0,,0.53,40.28
2019-10-31,76,53.0,,0.53,40.28
2019-11-01,71,54.0,False,0.54,38.34
2019-11-02,63,54.0,,0.54,34.02
2019-11-03,67,54.0,,0.54,36.18
2019-11-04,90,54.0,,0.54,48.6
2019-11-05,83,54.0,,0.54,44.82
2019-11-06,87,54.0,,0.54,46.980000000000004
2019-11-07,89,54.0,,0.54,48.06
2019-11-08,100,54.0,,0.54,54.0
2019-11-09,69,54.0,,0.54,37.260000000000005
2019-11-10,65,54.0,,0.54,35.1
2019-11-11,95,54.0,,0.54,51.300000000000004
2019-11-12,89,54.0,,0.54,48.06
2019-11-13,97,54.0,,0.54,52.38
2019-11-14,77,54.0,,0.54,41.580000000000005
2019-11-15,88,54.0,,0.54,47.52
2019-11-16,76,54.0,,0.54,41.040000000000006
2019-11-17,63,54.0,,0.54,34.02
2019-11-18,87,54.0,,0.54,46.980000000000004
2019-11-19,94,54.0,,0.54,50.760000000000005
2019-11-20,85,54.0,,0.54,45.900000000000006
2019-11-21,88,54.0,,0.54,47.52
2019-11-22,77,54.0,,0.54,41.580000000000005
2019-11-23,52,54.0,,0.54,28.080000000000002
2019-11-24,51,54.0,,0.54,27.540000000000003
2019-11-25,71,54.0,,0.54,38.34
2019-11-26,86,54.0,,0.54,46.440000000000005
2019-11-27,75,54.0,,0.54,40.5
2019-11-28,60,54.0,,0.54,32.400000000000006
2019-11-29,53,54.0,,0.54,28.62
2019-11-30,60,54.0,,0.54,32.400000000000006
2019-12-01,54,53.0,False,0.53,28.62
2019-12-02,65,53.0,,0.53,34.45
2019-12-03,78,53.0,,0.53,41.34
2019-12-04,91,53.0,,0.53,48.230000000000004
2019-12-05,78,53.0,,0.53,41.34
2019-12-06,75,53.0,,0.53,39.75
2019-12-07,64,53.0,,0.53,33.92
2019-12-08,64,53.0,,0.53,33.92
2019-12-09,86,53.0,,0.53,45.580000000000005
2019-12-10,71,53.0,,0.53,37.63
2019-12-11,84,53.0,,0.53,44.52
2019-12-12,68,53.0,,0.53,36.04
2019-12-13,84,53.0,,0.53,44.52
2019-12-14,69,53.0,,0.53,36.57
2019-12-15,68,53.0,,0.53,36.04
2019-12-16,65,53.0,,0.53,34.45
2019-12-17,77,53.0,,0.53,40.81
2019-12-18,69,53.0,,0.53,36.57
2019-12-19,61,53.0,,0.53,32.33
2019-12-20,79,53.0,,0.53,41.870000000000005
2019-12-21,56,53.0,,0.53,29.68
2019-12-22,56,53.0,,0.53,29.68
2019-12-23,57,53.0,,0.53,30.21
2019-12-24,58,53.0,,0.53,30.740000000000002
2019-12-25,59,53.0,,0.53,31.270000000000003
2019-12-26,69,53.0,,0.53,36.57
2019-12-27,100,53.0,,0.53,53.0
2019-12-28,82,53.0,,0.53,43.46
2019-12-29,77,53.0,,0.53,40.81
2019-12-30,86,53.0,,0.53,45.580000000000005
2019-12-31,82,53.0,,0.53,43.46
2020-01-01,58,67.0,False,0.67,38.86
2020-01-02,100,67.0,,0.67,67.0
2020-01-03,93,67.0,,0.67,62.31
2020-01-04,68,67.0,,0.67,45.56
2020-01-05,67,67.0,,0.67,44.89
2020-01-06,76,67.0,,0.67,50.92
2020-01-07,74,67.0,,0.67,49.580000000000005
2020-01-08,80,67.0,,0.67,53.6
2020-01-09,89,67.0,,0.67,59.63
2020-01-10,79,67.0,,0.67,52.93
2020-01-11,69,67.0,,0.67,46.230000000000004
2020-01-12,70,67.0,,0.67,46.900000000000006
2020-01-13,79,67.0,,0.67,52.93
2020-01-14,84,67.0,,0.67,56.28
2020-01-15,84,67.0,,0.67,56.28
2020-01-16,72,67.0,,0.67,48.24
2020-01-17,81,67.0,,0.67,54.27
2020-01-18,63,67.0,,0.67,42.21
2020-01-19,73,67.0,,0.67,48.910000000000004
2020-01-20,67,67.0,,0.67,44.89
2020-01-21,81,67.0,,0.67,54.27
2020-01-22,72,67.0,,0.67,48.24
2020-01-23,69,67.0,,0.67,46.230000000000004
2020-01-24,77,67.0,,0.67,51.59
2020-01-25,62,67.0,,0.67,41.54
2020-01-26,60,67.0,,0.67,40.2
2020-01-27,65,67.0,,0.67,43.550000000000004
2020-01-28,66,67.0,,0.67,44.220000000000006
2020-01-29,91,67.0,,0.67,60.970000000000006
2020-01-30,84,67.0,,0.67,56.28
2020-01-31,75,67.0,,0.67,50.25
2020-02-01,48,75.0,False,0.75,36.0
2020-02-02,49,75.0,,0.75,36.75
2020-02-03,68,75.0,,0.75,51.0
2020-02-04,79,75.0,,0.75,59.25
2020-02-05,88,75.0,,0.75,66.0
2020-02-06,77,75.0,,0.75,57.75
2020-02-07,72,75.0,,0.75,54.0
2020-02-08,59,75.0,,0.75,44.25
2020-02-09,59,75.0,,0.75,44.25
2020-02-10,68,75.0,,0.75,51.0
2020-02-11,81,75.0,,0.75,60.75
2020-02-12,83,75.0,,0.75,62.25
2020-02-13,77,75.0,,0.75,57.75
2020-02-14,75,75.0,,0.75,56.25
2020-02-15,47,75.0,,0.75,35.25
2020-02-16,50,75.0,,0.75,37.5
2020-02-17,63,75.0,,0.75,47.25
2020-02-18,71,75.0,,0.75,53.25
2020-02-19,87,75.0,,0.75,65.25
2020-02-20,71,75.0,,0.75,53.25
2020-02-21,80,75.0,,0.75,60.0
2020-02-22,57,75.0,,0.75,42.75
2020-02-23,57,75.0,,0.75,42.75
2020-02-24,77,75.0,,0.75,57.75
2020-02-25,79,75.0,,0.75,59.25
2020-02-26,77,75.0,,0.75,57.75
2020-02-27,81,75.0,,0.75,60.75
2020-02-28,100,75.0,,0.75,75.0
2020-02-29,67,75.0,,0.75,50.25
2020-03-01,51,100.0,False,1.0,51.0
2020-03-02,62,100.0,,1.0,62.0
2020-03-03,64,100.0,,1.0,64.0
2020-03-04,55,100.0,,1.0,55.0
2020-03-05,58,100.0,,1.0,58.0
2020-03-06,57,100.0,,1.0,57.0
2020-03-07,41,100.0,,1.0,41.0
2020-03-08,40,100.0,,1.0,40.0
2020-03-09,83,100.0,,1.0,83.0
2020-03-10,82,100.0,,1.0,82.0
2020-03-11,72,100.0,,1.0,72.0
2020-03-12,96,100.0,,1.0,96.0
2020-03-13,98,100.0,,1.0,98.0
2020-03-14,61,100.0,,1.0,61.0
2020-03-15,68,100.0,,1.0,68.0
2020-03-16,100,100.0,,1.0,100.0
2020-03-17,83,100.0,,1.0,83.0
2020-03-18,90,100.0,,1.0,90.0
2020-03-19,90,100.0,,1.0,90.0
2020-03-20,80,100.0,,1.0,80.0
2020-03-21,70,100.0,,1.0,70.0
2020-03-22,63,100.0,,1.0,63.0
2020-03-23,74,100.0,,1.0,74.0
2020-03-24,91,100.0,,1.0,91.0
2020-03-25,85,100.0,,1.0,85.0
2020-03-26,86,100.0,,1.0,86.0
2020-03-27,78,100.0,,1.0,78.0
2020-03-28,65,100.0,,1.0,65.0
2020-03-29,61,100.0,,1.0,61.0
2020-03-30,66,100.0,,1.0,66.0
2020-03-31,61,100.0,,1.0,61.0
2020-04-01,52,97.0,False,0.97,50.44
2020-04-02,55,97.0,,0.97,53.35
2020-04-03,55,97.0,,0.97,53.35
2020-04-04,49,97.0,,0.97,47.53
2020-04-05,46,97.0,,0.97,44.62
2020-04-06,54,97.0,,0.97,52.379999999999995
2020-04-07,62,97.0,,0.97,60.14
2020-04-08,67,97.0,,0.97,64.99
2020-04-09,63,97.0,,0.97,61.11
2020-04-10,53,97.0,,0.97,51.41
2020-04-11,43,97.0,,0.97,41.71
2020-04-12,49,97.0,,0.97,47.53
2020-04-13,57,97.0,,0.97,55.29
2020-04-14,63,97.0,,0.97,61.11
2020-04-15,65,97.0,,0.97,63.05
2020-04-16,64,97.0,,0.97,62.08
2020-04-17,63,97.0,,0.97,61.11
2020-04-18,59,97.0,,0.97,57.23
2020-04-19,49,97.0,,0.97,47.53
2020-04-20,100,97.0,,0.97,97.0
2020-04-21,100,97.0,,0.97,97.0
2020-04-22,61,97.0,,0.97,59.17
2020-04-23,78,97.0,,0.97,75.66
2020-04-24,67,97.0,,0.97,64.99
2020-04-25,51,97.0,,0.97,49.47
2020-04-26,47,97.0,,0.97,45.589999999999996
2020-04-27,60,97.0,,0.97,58.199999999999996
2020-04-28,65,97.0,,0.97,63.05
2020-04-29,74,97.0,,0.97,71.78
2020-04-30,67,97.0,,0.97,64.99
2020-05-01,94,78.0,False,0.78,73.32000000000001
2020-05-02,84,78.0,,0.78,65.52
2020-05-03,79,78.0,,0.78,61.620000000000005
2020-05-04,87,78.0,,0.78,67.86
2020-05-05,94,78.0,,0.78,73.32000000000001
2020-05-06,97,78.0,,0.78,75.66
2020-05-07,88,78.0,,0.78,68.64
2020-05-08,100,78.0,,0.78,78.0
2020-05-09,73,78.0,,0.78,56.940000000000005
2020-05-10,65,78.0,,0.78,50.7
2020-05-11,86,78.0,,0.78,67.08
2020-05-12,90,78.0,,0.78,70.2
2020-05-13,88,78.0,,0.78,68.64
2020-05-14,85,78.0,,0.78,66.3
2020-05-15,82,78.0,,0.78,63.96
2020-05-16,68,78.0,,0.78,53.04
2020-05-17,85,78.0,,0.78,66.3
2020-05-18,85,78.0,,0.78,66.3
2020-05-19,95,78.0,,0.78,74.10000000000001
2020-05-20,88,78.0,,0.78,68.64
2020-05-21,93,78.0,,0.78,72.54
2020-05-22,78,78.0,,0.78,60.84
2020-05-23,75,78.0,,0.78,58.5
2020-05-24,71,78.0,,0.78,55.38
2020-05-25,70,78.0,,0.78,54.6
2020-05-26,80,78.0,,0.78,62.400000000000006
2020-05-27,86,78.0,,0.78,67.08
2020-05-28,74,78.0,,0.78,57.72
2020-05-29,86,78.0,,0.78,67.08
2020-05-30,68,78.0,,0.78,53.04
2020-05-31,65,78.0,,0.78,50.7
2020-06-01,60,78.0,False,0.78,46.800000000000004
2020-06-02,57,78.0,,0.78,44.46
2020-06-03,70,78.0,,0.78,54.6
2020-06-04,78,78.0,,0.78,60.84
2020-06-05,84,78.0,,0.78,65.52
2020-06-06,71,78.0,,0.78,55.38
2020-06-07,56,78.0,,0.78,43.68
2020-06-08,96,78.0,,0.78,74.88
2020-06-09,100,78.0,,0.78,78.0
2020-06-10,90,78.0,,0.78,70.2
2020-06-11,75,78.0,,0.78,58.5
2020-06-12,69,78.0,,0.78,53.82
2020-06-13,60,78.0,,0.78,46.800000000000004
2020-06-14,51,78.0,,0.78,39.78
2020-06-15,68,78.0,,0.78,53.04
2020-06-16,78,78.0,,0.78,60.84
2020-06-17,78,78.0,,0.78,60.84
2020-06-18,73,78.0,,0.78,56.940000000000005
2020-06-19,60,78.0,,0.78,46.800000000000004
2020-06-20,52,78.0,,0.78,40.56
2020-06-21,54,78.0,,0.78,42.120000000000005
2020-06-22,63,78.0,,0.78,49.14
2020-06-23,65,78.0,,0.78,50.7
2020-06-24,68,78.0,,0.78,53.04
2020-06-25,60,78.0,,0.78,46.800000000000004
2020-06-26,60,78.0,,0.78,46.800000000000004
2020-06-27,49,78.0,,0.78,38.22
2020-06-28,57,78.0,,0.78,44.46
2020-06-29,59,78.0,,0.78,46.02
2020-06-30,69,78.0,,0.78,53.82
2020-07-01,69,83.0,False,0.83,57.269999999999996
2020-07-02,73,83.0,,0.83,60.589999999999996
2020-07-03,57,83.0,,0.83,47.309999999999995
2020-07-04,51,83.0,,0.83,42.33
2020-07-05,57,83.0,,0.83,47.309999999999995
2020-07-06,65,83.0,,0.83,53.949999999999996
2020-07-07,77,83.0,,0.83,63.91
2020-07-08,89,83.0,,0.83,73.86999999999999
2020-07-09,77,83.0,,0.83,63.91
2020-07-10,69,83.0,,0.83,57.269999999999996
2020-07-11,63,83.0,,0.83,52.29
2020-07-12,64,83.0,,0.83,53.12
2020-07-13,76,83.0,,0.83,63.08
2020-07-14,68,83.0,,0.83,56.44
2020-07-15,82,83.0,,0.83,68.06
2020-07-16,79,83.0,,0.83,65.57
2020-07-17,67,83.0,,0.83,55.61
2020-07-18,59,83.0,,0.83,48.97
2020-07-19,63,83.0,,0.83,52.29
2020-07-20,77,83.0,,0.83,63.91
2020-07-21,76,83.0,,0.83,63.08
2020-07-22,82,83.0,,0.83,68.06
2020-07-23,74,83.0,,0.83,61.419999999999995
2020-07-24,66,83.0,,0.83,54.779999999999994
2020-07-25,61,83.0,,0.83,50.629999999999995
2020-07-26,74,83.0,,0.83,61.419999999999995
2020-07-27,87,83.0,,0.83,72.21
2020-07-28,100,83.0,,0.83,83.0
2020-07-29,93,83.0,,0.83,77.19
2020-07-30,82,83.0,,0.83,68.06
2020-07-31,77,83.0,,0.83,63.91
2020-08-01,67,87.0,False,0.87,58.29
2020-08-02,73,87.0,,0.87,63.51
2020-08-03,72,87.0,,0.87,62.64
2020-08-04,83,87.0,,0.87,72.21
2020-08-05,82,87.0,,0.87,71.34
2020-08-06,78,87.0,,0.87,67.86
2020-08-07,70,87.0,,0.87,60.9
2020-08-08,68,87.0,,0.87,59.16
2020-08-09,65,87.0,,0.87,56.55
2020-08-10,70,87.0,,0.87,60.9
2020-08-11,76,87.0,,0.87,66.12
2020-08-12,62,87.0,,0.87,53.94
2020-08-13,72,87.0,,0.87,62.64
2020-08-14,68,87.0,,0.87,59.16
2020-08-15,67,87.0,,0.87,58.29
2020-08-16,74,87.0,,0.87,64.38
2020-08-17,81,87.0,,0.87,70.47
2020-08-18,87,87.0,,0.87,75.69
2020-08-19,100,87.0,,0.87,87.0
2020-08-20,83,87.0,,0.87,72.21
2020-08-21,77,87.0,,0.87,66.99
2020-08-22,54,87.0,,0.87,46.98
2020-08-23,65,87.0,,0.87,56.55
2020-08-24,72,87.0,,0.87,62.64
2020-08-25,80,87.0,,0.87,69.6
2020-08-26,87,87.0,,0.87,75.69
2020-08-27,68,87.0,,0.87,59.16
2020-08-28,74,87.0,,0.87,64.38
2020-08-29,60,87.0,,0.87,52.2
2020-08-30,66,87.0,,0.87,57.42
2020-08-31,89,87.0,,0.87,77.42999999999999
2020-09-01,100,74.0,False,0.74,74.0
2020-09-02,86,74.0,,0.74,63.64
2020-09-03,86,74.0,,0.74,63.64
2020-09-04,69,74.0,,0.74,51.06
2020-09-05,58,74.0,,0.74,42.92
2020-09-06,65,74.0,,0.74,48.1
2020-09-07,58,74.0,,0.74,42.92
2020-09-08,69,74.0,,0.74,51.06
2020-09-09,81,74.0,,0.74,59.94
2020-09-10,74,74.0,,0.74,54.76
2020-09-11,73,74.0,,0.74,54.019999999999996
2020-09-12,54,74.0,,0.74,39.96
2020-09-13,59,74.0,,0.74,43.66
2020-09-14,79,74.0,,0.74,58.46
2020-09-15,69,74.0,,0.74,51.06
2020-09-16,73,74.0,,0.74,54.019999999999996
2020-09-17,82,74.0,,0.74,60.68
2020-09-18,71,74.0,,0.74,52.54
2020-09-19,50,74.0,,0.74,37.0
2020-09-20,62,74.0,,0.74,45.88
2020-09-21,64,74.0,,0.74,47.36
2020-09-22,70,74.0,,0.74,51.8
2020-09-23,70,74.0,,0.74,51.8
2020-09-24,64,74.0,,0.74,47.36
2020-09-25,59,74.0,,0.74,43.66
2020-09-26,47,74.0,,0.74,34.78
2020-09-27,57,74.0,,0.74,42.18
2020-09-28,68,74.0,,0.74,50.32
2020-09-29,63,74.0,,0.74,46.62
2020-09-30,56,74.0,,0.74,41.44
2020-10-01,85,69.0,False,0.69,58.65
2020-10-02,82,69.0,,0.69,56.58
2020-10-03,68,69.0,,0.69,46.919999999999995
2020-10-04,76,69.0,,0.69,52.44
2020-10-05,83,69.0,,0.69,57.269999999999996
2020-10-06,78,69.0,,0.69,53.81999999999999
2020-10-07,81,69.0,,0.69,55.88999999999999
2020-10-08,87,69.0,,0.69,60.029999999999994
2020-10-09,87,69.0,,0.69,60.029999999999994
2020-10-10,78,69.0,,0.69,53.81999999999999
2020-10-11,80,69.0,,0.69,55.199999999999996
2020-10-12,90,69.0,,0.69,62.099999999999994
2020-10-13,85,69.0,,0.69,58.65
2020-10-14,80,69.0,,0.69,55.199999999999996
2020-10-15,90,69.0,,0.69,62.099999999999994
2020-10-16,94,69.0,,0.69,64.86
2020-10-17,73,69.0,,0.69,50.37
2020-10-18,75,69.0,,0.69,51.74999999999999
2020-10-19,89,69.0,,0.69,61.41
2020-10-20,84,69.0,,0.69,57.959999999999994
2020-10-21,85,69.0,,0.69,58.65
2020-10-22,100,69.0,,0.69,69.0
2020-10-23,92,69.0,,0.69,63.48
2020-10-24,74,69.0,,0.69,51.059999999999995
2020-10-25,64,69.0,,0.69,44.16
2020-10-26,88,69.0,,0.69,60.72
2020-10-27,85,69.0,,0.69,58.65
2020-10-28,84,69.0,,0.69,57.959999999999994
2020-10-29,93,69.0,,0.69,64.17
2020-10-30,83,69.0,,0.69,57.269999999999996
2020-10-31,71,69.0,,0.69,48.989999999999995
2020-11-01,50,70.0,True,0.7,35.0
2020-11-02,73,70.0,,0.7,51.099999999999994
2020-11-03,64,70.0,,0.7,44.8
2020-11-04,49,70.0,,0.7,34.3
2020-11-05,69,70.0,,0.7,48.3
2020-11-06,62,70.0,,0.7,43.4
2020-11-07,57,70.0,,0.7,39.9
2020-11-08,59,70.0,,0.7,41.3
2020-11-09,100,70.0,,0.7,70.0
2020-11-10,90,70.0,,0.7,62.99999999999999
2020-11-11,85,70.0,,0.7,59.49999999999999
2020-11-12,86,70.0,,0.7,60.199999999999996
2020-11-13,76,70.0,,0.7,53.199999999999996
2020-11-14,75,70.0,,0.7,52.5
2020-11-15,76,70.0,,0.7,53.199999999999996
2020-11-16,96,70.0,,0.7,67.19999999999999
2020-11-17,97,70.0,,0.7,67.89999999999999
2020-11-18,88,70.0,,0.7,61.599999999999994
2020-11-19,93,70.0,,0.7,65.1
2020-11-20,91,70.0,,0.7,63.699999999999996
2020-11-21,83,70.0,,0.7,58.099999999999994
2020-11-22,80,70.0,,0.7,56.0
2020-11-23,90,70.0,,0.7,62.99999999999999
2020-11-24,95,70.0,,0.7,66.5
2020-11-25,89,70.0,,0.7,62.3
2020-11-26,73,70.0,,0.7,51.099999999999994
2020-11-27,79,70.0,,0.7,55.3
2020-11-28,76,70.0,,0.7,53.199999999999996
2020-11-29,79,70.0,,0.7,55.3
