date,lifestyle_unscaled,lifestyle_monthly,isPartial,scale,lifestyle
2011-09-02,61,44.0,,0.44,26.84
2011-09-03,71,44.0,,0.44,31.24
2011-09-04,66,44.0,,0.44,29.04
2011-09-05,63,44.0,,0.44,27.72
2011-09-06,65,44.0,,0.44,28.6
2011-09-07,75,44.0,,0.44,33.0
2011-09-08,65,44.0,,0.44,28.6
2011-09-09,73,44.0,,0.44,32.12
2011-09-10,60,44.0,,0.44,26.4
2011-09-11,66,44.0,,0.44,29.04
2011-09-12,66,44.0,,0.44,29.04
2011-09-13,100,44.0,,0.44,44.0
2011-09-14,83,44.0,,0.44,36.52
2011-09-15,88,44.0,,0.44,38.72
2011-09-16,65,44.0,,0.44,28.6
2011-09-17,70,44.0,,0.44,30.8
2011-09-18,73,44.0,,0.44,32.12
2011-09-19,71,44.0,,0.44,31.24
2011-09-20,68,44.0,,0.44,29.92
2011-09-21,81,44.0,,0.44,35.64
2011-09-22,72,44.0,,0.44,31.68
2011-09-23,61,44.0,,0.44,26.84
2011-09-24,71,44.0,,0.44,31.24
2011-09-25,78,44.0,,0.44,34.32
2011-09-26,82,44.0,,0.44,36.08
2011-09-27,86,44.0,,0.44,37.84
2011-09-28,78,44.0,,0.44,34.32
2011-09-29,84,44.0,,0.44,36.96
2011-09-30,73,44.0,,0.44,32.12
2011-10-01,76,43.0,False,0.43,32.68
2011-10-02,72,43.0,,0.43,30.96
2011-10-03,70,43.0,,0.43,30.099999999999998
2011-10-04,70,43.0,,0.43,30.099999999999998
2011-10-05,85,43.0,,0.43,36.55
2011-10-06,80,43.0,,0.43,34.4
2011-10-07,84,43.0,,0.43,36.12
2011-10-08,73,43.0,,0.43,31.39
2011-10-09,70,43.0,,0.43,30.099999999999998
2011-10-10,100,43.0,,0.43,43.0
2011-10-11,99,43.0,,0.43,42.57
2011-10-12,85,43.0,,0.43,36.55
2011-10-13,90,43.0,,0.43,38.7
2011-10-14,76,43.0,,0.43,32.68
2011-10-15,83,43.0,,0.43,35.69
2011-10-16,80,43.0,,0.43,34.4
2011-10-17,97,43.0,,0.43,41.71
2011-10-18,85,43.0,,0.43,36.55
2011-10-19,91,43.0,,0.43,39.13
2011-10-20,83,43.0,,0.43,35.69
2011-10-21,69,43.0,,0.43,29.669999999999998
2011-10-22,71,43.0,,0.43,30.53
2011-10-23,92,43.0,,0.43,39.56
2011-10-24,92,43.0,,0.43,39.56
2011-10-25,92,43.0,,0.43,39.56
2011-10-26,86,43.0,,0.43,36.98
2011-10-27,92,43.0,,0.43,39.56
2011-10-28,80,43.0,,0.43,34.4
2011-10-29,83,43.0,,0.43,35.69
2011-10-30,93,43.0,,0.43,39.99
2011-10-31,97,43.0,,0.43,41.71
2011-11-01,64,43.0,False,0.43,27.52
2011-11-02,78,43.0,,0.43,33.54
2011-11-03,72,43.0,,0.43,30.96
2011-11-04,78,43.0,,0.43,33.54
2011-11-05,76,43.0,,0.43,32.68
2011-11-06,84,43.0,,0.43,36.12
2011-11-07,86,43.0,,0.43,36.98
2011-11-08,82,43.0,,0.43,35.26
2011-11-09,85,43.0,,0.43,36.55
2011-11-10,71,43.0,,0.43,30.53
2011-11-11,85,43.0,,0.43,36.55
2011-11-12,96,43.0,,0.43,41.28
2011-11-13,82,43.0,,0.43,35.26
2011-11-14,85,43.0,,0.43,36.55
2011-11-15,99,43.0,,0.43,42.57
2011-11-16,69,43.0,,0.43,29.669999999999998
2011-11-17,90,43.0,,0.43,38.7
2011-11-18,79,43.0,,0.43,33.97
2011-11-19,66,43.0,,0.43,28.38
2011-11-20,79,43.0,,0.43,33.97
2011-11-21,86,43.0,,0.43,36.98
2011-11-22,73,43.0,,0.43,31.39
2011-11-23,76,43.0,,0.43,32.68
2011-11-24,70,43.0,,0.43,30.099999999999998
2011-11-25,82,43.0,,0.43,35.26
2011-11-26,89,43.0,,0.43,38.269999999999996
2011-11-27,94,43.0,,0.43,40.42
2011-11-28,92,43.0,,0.43,39.56
2011-11-29,86,43.0,,0.43,36.98
2011-11-30,100,43.0,,0.43,43.0
2011-12-01,65,41.0,False,0.41,26.65
2011-12-02,64,41.0,,0.41,26.24
2011-12-03,63,41.0,,0.41,25.83
2011-12-04,52,41.0,,0.41,21.32
2011-12-05,69,41.0,,0.41,28.29
2011-12-06,67,41.0,,0.41,27.47
2011-12-07,71,41.0,,0.41,29.11
2011-12-08,50,41.0,,0.41,20.5
2011-12-09,53,41.0,,0.41,21.73
2011-12-10,58,41.0,,0.41,23.779999999999998
2011-12-11,54,41.0,,0.41,22.139999999999997
2011-12-12,74,41.0,,0.41,30.34
2011-12-13,100,41.0,,0.41,41.0
2011-12-14,75,41.0,,0.41,30.749999999999996
2011-12-15,62,41.0,,0.41,25.419999999999998
2011-12-16,47,41.0,,0.41,19.27
2011-12-17,48,41.0,,0.41,19.68
2011-12-18,54,41.0,,0.41,22.139999999999997
2011-12-19,54,41.0,,0.41,22.139999999999997
2011-12-20,43,41.0,,0.41,17.63
2011-12-21,47,41.0,,0.41,19.27
2011-12-22,47,41.0,,0.41,19.27
2011-12-23,48,41.0,,0.41,19.68
2011-12-24,50,41.0,,0.41,20.5
2011-12-25,51,41.0,,0.41,20.91
2011-12-26,55,41.0,,0.41,22.549999999999997
2011-12-27,56,41.0,,0.41,22.959999999999997
2011-12-28,54,41.0,,0.41,22.139999999999997
2011-12-29,55,41.0,,0.41,22.549999999999997
2011-12-30,55,41.0,,0.41,22.549999999999997
2011-12-31,51,41.0,,0.41,20.91
2012-01-01,64,43.0,False,0.43,27.52
2012-01-02,75,43.0,,0.43,32.25
2012-01-03,88,43.0,,0.43,37.839999999999996
2012-01-04,93,43.0,,0.43,39.99
2012-01-05,100,43.0,,0.43,43.0
2012-01-06,72,43.0,,0.43,30.96
2012-01-07,84,43.0,,0.43,36.12
2012-01-08,94,43.0,,0.43,40.42
2012-01-09,88,43.0,,0.43,37.839999999999996
2012-01-10,81,43.0,,0.43,34.83
2012-01-11,75,43.0,,0.43,32.25
2012-01-12,72,43.0,,0.43,30.96
2012-01-13,69,43.0,,0.43,29.669999999999998
2012-01-14,65,43.0,,0.43,27.95
2012-01-15,69,43.0,,0.43,29.669999999999998
2012-01-16,94,43.0,,0.43,40.42
2012-01-17,95,43.0,,0.43,40.85
2012-01-18,60,43.0,,0.43,25.8
2012-01-19,81,43.0,,0.43,34.83
2012-01-20,64,43.0,,0.43,27.52
2012-01-21,68,43.0,,0.43,29.24
2012-01-22,77,43.0,,0.43,33.11
2012-01-23,92,43.0,,0.43,39.56
2012-01-24,81,43.0,,0.43,34.83
2012-01-25,73,43.0,,0.43,31.39
2012-01-26,89,43.0,,0.43,38.269999999999996
2012-01-27,82,43.0,,0.43,35.26
2012-01-28,74,43.0,,0.43,31.82
2012-01-29,90,43.0,,0.43,38.7
2012-01-30,75,43.0,,0.43,32.25
2012-01-31,87,43.0,,0.43,37.41
2012-02-01,88,45.0,False,0.45,39.6
2012-02-02,86,45.0,,0.45,38.7
2012-02-03,83,45.0,,0.45,37.35
2012-02-04,79,45.0,,0.45,35.550000000000004
2012-02-05,84,45.0,,0.45,37.800000000000004
2012-02-06,84,45.0,,0.45,37.800000000000004
2012-02-07,87,45.0,,0.45,39.15
2012-02-08,88,45.0,,0.45,39.6
2012-02-09,84,45.0,,0.45,37.800000000000004
2012-02-10,71,45.0,,0.45,31.95
2012-02-11,83,45.0,,0.45,37.35
2012-02-12,74,45.0,,0.45,33.300000000000004
2012-02-13,71,45.0,,0.45,31.95
2012-02-14,89,45.0,,0.45,40.050000000000004
2012-02-15,88,45.0,,0.45,39.6
2012-02-16,91,45.0,,0.45,40.95
2012-02-17,83,45.0,,0.45,37.35
2012-02-18,85,45.0,,0.45,38.25
2012-02-19,72,45.0,,0.45,32.4
2012-02-20,80,45.0,,0.45,36.0
2012-02-21,90,45.0,,0.45,40.5
2012-02-22,82,45.0,,0.45,36.9
2012-02-23,75,45.0,,0.45,33.75
2012-02-24,71,45.0,,0.45,31.95
2012-02-25,76,45.0,,0.45,34.2
2012-02-26,100,45.0,,0.45,45.0
2012-02-27,93,45.0,,0.45,41.85
2012-02-28,85,45.0,,0.45,38.25
2012-02-29,79,45.0,,0.45,35.550000000000004
2012-03-01,86,42.0,False,0.42,36.12
2012-03-02,96,42.0,,0.42,40.32
2012-03-03,67,42.0,,0.42,28.14
2012-03-04,92,42.0,,0.42,38.64
2012-03-05,88,42.0,,0.42,36.96
2012-03-06,78,42.0,,0.42,32.76
2012-03-07,72,42.0,,0.42,30.24
2012-03-08,82,42.0,,0.42,34.44
2012-03-09,79,42.0,,0.42,33.18
2012-03-10,84,42.0,,0.42,35.28
2012-03-11,91,42.0,,0.42,38.22
2012-03-12,75,42.0,,0.42,31.5
2012-03-13,94,42.0,,0.42,39.48
2012-03-14,75,42.0,,0.42,31.5
2012-03-15,77,42.0,,0.42,32.339999999999996
2012-03-16,77,42.0,,0.42,32.339999999999996
2012-03-17,78,42.0,,0.42,32.76
2012-03-18,75,42.0,,0.42,31.5
2012-03-19,78,42.0,,0.42,32.76
2012-03-20,76,42.0,,0.42,31.919999999999998
2012-03-21,100,42.0,,0.42,42.0
2012-03-22,97,42.0,,0.42,40.74
2012-03-23,69,42.0,,0.42,28.98
2012-03-24,57,42.0,,0.42,23.939999999999998
2012-03-25,82,42.0,,0.42,34.44
2012-03-26,85,42.0,,0.42,35.699999999999996
2012-03-27,87,42.0,,0.42,36.54
2012-03-28,90,42.0,,0.42,37.8
2012-03-29,76,42.0,,0.42,31.919999999999998
2012-03-30,82,42.0,,0.42,34.44
2012-03-31,67,42.0,,0.42,28.14
2012-04-01,83,43.0,False,0.43,35.69
2012-04-02,83,43.0,,0.43,35.69
2012-04-03,64,43.0,,0.43,27.52
2012-04-04,80,43.0,,0.43,34.4
2012-04-05,84,43.0,,0.43,36.12
2012-04-06,79,43.0,,0.43,33.97
2012-04-07,82,43.0,,0.43,35.26
2012-04-08,79,43.0,,0.43,33.97
2012-04-09,82,43.0,,0.43,35.26
2012-04-10,72,43.0,,0.43,30.96
2012-04-11,85,43.0,,0.43,36.55
2012-04-12,69,43.0,,0.43,29.669999999999998
2012-04-13,65,43.0,,0.43,27.95
2012-04-14,67,43.0,,0.43,28.81
2012-04-15,77,43.0,,0.43,33.11
2012-04-16,73,43.0,,0.43,31.39
2012-04-17,84,43.0,,0.43,36.12
2012-04-18,90,43.0,,0.43,38.7
2012-04-19,83,43.0,,0.43,35.69
2012-04-20,75,43.0,,0.43,32.25
2012-04-21,76,43.0,,0.43,32.68
2012-04-22,70,43.0,,0.43,30.099999999999998
2012-04-23,86,43.0,,0.43,36.98
2012-04-24,88,43.0,,0.43,37.839999999999996
2012-04-25,72,43.0,,0.43,30.96
2012-04-26,80,43.0,,0.43,34.4
2012-04-27,79,43.0,,0.43,33.97
2012-04-28,77,43.0,,0.43,33.11
2012-04-29,74,43.0,,0.43,31.82
2012-04-30,100,43.0,,0.43,43.0
2012-05-01,82,43.0,False,0.43,35.26
2012-05-02,79,43.0,,0.43,33.97
2012-05-03,87,43.0,,0.43,37.41
2012-05-04,85,43.0,,0.43,36.55
2012-05-05,70,43.0,,0.43,30.099999999999998
2012-05-06,72,43.0,,0.43,30.96
2012-05-07,85,43.0,,0.43,36.55
2012-05-08,87,43.0,,0.43,37.41
2012-05-09,100,43.0,,0.43,43.0
2012-05-10,86,43.0,,0.43,36.98
2012-05-11,77,43.0,,0.43,33.11
2012-05-12,66,43.0,,0.43,28.38
2012-05-13,81,43.0,,0.43,34.83
2012-05-14,89,43.0,,0.43,38.269999999999996
2012-05-15,95,43.0,,0.43,40.85
2012-05-16,100,43.0,,0.43,43.0
2012-05-17,92,43.0,,0.43,39.56
2012-05-18,69,43.0,,0.43,29.669999999999998
2012-05-19,82,43.0,,0.43,35.26
2012-05-20,93,43.0,,0.43,39.99
2012-05-21,80,43.0,,0.43,34.4
2012-05-22,74,43.0,,0.43,31.82
2012-05-23,96,43.0,,0.43,41.28
2012-05-24,73,43.0,,0.43,31.39
2012-05-25,72,43.0,,0.43,30.96
2012-05-26,75,43.0,,0.43,32.25
2012-05-27,79,43.0,,0.43,33.97
2012-05-28,85,43.0,,0.43,36.55
2012-05-29,84,43.0,,0.43,36.12
2012-05-30,82,43.0,,0.43,35.26
2012-05-31,76,43.0,,0.43,32.68
2012-06-01,89,42.0,False,0.42,37.379999999999995
2012-06-02,73,42.0,,0.42,30.66
2012-06-03,89,42.0,,0.42,37.379999999999995
2012-06-04,88,42.0,,0.42,36.96
2012-06-05,95,42.0,,0.42,39.9
2012-06-06,88,42.0,,0.42,36.96
2012-06-07,98,42.0,,0.42,41.16
2012-06-08,90,42.0,,0.42,37.8
2012-06-09,74,42.0,,0.42,31.08
2012-06-10,77,42.0,,0.42,32.339999999999996
2012-06-11,85,42.0,,0.42,35.699999999999996
2012-06-12,92,42.0,,0.42,38.64
2012-06-13,96,42.0,,0.42,40.32
2012-06-14,86,42.0,,0.42,36.12
2012-06-15,77,42.0,,0.42,32.339999999999996
2012-06-16,82,42.0,,0.42,34.44
2012-06-17,88,42.0,,0.42,36.96
2012-06-18,91,42.0,,0.42,38.22
2012-06-19,100,42.0,,0.42,42.0
2012-06-20,77,42.0,,0.42,32.339999999999996
2012-06-21,73,42.0,,0.42,30.66
2012-06-22,89,42.0,,0.42,37.379999999999995
2012-06-23,88,42.0,,0.42,36.96
2012-06-24,80,42.0,,0.42,33.6
2012-06-25,75,42.0,,0.42,31.5
2012-06-26,87,42.0,,0.42,36.54
2012-06-27,83,42.0,,0.42,34.86
2012-06-28,79,42.0,,0.42,33.18
2012-06-29,82,42.0,,0.42,34.44
2012-06-30,66,42.0,,0.42,27.72
2012-07-01,99,42.0,False,0.42,41.58
2012-07-02,81,42.0,,0.42,34.019999999999996
2012-07-03,91,42.0,,0.42,38.22
2012-07-04,94,42.0,,0.42,39.48
2012-07-05,92,42.0,,0.42,38.64
2012-07-06,81,42.0,,0.42,34.019999999999996
2012-07-07,90,42.0,,0.42,37.8
2012-07-08,93,42.0,,0.42,39.059999999999995
2012-07-09,88,42.0,,0.42,36.96
2012-07-10,90,42.0,,0.42,37.8
2012-07-11,89,42.0,,0.42,37.379999999999995
2012-07-12,91,42.0,,0.42,38.22
2012-07-13,79,42.0,,0.42,33.18
2012-07-14,90,42.0,,0.42,37.8
2012-07-15,91,42.0,,0.42,38.22
2012-07-16,83,42.0,,0.42,34.86
2012-07-17,90,42.0,,0.42,37.8
2012-07-18,100,42.0,,0.42,42.0
2012-07-19,82,42.0,,0.42,34.44
2012-07-20,76,42.0,,0.42,31.919999999999998
2012-07-21,90,42.0,,0.42,37.8
2012-07-22,96,42.0,,0.42,40.32
2012-07-23,83,42.0,,0.42,34.86
2012-07-24,92,42.0,,0.42,38.64
2012-07-25,85,42.0,,0.42,35.699999999999996
2012-07-26,91,42.0,,0.42,38.22
2012-07-27,79,42.0,,0.42,33.18
2012-07-28,80,42.0,,0.42,33.6
2012-07-29,96,42.0,,0.42,40.32
2012-07-30,88,42.0,,0.42,36.96
2012-07-31,90,42.0,,0.42,37.8
2012-08-01,65,41.0,False,0.41,26.65
2012-08-02,61,41.0,,0.41,25.009999999999998
2012-08-03,78,41.0,,0.41,31.979999999999997
2012-08-04,74,41.0,,0.41,30.34
2012-08-05,94,41.0,,0.41,38.54
2012-08-06,68,41.0,,0.41,27.88
2012-08-07,72,41.0,,0.41,29.52
2012-08-08,72,41.0,,0.41,29.52
2012-08-09,57,41.0,,0.41,23.369999999999997
2012-08-10,96,41.0,,0.41,39.36
2012-08-11,52,41.0,,0.41,21.32
2012-08-12,70,41.0,,0.41,28.7
2012-08-13,76,41.0,,0.41,31.159999999999997
2012-08-14,82,41.0,,0.41,33.62
2012-08-15,82,41.0,,0.41,33.62
2012-08-16,85,41.0,,0.41,34.85
2012-08-17,83,41.0,,0.41,34.03
2012-08-18,75,41.0,,0.41,30.749999999999996
2012-08-19,71,41.0,,0.41,29.11
2012-08-20,75,41.0,,0.41,30.749999999999996
2012-08-21,91,41.0,,0.41,37.309999999999995
2012-08-22,100,41.0,,0.41,41.0
2012-08-23,80,41.0,,0.41,32.8
2012-08-24,72,41.0,,0.41,29.52
2012-08-25,69,41.0,,0.41,28.29
2012-08-26,75,41.0,,0.41,30.749999999999996
2012-08-27,89,41.0,,0.41,36.489999999999995
2012-08-28,82,41.0,,0.41,33.62
2012-08-29,82,41.0,,0.41,33.62
2012-08-30,59,41.0,,0.41,24.189999999999998
2012-08-31,64,41.0,,0.41,26.24
2012-09-01,71,43.0,False,0.43,30.53
2012-09-02,73,43.0,,0.43,31.39
2012-09-03,89,43.0,,0.43,38.269999999999996
2012-09-04,84,43.0,,0.43,36.12
2012-09-05,64,43.0,,0.43,27.52
2012-09-06,82,43.0,,0.43,35.26
2012-09-07,86,43.0,,0.43,36.98
2012-09-08,89,43.0,,0.43,38.269999999999996
2012-09-09,74,43.0,,0.43,31.82
2012-09-10,77,43.0,,0.43,33.11
2012-09-11,98,43.0,,0.43,42.14
2012-09-12,82,43.0,,0.43,35.26
2012-09-13,85,43.0,,0.43,36.55
2012-09-14,75,43.0,,0.43,32.25
2012-09-15,83,43.0,,0.43,35.69
2012-09-16,79,43.0,,0.43,33.97
2012-09-17,91,43.0,,0.43,39.13
2012-09-18,86,43.0,,0.43,36.98
2012-09-19,84,43.0,,0.43,36.12
2012-09-20,83,43.0,,0.43,35.69
2012-09-21,82,43.0,,0.43,35.26
2012-09-22,88,43.0,,0.43,37.839999999999996
2012-09-23,72,43.0,,0.43,30.96
2012-09-24,100,43.0,,0.43,43.0
2012-09-25,96,43.0,,0.43,41.28
2012-09-26,82,43.0,,0.43,35.26
2012-09-27,97,43.0,,0.43,41.71
2012-09-28,88,43.0,,0.43,37.839999999999996
2012-09-29,77,43.0,,0.43,33.11
2012-09-30,85,43.0,,0.43,36.55
2012-10-01,83,43.0,False,0.43,35.69
2012-10-02,86,43.0,,0.43,36.98
2012-10-03,81,43.0,,0.43,34.83
2012-10-04,75,43.0,,0.43,32.25
2012-10-05,77,43.0,,0.43,33.11
2012-10-06,79,43.0,,0.43,33.97
2012-10-07,83,43.0,,0.43,35.69
2012-10-08,85,43.0,,0.43,36.55
2012-10-09,74,43.0,,0.43,31.82
2012-10-10,100,43.0,,0.43,43.0
2012-10-11,76,43.0,,0.43,32.68
2012-10-12,83,43.0,,0.43,35.69
2012-10-13,83,43.0,,0.43,35.69
2012-10-14,71,43.0,,0.43,30.53
2012-10-15,58,43.0,,0.43,24.94
2012-10-16,75,43.0,,0.43,32.25
2012-10-17,95,43.0,,0.43,40.85
2012-10-18,84,43.0,,0.43,36.12
2012-10-19,71,43.0,,0.43,30.53
2012-10-20,77,43.0,,0.43,33.11
2012-10-21,67,43.0,,0.43,28.81
2012-10-22,82,43.0,,0.43,35.26
2012-10-23,77,43.0,,0.43,33.11
2012-10-24,73,43.0,,0.43,31.39
2012-10-25,75,43.0,,0.43,32.25
2012-10-26,65,43.0,,0.43,27.95
2012-10-27,59,43.0,,0.43,25.37
2012-10-28,86,43.0,,0.43,36.98
2012-10-29,75,43.0,,0.43,32.25
2012-10-30,79,43.0,,0.43,33.97
2012-10-31,73,43.0,,0.43,31.39
2012-11-01,79,41.0,False,0.41,32.39
2012-11-02,82,41.0,,0.41,33.62
2012-11-03,69,41.0,,0.41,28.29
2012-11-04,79,41.0,,0.41,32.39
2012-11-05,100,41.0,,0.41,41.0
2012-11-06,62,41.0,,0.41,25.419999999999998
2012-11-07,69,41.0,,0.41,28.29
2012-11-08,86,41.0,,0.41,35.26
2012-11-09,81,41.0,,0.41,33.21
2012-11-10,75,41.0,,0.41,30.749999999999996
2012-11-11,74,41.0,,0.41,30.34
2012-11-12,72,41.0,,0.41,29.52
2012-11-13,85,41.0,,0.41,34.85
2012-11-14,94,41.0,,0.41,38.54
2012-11-15,84,41.0,,0.41,34.44
2012-11-16,70,41.0,,0.41,28.7
2012-11-17,51,41.0,,0.41,20.91
2012-11-18,82,41.0,,0.41,33.62
2012-11-19,82,41.0,,0.41,33.62
2012-11-20,77,41.0,,0.41,31.569999999999997
2012-11-21,57,41.0,,0.41,23.369999999999997
2012-11-22,61,41.0,,0.41,25.009999999999998
2012-11-23,64,41.0,,0.41,26.24
2012-11-24,72,41.0,,0.41,29.52
2012-11-25,97,41.0,,0.41,39.769999999999996
2012-11-26,86,41.0,,0.41,35.26
2012-11-27,93,41.0,,0.41,38.129999999999995
2012-11-28,97,41.0,,0.41,39.769999999999996
2012-11-29,71,41.0,,0.41,29.11
2012-11-30,84,41.0,,0.41,34.44
2012-12-01,87,42.0,False,0.42,36.54
2012-12-02,91,42.0,,0.42,38.22
2012-12-03,87,42.0,,0.42,36.54
2012-12-04,95,42.0,,0.42,39.9
2012-12-05,91,42.0,,0.42,38.22
2012-12-06,71,42.0,,0.42,29.82
2012-12-07,90,42.0,,0.42,37.8
2012-12-08,64,42.0,,0.42,26.88
2012-12-09,74,42.0,,0.42,31.08
2012-12-10,74,42.0,,0.42,31.08
2012-12-11,80,42.0,,0.42,33.6
2012-12-12,72,42.0,,0.42,30.24
2012-12-13,81,42.0,,0.42,34.019999999999996
2012-12-14,44,42.0,,0.42,18.48
2012-12-15,66,42.0,,0.42,27.72
2012-12-16,83,42.0,,0.42,34.86
2012-12-17,80,42.0,,0.42,33.6
2012-12-18,78,42.0,,0.42,32.76
2012-12-19,72,42.0,,0.42,30.24
2012-12-20,59,42.0,,0.42,24.779999999999998
2012-12-21,47,42.0,,0.42,19.74
2012-12-22,72,42.0,,0.42,30.24
2012-12-23,49,42.0,,0.42,20.58
2012-12-24,66,42.0,,0.42,27.72
2012-12-25,51,42.0,,0.42,21.419999999999998
2012-12-26,88,42.0,,0.42,36.96
2012-12-27,66,42.0,,0.42,27.72
2012-12-28,80,42.0,,0.42,33.6
2012-12-29,74,42.0,,0.42,31.08
2012-12-30,100,42.0,,0.42,42.0
2012-12-31,61,42.0,,0.42,25.619999999999997
2013-01-01,81,44.0,False,0.44,35.64
2013-01-02,97,44.0,,0.44,42.68
2013-01-03,89,44.0,,0.44,39.160000000000004
2013-01-04,95,44.0,,0.44,41.8
2013-01-05,100,44.0,,0.44,44.0
2013-01-06,79,44.0,,0.44,34.76
2013-01-07,86,44.0,,0.44,37.84
2013-01-08,95,44.0,,0.44,41.8
2013-01-09,93,44.0,,0.44,40.92
2013-01-10,86,44.0,,0.44,37.84
2013-01-11,79,44.0,,0.44,34.76
2013-01-12,90,44.0,,0.44,39.6
2013-01-13,88,44.0,,0.44,38.72
2013-01-14,84,44.0,,0.44,36.96
2013-01-15,82,44.0,,0.44,36.08
2013-01-16,79,44.0,,0.44,34.76
2013-01-17,83,44.0,,0.44,36.52
2013-01-18,87,44.0,,0.44,38.28
2013-01-19,78,44.0,,0.44,34.32
2013-01-20,78,44.0,,0.44,34.32
2013-01-21,80,44.0,,0.44,35.2
2013-01-22,95,44.0,,0.44,41.8
2013-01-23,83,44.0,,0.44,36.52
2013-01-24,84,44.0,,0.44,36.96
2013-01-25,76,44.0,,0.44,33.44
2013-01-26,72,44.0,,0.44,31.68
2013-01-27,81,44.0,,0.44,35.64
2013-01-28,93,44.0,,0.44,40.92
2013-01-29,91,44.0,,0.44,40.04
2013-01-30,84,44.0,,0.44,36.96
2013-01-31,80,44.0,,0.44,35.2
2013-02-01,87,44.0,False,0.44,38.28
2013-02-02,84,44.0,,0.44,36.96
2013-02-03,69,44.0,,0.44,30.36
2013-02-04,93,44.0,,0.44,40.92
2013-02-05,94,44.0,,0.44,41.36
2013-02-06,96,44.0,,0.44,42.24
2013-02-07,89,44.0,,0.44,39.160000000000004
2013-02-08,96,44.0,,0.44,42.24
2013-02-09,82,44.0,,0.44,36.08
2013-02-10,73,44.0,,0.44,32.12
2013-02-11,88,44.0,,0.44,38.72
2013-02-12,93,44.0,,0.44,40.92
2013-02-13,90,44.0,,0.44,39.6
2013-02-14,88,44.0,,0.44,38.72
2013-02-15,87,44.0,,0.44,38.28
2013-02-16,92,44.0,,0.44,40.48
2013-02-17,97,44.0,,0.44,42.68
2013-02-18,97,44.0,,0.44,42.68
2013-02-19,98,44.0,,0.44,43.12
2013-02-20,100,44.0,,0.44,44.0
2013-02-21,87,44.0,,0.44,38.28
2013-02-22,95,44.0,,0.44,41.8
2013-02-23,82,44.0,,0.44,36.08
2013-02-24,77,44.0,,0.44,33.88
2013-02-25,89,44.0,,0.44,39.160000000000004
2013-02-26,96,44.0,,0.44,42.24
2013-02-27,91,44.0,,0.44,40.04
2013-02-28,81,44.0,,0.44,35.64
2013-03-01,95,42.0,False,0.42,39.9
2013-03-02,81,42.0,,0.42,34.019999999999996
2013-03-03,88,42.0,,0.42,36.96
2013-03-04,97,42.0,,0.42,40.74
2013-03-05,87,42.0,,0.42,36.54
2013-03-06,87,42.0,,0.42,36.54
2013-03-07,94,42.0,,0.42,39.48
2013-03-08,100,42.0,,0.42,42.0
2013-03-09,90,42.0,,0.42,37.8
2013-03-10,76,42.0,,0.42,31.919999999999998
2013-03-11,84,42.0,,0.42,35.28
2013-03-12,93,42.0,,0.42,39.059999999999995
2013-03-13,100,42.0,,0.42,42.0
2013-03-14,99,42.0,,0.42,41.58
2013-03-15,88,42.0,,0.42,36.96
2013-03-16,79,42.0,,0.42,33.18
2013-03-17,77,42.0,,0.42,32.339999999999996
2013-03-18,91,42.0,,0.42,38.22
2013-03-19,92,42.0,,0.42,38.64
2013-03-20,85,42.0,,0.42,35.699999999999996
2013-03-21,86,42.0,,0.42,36.12
2013-03-22,90,42.0,,0.42,37.8
2013-03-23,92,42.0,,0.42,38.64
2013-03-24,94,42.0,,0.42,39.48
2013-03-25,99,42.0,,0.42,41.58
2013-03-26,98,42.0,,0.42,41.16
2013-03-27,90,42.0,,0.42,37.8
2013-03-28,96,42.0,,0.42,40.32
2013-03-29,95,42.0,,0.42,39.9
2013-03-30,87,42.0,,0.42,36.54
2013-03-31,83,42.0,,0.42,34.86
2013-04-01,78,44.0,False,0.44,34.32
2013-04-02,100,44.0,,0.44,44.0
2013-04-03,72,44.0,,0.44,31.68
2013-04-04,89,44.0,,0.44,39.160000000000004
2013-04-05,82,44.0,,0.44,36.08
2013-04-06,76,44.0,,0.44,33.44
2013-04-07,68,44.0,,0.44,29.92
2013-04-08,65,44.0,,0.44,28.6
2013-04-09,76,44.0,,0.44,33.44
2013-04-10,92,44.0,,0.44,40.48
2013-04-11,69,44.0,,0.44,30.36
2013-04-12,85,44.0,,0.44,37.4
2013-04-13,79,44.0,,0.44,34.76
2013-04-14,88,44.0,,0.44,38.72
2013-04-15,95,44.0,,0.44,41.8
2013-04-16,79,44.0,,0.44,34.76
2013-04-17,83,44.0,,0.44,36.52
2013-04-18,81,44.0,,0.44,35.64
2013-04-19,57,44.0,,0.44,25.080000000000002
2013-04-20,85,44.0,,0.44,37.4
2013-04-21,92,44.0,,0.44,40.48
2013-04-22,97,44.0,,0.44,42.68
2013-04-23,76,44.0,,0.44,33.44
2013-04-24,88,44.0,,0.44,38.72
2013-04-25,92,44.0,,0.44,40.48
2013-04-26,72,44.0,,0.44,31.68
2013-04-27,79,44.0,,0.44,34.76
2013-04-28,85,44.0,,0.44,37.4
2013-04-29,81,44.0,,0.44,35.64
2013-04-30,82,44.0,,0.44,36.08
2013-05-01,94,41.0,False,0.41,38.54
2013-05-02,92,41.0,,0.41,37.72
2013-05-03,92,41.0,,0.41,37.72
2013-05-04,88,41.0,,0.41,36.08
2013-05-05,75,41.0,,0.41,30.749999999999996
2013-05-06,89,41.0,,0.41,36.489999999999995
2013-05-07,100,41.0,,0.41,41.0
2013-05-08,91,41.0,,0.41,37.309999999999995
2013-05-09,87,41.0,,0.41,35.669999999999995
