date,politics_unscaled,politics_monthly,isPartial,scale,politics
2014-12-24,52,23.0,,0.23,11.96
2014-12-25,41,23.0,,0.23,9.43
2014-12-26,44,23.0,,0.23,10.120000000000001
2014-12-27,30,23.0,,0.23,6.9
2014-12-28,47,23.0,,0.23,10.81
2014-12-29,34,23.0,,0.23,7.82
2014-12-30,43,23.0,,0.23,9.89
2014-12-31,40,23.0,,0.23,9.200000000000001
2015-01-01,52,23.0,False,0.23,11.96
2015-01-02,46,23.0,,0.23,10.58
2015-01-03,50,23.0,,0.23,11.5
2015-01-04,62,23.0,,0.23,14.26
2015-01-05,58,23.0,,0.23,13.34
2015-01-06,73,23.0,,0.23,16.79
2015-01-07,74,23.0,,0.23,17.02
2015-01-08,68,23.0,,0.23,15.64
2015-01-09,68,23.0,,0.23,15.64
2015-01-10,71,23.0,,0.23,16.330000000000002
2015-01-11,59,23.0,,0.23,13.57
2015-01-12,65,23.0,,0.23,14.950000000000001
2015-01-13,73,23.0,,0.23,16.79
2015-01-14,76,23.0,,0.23,17.48
2015-01-15,68,23.0,,0.23,15.64
2015-01-16,69,23.0,,0.23,15.870000000000001
2015-01-17,47,23.0,,0.23,10.81
2015-01-18,73,23.0,,0.23,16.79
2015-01-19,71,23.0,,0.23,16.330000000000002
2015-01-20,78,23.0,,0.23,17.94
2015-01-21,100,23.0,,0.23,23.0
2015-01-22,75,23.0,,0.23,17.25
2015-01-23,88,23.0,,0.23,20.240000000000002
2015-01-24,58,23.0,,0.23,13.34
2015-01-25,63,23.0,,0.23,14.49
2015-01-26,71,23.0,,0.23,16.330000000000002
2015-01-27,73,23.0,,0.23,16.79
2015-01-28,86,23.0,,0.23,19.78
2015-01-29,75,23.0,,0.23,17.25
2015-01-30,69,23.0,,0.23,15.870000000000001
2015-01-31,52,23.0,,0.23,11.96
2015-02-01,69,25.0,False,0.25,17.25
2015-02-02,88,25.0,,0.25,22.0
2015-02-03,88,25.0,,0.25,22.0
2015-02-04,82,25.0,,0.25,20.5
2015-02-05,73,25.0,,0.25,18.25
2015-02-06,84,25.0,,0.25,21.0
2015-02-07,55,25.0,,0.25,13.75
2015-02-08,63,25.0,,0.25,15.75
2015-02-09,85,25.0,,0.25,21.25
2015-02-10,79,25.0,,0.25,19.75
2015-02-11,100,25.0,,0.25,25.0
2015-02-12,87,25.0,,0.25,21.75
2015-02-13,75,25.0,,0.25,18.75
2015-02-14,58,25.0,,0.25,14.5
2015-02-15,75,25.0,,0.25,18.75
2015-02-16,81,25.0,,0.25,20.25
2015-02-17,69,25.0,,0.25,17.25
2015-02-18,73,25.0,,0.25,18.25
2015-02-19,91,25.0,,0.25,22.75
2015-02-20,76,25.0,,0.25,19.0
2015-02-21,69,25.0,,0.25,17.25
2015-02-22,70,25.0,,0.25,17.5
2015-02-23,70,25.0,,0.25,17.5
2015-02-24,91,25.0,,0.25,22.75
2015-02-25,82,25.0,,0.25,20.5
2015-02-26,90,25.0,,0.25,22.5
2015-02-27,83,25.0,,0.25,20.75
2015-02-28,70,25.0,,0.25,17.5
2015-03-01,69,26.0,False,0.26,17.94
2015-03-02,84,26.0,,0.26,21.84
2015-03-03,79,26.0,,0.26,20.54
2015-03-04,94,26.0,,0.26,24.44
2015-03-05,80,26.0,,0.26,20.8
2015-03-06,74,26.0,,0.26,19.240000000000002
2015-03-07,68,26.0,,0.26,17.68
2015-03-08,70,26.0,,0.26,18.2
2015-03-09,86,26.0,,0.26,22.36
2015-03-10,77,26.0,,0.26,20.02
2015-03-11,86,26.0,,0.26,22.36
2015-03-12,93,26.0,,0.26,24.18
2015-03-13,72,26.0,,0.26,18.72
2015-03-14,46,26.0,,0.26,11.96
2015-03-15,62,26.0,,0.26,16.12
2015-03-16,99,26.0,,0.26,25.740000000000002
2015-03-17,97,26.0,,0.26,25.220000000000002
2015-03-18,100,26.0,,0.26,26.0
2015-03-19,81,26.0,,0.26,21.060000000000002
2015-03-20,75,26.0,,0.26,19.5
2015-03-21,65,26.0,,0.26,16.900000000000002
2015-03-22,78,26.0,,0.26,20.28
2015-03-23,87,26.0,,0.26,22.62
2015-03-24,88,26.0,,0.26,22.880000000000003
2015-03-25,94,26.0,,0.26,24.44
2015-03-26,84,26.0,,0.26,21.84
2015-03-27,76,26.0,,0.26,19.76
2015-03-28,61,26.0,,0.26,15.860000000000001
2015-03-29,66,26.0,,0.26,17.16
2015-03-30,81,26.0,,0.26,21.060000000000002
2015-03-31,78,26.0,,0.26,20.28
2015-04-01,89,25.0,False,0.25,22.25
2015-04-02,66,25.0,,0.25,16.5
2015-04-03,69,25.0,,0.25,17.25
2015-04-04,66,25.0,,0.25,16.5
2015-04-05,63,25.0,,0.25,15.75
2015-04-06,76,25.0,,0.25,19.0
2015-04-07,80,25.0,,0.25,20.0
2015-04-08,91,25.0,,0.25,22.75
2015-04-09,91,25.0,,0.25,22.75
2015-04-10,73,25.0,,0.25,18.25
2015-04-11,57,25.0,,0.25,14.25
2015-04-12,65,25.0,,0.25,16.25
2015-04-13,98,25.0,,0.25,24.5
2015-04-14,100,25.0,,0.25,25.0
2015-04-15,76,25.0,,0.25,19.0
2015-04-16,89,25.0,,0.25,22.25
2015-04-17,67,25.0,,0.25,16.75
2015-04-18,60,25.0,,0.25,15.0
2015-04-19,76,25.0,,0.25,19.0
2015-04-20,80,25.0,,0.25,20.0
2015-04-21,91,25.0,,0.25,22.75
2015-04-22,94,25.0,,0.25,23.5
2015-04-23,88,25.0,,0.25,22.0
2015-04-24,78,25.0,,0.25,19.5
2015-04-25,57,25.0,,0.25,14.25
2015-04-26,57,25.0,,0.25,14.25
2015-04-27,94,25.0,,0.25,23.5
2015-04-28,95,25.0,,0.25,23.75
2015-04-29,78,25.0,,0.25,19.5
2015-04-30,91,25.0,,0.25,22.75
2015-05-01,96,23.0,False,0.23,22.080000000000002
2015-05-02,74,23.0,,0.23,17.02
2015-05-03,71,23.0,,0.23,16.330000000000002
2015-05-04,97,23.0,,0.23,22.310000000000002
2015-05-05,100,23.0,,0.23,23.0
2015-05-06,100,23.0,,0.23,23.0
2015-05-07,84,23.0,,0.23,19.32
2015-05-08,98,23.0,,0.23,22.540000000000003
2015-05-09,70,23.0,,0.23,16.1
2015-05-10,71,23.0,,0.23,16.330000000000002
2015-05-11,86,23.0,,0.23,19.78
2015-05-12,95,23.0,,0.23,21.85
2015-05-13,86,23.0,,0.23,19.78
2015-05-14,77,23.0,,0.23,17.71
2015-05-15,76,23.0,,0.23,17.48
2015-05-16,63,23.0,,0.23,14.49
2015-05-17,68,23.0,,0.23,15.64
2015-05-18,74,23.0,,0.23,17.02
2015-05-19,80,23.0,,0.23,18.400000000000002
2015-05-20,77,23.0,,0.23,17.71
2015-05-21,61,23.0,,0.23,14.030000000000001
2015-05-22,58,23.0,,0.23,13.34
2015-05-23,52,23.0,,0.23,11.96
2015-05-24,42,23.0,,0.23,9.66
2015-05-25,55,23.0,,0.23,12.65
2015-05-26,70,23.0,,0.23,16.1
2015-05-27,63,23.0,,0.23,14.49
2015-05-28,77,23.0,,0.23,17.71
2015-05-29,71,23.0,,0.23,16.330000000000002
2015-05-30,58,23.0,,0.23,13.34
2015-05-31,53,23.0,,0.23,12.190000000000001
2015-06-01,100,19.0,False,0.19,19.0
2015-06-02,65,19.0,,0.19,12.35
2015-06-03,82,19.0,,0.19,15.58
2015-06-04,73,19.0,,0.19,13.870000000000001
2015-06-05,70,19.0,,0.19,13.3
2015-06-06,72,19.0,,0.19,13.68
2015-06-07,59,19.0,,0.19,11.21
2015-06-08,60,19.0,,0.19,11.4
2015-06-09,57,19.0,,0.19,10.83
2015-06-10,59,19.0,,0.19,11.21
2015-06-11,57,19.0,,0.19,10.83
2015-06-12,67,19.0,,0.19,12.73
2015-06-13,44,19.0,,0.19,8.36
2015-06-14,52,19.0,,0.19,9.88
2015-06-15,58,19.0,,0.19,11.02
2015-06-16,80,19.0,,0.19,15.2
2015-06-17,60,19.0,,0.19,11.4
2015-06-18,78,19.0,,0.19,14.82
2015-06-19,56,19.0,,0.19,10.64
2015-06-20,50,19.0,,0.19,9.5
2015-06-21,52,19.0,,0.19,9.88
2015-06-22,55,19.0,,0.19,10.45
2015-06-23,58,19.0,,0.19,11.02
2015-06-24,69,19.0,,0.19,13.11
2015-06-25,66,19.0,,0.19,12.540000000000001
2015-06-26,75,19.0,,0.19,14.25
2015-06-27,58,19.0,,0.19,11.02
2015-06-28,61,19.0,,0.19,11.59
2015-06-29,61,19.0,,0.19,11.59
2015-06-30,76,19.0,,0.19,14.44
2015-07-01,87,18.0,False,0.18,15.66
2015-07-02,88,18.0,,0.18,15.84
2015-07-03,69,18.0,,0.18,12.42
2015-07-04,61,18.0,,0.18,10.98
2015-07-05,66,18.0,,0.18,11.879999999999999
2015-07-06,82,18.0,,0.18,14.76
2015-07-07,83,18.0,,0.18,14.94
2015-07-08,71,18.0,,0.18,12.78
2015-07-09,83,18.0,,0.18,14.94
2015-07-10,83,18.0,,0.18,14.94
2015-07-11,81,18.0,,0.18,14.58
2015-07-12,89,18.0,,0.18,16.02
2015-07-13,100,18.0,,0.18,18.0
2015-07-14,81,18.0,,0.18,14.58
2015-07-15,79,18.0,,0.18,14.219999999999999
2015-07-16,76,18.0,,0.18,13.68
2015-07-17,80,18.0,,0.18,14.399999999999999
2015-07-18,76,18.0,,0.18,13.68
2015-07-19,97,18.0,,0.18,17.46
2015-07-20,84,18.0,,0.18,15.12
2015-07-21,94,18.0,,0.18,16.919999999999998
2015-07-22,98,18.0,,0.18,17.64
2015-07-23,89,18.0,,0.18,16.02
2015-07-24,91,18.0,,0.18,16.38
2015-07-25,90,18.0,,0.18,16.2
2015-07-26,86,18.0,,0.18,15.479999999999999
2015-07-27,97,18.0,,0.18,17.46
2015-07-28,86,18.0,,0.18,15.479999999999999
2015-07-29,77,18.0,,0.18,13.86
2015-07-30,97,18.0,,0.18,17.46
2015-07-31,97,18.0,,0.18,17.46
2015-08-01,43,26.0,False,0.26,11.18
2015-08-02,43,26.0,,0.26,11.18
2015-08-03,64,26.0,,0.26,16.64
2015-08-04,67,26.0,,0.26,17.42
2015-08-05,59,26.0,,0.26,15.34
2015-08-06,50,26.0,,0.26,13.0
2015-08-07,100,26.0,,0.26,26.0
2015-08-08,66,26.0,,0.26,17.16
2015-08-09,55,26.0,,0.26,14.3
2015-08-10,80,26.0,,0.26,20.8
2015-08-11,63,26.0,,0.26,16.38
2015-08-12,66,26.0,,0.26,17.16
2015-08-13,64,26.0,,0.26,16.64
2015-08-14,64,26.0,,0.26,16.64
2015-08-15,49,26.0,,0.26,12.74
2015-08-16,61,26.0,,0.26,15.860000000000001
2015-08-17,61,26.0,,0.26,15.860000000000001
2015-08-18,63,26.0,,0.26,16.38
2015-08-19,68,26.0,,0.26,17.68
2015-08-20,65,26.0,,0.26,16.900000000000002
2015-08-21,60,26.0,,0.26,15.600000000000001
2015-08-22,59,26.0,,0.26,15.34
2015-08-23,74,26.0,,0.26,19.240000000000002
2015-08-24,60,26.0,,0.26,15.600000000000001
2015-08-25,79,26.0,,0.26,20.54
2015-08-26,87,26.0,,0.26,22.62
2015-08-27,75,26.0,,0.26,19.5
2015-08-28,70,26.0,,0.26,18.2
2015-08-29,53,26.0,,0.26,13.780000000000001
2015-08-30,58,26.0,,0.26,15.08
2015-08-31,73,26.0,,0.26,18.98
2015-09-01,67,32.0,False,0.32,21.44
2015-09-02,60,32.0,,0.32,19.2
2015-09-03,61,32.0,,0.32,19.52
2015-09-04,56,32.0,,0.32,17.92
2015-09-05,46,32.0,,0.32,14.72
2015-09-06,43,32.0,,0.32,13.76
2015-09-07,53,32.0,,0.32,16.96
2015-09-08,62,32.0,,0.32,19.84
2015-09-09,63,32.0,,0.32,20.16
2015-09-10,74,32.0,,0.32,23.68
2015-09-11,54,32.0,,0.32,17.28
2015-09-12,45,32.0,,0.32,14.4
2015-09-13,43,32.0,,0.32,13.76
2015-09-14,67,32.0,,0.32,21.44
2015-09-15,74,32.0,,0.32,23.68
2015-09-16,71,32.0,,0.32,22.72
2015-09-17,100,32.0,,0.32,32.0
2015-09-18,74,32.0,,0.32,23.68
2015-09-19,57,32.0,,0.32,18.240000000000002
2015-09-20,61,32.0,,0.32,19.52
2015-09-21,75,32.0,,0.32,24.0
2015-09-22,82,32.0,,0.32,26.240000000000002
2015-09-23,70,32.0,,0.32,22.400000000000002
2015-09-24,84,32.0,,0.32,26.88
2015-09-25,70,32.0,,0.32,22.400000000000002
2015-09-26,43,32.0,,0.32,13.76
2015-09-27,54,32.0,,0.32,17.28
2015-09-28,68,32.0,,0.32,21.76
2015-09-29,70,32.0,,0.32,22.400000000000002
2015-09-30,69,32.0,,0.32,22.080000000000002
2015-10-01,78,33.0,False,0.33,25.740000000000002
2015-10-02,63,33.0,,0.33,20.790000000000003
2015-10-03,38,33.0,,0.33,12.540000000000001
2015-10-04,68,33.0,,0.33,22.44
2015-10-05,80,33.0,,0.33,26.400000000000002
2015-10-06,76,33.0,,0.33,25.080000000000002
2015-10-07,78,33.0,,0.33,25.740000000000002
2015-10-08,61,33.0,,0.33,20.130000000000003
2015-10-09,62,33.0,,0.33,20.46
2015-10-10,53,33.0,,0.33,17.490000000000002
2015-10-11,60,33.0,,0.33,19.8
2015-10-12,71,33.0,,0.33,23.43
2015-10-13,71,33.0,,0.33,23.43
2015-10-14,100,33.0,,0.33,33.0
2015-10-15,87,33.0,,0.33,28.71
2015-10-16,75,33.0,,0.33,24.75
2015-10-17,66,33.0,,0.33,21.78
2015-10-18,66,33.0,,0.33,21.78
2015-10-19,86,33.0,,0.33,28.380000000000003
2015-10-20,91,33.0,,0.33,30.03
2015-10-21,79,33.0,,0.33,26.07
2015-10-22,93,33.0,,0.33,30.69
2015-10-23,77,33.0,,0.33,25.41
2015-10-24,48,33.0,,0.33,15.84
2015-10-25,59,33.0,,0.33,19.470000000000002
2015-10-26,75,33.0,,0.33,24.75
2015-10-27,75,33.0,,0.33,24.75
2015-10-28,73,33.0,,0.33,24.09
2015-10-29,92,33.0,,0.33,30.360000000000003
2015-10-30,74,33.0,,0.33,24.42
2015-10-31,57,33.0,,0.33,18.810000000000002
2015-11-01,61,31.0,False,0.31,18.91
2015-11-02,83,31.0,,0.31,25.73
2015-11-03,91,31.0,,0.31,28.21
2015-11-04,90,31.0,,0.31,27.9
2015-11-05,88,31.0,,0.31,27.28
2015-11-06,72,31.0,,0.31,22.32
2015-11-07,62,31.0,,0.31,19.22
2015-11-08,57,31.0,,0.31,17.669999999999998
2015-11-09,79,31.0,,0.31,24.49
2015-11-10,72,31.0,,0.31,22.32
2015-11-11,91,31.0,,0.31,28.21
2015-11-12,92,31.0,,0.31,28.52
2015-11-13,76,31.0,,0.31,23.56
2015-11-14,54,31.0,,0.31,16.74
2015-11-15,58,31.0,,0.31,17.98
2015-11-16,84,31.0,,0.31,26.04
2015-11-17,100,31.0,,0.31,31.0
2015-11-18,92,31.0,,0.31,28.52
2015-11-19,89,31.0,,0.31,27.59
2015-11-20,83,31.0,,0.31,25.73
2015-11-21,44,31.0,,0.31,13.64
2015-11-22,56,31.0,,0.31,17.36
2015-11-23,76,31.0,,0.31,23.56
2015-11-24,76,31.0,,0.31,23.56
2015-11-25,56,31.0,,0.31,17.36
2015-11-26,41,31.0,,0.31,12.709999999999999
2015-11-27,41,31.0,,0.31,12.709999999999999
2015-11-28,55,31.0,,0.31,17.05
2015-11-29,44,31.0,,0.31,13.64
2015-11-30,69,31.0,,0.31,21.39
2015-12-01,79,28.0,False,0.28,22.12
2015-12-02,61,28.0,,0.28,17.080000000000002
2015-12-03,85,28.0,,0.28,23.8
2015-12-04,84,28.0,,0.28,23.520000000000003
2015-12-05,57,28.0,,0.28,15.96
2015-12-06,63,28.0,,0.28,17.64
2015-12-07,91,28.0,,0.28,25.480000000000004
2015-12-08,88,28.0,,0.28,24.64
2015-12-09,100,28.0,,0.28,28.000000000000004
2015-12-10,100,28.0,,0.28,28.000000000000004
2015-12-11,79,28.0,,0.28,22.12
2015-12-12,57,28.0,,0.28,15.96
2015-12-13,57,28.0,,0.28,15.96
2015-12-14,84,28.0,,0.28,23.520000000000003
2015-12-15,80,28.0,,0.28,22.400000000000002
2015-12-16,71,28.0,,0.28,19.880000000000003
2015-12-17,68,28.0,,0.28,19.040000000000003
2015-12-18,74,28.0,,0.28,20.720000000000002
2015-12-19,60,28.0,,0.28,16.8
2015-12-20,51,28.0,,0.28,14.280000000000001
2015-12-21,65,28.0,,0.28,18.200000000000003
2015-12-22,56,28.0,,0.28,15.680000000000001
2015-12-23,46,28.0,,0.28,12.88
2015-12-24,45,28.0,,0.28,12.600000000000001
2015-12-25,37,28.0,,0.28,10.360000000000001
2015-12-26,33,28.0,,0.28,9.24
2015-12-27,47,28.0,,0.28,13.160000000000002
2015-12-28,40,28.0,,0.28,11.200000000000001
2015-12-29,47,28.0,,0.28,13.160000000000002
2015-12-30,39,28.0,,0.28,10.920000000000002
2015-12-31,43,28.0,,0.28,12.040000000000001
2016-01-01,47,31.0,False,0.31,14.57
2016-01-02,43,31.0,,0.31,13.33
2016-01-03,43,31.0,,0.31,13.33
2016-01-04,53,31.0,,0.31,16.43
2016-01-05,72,31.0,,0.31,22.32
2016-01-06,74,31.0,,0.31,22.94
2016-01-07,81,31.0,,0.31,25.11
2016-01-08,59,31.0,,0.31,18.29
2016-01-09,45,31.0,,0.31,13.95
2016-01-10,44,31.0,,0.31,13.64
2016-01-11,65,31.0,,0.31,20.15
2016-01-12,65,31.0,,0.31,20.15
2016-01-13,79,31.0,,0.31,24.49
2016-01-14,74,31.0,,0.31,22.94
2016-01-15,79,31.0,,0.31,24.49
2016-01-16,48,31.0,,0.31,14.879999999999999
2016-01-17,67,31.0,,0.31,20.77
2016-01-18,74,31.0,,0.31,22.94
2016-01-19,87,31.0,,0.31,26.97
2016-01-20,97,31.0,,0.31,30.07
2016-01-21,100,31.0,,0.31,31.0
2016-01-22,74,31.0,,0.31,22.94
2016-01-23,57,31.0,,0.31,17.669999999999998
2016-01-24,64,31.0,,0.31,19.84
2016-01-25,90,31.0,,0.31,27.9
2016-01-26,99,31.0,,0.31,30.69
2016-01-27,83,31.0,,0.31,25.73
2016-01-28,95,31.0,,0.31,29.45
2016-01-29,86,31.0,,0.31,26.66
2016-01-30,73,31.0,,0.31,22.63
2016-01-31,76,31.0,,0.31,23.56
2016-02-01,60,51.0,False,0.51,30.6
2016-02-02,95,51.0,,0.51,48.45
2016-02-03,59,51.0,,0.51,30.09
2016-02-04,56,51.0,,0.51,28.560000000000002
2016-02-05,59,51.0,,0.51,30.09
2016-02-06,49,51.0,,0.51,24.990000000000002
2016-02-07,51,51.0,,0.51,26.01
2016-02-08,56,51.0,,0.51,28.560000000000002
2016-02-09,56,51.0,,0.51,28.560000000000002
2016-02-10,100,51.0,,0.51,51.0
2016-02-11,64,51.0,,0.51,32.64
2016-02-12,58,51.0,,0.51,29.580000000000002
2016-02-13,49,51.0,,0.51,24.990000000000002
2016-02-14,59,51.0,,0.51,30.09
2016-02-15,56,51.0,,0.51,28.560000000000002
2016-02-16,58,51.0,,0.51,29.580000000000002
2016-02-17,60,51.0,,0.51,30.6
2016-02-18,75,51.0,,0.51,38.25
2016-02-19,62,51.0,,0.51,31.62
2016-02-20,63,51.0,,0.51,32.13
2016-02-21,82,51.0,,0.51,41.82
2016-02-22,72,51.0,,0.51,36.72
2016-02-23,71,51.0,,0.51,36.21
2016-02-24,81,51.0,,0.51,41.31
2016-02-25,75,51.0,,0.51,38.25
2016-02-26,77,51.0,,0.51,39.27
2016-02-27,54,51.0,,0.51,27.54
2016-02-28,65,51.0,,0.51,33.15
2016-02-29,84,51.0,,0.51,42.84
2016-03-01,65,63.0,False,0.63,40.95
2016-03-02,100,63.0,,0.63,63.0
2016-03-03,64,63.0,,0.63,40.32
2016-03-04,60,63.0,,0.63,37.8
2016-03-05,56,63.0,,0.63,35.28
2016-03-06,71,63.0,,0.63,44.73
2016-03-07,58,63.0,,0.63,36.54
2016-03-08,58,63.0,,0.63,36.54
2016-03-09,85,63.0,,0.63,53.55
2016-03-10,51,63.0,,0.63,32.13
2016-03-11,49,63.0,,0.63,30.87
2016-03-12,46,63.0,,0.63,28.98
2016-03-13,56,63.0,,0.63,35.28
2016-03-14,55,63.0,,0.63,34.65
2016-03-15,68,63.0,,0.63,42.84
2016-03-16,82,63.0,,0.63,51.660000000000004
2016-03-17,50,63.0,,0.63,31.5
2016-03-18,42,63.0,,0.63,26.46
2016-03-19,32,63.0,,0.63,20.16
2016-03-20,36,63.0,,0.63,22.68
2016-03-21,38,63.0,,0.63,23.94
2016-03-22,44,63.0,,0.63,27.72
2016-03-23,59,63.0,,0.63,37.17
2016-03-24,35,63.0,,0.63,22.05
2016-03-25,31,63.0,,0.63,19.53
2016-03-26,30,63.0,,0.63,18.9
2016-03-27,40,63.0,,0.63,25.2
2016-03-28,37,63.0,,0.63,23.31
2016-03-29,38,63.0,,0.63,23.94
2016-03-30,37,63.0,,0.63,23.31
2016-03-31,38,63.0,,0.63,23.94
2016-04-01,73,42.0,False,0.42,30.66
2016-04-02,45,42.0,,0.42,18.9
2016-04-03,58,42.0,,0.42,24.36
2016-04-04,69,42.0,,0.42,28.98
2016-04-05,75,42.0,,0.42,31.5
2016-04-06,100,42.0,,0.42,42.0
2016-04-07,75,42.0,,0.42,31.5
2016-04-08,65,42.0,,0.42,27.3
2016-04-09,52,42.0,,0.42,21.84
2016-04-10,49,42.0,,0.42,20.58
2016-04-11,65,42.0,,0.42,27.3
2016-04-12,63,42.0,,0.42,26.459999999999997
2016-04-13,71,42.0,,0.42,29.82
2016-04-14,60,42.0,,0.42,25.2
2016-04-15,65,42.0,,0.42,27.3
2016-04-16,54,42.0,,0.42,22.68
2016-04-17,51,42.0,,0.42,21.419999999999998
2016-04-18,67,42.0,,0.42,28.14
2016-04-19,80,42.0,,0.42,33.6
2016-04-20,94,42.0,,0.42,39.48
2016-04-21,63,42.0,,0.42,26.459999999999997
2016-04-22,55,42.0,,0.42,23.099999999999998
2016-04-23,48,42.0,,0.42,20.16
2016-04-24,49,42.0,,0.42,20.58
2016-04-25,66,42.0,,0.42,27.72
2016-04-26,71,42.0,,0.42,29.82
2016-04-27,99,42.0,,0.42,41.58
2016-04-28,73,42.0,,0.42,30.66
2016-04-29,71,42.0,,0.42,29.82
2016-04-30,59,42.0,,0.42,24.779999999999998
2016-05-01,54,37.0,False,0.37,19.98
2016-05-02,67,37.0,,0.37,24.79
2016-05-03,81,37.0,,0.37,29.97
2016-05-04,100,37.0,,0.37,37.0
2016-05-05,63,37.0,,0.37,23.31
2016-05-06,60,37.0,,0.37,22.2
2016-05-07,45,37.0,,0.37,16.65
2016-05-08,49,37.0,,0.37,18.13
2016-05-09,63,37.0,,0.37,23.31
2016-05-10,58,37.0,,0.37,21.46
2016-05-11,66,37.0,,0.37,24.419999999999998
2016-05-12,57,37.0,,0.37,21.09
2016-05-13,45,37.0,,0.37,16.65
2016-05-14,43,37.0,,0.37,15.91
2016-05-15,45,37.0,,0.37,16.65
2016-05-16,49,37.0,,0.37,18.13
2016-05-17,61,37.0,,0.37,22.57
2016-05-18,66,37.0,,0.37,24.419999999999998
2016-05-19,45,37.0,,0.37,16.65
2016-05-20,44,37.0,,0.37,16.28
2016-05-21,39,37.0,,0.37,14.43
2016-05-22,37,37.0,,0.37,13.69
2016-05-23,51,37.0,,0.37,18.87
2016-05-24,50,37.0,,0.37,18.5
2016-05-25,48,37.0,,0.37,17.759999999999998
2016-05-26,47,37.0,,0.37,17.39
2016-05-27,36,37.0,,0.37,13.32
2016-05-28,42,37.0,,0.37,15.54
2016-05-29,34,37.0,,0.37,12.58
2016-05-30,37,37.0,,0.37,13.69
2016-05-31,46,37.0,,0.37,17.02
2016-06-01,69,32.0,False,0.32,22.080000000000002
2016-06-02,67,32.0,,0.32,21.44
2016-06-03,62,32.0,,0.32,19.84
2016-06-04,66,32.0,,0.32,21.12
2016-06-05,65,32.0,,0.32,20.8
2016-06-06,68,32.0,,0.32,21.76
2016-06-07,90,32.0,,0.32,28.8
2016-06-08,100,32.0,,0.32,32.0
2016-06-09,73,32.0,,0.32,23.36
2016-06-10,66,32.0,,0.32,21.12
2016-06-11,60,32.0,,0.32,19.2
2016-06-12,57,32.0,,0.32,18.240000000000002
2016-06-13,60,32.0,,0.32,19.2
2016-06-14,77,32.0,,0.32,24.64
2016-06-15,75,32.0,,0.32,24.0
2016-06-16,72,32.0,,0.32,23.04
2016-06-17,56,32.0,,0.32,17.92
2016-06-18,59,32.0,,0.32,18.88
2016-06-19,56,32.0,,0.32,17.92
2016-06-20,56,32.0,,0.32,17.92
2016-06-21,63,32.0,,0.32,20.16
2016-06-22,58,32.0,,0.32,18.56
2016-06-23,63,32.0,,0.32,20.16
2016-06-24,68,32.0,,0.32,21.76
2016-06-25,63,32.0,,0.32,20.16
2016-06-26,59,32.0,,0.32,18.88
2016-06-27,57,32.0,,0.32,18.240000000000002
2016-06-28,65,32.0,,0.32,20.8
2016-06-29,58,32.0,,0.32,18.56
2016-06-30,67,32.0,,0.32,21.44
2016-07-01,30,47.0,False,0.47,14.1
2016-07-02,30,47.0,,0.47,14.1
2016-07-03,33,47.0,,0.47,15.51
2016-07-04,32,47.0,,0.47,15.04
2016-07-05,32,47.0,,0.47,15.04
2016-07-06,33,47.0,,0.47,15.51
2016-07-07,35,47.0,,0.47,16.45
2016-07-08,27,47.0,,0.47,12.69
2016-07-09,36,47.0,,0.47,16.919999999999998
2016-07-10,34,47.0,,0.47,15.979999999999999
2016-07-11,30,47.0,,0.47,14.1
2016-07-12,34,47.0,,0.47,15.979999999999999
2016-07-13,39,47.0,,0.47,18.33
2016-07-14,43,47.0,,0.47,20.209999999999997
2016-07-15,38,47.0,,0.47,17.86
2016-07-16,30,47.0,,0.47,14.1
2016-07-17,35,47.0,,0.47,16.45
2016-07-18,40,47.0,,0.47,18.799999999999997
2016-07-19,57,47.0,,0.47,26.79
2016-07-20,51,47.0,,0.47,23.97
2016-07-21,57,47.0,,0.47,26.79
2016-07-22,66,47.0,,0.47,31.02
2016-07-23,57,47.0,,0.47,26.79
2016-07-24,54,47.0,,0.47,25.38
2016-07-25,73,47.0,,0.47,34.309999999999995
2016-07-26,89,47.0,,0.47,41.83
2016-07-27,81,47.0,,0.47,38.07
2016-07-28,96,47.0,,0.47,45.12
2016-07-29,100,47.0,,0.47,47.0
2016-07-30,76,47.0,,0.47,35.72
2016-07-31,80,47.0,,0.47,37.599999999999994
2016-08-01,100,50.0,False,0.5,50.0
2016-08-02,86,50.0,,0.5,43.0
2016-08-03,96,50.0,,0.5,48.0
2016-08-04,96,50.0,,0.5,48.0
2016-08-05,88,50.0,,0.5,44.0
2016-08-06,67,50.0,,0.5,33.5
2016-08-07,72,50.0,,0.5,36.0
2016-08-08,65,50.0,,0.5,32.5
2016-08-09,75,50.0,,0.5,37.5
2016-08-10,75,50.0,,0.5,37.5
2016-08-11,65,50.0,,0.5,32.5
2016-08-12,77,50.0,,0.5,38.5
2016-08-13,59,50.0,,0.5,29.5
2016-08-14,54,50.0,,0.5,27.0
2016-08-15,58,50.0,,0.5,29.0
2016-08-16,57,50.0,,0.5,28.5
2016-08-17,58,50.0,,0.5,29.0
2016-08-18,65,50.0,,0.5,32.5
2016-08-19,64,50.0,,0.5,32.0
2016-08-20,56,50.0,,0.5,28.0
2016-08-21,61,50.0,,0.5,30.5
2016-08-22,73,50.0,,0.5,36.5
2016-08-23,55,50.0,,0.5,27.5
2016-08-24,76,50.0,,0.5,38.0
2016-08-25,74,50.0,,0.5,37.0
2016-08-26,73,50.0,,0.5,36.5
2016-08-27,49,50.0,,0.5,24.5
2016-08-28,59,50.0,,0.5,29.5
