date,society_unscaled,society_monthly,isPartial,scale,society
2013-05-04,78,73.0,,0.73,56.94
2013-05-05,76,73.0,,0.73,55.48
2013-05-06,100,73.0,,0.73,73.0
2013-05-07,95,73.0,,0.73,69.35
2013-05-08,91,73.0,,0.73,66.42999999999999
2013-05-09,93,73.0,,0.73,67.89
2013-05-10,82,73.0,,0.73,59.86
2013-05-11,72,73.0,,0.73,52.56
2013-05-12,71,73.0,,0.73,51.83
2013-05-13,94,73.0,,0.73,68.62
2013-05-14,91,73.0,,0.73,66.42999999999999
2013-05-15,90,73.0,,0.73,65.7
2013-05-16,91,73.0,,0.73,66.42999999999999
2013-05-17,84,73.0,,0.73,61.32
2013-05-18,71,73.0,,0.73,51.83
2013-05-19,73,73.0,,0.73,53.29
2013-05-20,87,73.0,,0.73,63.51
2013-05-21,85,73.0,,0.73,62.05
2013-05-22,92,73.0,,0.73,67.16
2013-05-23,84,73.0,,0.73,61.32
2013-05-24,83,73.0,,0.73,60.589999999999996
2013-05-25,69,73.0,,0.73,50.37
2013-05-26,62,73.0,,0.73,45.26
2013-05-27,70,73.0,,0.73,51.1
2013-05-28,91,73.0,,0.73,66.42999999999999
2013-05-29,87,73.0,,0.73,63.51
2013-05-30,86,73.0,,0.73,62.78
2013-05-31,81,73.0,,0.73,59.129999999999995
2013-06-01,84,65.0,False,0.65,54.6
2013-06-02,89,65.0,,0.65,57.85
2013-06-03,92,65.0,,0.65,59.800000000000004
2013-06-04,91,65.0,,0.65,59.15
2013-06-05,95,65.0,,0.65,61.75
2013-06-06,93,65.0,,0.65,60.45
2013-06-07,87,65.0,,0.65,56.550000000000004
2013-06-08,83,65.0,,0.65,53.95
2013-06-09,78,65.0,,0.65,50.7
2013-06-10,96,65.0,,0.65,62.400000000000006
2013-06-11,88,65.0,,0.65,57.2
2013-06-12,96,65.0,,0.65,62.400000000000006
2013-06-13,90,65.0,,0.65,58.5
2013-06-14,92,65.0,,0.65,59.800000000000004
2013-06-15,77,65.0,,0.65,50.050000000000004
2013-06-16,74,65.0,,0.65,48.1
2013-06-17,87,65.0,,0.65,56.550000000000004
2013-06-18,89,65.0,,0.65,57.85
2013-06-19,89,65.0,,0.65,57.85
2013-06-20,100,65.0,,0.65,65.0
2013-06-21,95,65.0,,0.65,61.75
2013-06-22,80,65.0,,0.65,52.0
2013-06-23,84,65.0,,0.65,54.6
2013-06-24,92,65.0,,0.65,59.800000000000004
2013-06-25,92,65.0,,0.65,59.800000000000004
2013-06-26,86,65.0,,0.65,55.9
2013-06-27,90,65.0,,0.65,58.5
2013-06-28,83,65.0,,0.65,53.95
2013-06-29,85,65.0,,0.65,55.25
2013-06-30,82,65.0,,0.65,53.300000000000004
2013-07-01,98,63.0,False,0.63,61.74
2013-07-02,87,63.0,,0.63,54.81
2013-07-03,82,63.0,,0.63,51.660000000000004
2013-07-04,68,63.0,,0.63,42.84
2013-07-05,86,63.0,,0.63,54.18
2013-07-06,73,63.0,,0.63,45.99
2013-07-07,82,63.0,,0.63,51.660000000000004
2013-07-08,89,63.0,,0.63,56.07
2013-07-09,94,63.0,,0.63,59.22
2013-07-10,94,63.0,,0.63,59.22
2013-07-11,90,63.0,,0.63,56.7
2013-07-12,87,63.0,,0.63,54.81
2013-07-13,76,63.0,,0.63,47.88
2013-07-14,76,63.0,,0.63,47.88
2013-07-15,79,63.0,,0.63,49.77
2013-07-16,91,63.0,,0.63,57.33
2013-07-17,91,63.0,,0.63,57.33
2013-07-18,93,63.0,,0.63,58.59
2013-07-19,85,63.0,,0.63,53.55
2013-07-20,83,63.0,,0.63,52.29
2013-07-21,83,63.0,,0.63,52.29
2013-07-22,90,63.0,,0.63,56.7
2013-07-23,92,63.0,,0.63,57.96
2013-07-24,92,63.0,,0.63,57.96
2013-07-25,86,63.0,,0.63,54.18
2013-07-26,100,63.0,,0.63,63.0
2013-07-27,85,63.0,,0.63,53.55
2013-07-28,78,63.0,,0.63,49.14
2013-07-29,92,63.0,,0.63,57.96
2013-07-30,93,63.0,,0.63,58.59
2013-07-31,83,63.0,,0.63,52.29
2013-08-01,78,64.0,False,0.64,49.92
2013-08-02,91,64.0,,0.64,58.24
2013-08-03,78,64.0,,0.64,49.92
2013-08-04,72,64.0,,0.64,46.08
2013-08-05,91,64.0,,0.64,58.24
2013-08-06,81,64.0,,0.64,51.84
2013-08-07,95,64.0,,0.64,60.800000000000004
2013-08-08,95,64.0,,0.64,60.800000000000004
2013-08-09,84,64.0,,0.64,53.76
2013-08-10,76,64.0,,0.64,48.64
2013-08-11,82,64.0,,0.64,52.480000000000004
2013-08-12,85,64.0,,0.64,54.4
2013-08-13,89,64.0,,0.64,56.96
2013-08-14,85,64.0,,0.64,54.4
2013-08-15,86,64.0,,0.64,55.04
2013-08-16,89,64.0,,0.64,56.96
2013-08-17,80,64.0,,0.64,51.2
2013-08-18,73,64.0,,0.64,46.72
2013-08-19,92,64.0,,0.64,58.88
2013-08-20,86,64.0,,0.64,55.04
2013-08-21,94,64.0,,0.64,60.160000000000004
2013-08-22,94,64.0,,0.64,60.160000000000004
2013-08-23,96,64.0,,0.64,61.44
2013-08-24,72,64.0,,0.64,46.08
2013-08-25,80,64.0,,0.64,51.2
2013-08-26,86,64.0,,0.64,55.04
2013-08-27,95,64.0,,0.64,60.800000000000004
2013-08-28,99,64.0,,0.64,63.36
2013-08-29,100,64.0,,0.64,64.0
2013-08-30,92,64.0,,0.64,58.88
2013-08-31,74,64.0,,0.64,47.36
2013-09-01,70,72.0,False,0.72,50.4
2013-09-02,73,72.0,,0.72,52.559999999999995
2013-09-03,86,72.0,,0.72,61.919999999999995
2013-09-04,88,72.0,,0.72,63.36
2013-09-05,95,72.0,,0.72,68.39999999999999
2013-09-06,95,72.0,,0.72,68.39999999999999
2013-09-07,75,72.0,,0.72,54.0
2013-09-08,81,72.0,,0.72,58.32
2013-09-09,98,72.0,,0.72,70.56
2013-09-10,93,72.0,,0.72,66.96
2013-09-11,91,72.0,,0.72,65.52
2013-09-12,91,72.0,,0.72,65.52
2013-09-13,93,72.0,,0.72,66.96
2013-09-14,81,72.0,,0.72,58.32
2013-09-15,74,72.0,,0.72,53.28
2013-09-16,91,72.0,,0.72,65.52
2013-09-17,89,72.0,,0.72,64.08
2013-09-18,97,72.0,,0.72,69.84
2013-09-19,97,72.0,,0.72,69.84
2013-09-20,89,72.0,,0.72,64.08
2013-09-21,76,72.0,,0.72,54.72
2013-09-22,74,72.0,,0.72,53.28
2013-09-23,97,72.0,,0.72,69.84
2013-09-24,94,72.0,,0.72,67.67999999999999
2013-09-25,91,72.0,,0.72,65.52
2013-09-26,100,72.0,,0.72,72.0
2013-09-27,88,72.0,,0.72,63.36
2013-09-28,74,72.0,,0.72,53.28
2013-09-29,84,72.0,,0.72,60.48
2013-09-30,87,72.0,,0.72,62.64
2013-10-01,96,73.0,False,0.73,70.08
2013-10-02,90,73.0,,0.73,65.7
2013-10-03,94,73.0,,0.73,68.62
2013-10-04,93,73.0,,0.73,67.89
2013-10-05,83,73.0,,0.73,60.589999999999996
2013-10-06,78,73.0,,0.73,56.94
2013-10-07,95,73.0,,0.73,69.35
2013-10-08,95,73.0,,0.73,69.35
2013-10-09,92,73.0,,0.73,67.16
2013-10-10,95,73.0,,0.73,69.35
2013-10-11,87,73.0,,0.73,63.51
2013-10-12,78,73.0,,0.73,56.94
2013-10-13,76,73.0,,0.73,55.48
2013-10-14,85,73.0,,0.73,62.05
2013-10-15,100,73.0,,0.73,73.0
2013-10-16,95,73.0,,0.73,69.35
2013-10-17,97,73.0,,0.73,70.81
2013-10-18,90,73.0,,0.73,65.7
2013-10-19,81,73.0,,0.73,59.129999999999995
2013-10-20,75,73.0,,0.73,54.75
2013-10-21,98,73.0,,0.73,71.53999999999999
2013-10-22,97,73.0,,0.73,70.81
2013-10-23,98,73.0,,0.73,71.53999999999999
2013-10-24,96,73.0,,0.73,70.08
2013-10-25,91,73.0,,0.73,66.42999999999999
2013-10-26,70,73.0,,0.73,51.1
2013-10-27,73,73.0,,0.73,53.29
2013-10-28,90,73.0,,0.73,65.7
2013-10-29,92,73.0,,0.73,67.16
2013-10-30,93,73.0,,0.73,67.89
2013-10-31,87,73.0,,0.73,63.51
2013-11-01,79,70.0,False,0.7,55.3
2013-11-02,72,70.0,,0.7,50.4
2013-11-03,77,70.0,,0.7,53.9
2013-11-04,92,70.0,,0.7,64.39999999999999
2013-11-05,99,70.0,,0.7,69.3
2013-11-06,100,70.0,,0.7,70.0
2013-11-07,88,70.0,,0.7,61.599999999999994
2013-11-08,84,70.0,,0.7,58.8
2013-11-09,66,70.0,,0.7,46.199999999999996
2013-11-10,70,70.0,,0.7,49.0
2013-11-11,91,70.0,,0.7,63.699999999999996
2013-11-12,94,70.0,,0.7,65.8
2013-11-13,90,70.0,,0.7,62.99999999999999
2013-11-14,91,70.0,,0.7,63.699999999999996
2013-11-15,86,70.0,,0.7,60.199999999999996
2013-11-16,68,70.0,,0.7,47.599999999999994
2013-11-17,70,70.0,,0.7,49.0
2013-11-18,84,70.0,,0.7,58.8
2013-11-19,95,70.0,,0.7,66.5
2013-11-20,86,70.0,,0.7,60.199999999999996
2013-11-21,90,70.0,,0.7,62.99999999999999
2013-11-22,84,70.0,,0.7,58.8
2013-11-23,66,70.0,,0.7,46.199999999999996
2013-11-24,67,70.0,,0.7,46.9
2013-11-25,80,70.0,,0.7,56.0
2013-11-26,75,70.0,,0.7,52.5
2013-11-27,70,70.0,,0.7,49.0
2013-11-28,45,70.0,,0.7,31.499999999999996
2013-11-29,62,70.0,,0.7,43.4
2013-11-30,66,70.0,,0.7,46.199999999999996
2013-12-01,74,64.0,False,0.64,47.36
2013-12-02,90,64.0,,0.64,57.6
2013-12-03,99,64.0,,0.64,63.36
2013-12-04,100,64.0,,0.64,64.0
2013-12-05,88,64.0,,0.64,56.32
2013-12-06,85,64.0,,0.64,54.4
2013-12-07,82,64.0,,0.64,52.480000000000004
2013-12-08,76,64.0,,0.64,48.64
2013-12-09,93,64.0,,0.64,59.52
2013-12-10,98,64.0,,0.64,62.72
2013-12-11,89,64.0,,0.64,56.96
2013-12-12,96,64.0,,0.64,61.44
2013-12-13,92,64.0,,0.64,58.88
2013-12-14,70,64.0,,0.64,44.800000000000004
2013-12-15,77,64.0,,0.64,49.28
2013-12-16,93,64.0,,0.64,59.52
2013-12-17,91,64.0,,0.64,58.24
2013-12-18,84,64.0,,0.64,53.76
2013-12-19,84,64.0,,0.64,53.76
2013-12-20,80,64.0,,0.64,51.2
2013-12-21,71,64.0,,0.64,45.44
2013-12-22,65,64.0,,0.64,41.6
2013-12-23,76,64.0,,0.64,48.64
2013-12-24,61,64.0,,0.64,39.04
2013-12-25,44,64.0,,0.64,28.16
2013-12-26,69,64.0,,0.64,44.160000000000004
2013-12-27,79,64.0,,0.64,50.56
2013-12-28,76,64.0,,0.64,48.64
2013-12-29,67,64.0,,0.64,42.88
2013-12-30,83,64.0,,0.64,53.120000000000005
2013-12-31,75,64.0,,0.64,48.0
2014-01-01,59,70.0,False,0.7,41.3
2014-01-02,75,70.0,,0.7,52.5
2014-01-03,82,70.0,,0.7,57.4
2014-01-04,76,70.0,,0.7,53.199999999999996
2014-01-05,73,70.0,,0.7,51.099999999999994
2014-01-06,86,70.0,,0.7,60.199999999999996
2014-01-07,85,70.0,,0.7,59.49999999999999
2014-01-08,89,70.0,,0.7,62.3
2014-01-09,94,70.0,,0.7,65.8
2014-01-10,93,70.0,,0.7,65.1
2014-01-11,76,70.0,,0.7,53.199999999999996
2014-01-12,79,70.0,,0.7,55.3
2014-01-13,95,70.0,,0.7,66.5
2014-01-14,94,70.0,,0.7,65.8
2014-01-15,93,70.0,,0.7,65.1
2014-01-16,94,70.0,,0.7,65.8
2014-01-17,91,70.0,,0.7,63.699999999999996
2014-01-18,81,70.0,,0.7,56.699999999999996
2014-01-19,80,70.0,,0.7,56.0
2014-01-20,84,70.0,,0.7,58.8
2014-01-21,90,70.0,,0.7,62.99999999999999
2014-01-22,95,70.0,,0.7,66.5
2014-01-23,100,70.0,,0.7,70.0
2014-01-24,94,70.0,,0.7,65.8
2014-01-25,84,70.0,,0.7,58.8
2014-01-26,83,70.0,,0.7,58.099999999999994
2014-01-27,93,70.0,,0.7,65.1
2014-01-28,93,70.0,,0.7,65.1
2014-01-29,91,70.0,,0.7,63.699999999999996
2014-01-30,97,70.0,,0.7,67.89999999999999
2014-01-31,94,70.0,,0.7,65.8
2014-02-01,77,73.0,False,0.73,56.21
2014-02-02,72,73.0,,0.73,52.56
2014-02-03,100,73.0,,0.73,73.0
2014-02-04,95,73.0,,0.73,69.35
2014-02-05,91,73.0,,0.73,66.42999999999999
2014-02-06,97,73.0,,0.73,70.81
2014-02-07,84,73.0,,0.73,61.32
2014-02-08,80,73.0,,0.73,58.4
2014-02-09,76,73.0,,0.73,55.48
2014-02-10,91,73.0,,0.73,66.42999999999999
2014-02-11,93,73.0,,0.73,67.89
2014-02-12,87,73.0,,0.73,63.51
2014-02-13,88,73.0,,0.73,64.24
2014-02-14,81,73.0,,0.73,59.129999999999995
2014-02-15,73,73.0,,0.73,53.29
2014-02-16,75,73.0,,0.73,54.75
2014-02-17,95,73.0,,0.73,69.35
2014-02-18,100,73.0,,0.73,73.0
2014-02-19,95,73.0,,0.73,69.35
2014-02-20,86,73.0,,0.73,62.78
2014-02-21,84,73.0,,0.73,61.32
2014-02-22,89,73.0,,0.73,64.97
2014-02-23,81,73.0,,0.73,59.129999999999995
2014-02-24,96,73.0,,0.73,70.08
2014-02-25,95,73.0,,0.73,69.35
2014-02-26,89,73.0,,0.73,64.97
2014-02-27,94,73.0,,0.73,68.62
2014-02-28,94,73.0,,0.73,68.62
2014-03-01,77,71.0,False,0.71,54.669999999999995
2014-03-02,75,71.0,,0.71,53.25
2014-03-03,89,71.0,,0.71,63.19
2014-03-04,100,71.0,,0.71,71.0
2014-03-05,91,71.0,,0.71,64.61
2014-03-06,93,71.0,,0.71,66.03
2014-03-07,93,71.0,,0.71,66.03
2014-03-08,74,71.0,,0.71,52.54
2014-03-09,75,71.0,,0.71,53.25
2014-03-10,96,71.0,,0.71,68.16
2014-03-11,91,71.0,,0.71,64.61
2014-03-12,93,71.0,,0.71,66.03
2014-03-13,90,71.0,,0.71,63.9
2014-03-14,85,71.0,,0.71,60.349999999999994
2014-03-15,78,71.0,,0.71,55.379999999999995
2014-03-16,82,71.0,,0.71,58.22
2014-03-17,85,71.0,,0.71,60.349999999999994
2014-03-18,94,71.0,,0.71,66.74
2014-03-19,92,71.0,,0.71,65.32
2014-03-20,92,71.0,,0.71,65.32
2014-03-21,87,71.0,,0.71,61.769999999999996
2014-03-22,71,71.0,,0.71,50.41
2014-03-23,74,71.0,,0.71,52.54
2014-03-24,92,71.0,,0.71,65.32
2014-03-25,89,71.0,,0.71,63.19
2014-03-26,97,71.0,,0.71,68.86999999999999
2014-03-27,97,71.0,,0.71,68.86999999999999
2014-03-28,98,71.0,,0.71,69.58
2014-03-29,77,71.0,,0.71,54.669999999999995
2014-03-30,71,71.0,,0.71,50.41
2014-03-31,93,71.0,,0.71,66.03
2014-04-01,90,71.0,False,0.71,63.9
2014-04-02,97,71.0,,0.71,68.86999999999999
2014-04-03,88,71.0,,0.71,62.48
2014-04-04,83,71.0,,0.71,58.93
2014-04-05,70,71.0,,0.71,49.699999999999996
2014-04-06,79,71.0,,0.71,56.089999999999996
2014-04-07,90,71.0,,0.71,63.9
2014-04-08,90,71.0,,0.71,63.9
2014-04-09,91,71.0,,0.71,64.61
2014-04-10,100,71.0,,0.71,71.0
2014-04-11,91,71.0,,0.71,64.61
2014-04-12,76,71.0,,0.71,53.959999999999994
2014-04-13,71,71.0,,0.71,50.41
2014-04-14,86,71.0,,0.71,61.059999999999995
2014-04-15,87,71.0,,0.71,61.769999999999996
2014-04-16,96,71.0,,0.71,68.16
2014-04-17,86,71.0,,0.71,61.059999999999995
2014-04-18,84,71.0,,0.71,59.64
2014-04-19,74,71.0,,0.71,52.54
2014-04-20,60,71.0,,0.71,42.599999999999994
2014-04-21,88,71.0,,0.71,62.48
2014-04-22,96,71.0,,0.71,68.16
2014-04-23,98,71.0,,0.71,69.58
2014-04-24,85,71.0,,0.71,60.349999999999994
2014-04-25,93,71.0,,0.71,66.03
2014-04-26,80,71.0,,0.71,56.8
2014-04-27,77,71.0,,0.71,54.669999999999995
2014-04-28,97,71.0,,0.71,68.86999999999999
2014-04-29,96,71.0,,0.71,68.16
2014-04-30,92,71.0,,0.71,65.32
2014-05-01,95,69.0,False,0.69,65.55
2014-05-02,89,69.0,,0.69,61.41
2014-05-03,77,69.0,,0.69,53.129999999999995
2014-05-04,77,69.0,,0.69,53.129999999999995
2014-05-05,100,69.0,,0.69,69.0
2014-05-06,97,69.0,,0.69,66.92999999999999
2014-05-07,99,69.0,,0.69,68.30999999999999
2014-05-08,93,69.0,,0.69,64.17
2014-05-09,80,69.0,,0.69,55.199999999999996
2014-05-10,73,69.0,,0.69,50.37
2014-05-11,71,69.0,,0.69,48.989999999999995
2014-05-12,86,69.0,,0.69,59.339999999999996
2014-05-13,92,69.0,,0.69,63.48
2014-05-14,90,69.0,,0.69,62.099999999999994
2014-05-15,89,69.0,,0.69,61.41
2014-05-16,84,69.0,,0.69,57.959999999999994
2014-05-17,72,69.0,,0.69,49.67999999999999
2014-05-18,75,69.0,,0.69,51.74999999999999
2014-05-19,88,69.0,,0.69,60.72
2014-05-20,94,69.0,,0.69,64.86
2014-05-21,94,69.0,,0.69,64.86
2014-05-22,88,69.0,,0.69,60.72
2014-05-23,79,69.0,,0.69,54.51
2014-05-24,67,69.0,,0.69,46.23
2014-05-25,64,69.0,,0.69,44.16
2014-05-26,66,69.0,,0.69,45.54
2014-05-27,87,69.0,,0.69,60.029999999999994
2014-05-28,88,69.0,,0.69,60.72
2014-05-29,82,69.0,,0.69,56.58
2014-05-30,85,69.0,,0.69,58.65
2014-05-31,71,69.0,,0.69,48.989999999999995
2014-06-01,73,63.0,False,0.63,45.99
2014-06-02,97,63.0,,0.63,61.11
2014-06-03,92,63.0,,0.63,57.96
2014-06-04,92,63.0,,0.63,57.96
2014-06-05,88,63.0,,0.63,55.44
2014-06-06,87,63.0,,0.63,54.81
2014-06-07,83,63.0,,0.63,52.29
2014-06-08,81,63.0,,0.63,51.03
2014-06-09,91,63.0,,0.63,57.33
2014-06-10,92,63.0,,0.63,57.96
2014-06-11,90,63.0,,0.63,56.7
2014-06-12,94,63.0,,0.63,59.22
2014-06-13,79,63.0,,0.63,49.77
2014-06-14,70,63.0,,0.63,44.1
2014-06-15,67,63.0,,0.63,42.21
2014-06-16,100,63.0,,0.63,63.0
2014-06-17,100,63.0,,0.63,63.0
2014-06-18,90,63.0,,0.63,56.7
2014-06-19,90,63.0,,0.63,56.7
2014-06-20,84,63.0,,0.63,52.92
2014-06-21,77,63.0,,0.63,48.51
2014-06-22,71,63.0,,0.63,44.73
2014-06-23,83,63.0,,0.63,52.29
2014-06-24,84,63.0,,0.63,52.92
2014-06-25,84,63.0,,0.63,52.92
2014-06-26,84,63.0,,0.63,52.92
2014-06-27,85,63.0,,0.63,53.55
2014-06-28,78,63.0,,0.63,49.14
2014-06-29,76,63.0,,0.63,47.88
2014-06-30,81,63.0,,0.63,51.03
2014-07-01,85,59.0,False,0.59,50.15
2014-07-02,88,59.0,,0.59,51.919999999999995
2014-07-03,91,59.0,,0.59,53.69
2014-07-04,67,59.0,,0.59,39.53
2014-07-05,79,59.0,,0.59,46.61
2014-07-06,76,59.0,,0.59,44.839999999999996
2014-07-07,99,59.0,,0.59,58.41
2014-07-08,91,59.0,,0.59,53.69
2014-07-09,92,59.0,,0.59,54.279999999999994
2014-07-10,98,59.0,,0.59,57.82
2014-07-11,93,59.0,,0.59,54.87
2014-07-12,90,59.0,,0.59,53.099999999999994
2014-07-13,80,59.0,,0.59,47.199999999999996
2014-07-14,93,59.0,,0.59,54.87
2014-07-15,96,59.0,,0.59,56.64
2014-07-16,95,59.0,,0.59,56.05
2014-07-17,90,59.0,,0.59,53.099999999999994
2014-07-18,91,59.0,,0.59,53.69
2014-07-19,86,59.0,,0.59,50.739999999999995
2014-07-20,82,59.0,,0.59,48.379999999999995
2014-07-21,100,59.0,,0.59,59.0
2014-07-22,94,59.0,,0.59,55.459999999999994
2014-07-23,96,59.0,,0.59,56.64
2014-07-24,93,59.0,,0.59,54.87
2014-07-25,93,59.0,,0.59,54.87
2014-07-26,85,59.0,,0.59,50.15
2014-07-27,84,59.0,,0.59,49.559999999999995
2014-07-28,97,59.0,,0.59,57.23
2014-07-29,96,59.0,,0.59,56.64
2014-07-30,96,59.0,,0.59,56.64
2014-07-31,86,59.0,,0.59,50.739999999999995
2014-08-01,44,71.0,False,0.71,31.24
2014-08-02,41,71.0,,0.71,29.11
2014-08-03,38,71.0,,0.71,26.979999999999997
2014-08-04,42,71.0,,0.71,29.82
2014-08-05,39,71.0,,0.71,27.689999999999998
2014-08-06,43,71.0,,0.71,30.529999999999998
2014-08-07,42,71.0,,0.71,29.82
2014-08-08,41,71.0,,0.71,29.11
2014-08-09,36,71.0,,0.71,25.56
2014-08-10,37,71.0,,0.71,26.27
2014-08-11,54,71.0,,0.71,38.339999999999996
2014-08-12,100,71.0,,0.71,71.0
2014-08-13,62,71.0,,0.71,44.019999999999996
2014-08-14,59,71.0,,0.71,41.89
2014-08-15,52,71.0,,0.71,36.92
2014-08-16,50,71.0,,0.71,35.5
2014-08-17,47,71.0,,0.71,33.37
2014-08-18,50,71.0,,0.71,35.5
2014-08-19,50,71.0,,0.71,35.5
2014-08-20,48,71.0,,0.71,34.08
2014-08-21,49,71.0,,0.71,34.79
2014-08-22,49,71.0,,0.71,34.79
2014-08-23,42,71.0,,0.71,29.82
2014-08-24,43,71.0,,0.71,30.529999999999998
2014-08-25,52,71.0,,0.71,36.92
2014-08-26,53,71.0,,0.71,37.629999999999995
2014-08-27,54,71.0,,0.71,38.339999999999996
2014-08-28,49,71.0,,0.71,34.79
2014-08-29,47,71.0,,0.71,33.37
2014-08-30,39,71.0,,0.71,27.689999999999998
2014-08-31,42,71.0,,0.71,29.82
2014-09-01,53,76.0,False,0.76,40.28
2014-09-02,66,76.0,,0.76,50.160000000000004
2014-09-03,64,76.0,,0.76,48.64
2014-09-04,71,76.0,,0.76,53.96
2014-09-05,61,76.0,,0.76,46.36
2014-09-06,56,76.0,,0.76,42.56
2014-09-07,54,76.0,,0.76,41.04
2014-09-08,72,76.0,,0.76,54.72
2014-09-09,69,76.0,,0.76,52.44
2014-09-10,69,76.0,,0.76,52.44
2014-09-11,67,76.0,,0.76,50.92
2014-09-12,66,76.0,,0.76,50.160000000000004
2014-09-13,57,76.0,,0.76,43.32
2014-09-14,59,76.0,,0.76,44.84
2014-09-15,78,76.0,,0.76,59.28
2014-09-16,76,76.0,,0.76,57.76
2014-09-17,77,76.0,,0.76,58.52
2014-09-18,100,76.0,,0.76,76.0
2014-09-19,67,76.0,,0.76,50.92
2014-09-20,71,76.0,,0.76,53.96
2014-09-21,61,76.0,,0.76,46.36
2014-09-22,80,76.0,,0.76,60.8
2014-09-23,76,76.0,,0.76,57.76
2014-09-24,75,76.0,,0.76,57.0
2014-09-25,86,76.0,,0.76,65.36
2014-09-26,76,76.0,,0.76,57.76
2014-09-27,61,76.0,,0.76,46.36
2014-09-28,61,76.0,,0.76,46.36
2014-09-29,71,76.0,,0.76,53.96
2014-09-30,73,76.0,,0.76,55.480000000000004
2014-10-01,87,78.0,False,0.78,67.86
2014-10-02,100,78.0,,0.78,78.0
2014-10-03,79,78.0,,0.78,61.620000000000005
2014-10-04,70,78.0,,0.78,54.6
2014-10-05,70,78.0,,0.78,54.6
2014-10-06,89,78.0,,0.78,69.42
2014-10-07,86,78.0,,0.78,67.08
2014-10-08,86,78.0,,0.78,67.08
2014-10-09,95,78.0,,0.78,74.10000000000001
2014-10-10,84,78.0,,0.78,65.52
2014-10-11,68,78.0,,0.78,53.04
2014-10-12,67,78.0,,0.78,52.260000000000005
2014-10-13,78,78.0,,0.78,60.84
2014-10-14,80,78.0,,0.78,62.400000000000006
2014-10-15,83,78.0,,0.78,64.74000000000001
2014-10-16,90,78.0,,0.78,70.2
2014-10-17,86,78.0,,0.78,67.08
2014-10-18,71,78.0,,0.78,55.38
2014-10-19,72,78.0,,0.78,56.160000000000004
2014-10-20,84,78.0,,0.78,65.52
2014-10-21,85,78.0,,0.78,66.3
2014-10-22,84,78.0,,0.78,65.52
2014-10-23,93,78.0,,0.78,72.54
2014-10-24,77,78.0,,0.78,60.06
2014-10-25,70,78.0,,0.78,54.6
2014-10-26,65,78.0,,0.78,50.7
2014-10-27,79,78.0,,0.78,61.620000000000005
2014-10-28,87,78.0,,0.78,67.86
2014-10-29,86,78.0,,0.78,67.08
2014-10-30,87,78.0,,0.78,67.86
2014-10-31,73,78.0,,0.78,56.940000000000005
2014-11-01,68,75.0,False,0.75,51.0
2014-11-02,72,75.0,,0.75,54.0
2014-11-03,86,75.0,,0.75,64.5
2014-11-04,85,75.0,,0.75,63.75
2014-11-05,81,75.0,,0.75,60.75
2014-11-06,100,75.0,,0.75,75.0
2014-11-07,83,75.0,,0.75,62.25
2014-11-08,73,75.0,,0.75,54.75
2014-11-09,75,75.0,,0.75,56.25
2014-11-10,83,75.0,,0.75,62.25
2014-11-11,74,75.0,,0.75,55.5
2014-11-12,82,75.0,,0.75,61.5
2014-11-13,93,75.0,,0.75,69.75
2014-11-14,84,75.0,,0.75,63.0
2014-11-15,73,75.0,,0.75,54.75
2014-11-16,63,75.0,,0.75,47.25
2014-11-17,80,75.0,,0.75,60.0
2014-11-18,85,75.0,,0.75,63.75
2014-11-19,89,75.0,,0.75,66.75
2014-11-20,91,75.0,,0.75,68.25
2014-11-21,88,75.0,,0.75,66.0
2014-11-22,65,75.0,,0.75,48.75
2014-11-23,68,75.0,,0.75,51.0
2014-11-24,73,75.0,,0.75,54.75
2014-11-25,75,75.0,,0.75,56.25
2014-11-26,65,75.0,,0.75,48.75
2014-11-27,66,75.0,,0.75,49.5
2014-11-28,65,75.0,,0.75,48.75
2014-11-29,70,75.0,,0.75,52.5
2014-11-30,65,75.0,,0.75,48.75
2014-12-01,84,70.0,False,0.7,58.8
2014-12-02,86,70.0,,0.7,60.199999999999996
2014-12-03,94,70.0,,0.7,65.8
2014-12-04,100,70.0,,0.7,70.0
2014-12-05,87,70.0,,0.7,60.9
2014-12-06,71,70.0,,0.7,49.699999999999996
2014-12-07,75,70.0,,0.7,52.5
2014-12-08,87,70.0,,0.7,60.9
2014-12-09,89,70.0,,0.7,62.3
2014-12-10,87,70.0,,0.7,60.9
2014-12-11,87,70.0,,0.7,60.9
2014-12-12,85,70.0,,0.7,59.49999999999999
2014-12-13,69,70.0,,0.7,48.3
2014-12-14,65,70.0,,0.7,45.5
2014-12-15,78,70.0,,0.7,54.599999999999994
2014-12-16,80,70.0,,0.7,56.0
2014-12-17,77,70.0,,0.7,53.9
2014-12-18,71,70.0,,0.7,49.699999999999996
2014-12-19,70,70.0,,0.7,49.0
2014-12-20,65,70.0,,0.7,45.5
2014-12-21,57,70.0,,0.7,39.9
2014-12-22,65,70.0,,0.7,45.5
2014-12-23,59,70.0,,0.7,41.3
2014-12-24,53,70.0,,0.7,37.099999999999994
2014-12-25,40,70.0,,0.7,28.0
2014-12-26,58,70.0,,0.7,40.599999999999994
2014-12-27,59,70.0,,0.7,41.3
2014-12-28,53,70.0,,0.7,37.099999999999994
2014-12-29,67,70.0,,0.7,46.9
2014-12-30,72,70.0,,0.7,50.4
2014-12-31,63,70.0,,0.7,44.099999999999994
2015-01-01,63,70.0,False,0.7,44.099999999999994
