date,ore_unscaled,ore_monthly,isPartial,scale,ore
2018-12-24,94,63.0,,0.63,59.22
2018-12-25,81,63.0,,0.63,51.03
2018-12-26,73,63.0,,0.63,45.99
2018-12-27,76,63.0,,0.63,47.88
2018-12-28,85,63.0,,0.63,53.55
2018-12-29,79,63.0,,0.63,49.77
2018-12-30,90,63.0,,0.63,56.7
2018-12-31,69,63.0,,0.63,43.47
2019-01-01,88,70.0,False,0.7,61.599999999999994
2019-01-02,70,70.0,,0.7,49.0
2019-01-03,79,70.0,,0.7,55.3
2019-01-04,80,70.0,,0.7,56.0
2019-01-05,96,70.0,,0.7,67.19999999999999
2019-01-06,83,70.0,,0.7,58.099999999999994
2019-01-07,87,70.0,,0.7,60.9
2019-01-08,88,70.0,,0.7,61.599999999999994
2019-01-09,85,70.0,,0.7,59.49999999999999
2019-01-10,86,70.0,,0.7,60.199999999999996
2019-01-11,81,70.0,,0.7,56.699999999999996
2019-01-12,88,70.0,,0.7,61.599999999999994
2019-01-13,100,70.0,,0.7,70.0
2019-01-14,78,70.0,,0.7,54.599999999999994
2019-01-15,74,70.0,,0.7,51.8
2019-01-16,62,70.0,,0.7,43.4
2019-01-17,61,70.0,,0.7,42.699999999999996
2019-01-18,68,70.0,,0.7,47.599999999999994
2019-01-19,78,70.0,,0.7,54.599999999999994
2019-01-20,85,70.0,,0.7,59.49999999999999
2019-01-21,71,70.0,,0.7,49.699999999999996
2019-01-22,75,70.0,,0.7,52.5
2019-01-23,84,70.0,,0.7,58.8
2019-01-24,82,70.0,,0.7,57.4
2019-01-25,60,70.0,,0.7,42.0
2019-01-26,90,70.0,,0.7,62.99999999999999
2019-01-27,81,70.0,,0.7,56.699999999999996
2019-01-28,71,70.0,,0.7,49.699999999999996
2019-01-29,69,70.0,,0.7,48.3
2019-01-30,74,70.0,,0.7,51.8
2019-01-31,70,70.0,,0.7,49.0
2019-02-01,67,67.0,False,0.67,44.89
2019-02-02,45,67.0,,0.67,30.150000000000002
2019-02-03,75,67.0,,0.67,50.25
2019-02-04,75,67.0,,0.67,50.25
2019-02-05,84,67.0,,0.67,56.28
2019-02-06,71,67.0,,0.67,47.57
2019-02-07,84,67.0,,0.67,56.28
2019-02-08,58,67.0,,0.67,38.86
2019-02-09,69,67.0,,0.67,46.230000000000004
2019-02-10,98,67.0,,0.67,65.66000000000001
2019-02-11,100,67.0,,0.67,67.0
2019-02-12,53,67.0,,0.67,35.510000000000005
2019-02-13,63,67.0,,0.67,42.21
2019-02-14,65,67.0,,0.67,43.550000000000004
2019-02-15,80,67.0,,0.67,53.6
2019-02-16,91,67.0,,0.67,60.970000000000006
2019-02-17,78,67.0,,0.67,52.260000000000005
2019-02-18,64,67.0,,0.67,42.88
2019-02-19,69,67.0,,0.67,46.230000000000004
2019-02-20,71,67.0,,0.67,47.57
2019-02-21,66,67.0,,0.67,44.220000000000006
2019-02-22,62,67.0,,0.67,41.54
2019-02-23,72,67.0,,0.67,48.24
2019-02-24,94,67.0,,0.67,62.980000000000004
2019-02-25,67,67.0,,0.67,44.89
2019-02-26,68,67.0,,0.67,45.56
2019-02-27,62,67.0,,0.67,41.54
2019-02-28,77,67.0,,0.67,51.59
2019-03-01,84,62.0,False,0.62,52.08
2019-03-02,98,62.0,,0.62,60.76
2019-03-03,100,62.0,,0.62,62.0
2019-03-04,63,62.0,,0.62,39.06
2019-03-05,86,62.0,,0.62,53.32
2019-03-06,95,62.0,,0.62,58.9
2019-03-07,76,62.0,,0.62,47.12
2019-03-08,83,62.0,,0.62,51.46
2019-03-09,76,62.0,,0.62,47.12
2019-03-10,98,62.0,,0.62,60.76
2019-03-11,78,62.0,,0.62,48.36
2019-03-12,71,62.0,,0.62,44.02
2019-03-13,82,62.0,,0.62,50.839999999999996
2019-03-14,76,62.0,,0.62,47.12
2019-03-15,65,62.0,,0.62,40.3
2019-03-16,75,62.0,,0.62,46.5
2019-03-17,89,62.0,,0.62,55.18
2019-03-18,81,62.0,,0.62,50.22
2019-03-19,83,62.0,,0.62,51.46
2019-03-20,52,62.0,,0.62,32.24
2019-03-21,71,62.0,,0.62,44.02
2019-03-22,81,62.0,,0.62,50.22
2019-03-23,79,62.0,,0.62,48.98
2019-03-24,83,62.0,,0.62,51.46
2019-03-25,81,62.0,,0.62,50.22
2019-03-26,80,62.0,,0.62,49.6
2019-03-27,71,62.0,,0.62,44.02
2019-03-28,82,62.0,,0.62,50.839999999999996
2019-03-29,66,62.0,,0.62,40.92
2019-03-30,85,62.0,,0.62,52.7
2019-03-31,80,62.0,,0.62,49.6
2019-04-01,60,59.0,False,0.59,35.4
2019-04-02,71,59.0,,0.59,41.89
2019-04-03,74,59.0,,0.59,43.66
2019-04-04,72,59.0,,0.59,42.48
2019-04-05,62,59.0,,0.59,36.58
2019-04-06,67,59.0,,0.59,39.53
2019-04-07,82,59.0,,0.59,48.379999999999995
2019-04-08,92,59.0,,0.59,54.279999999999994
2019-04-09,74,59.0,,0.59,43.66
2019-04-10,80,59.0,,0.59,47.199999999999996
2019-04-11,76,59.0,,0.59,44.839999999999996
2019-04-12,67,59.0,,0.59,39.53
2019-04-13,74,59.0,,0.59,43.66
2019-04-14,76,59.0,,0.59,44.839999999999996
2019-04-15,69,59.0,,0.59,40.71
2019-04-16,62,59.0,,0.59,36.58
2019-04-17,72,59.0,,0.59,42.48
2019-04-18,66,59.0,,0.59,38.94
2019-04-19,88,59.0,,0.59,51.919999999999995
2019-04-20,100,59.0,,0.59,59.0
2019-04-21,98,59.0,,0.59,57.82
2019-04-22,74,59.0,,0.59,43.66
2019-04-23,78,59.0,,0.59,46.019999999999996
2019-04-24,66,59.0,,0.59,38.94
2019-04-25,57,59.0,,0.59,33.629999999999995
2019-04-26,82,59.0,,0.59,48.379999999999995
2019-04-27,70,59.0,,0.59,41.3
2019-04-28,99,59.0,,0.59,58.41
2019-04-29,90,59.0,,0.59,53.099999999999994
2019-04-30,89,59.0,,0.59,52.51
2019-05-01,75,61.0,False,0.61,45.75
2019-05-02,68,61.0,,0.61,41.48
2019-05-03,68,61.0,,0.61,41.48
2019-05-04,71,61.0,,0.61,43.31
2019-05-05,72,61.0,,0.61,43.92
2019-05-06,61,61.0,,0.61,37.21
2019-05-07,65,61.0,,0.61,39.65
2019-05-08,72,61.0,,0.61,43.92
2019-05-09,64,61.0,,0.61,39.04
2019-05-10,60,61.0,,0.61,36.6
2019-05-11,64,61.0,,0.61,39.04
2019-05-12,79,61.0,,0.61,48.19
2019-05-13,69,61.0,,0.61,42.089999999999996
2019-05-14,67,61.0,,0.61,40.87
2019-05-15,66,61.0,,0.61,40.26
2019-05-16,75,61.0,,0.61,45.75
2019-05-17,83,61.0,,0.61,50.629999999999995
2019-05-18,66,61.0,,0.61,40.26
2019-05-19,98,61.0,,0.61,59.78
2019-05-20,71,61.0,,0.61,43.31
2019-05-21,71,61.0,,0.61,43.31
2019-05-22,68,61.0,,0.61,41.48
2019-05-23,74,61.0,,0.61,45.14
2019-05-24,78,61.0,,0.61,47.58
2019-05-25,86,61.0,,0.61,52.46
2019-05-26,100,61.0,,0.61,61.0
2019-05-27,82,61.0,,0.61,50.019999999999996
2019-05-28,90,61.0,,0.61,54.9
2019-05-29,80,61.0,,0.61,48.8
2019-05-30,65,61.0,,0.61,39.65
2019-05-31,86,61.0,,0.61,52.46
2019-06-01,75,65.0,False,0.65,48.75
2019-06-02,79,65.0,,0.65,51.35
2019-06-03,77,65.0,,0.65,50.050000000000004
2019-06-04,78,65.0,,0.65,50.7
2019-06-05,63,65.0,,0.65,40.95
2019-06-06,52,65.0,,0.65,33.800000000000004
2019-06-07,76,65.0,,0.65,49.4
2019-06-08,78,65.0,,0.65,50.7
2019-06-09,86,65.0,,0.65,55.9
2019-06-10,58,65.0,,0.65,37.7
2019-06-11,74,65.0,,0.65,48.1
2019-06-12,80,65.0,,0.65,52.0
2019-06-13,74,65.0,,0.65,48.1
2019-06-14,65,65.0,,0.65,42.25
2019-06-15,71,65.0,,0.65,46.15
2019-06-16,74,65.0,,0.65,48.1
2019-06-17,69,65.0,,0.65,44.85
2019-06-18,94,65.0,,0.65,61.1
2019-06-19,75,65.0,,0.65,48.75
2019-06-20,79,65.0,,0.65,51.35
2019-06-21,74,65.0,,0.65,48.1
2019-06-22,82,65.0,,0.65,53.300000000000004
2019-06-23,100,65.0,,0.65,65.0
2019-06-24,64,65.0,,0.65,41.6
2019-06-25,67,65.0,,0.65,43.550000000000004
2019-06-26,68,65.0,,0.65,44.2
2019-06-27,66,65.0,,0.65,42.9
2019-06-28,69,65.0,,0.65,44.85
2019-06-29,82,65.0,,0.65,53.300000000000004
2019-06-30,86,65.0,,0.65,55.9
2019-07-01,76,66.0,False,0.66,50.160000000000004
2019-07-02,84,66.0,,0.66,55.440000000000005
2019-07-03,87,66.0,,0.66,57.42
2019-07-04,71,66.0,,0.66,46.86
2019-07-05,80,66.0,,0.66,52.800000000000004
2019-07-06,97,66.0,,0.66,64.02
2019-07-07,95,66.0,,0.66,62.7
2019-07-08,78,66.0,,0.66,51.480000000000004
2019-07-09,84,66.0,,0.66,55.440000000000005
2019-07-10,77,66.0,,0.66,50.82
2019-07-11,75,66.0,,0.66,49.5
2019-07-12,96,66.0,,0.66,63.36
2019-07-13,83,66.0,,0.66,54.78
2019-07-14,92,66.0,,0.66,60.720000000000006
2019-07-15,65,66.0,,0.66,42.9
2019-07-16,83,66.0,,0.66,54.78
2019-07-17,70,66.0,,0.66,46.2
2019-07-18,81,66.0,,0.66,53.46
2019-07-19,92,66.0,,0.66,60.720000000000006
2019-07-20,82,66.0,,0.66,54.120000000000005
2019-07-21,88,66.0,,0.66,58.080000000000005
2019-07-22,72,66.0,,0.66,47.52
2019-07-23,67,66.0,,0.66,44.22
2019-07-24,78,66.0,,0.66,51.480000000000004
2019-07-25,78,66.0,,0.66,51.480000000000004
2019-07-26,84,66.0,,0.66,55.440000000000005
2019-07-27,82,66.0,,0.66,54.120000000000005
2019-07-28,100,66.0,,0.66,66.0
2019-07-29,85,66.0,,0.66,56.1
2019-07-30,75,66.0,,0.66,49.5
2019-07-31,73,66.0,,0.66,48.18
2019-08-01,67,66.0,False,0.66,44.22
2019-08-02,48,66.0,,0.66,31.68
2019-08-03,63,66.0,,0.66,41.580000000000005
2019-08-04,86,66.0,,0.66,56.760000000000005
2019-08-05,59,66.0,,0.66,38.940000000000005
2019-08-06,62,66.0,,0.66,40.92
2019-08-07,70,66.0,,0.66,46.2
2019-08-08,82,66.0,,0.66,54.120000000000005
2019-08-09,59,66.0,,0.66,38.940000000000005
2019-08-10,100,66.0,,0.66,66.0
2019-08-11,83,66.0,,0.66,54.78
2019-08-12,61,66.0,,0.66,40.260000000000005
2019-08-13,71,66.0,,0.66,46.86
2019-08-14,66,66.0,,0.66,43.56
2019-08-15,64,66.0,,0.66,42.24
2019-08-16,49,66.0,,0.66,32.34
2019-08-17,75,66.0,,0.66,49.5
2019-08-18,81,66.0,,0.66,53.46
2019-08-19,56,66.0,,0.66,36.96
2019-08-20,66,66.0,,0.66,43.56
2019-08-21,44,66.0,,0.66,29.040000000000003
2019-08-22,66,66.0,,0.66,43.56
2019-08-23,44,66.0,,0.66,29.040000000000003
2019-08-24,71,66.0,,0.66,46.86
2019-08-25,70,66.0,,0.66,46.2
2019-08-26,78,66.0,,0.66,51.480000000000004
2019-08-27,63,66.0,,0.66,41.580000000000005
2019-08-28,58,66.0,,0.66,38.28
2019-08-29,57,66.0,,0.66,37.620000000000005
2019-08-30,61,66.0,,0.66,40.260000000000005
2019-08-31,65,66.0,,0.66,42.9
2019-09-01,93,70.0,False,0.7,65.1
2019-09-02,98,70.0,,0.7,68.6
2019-09-03,58,70.0,,0.7,40.599999999999994
2019-09-04,79,70.0,,0.7,55.3
2019-09-05,60,70.0,,0.7,42.0
2019-09-06,78,70.0,,0.7,54.599999999999994
2019-09-07,69,70.0,,0.7,48.3
2019-09-08,81,70.0,,0.7,56.699999999999996
2019-09-09,63,70.0,,0.7,44.099999999999994
2019-09-10,68,70.0,,0.7,47.599999999999994
2019-09-11,72,70.0,,0.7,50.4
2019-09-12,69,70.0,,0.7,48.3
2019-09-13,54,70.0,,0.7,37.8
2019-09-14,97,70.0,,0.7,67.89999999999999
2019-09-15,100,70.0,,0.7,70.0
2019-09-16,57,70.0,,0.7,39.9
2019-09-17,62,70.0,,0.7,43.4
2019-09-18,69,70.0,,0.7,48.3
2019-09-19,72,70.0,,0.7,50.4
2019-09-20,67,70.0,,0.7,46.9
2019-09-21,82,70.0,,0.7,57.4
2019-09-22,80,70.0,,0.7,56.0
2019-09-23,56,70.0,,0.7,39.199999999999996
2019-09-24,70,70.0,,0.7,49.0
2019-09-25,82,70.0,,0.7,57.4
2019-09-26,79,70.0,,0.7,55.3
2019-09-27,52,70.0,,0.7,36.4
2019-09-28,72,70.0,,0.7,50.4
2019-09-29,81,70.0,,0.7,56.699999999999996
2019-09-30,69,70.0,,0.7,48.3
2019-10-01,65,66.0,False,0.66,42.9
2019-10-02,72,66.0,,0.66,47.52
2019-10-03,88,66.0,,0.66,58.080000000000005
2019-10-04,68,66.0,,0.66,44.88
2019-10-05,83,66.0,,0.66,54.78
2019-10-06,93,66.0,,0.66,61.38
2019-10-07,75,66.0,,0.66,49.5
2019-10-08,66,66.0,,0.66,43.56
2019-10-09,88,66.0,,0.66,58.080000000000005
2019-10-10,74,66.0,,0.66,48.84
2019-10-11,69,66.0,,0.66,45.54
2019-10-12,93,66.0,,0.66,61.38
2019-10-13,85,66.0,,0.66,56.1
2019-10-14,82,66.0,,0.66,54.120000000000005
2019-10-15,60,66.0,,0.66,39.6
2019-10-16,80,66.0,,0.66,52.800000000000004
2019-10-17,90,66.0,,0.66,59.400000000000006
2019-10-18,75,66.0,,0.66,49.5
2019-10-19,86,66.0,,0.66,56.760000000000005
2019-10-20,89,66.0,,0.66,58.74
2019-10-21,78,66.0,,0.66,51.480000000000004
2019-10-22,66,66.0,,0.66,43.56
2019-10-23,72,66.0,,0.66,47.52
2019-10-24,62,66.0,,0.66,40.92
2019-10-25,63,66.0,,0.66,41.580000000000005
2019-10-26,100,66.0,,0.66,66.0
2019-10-27,92,66.0,,0.66,60.720000000000006
2019-10-28,73,66.0,,0.66,48.18
2019-10-29,66,66.0,,0.66,43.56
2019-10-30,89,66.0,,0.66,58.74
2019-10-31,75,66.0,,0.66,49.5
2019-11-01,75,61.0,False,0.61,45.75
2019-11-02,89,61.0,,0.61,54.29
2019-11-03,100,61.0,,0.61,61.0
2019-11-04,72,61.0,,0.61,43.92
2019-11-05,82,61.0,,0.61,50.019999999999996
2019-11-06,65,61.0,,0.61,39.65
2019-11-07,79,61.0,,0.61,48.19
2019-11-08,69,61.0,,0.61,42.089999999999996
2019-11-09,89,61.0,,0.61,54.29
2019-11-10,86,61.0,,0.61,52.46
2019-11-11,70,61.0,,0.61,42.699999999999996
2019-11-12,70,61.0,,0.61,42.699999999999996
2019-11-13,68,61.0,,0.61,41.48
2019-11-14,80,61.0,,0.61,48.8
2019-11-15,83,61.0,,0.61,50.629999999999995
2019-11-16,79,61.0,,0.61,48.19
2019-11-17,81,61.0,,0.61,49.41
2019-11-18,65,61.0,,0.61,39.65
2019-11-19,79,61.0,,0.61,48.19
2019-11-20,60,61.0,,0.61,36.6
2019-11-21,89,61.0,,0.61,54.29
2019-11-22,69,61.0,,0.61,42.089999999999996
2019-11-23,73,61.0,,0.61,44.53
2019-11-24,85,61.0,,0.61,51.85
2019-11-25,76,61.0,,0.61,46.36
2019-11-26,84,61.0,,0.61,51.24
2019-11-27,68,61.0,,0.61,41.48
2019-11-28,79,61.0,,0.61,48.19
2019-11-29,69,61.0,,0.61,42.089999999999996
2019-11-30,83,61.0,,0.61,50.629999999999995
2019-12-01,75,65.0,False,0.65,48.75
2019-12-02,65,65.0,,0.65,42.25
2019-12-03,61,65.0,,0.65,39.65
2019-12-04,79,65.0,,0.65,51.35
2019-12-05,85,65.0,,0.65,55.25
2019-12-06,72,65.0,,0.65,46.800000000000004
2019-12-07,93,65.0,,0.65,60.45
2019-12-08,76,65.0,,0.65,49.4
2019-12-09,75,65.0,,0.65,48.75
2019-12-10,75,65.0,,0.65,48.75
2019-12-11,68,65.0,,0.65,44.2
2019-12-12,71,65.0,,0.65,46.15
2019-12-13,82,65.0,,0.65,53.300000000000004
2019-12-14,82,65.0,,0.65,53.300000000000004
2019-12-15,81,65.0,,0.65,52.65
2019-12-16,79,65.0,,0.65,51.35
2019-12-17,76,65.0,,0.65,49.4
2019-12-18,66,65.0,,0.65,42.9
2019-12-19,63,65.0,,0.65,40.95
2019-12-20,69,65.0,,0.65,44.85
2019-12-21,74,65.0,,0.65,48.1
2019-12-22,100,65.0,,0.65,65.0
2019-12-23,86,65.0,,0.65,55.9
2019-12-24,97,65.0,,0.65,63.050000000000004
2019-12-25,93,65.0,,0.65,60.45
2019-12-26,77,65.0,,0.65,50.050000000000004
2019-12-27,91,65.0,,0.65,59.15
2019-12-28,85,65.0,,0.65,55.25
2019-12-29,93,65.0,,0.65,60.45
2019-12-30,79,65.0,,0.65,51.35
2019-12-31,79,65.0,,0.65,51.35
2020-01-01,91,68.0,False,0.68,61.88
2020-01-02,85,68.0,,0.68,57.800000000000004
2020-01-03,77,68.0,,0.68,52.36000000000001
2020-01-04,99,68.0,,0.68,67.32000000000001
2020-01-05,91,68.0,,0.68,61.88
2020-01-06,67,68.0,,0.68,45.56
2020-01-07,83,68.0,,0.68,56.440000000000005
2020-01-08,76,68.0,,0.68,51.68000000000001
2020-01-09,86,68.0,,0.68,58.480000000000004
2020-01-10,86,68.0,,0.68,58.480000000000004
2020-01-11,88,68.0,,0.68,59.84
2020-01-12,81,68.0,,0.68,55.080000000000005
2020-01-13,75,68.0,,0.68,51.00000000000001
2020-01-14,82,68.0,,0.68,55.760000000000005
2020-01-15,71,68.0,,0.68,48.28
2020-01-16,70,68.0,,0.68,47.6
2020-01-17,73,68.0,,0.68,49.64
2020-01-18,87,68.0,,0.68,59.160000000000004
2020-01-19,97,68.0,,0.68,65.96000000000001
2020-01-20,100,68.0,,0.68,68.0
2020-01-21,88,68.0,,0.68,59.84
2020-01-22,76,68.0,,0.68,51.68000000000001
2020-01-23,80,68.0,,0.68,54.400000000000006
2020-01-24,77,68.0,,0.68,52.36000000000001
2020-01-25,79,68.0,,0.68,53.720000000000006
2020-01-26,84,68.0,,0.68,57.120000000000005
2020-01-27,78,68.0,,0.68,53.040000000000006
2020-01-28,68,68.0,,0.68,46.24
2020-01-29,72,68.0,,0.68,48.96
2020-01-30,73,68.0,,0.68,49.64
2020-01-31,73,68.0,,0.68,49.64
2020-02-01,57,68.0,False,0.68,38.760000000000005
2020-02-02,67,68.0,,0.68,45.56
2020-02-03,81,68.0,,0.68,55.080000000000005
2020-02-04,61,68.0,,0.68,41.480000000000004
2020-02-05,56,68.0,,0.68,38.080000000000005
2020-02-06,83,68.0,,0.68,56.440000000000005
2020-02-07,69,68.0,,0.68,46.92
2020-02-08,78,68.0,,0.68,53.040000000000006
2020-02-09,100,68.0,,0.68,68.0
2020-02-10,74,68.0,,0.68,50.32
2020-02-11,86,68.0,,0.68,58.480000000000004
2020-02-12,69,68.0,,0.68,46.92
2020-02-13,76,68.0,,0.68,51.68000000000001
2020-02-14,69,68.0,,0.68,46.92
2020-02-15,80,68.0,,0.68,54.400000000000006
2020-02-16,73,68.0,,0.68,49.64
2020-02-17,73,68.0,,0.68,49.64
2020-02-18,61,68.0,,0.68,41.480000000000004
2020-02-19,64,68.0,,0.68,43.52
2020-02-20,63,68.0,,0.68,42.84
2020-02-21,63,68.0,,0.68,42.84
2020-02-22,91,68.0,,0.68,61.88
2020-02-23,72,68.0,,0.68,48.96
2020-02-24,76,68.0,,0.68,51.68000000000001
2020-02-25,62,68.0,,0.68,42.160000000000004
2020-02-26,76,68.0,,0.68,51.68000000000001
2020-02-27,69,68.0,,0.68,46.92
2020-02-28,76,68.0,,0.68,51.68000000000001
2020-02-29,83,68.0,,0.68,56.440000000000005
2020-03-01,73,74.0,False,0.74,54.019999999999996
2020-03-02,63,74.0,,0.74,46.62
2020-03-03,54,74.0,,0.74,39.96
2020-03-04,57,74.0,,0.74,42.18
2020-03-05,67,74.0,,0.74,49.58
2020-03-06,54,74.0,,0.74,39.96
2020-03-07,55,74.0,,0.74,40.7
2020-03-08,65,74.0,,0.74,48.1
2020-03-09,56,74.0,,0.74,41.44
2020-03-10,52,74.0,,0.74,38.48
2020-03-11,62,74.0,,0.74,45.88
2020-03-12,63,74.0,,0.74,46.62
2020-03-13,51,74.0,,0.74,37.74
2020-03-14,58,74.0,,0.74,42.92
2020-03-15,66,74.0,,0.74,48.839999999999996
2020-03-16,62,74.0,,0.74,45.88
2020-03-17,57,74.0,,0.74,42.18
2020-03-18,60,74.0,,0.74,44.4
2020-03-19,58,74.0,,0.74,42.92
2020-03-20,69,74.0,,0.74,51.06
2020-03-21,100,74.0,,0.74,74.0
2020-03-22,93,74.0,,0.74,68.82
2020-03-23,75,74.0,,0.74,55.5
2020-03-24,80,74.0,,0.74,59.2
2020-03-25,72,74.0,,0.74,53.28
2020-03-26,70,74.0,,0.74,51.8
2020-03-27,68,74.0,,0.74,50.32
2020-03-28,82,74.0,,0.74,60.68
2020-03-29,86,74.0,,0.74,63.64
2020-03-30,79,74.0,,0.74,58.46
2020-03-31,81,74.0,,0.74,59.94
2020-04-01,62,80.0,False,0.8,49.6
2020-04-02,68,80.0,,0.8,54.400000000000006
2020-04-03,74,80.0,,0.8,59.2
2020-04-04,74,80.0,,0.8,59.2
2020-04-05,93,80.0,,0.8,74.4
2020-04-06,80,80.0,,0.8,64.0
2020-04-07,75,80.0,,0.8,60.0
2020-04-08,80,80.0,,0.8,64.0
2020-04-09,80,80.0,,0.8,64.0
2020-04-10,85,80.0,,0.8,68.0
2020-04-11,94,80.0,,0.8,75.2
2020-04-12,100,80.0,,0.8,80.0
2020-04-13,88,80.0,,0.8,70.4
2020-04-14,88,80.0,,0.8,70.4
2020-04-15,74,80.0,,0.8,59.2
2020-04-16,75,80.0,,0.8,60.0
2020-04-17,64,80.0,,0.8,51.2
2020-04-18,75,80.0,,0.8,60.0
2020-04-19,89,80.0,,0.8,71.2
2020-04-20,79,80.0,,0.8,63.2
2020-04-21,81,80.0,,0.8,64.8
2020-04-22,85,80.0,,0.8,68.0
2020-04-23,77,80.0,,0.8,61.6
2020-04-24,77,80.0,,0.8,61.6
2020-04-25,81,80.0,,0.8,64.8
2020-04-26,97,80.0,,0.8,77.60000000000001
2020-04-27,77,80.0,,0.8,61.6
2020-04-28,80,80.0,,0.8,64.0
2020-04-29,83,80.0,,0.8,66.4
2020-04-30,80,80.0,,0.8,64.0
2020-05-01,66,82.0,False,0.82,54.12
2020-05-02,82,82.0,,0.82,67.24
2020-05-03,83,82.0,,0.82,68.06
2020-05-04,83,82.0,,0.82,68.06
2020-05-05,75,82.0,,0.82,61.49999999999999
2020-05-06,68,82.0,,0.82,55.76
2020-05-07,69,82.0,,0.82,56.58
2020-05-08,75,82.0,,0.82,61.49999999999999
2020-05-09,77,82.0,,0.82,63.13999999999999
2020-05-10,86,82.0,,0.82,70.52
2020-05-11,77,82.0,,0.82,63.13999999999999
2020-05-12,76,82.0,,0.82,62.31999999999999
2020-05-13,85,82.0,,0.82,69.7
2020-05-14,72,82.0,,0.82,59.04
2020-05-15,78,82.0,,0.82,63.959999999999994
2020-05-16,91,82.0,,0.82,74.61999999999999
2020-05-17,92,82.0,,0.82,75.44
2020-05-18,79,82.0,,0.82,64.78
2020-05-19,90,82.0,,0.82,73.8
2020-05-20,77,82.0,,0.82,63.13999999999999
2020-05-21,75,82.0,,0.82,61.49999999999999
2020-05-22,82,82.0,,0.82,67.24
2020-05-23,88,82.0,,0.82,72.16
2020-05-24,91,82.0,,0.82,74.61999999999999
2020-05-25,100,82.0,,0.82,82.0
2020-05-26,74,82.0,,0.82,60.68
2020-05-27,62,82.0,,0.82,50.839999999999996
2020-05-28,77,82.0,,0.82,63.13999999999999
2020-05-29,53,82.0,,0.82,43.46
2020-05-30,87,82.0,,0.82,71.33999999999999
2020-05-31,87,82.0,,0.82,71.33999999999999
2020-06-01,81,76.0,False,0.76,61.56
2020-06-02,70,76.0,,0.76,53.2
2020-06-03,75,76.0,,0.76,57.0
2020-06-04,73,76.0,,0.76,55.480000000000004
2020-06-05,81,76.0,,0.76,61.56
2020-06-06,86,76.0,,0.76,65.36
2020-06-07,96,76.0,,0.76,72.96000000000001
2020-06-08,88,76.0,,0.76,66.88
2020-06-09,74,76.0,,0.76,56.24
2020-06-10,67,76.0,,0.76,50.92
2020-06-11,70,76.0,,0.76,53.2
2020-06-12,61,76.0,,0.76,46.36
2020-06-13,88,76.0,,0.76,66.88
2020-06-14,79,76.0,,0.76,60.04
2020-06-15,84,76.0,,0.76,63.84
2020-06-16,72,76.0,,0.76,54.72
2020-06-17,82,76.0,,0.76,62.32
2020-06-18,81,76.0,,0.76,61.56
2020-06-19,77,76.0,,0.76,58.52
2020-06-20,91,76.0,,0.76,69.16
2020-06-21,98,76.0,,0.76,74.48
2020-06-22,89,76.0,,0.76,67.64
2020-06-23,91,76.0,,0.76,69.16
2020-06-24,93,76.0,,0.76,70.68
2020-06-25,84,76.0,,0.76,63.84
2020-06-26,77,76.0,,0.76,58.52
2020-06-27,91,76.0,,0.76,69.16
2020-06-28,100,76.0,,0.76,76.0
2020-06-29,92,76.0,,0.76,69.92
2020-06-30,93,76.0,,0.76,70.68
2020-07-01,68,77.0,False,0.77,52.36
2020-07-02,80,77.0,,0.77,61.6
2020-07-03,73,77.0,,0.77,56.21
2020-07-04,89,77.0,,0.77,68.53
2020-07-05,84,77.0,,0.77,64.68
2020-07-06,76,77.0,,0.77,58.52
2020-07-07,62,77.0,,0.77,47.74
2020-07-08,84,77.0,,0.77,64.68
2020-07-09,92,77.0,,0.77,70.84
2020-07-10,82,77.0,,0.77,63.14
2020-07-11,100,77.0,,0.77,77.0
2020-07-12,82,77.0,,0.77,63.14
2020-07-13,75,77.0,,0.77,57.75
2020-07-14,70,77.0,,0.77,53.9
2020-07-15,73,77.0,,0.77,56.21
2020-07-16,70,77.0,,0.77,53.9
2020-07-17,79,77.0,,0.77,60.83
2020-07-18,88,77.0,,0.77,67.76
2020-07-19,84,77.0,,0.77,64.68
2020-07-20,77,77.0,,0.77,59.29
2020-07-21,91,77.0,,0.77,70.07000000000001
2020-07-22,68,77.0,,0.77,52.36
2020-07-23,86,77.0,,0.77,66.22
2020-07-24,67,77.0,,0.77,51.59
2020-07-25,73,77.0,,0.77,56.21
2020-07-26,93,77.0,,0.77,71.61
2020-07-27,68,77.0,,0.77,52.36
2020-07-28,91,77.0,,0.77,70.07000000000001
2020-07-29,76,77.0,,0.77,58.52
2020-07-30,86,77.0,,0.77,66.22
2020-07-31,75,77.0,,0.77,57.75
2020-08-01,86,75.0,False,0.75,64.5
2020-08-02,100,75.0,,0.75,75.0
2020-08-03,90,75.0,,0.75,67.5
2020-08-04,73,75.0,,0.75,54.75
2020-08-05,83,75.0,,0.75,62.25
2020-08-06,66,75.0,,0.75,49.5
2020-08-07,79,75.0,,0.75,59.25
2020-08-08,100,75.0,,0.75,75.0
2020-08-09,80,75.0,,0.75,60.0
2020-08-10,95,75.0,,0.75,71.25
2020-08-11,95,75.0,,0.75,71.25
2020-08-12,91,75.0,,0.75,68.25
2020-08-13,72,75.0,,0.75,54.0
2020-08-14,73,75.0,,0.75,54.75
2020-08-15,99,75.0,,0.75,74.25
2020-08-16,91,75.0,,0.75,68.25
2020-08-17,95,75.0,,0.75,71.25
2020-08-18,81,75.0,,0.75,60.75
2020-08-19,85,75.0,,0.75,63.75
