date,office_unscaled,office_monthly,isPartial,scale,office
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,91,90.0,,0.9,81.9
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,90,90.0,,0.9,81.0
2016-08-25,91,90.0,,0.9,81.9
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,86,90.0,,0.9,77.4
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,85,90.0,,0.9,76.5
2016-08-26,86,90.0,,0.9,77.4
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,58,90.0,,0.9,52.2
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,57,90.0,,0.9,51.300000000000004
2016-08-27,58,90.0,,0.9,52.2
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-28,46,90.0,,0.9,41.4
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,97,90.0,,0.9,87.3
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,96,90.0,,0.9,86.4
2016-08-29,97,90.0,,0.9,87.3
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-30,94,90.0,,0.9,84.60000000000001
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,92,90.0,,0.9,82.8
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,91,90.0,,0.9,81.9
2016-08-31,92,90.0,,0.9,82.8
2018-11-01,93,86.0,False,0.86,79.98
2018-11-01,93,86.0,False,0.86,79.98
2018-11-02,91,86.0,,0.86,78.26
2018-11-02,91,86.0,,0.86,78.26
2018-11-03,62,86.0,,0.86,53.32
2018-11-03,62,86.0,,0.86,53.32
2018-11-04,46,86.0,,0.86,39.56
2018-11-04,46,86.0,,0.86,39.56
2018-11-05,100,86.0,,0.86,86.0
2018-11-05,100,86.0,,0.86,86.0
2018-11-06,99,86.0,,0.86,85.14
2018-11-06,99,86.0,,0.86,85.14
2018-11-07,86,86.0,,0.86,73.96
2018-11-07,86,86.0,,0.86,73.96
2018-11-08,93,86.0,,0.86,79.98
2018-11-08,93,86.0,,0.86,79.98
2018-11-09,87,86.0,,0.86,74.82
2018-11-09,87,86.0,,0.86,74.82
2018-11-10,61,86.0,,0.86,52.46
2018-11-10,61,86.0,,0.86,52.46
2018-11-11,45,86.0,,0.86,38.7
2018-11-11,45,86.0,,0.86,38.7
2018-11-12,93,86.0,,0.86,79.98
2018-11-12,93,86.0,,0.86,79.98
2018-11-13,100,86.0,,0.86,86.0
2018-11-13,100,86.0,,0.86,86.0
2018-11-14,94,86.0,,0.86,80.84
2018-11-14,94,86.0,,0.86,80.84
2018-11-15,88,86.0,,0.86,75.67999999999999
2018-11-15,88,86.0,,0.86,75.67999999999999
2018-11-16,86,86.0,,0.86,73.96
2018-11-16,86,86.0,,0.86,73.96
2018-11-17,61,86.0,,0.86,52.46
2018-11-17,61,86.0,,0.86,52.46
2018-11-18,49,86.0,,0.86,42.14
2018-11-18,49,86.0,,0.86,42.14
2018-11-19,95,86.0,,0.86,81.7
2018-11-19,95,86.0,,0.86,81.7
2018-11-20,89,86.0,,0.86,76.53999999999999
2018-11-20,89,86.0,,0.86,76.53999999999999
2018-11-21,82,86.0,,0.86,70.52
2018-11-21,82,86.0,,0.86,70.52
2018-11-22,40,86.0,,0.86,34.4
2018-11-22,40,86.0,,0.86,34.4
2018-11-23,70,86.0,,0.86,60.199999999999996
2018-11-23,70,86.0,,0.86,60.199999999999996
2018-11-24,54,86.0,,0.86,46.44
2018-11-24,54,86.0,,0.86,46.44
2018-11-25,46,86.0,,0.86,39.56
2018-11-25,46,86.0,,0.86,39.56
2018-11-26,99,86.0,,0.86,85.14
2018-11-26,99,86.0,,0.86,85.14
2018-11-27,98,86.0,,0.86,84.28
2018-11-27,98,86.0,,0.86,84.28
2018-11-28,97,86.0,,0.86,83.42
2018-11-28,97,86.0,,0.86,83.42
2018-11-29,96,86.0,,0.86,82.56
2018-11-29,96,86.0,,0.86,82.56
2018-11-30,95,86.0,,0.86,81.7
2018-11-30,95,86.0,,0.86,81.7
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,48,94.0,False,0.94,45.12
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-01,49,94.0,False,0.94,46.059999999999995
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,98,94.0,,0.94,92.11999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-02,99,94.0,,0.94,93.05999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,92,94.0,,0.94,86.47999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-03,97,94.0,,0.94,91.17999999999999
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-04,94,94.0,,0.94,88.36
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-05,66,94.0,,0.94,62.04
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,44,94.0,,0.94,41.36
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-06,45,94.0,,0.94,42.3
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-07,100,94.0,,0.94,94.0
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,98,94.0,,0.94,92.11999999999999
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-08,96,94.0,,0.94,90.24
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,97,94.0,,0.94,91.17999999999999
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-09,100,94.0,,0.94,94.0
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,90,94.0,,0.94,84.6
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-10,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-11,93,94.0,,0.94,87.42
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,60,94.0,,0.94,56.4
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-12,61,94.0,,0.94,57.339999999999996
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,45,94.0,,0.94,42.3
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-13,46,94.0,,0.94,43.239999999999995
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,95,94.0,,0.94,89.3
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-14,96,94.0,,0.94,90.24
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,95,94.0,,0.94,89.3
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-15,94,94.0,,0.94,88.36
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-16,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,91,94.0,,0.94,85.53999999999999
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-17,90,94.0,,0.94,84.6
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,89,94.0,,0.94,83.66
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-18,88,94.0,,0.94,82.72
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,60,94.0,,0.94,56.4
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-19,61,94.0,,0.94,57.339999999999996
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,42,94.0,,0.94,39.48
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-20,44,94.0,,0.94,41.36
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,75,94.0,,0.94,70.5
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-21,76,94.0,,0.94,71.44
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,96,94.0,,0.94,90.24
2019-01-22,97,94.0,,0.94,91.17999999999999
2019-01-22,97,94.0,,0.94,91.17999999999999
