date,sell_unscaled,sell_monthly,isPartial,scale,sell
2010-01-01,81,51.0,False,0.51,41.31
2010-01-02,96,51.0,,0.51,48.96
2010-01-03,100,51.0,,0.51,51.0
2010-01-04,84,51.0,,0.51,42.84
2010-01-05,81,51.0,,0.51,41.31
2010-01-06,88,51.0,,0.51,44.88
2010-01-07,68,51.0,,0.51,34.68
2010-01-08,75,51.0,,0.51,38.25
2010-01-09,93,51.0,,0.51,47.43
2010-01-10,82,51.0,,0.51,41.82
2010-01-11,86,51.0,,0.51,43.86
2010-01-12,85,51.0,,0.51,43.35
2010-01-13,75,51.0,,0.51,38.25
2010-01-14,77,51.0,,0.51,39.27
2010-01-15,74,51.0,,0.51,37.74
2010-01-16,81,51.0,,0.51,41.31
2010-01-17,73,51.0,,0.51,37.230000000000004
2010-01-18,92,51.0,,0.51,46.92
2010-01-19,79,51.0,,0.51,40.29
2010-01-20,77,51.0,,0.51,39.27
2010-01-21,78,51.0,,0.51,39.78
2010-01-22,73,51.0,,0.51,37.230000000000004
2010-01-23,91,51.0,,0.51,46.410000000000004
2010-01-24,86,51.0,,0.51,43.86
2010-01-25,82,51.0,,0.51,41.82
2010-01-26,73,51.0,,0.51,37.230000000000004
2010-01-27,76,51.0,,0.51,38.76
2010-01-28,80,51.0,,0.51,40.8
2010-01-29,72,51.0,,0.51,36.72
2010-01-30,79,51.0,,0.51,40.29
2010-01-31,86,51.0,,0.51,43.86
2010-02-01,84,49.0,False,0.49,41.16
2010-02-02,81,49.0,,0.49,39.69
2010-02-03,76,49.0,,0.49,37.24
2010-02-04,83,49.0,,0.49,40.67
2010-02-05,78,49.0,,0.49,38.22
2010-02-06,86,49.0,,0.49,42.14
2010-02-07,84,49.0,,0.49,41.16
2010-02-08,78,49.0,,0.49,38.22
2010-02-09,77,49.0,,0.49,37.73
2010-02-10,78,49.0,,0.49,38.22
2010-02-11,79,49.0,,0.49,38.71
2010-02-12,72,49.0,,0.49,35.28
2010-02-13,82,49.0,,0.49,40.18
2010-02-14,86,49.0,,0.49,42.14
2010-02-15,79,49.0,,0.49,38.71
2010-02-16,78,49.0,,0.49,38.22
2010-02-17,76,49.0,,0.49,37.24
2010-02-18,81,49.0,,0.49,39.69
2010-02-19,79,49.0,,0.49,38.71
2010-02-20,89,49.0,,0.49,43.61
2010-02-21,93,49.0,,0.49,45.57
2010-02-22,76,49.0,,0.49,37.24
2010-02-23,79,49.0,,0.49,38.71
2010-02-24,80,49.0,,0.49,39.2
2010-02-25,66,49.0,,0.49,32.339999999999996
2010-02-26,80,49.0,,0.49,39.2
2010-02-27,78,49.0,,0.49,38.22
2010-02-28,100,49.0,,0.49,49.0
2010-03-01,98,49.0,False,0.49,48.019999999999996
2010-03-02,84,49.0,,0.49,41.16
2010-03-03,84,49.0,,0.49,41.16
2010-03-04,80,49.0,,0.49,39.2
2010-03-05,84,49.0,,0.49,41.16
2010-03-06,100,49.0,,0.49,49.0
2010-03-07,95,49.0,,0.49,46.55
2010-03-08,90,49.0,,0.49,44.1
2010-03-09,99,49.0,,0.49,48.51
2010-03-10,88,49.0,,0.49,43.12
2010-03-11,76,49.0,,0.49,37.24
2010-03-12,74,49.0,,0.49,36.26
2010-03-13,82,49.0,,0.49,40.18
2010-03-14,96,49.0,,0.49,47.04
2010-03-15,86,49.0,,0.49,42.14
2010-03-16,91,49.0,,0.49,44.589999999999996
2010-03-17,87,49.0,,0.49,42.63
2010-03-18,80,49.0,,0.49,39.2
2010-03-19,87,49.0,,0.49,42.63
2010-03-20,82,49.0,,0.49,40.18
2010-03-21,89,49.0,,0.49,43.61
2010-03-22,89,49.0,,0.49,43.61
2010-03-23,85,49.0,,0.49,41.65
2010-03-24,80,49.0,,0.49,39.2
2010-03-25,89,49.0,,0.49,43.61
2010-03-26,84,49.0,,0.49,41.16
2010-03-27,92,49.0,,0.49,45.08
2010-03-28,97,49.0,,0.49,47.53
2010-03-29,85,49.0,,0.49,41.65
2010-03-30,96,49.0,,0.49,47.04
2010-03-31,77,49.0,,0.49,37.73
2010-04-01,80,50.0,False,0.5,40.0
2010-04-02,87,50.0,,0.5,43.5
2010-04-03,81,50.0,,0.5,40.5
2010-04-04,94,50.0,,0.5,47.0
2010-04-05,86,50.0,,0.5,43.0
2010-04-06,86,50.0,,0.5,43.0
2010-04-07,85,50.0,,0.5,42.5
2010-04-08,83,50.0,,0.5,41.5
2010-04-09,76,50.0,,0.5,38.0
2010-04-10,91,50.0,,0.5,45.5
2010-04-11,82,50.0,,0.5,41.0
2010-04-12,84,50.0,,0.5,42.0
2010-04-13,80,50.0,,0.5,40.0
2010-04-14,79,50.0,,0.5,39.5
2010-04-15,86,50.0,,0.5,43.0
2010-04-16,80,50.0,,0.5,40.0
2010-04-17,87,50.0,,0.5,43.5
2010-04-18,88,50.0,,0.5,44.0
2010-04-19,81,50.0,,0.5,40.5
2010-04-20,81,50.0,,0.5,40.5
2010-04-21,83,50.0,,0.5,41.5
2010-04-22,77,50.0,,0.5,38.5
2010-04-23,84,50.0,,0.5,42.0
2010-04-24,94,50.0,,0.5,47.0
2010-04-25,100,50.0,,0.5,50.0
2010-04-26,83,50.0,,0.5,41.5
2010-04-27,85,50.0,,0.5,42.5
2010-04-28,84,50.0,,0.5,42.0
2010-04-29,85,50.0,,0.5,42.5
2010-04-30,85,50.0,,0.5,42.5
2010-05-01,93,52.0,False,0.52,48.36
2010-05-02,89,52.0,,0.52,46.28
2010-05-03,81,52.0,,0.52,42.120000000000005
2010-05-04,85,52.0,,0.52,44.2
2010-05-05,81,52.0,,0.52,42.120000000000005
2010-05-06,88,52.0,,0.52,45.760000000000005
2010-05-07,86,52.0,,0.52,44.72
2010-05-08,90,52.0,,0.52,46.800000000000004
2010-05-09,94,52.0,,0.52,48.88
2010-05-10,91,52.0,,0.52,47.32
2010-05-11,92,52.0,,0.52,47.84
2010-05-12,86,52.0,,0.52,44.72
2010-05-13,80,52.0,,0.52,41.6
2010-05-14,82,52.0,,0.52,42.64
2010-05-15,96,52.0,,0.52,49.92
2010-05-16,97,52.0,,0.52,50.440000000000005
2010-05-17,89,52.0,,0.52,46.28
2010-05-18,80,52.0,,0.52,41.6
2010-05-19,92,52.0,,0.52,47.84
2010-05-20,88,52.0,,0.52,45.760000000000005
2010-05-21,89,52.0,,0.52,46.28
2010-05-22,90,52.0,,0.52,46.800000000000004
2010-05-23,100,52.0,,0.52,52.0
2010-05-24,86,52.0,,0.52,44.72
2010-05-25,79,52.0,,0.52,41.08
2010-05-26,81,52.0,,0.52,42.120000000000005
2010-05-27,89,52.0,,0.52,46.28
2010-05-28,78,52.0,,0.52,40.56
2010-05-29,92,52.0,,0.52,47.84
2010-05-30,85,52.0,,0.52,44.2
2010-05-31,88,52.0,,0.52,45.760000000000005
2010-06-01,74,54.0,False,0.54,39.96
2010-06-02,91,54.0,,0.54,49.14
2010-06-03,76,54.0,,0.54,41.040000000000006
2010-06-04,84,54.0,,0.54,45.36
2010-06-05,98,54.0,,0.54,52.92
2010-06-06,98,54.0,,0.54,52.92
2010-06-07,79,54.0,,0.54,42.660000000000004
2010-06-08,89,54.0,,0.54,48.06
2010-06-09,78,54.0,,0.54,42.120000000000005
2010-06-10,82,54.0,,0.54,44.28
2010-06-11,81,54.0,,0.54,43.74
2010-06-12,83,54.0,,0.54,44.82
2010-06-13,86,54.0,,0.54,46.440000000000005
2010-06-14,84,54.0,,0.54,45.36
2010-06-15,88,54.0,,0.54,47.52
2010-06-16,87,54.0,,0.54,46.980000000000004
2010-06-17,97,54.0,,0.54,52.38
2010-06-18,77,54.0,,0.54,41.580000000000005
2010-06-19,97,54.0,,0.54,52.38
2010-06-20,86,54.0,,0.54,46.440000000000005
2010-06-21,84,54.0,,0.54,45.36
2010-06-22,87,54.0,,0.54,46.980000000000004
2010-06-23,99,54.0,,0.54,53.46
2010-06-24,90,54.0,,0.54,48.6
2010-06-25,92,54.0,,0.54,49.68000000000001
2010-06-26,85,54.0,,0.54,45.900000000000006
2010-06-27,95,54.0,,0.54,51.300000000000004
2010-06-28,84,54.0,,0.54,45.36
2010-06-29,100,54.0,,0.54,54.0
2010-06-30,96,54.0,,0.54,51.84
2010-07-01,85,54.0,False,0.54,45.900000000000006
2010-07-02,83,54.0,,0.54,44.82
2010-07-03,80,54.0,,0.54,43.2
2010-07-04,77,54.0,,0.54,41.580000000000005
2010-07-05,86,54.0,,0.54,46.440000000000005
2010-07-06,85,54.0,,0.54,45.900000000000006
2010-07-07,90,54.0,,0.54,48.6
2010-07-08,77,54.0,,0.54,41.580000000000005
2010-07-09,83,54.0,,0.54,44.82
2010-07-10,88,54.0,,0.54,47.52
2010-07-11,94,54.0,,0.54,50.760000000000005
2010-07-12,82,54.0,,0.54,44.28
2010-07-13,86,54.0,,0.54,46.440000000000005
2010-07-14,100,54.0,,0.54,54.0
2010-07-15,89,54.0,,0.54,48.06
2010-07-16,77,54.0,,0.54,41.580000000000005
2010-07-17,91,54.0,,0.54,49.14
2010-07-18,94,54.0,,0.54,50.760000000000005
2010-07-19,93,54.0,,0.54,50.220000000000006
2010-07-20,81,54.0,,0.54,43.74
2010-07-21,90,54.0,,0.54,48.6
2010-07-22,84,54.0,,0.54,45.36
2010-07-23,94,54.0,,0.54,50.760000000000005
2010-07-24,96,54.0,,0.54,51.84
2010-07-25,86,54.0,,0.54,46.440000000000005
2010-07-26,90,54.0,,0.54,48.6
2010-07-27,94,54.0,,0.54,50.760000000000005
2010-07-28,81,54.0,,0.54,43.74
2010-07-29,78,54.0,,0.54,42.120000000000005
2010-07-30,91,54.0,,0.54,49.14
2010-07-31,77,54.0,,0.54,41.580000000000005
2010-08-01,87,54.0,False,0.54,46.980000000000004
2010-08-02,97,54.0,,0.54,52.38
2010-08-03,86,54.0,,0.54,46.440000000000005
2010-08-04,80,54.0,,0.54,43.2
2010-08-05,82,54.0,,0.54,44.28
2010-08-06,87,54.0,,0.54,46.980000000000004
2010-08-07,97,54.0,,0.54,52.38
2010-08-08,79,54.0,,0.54,42.660000000000004
2010-08-09,85,54.0,,0.54,45.900000000000006
2010-08-10,96,54.0,,0.54,51.84
2010-08-11,93,54.0,,0.54,50.220000000000006
2010-08-12,80,54.0,,0.54,43.2
2010-08-13,87,54.0,,0.54,46.980000000000004
2010-08-14,85,54.0,,0.54,45.900000000000006
2010-08-15,100,54.0,,0.54,54.0
2010-08-16,91,54.0,,0.54,49.14
2010-08-17,84,54.0,,0.54,45.36
2010-08-18,83,54.0,,0.54,44.82
2010-08-19,77,54.0,,0.54,41.580000000000005
2010-08-20,80,54.0,,0.54,43.2
2010-08-21,90,54.0,,0.54,48.6
2010-08-22,85,54.0,,0.54,45.900000000000006
2010-08-23,89,54.0,,0.54,48.06
2010-08-24,81,54.0,,0.54,43.74
2010-08-25,77,54.0,,0.54,41.580000000000005
2010-08-26,77,54.0,,0.54,41.580000000000005
2010-08-27,73,54.0,,0.54,39.42
2010-08-28,96,54.0,,0.54,51.84
2010-08-29,90,54.0,,0.54,48.6
2010-08-30,82,54.0,,0.54,44.28
2010-08-31,72,54.0,,0.54,38.88
2010-09-01,85,49.0,False,0.49,41.65
2010-09-02,82,49.0,,0.49,40.18
2010-09-03,82,49.0,,0.49,40.18
2010-09-04,91,49.0,,0.49,44.589999999999996
2010-09-05,100,49.0,,0.49,49.0
2010-09-06,89,49.0,,0.49,43.61
2010-09-07,82,49.0,,0.49,40.18
2010-09-08,95,49.0,,0.49,46.55
2010-09-09,89,49.0,,0.49,43.61
2010-09-10,77,49.0,,0.49,37.73
2010-09-11,90,49.0,,0.49,44.1
2010-09-12,84,49.0,,0.49,41.16
2010-09-13,76,49.0,,0.49,37.24
2010-09-14,82,49.0,,0.49,40.18
2010-09-15,80,49.0,,0.49,39.2
2010-09-16,85,49.0,,0.49,41.65
2010-09-17,83,49.0,,0.49,40.67
2010-09-18,92,49.0,,0.49,45.08
2010-09-19,88,49.0,,0.49,43.12
2010-09-20,91,49.0,,0.49,44.589999999999996
2010-09-21,92,49.0,,0.49,45.08
2010-09-22,93,49.0,,0.49,45.57
2010-09-23,89,49.0,,0.49,43.61
2010-09-24,82,49.0,,0.49,40.18
2010-09-25,85,49.0,,0.49,41.65
2010-09-26,78,49.0,,0.49,38.22
2010-09-27,81,49.0,,0.49,39.69
2010-09-28,83,49.0,,0.49,40.67
2010-09-29,84,49.0,,0.49,41.16
2010-09-30,83,49.0,,0.49,40.67
2010-10-01,75,47.0,False,0.47,35.25
2010-10-02,84,47.0,,0.47,39.48
2010-10-03,92,47.0,,0.47,43.239999999999995
2010-10-04,79,47.0,,0.47,37.129999999999995
2010-10-05,74,47.0,,0.47,34.78
2010-10-06,79,47.0,,0.47,37.129999999999995
2010-10-07,95,47.0,,0.47,44.65
2010-10-08,74,47.0,,0.47,34.78
2010-10-09,78,47.0,,0.47,36.66
2010-10-10,80,47.0,,0.47,37.599999999999994
2010-10-11,86,47.0,,0.47,40.419999999999995
2010-10-12,82,47.0,,0.47,38.54
2010-10-13,88,47.0,,0.47,41.36
2010-10-14,85,47.0,,0.47,39.949999999999996
2010-10-15,76,47.0,,0.47,35.72
2010-10-16,87,47.0,,0.47,40.89
2010-10-17,88,47.0,,0.47,41.36
2010-10-18,79,47.0,,0.47,37.129999999999995
2010-10-19,77,47.0,,0.47,36.19
2010-10-20,84,47.0,,0.47,39.48
2010-10-21,82,47.0,,0.47,38.54
2010-10-22,77,47.0,,0.47,36.19
2010-10-23,73,47.0,,0.47,34.309999999999995
2010-10-24,85,47.0,,0.47,39.949999999999996
2010-10-25,88,47.0,,0.47,41.36
2010-10-26,70,47.0,,0.47,32.9
2010-10-27,79,47.0,,0.47,37.129999999999995
2010-10-28,77,47.0,,0.47,36.19
2010-10-29,73,47.0,,0.47,34.309999999999995
2010-10-30,97,47.0,,0.47,45.589999999999996
2010-10-31,100,47.0,,0.47,47.0
2010-11-01,83,48.0,False,0.48,39.839999999999996
2010-11-02,82,48.0,,0.48,39.36
2010-11-03,59,48.0,,0.48,28.32
2010-11-04,84,48.0,,0.48,40.32
2010-11-05,90,48.0,,0.48,43.199999999999996
2010-11-06,79,48.0,,0.48,37.92
2010-11-07,94,48.0,,0.48,45.12
2010-11-08,97,48.0,,0.48,46.559999999999995
2010-11-09,83,48.0,,0.48,39.839999999999996
2010-11-10,79,48.0,,0.48,37.92
2010-11-11,97,48.0,,0.48,46.559999999999995
2010-11-12,82,48.0,,0.48,39.36
2010-11-13,85,48.0,,0.48,40.8
2010-11-14,89,48.0,,0.48,42.72
2010-11-15,99,48.0,,0.48,47.519999999999996
2010-11-16,88,48.0,,0.48,42.239999999999995
2010-11-17,94,48.0,,0.48,45.12
2010-11-18,87,48.0,,0.48,41.76
2010-11-19,83,48.0,,0.48,39.839999999999996
2010-11-20,87,48.0,,0.48,41.76
2010-11-21,92,48.0,,0.48,44.16
2010-11-22,86,48.0,,0.48,41.28
2010-11-23,75,48.0,,0.48,36.0
2010-11-24,83,48.0,,0.48,39.839999999999996
2010-11-25,69,48.0,,0.48,33.12
2010-11-26,81,48.0,,0.48,38.879999999999995
2010-11-27,94,48.0,,0.48,45.12
2010-11-28,100,48.0,,0.48,48.0
2010-11-29,87,48.0,,0.48,41.76
2010-11-30,86,48.0,,0.48,41.28
2010-12-01,88,53.0,False,0.53,46.64
2010-12-02,85,53.0,,0.53,45.050000000000004
2010-12-03,84,53.0,,0.53,44.52
2010-12-04,79,53.0,,0.53,41.870000000000005
2010-12-05,87,53.0,,0.53,46.11
2010-12-06,79,53.0,,0.53,41.870000000000005
2010-12-07,84,53.0,,0.53,44.52
2010-12-08,80,53.0,,0.53,42.400000000000006
2010-12-09,80,53.0,,0.53,42.400000000000006
2010-12-10,80,53.0,,0.53,42.400000000000006
2010-12-11,92,53.0,,0.53,48.760000000000005
2010-12-12,84,53.0,,0.53,44.52
2010-12-13,89,53.0,,0.53,47.17
2010-12-14,92,53.0,,0.53,48.760000000000005
2010-12-15,89,53.0,,0.53,47.17
2010-12-16,81,53.0,,0.53,42.93
2010-12-17,86,53.0,,0.53,45.580000000000005
2010-12-18,97,53.0,,0.53,51.410000000000004
2010-12-19,100,53.0,,0.53,53.0
2010-12-20,83,53.0,,0.53,43.99
2010-12-21,85,53.0,,0.53,45.050000000000004
2010-12-22,97,53.0,,0.53,51.410000000000004
2010-12-23,87,53.0,,0.53,46.11
2010-12-24,76,53.0,,0.53,40.28
2010-12-25,73,53.0,,0.53,38.690000000000005
2010-12-26,93,53.0,,0.53,49.29
2010-12-27,89,53.0,,0.53,47.17
2010-12-28,96,53.0,,0.53,50.88
2010-12-29,98,53.0,,0.53,51.940000000000005
2010-12-30,89,53.0,,0.53,47.17
2010-12-31,92,53.0,,0.53,48.760000000000005
2011-01-01,86,61.0,False,0.61,52.46
2011-01-02,100,61.0,,0.61,61.0
2011-01-03,96,61.0,,0.61,58.56
2011-01-04,83,61.0,,0.61,50.629999999999995
2011-01-05,92,61.0,,0.61,56.12
2011-01-06,93,61.0,,0.61,56.73
2011-01-07,85,61.0,,0.61,51.85
2011-01-08,99,61.0,,0.61,60.39
2011-01-09,89,61.0,,0.61,54.29
2011-01-10,84,61.0,,0.61,51.24
2011-01-11,89,61.0,,0.61,54.29
2011-01-12,91,61.0,,0.61,55.51
2011-01-13,91,61.0,,0.61,55.51
2011-01-14,84,61.0,,0.61,51.24
2011-01-15,97,61.0,,0.61,59.17
2011-01-16,94,61.0,,0.61,57.339999999999996
2011-01-17,98,61.0,,0.61,59.78
2011-01-18,89,61.0,,0.61,54.29
2011-01-19,92,61.0,,0.61,56.12
2011-01-20,88,61.0,,0.61,53.68
2011-01-21,81,61.0,,0.61,49.41
2011-01-22,94,61.0,,0.61,57.339999999999996
2011-01-23,98,61.0,,0.61,59.78
2011-01-24,85,61.0,,0.61,51.85
2011-01-25,89,61.0,,0.61,54.29
2011-01-26,86,61.0,,0.61,52.46
2011-01-27,86,61.0,,0.61,52.46
2011-01-28,88,61.0,,0.61,53.68
2011-01-29,97,61.0,,0.61,59.17
2011-01-30,95,61.0,,0.61,57.949999999999996
2011-01-31,89,61.0,,0.61,54.29
2011-02-01,83,57.0,False,0.57,47.309999999999995
2011-02-02,80,57.0,,0.57,45.599999999999994
2011-02-03,82,57.0,,0.57,46.739999999999995
2011-02-04,76,57.0,,0.57,43.31999999999999
2011-02-05,93,57.0,,0.57,53.01
2011-02-06,80,57.0,,0.57,45.599999999999994
2011-02-07,81,57.0,,0.57,46.169999999999995
2011-02-08,84,57.0,,0.57,47.879999999999995
2011-02-09,87,57.0,,0.57,49.589999999999996
2011-02-10,77,57.0,,0.57,43.88999999999999
2011-02-11,76,57.0,,0.57,43.31999999999999
2011-02-12,98,57.0,,0.57,55.85999999999999
2011-02-13,95,57.0,,0.57,54.15
2011-02-14,75,57.0,,0.57,42.74999999999999
2011-02-15,77,57.0,,0.57,43.88999999999999
2011-02-16,84,57.0,,0.57,47.879999999999995
2011-02-17,84,57.0,,0.57,47.879999999999995
2011-02-18,80,57.0,,0.57,45.599999999999994
2011-02-19,90,57.0,,0.57,51.3
2011-02-20,95,57.0,,0.57,54.15
2011-02-21,85,57.0,,0.57,48.449999999999996
2011-02-22,88,57.0,,0.57,50.16
2011-02-23,87,57.0,,0.57,49.589999999999996
2011-02-24,87,57.0,,0.57,49.589999999999996
2011-02-25,82,57.0,,0.57,46.739999999999995
2011-02-26,100,57.0,,0.57,56.99999999999999
2011-02-27,87,57.0,,0.57,49.589999999999996
2011-02-28,81,57.0,,0.57,46.169999999999995
2011-03-01,82,58.0,False,0.58,47.559999999999995
2011-03-02,81,58.0,,0.58,46.98
2011-03-03,88,58.0,,0.58,51.04
2011-03-04,86,58.0,,0.58,49.879999999999995
2011-03-05,97,58.0,,0.58,56.26
2011-03-06,88,58.0,,0.58,51.04
2011-03-07,82,58.0,,0.58,47.559999999999995
2011-03-08,83,58.0,,0.58,48.13999999999999
2011-03-09,80,58.0,,0.58,46.4
2011-03-10,73,58.0,,0.58,42.339999999999996
2011-03-11,82,58.0,,0.58,47.559999999999995
2011-03-12,92,58.0,,0.58,53.36
2011-03-13,83,58.0,,0.58,48.13999999999999
2011-03-14,79,58.0,,0.58,45.82
2011-03-15,89,58.0,,0.58,51.62
2011-03-16,79,58.0,,0.58,45.82
2011-03-17,77,58.0,,0.58,44.66
2011-03-18,81,58.0,,0.58,46.98
2011-03-19,90,58.0,,0.58,52.199999999999996
2011-03-20,93,58.0,,0.58,53.94
2011-03-21,95,58.0,,0.58,55.099999999999994
2011-03-22,81,58.0,,0.58,46.98
2011-03-23,80,58.0,,0.58,46.4
2011-03-24,80,58.0,,0.58,46.4
2011-03-25,81,58.0,,0.58,46.98
2011-03-26,100,58.0,,0.58,57.99999999999999
2011-03-27,94,58.0,,0.58,54.519999999999996
2011-03-28,90,58.0,,0.58,52.199999999999996
2011-03-29,86,58.0,,0.58,49.879999999999995
2011-03-30,85,58.0,,0.58,49.3
2011-03-31,86,58.0,,0.58,49.879999999999995
2011-04-01,84,59.0,False,0.59,49.559999999999995
2011-04-02,96,59.0,,0.59,56.64
2011-04-03,86,59.0,,0.59,50.739999999999995
2011-04-04,85,59.0,,0.59,50.15
2011-04-05,84,59.0,,0.59,49.559999999999995
2011-04-06,97,59.0,,0.59,57.23
2011-04-07,76,59.0,,0.59,44.839999999999996
2011-04-08,82,59.0,,0.59,48.379999999999995
2011-04-09,84,59.0,,0.59,49.559999999999995
2011-04-10,90,59.0,,0.59,53.099999999999994
2011-04-11,85,59.0,,0.59,50.15
2011-04-12,91,59.0,,0.59,53.69
2011-04-13,84,59.0,,0.59,49.559999999999995
2011-04-14,80,59.0,,0.59,47.199999999999996
2011-04-15,84,59.0,,0.59,49.559999999999995
2011-04-16,83,59.0,,0.59,48.97
2011-04-17,85,59.0,,0.59,50.15
2011-04-18,79,59.0,,0.59,46.61
2011-04-19,84,59.0,,0.59,49.559999999999995
2011-04-20,95,59.0,,0.59,56.05
2011-04-21,81,59.0,,0.59,47.79
2011-04-22,100,59.0,,0.59,59.0
2011-04-23,93,59.0,,0.59,54.87
2011-04-24,82,59.0,,0.59,48.379999999999995
2011-04-25,81,59.0,,0.59,47.79
2011-04-26,93,59.0,,0.59,54.87
2011-04-27,76,59.0,,0.59,44.839999999999996
2011-04-28,83,59.0,,0.59,48.97
2011-04-29,78,59.0,,0.59,46.019999999999996
2011-04-30,95,59.0,,0.59,56.05
2011-05-01,76,64.0,False,0.64,48.64
2011-05-02,70,64.0,,0.64,44.800000000000004
2011-05-03,73,64.0,,0.64,46.72
2011-05-04,78,64.0,,0.64,49.92
2011-05-05,75,64.0,,0.64,48.0
2011-05-06,67,64.0,,0.64,42.88
2011-05-07,78,64.0,,0.64,49.92
2011-05-08,78,64.0,,0.64,49.92
2011-05-09,81,64.0,,0.64,51.84
2011-05-10,100,64.0,,0.64,64.0
2011-05-11,83,64.0,,0.64,53.120000000000005
2011-05-12,78,64.0,,0.64,49.92
2011-05-13,72,64.0,,0.64,46.08
2011-05-14,86,64.0,,0.64,55.04
2011-05-15,81,64.0,,0.64,51.84
2011-05-16,80,64.0,,0.64,51.2
2011-05-17,78,64.0,,0.64,49.92
2011-05-18,76,64.0,,0.64,48.64
2011-05-19,73,64.0,,0.64,46.72
2011-05-20,72,64.0,,0.64,46.08
2011-05-21,73,64.0,,0.64,46.72
2011-05-22,78,64.0,,0.64,49.92
2011-05-23,80,64.0,,0.64,51.2
2011-05-24,76,64.0,,0.64,48.64
2011-05-25,67,64.0,,0.64,42.88
2011-05-26,73,64.0,,0.64,46.72
2011-05-27,70,64.0,,0.64,44.800000000000004
2011-05-28,85,64.0,,0.64,54.4
2011-05-29,84,64.0,,0.64,53.76
2011-05-30,88,64.0,,0.64,56.32
2011-05-31,84,64.0,,0.64,53.76
2011-06-01,84,62.0,False,0.62,52.08
2011-06-02,96,62.0,,0.62,59.519999999999996
2011-06-03,86,62.0,,0.62,53.32
2011-06-04,98,62.0,,0.62,60.76
2011-06-05,94,62.0,,0.62,58.28
2011-06-06,91,62.0,,0.62,56.42
2011-06-07,90,62.0,,0.62,55.8
2011-06-08,92,62.0,,0.62,57.04
2011-06-09,87,62.0,,0.62,53.94
2011-06-10,88,62.0,,0.62,54.56
2011-06-11,99,62.0,,0.62,61.38
2011-06-12,99,62.0,,0.62,61.38
2011-06-13,81,62.0,,0.62,50.22
2011-06-14,87,62.0,,0.62,53.94
2011-06-15,92,62.0,,0.62,57.04
2011-06-16,93,62.0,,0.62,57.66
2011-06-17,95,62.0,,0.62,58.9
2011-06-18,86,62.0,,0.62,53.32
2011-06-19,91,62.0,,0.62,56.42
2011-06-20,88,62.0,,0.62,54.56
2011-06-21,94,62.0,,0.62,58.28
2011-06-22,89,62.0,,0.62,55.18
2011-06-23,89,62.0,,0.62,55.18
2011-06-24,85,62.0,,0.62,52.7
2011-06-25,98,62.0,,0.62,60.76
2011-06-26,98,62.0,,0.62,60.76
2011-06-27,94,62.0,,0.62,58.28
2011-06-28,94,62.0,,0.62,58.28
2011-06-29,100,62.0,,0.62,62.0
2011-06-30,94,62.0,,0.62,58.28
2011-07-01,85,65.0,False,0.65,55.25
2011-07-02,90,65.0,,0.65,58.5
2011-07-03,92,65.0,,0.65,59.800000000000004
2011-07-04,79,65.0,,0.65,51.35
2011-07-05,78,65.0,,0.65,50.7
2011-07-06,86,65.0,,0.65,55.9
2011-07-07,90,65.0,,0.65,58.5
2011-07-08,90,65.0,,0.65,58.5
2011-07-09,89,65.0,,0.65,57.85
2011-07-10,89,65.0,,0.65,57.85
2011-07-11,85,65.0,,0.65,55.25
2011-07-12,90,65.0,,0.65,58.5
2011-07-13,86,65.0,,0.65,55.9
2011-07-14,88,65.0,,0.65,57.2
2011-07-15,82,65.0,,0.65,53.300000000000004
2011-07-16,95,65.0,,0.65,61.75
2011-07-17,98,65.0,,0.65,63.7
2011-07-18,90,65.0,,0.65,58.5
2011-07-19,94,65.0,,0.65,61.1
2011-07-20,93,65.0,,0.65,60.45
2011-07-21,90,65.0,,0.65,58.5
2011-07-22,88,65.0,,0.65,57.2
2011-07-23,99,65.0,,0.65,64.35000000000001
2011-07-24,97,65.0,,0.65,63.050000000000004
2011-07-25,89,65.0,,0.65,57.85
2011-07-26,91,65.0,,0.65,59.15
2011-07-27,93,65.0,,0.65,60.45
2011-07-28,85,65.0,,0.65,55.25
2011-07-29,95,65.0,,0.65,61.75
2011-07-30,100,65.0,,0.65,65.0
2011-07-31,92,65.0,,0.65,59.800000000000004
2011-08-01,87,67.0,False,0.67,58.290000000000006
2011-08-02,84,67.0,,0.67,56.28
2011-08-03,83,67.0,,0.67,55.61000000000001
2011-08-04,86,67.0,,0.67,57.620000000000005
2011-08-05,100,67.0,,0.67,67.0
2011-08-06,79,67.0,,0.67,52.93
2011-08-07,94,67.0,,0.67,62.980000000000004
2011-08-08,85,67.0,,0.67,56.95
2011-08-09,91,67.0,,0.67,60.970000000000006
2011-08-10,94,67.0,,0.67,62.980000000000004
2011-08-11,85,67.0,,0.67,56.95
2011-08-12,93,67.0,,0.67,62.31
2011-08-13,99,67.0,,0.67,66.33
2011-08-14,89,67.0,,0.67,59.63
2011-08-15,94,67.0,,0.67,62.980000000000004
2011-08-16,83,67.0,,0.67,55.61000000000001
2011-08-17,84,67.0,,0.67,56.28
2011-08-18,95,67.0,,0.67,63.650000000000006
2011-08-19,89,67.0,,0.67,59.63
2011-08-20,87,67.0,,0.67,58.290000000000006
2011-08-21,93,67.0,,0.67,62.31
2011-08-22,92,67.0,,0.67,61.64
2011-08-23,94,67.0,,0.67,62.980000000000004
2011-08-24,99,67.0,,0.67,66.33
2011-08-25,86,67.0,,0.67,57.620000000000005
2011-08-26,77,67.0,,0.67,51.59
