date,returns_unscaled,returns_monthly,isPartial,scale,returns
2011-08-29,72,29.0,,0.29,20.88
2011-08-30,73,29.0,,0.29,21.169999999999998
2011-08-31,84,29.0,,0.29,24.36
2011-09-01,86,29.0,False,0.29,24.939999999999998
2011-09-02,84,29.0,,0.29,24.36
2011-09-03,81,29.0,,0.29,23.49
2011-09-04,99,29.0,,0.29,28.709999999999997
2011-09-05,76,29.0,,0.29,22.04
2011-09-06,86,29.0,,0.29,24.939999999999998
2011-09-07,81,29.0,,0.29,23.49
2011-09-08,84,29.0,,0.29,24.36
2011-09-09,89,29.0,,0.29,25.81
2011-09-10,70,29.0,,0.29,20.299999999999997
2011-09-11,90,29.0,,0.29,26.099999999999998
2011-09-12,86,29.0,,0.29,24.939999999999998
2011-09-13,97,29.0,,0.29,28.13
2011-09-14,100,29.0,,0.29,28.999999999999996
2011-09-15,84,29.0,,0.29,24.36
2011-09-16,89,29.0,,0.29,25.81
2011-09-17,71,29.0,,0.29,20.59
2011-09-18,72,29.0,,0.29,20.88
2011-09-19,98,29.0,,0.29,28.419999999999998
2011-09-20,96,29.0,,0.29,27.839999999999996
2011-09-21,88,29.0,,0.29,25.52
2011-09-22,84,29.0,,0.29,24.36
2011-09-23,71,29.0,,0.29,20.59
2011-09-24,68,29.0,,0.29,19.72
2011-09-25,90,29.0,,0.29,26.099999999999998
2011-09-26,87,29.0,,0.29,25.229999999999997
2011-09-27,86,29.0,,0.29,24.939999999999998
2011-09-28,88,29.0,,0.29,25.52
2011-09-29,82,29.0,,0.29,23.779999999999998
2011-09-30,94,29.0,,0.29,27.259999999999998
2011-10-01,58,30.0,False,0.3,17.4
2011-10-02,60,30.0,,0.3,18.0
2011-10-03,71,30.0,,0.3,21.3
2011-10-04,77,30.0,,0.3,23.099999999999998
2011-10-05,74,30.0,,0.3,22.2
2011-10-06,65,30.0,,0.3,19.5
2011-10-07,58,30.0,,0.3,17.4
2011-10-08,46,30.0,,0.3,13.799999999999999
2011-10-09,75,30.0,,0.3,22.5
2011-10-10,63,30.0,,0.3,18.9
2011-10-11,73,30.0,,0.3,21.9
2011-10-12,69,30.0,,0.3,20.7
2011-10-13,56,30.0,,0.3,16.8
2011-10-14,66,30.0,,0.3,19.8
2011-10-15,67,30.0,,0.3,20.099999999999998
2011-10-16,61,30.0,,0.3,18.3
2011-10-17,74,30.0,,0.3,22.2
2011-10-18,68,30.0,,0.3,20.4
2011-10-19,74,30.0,,0.3,22.2
2011-10-20,70,30.0,,0.3,21.0
2011-10-21,68,30.0,,0.3,20.4
2011-10-22,84,30.0,,0.3,25.2
2011-10-23,100,30.0,,0.3,30.0
2011-10-24,70,30.0,,0.3,21.0
2011-10-25,81,30.0,,0.3,24.3
2011-10-26,57,30.0,,0.3,17.099999999999998
2011-10-27,64,30.0,,0.3,19.2
2011-10-28,66,30.0,,0.3,19.8
2011-10-29,62,30.0,,0.3,18.599999999999998
2011-10-30,84,30.0,,0.3,25.2
2011-10-31,80,30.0,,0.3,24.0
2011-11-01,69,30.0,False,0.3,20.7
2011-11-02,56,30.0,,0.3,16.8
2011-11-03,68,30.0,,0.3,20.4
2011-11-04,63,30.0,,0.3,18.9
2011-11-05,64,30.0,,0.3,19.2
2011-11-06,54,30.0,,0.3,16.2
2011-11-07,63,30.0,,0.3,18.9
2011-11-08,63,30.0,,0.3,18.9
2011-11-09,100,30.0,,0.3,30.0
2011-11-10,67,30.0,,0.3,20.099999999999998
2011-11-11,61,30.0,,0.3,18.3
2011-11-12,54,30.0,,0.3,16.2
2011-11-13,65,30.0,,0.3,19.5
2011-11-14,61,30.0,,0.3,18.3
2011-11-15,62,30.0,,0.3,18.599999999999998
2011-11-16,61,30.0,,0.3,18.3
2011-11-17,63,30.0,,0.3,18.9
2011-11-18,65,30.0,,0.3,19.5
2011-11-19,56,30.0,,0.3,16.8
2011-11-20,59,30.0,,0.3,17.7
2011-11-21,65,30.0,,0.3,19.5
2011-11-22,68,30.0,,0.3,20.4
2011-11-23,62,30.0,,0.3,18.599999999999998
2011-11-24,52,30.0,,0.3,15.6
2011-11-25,62,30.0,,0.3,18.599999999999998
2011-11-26,64,30.0,,0.3,19.2
2011-11-27,71,30.0,,0.3,21.3
2011-11-28,62,30.0,,0.3,18.599999999999998
2011-11-29,66,30.0,,0.3,19.8
2011-11-30,68,30.0,,0.3,20.4
2011-12-01,70,36.0,False,0.36,25.2
2011-12-02,55,36.0,,0.36,19.8
2011-12-03,67,36.0,,0.36,24.119999999999997
2011-12-04,58,36.0,,0.36,20.88
2011-12-05,64,36.0,,0.36,23.04
2011-12-06,75,36.0,,0.36,27.0
2011-12-07,68,36.0,,0.36,24.48
2011-12-08,58,36.0,,0.36,20.88
2011-12-09,73,36.0,,0.36,26.279999999999998
2011-12-10,61,36.0,,0.36,21.96
2011-12-11,68,36.0,,0.36,24.48
2011-12-12,70,36.0,,0.36,25.2
2011-12-13,100,36.0,,0.36,36.0
2011-12-14,72,36.0,,0.36,25.919999999999998
2011-12-15,76,36.0,,0.36,27.36
2011-12-16,60,36.0,,0.36,21.599999999999998
2011-12-17,71,36.0,,0.36,25.56
2011-12-18,71,36.0,,0.36,25.56
2011-12-19,67,36.0,,0.36,24.119999999999997
2011-12-20,66,36.0,,0.36,23.759999999999998
2011-12-21,69,36.0,,0.36,24.84
2011-12-22,70,36.0,,0.36,25.2
2011-12-23,61,36.0,,0.36,21.96
2011-12-24,64,36.0,,0.36,23.04
2011-12-25,64,36.0,,0.36,23.04
2011-12-26,81,36.0,,0.36,29.16
2011-12-27,88,36.0,,0.36,31.68
2011-12-28,81,36.0,,0.36,29.16
2011-12-29,90,36.0,,0.36,32.4
2011-12-30,87,36.0,,0.36,31.32
2011-12-31,72,36.0,,0.36,25.919999999999998
2012-01-01,57,45.0,False,0.45,25.650000000000002
2012-01-02,84,45.0,,0.45,37.800000000000004
2012-01-03,82,45.0,,0.45,36.9
2012-01-04,78,45.0,,0.45,35.1
2012-01-05,73,45.0,,0.45,32.85
2012-01-06,66,45.0,,0.45,29.7
2012-01-07,60,45.0,,0.45,27.0
2012-01-08,60,45.0,,0.45,27.0
2012-01-09,73,45.0,,0.45,32.85
2012-01-10,74,45.0,,0.45,33.300000000000004
2012-01-11,72,45.0,,0.45,32.4
2012-01-12,66,45.0,,0.45,29.7
2012-01-13,69,45.0,,0.45,31.05
2012-01-14,65,45.0,,0.45,29.25
2012-01-15,63,45.0,,0.45,28.35
2012-01-16,79,45.0,,0.45,35.550000000000004
2012-01-17,76,45.0,,0.45,34.2
2012-01-18,84,45.0,,0.45,37.800000000000004
2012-01-19,69,45.0,,0.45,31.05
2012-01-20,91,45.0,,0.45,40.95
2012-01-21,77,45.0,,0.45,34.65
2012-01-22,66,45.0,,0.45,29.7
2012-01-23,75,45.0,,0.45,33.75
2012-01-24,92,45.0,,0.45,41.4
2012-01-25,84,45.0,,0.45,37.800000000000004
2012-01-26,93,45.0,,0.45,41.85
2012-01-27,81,45.0,,0.45,36.45
2012-01-28,74,45.0,,0.45,33.300000000000004
2012-01-29,86,45.0,,0.45,38.7
2012-01-30,91,45.0,,0.45,40.95
2012-01-31,100,45.0,,0.45,45.0
2012-02-01,100,40.0,False,0.4,40.0
2012-02-02,84,40.0,,0.4,33.6
2012-02-03,83,40.0,,0.4,33.2
2012-02-04,80,40.0,,0.4,32.0
2012-02-05,74,40.0,,0.4,29.6
2012-02-06,71,40.0,,0.4,28.400000000000002
2012-02-07,79,40.0,,0.4,31.6
2012-02-08,89,40.0,,0.4,35.6
2012-02-09,81,40.0,,0.4,32.4
2012-02-10,70,40.0,,0.4,28.0
2012-02-11,62,40.0,,0.4,24.8
2012-02-12,55,40.0,,0.4,22.0
2012-02-13,72,40.0,,0.4,28.8
2012-02-14,70,40.0,,0.4,28.0
2012-02-15,76,40.0,,0.4,30.400000000000002
2012-02-16,69,40.0,,0.4,27.6
2012-02-17,83,40.0,,0.4,33.2
2012-02-18,74,40.0,,0.4,29.6
2012-02-19,72,40.0,,0.4,28.8
2012-02-20,78,40.0,,0.4,31.200000000000003
2012-02-21,83,40.0,,0.4,33.2
2012-02-22,77,40.0,,0.4,30.8
2012-02-23,70,40.0,,0.4,28.0
2012-02-24,67,40.0,,0.4,26.8
2012-02-25,81,40.0,,0.4,32.4
2012-02-26,62,40.0,,0.4,24.8
2012-02-27,74,40.0,,0.4,29.6
2012-02-28,72,40.0,,0.4,28.8
2012-02-29,63,40.0,,0.4,25.200000000000003
2012-03-01,97,35.0,False,0.35,33.949999999999996
2012-03-02,90,35.0,,0.35,31.499999999999996
2012-03-03,83,35.0,,0.35,29.049999999999997
2012-03-04,79,35.0,,0.35,27.65
2012-03-05,95,35.0,,0.35,33.25
2012-03-06,71,35.0,,0.35,24.849999999999998
2012-03-07,98,35.0,,0.35,34.3
2012-03-08,81,35.0,,0.35,28.349999999999998
2012-03-09,87,35.0,,0.35,30.45
2012-03-10,81,35.0,,0.35,28.349999999999998
2012-03-11,79,35.0,,0.35,27.65
2012-03-12,81,35.0,,0.35,28.349999999999998
2012-03-13,81,35.0,,0.35,28.349999999999998
2012-03-14,88,35.0,,0.35,30.799999999999997
2012-03-15,83,35.0,,0.35,29.049999999999997
2012-03-16,76,35.0,,0.35,26.599999999999998
2012-03-17,86,35.0,,0.35,30.099999999999998
2012-03-18,75,35.0,,0.35,26.25
2012-03-19,76,35.0,,0.35,26.599999999999998
2012-03-20,93,35.0,,0.35,32.55
2012-03-21,84,35.0,,0.35,29.4
2012-03-22,87,35.0,,0.35,30.45
2012-03-23,72,35.0,,0.35,25.2
2012-03-24,76,35.0,,0.35,26.599999999999998
2012-03-25,78,35.0,,0.35,27.299999999999997
2012-03-26,86,35.0,,0.35,30.099999999999998
2012-03-27,82,35.0,,0.35,28.7
2012-03-28,100,35.0,,0.35,35.0
2012-03-29,89,35.0,,0.35,31.15
2012-03-30,89,35.0,,0.35,31.15
2012-03-31,74,35.0,,0.35,25.9
2012-04-01,49,38.0,False,0.38,18.62
2012-04-02,61,38.0,,0.38,23.18
2012-04-03,78,38.0,,0.38,29.64
2012-04-04,72,38.0,,0.38,27.36
2012-04-05,64,38.0,,0.38,24.32
2012-04-06,51,38.0,,0.38,19.38
2012-04-07,58,38.0,,0.38,22.04
2012-04-08,60,38.0,,0.38,22.8
2012-04-09,60,38.0,,0.38,22.8
2012-04-10,73,38.0,,0.38,27.740000000000002
2012-04-11,63,38.0,,0.38,23.94
2012-04-12,76,38.0,,0.38,28.88
2012-04-13,70,38.0,,0.38,26.6
2012-04-14,78,38.0,,0.38,29.64
2012-04-15,73,38.0,,0.38,27.740000000000002
2012-04-16,90,38.0,,0.38,34.2
2012-04-17,100,38.0,,0.38,38.0
2012-04-18,64,38.0,,0.38,24.32
2012-04-19,55,38.0,,0.38,20.9
2012-04-20,43,38.0,,0.38,16.34
2012-04-21,39,38.0,,0.38,14.82
2012-04-22,50,38.0,,0.38,19.0
2012-04-23,52,38.0,,0.38,19.76
2012-04-24,58,38.0,,0.38,22.04
2012-04-25,59,38.0,,0.38,22.42
2012-04-26,49,38.0,,0.38,18.62
2012-04-27,46,38.0,,0.38,17.48
2012-04-28,57,38.0,,0.38,21.66
2012-04-29,47,38.0,,0.38,17.86
2012-04-30,63,38.0,,0.38,23.94
2012-05-01,93,30.0,False,0.3,27.9
2012-05-02,94,30.0,,0.3,28.2
2012-05-03,100,30.0,,0.3,30.0
2012-05-04,70,30.0,,0.3,21.0
2012-05-05,45,30.0,,0.3,13.5
2012-05-06,59,30.0,,0.3,17.7
2012-05-07,56,30.0,,0.3,16.8
2012-05-08,66,30.0,,0.3,19.8
2012-05-09,69,30.0,,0.3,20.7
2012-05-10,64,30.0,,0.3,19.2
2012-05-11,56,30.0,,0.3,16.8
2012-05-12,54,30.0,,0.3,16.2
2012-05-13,60,30.0,,0.3,18.0
2012-05-14,72,30.0,,0.3,21.599999999999998
2012-05-15,52,30.0,,0.3,15.6
2012-05-16,70,30.0,,0.3,21.0
2012-05-17,57,30.0,,0.3,17.099999999999998
2012-05-18,54,30.0,,0.3,16.2
2012-05-19,45,30.0,,0.3,13.5
2012-05-20,43,30.0,,0.3,12.9
2012-05-21,56,30.0,,0.3,16.8
2012-05-22,52,30.0,,0.3,15.6
2012-05-23,62,30.0,,0.3,18.599999999999998
2012-05-24,65,30.0,,0.3,19.5
2012-05-25,48,30.0,,0.3,14.399999999999999
2012-05-26,51,30.0,,0.3,15.299999999999999
2012-05-27,63,30.0,,0.3,18.9
2012-05-28,48,30.0,,0.3,14.399999999999999
2012-05-29,64,30.0,,0.3,19.2
2012-05-30,76,30.0,,0.3,22.8
2012-05-31,66,30.0,,0.3,19.8
2012-06-01,67,30.0,False,0.3,20.099999999999998
2012-06-02,62,30.0,,0.3,18.599999999999998
2012-06-03,59,30.0,,0.3,17.7
2012-06-04,67,30.0,,0.3,20.099999999999998
2012-06-05,68,30.0,,0.3,20.4
2012-06-06,78,30.0,,0.3,23.4
2012-06-07,54,30.0,,0.3,16.2
2012-06-08,61,30.0,,0.3,18.3
2012-06-09,74,30.0,,0.3,22.2
2012-06-10,55,30.0,,0.3,16.5
2012-06-11,73,30.0,,0.3,21.9
2012-06-12,100,30.0,,0.3,30.0
2012-06-13,80,30.0,,0.3,24.0
2012-06-14,66,30.0,,0.3,19.8
2012-06-15,49,30.0,,0.3,14.7
2012-06-16,55,30.0,,0.3,16.5
2012-06-17,56,30.0,,0.3,16.8
2012-06-18,58,30.0,,0.3,17.4
2012-06-19,62,30.0,,0.3,18.599999999999998
2012-06-20,68,30.0,,0.3,20.4
2012-06-21,69,30.0,,0.3,20.7
2012-06-22,56,30.0,,0.3,16.8
2012-06-23,58,30.0,,0.3,17.4
2012-06-24,53,30.0,,0.3,15.899999999999999
2012-06-25,64,30.0,,0.3,19.2
2012-06-26,60,30.0,,0.3,18.0
2012-06-27,61,30.0,,0.3,18.3
2012-06-28,59,30.0,,0.3,17.7
2012-06-29,48,30.0,,0.3,14.399999999999999
2012-06-30,43,30.0,,0.3,12.9
2012-07-01,40,37.0,False,0.37,14.8
2012-07-02,57,37.0,,0.37,21.09
2012-07-03,49,37.0,,0.37,18.13
2012-07-04,42,37.0,,0.37,15.54
2012-07-05,46,37.0,,0.37,17.02
2012-07-06,49,37.0,,0.37,18.13
2012-07-07,46,37.0,,0.37,17.02
2012-07-08,42,37.0,,0.37,15.54
2012-07-09,45,37.0,,0.37,16.65
2012-07-10,59,37.0,,0.37,21.83
2012-07-11,56,37.0,,0.37,20.72
2012-07-12,52,37.0,,0.37,19.24
2012-07-13,51,37.0,,0.37,18.87
2012-07-14,53,37.0,,0.37,19.61
2012-07-15,57,37.0,,0.37,21.09
2012-07-16,57,37.0,,0.37,21.09
2012-07-17,72,37.0,,0.37,26.64
2012-07-18,72,37.0,,0.37,26.64
2012-07-19,85,37.0,,0.37,31.45
2012-07-20,100,37.0,,0.37,37.0
2012-07-21,93,37.0,,0.37,34.41
2012-07-22,77,37.0,,0.37,28.49
2012-07-23,73,37.0,,0.37,27.009999999999998
2012-07-24,75,37.0,,0.37,27.75
2012-07-25,74,37.0,,0.37,27.38
2012-07-26,65,37.0,,0.37,24.05
2012-07-27,51,37.0,,0.37,18.87
2012-07-28,55,37.0,,0.37,20.35
2012-07-29,53,37.0,,0.37,19.61
2012-07-30,56,37.0,,0.37,20.72
2012-07-31,76,37.0,,0.37,28.12
2012-08-01,99,37.0,False,0.37,36.63
2012-08-02,87,37.0,,0.37,32.19
2012-08-03,94,37.0,,0.37,34.78
2012-08-04,81,37.0,,0.37,29.97
2012-08-05,91,37.0,,0.37,33.67
2012-08-06,98,37.0,,0.37,36.26
2012-08-07,100,37.0,,0.37,37.0
2012-08-08,95,37.0,,0.37,35.15
2012-08-09,91,37.0,,0.37,33.67
2012-08-10,79,37.0,,0.37,29.23
2012-08-11,86,37.0,,0.37,31.82
2012-08-12,81,37.0,,0.37,29.97
2012-08-13,79,37.0,,0.37,29.23
2012-08-14,90,37.0,,0.37,33.3
2012-08-15,87,37.0,,0.37,32.19
2012-08-16,87,37.0,,0.37,32.19
2012-08-17,92,37.0,,0.37,34.04
2012-08-18,100,37.0,,0.37,37.0
2012-08-19,82,37.0,,0.37,30.34
2012-08-20,79,37.0,,0.37,29.23
2012-08-21,79,37.0,,0.37,29.23
2012-08-22,75,37.0,,0.37,27.75
2012-08-23,67,37.0,,0.37,24.79
2012-08-24,68,37.0,,0.37,25.16
2012-08-25,63,37.0,,0.37,23.31
2012-08-26,81,37.0,,0.37,29.97
2012-08-27,84,37.0,,0.37,31.08
2012-08-28,65,37.0,,0.37,24.05
2012-08-29,74,37.0,,0.37,27.38
2012-08-30,59,37.0,,0.37,21.83
2012-08-31,78,37.0,,0.37,28.86
2012-09-01,49,40.0,False,0.4,19.6
2012-09-02,53,40.0,,0.4,21.200000000000003
2012-09-03,51,40.0,,0.4,20.400000000000002
2012-09-04,62,40.0,,0.4,24.8
2012-09-05,64,40.0,,0.4,25.6
2012-09-06,86,40.0,,0.4,34.4
2012-09-07,69,40.0,,0.4,27.6
2012-09-08,51,40.0,,0.4,20.400000000000002
2012-09-09,54,40.0,,0.4,21.6
2012-09-10,55,40.0,,0.4,22.0
2012-09-11,56,40.0,,0.4,22.400000000000002
2012-09-12,56,40.0,,0.4,22.400000000000002
2012-09-13,55,40.0,,0.4,22.0
2012-09-14,60,40.0,,0.4,24.0
2012-09-15,49,40.0,,0.4,19.6
2012-09-16,55,40.0,,0.4,22.0
2012-09-17,59,40.0,,0.4,23.6
2012-09-18,60,40.0,,0.4,24.0
2012-09-19,64,40.0,,0.4,25.6
2012-09-20,57,40.0,,0.4,22.8
2012-09-21,100,40.0,,0.4,40.0
2012-09-22,97,40.0,,0.4,38.800000000000004
2012-09-23,87,40.0,,0.4,34.800000000000004
2012-09-24,69,40.0,,0.4,27.6
2012-09-25,89,40.0,,0.4,35.6
2012-09-26,69,40.0,,0.4,27.6
2012-09-27,65,40.0,,0.4,26.0
2012-09-28,65,40.0,,0.4,26.0
2012-09-29,57,40.0,,0.4,22.8
2012-09-30,60,40.0,,0.4,24.0
2012-10-01,92,34.0,False,0.34,31.28
2012-10-02,91,34.0,,0.34,30.94
2012-10-03,94,34.0,,0.34,31.96
2012-10-04,93,34.0,,0.34,31.62
2012-10-05,83,34.0,,0.34,28.220000000000002
2012-10-06,83,34.0,,0.34,28.220000000000002
2012-10-07,87,34.0,,0.34,29.580000000000002
2012-10-08,84,34.0,,0.34,28.560000000000002
2012-10-09,83,34.0,,0.34,28.220000000000002
2012-10-10,100,34.0,,0.34,34.0
2012-10-11,82,34.0,,0.34,27.880000000000003
2012-10-12,100,34.0,,0.34,34.0
2012-10-13,87,34.0,,0.34,29.580000000000002
2012-10-14,90,34.0,,0.34,30.6
2012-10-15,89,34.0,,0.34,30.26
2012-10-16,99,34.0,,0.34,33.660000000000004
2012-10-17,90,34.0,,0.34,30.6
2012-10-18,90,34.0,,0.34,30.6
2012-10-19,67,34.0,,0.34,22.78
2012-10-20,73,34.0,,0.34,24.82
2012-10-21,80,34.0,,0.34,27.200000000000003
2012-10-22,91,34.0,,0.34,30.94
2012-10-23,95,34.0,,0.34,32.300000000000004
2012-10-24,92,34.0,,0.34,31.28
2012-10-25,96,34.0,,0.34,32.64
2012-10-26,80,34.0,,0.34,27.200000000000003
2012-10-27,82,34.0,,0.34,27.880000000000003
2012-10-28,75,34.0,,0.34,25.500000000000004
2012-10-29,85,34.0,,0.34,28.900000000000002
2012-10-30,94,34.0,,0.34,31.96
2012-10-31,78,34.0,,0.34,26.520000000000003
2012-11-01,30,40.0,False,0.4,12.0
2012-11-02,39,40.0,,0.4,15.600000000000001
2012-11-03,32,40.0,,0.4,12.8
2012-11-04,35,40.0,,0.4,14.0
2012-11-05,32,40.0,,0.4,12.8
2012-11-06,75,40.0,,0.4,30.0
2012-11-07,100,40.0,,0.4,40.0
2012-11-08,39,40.0,,0.4,15.600000000000001
2012-11-09,28,40.0,,0.4,11.200000000000001
2012-11-10,29,40.0,,0.4,11.600000000000001
2012-11-11,32,40.0,,0.4,12.8
2012-11-12,28,40.0,,0.4,11.200000000000001
2012-11-13,29,40.0,,0.4,11.600000000000001
2012-11-14,28,40.0,,0.4,11.200000000000001
2012-11-15,30,40.0,,0.4,12.0
2012-11-16,31,40.0,,0.4,12.4
2012-11-17,29,40.0,,0.4,11.600000000000001
2012-11-18,27,40.0,,0.4,10.8
2012-11-19,25,40.0,,0.4,10.0
2012-11-20,28,40.0,,0.4,11.200000000000001
2012-11-21,29,40.0,,0.4,11.600000000000001
2012-11-22,26,40.0,,0.4,10.4
2012-11-23,23,40.0,,0.4,9.200000000000001
2012-11-24,51,40.0,,0.4,20.400000000000002
2012-11-25,33,40.0,,0.4,13.200000000000001
2012-11-26,26,40.0,,0.4,10.4
2012-11-27,30,40.0,,0.4,12.0
2012-11-28,28,40.0,,0.4,11.200000000000001
2012-11-29,27,40.0,,0.4,10.8
2012-11-30,28,40.0,,0.4,11.200000000000001
2012-12-01,82,38.0,False,0.38,31.16
2012-12-02,47,38.0,,0.38,17.86
2012-12-03,79,38.0,,0.38,30.02
2012-12-04,68,38.0,,0.38,25.84
2012-12-05,62,38.0,,0.38,23.56
2012-12-06,70,38.0,,0.38,26.6
2012-12-07,58,38.0,,0.38,22.04
2012-12-08,62,38.0,,0.38,23.56
2012-12-09,75,38.0,,0.38,28.5
2012-12-10,79,38.0,,0.38,30.02
2012-12-11,74,38.0,,0.38,28.12
2012-12-12,72,38.0,,0.38,27.36
2012-12-13,66,38.0,,0.38,25.080000000000002
2012-12-14,59,38.0,,0.38,22.42
2012-12-15,65,38.0,,0.38,24.7
2012-12-16,73,38.0,,0.38,27.740000000000002
2012-12-17,65,38.0,,0.38,24.7
2012-12-18,68,38.0,,0.38,25.84
2012-12-19,57,38.0,,0.38,21.66
2012-12-20,71,38.0,,0.38,26.98
2012-12-21,54,38.0,,0.38,20.52
2012-12-22,53,38.0,,0.38,20.14
2012-12-23,48,38.0,,0.38,18.240000000000002
2012-12-24,53,38.0,,0.38,20.14
2012-12-25,80,38.0,,0.38,30.4
2012-12-26,97,38.0,,0.38,36.86
2012-12-27,100,38.0,,0.38,38.0
2012-12-28,86,38.0,,0.38,32.68
2012-12-29,91,38.0,,0.38,34.58
2012-12-30,96,38.0,,0.38,36.480000000000004
2012-12-31,77,38.0,,0.38,29.26
2013-01-01,60,55.0,False,0.55,33.0
2013-01-02,72,55.0,,0.55,39.6
2013-01-03,67,55.0,,0.55,36.85
2013-01-04,70,55.0,,0.55,38.5
2013-01-05,63,55.0,,0.55,34.650000000000006
2013-01-06,69,55.0,,0.55,37.95
2013-01-07,67,55.0,,0.55,36.85
2013-01-08,66,55.0,,0.55,36.300000000000004
2013-01-09,69,55.0,,0.55,37.95
2013-01-10,64,55.0,,0.55,35.2
2013-01-11,67,55.0,,0.55,36.85
2013-01-12,64,55.0,,0.55,35.2
2013-01-13,61,55.0,,0.55,33.550000000000004
2013-01-14,68,55.0,,0.55,37.400000000000006
2013-01-15,72,55.0,,0.55,39.6
2013-01-16,66,55.0,,0.55,36.300000000000004
2013-01-17,67,55.0,,0.55,36.85
2013-01-18,59,55.0,,0.55,32.45
2013-01-19,68,55.0,,0.55,37.400000000000006
2013-01-20,67,55.0,,0.55,36.85
2013-01-21,68,55.0,,0.55,37.400000000000006
2013-01-22,73,55.0,,0.55,40.150000000000006
2013-01-23,77,55.0,,0.55,42.35
2013-01-24,70,55.0,,0.55,38.5
2013-01-25,75,55.0,,0.55,41.25
2013-01-26,80,55.0,,0.55,44.0
2013-01-27,77,55.0,,0.55,42.35
2013-01-28,91,55.0,,0.55,50.050000000000004
2013-01-29,100,55.0,,0.55,55.00000000000001
2013-01-30,97,55.0,,0.55,53.35
2013-01-31,85,55.0,,0.55,46.75000000000001
2013-02-01,95,52.0,False,0.52,49.4
2013-02-02,94,52.0,,0.52,48.88
2013-02-03,95,52.0,,0.52,49.4
2013-02-04,100,52.0,,0.52,52.0
2013-02-05,95,52.0,,0.52,49.4
2013-02-06,91,52.0,,0.52,47.32
2013-02-07,87,52.0,,0.52,45.24
2013-02-08,83,52.0,,0.52,43.160000000000004
2013-02-09,71,52.0,,0.52,36.92
2013-02-10,78,52.0,,0.52,40.56
2013-02-11,81,52.0,,0.52,42.120000000000005
2013-02-12,83,52.0,,0.52,43.160000000000004
2013-02-13,71,52.0,,0.52,36.92
2013-02-14,74,52.0,,0.52,38.480000000000004
2013-02-15,71,52.0,,0.52,36.92
2013-02-16,62,52.0,,0.52,32.24
2013-02-17,63,52.0,,0.52,32.76
2013-02-18,67,52.0,,0.52,34.84
2013-02-19,69,52.0,,0.52,35.88
2013-02-20,72,52.0,,0.52,37.44
2013-02-21,72,52.0,,0.52,37.44
2013-02-22,59,52.0,,0.52,30.68
2013-02-23,67,52.0,,0.52,34.84
2013-02-24,65,52.0,,0.52,33.800000000000004
2013-02-25,64,52.0,,0.52,33.28
2013-02-26,74,52.0,,0.52,38.480000000000004
2013-02-27,71,52.0,,0.52,36.92
2013-02-28,68,52.0,,0.52,35.36
2013-03-01,100,41.0,False,0.41,41.0
2013-03-02,79,41.0,,0.41,32.39
2013-03-03,83,41.0,,0.41,34.03
2013-03-04,96,41.0,,0.41,39.36
2013-03-05,87,41.0,,0.41,35.669999999999995
2013-03-06,85,41.0,,0.41,34.85
2013-03-07,87,41.0,,0.41,35.669999999999995
2013-03-08,89,41.0,,0.41,36.489999999999995
2013-03-09,81,41.0,,0.41,33.21
2013-03-10,66,41.0,,0.41,27.06
2013-03-11,89,41.0,,0.41,36.489999999999995
2013-03-12,78,41.0,,0.41,31.979999999999997
2013-03-13,83,41.0,,0.41,34.03
2013-03-14,89,41.0,,0.41,36.489999999999995
2013-03-15,95,41.0,,0.41,38.949999999999996
2013-03-16,77,41.0,,0.41,31.569999999999997
2013-03-17,75,41.0,,0.41,30.749999999999996
2013-03-18,79,41.0,,0.41,32.39
2013-03-19,86,41.0,,0.41,35.26
2013-03-20,79,41.0,,0.41,32.39
2013-03-21,75,41.0,,0.41,30.749999999999996
2013-03-22,82,41.0,,0.41,33.62
2013-03-23,77,41.0,,0.41,31.569999999999997
2013-03-24,78,41.0,,0.41,31.979999999999997
2013-03-25,84,41.0,,0.41,34.44
2013-03-26,81,41.0,,0.41,33.21
2013-03-27,78,41.0,,0.41,31.979999999999997
2013-03-28,76,41.0,,0.41,31.159999999999997
2013-03-29,66,41.0,,0.41,27.06
2013-03-30,71,41.0,,0.41,29.11
2013-03-31,76,41.0,,0.41,31.159999999999997
2013-04-01,59,42.0,False,0.42,24.779999999999998
2013-04-02,59,42.0,,0.42,24.779999999999998
2013-04-03,60,42.0,,0.42,25.2
2013-04-04,55,42.0,,0.42,23.099999999999998
2013-04-05,59,42.0,,0.42,24.779999999999998
2013-04-06,65,42.0,,0.42,27.3
2013-04-07,83,42.0,,0.42,34.86
2013-04-08,61,42.0,,0.42,25.619999999999997
2013-04-09,59,42.0,,0.42,24.779999999999998
2013-04-10,66,42.0,,0.42,27.72
2013-04-11,69,42.0,,0.42,28.98
2013-04-12,71,42.0,,0.42,29.82
2013-04-13,68,42.0,,0.42,28.56
2013-04-14,75,42.0,,0.42,31.5
2013-04-15,100,42.0,,0.42,42.0
2013-04-16,69,42.0,,0.42,28.98
2013-04-17,65,42.0,,0.42,27.3
2013-04-18,50,42.0,,0.42,21.0
2013-04-19,49,42.0,,0.42,20.58
2013-04-20,46,42.0,,0.42,19.32
2013-04-21,55,42.0,,0.42,23.099999999999998
2013-04-22,63,42.0,,0.42,26.459999999999997
2013-04-23,48,42.0,,0.42,20.16
2013-04-24,59,42.0,,0.42,24.779999999999998
