date,loss_unscaled,loss_monthly,isPartial,scale,loss
2014-12-29,100,73.0,,0.73,73.0
2014-12-30,98,73.0,,0.73,71.53999999999999
2014-12-31,84,73.0,,0.73,61.32
2015-01-01,74,90.0,False,0.9,66.60000000000001
2015-01-02,100,90.0,,0.9,90.0
2015-01-03,86,90.0,,0.9,77.4
2015-01-04,87,90.0,,0.9,78.3
2015-01-05,97,90.0,,0.9,87.3
2015-01-06,92,90.0,,0.9,82.8
2015-01-07,89,90.0,,0.9,80.10000000000001
2015-01-08,88,90.0,,0.9,79.2
2015-01-09,81,90.0,,0.9,72.9
2015-01-10,82,90.0,,0.9,73.8
2015-01-11,77,90.0,,0.9,69.3
2015-01-12,96,90.0,,0.9,86.4
2015-01-13,89,90.0,,0.9,80.10000000000001
2015-01-14,84,90.0,,0.9,75.60000000000001
2015-01-15,85,90.0,,0.9,76.5
2015-01-16,84,90.0,,0.9,75.60000000000001
2015-01-17,75,90.0,,0.9,67.5
2015-01-18,75,90.0,,0.9,67.5
2015-01-19,88,90.0,,0.9,79.2
2015-01-20,90,90.0,,0.9,81.0
2015-01-21,90,90.0,,0.9,81.0
2015-01-22,85,90.0,,0.9,76.5
2015-01-23,75,90.0,,0.9,67.5
2015-01-24,72,90.0,,0.9,64.8
2015-01-25,77,90.0,,0.9,69.3
2015-01-26,87,90.0,,0.9,78.3
2015-01-27,82,90.0,,0.9,73.8
2015-01-28,85,90.0,,0.9,76.5
2015-01-29,85,90.0,,0.9,76.5
2015-01-30,74,90.0,,0.9,66.60000000000001
2015-01-31,72,90.0,,0.9,64.8
2015-02-01,80,84.0,False,0.84,67.2
2015-02-02,100,84.0,,0.84,84.0
2015-02-03,96,84.0,,0.84,80.64
2015-02-04,91,84.0,,0.84,76.44
2015-02-05,81,84.0,,0.84,68.03999999999999
2015-02-06,74,84.0,,0.84,62.16
2015-02-07,77,84.0,,0.84,64.67999999999999
2015-02-08,77,84.0,,0.84,64.67999999999999
2015-02-09,92,84.0,,0.84,77.28
2015-02-10,84,84.0,,0.84,70.56
2015-02-11,87,84.0,,0.84,73.08
2015-02-12,81,84.0,,0.84,68.03999999999999
2015-02-13,64,84.0,,0.84,53.76
2015-02-14,65,84.0,,0.84,54.6
2015-02-15,71,84.0,,0.84,59.64
2015-02-16,82,84.0,,0.84,68.88
2015-02-17,85,84.0,,0.84,71.39999999999999
2015-02-18,88,84.0,,0.84,73.92
2015-02-19,87,84.0,,0.84,73.08
2015-02-20,78,84.0,,0.84,65.52
2015-02-21,71,84.0,,0.84,59.64
2015-02-22,83,84.0,,0.84,69.72
2015-02-23,86,84.0,,0.84,72.24
2015-02-24,87,84.0,,0.84,73.08
2015-02-25,98,84.0,,0.84,82.32
2015-02-26,84,84.0,,0.84,70.56
2015-02-27,82,84.0,,0.84,68.88
2015-02-28,79,84.0,,0.84,66.36
2015-03-01,86,86.0,False,0.86,73.96
2015-03-02,93,86.0,,0.86,79.98
2015-03-03,90,86.0,,0.86,77.4
2015-03-04,91,86.0,,0.86,78.26
2015-03-05,85,86.0,,0.86,73.1
2015-03-06,79,86.0,,0.86,67.94
2015-03-07,75,86.0,,0.86,64.5
2015-03-08,81,86.0,,0.86,69.66
2015-03-09,98,86.0,,0.86,84.28
2015-03-10,92,86.0,,0.86,79.12
2015-03-11,91,86.0,,0.86,78.26
2015-03-12,93,86.0,,0.86,79.98
2015-03-13,81,86.0,,0.86,69.66
2015-03-14,78,86.0,,0.86,67.08
2015-03-15,86,86.0,,0.86,73.96
2015-03-16,91,86.0,,0.86,78.26
2015-03-17,95,86.0,,0.86,81.7
2015-03-18,92,86.0,,0.86,79.12
2015-03-19,92,86.0,,0.86,79.12
2015-03-20,81,86.0,,0.86,69.66
2015-03-21,80,86.0,,0.86,68.8
2015-03-22,91,86.0,,0.86,78.26
2015-03-23,100,86.0,,0.86,86.0
2015-03-24,97,86.0,,0.86,83.42
2015-03-25,92,86.0,,0.86,79.12
2015-03-26,85,86.0,,0.86,73.1
2015-03-27,84,86.0,,0.86,72.24
2015-03-28,76,86.0,,0.86,65.36
2015-03-29,86,86.0,,0.86,73.96
2015-03-30,100,86.0,,0.86,86.0
2015-03-31,89,86.0,,0.86,76.53999999999999
2015-04-01,85,88.0,False,0.88,74.8
2015-04-02,81,88.0,,0.88,71.28
2015-04-03,77,88.0,,0.88,67.76
2015-04-04,71,88.0,,0.88,62.48
2015-04-05,78,88.0,,0.88,68.64
2015-04-06,100,88.0,,0.88,88.0
2015-04-07,100,88.0,,0.88,88.0
2015-04-08,92,88.0,,0.88,80.96
2015-04-09,91,88.0,,0.88,80.08
2015-04-10,84,88.0,,0.88,73.92
2015-04-11,79,88.0,,0.88,69.52
2015-04-12,81,88.0,,0.88,71.28
2015-04-13,93,88.0,,0.88,81.84
2015-04-14,94,88.0,,0.88,82.72
2015-04-15,90,88.0,,0.88,79.2
2015-04-16,84,88.0,,0.88,73.92
2015-04-17,80,88.0,,0.88,70.4
2015-04-18,70,88.0,,0.88,61.6
2015-04-19,78,88.0,,0.88,68.64
2015-04-20,91,88.0,,0.88,80.08
2015-04-21,92,88.0,,0.88,80.96
2015-04-22,88,88.0,,0.88,77.44
2015-04-23,88,88.0,,0.88,77.44
2015-04-24,78,88.0,,0.88,68.64
2015-04-25,69,88.0,,0.88,60.72
2015-04-26,83,88.0,,0.88,73.04
2015-04-27,86,88.0,,0.88,75.68
2015-04-28,88,88.0,,0.88,77.44
2015-04-29,85,88.0,,0.88,74.8
2015-04-30,85,88.0,,0.88,74.8
2015-05-01,82,82.0,False,0.82,67.24
2015-05-02,70,82.0,,0.82,57.4
2015-05-03,82,82.0,,0.82,67.24
2015-05-04,91,82.0,,0.82,74.61999999999999
2015-05-05,92,82.0,,0.82,75.44
2015-05-06,91,82.0,,0.82,74.61999999999999
2015-05-07,84,82.0,,0.82,68.88
2015-05-08,81,82.0,,0.82,66.42
2015-05-09,75,82.0,,0.82,61.49999999999999
2015-05-10,76,82.0,,0.82,62.31999999999999
2015-05-11,91,82.0,,0.82,74.61999999999999
2015-05-12,100,82.0,,0.82,82.0
2015-05-13,91,82.0,,0.82,74.61999999999999
2015-05-14,82,82.0,,0.82,67.24
2015-05-15,83,82.0,,0.82,68.06
2015-05-16,82,82.0,,0.82,67.24
2015-05-17,83,82.0,,0.82,68.06
2015-05-18,86,82.0,,0.82,70.52
2015-05-19,87,82.0,,0.82,71.33999999999999
2015-05-20,85,82.0,,0.82,69.7
2015-05-21,85,82.0,,0.82,69.7
2015-05-22,75,82.0,,0.82,61.49999999999999
2015-05-23,70,82.0,,0.82,57.4
2015-05-24,75,82.0,,0.82,61.49999999999999
2015-05-25,83,82.0,,0.82,68.06
2015-05-26,95,82.0,,0.82,77.89999999999999
2015-05-27,97,82.0,,0.82,79.53999999999999
2015-05-28,89,82.0,,0.82,72.97999999999999
2015-05-29,87,82.0,,0.82,71.33999999999999
2015-05-30,81,82.0,,0.82,66.42
2015-05-31,80,82.0,,0.82,65.6
2015-06-01,89,85.0,False,0.85,75.64999999999999
2015-06-02,94,85.0,,0.85,79.89999999999999
2015-06-03,100,85.0,,0.85,85.0
2015-06-04,92,85.0,,0.85,78.2
2015-06-05,85,85.0,,0.85,72.25
2015-06-06,78,85.0,,0.85,66.3
2015-06-07,82,85.0,,0.85,69.7
2015-06-08,92,85.0,,0.85,78.2
2015-06-09,92,85.0,,0.85,78.2
2015-06-10,91,85.0,,0.85,77.35
2015-06-11,89,85.0,,0.85,75.64999999999999
2015-06-12,84,85.0,,0.85,71.39999999999999
2015-06-13,75,85.0,,0.85,63.75
2015-06-14,86,85.0,,0.85,73.1
2015-06-15,93,85.0,,0.85,79.05
2015-06-16,89,85.0,,0.85,75.64999999999999
2015-06-17,91,85.0,,0.85,77.35
2015-06-18,83,85.0,,0.85,70.55
2015-06-19,79,85.0,,0.85,67.14999999999999
2015-06-20,71,85.0,,0.85,60.35
2015-06-21,79,85.0,,0.85,67.14999999999999
2015-06-22,93,85.0,,0.85,79.05
2015-06-23,91,85.0,,0.85,77.35
2015-06-24,99,85.0,,0.85,84.14999999999999
2015-06-25,84,85.0,,0.85,71.39999999999999
2015-06-26,78,85.0,,0.85,66.3
2015-06-27,73,85.0,,0.85,62.05
2015-06-28,80,85.0,,0.85,68.0
2015-06-29,95,85.0,,0.85,80.75
2015-06-30,86,85.0,,0.85,73.1
2015-07-01,95,84.0,False,0.84,79.8
2015-07-02,82,84.0,,0.84,68.88
2015-07-03,71,84.0,,0.84,59.64
2015-07-04,68,84.0,,0.84,57.12
2015-07-05,77,84.0,,0.84,64.67999999999999
2015-07-06,91,84.0,,0.84,76.44
2015-07-07,98,84.0,,0.84,82.32
2015-07-08,94,84.0,,0.84,78.96
2015-07-09,88,84.0,,0.84,73.92
2015-07-10,81,84.0,,0.84,68.03999999999999
2015-07-11,74,84.0,,0.84,62.16
2015-07-12,81,84.0,,0.84,68.03999999999999
2015-07-13,94,84.0,,0.84,78.96
2015-07-14,89,84.0,,0.84,74.75999999999999
2015-07-15,94,84.0,,0.84,78.96
2015-07-16,83,84.0,,0.84,69.72
2015-07-17,83,84.0,,0.84,69.72
2015-07-18,70,84.0,,0.84,58.8
2015-07-19,81,84.0,,0.84,68.03999999999999
2015-07-20,90,84.0,,0.84,75.6
2015-07-21,90,84.0,,0.84,75.6
2015-07-22,92,84.0,,0.84,77.28
2015-07-23,88,84.0,,0.84,73.92
2015-07-24,79,84.0,,0.84,66.36
2015-07-25,77,84.0,,0.84,64.67999999999999
2015-07-26,76,84.0,,0.84,63.839999999999996
2015-07-27,85,84.0,,0.84,71.39999999999999
2015-07-28,93,84.0,,0.84,78.11999999999999
2015-07-29,100,84.0,,0.84,84.0
2015-07-30,87,84.0,,0.84,73.08
2015-07-31,78,84.0,,0.84,65.52
2015-08-01,74,80.0,False,0.8,59.2
2015-08-02,82,80.0,,0.8,65.60000000000001
2015-08-03,92,80.0,,0.8,73.60000000000001
2015-08-04,90,80.0,,0.8,72.0
2015-08-05,100,80.0,,0.8,80.0
2015-08-06,86,80.0,,0.8,68.8
2015-08-07,80,80.0,,0.8,64.0
2015-08-08,79,80.0,,0.8,63.2
2015-08-09,79,80.0,,0.8,63.2
2015-08-10,87,80.0,,0.8,69.60000000000001
2015-08-11,98,80.0,,0.8,78.4
2015-08-12,98,80.0,,0.8,78.4
2015-08-13,88,80.0,,0.8,70.4
2015-08-14,75,80.0,,0.8,60.0
2015-08-15,75,80.0,,0.8,60.0
2015-08-16,87,80.0,,0.8,69.60000000000001
2015-08-17,92,80.0,,0.8,73.60000000000001
2015-08-18,90,80.0,,0.8,72.0
2015-08-19,95,80.0,,0.8,76.0
2015-08-20,90,80.0,,0.8,72.0
2015-08-21,76,80.0,,0.8,60.800000000000004
2015-08-22,74,80.0,,0.8,59.2
2015-08-23,78,80.0,,0.8,62.400000000000006
2015-08-24,86,80.0,,0.8,68.8
2015-08-25,88,80.0,,0.8,70.4
2015-08-26,88,80.0,,0.8,70.4
2015-08-27,88,80.0,,0.8,70.4
2015-08-28,79,80.0,,0.8,63.2
2015-08-29,71,80.0,,0.8,56.800000000000004
2015-08-30,81,80.0,,0.8,64.8
2015-08-31,89,80.0,,0.8,71.2
2015-09-01,87,79.0,False,0.79,68.73
2015-09-02,94,79.0,,0.79,74.26
2015-09-03,90,79.0,,0.79,71.10000000000001
2015-09-04,74,79.0,,0.79,58.46
2015-09-05,68,79.0,,0.79,53.72
2015-09-06,82,79.0,,0.79,64.78
2015-09-07,83,79.0,,0.79,65.57000000000001
2015-09-08,90,79.0,,0.79,71.10000000000001
2015-09-09,99,79.0,,0.79,78.21000000000001
2015-09-10,91,79.0,,0.79,71.89
2015-09-11,88,79.0,,0.79,69.52000000000001
2015-09-12,80,79.0,,0.79,63.2
2015-09-13,83,79.0,,0.79,65.57000000000001
2015-09-14,89,79.0,,0.79,70.31
2015-09-15,86,79.0,,0.79,67.94
2015-09-16,92,79.0,,0.79,72.68
2015-09-17,81,79.0,,0.79,63.99
2015-09-18,79,79.0,,0.79,62.410000000000004
2015-09-19,75,79.0,,0.79,59.25
2015-09-20,85,79.0,,0.79,67.15
2015-09-21,96,79.0,,0.79,75.84
2015-09-22,98,79.0,,0.79,77.42
2015-09-23,91,79.0,,0.79,71.89
2015-09-24,95,79.0,,0.79,75.05
2015-09-25,86,79.0,,0.79,67.94
2015-09-26,74,79.0,,0.79,58.46
2015-09-27,87,79.0,,0.79,68.73
2015-09-28,87,79.0,,0.79,68.73
2015-09-29,86,79.0,,0.79,67.94
2015-09-30,100,79.0,,0.79,79.0
2015-10-01,93,80.0,False,0.8,74.4
2015-10-02,72,80.0,,0.8,57.6
2015-10-03,69,80.0,,0.8,55.2
2015-10-04,77,80.0,,0.8,61.6
2015-10-05,89,80.0,,0.8,71.2
2015-10-06,89,80.0,,0.8,71.2
2015-10-07,86,80.0,,0.8,68.8
2015-10-08,91,80.0,,0.8,72.8
2015-10-09,82,80.0,,0.8,65.60000000000001
2015-10-10,76,80.0,,0.8,60.800000000000004
2015-10-11,86,80.0,,0.8,68.8
2015-10-12,92,80.0,,0.8,73.60000000000001
2015-10-13,95,80.0,,0.8,76.0
2015-10-14,92,80.0,,0.8,73.60000000000001
2015-10-15,100,80.0,,0.8,80.0
2015-10-16,80,80.0,,0.8,64.0
2015-10-17,73,80.0,,0.8,58.400000000000006
2015-10-18,77,80.0,,0.8,61.6
2015-10-19,92,80.0,,0.8,73.60000000000001
2015-10-20,86,80.0,,0.8,68.8
2015-10-21,83,80.0,,0.8,66.4
2015-10-22,83,80.0,,0.8,66.4
2015-10-23,79,80.0,,0.8,63.2
2015-10-24,71,80.0,,0.8,56.800000000000004
2015-10-25,84,80.0,,0.8,67.2
2015-10-26,94,80.0,,0.8,75.2
2015-10-27,89,80.0,,0.8,71.2
2015-10-28,87,80.0,,0.8,69.60000000000001
2015-10-29,83,80.0,,0.8,66.4
2015-10-30,70,80.0,,0.8,56.0
2015-10-31,65,80.0,,0.8,52.0
2015-11-01,47,80.0,False,0.8,37.6
2015-11-02,50,80.0,,0.8,40.0
2015-11-03,51,80.0,,0.8,40.800000000000004
2015-11-04,51,80.0,,0.8,40.800000000000004
2015-11-05,48,80.0,,0.8,38.400000000000006
2015-11-06,49,80.0,,0.8,39.2
2015-11-07,41,80.0,,0.8,32.800000000000004
2015-11-08,50,80.0,,0.8,40.0
2015-11-09,51,80.0,,0.8,40.800000000000004
2015-11-10,49,80.0,,0.8,39.2
2015-11-11,46,80.0,,0.8,36.800000000000004
2015-11-12,50,80.0,,0.8,40.0
2015-11-13,42,80.0,,0.8,33.6
2015-11-14,37,80.0,,0.8,29.6
2015-11-15,100,80.0,,0.8,80.0
2015-11-16,63,80.0,,0.8,50.400000000000006
2015-11-17,54,80.0,,0.8,43.2
2015-11-18,49,80.0,,0.8,39.2
2015-11-19,52,80.0,,0.8,41.6
2015-11-20,48,80.0,,0.8,38.400000000000006
2015-11-21,40,80.0,,0.8,32.0
2015-11-22,46,80.0,,0.8,36.800000000000004
2015-11-23,49,80.0,,0.8,39.2
2015-11-24,47,80.0,,0.8,37.6
2015-11-25,40,80.0,,0.8,32.0
2015-11-26,34,80.0,,0.8,27.200000000000003
2015-11-27,34,80.0,,0.8,27.200000000000003
2015-11-28,39,80.0,,0.8,31.200000000000003
2015-11-29,45,80.0,,0.8,36.0
2015-11-30,50,80.0,,0.8,40.0
2015-12-01,81,75.0,False,0.75,60.75
2015-12-02,79,75.0,,0.75,59.25
2015-12-03,77,75.0,,0.75,57.75
2015-12-04,74,75.0,,0.75,55.5
2015-12-05,66,75.0,,0.75,49.5
2015-12-06,75,75.0,,0.75,56.25
2015-12-07,79,75.0,,0.75,59.25
2015-12-08,78,75.0,,0.75,58.5
2015-12-09,78,75.0,,0.75,58.5
2015-12-10,74,75.0,,0.75,55.5
2015-12-11,72,75.0,,0.75,54.0
2015-12-12,70,75.0,,0.75,52.5
2015-12-13,77,75.0,,0.75,57.75
2015-12-14,82,75.0,,0.75,61.5
2015-12-15,86,75.0,,0.75,64.5
2015-12-16,85,75.0,,0.75,63.75
2015-12-17,80,75.0,,0.75,60.0
2015-12-18,71,75.0,,0.75,53.25
2015-12-19,62,75.0,,0.75,46.5
2015-12-20,66,75.0,,0.75,49.5
2015-12-21,74,75.0,,0.75,55.5
2015-12-22,76,75.0,,0.75,57.0
2015-12-23,68,75.0,,0.75,51.0
2015-12-24,60,75.0,,0.75,45.0
2015-12-25,56,75.0,,0.75,42.0
2015-12-26,78,75.0,,0.75,58.5
2015-12-27,90,75.0,,0.75,67.5
2015-12-28,100,75.0,,0.75,75.0
2015-12-29,96,75.0,,0.75,72.0
2015-12-30,95,75.0,,0.75,71.25
2015-12-31,82,75.0,,0.75,61.5
2016-01-01,80,92.0,False,0.92,73.60000000000001
2016-01-02,89,92.0,,0.92,81.88000000000001
2016-01-03,96,92.0,,0.92,88.32000000000001
2016-01-04,100,92.0,,0.92,92.0
2016-01-05,97,92.0,,0.92,89.24000000000001
2016-01-06,94,92.0,,0.92,86.48
2016-01-07,93,92.0,,0.92,85.56
2016-01-08,86,92.0,,0.92,79.12
2016-01-09,76,92.0,,0.92,69.92
2016-01-10,81,92.0,,0.92,74.52000000000001
2016-01-11,94,92.0,,0.92,86.48
2016-01-12,90,92.0,,0.92,82.8
2016-01-13,81,92.0,,0.92,74.52000000000001
2016-01-14,82,92.0,,0.92,75.44
2016-01-15,84,92.0,,0.92,77.28
2016-01-16,70,92.0,,0.92,64.4
2016-01-17,79,92.0,,0.92,72.68
2016-01-18,95,92.0,,0.92,87.4
2016-01-19,87,92.0,,0.92,80.04
2016-01-20,85,92.0,,0.92,78.2
2016-01-21,87,92.0,,0.92,80.04
2016-01-22,80,92.0,,0.92,73.60000000000001
2016-01-23,77,92.0,,0.92,70.84
2016-01-24,79,92.0,,0.92,72.68
2016-01-25,98,92.0,,0.92,90.16000000000001
2016-01-26,84,92.0,,0.92,77.28
2016-01-27,86,92.0,,0.92,79.12
2016-01-28,89,92.0,,0.92,81.88000000000001
2016-01-29,78,92.0,,0.92,71.76
2016-01-30,76,92.0,,0.92,69.92
2016-01-31,83,92.0,,0.92,76.36
2016-02-01,97,91.0,False,0.91,88.27
2016-02-02,92,91.0,,0.91,83.72
2016-02-03,93,91.0,,0.91,84.63000000000001
2016-02-04,86,91.0,,0.91,78.26
2016-02-05,85,91.0,,0.91,77.35000000000001
2016-02-06,70,91.0,,0.91,63.7
2016-02-07,79,91.0,,0.91,71.89
2016-02-08,93,91.0,,0.91,84.63000000000001
2016-02-09,93,91.0,,0.91,84.63000000000001
2016-02-10,85,91.0,,0.91,77.35000000000001
2016-02-11,88,91.0,,0.91,80.08
2016-02-12,79,91.0,,0.91,71.89
2016-02-13,75,91.0,,0.91,68.25
2016-02-14,72,91.0,,0.91,65.52
2016-02-15,90,91.0,,0.91,81.9
2016-02-16,97,91.0,,0.91,88.27
2016-02-17,93,91.0,,0.91,84.63000000000001
2016-02-18,91,91.0,,0.91,82.81
2016-02-19,90,91.0,,0.91,81.9
2016-02-20,76,91.0,,0.91,69.16
2016-02-21,81,91.0,,0.91,73.71000000000001
2016-02-22,99,91.0,,0.91,90.09
2016-02-23,100,91.0,,0.91,91.0
2016-02-24,88,91.0,,0.91,80.08
2016-02-25,91,91.0,,0.91,82.81
2016-02-26,86,91.0,,0.91,78.26
2016-02-27,76,91.0,,0.91,69.16
2016-02-28,83,91.0,,0.91,75.53
2016-02-29,99,91.0,,0.91,90.09
2016-03-01,91,92.0,False,0.92,83.72
2016-03-02,95,92.0,,0.92,87.4
2016-03-03,96,92.0,,0.92,88.32000000000001
2016-03-04,89,92.0,,0.92,81.88000000000001
2016-03-05,89,92.0,,0.92,81.88000000000001
2016-03-06,96,92.0,,0.92,88.32000000000001
2016-03-07,99,92.0,,0.92,91.08
2016-03-08,99,92.0,,0.92,91.08
2016-03-09,99,92.0,,0.92,91.08
2016-03-10,93,92.0,,0.92,85.56
2016-03-11,84,92.0,,0.92,77.28
2016-03-12,82,92.0,,0.92,75.44
2016-03-13,86,92.0,,0.92,79.12
2016-03-14,96,92.0,,0.92,88.32000000000001
2016-03-15,97,92.0,,0.92,89.24000000000001
2016-03-16,92,92.0,,0.92,84.64
2016-03-17,83,92.0,,0.92,76.36
2016-03-18,88,92.0,,0.92,80.96000000000001
2016-03-19,78,92.0,,0.92,71.76
2016-03-20,85,92.0,,0.92,78.2
2016-03-21,95,92.0,,0.92,87.4
2016-03-22,96,92.0,,0.92,88.32000000000001
2016-03-23,87,92.0,,0.92,80.04
2016-03-24,86,92.0,,0.92,79.12
2016-03-25,88,92.0,,0.92,80.96000000000001
2016-03-26,76,92.0,,0.92,69.92
2016-03-27,78,92.0,,0.92,71.76
2016-03-28,100,92.0,,0.92,92.0
2016-03-29,93,92.0,,0.92,85.56
2016-03-30,89,92.0,,0.92,81.88000000000001
2016-03-31,91,92.0,,0.92,83.72
2016-04-01,81,92.0,False,0.92,74.52000000000001
2016-04-02,79,92.0,,0.92,72.68
2016-04-03,85,92.0,,0.92,78.2
2016-04-04,92,92.0,,0.92,84.64
2016-04-05,95,92.0,,0.92,87.4
2016-04-06,100,92.0,,0.92,92.0
2016-04-07,91,92.0,,0.92,83.72
2016-04-08,87,92.0,,0.92,80.04
2016-04-09,75,92.0,,0.92,69.0
2016-04-10,86,92.0,,0.92,79.12
2016-04-11,97,92.0,,0.92,89.24000000000001
2016-04-12,94,92.0,,0.92,86.48
2016-04-13,95,92.0,,0.92,87.4
2016-04-14,89,92.0,,0.92,81.88000000000001
2016-04-15,80,92.0,,0.92,73.60000000000001
2016-04-16,71,92.0,,0.92,65.32000000000001
2016-04-17,79,92.0,,0.92,72.68
2016-04-18,95,92.0,,0.92,87.4
2016-04-19,90,92.0,,0.92,82.8
2016-04-20,90,92.0,,0.92,82.8
2016-04-21,82,92.0,,0.92,75.44
2016-04-22,80,92.0,,0.92,73.60000000000001
2016-04-23,72,92.0,,0.92,66.24000000000001
2016-04-24,79,92.0,,0.92,72.68
2016-04-25,91,92.0,,0.92,83.72
2016-04-26,86,92.0,,0.92,79.12
2016-04-27,86,92.0,,0.92,79.12
2016-04-28,83,92.0,,0.92,76.36
2016-04-29,77,92.0,,0.92,70.84
2016-04-30,68,92.0,,0.92,62.56
2016-05-01,83,85.0,False,0.85,70.55
2016-05-02,87,85.0,,0.85,73.95
2016-05-03,100,85.0,,0.85,85.0
2016-05-04,87,85.0,,0.85,73.95
2016-05-05,83,85.0,,0.85,70.55
2016-05-06,83,85.0,,0.85,70.55
2016-05-07,73,85.0,,0.85,62.05
2016-05-08,72,85.0,,0.85,61.199999999999996
2016-05-09,96,85.0,,0.85,81.6
2016-05-10,90,85.0,,0.85,76.5
2016-05-11,90,85.0,,0.85,76.5
2016-05-12,96,85.0,,0.85,81.6
2016-05-13,83,85.0,,0.85,70.55
2016-05-14,78,85.0,,0.85,66.3
2016-05-15,83,85.0,,0.85,70.55
2016-05-16,92,85.0,,0.85,78.2
2016-05-17,89,85.0,,0.85,75.64999999999999
2016-05-18,96,85.0,,0.85,81.6
2016-05-19,85,85.0,,0.85,72.25
2016-05-20,84,85.0,,0.85,71.39999999999999
2016-05-21,68,85.0,,0.85,57.8
2016-05-22,81,85.0,,0.85,68.85
2016-05-23,89,85.0,,0.85,75.64999999999999
2016-05-24,92,85.0,,0.85,78.2
2016-05-25,90,85.0,,0.85,76.5
2016-05-26,84,85.0,,0.85,71.39999999999999
2016-05-27,80,85.0,,0.85,68.0
2016-05-28,72,85.0,,0.85,61.199999999999996
2016-05-29,74,85.0,,0.85,62.9
2016-05-30,74,85.0,,0.85,62.9
2016-05-31,88,85.0,,0.85,74.8
2016-06-01,93,83.0,False,0.83,77.19
2016-06-02,99,83.0,,0.83,82.17
2016-06-03,90,83.0,,0.83,74.7
2016-06-04,84,83.0,,0.83,69.72
2016-06-05,86,83.0,,0.83,71.38
2016-06-06,95,83.0,,0.83,78.85
2016-06-07,100,83.0,,0.83,83.0
2016-06-08,92,83.0,,0.83,76.36
2016-06-09,96,83.0,,0.83,79.67999999999999
2016-06-10,85,83.0,,0.83,70.55
2016-06-11,77,83.0,,0.83,63.91
2016-06-12,77,83.0,,0.83,63.91
2016-06-13,90,83.0,,0.83,74.7
2016-06-14,90,83.0,,0.83,74.7
2016-06-15,91,83.0,,0.83,75.53
2016-06-16,87,83.0,,0.83,72.21
2016-06-17,79,83.0,,0.83,65.57
2016-06-18,78,83.0,,0.83,64.74
2016-06-19,80,83.0,,0.83,66.39999999999999
2016-06-20,98,83.0,,0.83,81.33999999999999
2016-06-21,96,83.0,,0.83,79.67999999999999
2016-06-22,99,83.0,,0.83,82.17
2016-06-23,89,83.0,,0.83,73.86999999999999
2016-06-24,89,83.0,,0.83,73.86999999999999
2016-06-25,80,83.0,,0.83,66.39999999999999
2016-06-26,83,83.0,,0.83,68.89
2016-06-27,95,83.0,,0.83,78.85
2016-06-28,94,83.0,,0.83,78.02
2016-06-29,95,83.0,,0.83,78.85
2016-06-30,93,83.0,,0.83,77.19
2016-07-01,84,83.0,False,0.83,69.72
2016-07-02,74,83.0,,0.83,61.419999999999995
2016-07-03,72,83.0,,0.83,59.76
2016-07-04,76,83.0,,0.83,63.08
2016-07-05,90,83.0,,0.83,74.7
2016-07-06,93,83.0,,0.83,77.19
2016-07-07,91,83.0,,0.83,75.53
2016-07-08,82,83.0,,0.83,68.06
2016-07-09,77,83.0,,0.83,63.91
2016-07-10,84,83.0,,0.83,69.72
2016-07-11,94,83.0,,0.83,78.02
2016-07-12,89,83.0,,0.83,73.86999999999999
2016-07-13,93,83.0,,0.83,77.19
2016-07-14,88,83.0,,0.83,73.03999999999999
2016-07-15,81,83.0,,0.83,67.22999999999999
2016-07-16,78,83.0,,0.83,64.74
2016-07-17,79,83.0,,0.83,65.57
2016-07-18,91,83.0,,0.83,75.53
2016-07-19,87,83.0,,0.83,72.21
2016-07-20,90,83.0,,0.83,74.7
2016-07-21,87,83.0,,0.83,72.21
2016-07-22,83,83.0,,0.83,68.89
2016-07-23,76,83.0,,0.83,63.08
2016-07-24,85,83.0,,0.83,70.55
2016-07-25,95,83.0,,0.83,78.85
2016-07-26,92,83.0,,0.83,76.36
2016-07-27,100,83.0,,0.83,83.0
2016-07-28,95,83.0,,0.83,78.85
2016-07-29,85,83.0,,0.83,70.55
2016-07-30,77,83.0,,0.83,63.91
2016-07-31,79,83.0,,0.83,65.57
2016-08-01,96,83.0,False,0.83,79.67999999999999
2016-08-02,93,83.0,,0.83,77.19
2016-08-03,100,83.0,,0.83,83.0
2016-08-04,90,83.0,,0.83,74.7
2016-08-05,86,83.0,,0.83,71.38
2016-08-06,77,83.0,,0.83,63.91
2016-08-07,76,83.0,,0.83,63.08
2016-08-08,92,83.0,,0.83,76.36
2016-08-09,92,83.0,,0.83,76.36
2016-08-10,86,83.0,,0.83,71.38
2016-08-11,84,83.0,,0.83,69.72
2016-08-12,89,83.0,,0.83,73.86999999999999
2016-08-13,87,83.0,,0.83,72.21
2016-08-14,87,83.0,,0.83,72.21
2016-08-15,95,83.0,,0.83,78.85
2016-08-16,85,83.0,,0.83,70.55
2016-08-17,91,83.0,,0.83,75.53
2016-08-18,87,83.0,,0.83,72.21
2016-08-19,91,83.0,,0.83,75.53
2016-08-20,80,83.0,,0.83,66.39999999999999
2016-08-21,74,83.0,,0.83,61.419999999999995
2016-08-22,99,83.0,,0.83,82.17
2016-08-23,92,83.0,,0.83,76.36
2016-08-24,85,83.0,,0.83,70.55
2016-08-25,90,83.0,,0.83,74.7
2016-08-26,81,83.0,,0.83,67.22999999999999
2016-08-27,80,83.0,,0.83,66.39999999999999
2016-08-28,78,83.0,,0.83,64.74
