date,crash_unscaled,crash_monthly,isPartial,scale,crash
2018-11-20,89,40.0,,0.4,35.6
2018-11-21,65,40.0,,0.4,26.0
2018-11-22,71,40.0,,0.4,28.400000000000002
2018-11-23,70,40.0,,0.4,28.0
2018-11-24,75,40.0,,0.4,30.0
2018-11-25,72,40.0,,0.4,28.8
2018-11-26,65,40.0,,0.4,26.0
2018-11-27,66,40.0,,0.4,26.400000000000002
2018-11-28,72,40.0,,0.4,28.8
2018-11-29,68,40.0,,0.4,27.200000000000003
2018-11-30,67,40.0,,0.4,26.8
2018-12-01,64,38.0,False,0.38,24.32
2018-12-02,66,38.0,,0.38,25.080000000000002
2018-12-03,69,38.0,,0.38,26.22
2018-12-04,75,38.0,,0.38,28.5
2018-12-05,75,38.0,,0.38,28.5
2018-12-06,100,38.0,,0.38,38.0
2018-12-07,93,38.0,,0.38,35.34
2018-12-08,76,38.0,,0.38,28.88
2018-12-09,62,38.0,,0.38,23.56
2018-12-10,67,38.0,,0.38,25.46
2018-12-11,70,38.0,,0.38,26.6
2018-12-12,67,38.0,,0.38,25.46
2018-12-13,69,38.0,,0.38,26.22
2018-12-14,65,38.0,,0.38,24.7
2018-12-15,64,38.0,,0.38,24.32
2018-12-16,67,38.0,,0.38,25.46
2018-12-17,66,38.0,,0.38,25.080000000000002
2018-12-18,62,38.0,,0.38,23.56
2018-12-19,64,38.0,,0.38,24.32
2018-12-20,76,38.0,,0.38,28.88
2018-12-21,86,38.0,,0.38,32.68
2018-12-22,76,38.0,,0.38,28.88
2018-12-23,69,38.0,,0.38,26.22
2018-12-24,73,38.0,,0.38,27.740000000000002
2018-12-25,88,38.0,,0.38,33.44
2018-12-26,93,38.0,,0.38,35.34
2018-12-27,75,38.0,,0.38,28.5
2018-12-28,71,38.0,,0.38,26.98
2018-12-29,65,38.0,,0.38,24.7
2018-12-30,66,38.0,,0.38,25.080000000000002
2018-12-31,60,38.0,,0.38,22.8
2019-01-01,64,36.0,False,0.36,23.04
2019-01-02,63,36.0,,0.36,22.68
2019-01-03,69,36.0,,0.36,24.84
2019-01-04,100,36.0,,0.36,36.0
2019-01-05,78,36.0,,0.36,28.08
2019-01-06,68,36.0,,0.36,24.48
2019-01-07,60,36.0,,0.36,21.599999999999998
2019-01-08,69,36.0,,0.36,24.84
2019-01-09,68,36.0,,0.36,24.48
2019-01-10,63,36.0,,0.36,22.68
2019-01-11,58,36.0,,0.36,20.88
2019-01-12,60,36.0,,0.36,21.599999999999998
2019-01-13,62,36.0,,0.36,22.32
2019-01-14,66,36.0,,0.36,23.759999999999998
2019-01-15,65,36.0,,0.36,23.4
2019-01-16,53,36.0,,0.36,19.08
2019-01-17,62,36.0,,0.36,22.32
2019-01-18,64,36.0,,0.36,23.04
2019-01-19,63,36.0,,0.36,22.68
2019-01-20,58,36.0,,0.36,20.88
2019-01-21,58,36.0,,0.36,20.88
2019-01-22,70,36.0,,0.36,25.2
2019-01-23,63,36.0,,0.36,22.68
2019-01-24,56,36.0,,0.36,20.16
2019-01-25,67,36.0,,0.36,24.119999999999997
2019-01-26,62,36.0,,0.36,22.32
2019-01-27,68,36.0,,0.36,24.48
2019-01-28,64,36.0,,0.36,23.04
2019-01-29,77,36.0,,0.36,27.72
2019-01-30,74,36.0,,0.36,26.64
2019-01-31,69,36.0,,0.36,24.84
2019-02-01,36,43.0,False,0.43,15.48
2019-02-02,37,43.0,,0.43,15.91
2019-02-03,49,43.0,,0.43,21.07
2019-02-04,71,43.0,,0.43,30.53
2019-02-05,56,43.0,,0.43,24.08
2019-02-06,50,43.0,,0.43,21.5
2019-02-07,42,43.0,,0.43,18.06
2019-02-08,38,43.0,,0.43,16.34
2019-02-09,40,43.0,,0.43,17.2
2019-02-10,44,43.0,,0.43,18.919999999999998
2019-02-11,41,43.0,,0.43,17.63
2019-02-12,39,43.0,,0.43,16.77
2019-02-13,35,43.0,,0.43,15.049999999999999
2019-02-14,35,43.0,,0.43,15.049999999999999
2019-02-15,38,43.0,,0.43,16.34
2019-02-16,44,43.0,,0.43,18.919999999999998
2019-02-17,42,43.0,,0.43,18.06
2019-02-18,45,43.0,,0.43,19.35
2019-02-19,41,43.0,,0.43,17.63
2019-02-20,39,43.0,,0.43,16.77
2019-02-21,36,43.0,,0.43,15.48
2019-02-22,37,43.0,,0.43,15.91
2019-02-23,60,43.0,,0.43,25.8
2019-02-24,100,43.0,,0.43,43.0
2019-02-25,72,43.0,,0.43,30.96
2019-02-26,53,43.0,,0.43,22.79
2019-02-27,50,43.0,,0.43,21.5
2019-02-28,45,43.0,,0.43,19.35
2019-03-01,34,47.0,False,0.47,15.979999999999999
2019-03-02,32,47.0,,0.47,15.04
2019-03-03,31,47.0,,0.47,14.569999999999999
2019-03-04,33,47.0,,0.47,15.51
2019-03-05,31,47.0,,0.47,14.569999999999999
2019-03-06,30,47.0,,0.47,14.1
2019-03-07,28,47.0,,0.47,13.16
2019-03-08,30,47.0,,0.47,14.1
2019-03-09,31,47.0,,0.47,14.569999999999999
2019-03-10,80,47.0,,0.47,37.599999999999994
2019-03-11,100,47.0,,0.47,47.0
2019-03-12,81,47.0,,0.47,38.07
2019-03-13,70,47.0,,0.47,32.9
2019-03-14,60,47.0,,0.47,28.2
2019-03-15,47,47.0,,0.47,22.09
2019-03-16,38,47.0,,0.47,17.86
2019-03-17,38,47.0,,0.47,17.86
2019-03-18,37,47.0,,0.47,17.39
2019-03-19,33,47.0,,0.47,15.51
2019-03-20,34,47.0,,0.47,15.979999999999999
2019-03-21,31,47.0,,0.47,14.569999999999999
2019-03-22,32,47.0,,0.47,15.04
2019-03-23,29,47.0,,0.47,13.629999999999999
2019-03-24,35,47.0,,0.47,16.45
2019-03-25,31,47.0,,0.47,14.569999999999999
2019-03-26,31,47.0,,0.47,14.569999999999999
2019-03-27,31,47.0,,0.47,14.569999999999999
2019-03-28,31,47.0,,0.47,14.569999999999999
2019-03-29,32,47.0,,0.47,15.04
2019-03-30,29,47.0,,0.47,13.629999999999999
2019-03-31,31,47.0,,0.47,14.569999999999999
2019-04-01,55,39.0,False,0.39,21.45
2019-04-02,47,39.0,,0.39,18.330000000000002
2019-04-03,50,39.0,,0.39,19.5
2019-04-04,52,39.0,,0.39,20.28
2019-04-05,48,39.0,,0.39,18.72
2019-04-06,48,39.0,,0.39,18.72
2019-04-07,58,39.0,,0.39,22.62
2019-04-08,51,39.0,,0.39,19.89
2019-04-09,47,39.0,,0.39,18.330000000000002
2019-04-10,47,39.0,,0.39,18.330000000000002
2019-04-11,47,39.0,,0.39,18.330000000000002
2019-04-12,44,39.0,,0.39,17.16
2019-04-13,40,39.0,,0.39,15.600000000000001
2019-04-14,50,39.0,,0.39,19.5
2019-04-15,55,39.0,,0.39,21.45
2019-04-16,42,39.0,,0.39,16.38
2019-04-17,43,39.0,,0.39,16.77
2019-04-18,42,39.0,,0.39,16.38
2019-04-19,41,39.0,,0.39,15.99
2019-04-20,39,39.0,,0.39,15.21
2019-04-21,45,39.0,,0.39,17.55
2019-04-22,56,39.0,,0.39,21.84
2019-04-23,55,39.0,,0.39,21.45
2019-04-24,49,39.0,,0.39,19.11
2019-04-25,49,39.0,,0.39,19.11
2019-04-26,100,39.0,,0.39,39.0
2019-04-27,77,39.0,,0.39,30.03
2019-04-28,61,39.0,,0.39,23.79
2019-04-29,63,39.0,,0.39,24.57
2019-04-30,61,39.0,,0.39,23.79
2019-05-01,59,41.0,False,0.41,24.189999999999998
2019-05-02,53,41.0,,0.41,21.73
2019-05-03,54,41.0,,0.41,22.139999999999997
2019-05-04,90,41.0,,0.41,36.9
2019-05-05,80,41.0,,0.41,32.8
2019-05-06,99,41.0,,0.41,40.589999999999996
2019-05-07,73,41.0,,0.41,29.93
2019-05-08,65,41.0,,0.41,26.65
2019-05-09,52,41.0,,0.41,21.32
2019-05-10,49,41.0,,0.41,20.09
2019-05-11,49,41.0,,0.41,20.09
2019-05-12,51,41.0,,0.41,20.91
2019-05-13,55,41.0,,0.41,22.549999999999997
2019-05-14,86,41.0,,0.41,35.26
2019-05-15,77,41.0,,0.41,31.569999999999997
2019-05-16,73,41.0,,0.41,29.93
2019-05-17,100,41.0,,0.41,41.0
2019-05-18,65,41.0,,0.41,26.65
2019-05-19,60,41.0,,0.41,24.599999999999998
2019-05-20,57,41.0,,0.41,23.369999999999997
2019-05-21,60,41.0,,0.41,24.599999999999998
2019-05-22,64,41.0,,0.41,26.24
2019-05-23,57,41.0,,0.41,23.369999999999997
2019-05-24,56,41.0,,0.41,22.959999999999997
2019-05-25,59,41.0,,0.41,24.189999999999998
2019-05-26,65,41.0,,0.41,26.65
2019-05-27,60,41.0,,0.41,24.599999999999998
2019-05-28,59,41.0,,0.41,24.189999999999998
2019-05-29,55,41.0,,0.41,22.549999999999997
2019-05-30,54,41.0,,0.41,22.139999999999997
2019-05-31,51,41.0,,0.41,20.91
2019-06-01,18,47.0,False,0.47,8.459999999999999
2019-06-02,22,47.0,,0.47,10.34
2019-06-03,23,47.0,,0.47,10.809999999999999
2019-06-04,20,47.0,,0.47,9.399999999999999
2019-06-05,22,47.0,,0.47,10.34
2019-06-06,24,47.0,,0.47,11.28
2019-06-07,18,47.0,,0.47,8.459999999999999
2019-06-08,20,47.0,,0.47,9.399999999999999
2019-06-09,22,47.0,,0.47,10.34
2019-06-10,100,47.0,,0.47,47.0
2019-06-11,41,47.0,,0.47,19.27
2019-06-12,23,47.0,,0.47,10.809999999999999
2019-06-13,18,47.0,,0.47,8.459999999999999
2019-06-14,17,47.0,,0.47,7.989999999999999
2019-06-15,20,47.0,,0.47,9.399999999999999
2019-06-16,21,47.0,,0.47,9.87
2019-06-17,20,47.0,,0.47,9.399999999999999
2019-06-18,22,47.0,,0.47,10.34
2019-06-19,21,47.0,,0.47,9.87
2019-06-20,20,47.0,,0.47,9.399999999999999
2019-06-21,22,47.0,,0.47,10.34
2019-06-22,37,47.0,,0.47,17.39
2019-06-23,39,47.0,,0.47,18.33
2019-06-24,32,47.0,,0.47,15.04
2019-06-25,26,47.0,,0.47,12.219999999999999
2019-06-26,20,47.0,,0.47,9.399999999999999
2019-06-27,19,47.0,,0.47,8.93
2019-06-28,23,47.0,,0.47,10.809999999999999
2019-06-29,22,47.0,,0.47,10.34
2019-06-30,24,47.0,,0.47,11.28
2019-07-01,100,39.0,False,0.39,39.0
2019-07-02,73,39.0,,0.39,28.470000000000002
2019-07-03,64,39.0,,0.39,24.96
2019-07-04,57,39.0,,0.39,22.23
2019-07-05,85,39.0,,0.39,33.15
2019-07-06,72,39.0,,0.39,28.080000000000002
2019-07-07,76,39.0,,0.39,29.64
2019-07-08,64,39.0,,0.39,24.96
2019-07-09,62,39.0,,0.39,24.18
2019-07-10,54,39.0,,0.39,21.060000000000002
2019-07-11,54,39.0,,0.39,21.060000000000002
2019-07-12,54,39.0,,0.39,21.060000000000002
2019-07-13,61,39.0,,0.39,23.79
2019-07-14,63,39.0,,0.39,24.57
2019-07-15,66,39.0,,0.39,25.740000000000002
2019-07-16,55,39.0,,0.39,21.45
2019-07-17,59,39.0,,0.39,23.01
2019-07-18,55,39.0,,0.39,21.45
2019-07-19,48,39.0,,0.39,18.72
2019-07-20,57,39.0,,0.39,22.23
2019-07-21,64,39.0,,0.39,24.96
2019-07-22,57,39.0,,0.39,22.23
2019-07-23,55,39.0,,0.39,21.45
2019-07-24,48,39.0,,0.39,18.72
2019-07-25,47,39.0,,0.39,18.330000000000002
2019-07-26,46,39.0,,0.39,17.94
2019-07-27,52,39.0,,0.39,20.28
2019-07-28,57,39.0,,0.39,22.23
2019-07-29,54,39.0,,0.39,21.060000000000002
2019-07-30,50,39.0,,0.39,19.5
2019-07-31,54,39.0,,0.39,21.060000000000002
2019-08-01,59,40.0,False,0.4,23.6
2019-08-02,51,40.0,,0.4,20.400000000000002
2019-08-03,52,40.0,,0.4,20.8
2019-08-04,49,40.0,,0.4,19.6
2019-08-05,52,40.0,,0.4,20.8
2019-08-06,52,40.0,,0.4,20.8
2019-08-07,46,40.0,,0.4,18.400000000000002
2019-08-08,47,40.0,,0.4,18.8
2019-08-09,47,40.0,,0.4,18.8
2019-08-10,45,40.0,,0.4,18.0
2019-08-11,48,40.0,,0.4,19.200000000000003
2019-08-12,46,40.0,,0.4,18.400000000000002
2019-08-13,46,40.0,,0.4,18.400000000000002
2019-08-14,45,40.0,,0.4,18.0
2019-08-15,100,40.0,,0.4,40.0
2019-08-16,99,40.0,,0.4,39.6
2019-08-17,83,40.0,,0.4,33.2
2019-08-18,80,40.0,,0.4,32.0
2019-08-19,67,40.0,,0.4,26.8
2019-08-20,55,40.0,,0.4,22.0
2019-08-21,48,40.0,,0.4,19.200000000000003
2019-08-22,55,40.0,,0.4,22.0
2019-08-23,46,40.0,,0.4,18.400000000000002
2019-08-24,51,40.0,,0.4,20.400000000000002
2019-08-25,51,40.0,,0.4,20.400000000000002
2019-08-26,52,40.0,,0.4,20.8
2019-08-27,53,40.0,,0.4,21.200000000000003
2019-08-28,73,40.0,,0.4,29.200000000000003
2019-08-29,74,40.0,,0.4,29.6
2019-08-30,57,40.0,,0.4,22.8
2019-08-31,66,40.0,,0.4,26.400000000000002
2019-09-01,100,38.0,False,0.38,38.0
2019-09-02,100,38.0,,0.38,38.0
2019-09-03,67,38.0,,0.38,25.46
2019-09-04,68,38.0,,0.38,25.84
2019-09-05,66,38.0,,0.38,25.080000000000002
2019-09-06,69,38.0,,0.38,26.22
2019-09-07,68,38.0,,0.38,25.84
2019-09-08,67,38.0,,0.38,25.46
2019-09-09,72,38.0,,0.38,27.36
2019-09-10,67,38.0,,0.38,25.46
2019-09-11,98,38.0,,0.38,37.24
2019-09-12,81,38.0,,0.38,30.78
2019-09-13,69,38.0,,0.38,26.22
2019-09-14,61,38.0,,0.38,23.18
2019-09-15,59,38.0,,0.38,22.42
2019-09-16,72,38.0,,0.38,27.36
2019-09-17,66,38.0,,0.38,25.080000000000002
2019-09-18,68,38.0,,0.38,25.84
2019-09-19,77,38.0,,0.38,29.26
2019-09-20,69,38.0,,0.38,26.22
2019-09-21,69,38.0,,0.38,26.22
2019-09-22,64,38.0,,0.38,24.32
2019-09-23,64,38.0,,0.38,24.32
2019-09-24,67,38.0,,0.38,25.46
2019-09-25,70,38.0,,0.38,26.6
2019-09-26,58,38.0,,0.38,22.04
2019-09-27,66,38.0,,0.38,25.080000000000002
2019-09-28,64,38.0,,0.38,24.32
2019-09-29,67,38.0,,0.38,25.46
2019-09-30,65,38.0,,0.38,24.7
2019-10-01,46,39.0,False,0.39,17.94
2019-10-02,100,39.0,,0.39,39.0
2019-10-03,89,39.0,,0.39,34.71
2019-10-04,58,39.0,,0.39,22.62
2019-10-05,50,39.0,,0.39,19.5
2019-10-06,54,39.0,,0.39,21.060000000000002
2019-10-07,47,39.0,,0.39,18.330000000000002
2019-10-08,44,39.0,,0.39,17.16
2019-10-09,43,39.0,,0.39,16.77
2019-10-10,49,39.0,,0.39,19.11
2019-10-11,45,39.0,,0.39,17.55
2019-10-12,45,39.0,,0.39,17.55
2019-10-13,45,39.0,,0.39,17.55
2019-10-14,47,39.0,,0.39,18.330000000000002
2019-10-15,43,39.0,,0.39,16.77
2019-10-16,44,39.0,,0.39,17.16
2019-10-17,43,39.0,,0.39,16.77
2019-10-18,45,39.0,,0.39,17.55
2019-10-19,60,39.0,,0.39,23.400000000000002
2019-10-20,56,39.0,,0.39,21.84
2019-10-21,55,39.0,,0.39,21.45
2019-10-22,45,39.0,,0.39,17.55
2019-10-23,45,39.0,,0.39,17.55
2019-10-24,47,39.0,,0.39,18.330000000000002
2019-10-25,47,39.0,,0.39,18.330000000000002
2019-10-26,41,39.0,,0.39,15.99
2019-10-27,44,39.0,,0.39,17.16
2019-10-28,47,39.0,,0.39,18.330000000000002
2019-10-29,59,39.0,,0.39,23.01
2019-10-30,59,39.0,,0.39,23.01
2019-10-31,52,39.0,,0.39,20.28
2019-11-01,100,33.0,False,0.33,33.0
2019-11-02,77,33.0,,0.33,25.41
2019-11-03,71,33.0,,0.33,23.43
2019-11-04,84,33.0,,0.33,27.720000000000002
2019-11-05,74,33.0,,0.33,24.42
2019-11-06,80,33.0,,0.33,26.400000000000002
2019-11-07,83,33.0,,0.33,27.39
2019-11-08,78,33.0,,0.33,25.740000000000002
2019-11-09,69,33.0,,0.33,22.77
2019-11-10,78,33.0,,0.33,25.740000000000002
2019-11-11,82,33.0,,0.33,27.060000000000002
2019-11-12,82,33.0,,0.33,27.060000000000002
2019-11-13,74,33.0,,0.33,24.42
2019-11-14,68,33.0,,0.33,22.44
2019-11-15,68,33.0,,0.33,22.44
2019-11-16,65,33.0,,0.33,21.45
2019-11-17,69,33.0,,0.33,22.77
2019-11-18,76,33.0,,0.33,25.080000000000002
2019-11-19,76,33.0,,0.33,25.080000000000002
2019-11-20,73,33.0,,0.33,24.09
2019-11-21,80,33.0,,0.33,26.400000000000002
2019-11-22,87,33.0,,0.33,28.71
2019-11-23,74,33.0,,0.33,24.42
2019-11-24,73,33.0,,0.33,24.09
2019-11-25,69,33.0,,0.33,22.77
2019-11-26,72,33.0,,0.33,23.76
2019-11-27,68,33.0,,0.33,22.44
2019-11-28,70,33.0,,0.33,23.1
2019-11-29,68,33.0,,0.33,22.44
2019-11-30,72,33.0,,0.33,23.76
2019-12-01,31,44.0,False,0.44,13.64
2019-12-02,28,44.0,,0.44,12.32
2019-12-03,25,44.0,,0.44,11.0
2019-12-04,23,44.0,,0.44,10.12
2019-12-05,22,44.0,,0.44,9.68
2019-12-06,26,44.0,,0.44,11.44
2019-12-07,23,44.0,,0.44,10.12
2019-12-08,20,44.0,,0.44,8.8
2019-12-09,20,44.0,,0.44,8.8
2019-12-10,21,44.0,,0.44,9.24
2019-12-11,24,44.0,,0.44,10.56
2019-12-12,22,44.0,,0.44,9.68
2019-12-13,22,44.0,,0.44,9.68
2019-12-14,20,44.0,,0.44,8.8
2019-12-15,22,44.0,,0.44,9.68
2019-12-16,23,44.0,,0.44,10.12
2019-12-17,24,44.0,,0.44,10.56
2019-12-18,21,44.0,,0.44,9.24
2019-12-19,22,44.0,,0.44,9.68
2019-12-20,33,44.0,,0.44,14.52
2019-12-21,42,44.0,,0.44,18.48
2019-12-22,34,44.0,,0.44,14.96
2019-12-23,27,44.0,,0.44,11.88
2019-12-24,23,44.0,,0.44,10.12
2019-12-25,23,44.0,,0.44,10.12
2019-12-26,23,44.0,,0.44,10.12
2019-12-27,35,44.0,,0.44,15.4
2019-12-28,100,44.0,,0.44,44.0
2019-12-29,73,44.0,,0.44,32.12
2019-12-30,38,44.0,,0.44,16.72
2019-12-31,29,44.0,,0.44,12.76
2020-01-01,5,100.0,False,1.0,5.0
2020-01-02,5,100.0,,1.0,5.0
2020-01-03,5,100.0,,1.0,5.0
2020-01-04,5,100.0,,1.0,5.0
2020-01-05,6,100.0,,1.0,6.0
2020-01-06,5,100.0,,1.0,5.0
2020-01-07,5,100.0,,1.0,5.0
2020-01-08,16,100.0,,1.0,16.0
2020-01-09,13,100.0,,1.0,13.0
2020-01-10,10,100.0,,1.0,10.0
2020-01-11,8,100.0,,1.0,8.0
2020-01-12,5,100.0,,1.0,5.0
2020-01-13,5,100.0,,1.0,5.0
2020-01-14,5,100.0,,1.0,5.0
2020-01-15,6,100.0,,1.0,6.0
2020-01-16,5,100.0,,1.0,5.0
2020-01-17,5,100.0,,1.0,5.0
2020-01-18,4,100.0,,1.0,4.0
2020-01-19,5,100.0,,1.0,5.0
2020-01-20,5,100.0,,1.0,5.0
2020-01-21,5,100.0,,1.0,5.0
2020-01-22,5,100.0,,1.0,5.0
2020-01-23,5,100.0,,1.0,5.0
2020-01-24,5,100.0,,1.0,5.0
2020-01-25,5,100.0,,1.0,5.0
2020-01-26,80,100.0,,1.0,80.0
2020-01-27,100,100.0,,1.0,100.0
2020-01-28,43,100.0,,1.0,43.0
2020-01-29,26,100.0,,1.0,26.0
2020-01-30,16,100.0,,1.0,16.0
2020-01-31,12,100.0,,1.0,12.0
2020-02-01,27,63.0,False,0.63,17.01
2020-02-02,22,63.0,,0.63,13.86
2020-02-03,17,63.0,,0.63,10.71
2020-02-04,16,63.0,,0.63,10.08
2020-02-05,14,63.0,,0.63,8.82
2020-02-06,15,63.0,,0.63,9.45
2020-02-07,14,63.0,,0.63,8.82
2020-02-08,16,63.0,,0.63,10.08
2020-02-09,15,63.0,,0.63,9.45
2020-02-10,13,63.0,,0.63,8.19
2020-02-11,13,63.0,,0.63,8.19
2020-02-12,13,63.0,,0.63,8.19
2020-02-13,12,63.0,,0.63,7.5600000000000005
2020-02-14,11,63.0,,0.63,6.93
2020-02-15,12,63.0,,0.63,7.5600000000000005
2020-02-16,14,63.0,,0.63,8.82
2020-02-17,15,63.0,,0.63,9.45
2020-02-18,100,63.0,,0.63,63.0
2020-02-19,30,63.0,,0.63,18.9
2020-02-20,20,63.0,,0.63,12.6
2020-02-21,15,63.0,,0.63,9.45
2020-02-22,15,63.0,,0.63,9.45
2020-02-23,17,63.0,,0.63,10.71
2020-02-24,18,63.0,,0.63,11.34
2020-02-25,15,63.0,,0.63,9.45
2020-02-26,13,63.0,,0.63,8.19
2020-02-27,14,63.0,,0.63,8.82
2020-02-28,32,63.0,,0.63,20.16
2020-02-29,26,63.0,,0.63,16.38
2020-03-01,100,43.0,False,0.43,43.0
2020-03-02,76,43.0,,0.43,32.68
2020-03-03,69,43.0,,0.43,29.669999999999998
2020-03-04,49,43.0,,0.43,21.07
2020-03-05,42,43.0,,0.43,18.06
2020-03-06,40,43.0,,0.43,17.2
2020-03-07,34,43.0,,0.43,14.62
2020-03-08,35,43.0,,0.43,15.049999999999999
2020-03-09,59,43.0,,0.43,25.37
2020-03-10,43,43.0,,0.43,18.49
2020-03-11,37,43.0,,0.43,15.91
2020-03-12,51,43.0,,0.43,21.93
2020-03-13,46,43.0,,0.43,19.78
2020-03-14,40,43.0,,0.43,17.2
2020-03-15,37,43.0,,0.43,15.91
2020-03-16,44,43.0,,0.43,18.919999999999998
2020-03-17,39,43.0,,0.43,16.77
2020-03-18,36,43.0,,0.43,15.48
2020-03-19,40,43.0,,0.43,17.2
2020-03-20,32,43.0,,0.43,13.76
2020-03-21,36,43.0,,0.43,15.48
2020-03-22,35,43.0,,0.43,15.049999999999999
2020-03-23,36,43.0,,0.43,15.48
2020-03-24,34,43.0,,0.43,14.62
2020-03-25,31,43.0,,0.43,13.33
2020-03-26,30,43.0,,0.43,12.9
2020-03-27,29,43.0,,0.43,12.47
2020-03-28,34,43.0,,0.43,14.62
2020-03-29,34,43.0,,0.43,14.62
2020-03-30,30,43.0,,0.43,12.9
2020-03-31,31,43.0,,0.43,13.33
2020-04-01,89,32.0,False,0.32,28.48
2020-04-02,92,32.0,,0.32,29.44
2020-04-03,81,32.0,,0.32,25.92
2020-04-04,84,32.0,,0.32,26.88
2020-04-05,95,32.0,,0.32,30.400000000000002
2020-04-06,84,32.0,,0.32,26.88
2020-04-07,85,32.0,,0.32,27.2
2020-04-08,85,32.0,,0.32,27.2
2020-04-09,84,32.0,,0.32,26.88
2020-04-10,87,32.0,,0.32,27.84
2020-04-11,87,32.0,,0.32,27.84
2020-04-12,91,32.0,,0.32,29.12
2020-04-13,89,32.0,,0.32,28.48
2020-04-14,83,32.0,,0.32,26.560000000000002
2020-04-15,90,32.0,,0.32,28.8
2020-04-16,90,32.0,,0.32,28.8
2020-04-17,83,32.0,,0.32,26.560000000000002
2020-04-18,86,32.0,,0.32,27.52
2020-04-19,100,32.0,,0.32,32.0
2020-04-20,98,32.0,,0.32,31.36
2020-04-21,94,32.0,,0.32,30.080000000000002
2020-04-22,80,32.0,,0.32,25.6
2020-04-23,87,32.0,,0.32,27.84
2020-04-24,85,32.0,,0.32,27.2
2020-04-25,93,32.0,,0.32,29.76
2020-04-26,96,32.0,,0.32,30.72
2020-04-27,88,32.0,,0.32,28.16
2020-04-28,87,32.0,,0.32,27.84
2020-04-29,87,32.0,,0.32,27.84
2020-04-30,87,32.0,,0.32,27.84
2020-05-01,61,35.0,False,0.35,21.349999999999998
2020-05-02,71,35.0,,0.35,24.849999999999998
2020-05-03,65,35.0,,0.35,22.75
2020-05-04,62,35.0,,0.35,21.7
2020-05-05,60,35.0,,0.35,21.0
2020-05-06,64,35.0,,0.35,22.4
2020-05-07,57,35.0,,0.35,19.95
2020-05-08,61,35.0,,0.35,21.349999999999998
2020-05-09,72,35.0,,0.35,25.2
2020-05-10,64,35.0,,0.35,22.4
2020-05-11,60,35.0,,0.35,21.0
2020-05-12,71,35.0,,0.35,24.849999999999998
2020-05-13,67,35.0,,0.35,23.45
2020-05-14,66,35.0,,0.35,23.099999999999998
2020-05-15,67,35.0,,0.35,23.45
2020-05-16,74,35.0,,0.35,25.9
2020-05-17,82,35.0,,0.35,28.7
2020-05-18,82,35.0,,0.35,28.7
2020-05-19,68,35.0,,0.35,23.799999999999997
2020-05-20,67,35.0,,0.35,23.45
2020-05-21,64,35.0,,0.35,22.4
2020-05-22,100,35.0,,0.35,35.0
2020-05-23,95,35.0,,0.35,33.25
2020-05-24,82,35.0,,0.35,28.7
2020-05-25,76,35.0,,0.35,26.599999999999998
2020-05-26,65,35.0,,0.35,22.75
2020-05-27,58,35.0,,0.35,20.299999999999997
2020-05-28,60,35.0,,0.35,21.0
2020-05-29,51,35.0,,0.35,17.849999999999998
2020-05-30,56,35.0,,0.35,19.599999999999998
2020-05-31,56,35.0,,0.35,19.599999999999998
2020-06-01,67,32.0,False,0.32,21.44
2020-06-02,62,32.0,,0.32,19.84
2020-06-03,75,32.0,,0.32,24.0
2020-06-04,61,32.0,,0.32,19.52
2020-06-05,68,32.0,,0.32,21.76
2020-06-06,80,32.0,,0.32,25.6
2020-06-07,74,32.0,,0.32,23.68
2020-06-08,70,32.0,,0.32,22.400000000000002
2020-06-09,73,32.0,,0.32,23.36
2020-06-10,67,32.0,,0.32,21.44
2020-06-11,75,32.0,,0.32,24.0
2020-06-12,76,32.0,,0.32,24.32
2020-06-13,73,32.0,,0.32,23.36
2020-06-14,79,32.0,,0.32,25.28
2020-06-15,82,32.0,,0.32,26.240000000000002
2020-06-16,75,32.0,,0.32,24.0
2020-06-17,76,32.0,,0.32,24.32
2020-06-18,66,32.0,,0.32,21.12
2020-06-19,83,32.0,,0.32,26.560000000000002
2020-06-20,86,32.0,,0.32,27.52
2020-06-21,85,32.0,,0.32,27.2
2020-06-22,100,32.0,,0.32,32.0
2020-06-23,81,32.0,,0.32,25.92
2020-06-24,79,32.0,,0.32,25.28
2020-06-25,86,32.0,,0.32,27.52
2020-06-26,73,32.0,,0.32,23.36
2020-06-27,71,32.0,,0.32,22.72
2020-06-28,82,32.0,,0.32,26.240000000000002
2020-06-29,72,32.0,,0.32,23.04
2020-06-30,71,32.0,,0.32,22.72
2020-07-01,77,33.0,False,0.33,25.41
2020-07-02,71,33.0,,0.33,23.43
2020-07-03,76,33.0,,0.33,25.080000000000002
2020-07-04,79,33.0,,0.33,26.07
2020-07-05,87,33.0,,0.33,28.71
2020-07-06,100,33.0,,0.33,33.0
2020-07-07,82,33.0,,0.33,27.060000000000002
2020-07-08,81,33.0,,0.33,26.73
2020-07-09,71,33.0,,0.33,23.43
2020-07-10,75,33.0,,0.33,24.75
2020-07-11,70,33.0,,0.33,23.1
2020-07-12,80,33.0,,0.33,26.400000000000002
2020-07-13,76,33.0,,0.33,25.080000000000002
2020-07-14,68,33.0,,0.33,22.44
2020-07-15,71,33.0,,0.33,23.43
2020-07-16,63,33.0,,0.33,20.790000000000003
2020-07-17,72,33.0,,0.33,23.76
2020-07-18,89,33.0,,0.33,29.37
2020-07-19,82,33.0,,0.33,27.060000000000002
2020-07-20,78,33.0,,0.33,25.740000000000002
