date,house_unscaled,house_monthly,isPartial,scale,house
2011-08-30,84,69.0,,0.69,57.959999999999994
2011-08-31,84,69.0,,0.69,57.959999999999994
2011-09-01,84,69.0,False,0.69,57.959999999999994
2011-09-02,89,69.0,,0.69,61.41
2011-09-03,92,69.0,,0.69,63.48
2011-09-04,100,69.0,,0.69,69.0
2011-09-05,95,69.0,,0.69,65.55
2011-09-06,88,69.0,,0.69,60.72
2011-09-07,85,69.0,,0.69,58.65
2011-09-08,85,69.0,,0.69,58.65
2011-09-09,87,69.0,,0.69,60.029999999999994
2011-09-10,93,69.0,,0.69,64.17
2011-09-11,92,69.0,,0.69,63.48
2011-09-12,91,69.0,,0.69,62.78999999999999
2011-09-13,87,69.0,,0.69,60.029999999999994
2011-09-14,86,69.0,,0.69,59.339999999999996
2011-09-15,90,69.0,,0.69,62.099999999999994
2011-09-16,87,69.0,,0.69,60.029999999999994
2011-09-17,96,69.0,,0.69,66.24
2011-09-18,91,69.0,,0.69,62.78999999999999
2011-09-19,90,69.0,,0.69,62.099999999999994
2011-09-20,91,69.0,,0.69,62.78999999999999
2011-09-21,88,69.0,,0.69,60.72
2011-09-22,87,69.0,,0.69,60.029999999999994
2011-09-23,93,69.0,,0.69,64.17
2011-09-24,100,69.0,,0.69,69.0
2011-09-25,98,69.0,,0.69,67.61999999999999
2011-09-26,92,69.0,,0.69,63.48
2011-09-27,93,69.0,,0.69,64.17
2011-09-28,89,69.0,,0.69,61.41
2011-09-29,96,69.0,,0.69,66.24
2011-09-30,97,69.0,,0.69,66.92999999999999
2011-10-01,91,77.0,False,0.77,70.07000000000001
2011-10-02,91,77.0,,0.77,70.07000000000001
2011-10-03,80,77.0,,0.77,61.6
2011-10-04,82,77.0,,0.77,63.14
2011-10-05,82,77.0,,0.77,63.14
2011-10-06,83,77.0,,0.77,63.910000000000004
2011-10-07,84,77.0,,0.77,64.68
2011-10-08,96,77.0,,0.77,73.92
2011-10-09,95,77.0,,0.77,73.15
2011-10-10,83,77.0,,0.77,63.910000000000004
2011-10-11,95,77.0,,0.77,73.15
2011-10-12,86,77.0,,0.77,66.22
2011-10-13,81,77.0,,0.77,62.370000000000005
2011-10-14,87,77.0,,0.77,66.99
2011-10-15,97,77.0,,0.77,74.69
2011-10-16,92,77.0,,0.77,70.84
2011-10-17,83,77.0,,0.77,63.910000000000004
2011-10-18,89,77.0,,0.77,68.53
2011-10-19,81,77.0,,0.77,62.370000000000005
2011-10-20,82,77.0,,0.77,63.14
2011-10-21,88,77.0,,0.77,67.76
2011-10-22,100,77.0,,0.77,77.0
2011-10-23,98,77.0,,0.77,75.46000000000001
2011-10-24,85,77.0,,0.77,65.45
2011-10-25,87,77.0,,0.77,66.99
2011-10-26,86,77.0,,0.77,66.22
2011-10-27,85,77.0,,0.77,65.45
2011-10-28,88,77.0,,0.77,67.76
2011-10-29,96,77.0,,0.77,73.92
2011-10-30,95,77.0,,0.77,73.15
2011-10-31,87,77.0,,0.77,66.99
2011-11-01,96,68.0,False,0.68,65.28
2011-11-02,89,68.0,,0.68,60.52
2011-11-03,90,68.0,,0.68,61.2
2011-11-04,90,68.0,,0.68,61.2
2011-11-05,94,68.0,,0.68,63.92
2011-11-06,94,68.0,,0.68,63.92
2011-11-07,88,68.0,,0.68,59.84
2011-11-08,87,68.0,,0.68,59.160000000000004
2011-11-09,86,68.0,,0.68,58.480000000000004
2011-11-10,88,68.0,,0.68,59.84
2011-11-11,88,68.0,,0.68,59.84
2011-11-12,100,68.0,,0.68,68.0
2011-11-13,95,68.0,,0.68,64.60000000000001
2011-11-14,91,68.0,,0.68,61.88
2011-11-15,89,68.0,,0.68,60.52
2011-11-16,89,68.0,,0.68,60.52
2011-11-17,90,68.0,,0.68,61.2
2011-11-18,87,68.0,,0.68,59.160000000000004
2011-11-19,93,68.0,,0.68,63.24
2011-11-20,95,68.0,,0.68,64.60000000000001
2011-11-21,86,68.0,,0.68,58.480000000000004
2011-11-22,88,68.0,,0.68,59.84
2011-11-23,81,68.0,,0.68,55.080000000000005
2011-11-24,75,68.0,,0.68,51.00000000000001
2011-11-25,82,68.0,,0.68,55.760000000000005
2011-11-26,92,68.0,,0.68,62.56
2011-11-27,93,68.0,,0.68,63.24
2011-11-28,84,68.0,,0.68,57.120000000000005
2011-11-29,88,68.0,,0.68,59.84
2011-11-30,88,68.0,,0.68,59.84
2011-12-01,87,69.0,False,0.69,60.029999999999994
2011-12-02,88,69.0,,0.69,60.72
2011-12-03,96,69.0,,0.69,66.24
2011-12-04,95,69.0,,0.69,65.55
2011-12-05,86,69.0,,0.69,59.339999999999996
2011-12-06,90,69.0,,0.69,62.099999999999994
2011-12-07,88,69.0,,0.69,60.72
2011-12-08,86,69.0,,0.69,59.339999999999996
2011-12-09,87,69.0,,0.69,60.029999999999994
2011-12-10,97,69.0,,0.69,66.92999999999999
2011-12-11,93,69.0,,0.69,64.17
2011-12-12,88,69.0,,0.69,60.72
2011-12-13,89,69.0,,0.69,61.41
2011-12-14,88,69.0,,0.69,60.72
2011-12-15,89,69.0,,0.69,61.41
2011-12-16,89,69.0,,0.69,61.41
2011-12-17,99,69.0,,0.69,68.30999999999999
2011-12-18,95,69.0,,0.69,65.55
2011-12-19,89,69.0,,0.69,61.41
2011-12-20,89,69.0,,0.69,61.41
2011-12-21,88,69.0,,0.69,60.72
2011-12-22,87,69.0,,0.69,60.029999999999994
2011-12-23,88,69.0,,0.69,60.72
2011-12-24,84,69.0,,0.69,57.959999999999994
2011-12-25,87,69.0,,0.69,60.029999999999994
2011-12-26,92,69.0,,0.69,63.48
2011-12-27,95,69.0,,0.69,65.55
2011-12-28,93,69.0,,0.69,64.17
2011-12-29,93,69.0,,0.69,64.17
2011-12-30,97,69.0,,0.69,66.92999999999999
2011-12-31,100,69.0,,0.69,69.0
2012-01-01,95,73.0,False,0.73,69.35
2012-01-02,88,73.0,,0.73,64.24
2012-01-03,86,73.0,,0.73,62.78
2012-01-04,86,73.0,,0.73,62.78
2012-01-05,86,73.0,,0.73,62.78
2012-01-06,87,73.0,,0.73,63.51
2012-01-07,95,73.0,,0.73,69.35
2012-01-08,99,73.0,,0.73,72.27
2012-01-09,89,73.0,,0.73,64.97
2012-01-10,90,73.0,,0.73,65.7
2012-01-11,85,73.0,,0.73,62.05
2012-01-12,83,73.0,,0.73,60.589999999999996
2012-01-13,86,73.0,,0.73,62.78
2012-01-14,94,73.0,,0.73,68.62
2012-01-15,95,73.0,,0.73,69.35
2012-01-16,88,73.0,,0.73,64.24
2012-01-17,88,73.0,,0.73,64.24
2012-01-18,84,73.0,,0.73,61.32
2012-01-19,87,73.0,,0.73,63.51
2012-01-20,86,73.0,,0.73,62.78
2012-01-21,98,73.0,,0.73,71.53999999999999
2012-01-22,96,73.0,,0.73,70.08
2012-01-23,87,73.0,,0.73,63.51
2012-01-24,90,73.0,,0.73,65.7
2012-01-25,90,73.0,,0.73,65.7
2012-01-26,84,73.0,,0.73,61.32
2012-01-27,88,73.0,,0.73,64.24
2012-01-28,100,73.0,,0.73,73.0
2012-01-29,99,73.0,,0.73,72.27
2012-01-30,87,73.0,,0.73,63.51
2012-01-31,86,73.0,,0.73,62.78
2012-02-01,77,76.0,False,0.76,58.52
2012-02-02,76,76.0,,0.76,57.76
2012-02-03,78,76.0,,0.76,59.28
2012-02-04,90,76.0,,0.76,68.4
2012-02-05,83,76.0,,0.76,63.08
2012-02-06,78,76.0,,0.76,59.28
2012-02-07,78,76.0,,0.76,59.28
2012-02-08,81,76.0,,0.76,61.56
2012-02-09,85,76.0,,0.76,64.6
2012-02-10,90,76.0,,0.76,68.4
2012-02-11,100,76.0,,0.76,76.0
2012-02-12,94,76.0,,0.76,71.44
2012-02-13,80,76.0,,0.76,60.8
2012-02-14,84,76.0,,0.76,63.84
2012-02-15,80,76.0,,0.76,60.8
2012-02-16,82,76.0,,0.76,62.32
2012-02-17,84,76.0,,0.76,63.84
2012-02-18,96,76.0,,0.76,72.96000000000001
2012-02-19,99,76.0,,0.76,75.24
2012-02-20,90,76.0,,0.76,68.4
2012-02-21,86,76.0,,0.76,65.36
2012-02-22,79,76.0,,0.76,60.04
2012-02-23,81,76.0,,0.76,61.56
2012-02-24,81,76.0,,0.76,61.56
2012-02-25,93,76.0,,0.76,70.68
2012-02-26,94,76.0,,0.76,71.44
2012-02-27,78,76.0,,0.76,59.28
2012-02-28,84,76.0,,0.76,63.84
2012-02-29,80,76.0,,0.76,60.8
2012-03-01,86,73.0,False,0.73,62.78
2012-03-02,84,73.0,,0.73,61.32
2012-03-03,95,73.0,,0.73,69.35
2012-03-04,98,73.0,,0.73,71.53999999999999
2012-03-05,87,73.0,,0.73,63.51
2012-03-06,86,73.0,,0.73,62.78
2012-03-07,80,73.0,,0.73,58.4
2012-03-08,81,73.0,,0.73,59.129999999999995
2012-03-09,90,73.0,,0.73,65.7
2012-03-10,100,73.0,,0.73,73.0
2012-03-11,96,73.0,,0.73,70.08
2012-03-12,85,73.0,,0.73,62.05
2012-03-13,80,73.0,,0.73,58.4
2012-03-14,79,73.0,,0.73,57.67
2012-03-15,78,73.0,,0.73,56.94
2012-03-16,81,73.0,,0.73,59.129999999999995
2012-03-17,87,73.0,,0.73,63.51
2012-03-18,89,73.0,,0.73,64.97
2012-03-19,80,73.0,,0.73,58.4
2012-03-20,81,73.0,,0.73,59.129999999999995
2012-03-21,81,73.0,,0.73,59.129999999999995
2012-03-22,79,73.0,,0.73,57.67
2012-03-23,80,73.0,,0.73,58.4
2012-03-24,87,73.0,,0.73,63.51
2012-03-25,88,73.0,,0.73,64.24
2012-03-26,79,73.0,,0.73,57.67
2012-03-27,80,73.0,,0.73,58.4
2012-03-28,76,73.0,,0.73,55.48
2012-03-29,77,73.0,,0.73,56.21
2012-03-30,78,73.0,,0.73,56.94
2012-03-31,82,73.0,,0.73,59.86
2012-04-01,90,67.0,False,0.67,60.300000000000004
2012-04-02,83,67.0,,0.67,55.61000000000001
2012-04-03,81,67.0,,0.67,54.27
2012-04-04,82,67.0,,0.67,54.940000000000005
2012-04-05,81,67.0,,0.67,54.27
2012-04-06,82,67.0,,0.67,54.940000000000005
2012-04-07,87,67.0,,0.67,58.290000000000006
2012-04-08,87,67.0,,0.67,58.290000000000006
2012-04-09,83,67.0,,0.67,55.61000000000001
2012-04-10,83,67.0,,0.67,55.61000000000001
2012-04-11,81,67.0,,0.67,54.27
2012-04-12,82,67.0,,0.67,54.940000000000005
2012-04-13,82,67.0,,0.67,54.940000000000005
2012-04-14,93,67.0,,0.67,62.31
2012-04-15,89,67.0,,0.67,59.63
2012-04-16,84,67.0,,0.67,56.28
2012-04-17,84,67.0,,0.67,56.28
2012-04-18,80,67.0,,0.67,53.6
2012-04-19,80,67.0,,0.67,53.6
2012-04-20,85,67.0,,0.67,56.95
2012-04-21,93,67.0,,0.67,62.31
2012-04-22,94,67.0,,0.67,62.980000000000004
2012-04-23,87,67.0,,0.67,58.290000000000006
2012-04-24,85,67.0,,0.67,56.95
2012-04-25,82,67.0,,0.67,54.940000000000005
2012-04-26,82,67.0,,0.67,54.940000000000005
2012-04-27,81,67.0,,0.67,54.27
2012-04-28,91,67.0,,0.67,60.970000000000006
2012-04-29,100,67.0,,0.67,67.0
2012-04-30,89,67.0,,0.67,59.63
2012-05-01,76,71.0,False,0.71,53.959999999999994
2012-05-02,73,71.0,,0.71,51.83
2012-05-03,73,71.0,,0.71,51.83
2012-05-04,70,71.0,,0.71,49.699999999999996
2012-05-05,77,71.0,,0.71,54.669999999999995
2012-05-06,78,71.0,,0.71,55.379999999999995
2012-05-07,75,71.0,,0.71,53.25
2012-05-08,77,71.0,,0.71,54.669999999999995
2012-05-09,74,71.0,,0.71,52.54
2012-05-10,71,71.0,,0.71,50.41
2012-05-11,72,71.0,,0.71,51.12
2012-05-12,81,71.0,,0.71,57.51
2012-05-13,81,71.0,,0.71,57.51
2012-05-14,76,71.0,,0.71,53.959999999999994
2012-05-15,78,71.0,,0.71,55.379999999999995
2012-05-16,79,71.0,,0.71,56.089999999999996
2012-05-17,75,71.0,,0.71,53.25
2012-05-18,73,71.0,,0.71,51.83
2012-05-19,84,71.0,,0.71,59.64
2012-05-20,85,71.0,,0.71,60.349999999999994
2012-05-21,77,71.0,,0.71,54.669999999999995
2012-05-22,100,71.0,,0.71,71.0
2012-05-23,79,71.0,,0.71,56.089999999999996
2012-05-24,76,71.0,,0.71,53.959999999999994
2012-05-25,78,71.0,,0.71,55.379999999999995
2012-05-26,82,71.0,,0.71,58.22
2012-05-27,86,71.0,,0.71,61.059999999999995
2012-05-28,79,71.0,,0.71,56.089999999999996
2012-05-29,76,71.0,,0.71,53.959999999999994
2012-05-30,78,71.0,,0.71,55.379999999999995
2012-05-31,73,71.0,,0.71,51.83
2012-06-01,89,73.0,False,0.73,64.97
2012-06-02,94,73.0,,0.73,68.62
2012-06-03,95,73.0,,0.73,69.35
2012-06-04,87,73.0,,0.73,63.51
2012-06-05,86,73.0,,0.73,62.78
2012-06-06,84,73.0,,0.73,61.32
2012-06-07,84,73.0,,0.73,61.32
2012-06-08,90,73.0,,0.73,65.7
2012-06-09,96,73.0,,0.73,70.08
2012-06-10,97,73.0,,0.73,70.81
2012-06-11,89,73.0,,0.73,64.97
2012-06-12,87,73.0,,0.73,63.51
2012-06-13,88,73.0,,0.73,64.24
2012-06-14,85,73.0,,0.73,62.05
2012-06-15,90,73.0,,0.73,65.7
2012-06-16,99,73.0,,0.73,72.27
2012-06-17,95,73.0,,0.73,69.35
2012-06-18,88,73.0,,0.73,64.24
2012-06-19,96,73.0,,0.73,70.08
2012-06-20,88,73.0,,0.73,64.24
2012-06-21,89,73.0,,0.73,64.97
2012-06-22,88,73.0,,0.73,64.24
2012-06-23,99,73.0,,0.73,72.27
2012-06-24,100,73.0,,0.73,73.0
2012-06-25,91,73.0,,0.73,66.42999999999999
2012-06-26,90,73.0,,0.73,65.7
2012-06-27,86,73.0,,0.73,62.78
2012-06-28,85,73.0,,0.73,62.05
2012-06-29,86,73.0,,0.73,62.78
2012-06-30,92,73.0,,0.73,67.16
2012-07-01,91,72.0,False,0.72,65.52
2012-07-02,82,72.0,,0.72,59.04
2012-07-03,84,72.0,,0.72,60.48
2012-07-04,86,72.0,,0.72,61.919999999999995
2012-07-05,85,72.0,,0.72,61.199999999999996
2012-07-06,87,72.0,,0.72,62.64
2012-07-07,100,72.0,,0.72,72.0
2012-07-08,94,72.0,,0.72,67.67999999999999
2012-07-09,85,72.0,,0.72,61.199999999999996
2012-07-10,87,72.0,,0.72,62.64
2012-07-11,87,72.0,,0.72,62.64
2012-07-12,88,72.0,,0.72,63.36
2012-07-13,87,72.0,,0.72,62.64
2012-07-14,97,72.0,,0.72,69.84
2012-07-15,96,72.0,,0.72,69.12
2012-07-16,86,72.0,,0.72,61.919999999999995
2012-07-17,85,72.0,,0.72,61.199999999999996
2012-07-18,86,72.0,,0.72,61.919999999999995
2012-07-19,85,72.0,,0.72,61.199999999999996
2012-07-20,84,72.0,,0.72,60.48
2012-07-21,92,72.0,,0.72,66.24
2012-07-22,94,72.0,,0.72,67.67999999999999
2012-07-23,88,72.0,,0.72,63.36
2012-07-24,91,72.0,,0.72,65.52
2012-07-25,85,72.0,,0.72,61.199999999999996
2012-07-26,85,72.0,,0.72,61.199999999999996
2012-07-27,86,72.0,,0.72,61.919999999999995
2012-07-28,88,72.0,,0.72,63.36
2012-07-29,91,72.0,,0.72,65.52
2012-07-30,84,72.0,,0.72,60.48
2012-07-31,84,72.0,,0.72,60.48
2012-08-01,86,72.0,False,0.72,61.919999999999995
2012-08-02,84,72.0,,0.72,60.48
2012-08-03,85,72.0,,0.72,61.199999999999996
2012-08-04,97,72.0,,0.72,69.84
2012-08-05,100,72.0,,0.72,72.0
2012-08-06,86,72.0,,0.72,61.919999999999995
2012-08-07,86,72.0,,0.72,61.919999999999995
2012-08-08,86,72.0,,0.72,61.919999999999995
2012-08-09,85,72.0,,0.72,61.199999999999996
2012-08-10,86,72.0,,0.72,61.919999999999995
2012-08-11,97,72.0,,0.72,69.84
2012-08-12,99,72.0,,0.72,71.28
2012-08-13,90,72.0,,0.72,64.8
2012-08-14,89,72.0,,0.72,64.08
2012-08-15,91,72.0,,0.72,65.52
2012-08-16,85,72.0,,0.72,61.199999999999996
2012-08-17,86,72.0,,0.72,61.919999999999995
2012-08-18,98,72.0,,0.72,70.56
2012-08-19,95,72.0,,0.72,68.39999999999999
2012-08-20,86,72.0,,0.72,61.919999999999995
2012-08-21,87,72.0,,0.72,62.64
2012-08-22,82,72.0,,0.72,59.04
2012-08-23,84,72.0,,0.72,60.48
2012-08-24,86,72.0,,0.72,61.919999999999995
2012-08-25,94,72.0,,0.72,67.67999999999999
2012-08-26,95,72.0,,0.72,68.39999999999999
2012-08-27,87,72.0,,0.72,62.64
2012-08-28,83,72.0,,0.72,59.76
2012-08-29,85,72.0,,0.72,61.199999999999996
2012-08-30,88,72.0,,0.72,63.36
2012-08-31,83,72.0,,0.72,59.76
2012-09-01,89,73.0,False,0.73,64.97
2012-09-02,95,73.0,,0.73,69.35
2012-09-03,94,73.0,,0.73,68.62
2012-09-04,80,73.0,,0.73,58.4
2012-09-05,80,73.0,,0.73,58.4
2012-09-06,79,73.0,,0.73,57.67
2012-09-07,80,73.0,,0.73,58.4
2012-09-08,89,73.0,,0.73,64.97
2012-09-09,85,73.0,,0.73,62.05
2012-09-10,80,73.0,,0.73,58.4
2012-09-11,78,73.0,,0.73,56.94
2012-09-12,80,73.0,,0.73,58.4
2012-09-13,80,73.0,,0.73,58.4
2012-09-14,80,73.0,,0.73,58.4
2012-09-15,89,73.0,,0.73,64.97
2012-09-16,90,73.0,,0.73,65.7
2012-09-17,81,73.0,,0.73,59.129999999999995
2012-09-18,82,73.0,,0.73,59.86
2012-09-19,84,73.0,,0.73,61.32
2012-09-20,85,73.0,,0.73,62.05
2012-09-21,86,73.0,,0.73,62.78
2012-09-22,97,73.0,,0.73,70.81
2012-09-23,100,73.0,,0.73,73.0
2012-09-24,91,73.0,,0.73,66.42999999999999
2012-09-25,85,73.0,,0.73,62.05
2012-09-26,85,73.0,,0.73,62.05
2012-09-27,85,73.0,,0.73,62.05
2012-09-28,89,73.0,,0.73,64.97
2012-09-29,97,73.0,,0.73,70.81
2012-09-30,94,73.0,,0.73,68.62
2012-10-01,84,75.0,False,0.75,63.0
2012-10-02,78,75.0,,0.75,58.5
2012-10-03,81,75.0,,0.75,60.75
2012-10-04,81,75.0,,0.75,60.75
2012-10-05,85,75.0,,0.75,63.75
2012-10-06,95,75.0,,0.75,71.25
2012-10-07,94,75.0,,0.75,70.5
2012-10-08,80,75.0,,0.75,60.0
2012-10-09,77,75.0,,0.75,57.75
2012-10-10,81,75.0,,0.75,60.75
2012-10-11,77,75.0,,0.75,57.75
2012-10-12,84,75.0,,0.75,63.0
2012-10-13,100,75.0,,0.75,75.0
2012-10-14,92,75.0,,0.75,69.0
2012-10-15,82,75.0,,0.75,61.5
2012-10-16,82,75.0,,0.75,61.5
2012-10-17,80,75.0,,0.75,60.0
2012-10-18,82,75.0,,0.75,61.5
2012-10-19,85,75.0,,0.75,63.75
2012-10-20,96,75.0,,0.75,72.0
2012-10-21,94,75.0,,0.75,70.5
2012-10-22,81,75.0,,0.75,60.75
2012-10-23,75,75.0,,0.75,56.25
2012-10-24,80,75.0,,0.75,60.0
2012-10-25,80,75.0,,0.75,60.0
2012-10-26,84,75.0,,0.75,63.0
2012-10-27,95,75.0,,0.75,71.25
2012-10-28,92,75.0,,0.75,69.0
2012-10-29,78,75.0,,0.75,58.5
2012-10-30,75,75.0,,0.75,56.25
2012-10-31,80,75.0,,0.75,60.0
2012-11-01,88,69.0,False,0.69,60.72
2012-11-02,86,69.0,,0.69,59.339999999999996
2012-11-03,94,69.0,,0.69,64.86
2012-11-04,93,69.0,,0.69,64.17
2012-11-05,81,69.0,,0.69,55.88999999999999
2012-11-06,78,69.0,,0.69,53.81999999999999
2012-11-07,100,69.0,,0.69,69.0
2012-11-08,84,69.0,,0.69,57.959999999999994
2012-11-09,87,69.0,,0.69,60.029999999999994
2012-11-10,92,69.0,,0.69,63.48
2012-11-11,94,69.0,,0.69,64.86
2012-11-12,89,69.0,,0.69,61.41
2012-11-13,90,69.0,,0.69,62.099999999999994
2012-11-14,85,69.0,,0.69,58.65
2012-11-15,81,69.0,,0.69,55.88999999999999
2012-11-16,85,69.0,,0.69,58.65
2012-11-17,91,69.0,,0.69,62.78999999999999
2012-11-18,88,69.0,,0.69,60.72
2012-11-19,78,69.0,,0.69,53.81999999999999
2012-11-20,76,69.0,,0.69,52.44
2012-11-21,78,69.0,,0.69,53.81999999999999
2012-11-22,71,69.0,,0.69,48.989999999999995
2012-11-23,75,69.0,,0.69,51.74999999999999
2012-11-24,86,69.0,,0.69,59.339999999999996
2012-11-25,88,69.0,,0.69,60.72
2012-11-26,82,69.0,,0.69,56.58
2012-11-27,83,69.0,,0.69,57.269999999999996
2012-11-28,80,69.0,,0.69,55.199999999999996
2012-11-29,81,69.0,,0.69,55.88999999999999
2012-11-30,84,69.0,,0.69,57.959999999999994
2012-12-01,91,67.0,False,0.67,60.970000000000006
2012-12-02,92,67.0,,0.67,61.64
2012-12-03,86,67.0,,0.67,57.620000000000005
2012-12-04,84,67.0,,0.67,56.28
2012-12-05,84,67.0,,0.67,56.28
2012-12-06,83,67.0,,0.67,55.61000000000001
2012-12-07,87,67.0,,0.67,58.290000000000006
2012-12-08,92,67.0,,0.67,61.64
2012-12-09,90,67.0,,0.67,60.300000000000004
2012-12-10,80,67.0,,0.67,53.6
2012-12-11,83,67.0,,0.67,55.61000000000001
2012-12-12,82,67.0,,0.67,54.940000000000005
2012-12-13,83,67.0,,0.67,55.61000000000001
2012-12-14,78,67.0,,0.67,52.260000000000005
2012-12-15,87,67.0,,0.67,58.290000000000006
2012-12-16,86,67.0,,0.67,57.620000000000005
2012-12-17,81,67.0,,0.67,54.27
2012-12-18,80,67.0,,0.67,53.6
2012-12-19,83,67.0,,0.67,55.61000000000001
2012-12-20,81,67.0,,0.67,54.27
2012-12-21,87,67.0,,0.67,58.290000000000006
2012-12-22,92,67.0,,0.67,61.64
2012-12-23,88,67.0,,0.67,58.96
2012-12-24,85,67.0,,0.67,56.95
2012-12-25,83,67.0,,0.67,55.61000000000001
2012-12-26,85,67.0,,0.67,56.95
2012-12-27,91,67.0,,0.67,60.970000000000006
2012-12-28,95,67.0,,0.67,63.650000000000006
2012-12-29,100,67.0,,0.67,67.0
2012-12-30,98,67.0,,0.67,65.66000000000001
2012-12-31,97,67.0,,0.67,64.99000000000001
2013-01-01,93,74.0,False,0.74,68.82
2013-01-02,92,74.0,,0.74,68.08
2013-01-03,89,74.0,,0.74,65.86
2013-01-04,89,74.0,,0.74,65.86
2013-01-05,89,74.0,,0.74,65.86
2013-01-06,94,74.0,,0.74,69.56
2013-01-07,82,74.0,,0.74,60.68
2013-01-08,82,74.0,,0.74,60.68
2013-01-09,84,74.0,,0.74,62.16
2013-01-10,81,74.0,,0.74,59.94
2013-01-11,85,74.0,,0.74,62.9
2013-01-12,100,74.0,,0.74,74.0
2013-01-13,97,74.0,,0.74,71.78
2013-01-14,85,74.0,,0.74,62.9
2013-01-15,81,74.0,,0.74,59.94
2013-01-16,81,74.0,,0.74,59.94
2013-01-17,81,74.0,,0.74,59.94
2013-01-18,84,74.0,,0.74,62.16
2013-01-19,93,74.0,,0.74,68.82
2013-01-20,96,74.0,,0.74,71.03999999999999
2013-01-21,89,74.0,,0.74,65.86
2013-01-22,80,74.0,,0.74,59.2
2013-01-23,79,74.0,,0.74,58.46
2013-01-24,77,74.0,,0.74,56.98
2013-01-25,80,74.0,,0.74,59.2
2013-01-26,90,74.0,,0.74,66.6
2013-01-27,92,74.0,,0.74,68.08
2013-01-28,79,74.0,,0.74,58.46
2013-01-29,77,74.0,,0.74,56.98
2013-01-30,76,74.0,,0.74,56.24
2013-01-31,78,74.0,,0.74,57.72
2013-02-01,86,74.0,False,0.74,63.64
2013-02-02,96,74.0,,0.74,71.03999999999999
2013-02-03,94,74.0,,0.74,69.56
2013-02-04,81,74.0,,0.74,59.94
2013-02-05,84,74.0,,0.74,62.16
2013-02-06,83,74.0,,0.74,61.42
2013-02-07,83,74.0,,0.74,61.42
2013-02-08,83,74.0,,0.74,61.42
2013-02-09,96,74.0,,0.74,71.03999999999999
2013-02-10,99,74.0,,0.74,73.26
2013-02-11,84,74.0,,0.74,62.16
2013-02-12,82,74.0,,0.74,60.68
2013-02-13,87,74.0,,0.74,64.38
2013-02-14,84,74.0,,0.74,62.16
2013-02-15,87,74.0,,0.74,64.38
2013-02-16,94,74.0,,0.74,69.56
2013-02-17,100,74.0,,0.74,74.0
2013-02-18,89,74.0,,0.74,65.86
2013-02-19,84,74.0,,0.74,62.16
2013-02-20,85,74.0,,0.74,62.9
2013-02-21,85,74.0,,0.74,62.9
2013-02-22,85,74.0,,0.74,62.9
2013-02-23,95,74.0,,0.74,70.3
2013-02-24,95,74.0,,0.74,70.3
2013-02-25,83,74.0,,0.74,61.42
2013-02-26,83,74.0,,0.74,61.42
2013-02-27,85,74.0,,0.74,62.9
2013-02-28,87,74.0,,0.74,64.38
2013-03-01,89,77.0,False,0.77,68.53
2013-03-02,97,77.0,,0.77,74.69
2013-03-03,100,77.0,,0.77,77.0
2013-03-04,87,77.0,,0.77,66.99
2013-03-05,83,77.0,,0.77,63.910000000000004
2013-03-06,82,77.0,,0.77,63.14
2013-03-07,85,77.0,,0.77,65.45
2013-03-08,89,77.0,,0.77,68.53
2013-03-09,96,77.0,,0.77,73.92
2013-03-10,97,77.0,,0.77,74.69
2013-03-11,84,77.0,,0.77,64.68
2013-03-12,83,77.0,,0.77,63.910000000000004
2013-03-13,83,77.0,,0.77,63.910000000000004
2013-03-14,85,77.0,,0.77,65.45
2013-03-15,86,77.0,,0.77,66.22
2013-03-16,94,77.0,,0.77,72.38
2013-03-17,94,77.0,,0.77,72.38
2013-03-18,84,77.0,,0.77,64.68
2013-03-19,83,77.0,,0.77,63.910000000000004
2013-03-20,85,77.0,,0.77,65.45
2013-03-21,84,77.0,,0.77,64.68
2013-03-22,85,77.0,,0.77,65.45
2013-03-23,93,77.0,,0.77,71.61
2013-03-24,96,77.0,,0.77,73.92
2013-03-25,87,77.0,,0.77,66.99
2013-03-26,87,77.0,,0.77,66.99
2013-03-27,83,77.0,,0.77,63.910000000000004
2013-03-28,85,77.0,,0.77,65.45
2013-03-29,87,77.0,,0.77,66.99
2013-03-30,94,77.0,,0.77,72.38
2013-03-31,94,77.0,,0.77,72.38
2013-04-01,82,73.0,False,0.73,59.86
2013-04-02,85,73.0,,0.73,62.05
2013-04-03,80,73.0,,0.73,58.4
2013-04-04,81,73.0,,0.73,59.129999999999995
2013-04-05,86,73.0,,0.73,62.78
2013-04-06,96,73.0,,0.73,70.08
2013-04-07,94,73.0,,0.73,68.62
2013-04-08,82,73.0,,0.73,59.86
2013-04-09,81,73.0,,0.73,59.129999999999995
2013-04-10,81,73.0,,0.73,59.129999999999995
2013-04-11,87,73.0,,0.73,63.51
2013-04-12,85,73.0,,0.73,62.05
2013-04-13,92,73.0,,0.73,67.16
2013-04-14,95,73.0,,0.73,69.35
2013-04-15,80,73.0,,0.73,58.4
2013-04-16,75,73.0,,0.73,54.75
2013-04-17,85,73.0,,0.73,62.05
2013-04-18,80,73.0,,0.73,58.4
2013-04-19,79,73.0,,0.73,57.67
2013-04-20,89,73.0,,0.73,64.97
2013-04-21,92,73.0,,0.73,67.16
2013-04-22,82,73.0,,0.73,59.86
2013-04-23,87,73.0,,0.73,63.51
2013-04-24,83,73.0,,0.73,60.589999999999996
