date,banking_unscaled,banking_monthly,isPartial,scale,banking
2020-04-21,42,42.0,,0.42,17.64
2020-04-22,39,42.0,,0.42,16.38
2020-04-23,41,42.0,,0.42,17.22
2020-04-24,42,42.0,,0.42,17.64
2020-04-25,32,42.0,,0.42,13.44
2020-04-26,27,42.0,,0.42,11.34
2020-04-27,38,42.0,,0.42,15.959999999999999
2020-04-28,41,42.0,,0.42,17.22
2020-04-29,42,42.0,,0.42,17.64
2020-04-30,44,42.0,,0.42,18.48
2020-05-01,100,32.0,False,0.32,32.0
2020-05-02,71,32.0,,0.32,22.72
2020-05-03,61,32.0,,0.32,19.52
2020-05-04,86,32.0,,0.32,27.52
2020-05-05,84,32.0,,0.32,26.88
2020-05-06,83,32.0,,0.32,26.560000000000002
2020-05-07,81,32.0,,0.32,25.92
2020-05-08,87,32.0,,0.32,27.84
2020-05-09,58,32.0,,0.32,18.56
2020-05-10,49,32.0,,0.32,15.68
2020-05-11,82,32.0,,0.32,26.240000000000002
2020-05-12,80,32.0,,0.32,25.6
2020-05-13,88,32.0,,0.32,28.16
2020-05-14,72,32.0,,0.32,23.04
2020-05-15,85,32.0,,0.32,27.2
2020-05-16,67,32.0,,0.32,21.44
2020-05-17,56,32.0,,0.32,17.92
2020-05-18,70,32.0,,0.32,22.400000000000002
2020-05-19,74,32.0,,0.32,23.68
2020-05-20,75,32.0,,0.32,24.0
2020-05-21,74,32.0,,0.32,23.68
2020-05-22,84,32.0,,0.32,26.88
2020-05-23,58,32.0,,0.32,18.56
2020-05-24,46,32.0,,0.32,14.72
2020-05-25,53,32.0,,0.32,16.96
2020-05-26,74,32.0,,0.32,23.68
2020-05-27,77,32.0,,0.32,24.64
2020-05-28,83,32.0,,0.32,26.560000000000002
2020-05-29,82,32.0,,0.32,26.240000000000002
2020-05-30,59,32.0,,0.32,18.88
2020-05-31,53,32.0,,0.32,16.96
2020-06-01,86,32.0,False,0.32,27.52
2020-06-02,93,32.0,,0.32,29.76
2020-06-03,89,32.0,,0.32,28.48
2020-06-04,89,32.0,,0.32,28.48
2020-06-05,86,32.0,,0.32,27.52
2020-06-06,66,32.0,,0.32,21.12
2020-06-07,56,32.0,,0.32,17.92
2020-06-08,89,32.0,,0.32,28.48
2020-06-09,84,32.0,,0.32,26.88
2020-06-10,86,32.0,,0.32,27.52
2020-06-11,89,32.0,,0.32,28.48
2020-06-12,86,32.0,,0.32,27.52
2020-06-13,71,32.0,,0.32,22.72
2020-06-14,58,32.0,,0.32,18.56
2020-06-15,86,32.0,,0.32,27.52
2020-06-16,86,32.0,,0.32,27.52
2020-06-17,84,32.0,,0.32,26.88
2020-06-18,86,32.0,,0.32,27.52
2020-06-19,86,32.0,,0.32,27.52
2020-06-20,64,32.0,,0.32,20.48
2020-06-21,54,32.0,,0.32,17.28
2020-06-22,84,32.0,,0.32,26.88
2020-06-23,90,32.0,,0.32,28.8
2020-06-24,88,32.0,,0.32,28.16
2020-06-25,87,32.0,,0.32,27.84
2020-06-26,91,32.0,,0.32,29.12
2020-06-27,72,32.0,,0.32,23.04
2020-06-28,61,32.0,,0.32,19.52
2020-06-29,92,32.0,,0.32,29.44
2020-06-30,100,32.0,,0.32,32.0
2020-07-01,100,32.0,False,0.32,32.0
2020-07-02,100,32.0,,0.32,32.0
2020-07-03,90,32.0,,0.32,28.8
2020-07-04,58,32.0,,0.32,18.56
2020-07-05,56,32.0,,0.32,17.92
2020-07-06,83,32.0,,0.32,26.560000000000002
2020-07-07,82,32.0,,0.32,26.240000000000002
2020-07-08,87,32.0,,0.32,27.84
2020-07-09,91,32.0,,0.32,29.12
2020-07-10,87,32.0,,0.32,27.84
2020-07-11,68,32.0,,0.32,21.76
2020-07-12,54,32.0,,0.32,17.28
2020-07-13,86,32.0,,0.32,27.52
2020-07-14,87,32.0,,0.32,27.84
2020-07-15,87,32.0,,0.32,27.84
2020-07-16,82,32.0,,0.32,26.240000000000002
2020-07-17,78,32.0,,0.32,24.96
2020-07-18,59,32.0,,0.32,18.88
2020-07-19,51,32.0,,0.32,16.32
2020-07-20,75,32.0,,0.32,24.0
2020-07-21,76,32.0,,0.32,24.32
2020-07-22,77,32.0,,0.32,24.64
2020-07-23,81,32.0,,0.32,25.92
2020-07-24,75,32.0,,0.32,24.0
2020-07-25,54,32.0,,0.32,17.28
2020-07-26,50,32.0,,0.32,16.0
2020-07-27,72,32.0,,0.32,23.04
2020-07-28,74,32.0,,0.32,23.68
2020-07-29,70,32.0,,0.32,22.400000000000002
2020-07-30,75,32.0,,0.32,24.0
2020-07-31,92,32.0,,0.32,29.44
2020-08-01,88,28.0,False,0.28,24.64
2020-08-02,70,28.0,,0.28,19.6
2020-08-03,100,28.0,,0.28,28.000000000000004
2020-08-04,92,28.0,,0.28,25.76
2020-08-05,100,28.0,,0.28,28.000000000000004
2020-08-06,98,28.0,,0.28,27.44
2020-08-07,95,28.0,,0.28,26.6
2020-08-08,76,28.0,,0.28,21.28
2020-08-09,63,28.0,,0.28,17.64
2020-08-10,93,28.0,,0.28,26.040000000000003
2020-08-11,95,28.0,,0.28,26.6
2020-08-12,95,28.0,,0.28,26.6
2020-08-13,97,28.0,,0.28,27.160000000000004
2020-08-14,93,28.0,,0.28,26.040000000000003
2020-08-15,75,28.0,,0.28,21.000000000000004
2020-08-16,57,28.0,,0.28,15.96
2020-08-17,87,28.0,,0.28,24.360000000000003
2020-08-18,89,28.0,,0.28,24.92
2020-08-19,89,28.0,,0.28,24.92
2020-08-20,86,28.0,,0.28,24.080000000000002
2020-08-21,92,28.0,,0.28,25.76
2020-08-22,71,28.0,,0.28,19.880000000000003
2020-08-23,61,28.0,,0.28,17.080000000000002
2020-08-24,81,28.0,,0.28,22.680000000000003
2020-08-25,85,28.0,,0.28,23.8
2020-08-26,84,28.0,,0.28,23.520000000000003
2020-08-27,91,28.0,,0.28,25.480000000000004
2020-08-28,86,28.0,,0.28,24.080000000000002
2020-08-29,74,28.0,,0.28,20.720000000000002
2020-08-30,67,28.0,,0.28,18.76
2020-08-31,96,28.0,,0.28,26.880000000000003
2020-09-01,99,29.0,False,0.29,28.709999999999997
2020-09-02,91,29.0,,0.29,26.389999999999997
2020-09-03,90,29.0,,0.29,26.099999999999998
2020-09-04,98,29.0,,0.29,28.419999999999998
2020-09-05,76,29.0,,0.29,22.04
2020-09-06,61,29.0,,0.29,17.689999999999998
2020-09-07,67,29.0,,0.29,19.43
2020-09-08,91,29.0,,0.29,26.389999999999997
2020-09-09,87,29.0,,0.29,25.229999999999997
2020-09-10,87,29.0,,0.29,25.229999999999997
2020-09-11,90,29.0,,0.29,26.099999999999998
2020-09-12,72,29.0,,0.29,20.88
2020-09-13,60,29.0,,0.29,17.4
2020-09-14,82,29.0,,0.29,23.779999999999998
2020-09-15,86,29.0,,0.29,24.939999999999998
2020-09-16,87,29.0,,0.29,25.229999999999997
2020-09-17,90,29.0,,0.29,26.099999999999998
2020-09-18,86,29.0,,0.29,24.939999999999998
2020-09-19,68,29.0,,0.29,19.72
2020-09-20,58,29.0,,0.29,16.82
2020-09-21,82,29.0,,0.29,23.779999999999998
2020-09-22,80,29.0,,0.29,23.2
2020-09-23,78,29.0,,0.29,22.619999999999997
2020-09-24,86,29.0,,0.29,24.939999999999998
2020-09-25,85,29.0,,0.29,24.65
2020-09-26,67,29.0,,0.29,19.43
2020-09-27,61,29.0,,0.29,17.689999999999998
2020-09-28,89,29.0,,0.29,25.81
2020-09-29,85,29.0,,0.29,24.65
2020-09-30,100,29.0,,0.29,28.999999999999996
2020-10-01,100,31.0,False,0.31,31.0
2020-10-02,94,31.0,,0.31,29.14
2020-10-03,68,31.0,,0.31,21.08
2020-10-04,49,31.0,,0.31,15.19
2020-10-05,82,31.0,,0.31,25.419999999999998
2020-10-06,78,31.0,,0.31,24.18
2020-10-07,82,31.0,,0.31,25.419999999999998
2020-10-08,83,31.0,,0.31,25.73
2020-10-09,87,31.0,,0.31,26.97
2020-10-10,68,31.0,,0.31,21.08
2020-10-11,54,31.0,,0.31,16.74
2020-10-12,76,31.0,,0.31,23.56
2020-10-13,87,31.0,,0.31,26.97
2020-10-14,92,31.0,,0.31,28.52
2020-10-15,99,31.0,,0.31,30.69
2020-10-16,91,31.0,,0.31,28.21
2020-10-17,68,31.0,,0.31,21.08
2020-10-18,53,31.0,,0.31,16.43
2020-10-19,82,31.0,,0.31,25.419999999999998
2020-10-20,82,31.0,,0.31,25.419999999999998
2020-10-21,84,31.0,,0.31,26.04
2020-10-22,87,31.0,,0.31,26.97
2020-10-23,87,31.0,,0.31,26.97
2020-10-24,68,31.0,,0.31,21.08
2020-10-25,48,31.0,,0.31,14.879999999999999
2020-10-26,81,31.0,,0.31,25.11
2020-10-27,82,31.0,,0.31,25.419999999999998
2020-10-28,84,31.0,,0.31,26.04
2020-10-29,89,31.0,,0.31,27.59
2020-10-30,98,31.0,,0.31,30.38
2020-10-31,72,31.0,,0.31,22.32
2020-11-01,67,29.0,True,0.29,19.43
2020-11-02,95,29.0,,0.29,27.549999999999997
2020-11-03,93,29.0,,0.29,26.97
2020-11-04,57,29.0,,0.29,16.529999999999998
2020-11-05,74,29.0,,0.29,21.459999999999997
2020-11-06,78,29.0,,0.29,22.619999999999997
2020-11-07,60,29.0,,0.29,17.4
2020-11-08,54,29.0,,0.29,15.659999999999998
2020-11-09,84,29.0,,0.29,24.36
2020-11-10,79,29.0,,0.29,22.91
2020-11-11,85,29.0,,0.29,24.65
2020-11-12,88,29.0,,0.29,25.52
2020-11-13,94,29.0,,0.29,27.259999999999998
2020-11-14,72,29.0,,0.29,20.88
2020-11-15,61,29.0,,0.29,17.689999999999998
2020-11-16,78,29.0,,0.29,22.619999999999997
2020-11-17,90,29.0,,0.29,26.099999999999998
2020-11-18,90,29.0,,0.29,26.099999999999998
2020-11-19,94,29.0,,0.29,27.259999999999998
2020-11-20,99,29.0,,0.29,28.709999999999997
2020-11-21,77,29.0,,0.29,22.33
2020-11-22,52,29.0,,0.29,15.079999999999998
2020-11-23,92,29.0,,0.29,26.68
2020-11-24,92,29.0,,0.29,26.68
2020-11-25,100,29.0,,0.29,28.999999999999996
2020-11-26,60,29.0,,0.29,17.4
2020-11-27,92,29.0,,0.29,26.68
2020-11-28,65,29.0,,0.29,18.849999999999998
