date,fond_unscaled,fond_monthly,isPartial,scale,fond
2011-08-09,76,60.0,,0.6,45.6
2011-08-10,91,60.0,,0.6,54.6
2011-08-11,71,60.0,,0.6,42.6
2011-08-12,69,60.0,,0.6,41.4
2011-08-13,52,60.0,,0.6,31.2
2011-08-14,66,60.0,,0.6,39.6
2011-08-15,98,60.0,,0.6,58.8
2011-08-16,72,60.0,,0.6,43.199999999999996
2011-08-17,79,60.0,,0.6,47.4
2011-08-18,82,60.0,,0.6,49.199999999999996
2011-08-19,88,60.0,,0.6,52.8
2011-08-20,70,60.0,,0.6,42.0
2011-08-21,74,60.0,,0.6,44.4
2011-08-22,76,60.0,,0.6,45.6
2011-08-23,96,60.0,,0.6,57.599999999999994
2011-08-24,85,60.0,,0.6,51.0
2011-08-25,60,60.0,,0.6,36.0
2011-08-26,69,60.0,,0.6,41.4
2011-08-27,78,60.0,,0.6,46.8
2011-08-28,51,60.0,,0.6,30.599999999999998
2011-08-29,100,60.0,,0.6,60.0
2011-08-30,78,60.0,,0.6,46.8
2011-08-31,98,60.0,,0.6,58.8
2011-09-01,83,55.0,False,0.55,45.650000000000006
2011-09-02,65,55.0,,0.55,35.75
2011-09-03,98,55.0,,0.55,53.900000000000006
2011-09-04,50,55.0,,0.55,27.500000000000004
2011-09-05,79,55.0,,0.55,43.45
2011-09-06,81,55.0,,0.55,44.550000000000004
2011-09-07,72,55.0,,0.55,39.6
2011-09-08,67,55.0,,0.55,36.85
2011-09-09,96,55.0,,0.55,52.800000000000004
2011-09-10,65,55.0,,0.55,35.75
2011-09-11,49,55.0,,0.55,26.950000000000003
2011-09-12,73,55.0,,0.55,40.150000000000006
2011-09-13,85,55.0,,0.55,46.75000000000001
2011-09-14,75,55.0,,0.55,41.25
2011-09-15,60,55.0,,0.55,33.0
2011-09-16,71,55.0,,0.55,39.050000000000004
2011-09-17,92,55.0,,0.55,50.6
2011-09-18,36,55.0,,0.55,19.8
2011-09-19,83,55.0,,0.55,45.650000000000006
2011-09-20,85,55.0,,0.55,46.75000000000001
2011-09-21,100,55.0,,0.55,55.00000000000001
2011-09-22,92,55.0,,0.55,50.6
2011-09-23,84,55.0,,0.55,46.2
2011-09-24,83,55.0,,0.55,45.650000000000006
2011-09-25,62,55.0,,0.55,34.1
2011-09-26,87,55.0,,0.55,47.85
2011-09-27,81,55.0,,0.55,44.550000000000004
2011-09-28,63,55.0,,0.55,34.650000000000006
2011-09-29,83,55.0,,0.55,45.650000000000006
2011-09-30,60,55.0,,0.55,33.0
2011-10-01,40,56.0,False,0.56,22.400000000000002
2011-10-02,40,56.0,,0.56,22.400000000000002
2011-10-03,63,56.0,,0.56,35.28
2011-10-04,57,56.0,,0.56,31.92
2011-10-05,74,56.0,,0.56,41.440000000000005
2011-10-06,59,56.0,,0.56,33.040000000000006
2011-10-07,86,56.0,,0.56,48.160000000000004
2011-10-08,41,56.0,,0.56,22.96
2011-10-09,55,56.0,,0.56,30.800000000000004
2011-10-10,90,56.0,,0.56,50.400000000000006
2011-10-11,100,56.0,,0.56,56.00000000000001
2011-10-12,81,56.0,,0.56,45.36000000000001
2011-10-13,74,56.0,,0.56,41.440000000000005
2011-10-14,67,56.0,,0.56,37.52
2011-10-15,72,56.0,,0.56,40.32000000000001
2011-10-16,43,56.0,,0.56,24.080000000000002
2011-10-17,52,56.0,,0.56,29.120000000000005
2011-10-18,70,56.0,,0.56,39.2
2011-10-19,76,56.0,,0.56,42.56
2011-10-20,53,56.0,,0.56,29.680000000000003
2011-10-21,82,56.0,,0.56,45.92
2011-10-22,61,56.0,,0.56,34.160000000000004
2011-10-23,39,56.0,,0.56,21.840000000000003
2011-10-24,71,56.0,,0.56,39.760000000000005
2011-10-25,36,56.0,,0.56,20.160000000000004
2011-10-26,57,56.0,,0.56,31.92
2011-10-27,61,56.0,,0.56,34.160000000000004
2011-10-28,48,56.0,,0.56,26.880000000000003
2011-10-29,54,56.0,,0.56,30.240000000000002
2011-10-30,67,56.0,,0.56,37.52
2011-10-31,77,56.0,,0.56,43.120000000000005
2011-11-01,91,50.0,False,0.5,45.5
2011-11-02,81,50.0,,0.5,40.5
2011-11-03,76,50.0,,0.5,38.0
2011-11-04,72,50.0,,0.5,36.0
2011-11-05,68,50.0,,0.5,34.0
2011-11-06,42,50.0,,0.5,21.0
2011-11-07,75,50.0,,0.5,37.5
2011-11-08,93,50.0,,0.5,46.5
2011-11-09,100,50.0,,0.5,50.0
2011-11-10,73,50.0,,0.5,36.5
2011-11-11,70,50.0,,0.5,35.0
2011-11-12,68,50.0,,0.5,34.0
2011-11-13,80,50.0,,0.5,40.0
2011-11-14,63,50.0,,0.5,31.5
2011-11-15,79,50.0,,0.5,39.5
2011-11-16,60,50.0,,0.5,30.0
2011-11-17,74,50.0,,0.5,37.0
2011-11-18,62,50.0,,0.5,31.0
2011-11-19,52,50.0,,0.5,26.0
2011-11-20,62,50.0,,0.5,31.0
2011-11-21,78,50.0,,0.5,39.0
2011-11-22,71,50.0,,0.5,35.5
2011-11-23,58,50.0,,0.5,29.0
2011-11-24,38,50.0,,0.5,19.0
2011-11-25,71,50.0,,0.5,35.5
2011-11-26,66,50.0,,0.5,33.0
2011-11-27,56,50.0,,0.5,28.0
2011-11-28,57,50.0,,0.5,28.5
2011-11-29,81,50.0,,0.5,40.5
2011-11-30,72,50.0,,0.5,36.0
2011-12-01,55,54.0,False,0.54,29.700000000000003
2011-12-02,63,54.0,,0.54,34.02
2011-12-03,72,54.0,,0.54,38.88
2011-12-04,65,54.0,,0.54,35.1
2011-12-05,80,54.0,,0.54,43.2
2011-12-06,56,54.0,,0.54,30.240000000000002
2011-12-07,41,54.0,,0.54,22.14
2011-12-08,61,54.0,,0.54,32.940000000000005
2011-12-09,37,54.0,,0.54,19.98
2011-12-10,55,54.0,,0.54,29.700000000000003
2011-12-11,52,54.0,,0.54,28.080000000000002
2011-12-12,46,54.0,,0.54,24.840000000000003
2011-12-13,57,54.0,,0.54,30.78
2011-12-14,55,54.0,,0.54,29.700000000000003
2011-12-15,58,54.0,,0.54,31.32
2011-12-16,100,54.0,,0.54,54.0
2011-12-17,45,54.0,,0.54,24.3
2011-12-18,99,54.0,,0.54,53.46
2011-12-19,73,54.0,,0.54,39.42
2011-12-20,76,54.0,,0.54,41.040000000000006
2011-12-21,96,54.0,,0.54,51.84
2011-12-22,84,54.0,,0.54,45.36
2011-12-23,82,54.0,,0.54,44.28
2011-12-24,54,54.0,,0.54,29.160000000000004
2011-12-25,34,54.0,,0.54,18.36
2011-12-26,64,54.0,,0.54,34.56
2011-12-27,78,54.0,,0.54,42.120000000000005
2011-12-28,71,54.0,,0.54,38.34
2011-12-29,77,54.0,,0.54,41.580000000000005
2011-12-30,40,54.0,,0.54,21.6
2011-12-31,84,54.0,,0.54,45.36
2012-01-01,59,56.0,False,0.56,33.040000000000006
2012-01-02,79,56.0,,0.56,44.24
2012-01-03,67,56.0,,0.56,37.52
2012-01-04,77,56.0,,0.56,43.120000000000005
2012-01-05,76,56.0,,0.56,42.56
2012-01-06,97,56.0,,0.56,54.32000000000001
2012-01-07,79,56.0,,0.56,44.24
2012-01-08,66,56.0,,0.56,36.96
2012-01-09,90,56.0,,0.56,50.400000000000006
2012-01-10,79,56.0,,0.56,44.24
2012-01-11,69,56.0,,0.56,38.64
2012-01-12,82,56.0,,0.56,45.92
2012-01-13,63,56.0,,0.56,35.28
2012-01-14,72,56.0,,0.56,40.32000000000001
2012-01-15,77,56.0,,0.56,43.120000000000005
2012-01-16,78,56.0,,0.56,43.68000000000001
2012-01-17,92,56.0,,0.56,51.52
2012-01-18,66,56.0,,0.56,36.96
2012-01-19,81,56.0,,0.56,45.36000000000001
2012-01-20,100,56.0,,0.56,56.00000000000001
2012-01-21,58,56.0,,0.56,32.480000000000004
2012-01-22,82,56.0,,0.56,45.92
2012-01-23,95,56.0,,0.56,53.2
2012-01-24,95,56.0,,0.56,53.2
2012-01-25,93,56.0,,0.56,52.080000000000005
2012-01-26,80,56.0,,0.56,44.800000000000004
2012-01-27,72,56.0,,0.56,40.32000000000001
2012-01-28,62,56.0,,0.56,34.720000000000006
2012-01-29,69,56.0,,0.56,38.64
2012-01-30,62,56.0,,0.56,34.720000000000006
2012-01-31,83,56.0,,0.56,46.480000000000004
2012-02-01,66,63.0,False,0.63,41.58
2012-02-02,58,63.0,,0.63,36.54
2012-02-03,69,63.0,,0.63,43.47
2012-02-04,76,63.0,,0.63,47.88
2012-02-05,82,63.0,,0.63,51.660000000000004
2012-02-06,100,63.0,,0.63,63.0
2012-02-07,83,63.0,,0.63,52.29
2012-02-08,68,63.0,,0.63,42.84
2012-02-09,45,63.0,,0.63,28.35
2012-02-10,81,63.0,,0.63,51.03
2012-02-11,48,63.0,,0.63,30.240000000000002
2012-02-12,50,63.0,,0.63,31.5
2012-02-13,55,63.0,,0.63,34.65
2012-02-14,78,63.0,,0.63,49.14
2012-02-15,32,63.0,,0.63,20.16
2012-02-16,43,63.0,,0.63,27.09
2012-02-17,66,63.0,,0.63,41.58
2012-02-18,37,63.0,,0.63,23.31
2012-02-19,40,63.0,,0.63,25.2
2012-02-20,76,63.0,,0.63,47.88
2012-02-21,73,63.0,,0.63,45.99
2012-02-22,62,63.0,,0.63,39.06
2012-02-23,64,63.0,,0.63,40.32
2012-02-24,47,63.0,,0.63,29.61
2012-02-25,67,63.0,,0.63,42.21
2012-02-26,82,63.0,,0.63,51.660000000000004
2012-02-27,73,63.0,,0.63,45.99
2012-02-28,43,63.0,,0.63,27.09
2012-02-29,74,63.0,,0.63,46.62
2012-03-01,77,59.0,False,0.59,45.43
2012-03-02,83,59.0,,0.59,48.97
2012-03-03,44,59.0,,0.59,25.959999999999997
2012-03-04,61,59.0,,0.59,35.989999999999995
2012-03-05,76,59.0,,0.59,44.839999999999996
2012-03-06,68,59.0,,0.59,40.12
2012-03-07,76,59.0,,0.59,44.839999999999996
2012-03-08,66,59.0,,0.59,38.94
2012-03-09,87,59.0,,0.59,51.33
2012-03-10,71,59.0,,0.59,41.89
2012-03-11,89,59.0,,0.59,52.51
2012-03-12,71,59.0,,0.59,41.89
2012-03-13,63,59.0,,0.59,37.169999999999995
2012-03-14,82,59.0,,0.59,48.379999999999995
2012-03-15,68,59.0,,0.59,40.12
2012-03-16,84,59.0,,0.59,49.559999999999995
2012-03-17,66,59.0,,0.59,38.94
2012-03-18,52,59.0,,0.59,30.68
2012-03-19,79,59.0,,0.59,46.61
2012-03-20,100,59.0,,0.59,59.0
2012-03-21,83,59.0,,0.59,48.97
2012-03-22,64,59.0,,0.59,37.76
2012-03-23,84,59.0,,0.59,49.559999999999995
2012-03-24,82,59.0,,0.59,48.379999999999995
2012-03-25,97,59.0,,0.59,57.23
2012-03-26,75,59.0,,0.59,44.25
2012-03-27,77,59.0,,0.59,45.43
2012-03-28,82,59.0,,0.59,48.379999999999995
2012-03-29,70,59.0,,0.59,41.3
2012-03-30,90,59.0,,0.59,53.099999999999994
2012-03-31,83,59.0,,0.59,48.97
2012-04-01,52,59.0,False,0.59,30.68
2012-04-02,71,59.0,,0.59,41.89
2012-04-03,95,59.0,,0.59,56.05
2012-04-04,88,59.0,,0.59,51.919999999999995
2012-04-05,72,59.0,,0.59,42.48
2012-04-06,61,59.0,,0.59,35.989999999999995
2012-04-07,66,59.0,,0.59,38.94
2012-04-08,76,59.0,,0.59,44.839999999999996
2012-04-09,90,59.0,,0.59,53.099999999999994
2012-04-10,85,59.0,,0.59,50.15
2012-04-11,83,59.0,,0.59,48.97
2012-04-12,77,59.0,,0.59,45.43
2012-04-13,84,59.0,,0.59,49.559999999999995
2012-04-14,63,59.0,,0.59,37.169999999999995
2012-04-15,68,59.0,,0.59,40.12
2012-04-16,87,59.0,,0.59,51.33
2012-04-17,100,59.0,,0.59,59.0
2012-04-18,72,59.0,,0.59,42.48
2012-04-19,72,59.0,,0.59,42.48
2012-04-20,67,59.0,,0.59,39.53
2012-04-21,67,59.0,,0.59,39.53
2012-04-22,50,59.0,,0.59,29.5
2012-04-23,83,59.0,,0.59,48.97
2012-04-24,82,59.0,,0.59,48.379999999999995
2012-04-25,75,59.0,,0.59,44.25
2012-04-26,77,59.0,,0.59,45.43
2012-04-27,80,59.0,,0.59,47.199999999999996
2012-04-28,65,59.0,,0.59,38.35
2012-04-29,48,59.0,,0.59,28.32
2012-04-30,72,59.0,,0.59,42.48
2012-05-01,80,60.0,False,0.6,48.0
2012-05-02,55,60.0,,0.6,33.0
2012-05-03,38,60.0,,0.6,22.8
2012-05-04,68,60.0,,0.6,40.8
2012-05-05,70,60.0,,0.6,42.0
2012-05-06,64,60.0,,0.6,38.4
2012-05-07,74,60.0,,0.6,44.4
2012-05-08,56,60.0,,0.6,33.6
2012-05-09,73,60.0,,0.6,43.8
2012-05-10,37,60.0,,0.6,22.2
2012-05-11,54,60.0,,0.6,32.4
2012-05-12,67,60.0,,0.6,40.199999999999996
2012-05-13,55,60.0,,0.6,33.0
2012-05-14,76,60.0,,0.6,45.6
2012-05-15,66,60.0,,0.6,39.6
2012-05-16,100,60.0,,0.6,60.0
2012-05-17,86,60.0,,0.6,51.6
2012-05-18,62,60.0,,0.6,37.199999999999996
2012-05-19,62,60.0,,0.6,37.199999999999996
2012-05-20,42,60.0,,0.6,25.2
2012-05-21,80,60.0,,0.6,48.0
2012-05-22,87,60.0,,0.6,52.199999999999996
2012-05-23,66,60.0,,0.6,39.6
2012-05-24,79,60.0,,0.6,47.4
2012-05-25,82,60.0,,0.6,49.199999999999996
2012-05-26,89,60.0,,0.6,53.4
2012-05-27,51,60.0,,0.6,30.599999999999998
2012-05-28,40,60.0,,0.6,24.0
2012-05-29,46,60.0,,0.6,27.599999999999998
2012-05-30,84,60.0,,0.6,50.4
2012-05-31,80,60.0,,0.6,48.0
2012-06-01,100,62.0,False,0.62,62.0
2012-06-02,70,62.0,,0.62,43.4
2012-06-03,68,62.0,,0.62,42.16
2012-06-04,86,62.0,,0.62,53.32
2012-06-05,75,62.0,,0.62,46.5
2012-06-06,76,62.0,,0.62,47.12
2012-06-07,75,62.0,,0.62,46.5
2012-06-08,86,62.0,,0.62,53.32
2012-06-09,66,62.0,,0.62,40.92
2012-06-10,69,62.0,,0.62,42.78
2012-06-11,93,62.0,,0.62,57.66
2012-06-12,88,62.0,,0.62,54.56
2012-06-13,87,62.0,,0.62,53.94
2012-06-14,84,62.0,,0.62,52.08
2012-06-15,98,62.0,,0.62,60.76
2012-06-16,68,62.0,,0.62,42.16
2012-06-17,64,62.0,,0.62,39.68
2012-06-18,87,62.0,,0.62,53.94
2012-06-19,59,62.0,,0.62,36.58
2012-06-20,77,62.0,,0.62,47.74
2012-06-21,81,62.0,,0.62,50.22
2012-06-22,81,62.0,,0.62,50.22
2012-06-23,44,62.0,,0.62,27.28
2012-06-24,76,62.0,,0.62,47.12
2012-06-25,64,62.0,,0.62,39.68
2012-06-26,80,62.0,,0.62,49.6
2012-06-27,73,62.0,,0.62,45.26
2012-06-28,73,62.0,,0.62,45.26
2012-06-29,77,62.0,,0.62,47.74
2012-06-30,81,62.0,,0.62,50.22
2012-07-01,59,59.0,False,0.59,34.809999999999995
2012-07-02,70,59.0,,0.59,41.3
2012-07-03,81,59.0,,0.59,47.79
2012-07-04,58,59.0,,0.59,34.22
2012-07-05,78,59.0,,0.59,46.019999999999996
2012-07-06,75,59.0,,0.59,44.25
2012-07-07,69,59.0,,0.59,40.71
2012-07-08,69,59.0,,0.59,40.71
2012-07-09,81,59.0,,0.59,47.79
2012-07-10,76,59.0,,0.59,44.839999999999996
2012-07-11,87,59.0,,0.59,51.33
2012-07-12,64,59.0,,0.59,37.76
2012-07-13,68,59.0,,0.59,40.12
2012-07-14,83,59.0,,0.59,48.97
2012-07-15,73,59.0,,0.59,43.07
2012-07-16,67,59.0,,0.59,39.53
2012-07-17,95,59.0,,0.59,56.05
2012-07-18,87,59.0,,0.59,51.33
2012-07-19,80,59.0,,0.59,47.199999999999996
2012-07-20,81,59.0,,0.59,47.79
2012-07-21,86,59.0,,0.59,50.739999999999995
2012-07-22,72,59.0,,0.59,42.48
2012-07-23,75,59.0,,0.59,44.25
2012-07-24,55,59.0,,0.59,32.449999999999996
2012-07-25,73,59.0,,0.59,43.07
2012-07-26,65,59.0,,0.59,38.35
2012-07-27,81,59.0,,0.59,47.79
2012-07-28,67,59.0,,0.59,39.53
2012-07-29,90,59.0,,0.59,53.099999999999994
2012-07-30,100,59.0,,0.59,59.0
2012-07-31,90,59.0,,0.59,53.099999999999994
2012-08-01,87,58.0,False,0.58,50.459999999999994
2012-08-02,66,58.0,,0.58,38.279999999999994
2012-08-03,89,58.0,,0.58,51.62
2012-08-04,86,58.0,,0.58,49.879999999999995
2012-08-05,72,58.0,,0.58,41.76
2012-08-06,92,58.0,,0.58,53.36
2012-08-07,78,58.0,,0.58,45.239999999999995
2012-08-08,70,58.0,,0.58,40.599999999999994
2012-08-09,68,58.0,,0.58,39.44
2012-08-10,97,58.0,,0.58,56.26
2012-08-11,74,58.0,,0.58,42.919999999999995
2012-08-12,88,58.0,,0.58,51.04
2012-08-13,89,58.0,,0.58,51.62
2012-08-14,62,58.0,,0.58,35.96
2012-08-15,92,58.0,,0.58,53.36
2012-08-16,98,58.0,,0.58,56.839999999999996
2012-08-17,100,58.0,,0.58,57.99999999999999
2012-08-18,85,58.0,,0.58,49.3
2012-08-19,97,58.0,,0.58,56.26
2012-08-20,81,58.0,,0.58,46.98
2012-08-21,81,58.0,,0.58,46.98
2012-08-22,81,58.0,,0.58,46.98
2012-08-23,85,58.0,,0.58,49.3
2012-08-24,86,58.0,,0.58,49.879999999999995
2012-08-25,71,58.0,,0.58,41.18
2012-08-26,95,58.0,,0.58,55.099999999999994
2012-08-27,76,58.0,,0.58,44.08
2012-08-28,61,58.0,,0.58,35.379999999999995
2012-08-29,67,58.0,,0.58,38.86
2012-08-30,96,58.0,,0.58,55.67999999999999
2012-08-31,87,58.0,,0.58,50.459999999999994
2012-09-01,76,57.0,False,0.57,43.31999999999999
2012-09-02,60,57.0,,0.57,34.199999999999996
2012-09-03,66,57.0,,0.57,37.62
2012-09-04,85,57.0,,0.57,48.449999999999996
2012-09-05,85,57.0,,0.57,48.449999999999996
2012-09-06,96,57.0,,0.57,54.72
2012-09-07,87,57.0,,0.57,49.589999999999996
2012-09-08,63,57.0,,0.57,35.91
2012-09-09,55,57.0,,0.57,31.349999999999998
2012-09-10,81,57.0,,0.57,46.169999999999995
2012-09-11,100,57.0,,0.57,56.99999999999999
2012-09-12,68,57.0,,0.57,38.76
2012-09-13,70,57.0,,0.57,39.9
2012-09-14,71,57.0,,0.57,40.47
2012-09-15,75,57.0,,0.57,42.74999999999999
2012-09-16,92,57.0,,0.57,52.44
2012-09-17,90,57.0,,0.57,51.3
2012-09-18,83,57.0,,0.57,47.309999999999995
2012-09-19,77,57.0,,0.57,43.88999999999999
2012-09-20,97,57.0,,0.57,55.28999999999999
2012-09-21,81,57.0,,0.57,46.169999999999995
2012-09-22,83,57.0,,0.57,47.309999999999995
2012-09-23,83,57.0,,0.57,47.309999999999995
2012-09-24,91,57.0,,0.57,51.87
2012-09-25,81,57.0,,0.57,46.169999999999995
2012-09-26,84,57.0,,0.57,47.879999999999995
2012-09-27,75,57.0,,0.57,42.74999999999999
2012-09-28,81,57.0,,0.57,46.169999999999995
2012-09-29,82,57.0,,0.57,46.739999999999995
2012-09-30,77,57.0,,0.57,43.88999999999999
2012-10-01,95,54.0,False,0.54,51.300000000000004
2012-10-02,85,54.0,,0.54,45.900000000000006
2012-10-03,87,54.0,,0.54,46.980000000000004
2012-10-04,88,54.0,,0.54,47.52
2012-10-05,82,54.0,,0.54,44.28
2012-10-06,75,54.0,,0.54,40.5
2012-10-07,60,54.0,,0.54,32.400000000000006
2012-10-08,90,54.0,,0.54,48.6
2012-10-09,82,54.0,,0.54,44.28
2012-10-10,78,54.0,,0.54,42.120000000000005
2012-10-11,73,54.0,,0.54,39.42
2012-10-12,89,54.0,,0.54,48.06
2012-10-13,82,54.0,,0.54,44.28
2012-10-14,81,54.0,,0.54,43.74
2012-10-15,75,54.0,,0.54,40.5
2012-10-16,70,54.0,,0.54,37.800000000000004
2012-10-17,81,54.0,,0.54,43.74
2012-10-18,87,54.0,,0.54,46.980000000000004
2012-10-19,78,54.0,,0.54,42.120000000000005
2012-10-20,82,54.0,,0.54,44.28
2012-10-21,67,54.0,,0.54,36.18
2012-10-22,100,54.0,,0.54,54.0
2012-10-23,78,54.0,,0.54,42.120000000000005
2012-10-24,80,54.0,,0.54,43.2
2012-10-25,87,54.0,,0.54,46.980000000000004
2012-10-26,76,54.0,,0.54,41.040000000000006
2012-10-27,83,54.0,,0.54,44.82
2012-10-28,72,54.0,,0.54,38.88
2012-10-29,74,54.0,,0.54,39.96
2012-10-30,92,54.0,,0.54,49.68000000000001
2012-10-31,58,54.0,,0.54,31.32
2012-11-01,83,56.0,False,0.56,46.480000000000004
2012-11-02,71,56.0,,0.56,39.760000000000005
2012-11-03,82,56.0,,0.56,45.92
2012-11-04,66,56.0,,0.56,36.96
2012-11-05,100,56.0,,0.56,56.00000000000001
2012-11-06,93,56.0,,0.56,52.080000000000005
2012-11-07,57,56.0,,0.56,31.92
2012-11-08,78,56.0,,0.56,43.68000000000001
2012-11-09,83,56.0,,0.56,46.480000000000004
2012-11-10,69,56.0,,0.56,38.64
2012-11-11,68,56.0,,0.56,38.080000000000005
2012-11-12,76,56.0,,0.56,42.56
2012-11-13,99,56.0,,0.56,55.440000000000005
2012-11-14,87,56.0,,0.56,48.720000000000006
2012-11-15,89,56.0,,0.56,49.84
2012-11-16,94,56.0,,0.56,52.64000000000001
2012-11-17,81,56.0,,0.56,45.36000000000001
2012-11-18,65,56.0,,0.56,36.400000000000006
2012-11-19,72,56.0,,0.56,40.32000000000001
2012-11-20,74,56.0,,0.56,41.440000000000005
2012-11-21,58,56.0,,0.56,32.480000000000004
2012-11-22,62,56.0,,0.56,34.720000000000006
2012-11-23,76,56.0,,0.56,42.56
2012-11-24,78,56.0,,0.56,43.68000000000001
2012-11-25,81,56.0,,0.56,45.36000000000001
2012-11-26,85,56.0,,0.56,47.6
2012-11-27,99,56.0,,0.56,55.440000000000005
2012-11-28,78,56.0,,0.56,43.68000000000001
2012-11-29,64,56.0,,0.56,35.84
2012-11-30,78,56.0,,0.56,43.68000000000001
2012-12-01,77,57.0,False,0.57,43.88999999999999
2012-12-02,77,57.0,,0.57,43.88999999999999
2012-12-03,87,57.0,,0.57,49.589999999999996
2012-12-04,47,57.0,,0.57,26.79
2012-12-05,65,57.0,,0.57,37.05
2012-12-06,81,57.0,,0.57,46.169999999999995
2012-12-07,81,57.0,,0.57,46.169999999999995
2012-12-08,100,57.0,,0.57,56.99999999999999
2012-12-09,67,57.0,,0.57,38.19
2012-12-10,81,57.0,,0.57,46.169999999999995
2012-12-11,72,57.0,,0.57,41.04
2012-12-12,63,57.0,,0.57,35.91
2012-12-13,77,57.0,,0.57,43.88999999999999
2012-12-14,64,57.0,,0.57,36.48
2012-12-15,63,57.0,,0.57,35.91
2012-12-16,49,57.0,,0.57,27.929999999999996
2012-12-17,74,57.0,,0.57,42.18
2012-12-18,98,57.0,,0.57,55.85999999999999
2012-12-19,100,57.0,,0.57,56.99999999999999
2012-12-20,94,57.0,,0.57,53.58
2012-12-21,97,57.0,,0.57,55.28999999999999
2012-12-22,63,57.0,,0.57,35.91
2012-12-23,44,57.0,,0.57,25.08
2012-12-24,69,57.0,,0.57,39.33
2012-12-25,58,57.0,,0.57,33.059999999999995
2012-12-26,79,57.0,,0.57,45.029999999999994
2012-12-27,47,57.0,,0.57,26.79
2012-12-28,87,57.0,,0.57,49.589999999999996
2012-12-29,53,57.0,,0.57,30.209999999999997
2012-12-30,45,57.0,,0.57,25.65
2012-12-31,72,57.0,,0.57,41.04
2013-01-01,60,55.0,False,0.55,33.0
2013-01-02,64,55.0,,0.55,35.2
2013-01-03,67,55.0,,0.55,36.85
2013-01-04,79,55.0,,0.55,43.45
2013-01-05,75,55.0,,0.55,41.25
2013-01-06,51,55.0,,0.55,28.05
2013-01-07,69,55.0,,0.55,37.95
2013-01-08,69,55.0,,0.55,37.95
2013-01-09,91,55.0,,0.55,50.050000000000004
2013-01-10,78,55.0,,0.55,42.900000000000006
2013-01-11,66,55.0,,0.55,36.300000000000004
2013-01-12,71,55.0,,0.55,39.050000000000004
2013-01-13,49,55.0,,0.55,26.950000000000003
2013-01-14,65,55.0,,0.55,35.75
2013-01-15,59,55.0,,0.55,32.45
2013-01-16,84,55.0,,0.55,46.2
2013-01-17,75,55.0,,0.55,41.25
2013-01-18,84,55.0,,0.55,46.2
2013-01-19,63,55.0,,0.55,34.650000000000006
2013-01-20,65,55.0,,0.55,35.75
2013-01-21,77,55.0,,0.55,42.35
2013-01-22,86,55.0,,0.55,47.300000000000004
2013-01-23,66,55.0,,0.55,36.300000000000004
2013-01-24,73,55.0,,0.55,40.150000000000006
2013-01-25,70,55.0,,0.55,38.5
2013-01-26,58,55.0,,0.55,31.900000000000002
2013-01-27,64,55.0,,0.55,35.2
2013-01-28,83,55.0,,0.55,45.650000000000006
2013-01-29,68,55.0,,0.55,37.400000000000006
2013-01-30,100,55.0,,0.55,55.00000000000001
2013-01-31,86,55.0,,0.55,47.300000000000004
2013-02-01,97,59.0,False,0.59,57.23
2013-02-02,79,59.0,,0.59,46.61
2013-02-03,61,59.0,,0.59,35.989999999999995
2013-02-04,89,59.0,,0.59,52.51
2013-02-05,90,59.0,,0.59,53.099999999999994
2013-02-06,76,59.0,,0.59,44.839999999999996
2013-02-07,72,59.0,,0.59,42.48
2013-02-08,85,59.0,,0.59,50.15
2013-02-09,64,59.0,,0.59,37.76
2013-02-10,68,59.0,,0.59,40.12
2013-02-11,70,59.0,,0.59,41.3
2013-02-12,87,59.0,,0.59,51.33
2013-02-13,100,59.0,,0.59,59.0
2013-02-14,66,59.0,,0.59,38.94
2013-02-15,94,59.0,,0.59,55.459999999999994
2013-02-16,76,59.0,,0.59,44.839999999999996
2013-02-17,61,59.0,,0.59,35.989999999999995
2013-02-18,97,59.0,,0.59,57.23
2013-02-19,81,59.0,,0.59,47.79
2013-02-20,73,59.0,,0.59,43.07
2013-02-21,70,59.0,,0.59,41.3
2013-02-22,77,59.0,,0.59,45.43
2013-02-23,67,59.0,,0.59,39.53
2013-02-24,76,59.0,,0.59,44.839999999999996
2013-02-25,72,59.0,,0.59,42.48
2013-02-26,74,59.0,,0.59,43.66
2013-02-27,78,59.0,,0.59,46.019999999999996
2013-02-28,87,59.0,,0.59,51.33
2013-03-01,92,55.0,False,0.55,50.6
2013-03-02,81,55.0,,0.55,44.550000000000004
2013-03-03,65,55.0,,0.55,35.75
2013-03-04,79,55.0,,0.55,43.45
2013-03-05,72,55.0,,0.55,39.6
2013-03-06,80,55.0,,0.55,44.0
2013-03-07,68,55.0,,0.55,37.400000000000006
2013-03-08,78,55.0,,0.55,42.900000000000006
2013-03-09,74,55.0,,0.55,40.7
2013-03-10,79,55.0,,0.55,43.45
2013-03-11,85,55.0,,0.55,46.75000000000001
2013-03-12,70,55.0,,0.55,38.5
2013-03-13,74,55.0,,0.55,40.7
2013-03-14,69,55.0,,0.55,37.95
2013-03-15,100,55.0,,0.55,55.00000000000001
2013-03-16,82,55.0,,0.55,45.1
2013-03-17,76,55.0,,0.55,41.800000000000004
2013-03-18,85,55.0,,0.55,46.75000000000001
2013-03-19,94,55.0,,0.55,51.7
2013-03-20,87,55.0,,0.55,47.85
2013-03-21,85,55.0,,0.55,46.75000000000001
2013-03-22,91,55.0,,0.55,50.050000000000004
2013-03-23,76,55.0,,0.55,41.800000000000004
