date,arts_unscaled,arts_monthly,isPartial,scale,arts
2010-01-01,66,93.0,False,0.93,61.38
2010-01-02,81,93.0,,0.93,75.33
2010-01-03,74,93.0,,0.93,68.82000000000001
2010-01-04,97,93.0,,0.93,90.21000000000001
2010-01-05,86,93.0,,0.93,79.98
2010-01-06,96,93.0,,0.93,89.28
2010-01-07,85,93.0,,0.93,79.05
2010-01-08,84,93.0,,0.93,78.12
2010-01-09,91,93.0,,0.93,84.63000000000001
2010-01-10,87,93.0,,0.93,80.91000000000001
2010-01-11,92,93.0,,0.93,85.56
2010-01-12,95,93.0,,0.93,88.35000000000001
2010-01-13,97,93.0,,0.93,90.21000000000001
2010-01-14,94,93.0,,0.93,87.42
2010-01-15,89,93.0,,0.93,82.77000000000001
2010-01-16,79,93.0,,0.93,73.47
2010-01-17,80,93.0,,0.93,74.4
2010-01-18,69,93.0,,0.93,64.17
2010-01-19,100,93.0,,0.93,93.0
2010-01-20,86,93.0,,0.93,79.98
2010-01-21,96,93.0,,0.93,89.28
2010-01-22,89,93.0,,0.93,82.77000000000001
2010-01-23,75,93.0,,0.93,69.75
2010-01-24,80,93.0,,0.93,74.4
2010-01-25,92,93.0,,0.93,85.56
2010-01-26,98,93.0,,0.93,91.14
2010-01-27,93,93.0,,0.93,86.49000000000001
2010-01-28,90,93.0,,0.93,83.7
2010-01-29,80,93.0,,0.93,74.4
2010-01-30,83,93.0,,0.93,77.19
2010-01-31,94,93.0,,0.93,87.42
2010-02-01,97,94.0,False,0.94,91.17999999999999
2010-02-02,91,94.0,,0.94,85.53999999999999
2010-02-03,94,94.0,,0.94,88.36
2010-02-04,94,94.0,,0.94,88.36
2010-02-05,93,94.0,,0.94,87.42
2010-02-06,79,94.0,,0.94,74.25999999999999
2010-02-07,75,94.0,,0.94,70.5
2010-02-08,100,94.0,,0.94,94.0
2010-02-09,96,94.0,,0.94,90.24
2010-02-10,89,94.0,,0.94,83.66
2010-02-11,98,94.0,,0.94,92.11999999999999
2010-02-12,99,94.0,,0.94,93.05999999999999
2010-02-13,93,94.0,,0.94,87.42
2010-02-14,85,94.0,,0.94,79.89999999999999
2010-02-15,84,94.0,,0.94,78.96
2010-02-16,86,94.0,,0.94,80.83999999999999
2010-02-17,92,94.0,,0.94,86.47999999999999
2010-02-18,90,94.0,,0.94,84.6
2010-02-19,99,94.0,,0.94,93.05999999999999
2010-02-20,87,94.0,,0.94,81.78
2010-02-21,77,94.0,,0.94,72.38
2010-02-22,98,94.0,,0.94,92.11999999999999
2010-02-23,94,94.0,,0.94,88.36
2010-02-24,88,94.0,,0.94,82.72
2010-02-25,93,94.0,,0.94,87.42
2010-02-26,90,94.0,,0.94,84.6
2010-02-27,85,94.0,,0.94,79.89999999999999
2010-02-28,88,94.0,,0.94,82.72
2010-03-01,97,96.0,False,0.96,93.11999999999999
2010-03-02,88,96.0,,0.96,84.47999999999999
2010-03-03,87,96.0,,0.96,83.52
2010-03-04,91,96.0,,0.96,87.36
2010-03-05,88,96.0,,0.96,84.47999999999999
2010-03-06,89,96.0,,0.96,85.44
2010-03-07,74,96.0,,0.96,71.03999999999999
2010-03-08,93,96.0,,0.96,89.28
2010-03-09,87,96.0,,0.96,83.52
2010-03-10,100,96.0,,0.96,96.0
2010-03-11,87,96.0,,0.96,83.52
2010-03-12,79,96.0,,0.96,75.84
2010-03-13,76,96.0,,0.96,72.96
2010-03-14,77,96.0,,0.96,73.92
2010-03-15,82,96.0,,0.96,78.72
2010-03-16,84,96.0,,0.96,80.64
2010-03-17,96,96.0,,0.96,92.16
2010-03-18,90,96.0,,0.96,86.39999999999999
2010-03-19,87,96.0,,0.96,83.52
2010-03-20,88,96.0,,0.96,84.47999999999999
2010-03-21,70,96.0,,0.96,67.2
2010-03-22,87,96.0,,0.96,83.52
2010-03-23,88,96.0,,0.96,84.47999999999999
2010-03-24,91,96.0,,0.96,87.36
2010-03-25,87,96.0,,0.96,83.52
2010-03-26,92,96.0,,0.96,88.32
2010-03-27,68,96.0,,0.96,65.28
2010-03-28,82,96.0,,0.96,78.72
2010-03-29,89,96.0,,0.96,85.44
2010-03-30,78,96.0,,0.96,74.88
2010-03-31,88,96.0,,0.96,84.47999999999999
2010-04-01,82,100.0,False,1.0,82.0
2010-04-02,78,100.0,,1.0,78.0
2010-04-03,74,100.0,,1.0,74.0
2010-04-04,58,100.0,,1.0,58.0
2010-04-05,85,100.0,,1.0,85.0
2010-04-06,87,100.0,,1.0,87.0
2010-04-07,91,100.0,,1.0,91.0
2010-04-08,91,100.0,,1.0,91.0
2010-04-09,91,100.0,,1.0,91.0
2010-04-10,77,100.0,,1.0,77.0
2010-04-11,76,100.0,,1.0,76.0
2010-04-12,96,100.0,,1.0,96.0
2010-04-13,97,100.0,,1.0,97.0
2010-04-14,92,100.0,,1.0,92.0
2010-04-15,93,100.0,,1.0,93.0
2010-04-16,98,100.0,,1.0,98.0
2010-04-17,89,100.0,,1.0,89.0
2010-04-18,84,100.0,,1.0,84.0
2010-04-19,96,100.0,,1.0,96.0
2010-04-20,96,100.0,,1.0,96.0
2010-04-21,95,100.0,,1.0,95.0
2010-04-22,94,100.0,,1.0,94.0
2010-04-23,94,100.0,,1.0,94.0
2010-04-24,94,100.0,,1.0,94.0
2010-04-25,93,100.0,,1.0,93.0
2010-04-26,86,100.0,,1.0,86.0
2010-04-27,100,100.0,,1.0,100.0
2010-04-28,97,100.0,,1.0,97.0
2010-04-29,93,100.0,,1.0,93.0
2010-04-30,91,100.0,,1.0,91.0
2010-05-01,83,95.0,False,0.95,78.85
2010-05-02,80,95.0,,0.95,76.0
2010-05-03,93,95.0,,0.95,88.35
2010-05-04,98,95.0,,0.95,93.1
2010-05-05,87,95.0,,0.95,82.64999999999999
2010-05-06,89,95.0,,0.95,84.55
2010-05-07,91,95.0,,0.95,86.45
2010-05-08,81,95.0,,0.95,76.95
2010-05-09,77,95.0,,0.95,73.14999999999999
2010-05-10,100,95.0,,0.95,95.0
2010-05-11,90,95.0,,0.95,85.5
2010-05-12,95,95.0,,0.95,90.25
2010-05-13,92,95.0,,0.95,87.39999999999999
2010-05-14,90,95.0,,0.95,85.5
2010-05-15,85,95.0,,0.95,80.75
2010-05-16,81,95.0,,0.95,76.95
2010-05-17,95,95.0,,0.95,90.25
2010-05-18,95,95.0,,0.95,90.25
2010-05-19,90,95.0,,0.95,85.5
2010-05-20,91,95.0,,0.95,86.45
2010-05-21,88,95.0,,0.95,83.6
2010-05-22,84,95.0,,0.95,79.8
2010-05-23,71,95.0,,0.95,67.45
2010-05-24,82,95.0,,0.95,77.89999999999999
2010-05-25,85,95.0,,0.95,80.75
2010-05-26,84,95.0,,0.95,79.8
2010-05-27,79,95.0,,0.95,75.05
2010-05-28,85,95.0,,0.95,80.75
2010-05-29,80,95.0,,0.95,76.0
2010-05-30,74,95.0,,0.95,70.3
2010-05-31,73,95.0,,0.95,69.35
2010-06-01,97,93.0,False,0.93,90.21000000000001
2010-06-02,100,93.0,,0.93,93.0
2010-06-03,87,93.0,,0.93,80.91000000000001
2010-06-04,99,93.0,,0.93,92.07000000000001
2010-06-05,88,93.0,,0.93,81.84
2010-06-06,91,93.0,,0.93,84.63000000000001
2010-06-07,96,93.0,,0.93,89.28
2010-06-08,99,93.0,,0.93,92.07000000000001
2010-06-09,96,93.0,,0.93,89.28
2010-06-10,91,93.0,,0.93,84.63000000000001
2010-06-11,91,93.0,,0.93,84.63000000000001
2010-06-12,85,93.0,,0.93,79.05
2010-06-13,81,93.0,,0.93,75.33
2010-06-14,95,93.0,,0.93,88.35000000000001
2010-06-15,95,93.0,,0.93,88.35000000000001
2010-06-16,91,93.0,,0.93,84.63000000000001
2010-06-17,82,93.0,,0.93,76.26
2010-06-18,93,93.0,,0.93,86.49000000000001
2010-06-19,82,93.0,,0.93,76.26
2010-06-20,76,93.0,,0.93,70.68
2010-06-21,97,93.0,,0.93,90.21000000000001
2010-06-22,89,93.0,,0.93,82.77000000000001
2010-06-23,79,93.0,,0.93,73.47
2010-06-24,78,93.0,,0.93,72.54
2010-06-25,91,93.0,,0.93,84.63000000000001
2010-06-26,83,93.0,,0.93,77.19
2010-06-27,85,93.0,,0.93,79.05
2010-06-28,88,93.0,,0.93,81.84
2010-06-29,92,93.0,,0.93,85.56
2010-06-30,81,93.0,,0.93,75.33
2010-07-01,92,81.0,False,0.81,74.52000000000001
2010-07-02,85,81.0,,0.81,68.85000000000001
2010-07-03,81,81.0,,0.81,65.61
2010-07-04,65,81.0,,0.81,52.650000000000006
2010-07-05,88,81.0,,0.81,71.28
2010-07-06,98,81.0,,0.81,79.38000000000001
2010-07-07,91,81.0,,0.81,73.71000000000001
2010-07-08,90,81.0,,0.81,72.9
2010-07-09,86,81.0,,0.81,69.66000000000001
2010-07-10,90,81.0,,0.81,72.9
2010-07-11,76,81.0,,0.81,61.56
2010-07-12,97,81.0,,0.81,78.57000000000001
2010-07-13,97,81.0,,0.81,78.57000000000001
2010-07-14,100,81.0,,0.81,81.0
2010-07-15,94,81.0,,0.81,76.14
2010-07-16,91,81.0,,0.81,73.71000000000001
2010-07-17,85,81.0,,0.81,68.85000000000001
2010-07-18,79,81.0,,0.81,63.99
2010-07-19,89,81.0,,0.81,72.09
2010-07-20,96,81.0,,0.81,77.76
2010-07-21,90,81.0,,0.81,72.9
2010-07-22,93,81.0,,0.81,75.33
2010-07-23,99,81.0,,0.81,80.19000000000001
2010-07-24,87,81.0,,0.81,70.47
2010-07-25,81,81.0,,0.81,65.61
2010-07-26,95,81.0,,0.81,76.95
2010-07-27,87,81.0,,0.81,70.47
2010-07-28,98,81.0,,0.81,79.38000000000001
2010-07-29,85,81.0,,0.81,68.85000000000001
2010-07-30,90,81.0,,0.81,72.9
2010-07-31,92,81.0,,0.81,74.52000000000001
2010-08-01,79,82.0,False,0.82,64.78
2010-08-02,89,82.0,,0.82,72.97999999999999
2010-08-03,91,82.0,,0.82,74.61999999999999
2010-08-04,85,82.0,,0.82,69.7
2010-08-05,95,82.0,,0.82,77.89999999999999
2010-08-06,83,82.0,,0.82,68.06
2010-08-07,84,82.0,,0.82,68.88
2010-08-08,75,82.0,,0.82,61.49999999999999
2010-08-09,90,82.0,,0.82,73.8
2010-08-10,89,82.0,,0.82,72.97999999999999
2010-08-11,94,82.0,,0.82,77.08
2010-08-12,91,82.0,,0.82,74.61999999999999
2010-08-13,92,82.0,,0.82,75.44
2010-08-14,80,82.0,,0.82,65.6
2010-08-15,78,82.0,,0.82,63.959999999999994
2010-08-16,89,82.0,,0.82,72.97999999999999
2010-08-17,87,82.0,,0.82,71.33999999999999
2010-08-18,93,82.0,,0.82,76.25999999999999
2010-08-19,88,82.0,,0.82,72.16
2010-08-20,86,82.0,,0.82,70.52
2010-08-21,89,82.0,,0.82,72.97999999999999
2010-08-22,83,82.0,,0.82,68.06
2010-08-23,100,82.0,,0.82,82.0
2010-08-24,86,82.0,,0.82,70.52
2010-08-25,94,82.0,,0.82,77.08
2010-08-26,94,82.0,,0.82,77.08
2010-08-27,90,82.0,,0.82,73.8
2010-08-28,83,82.0,,0.82,68.06
2010-08-29,80,82.0,,0.82,65.6
2010-08-30,90,82.0,,0.82,73.8
2010-08-31,95,82.0,,0.82,77.89999999999999
2010-09-01,91,90.0,False,0.9,81.9
2010-09-02,79,90.0,,0.9,71.10000000000001
2010-09-03,93,90.0,,0.9,83.7
2010-09-04,92,90.0,,0.9,82.8
2010-09-05,86,90.0,,0.9,77.4
2010-09-06,70,90.0,,0.9,63.0
2010-09-07,87,90.0,,0.9,78.3
2010-09-08,91,90.0,,0.9,81.9
2010-09-09,100,90.0,,0.9,90.0
2010-09-10,84,90.0,,0.9,75.60000000000001
2010-09-11,83,90.0,,0.9,74.7
2010-09-12,77,90.0,,0.9,69.3
2010-09-13,89,90.0,,0.9,80.10000000000001
2010-09-14,83,90.0,,0.9,74.7
2010-09-15,89,90.0,,0.9,80.10000000000001
2010-09-16,84,90.0,,0.9,75.60000000000001
2010-09-17,77,90.0,,0.9,69.3
2010-09-18,71,90.0,,0.9,63.9
2010-09-19,78,90.0,,0.9,70.2
2010-09-20,88,90.0,,0.9,79.2
2010-09-21,84,90.0,,0.9,75.60000000000001
2010-09-22,84,90.0,,0.9,75.60000000000001
2010-09-23,87,90.0,,0.9,78.3
2010-09-24,90,90.0,,0.9,81.0
2010-09-25,87,90.0,,0.9,78.3
2010-09-26,63,90.0,,0.9,56.7
2010-09-27,85,90.0,,0.9,76.5
2010-09-28,76,90.0,,0.9,68.4
2010-09-29,78,90.0,,0.9,70.2
2010-09-30,90,90.0,,0.9,81.0
2010-10-01,86,81.0,False,0.81,69.66000000000001
2010-10-02,76,81.0,,0.81,61.56
2010-10-03,82,81.0,,0.81,66.42
2010-10-04,81,81.0,,0.81,65.61
2010-10-05,86,81.0,,0.81,69.66000000000001
2010-10-06,82,81.0,,0.81,66.42
2010-10-07,93,81.0,,0.81,75.33
2010-10-08,75,81.0,,0.81,60.75000000000001
2010-10-09,89,81.0,,0.81,72.09
2010-10-10,78,81.0,,0.81,63.18000000000001
2010-10-11,85,81.0,,0.81,68.85000000000001
2010-10-12,78,81.0,,0.81,63.18000000000001
2010-10-13,78,81.0,,0.81,63.18000000000001
2010-10-14,93,81.0,,0.81,75.33
2010-10-15,87,81.0,,0.81,70.47
2010-10-16,79,81.0,,0.81,63.99
2010-10-17,61,81.0,,0.81,49.410000000000004
2010-10-18,80,81.0,,0.81,64.80000000000001
2010-10-19,93,81.0,,0.81,75.33
2010-10-20,90,81.0,,0.81,72.9
2010-10-21,87,81.0,,0.81,70.47
2010-10-22,71,81.0,,0.81,57.510000000000005
2010-10-23,74,81.0,,0.81,59.940000000000005
2010-10-24,83,81.0,,0.81,67.23
2010-10-25,100,81.0,,0.81,81.0
2010-10-26,78,81.0,,0.81,63.18000000000001
2010-10-27,91,81.0,,0.81,73.71000000000001
2010-10-28,86,81.0,,0.81,69.66000000000001
2010-10-29,81,81.0,,0.81,65.61
2010-10-30,75,81.0,,0.81,60.75000000000001
2010-10-31,66,81.0,,0.81,53.46
2010-11-01,83,83.0,False,0.83,68.89
2010-11-02,91,83.0,,0.83,75.53
2010-11-03,89,83.0,,0.83,73.86999999999999
2010-11-04,87,83.0,,0.83,72.21
2010-11-05,87,83.0,,0.83,72.21
2010-11-06,79,83.0,,0.83,65.57
2010-11-07,78,83.0,,0.83,64.74
2010-11-08,87,83.0,,0.83,72.21
2010-11-09,87,83.0,,0.83,72.21
2010-11-10,88,83.0,,0.83,73.03999999999999
2010-11-11,94,83.0,,0.83,78.02
2010-11-12,92,83.0,,0.83,76.36
2010-11-13,91,83.0,,0.83,75.53
2010-11-14,79,83.0,,0.83,65.57
2010-11-15,100,83.0,,0.83,83.0
2010-11-16,88,83.0,,0.83,73.03999999999999
2010-11-17,84,83.0,,0.83,69.72
2010-11-18,83,83.0,,0.83,68.89
2010-11-19,87,83.0,,0.83,72.21
2010-11-20,77,83.0,,0.83,63.91
2010-11-21,72,83.0,,0.83,59.76
2010-11-22,80,83.0,,0.83,66.39999999999999
2010-11-23,74,83.0,,0.83,61.419999999999995
2010-11-24,65,83.0,,0.83,53.949999999999996
2010-11-25,49,83.0,,0.83,40.669999999999995
2010-11-26,56,83.0,,0.83,46.48
2010-11-27,72,83.0,,0.83,59.76
2010-11-28,68,83.0,,0.83,56.44
2010-11-29,83,83.0,,0.83,68.89
2010-11-30,91,83.0,,0.83,75.53
2010-12-01,100,74.0,False,0.74,74.0
2010-12-02,100,74.0,,0.74,74.0
2010-12-03,96,74.0,,0.74,71.03999999999999
2010-12-04,89,74.0,,0.74,65.86
2010-12-05,81,74.0,,0.74,59.94
2010-12-06,98,74.0,,0.74,72.52
2010-12-07,98,74.0,,0.74,72.52
2010-12-08,96,74.0,,0.74,71.03999999999999
2010-12-09,95,74.0,,0.74,70.3
2010-12-10,96,74.0,,0.74,71.03999999999999
2010-12-11,92,74.0,,0.74,68.08
2010-12-12,89,74.0,,0.74,65.86
2010-12-13,91,74.0,,0.74,67.34
2010-12-14,93,74.0,,0.74,68.82
2010-12-15,88,74.0,,0.74,65.12
2010-12-16,92,74.0,,0.74,68.08
2010-12-17,93,74.0,,0.74,68.82
2010-12-18,76,74.0,,0.74,56.24
2010-12-19,75,74.0,,0.74,55.5
2010-12-20,73,74.0,,0.74,54.019999999999996
2010-12-21,77,74.0,,0.74,56.98
2010-12-22,77,74.0,,0.74,56.98
2010-12-23,70,74.0,,0.74,51.8
2010-12-24,59,74.0,,0.74,43.66
2010-12-25,45,74.0,,0.74,33.3
2010-12-26,59,74.0,,0.74,43.66
2010-12-27,64,74.0,,0.74,47.36
2010-12-28,83,74.0,,0.74,61.42
2010-12-29,71,74.0,,0.74,52.54
2010-12-30,67,74.0,,0.74,49.58
2010-12-31,67,74.0,,0.74,49.58
2011-01-01,64,97.0,False,0.97,62.08
2011-01-02,75,97.0,,0.97,72.75
2011-01-03,94,97.0,,0.97,91.17999999999999
2011-01-04,99,97.0,,0.97,96.03
2011-01-05,98,97.0,,0.97,95.06
2011-01-06,99,97.0,,0.97,96.03
2011-01-07,97,97.0,,0.97,94.09
2011-01-08,90,97.0,,0.97,87.3
2011-01-09,78,97.0,,0.97,75.66
2011-01-10,94,97.0,,0.97,91.17999999999999
2011-01-11,98,97.0,,0.97,95.06
2011-01-12,91,97.0,,0.97,88.27
2011-01-13,91,97.0,,0.97,88.27
2011-01-14,91,97.0,,0.97,88.27
2011-01-15,89,97.0,,0.97,86.33
2011-01-16,77,97.0,,0.97,74.69
2011-01-17,87,97.0,,0.97,84.39
2011-01-18,92,97.0,,0.97,89.24
2011-01-19,100,97.0,,0.97,97.0
2011-01-20,90,97.0,,0.97,87.3
2011-01-21,94,97.0,,0.97,91.17999999999999
2011-01-22,89,97.0,,0.97,86.33
2011-01-23,86,97.0,,0.97,83.42
2011-01-24,95,97.0,,0.97,92.14999999999999
2011-01-25,100,97.0,,0.97,97.0
2011-01-26,96,97.0,,0.97,93.12
2011-01-27,96,97.0,,0.97,93.12
2011-01-28,91,97.0,,0.97,88.27
2011-01-29,86,97.0,,0.97,83.42
2011-01-30,77,97.0,,0.97,74.69
2011-01-31,95,97.0,,0.97,92.14999999999999
2011-02-01,93,91.0,False,0.91,84.63000000000001
2011-02-02,95,91.0,,0.91,86.45
2011-02-03,97,91.0,,0.91,88.27
2011-02-04,92,91.0,,0.91,83.72
2011-02-05,86,91.0,,0.91,78.26
2011-02-06,79,91.0,,0.91,71.89
2011-02-07,88,91.0,,0.91,80.08
2011-02-08,96,91.0,,0.91,87.36
2011-02-09,92,91.0,,0.91,83.72
2011-02-10,100,91.0,,0.91,91.0
2011-02-11,96,91.0,,0.91,87.36
2011-02-12,89,91.0,,0.91,80.99000000000001
2011-02-13,83,91.0,,0.91,75.53
2011-02-14,90,91.0,,0.91,81.9
2011-02-15,93,91.0,,0.91,84.63000000000001
2011-02-16,92,91.0,,0.91,83.72
2011-02-17,96,91.0,,0.91,87.36
2011-02-18,89,91.0,,0.91,80.99000000000001
2011-02-19,90,91.0,,0.91,81.9
2011-02-20,83,91.0,,0.91,75.53
2011-02-21,88,91.0,,0.91,80.08
2011-02-22,90,91.0,,0.91,81.9
2011-02-23,87,91.0,,0.91,79.17
2011-02-24,88,91.0,,0.91,80.08
2011-02-25,86,91.0,,0.91,78.26
2011-02-26,83,91.0,,0.91,75.53
2011-02-27,78,91.0,,0.91,70.98
2011-02-28,92,91.0,,0.91,83.72
2011-03-01,93,91.0,False,0.91,84.63000000000001
2011-03-02,92,91.0,,0.91,83.72
2011-03-03,87,91.0,,0.91,79.17
2011-03-04,87,91.0,,0.91,79.17
2011-03-05,79,91.0,,0.91,71.89
2011-03-06,64,91.0,,0.91,58.24
2011-03-07,91,91.0,,0.91,82.81
2011-03-08,86,91.0,,0.91,78.26
2011-03-09,83,91.0,,0.91,75.53
2011-03-10,85,91.0,,0.91,77.35000000000001
2011-03-11,85,91.0,,0.91,77.35000000000001
2011-03-12,84,91.0,,0.91,76.44
2011-03-13,61,91.0,,0.91,55.510000000000005
2011-03-14,82,91.0,,0.91,74.62
2011-03-15,83,91.0,,0.91,75.53
2011-03-16,78,91.0,,0.91,70.98
2011-03-17,90,91.0,,0.91,81.9
2011-03-18,88,91.0,,0.91,80.08
2011-03-19,71,91.0,,0.91,64.61
2011-03-20,73,91.0,,0.91,66.43
2011-03-21,90,91.0,,0.91,81.9
2011-03-22,88,91.0,,0.91,80.08
2011-03-23,93,91.0,,0.91,84.63000000000001
2011-03-24,83,91.0,,0.91,75.53
2011-03-25,89,91.0,,0.91,80.99000000000001
2011-03-26,86,91.0,,0.91,78.26
2011-03-27,75,91.0,,0.91,68.25
2011-03-28,79,91.0,,0.91,71.89
2011-03-29,86,91.0,,0.91,78.26
2011-03-30,100,91.0,,0.91,91.0
2011-03-31,91,91.0,,0.91,82.81
2011-04-01,97,92.0,False,0.92,89.24000000000001
2011-04-02,83,92.0,,0.92,76.36
2011-04-03,82,92.0,,0.92,75.44
2011-04-04,94,92.0,,0.92,86.48
2011-04-05,90,92.0,,0.92,82.8
2011-04-06,94,92.0,,0.92,86.48
2011-04-07,92,92.0,,0.92,84.64
2011-04-08,93,92.0,,0.92,85.56
2011-04-09,87,92.0,,0.92,80.04
2011-04-10,81,92.0,,0.92,74.52000000000001
2011-04-11,94,92.0,,0.92,86.48
2011-04-12,94,92.0,,0.92,86.48
2011-04-13,100,92.0,,0.92,92.0
2011-04-14,100,92.0,,0.92,92.0
2011-04-15,99,92.0,,0.92,91.08
2011-04-16,94,92.0,,0.92,86.48
2011-04-17,84,92.0,,0.92,77.28
2011-04-18,91,92.0,,0.92,83.72
2011-04-19,92,92.0,,0.92,84.64
2011-04-20,89,92.0,,0.92,81.88000000000001
2011-04-21,85,92.0,,0.92,78.2
2011-04-22,87,92.0,,0.92,80.04
2011-04-23,73,92.0,,0.92,67.16
2011-04-24,63,92.0,,0.92,57.96
2011-04-25,87,92.0,,0.92,80.04
2011-04-26,93,92.0,,0.92,85.56
2011-04-27,97,92.0,,0.92,89.24000000000001
2011-04-28,91,92.0,,0.92,83.72
2011-04-29,86,92.0,,0.92,79.12
2011-04-30,96,92.0,,0.92,88.32000000000001
2011-05-01,74,89.0,False,0.89,65.86
2011-05-02,92,89.0,,0.89,81.88
2011-05-03,85,89.0,,0.89,75.65
2011-05-04,86,89.0,,0.89,76.54
2011-05-05,79,89.0,,0.89,70.31
2011-05-06,76,89.0,,0.89,67.64
2011-05-07,87,89.0,,0.89,77.43
2011-05-08,70,89.0,,0.89,62.300000000000004
2011-05-09,91,89.0,,0.89,80.99
2011-05-10,96,89.0,,0.89,85.44
2011-05-11,94,89.0,,0.89,83.66
2011-05-12,93,89.0,,0.89,82.77
2011-05-13,93,89.0,,0.89,82.77
2011-05-14,83,89.0,,0.89,73.87
2011-05-15,76,89.0,,0.89,67.64
2011-05-16,100,89.0,,0.89,89.0
2011-05-17,97,89.0,,0.89,86.33
2011-05-18,95,89.0,,0.89,84.55
2011-05-19,87,89.0,,0.89,77.43
2011-05-20,89,89.0,,0.89,79.21000000000001
2011-05-21,93,89.0,,0.89,82.77
2011-05-22,73,89.0,,0.89,64.97
2011-05-23,82,89.0,,0.89,72.98
2011-05-24,84,89.0,,0.89,74.76
2011-05-25,86,89.0,,0.89,76.54
2011-05-26,92,89.0,,0.89,81.88
2011-05-27,95,89.0,,0.89,84.55
2011-05-28,85,89.0,,0.89,75.65
2011-05-29,77,89.0,,0.89,68.53
2011-05-30,81,89.0,,0.89,72.09
2011-05-31,89,89.0,,0.89,79.21000000000001
2011-06-01,96,90.0,False,0.9,86.4
2011-06-02,97,90.0,,0.9,87.3
2011-06-03,96,90.0,,0.9,86.4
2011-06-04,100,90.0,,0.9,90.0
2011-06-05,85,90.0,,0.9,76.5
2011-06-06,94,90.0,,0.9,84.60000000000001
2011-06-07,93,90.0,,0.9,83.7
2011-06-08,91,90.0,,0.9,81.9
2011-06-09,85,90.0,,0.9,76.5
2011-06-10,81,90.0,,0.9,72.9
2011-06-11,93,90.0,,0.9,83.7
2011-06-12,89,90.0,,0.9,80.10000000000001
2011-06-13,88,90.0,,0.9,79.2
2011-06-14,88,90.0,,0.9,79.2
2011-06-15,88,90.0,,0.9,79.2
2011-06-16,81,90.0,,0.9,72.9
2011-06-17,86,90.0,,0.9,77.4
2011-06-18,85,90.0,,0.9,76.5
2011-06-19,74,90.0,,0.9,66.60000000000001
2011-06-20,86,90.0,,0.9,77.4
2011-06-21,87,90.0,,0.9,78.3
2011-06-22,84,90.0,,0.9,75.60000000000001
2011-06-23,91,90.0,,0.9,81.9
2011-06-24,89,90.0,,0.9,80.10000000000001
2011-06-25,85,90.0,,0.9,76.5
2011-06-26,77,90.0,,0.9,69.3
2011-06-27,85,90.0,,0.9,76.5
2011-06-28,83,90.0,,0.9,74.7
2011-06-29,83,90.0,,0.9,74.7
2011-06-30,79,90.0,,0.9,71.10000000000001
2011-07-01,83,85.0,False,0.85,70.55
2011-07-02,85,85.0,,0.85,72.25
2011-07-03,79,85.0,,0.85,67.14999999999999
2011-07-04,69,85.0,,0.85,58.65
2011-07-05,87,85.0,,0.85,73.95
2011-07-06,92,85.0,,0.85,78.2
2011-07-07,91,85.0,,0.85,77.35
2011-07-08,87,85.0,,0.85,73.95
2011-07-09,94,85.0,,0.85,79.89999999999999
2011-07-10,92,85.0,,0.85,78.2
2011-07-11,96,85.0,,0.85,81.6
2011-07-12,100,85.0,,0.85,85.0
2011-07-13,97,85.0,,0.85,82.45
2011-07-14,94,85.0,,0.85,79.89999999999999
2011-07-15,88,85.0,,0.85,74.8
2011-07-16,84,85.0,,0.85,71.39999999999999
2011-07-17,81,85.0,,0.85,68.85
2011-07-18,97,85.0,,0.85,82.45
2011-07-19,94,85.0,,0.85,79.89999999999999
2011-07-20,98,85.0,,0.85,83.3
2011-07-21,91,85.0,,0.85,77.35
2011-07-22,93,85.0,,0.85,79.05
2011-07-23,84,85.0,,0.85,71.39999999999999
2011-07-24,84,85.0,,0.85,71.39999999999999
2011-07-25,95,85.0,,0.85,80.75
2011-07-26,92,85.0,,0.85,78.2
2011-07-27,96,85.0,,0.85,81.6
2011-07-28,95,85.0,,0.85,80.75
2011-07-29,88,85.0,,0.85,74.8
2011-07-30,74,85.0,,0.85,62.9
2011-07-31,89,85.0,,0.85,75.64999999999999
2011-08-01,85,90.0,False,0.9,76.5
2011-08-02,82,90.0,,0.9,73.8
2011-08-03,85,90.0,,0.9,76.5
2011-08-04,96,90.0,,0.9,86.4
2011-08-05,100,90.0,,0.9,90.0
2011-08-06,85,90.0,,0.9,76.5
2011-08-07,79,90.0,,0.9,71.10000000000001
2011-08-08,84,90.0,,0.9,75.60000000000001
2011-08-09,91,90.0,,0.9,81.9
2011-08-10,86,90.0,,0.9,77.4
2011-08-11,80,90.0,,0.9,72.0
2011-08-12,82,90.0,,0.9,73.8
2011-08-13,68,90.0,,0.9,61.2
2011-08-14,77,90.0,,0.9,69.3
2011-08-15,89,90.0,,0.9,80.10000000000001
2011-08-16,89,90.0,,0.9,80.10000000000001
2011-08-17,89,90.0,,0.9,80.10000000000001
2011-08-18,86,90.0,,0.9,77.4
2011-08-19,82,90.0,,0.9,73.8
2011-08-20,80,90.0,,0.9,72.0
2011-08-21,81,90.0,,0.9,72.9
2011-08-22,83,90.0,,0.9,74.7
2011-08-23,83,90.0,,0.9,74.7
2011-08-24,85,90.0,,0.9,76.5
2011-08-25,78,90.0,,0.9,70.2
2011-08-26,83,90.0,,0.9,74.7
2011-08-27,65,90.0,,0.9,58.5
2011-08-28,64,90.0,,0.9,57.6
2011-08-29,89,90.0,,0.9,80.10000000000001
2011-08-30,84,90.0,,0.9,75.60000000000001
