date,freedom_unscaled,freedom_monthly,isPartial,scale,freedom
2019-02-07,88,80.0,,0.8,70.4
2019-02-08,94,80.0,,0.8,75.2
2019-02-09,69,80.0,,0.8,55.2
2019-02-10,67,80.0,,0.8,53.6
2019-02-11,98,80.0,,0.8,78.4
2019-02-12,89,80.0,,0.8,71.2
2019-02-13,100,80.0,,0.8,80.0
2019-02-14,91,80.0,,0.8,72.8
2019-02-15,95,80.0,,0.8,76.0
2019-02-16,69,80.0,,0.8,55.2
2019-02-17,71,80.0,,0.8,56.800000000000004
2019-02-18,78,80.0,,0.8,62.400000000000006
2019-02-19,90,80.0,,0.8,72.0
2019-02-20,99,80.0,,0.8,79.2
2019-02-21,91,80.0,,0.8,72.8
2019-02-22,93,80.0,,0.8,74.4
2019-02-23,77,80.0,,0.8,61.6
2019-02-24,72,80.0,,0.8,57.6
2019-02-25,99,80.0,,0.8,79.2
2019-02-26,99,80.0,,0.8,79.2
2019-02-27,95,80.0,,0.8,76.0
2019-02-28,94,80.0,,0.8,75.2
2019-03-01,100,79.0,False,0.79,79.0
2019-03-02,80,79.0,,0.79,63.2
2019-03-03,72,79.0,,0.79,56.88
2019-03-04,87,79.0,,0.79,68.73
2019-03-05,92,79.0,,0.79,72.68
2019-03-06,94,79.0,,0.79,74.26
2019-03-07,96,79.0,,0.79,75.84
2019-03-08,97,79.0,,0.79,76.63000000000001
2019-03-09,79,79.0,,0.79,62.410000000000004
2019-03-10,72,79.0,,0.79,56.88
2019-03-11,83,79.0,,0.79,65.57000000000001
2019-03-12,92,79.0,,0.79,72.68
2019-03-13,85,79.0,,0.79,67.15
2019-03-14,87,79.0,,0.79,68.73
2019-03-15,93,79.0,,0.79,73.47
2019-03-16,73,79.0,,0.79,57.67
2019-03-17,77,79.0,,0.79,60.830000000000005
2019-03-18,90,79.0,,0.79,71.10000000000001
2019-03-19,95,79.0,,0.79,75.05
2019-03-20,93,79.0,,0.79,73.47
2019-03-21,92,79.0,,0.79,72.68
2019-03-22,82,79.0,,0.79,64.78
2019-03-23,67,79.0,,0.79,52.93
2019-03-24,72,79.0,,0.79,56.88
2019-03-25,83,79.0,,0.79,65.57000000000001
2019-03-26,90,79.0,,0.79,71.10000000000001
2019-03-27,91,79.0,,0.79,71.89
2019-03-28,89,79.0,,0.79,70.31
2019-03-29,88,79.0,,0.79,69.52000000000001
2019-03-30,75,79.0,,0.79,59.25
2019-03-31,75,79.0,,0.79,59.25
2019-04-01,62,85.0,False,0.85,52.699999999999996
2019-04-02,68,85.0,,0.85,57.8
2019-04-03,72,85.0,,0.85,61.199999999999996
2019-04-04,65,85.0,,0.85,55.25
2019-04-05,59,85.0,,0.85,50.15
2019-04-06,47,85.0,,0.85,39.949999999999996
2019-04-07,49,85.0,,0.85,41.65
2019-04-08,66,85.0,,0.85,56.1
2019-04-09,59,85.0,,0.85,50.15
2019-04-10,66,85.0,,0.85,56.1
2019-04-11,65,85.0,,0.85,55.25
2019-04-12,68,85.0,,0.85,57.8
2019-04-13,53,85.0,,0.85,45.05
2019-04-14,51,85.0,,0.85,43.35
2019-04-15,100,85.0,,0.85,85.0
2019-04-16,89,85.0,,0.85,75.64999999999999
2019-04-17,68,85.0,,0.85,57.8
2019-04-18,62,85.0,,0.85,52.699999999999996
2019-04-19,64,85.0,,0.85,54.4
2019-04-20,48,85.0,,0.85,40.8
2019-04-21,45,85.0,,0.85,38.25
2019-04-22,60,85.0,,0.85,51.0
2019-04-23,66,85.0,,0.85,56.1
2019-04-24,67,85.0,,0.85,56.949999999999996
2019-04-25,63,85.0,,0.85,53.55
2019-04-26,63,85.0,,0.85,53.55
2019-04-27,48,85.0,,0.85,40.8
2019-04-28,52,85.0,,0.85,44.199999999999996
2019-04-29,68,85.0,,0.85,57.8
2019-04-30,66,85.0,,0.85,56.1
2019-05-01,68,87.0,False,0.87,59.16
2019-05-02,63,87.0,,0.87,54.81
2019-05-03,64,87.0,,0.87,55.68
2019-05-04,52,87.0,,0.87,45.24
2019-05-05,46,87.0,,0.87,40.02
2019-05-06,90,87.0,,0.87,78.3
2019-05-07,100,87.0,,0.87,87.0
2019-05-08,68,87.0,,0.87,59.16
2019-05-09,65,87.0,,0.87,56.55
2019-05-10,61,87.0,,0.87,53.07
2019-05-11,52,87.0,,0.87,45.24
2019-05-12,45,87.0,,0.87,39.15
2019-05-13,58,87.0,,0.87,50.46
2019-05-14,68,87.0,,0.87,59.16
2019-05-15,61,87.0,,0.87,53.07
2019-05-16,64,87.0,,0.87,55.68
2019-05-17,60,87.0,,0.87,52.2
2019-05-18,43,87.0,,0.87,37.41
2019-05-19,47,87.0,,0.87,40.89
2019-05-20,56,87.0,,0.87,48.72
2019-05-21,55,87.0,,0.87,47.85
2019-05-22,63,87.0,,0.87,54.81
2019-05-23,60,87.0,,0.87,52.2
2019-05-24,57,87.0,,0.87,49.589999999999996
2019-05-25,51,87.0,,0.87,44.37
2019-05-26,43,87.0,,0.87,37.41
2019-05-27,58,87.0,,0.87,50.46
2019-05-28,62,87.0,,0.87,53.94
2019-05-29,60,87.0,,0.87,52.2
2019-05-30,75,87.0,,0.87,65.25
2019-05-31,63,87.0,,0.87,54.81
2019-06-01,76,78.0,False,0.78,59.28
2019-06-02,76,78.0,,0.78,59.28
2019-06-03,86,78.0,,0.78,67.08
2019-06-04,74,78.0,,0.78,57.72
2019-06-05,79,78.0,,0.78,61.620000000000005
2019-06-06,80,78.0,,0.78,62.400000000000006
2019-06-07,81,78.0,,0.78,63.18
2019-06-08,68,78.0,,0.78,53.04
2019-06-09,69,78.0,,0.78,53.82
2019-06-10,77,78.0,,0.78,60.06
2019-06-11,84,78.0,,0.78,65.52
2019-06-12,80,78.0,,0.78,62.400000000000006
2019-06-13,83,78.0,,0.78,64.74000000000001
2019-06-14,81,78.0,,0.78,63.18
2019-06-15,72,78.0,,0.78,56.160000000000004
2019-06-16,66,78.0,,0.78,51.480000000000004
2019-06-17,78,78.0,,0.78,60.84
2019-06-18,76,78.0,,0.78,59.28
2019-06-19,82,78.0,,0.78,63.96
2019-06-20,77,78.0,,0.78,60.06
2019-06-21,81,78.0,,0.78,63.18
2019-06-22,70,78.0,,0.78,54.6
2019-06-23,74,78.0,,0.78,57.72
2019-06-24,77,78.0,,0.78,60.06
2019-06-25,87,78.0,,0.78,67.86
2019-06-26,86,78.0,,0.78,67.08
2019-06-27,82,78.0,,0.78,63.96
2019-06-28,98,78.0,,0.78,76.44
2019-06-29,100,78.0,,0.78,78.0
2019-06-30,90,78.0,,0.78,70.2
2019-07-01,56,82.0,False,0.82,45.919999999999995
2019-07-02,55,82.0,,0.82,45.099999999999994
2019-07-03,61,82.0,,0.82,50.019999999999996
2019-07-04,100,82.0,,0.82,82.0
2019-07-05,68,82.0,,0.82,55.76
2019-07-06,50,82.0,,0.82,41.0
2019-07-07,45,82.0,,0.82,36.9
2019-07-08,51,82.0,,0.82,41.82
2019-07-09,57,82.0,,0.82,46.739999999999995
2019-07-10,51,82.0,,0.82,41.82
2019-07-11,44,82.0,,0.82,36.08
2019-07-12,46,82.0,,0.82,37.72
2019-07-13,43,82.0,,0.82,35.26
2019-07-14,42,82.0,,0.82,34.44
2019-07-15,45,82.0,,0.82,36.9
2019-07-16,42,82.0,,0.82,34.44
2019-07-17,41,82.0,,0.82,33.62
2019-07-18,40,82.0,,0.82,32.8
2019-07-19,39,82.0,,0.82,31.979999999999997
2019-07-20,39,82.0,,0.82,31.979999999999997
2019-07-21,32,82.0,,0.82,26.24
2019-07-22,38,82.0,,0.82,31.159999999999997
2019-07-23,43,82.0,,0.82,35.26
2019-07-24,42,82.0,,0.82,34.44
2019-07-25,40,82.0,,0.82,32.8
2019-07-26,43,82.0,,0.82,35.26
2019-07-27,40,82.0,,0.82,32.8
2019-07-28,37,82.0,,0.82,30.34
2019-07-29,40,82.0,,0.82,32.8
2019-07-30,44,82.0,,0.82,36.08
2019-07-31,41,82.0,,0.82,33.62
2019-08-01,96,74.0,False,0.74,71.03999999999999
2019-08-02,86,74.0,,0.74,63.64
2019-08-03,85,74.0,,0.74,62.9
2019-08-04,82,74.0,,0.74,60.68
2019-08-05,92,74.0,,0.74,68.08
2019-08-06,94,74.0,,0.74,69.56
2019-08-07,95,74.0,,0.74,70.3
2019-08-08,89,74.0,,0.74,65.86
2019-08-09,85,74.0,,0.74,62.9
2019-08-10,84,74.0,,0.74,62.16
2019-08-11,78,74.0,,0.74,57.72
2019-08-12,93,74.0,,0.74,68.82
2019-08-13,91,74.0,,0.74,67.34
2019-08-14,100,74.0,,0.74,74.0
2019-08-15,100,74.0,,0.74,74.0
2019-08-16,92,74.0,,0.74,68.08
2019-08-17,88,74.0,,0.74,65.12
2019-08-18,84,74.0,,0.74,62.16
2019-08-19,91,74.0,,0.74,67.34
2019-08-20,91,74.0,,0.74,67.34
2019-08-21,97,74.0,,0.74,71.78
2019-08-22,91,74.0,,0.74,67.34
2019-08-23,97,74.0,,0.74,71.78
2019-08-24,88,74.0,,0.74,65.12
2019-08-25,81,74.0,,0.74,59.94
2019-08-26,94,74.0,,0.74,69.56
2019-08-27,94,74.0,,0.74,69.56
2019-08-28,92,74.0,,0.74,68.08
2019-08-29,91,74.0,,0.74,67.34
2019-08-30,96,74.0,,0.74,71.03999999999999
2019-08-31,78,74.0,,0.74,57.72
2019-09-01,56,80.0,False,0.8,44.800000000000004
2019-09-02,60,80.0,,0.8,48.0
2019-09-03,80,80.0,,0.8,64.0
2019-09-04,72,80.0,,0.8,57.6
2019-09-05,93,80.0,,0.8,74.4
2019-09-06,83,80.0,,0.8,66.4
2019-09-07,68,80.0,,0.8,54.400000000000006
2019-09-08,63,80.0,,0.8,50.400000000000006
2019-09-09,89,80.0,,0.8,71.2
2019-09-10,87,80.0,,0.8,69.60000000000001
2019-09-11,100,80.0,,0.8,80.0
2019-09-12,92,80.0,,0.8,73.60000000000001
2019-09-13,90,80.0,,0.8,72.0
2019-09-14,70,80.0,,0.8,56.0
2019-09-15,71,80.0,,0.8,56.800000000000004
2019-09-16,97,80.0,,0.8,77.60000000000001
2019-09-17,99,80.0,,0.8,79.2
2019-09-18,89,80.0,,0.8,71.2
2019-09-19,95,80.0,,0.8,76.0
2019-09-20,92,80.0,,0.8,73.60000000000001
2019-09-21,71,80.0,,0.8,56.800000000000004
2019-09-22,66,80.0,,0.8,52.800000000000004
2019-09-23,87,80.0,,0.8,69.60000000000001
2019-09-24,88,80.0,,0.8,70.4
2019-09-25,82,80.0,,0.8,65.60000000000001
2019-09-26,85,80.0,,0.8,68.0
2019-09-27,76,80.0,,0.8,60.800000000000004
2019-09-28,66,80.0,,0.8,52.800000000000004
2019-09-29,66,80.0,,0.8,52.800000000000004
2019-09-30,82,80.0,,0.8,65.60000000000001
2019-10-01,100,78.0,False,0.78,78.0
2019-10-02,99,78.0,,0.78,77.22
2019-10-03,91,78.0,,0.78,70.98
2019-10-04,82,78.0,,0.78,63.96
2019-10-05,73,78.0,,0.78,56.940000000000005
2019-10-06,66,78.0,,0.78,51.480000000000004
2019-10-07,89,78.0,,0.78,69.42
2019-10-08,88,78.0,,0.78,68.64
2019-10-09,94,78.0,,0.78,73.32000000000001
2019-10-10,82,78.0,,0.78,63.96
2019-10-11,87,78.0,,0.78,67.86
2019-10-12,71,78.0,,0.78,55.38
2019-10-13,71,78.0,,0.78,55.38
2019-10-14,69,78.0,,0.78,53.82
2019-10-15,88,78.0,,0.78,68.64
2019-10-16,85,78.0,,0.78,66.3
2019-10-17,91,78.0,,0.78,70.98
2019-10-18,80,78.0,,0.78,62.400000000000006
2019-10-19,68,78.0,,0.78,53.04
2019-10-20,60,78.0,,0.78,46.800000000000004
2019-10-21,83,78.0,,0.78,64.74000000000001
2019-10-22,86,78.0,,0.78,67.08
2019-10-23,82,78.0,,0.78,63.96
2019-10-24,86,78.0,,0.78,67.08
2019-10-25,75,78.0,,0.78,58.5
2019-10-26,69,78.0,,0.78,53.82
2019-10-27,61,78.0,,0.78,47.58
2019-10-28,87,78.0,,0.78,67.86
2019-10-29,88,78.0,,0.78,68.64
2019-10-30,86,78.0,,0.78,67.08
2019-10-31,77,78.0,,0.78,60.06
2019-11-01,93,72.0,False,0.72,66.96
2019-11-02,69,72.0,,0.72,49.68
2019-11-03,69,72.0,,0.72,49.68
2019-11-04,88,72.0,,0.72,63.36
2019-11-05,91,72.0,,0.72,65.52
2019-11-06,84,72.0,,0.72,60.48
2019-11-07,94,72.0,,0.72,67.67999999999999
2019-11-08,86,72.0,,0.72,61.919999999999995
2019-11-09,74,72.0,,0.72,53.28
2019-11-10,66,72.0,,0.72,47.519999999999996
2019-11-11,88,72.0,,0.72,63.36
2019-11-12,92,72.0,,0.72,66.24
2019-11-13,87,72.0,,0.72,62.64
2019-11-14,96,72.0,,0.72,69.12
2019-11-15,100,72.0,,0.72,72.0
2019-11-16,71,72.0,,0.72,51.12
2019-11-17,61,72.0,,0.72,43.92
2019-11-18,94,72.0,,0.72,67.67999999999999
2019-11-19,91,72.0,,0.72,65.52
2019-11-20,90,72.0,,0.72,64.8
2019-11-21,89,72.0,,0.72,64.08
2019-11-22,88,72.0,,0.72,63.36
2019-11-23,66,72.0,,0.72,47.519999999999996
2019-11-24,58,72.0,,0.72,41.76
2019-11-25,79,72.0,,0.72,56.879999999999995
2019-11-26,79,72.0,,0.72,56.879999999999995
2019-11-27,70,72.0,,0.72,50.4
2019-11-28,55,72.0,,0.72,39.6
2019-11-29,62,72.0,,0.72,44.64
2019-11-30,66,72.0,,0.72,47.519999999999996
2019-12-01,74,65.0,False,0.65,48.1
2019-12-02,95,65.0,,0.65,61.75
2019-12-03,92,65.0,,0.65,59.800000000000004
2019-12-04,92,65.0,,0.65,59.800000000000004
2019-12-05,97,65.0,,0.65,63.050000000000004
2019-12-06,90,65.0,,0.65,58.5
2019-12-07,67,65.0,,0.65,43.550000000000004
2019-12-08,64,65.0,,0.65,41.6
2019-12-09,96,65.0,,0.65,62.400000000000006
2019-12-10,100,65.0,,0.65,65.0
2019-12-11,95,65.0,,0.65,61.75
2019-12-12,89,65.0,,0.65,57.85
2019-12-13,96,65.0,,0.65,62.400000000000006
2019-12-14,71,65.0,,0.65,46.15
2019-12-15,74,65.0,,0.65,48.1
2019-12-16,94,65.0,,0.65,61.1
2019-12-17,89,65.0,,0.65,57.85
2019-12-18,84,65.0,,0.65,54.6
2019-12-19,81,65.0,,0.65,52.65
2019-12-20,82,65.0,,0.65,53.300000000000004
2019-12-21,62,65.0,,0.65,40.300000000000004
2019-12-22,52,65.0,,0.65,33.800000000000004
2019-12-23,64,65.0,,0.65,41.6
2019-12-24,54,65.0,,0.65,35.1
2019-12-25,52,65.0,,0.65,33.800000000000004
2019-12-26,69,65.0,,0.65,44.85
2019-12-27,70,65.0,,0.65,45.5
2019-12-28,71,65.0,,0.65,46.15
2019-12-29,58,65.0,,0.65,37.7
2019-12-30,73,65.0,,0.65,47.45
2019-12-31,75,65.0,,0.65,48.75
2020-01-01,66,76.0,False,0.76,50.160000000000004
2020-01-02,76,76.0,,0.76,57.76
2020-01-03,77,76.0,,0.76,58.52
2020-01-04,70,76.0,,0.76,53.2
2020-01-05,71,76.0,,0.76,53.96
2020-01-06,66,76.0,,0.76,50.160000000000004
2020-01-07,79,76.0,,0.76,60.04
2020-01-08,89,76.0,,0.76,67.64
2020-01-09,81,76.0,,0.76,61.56
2020-01-10,80,76.0,,0.76,60.8
2020-01-11,61,76.0,,0.76,46.36
2020-01-12,66,76.0,,0.76,50.160000000000004
2020-01-13,97,76.0,,0.76,73.72
2020-01-14,84,76.0,,0.76,63.84
2020-01-15,100,76.0,,0.76,76.0
2020-01-16,92,76.0,,0.76,69.92
2020-01-17,92,76.0,,0.76,69.92
2020-01-18,62,76.0,,0.76,47.12
2020-01-19,66,76.0,,0.76,50.160000000000004
2020-01-20,72,76.0,,0.76,54.72
2020-01-21,86,76.0,,0.76,65.36
2020-01-22,87,76.0,,0.76,66.12
2020-01-23,93,76.0,,0.76,70.68
2020-01-24,88,76.0,,0.76,66.88
2020-01-25,73,76.0,,0.76,55.480000000000004
2020-01-26,64,76.0,,0.76,48.64
2020-01-27,76,76.0,,0.76,57.76
2020-01-28,90,76.0,,0.76,68.4
2020-01-29,90,76.0,,0.76,68.4
2020-01-30,83,76.0,,0.76,63.08
2020-01-31,94,76.0,,0.76,71.44
2020-02-01,24,94.0,False,0.94,22.56
2020-02-02,21,94.0,,0.94,19.74
2020-02-03,28,94.0,,0.94,26.32
2020-02-04,33,94.0,,0.94,31.02
2020-02-05,100,94.0,,0.94,94.0
2020-02-06,60,94.0,,0.94,56.4
2020-02-07,45,94.0,,0.94,42.3
2020-02-08,36,94.0,,0.94,33.839999999999996
2020-02-09,32,94.0,,0.94,30.08
2020-02-10,35,94.0,,0.94,32.9
2020-02-11,34,94.0,,0.94,31.959999999999997
2020-02-12,33,94.0,,0.94,31.02
2020-02-13,32,94.0,,0.94,30.08
2020-02-14,30,94.0,,0.94,28.2
2020-02-15,24,94.0,,0.94,22.56
2020-02-16,23,94.0,,0.94,21.619999999999997
2020-02-17,27,94.0,,0.94,25.38
2020-02-18,33,94.0,,0.94,31.02
2020-02-19,34,94.0,,0.94,31.959999999999997
2020-02-20,30,94.0,,0.94,28.2
2020-02-21,30,94.0,,0.94,28.2
2020-02-22,24,94.0,,0.94,22.56
2020-02-23,23,94.0,,0.94,21.619999999999997
2020-02-24,33,94.0,,0.94,31.02
2020-02-25,32,94.0,,0.94,30.08
2020-02-26,32,94.0,,0.94,30.08
2020-02-27,32,94.0,,0.94,30.08
2020-02-28,31,94.0,,0.94,29.139999999999997
2020-02-29,24,94.0,,0.94,22.56
2020-03-01,79,78.0,False,0.78,61.620000000000005
2020-03-02,88,78.0,,0.78,68.64
2020-03-03,91,78.0,,0.78,70.98
2020-03-04,87,78.0,,0.78,67.86
2020-03-05,91,78.0,,0.78,70.98
2020-03-06,94,78.0,,0.78,73.32000000000001
2020-03-07,82,78.0,,0.78,63.96
2020-03-08,76,78.0,,0.78,59.28
2020-03-09,95,78.0,,0.78,74.10000000000001
2020-03-10,93,78.0,,0.78,72.54
2020-03-11,100,78.0,,0.78,78.0
2020-03-12,74,78.0,,0.78,57.72
2020-03-13,76,78.0,,0.78,59.28
2020-03-14,76,78.0,,0.78,59.28
2020-03-15,77,78.0,,0.78,60.06
2020-03-16,86,78.0,,0.78,67.08
2020-03-17,75,78.0,,0.78,58.5
2020-03-18,78,78.0,,0.78,60.84
2020-03-19,78,78.0,,0.78,60.84
2020-03-20,74,78.0,,0.78,57.72
2020-03-21,72,78.0,,0.78,56.160000000000004
2020-03-22,68,78.0,,0.78,53.04
2020-03-23,74,78.0,,0.78,57.72
2020-03-24,76,78.0,,0.78,59.28
2020-03-25,72,78.0,,0.78,56.160000000000004
2020-03-26,80,78.0,,0.78,62.400000000000006
2020-03-27,76,78.0,,0.78,59.28
2020-03-28,73,78.0,,0.78,56.940000000000005
2020-03-29,66,78.0,,0.78,51.480000000000004
2020-03-30,85,78.0,,0.78,66.3
2020-03-31,79,78.0,,0.78,61.620000000000005
2020-04-01,92,79.0,False,0.79,72.68
2020-04-02,100,79.0,,0.79,79.0
2020-04-03,96,79.0,,0.79,75.84
2020-04-04,68,79.0,,0.79,53.72
2020-04-05,71,79.0,,0.79,56.09
2020-04-06,84,79.0,,0.79,66.36
2020-04-07,86,79.0,,0.79,67.94
2020-04-08,82,79.0,,0.79,64.78
2020-04-09,80,79.0,,0.79,63.2
2020-04-10,84,79.0,,0.79,66.36
2020-04-11,68,79.0,,0.79,53.72
2020-04-12,70,79.0,,0.79,55.300000000000004
2020-04-13,87,79.0,,0.79,68.73
2020-04-14,95,79.0,,0.79,75.05
2020-04-15,94,79.0,,0.79,74.26
2020-04-16,99,79.0,,0.79,78.21000000000001
2020-04-17,90,79.0,,0.79,71.10000000000001
2020-04-18,77,79.0,,0.79,60.830000000000005
2020-04-19,78,79.0,,0.79,61.620000000000005
2020-04-20,92,79.0,,0.79,72.68
2020-04-21,90,79.0,,0.79,71.10000000000001
2020-04-22,91,79.0,,0.79,71.89
2020-04-23,89,79.0,,0.79,70.31
2020-04-24,83,79.0,,0.79,65.57000000000001
2020-04-25,76,79.0,,0.79,60.040000000000006
2020-04-26,76,79.0,,0.79,60.040000000000006
2020-04-27,92,79.0,,0.79,72.68
2020-04-28,87,79.0,,0.79,68.73
2020-04-29,96,79.0,,0.79,75.84
2020-04-30,93,79.0,,0.79,73.47
2020-05-01,56,84.0,False,0.84,47.04
2020-05-02,50,84.0,,0.84,42.0
2020-05-03,52,84.0,,0.84,43.68
2020-05-04,57,84.0,,0.84,47.879999999999995
2020-05-05,63,84.0,,0.84,52.919999999999995
2020-05-06,56,84.0,,0.84,47.04
2020-05-07,59,84.0,,0.84,49.559999999999995
2020-05-08,54,84.0,,0.84,45.36
2020-05-09,47,84.0,,0.84,39.48
2020-05-10,42,84.0,,0.84,35.28
2020-05-11,54,84.0,,0.84,45.36
2020-05-12,54,84.0,,0.84,45.36
2020-05-13,57,84.0,,0.84,47.879999999999995
2020-05-14,56,84.0,,0.84,47.04
2020-05-15,59,84.0,,0.84,49.559999999999995
2020-05-16,49,84.0,,0.84,41.16
2020-05-17,46,84.0,,0.84,38.64
2020-05-18,54,84.0,,0.84,45.36
2020-05-19,54,84.0,,0.84,45.36
2020-05-20,54,84.0,,0.84,45.36
2020-05-21,53,84.0,,0.84,44.519999999999996
2020-05-22,54,84.0,,0.84,45.36
2020-05-23,48,84.0,,0.84,40.32
2020-05-24,46,84.0,,0.84,38.64
2020-05-25,55,84.0,,0.84,46.199999999999996
2020-05-26,52,84.0,,0.84,43.68
2020-05-27,50,84.0,,0.84,42.0
2020-05-28,66,84.0,,0.84,55.44
2020-05-29,100,84.0,,0.84,84.0
2020-05-30,91,84.0,,0.84,76.44
2020-05-31,97,84.0,,0.84,81.48
2020-06-01,86,87.0,False,0.87,74.82
2020-06-02,100,87.0,,0.87,87.0
2020-06-03,78,87.0,,0.87,67.86
2020-06-04,73,87.0,,0.87,63.51
2020-06-05,65,87.0,,0.87,56.55
2020-06-06,63,87.0,,0.87,54.81
2020-06-07,56,87.0,,0.87,48.72
2020-06-08,56,87.0,,0.87,48.72
2020-06-09,59,87.0,,0.87,51.33
2020-06-10,61,87.0,,0.87,53.07
2020-06-11,51,87.0,,0.87,44.37
2020-06-12,56,87.0,,0.87,48.72
2020-06-13,55,87.0,,0.87,47.85
2020-06-14,52,87.0,,0.87,45.24
2020-06-15,58,87.0,,0.87,50.46
2020-06-16,62,87.0,,0.87,53.94
2020-06-17,64,87.0,,0.87,55.68
2020-06-18,56,87.0,,0.87,48.72
2020-06-19,75,87.0,,0.87,65.25
2020-06-20,58,87.0,,0.87,50.46
2020-06-21,51,87.0,,0.87,44.37
2020-06-22,54,87.0,,0.87,46.98
2020-06-23,53,87.0,,0.87,46.11
2020-06-24,53,87.0,,0.87,46.11
2020-06-25,56,87.0,,0.87,48.72
2020-06-26,61,87.0,,0.87,53.07
2020-06-27,55,87.0,,0.87,47.85
2020-06-28,55,87.0,,0.87,47.85
2020-06-29,58,87.0,,0.87,50.46
2020-06-30,55,87.0,,0.87,47.85
2020-07-01,72,83.0,False,0.83,59.76
2020-07-02,63,83.0,,0.83,52.29
2020-07-03,68,83.0,,0.83,56.44
2020-07-04,100,83.0,,0.83,83.0
2020-07-05,77,83.0,,0.83,63.91
2020-07-06,60,83.0,,0.83,49.8
2020-07-07,60,83.0,,0.83,49.8
2020-07-08,56,83.0,,0.83,46.48
2020-07-09,58,83.0,,0.83,48.14
2020-07-10,57,83.0,,0.83,47.309999999999995
2020-07-11,47,83.0,,0.83,39.01
2020-07-12,51,83.0,,0.83,42.33
2020-07-13,57,83.0,,0.83,47.309999999999995
2020-07-14,53,83.0,,0.83,43.989999999999995
2020-07-15,66,83.0,,0.83,54.779999999999994
2020-07-16,49,83.0,,0.83,40.669999999999995
2020-07-17,49,83.0,,0.83,40.669999999999995
2020-07-18,60,83.0,,0.83,49.8
2020-07-19,59,83.0,,0.83,48.97
2020-07-20,58,83.0,,0.83,48.14
2020-07-21,59,83.0,,0.83,48.97
2020-07-22,53,83.0,,0.83,43.989999999999995
2020-07-23,53,83.0,,0.83,43.989999999999995
2020-07-24,54,83.0,,0.83,44.82
2020-07-25,54,83.0,,0.83,44.82
2020-07-26,53,83.0,,0.83,43.989999999999995
2020-07-27,59,83.0,,0.83,48.97
2020-07-28,59,83.0,,0.83,48.97
2020-07-29,52,83.0,,0.83,43.16
2020-07-30,57,83.0,,0.83,47.309999999999995
2020-07-31,56,83.0,,0.83,46.48
2020-08-01,90,74.0,False,0.74,66.6
2020-08-02,80,74.0,,0.74,59.2
2020-08-03,95,74.0,,0.74,70.3
2020-08-04,84,74.0,,0.74,62.16
2020-08-05,79,74.0,,0.74,58.46
2020-08-06,84,74.0,,0.74,62.16
2020-08-07,89,74.0,,0.74,65.86
2020-08-08,81,74.0,,0.74,59.94
2020-08-09,82,74.0,,0.74,60.68
2020-08-10,90,74.0,,0.74,66.6
2020-08-11,91,74.0,,0.74,67.34
2020-08-12,92,74.0,,0.74,68.08
2020-08-13,93,74.0,,0.74,68.82
2020-08-14,89,74.0,,0.74,65.86
2020-08-15,82,74.0,,0.74,60.68
2020-08-16,75,74.0,,0.74,55.5
2020-08-17,86,74.0,,0.74,63.64
2020-08-18,84,74.0,,0.74,62.16
2020-08-19,79,74.0,,0.74,58.46
2020-08-20,100,74.0,,0.74,74.0
2020-08-21,83,74.0,,0.74,61.42
2020-08-22,78,74.0,,0.74,57.72
2020-08-23,82,74.0,,0.74,60.68
2020-08-24,90,74.0,,0.74,66.6
2020-08-25,90,74.0,,0.74,66.6
2020-08-26,92,74.0,,0.74,68.08
2020-08-27,92,74.0,,0.74,68.08
2020-08-28,94,74.0,,0.74,69.56
2020-08-29,84,74.0,,0.74,62.16
2020-08-30,79,74.0,,0.74,58.46
2020-08-31,100,74.0,,0.74,74.0
2020-09-01,86,85.0,False,0.85,73.1
2020-09-02,80,85.0,,0.85,68.0
2020-09-03,81,85.0,,0.85,68.85
2020-09-04,82,85.0,,0.85,69.7
2020-09-05,70,85.0,,0.85,59.5
2020-09-06,67,85.0,,0.85,56.949999999999996
2020-09-07,65,85.0,,0.85,55.25
2020-09-08,80,85.0,,0.85,68.0
2020-09-09,84,85.0,,0.85,71.39999999999999
2020-09-10,84,85.0,,0.85,71.39999999999999
2020-09-11,100,85.0,,0.85,85.0
2020-09-12,79,85.0,,0.85,67.14999999999999
2020-09-13,70,85.0,,0.85,59.5
2020-09-14,88,85.0,,0.85,74.8
2020-09-15,93,85.0,,0.85,79.05
2020-09-16,92,85.0,,0.85,78.2
2020-09-17,93,85.0,,0.85,79.05
2020-09-18,93,85.0,,0.85,79.05
2020-09-19,71,85.0,,0.85,60.35
2020-09-20,64,85.0,,0.85,54.4
2020-09-21,88,85.0,,0.85,74.8
2020-09-22,94,85.0,,0.85,79.89999999999999
2020-09-23,90,85.0,,0.85,76.5
2020-09-24,85,85.0,,0.85,72.25
2020-09-25,91,85.0,,0.85,77.35
2020-09-26,74,85.0,,0.85,62.9
2020-09-27,64,85.0,,0.85,54.4
2020-09-28,85,85.0,,0.85,72.25
2020-09-29,86,85.0,,0.85,73.1
2020-09-30,92,85.0,,0.85,78.2
2020-10-01,100,77.0,False,0.77,77.0
2020-10-02,91,77.0,,0.77,70.07000000000001
2020-10-03,64,77.0,,0.77,49.28
2020-10-04,66,77.0,,0.77,50.82
2020-10-05,91,77.0,,0.77,70.07000000000001
2020-10-06,94,77.0,,0.77,72.38
2020-10-07,90,77.0,,0.77,69.3
2020-10-08,92,77.0,,0.77,70.84
2020-10-09,89,77.0,,0.77,68.53
