date,investment_unscaled,investment_monthly,isPartial,scale,investment
2018-12-14,70,66.0,,0.66,46.2
2018-12-15,51,66.0,,0.66,33.660000000000004
2018-12-16,45,66.0,,0.66,29.700000000000003
2018-12-17,71,66.0,,0.66,46.86
2018-12-18,97,66.0,,0.66,64.02
2018-12-19,81,66.0,,0.66,53.46
2018-12-20,68,66.0,,0.66,44.88
2018-12-21,67,66.0,,0.66,44.22
2018-12-22,52,66.0,,0.66,34.32
2018-12-23,43,66.0,,0.66,28.380000000000003
2018-12-24,38,66.0,,0.66,25.080000000000002
2018-12-25,35,66.0,,0.66,23.1
2018-12-26,62,66.0,,0.66,40.92
2018-12-27,62,66.0,,0.66,40.92
2018-12-28,64,66.0,,0.66,42.24
2018-12-29,49,66.0,,0.66,32.34
2018-12-30,42,66.0,,0.66,27.720000000000002
2018-12-31,59,66.0,,0.66,38.940000000000005
2019-01-01,46,74.0,False,0.74,34.04
2019-01-02,84,74.0,,0.74,62.16
2019-01-03,81,74.0,,0.74,59.94
2019-01-04,84,74.0,,0.74,62.16
2019-01-05,56,74.0,,0.74,41.44
2019-01-06,49,74.0,,0.74,36.26
2019-01-07,75,74.0,,0.74,55.5
2019-01-08,84,74.0,,0.74,62.16
2019-01-09,82,74.0,,0.74,60.68
2019-01-10,95,74.0,,0.74,70.3
2019-01-11,78,74.0,,0.74,57.72
2019-01-12,53,74.0,,0.74,39.22
2019-01-13,56,74.0,,0.74,41.44
2019-01-14,81,74.0,,0.74,59.94
2019-01-15,84,74.0,,0.74,62.16
2019-01-16,94,74.0,,0.74,69.56
2019-01-17,100,74.0,,0.74,74.0
2019-01-18,84,74.0,,0.74,62.16
2019-01-19,56,74.0,,0.74,41.44
2019-01-20,64,74.0,,0.74,47.36
2019-01-21,70,74.0,,0.74,51.8
2019-01-22,91,74.0,,0.74,67.34
2019-01-23,92,74.0,,0.74,68.08
2019-01-24,95,74.0,,0.74,70.3
2019-01-25,83,74.0,,0.74,61.42
2019-01-26,56,74.0,,0.74,41.44
2019-01-27,56,74.0,,0.74,41.44
2019-01-28,93,74.0,,0.74,68.82
2019-01-29,96,74.0,,0.74,71.03999999999999
2019-01-30,92,74.0,,0.74,68.08
2019-01-31,85,74.0,,0.74,62.9
2019-02-01,94,79.0,False,0.79,74.26
2019-02-02,60,79.0,,0.79,47.400000000000006
2019-02-03,58,79.0,,0.79,45.82
2019-02-04,85,79.0,,0.79,67.15
2019-02-05,90,79.0,,0.79,71.10000000000001
2019-02-06,100,79.0,,0.79,79.0
2019-02-07,94,79.0,,0.79,74.26
2019-02-08,85,79.0,,0.79,67.15
2019-02-09,59,79.0,,0.79,46.61
2019-02-10,62,79.0,,0.79,48.980000000000004
2019-02-11,82,79.0,,0.79,64.78
2019-02-12,86,79.0,,0.79,67.94
2019-02-13,92,79.0,,0.79,72.68
2019-02-14,90,79.0,,0.79,71.10000000000001
2019-02-15,84,79.0,,0.79,66.36
2019-02-16,60,79.0,,0.79,47.400000000000006
2019-02-17,67,79.0,,0.79,52.93
2019-02-18,75,79.0,,0.79,59.25
2019-02-19,88,79.0,,0.79,69.52000000000001
2019-02-20,88,79.0,,0.79,69.52000000000001
2019-02-21,82,79.0,,0.79,64.78
2019-02-22,84,79.0,,0.79,66.36
2019-02-23,78,79.0,,0.79,61.620000000000005
2019-02-24,67,79.0,,0.79,52.93
2019-02-25,93,79.0,,0.79,73.47
2019-02-26,90,79.0,,0.79,71.10000000000001
2019-02-27,87,79.0,,0.79,68.73
2019-02-28,90,79.0,,0.79,71.10000000000001
2019-03-01,78,77.0,False,0.77,60.06
2019-03-02,58,77.0,,0.77,44.660000000000004
2019-03-03,59,77.0,,0.77,45.43
2019-03-04,83,77.0,,0.77,63.910000000000004
2019-03-05,99,77.0,,0.77,76.23
2019-03-06,89,77.0,,0.77,68.53
2019-03-07,97,77.0,,0.77,74.69
2019-03-08,74,77.0,,0.77,56.980000000000004
2019-03-09,59,77.0,,0.77,45.43
2019-03-10,50,77.0,,0.77,38.5
2019-03-11,93,77.0,,0.77,71.61
2019-03-12,88,77.0,,0.77,67.76
2019-03-13,82,77.0,,0.77,63.14
2019-03-14,91,77.0,,0.77,70.07000000000001
2019-03-15,70,77.0,,0.77,53.9
2019-03-16,54,77.0,,0.77,41.58
2019-03-17,58,77.0,,0.77,44.660000000000004
2019-03-18,96,77.0,,0.77,73.92
2019-03-19,100,77.0,,0.77,77.0
2019-03-20,97,77.0,,0.77,74.69
2019-03-21,83,77.0,,0.77,63.910000000000004
2019-03-22,70,77.0,,0.77,53.9
2019-03-23,53,77.0,,0.77,40.81
2019-03-24,63,77.0,,0.77,48.51
2019-03-25,95,77.0,,0.77,73.15
2019-03-26,95,77.0,,0.77,73.15
2019-03-27,94,77.0,,0.77,72.38
2019-03-28,90,77.0,,0.77,69.3
2019-03-29,87,77.0,,0.77,66.99
2019-03-30,62,77.0,,0.77,47.74
2019-03-31,61,77.0,,0.77,46.97
2019-04-01,96,83.0,False,0.83,79.67999999999999
2019-04-02,98,83.0,,0.83,81.33999999999999
2019-04-03,100,83.0,,0.83,83.0
2019-04-04,95,83.0,,0.83,78.85
2019-04-05,77,83.0,,0.83,63.91
2019-04-06,54,83.0,,0.83,44.82
2019-04-07,59,83.0,,0.83,48.97
2019-04-08,90,83.0,,0.83,74.7
2019-04-09,99,83.0,,0.83,82.17
2019-04-10,87,83.0,,0.83,72.21
2019-04-11,90,83.0,,0.83,74.7
2019-04-12,80,83.0,,0.83,66.39999999999999
2019-04-13,56,83.0,,0.83,46.48
2019-04-14,64,83.0,,0.83,53.12
2019-04-15,90,83.0,,0.83,74.7
2019-04-16,98,83.0,,0.83,81.33999999999999
2019-04-17,88,83.0,,0.83,73.03999999999999
2019-04-18,85,83.0,,0.83,70.55
2019-04-19,62,83.0,,0.83,51.46
2019-04-20,44,83.0,,0.83,36.519999999999996
2019-04-21,59,83.0,,0.83,48.97
2019-04-22,87,83.0,,0.83,72.21
2019-04-23,86,83.0,,0.83,71.38
2019-04-24,91,83.0,,0.83,75.53
2019-04-25,88,83.0,,0.83,73.03999999999999
2019-04-26,78,83.0,,0.83,64.74
2019-04-27,51,83.0,,0.83,42.33
2019-04-28,69,83.0,,0.83,57.269999999999996
2019-04-29,93,83.0,,0.83,77.19
2019-04-30,95,83.0,,0.83,78.85
2019-05-01,91,71.0,False,0.71,64.61
2019-05-02,87,71.0,,0.71,61.769999999999996
2019-05-03,85,71.0,,0.71,60.349999999999994
2019-05-04,51,71.0,,0.71,36.21
2019-05-05,62,71.0,,0.71,44.019999999999996
2019-05-06,89,71.0,,0.71,63.19
2019-05-07,89,71.0,,0.71,63.19
2019-05-08,78,71.0,,0.71,55.379999999999995
2019-05-09,83,71.0,,0.71,58.93
2019-05-10,70,71.0,,0.71,49.699999999999996
2019-05-11,52,71.0,,0.71,36.92
2019-05-12,55,71.0,,0.71,39.05
2019-05-13,94,71.0,,0.71,66.74
2019-05-14,100,71.0,,0.71,71.0
2019-05-15,83,71.0,,0.71,58.93
2019-05-16,83,71.0,,0.71,58.93
2019-05-17,73,71.0,,0.71,51.83
2019-05-18,41,71.0,,0.71,29.11
2019-05-19,57,71.0,,0.71,40.47
2019-05-20,76,71.0,,0.71,53.959999999999994
2019-05-21,81,71.0,,0.71,57.51
2019-05-22,86,71.0,,0.71,61.059999999999995
2019-05-23,78,71.0,,0.71,55.379999999999995
2019-05-24,69,71.0,,0.71,48.989999999999995
2019-05-25,44,71.0,,0.71,31.24
2019-05-26,46,71.0,,0.71,32.66
2019-05-27,54,71.0,,0.71,38.339999999999996
2019-05-28,79,71.0,,0.71,56.089999999999996
2019-05-29,84,71.0,,0.71,59.64
2019-05-30,89,71.0,,0.71,63.19
2019-05-31,70,71.0,,0.71,49.699999999999996
2019-06-01,44,71.0,False,0.71,31.24
2019-06-02,61,71.0,,0.71,43.309999999999995
2019-06-03,84,71.0,,0.71,59.64
2019-06-04,92,71.0,,0.71,65.32
2019-06-05,82,71.0,,0.71,58.22
2019-06-06,91,71.0,,0.71,64.61
2019-06-07,83,71.0,,0.71,58.93
2019-06-08,54,71.0,,0.71,38.339999999999996
2019-06-09,60,71.0,,0.71,42.599999999999994
2019-06-10,86,71.0,,0.71,61.059999999999995
2019-06-11,92,71.0,,0.71,65.32
2019-06-12,93,71.0,,0.71,66.03
2019-06-13,89,71.0,,0.71,63.19
2019-06-14,81,71.0,,0.71,57.51
2019-06-15,61,71.0,,0.71,43.309999999999995
2019-06-16,69,71.0,,0.71,48.989999999999995
2019-06-17,89,71.0,,0.71,63.19
2019-06-18,97,71.0,,0.71,68.86999999999999
2019-06-19,98,71.0,,0.71,69.58
2019-06-20,90,71.0,,0.71,63.9
2019-06-21,86,71.0,,0.71,61.059999999999995
2019-06-22,53,71.0,,0.71,37.629999999999995
2019-06-23,55,71.0,,0.71,39.05
2019-06-24,83,71.0,,0.71,58.93
2019-06-25,91,71.0,,0.71,64.61
2019-06-26,94,71.0,,0.71,66.74
2019-06-27,100,71.0,,0.71,71.0
2019-06-28,81,71.0,,0.71,57.51
2019-06-29,58,71.0,,0.71,41.18
2019-06-30,59,71.0,,0.71,41.89
2019-07-01,82,73.0,False,0.73,59.86
2019-07-02,82,73.0,,0.73,59.86
2019-07-03,79,73.0,,0.73,57.67
2019-07-04,52,73.0,,0.73,37.96
2019-07-05,56,73.0,,0.73,40.879999999999995
2019-07-06,45,73.0,,0.73,32.85
2019-07-07,59,73.0,,0.73,43.07
2019-07-08,86,73.0,,0.73,62.78
2019-07-09,90,73.0,,0.73,65.7
2019-07-10,87,73.0,,0.73,63.51
2019-07-11,87,73.0,,0.73,63.51
2019-07-12,81,73.0,,0.73,59.129999999999995
2019-07-13,56,73.0,,0.73,40.879999999999995
2019-07-14,61,73.0,,0.73,44.53
2019-07-15,79,73.0,,0.73,57.67
2019-07-16,99,73.0,,0.73,72.27
2019-07-17,100,73.0,,0.73,73.0
2019-07-18,99,73.0,,0.73,72.27
2019-07-19,73,73.0,,0.73,53.29
2019-07-20,46,73.0,,0.73,33.58
2019-07-21,67,73.0,,0.73,48.91
2019-07-22,88,73.0,,0.73,64.24
2019-07-23,94,73.0,,0.73,68.62
2019-07-24,91,73.0,,0.73,66.42999999999999
2019-07-25,91,73.0,,0.73,66.42999999999999
2019-07-26,79,73.0,,0.73,57.67
2019-07-27,49,73.0,,0.73,35.769999999999996
2019-07-28,55,73.0,,0.73,40.15
2019-07-29,95,73.0,,0.73,69.35
2019-07-30,100,73.0,,0.73,73.0
2019-07-31,86,73.0,,0.73,62.78
2019-08-01,96,69.0,False,0.69,66.24
2019-08-02,69,69.0,,0.69,47.61
2019-08-03,64,69.0,,0.69,44.16
2019-08-04,59,69.0,,0.69,40.709999999999994
2019-08-05,82,69.0,,0.69,56.58
2019-08-06,88,69.0,,0.69,60.72
2019-08-07,84,69.0,,0.69,57.959999999999994
2019-08-08,82,69.0,,0.69,56.58
2019-08-09,84,69.0,,0.69,57.959999999999994
2019-08-10,51,69.0,,0.69,35.19
2019-08-11,57,69.0,,0.69,39.33
2019-08-12,89,69.0,,0.69,61.41
2019-08-13,95,69.0,,0.69,65.55
2019-08-14,100,69.0,,0.69,69.0
2019-08-15,90,69.0,,0.69,62.099999999999994
2019-08-16,84,69.0,,0.69,57.959999999999994
2019-08-17,53,69.0,,0.69,36.57
2019-08-18,53,69.0,,0.69,36.57
2019-08-19,92,69.0,,0.69,63.48
2019-08-20,92,69.0,,0.69,63.48
2019-08-21,95,69.0,,0.69,65.55
2019-08-22,92,69.0,,0.69,63.48
2019-08-23,83,69.0,,0.69,57.269999999999996
2019-08-24,52,69.0,,0.69,35.879999999999995
2019-08-25,60,69.0,,0.69,41.4
2019-08-26,86,69.0,,0.69,59.339999999999996
2019-08-27,93,69.0,,0.69,64.17
2019-08-28,97,69.0,,0.69,66.92999999999999
2019-08-29,86,69.0,,0.69,59.339999999999996
2019-08-30,79,69.0,,0.69,54.51
2019-08-31,45,69.0,,0.69,31.049999999999997
2019-09-01,46,77.0,False,0.77,35.42
2019-09-02,55,77.0,,0.77,42.35
2019-09-03,80,77.0,,0.77,61.6
2019-09-04,83,77.0,,0.77,63.910000000000004
2019-09-05,92,77.0,,0.77,70.84
2019-09-06,76,77.0,,0.77,58.52
2019-09-07,54,77.0,,0.77,41.58
2019-09-08,59,77.0,,0.77,45.43
2019-09-09,86,77.0,,0.77,66.22
2019-09-10,86,77.0,,0.77,66.22
2019-09-11,82,77.0,,0.77,63.14
2019-09-12,90,77.0,,0.77,69.3
2019-09-13,77,77.0,,0.77,59.29
2019-09-14,46,77.0,,0.77,35.42
2019-09-15,59,77.0,,0.77,45.43
2019-09-16,87,77.0,,0.77,66.99
2019-09-17,88,77.0,,0.77,67.76
2019-09-18,87,77.0,,0.77,66.99
2019-09-19,84,77.0,,0.77,64.68
2019-09-20,85,77.0,,0.77,65.45
2019-09-21,44,77.0,,0.77,33.88
2019-09-22,64,77.0,,0.77,49.28
2019-09-23,84,77.0,,0.77,64.68
2019-09-24,95,77.0,,0.77,73.15
2019-09-25,100,77.0,,0.77,77.0
2019-09-26,90,77.0,,0.77,69.3
2019-09-27,90,77.0,,0.77,69.3
2019-09-28,48,77.0,,0.77,36.96
2019-09-29,55,77.0,,0.77,42.35
2019-09-30,93,77.0,,0.77,71.61
2019-10-01,97,81.0,False,0.81,78.57000000000001
2019-10-02,94,81.0,,0.81,76.14
2019-10-03,84,81.0,,0.81,68.04
2019-10-04,79,81.0,,0.81,63.99
2019-10-05,61,81.0,,0.81,49.410000000000004
2019-10-06,60,81.0,,0.81,48.6
2019-10-07,84,81.0,,0.81,68.04
2019-10-08,91,81.0,,0.81,73.71000000000001
2019-10-09,93,81.0,,0.81,75.33
2019-10-10,86,81.0,,0.81,69.66000000000001
2019-10-11,71,81.0,,0.81,57.510000000000005
2019-10-12,48,81.0,,0.81,38.88
2019-10-13,51,81.0,,0.81,41.31
2019-10-14,87,81.0,,0.81,70.47
2019-10-15,100,81.0,,0.81,81.0
2019-10-16,93,81.0,,0.81,75.33
2019-10-17,92,81.0,,0.81,74.52000000000001
2019-10-18,83,81.0,,0.81,67.23
2019-10-19,46,81.0,,0.81,37.260000000000005
2019-10-20,62,81.0,,0.81,50.220000000000006
2019-10-21,86,81.0,,0.81,69.66000000000001
2019-10-22,88,81.0,,0.81,71.28
2019-10-23,92,81.0,,0.81,74.52000000000001
2019-10-24,80,81.0,,0.81,64.80000000000001
2019-10-25,76,81.0,,0.81,61.56
2019-10-26,52,81.0,,0.81,42.120000000000005
2019-10-27,57,81.0,,0.81,46.17
2019-10-28,81,81.0,,0.81,65.61
2019-10-29,98,81.0,,0.81,79.38000000000001
2019-10-30,87,81.0,,0.81,70.47
2019-10-31,84,81.0,,0.81,68.04
2019-11-01,85,71.0,False,0.71,60.349999999999994
2019-11-02,56,71.0,,0.71,39.76
2019-11-03,64,71.0,,0.71,45.44
2019-11-04,92,71.0,,0.71,65.32
2019-11-05,83,71.0,,0.71,58.93
2019-11-06,97,71.0,,0.71,68.86999999999999
2019-11-07,92,71.0,,0.71,65.32
2019-11-08,87,71.0,,0.71,61.769999999999996
2019-11-09,54,71.0,,0.71,38.339999999999996
2019-11-10,63,71.0,,0.71,44.73
2019-11-11,93,71.0,,0.71,66.03
2019-11-12,90,71.0,,0.71,63.9
2019-11-13,96,71.0,,0.71,68.16
2019-11-14,91,71.0,,0.71,64.61
2019-11-15,92,71.0,,0.71,65.32
2019-11-16,51,71.0,,0.71,36.21
2019-11-17,61,71.0,,0.71,43.309999999999995
2019-11-18,100,71.0,,0.71,71.0
2019-11-19,91,71.0,,0.71,64.61
2019-11-20,89,71.0,,0.71,63.19
2019-11-21,92,71.0,,0.71,65.32
2019-11-22,78,71.0,,0.71,55.379999999999995
2019-11-23,53,71.0,,0.71,37.629999999999995
2019-11-24,52,71.0,,0.71,36.92
2019-11-25,75,71.0,,0.71,53.25
2019-11-26,72,71.0,,0.71,51.12
2019-11-27,68,71.0,,0.71,48.28
2019-11-28,44,71.0,,0.71,31.24
2019-11-29,45,71.0,,0.71,31.95
2019-11-30,42,71.0,,0.71,29.82
2019-12-01,52,69.0,False,0.69,35.879999999999995
2019-12-02,85,69.0,,0.69,58.65
2019-12-03,91,69.0,,0.69,62.78999999999999
2019-12-04,97,69.0,,0.69,66.92999999999999
2019-12-05,99,69.0,,0.69,68.30999999999999
2019-12-06,99,69.0,,0.69,68.30999999999999
2019-12-07,53,69.0,,0.69,36.57
2019-12-08,64,69.0,,0.69,44.16
2019-12-09,83,69.0,,0.69,57.269999999999996
2019-12-10,92,69.0,,0.69,63.48
2019-12-11,100,69.0,,0.69,69.0
2019-12-12,93,69.0,,0.69,64.17
2019-12-13,90,69.0,,0.69,62.099999999999994
2019-12-14,64,69.0,,0.69,44.16
2019-12-15,63,69.0,,0.69,43.47
2019-12-16,88,69.0,,0.69,60.72
2019-12-17,85,69.0,,0.69,58.65
2019-12-18,85,69.0,,0.69,58.65
2019-12-19,79,69.0,,0.69,54.51
2019-12-20,78,69.0,,0.69,53.81999999999999
2019-12-21,47,69.0,,0.69,32.43
2019-12-22,45,69.0,,0.69,31.049999999999997
2019-12-23,66,69.0,,0.69,45.54
2019-12-24,58,69.0,,0.69,40.019999999999996
2019-12-25,41,69.0,,0.69,28.29
2019-12-26,64,69.0,,0.69,44.16
2019-12-27,73,69.0,,0.69,50.37
2019-12-28,53,69.0,,0.69,36.57
2019-12-29,60,69.0,,0.69,41.4
2019-12-30,73,69.0,,0.69,50.37
2019-12-31,69,69.0,,0.69,47.61
2020-01-01,47,77.0,False,0.77,36.19
2020-01-02,90,77.0,,0.77,69.3
2020-01-03,81,77.0,,0.77,62.370000000000005
2020-01-04,58,77.0,,0.77,44.660000000000004
2020-01-05,60,77.0,,0.77,46.2
2020-01-06,79,77.0,,0.77,60.83
2020-01-07,95,77.0,,0.77,73.15
2020-01-08,97,77.0,,0.77,74.69
2020-01-09,83,77.0,,0.77,63.910000000000004
2020-01-10,90,77.0,,0.77,69.3
2020-01-11,58,77.0,,0.77,44.660000000000004
2020-01-12,57,77.0,,0.77,43.89
2020-01-13,79,77.0,,0.77,60.83
2020-01-14,89,77.0,,0.77,68.53
2020-01-15,100,77.0,,0.77,77.0
2020-01-16,95,77.0,,0.77,73.15
2020-01-17,82,77.0,,0.77,63.14
2020-01-18,69,77.0,,0.77,53.13
2020-01-19,68,77.0,,0.77,52.36
2020-01-20,77,77.0,,0.77,59.29
2020-01-21,87,77.0,,0.77,66.99
2020-01-22,94,77.0,,0.77,72.38
2020-01-23,96,77.0,,0.77,73.92
2020-01-24,80,77.0,,0.77,61.6
2020-01-25,55,77.0,,0.77,42.35
2020-01-26,52,77.0,,0.77,40.04
2020-01-27,90,77.0,,0.77,69.3
2020-01-28,94,77.0,,0.77,72.38
2020-01-29,92,77.0,,0.77,70.84
2020-01-30,87,77.0,,0.77,66.99
2020-01-31,88,77.0,,0.77,67.76
2020-02-01,62,84.0,False,0.84,52.08
2020-02-02,57,84.0,,0.84,47.879999999999995
2020-02-03,83,84.0,,0.84,69.72
2020-02-04,89,84.0,,0.84,74.75999999999999
2020-02-05,84,84.0,,0.84,70.56
2020-02-06,89,84.0,,0.84,74.75999999999999
2020-02-07,73,84.0,,0.84,61.32
2020-02-08,69,84.0,,0.84,57.96
2020-02-09,60,84.0,,0.84,50.4
2020-02-10,88,84.0,,0.84,73.92
2020-02-11,99,84.0,,0.84,83.16
2020-02-12,99,84.0,,0.84,83.16
2020-02-13,80,84.0,,0.84,67.2
2020-02-14,77,84.0,,0.84,64.67999999999999
2020-02-15,68,84.0,,0.84,57.12
2020-02-16,62,84.0,,0.84,52.08
2020-02-17,64,84.0,,0.84,53.76
2020-02-18,90,84.0,,0.84,75.6
2020-02-19,90,84.0,,0.84,75.6
2020-02-20,100,84.0,,0.84,84.0
2020-02-21,84,84.0,,0.84,70.56
2020-02-22,65,84.0,,0.84,54.6
2020-02-23,66,84.0,,0.84,55.44
2020-02-24,87,84.0,,0.84,73.08
2020-02-25,94,84.0,,0.84,78.96
2020-02-26,83,84.0,,0.84,69.72
2020-02-27,91,84.0,,0.84,76.44
2020-02-28,70,84.0,,0.84,58.8
2020-02-29,57,84.0,,0.84,47.879999999999995
2020-03-01,66,78.0,False,0.78,51.480000000000004
2020-03-02,98,78.0,,0.78,76.44
2020-03-03,100,78.0,,0.78,78.0
2020-03-04,88,78.0,,0.78,68.64
2020-03-05,97,78.0,,0.78,75.66
2020-03-06,94,78.0,,0.78,73.32000000000001
2020-03-07,66,78.0,,0.78,51.480000000000004
2020-03-08,63,78.0,,0.78,49.14
2020-03-09,83,78.0,,0.78,64.74000000000001
2020-03-10,93,78.0,,0.78,72.54
2020-03-11,81,78.0,,0.78,63.18
2020-03-12,84,78.0,,0.78,65.52
2020-03-13,82,78.0,,0.78,63.96
2020-03-14,57,78.0,,0.78,44.46
2020-03-15,54,78.0,,0.78,42.120000000000005
2020-03-16,76,78.0,,0.78,59.28
2020-03-17,80,78.0,,0.78,62.400000000000006
2020-03-18,80,78.0,,0.78,62.400000000000006
2020-03-19,82,78.0,,0.78,63.96
2020-03-20,69,78.0,,0.78,53.82
2020-03-21,69,78.0,,0.78,53.82
2020-03-22,67,78.0,,0.78,52.260000000000005
2020-03-23,82,78.0,,0.78,63.96
2020-03-24,86,78.0,,0.78,67.08
2020-03-25,85,78.0,,0.78,66.3
2020-03-26,79,78.0,,0.78,61.620000000000005
2020-03-27,81,78.0,,0.78,63.18
2020-03-28,57,78.0,,0.78,44.46
2020-03-29,69,78.0,,0.78,53.82
2020-03-30,74,78.0,,0.78,57.72
2020-03-31,87,78.0,,0.78,67.86
2020-04-01,73,80.0,False,0.8,58.400000000000006
2020-04-02,79,80.0,,0.8,63.2
2020-04-03,81,80.0,,0.8,64.8
2020-04-04,70,80.0,,0.8,56.0
2020-04-05,66,80.0,,0.8,52.800000000000004
2020-04-06,86,80.0,,0.8,68.8
2020-04-07,95,80.0,,0.8,76.0
2020-04-08,92,80.0,,0.8,73.60000000000001
2020-04-09,92,80.0,,0.8,73.60000000000001
2020-04-10,91,80.0,,0.8,72.8
2020-04-11,69,80.0,,0.8,55.2
2020-04-12,62,80.0,,0.8,49.6
2020-04-13,100,80.0,,0.8,80.0
2020-04-14,97,80.0,,0.8,77.60000000000001
2020-04-15,93,80.0,,0.8,74.4
2020-04-16,92,80.0,,0.8,73.60000000000001
2020-04-17,90,80.0,,0.8,72.0
2020-04-18,73,80.0,,0.8,58.400000000000006
2020-04-19,74,80.0,,0.8,59.2
2020-04-20,95,80.0,,0.8,76.0
2020-04-21,96,80.0,,0.8,76.80000000000001
2020-04-22,89,80.0,,0.8,71.2
2020-04-23,93,80.0,,0.8,74.4
2020-04-24,91,80.0,,0.8,72.8
2020-04-25,68,80.0,,0.8,54.400000000000006
2020-04-26,67,80.0,,0.8,53.6
2020-04-27,91,80.0,,0.8,72.8
2020-04-28,96,80.0,,0.8,76.80000000000001
2020-04-29,100,80.0,,0.8,80.0
2020-04-30,94,80.0,,0.8,75.2
2020-05-01,92,74.0,False,0.74,68.08
2020-05-02,63,74.0,,0.74,46.62
2020-05-03,68,74.0,,0.74,50.32
2020-05-04,97,74.0,,0.74,71.78
2020-05-05,100,74.0,,0.74,74.0
2020-05-06,95,74.0,,0.74,70.3
2020-05-07,87,74.0,,0.74,64.38
2020-05-08,90,74.0,,0.74,66.6
2020-05-09,61,74.0,,0.74,45.14
2020-05-10,58,74.0,,0.74,42.92
2020-05-11,92,74.0,,0.74,68.08
2020-05-12,85,74.0,,0.74,62.9
2020-05-13,84,74.0,,0.74,62.16
2020-05-14,85,74.0,,0.74,62.9
2020-05-15,77,74.0,,0.74,56.98
2020-05-16,61,74.0,,0.74,45.14
2020-05-17,63,74.0,,0.74,46.62
2020-05-18,76,74.0,,0.74,56.24
2020-05-19,90,74.0,,0.74,66.6
2020-05-20,77,74.0,,0.74,56.98
2020-05-21,86,74.0,,0.74,63.64
2020-05-22,88,74.0,,0.74,65.12
2020-05-23,55,74.0,,0.74,40.7
2020-05-24,65,74.0,,0.74,48.1
2020-05-25,56,74.0,,0.74,41.44
2020-05-26,74,74.0,,0.74,54.76
2020-05-27,76,74.0,,0.74,56.24
2020-05-28,89,74.0,,0.74,65.86
2020-05-29,70,74.0,,0.74,51.8
2020-05-30,46,74.0,,0.74,34.04
2020-05-31,48,74.0,,0.74,35.519999999999996
2020-06-01,79,76.0,False,0.76,60.04
2020-06-02,71,76.0,,0.76,53.96
2020-06-03,79,76.0,,0.76,60.04
2020-06-04,88,76.0,,0.76,66.88
2020-06-05,80,76.0,,0.76,60.8
2020-06-06,63,76.0,,0.76,47.88
2020-06-07,69,76.0,,0.76,52.44
2020-06-08,96,76.0,,0.76,72.96000000000001
2020-06-09,97,76.0,,0.76,73.72
2020-06-10,89,76.0,,0.76,67.64
2020-06-11,100,76.0,,0.76,76.0
2020-06-12,75,76.0,,0.76,57.0
2020-06-13,62,76.0,,0.76,47.12
2020-06-14,53,76.0,,0.76,40.28
2020-06-15,86,76.0,,0.76,65.36
2020-06-16,90,76.0,,0.76,68.4
2020-06-17,79,76.0,,0.76,60.04
2020-06-18,90,76.0,,0.76,68.4
2020-06-19,84,76.0,,0.76,63.84
2020-06-20,65,76.0,,0.76,49.4
2020-06-21,58,76.0,,0.76,44.08
2020-06-22,82,76.0,,0.76,62.32
2020-06-23,87,76.0,,0.76,66.12
2020-06-24,87,76.0,,0.76,66.12
2020-06-25,89,76.0,,0.76,67.64
2020-06-26,61,76.0,,0.76,46.36
2020-06-27,58,76.0,,0.76,44.08
2020-06-28,54,76.0,,0.76,41.04
2020-06-29,77,76.0,,0.76,58.52
2020-06-30,86,76.0,,0.76,65.36
2020-07-01,90,82.0,False,0.82,73.8
2020-07-02,84,82.0,,0.82,68.88
2020-07-03,64,82.0,,0.82,52.48
2020-07-04,57,82.0,,0.82,46.739999999999995
2020-07-05,59,82.0,,0.82,48.379999999999995
2020-07-06,85,82.0,,0.82,69.7
2020-07-07,89,82.0,,0.82,72.97999999999999
2020-07-08,91,82.0,,0.82,74.61999999999999
2020-07-09,99,82.0,,0.82,81.17999999999999
2020-07-10,84,82.0,,0.82,68.88
2020-07-11,70,82.0,,0.82,57.4
2020-07-12,70,82.0,,0.82,57.4
2020-07-13,86,82.0,,0.82,70.52
2020-07-14,90,82.0,,0.82,73.8
2020-07-15,100,82.0,,0.82,82.0
2020-07-16,92,82.0,,0.82,75.44
2020-07-17,78,82.0,,0.82,63.959999999999994
2020-07-18,60,82.0,,0.82,49.199999999999996
2020-07-19,68,82.0,,0.82,55.76
2020-07-20,84,82.0,,0.82,68.88
2020-07-21,93,82.0,,0.82,76.25999999999999
2020-07-22,96,82.0,,0.82,78.72
2020-07-23,94,82.0,,0.82,77.08
2020-07-24,78,82.0,,0.82,63.959999999999994
2020-07-25,56,82.0,,0.82,45.919999999999995
2020-07-26,59,82.0,,0.82,48.379999999999995
2020-07-27,86,82.0,,0.82,70.52
2020-07-28,92,82.0,,0.82,75.44
2020-07-29,90,82.0,,0.82,73.8
2020-07-30,97,82.0,,0.82,79.53999999999999
2020-07-31,80,82.0,,0.82,65.6
2020-08-01,60,77.0,False,0.77,46.2
2020-08-02,66,77.0,,0.77,50.82
2020-08-03,80,77.0,,0.77,61.6
2020-08-04,91,77.0,,0.77,70.07000000000001
2020-08-05,97,77.0,,0.77,74.69
2020-08-06,100,77.0,,0.77,77.0
2020-08-07,87,77.0,,0.77,66.99
2020-08-08,67,77.0,,0.77,51.59
2020-08-09,63,77.0,,0.77,48.51
2020-08-10,76,77.0,,0.77,58.52
2020-08-11,90,77.0,,0.77,69.3
2020-08-12,81,77.0,,0.77,62.370000000000005
