date,home_unscaled,home_monthly,isPartial,scale,home
2013-03-16,96,55.0,,0.55,52.800000000000004
2013-03-17,98,55.0,,0.55,53.900000000000006
2013-03-18,95,55.0,,0.55,52.25000000000001
2013-03-19,95,55.0,,0.55,52.25000000000001
2013-03-20,93,55.0,,0.55,51.150000000000006
2013-03-21,92,55.0,,0.55,50.6
2013-03-22,90,55.0,,0.55,49.50000000000001
2013-03-23,97,55.0,,0.55,53.35
2013-03-24,100,55.0,,0.55,55.00000000000001
2013-03-25,94,55.0,,0.55,51.7
2013-03-26,94,55.0,,0.55,51.7
2013-03-27,93,55.0,,0.55,51.150000000000006
2013-03-28,89,55.0,,0.55,48.95
2013-03-29,91,55.0,,0.55,50.050000000000004
2013-03-30,95,55.0,,0.55,52.25000000000001
2013-03-31,91,55.0,,0.55,50.050000000000004
2013-04-01,89,59.0,False,0.59,52.51
2013-04-02,87,59.0,,0.59,51.33
2013-04-03,85,59.0,,0.59,50.15
2013-04-04,92,59.0,,0.59,54.279999999999994
2013-04-05,91,59.0,,0.59,53.69
2013-04-06,98,59.0,,0.59,57.82
2013-04-07,100,59.0,,0.59,59.0
2013-04-08,94,59.0,,0.59,55.459999999999994
2013-04-09,89,59.0,,0.59,52.51
2013-04-10,88,59.0,,0.59,51.919999999999995
2013-04-11,91,59.0,,0.59,53.69
2013-04-12,92,59.0,,0.59,54.279999999999994
2013-04-13,98,59.0,,0.59,57.82
2013-04-14,100,59.0,,0.59,59.0
2013-04-15,88,59.0,,0.59,51.919999999999995
2013-04-16,85,59.0,,0.59,50.15
2013-04-17,87,59.0,,0.59,51.33
2013-04-18,88,59.0,,0.59,51.919999999999995
2013-04-19,82,59.0,,0.59,48.379999999999995
2013-04-20,90,59.0,,0.59,53.099999999999994
2013-04-21,97,59.0,,0.59,57.23
2013-04-22,92,59.0,,0.59,54.279999999999994
2013-04-23,91,59.0,,0.59,53.69
2013-04-24,87,59.0,,0.59,51.33
2013-04-25,90,59.0,,0.59,53.099999999999994
2013-04-26,85,59.0,,0.59,50.15
2013-04-27,93,59.0,,0.59,54.87
2013-04-28,98,59.0,,0.59,57.82
2013-04-29,92,59.0,,0.59,54.279999999999994
2013-04-30,92,59.0,,0.59,54.279999999999994
2013-05-01,81,61.0,False,0.61,49.41
2013-05-02,79,61.0,,0.61,48.19
2013-05-03,78,61.0,,0.61,47.58
2013-05-04,88,61.0,,0.61,53.68
2013-05-05,91,61.0,,0.61,55.51
2013-05-06,86,61.0,,0.61,52.46
2013-05-07,84,61.0,,0.61,51.24
2013-05-08,81,61.0,,0.61,49.41
2013-05-09,82,61.0,,0.61,50.019999999999996
2013-05-10,81,61.0,,0.61,49.41
2013-05-11,84,61.0,,0.61,51.24
2013-05-12,87,61.0,,0.61,53.07
2013-05-13,86,61.0,,0.61,52.46
2013-05-14,84,61.0,,0.61,51.24
2013-05-15,85,61.0,,0.61,51.85
2013-05-16,84,61.0,,0.61,51.24
2013-05-17,83,61.0,,0.61,50.629999999999995
2013-05-18,90,61.0,,0.61,54.9
2013-05-19,90,61.0,,0.61,54.9
2013-05-20,89,61.0,,0.61,54.29
2013-05-21,84,61.0,,0.61,51.24
2013-05-22,84,61.0,,0.61,51.24
2013-05-23,86,61.0,,0.61,52.46
2013-05-24,85,61.0,,0.61,51.85
2013-05-25,93,61.0,,0.61,56.73
2013-05-26,99,61.0,,0.61,60.39
2013-05-27,100,61.0,,0.61,61.0
2013-05-28,91,61.0,,0.61,55.51
2013-05-29,90,61.0,,0.61,54.9
2013-05-30,90,61.0,,0.61,54.9
2013-05-31,86,61.0,,0.61,52.46
2013-06-01,97,62.0,False,0.62,60.14
2013-06-02,100,62.0,,0.62,62.0
2013-06-03,97,62.0,,0.62,60.14
2013-06-04,88,62.0,,0.62,54.56
2013-06-05,88,62.0,,0.62,54.56
2013-06-06,87,62.0,,0.62,53.94
2013-06-07,85,62.0,,0.62,52.7
2013-06-08,91,62.0,,0.62,56.42
2013-06-09,97,62.0,,0.62,60.14
2013-06-10,92,62.0,,0.62,57.04
2013-06-11,91,62.0,,0.62,56.42
2013-06-12,87,62.0,,0.62,53.94
2013-06-13,88,62.0,,0.62,54.56
2013-06-14,86,62.0,,0.62,53.32
2013-06-15,91,62.0,,0.62,56.42
2013-06-16,90,62.0,,0.62,55.8
2013-06-17,91,62.0,,0.62,56.42
2013-06-18,93,62.0,,0.62,57.66
2013-06-19,88,62.0,,0.62,54.56
2013-06-20,87,62.0,,0.62,53.94
2013-06-21,85,62.0,,0.62,52.7
2013-06-22,91,62.0,,0.62,56.42
2013-06-23,97,62.0,,0.62,60.14
2013-06-24,92,62.0,,0.62,57.04
2013-06-25,93,62.0,,0.62,57.66
2013-06-26,90,62.0,,0.62,55.8
2013-06-27,91,62.0,,0.62,56.42
2013-06-28,89,62.0,,0.62,55.18
2013-06-29,94,62.0,,0.62,58.28
2013-06-30,99,62.0,,0.62,61.38
2013-07-01,86,63.0,False,0.63,54.18
2013-07-02,85,63.0,,0.63,53.55
2013-07-03,82,63.0,,0.63,51.660000000000004
2013-07-04,91,63.0,,0.63,57.33
2013-07-05,82,63.0,,0.63,51.660000000000004
2013-07-06,88,63.0,,0.63,55.44
2013-07-07,92,63.0,,0.63,57.96
2013-07-08,87,63.0,,0.63,54.81
2013-07-09,85,63.0,,0.63,53.55
2013-07-10,82,63.0,,0.63,51.660000000000004
2013-07-11,80,63.0,,0.63,50.4
2013-07-12,80,63.0,,0.63,50.4
2013-07-13,81,63.0,,0.63,51.03
2013-07-14,83,63.0,,0.63,52.29
2013-07-15,92,63.0,,0.63,57.96
2013-07-16,100,63.0,,0.63,63.0
2013-07-17,84,63.0,,0.63,52.92
2013-07-18,80,63.0,,0.63,50.4
2013-07-19,82,63.0,,0.63,51.660000000000004
2013-07-20,79,63.0,,0.63,49.77
2013-07-21,90,63.0,,0.63,56.7
2013-07-22,83,63.0,,0.63,52.29
2013-07-23,83,63.0,,0.63,52.29
2013-07-24,81,63.0,,0.63,51.03
2013-07-25,80,63.0,,0.63,50.4
2013-07-26,80,63.0,,0.63,50.4
2013-07-27,82,63.0,,0.63,51.660000000000004
2013-07-28,87,63.0,,0.63,54.81
2013-07-29,80,63.0,,0.63,50.4
2013-07-30,85,63.0,,0.63,53.55
2013-07-31,78,63.0,,0.63,49.14
2013-08-01,94,58.0,False,0.58,54.519999999999996
2013-08-02,92,58.0,,0.58,53.36
2013-08-03,96,58.0,,0.58,55.67999999999999
2013-08-04,100,58.0,,0.58,57.99999999999999
2013-08-05,96,58.0,,0.58,55.67999999999999
2013-08-06,95,58.0,,0.58,55.099999999999994
2013-08-07,93,58.0,,0.58,53.94
2013-08-08,90,58.0,,0.58,52.199999999999996
2013-08-09,90,58.0,,0.58,52.199999999999996
2013-08-10,95,58.0,,0.58,55.099999999999994
2013-08-11,96,58.0,,0.58,55.67999999999999
2013-08-12,98,58.0,,0.58,56.839999999999996
2013-08-13,92,58.0,,0.58,53.36
2013-08-14,91,58.0,,0.58,52.779999999999994
2013-08-15,90,58.0,,0.58,52.199999999999996
2013-08-16,91,58.0,,0.58,52.779999999999994
2013-08-17,95,58.0,,0.58,55.099999999999994
2013-08-18,100,58.0,,0.58,57.99999999999999
2013-08-19,96,58.0,,0.58,55.67999999999999
2013-08-20,94,58.0,,0.58,54.519999999999996
2013-08-21,92,58.0,,0.58,53.36
2013-08-22,91,58.0,,0.58,52.779999999999994
2013-08-23,87,58.0,,0.58,50.459999999999994
2013-08-24,95,58.0,,0.58,55.099999999999994
2013-08-25,96,58.0,,0.58,55.67999999999999
2013-08-26,89,58.0,,0.58,51.62
2013-08-27,92,58.0,,0.58,53.36
2013-08-28,90,58.0,,0.58,52.199999999999996
2013-08-29,93,58.0,,0.58,53.94
2013-08-30,89,58.0,,0.58,51.62
2013-08-31,92,58.0,,0.58,53.36
2013-09-01,98,56.0,False,0.56,54.88
2013-09-02,100,56.0,,0.56,56.00000000000001
2013-09-03,92,56.0,,0.56,51.52
2013-09-04,91,56.0,,0.56,50.96000000000001
2013-09-05,90,56.0,,0.56,50.400000000000006
2013-09-06,88,56.0,,0.56,49.28
2013-09-07,92,56.0,,0.56,51.52
2013-09-08,90,56.0,,0.56,50.400000000000006
2013-09-09,91,56.0,,0.56,50.96000000000001
2013-09-10,88,56.0,,0.56,49.28
2013-09-11,84,56.0,,0.56,47.040000000000006
2013-09-12,87,56.0,,0.56,48.720000000000006
2013-09-13,86,56.0,,0.56,48.160000000000004
2013-09-14,89,56.0,,0.56,49.84
2013-09-15,90,56.0,,0.56,50.400000000000006
2013-09-16,93,56.0,,0.56,52.080000000000005
2013-09-17,89,56.0,,0.56,49.84
2013-09-18,89,56.0,,0.56,49.84
2013-09-19,85,56.0,,0.56,47.6
2013-09-20,87,56.0,,0.56,48.720000000000006
2013-09-21,91,56.0,,0.56,50.96000000000001
2013-09-22,91,56.0,,0.56,50.96000000000001
2013-09-23,91,56.0,,0.56,50.96000000000001
2013-09-24,89,56.0,,0.56,49.84
2013-09-25,90,56.0,,0.56,50.400000000000006
2013-09-26,89,56.0,,0.56,49.84
2013-09-27,90,56.0,,0.56,50.400000000000006
2013-09-28,91,56.0,,0.56,50.96000000000001
2013-09-29,93,56.0,,0.56,52.080000000000005
2013-09-30,91,56.0,,0.56,50.96000000000001
2013-10-01,94,54.0,False,0.54,50.760000000000005
2013-10-02,94,54.0,,0.54,50.760000000000005
2013-10-03,91,54.0,,0.54,49.14
2013-10-04,89,54.0,,0.54,48.06
2013-10-05,99,54.0,,0.54,53.46
2013-10-06,100,54.0,,0.54,54.0
2013-10-07,98,54.0,,0.54,52.92
2013-10-08,96,54.0,,0.54,51.84
2013-10-09,100,54.0,,0.54,54.0
2013-10-10,93,54.0,,0.54,50.220000000000006
2013-10-11,95,54.0,,0.54,51.300000000000004
2013-10-12,98,54.0,,0.54,52.92
2013-10-13,98,54.0,,0.54,52.92
2013-10-14,100,54.0,,0.54,54.0
2013-10-15,95,54.0,,0.54,51.300000000000004
2013-10-16,92,54.0,,0.54,49.68000000000001
2013-10-17,93,54.0,,0.54,50.220000000000006
2013-10-18,90,54.0,,0.54,48.6
2013-10-19,92,54.0,,0.54,49.68000000000001
2013-10-20,96,54.0,,0.54,51.84
2013-10-21,98,54.0,,0.54,52.92
2013-10-22,94,54.0,,0.54,50.760000000000005
2013-10-23,94,54.0,,0.54,50.760000000000005
2013-10-24,94,54.0,,0.54,50.760000000000005
2013-10-25,92,54.0,,0.54,49.68000000000001
2013-10-26,95,54.0,,0.54,51.300000000000004
2013-10-27,96,54.0,,0.54,51.84
2013-10-28,99,54.0,,0.54,53.46
2013-10-29,95,54.0,,0.54,51.300000000000004
2013-10-30,93,54.0,,0.54,50.220000000000006
2013-10-31,92,54.0,,0.54,49.68000000000001
2013-11-01,77,57.0,False,0.57,43.88999999999999
2013-11-02,83,57.0,,0.57,47.309999999999995
2013-11-03,85,57.0,,0.57,48.449999999999996
2013-11-04,84,57.0,,0.57,47.879999999999995
2013-11-05,80,57.0,,0.57,45.599999999999994
2013-11-06,80,57.0,,0.57,45.599999999999994
2013-11-07,78,57.0,,0.57,44.459999999999994
2013-11-08,80,57.0,,0.57,45.599999999999994
2013-11-09,86,57.0,,0.57,49.019999999999996
2013-11-10,89,57.0,,0.57,50.73
2013-11-11,87,57.0,,0.57,49.589999999999996
2013-11-12,82,57.0,,0.57,46.739999999999995
2013-11-13,80,57.0,,0.57,45.599999999999994
2013-11-14,80,57.0,,0.57,45.599999999999994
2013-11-15,79,57.0,,0.57,45.029999999999994
2013-11-16,85,57.0,,0.57,48.449999999999996
2013-11-17,87,57.0,,0.57,49.589999999999996
2013-11-18,82,57.0,,0.57,46.739999999999995
2013-11-19,82,57.0,,0.57,46.739999999999995
2013-11-20,81,57.0,,0.57,46.169999999999995
2013-11-21,80,57.0,,0.57,45.599999999999994
2013-11-22,81,57.0,,0.57,46.169999999999995
2013-11-23,85,57.0,,0.57,48.449999999999996
2013-11-24,87,57.0,,0.57,49.589999999999996
2013-11-25,84,57.0,,0.57,47.879999999999995
2013-11-26,83,57.0,,0.57,47.309999999999995
2013-11-27,82,57.0,,0.57,46.739999999999995
2013-11-28,83,57.0,,0.57,47.309999999999995
2013-11-29,100,57.0,,0.57,56.99999999999999
2013-11-30,90,57.0,,0.57,51.3
2013-12-01,94,57.0,False,0.57,53.58
2013-12-02,95,57.0,,0.57,54.15
2013-12-03,91,57.0,,0.57,51.87
2013-12-04,88,57.0,,0.57,50.16
2013-12-05,85,57.0,,0.57,48.449999999999996
2013-12-06,85,57.0,,0.57,48.449999999999996
2013-12-07,90,57.0,,0.57,51.3
2013-12-08,92,57.0,,0.57,52.44
2013-12-09,91,57.0,,0.57,51.87
2013-12-10,90,57.0,,0.57,51.3
2013-12-11,90,57.0,,0.57,51.3
2013-12-12,88,57.0,,0.57,50.16
2013-12-13,84,57.0,,0.57,47.879999999999995
2013-12-14,90,57.0,,0.57,51.3
2013-12-15,90,57.0,,0.57,51.3
2013-12-16,88,57.0,,0.57,50.16
2013-12-17,93,57.0,,0.57,53.01
2013-12-18,86,57.0,,0.57,49.019999999999996
2013-12-19,87,57.0,,0.57,49.589999999999996
2013-12-20,85,57.0,,0.57,48.449999999999996
2013-12-21,87,57.0,,0.57,49.589999999999996
2013-12-22,93,57.0,,0.57,53.01
2013-12-23,95,57.0,,0.57,54.15
2013-12-24,88,57.0,,0.57,50.16
2013-12-25,80,57.0,,0.57,45.599999999999994
2013-12-26,97,57.0,,0.57,55.28999999999999
2013-12-27,97,57.0,,0.57,55.28999999999999
2013-12-28,100,57.0,,0.57,56.99999999999999
2013-12-29,99,57.0,,0.57,56.42999999999999
2013-12-30,98,57.0,,0.57,55.85999999999999
2013-12-31,94,57.0,,0.57,53.58
2014-01-01,92,59.0,False,0.59,54.279999999999994
2014-01-02,100,59.0,,0.59,59.0
2014-01-03,90,59.0,,0.59,53.099999999999994
2014-01-04,94,59.0,,0.59,55.459999999999994
2014-01-05,97,59.0,,0.59,57.23
2014-01-06,89,59.0,,0.59,52.51
2014-01-07,87,59.0,,0.59,51.33
2014-01-08,85,59.0,,0.59,50.15
2014-01-09,85,59.0,,0.59,50.15
2014-01-10,86,59.0,,0.59,50.739999999999995
2014-01-11,91,59.0,,0.59,53.69
2014-01-12,93,59.0,,0.59,54.87
2014-01-13,87,59.0,,0.59,51.33
2014-01-14,86,59.0,,0.59,50.739999999999995
2014-01-15,85,59.0,,0.59,50.15
2014-01-16,85,59.0,,0.59,50.15
2014-01-17,84,59.0,,0.59,49.559999999999995
2014-01-18,90,59.0,,0.59,53.099999999999994
2014-01-19,90,59.0,,0.59,53.099999999999994
2014-01-20,93,59.0,,0.59,54.87
2014-01-21,87,59.0,,0.59,51.33
2014-01-22,88,59.0,,0.59,51.919999999999995
2014-01-23,85,59.0,,0.59,50.15
2014-01-24,83,59.0,,0.59,48.97
2014-01-25,94,59.0,,0.59,55.459999999999994
2014-01-26,95,59.0,,0.59,56.05
2014-01-27,85,59.0,,0.59,50.15
2014-01-28,87,59.0,,0.59,51.33
2014-01-29,84,59.0,,0.59,49.559999999999995
2014-01-30,83,59.0,,0.59,48.97
2014-01-31,83,59.0,,0.59,48.97
2014-02-01,95,57.0,False,0.57,54.15
2014-02-02,89,57.0,,0.57,50.73
2014-02-03,85,57.0,,0.57,48.449999999999996
2014-02-04,91,57.0,,0.57,51.87
2014-02-05,91,57.0,,0.57,51.87
2014-02-06,91,57.0,,0.57,51.87
2014-02-07,88,57.0,,0.57,50.16
2014-02-08,97,57.0,,0.57,55.28999999999999
2014-02-09,96,57.0,,0.57,54.72
2014-02-10,90,57.0,,0.57,51.3
2014-02-11,90,57.0,,0.57,51.3
2014-02-12,91,57.0,,0.57,51.87
2014-02-13,84,57.0,,0.57,47.879999999999995
2014-02-14,86,57.0,,0.57,49.019999999999996
2014-02-15,95,57.0,,0.57,54.15
2014-02-16,99,57.0,,0.57,56.42999999999999
2014-02-17,96,57.0,,0.57,54.72
2014-02-18,93,57.0,,0.57,53.01
2014-02-19,90,57.0,,0.57,51.3
2014-02-20,88,57.0,,0.57,50.16
2014-02-21,91,57.0,,0.57,51.87
2014-02-22,95,57.0,,0.57,54.15
2014-02-23,100,57.0,,0.57,56.99999999999999
2014-02-24,97,57.0,,0.57,55.28999999999999
2014-02-25,93,57.0,,0.57,53.01
2014-02-26,93,57.0,,0.57,53.01
2014-02-27,89,57.0,,0.57,50.73
2014-02-28,90,57.0,,0.57,51.3
2014-03-01,97,58.0,False,0.58,56.26
2014-03-02,96,58.0,,0.58,55.67999999999999
2014-03-03,87,58.0,,0.58,50.459999999999994
2014-03-04,90,58.0,,0.58,52.199999999999996
2014-03-05,88,58.0,,0.58,51.04
2014-03-06,93,58.0,,0.58,53.94
2014-03-07,91,58.0,,0.58,52.779999999999994
2014-03-08,93,58.0,,0.58,53.94
2014-03-09,100,58.0,,0.58,57.99999999999999
2014-03-10,93,58.0,,0.58,53.94
2014-03-11,88,58.0,,0.58,51.04
2014-03-12,86,58.0,,0.58,49.879999999999995
2014-03-13,88,58.0,,0.58,51.04
2014-03-14,86,58.0,,0.58,49.879999999999995
2014-03-15,92,58.0,,0.58,53.36
2014-03-16,97,58.0,,0.58,56.26
2014-03-17,88,58.0,,0.58,51.04
2014-03-18,88,58.0,,0.58,51.04
2014-03-19,88,58.0,,0.58,51.04
2014-03-20,87,58.0,,0.58,50.459999999999994
2014-03-21,88,58.0,,0.58,51.04
2014-03-22,93,58.0,,0.58,53.94
2014-03-23,98,58.0,,0.58,56.839999999999996
2014-03-24,92,58.0,,0.58,53.36
2014-03-25,88,58.0,,0.58,51.04
2014-03-26,89,58.0,,0.58,51.62
2014-03-27,87,58.0,,0.58,50.459999999999994
2014-03-28,88,58.0,,0.58,51.04
2014-03-29,92,58.0,,0.58,53.36
2014-03-30,96,58.0,,0.58,55.67999999999999
2014-03-31,93,58.0,,0.58,53.94
2014-04-01,89,60.0,False,0.6,53.4
2014-04-02,89,60.0,,0.6,53.4
2014-04-03,89,60.0,,0.6,53.4
2014-04-04,92,60.0,,0.6,55.199999999999996
2014-04-05,96,60.0,,0.6,57.599999999999994
2014-04-06,99,60.0,,0.6,59.4
2014-04-07,91,60.0,,0.6,54.6
2014-04-08,90,60.0,,0.6,54.0
2014-04-09,90,60.0,,0.6,54.0
2014-04-10,87,60.0,,0.6,52.199999999999996
2014-04-11,91,60.0,,0.6,54.6
2014-04-12,97,60.0,,0.6,58.199999999999996
2014-04-13,100,60.0,,0.6,60.0
2014-04-14,92,60.0,,0.6,55.199999999999996
2014-04-15,89,60.0,,0.6,53.4
2014-04-16,89,60.0,,0.6,53.4
2014-04-17,88,60.0,,0.6,52.8
2014-04-18,90,60.0,,0.6,54.0
2014-04-19,94,60.0,,0.6,56.4
2014-04-20,92,60.0,,0.6,55.199999999999996
2014-04-21,93,60.0,,0.6,55.8
2014-04-22,91,60.0,,0.6,54.6
2014-04-23,93,60.0,,0.6,55.8
2014-04-24,90,60.0,,0.6,54.0
2014-04-25,90,60.0,,0.6,54.0
2014-04-26,96,60.0,,0.6,57.599999999999994
2014-04-27,98,60.0,,0.6,58.8
2014-04-28,94,60.0,,0.6,56.4
2014-04-29,89,60.0,,0.6,53.4
2014-04-30,90,60.0,,0.6,54.0
2014-05-01,78,62.0,False,0.62,48.36
2014-05-02,80,62.0,,0.62,49.6
2014-05-03,87,62.0,,0.62,53.94
2014-05-04,91,62.0,,0.62,56.42
2014-05-05,82,62.0,,0.62,50.839999999999996
