date,nasdaq_unscaled,nasdaq_monthly,isPartial,scale,nasdaq
2019-01-02,85,42.0,,0.42,35.699999999999996
2019-01-03,95,42.0,,0.42,39.9
2019-01-04,100,42.0,,0.42,42.0
2019-01-05,24,42.0,,0.42,10.08
2019-01-06,19,42.0,,0.42,7.9799999999999995
2019-01-07,76,42.0,,0.42,31.919999999999998
2019-01-08,82,42.0,,0.42,34.44
2019-01-09,71,42.0,,0.42,29.82
2019-01-10,77,42.0,,0.42,32.339999999999996
2019-01-11,65,42.0,,0.42,27.3
2019-01-12,21,42.0,,0.42,8.82
2019-01-13,16,42.0,,0.42,6.72
2019-01-14,61,42.0,,0.42,25.619999999999997
2019-01-15,66,42.0,,0.42,27.72
2019-01-16,71,42.0,,0.42,29.82
2019-01-17,67,42.0,,0.42,28.14
2019-01-18,63,42.0,,0.42,26.459999999999997
2019-01-19,22,42.0,,0.42,9.24
2019-01-20,17,42.0,,0.42,7.14
2019-01-21,43,42.0,,0.42,18.06
2019-01-22,69,42.0,,0.42,28.98
2019-01-23,74,42.0,,0.42,31.08
2019-01-24,70,42.0,,0.42,29.4
2019-01-25,70,42.0,,0.42,29.4
2019-01-26,19,42.0,,0.42,7.9799999999999995
2019-01-27,18,42.0,,0.42,7.56
2019-01-28,64,42.0,,0.42,26.88
2019-01-29,75,42.0,,0.42,31.5
2019-01-30,85,42.0,,0.42,35.699999999999996
2019-01-31,84,42.0,,0.42,35.28
2019-02-01,93,37.0,False,0.37,34.41
2019-02-02,21,37.0,,0.37,7.77
2019-02-03,19,37.0,,0.37,7.03
2019-02-04,85,37.0,,0.37,31.45
2019-02-05,95,37.0,,0.37,35.15
2019-02-06,90,37.0,,0.37,33.3
2019-02-07,83,37.0,,0.37,30.71
2019-02-08,82,37.0,,0.37,30.34
2019-02-09,31,37.0,,0.37,11.47
2019-02-10,22,37.0,,0.37,8.14
2019-02-11,75,37.0,,0.37,27.75
2019-02-12,88,37.0,,0.37,32.56
2019-02-13,100,37.0,,0.37,37.0
2019-02-14,85,37.0,,0.37,31.45
2019-02-15,95,37.0,,0.37,35.15
2019-02-16,28,37.0,,0.37,10.36
2019-02-17,25,37.0,,0.37,9.25
2019-02-18,38,37.0,,0.37,14.06
2019-02-19,75,37.0,,0.37,27.75
2019-02-20,89,37.0,,0.37,32.93
2019-02-21,81,37.0,,0.37,29.97
2019-02-22,89,37.0,,0.37,32.93
2019-02-23,26,37.0,,0.37,9.62
2019-02-24,22,37.0,,0.37,8.14
2019-02-25,84,37.0,,0.37,31.08
2019-02-26,80,37.0,,0.37,29.6
2019-02-27,82,37.0,,0.37,30.34
2019-02-28,91,37.0,,0.37,33.67
2019-03-01,86,40.0,False,0.4,34.4
2019-03-02,30,40.0,,0.4,12.0
2019-03-03,21,40.0,,0.4,8.4
2019-03-04,84,40.0,,0.4,33.6
2019-03-05,79,40.0,,0.4,31.6
2019-03-06,91,40.0,,0.4,36.4
2019-03-07,77,40.0,,0.4,30.8
2019-03-08,78,40.0,,0.4,31.200000000000003
2019-03-09,35,40.0,,0.4,14.0
2019-03-10,20,40.0,,0.4,8.0
2019-03-11,89,40.0,,0.4,35.6
2019-03-12,82,40.0,,0.4,32.800000000000004
2019-03-13,84,40.0,,0.4,33.6
2019-03-14,84,40.0,,0.4,33.6
2019-03-15,83,40.0,,0.4,33.2
2019-03-16,37,40.0,,0.4,14.8
2019-03-17,18,40.0,,0.4,7.2
2019-03-18,83,40.0,,0.4,33.2
2019-03-19,92,40.0,,0.4,36.800000000000004
2019-03-20,95,40.0,,0.4,38.0
2019-03-21,89,40.0,,0.4,35.6
2019-03-22,100,40.0,,0.4,40.0
2019-03-23,18,40.0,,0.4,7.2
2019-03-24,24,40.0,,0.4,9.600000000000001
2019-03-25,71,40.0,,0.4,28.400000000000002
2019-03-26,74,40.0,,0.4,29.6
2019-03-27,85,40.0,,0.4,34.0
2019-03-28,85,40.0,,0.4,34.0
2019-03-29,98,40.0,,0.4,39.2
2019-03-30,32,40.0,,0.4,12.8
2019-03-31,19,40.0,,0.4,7.6000000000000005
2019-04-01,72,41.0,False,0.41,29.52
2019-04-02,87,41.0,,0.41,35.669999999999995
2019-04-03,75,41.0,,0.41,30.749999999999996
2019-04-04,94,41.0,,0.41,38.54
2019-04-05,68,41.0,,0.41,27.88
2019-04-06,20,41.0,,0.41,8.2
2019-04-07,17,41.0,,0.41,6.97
2019-04-08,71,41.0,,0.41,29.11
2019-04-09,62,41.0,,0.41,25.419999999999998
2019-04-10,84,41.0,,0.41,34.44
2019-04-11,67,41.0,,0.41,27.47
2019-04-12,90,41.0,,0.41,36.9
2019-04-13,24,41.0,,0.41,9.84
2019-04-14,22,41.0,,0.41,9.02
2019-04-15,78,41.0,,0.41,31.979999999999997
2019-04-16,85,41.0,,0.41,34.85
2019-04-17,93,41.0,,0.41,38.129999999999995
2019-04-18,100,41.0,,0.41,41.0
2019-04-19,33,41.0,,0.41,13.53
2019-04-20,15,41.0,,0.41,6.1499999999999995
2019-04-21,12,41.0,,0.41,4.92
2019-04-22,86,41.0,,0.41,35.26
2019-04-23,68,41.0,,0.41,27.88
2019-04-24,88,41.0,,0.41,36.08
2019-04-25,90,41.0,,0.41,36.9
2019-04-26,81,41.0,,0.41,33.21
2019-04-27,33,41.0,,0.41,13.53
2019-04-28,15,41.0,,0.41,6.1499999999999995
2019-04-29,76,41.0,,0.41,31.159999999999997
2019-04-30,80,41.0,,0.41,32.8
2019-05-01,75,42.0,False,0.42,31.5
2019-05-02,69,42.0,,0.42,28.98
2019-05-03,66,42.0,,0.42,27.72
2019-05-04,20,42.0,,0.42,8.4
2019-05-05,20,42.0,,0.42,8.4
2019-05-06,74,42.0,,0.42,31.08
2019-05-07,72,42.0,,0.42,30.24
2019-05-08,69,42.0,,0.42,28.98
2019-05-09,74,42.0,,0.42,31.08
2019-05-10,84,42.0,,0.42,35.28
2019-05-11,21,42.0,,0.42,8.82
2019-05-12,11,42.0,,0.42,4.62
2019-05-13,100,42.0,,0.42,42.0
2019-05-14,83,42.0,,0.42,34.86
2019-05-15,72,42.0,,0.42,30.24
2019-05-16,60,42.0,,0.42,25.2
2019-05-17,66,42.0,,0.42,27.72
2019-05-18,17,42.0,,0.42,7.14
2019-05-19,14,42.0,,0.42,5.88
2019-05-20,64,42.0,,0.42,26.88
2019-05-21,67,42.0,,0.42,28.14
2019-05-22,64,42.0,,0.42,26.88
2019-05-23,67,42.0,,0.42,28.14
2019-05-24,60,42.0,,0.42,25.2
2019-05-25,16,42.0,,0.42,6.72
2019-05-26,12,42.0,,0.42,5.04
2019-05-27,14,42.0,,0.42,5.88
2019-05-28,56,42.0,,0.42,23.52
2019-05-29,53,42.0,,0.42,22.259999999999998
2019-05-30,56,42.0,,0.42,23.52
2019-05-31,61,42.0,,0.42,25.619999999999997
2019-06-01,14,41.0,False,0.41,5.739999999999999
2019-06-02,23,41.0,,0.41,9.43
2019-06-03,90,41.0,,0.41,36.9
2019-06-04,84,41.0,,0.41,34.44
2019-06-05,88,41.0,,0.41,36.08
2019-06-06,78,41.0,,0.41,31.979999999999997
2019-06-07,79,41.0,,0.41,32.39
2019-06-08,19,41.0,,0.41,7.789999999999999
2019-06-09,23,41.0,,0.41,9.43
2019-06-10,75,41.0,,0.41,30.749999999999996
2019-06-11,77,41.0,,0.41,31.569999999999997
2019-06-12,88,41.0,,0.41,36.08
2019-06-13,76,41.0,,0.41,31.159999999999997
2019-06-14,77,41.0,,0.41,31.569999999999997
2019-06-15,12,41.0,,0.41,4.92
2019-06-16,10,41.0,,0.41,4.1
2019-06-17,76,41.0,,0.41,31.159999999999997
2019-06-18,88,41.0,,0.41,36.08
2019-06-19,90,41.0,,0.41,36.9
2019-06-20,100,41.0,,0.41,41.0
2019-06-21,75,41.0,,0.41,30.749999999999996
2019-06-22,26,41.0,,0.41,10.66
2019-06-23,19,41.0,,0.41,7.789999999999999
2019-06-24,77,41.0,,0.41,31.569999999999997
2019-06-25,66,41.0,,0.41,27.06
2019-06-26,75,41.0,,0.41,30.749999999999996
2019-06-27,75,41.0,,0.41,30.749999999999996
2019-06-28,67,41.0,,0.41,27.47
2019-06-29,22,41.0,,0.41,9.02
2019-06-30,19,41.0,,0.41,7.789999999999999
2019-07-01,87,39.0,False,0.39,33.93
2019-07-02,82,39.0,,0.39,31.98
2019-07-03,92,39.0,,0.39,35.88
2019-07-04,24,39.0,,0.39,9.36
2019-07-05,74,39.0,,0.39,28.86
2019-07-06,20,39.0,,0.39,7.800000000000001
2019-07-07,19,39.0,,0.39,7.41
2019-07-08,65,39.0,,0.39,25.35
2019-07-09,74,39.0,,0.39,28.86
2019-07-10,87,39.0,,0.39,33.93
2019-07-11,93,39.0,,0.39,36.27
2019-07-12,78,39.0,,0.39,30.42
2019-07-13,27,39.0,,0.39,10.530000000000001
2019-07-14,17,39.0,,0.39,6.63
2019-07-15,85,39.0,,0.39,33.15
2019-07-16,79,39.0,,0.39,30.810000000000002
2019-07-17,85,39.0,,0.39,33.15
2019-07-18,69,39.0,,0.39,26.91
2019-07-19,78,39.0,,0.39,30.42
2019-07-20,13,39.0,,0.39,5.07
2019-07-21,15,39.0,,0.39,5.8500000000000005
2019-07-22,79,39.0,,0.39,30.810000000000002
2019-07-23,91,39.0,,0.39,35.49
2019-07-24,88,39.0,,0.39,34.32
2019-07-25,80,39.0,,0.39,31.200000000000003
2019-07-26,92,39.0,,0.39,35.88
2019-07-27,29,39.0,,0.39,11.31
2019-07-28,11,39.0,,0.39,4.29
2019-07-29,95,39.0,,0.39,37.050000000000004
2019-07-30,73,39.0,,0.39,28.470000000000002
2019-07-31,100,39.0,,0.39,39.0
2019-08-01,80,46.0,False,0.46,36.800000000000004
2019-08-02,62,46.0,,0.46,28.52
2019-08-03,21,46.0,,0.46,9.66
2019-08-04,13,46.0,,0.46,5.98
2019-08-05,93,46.0,,0.46,42.78
2019-08-06,95,46.0,,0.46,43.7
2019-08-07,80,46.0,,0.46,36.800000000000004
2019-08-08,83,46.0,,0.46,38.18
2019-08-09,64,46.0,,0.46,29.44
2019-08-10,21,46.0,,0.46,9.66
2019-08-11,11,46.0,,0.46,5.0600000000000005
2019-08-12,71,46.0,,0.46,32.660000000000004
2019-08-13,74,46.0,,0.46,34.04
2019-08-14,91,46.0,,0.46,41.86
2019-08-15,100,46.0,,0.46,46.0
2019-08-16,74,46.0,,0.46,34.04
2019-08-17,18,46.0,,0.46,8.280000000000001
2019-08-18,16,46.0,,0.46,7.36
2019-08-19,59,46.0,,0.46,27.14
2019-08-20,71,46.0,,0.46,32.660000000000004
2019-08-21,69,46.0,,0.46,31.740000000000002
2019-08-22,71,46.0,,0.46,32.660000000000004
2019-08-23,65,46.0,,0.46,29.900000000000002
2019-08-24,22,46.0,,0.46,10.120000000000001
2019-08-25,14,46.0,,0.46,6.44
2019-08-26,71,46.0,,0.46,32.660000000000004
2019-08-27,67,46.0,,0.46,30.82
2019-08-28,62,46.0,,0.46,28.52
2019-08-29,66,46.0,,0.46,30.360000000000003
2019-08-30,58,46.0,,0.46,26.68
2019-08-31,19,46.0,,0.46,8.74
2019-09-01,11,37.0,False,0.37,4.07
2019-09-02,21,37.0,,0.37,7.77
2019-09-03,66,37.0,,0.37,24.419999999999998
2019-09-04,79,37.0,,0.37,29.23
2019-09-05,100,37.0,,0.37,37.0
2019-09-06,88,37.0,,0.37,32.56
2019-09-07,17,37.0,,0.37,6.29
2019-09-08,14,37.0,,0.37,5.18
2019-09-09,92,37.0,,0.37,34.04
2019-09-10,72,37.0,,0.37,26.64
2019-09-11,86,37.0,,0.37,31.82
2019-09-12,97,37.0,,0.37,35.89
2019-09-13,91,37.0,,0.37,33.67
2019-09-14,21,37.0,,0.37,7.77
2019-09-15,21,37.0,,0.37,7.77
2019-09-16,84,37.0,,0.37,31.08
2019-09-17,69,37.0,,0.37,25.53
2019-09-18,72,37.0,,0.37,26.64
2019-09-19,74,37.0,,0.37,27.38
2019-09-20,73,37.0,,0.37,27.009999999999998
2019-09-21,17,37.0,,0.37,6.29
2019-09-22,15,37.0,,0.37,5.55
2019-09-23,72,37.0,,0.37,26.64
2019-09-24,87,37.0,,0.37,32.19
2019-09-25,79,37.0,,0.37,29.23
2019-09-26,79,37.0,,0.37,29.23
2019-09-27,82,37.0,,0.37,30.34
2019-09-28,19,37.0,,0.37,7.03
2019-09-29,14,37.0,,0.37,5.18
2019-09-30,82,37.0,,0.37,30.34
2019-10-01,100,37.0,False,0.37,37.0
2019-10-02,78,37.0,,0.37,28.86
2019-10-03,94,37.0,,0.37,34.78
2019-10-04,85,37.0,,0.37,31.45
2019-10-05,15,37.0,,0.37,5.55
2019-10-06,20,37.0,,0.37,7.4
2019-10-07,70,37.0,,0.37,25.9
2019-10-08,79,37.0,,0.37,29.23
2019-10-09,68,37.0,,0.37,25.16
2019-10-10,78,37.0,,0.37,28.86
2019-10-11,77,37.0,,0.37,28.49
2019-10-12,23,37.0,,0.37,8.51
2019-10-13,21,37.0,,0.37,7.77
2019-10-14,77,37.0,,0.37,28.49
2019-10-15,82,37.0,,0.37,30.34
2019-10-16,71,37.0,,0.37,26.27
2019-10-17,80,37.0,,0.37,29.6
2019-10-18,69,37.0,,0.37,25.53
2019-10-19,24,37.0,,0.37,8.879999999999999
2019-10-20,11,37.0,,0.37,4.07
2019-10-21,75,37.0,,0.37,27.75
2019-10-22,98,37.0,,0.37,36.26
2019-10-23,71,37.0,,0.37,26.27
2019-10-24,96,37.0,,0.37,35.519999999999996
2019-10-25,79,37.0,,0.37,29.23
2019-10-26,28,37.0,,0.37,10.36
2019-10-27,17,37.0,,0.37,6.29
2019-10-28,71,37.0,,0.37,26.27
2019-10-29,87,37.0,,0.37,32.19
2019-10-30,69,37.0,,0.37,25.53
2019-10-31,97,37.0,,0.37,35.89
2019-11-01,71,34.0,False,0.34,24.14
2019-11-02,19,34.0,,0.34,6.460000000000001
2019-11-03,15,34.0,,0.34,5.1000000000000005
2019-11-04,88,34.0,,0.34,29.92
2019-11-05,89,34.0,,0.34,30.26
2019-11-06,63,34.0,,0.34,21.42
2019-11-07,83,34.0,,0.34,28.220000000000002
2019-11-08,78,34.0,,0.34,26.520000000000003
2019-11-09,31,34.0,,0.34,10.540000000000001
2019-11-10,16,34.0,,0.34,5.44
2019-11-11,72,34.0,,0.34,24.48
2019-11-12,85,34.0,,0.34,28.900000000000002
2019-11-13,71,34.0,,0.34,24.14
2019-11-14,81,34.0,,0.34,27.540000000000003
2019-11-15,71,34.0,,0.34,24.14
2019-11-16,20,34.0,,0.34,6.800000000000001
2019-11-17,18,34.0,,0.34,6.12
2019-11-18,74,34.0,,0.34,25.16
2019-11-19,79,34.0,,0.34,26.860000000000003
2019-11-20,91,34.0,,0.34,30.94
2019-11-21,67,34.0,,0.34,22.78
2019-11-22,64,34.0,,0.34,21.76
2019-11-23,20,34.0,,0.34,6.800000000000001
2019-11-24,13,34.0,,0.34,4.42
2019-11-25,78,34.0,,0.34,26.520000000000003
2019-11-26,100,34.0,,0.34,34.0
2019-11-27,63,34.0,,0.34,21.42
2019-11-28,25,34.0,,0.34,8.5
2019-11-29,51,34.0,,0.34,17.34
2019-11-30,7,34.0,,0.34,2.3800000000000003
2019-12-01,9,35.0,False,0.35,3.15
2019-12-02,55,35.0,,0.35,19.25
2019-12-03,62,35.0,,0.35,21.7
2019-12-04,73,35.0,,0.35,25.549999999999997
2019-12-05,64,35.0,,0.35,22.4
2019-12-06,63,35.0,,0.35,22.049999999999997
2019-12-07,21,35.0,,0.35,7.35
2019-12-08,10,35.0,,0.35,3.5
2019-12-09,58,35.0,,0.35,20.299999999999997
2019-12-10,61,35.0,,0.35,21.349999999999998
2019-12-11,81,35.0,,0.35,28.349999999999998
2019-12-12,71,35.0,,0.35,24.849999999999998
2019-12-13,82,35.0,,0.35,28.7
2019-12-14,25,35.0,,0.35,8.75
2019-12-15,14,35.0,,0.35,4.8999999999999995
2019-12-16,68,35.0,,0.35,23.799999999999997
2019-12-17,71,35.0,,0.35,24.849999999999998
2019-12-18,71,35.0,,0.35,24.849999999999998
2019-12-19,80,35.0,,0.35,28.0
2019-12-20,79,35.0,,0.35,27.65
2019-12-21,21,35.0,,0.35,7.35
2019-12-22,15,35.0,,0.35,5.25
2019-12-23,63,35.0,,0.35,22.049999999999997
2019-12-24,62,35.0,,0.35,21.7
2019-12-25,17,35.0,,0.35,5.949999999999999
2019-12-26,93,35.0,,0.35,32.55
2019-12-27,100,35.0,,0.35,35.0
2019-12-28,26,35.0,,0.35,9.1
2019-12-29,16,35.0,,0.35,5.6
2019-12-30,62,35.0,,0.35,21.7
2019-12-31,63,35.0,,0.35,22.049999999999997
2020-01-01,28,44.0,False,0.44,12.32
2020-01-02,79,44.0,,0.44,34.76
2020-01-03,73,44.0,,0.44,32.12
2020-01-04,22,44.0,,0.44,9.68
2020-01-05,15,44.0,,0.44,6.6
2020-01-06,69,44.0,,0.44,30.36
2020-01-07,75,44.0,,0.44,33.0
2020-01-08,100,44.0,,0.44,44.0
2020-01-09,78,44.0,,0.44,34.32
2020-01-10,70,44.0,,0.44,30.8
2020-01-11,18,44.0,,0.44,7.92
2020-01-12,15,44.0,,0.44,6.6
2020-01-13,68,44.0,,0.44,29.92
2020-01-14,80,44.0,,0.44,35.2
2020-01-15,82,44.0,,0.44,36.08
2020-01-16,79,44.0,,0.44,34.76
2020-01-17,84,44.0,,0.44,36.96
2020-01-18,21,44.0,,0.44,9.24
2020-01-19,12,44.0,,0.44,5.28
2020-01-20,35,44.0,,0.44,15.4
2020-01-21,70,44.0,,0.44,30.8
2020-01-22,71,44.0,,0.44,31.24
2020-01-23,70,44.0,,0.44,30.8
2020-01-24,70,44.0,,0.44,30.8
2020-01-25,31,44.0,,0.44,13.64
2020-01-26,17,44.0,,0.44,7.48
2020-01-27,65,44.0,,0.44,28.6
2020-01-28,73,44.0,,0.44,32.12
2020-01-29,79,44.0,,0.44,34.76
2020-01-30,79,44.0,,0.44,34.76
2020-01-31,88,44.0,,0.44,38.72
2020-02-01,12,58.0,False,0.58,6.959999999999999
2020-02-02,8,58.0,,0.58,4.64
2020-02-03,33,58.0,,0.58,19.139999999999997
2020-02-04,40,58.0,,0.58,23.2
2020-02-05,44,58.0,,0.58,25.52
2020-02-06,45,58.0,,0.58,26.099999999999998
2020-02-07,38,58.0,,0.58,22.04
2020-02-08,12,58.0,,0.58,6.959999999999999
2020-02-09,9,58.0,,0.58,5.22
2020-02-10,30,58.0,,0.58,17.4
2020-02-11,34,58.0,,0.58,19.72
2020-02-12,37,58.0,,0.58,21.459999999999997
2020-02-13,38,58.0,,0.58,22.04
2020-02-14,33,58.0,,0.58,19.139999999999997
2020-02-15,12,58.0,,0.58,6.959999999999999
2020-02-16,8,58.0,,0.58,4.64
2020-02-17,18,58.0,,0.58,10.44
2020-02-18,35,58.0,,0.58,20.299999999999997
2020-02-19,38,58.0,,0.58,22.04
2020-02-20,35,58.0,,0.58,20.299999999999997
2020-02-21,37,58.0,,0.58,21.459999999999997
2020-02-22,12,58.0,,0.58,6.959999999999999
2020-02-23,9,58.0,,0.58,5.22
2020-02-24,61,58.0,,0.58,35.379999999999995
2020-02-25,58,58.0,,0.58,33.64
2020-02-26,67,58.0,,0.58,38.86
2020-02-27,69,58.0,,0.58,40.019999999999996
2020-02-28,100,58.0,,0.58,57.99999999999999
2020-02-29,23,58.0,,0.58,13.34
2020-03-01,13,100.0,False,1.0,13.0
2020-03-02,60,100.0,,1.0,60.0
2020-03-03,57,100.0,,1.0,57.0
2020-03-04,49,100.0,,1.0,49.0
2020-03-05,51,100.0,,1.0,51.0
2020-03-06,54,100.0,,1.0,54.0
2020-03-07,17,100.0,,1.0,17.0
2020-03-08,10,100.0,,1.0,10.0
2020-03-09,99,100.0,,1.0,99.0
2020-03-10,71,100.0,,1.0,71.0
2020-03-11,64,100.0,,1.0,64.0
2020-03-12,100,100.0,,1.0,100.0
2020-03-13,85,100.0,,1.0,85.0
2020-03-14,22,100.0,,1.0,22.0
2020-03-15,24,100.0,,1.0,24.0
2020-03-16,90,100.0,,1.0,90.0
2020-03-17,75,100.0,,1.0,75.0
2020-03-18,73,100.0,,1.0,73.0
2020-03-19,71,100.0,,1.0,71.0
2020-03-20,56,100.0,,1.0,56.0
2020-03-21,20,100.0,,1.0,20.0
2020-03-22,17,100.0,,1.0,17.0
2020-03-23,61,100.0,,1.0,61.0
2020-03-24,58,100.0,,1.0,58.0
2020-03-25,70,100.0,,1.0,70.0
2020-03-26,56,100.0,,1.0,56.0
2020-03-27,54,100.0,,1.0,54.0
2020-03-28,18,100.0,,1.0,18.0
2020-03-29,14,100.0,,1.0,14.0
2020-03-30,37,100.0,,1.0,37.0
2020-03-31,46,100.0,,1.0,46.0
2020-04-01,95,60.0,False,0.6,57.0
2020-04-02,86,60.0,,0.6,51.6
2020-04-03,80,60.0,,0.6,48.0
2020-04-04,23,60.0,,0.6,13.799999999999999
2020-04-05,23,60.0,,0.6,13.799999999999999
2020-04-06,75,60.0,,0.6,45.0
2020-04-07,93,60.0,,0.6,55.8
2020-04-08,85,60.0,,0.6,51.0
2020-04-09,95,60.0,,0.6,57.0
2020-04-10,50,60.0,,0.6,30.0
2020-04-11,23,60.0,,0.6,13.799999999999999
2020-04-12,27,60.0,,0.6,16.2
2020-04-13,71,60.0,,0.6,42.6
2020-04-14,97,60.0,,0.6,58.199999999999996
2020-04-15,99,60.0,,0.6,59.4
2020-04-16,100,60.0,,0.6,60.0
2020-04-17,96,60.0,,0.6,57.599999999999994
2020-04-18,36,60.0,,0.6,21.599999999999998
2020-04-19,25,60.0,,0.6,15.0
2020-04-20,82,60.0,,0.6,49.199999999999996
2020-04-21,88,60.0,,0.6,52.8
2020-04-22,80,60.0,,0.6,48.0
2020-04-23,82,60.0,,0.6,49.199999999999996
2020-04-24,76,60.0,,0.6,45.6
2020-04-25,30,60.0,,0.6,18.0
2020-04-26,20,60.0,,0.6,12.0
2020-04-27,70,60.0,,0.6,42.0
2020-04-28,81,60.0,,0.6,48.6
2020-04-29,88,60.0,,0.6,52.8
2020-04-30,81,60.0,,0.6,48.6
2020-05-01,74,52.0,False,0.52,38.480000000000004
2020-05-02,25,52.0,,0.52,13.0
2020-05-03,21,52.0,,0.52,10.92
2020-05-04,83,52.0,,0.52,43.160000000000004
2020-05-05,76,52.0,,0.52,39.52
2020-05-06,83,52.0,,0.52,43.160000000000004
2020-05-07,93,52.0,,0.52,48.36
2020-05-08,80,52.0,,0.52,41.6
2020-05-09,29,52.0,,0.52,15.08
2020-05-10,19,52.0,,0.52,9.88
2020-05-11,93,52.0,,0.52,48.36
2020-05-12,93,52.0,,0.52,48.36
2020-05-13,88,52.0,,0.52,45.760000000000005
2020-05-14,87,52.0,,0.52,45.24
2020-05-15,84,52.0,,0.52,43.68
2020-05-16,22,52.0,,0.52,11.440000000000001
2020-05-17,22,52.0,,0.52,11.440000000000001
2020-05-18,73,52.0,,0.52,37.96
2020-05-19,91,52.0,,0.52,47.32
2020-05-20,91,52.0,,0.52,47.32
2020-05-21,88,52.0,,0.52,45.760000000000005
2020-05-22,74,52.0,,0.52,38.480000000000004
2020-05-23,29,52.0,,0.52,15.08
2020-05-24,18,52.0,,0.52,9.36
2020-05-25,26,52.0,,0.52,13.52
2020-05-26,85,52.0,,0.52,44.2
2020-05-27,99,52.0,,0.52,51.480000000000004
2020-05-28,100,52.0,,0.52,52.0
2020-05-29,75,52.0,,0.52,39.0
2020-05-30,27,52.0,,0.52,14.040000000000001
2020-05-31,25,52.0,,0.52,13.0
2020-06-01,50,74.0,False,0.74,37.0
2020-06-02,48,74.0,,0.74,35.519999999999996
2020-06-03,55,74.0,,0.74,40.7
2020-06-04,59,74.0,,0.74,43.66
2020-06-05,77,74.0,,0.74,56.98
2020-06-06,20,74.0,,0.74,14.8
2020-06-07,16,74.0,,0.74,11.84
2020-06-08,68,74.0,,0.74,50.32
2020-06-09,100,74.0,,0.74,74.0
2020-06-10,100,74.0,,0.74,74.0
2020-06-11,90,74.0,,0.74,66.6
2020-06-12,64,74.0,,0.74,47.36
2020-06-13,20,74.0,,0.74,14.8
2020-06-14,11,74.0,,0.74,8.14
2020-06-15,63,74.0,,0.74,46.62
2020-06-16,56,74.0,,0.74,41.44
2020-06-17,61,74.0,,0.74,45.14
2020-06-18,57,74.0,,0.74,42.18
2020-06-19,57,74.0,,0.74,42.18
2020-06-20,16,74.0,,0.74,11.84
2020-06-21,17,74.0,,0.74,12.58
2020-06-22,58,74.0,,0.74,42.92
2020-06-23,64,74.0,,0.74,47.36
2020-06-24,63,74.0,,0.74,46.62
2020-06-25,48,74.0,,0.74,35.519999999999996
2020-06-26,52,74.0,,0.74,38.48
2020-06-27,16,74.0,,0.74,11.84
2020-06-28,15,74.0,,0.74,11.1
2020-06-29,48,74.0,,0.74,35.519999999999996
2020-06-30,67,74.0,,0.74,49.58
2020-07-01,88,77.0,False,0.77,67.76
2020-07-02,67,77.0,,0.77,51.59
2020-07-03,33,77.0,,0.77,25.41
2020-07-04,21,77.0,,0.77,16.17
2020-07-05,14,77.0,,0.77,10.780000000000001
2020-07-06,78,77.0,,0.77,60.06
2020-07-07,82,77.0,,0.77,63.14
2020-07-08,73,77.0,,0.77,56.21
2020-07-09,92,77.0,,0.77,70.84
2020-07-10,72,77.0,,0.77,55.44
2020-07-11,26,77.0,,0.77,20.02
2020-07-12,19,77.0,,0.77,14.63
2020-07-13,83,77.0,,0.77,63.910000000000004
2020-07-14,100,77.0,,0.77,77.0
2020-07-15,82,77.0,,0.77,63.14
2020-07-16,79,77.0,,0.77,60.83
2020-07-17,64,77.0,,0.77,49.28
2020-07-18,25,77.0,,0.77,19.25
2020-07-19,13,77.0,,0.77,10.01
2020-07-20,82,77.0,,0.77,63.14
2020-07-21,90,77.0,,0.77,69.3
2020-07-22,76,77.0,,0.77,58.52
2020-07-23,78,77.0,,0.77,60.06
2020-07-24,66,77.0,,0.77,50.82
2020-07-25,16,77.0,,0.77,12.32
2020-07-26,16,77.0,,0.77,12.32
2020-07-27,56,77.0,,0.77,43.120000000000005
2020-07-28,67,77.0,,0.77,51.59
2020-07-29,78,77.0,,0.77,60.06
2020-07-30,78,77.0,,0.77,60.06
2020-07-31,72,77.0,,0.77,55.44
2020-08-01,22,74.0,False,0.74,16.28
2020-08-02,20,74.0,,0.74,14.8
2020-08-03,82,74.0,,0.74,60.68
2020-08-04,85,74.0,,0.74,62.9
2020-08-05,100,74.0,,0.74,74.0
2020-08-06,83,74.0,,0.74,61.42
2020-08-07,95,74.0,,0.74,70.3
2020-08-08,25,74.0,,0.74,18.5
2020-08-09,17,74.0,,0.74,12.58
2020-08-10,97,74.0,,0.74,71.78
2020-08-11,91,74.0,,0.74,67.34
2020-08-12,81,74.0,,0.74,59.94
2020-08-13,87,74.0,,0.74,64.38
2020-08-14,55,74.0,,0.74,40.7
2020-08-15,20,74.0,,0.74,14.8
2020-08-16,25,74.0,,0.74,18.5
2020-08-17,82,74.0,,0.74,60.68
2020-08-18,95,74.0,,0.74,70.3
2020-08-19,82,74.0,,0.74,60.68
2020-08-20,80,74.0,,0.74,59.2
2020-08-21,77,74.0,,0.74,56.98
2020-08-22,22,74.0,,0.74,16.28
2020-08-23,17,74.0,,0.74,12.58
2020-08-24,69,74.0,,0.74,51.06
2020-08-25,86,74.0,,0.74,63.64
2020-08-26,93,74.0,,0.74,68.82
2020-08-27,94,74.0,,0.74,69.56
2020-08-28,73,74.0,,0.74,54.019999999999996
2020-08-29,18,74.0,,0.74,13.32
2020-08-30,24,74.0,,0.74,17.759999999999998
2020-08-31,89,74.0,,0.74,65.86
2020-09-01,58,87.0,False,0.87,50.46
2020-09-02,65,87.0,,0.87,56.55
