date,labor_unscaled,labor_monthly,isPartial,scale,labor
2010-01-01,38,35.0,False,0.35,13.299999999999999
2010-01-02,43,35.0,,0.35,15.049999999999999
2010-01-03,72,35.0,,0.35,25.2
2010-01-04,100,35.0,,0.35,35.0
2010-01-05,91,35.0,,0.35,31.849999999999998
2010-01-06,86,35.0,,0.35,30.099999999999998
2010-01-07,80,35.0,,0.35,28.0
2010-01-08,69,35.0,,0.35,24.15
2010-01-09,41,35.0,,0.35,14.35
2010-01-10,75,35.0,,0.35,26.25
2010-01-11,98,35.0,,0.35,34.3
2010-01-12,81,35.0,,0.35,28.349999999999998
2010-01-13,74,35.0,,0.35,25.9
2010-01-14,79,35.0,,0.35,27.65
2010-01-15,79,35.0,,0.35,27.65
2010-01-16,45,35.0,,0.35,15.749999999999998
2010-01-17,74,35.0,,0.35,25.9
2010-01-18,73,35.0,,0.35,25.549999999999997
2010-01-19,91,35.0,,0.35,31.849999999999998
2010-01-20,84,35.0,,0.35,29.4
2010-01-21,80,35.0,,0.35,28.0
2010-01-22,65,35.0,,0.35,22.75
2010-01-23,44,35.0,,0.35,15.399999999999999
2010-01-24,70,35.0,,0.35,24.5
2010-01-25,86,35.0,,0.35,30.099999999999998
2010-01-26,82,35.0,,0.35,28.7
2010-01-27,77,35.0,,0.35,26.95
2010-01-28,80,35.0,,0.35,28.0
2010-01-29,71,35.0,,0.35,24.849999999999998
2010-01-30,43,35.0,,0.35,15.049999999999999
2010-01-31,76,35.0,,0.35,26.599999999999998
2010-02-01,93,34.0,False,0.34,31.62
2010-02-02,87,34.0,,0.34,29.580000000000002
2010-02-03,80,34.0,,0.34,27.200000000000003
2010-02-04,79,34.0,,0.34,26.860000000000003
2010-02-05,74,34.0,,0.34,25.16
2010-02-06,53,34.0,,0.34,18.02
2010-02-07,77,34.0,,0.34,26.180000000000003
2010-02-08,91,34.0,,0.34,30.94
2010-02-09,86,34.0,,0.34,29.240000000000002
2010-02-10,81,34.0,,0.34,27.540000000000003
2010-02-11,80,34.0,,0.34,27.200000000000003
2010-02-12,70,34.0,,0.34,23.8
2010-02-13,46,34.0,,0.34,15.64
2010-02-14,72,34.0,,0.34,24.48
2010-02-15,83,34.0,,0.34,28.220000000000002
2010-02-16,91,34.0,,0.34,30.94
2010-02-17,88,34.0,,0.34,29.92
2010-02-18,84,34.0,,0.34,28.560000000000002
2010-02-19,74,34.0,,0.34,25.16
2010-02-20,44,34.0,,0.34,14.96
2010-02-21,91,34.0,,0.34,30.94
2010-02-22,100,34.0,,0.34,34.0
2010-02-23,92,34.0,,0.34,31.28
2010-02-24,83,34.0,,0.34,28.220000000000002
2010-02-25,81,34.0,,0.34,27.540000000000003
2010-02-26,68,34.0,,0.34,23.12
2010-02-27,47,34.0,,0.34,15.98
2010-02-28,83,34.0,,0.34,28.220000000000002
2010-03-01,88,36.0,False,0.36,31.68
2010-03-02,79,36.0,,0.36,28.439999999999998
2010-03-03,83,36.0,,0.36,29.88
2010-03-04,65,36.0,,0.36,23.4
2010-03-05,70,36.0,,0.36,25.2
2010-03-06,45,36.0,,0.36,16.2
2010-03-07,67,36.0,,0.36,24.119999999999997
2010-03-08,77,36.0,,0.36,27.72
2010-03-09,82,36.0,,0.36,29.52
2010-03-10,83,36.0,,0.36,29.88
2010-03-11,72,36.0,,0.36,25.919999999999998
2010-03-12,65,36.0,,0.36,23.4
2010-03-13,43,36.0,,0.36,15.479999999999999
2010-03-14,70,36.0,,0.36,25.2
2010-03-15,91,36.0,,0.36,32.76
2010-03-16,69,36.0,,0.36,24.84
2010-03-17,70,36.0,,0.36,25.2
2010-03-18,71,36.0,,0.36,25.56
2010-03-19,67,36.0,,0.36,24.119999999999997
2010-03-20,49,36.0,,0.36,17.64
2010-03-21,75,36.0,,0.36,27.0
2010-03-22,97,36.0,,0.36,34.92
2010-03-23,83,36.0,,0.36,29.88
2010-03-24,81,36.0,,0.36,29.16
2010-03-25,76,36.0,,0.36,27.36
2010-03-26,67,36.0,,0.36,24.119999999999997
2010-03-27,48,36.0,,0.36,17.28
2010-03-28,100,36.0,,0.36,36.0
2010-03-29,98,36.0,,0.36,35.28
2010-03-30,80,36.0,,0.36,28.799999999999997
2010-03-31,75,36.0,,0.36,27.0
2010-04-01,72,38.0,False,0.38,27.36
2010-04-02,60,38.0,,0.38,22.8
2010-04-03,52,38.0,,0.38,19.76
2010-04-04,72,38.0,,0.38,27.36
2010-04-05,96,38.0,,0.38,36.480000000000004
2010-04-06,79,38.0,,0.38,30.02
2010-04-07,78,38.0,,0.38,29.64
2010-04-08,69,38.0,,0.38,26.22
2010-04-09,72,38.0,,0.38,27.36
2010-04-10,38,38.0,,0.38,14.44
2010-04-11,75,38.0,,0.38,28.5
2010-04-12,90,38.0,,0.38,34.2
2010-04-13,84,38.0,,0.38,31.92
2010-04-14,75,38.0,,0.38,28.5
2010-04-15,73,38.0,,0.38,27.740000000000002
2010-04-16,73,38.0,,0.38,27.740000000000002
2010-04-17,45,38.0,,0.38,17.1
2010-04-18,73,38.0,,0.38,27.740000000000002
2010-04-19,92,38.0,,0.38,34.96
2010-04-20,75,38.0,,0.38,28.5
2010-04-21,85,38.0,,0.38,32.3
2010-04-22,80,38.0,,0.38,30.4
2010-04-23,73,38.0,,0.38,27.740000000000002
2010-04-24,46,38.0,,0.38,17.48
2010-04-25,74,38.0,,0.38,28.12
2010-04-26,100,38.0,,0.38,38.0
2010-04-27,85,38.0,,0.38,32.3
2010-04-28,87,38.0,,0.38,33.06
2010-04-29,68,38.0,,0.38,25.84
2010-04-30,71,38.0,,0.38,26.98
2010-05-01,51,36.0,False,0.36,18.36
2010-05-02,89,36.0,,0.36,32.04
2010-05-03,96,36.0,,0.36,34.56
2010-05-04,97,36.0,,0.36,34.92
2010-05-05,81,36.0,,0.36,29.16
2010-05-06,84,36.0,,0.36,30.24
2010-05-07,69,36.0,,0.36,24.84
2010-05-08,54,36.0,,0.36,19.439999999999998
2010-05-09,85,36.0,,0.36,30.599999999999998
2010-05-10,100,36.0,,0.36,36.0
2010-05-11,93,36.0,,0.36,33.48
2010-05-12,83,36.0,,0.36,29.88
2010-05-13,86,36.0,,0.36,30.959999999999997
2010-05-14,67,36.0,,0.36,24.119999999999997
2010-05-15,46,36.0,,0.36,16.56
2010-05-16,75,36.0,,0.36,27.0
2010-05-17,88,36.0,,0.36,31.68
2010-05-18,81,36.0,,0.36,29.16
2010-05-19,90,36.0,,0.36,32.4
2010-05-20,78,36.0,,0.36,28.08
2010-05-21,74,36.0,,0.36,26.64
2010-05-22,51,36.0,,0.36,18.36
2010-05-23,84,36.0,,0.36,30.24
2010-05-24,92,36.0,,0.36,33.12
2010-05-25,93,36.0,,0.36,33.48
2010-05-26,84,36.0,,0.36,30.24
2010-05-27,72,36.0,,0.36,25.919999999999998
2010-05-28,70,36.0,,0.36,25.2
2010-05-29,45,36.0,,0.36,16.2
2010-05-30,67,36.0,,0.36,24.119999999999997
2010-05-31,68,36.0,,0.36,24.48
2010-06-01,100,36.0,False,0.36,36.0
2010-06-02,90,36.0,,0.36,32.4
2010-06-03,83,36.0,,0.36,29.88
2010-06-04,72,36.0,,0.36,25.919999999999998
2010-06-05,47,36.0,,0.36,16.919999999999998
2010-06-06,79,36.0,,0.36,28.439999999999998
2010-06-07,92,36.0,,0.36,33.12
2010-06-08,89,36.0,,0.36,32.04
2010-06-09,87,36.0,,0.36,31.32
2010-06-10,85,36.0,,0.36,30.599999999999998
2010-06-11,72,36.0,,0.36,25.919999999999998
2010-06-12,50,36.0,,0.36,18.0
2010-06-13,75,36.0,,0.36,27.0
2010-06-14,91,36.0,,0.36,32.76
2010-06-15,85,36.0,,0.36,30.599999999999998
2010-06-16,79,36.0,,0.36,28.439999999999998
2010-06-17,83,36.0,,0.36,29.88
2010-06-18,72,36.0,,0.36,25.919999999999998
2010-06-19,54,36.0,,0.36,19.439999999999998
2010-06-20,76,36.0,,0.36,27.36
2010-06-21,97,36.0,,0.36,34.92
2010-06-22,83,36.0,,0.36,29.88
2010-06-23,90,36.0,,0.36,32.4
2010-06-24,85,36.0,,0.36,30.599999999999998
2010-06-25,76,36.0,,0.36,27.36
2010-06-26,57,36.0,,0.36,20.52
2010-06-27,76,36.0,,0.36,27.36
2010-06-28,93,36.0,,0.36,33.48
2010-06-29,87,36.0,,0.36,31.32
2010-06-30,95,36.0,,0.36,34.199999999999996
2010-07-01,67,41.0,False,0.41,27.47
2010-07-02,58,41.0,,0.41,23.779999999999998
2010-07-03,39,41.0,,0.41,15.989999999999998
2010-07-04,60,41.0,,0.41,24.599999999999998
2010-07-05,66,41.0,,0.41,27.06
2010-07-06,80,41.0,,0.41,32.8
2010-07-07,82,41.0,,0.41,33.62
2010-07-08,75,41.0,,0.41,30.749999999999996
2010-07-09,74,41.0,,0.41,30.34
2010-07-10,49,41.0,,0.41,20.09
2010-07-11,63,41.0,,0.41,25.83
2010-07-12,81,41.0,,0.41,33.21
2010-07-13,80,41.0,,0.41,32.8
2010-07-14,78,41.0,,0.41,31.979999999999997
2010-07-15,84,41.0,,0.41,34.44
2010-07-16,68,41.0,,0.41,27.88
2010-07-17,48,41.0,,0.41,19.68
2010-07-18,65,41.0,,0.41,26.65
2010-07-19,99,41.0,,0.41,40.589999999999996
2010-07-20,90,41.0,,0.41,36.9
2010-07-21,88,41.0,,0.41,36.08
2010-07-22,80,41.0,,0.41,32.8
2010-07-23,77,41.0,,0.41,31.569999999999997
2010-07-24,54,41.0,,0.41,22.139999999999997
2010-07-25,76,41.0,,0.41,31.159999999999997
2010-07-26,100,41.0,,0.41,41.0
2010-07-27,91,41.0,,0.41,37.309999999999995
2010-07-28,85,41.0,,0.41,34.85
2010-07-29,85,41.0,,0.41,34.85
2010-07-30,74,41.0,,0.41,30.34
2010-07-31,56,41.0,,0.41,22.959999999999997
2010-08-01,48,59.0,False,0.59,28.32
2010-08-02,66,59.0,,0.59,38.94
2010-08-03,54,59.0,,0.59,31.86
2010-08-04,49,59.0,,0.59,28.91
2010-08-05,50,59.0,,0.59,29.5
2010-08-06,46,59.0,,0.59,27.139999999999997
2010-08-07,34,59.0,,0.59,20.06
2010-08-08,46,59.0,,0.59,27.139999999999997
2010-08-09,63,59.0,,0.59,37.169999999999995
2010-08-10,58,59.0,,0.59,34.22
2010-08-11,56,59.0,,0.59,33.04
2010-08-12,51,59.0,,0.59,30.09
2010-08-13,51,59.0,,0.59,30.09
2010-08-14,38,59.0,,0.59,22.419999999999998
2010-08-15,55,59.0,,0.59,32.449999999999996
2010-08-16,73,59.0,,0.59,43.07
2010-08-17,61,59.0,,0.59,35.989999999999995
2010-08-18,61,59.0,,0.59,35.989999999999995
2010-08-19,64,59.0,,0.59,37.76
2010-08-20,63,59.0,,0.59,37.169999999999995
2010-08-21,49,59.0,,0.59,28.91
2010-08-22,68,59.0,,0.59,40.12
2010-08-23,90,59.0,,0.59,53.099999999999994
2010-08-24,76,59.0,,0.59,44.839999999999996
2010-08-25,73,59.0,,0.59,43.07
2010-08-26,76,59.0,,0.59,44.839999999999996
2010-08-27,77,59.0,,0.59,45.43
2010-08-28,51,59.0,,0.59,30.09
2010-08-29,78,59.0,,0.59,46.019999999999996
2010-08-30,100,59.0,,0.59,59.0
2010-08-31,89,59.0,,0.59,52.51
2010-09-01,22,62.0,False,0.62,13.64
2010-09-02,26,62.0,,0.62,16.12
2010-09-03,36,62.0,,0.62,22.32
2010-09-04,34,62.0,,0.62,21.08
2010-09-05,52,62.0,,0.62,32.24
2010-09-06,100,62.0,,0.62,62.0
2010-09-07,19,62.0,,0.62,11.78
2010-09-08,11,62.0,,0.62,6.82
2010-09-09,10,62.0,,0.62,6.2
2010-09-10,9,62.0,,0.62,5.58
2010-09-11,7,62.0,,0.62,4.34
2010-09-12,9,62.0,,0.62,5.58
2010-09-13,10,62.0,,0.62,6.2
2010-09-14,10,62.0,,0.62,6.2
2010-09-15,9,62.0,,0.62,5.58
2010-09-16,8,62.0,,0.62,4.96
2010-09-17,9,62.0,,0.62,5.58
2010-09-18,5,62.0,,0.62,3.1
2010-09-19,7,62.0,,0.62,4.34
2010-09-20,10,62.0,,0.62,6.2
2010-09-21,9,62.0,,0.62,5.58
2010-09-22,10,62.0,,0.62,6.2
2010-09-23,10,62.0,,0.62,6.2
2010-09-24,8,62.0,,0.62,4.96
2010-09-25,6,62.0,,0.62,3.7199999999999998
2010-09-26,8,62.0,,0.62,4.96
2010-09-27,10,62.0,,0.62,6.2
2010-09-28,10,62.0,,0.62,6.2
2010-09-29,8,62.0,,0.62,4.96
2010-09-30,9,62.0,,0.62,5.58
2010-10-01,83,32.0,False,0.32,26.560000000000002
2010-10-02,49,32.0,,0.32,15.68
2010-10-03,74,32.0,,0.32,23.68
2010-10-04,99,32.0,,0.32,31.68
2010-10-05,92,32.0,,0.32,29.44
2010-10-06,95,32.0,,0.32,30.400000000000002
2010-10-07,87,32.0,,0.32,27.84
2010-10-08,77,32.0,,0.32,24.64
2010-10-09,46,32.0,,0.32,14.72
2010-10-10,85,32.0,,0.32,27.2
2010-10-11,87,32.0,,0.32,27.84
2010-10-12,83,32.0,,0.32,26.560000000000002
2010-10-13,96,32.0,,0.32,30.72
2010-10-14,78,32.0,,0.32,24.96
2010-10-15,80,32.0,,0.32,25.6
2010-10-16,45,32.0,,0.32,14.4
2010-10-17,77,32.0,,0.32,24.64
2010-10-18,87,32.0,,0.32,27.84
2010-10-19,90,32.0,,0.32,28.8
2010-10-20,92,32.0,,0.32,29.44
2010-10-21,83,32.0,,0.32,26.560000000000002
2010-10-22,92,32.0,,0.32,29.44
2010-10-23,52,32.0,,0.32,16.64
2010-10-24,70,32.0,,0.32,22.400000000000002
2010-10-25,100,32.0,,0.32,32.0
2010-10-26,97,32.0,,0.32,31.04
2010-10-27,99,32.0,,0.32,31.68
2010-10-28,84,32.0,,0.32,26.88
2010-10-29,77,32.0,,0.32,24.64
2010-10-30,52,32.0,,0.32,16.64
2010-10-31,81,32.0,,0.32,25.92
2010-11-01,98,30.0,False,0.3,29.4
2010-11-02,82,30.0,,0.3,24.599999999999998
2010-11-03,81,30.0,,0.3,24.3
2010-11-04,77,30.0,,0.3,23.099999999999998
2010-11-05,79,30.0,,0.3,23.7
2010-11-06,51,30.0,,0.3,15.299999999999999
2010-11-07,91,30.0,,0.3,27.3
2010-11-08,96,30.0,,0.3,28.799999999999997
2010-11-09,84,30.0,,0.3,25.2
2010-11-10,89,30.0,,0.3,26.7
2010-11-11,82,30.0,,0.3,24.599999999999998
2010-11-12,80,30.0,,0.3,24.0
2010-11-13,51,30.0,,0.3,15.299999999999999
2010-11-14,72,30.0,,0.3,21.599999999999998
2010-11-15,100,30.0,,0.3,30.0
2010-11-16,90,30.0,,0.3,27.0
2010-11-17,88,30.0,,0.3,26.4
2010-11-18,85,30.0,,0.3,25.5
2010-11-19,67,30.0,,0.3,20.099999999999998
2010-11-20,40,30.0,,0.3,12.0
2010-11-21,65,30.0,,0.3,19.5
2010-11-22,88,30.0,,0.3,26.4
2010-11-23,78,30.0,,0.3,23.4
2010-11-24,65,30.0,,0.3,19.5
2010-11-25,46,30.0,,0.3,13.799999999999999
2010-11-26,46,30.0,,0.3,13.799999999999999
2010-11-27,43,30.0,,0.3,12.9
2010-11-28,70,30.0,,0.3,21.0
2010-11-29,88,30.0,,0.3,26.4
2010-11-30,88,30.0,,0.3,26.4
2010-12-01,94,29.0,False,0.29,27.259999999999998
2010-12-02,89,29.0,,0.29,25.81
2010-12-03,81,29.0,,0.29,23.49
2010-12-04,51,29.0,,0.29,14.79
2010-12-05,82,29.0,,0.29,23.779999999999998
2010-12-06,100,29.0,,0.29,28.999999999999996
2010-12-07,92,29.0,,0.29,26.68
2010-12-08,92,29.0,,0.29,26.68
2010-12-09,89,29.0,,0.29,25.81
2010-12-10,80,29.0,,0.29,23.2
2010-12-11,56,29.0,,0.29,16.24
2010-12-12,85,29.0,,0.29,24.65
2010-12-13,95,29.0,,0.29,27.549999999999997
2010-12-14,93,29.0,,0.29,26.97
2010-12-15,88,29.0,,0.29,25.52
2010-12-16,85,29.0,,0.29,24.65
2010-12-17,75,29.0,,0.29,21.75
2010-12-18,52,29.0,,0.29,15.079999999999998
2010-12-19,80,29.0,,0.29,23.2
2010-12-20,98,29.0,,0.29,28.419999999999998
2010-12-21,82,29.0,,0.29,23.779999999999998
2010-12-22,74,29.0,,0.29,21.459999999999997
2010-12-23,61,29.0,,0.29,17.689999999999998
2010-12-24,34,29.0,,0.29,9.86
2010-12-25,38,29.0,,0.29,11.02
2010-12-26,74,29.0,,0.29,21.459999999999997
2010-12-27,85,29.0,,0.29,24.65
2010-12-28,86,29.0,,0.29,24.939999999999998
2010-12-29,74,29.0,,0.29,21.459999999999997
2010-12-30,79,29.0,,0.29,22.91
2010-12-31,58,29.0,,0.29,16.82
2011-01-01,50,38.0,False,0.38,19.0
2011-01-02,75,38.0,,0.38,28.5
2011-01-03,98,38.0,,0.38,37.24
2011-01-04,91,38.0,,0.38,34.58
2011-01-05,93,38.0,,0.38,35.34
2011-01-06,85,38.0,,0.38,32.3
2011-01-07,80,38.0,,0.38,30.4
2011-01-08,54,38.0,,0.38,20.52
2011-01-09,71,38.0,,0.38,26.98
2011-01-10,89,38.0,,0.38,33.82
2011-01-11,87,38.0,,0.38,33.06
2011-01-12,85,38.0,,0.38,32.3
2011-01-13,84,38.0,,0.38,31.92
2011-01-14,81,38.0,,0.38,30.78
2011-01-15,54,38.0,,0.38,20.52
2011-01-16,69,38.0,,0.38,26.22
2011-01-17,85,38.0,,0.38,32.3
2011-01-18,98,38.0,,0.38,37.24
2011-01-19,99,38.0,,0.38,37.62
2011-01-20,93,38.0,,0.38,35.34
2011-01-21,78,38.0,,0.38,29.64
2011-01-22,54,38.0,,0.38,20.52
2011-01-23,83,38.0,,0.38,31.54
2011-01-24,92,38.0,,0.38,34.96
2011-01-25,91,38.0,,0.38,34.58
2011-01-26,85,38.0,,0.38,32.3
2011-01-27,83,38.0,,0.38,31.54
2011-01-28,78,38.0,,0.38,29.64
2011-01-29,56,38.0,,0.38,21.28
2011-01-30,74,38.0,,0.38,28.12
2011-01-31,100,38.0,,0.38,38.0
2011-02-01,93,37.0,False,0.37,34.41
2011-02-02,77,37.0,,0.37,28.49
2011-02-03,77,37.0,,0.37,28.49
2011-02-04,79,37.0,,0.37,29.23
2011-02-05,62,37.0,,0.37,22.94
2011-02-06,74,37.0,,0.37,27.38
2011-02-07,100,37.0,,0.37,37.0
2011-02-08,97,37.0,,0.37,35.89
2011-02-09,93,37.0,,0.37,34.41
2011-02-10,81,37.0,,0.37,29.97
2011-02-11,75,37.0,,0.37,27.75
2011-02-12,49,37.0,,0.37,18.13
2011-02-13,77,37.0,,0.37,28.49
2011-02-14,94,37.0,,0.37,34.78
2011-02-15,94,37.0,,0.37,34.78
2011-02-16,92,37.0,,0.37,34.04
2011-02-17,90,37.0,,0.37,33.3
2011-02-18,83,37.0,,0.37,30.71
2011-02-19,56,37.0,,0.37,20.72
2011-02-20,73,37.0,,0.37,27.009999999999998
2011-02-21,92,37.0,,0.37,34.04
2011-02-22,95,37.0,,0.37,35.15
2011-02-23,94,37.0,,0.37,34.78
2011-02-24,90,37.0,,0.37,33.3
2011-02-25,75,37.0,,0.37,27.75
2011-02-26,63,37.0,,0.37,23.31
2011-02-27,84,37.0,,0.37,31.08
2011-02-28,100,37.0,,0.37,37.0
2011-03-01,94,37.0,False,0.37,34.78
2011-03-02,90,37.0,,0.37,33.3
2011-03-03,87,37.0,,0.37,32.19
2011-03-04,81,37.0,,0.37,29.97
2011-03-05,58,37.0,,0.37,21.46
2011-03-06,80,37.0,,0.37,29.6
2011-03-07,100,37.0,,0.37,37.0
2011-03-08,94,37.0,,0.37,34.78
2011-03-09,81,37.0,,0.37,29.97
2011-03-10,94,37.0,,0.37,34.78
2011-03-11,75,37.0,,0.37,27.75
2011-03-12,56,37.0,,0.37,20.72
2011-03-13,67,37.0,,0.37,24.79
2011-03-14,91,37.0,,0.37,33.67
2011-03-15,87,37.0,,0.37,32.19
2011-03-16,88,37.0,,0.37,32.56
2011-03-17,76,37.0,,0.37,28.12
2011-03-18,68,37.0,,0.37,25.16
2011-03-19,53,37.0,,0.37,19.61
2011-03-20,77,37.0,,0.37,28.49
2011-03-21,84,37.0,,0.37,31.08
2011-03-22,92,37.0,,0.37,34.04
2011-03-23,92,37.0,,0.37,34.04
2011-03-24,84,37.0,,0.37,31.08
2011-03-25,74,37.0,,0.37,27.38
2011-03-26,50,37.0,,0.37,18.5
2011-03-27,74,37.0,,0.37,27.38
2011-03-28,98,37.0,,0.37,36.26
2011-03-29,88,37.0,,0.37,32.56
2011-03-30,93,37.0,,0.37,34.41
2011-03-31,76,37.0,,0.37,28.12
2011-04-01,78,37.0,False,0.37,28.86
2011-04-02,52,37.0,,0.37,19.24
2011-04-03,63,37.0,,0.37,23.31
2011-04-04,97,37.0,,0.37,35.89
2011-04-05,92,37.0,,0.37,34.04
2011-04-06,80,37.0,,0.37,29.6
2011-04-07,79,37.0,,0.37,29.23
2011-04-08,73,37.0,,0.37,27.009999999999998
2011-04-09,52,37.0,,0.37,19.24
2011-04-10,75,37.0,,0.37,27.75
2011-04-11,90,37.0,,0.37,33.3
2011-04-12,89,37.0,,0.37,32.93
2011-04-13,89,37.0,,0.37,32.93
2011-04-14,82,37.0,,0.37,30.34
2011-04-15,73,37.0,,0.37,27.009999999999998
2011-04-16,48,37.0,,0.37,17.759999999999998
2011-04-17,71,37.0,,0.37,26.27
2011-04-18,95,37.0,,0.37,35.15
2011-04-19,85,37.0,,0.37,31.45
2011-04-20,81,37.0,,0.37,29.97
2011-04-21,90,37.0,,0.37,33.3
2011-04-22,60,37.0,,0.37,22.2
2011-04-23,49,37.0,,0.37,18.13
2011-04-24,79,37.0,,0.37,29.23
2011-04-25,100,37.0,,0.37,37.0
2011-04-26,84,37.0,,0.37,31.08
2011-04-27,89,37.0,,0.37,32.93
2011-04-28,76,37.0,,0.37,28.12
2011-04-29,74,37.0,,0.37,27.38
2011-04-30,52,37.0,,0.37,19.24
2011-05-01,88,37.0,False,0.37,32.56
2011-05-02,96,37.0,,0.37,35.519999999999996
2011-05-03,96,37.0,,0.37,35.519999999999996
2011-05-04,88,37.0,,0.37,32.56
2011-05-05,87,37.0,,0.37,32.19
2011-05-06,81,37.0,,0.37,29.97
2011-05-07,57,37.0,,0.37,21.09
2011-05-08,74,37.0,,0.37,27.38
2011-05-09,97,37.0,,0.37,35.89
2011-05-10,97,37.0,,0.37,35.89
2011-05-11,92,37.0,,0.37,34.04
2011-05-12,83,37.0,,0.37,30.71
2011-05-13,73,37.0,,0.37,27.009999999999998
2011-05-14,58,37.0,,0.37,21.46
2011-05-15,70,37.0,,0.37,25.9
2011-05-16,99,37.0,,0.37,36.63
2011-05-17,96,37.0,,0.37,35.519999999999996
2011-05-18,88,37.0,,0.37,32.56
2011-05-19,78,37.0,,0.37,28.86
2011-05-20,80,37.0,,0.37,29.6
2011-05-21,53,37.0,,0.37,19.61
2011-05-22,71,37.0,,0.37,26.27
2011-05-23,99,37.0,,0.37,36.63
2011-05-24,92,37.0,,0.37,34.04
2011-05-25,90,37.0,,0.37,33.3
2011-05-26,87,37.0,,0.37,32.19
2011-05-27,82,37.0,,0.37,30.34
2011-05-28,58,37.0,,0.37,21.46
2011-05-29,73,37.0,,0.37,27.009999999999998
2011-05-30,83,37.0,,0.37,30.71
2011-05-31,100,37.0,,0.37,37.0
2011-06-01,86,39.0,False,0.39,33.54
2011-06-02,83,39.0,,0.39,32.370000000000005
2011-06-03,82,39.0,,0.39,31.98
2011-06-04,53,39.0,,0.39,20.67
2011-06-05,74,39.0,,0.39,28.86
2011-06-06,99,39.0,,0.39,38.61
2011-06-07,88,39.0,,0.39,34.32
2011-06-08,86,39.0,,0.39,33.54
2011-06-09,80,39.0,,0.39,31.200000000000003
2011-06-10,76,39.0,,0.39,29.64
2011-06-11,52,39.0,,0.39,20.28
2011-06-12,78,39.0,,0.39,30.42
2011-06-13,95,39.0,,0.39,37.050000000000004
2011-06-14,97,39.0,,0.39,37.83
2011-06-15,85,39.0,,0.39,33.15
2011-06-16,86,39.0,,0.39,33.54
2011-06-17,76,39.0,,0.39,29.64
2011-06-18,53,39.0,,0.39,20.67
2011-06-19,75,39.0,,0.39,29.25
2011-06-20,100,39.0,,0.39,39.0
2011-06-21,87,39.0,,0.39,33.93
2011-06-22,92,39.0,,0.39,35.88
2011-06-23,86,39.0,,0.39,33.54
2011-06-24,79,39.0,,0.39,30.810000000000002
2011-06-25,56,39.0,,0.39,21.84
2011-06-26,82,39.0,,0.39,31.98
2011-06-27,89,39.0,,0.39,34.71
2011-06-28,99,39.0,,0.39,38.61
2011-06-29,91,39.0,,0.39,35.49
2011-06-30,87,39.0,,0.39,33.93
2011-07-01,63,43.0,False,0.43,27.09
2011-07-02,54,43.0,,0.43,23.22
2011-07-03,68,43.0,,0.43,29.24
2011-07-04,68,43.0,,0.43,29.24
2011-07-05,89,43.0,,0.43,38.269999999999996
2011-07-06,89,43.0,,0.43,38.269999999999996
2011-07-07,86,43.0,,0.43,36.98
2011-07-08,79,43.0,,0.43,33.97
2011-07-09,59,43.0,,0.43,25.37
2011-07-10,74,43.0,,0.43,31.82
2011-07-11,89,43.0,,0.43,38.269999999999996
2011-07-12,85,43.0,,0.43,36.55
2011-07-13,80,43.0,,0.43,34.4
2011-07-14,82,43.0,,0.43,35.26
2011-07-15,71,43.0,,0.43,30.53
2011-07-16,53,43.0,,0.43,22.79
2011-07-17,78,43.0,,0.43,33.54
2011-07-18,90,43.0,,0.43,38.7
2011-07-19,85,43.0,,0.43,36.55
2011-07-20,97,43.0,,0.43,41.71
2011-07-21,81,43.0,,0.43,34.83
2011-07-22,79,43.0,,0.43,33.97
2011-07-23,57,43.0,,0.43,24.509999999999998
2011-07-24,88,43.0,,0.43,37.839999999999996
2011-07-25,100,43.0,,0.43,43.0
2011-07-26,91,43.0,,0.43,39.13
2011-07-27,93,43.0,,0.43,39.99
2011-07-28,89,43.0,,0.43,38.269999999999996
2011-07-29,79,43.0,,0.43,33.97
2011-07-30,60,43.0,,0.43,25.8
2011-07-31,92,43.0,,0.43,39.56
2011-08-01,56,66.0,False,0.66,36.96
2011-08-02,55,66.0,,0.66,36.300000000000004
2011-08-03,52,66.0,,0.66,34.32
2011-08-04,50,66.0,,0.66,33.0
2011-08-05,48,66.0,,0.66,31.68
2011-08-06,33,66.0,,0.66,21.78
2011-08-07,46,66.0,,0.66,30.360000000000003
2011-08-08,57,66.0,,0.66,37.620000000000005
2011-08-09,51,66.0,,0.66,33.660000000000004
2011-08-10,54,66.0,,0.66,35.64
2011-08-11,53,66.0,,0.66,34.980000000000004
2011-08-12,52,66.0,,0.66,34.32
2011-08-13,38,66.0,,0.66,25.080000000000002
2011-08-14,51,66.0,,0.66,33.660000000000004
2011-08-15,64,66.0,,0.66,42.24
2011-08-16,63,66.0,,0.66,41.580000000000005
2011-08-17,63,66.0,,0.66,41.580000000000005
2011-08-18,61,66.0,,0.66,40.260000000000005
2011-08-19,60,66.0,,0.66,39.6
2011-08-20,48,66.0,,0.66,31.68
2011-08-21,63,66.0,,0.66,41.580000000000005
2011-08-22,82,66.0,,0.66,54.120000000000005
2011-08-23,72,66.0,,0.66,47.52
2011-08-24,74,66.0,,0.66,48.84
2011-08-25,75,66.0,,0.66,49.5
2011-08-26,71,66.0,,0.66,46.86
2011-08-27,52,66.0,,0.66,34.32
2011-08-28,73,66.0,,0.66,48.18
2011-08-29,97,66.0,,0.66,64.02
2011-08-30,94,66.0,,0.66,62.040000000000006
2011-08-31,100,66.0,,0.66,66.0
2011-09-01,24,70.0,False,0.7,16.799999999999997
