date,buy_unscaled,buy_monthly,isPartial,scale,buy
2010-01-01,96,62.0,False,0.62,59.519999999999996
2010-01-02,100,62.0,,0.62,62.0
2010-01-03,94,62.0,,0.62,58.28
2010-01-04,74,62.0,,0.62,45.88
2010-01-05,75,62.0,,0.62,46.5
2010-01-06,68,62.0,,0.62,42.16
2010-01-07,67,62.0,,0.62,41.54
2010-01-08,70,62.0,,0.62,43.4
2010-01-09,87,62.0,,0.62,53.94
2010-01-10,88,62.0,,0.62,54.56
2010-01-11,67,62.0,,0.62,41.54
2010-01-12,67,62.0,,0.62,41.54
2010-01-13,62,62.0,,0.62,38.44
2010-01-14,64,62.0,,0.62,39.68
2010-01-15,66,62.0,,0.62,40.92
2010-01-16,82,62.0,,0.62,50.839999999999996
2010-01-17,83,62.0,,0.62,51.46
2010-01-18,73,62.0,,0.62,45.26
2010-01-19,65,62.0,,0.62,40.3
2010-01-20,61,62.0,,0.62,37.82
2010-01-21,61,62.0,,0.62,37.82
2010-01-22,66,62.0,,0.62,40.92
2010-01-23,82,62.0,,0.62,50.839999999999996
2010-01-24,83,62.0,,0.62,51.46
2010-01-25,70,62.0,,0.62,43.4
2010-01-26,65,62.0,,0.62,40.3
2010-01-27,66,62.0,,0.62,40.92
2010-01-28,63,62.0,,0.62,39.06
2010-01-29,66,62.0,,0.62,40.92
2010-01-30,80,62.0,,0.62,49.6
2010-01-31,88,62.0,,0.62,54.56
2010-02-01,78,59.0,False,0.59,46.019999999999996
2010-02-02,76,59.0,,0.59,44.839999999999996
2010-02-03,76,59.0,,0.59,44.839999999999996
2010-02-04,73,59.0,,0.59,43.07
2010-02-05,76,59.0,,0.59,44.839999999999996
2010-02-06,94,59.0,,0.59,55.459999999999994
2010-02-07,98,59.0,,0.59,57.82
2010-02-08,78,59.0,,0.59,46.019999999999996
2010-02-09,79,59.0,,0.59,46.61
2010-02-10,71,59.0,,0.59,41.89
2010-02-11,76,59.0,,0.59,44.839999999999996
2010-02-12,81,59.0,,0.59,47.79
2010-02-13,99,59.0,,0.59,58.41
2010-02-14,98,59.0,,0.59,57.82
2010-02-15,93,59.0,,0.59,54.87
2010-02-16,80,59.0,,0.59,47.199999999999996
2010-02-17,75,59.0,,0.59,44.25
2010-02-18,74,59.0,,0.59,43.66
2010-02-19,76,59.0,,0.59,44.839999999999996
2010-02-20,100,59.0,,0.59,59.0
2010-02-21,95,59.0,,0.59,56.05
2010-02-22,76,59.0,,0.59,44.839999999999996
2010-02-23,71,59.0,,0.59,41.89
2010-02-24,74,59.0,,0.59,43.66
2010-02-25,74,59.0,,0.59,43.66
2010-02-26,70,59.0,,0.59,41.3
2010-02-27,89,59.0,,0.59,52.51
2010-02-28,95,59.0,,0.59,56.05
2010-03-01,79,55.0,False,0.55,43.45
2010-03-02,76,55.0,,0.55,41.800000000000004
2010-03-03,75,55.0,,0.55,41.25
2010-03-04,78,55.0,,0.55,42.900000000000006
2010-03-05,80,55.0,,0.55,44.0
2010-03-06,95,55.0,,0.55,52.25000000000001
2010-03-07,100,55.0,,0.55,55.00000000000001
2010-03-08,82,55.0,,0.55,45.1
2010-03-09,77,55.0,,0.55,42.35
2010-03-10,76,55.0,,0.55,41.800000000000004
2010-03-11,76,55.0,,0.55,41.800000000000004
2010-03-12,74,55.0,,0.55,40.7
2010-03-13,94,55.0,,0.55,51.7
2010-03-14,97,55.0,,0.55,53.35
2010-03-15,79,55.0,,0.55,43.45
2010-03-16,78,55.0,,0.55,42.900000000000006
2010-03-17,77,55.0,,0.55,42.35
2010-03-18,73,55.0,,0.55,40.150000000000006
2010-03-19,78,55.0,,0.55,42.900000000000006
2010-03-20,95,55.0,,0.55,52.25000000000001
2010-03-21,94,55.0,,0.55,51.7
2010-03-22,79,55.0,,0.55,43.45
2010-03-23,73,55.0,,0.55,40.150000000000006
2010-03-24,73,55.0,,0.55,40.150000000000006
2010-03-25,74,55.0,,0.55,40.7
2010-03-26,78,55.0,,0.55,42.900000000000006
2010-03-27,92,55.0,,0.55,50.6
2010-03-28,95,55.0,,0.55,52.25000000000001
2010-03-29,79,55.0,,0.55,43.45
2010-03-30,78,55.0,,0.55,42.900000000000006
2010-03-31,75,55.0,,0.55,41.25
2010-04-01,80,57.0,False,0.57,45.599999999999994
2010-04-02,92,57.0,,0.57,52.44
2010-04-03,99,57.0,,0.57,56.42999999999999
2010-04-04,100,57.0,,0.57,56.99999999999999
2010-04-05,83,57.0,,0.57,47.309999999999995
2010-04-06,77,57.0,,0.57,43.88999999999999
2010-04-07,78,57.0,,0.57,44.459999999999994
2010-04-08,77,57.0,,0.57,43.88999999999999
2010-04-09,78,57.0,,0.57,44.459999999999994
2010-04-10,93,57.0,,0.57,53.01
2010-04-11,96,57.0,,0.57,54.72
2010-04-12,79,57.0,,0.57,45.029999999999994
2010-04-13,78,57.0,,0.57,44.459999999999994
2010-04-14,77,57.0,,0.57,43.88999999999999
2010-04-15,78,57.0,,0.57,44.459999999999994
2010-04-16,79,57.0,,0.57,45.029999999999994
2010-04-17,94,57.0,,0.57,53.58
2010-04-18,97,57.0,,0.57,55.28999999999999
2010-04-19,81,57.0,,0.57,46.169999999999995
2010-04-20,79,57.0,,0.57,45.029999999999994
2010-04-21,77,57.0,,0.57,43.88999999999999
2010-04-22,80,57.0,,0.57,45.599999999999994
2010-04-23,81,57.0,,0.57,46.169999999999995
2010-04-24,92,57.0,,0.57,52.44
2010-04-25,97,57.0,,0.57,55.28999999999999
2010-04-26,79,57.0,,0.57,45.029999999999994
2010-04-27,81,57.0,,0.57,46.169999999999995
2010-04-28,78,57.0,,0.57,44.459999999999994
2010-04-29,78,57.0,,0.57,44.459999999999994
2010-04-30,80,57.0,,0.57,45.599999999999994
2010-05-01,86,59.0,False,0.59,50.739999999999995
2010-05-02,97,59.0,,0.59,57.23
2010-05-03,74,59.0,,0.59,43.66
2010-05-04,74,59.0,,0.59,43.66
2010-05-05,74,59.0,,0.59,43.66
2010-05-06,74,59.0,,0.59,43.66
2010-05-07,77,59.0,,0.59,45.43
2010-05-08,94,59.0,,0.59,55.459999999999994
2010-05-09,87,59.0,,0.59,51.33
2010-05-10,73,59.0,,0.59,43.07
2010-05-11,78,59.0,,0.59,46.019999999999996
2010-05-12,74,59.0,,0.59,43.66
2010-05-13,72,59.0,,0.59,42.48
2010-05-14,78,59.0,,0.59,46.019999999999996
2010-05-15,90,59.0,,0.59,53.099999999999994
2010-05-16,98,59.0,,0.59,57.82
2010-05-17,80,59.0,,0.59,47.199999999999996
2010-05-18,77,59.0,,0.59,45.43
2010-05-19,78,59.0,,0.59,46.019999999999996
2010-05-20,76,59.0,,0.59,44.839999999999996
2010-05-21,76,59.0,,0.59,44.839999999999996
2010-05-22,89,59.0,,0.59,52.51
2010-05-23,100,59.0,,0.59,59.0
2010-05-24,77,59.0,,0.59,45.43
2010-05-25,75,59.0,,0.59,44.25
2010-05-26,77,59.0,,0.59,45.43
2010-05-27,74,59.0,,0.59,43.66
2010-05-28,78,59.0,,0.59,46.019999999999996
2010-05-29,93,59.0,,0.59,54.87
2010-05-30,96,59.0,,0.59,56.64
2010-05-31,94,59.0,,0.59,55.459999999999994
2010-06-01,77,62.0,False,0.62,47.74
2010-06-02,75,62.0,,0.62,46.5
2010-06-03,78,62.0,,0.62,48.36
2010-06-04,77,62.0,,0.62,47.74
2010-06-05,94,62.0,,0.62,58.28
2010-06-06,94,62.0,,0.62,58.28
2010-06-07,81,62.0,,0.62,50.22
2010-06-08,74,62.0,,0.62,45.88
2010-06-09,75,62.0,,0.62,46.5
2010-06-10,72,62.0,,0.62,44.64
2010-06-11,80,62.0,,0.62,49.6
2010-06-12,85,62.0,,0.62,52.7
2010-06-13,93,62.0,,0.62,57.66
2010-06-14,77,62.0,,0.62,47.74
2010-06-15,89,62.0,,0.62,55.18
2010-06-16,82,62.0,,0.62,50.839999999999996
2010-06-17,77,62.0,,0.62,47.74
2010-06-18,79,62.0,,0.62,48.98
2010-06-19,97,62.0,,0.62,60.14
2010-06-20,98,62.0,,0.62,60.76
2010-06-21,84,62.0,,0.62,52.08
2010-06-22,77,62.0,,0.62,47.74
2010-06-23,73,62.0,,0.62,45.26
2010-06-24,82,62.0,,0.62,50.839999999999996
2010-06-25,80,62.0,,0.62,49.6
2010-06-26,91,62.0,,0.62,56.42
2010-06-27,100,62.0,,0.62,62.0
2010-06-28,84,62.0,,0.62,52.08
2010-06-29,82,62.0,,0.62,50.839999999999996
2010-06-30,83,62.0,,0.62,51.46
2010-07-01,85,60.0,False,0.6,51.0
2010-07-02,89,60.0,,0.6,53.4
2010-07-03,97,60.0,,0.6,58.199999999999996
2010-07-04,94,60.0,,0.6,56.4
2010-07-05,93,60.0,,0.6,55.8
2010-07-06,82,60.0,,0.6,49.199999999999996
2010-07-07,84,60.0,,0.6,50.4
2010-07-08,82,60.0,,0.6,49.199999999999996
2010-07-09,79,60.0,,0.6,47.4
2010-07-10,92,60.0,,0.6,55.199999999999996
2010-07-11,96,60.0,,0.6,57.599999999999994
2010-07-12,84,60.0,,0.6,50.4
2010-07-13,81,60.0,,0.6,48.6
2010-07-14,83,60.0,,0.6,49.8
2010-07-15,82,60.0,,0.6,49.199999999999996
2010-07-16,84,60.0,,0.6,50.4
2010-07-17,92,60.0,,0.6,55.199999999999996
2010-07-18,100,60.0,,0.6,60.0
2010-07-19,83,60.0,,0.6,49.8
2010-07-20,86,60.0,,0.6,51.6
2010-07-21,81,60.0,,0.6,48.6
2010-07-22,81,60.0,,0.6,48.6
2010-07-23,82,60.0,,0.6,49.199999999999996
2010-07-24,92,60.0,,0.6,55.199999999999996
2010-07-25,97,60.0,,0.6,58.199999999999996
2010-07-26,86,60.0,,0.6,51.6
2010-07-27,86,60.0,,0.6,51.6
2010-07-28,83,60.0,,0.6,49.8
2010-07-29,81,60.0,,0.6,48.6
2010-07-30,85,60.0,,0.6,51.0
2010-07-31,93,60.0,,0.6,55.8
2010-08-01,99,61.0,False,0.61,60.39
2010-08-02,83,61.0,,0.61,50.629999999999995
2010-08-03,82,61.0,,0.61,50.019999999999996
2010-08-04,78,61.0,,0.61,47.58
2010-08-05,80,61.0,,0.61,48.8
2010-08-06,87,61.0,,0.61,53.07
2010-08-07,94,61.0,,0.61,57.339999999999996
2010-08-08,98,61.0,,0.61,59.78
2010-08-09,83,61.0,,0.61,50.629999999999995
2010-08-10,81,61.0,,0.61,49.41
2010-08-11,82,61.0,,0.61,50.019999999999996
2010-08-12,78,61.0,,0.61,47.58
2010-08-13,81,61.0,,0.61,49.41
2010-08-14,94,61.0,,0.61,57.339999999999996
2010-08-15,94,61.0,,0.61,57.339999999999996
2010-08-16,87,61.0,,0.61,53.07
2010-08-17,82,61.0,,0.61,50.019999999999996
2010-08-18,78,61.0,,0.61,47.58
2010-08-19,79,61.0,,0.61,48.19
2010-08-20,81,61.0,,0.61,49.41
2010-08-21,92,61.0,,0.61,56.12
2010-08-22,100,61.0,,0.61,61.0
2010-08-23,82,61.0,,0.61,50.019999999999996
2010-08-24,80,61.0,,0.61,48.8
2010-08-25,79,61.0,,0.61,48.19
2010-08-26,77,61.0,,0.61,46.97
2010-08-27,77,61.0,,0.61,46.97
2010-08-28,92,61.0,,0.61,56.12
2010-08-29,93,61.0,,0.61,56.73
2010-08-30,78,61.0,,0.61,47.58
2010-08-31,75,61.0,,0.61,45.75
2010-09-01,76,58.0,False,0.58,44.08
2010-09-02,77,58.0,,0.58,44.66
2010-09-03,77,58.0,,0.58,44.66
2010-09-04,90,58.0,,0.58,52.199999999999996
2010-09-05,100,58.0,,0.58,57.99999999999999
2010-09-06,92,58.0,,0.58,53.36
2010-09-07,75,58.0,,0.58,43.5
2010-09-08,76,58.0,,0.58,44.08
2010-09-09,79,58.0,,0.58,45.82
2010-09-10,80,58.0,,0.58,46.4
2010-09-11,89,58.0,,0.58,51.62
2010-09-12,96,58.0,,0.58,55.67999999999999
2010-09-13,77,58.0,,0.58,44.66
2010-09-14,81,58.0,,0.58,46.98
2010-09-15,75,58.0,,0.58,43.5
2010-09-16,76,58.0,,0.58,44.08
2010-09-17,81,58.0,,0.58,46.98
2010-09-18,86,58.0,,0.58,49.879999999999995
2010-09-19,99,58.0,,0.58,57.419999999999995
2010-09-20,75,58.0,,0.58,43.5
2010-09-21,71,58.0,,0.58,41.18
2010-09-22,74,58.0,,0.58,42.919999999999995
2010-09-23,79,58.0,,0.58,45.82
2010-09-24,80,58.0,,0.58,46.4
2010-09-25,92,58.0,,0.58,53.36
2010-09-26,90,58.0,,0.58,52.199999999999996
2010-09-27,79,58.0,,0.58,45.82
2010-09-28,77,58.0,,0.58,44.66
2010-09-29,76,58.0,,0.58,44.08
2010-09-30,76,58.0,,0.58,44.08
2010-10-01,82,57.0,False,0.57,46.739999999999995
2010-10-02,97,57.0,,0.57,55.28999999999999
2010-10-03,96,57.0,,0.57,54.72
2010-10-04,82,57.0,,0.57,46.739999999999995
2010-10-05,81,57.0,,0.57,46.169999999999995
2010-10-06,80,57.0,,0.57,45.599999999999994
2010-10-07,79,57.0,,0.57,45.029999999999994
2010-10-08,80,57.0,,0.57,45.599999999999994
2010-10-09,94,57.0,,0.57,53.58
2010-10-10,99,57.0,,0.57,56.42999999999999
2010-10-11,86,57.0,,0.57,49.019999999999996
2010-10-12,71,57.0,,0.57,40.47
2010-10-13,76,57.0,,0.57,43.31999999999999
2010-10-14,76,57.0,,0.57,43.31999999999999
2010-10-15,85,57.0,,0.57,48.449999999999996
2010-10-16,93,57.0,,0.57,53.01
2010-10-17,94,57.0,,0.57,53.58
2010-10-18,84,57.0,,0.57,47.879999999999995
2010-10-19,83,57.0,,0.57,47.309999999999995
2010-10-20,82,57.0,,0.57,46.739999999999995
2010-10-21,83,57.0,,0.57,47.309999999999995
2010-10-22,80,57.0,,0.57,45.599999999999994
2010-10-23,95,57.0,,0.57,54.15
2010-10-24,100,57.0,,0.57,56.99999999999999
2010-10-25,83,57.0,,0.57,47.309999999999995
2010-10-26,82,57.0,,0.57,46.739999999999995
2010-10-27,81,57.0,,0.57,46.169999999999995
2010-10-28,79,57.0,,0.57,45.029999999999994
2010-10-29,84,57.0,,0.57,47.879999999999995
2010-10-30,94,57.0,,0.57,53.58
2010-10-31,91,57.0,,0.57,51.87
2010-11-01,28,78.0,False,0.78,21.84
2010-11-02,28,78.0,,0.78,21.84
2010-11-03,28,78.0,,0.78,21.84
2010-11-04,30,78.0,,0.78,23.400000000000002
2010-11-05,32,78.0,,0.78,24.96
2010-11-06,37,78.0,,0.78,28.86
2010-11-07,38,78.0,,0.78,29.64
2010-11-08,32,78.0,,0.78,24.96
2010-11-09,32,78.0,,0.78,24.96
2010-11-10,32,78.0,,0.78,24.96
2010-11-11,33,78.0,,0.78,25.740000000000002
2010-11-12,34,78.0,,0.78,26.52
2010-11-13,39,78.0,,0.78,30.42
2010-11-14,41,78.0,,0.78,31.98
2010-11-15,36,78.0,,0.78,28.080000000000002
2010-11-16,34,78.0,,0.78,26.52
2010-11-17,33,78.0,,0.78,25.740000000000002
2010-11-18,34,78.0,,0.78,26.52
2010-11-19,37,78.0,,0.78,28.86
2010-11-20,44,78.0,,0.78,34.32
2010-11-21,47,78.0,,0.78,36.660000000000004
2010-11-22,44,78.0,,0.78,34.32
2010-11-23,46,78.0,,0.78,35.88
2010-11-24,54,78.0,,0.78,42.120000000000005
2010-11-25,70,78.0,,0.78,54.6
2010-11-26,100,78.0,,0.78,78.0
2010-11-27,58,78.0,,0.78,45.24
2010-11-28,53,78.0,,0.78,41.34
2010-11-29,53,78.0,,0.78,41.34
2010-11-30,42,78.0,,0.78,32.76
2010-12-01,58,85.0,False,0.85,49.3
2010-12-02,59,85.0,,0.85,50.15
2010-12-03,61,85.0,,0.85,51.85
2010-12-04,71,85.0,,0.85,60.35
2010-12-05,74,85.0,,0.85,62.9
2010-12-06,63,85.0,,0.85,53.55
2010-12-07,60,85.0,,0.85,51.0
2010-12-08,60,85.0,,0.85,51.0
2010-12-09,62,85.0,,0.85,52.699999999999996
2010-12-10,66,85.0,,0.85,56.1
2010-12-11,78,85.0,,0.85,66.3
2010-12-12,79,85.0,,0.85,67.14999999999999
2010-12-13,67,85.0,,0.85,56.949999999999996
2010-12-14,65,85.0,,0.85,55.25
2010-12-15,68,85.0,,0.85,57.8
2010-12-16,65,85.0,,0.85,55.25
2010-12-17,75,85.0,,0.85,63.75
2010-12-18,94,85.0,,0.85,79.89999999999999
2010-12-19,95,85.0,,0.85,80.75
2010-12-20,81,85.0,,0.85,68.85
2010-12-21,79,85.0,,0.85,67.14999999999999
2010-12-22,82,85.0,,0.85,69.7
2010-12-23,87,85.0,,0.85,73.95
2010-12-24,87,85.0,,0.85,73.95
2010-12-25,70,85.0,,0.85,59.5
2010-12-26,100,85.0,,0.85,85.0
2010-12-27,77,85.0,,0.85,65.45
2010-12-28,71,85.0,,0.85,60.35
2010-12-29,68,85.0,,0.85,57.8
2010-12-30,65,85.0,,0.85,55.25
2010-12-31,65,85.0,,0.85,55.25
2011-01-01,95,75.0,False,0.75,71.25
2011-01-02,100,75.0,,0.75,75.0
2011-01-03,81,75.0,,0.75,60.75
2011-01-04,75,75.0,,0.75,56.25
2011-01-05,74,75.0,,0.75,55.5
2011-01-06,70,75.0,,0.75,52.5
2011-01-07,73,75.0,,0.75,54.75
2011-01-08,89,75.0,,0.75,66.75
2011-01-09,87,75.0,,0.75,65.25
2011-01-10,70,75.0,,0.75,52.5
2011-01-11,69,75.0,,0.75,51.75
2011-01-12,68,75.0,,0.75,51.0
2011-01-13,69,75.0,,0.75,51.75
2011-01-14,71,75.0,,0.75,53.25
2011-01-15,88,75.0,,0.75,66.0
2011-01-16,94,75.0,,0.75,70.5
2011-01-17,77,75.0,,0.75,57.75
2011-01-18,70,75.0,,0.75,52.5
2011-01-19,67,75.0,,0.75,50.25
2011-01-20,68,75.0,,0.75,51.0
2011-01-21,72,75.0,,0.75,54.0
2011-01-22,88,75.0,,0.75,66.0
2011-01-23,90,75.0,,0.75,67.5
2011-01-24,73,75.0,,0.75,54.75
2011-01-25,70,75.0,,0.75,52.5
2011-01-26,67,75.0,,0.75,50.25
2011-01-27,67,75.0,,0.75,50.25
2011-01-28,72,75.0,,0.75,54.0
2011-01-29,86,75.0,,0.75,64.5
2011-01-30,91,75.0,,0.75,68.25
2011-01-31,71,75.0,,0.75,53.25
2011-02-01,71,72.0,False,0.72,51.12
2011-02-02,71,72.0,,0.72,51.12
2011-02-03,73,72.0,,0.72,52.559999999999995
2011-02-04,75,72.0,,0.72,54.0
2011-02-05,94,72.0,,0.72,67.67999999999999
2011-02-06,90,72.0,,0.72,64.8
2011-02-07,73,72.0,,0.72,52.559999999999995
2011-02-08,76,72.0,,0.72,54.72
2011-02-09,73,72.0,,0.72,52.559999999999995
2011-02-10,73,72.0,,0.72,52.559999999999995
2011-02-11,75,72.0,,0.72,54.0
2011-02-12,97,72.0,,0.72,69.84
2011-02-13,100,72.0,,0.72,72.0
2011-02-14,77,72.0,,0.72,55.44
2011-02-15,73,72.0,,0.72,52.559999999999995
2011-02-16,74,72.0,,0.72,53.28
2011-02-17,73,72.0,,0.72,52.559999999999995
2011-02-18,76,72.0,,0.72,54.72
2011-02-19,93,72.0,,0.72,66.96
2011-02-20,94,72.0,,0.72,67.67999999999999
2011-02-21,83,72.0,,0.72,59.76
2011-02-22,73,72.0,,0.72,52.559999999999995
2011-02-23,71,72.0,,0.72,51.12
2011-02-24,70,72.0,,0.72,50.4
2011-02-25,74,72.0,,0.72,53.28
2011-02-26,90,72.0,,0.72,64.8
2011-02-27,96,72.0,,0.72,69.12
2011-02-28,72,72.0,,0.72,51.839999999999996
2011-03-01,76,70.0,False,0.7,53.199999999999996
2011-03-02,73,70.0,,0.7,51.099999999999994
2011-03-03,76,70.0,,0.7,53.199999999999996
2011-03-04,80,70.0,,0.7,56.0
2011-03-05,95,70.0,,0.7,66.5
2011-03-06,100,70.0,,0.7,70.0
2011-03-07,78,70.0,,0.7,54.599999999999994
2011-03-08,77,70.0,,0.7,53.9
2011-03-09,74,70.0,,0.7,51.8
2011-03-10,74,70.0,,0.7,51.8
2011-03-11,79,70.0,,0.7,55.3
2011-03-12,93,70.0,,0.7,65.1
2011-03-13,83,70.0,,0.7,58.099999999999994
2011-03-14,73,70.0,,0.7,51.099999999999994
2011-03-15,74,70.0,,0.7,51.8
2011-03-16,77,70.0,,0.7,53.9
2011-03-17,72,70.0,,0.7,50.4
2011-03-18,77,70.0,,0.7,53.9
2011-03-19,93,70.0,,0.7,65.1
2011-03-20,100,70.0,,0.7,70.0
2011-03-21,78,70.0,,0.7,54.599999999999994
2011-03-22,74,70.0,,0.7,51.8
2011-03-23,74,70.0,,0.7,51.8
2011-03-24,74,70.0,,0.7,51.8
2011-03-25,76,70.0,,0.7,53.199999999999996
2011-03-26,92,70.0,,0.7,64.39999999999999
2011-03-27,95,70.0,,0.7,66.5
2011-03-28,73,70.0,,0.7,51.099999999999994
2011-03-29,74,70.0,,0.7,51.8
2011-03-30,71,70.0,,0.7,49.699999999999996
2011-03-31,72,70.0,,0.7,50.4
2011-04-01,78,68.0,False,0.68,53.040000000000006
2011-04-02,96,68.0,,0.68,65.28
2011-04-03,100,68.0,,0.68,68.0
2011-04-04,81,68.0,,0.68,55.080000000000005
2011-04-05,80,68.0,,0.68,54.400000000000006
2011-04-06,76,68.0,,0.68,51.68000000000001
2011-04-07,74,68.0,,0.68,50.32
2011-04-08,77,68.0,,0.68,52.36000000000001
2011-04-09,90,68.0,,0.68,61.2
2011-04-10,97,68.0,,0.68,65.96000000000001
2011-04-11,78,68.0,,0.68,53.040000000000006
2011-04-12,77,68.0,,0.68,52.36000000000001
2011-04-13,74,68.0,,0.68,50.32
2011-04-14,75,68.0,,0.68,51.00000000000001
2011-04-15,77,68.0,,0.68,52.36000000000001
2011-04-16,94,68.0,,0.68,63.92
2011-04-17,97,68.0,,0.68,65.96000000000001
2011-04-18,80,68.0,,0.68,54.400000000000006
2011-04-19,80,68.0,,0.68,54.400000000000006
2011-04-20,78,68.0,,0.68,53.040000000000006
2011-04-21,75,68.0,,0.68,51.00000000000001
2011-04-22,82,68.0,,0.68,55.760000000000005
2011-04-23,94,68.0,,0.68,63.92
2011-04-24,96,68.0,,0.68,65.28
2011-04-25,81,68.0,,0.68,55.080000000000005
2011-04-26,79,68.0,,0.68,53.720000000000006
2011-04-27,77,68.0,,0.68,52.36000000000001
2011-04-28,75,68.0,,0.68,51.00000000000001
2011-04-29,74,68.0,,0.68,50.32
2011-04-30,89,68.0,,0.68,60.52
2011-05-01,92,70.0,False,0.7,64.39999999999999
2011-05-02,69,70.0,,0.7,48.3
2011-05-03,73,70.0,,0.7,51.099999999999994
2011-05-04,74,70.0,,0.7,51.8
2011-05-05,72,70.0,,0.7,50.4
2011-05-06,75,70.0,,0.7,52.5
2011-05-07,89,70.0,,0.7,62.3
2011-05-08,89,70.0,,0.7,62.3
2011-05-09,72,70.0,,0.7,50.4
2011-05-10,72,70.0,,0.7,50.4
2011-05-11,74,70.0,,0.7,51.8
2011-05-12,69,70.0,,0.7,48.3
2011-05-13,74,70.0,,0.7,51.8
2011-05-14,88,70.0,,0.7,61.599999999999994
2011-05-15,94,70.0,,0.7,65.8
2011-05-16,76,70.0,,0.7,53.199999999999996
2011-05-17,75,70.0,,0.7,52.5
2011-05-18,72,70.0,,0.7,50.4
2011-05-19,73,70.0,,0.7,51.099999999999994
2011-05-20,75,70.0,,0.7,52.5
2011-05-21,89,70.0,,0.7,62.3
2011-05-22,91,70.0,,0.7,63.699999999999996
2011-05-23,78,70.0,,0.7,54.599999999999994
2011-05-24,76,70.0,,0.7,53.199999999999996
2011-05-25,74,70.0,,0.7,51.8
2011-05-26,72,70.0,,0.7,50.4
2011-05-27,79,70.0,,0.7,55.3
2011-05-28,93,70.0,,0.7,65.1
2011-05-29,100,70.0,,0.7,70.0
2011-05-30,98,70.0,,0.7,68.6
2011-05-31,76,70.0,,0.7,53.199999999999996
2011-06-01,78,73.0,False,0.73,56.94
2011-06-02,73,73.0,,0.73,53.29
2011-06-03,78,73.0,,0.73,56.94
2011-06-04,90,73.0,,0.73,65.7
2011-06-05,92,73.0,,0.73,67.16
2011-06-06,75,73.0,,0.73,54.75
2011-06-07,75,73.0,,0.73,54.75
2011-06-08,78,73.0,,0.73,56.94
2011-06-09,76,73.0,,0.73,55.48
2011-06-10,79,73.0,,0.73,57.67
2011-06-11,90,73.0,,0.73,65.7
2011-06-12,96,73.0,,0.73,70.08
2011-06-13,77,73.0,,0.73,56.21
2011-06-14,77,73.0,,0.73,56.21
2011-06-15,79,73.0,,0.73,57.67
2011-06-16,78,73.0,,0.73,56.94
2011-06-17,83,73.0,,0.73,60.589999999999996
2011-06-18,92,73.0,,0.73,67.16
2011-06-19,100,73.0,,0.73,73.0
2011-06-20,76,73.0,,0.73,55.48
2011-06-21,78,73.0,,0.73,56.94
2011-06-22,76,73.0,,0.73,55.48
2011-06-23,77,73.0,,0.73,56.21
2011-06-24,79,73.0,,0.73,57.67
2011-06-25,88,73.0,,0.73,64.24
2011-06-26,95,73.0,,0.73,69.35
2011-06-27,79,73.0,,0.73,57.67
2011-06-28,81,73.0,,0.73,59.129999999999995
2011-06-29,79,73.0,,0.73,57.67
2011-06-30,79,73.0,,0.73,57.67
2011-07-01,83,74.0,False,0.74,61.42
2011-07-02,94,74.0,,0.74,69.56
2011-07-03,99,74.0,,0.74,73.26
2011-07-04,92,74.0,,0.74,68.08
2011-07-05,76,74.0,,0.74,56.24
2011-07-06,79,74.0,,0.74,58.46
2011-07-07,84,74.0,,0.74,62.16
2011-07-08,82,74.0,,0.74,60.68
2011-07-09,93,74.0,,0.74,68.82
2011-07-10,90,74.0,,0.74,66.6
2011-07-11,80,74.0,,0.74,59.2
2011-07-12,76,74.0,,0.74,56.24
2011-07-13,80,74.0,,0.74,59.2
2011-07-14,74,74.0,,0.74,54.76
2011-07-15,81,74.0,,0.74,59.94
2011-07-16,89,74.0,,0.74,65.86
2011-07-17,95,74.0,,0.74,70.3
2011-07-18,79,74.0,,0.74,58.46
2011-07-19,84,74.0,,0.74,62.16
2011-07-20,81,74.0,,0.74,59.94
2011-07-21,79,74.0,,0.74,58.46
2011-07-22,81,74.0,,0.74,59.94
2011-07-23,94,74.0,,0.74,69.56
2011-07-24,100,74.0,,0.74,74.0
2011-07-25,81,74.0,,0.74,59.94
2011-07-26,79,74.0,,0.74,58.46
2011-07-27,78,74.0,,0.74,57.72
2011-07-28,76,74.0,,0.74,56.24
2011-07-29,78,74.0,,0.74,57.72
2011-07-30,93,74.0,,0.74,68.82
2011-07-31,98,74.0,,0.74,72.52
2011-08-01,73,74.0,False,0.74,54.019999999999996
2011-08-02,72,74.0,,0.74,53.28
2011-08-03,71,74.0,,0.74,52.54
2011-08-04,71,74.0,,0.74,52.54
2011-08-05,72,74.0,,0.74,53.28
2011-08-06,85,74.0,,0.74,62.9
2011-08-07,89,74.0,,0.74,65.86
2011-08-08,75,74.0,,0.74,55.5
2011-08-09,73,74.0,,0.74,54.019999999999996
2011-08-10,73,74.0,,0.74,54.019999999999996
2011-08-11,71,74.0,,0.74,52.54
2011-08-12,72,74.0,,0.74,53.28
2011-08-13,81,74.0,,0.74,59.94
2011-08-14,87,74.0,,0.74,64.38
2011-08-15,72,74.0,,0.74,53.28
2011-08-16,71,74.0,,0.74,52.54
2011-08-17,70,74.0,,0.74,51.8
2011-08-18,70,74.0,,0.74,51.8
2011-08-19,73,74.0,,0.74,54.019999999999996
2011-08-20,94,74.0,,0.74,69.56
2011-08-21,100,74.0,,0.74,74.0
2011-08-22,84,74.0,,0.74,62.16
2011-08-23,79,74.0,,0.74,58.46
