date,restaurant_unscaled,restaurant_monthly,isPartial,scale,restaurant
2018-07-15,92,100.0,,1.0,92.0
2018-07-16,65,100.0,,1.0,65.0
2018-07-17,69,100.0,,1.0,69.0
2018-07-18,69,100.0,,1.0,69.0
2018-07-19,73,100.0,,1.0,73.0
2018-07-20,81,100.0,,1.0,81.0
2018-07-21,97,100.0,,1.0,97.0
2018-07-22,94,100.0,,1.0,94.0
2018-07-23,72,100.0,,1.0,72.0
2018-07-24,71,100.0,,1.0,71.0
2018-07-25,69,100.0,,1.0,69.0
2018-07-26,73,100.0,,1.0,73.0
2018-07-27,82,100.0,,1.0,82.0
2018-07-28,99,100.0,,1.0,99.0
2018-07-29,94,100.0,,1.0,94.0
2018-07-30,69,100.0,,1.0,69.0
2018-07-31,66,100.0,,1.0,66.0
2018-08-01,69,93.0,False,0.93,64.17
2018-08-02,72,93.0,,0.93,66.96000000000001
2018-08-03,81,93.0,,0.93,75.33
2018-08-04,93,93.0,,0.93,86.49000000000001
2018-08-05,92,93.0,,0.93,85.56
2018-08-06,68,93.0,,0.93,63.24
2018-08-07,68,93.0,,0.93,63.24
2018-08-08,66,93.0,,0.93,61.38
2018-08-09,70,93.0,,0.93,65.10000000000001
2018-08-10,80,93.0,,0.93,74.4
2018-08-11,97,93.0,,0.93,90.21000000000001
2018-08-12,89,93.0,,0.93,82.77000000000001
2018-08-13,68,93.0,,0.93,63.24
2018-08-14,69,93.0,,0.93,64.17
2018-08-15,69,93.0,,0.93,64.17
2018-08-16,73,93.0,,0.93,67.89
2018-08-17,76,93.0,,0.93,70.68
2018-08-18,100,93.0,,0.93,93.0
2018-08-19,88,93.0,,0.93,81.84
2018-08-20,64,93.0,,0.93,59.52
2018-08-21,63,93.0,,0.93,58.59
2018-08-22,60,93.0,,0.93,55.800000000000004
2018-08-23,66,93.0,,0.93,61.38
2018-08-24,72,93.0,,0.93,66.96000000000001
2018-08-25,90,93.0,,0.93,83.7
2018-08-26,85,93.0,,0.93,79.05
2018-08-27,58,93.0,,0.93,53.940000000000005
2018-08-28,57,93.0,,0.93,53.010000000000005
2018-08-29,58,93.0,,0.93,53.940000000000005
2018-08-30,59,93.0,,0.93,54.870000000000005
2018-08-31,71,93.0,,0.93,66.03
2018-09-01,92,86.0,False,0.86,79.12
2018-09-02,100,86.0,,0.86,86.0
2018-09-03,83,86.0,,0.86,71.38
2018-09-04,52,86.0,,0.86,44.72
2018-09-05,55,86.0,,0.86,47.3
2018-09-06,59,86.0,,0.86,50.74
2018-09-07,67,86.0,,0.86,57.62
2018-09-08,86,86.0,,0.86,73.96
2018-09-09,76,86.0,,0.86,65.36
2018-09-10,54,86.0,,0.86,46.44
2018-09-11,52,86.0,,0.86,44.72
2018-09-12,55,86.0,,0.86,47.3
2018-09-13,58,86.0,,0.86,49.88
2018-09-14,69,86.0,,0.86,59.339999999999996
2018-09-15,89,86.0,,0.86,76.53999999999999
2018-09-16,79,86.0,,0.86,67.94
2018-09-17,57,86.0,,0.86,49.019999999999996
2018-09-18,55,86.0,,0.86,47.3
2018-09-19,60,86.0,,0.86,51.6
2018-09-20,61,86.0,,0.86,52.46
2018-09-21,72,86.0,,0.86,61.92
2018-09-22,93,86.0,,0.86,79.98
2018-09-23,82,86.0,,0.86,70.52
2018-09-24,57,86.0,,0.86,49.019999999999996
2018-09-25,59,86.0,,0.86,50.74
2018-09-26,60,86.0,,0.86,51.6
2018-09-27,59,86.0,,0.86,50.74
2018-09-28,72,86.0,,0.86,61.92
2018-09-29,92,86.0,,0.86,79.12
2018-09-30,79,86.0,,0.86,67.94
2018-10-01,58,82.0,False,0.82,47.559999999999995
2018-10-02,61,82.0,,0.82,50.019999999999996
2018-10-03,61,82.0,,0.82,50.019999999999996
2018-10-04,67,82.0,,0.82,54.94
2018-10-05,78,82.0,,0.82,63.959999999999994
2018-10-06,100,82.0,,0.82,82.0
2018-10-07,91,82.0,,0.82,74.61999999999999
2018-10-08,64,82.0,,0.82,52.48
2018-10-09,61,82.0,,0.82,50.019999999999996
2018-10-10,62,82.0,,0.82,50.839999999999996
2018-10-11,65,82.0,,0.82,53.3
2018-10-12,75,82.0,,0.82,61.49999999999999
2018-10-13,97,82.0,,0.82,79.53999999999999
2018-10-14,90,82.0,,0.82,73.8
2018-10-15,61,82.0,,0.82,50.019999999999996
2018-10-16,60,82.0,,0.82,49.199999999999996
2018-10-17,62,82.0,,0.82,50.839999999999996
2018-10-18,67,82.0,,0.82,54.94
2018-10-19,76,82.0,,0.82,62.31999999999999
2018-10-20,95,82.0,,0.82,77.89999999999999
2018-10-21,89,82.0,,0.82,72.97999999999999
2018-10-22,61,82.0,,0.82,50.019999999999996
2018-10-23,59,82.0,,0.82,48.379999999999995
2018-10-24,59,82.0,,0.82,48.379999999999995
2018-10-25,66,82.0,,0.82,54.12
2018-10-26,76,82.0,,0.82,62.31999999999999
2018-10-27,93,82.0,,0.82,76.25999999999999
2018-10-28,85,82.0,,0.82,69.7
2018-10-29,58,82.0,,0.82,47.559999999999995
2018-10-30,57,82.0,,0.82,46.739999999999995
2018-10-31,57,82.0,,0.82,46.739999999999995
2018-11-01,64,82.0,False,0.82,52.48
2018-11-02,79,82.0,,0.82,64.78
2018-11-03,100,82.0,,0.82,82.0
2018-11-04,86,82.0,,0.82,70.52
2018-11-05,59,82.0,,0.82,48.379999999999995
2018-11-06,58,82.0,,0.82,47.559999999999995
2018-11-07,54,82.0,,0.82,44.279999999999994
2018-11-08,63,82.0,,0.82,51.66
2018-11-09,74,82.0,,0.82,60.68
2018-11-10,99,82.0,,0.82,81.17999999999999
2018-11-11,92,82.0,,0.82,75.44
2018-11-12,64,82.0,,0.82,52.48
2018-11-13,58,82.0,,0.82,47.559999999999995
2018-11-14,60,82.0,,0.82,49.199999999999996
2018-11-15,58,82.0,,0.82,47.559999999999995
2018-11-16,69,82.0,,0.82,56.58
2018-11-17,92,82.0,,0.82,75.44
2018-11-18,84,82.0,,0.82,68.88
2018-11-19,61,82.0,,0.82,50.019999999999996
2018-11-20,61,82.0,,0.82,50.019999999999996
2018-11-21,69,82.0,,0.82,56.58
2018-11-22,65,82.0,,0.82,53.3
2018-11-23,63,82.0,,0.82,51.66
2018-11-24,78,82.0,,0.82,63.959999999999994
2018-11-25,75,82.0,,0.82,61.49999999999999
2018-11-26,51,82.0,,0.82,41.82
2018-11-27,53,82.0,,0.82,43.46
2018-11-28,60,82.0,,0.82,49.199999999999996
2018-11-29,60,82.0,,0.82,49.199999999999996
2018-11-30,71,82.0,,0.82,58.22
2018-12-01,84,92.0,False,0.92,77.28
2018-12-02,79,92.0,,0.92,72.68
2018-12-03,57,92.0,,0.92,52.440000000000005
2018-12-04,57,92.0,,0.92,52.440000000000005
2018-12-05,59,92.0,,0.92,54.28
2018-12-06,60,92.0,,0.92,55.2
2018-12-07,69,92.0,,0.92,63.480000000000004
2018-12-08,86,92.0,,0.92,79.12
2018-12-09,79,92.0,,0.92,72.68
2018-12-10,57,92.0,,0.92,52.440000000000005
2018-12-11,58,92.0,,0.92,53.36
2018-12-12,60,92.0,,0.92,55.2
2018-12-13,62,92.0,,0.92,57.04
2018-12-14,70,92.0,,0.92,64.4
2018-12-15,89,92.0,,0.92,81.88000000000001
2018-12-16,86,92.0,,0.92,79.12
2018-12-17,62,92.0,,0.92,57.04
2018-12-18,63,92.0,,0.92,57.96
2018-12-19,66,92.0,,0.92,60.720000000000006
2018-12-20,68,92.0,,0.92,62.56
2018-12-21,76,92.0,,0.92,69.92
2018-12-22,94,92.0,,0.92,86.48
2018-12-23,91,92.0,,0.92,83.72
2018-12-24,85,92.0,,0.92,78.2
2018-12-25,82,92.0,,0.92,75.44
2018-12-26,77,92.0,,0.92,70.84
2018-12-27,78,92.0,,0.92,71.76
2018-12-28,83,92.0,,0.92,76.36
2018-12-29,100,92.0,,0.92,92.0
2018-12-30,95,92.0,,0.92,87.4
2018-12-31,89,92.0,,0.92,81.88000000000001
2019-01-01,90,88.0,False,0.88,79.2
2019-01-02,65,88.0,,0.88,57.2
2019-01-03,66,88.0,,0.88,58.08
2019-01-04,76,88.0,,0.88,66.88
2019-01-05,93,88.0,,0.88,81.84
2019-01-06,82,88.0,,0.88,72.16
2019-01-07,57,88.0,,0.88,50.160000000000004
2019-01-08,56,88.0,,0.88,49.28
2019-01-09,63,88.0,,0.88,55.44
2019-01-10,64,88.0,,0.88,56.32
2019-01-11,71,88.0,,0.88,62.48
2019-01-12,90,88.0,,0.88,79.2
2019-01-13,80,88.0,,0.88,70.4
2019-01-14,60,88.0,,0.88,52.8
2019-01-15,59,88.0,,0.88,51.92
2019-01-16,61,88.0,,0.88,53.68
2019-01-17,66,88.0,,0.88,58.08
2019-01-18,74,88.0,,0.88,65.12
2019-01-19,93,88.0,,0.88,81.84
2019-01-20,80,88.0,,0.88,70.4
2019-01-21,66,88.0,,0.88,58.08
2019-01-22,60,88.0,,0.88,52.8
2019-01-23,61,88.0,,0.88,53.68
2019-01-24,66,88.0,,0.88,58.08
2019-01-25,76,88.0,,0.88,66.88
2019-01-26,100,88.0,,0.88,88.0
2019-01-27,89,88.0,,0.88,78.32000000000001
2019-01-28,55,88.0,,0.88,48.4
2019-01-29,57,88.0,,0.88,50.160000000000004
2019-01-30,57,88.0,,0.88,50.160000000000004
2019-01-31,62,88.0,,0.88,54.56
2019-02-01,64,89.0,False,0.89,56.96
2019-02-02,90,89.0,,0.89,80.1
2019-02-03,74,89.0,,0.89,65.86
2019-02-04,47,89.0,,0.89,41.83
2019-02-05,55,89.0,,0.89,48.95
2019-02-06,56,89.0,,0.89,49.84
2019-02-07,59,89.0,,0.89,52.51
2019-02-08,70,89.0,,0.89,62.300000000000004
2019-02-09,95,89.0,,0.89,84.55
2019-02-10,81,89.0,,0.89,72.09
2019-02-11,54,89.0,,0.89,48.06
2019-02-12,58,89.0,,0.89,51.62
2019-02-13,61,89.0,,0.89,54.29
2019-02-14,78,89.0,,0.89,69.42
2019-02-15,78,89.0,,0.89,69.42
2019-02-16,100,89.0,,0.89,89.0
2019-02-17,87,89.0,,0.89,77.43
2019-02-18,62,89.0,,0.89,55.18
2019-02-19,53,89.0,,0.89,47.17
2019-02-20,53,89.0,,0.89,47.17
2019-02-21,56,89.0,,0.89,49.84
2019-02-22,67,89.0,,0.89,59.63
2019-02-23,88,89.0,,0.89,78.32000000000001
2019-02-24,79,89.0,,0.89,70.31
2019-02-25,52,89.0,,0.89,46.28
2019-02-26,53,89.0,,0.89,47.17
2019-02-27,56,89.0,,0.89,49.84
2019-02-28,57,89.0,,0.89,50.730000000000004
2019-03-01,68,91.0,False,0.91,61.88
2019-03-02,96,91.0,,0.91,87.36
2019-03-03,85,91.0,,0.91,77.35000000000001
2019-03-04,56,91.0,,0.91,50.96
2019-03-05,58,91.0,,0.91,52.78
2019-03-06,61,91.0,,0.91,55.510000000000005
2019-03-07,64,91.0,,0.91,58.24
2019-03-08,73,91.0,,0.91,66.43
2019-03-09,97,91.0,,0.91,88.27
2019-03-10,91,91.0,,0.91,82.81
2019-03-11,62,91.0,,0.91,56.42
2019-03-12,59,91.0,,0.91,53.690000000000005
2019-03-13,61,91.0,,0.91,55.510000000000005
2019-03-14,63,91.0,,0.91,57.330000000000005
2019-03-15,73,91.0,,0.91,66.43
2019-03-16,97,91.0,,0.91,88.27
2019-03-17,89,91.0,,0.91,80.99000000000001
2019-03-18,58,91.0,,0.91,52.78
2019-03-19,61,91.0,,0.91,55.510000000000005
2019-03-20,61,91.0,,0.91,55.510000000000005
2019-03-21,61,91.0,,0.91,55.510000000000005
2019-03-22,73,91.0,,0.91,66.43
2019-03-23,100,91.0,,0.91,91.0
2019-03-24,88,91.0,,0.91,80.08
2019-03-25,59,91.0,,0.91,53.690000000000005
2019-03-26,60,91.0,,0.91,54.6
2019-03-27,61,91.0,,0.91,55.510000000000005
2019-03-28,63,91.0,,0.91,57.330000000000005
2019-03-29,74,91.0,,0.91,67.34
2019-03-30,91,91.0,,0.91,82.81
2019-03-31,85,91.0,,0.91,77.35000000000001
2019-04-01,59,86.0,False,0.86,50.74
2019-04-02,62,86.0,,0.86,53.32
2019-04-03,62,86.0,,0.86,53.32
2019-04-04,67,86.0,,0.86,57.62
2019-04-05,77,86.0,,0.86,66.22
2019-04-06,100,86.0,,0.86,86.0
2019-04-07,91,86.0,,0.86,78.26
2019-04-08,60,86.0,,0.86,51.6
2019-04-09,59,86.0,,0.86,50.74
2019-04-10,61,86.0,,0.86,52.46
2019-04-11,61,86.0,,0.86,52.46
2019-04-12,73,86.0,,0.86,62.78
2019-04-13,97,86.0,,0.86,83.42
2019-04-14,88,86.0,,0.86,75.67999999999999
2019-04-15,60,86.0,,0.86,51.6
2019-04-16,63,86.0,,0.86,54.18
2019-04-17,62,86.0,,0.86,53.32
2019-04-18,68,86.0,,0.86,58.48
2019-04-19,81,86.0,,0.86,69.66
2019-04-20,97,86.0,,0.86,83.42
2019-04-21,92,86.0,,0.86,79.12
2019-04-22,59,86.0,,0.86,50.74
2019-04-23,60,86.0,,0.86,51.6
2019-04-24,64,86.0,,0.86,55.04
2019-04-25,63,86.0,,0.86,54.18
2019-04-26,73,86.0,,0.86,62.78
2019-04-27,93,86.0,,0.86,79.98
2019-04-28,88,86.0,,0.86,75.67999999999999
2019-04-29,59,86.0,,0.86,50.74
2019-04-30,60,86.0,,0.86,51.6
2019-05-01,50,90.0,False,0.9,45.0
2019-05-02,52,90.0,,0.9,46.800000000000004
2019-05-03,60,90.0,,0.9,54.0
2019-05-04,80,90.0,,0.9,72.0
2019-05-05,78,90.0,,0.9,70.2
2019-05-06,51,90.0,,0.9,45.9
2019-05-07,51,90.0,,0.9,45.9
2019-05-08,52,90.0,,0.9,46.800000000000004
2019-05-09,54,90.0,,0.9,48.6
2019-05-10,65,90.0,,0.9,58.5
2019-05-11,90,90.0,,0.9,81.0
2019-05-12,100,90.0,,0.9,90.0
2019-05-13,52,90.0,,0.9,46.800000000000004
2019-05-14,48,90.0,,0.9,43.2
2019-05-15,51,90.0,,0.9,45.9
2019-05-16,50,90.0,,0.9,45.0
2019-05-17,58,90.0,,0.9,52.2
2019-05-18,76,90.0,,0.9,68.4
2019-05-19,73,90.0,,0.9,65.7
2019-05-20,48,90.0,,0.9,43.2
2019-05-21,48,90.0,,0.9,43.2
2019-05-22,51,90.0,,0.9,45.9
2019-05-23,53,90.0,,0.9,47.7
2019-05-24,61,90.0,,0.9,54.9
2019-05-25,79,90.0,,0.9,71.10000000000001
2019-05-26,80,90.0,,0.9,72.0
2019-05-27,67,90.0,,0.9,60.300000000000004
2019-05-28,47,90.0,,0.9,42.300000000000004
2019-05-29,49,90.0,,0.9,44.1
2019-05-30,51,90.0,,0.9,45.9
2019-05-31,60,90.0,,0.9,54.0
2019-06-01,83,95.0,False,0.95,78.85
2019-06-02,79,95.0,,0.95,75.05
2019-06-03,55,95.0,,0.95,52.25
2019-06-04,58,95.0,,0.95,55.099999999999994
2019-06-05,59,95.0,,0.95,56.05
2019-06-06,60,95.0,,0.95,57.0
2019-06-07,71,95.0,,0.95,67.45
2019-06-08,87,95.0,,0.95,82.64999999999999
2019-06-09,80,95.0,,0.95,76.0
2019-06-10,59,95.0,,0.95,56.05
2019-06-11,59,95.0,,0.95,56.05
2019-06-12,63,95.0,,0.95,59.849999999999994
2019-06-13,62,95.0,,0.95,58.9
2019-06-14,76,95.0,,0.95,72.2
2019-06-15,90,95.0,,0.95,85.5
2019-06-16,100,95.0,,0.95,95.0
2019-06-17,60,95.0,,0.95,57.0
2019-06-18,59,95.0,,0.95,56.05
2019-06-19,61,95.0,,0.95,57.949999999999996
2019-06-20,61,95.0,,0.95,57.949999999999996
2019-06-21,72,95.0,,0.95,68.39999999999999
2019-06-22,87,95.0,,0.95,82.64999999999999
2019-06-23,86,95.0,,0.95,81.7
2019-06-24,59,95.0,,0.95,56.05
2019-06-25,61,95.0,,0.95,57.949999999999996
2019-06-26,64,95.0,,0.95,60.8
2019-06-27,66,95.0,,0.95,62.699999999999996
2019-06-28,72,95.0,,0.95,68.39999999999999
2019-06-29,92,95.0,,0.95,87.39999999999999
2019-06-30,82,95.0,,0.95,77.89999999999999
2019-07-01,68,97.0,False,0.97,65.96
2019-07-02,68,97.0,,0.97,65.96
2019-07-03,73,97.0,,0.97,70.81
2019-07-04,84,97.0,,0.97,81.48
2019-07-05,89,97.0,,0.97,86.33
2019-07-06,94,97.0,,0.97,91.17999999999999
2019-07-07,86,97.0,,0.97,83.42
2019-07-08,63,97.0,,0.97,61.11
2019-07-09,66,97.0,,0.97,64.02
2019-07-10,68,97.0,,0.97,65.96
2019-07-11,72,97.0,,0.97,69.84
2019-07-12,81,97.0,,0.97,78.57
2019-07-13,97,97.0,,0.97,94.09
2019-07-14,89,97.0,,0.97,86.33
2019-07-15,72,97.0,,0.97,69.84
2019-07-16,67,97.0,,0.97,64.99
2019-07-17,71,97.0,,0.97,68.87
2019-07-18,76,97.0,,0.97,73.72
2019-07-19,86,97.0,,0.97,83.42
2019-07-20,98,97.0,,0.97,95.06
2019-07-21,99,97.0,,0.97,96.03
2019-07-22,72,97.0,,0.97,69.84
2019-07-23,68,97.0,,0.97,65.96
2019-07-24,72,97.0,,0.97,69.84
2019-07-25,75,97.0,,0.97,72.75
2019-07-26,90,97.0,,0.97,87.3
2019-07-27,100,97.0,,0.97,97.0
2019-07-28,98,97.0,,0.97,95.06
2019-07-29,70,97.0,,0.97,67.89999999999999
2019-07-30,69,97.0,,0.97,66.92999999999999
2019-07-31,73,97.0,,0.97,70.81
2019-08-01,74,97.0,False,0.97,71.78
2019-08-02,87,97.0,,0.97,84.39
2019-08-03,100,97.0,,0.97,97.0
2019-08-04,92,97.0,,0.97,89.24
2019-08-05,70,97.0,,0.97,67.89999999999999
2019-08-06,67,97.0,,0.97,64.99
2019-08-07,71,97.0,,0.97,68.87
2019-08-08,72,97.0,,0.97,69.84
2019-08-09,83,97.0,,0.97,80.50999999999999
2019-08-10,99,97.0,,0.97,96.03
2019-08-11,93,97.0,,0.97,90.21
2019-08-12,70,97.0,,0.97,67.89999999999999
2019-08-13,68,97.0,,0.97,65.96
2019-08-14,69,97.0,,0.97,66.92999999999999
2019-08-15,75,97.0,,0.97,72.75
2019-08-16,80,97.0,,0.97,77.6
2019-08-17,97,97.0,,0.97,94.09
2019-08-18,93,97.0,,0.97,90.21
2019-08-19,65,97.0,,0.97,63.05
2019-08-20,67,97.0,,0.97,64.99
2019-08-21,65,97.0,,0.97,63.05
2019-08-22,67,97.0,,0.97,64.99
2019-08-23,76,97.0,,0.97,73.72
2019-08-24,91,97.0,,0.97,88.27
2019-08-25,86,97.0,,0.97,83.42
2019-08-26,59,97.0,,0.97,57.23
2019-08-27,60,97.0,,0.97,58.199999999999996
2019-08-28,60,97.0,,0.97,58.199999999999996
2019-08-29,61,97.0,,0.97,59.17
2019-08-30,75,97.0,,0.97,72.75
2019-08-31,88,97.0,,0.97,85.36
2019-09-01,99,83.0,False,0.83,82.17
2019-09-02,87,83.0,,0.83,72.21
2019-09-03,57,83.0,,0.83,47.309999999999995
2019-09-04,60,83.0,,0.83,49.8
2019-09-05,63,83.0,,0.83,52.29
2019-09-06,73,83.0,,0.83,60.589999999999996
2019-09-07,94,83.0,,0.83,78.02
2019-09-08,83,83.0,,0.83,68.89
2019-09-09,60,83.0,,0.83,49.8
2019-09-10,63,83.0,,0.83,52.29
2019-09-11,63,83.0,,0.83,52.29
2019-09-12,67,83.0,,0.83,55.61
2019-09-13,73,83.0,,0.83,60.589999999999996
2019-09-14,98,83.0,,0.83,81.33999999999999
2019-09-15,89,83.0,,0.83,73.86999999999999
2019-09-16,62,83.0,,0.83,51.46
2019-09-17,63,83.0,,0.83,52.29
2019-09-18,65,83.0,,0.83,53.949999999999996
2019-09-19,67,83.0,,0.83,55.61
2019-09-20,78,83.0,,0.83,64.74
2019-09-21,97,83.0,,0.83,80.50999999999999
2019-09-22,87,83.0,,0.83,72.21
2019-09-23,63,83.0,,0.83,52.29
2019-09-24,63,83.0,,0.83,52.29
2019-09-25,64,83.0,,0.83,53.12
2019-09-26,65,83.0,,0.83,53.949999999999996
2019-09-27,77,83.0,,0.83,63.91
2019-09-28,100,83.0,,0.83,83.0
2019-09-29,89,83.0,,0.83,73.86999999999999
2019-09-30,61,83.0,,0.83,50.629999999999995
2019-10-01,61,82.0,False,0.82,50.019999999999996
2019-10-02,65,82.0,,0.82,53.3
2019-10-03,65,82.0,,0.82,53.3
2019-10-04,78,82.0,,0.82,63.959999999999994
2019-10-05,100,82.0,,0.82,82.0
2019-10-06,88,82.0,,0.82,72.16
2019-10-07,60,82.0,,0.82,49.199999999999996
2019-10-08,64,82.0,,0.82,52.48
2019-10-09,64,82.0,,0.82,52.48
2019-10-10,68,82.0,,0.82,55.76
2019-10-11,82,82.0,,0.82,67.24
2019-10-12,100,82.0,,0.82,82.0
2019-10-13,90,82.0,,0.82,73.8
2019-10-14,65,82.0,,0.82,53.3
2019-10-15,62,82.0,,0.82,50.839999999999996
2019-10-16,62,82.0,,0.82,50.839999999999996
2019-10-17,67,82.0,,0.82,54.94
2019-10-18,77,82.0,,0.82,63.13999999999999
2019-10-19,99,82.0,,0.82,81.17999999999999
2019-10-20,91,82.0,,0.82,74.61999999999999
2019-10-21,63,82.0,,0.82,51.66
2019-10-22,61,82.0,,0.82,50.019999999999996
2019-10-23,62,82.0,,0.82,50.839999999999996
2019-10-24,65,82.0,,0.82,53.3
2019-10-25,79,82.0,,0.82,64.78
2019-10-26,94,82.0,,0.82,77.08
2019-10-27,82,82.0,,0.82,67.24
2019-10-28,58,82.0,,0.82,47.559999999999995
2019-10-29,62,82.0,,0.82,50.839999999999996
2019-10-30,59,82.0,,0.82,48.379999999999995
2019-10-31,58,82.0,,0.82,47.559999999999995
2019-11-01,76,82.0,False,0.82,62.31999999999999
2019-11-02,98,82.0,,0.82,80.36
2019-11-03,86,82.0,,0.82,70.52
2019-11-04,63,82.0,,0.82,51.66
2019-11-05,64,82.0,,0.82,52.48
2019-11-06,64,82.0,,0.82,52.48
2019-11-07,68,82.0,,0.82,55.76
2019-11-08,77,82.0,,0.82,63.13999999999999
2019-11-09,100,82.0,,0.82,82.0
2019-11-10,92,82.0,,0.82,75.44
2019-11-11,67,82.0,,0.82,54.94
2019-11-12,59,82.0,,0.82,48.379999999999995
2019-11-13,62,82.0,,0.82,50.839999999999996
2019-11-14,64,82.0,,0.82,52.48
2019-11-15,75,82.0,,0.82,61.49999999999999
2019-11-16,95,82.0,,0.82,77.89999999999999
2019-11-17,86,82.0,,0.82,70.52
2019-11-18,59,82.0,,0.82,48.379999999999995
2019-11-19,61,82.0,,0.82,50.019999999999996
2019-11-20,62,82.0,,0.82,50.839999999999996
2019-11-21,64,82.0,,0.82,52.48
2019-11-22,72,82.0,,0.82,59.04
2019-11-23,92,82.0,,0.82,75.44
2019-11-24,82,82.0,,0.82,67.24
2019-11-25,63,82.0,,0.82,51.66
2019-11-26,65,82.0,,0.82,53.3
2019-11-27,70,82.0,,0.82,57.4
2019-11-28,68,82.0,,0.82,55.76
2019-11-29,64,82.0,,0.82,52.48
2019-11-30,79,82.0,,0.82,64.78
2019-12-01,69,86.0,False,0.86,59.339999999999996
2019-12-02,51,86.0,,0.86,43.86
2019-12-03,54,86.0,,0.86,46.44
2019-12-04,57,86.0,,0.86,49.019999999999996
2019-12-05,60,86.0,,0.86,51.6
2019-12-06,67,86.0,,0.86,57.62
2019-12-07,87,86.0,,0.86,74.82
2019-12-08,77,86.0,,0.86,66.22
2019-12-09,58,86.0,,0.86,49.88
2019-12-10,57,86.0,,0.86,49.019999999999996
2019-12-11,62,86.0,,0.86,53.32
2019-12-12,65,86.0,,0.86,55.9
2019-12-13,72,86.0,,0.86,61.92
2019-12-14,92,86.0,,0.86,79.12
2019-12-15,82,86.0,,0.86,70.52
2019-12-16,61,86.0,,0.86,52.46
2019-12-17,61,86.0,,0.86,52.46
2019-12-18,62,86.0,,0.86,53.32
2019-12-19,65,86.0,,0.86,55.9
2019-12-20,73,86.0,,0.86,62.78
2019-12-21,91,86.0,,0.86,78.26
2019-12-22,90,86.0,,0.86,77.4
2019-12-23,79,86.0,,0.86,67.94
2019-12-24,84,86.0,,0.86,72.24
2019-12-25,87,86.0,,0.86,74.82
2019-12-26,79,86.0,,0.86,67.94
2019-12-27,89,86.0,,0.86,76.53999999999999
2019-12-28,100,86.0,,0.86,86.0
2019-12-29,92,86.0,,0.86,79.12
2019-12-30,81,86.0,,0.86,69.66
2019-12-31,92,86.0,,0.86,79.12
2020-01-01,94,88.0,False,0.88,82.72
2020-01-02,70,88.0,,0.88,61.6
2020-01-03,75,88.0,,0.88,66.0
2020-01-04,90,88.0,,0.88,79.2
2020-01-05,77,88.0,,0.88,67.76
2020-01-06,60,88.0,,0.88,52.8
2020-01-07,60,88.0,,0.88,52.8
2020-01-08,61,88.0,,0.88,53.68
2020-01-09,63,88.0,,0.88,55.44
2020-01-10,75,88.0,,0.88,66.0
2020-01-11,90,88.0,,0.88,79.2
2020-01-12,83,88.0,,0.88,73.04
2020-01-13,64,88.0,,0.88,56.32
2020-01-14,61,88.0,,0.88,53.68
2020-01-15,65,88.0,,0.88,57.2
2020-01-16,66,88.0,,0.88,58.08
2020-01-17,76,88.0,,0.88,66.88
2020-01-18,95,88.0,,0.88,83.6
2020-01-19,89,88.0,,0.88,78.32000000000001
2020-01-20,72,88.0,,0.88,63.36
2020-01-21,62,88.0,,0.88,54.56
2020-01-22,63,88.0,,0.88,55.44
2020-01-23,69,88.0,,0.88,60.72
2020-01-24,78,88.0,,0.88,68.64
2020-01-25,100,88.0,,0.88,88.0
2020-01-26,80,88.0,,0.88,70.4
2020-01-27,57,88.0,,0.88,50.160000000000004
2020-01-28,58,88.0,,0.88,51.04
2020-01-29,62,88.0,,0.88,54.56
2020-01-30,64,88.0,,0.88,56.32
2020-01-31,72,88.0,,0.88,63.36
2020-02-01,79,93.0,False,0.93,73.47
2020-02-02,66,93.0,,0.93,61.38
2020-02-03,45,93.0,,0.93,41.85
2020-02-04,49,93.0,,0.93,45.57
2020-02-05,51,93.0,,0.93,47.43
2020-02-06,54,93.0,,0.93,50.220000000000006
2020-02-07,66,93.0,,0.93,61.38
2020-02-08,82,93.0,,0.93,76.26
2020-02-09,76,93.0,,0.93,70.68
2020-02-10,54,93.0,,0.93,50.220000000000006
2020-02-11,56,93.0,,0.93,52.080000000000005
2020-02-12,57,93.0,,0.93,53.010000000000005
2020-02-13,63,93.0,,0.93,58.59
2020-02-14,86,93.0,,0.93,79.98
2020-02-15,100,93.0,,0.93,93.0
2020-02-16,89,93.0,,0.93,82.77000000000001
2020-02-17,63,93.0,,0.93,58.59
2020-02-18,53,93.0,,0.93,49.29
2020-02-19,53,93.0,,0.93,49.29
2020-02-20,52,93.0,,0.93,48.36
2020-02-21,67,93.0,,0.93,62.31
2020-02-22,84,93.0,,0.93,78.12
2020-02-23,75,93.0,,0.93,69.75
2020-02-24,51,93.0,,0.93,47.43
2020-02-25,50,93.0,,0.93,46.5
2020-02-26,51,93.0,,0.93,47.43
2020-02-27,53,93.0,,0.93,49.29
2020-02-28,64,93.0,,0.93,59.52
2020-02-29,82,93.0,,0.93,76.26
2020-03-01,96,64.0,False,0.64,61.44
2020-03-02,63,64.0,,0.64,40.32
2020-03-03,62,64.0,,0.64,39.68
2020-03-04,62,64.0,,0.64,39.68
2020-03-05,65,64.0,,0.64,41.6
2020-03-06,77,64.0,,0.64,49.28
2020-03-07,100,64.0,,0.64,64.0
2020-03-08,93,64.0,,0.64,59.52
2020-03-09,61,64.0,,0.64,39.04
2020-03-10,58,64.0,,0.64,37.12
2020-03-11,57,64.0,,0.64,36.480000000000004
