date,credit_unscaled,credit_monthly,isPartial,scale,credit
2016-09-18,61,84.0,,0.84,51.239999999999995
2016-09-19,85,84.0,,0.84,71.39999999999999
2016-09-20,84,84.0,,0.84,70.56
2016-09-21,83,84.0,,0.84,69.72
2016-09-22,85,84.0,,0.84,71.39999999999999
2016-09-23,92,84.0,,0.84,77.28
2016-09-24,76,84.0,,0.84,63.839999999999996
2016-09-25,64,84.0,,0.84,53.76
2016-09-26,86,84.0,,0.84,72.24
2016-09-27,82,84.0,,0.84,68.88
2016-09-28,85,84.0,,0.84,71.39999999999999
2016-09-29,81,84.0,,0.84,68.03999999999999
2016-09-30,96,84.0,,0.84,80.64
2016-10-01,86,80.0,False,0.8,68.8
2016-10-02,68,80.0,,0.8,54.400000000000006
2016-10-03,98,80.0,,0.8,78.4
2016-10-04,94,80.0,,0.8,75.2
2016-10-05,88,80.0,,0.8,70.4
2016-10-06,85,80.0,,0.8,68.0
2016-10-07,92,80.0,,0.8,73.60000000000001
2016-10-08,79,80.0,,0.8,63.2
2016-10-09,63,80.0,,0.8,50.400000000000006
2016-10-10,86,80.0,,0.8,68.8
2016-10-11,91,80.0,,0.8,72.8
2016-10-12,88,80.0,,0.8,70.4
2016-10-13,91,80.0,,0.8,72.8
2016-10-14,100,80.0,,0.8,80.0
2016-10-15,79,80.0,,0.8,63.2
2016-10-16,65,80.0,,0.8,52.0
2016-10-17,93,80.0,,0.8,74.4
2016-10-18,89,80.0,,0.8,71.2
2016-10-19,87,80.0,,0.8,69.60000000000001
2016-10-20,88,80.0,,0.8,70.4
2016-10-21,96,80.0,,0.8,76.80000000000001
2016-10-22,75,80.0,,0.8,60.0
2016-10-23,61,80.0,,0.8,48.800000000000004
2016-10-24,87,80.0,,0.8,69.60000000000001
2016-10-25,85,80.0,,0.8,68.0
2016-10-26,82,80.0,,0.8,65.60000000000001
2016-10-27,83,80.0,,0.8,66.4
2016-10-28,90,80.0,,0.8,72.0
2016-10-29,72,80.0,,0.8,57.6
2016-10-30,59,80.0,,0.8,47.2
2016-10-31,83,80.0,,0.8,66.4
2016-11-01,98,78.0,False,0.78,76.44
2016-11-02,89,78.0,,0.78,69.42
2016-11-03,87,78.0,,0.78,67.86
2016-11-04,100,78.0,,0.78,78.0
2016-11-05,87,78.0,,0.78,67.86
2016-11-06,67,78.0,,0.78,52.260000000000005
2016-11-07,90,78.0,,0.78,70.2
2016-11-08,82,78.0,,0.78,63.96
2016-11-09,60,78.0,,0.78,46.800000000000004
2016-11-10,91,78.0,,0.78,70.98
2016-11-11,91,78.0,,0.78,70.98
2016-11-12,81,78.0,,0.78,63.18
2016-11-13,67,78.0,,0.78,52.260000000000005
2016-11-14,93,78.0,,0.78,72.54
2016-11-15,95,78.0,,0.78,74.10000000000001
2016-11-16,92,78.0,,0.78,71.76
2016-11-17,93,78.0,,0.78,72.54
2016-11-18,97,78.0,,0.78,75.66
2016-11-19,81,78.0,,0.78,63.18
2016-11-20,66,78.0,,0.78,51.480000000000004
2016-11-21,88,78.0,,0.78,68.64
2016-11-22,89,78.0,,0.78,69.42
2016-11-23,96,78.0,,0.78,74.88
2016-11-24,57,78.0,,0.78,44.46
2016-11-25,93,78.0,,0.78,72.54
2016-11-26,80,78.0,,0.78,62.400000000000006
2016-11-27,66,78.0,,0.78,51.480000000000004
2016-11-28,92,78.0,,0.78,71.76
2016-11-29,90,78.0,,0.78,70.2
2016-11-30,92,78.0,,0.78,71.76
2016-12-01,91,82.0,False,0.82,74.61999999999999
2016-12-02,96,82.0,,0.82,78.72
2016-12-03,83,82.0,,0.82,68.06
2016-12-04,65,82.0,,0.82,53.3
2016-12-05,86,82.0,,0.82,70.52
2016-12-06,84,82.0,,0.82,68.88
2016-12-07,84,82.0,,0.82,68.88
2016-12-08,85,82.0,,0.82,69.7
2016-12-09,86,82.0,,0.82,70.52
2016-12-10,75,82.0,,0.82,61.49999999999999
2016-12-11,61,82.0,,0.82,50.019999999999996
2016-12-12,83,82.0,,0.82,68.06
2016-12-13,84,82.0,,0.82,68.88
2016-12-14,84,82.0,,0.82,68.88
2016-12-15,89,82.0,,0.82,72.97999999999999
2016-12-16,93,82.0,,0.82,76.25999999999999
2016-12-17,79,82.0,,0.82,64.78
2016-12-18,64,82.0,,0.82,52.48
2016-12-19,84,82.0,,0.82,68.88
2016-12-20,88,82.0,,0.82,72.16
2016-12-21,87,82.0,,0.82,71.33999999999999
2016-12-22,88,82.0,,0.82,72.16
2016-12-23,89,82.0,,0.82,72.97999999999999
2016-12-24,64,82.0,,0.82,52.48
2016-12-25,38,82.0,,0.82,31.159999999999997
2016-12-26,75,82.0,,0.82,61.49999999999999
2016-12-27,89,82.0,,0.82,72.97999999999999
2016-12-28,92,82.0,,0.82,75.44
2016-12-29,89,82.0,,0.82,72.97999999999999
2016-12-30,100,82.0,,0.82,82.0
2016-12-31,72,82.0,,0.82,59.04
2017-01-01,58,86.0,False,0.86,49.88
2017-01-02,90,86.0,,0.86,77.4
2017-01-03,99,86.0,,0.86,85.14
2017-01-04,99,86.0,,0.86,85.14
2017-01-05,95,86.0,,0.86,81.7
2017-01-06,98,86.0,,0.86,84.28
2017-01-07,81,86.0,,0.86,69.66
2017-01-08,66,86.0,,0.86,56.76
2017-01-09,87,86.0,,0.86,74.82
2017-01-10,88,86.0,,0.86,75.67999999999999
2017-01-11,89,86.0,,0.86,76.53999999999999
2017-01-12,91,86.0,,0.86,78.26
2017-01-13,100,86.0,,0.86,86.0
2017-01-14,85,86.0,,0.86,73.1
2017-01-15,65,86.0,,0.86,55.9
2017-01-16,81,86.0,,0.86,69.66
2017-01-17,91,86.0,,0.86,78.26
2017-01-18,89,86.0,,0.86,76.53999999999999
2017-01-19,92,86.0,,0.86,79.12
2017-01-20,91,86.0,,0.86,78.26
2017-01-21,83,86.0,,0.86,71.38
2017-01-22,66,86.0,,0.86,56.76
2017-01-23,86,86.0,,0.86,73.96
2017-01-24,86,86.0,,0.86,73.96
2017-01-25,86,86.0,,0.86,73.96
2017-01-26,88,86.0,,0.86,75.67999999999999
2017-01-27,95,86.0,,0.86,81.7
2017-01-28,84,86.0,,0.86,72.24
2017-01-29,70,86.0,,0.86,60.199999999999996
2017-01-30,88,86.0,,0.86,75.67999999999999
2017-01-31,95,86.0,,0.86,81.7
2017-02-01,94,89.0,False,0.89,83.66
2017-02-02,93,89.0,,0.89,82.77
2017-02-03,100,89.0,,0.89,89.0
2017-02-04,88,89.0,,0.89,78.32000000000001
2017-02-05,67,89.0,,0.89,59.63
2017-02-06,84,89.0,,0.89,74.76
2017-02-07,85,89.0,,0.89,75.65
2017-02-08,85,89.0,,0.89,75.65
2017-02-09,85,89.0,,0.89,75.65
2017-02-10,93,89.0,,0.89,82.77
2017-02-11,81,89.0,,0.89,72.09
2017-02-12,67,89.0,,0.89,59.63
2017-02-13,81,89.0,,0.89,72.09
2017-02-14,82,89.0,,0.89,72.98
2017-02-15,90,89.0,,0.89,80.1
2017-02-16,90,89.0,,0.89,80.1
2017-02-17,95,89.0,,0.89,84.55
2017-02-18,81,89.0,,0.89,72.09
2017-02-19,67,89.0,,0.89,59.63
2017-02-20,87,89.0,,0.89,77.43
2017-02-21,90,89.0,,0.89,80.1
2017-02-22,94,89.0,,0.89,83.66
2017-02-23,95,89.0,,0.89,84.55
2017-02-24,93,89.0,,0.89,82.77
2017-02-25,83,89.0,,0.89,73.87
2017-02-26,66,89.0,,0.89,58.74
2017-02-27,87,89.0,,0.89,77.43
2017-02-28,93,89.0,,0.89,82.77
2017-03-01,97,88.0,False,0.88,85.36
2017-03-02,98,88.0,,0.88,86.24
2017-03-03,100,88.0,,0.88,88.0
2017-03-04,90,88.0,,0.88,79.2
2017-03-05,74,88.0,,0.88,65.12
2017-03-06,94,88.0,,0.88,82.72
2017-03-07,92,88.0,,0.88,80.96
2017-03-08,90,88.0,,0.88,79.2
2017-03-09,88,88.0,,0.88,77.44
2017-03-10,99,88.0,,0.88,87.12
2017-03-11,83,88.0,,0.88,73.04
2017-03-12,71,88.0,,0.88,62.48
2017-03-13,89,88.0,,0.88,78.32000000000001
2017-03-14,87,88.0,,0.88,76.56
2017-03-15,92,88.0,,0.88,80.96
2017-03-16,90,88.0,,0.88,79.2
2017-03-17,92,88.0,,0.88,80.96
2017-03-18,78,88.0,,0.88,68.64
2017-03-19,70,88.0,,0.88,61.6
2017-03-20,92,88.0,,0.88,80.96
2017-03-21,90,88.0,,0.88,79.2
2017-03-22,88,88.0,,0.88,77.44
2017-03-23,87,88.0,,0.88,76.56
2017-03-24,92,88.0,,0.88,80.96
2017-03-25,78,88.0,,0.88,68.64
2017-03-26,68,88.0,,0.88,59.84
2017-03-27,88,88.0,,0.88,77.44
2017-03-28,89,88.0,,0.88,78.32000000000001
2017-03-29,84,88.0,,0.88,73.92
2017-03-30,89,88.0,,0.88,78.32000000000001
2017-03-31,95,88.0,,0.88,83.6
2017-04-01,83,87.0,False,0.87,72.21
2017-04-02,69,87.0,,0.87,60.03
2017-04-03,93,87.0,,0.87,80.91
2017-04-04,92,87.0,,0.87,80.04
2017-04-05,90,87.0,,0.87,78.3
2017-04-06,87,87.0,,0.87,75.69
2017-04-07,91,87.0,,0.87,79.17
2017-04-08,79,87.0,,0.87,68.73
2017-04-09,68,87.0,,0.87,59.16
2017-04-10,90,87.0,,0.87,78.3
2017-04-11,88,87.0,,0.87,76.56
2017-04-12,86,87.0,,0.87,74.82
2017-04-13,90,87.0,,0.87,78.3
2017-04-14,100,87.0,,0.87,87.0
2017-04-15,79,87.0,,0.87,68.73
2017-04-16,60,87.0,,0.87,52.2
2017-04-17,97,87.0,,0.87,84.39
2017-04-18,94,87.0,,0.87,81.78
2017-04-19,87,87.0,,0.87,75.69
2017-04-20,86,87.0,,0.87,74.82
2017-04-21,90,87.0,,0.87,78.3
2017-04-22,75,87.0,,0.87,65.25
2017-04-23,60,87.0,,0.87,52.2
2017-04-24,83,87.0,,0.87,72.21
2017-04-25,85,87.0,,0.87,73.95
2017-04-26,84,87.0,,0.87,73.08
2017-04-27,84,87.0,,0.87,73.08
2017-04-28,91,87.0,,0.87,79.17
2017-04-29,75,87.0,,0.87,65.25
2017-04-30,63,87.0,,0.87,54.81
2017-05-01,94,85.0,False,0.85,79.89999999999999
2017-05-02,92,85.0,,0.85,78.2
2017-05-03,89,85.0,,0.85,75.64999999999999
2017-05-04,91,85.0,,0.85,77.35
2017-05-05,93,85.0,,0.85,79.05
2017-05-06,83,85.0,,0.85,70.55
2017-05-07,67,85.0,,0.85,56.949999999999996
2017-05-08,92,85.0,,0.85,78.2
2017-05-09,90,85.0,,0.85,76.5
2017-05-10,90,85.0,,0.85,76.5
2017-05-11,90,85.0,,0.85,76.5
2017-05-12,94,85.0,,0.85,79.89999999999999
2017-05-13,84,85.0,,0.85,71.39999999999999
2017-05-14,61,85.0,,0.85,51.85
2017-05-15,95,85.0,,0.85,80.75
2017-05-16,91,85.0,,0.85,77.35
2017-05-17,85,85.0,,0.85,72.25
2017-05-18,88,85.0,,0.85,74.8
2017-05-19,92,85.0,,0.85,78.2
2017-05-20,78,85.0,,0.85,66.3
2017-05-21,67,85.0,,0.85,56.949999999999996
2017-05-22,88,85.0,,0.85,74.8
2017-05-23,85,85.0,,0.85,72.25
2017-05-24,85,85.0,,0.85,72.25
2017-05-25,86,85.0,,0.85,73.1
2017-05-26,89,85.0,,0.85,75.64999999999999
2017-05-27,76,85.0,,0.85,64.6
2017-05-28,64,85.0,,0.85,54.4
2017-05-29,70,85.0,,0.85,59.5
2017-05-30,97,85.0,,0.85,82.45
2017-05-31,100,85.0,,0.85,85.0
2017-06-01,97,91.0,False,0.91,88.27
2017-06-02,99,91.0,,0.91,90.09
2017-06-03,88,91.0,,0.91,80.08
2017-06-04,72,91.0,,0.91,65.52
2017-06-05,97,91.0,,0.91,88.27
2017-06-06,89,91.0,,0.91,80.99000000000001
2017-06-07,87,91.0,,0.91,79.17
2017-06-08,89,91.0,,0.91,80.99000000000001
2017-06-09,96,91.0,,0.91,87.36
2017-06-10,77,91.0,,0.91,70.07000000000001
2017-06-11,67,91.0,,0.91,60.97
2017-06-12,90,91.0,,0.91,81.9
2017-06-13,88,91.0,,0.91,80.08
2017-06-14,90,91.0,,0.91,81.9
2017-06-15,95,91.0,,0.91,86.45
2017-06-16,96,91.0,,0.91,87.36
2017-06-17,76,91.0,,0.91,69.16
2017-06-18,61,91.0,,0.91,55.510000000000005
2017-06-19,86,91.0,,0.91,78.26
2017-06-20,91,91.0,,0.91,82.81
2017-06-21,90,91.0,,0.91,81.9
2017-06-22,92,91.0,,0.91,83.72
2017-06-23,95,91.0,,0.91,86.45
2017-06-24,75,91.0,,0.91,68.25
2017-06-25,65,91.0,,0.91,59.15
2017-06-26,93,91.0,,0.91,84.63000000000001
2017-06-27,90,91.0,,0.91,81.9
2017-06-28,91,91.0,,0.91,82.81
2017-06-29,91,91.0,,0.91,82.81
2017-06-30,100,91.0,,0.91,91.0
2017-07-01,81,92.0,False,0.92,74.52000000000001
2017-07-02,67,92.0,,0.92,61.64
2017-07-03,95,92.0,,0.92,87.4
2017-07-04,70,92.0,,0.92,64.4
2017-07-05,91,92.0,,0.92,83.72
2017-07-06,96,92.0,,0.92,88.32000000000001
2017-07-07,100,92.0,,0.92,92.0
2017-07-08,82,92.0,,0.92,75.44
2017-07-09,70,92.0,,0.92,64.4
2017-07-10,92,92.0,,0.92,84.64
2017-07-11,90,92.0,,0.92,82.8
2017-07-12,87,92.0,,0.92,80.04
2017-07-13,86,92.0,,0.92,79.12
2017-07-14,99,92.0,,0.92,91.08
2017-07-15,78,92.0,,0.92,71.76
2017-07-16,63,92.0,,0.92,57.96
2017-07-17,91,92.0,,0.92,83.72
2017-07-18,88,92.0,,0.92,80.96000000000001
2017-07-19,88,92.0,,0.92,80.96000000000001
2017-07-20,86,92.0,,0.92,79.12
2017-07-21,93,92.0,,0.92,85.56
2017-07-22,77,92.0,,0.92,70.84
2017-07-23,60,92.0,,0.92,55.2
2017-07-24,83,92.0,,0.92,76.36
2017-07-25,86,92.0,,0.92,79.12
2017-07-26,87,92.0,,0.92,80.04
2017-07-27,90,92.0,,0.92,82.8
2017-07-28,97,92.0,,0.92,89.24000000000001
2017-07-29,77,92.0,,0.92,70.84
2017-07-30,60,92.0,,0.92,55.2
2017-07-31,93,92.0,,0.92,85.56
2017-08-01,100,92.0,False,0.92,92.0
2017-08-02,95,92.0,,0.92,87.4
2017-08-03,96,92.0,,0.92,88.32000000000001
2017-08-04,99,92.0,,0.92,91.08
2017-08-05,81,92.0,,0.92,74.52000000000001
2017-08-06,66,92.0,,0.92,60.720000000000006
2017-08-07,92,92.0,,0.92,84.64
2017-08-08,93,92.0,,0.92,85.56
2017-08-09,90,92.0,,0.92,82.8
2017-08-10,92,92.0,,0.92,84.64
2017-08-11,95,92.0,,0.92,87.4
2017-08-12,77,92.0,,0.92,70.84
2017-08-13,62,92.0,,0.92,57.04
2017-08-14,89,92.0,,0.92,81.88000000000001
2017-08-15,91,92.0,,0.92,83.72
2017-08-16,90,92.0,,0.92,82.8
2017-08-17,87,92.0,,0.92,80.04
2017-08-18,92,92.0,,0.92,84.64
2017-08-19,75,92.0,,0.92,69.0
2017-08-20,59,92.0,,0.92,54.28
2017-08-21,76,92.0,,0.92,69.92
2017-08-22,86,92.0,,0.92,79.12
2017-08-23,83,92.0,,0.92,76.36
2017-08-24,83,92.0,,0.92,76.36
2017-08-25,91,92.0,,0.92,83.72
2017-08-26,69,92.0,,0.92,63.480000000000004
2017-08-27,55,92.0,,0.92,50.6
2017-08-28,82,92.0,,0.92,75.44
2017-08-29,83,92.0,,0.92,76.36
2017-08-30,82,92.0,,0.92,75.44
2017-08-31,88,92.0,,0.92,80.96000000000001
2017-09-01,85,90.0,False,0.9,76.5
2017-09-02,69,90.0,,0.9,62.1
2017-09-03,52,90.0,,0.9,46.800000000000004
2017-09-04,60,90.0,,0.9,54.0
2017-09-05,74,90.0,,0.9,66.60000000000001
2017-09-06,71,90.0,,0.9,63.9
2017-09-07,74,90.0,,0.9,66.60000000000001
2017-09-08,88,90.0,,0.9,79.2
2017-09-09,72,90.0,,0.9,64.8
2017-09-10,54,90.0,,0.9,48.6
2017-09-11,78,90.0,,0.9,70.2
2017-09-12,82,90.0,,0.9,73.8
2017-09-13,90,90.0,,0.9,81.0
2017-09-14,92,90.0,,0.9,82.8
2017-09-15,100,90.0,,0.9,90.0
2017-09-16,78,90.0,,0.9,70.2
2017-09-17,57,90.0,,0.9,51.300000000000004
2017-09-18,83,90.0,,0.9,74.7
2017-09-19,79,90.0,,0.9,71.10000000000001
2017-09-20,79,90.0,,0.9,71.10000000000001
2017-09-21,80,90.0,,0.9,72.0
2017-09-22,80,90.0,,0.9,72.0
2017-09-23,66,90.0,,0.9,59.4
2017-09-24,53,90.0,,0.9,47.7
2017-09-25,76,90.0,,0.9,68.4
2017-09-26,77,90.0,,0.9,69.3
2017-09-27,72,90.0,,0.9,64.8
2017-09-28,77,90.0,,0.9,69.3
2017-09-29,81,90.0,,0.9,72.9
2017-09-30,67,90.0,,0.9,60.300000000000004
2017-10-01,72,88.0,False,0.88,63.36
2017-10-02,92,88.0,,0.88,80.96
2017-10-03,96,88.0,,0.88,84.48
2017-10-04,92,88.0,,0.88,80.96
2017-10-05,97,88.0,,0.88,85.36
2017-10-06,97,88.0,,0.88,85.36
2017-10-07,82,88.0,,0.88,72.16
2017-10-08,66,88.0,,0.88,58.08
2017-10-09,88,88.0,,0.88,77.44
2017-10-10,92,88.0,,0.88,80.96
2017-10-11,92,88.0,,0.88,80.96
2017-10-12,91,88.0,,0.88,80.08
2017-10-13,100,88.0,,0.88,88.0
2017-10-14,83,88.0,,0.88,73.04
2017-10-15,67,88.0,,0.88,58.96
2017-10-16,98,88.0,,0.88,86.24
2017-10-17,94,88.0,,0.88,82.72
2017-10-18,89,88.0,,0.88,78.32000000000001
2017-10-19,92,88.0,,0.88,80.96
2017-10-20,96,88.0,,0.88,84.48
2017-10-21,79,88.0,,0.88,69.52
2017-10-22,65,88.0,,0.88,57.2
2017-10-23,88,88.0,,0.88,77.44
2017-10-24,90,88.0,,0.88,79.2
2017-10-25,90,88.0,,0.88,79.2
2017-10-26,88,88.0,,0.88,77.44
2017-10-27,93,88.0,,0.88,81.84
2017-10-28,76,88.0,,0.88,66.88
2017-10-29,62,88.0,,0.88,54.56
2017-10-30,85,88.0,,0.88,74.8
2017-10-31,86,88.0,,0.88,75.68
2017-11-01,89,86.0,False,0.86,76.53999999999999
2017-11-02,91,86.0,,0.86,78.26
2017-11-03,100,86.0,,0.86,86.0
2017-11-04,82,86.0,,0.86,70.52
2017-11-05,66,86.0,,0.86,56.76
2017-11-06,87,86.0,,0.86,74.82
2017-11-07,87,86.0,,0.86,74.82
2017-11-08,83,86.0,,0.86,71.38
2017-11-09,88,86.0,,0.86,75.67999999999999
2017-11-10,96,86.0,,0.86,82.56
2017-11-11,78,86.0,,0.86,67.08
2017-11-12,63,86.0,,0.86,54.18
2017-11-13,87,86.0,,0.86,74.82
2017-11-14,86,86.0,,0.86,73.96
2017-11-15,87,86.0,,0.86,74.82
2017-11-16,91,86.0,,0.86,78.26
2017-11-17,95,86.0,,0.86,81.7
2017-11-18,80,86.0,,0.86,68.8
2017-11-19,63,86.0,,0.86,54.18
2017-11-20,86,86.0,,0.86,73.96
2017-11-21,88,86.0,,0.86,75.67999999999999
2017-11-22,91,86.0,,0.86,78.26
2017-11-23,57,86.0,,0.86,49.019999999999996
2017-11-24,90,86.0,,0.86,77.4
2017-11-25,76,86.0,,0.86,65.36
2017-11-26,62,86.0,,0.86,53.32
2017-11-27,85,86.0,,0.86,73.1
2017-11-28,84,86.0,,0.86,72.24
2017-11-29,82,86.0,,0.86,70.52
2017-11-30,89,86.0,,0.86,76.53999999999999
2017-12-01,95,87.0,False,0.87,82.65
2017-12-02,85,87.0,,0.87,73.95
2017-12-03,65,87.0,,0.87,56.55
2017-12-04,85,87.0,,0.87,73.95
2017-12-05,82,87.0,,0.87,71.34
2017-12-06,83,87.0,,0.87,72.21
2017-12-07,81,87.0,,0.87,70.47
2017-12-08,84,87.0,,0.87,73.08
2017-12-09,75,87.0,,0.87,65.25
2017-12-10,60,87.0,,0.87,52.2
2017-12-11,82,87.0,,0.87,71.34
2017-12-12,80,87.0,,0.87,69.6
2017-12-13,80,87.0,,0.87,69.6
2017-12-14,82,87.0,,0.87,71.34
2017-12-15,97,87.0,,0.87,84.39
2017-12-16,85,87.0,,0.87,73.95
2017-12-17,62,87.0,,0.87,53.94
2017-12-18,83,87.0,,0.87,72.21
2017-12-19,86,87.0,,0.87,74.82
2017-12-20,86,87.0,,0.87,74.82
2017-12-21,89,87.0,,0.87,77.42999999999999
2017-12-22,92,87.0,,0.87,80.04
2017-12-23,71,87.0,,0.87,61.77
2017-12-24,48,87.0,,0.87,41.76
2017-12-25,38,87.0,,0.87,33.06
2017-12-26,85,87.0,,0.87,73.95
2017-12-27,89,87.0,,0.87,77.42999999999999
2017-12-28,93,87.0,,0.87,80.91
2017-12-29,100,87.0,,0.87,87.0
2017-12-30,78,87.0,,0.87,67.86
2017-12-31,54,87.0,,0.87,46.98
2018-01-01,58,89.0,False,0.89,51.62
2018-01-02,98,89.0,,0.89,87.22
2018-01-03,97,89.0,,0.89,86.33
2018-01-04,90,89.0,,0.89,80.1
2018-01-05,100,89.0,,0.89,89.0
2018-01-06,82,89.0,,0.89,72.98
2018-01-07,63,89.0,,0.89,56.07
2018-01-08,83,89.0,,0.89,73.87
2018-01-09,82,89.0,,0.89,72.98
2018-01-10,85,89.0,,0.89,75.65
2018-01-11,90,89.0,,0.89,80.1
2018-01-12,92,89.0,,0.89,81.88
2018-01-13,79,89.0,,0.89,70.31
2018-01-14,62,89.0,,0.89,55.18
2018-01-15,76,89.0,,0.89,67.64
2018-01-16,85,89.0,,0.89,75.65
2018-01-17,84,89.0,,0.89,74.76
2018-01-18,85,89.0,,0.89,75.65
2018-01-19,91,89.0,,0.89,80.99
2018-01-20,78,89.0,,0.89,69.42
2018-01-21,61,89.0,,0.89,54.29
2018-01-22,82,89.0,,0.89,72.98
2018-01-23,84,89.0,,0.89,74.76
2018-01-24,81,89.0,,0.89,72.09
2018-01-25,83,89.0,,0.89,73.87
2018-01-26,93,89.0,,0.89,82.77
2018-01-27,80,89.0,,0.89,71.2
2018-01-28,63,89.0,,0.89,56.07
2018-01-29,82,89.0,,0.89,72.98
2018-01-30,87,89.0,,0.89,77.43
2018-01-31,89,89.0,,0.89,79.21000000000001
2018-02-01,98,92.0,False,0.92,90.16000000000001
2018-02-02,96,92.0,,0.92,88.32000000000001
2018-02-03,85,92.0,,0.92,78.2
2018-02-04,64,92.0,,0.92,58.88
2018-02-05,82,92.0,,0.92,75.44
2018-02-06,87,92.0,,0.92,80.04
2018-02-07,85,92.0,,0.92,78.2
2018-02-08,86,92.0,,0.92,79.12
2018-02-09,92,92.0,,0.92,84.64
2018-02-10,78,92.0,,0.92,71.76
2018-02-11,63,92.0,,0.92,57.96
2018-02-12,87,92.0,,0.92,80.04
2018-02-13,84,92.0,,0.92,77.28
2018-02-14,78,92.0,,0.92,71.76
2018-02-15,87,92.0,,0.92,80.04
2018-02-16,93,92.0,,0.92,85.56
2018-02-17,82,92.0,,0.92,75.44
2018-02-18,65,92.0,,0.92,59.800000000000004
2018-02-19,83,92.0,,0.92,76.36
2018-02-20,88,92.0,,0.92,80.96000000000001
2018-02-21,90,92.0,,0.92,82.8
2018-02-22,100,92.0,,0.92,92.0
2018-02-23,94,92.0,,0.92,86.48
2018-02-24,83,92.0,,0.92,76.36
2018-02-25,67,92.0,,0.92,61.64
2018-02-26,87,92.0,,0.92,80.04
2018-02-27,87,92.0,,0.92,80.04
2018-02-28,93,92.0,,0.92,85.56
2018-03-01,97,93.0,False,0.93,90.21000000000001
2018-03-02,100,93.0,,0.93,93.0
2018-03-03,87,93.0,,0.93,80.91000000000001
2018-03-04,69,93.0,,0.93,64.17
2018-03-05,89,93.0,,0.93,82.77000000000001
2018-03-06,88,93.0,,0.93,81.84
2018-03-07,87,93.0,,0.93,80.91000000000001
2018-03-08,87,93.0,,0.93,80.91000000000001
2018-03-09,91,93.0,,0.93,84.63000000000001
2018-03-10,84,93.0,,0.93,78.12
2018-03-11,67,93.0,,0.93,62.31
2018-03-12,87,93.0,,0.93,80.91000000000001
2018-03-13,85,93.0,,0.93,79.05
2018-03-14,88,93.0,,0.93,81.84
2018-03-15,88,93.0,,0.93,81.84
2018-03-16,92,93.0,,0.93,85.56
2018-03-17,76,93.0,,0.93,70.68
2018-03-18,65,93.0,,0.93,60.45
2018-03-19,85,93.0,,0.93,79.05
2018-03-20,84,93.0,,0.93,78.12
2018-03-21,84,93.0,,0.93,78.12
2018-03-22,86,93.0,,0.93,79.98
2018-03-23,88,93.0,,0.93,81.84
2018-03-24,76,93.0,,0.93,70.68
2018-03-25,63,93.0,,0.93,58.59
2018-03-26,87,93.0,,0.93,80.91000000000001
2018-03-27,85,93.0,,0.93,79.05
2018-03-28,85,93.0,,0.93,79.05
2018-03-29,87,93.0,,0.93,80.91000000000001
2018-03-30,99,93.0,,0.93,92.07000000000001
2018-03-31,79,93.0,,0.93,73.47
2018-04-01,61,93.0,False,0.93,56.730000000000004
2018-04-02,100,93.0,,0.93,93.0
2018-04-03,98,93.0,,0.93,91.14
2018-04-04,93,93.0,,0.93,86.49000000000001
2018-04-05,96,93.0,,0.93,89.28
2018-04-06,99,93.0,,0.93,92.07000000000001
2018-04-07,78,93.0,,0.93,72.54
2018-04-08,69,93.0,,0.93,64.17
2018-04-09,91,93.0,,0.93,84.63000000000001
2018-04-10,91,93.0,,0.93,84.63000000000001
2018-04-11,87,93.0,,0.93,80.91000000000001
2018-04-12,94,93.0,,0.93,87.42
2018-04-13,97,93.0,,0.93,90.21000000000001
2018-04-14,82,93.0,,0.93,76.26
2018-04-15,72,93.0,,0.93,66.96000000000001
2018-04-16,93,93.0,,0.93,86.49000000000001
2018-04-17,93,93.0,,0.93,86.49000000000001
2018-04-18,89,93.0,,0.93,82.77000000000001
2018-04-19,88,93.0,,0.93,81.84
2018-04-20,95,93.0,,0.93,88.35000000000001
2018-04-21,76,93.0,,0.93,70.68
2018-04-22,62,93.0,,0.93,57.660000000000004
2018-04-23,88,93.0,,0.93,81.84
2018-04-24,83,93.0,,0.93,77.19
2018-04-25,83,93.0,,0.93,77.19
2018-04-26,85,93.0,,0.93,79.05
2018-04-27,94,93.0,,0.93,87.42
2018-04-28,78,93.0,,0.93,72.54
2018-04-29,66,93.0,,0.93,61.38
2018-04-30,94,93.0,,0.93,87.42
2018-05-01,100,88.0,False,0.88,88.0
2018-05-02,93,88.0,,0.88,81.84
2018-05-03,93,88.0,,0.88,81.84
2018-05-04,96,88.0,,0.88,84.48
2018-05-05,81,88.0,,0.88,71.28
2018-05-06,67,88.0,,0.88,58.96
2018-05-07,91,88.0,,0.88,80.08
2018-05-08,88,88.0,,0.88,77.44
2018-05-09,85,88.0,,0.88,74.8
2018-05-10,90,88.0,,0.88,79.2
2018-05-11,94,88.0,,0.88,82.72
2018-05-12,79,88.0,,0.88,69.52
2018-05-13,63,88.0,,0.88,55.44
2018-05-14,91,88.0,,0.88,80.08
2018-05-15,93,88.0,,0.88,81.84
2018-05-16,90,88.0,,0.88,79.2
2018-05-17,91,88.0,,0.88,80.08
2018-05-18,94,88.0,,0.88,82.72
2018-05-19,75,88.0,,0.88,66.0
2018-05-20,67,88.0,,0.88,58.96
2018-05-21,91,88.0,,0.88,80.08
2018-05-22,88,88.0,,0.88,77.44
2018-05-23,88,88.0,,0.88,77.44
2018-05-24,87,88.0,,0.88,76.56
