date,fed_unscaled,fed_monthly,isPartial,scale,fed
2020-05-08,98,61.0,,0.61,59.78
2020-05-09,74,61.0,,0.61,45.14
2020-05-10,54,61.0,,0.61,32.94
2020-05-11,95,61.0,,0.61,57.949999999999996
2020-05-12,100,61.0,,0.61,61.0
2020-05-13,99,61.0,,0.61,60.39
2020-05-14,90,61.0,,0.61,54.9
2020-05-15,83,61.0,,0.61,50.629999999999995
2020-05-16,64,61.0,,0.61,39.04
2020-05-17,59,61.0,,0.61,35.99
2020-05-18,88,61.0,,0.61,53.68
2020-05-19,92,61.0,,0.61,56.12
2020-05-20,86,61.0,,0.61,52.46
2020-05-21,89,61.0,,0.61,54.29
2020-05-22,78,61.0,,0.61,47.58
2020-05-23,58,61.0,,0.61,35.38
2020-05-24,49,61.0,,0.61,29.89
2020-05-25,50,61.0,,0.61,30.5
2020-05-26,78,61.0,,0.61,47.58
2020-05-27,84,61.0,,0.61,51.24
2020-05-28,83,61.0,,0.61,50.629999999999995
2020-05-29,83,61.0,,0.61,50.629999999999995
2020-05-30,63,61.0,,0.61,38.43
2020-05-31,73,61.0,,0.61,44.53
2020-06-01,69,61.0,False,0.61,42.089999999999996
2020-06-02,55,61.0,,0.61,33.55
2020-06-03,51,61.0,,0.61,31.11
2020-06-04,52,61.0,,0.61,31.72
2020-06-05,46,61.0,,0.61,28.06
2020-06-06,37,61.0,,0.61,22.57
2020-06-07,31,61.0,,0.61,18.91
2020-06-08,49,61.0,,0.61,29.89
2020-06-09,55,61.0,,0.61,33.55
2020-06-10,100,61.0,,0.61,61.0
2020-06-11,57,61.0,,0.61,34.769999999999996
2020-06-12,48,61.0,,0.61,29.28
2020-06-13,33,61.0,,0.61,20.13
2020-06-14,34,61.0,,0.61,20.74
2020-06-15,59,61.0,,0.61,35.99
2020-06-16,59,61.0,,0.61,35.99
2020-06-17,52,61.0,,0.61,31.72
2020-06-18,49,61.0,,0.61,29.89
2020-06-19,47,61.0,,0.61,28.669999999999998
2020-06-20,35,61.0,,0.61,21.349999999999998
2020-06-21,30,61.0,,0.61,18.3
2020-06-22,51,61.0,,0.61,31.11
2020-06-23,51,61.0,,0.61,31.11
2020-06-24,49,61.0,,0.61,29.89
2020-06-25,50,61.0,,0.61,30.5
2020-06-26,48,61.0,,0.61,29.28
2020-06-27,34,61.0,,0.61,20.74
2020-06-28,44,61.0,,0.61,26.84
2020-06-29,64,61.0,,0.61,39.04
2020-06-30,54,61.0,,0.61,32.94
2020-07-01,89,57.0,False,0.57,50.73
2020-07-02,83,57.0,,0.57,47.309999999999995
2020-07-03,69,57.0,,0.57,39.33
2020-07-04,49,57.0,,0.57,27.929999999999996
2020-07-05,47,57.0,,0.57,26.79
2020-07-06,85,57.0,,0.57,48.449999999999996
2020-07-07,80,57.0,,0.57,45.599999999999994
2020-07-08,80,57.0,,0.57,45.599999999999994
2020-07-09,77,57.0,,0.57,43.88999999999999
2020-07-10,79,57.0,,0.57,45.029999999999994
2020-07-11,57,57.0,,0.57,32.489999999999995
2020-07-12,52,57.0,,0.57,29.639999999999997
2020-07-13,89,57.0,,0.57,50.73
2020-07-14,90,57.0,,0.57,51.3
2020-07-15,79,57.0,,0.57,45.029999999999994
2020-07-16,79,57.0,,0.57,45.029999999999994
2020-07-17,82,57.0,,0.57,46.739999999999995
2020-07-18,59,57.0,,0.57,33.629999999999995
2020-07-19,54,57.0,,0.57,30.779999999999998
2020-07-20,96,57.0,,0.57,54.72
2020-07-21,93,57.0,,0.57,53.01
2020-07-22,96,57.0,,0.57,54.72
2020-07-23,86,57.0,,0.57,49.019999999999996
2020-07-24,84,57.0,,0.57,47.879999999999995
2020-07-25,68,57.0,,0.57,38.76
2020-07-26,58,57.0,,0.57,33.059999999999995
2020-07-27,88,57.0,,0.57,50.16
2020-07-28,88,57.0,,0.57,50.16
2020-07-29,100,57.0,,0.57,56.99999999999999
2020-07-30,89,57.0,,0.57,50.73
2020-07-31,81,57.0,,0.57,46.169999999999995
2020-08-01,56,54.0,False,0.54,30.240000000000002
2020-08-02,59,54.0,,0.54,31.860000000000003
2020-08-03,82,54.0,,0.54,44.28
2020-08-04,77,54.0,,0.54,41.580000000000005
2020-08-05,82,54.0,,0.54,44.28
2020-08-06,79,54.0,,0.54,42.660000000000004
2020-08-07,75,54.0,,0.54,40.5
2020-08-08,63,54.0,,0.54,34.02
2020-08-09,52,54.0,,0.54,28.080000000000002
2020-08-10,84,54.0,,0.54,45.36
2020-08-11,81,54.0,,0.54,43.74
2020-08-12,86,54.0,,0.54,46.440000000000005
2020-08-13,78,54.0,,0.54,42.120000000000005
2020-08-14,80,54.0,,0.54,43.2
2020-08-15,65,54.0,,0.54,35.1
2020-08-16,53,54.0,,0.54,28.62
2020-08-17,79,54.0,,0.54,42.660000000000004
2020-08-18,75,54.0,,0.54,40.5
2020-08-19,87,54.0,,0.54,46.980000000000004
2020-08-20,84,54.0,,0.54,45.36
2020-08-21,84,54.0,,0.54,45.36
2020-08-22,62,54.0,,0.54,33.480000000000004
2020-08-23,56,54.0,,0.54,30.240000000000002
2020-08-24,83,54.0,,0.54,44.82
2020-08-25,78,54.0,,0.54,42.120000000000005
2020-08-26,85,54.0,,0.54,45.900000000000006
2020-08-27,100,54.0,,0.54,54.0
2020-08-28,88,54.0,,0.54,47.52
2020-08-29,65,54.0,,0.54,35.1
2020-08-30,60,54.0,,0.54,32.400000000000006
2020-08-31,76,54.0,,0.54,41.040000000000006
2020-09-01,74,52.0,False,0.52,38.480000000000004
2020-09-02,76,52.0,,0.52,39.52
2020-09-03,81,52.0,,0.52,42.120000000000005
2020-09-04,68,52.0,,0.52,35.36
2020-09-05,61,52.0,,0.52,31.720000000000002
2020-09-06,49,52.0,,0.52,25.48
2020-09-07,56,52.0,,0.52,29.12
2020-09-08,71,52.0,,0.52,36.92
2020-09-09,70,52.0,,0.52,36.4
2020-09-10,73,52.0,,0.52,37.96
2020-09-11,68,52.0,,0.52,35.36
2020-09-12,51,52.0,,0.52,26.52
2020-09-13,44,52.0,,0.52,22.880000000000003
2020-09-14,65,52.0,,0.52,33.800000000000004
2020-09-15,74,52.0,,0.52,38.480000000000004
2020-09-16,100,52.0,,0.52,52.0
2020-09-17,68,52.0,,0.52,35.36
2020-09-18,71,52.0,,0.52,36.92
2020-09-19,47,52.0,,0.52,24.44
2020-09-20,44,52.0,,0.52,22.880000000000003
2020-09-21,69,52.0,,0.52,35.88
2020-09-22,62,52.0,,0.52,32.24
2020-09-23,71,52.0,,0.52,36.92
2020-09-24,60,52.0,,0.52,31.200000000000003
2020-09-25,69,52.0,,0.52,35.88
2020-09-26,45,52.0,,0.52,23.400000000000002
2020-09-27,44,52.0,,0.52,22.880000000000003
2020-09-28,72,52.0,,0.52,37.44
2020-09-29,65,52.0,,0.52,33.800000000000004
2020-09-30,67,52.0,,0.52,34.84
2020-10-01,92,50.0,False,0.5,46.0
2020-10-02,83,50.0,,0.5,41.5
2020-10-03,62,50.0,,0.5,31.0
2020-10-04,55,50.0,,0.5,27.5
2020-10-05,89,50.0,,0.5,44.5
2020-10-06,100,50.0,,0.5,50.0
2020-10-07,91,50.0,,0.5,45.5
2020-10-08,87,50.0,,0.5,43.5
2020-10-09,86,50.0,,0.5,43.0
2020-10-10,66,50.0,,0.5,33.0
2020-10-11,52,50.0,,0.5,26.0
2020-10-12,91,50.0,,0.5,45.5
2020-10-13,88,50.0,,0.5,44.0
2020-10-14,91,50.0,,0.5,45.5
2020-10-15,90,50.0,,0.5,45.0
2020-10-16,88,50.0,,0.5,44.0
2020-10-17,69,50.0,,0.5,34.5
2020-10-18,60,50.0,,0.5,30.0
2020-10-19,95,50.0,,0.5,47.5
2020-10-20,91,50.0,,0.5,45.5
2020-10-21,92,50.0,,0.5,46.0
2020-10-22,79,50.0,,0.5,39.5
2020-10-23,83,50.0,,0.5,41.5
2020-10-24,62,50.0,,0.5,31.0
2020-10-25,56,50.0,,0.5,28.0
2020-10-26,93,50.0,,0.5,46.5
2020-10-27,90,50.0,,0.5,45.0
2020-10-28,92,50.0,,0.5,46.0
2020-10-29,86,50.0,,0.5,43.0
2020-10-30,89,50.0,,0.5,44.5
2020-10-31,58,50.0,,0.5,29.0
2020-11-01,53,49.0,True,0.49,25.97
2020-11-02,93,49.0,,0.49,45.57
2020-11-03,74,49.0,,0.49,36.26
2020-11-04,52,49.0,,0.49,25.48
2020-11-05,61,49.0,,0.49,29.89
2020-11-06,63,49.0,,0.49,30.87
2020-11-07,47,49.0,,0.49,23.03
2020-11-08,49,49.0,,0.49,24.009999999999998
2020-11-09,81,49.0,,0.49,39.69
2020-11-10,84,49.0,,0.49,41.16
2020-11-11,84,49.0,,0.49,41.16
2020-11-12,85,49.0,,0.49,41.65
2020-11-13,88,49.0,,0.49,43.12
2020-11-14,63,49.0,,0.49,30.87
2020-11-15,52,49.0,,0.49,25.48
2020-11-16,86,49.0,,0.49,42.14
2020-11-17,96,49.0,,0.49,47.04
2020-11-18,98,49.0,,0.49,48.019999999999996
2020-11-19,87,49.0,,0.49,42.63
2020-11-20,99,49.0,,0.49,48.51
2020-11-21,76,49.0,,0.49,37.24
2020-11-22,55,49.0,,0.49,26.95
2020-11-23,86,49.0,,0.49,42.14
2020-11-24,100,49.0,,0.49,49.0
2020-11-25,100,49.0,,0.49,49.0
2020-11-26,55,49.0,,0.49,26.95
2020-11-27,69,49.0,,0.49,33.81
2020-11-28,63,49.0,,0.49,30.87
2020-11-29,54,49.0,,0.49,26.46
