date,color_unscaled,color_monthly,isPartial,scale,color
2011-08-25,95,63.0,,0.63,59.85
2011-08-26,91,63.0,,0.63,57.33
2011-08-27,88,63.0,,0.63,55.44
2011-08-28,90,63.0,,0.63,56.7
2011-08-29,88,63.0,,0.63,55.44
2011-08-30,94,63.0,,0.63,59.22
2011-08-31,96,63.0,,0.63,60.480000000000004
2011-09-01,88,66.0,False,0.66,58.080000000000005
2011-09-02,82,66.0,,0.66,54.120000000000005
2011-09-03,80,66.0,,0.66,52.800000000000004
2011-09-04,84,66.0,,0.66,55.440000000000005
2011-09-05,87,66.0,,0.66,57.42
2011-09-06,87,66.0,,0.66,57.42
2011-09-07,88,66.0,,0.66,58.080000000000005
2011-09-08,89,66.0,,0.66,58.74
2011-09-09,85,66.0,,0.66,56.1
2011-09-10,85,66.0,,0.66,56.1
2011-09-11,84,66.0,,0.66,55.440000000000005
2011-09-12,84,66.0,,0.66,55.440000000000005
2011-09-13,87,66.0,,0.66,57.42
2011-09-14,93,66.0,,0.66,61.38
2011-09-15,87,66.0,,0.66,57.42
2011-09-16,87,66.0,,0.66,57.42
2011-09-17,80,66.0,,0.66,52.800000000000004
2011-09-18,82,66.0,,0.66,54.120000000000005
2011-09-19,89,66.0,,0.66,58.74
2011-09-20,91,66.0,,0.66,60.06
2011-09-21,92,66.0,,0.66,60.720000000000006
2011-09-22,93,66.0,,0.66,61.38
2011-09-23,88,66.0,,0.66,58.080000000000005
2011-09-24,88,66.0,,0.66,58.080000000000005
2011-09-25,91,66.0,,0.66,60.06
2011-09-26,91,66.0,,0.66,60.06
2011-09-27,92,66.0,,0.66,60.720000000000006
2011-09-28,95,66.0,,0.66,62.7
2011-09-29,100,66.0,,0.66,66.0
2011-09-30,91,66.0,,0.66,60.06
2011-10-01,85,68.0,False,0.68,57.800000000000004
2011-10-02,90,68.0,,0.68,61.2
2011-10-03,92,68.0,,0.68,62.56
2011-10-04,89,68.0,,0.68,60.52
2011-10-05,93,68.0,,0.68,63.24
2011-10-06,87,68.0,,0.68,59.160000000000004
2011-10-07,94,68.0,,0.68,63.92
2011-10-08,83,68.0,,0.68,56.440000000000005
2011-10-09,87,68.0,,0.68,59.160000000000004
2011-10-10,96,68.0,,0.68,65.28
2011-10-11,95,68.0,,0.68,64.60000000000001
2011-10-12,99,68.0,,0.68,67.32000000000001
2011-10-13,87,68.0,,0.68,59.160000000000004
2011-10-14,86,68.0,,0.68,58.480000000000004
2011-10-15,83,68.0,,0.68,56.440000000000005
2011-10-16,93,68.0,,0.68,63.24
2011-10-17,91,68.0,,0.68,61.88
2011-10-18,98,68.0,,0.68,66.64
2011-10-19,97,68.0,,0.68,65.96000000000001
2011-10-20,92,68.0,,0.68,62.56
2011-10-21,85,68.0,,0.68,57.800000000000004
2011-10-22,86,68.0,,0.68,58.480000000000004
2011-10-23,86,68.0,,0.68,58.480000000000004
2011-10-24,93,68.0,,0.68,63.24
2011-10-25,100,68.0,,0.68,68.0
2011-10-26,98,68.0,,0.68,66.64
2011-10-27,97,68.0,,0.68,65.96000000000001
2011-10-28,88,68.0,,0.68,59.84
2011-10-29,83,68.0,,0.68,56.440000000000005
2011-10-30,85,68.0,,0.68,57.800000000000004
2011-10-31,90,68.0,,0.68,61.2
2011-11-01,84,69.0,False,0.69,57.959999999999994
2011-11-02,94,69.0,,0.69,64.86
2011-11-03,91,69.0,,0.69,62.78999999999999
2011-11-04,89,69.0,,0.69,61.41
2011-11-05,90,69.0,,0.69,62.099999999999994
2011-11-06,97,69.0,,0.69,66.92999999999999
2011-11-07,94,69.0,,0.69,64.86
2011-11-08,94,69.0,,0.69,64.86
2011-11-09,91,69.0,,0.69,62.78999999999999
2011-11-10,91,69.0,,0.69,62.78999999999999
2011-11-11,91,69.0,,0.69,62.78999999999999
2011-11-12,86,69.0,,0.69,59.339999999999996
2011-11-13,94,69.0,,0.69,64.86
2011-11-14,93,69.0,,0.69,64.17
2011-11-15,95,69.0,,0.69,65.55
2011-11-16,95,69.0,,0.69,65.55
2011-11-17,98,69.0,,0.69,67.61999999999999
2011-11-18,92,69.0,,0.69,63.48
2011-11-19,90,69.0,,0.69,62.099999999999994
2011-11-20,94,69.0,,0.69,64.86
2011-11-21,94,69.0,,0.69,64.86
2011-11-22,97,69.0,,0.69,66.92999999999999
2011-11-23,89,69.0,,0.69,61.41
2011-11-24,85,69.0,,0.69,58.65
2011-11-25,90,69.0,,0.69,62.099999999999994
2011-11-26,93,69.0,,0.69,64.17
2011-11-27,100,69.0,,0.69,69.0
2011-11-28,95,69.0,,0.69,65.55
2011-11-29,97,69.0,,0.69,66.92999999999999
2011-11-30,96,69.0,,0.69,66.24
2011-12-01,93,71.0,False,0.71,66.03
2011-12-02,94,71.0,,0.71,66.74
2011-12-03,91,71.0,,0.71,64.61
2011-12-04,88,71.0,,0.71,62.48
2011-12-05,90,71.0,,0.71,63.9
2011-12-06,97,71.0,,0.71,68.86999999999999
2011-12-07,94,71.0,,0.71,66.74
2011-12-08,99,71.0,,0.71,70.28999999999999
2011-12-09,93,71.0,,0.71,66.03
2011-12-10,84,71.0,,0.71,59.64
2011-12-11,92,71.0,,0.71,65.32
2011-12-12,88,71.0,,0.71,62.48
2011-12-13,95,71.0,,0.71,67.45
2011-12-14,93,71.0,,0.71,66.03
2011-12-15,96,71.0,,0.71,68.16
2011-12-16,89,71.0,,0.71,63.19
2011-12-17,85,71.0,,0.71,60.349999999999994
2011-12-18,90,71.0,,0.71,63.9
2011-12-19,87,71.0,,0.71,61.769999999999996
2011-12-20,90,71.0,,0.71,63.9
2011-12-21,90,71.0,,0.71,63.9
2011-12-22,82,71.0,,0.71,58.22
2011-12-23,79,71.0,,0.71,56.089999999999996
2011-12-24,77,71.0,,0.71,54.669999999999995
2011-12-25,86,71.0,,0.71,61.059999999999995
2011-12-26,100,71.0,,0.71,71.0
2011-12-27,90,71.0,,0.71,63.9
2011-12-28,92,71.0,,0.71,65.32
2011-12-29,89,71.0,,0.71,63.19
2011-12-30,86,71.0,,0.71,61.059999999999995
2011-12-31,93,71.0,,0.71,66.03
2012-01-01,80,69.0,False,0.69,55.199999999999996
2012-01-02,90,69.0,,0.69,62.099999999999994
2012-01-03,88,69.0,,0.69,60.72
2012-01-04,89,69.0,,0.69,61.41
2012-01-05,90,69.0,,0.69,62.099999999999994
2012-01-06,90,69.0,,0.69,62.099999999999994
2012-01-07,97,69.0,,0.69,66.92999999999999
2012-01-08,94,69.0,,0.69,64.86
2012-01-09,93,69.0,,0.69,64.17
2012-01-10,93,69.0,,0.69,64.17
2012-01-11,98,69.0,,0.69,67.61999999999999
2012-01-12,97,69.0,,0.69,66.92999999999999
2012-01-13,97,69.0,,0.69,66.92999999999999
2012-01-14,88,69.0,,0.69,60.72
2012-01-15,98,69.0,,0.69,67.61999999999999
2012-01-16,89,69.0,,0.69,61.41
2012-01-17,88,69.0,,0.69,60.72
2012-01-18,93,69.0,,0.69,64.17
2012-01-19,98,69.0,,0.69,67.61999999999999
2012-01-20,95,69.0,,0.69,65.55
2012-01-21,92,69.0,,0.69,63.48
2012-01-22,91,69.0,,0.69,62.78999999999999
2012-01-23,92,69.0,,0.69,63.48
2012-01-24,94,69.0,,0.69,64.86
2012-01-25,97,69.0,,0.69,66.92999999999999
2012-01-26,100,69.0,,0.69,69.0
2012-01-27,97,69.0,,0.69,66.92999999999999
2012-01-28,90,69.0,,0.69,62.099999999999994
2012-01-29,92,69.0,,0.69,63.48
2012-01-30,99,69.0,,0.69,68.30999999999999
2012-01-31,98,69.0,,0.69,67.61999999999999
2012-02-01,94,73.0,False,0.73,68.62
2012-02-02,93,73.0,,0.73,67.89
2012-02-03,94,73.0,,0.73,68.62
2012-02-04,91,73.0,,0.73,66.42999999999999
2012-02-05,94,73.0,,0.73,68.62
2012-02-06,90,73.0,,0.73,65.7
2012-02-07,93,73.0,,0.73,67.89
2012-02-08,98,73.0,,0.73,71.53999999999999
2012-02-09,98,73.0,,0.73,71.53999999999999
2012-02-10,95,73.0,,0.73,69.35
2012-02-11,88,73.0,,0.73,64.24
2012-02-12,86,73.0,,0.73,62.78
2012-02-13,88,73.0,,0.73,64.24
2012-02-14,93,73.0,,0.73,67.89
2012-02-15,93,73.0,,0.73,67.89
2012-02-16,95,73.0,,0.73,69.35
2012-02-17,94,73.0,,0.73,68.62
2012-02-18,88,73.0,,0.73,64.24
2012-02-19,89,73.0,,0.73,64.97
2012-02-20,92,73.0,,0.73,67.16
2012-02-21,96,73.0,,0.73,70.08
2012-02-22,97,73.0,,0.73,70.81
2012-02-23,93,73.0,,0.73,67.89
2012-02-24,90,73.0,,0.73,65.7
2012-02-25,91,73.0,,0.73,66.42999999999999
2012-02-26,95,73.0,,0.73,69.35
2012-02-27,96,73.0,,0.73,70.08
2012-02-28,100,73.0,,0.73,73.0
2012-02-29,95,73.0,,0.73,69.35
2012-03-01,99,73.0,False,0.73,72.27
2012-03-02,96,73.0,,0.73,70.08
2012-03-03,88,73.0,,0.73,64.24
2012-03-04,95,73.0,,0.73,69.35
2012-03-05,100,73.0,,0.73,73.0
2012-03-06,98,73.0,,0.73,71.53999999999999
2012-03-07,96,73.0,,0.73,70.08
2012-03-08,94,73.0,,0.73,68.62
2012-03-09,88,73.0,,0.73,64.24
2012-03-10,89,73.0,,0.73,64.97
2012-03-11,92,73.0,,0.73,67.16
2012-03-12,91,73.0,,0.73,66.42999999999999
2012-03-13,93,73.0,,0.73,67.89
2012-03-14,92,73.0,,0.73,67.16
2012-03-15,96,73.0,,0.73,70.08
2012-03-16,93,73.0,,0.73,67.89
2012-03-17,89,73.0,,0.73,64.97
2012-03-18,89,73.0,,0.73,64.97
2012-03-19,89,73.0,,0.73,64.97
2012-03-20,87,73.0,,0.73,63.51
2012-03-21,94,73.0,,0.73,68.62
2012-03-22,94,73.0,,0.73,68.62
2012-03-23,90,73.0,,0.73,65.7
2012-03-24,88,73.0,,0.73,64.24
2012-03-25,92,73.0,,0.73,67.16
2012-03-26,92,73.0,,0.73,67.16
2012-03-27,95,73.0,,0.73,69.35
2012-03-28,100,73.0,,0.73,73.0
2012-03-29,96,73.0,,0.73,70.08
2012-03-30,93,73.0,,0.73,67.89
2012-03-31,87,73.0,,0.73,63.51
2012-04-01,92,73.0,False,0.73,67.16
2012-04-02,96,73.0,,0.73,70.08
2012-04-03,97,73.0,,0.73,70.81
2012-04-04,97,73.0,,0.73,70.81
2012-04-05,95,73.0,,0.73,69.35
2012-04-06,97,73.0,,0.73,70.81
2012-04-07,96,73.0,,0.73,70.08
2012-04-08,93,73.0,,0.73,67.89
2012-04-09,90,73.0,,0.73,65.7
2012-04-10,93,73.0,,0.73,67.89
2012-04-11,96,73.0,,0.73,70.08
2012-04-12,97,73.0,,0.73,70.81
2012-04-13,94,73.0,,0.73,68.62
2012-04-14,92,73.0,,0.73,67.16
2012-04-15,94,73.0,,0.73,68.62
2012-04-16,94,73.0,,0.73,68.62
2012-04-17,96,73.0,,0.73,70.08
2012-04-18,97,73.0,,0.73,70.81
2012-04-19,98,73.0,,0.73,71.53999999999999
2012-04-20,93,73.0,,0.73,67.89
2012-04-21,87,73.0,,0.73,63.51
2012-04-22,95,73.0,,0.73,69.35
2012-04-23,100,73.0,,0.73,73.0
2012-04-24,97,73.0,,0.73,70.81
2012-04-25,100,73.0,,0.73,73.0
2012-04-26,96,73.0,,0.73,70.08
2012-04-27,90,73.0,,0.73,65.7
2012-04-28,90,73.0,,0.73,65.7
2012-04-29,94,73.0,,0.73,68.62
2012-04-30,96,73.0,,0.73,70.08
2012-05-01,95,72.0,False,0.72,68.39999999999999
2012-05-02,99,72.0,,0.72,71.28
2012-05-03,97,72.0,,0.72,69.84
2012-05-04,93,72.0,,0.72,66.96
2012-05-05,90,72.0,,0.72,64.8
2012-05-06,92,72.0,,0.72,66.24
2012-05-07,92,72.0,,0.72,66.24
2012-05-08,93,72.0,,0.72,66.96
2012-05-09,95,72.0,,0.72,68.39999999999999
2012-05-10,98,72.0,,0.72,70.56
2012-05-11,94,72.0,,0.72,67.67999999999999
2012-05-12,91,72.0,,0.72,65.52
2012-05-13,94,72.0,,0.72,67.67999999999999
2012-05-14,96,72.0,,0.72,69.12
2012-05-15,100,72.0,,0.72,72.0
2012-05-16,99,72.0,,0.72,71.28
2012-05-17,95,72.0,,0.72,68.39999999999999
2012-05-18,96,72.0,,0.72,69.12
2012-05-19,92,72.0,,0.72,66.24
2012-05-20,94,72.0,,0.72,67.67999999999999
2012-05-21,92,72.0,,0.72,66.24
2012-05-22,94,72.0,,0.72,67.67999999999999
2012-05-23,93,72.0,,0.72,66.96
2012-05-24,87,72.0,,0.72,62.64
2012-05-25,90,72.0,,0.72,64.8
2012-05-26,91,72.0,,0.72,65.52
2012-05-27,85,72.0,,0.72,61.199999999999996
2012-05-28,87,72.0,,0.72,62.64
2012-05-29,85,72.0,,0.72,61.199999999999996
2012-05-30,96,72.0,,0.72,69.12
2012-05-31,91,72.0,,0.72,65.52
2012-06-01,84,70.0,False,0.7,58.8
2012-06-02,94,70.0,,0.7,65.8
2012-06-03,95,70.0,,0.7,66.5
2012-06-04,92,70.0,,0.7,64.39999999999999
2012-06-05,95,70.0,,0.7,66.5
2012-06-06,95,70.0,,0.7,66.5
2012-06-07,100,70.0,,0.7,70.0
2012-06-08,94,70.0,,0.7,65.8
2012-06-09,85,70.0,,0.7,59.49999999999999
2012-06-10,86,70.0,,0.7,60.199999999999996
2012-06-11,92,70.0,,0.7,64.39999999999999
2012-06-12,92,70.0,,0.7,64.39999999999999
2012-06-13,93,70.0,,0.7,65.1
2012-06-14,92,70.0,,0.7,64.39999999999999
2012-06-15,88,70.0,,0.7,61.599999999999994
2012-06-16,93,70.0,,0.7,65.1
2012-06-17,89,70.0,,0.7,62.3
2012-06-18,92,70.0,,0.7,64.39999999999999
2012-06-19,90,70.0,,0.7,62.99999999999999
2012-06-20,91,70.0,,0.7,63.699999999999996
2012-06-21,94,70.0,,0.7,65.8
2012-06-22,90,70.0,,0.7,62.99999999999999
2012-06-23,90,70.0,,0.7,62.99999999999999
2012-06-24,86,70.0,,0.7,60.199999999999996
2012-06-25,89,70.0,,0.7,62.3
2012-06-26,94,70.0,,0.7,65.8
2012-06-27,95,70.0,,0.7,66.5
2012-06-28,92,70.0,,0.7,64.39999999999999
2012-06-29,86,70.0,,0.7,60.199999999999996
2012-06-30,87,70.0,,0.7,60.9
2012-07-01,93,71.0,False,0.71,66.03
2012-07-02,84,71.0,,0.71,59.64
2012-07-03,87,71.0,,0.71,61.769999999999996
2012-07-04,80,71.0,,0.71,56.8
2012-07-05,84,71.0,,0.71,59.64
2012-07-06,86,71.0,,0.71,61.059999999999995
2012-07-07,86,71.0,,0.71,61.059999999999995
2012-07-08,97,71.0,,0.71,68.86999999999999
2012-07-09,87,71.0,,0.71,61.769999999999996
2012-07-10,85,71.0,,0.71,60.349999999999994
2012-07-11,94,71.0,,0.71,66.74
2012-07-12,89,71.0,,0.71,63.19
2012-07-13,91,71.0,,0.71,64.61
2012-07-14,91,71.0,,0.71,64.61
2012-07-15,100,71.0,,0.71,71.0
2012-07-16,95,71.0,,0.71,67.45
2012-07-17,90,71.0,,0.71,63.9
2012-07-18,95,71.0,,0.71,67.45
2012-07-19,91,71.0,,0.71,64.61
2012-07-20,83,71.0,,0.71,58.93
2012-07-21,90,71.0,,0.71,63.9
2012-07-22,90,71.0,,0.71,63.9
2012-07-23,88,71.0,,0.71,62.48
2012-07-24,89,71.0,,0.71,63.19
2012-07-25,94,71.0,,0.71,66.74
2012-07-26,93,71.0,,0.71,66.03
2012-07-27,86,71.0,,0.71,61.059999999999995
2012-07-28,87,71.0,,0.71,61.769999999999996
2012-07-29,92,71.0,,0.71,65.32
2012-07-30,91,71.0,,0.71,64.61
2012-07-31,88,71.0,,0.71,62.48
2012-08-01,89,71.0,False,0.71,63.19
2012-08-02,95,71.0,,0.71,67.45
2012-08-03,93,71.0,,0.71,66.03
2012-08-04,100,71.0,,0.71,71.0
2012-08-05,91,71.0,,0.71,64.61
2012-08-06,89,71.0,,0.71,63.19
2012-08-07,92,71.0,,0.71,65.32
2012-08-08,92,71.0,,0.71,65.32
2012-08-09,91,71.0,,0.71,64.61
2012-08-10,89,71.0,,0.71,63.19
2012-08-11,94,71.0,,0.71,66.74
2012-08-12,90,71.0,,0.71,63.9
2012-08-13,87,71.0,,0.71,61.769999999999996
2012-08-14,93,71.0,,0.71,66.03
2012-08-15,93,71.0,,0.71,66.03
2012-08-16,90,71.0,,0.71,63.9
2012-08-17,91,71.0,,0.71,64.61
2012-08-18,91,71.0,,0.71,64.61
2012-08-19,95,71.0,,0.71,67.45
2012-08-20,89,71.0,,0.71,63.19
2012-08-21,91,71.0,,0.71,64.61
2012-08-22,91,71.0,,0.71,64.61
2012-08-23,94,71.0,,0.71,66.74
2012-08-24,92,71.0,,0.71,65.32
2012-08-25,95,71.0,,0.71,67.45
2012-08-26,91,71.0,,0.71,64.61
2012-08-27,92,71.0,,0.71,65.32
2012-08-28,90,71.0,,0.71,63.9
2012-08-29,93,71.0,,0.71,66.03
2012-08-30,89,71.0,,0.71,63.19
2012-08-31,90,71.0,,0.71,63.9
2012-09-01,94,73.0,False,0.73,68.62
2012-09-02,90,73.0,,0.73,65.7
2012-09-03,94,73.0,,0.73,68.62
2012-09-04,91,73.0,,0.73,66.42999999999999
2012-09-05,97,73.0,,0.73,70.81
2012-09-06,95,73.0,,0.73,69.35
2012-09-07,91,73.0,,0.73,66.42999999999999
2012-09-08,93,73.0,,0.73,67.89
2012-09-09,92,73.0,,0.73,67.16
2012-09-10,93,73.0,,0.73,67.89
2012-09-11,92,73.0,,0.73,67.16
2012-09-12,94,73.0,,0.73,68.62
2012-09-13,93,73.0,,0.73,67.89
2012-09-14,95,73.0,,0.73,69.35
2012-09-15,91,73.0,,0.73,66.42999999999999
2012-09-16,90,73.0,,0.73,65.7
2012-09-17,99,73.0,,0.73,72.27
2012-09-18,98,73.0,,0.73,71.53999999999999
2012-09-19,97,73.0,,0.73,70.81
2012-09-20,97,73.0,,0.73,70.81
2012-09-21,95,73.0,,0.73,69.35
2012-09-22,92,73.0,,0.73,67.16
2012-09-23,93,73.0,,0.73,67.89
2012-09-24,94,73.0,,0.73,68.62
2012-09-25,99,73.0,,0.73,72.27
2012-09-26,100,73.0,,0.73,73.0
2012-09-27,92,73.0,,0.73,67.16
2012-09-28,94,73.0,,0.73,68.62
2012-09-29,90,73.0,,0.73,65.7
2012-09-30,94,73.0,,0.73,68.62
2012-10-01,100,71.0,False,0.71,71.0
2012-10-02,99,71.0,,0.71,70.28999999999999
2012-10-03,100,71.0,,0.71,71.0
2012-10-04,99,71.0,,0.71,70.28999999999999
2012-10-05,94,71.0,,0.71,66.74
2012-10-06,98,71.0,,0.71,69.58
2012-10-07,94,71.0,,0.71,66.74
2012-10-08,95,71.0,,0.71,67.45
2012-10-09,94,71.0,,0.71,66.74
2012-10-10,97,71.0,,0.71,68.86999999999999
2012-10-11,95,71.0,,0.71,67.45
2012-10-12,90,71.0,,0.71,63.9
2012-10-13,88,71.0,,0.71,62.48
2012-10-14,90,71.0,,0.71,63.9
2012-10-15,96,71.0,,0.71,68.16
2012-10-16,98,71.0,,0.71,69.58
2012-10-17,95,71.0,,0.71,67.45
2012-10-18,96,71.0,,0.71,68.16
2012-10-19,92,71.0,,0.71,65.32
2012-10-20,88,71.0,,0.71,62.48
2012-10-21,93,71.0,,0.71,66.03
2012-10-22,96,71.0,,0.71,68.16
2012-10-23,96,71.0,,0.71,68.16
2012-10-24,94,71.0,,0.71,66.74
2012-10-25,94,71.0,,0.71,66.74
2012-10-26,91,71.0,,0.71,64.61
2012-10-27,82,71.0,,0.71,58.22
2012-10-28,83,71.0,,0.71,58.93
2012-10-29,85,71.0,,0.71,60.349999999999994
2012-10-30,83,71.0,,0.71,58.93
2012-10-31,84,71.0,,0.71,59.64
2012-11-01,80,70.0,False,0.7,56.0
2012-11-02,81,70.0,,0.7,56.699999999999996
2012-11-03,88,70.0,,0.7,61.599999999999994
2012-11-04,84,70.0,,0.7,58.8
2012-11-05,83,70.0,,0.7,58.099999999999994
2012-11-06,87,70.0,,0.7,60.9
2012-11-07,78,70.0,,0.7,54.599999999999994
2012-11-08,84,70.0,,0.7,58.8
2012-11-09,89,70.0,,0.7,62.3
2012-11-10,86,70.0,,0.7,60.199999999999996
2012-11-11,88,70.0,,0.7,61.599999999999994
2012-11-12,91,70.0,,0.7,63.699999999999996
2012-11-13,91,70.0,,0.7,63.699999999999996
2012-11-14,88,70.0,,0.7,61.599999999999994
2012-11-15,90,70.0,,0.7,62.99999999999999
2012-11-16,88,70.0,,0.7,61.599999999999994
2012-11-17,90,70.0,,0.7,62.99999999999999
2012-11-18,100,70.0,,0.7,70.0
2012-11-19,83,70.0,,0.7,58.099999999999994
2012-11-20,87,70.0,,0.7,60.9
2012-11-21,82,70.0,,0.7,57.4
2012-11-22,87,70.0,,0.7,60.9
2012-11-23,88,70.0,,0.7,61.599999999999994
2012-11-24,84,70.0,,0.7,58.8
2012-11-25,87,70.0,,0.7,60.9
2012-11-26,87,70.0,,0.7,60.9
2012-11-27,90,70.0,,0.7,62.99999999999999
2012-11-28,94,70.0,,0.7,65.8
2012-11-29,90,70.0,,0.7,62.99999999999999
2012-11-30,87,70.0,,0.7,60.9
2012-12-01,95,66.0,False,0.66,62.7
2012-12-02,97,66.0,,0.66,64.02
2012-12-03,91,66.0,,0.66,60.06
2012-12-04,100,66.0,,0.66,66.0
2012-12-05,92,66.0,,0.66,60.720000000000006
2012-12-06,97,66.0,,0.66,64.02
2012-12-07,95,66.0,,0.66,62.7
2012-12-08,96,66.0,,0.66,63.36
2012-12-09,97,66.0,,0.66,64.02
2012-12-10,90,66.0,,0.66,59.400000000000006
2012-12-11,95,66.0,,0.66,62.7
2012-12-12,93,66.0,,0.66,61.38
2012-12-13,89,66.0,,0.66,58.74
2012-12-14,87,66.0,,0.66,57.42
2012-12-15,83,66.0,,0.66,54.78
2012-12-16,89,66.0,,0.66,58.74
2012-12-17,89,66.0,,0.66,58.74
2012-12-18,89,66.0,,0.66,58.74
2012-12-19,93,66.0,,0.66,61.38
2012-12-20,84,66.0,,0.66,55.440000000000005
2012-12-21,79,66.0,,0.66,52.14
2012-12-22,80,66.0,,0.66,52.800000000000004
2012-12-23,87,66.0,,0.66,57.42
2012-12-24,73,66.0,,0.66,48.18
2012-12-25,75,66.0,,0.66,49.5
2012-12-26,86,66.0,,0.66,56.760000000000005
2012-12-27,91,66.0,,0.66,60.06
2012-12-28,89,66.0,,0.66,58.74
2012-12-29,90,66.0,,0.66,59.400000000000006
2012-12-30,92,66.0,,0.66,60.720000000000006
2012-12-31,89,66.0,,0.66,58.74
2013-01-01,78,71.0,False,0.71,55.379999999999995
2013-01-02,86,71.0,,0.71,61.059999999999995
2013-01-03,84,71.0,,0.71,59.64
2013-01-04,86,71.0,,0.71,61.059999999999995
2013-01-05,88,71.0,,0.71,62.48
2013-01-06,93,71.0,,0.71,66.03
2013-01-07,85,71.0,,0.71,60.349999999999994
2013-01-08,89,71.0,,0.71,63.19
2013-01-09,89,71.0,,0.71,63.19
2013-01-10,90,71.0,,0.71,63.9
2013-01-11,96,71.0,,0.71,68.16
2013-01-12,93,71.0,,0.71,66.03
2013-01-13,100,71.0,,0.71,71.0
2013-01-14,95,71.0,,0.71,67.45
2013-01-15,88,71.0,,0.71,62.48
2013-01-16,92,71.0,,0.71,65.32
2013-01-17,93,71.0,,0.71,66.03
2013-01-18,94,71.0,,0.71,66.74
2013-01-19,89,71.0,,0.71,63.19
2013-01-20,86,71.0,,0.71,61.059999999999995
2013-01-21,98,71.0,,0.71,69.58
2013-01-22,97,71.0,,0.71,68.86999999999999
2013-01-23,89,71.0,,0.71,63.19
2013-01-24,94,71.0,,0.71,66.74
2013-01-25,92,71.0,,0.71,65.32
2013-01-26,90,71.0,,0.71,63.9
2013-01-27,90,71.0,,0.71,63.9
2013-01-28,97,71.0,,0.71,68.86999999999999
2013-01-29,99,71.0,,0.71,70.28999999999999
2013-01-30,91,71.0,,0.71,64.61
2013-01-31,97,71.0,,0.71,68.86999999999999
2013-02-01,97,74.0,False,0.74,71.78
2013-02-02,94,74.0,,0.74,69.56
2013-02-03,98,74.0,,0.74,72.52
2013-02-04,89,74.0,,0.74,65.86
2013-02-05,95,74.0,,0.74,70.3
2013-02-06,98,74.0,,0.74,72.52
2013-02-07,92,74.0,,0.74,68.08
2013-02-08,92,74.0,,0.74,68.08
2013-02-09,91,74.0,,0.74,67.34
2013-02-10,99,74.0,,0.74,73.26
2013-02-11,96,74.0,,0.74,71.03999999999999
2013-02-12,96,74.0,,0.74,71.03999999999999
2013-02-13,97,74.0,,0.74,71.78
2013-02-14,95,74.0,,0.74,70.3
2013-02-15,94,74.0,,0.74,69.56
2013-02-16,93,74.0,,0.74,68.82
2013-02-17,97,74.0,,0.74,71.78
2013-02-18,98,74.0,,0.74,72.52
2013-02-19,95,74.0,,0.74,70.3
2013-02-20,99,74.0,,0.74,73.26
2013-02-21,100,74.0,,0.74,74.0
2013-02-22,97,74.0,,0.74,71.78
2013-02-23,96,74.0,,0.74,71.03999999999999
2013-02-24,90,74.0,,0.74,66.6
2013-02-25,93,74.0,,0.74,68.82
2013-02-26,97,74.0,,0.74,71.78
2013-02-27,100,74.0,,0.74,74.0
2013-02-28,98,74.0,,0.74,72.52
2013-03-01,92,77.0,False,0.77,70.84
2013-03-02,94,77.0,,0.77,72.38
2013-03-03,90,77.0,,0.77,69.3
2013-03-04,94,77.0,,0.77,72.38
2013-03-05,91,77.0,,0.77,70.07000000000001
2013-03-06,92,77.0,,0.77,70.84
2013-03-07,93,77.0,,0.77,71.61
2013-03-08,89,77.0,,0.77,68.53
2013-03-09,85,77.0,,0.77,65.45
2013-03-10,91,77.0,,0.77,70.07000000000001
2013-03-11,93,77.0,,0.77,71.61
2013-03-12,92,77.0,,0.77,70.84
2013-03-13,94,77.0,,0.77,72.38
2013-03-14,93,77.0,,0.77,71.61
2013-03-15,90,77.0,,0.77,69.3
2013-03-16,89,77.0,,0.77,68.53
2013-03-17,97,77.0,,0.77,74.69
2013-03-18,90,77.0,,0.77,69.3
2013-03-19,95,77.0,,0.77,73.15
2013-03-20,94,77.0,,0.77,72.38
2013-03-21,94,77.0,,0.77,72.38
2013-03-22,92,77.0,,0.77,70.84
2013-03-23,93,77.0,,0.77,71.61
2013-03-24,93,77.0,,0.77,71.61
2013-03-25,92,77.0,,0.77,70.84
2013-03-26,96,77.0,,0.77,73.92
2013-03-27,97,77.0,,0.77,74.69
2013-03-28,96,77.0,,0.77,73.92
2013-03-29,94,77.0,,0.77,72.38
2013-03-30,100,77.0,,0.77,77.0
2013-03-31,96,77.0,,0.77,73.92
2013-04-01,89,76.0,False,0.76,67.64
2013-04-02,95,76.0,,0.76,72.2
2013-04-03,100,76.0,,0.76,76.0
2013-04-04,99,76.0,,0.76,75.24
2013-04-05,97,76.0,,0.76,73.72
2013-04-06,98,76.0,,0.76,74.48
2013-04-07,99,76.0,,0.76,75.24
2013-04-08,94,76.0,,0.76,71.44
2013-04-09,96,76.0,,0.76,72.96000000000001
2013-04-10,99,76.0,,0.76,75.24
2013-04-11,94,76.0,,0.76,71.44
2013-04-12,97,76.0,,0.76,73.72
2013-04-13,93,76.0,,0.76,70.68
2013-04-14,95,76.0,,0.76,72.2
2013-04-15,92,76.0,,0.76,69.92
2013-04-16,94,76.0,,0.76,71.44
2013-04-17,98,76.0,,0.76,74.48
2013-04-18,98,76.0,,0.76,74.48
2013-04-19,94,76.0,,0.76,71.44
2013-04-20,98,76.0,,0.76,74.48
2013-04-21,97,76.0,,0.76,73.72
