date,financial markets_unscaled,financial markets_monthly,isPartial,scale,financial markets
2011-08-28,22,93.0,,0.93,20.46
2011-08-29,29,93.0,,0.93,26.970000000000002
2011-08-30,51,93.0,,0.93,47.43
2011-08-31,35,93.0,,0.93,32.550000000000004
2011-09-01,53,82.0,False,0.82,43.46
2011-09-02,37,82.0,,0.82,30.34
2011-09-03,22,82.0,,0.82,18.04
2011-09-04,68,82.0,,0.82,55.76
2011-09-05,20,82.0,,0.82,16.4
2011-09-06,68,82.0,,0.82,55.76
2011-09-07,68,82.0,,0.82,55.76
2011-09-08,17,82.0,,0.82,13.94
2011-09-09,89,82.0,,0.82,72.97999999999999
2011-09-10,43,82.0,,0.82,35.26
2011-09-11,43,82.0,,0.82,35.26
2011-09-12,68,82.0,,0.82,55.76
2011-09-13,100,82.0,,0.82,82.0
2011-09-14,67,82.0,,0.82,54.94
2011-09-15,68,82.0,,0.82,55.76
2011-09-16,35,82.0,,0.82,28.7
2011-09-17,87,82.0,,0.82,71.33999999999999
2011-09-18,0,82.0,,0.82,0.0
2011-09-19,68,82.0,,0.82,55.76
2011-09-20,50,82.0,,0.82,41.0
2011-09-21,17,82.0,,0.82,13.94
2011-09-22,67,82.0,,0.82,54.94
2011-09-23,35,82.0,,0.82,28.7
2011-09-24,22,82.0,,0.82,18.04
2011-09-25,21,82.0,,0.82,17.22
2011-09-26,83,82.0,,0.82,68.06
2011-09-27,50,82.0,,0.82,41.0
2011-09-28,50,82.0,,0.82,41.0
2011-09-29,50,82.0,,0.82,41.0
2011-09-30,18,82.0,,0.82,14.76
2011-10-01,46,72.0,False,0.72,33.12
2011-10-02,45,72.0,,0.72,32.4
2011-10-03,89,72.0,,0.72,64.08
2011-10-04,61,72.0,,0.72,43.92
2011-10-05,61,72.0,,0.72,43.92
2011-10-06,53,72.0,,0.72,38.16
2011-10-07,38,72.0,,0.72,27.36
2011-10-08,35,72.0,,0.72,25.2
2011-10-09,0,72.0,,0.72,0.0
2011-10-10,63,72.0,,0.72,45.36
2011-10-11,58,72.0,,0.72,41.76
2011-10-12,100,72.0,,0.72,72.0
2011-10-13,79,72.0,,0.72,56.879999999999995
2011-10-14,37,72.0,,0.72,26.64
2011-10-15,23,72.0,,0.72,16.56
2011-10-16,22,72.0,,0.72,15.84
2011-10-17,52,72.0,,0.72,37.44
2011-10-18,69,72.0,,0.72,49.68
2011-10-19,34,72.0,,0.72,24.48
2011-10-20,18,72.0,,0.72,12.959999999999999
2011-10-21,47,72.0,,0.72,33.839999999999996
2011-10-22,23,72.0,,0.72,16.56
2011-10-23,34,72.0,,0.72,24.48
2011-10-24,61,72.0,,0.72,43.92
2011-10-25,77,72.0,,0.72,55.44
2011-10-26,61,72.0,,0.72,43.92
2011-10-27,79,72.0,,0.72,56.879999999999995
2011-10-28,37,72.0,,0.72,26.64
2011-10-29,0,72.0,,0.72,0.0
2011-10-30,23,72.0,,0.72,16.56
2011-10-31,36,72.0,,0.72,25.919999999999998
2011-11-01,74,68.0,False,0.68,50.32
2011-11-02,100,68.0,,0.68,68.0
2011-11-03,40,68.0,,0.68,27.200000000000003
2011-11-04,73,68.0,,0.68,49.64
2011-11-05,38,68.0,,0.68,25.840000000000003
2011-11-06,74,68.0,,0.68,50.32
2011-11-07,50,68.0,,0.68,34.0
2011-11-08,98,68.0,,0.68,66.64
2011-11-09,79,68.0,,0.68,53.720000000000006
2011-11-10,60,68.0,,0.68,40.800000000000004
2011-11-11,42,68.0,,0.68,28.560000000000002
2011-11-12,25,68.0,,0.68,17.0
2011-11-13,37,68.0,,0.68,25.16
2011-11-14,78,68.0,,0.68,53.040000000000006
2011-11-15,58,68.0,,0.68,39.440000000000005
2011-11-16,98,68.0,,0.68,66.64
2011-11-17,30,68.0,,0.68,20.400000000000002
2011-11-18,52,68.0,,0.68,35.36
2011-11-19,0,68.0,,0.68,0.0
2011-11-20,74,68.0,,0.68,50.32
2011-11-21,69,68.0,,0.68,46.92
2011-11-22,20,68.0,,0.68,13.600000000000001
2011-11-23,52,68.0,,0.68,35.36
2011-11-24,39,68.0,,0.68,26.520000000000003
2011-11-25,98,68.0,,0.68,66.64
2011-11-26,50,68.0,,0.68,34.0
2011-11-27,24,68.0,,0.68,16.32
2011-11-28,38,68.0,,0.68,25.840000000000003
2011-11-29,56,68.0,,0.68,38.080000000000005
2011-11-30,57,68.0,,0.68,38.760000000000005
2011-12-01,56,55.0,False,0.55,30.800000000000004
2011-12-02,100,55.0,,0.55,55.00000000000001
2011-12-03,20,55.0,,0.55,11.0
2011-12-04,60,55.0,,0.55,33.0
2011-12-05,55,55.0,,0.55,30.250000000000004
2011-12-06,23,55.0,,0.55,12.65
2011-12-07,63,55.0,,0.55,34.650000000000006
2011-12-08,40,55.0,,0.55,22.0
2011-12-09,50,55.0,,0.55,27.500000000000004
2011-12-10,30,55.0,,0.55,16.5
2011-12-11,30,55.0,,0.55,16.5
2011-12-12,24,55.0,,0.55,13.200000000000001
2011-12-13,24,55.0,,0.55,13.200000000000001
2011-12-14,40,55.0,,0.55,22.0
2011-12-15,32,55.0,,0.55,17.6
2011-12-16,51,55.0,,0.55,28.05
2011-12-17,0,55.0,,0.55,0.0
2011-12-18,51,55.0,,0.55,28.05
2011-12-19,17,55.0,,0.55,9.350000000000001
2011-12-20,0,55.0,,0.55,0.0
2011-12-21,34,55.0,,0.55,18.700000000000003
2011-12-22,35,55.0,,0.55,19.25
2011-12-23,38,55.0,,0.55,20.900000000000002
2011-12-24,0,55.0,,0.55,0.0
2011-12-25,0,55.0,,0.55,0.0
2011-12-26,31,55.0,,0.55,17.05
2011-12-27,35,55.0,,0.55,19.25
2011-12-28,17,55.0,,0.55,9.350000000000001
2011-12-29,35,55.0,,0.55,19.25
2011-12-30,36,55.0,,0.55,19.8
2011-12-31,20,55.0,,0.55,11.0
2012-01-01,98,70.0,False,0.7,68.6
2012-01-02,29,70.0,,0.7,20.299999999999997
2012-01-03,35,70.0,,0.7,24.5
2012-01-04,35,70.0,,0.7,24.5
2012-01-05,18,70.0,,0.7,12.6
2012-01-06,90,70.0,,0.7,62.99999999999999
2012-01-07,21,70.0,,0.7,14.7
2012-01-08,63,70.0,,0.7,44.099999999999994
2012-01-09,85,70.0,,0.7,59.49999999999999
2012-01-10,68,70.0,,0.7,47.599999999999994
2012-01-11,60,70.0,,0.7,42.0
2012-01-12,69,70.0,,0.7,48.3
2012-01-13,26,70.0,,0.7,18.2
2012-01-14,63,70.0,,0.7,44.099999999999994
2012-01-15,42,70.0,,0.7,29.4
2012-01-16,62,70.0,,0.7,43.4
2012-01-17,68,70.0,,0.7,47.599999999999994
2012-01-18,50,70.0,,0.7,35.0
2012-01-19,51,70.0,,0.7,35.699999999999996
2012-01-20,69,70.0,,0.7,48.3
2012-01-21,41,70.0,,0.7,28.7
2012-01-22,71,70.0,,0.7,49.699999999999996
2012-01-23,41,70.0,,0.7,28.7
2012-01-24,100,70.0,,0.7,70.0
2012-01-25,33,70.0,,0.7,23.099999999999998
2012-01-26,25,70.0,,0.7,17.5
2012-01-27,17,70.0,,0.7,11.899999999999999
2012-01-28,31,70.0,,0.7,21.7
2012-01-29,52,70.0,,0.7,36.4
2012-01-30,67,70.0,,0.7,46.9
2012-01-31,75,70.0,,0.7,52.5
2012-02-01,47,67.0,False,0.67,31.490000000000002
2012-02-02,47,67.0,,0.67,31.490000000000002
2012-02-03,65,67.0,,0.67,43.550000000000004
2012-02-04,39,67.0,,0.67,26.130000000000003
2012-02-05,48,67.0,,0.67,32.160000000000004
2012-02-06,40,67.0,,0.67,26.8
2012-02-07,15,67.0,,0.67,10.05
2012-02-08,39,67.0,,0.67,26.130000000000003
2012-02-09,48,67.0,,0.67,32.160000000000004
2012-02-10,49,67.0,,0.67,32.830000000000005
2012-02-11,38,67.0,,0.67,25.46
2012-02-12,18,67.0,,0.67,12.06
2012-02-13,38,67.0,,0.67,25.46
2012-02-14,63,67.0,,0.67,42.21
2012-02-15,81,67.0,,0.67,54.27
2012-02-16,39,67.0,,0.67,26.130000000000003
2012-02-17,25,67.0,,0.67,16.75
2012-02-18,38,67.0,,0.67,25.46
2012-02-19,20,67.0,,0.67,13.4
2012-02-20,32,67.0,,0.67,21.44
2012-02-21,55,67.0,,0.67,36.85
2012-02-22,47,67.0,,0.67,31.490000000000002
2012-02-23,63,67.0,,0.67,42.21
2012-02-24,48,67.0,,0.67,32.160000000000004
2012-02-25,19,67.0,,0.67,12.73
2012-02-26,20,67.0,,0.67,13.4
2012-02-27,55,67.0,,0.67,36.85
2012-02-28,100,67.0,,0.67,67.0
2012-02-29,31,67.0,,0.67,20.77
2012-03-01,98,53.0,False,0.53,51.940000000000005
2012-03-02,51,53.0,,0.53,27.03
2012-03-03,38,53.0,,0.53,20.14
2012-03-04,38,53.0,,0.53,20.14
2012-03-05,49,53.0,,0.53,25.970000000000002
2012-03-06,37,53.0,,0.53,19.61
2012-03-07,37,53.0,,0.53,19.61
2012-03-08,55,53.0,,0.53,29.150000000000002
2012-03-09,77,53.0,,0.53,40.81
2012-03-10,23,53.0,,0.53,12.190000000000001
2012-03-11,23,53.0,,0.53,12.190000000000001
2012-03-12,37,53.0,,0.53,19.61
2012-03-13,92,53.0,,0.53,48.760000000000005
2012-03-14,37,53.0,,0.53,19.61
2012-03-15,0,53.0,,0.53,0.0
2012-03-16,39,53.0,,0.53,20.67
2012-03-17,35,53.0,,0.53,18.55
2012-03-18,48,53.0,,0.53,25.44
2012-03-19,65,53.0,,0.53,34.45
2012-03-20,100,53.0,,0.53,53.0
2012-03-21,83,53.0,,0.53,43.99
2012-03-22,37,53.0,,0.53,19.61
2012-03-23,39,53.0,,0.53,20.67
2012-03-24,23,53.0,,0.53,12.190000000000001
2012-03-25,0,53.0,,0.53,0.0
2012-03-26,74,53.0,,0.53,39.22
2012-03-27,46,53.0,,0.53,24.380000000000003
2012-03-28,55,53.0,,0.53,29.150000000000002
2012-03-29,65,53.0,,0.53,34.45
2012-03-30,49,53.0,,0.53,25.970000000000002
2012-03-31,22,53.0,,0.53,11.66
2012-04-01,21,65.0,False,0.65,13.65
2012-04-02,50,65.0,,0.65,32.5
2012-04-03,65,65.0,,0.65,42.25
2012-04-04,83,65.0,,0.65,53.95
2012-04-05,17,65.0,,0.65,11.05
2012-04-06,0,65.0,,0.65,0.0
2012-04-07,43,65.0,,0.65,27.95
2012-04-08,0,65.0,,0.65,0.0
2012-04-09,59,65.0,,0.65,38.35
2012-04-10,70,65.0,,0.65,45.5
2012-04-11,16,65.0,,0.65,10.4
2012-04-12,65,65.0,,0.65,42.25
2012-04-13,17,65.0,,0.65,11.05
2012-04-14,62,65.0,,0.65,40.300000000000004
2012-04-15,41,65.0,,0.65,26.650000000000002
2012-04-16,48,65.0,,0.65,31.200000000000003
2012-04-17,32,65.0,,0.65,20.8
2012-04-18,32,65.0,,0.65,20.8
2012-04-19,16,65.0,,0.65,10.4
2012-04-20,51,65.0,,0.65,33.15
2012-04-21,0,65.0,,0.65,0.0
2012-04-22,0,65.0,,0.65,0.0
2012-04-23,64,65.0,,0.65,41.6
2012-04-24,64,65.0,,0.65,41.6
2012-04-25,48,65.0,,0.65,31.200000000000003
2012-04-26,32,65.0,,0.65,20.8
2012-04-27,100,65.0,,0.65,65.0
2012-04-28,0,65.0,,0.65,0.0
2012-04-29,41,65.0,,0.65,26.650000000000002
2012-04-30,64,65.0,,0.65,41.6
2012-05-01,31,61.0,False,0.61,18.91
2012-05-02,31,61.0,,0.61,18.91
2012-05-03,16,61.0,,0.61,9.76
2012-05-04,50,61.0,,0.61,30.5
2012-05-05,61,61.0,,0.61,37.21
2012-05-06,61,61.0,,0.61,37.21
2012-05-07,64,61.0,,0.61,39.04
2012-05-08,54,61.0,,0.61,32.94
2012-05-09,78,61.0,,0.61,47.58
2012-05-10,57,61.0,,0.61,34.769999999999996
2012-05-11,17,61.0,,0.61,10.37
2012-05-12,43,61.0,,0.61,26.23
2012-05-13,32,61.0,,0.61,19.52
2012-05-14,40,61.0,,0.61,24.4
2012-05-15,94,61.0,,0.61,57.339999999999996
2012-05-16,0,61.0,,0.61,0.0
2012-05-17,82,61.0,,0.61,50.019999999999996
2012-05-18,35,61.0,,0.61,21.349999999999998
2012-05-19,22,61.0,,0.61,13.42
2012-05-20,64,61.0,,0.61,39.04
2012-05-21,32,61.0,,0.61,19.52
2012-05-22,40,61.0,,0.61,24.4
2012-05-23,24,61.0,,0.61,14.64
2012-05-24,100,61.0,,0.61,61.0
2012-05-25,35,61.0,,0.61,21.349999999999998
2012-05-26,22,61.0,,0.61,13.42
2012-05-27,0,61.0,,0.61,0.0
2012-05-28,0,61.0,,0.61,0.0
2012-05-29,48,61.0,,0.61,29.28
2012-05-30,40,61.0,,0.61,24.4
2012-05-31,65,61.0,,0.61,39.65
2012-06-01,57,52.0,False,0.52,29.64
2012-06-02,100,52.0,,0.52,52.0
2012-06-03,0,52.0,,0.52,0.0
2012-06-04,38,52.0,,0.52,19.76
2012-06-05,31,52.0,,0.52,16.12
2012-06-06,31,52.0,,0.52,16.12
2012-06-07,16,52.0,,0.52,8.32
2012-06-08,59,52.0,,0.52,30.68
2012-06-09,0,52.0,,0.52,0.0
2012-06-10,20,52.0,,0.52,10.4
2012-06-11,63,52.0,,0.52,32.76
2012-06-12,46,52.0,,0.52,23.92
2012-06-13,16,52.0,,0.52,8.32
2012-06-14,24,52.0,,0.52,12.48
2012-06-15,67,52.0,,0.52,34.84
2012-06-16,21,52.0,,0.52,10.92
2012-06-17,41,52.0,,0.52,21.32
2012-06-18,55,52.0,,0.52,28.6
2012-06-19,32,52.0,,0.52,16.64
2012-06-20,64,52.0,,0.52,33.28
2012-06-21,24,52.0,,0.52,12.48
2012-06-22,33,52.0,,0.52,17.16
2012-06-23,41,52.0,,0.52,21.32
2012-06-24,0,52.0,,0.52,0.0
2012-06-25,31,52.0,,0.52,16.12
2012-06-26,54,52.0,,0.52,28.080000000000002
2012-06-27,56,52.0,,0.52,29.12
2012-06-28,40,52.0,,0.52,20.8
2012-06-29,41,52.0,,0.52,21.32
2012-06-30,30,52.0,,0.52,15.600000000000001
2012-07-01,0,59.0,False,0.59,0.0
2012-07-02,23,59.0,,0.59,13.569999999999999
2012-07-03,45,59.0,,0.59,26.549999999999997
2012-07-04,28,59.0,,0.59,16.52
2012-07-05,32,59.0,,0.59,18.88
2012-07-06,39,59.0,,0.59,23.009999999999998
2012-07-07,18,59.0,,0.59,10.62
2012-07-08,28,59.0,,0.59,16.52
2012-07-09,36,59.0,,0.59,21.24
2012-07-10,65,59.0,,0.59,38.35
2012-07-11,22,59.0,,0.59,12.979999999999999
2012-07-12,37,59.0,,0.59,21.83
2012-07-13,15,59.0,,0.59,8.85
2012-07-14,19,59.0,,0.59,11.209999999999999
2012-07-15,37,59.0,,0.59,21.83
2012-07-16,51,59.0,,0.59,30.09
2012-07-17,29,59.0,,0.59,17.11
2012-07-18,29,59.0,,0.59,17.11
2012-07-19,59,59.0,,0.59,34.809999999999995
2012-07-20,30,59.0,,0.59,17.7
2012-07-21,0,59.0,,0.59,0.0
2012-07-22,38,59.0,,0.59,22.419999999999998
2012-07-23,22,59.0,,0.59,12.979999999999999
2012-07-24,14,59.0,,0.59,8.26
2012-07-25,22,59.0,,0.59,12.979999999999999
2012-07-26,30,59.0,,0.59,17.7
2012-07-27,31,59.0,,0.59,18.29
2012-07-28,0,59.0,,0.59,0.0
2012-07-29,19,59.0,,0.59,11.209999999999999
2012-07-30,44,59.0,,0.59,25.959999999999997
2012-07-31,100,59.0,,0.59,59.0
2012-08-01,32,50.0,False,0.5,16.0
2012-08-02,100,50.0,,0.5,50.0
2012-08-03,68,50.0,,0.5,34.0
2012-08-04,0,50.0,,0.5,0.0
2012-08-05,20,50.0,,0.5,10.0
2012-08-06,32,50.0,,0.5,16.0
2012-08-07,32,50.0,,0.5,16.0
2012-08-08,33,50.0,,0.5,16.5
2012-08-09,33,50.0,,0.5,16.5
2012-08-10,66,50.0,,0.5,33.0
2012-08-11,20,50.0,,0.5,10.0
2012-08-12,0,50.0,,0.5,0.0
2012-08-13,16,50.0,,0.5,8.0
2012-08-14,32,50.0,,0.5,16.0
2012-08-15,33,50.0,,0.5,16.5
2012-08-16,50,50.0,,0.5,25.0
2012-08-17,35,50.0,,0.5,17.5
2012-08-18,20,50.0,,0.5,10.0
2012-08-19,21,50.0,,0.5,10.5
2012-08-20,16,50.0,,0.5,8.0
2012-08-21,65,50.0,,0.5,32.5
2012-08-22,16,50.0,,0.5,8.0
2012-08-23,66,50.0,,0.5,33.0
2012-08-24,69,50.0,,0.5,34.5
2012-08-25,61,50.0,,0.5,30.5
2012-08-26,60,50.0,,0.5,30.0
2012-08-27,0,50.0,,0.5,0.0
2012-08-28,94,50.0,,0.5,47.0
2012-08-29,32,50.0,,0.5,16.0
2012-08-30,81,50.0,,0.5,40.5
2012-08-31,0,50.0,,0.5,0.0
2012-09-01,70,64.0,False,0.64,44.800000000000004
2012-09-02,36,64.0,,0.64,23.04
2012-09-03,43,64.0,,0.64,27.52
2012-09-04,54,64.0,,0.64,34.56
2012-09-05,64,64.0,,0.64,40.96
2012-09-06,55,64.0,,0.64,35.2
2012-09-07,57,64.0,,0.64,36.480000000000004
2012-09-08,44,64.0,,0.64,28.16
2012-09-09,78,64.0,,0.64,49.92
2012-09-10,55,64.0,,0.64,35.2
2012-09-11,73,64.0,,0.64,46.72
2012-09-12,36,64.0,,0.64,23.04
2012-09-13,100,64.0,,0.64,64.0
2012-09-14,56,64.0,,0.64,35.84
2012-09-15,46,64.0,,0.64,29.44
2012-09-16,34,64.0,,0.64,21.76
2012-09-17,63,64.0,,0.64,40.32
2012-09-18,62,64.0,,0.64,39.68
2012-09-19,73,64.0,,0.64,46.72
2012-09-20,74,64.0,,0.64,47.36
2012-09-21,19,64.0,,0.64,12.16
2012-09-22,45,64.0,,0.64,28.8
2012-09-23,22,64.0,,0.64,14.08
2012-09-24,45,64.0,,0.64,28.8
2012-09-25,81,64.0,,0.64,51.84
2012-09-26,45,64.0,,0.64,28.8
2012-09-27,36,64.0,,0.64,23.04
2012-09-28,19,64.0,,0.64,12.16
2012-09-29,45,64.0,,0.64,28.8
2012-09-30,66,64.0,,0.64,42.24
2012-10-01,36,74.0,False,0.74,26.64
2012-10-02,45,74.0,,0.74,33.3
2012-10-03,63,74.0,,0.74,46.62
2012-10-04,46,74.0,,0.74,34.04
2012-10-05,84,74.0,,0.74,62.16
2012-10-06,57,74.0,,0.74,42.18
2012-10-07,56,74.0,,0.74,41.44
2012-10-08,36,74.0,,0.74,26.64
2012-10-09,35,74.0,,0.74,25.9
2012-10-10,98,74.0,,0.74,72.52
2012-10-11,63,74.0,,0.74,46.62
2012-10-12,56,74.0,,0.74,41.44
2012-10-13,57,74.0,,0.74,42.18
2012-10-14,43,74.0,,0.74,31.82
2012-10-15,61,74.0,,0.74,45.14
2012-10-16,52,74.0,,0.74,38.48
2012-10-17,71,74.0,,0.74,52.54
2012-10-18,54,74.0,,0.74,39.96
2012-10-19,46,74.0,,0.74,34.04
2012-10-20,45,74.0,,0.74,33.3
2012-10-21,34,74.0,,0.74,25.16
2012-10-22,53,74.0,,0.74,39.22
2012-10-23,68,74.0,,0.74,50.32
2012-10-24,61,74.0,,0.74,45.14
2012-10-25,79,74.0,,0.74,58.46
2012-10-26,18,74.0,,0.74,13.32
2012-10-27,45,74.0,,0.74,33.3
2012-10-28,32,74.0,,0.74,23.68
2012-10-29,59,74.0,,0.74,43.66
2012-10-30,26,74.0,,0.74,19.24
2012-10-31,100,74.0,,0.74,74.0
2012-11-01,51,61.0,False,0.61,31.11
2012-11-02,21,61.0,,0.61,12.81
2012-11-03,34,61.0,,0.61,20.74
2012-11-04,25,61.0,,0.61,15.25
2012-11-05,100,61.0,,0.61,61.0
2012-11-06,45,61.0,,0.61,27.45
2012-11-07,56,61.0,,0.61,34.16
2012-11-08,27,61.0,,0.61,16.47
2012-11-09,57,61.0,,0.61,34.769999999999996
2012-11-10,0,61.0,,0.61,0.0
2012-11-11,17,61.0,,0.61,10.37
2012-11-12,34,61.0,,0.61,20.74
2012-11-13,47,61.0,,0.61,28.669999999999998
2012-11-14,27,61.0,,0.61,16.47
2012-11-15,62,61.0,,0.61,37.82
2012-11-16,14,61.0,,0.61,8.54
2012-11-17,34,61.0,,0.61,20.74
2012-11-18,16,61.0,,0.61,9.76
2012-11-19,67,61.0,,0.61,40.87
2012-11-20,27,61.0,,0.61,16.47
2012-11-21,44,61.0,,0.61,26.84
2012-11-22,70,61.0,,0.61,42.699999999999996
2012-11-23,0,61.0,,0.61,0.0
2012-11-24,17,61.0,,0.61,10.37
2012-11-25,16,61.0,,0.61,9.76
2012-11-26,39,61.0,,0.61,23.79
2012-11-27,38,61.0,,0.61,23.18
2012-11-28,26,61.0,,0.61,15.86
2012-11-29,58,61.0,,0.61,35.38
2012-11-30,40,61.0,,0.61,24.4
2012-12-01,24,48.0,False,0.48,11.52
2012-12-02,60,48.0,,0.48,28.799999999999997
2012-12-03,58,48.0,,0.48,27.84
2012-12-04,66,48.0,,0.48,31.68
2012-12-05,77,48.0,,0.48,36.96
2012-12-06,79,48.0,,0.48,37.92
2012-12-07,51,48.0,,0.48,24.48
2012-12-08,24,48.0,,0.48,11.52
2012-12-09,23,48.0,,0.48,11.04
2012-12-10,57,48.0,,0.48,27.36
2012-12-11,86,48.0,,0.48,41.28
2012-12-12,39,48.0,,0.48,18.72
2012-12-13,69,48.0,,0.48,33.12
2012-12-14,100,48.0,,0.48,48.0
2012-12-15,24,48.0,,0.48,11.52
2012-12-16,24,48.0,,0.48,11.52
2012-12-17,39,48.0,,0.48,18.72
2012-12-18,60,48.0,,0.48,28.799999999999997
2012-12-19,61,48.0,,0.48,29.279999999999998
2012-12-20,62,48.0,,0.48,29.759999999999998
2012-12-21,32,48.0,,0.48,15.36
2012-12-22,38,48.0,,0.48,18.24
2012-12-23,0,48.0,,0.48,0.0
2012-12-24,50,48.0,,0.48,24.0
2012-12-25,0,48.0,,0.48,0.0
2012-12-26,34,48.0,,0.48,16.32
2012-12-27,43,48.0,,0.48,20.64
2012-12-28,22,48.0,,0.48,10.559999999999999
2012-12-29,24,48.0,,0.48,11.52
2012-12-30,25,48.0,,0.48,12.0
2012-12-31,32,48.0,,0.48,15.36
2013-01-01,17,53.0,False,0.53,9.01
2013-01-02,40,53.0,,0.53,21.200000000000003
2013-01-03,78,53.0,,0.53,41.34
2013-01-04,27,53.0,,0.53,14.31
2013-01-05,15,53.0,,0.53,7.95
2013-01-06,15,53.0,,0.53,7.95
2013-01-07,52,53.0,,0.53,27.560000000000002
2013-01-08,13,53.0,,0.53,6.890000000000001
2013-01-09,26,53.0,,0.53,13.780000000000001
2013-01-10,52,53.0,,0.53,27.560000000000002
2013-01-11,26,53.0,,0.53,13.780000000000001
2013-01-12,0,53.0,,0.53,0.0
2013-01-13,46,53.0,,0.53,24.380000000000003
2013-01-14,64,53.0,,0.53,33.92
2013-01-15,0,53.0,,0.53,0.0
2013-01-16,51,53.0,,0.53,27.03
2013-01-17,51,53.0,,0.53,27.03
2013-01-18,92,53.0,,0.53,48.760000000000005
2013-01-19,0,53.0,,0.53,0.0
2013-01-20,0,53.0,,0.53,0.0
2013-01-21,40,53.0,,0.53,21.200000000000003
2013-01-22,0,53.0,,0.53,0.0
2013-01-23,76,53.0,,0.53,40.28
2013-01-24,50,53.0,,0.53,26.5
2013-01-25,52,53.0,,0.53,27.560000000000002
2013-01-26,30,53.0,,0.53,15.9
2013-01-27,46,53.0,,0.53,24.380000000000003
2013-01-28,87,53.0,,0.53,46.11
2013-01-29,100,53.0,,0.53,53.0
2013-01-30,62,53.0,,0.53,32.86
2013-01-31,38,53.0,,0.53,20.14
2013-02-01,94,54.0,False,0.54,50.760000000000005
2013-02-02,33,54.0,,0.54,17.82
2013-02-03,33,54.0,,0.54,17.82
2013-02-04,100,54.0,,0.54,54.0
2013-02-05,36,54.0,,0.54,19.44
2013-02-06,90,54.0,,0.54,48.6
2013-02-07,72,54.0,,0.54,38.88
2013-02-08,65,54.0,,0.54,35.1
2013-02-09,55,54.0,,0.54,29.700000000000003
2013-02-10,22,54.0,,0.54,11.88
2013-02-11,70,54.0,,0.54,37.800000000000004
2013-02-12,72,54.0,,0.54,38.88
2013-02-13,62,54.0,,0.54,33.480000000000004
2013-02-14,66,54.0,,0.54,35.64
2013-02-15,77,54.0,,0.54,41.580000000000005
2013-02-16,55,54.0,,0.54,29.700000000000003
2013-02-17,45,54.0,,0.54,24.3
2013-02-18,75,54.0,,0.54,40.5
2013-02-19,36,54.0,,0.54,19.44
2013-02-20,54,54.0,,0.54,29.160000000000004
2013-02-21,54,54.0,,0.54,29.160000000000004
2013-02-22,55,54.0,,0.54,29.700000000000003
2013-02-23,44,54.0,,0.54,23.76
2013-02-24,54,54.0,,0.54,29.160000000000004
2013-02-25,44,54.0,,0.54,23.76
2013-02-26,87,54.0,,0.54,46.980000000000004
2013-02-27,62,54.0,,0.54,33.480000000000004
2013-02-28,72,54.0,,0.54,38.88
2013-03-01,74,49.0,False,0.49,36.26
2013-03-02,0,49.0,,0.49,0.0
2013-03-03,73,49.0,,0.49,35.769999999999996
2013-03-04,96,49.0,,0.49,47.04
2013-03-05,83,49.0,,0.49,40.67
2013-03-06,93,49.0,,0.49,45.57
2013-03-07,72,49.0,,0.49,35.28
2013-03-08,49,49.0,,0.49,24.009999999999998
2013-03-09,58,49.0,,0.49,28.419999999999998
2013-03-10,44,49.0,,0.49,21.56
2013-03-11,83,49.0,,0.49,40.67
2013-03-12,35,49.0,,0.49,17.15
2013-03-13,72,49.0,,0.49,35.28
2013-03-14,37,49.0,,0.49,18.13
2013-03-15,38,49.0,,0.49,18.62
2013-03-16,44,49.0,,0.49,21.56
2013-03-17,44,49.0,,0.49,21.56
2013-03-18,94,49.0,,0.49,46.06
2013-03-19,47,49.0,,0.49,23.03
2013-03-20,95,49.0,,0.49,46.55
2013-03-21,73,49.0,,0.49,35.769999999999996
2013-03-22,87,49.0,,0.49,42.63
2013-03-23,59,49.0,,0.49,28.91
2013-03-24,0,49.0,,0.49,0.0
2013-03-25,71,49.0,,0.49,34.79
2013-03-26,48,49.0,,0.49,23.52
2013-03-27,49,49.0,,0.49,24.009999999999998
2013-03-28,100,49.0,,0.49,49.0
2013-03-29,93,49.0,,0.49,45.57
2013-03-30,31,49.0,,0.49,15.19
2013-03-31,95,49.0,,0.49,46.55
2013-04-01,28,59.0,False,0.59,16.52
2013-04-02,74,59.0,,0.59,43.66
2013-04-03,56,59.0,,0.59,33.04
2013-04-04,47,59.0,,0.59,27.729999999999997
2013-04-05,69,59.0,,0.59,40.71
2013-04-06,23,59.0,,0.59,13.569999999999999
2013-04-07,0,59.0,,0.59,0.0
2013-04-08,37,59.0,,0.59,21.83
2013-04-09,37,59.0,,0.59,21.83
2013-04-10,55,59.0,,0.59,32.449999999999996
2013-04-11,56,59.0,,0.59,33.04
2013-04-12,57,59.0,,0.59,33.629999999999995
2013-04-13,23,59.0,,0.59,13.569999999999999
2013-04-14,46,59.0,,0.59,27.139999999999997
2013-04-15,45,59.0,,0.59,26.549999999999997
2013-04-16,100,59.0,,0.59,59.0
2013-04-17,74,59.0,,0.59,43.66
2013-04-18,64,59.0,,0.59,37.76
2013-04-19,77,59.0,,0.59,45.43
2013-04-20,23,59.0,,0.59,13.569999999999999
2013-04-21,47,59.0,,0.59,27.729999999999997
2013-04-22,37,59.0,,0.59,21.83
2013-04-23,83,59.0,,0.59,48.97
2013-04-24,74,59.0,,0.59,43.66
2013-04-25,57,59.0,,0.59,33.629999999999995
2013-04-26,39,59.0,,0.59,23.009999999999998
2013-04-27,24,59.0,,0.59,14.16
