date,housing_unscaled,housing_monthly,isPartial,scale,housing
2016-09-03,60,81.0,,0.81,48.6
2016-09-04,55,81.0,,0.81,44.550000000000004
2016-09-05,65,81.0,,0.81,52.650000000000006
2016-09-06,92,81.0,,0.81,74.52000000000001
2016-09-07,100,81.0,,0.81,81.0
2016-09-08,95,81.0,,0.81,76.95
2016-09-09,85,81.0,,0.81,68.85000000000001
2016-09-10,66,81.0,,0.81,53.46
2016-09-11,56,81.0,,0.81,45.36
2016-09-12,93,81.0,,0.81,75.33
2016-09-13,87,81.0,,0.81,70.47
2016-09-14,96,81.0,,0.81,77.76
2016-09-15,89,81.0,,0.81,72.09
2016-09-16,82,81.0,,0.81,66.42
2016-09-17,57,81.0,,0.81,46.17
2016-09-18,63,81.0,,0.81,51.03
2016-09-19,99,81.0,,0.81,80.19000000000001
2016-09-20,93,81.0,,0.81,75.33
2016-09-21,90,81.0,,0.81,72.9
2016-09-22,89,81.0,,0.81,72.09
2016-09-23,69,81.0,,0.81,55.89
2016-09-24,60,81.0,,0.81,48.6
2016-09-25,60,81.0,,0.81,48.6
2016-09-26,89,81.0,,0.81,72.09
2016-09-27,89,81.0,,0.81,72.09
2016-09-28,90,81.0,,0.81,72.9
2016-09-29,89,81.0,,0.81,72.09
2016-09-30,79,81.0,,0.81,63.99
2016-10-01,63,79.0,False,0.79,49.77
2016-10-02,63,79.0,,0.79,49.77
2016-10-03,95,79.0,,0.79,75.05
2016-10-04,89,79.0,,0.79,70.31
2016-10-05,87,79.0,,0.79,68.73
2016-10-06,87,79.0,,0.79,68.73
2016-10-07,77,79.0,,0.79,60.830000000000005
2016-10-08,56,79.0,,0.79,44.24
2016-10-09,52,79.0,,0.79,41.08
2016-10-10,82,79.0,,0.79,64.78
2016-10-11,100,79.0,,0.79,79.0
2016-10-12,94,79.0,,0.79,74.26
2016-10-13,92,79.0,,0.79,72.68
2016-10-14,81,79.0,,0.79,63.99
2016-10-15,54,79.0,,0.79,42.660000000000004
2016-10-16,56,79.0,,0.79,44.24
2016-10-17,88,79.0,,0.79,69.52000000000001
2016-10-18,93,79.0,,0.79,73.47
2016-10-19,95,79.0,,0.79,75.05
2016-10-20,87,79.0,,0.79,68.73
2016-10-21,88,79.0,,0.79,69.52000000000001
2016-10-22,64,79.0,,0.79,50.56
2016-10-23,62,79.0,,0.79,48.980000000000004
2016-10-24,95,79.0,,0.79,75.05
2016-10-25,97,79.0,,0.79,76.63000000000001
2016-10-26,93,79.0,,0.79,73.47
2016-10-27,96,79.0,,0.79,75.84
2016-10-28,83,79.0,,0.79,65.57000000000001
2016-10-29,51,79.0,,0.79,40.29
2016-10-30,57,79.0,,0.79,45.03
2016-10-31,98,79.0,,0.79,77.42
2016-11-01,93,73.0,False,0.73,67.89
2016-11-02,94,73.0,,0.73,68.62
2016-11-03,91,73.0,,0.73,66.42999999999999
2016-11-04,83,73.0,,0.73,60.589999999999996
2016-11-05,56,73.0,,0.73,40.879999999999995
2016-11-06,63,73.0,,0.73,45.99
2016-11-07,90,73.0,,0.73,65.7
2016-11-08,80,73.0,,0.73,58.4
2016-11-09,73,73.0,,0.73,53.29
2016-11-10,86,73.0,,0.73,62.78
2016-11-11,72,73.0,,0.73,52.56
2016-11-12,58,73.0,,0.73,42.339999999999996
2016-11-13,63,73.0,,0.73,45.99
2016-11-14,98,73.0,,0.73,71.53999999999999
2016-11-15,97,73.0,,0.73,70.81
2016-11-16,88,73.0,,0.73,64.24
2016-11-17,88,73.0,,0.73,64.24
2016-11-18,80,73.0,,0.73,58.4
2016-11-19,67,73.0,,0.73,48.91
2016-11-20,55,73.0,,0.73,40.15
2016-11-21,81,73.0,,0.73,59.129999999999995
2016-11-22,84,73.0,,0.73,61.32
2016-11-23,69,73.0,,0.73,50.37
2016-11-24,42,73.0,,0.73,30.66
2016-11-25,50,73.0,,0.73,36.5
2016-11-26,54,73.0,,0.73,39.42
2016-11-27,58,73.0,,0.73,42.339999999999996
2016-11-28,99,73.0,,0.73,72.27
2016-11-29,89,73.0,,0.73,64.97
2016-11-30,100,73.0,,0.73,73.0
2016-12-01,94,72.0,False,0.72,67.67999999999999
2016-12-02,81,72.0,,0.72,58.32
2016-12-03,55,72.0,,0.72,39.6
2016-12-04,58,72.0,,0.72,41.76
2016-12-05,100,72.0,,0.72,72.0
2016-12-06,93,72.0,,0.72,66.96
2016-12-07,95,72.0,,0.72,68.39999999999999
2016-12-08,84,72.0,,0.72,60.48
2016-12-09,75,72.0,,0.72,54.0
2016-12-10,56,72.0,,0.72,40.32
2016-12-11,58,72.0,,0.72,41.76
2016-12-12,84,72.0,,0.72,60.48
2016-12-13,85,72.0,,0.72,61.199999999999996
2016-12-14,80,72.0,,0.72,57.599999999999994
2016-12-15,83,72.0,,0.72,59.76
2016-12-16,70,72.0,,0.72,50.4
2016-12-17,51,72.0,,0.72,36.72
2016-12-18,50,72.0,,0.72,36.0
2016-12-19,77,72.0,,0.72,55.44
2016-12-20,81,72.0,,0.72,58.32
2016-12-21,71,72.0,,0.72,51.12
2016-12-22,69,72.0,,0.72,49.68
2016-12-23,55,72.0,,0.72,39.6
2016-12-24,36,72.0,,0.72,25.919999999999998
2016-12-25,35,72.0,,0.72,25.2
2016-12-26,58,72.0,,0.72,41.76
2016-12-27,80,72.0,,0.72,57.599999999999994
2016-12-28,82,72.0,,0.72,59.04
2016-12-29,80,72.0,,0.72,57.599999999999994
2016-12-30,76,72.0,,0.72,54.72
2016-12-31,51,72.0,,0.72,36.72
2017-01-01,41,87.0,False,0.87,35.67
2017-01-02,69,87.0,,0.87,60.03
2017-01-03,89,87.0,,0.87,77.42999999999999
2017-01-04,84,87.0,,0.87,73.08
2017-01-05,78,87.0,,0.87,67.86
2017-01-06,78,87.0,,0.87,67.86
2017-01-07,62,87.0,,0.87,53.94
2017-01-08,58,87.0,,0.87,50.46
2017-01-09,89,87.0,,0.87,77.42999999999999
2017-01-10,85,87.0,,0.87,73.95
2017-01-11,88,87.0,,0.87,76.56
2017-01-12,78,87.0,,0.87,67.86
2017-01-13,88,87.0,,0.87,76.56
2017-01-14,60,87.0,,0.87,52.2
2017-01-15,62,87.0,,0.87,53.94
2017-01-16,80,87.0,,0.87,69.6
2017-01-17,90,87.0,,0.87,78.3
2017-01-18,94,87.0,,0.87,81.78
2017-01-19,94,87.0,,0.87,81.78
2017-01-20,77,87.0,,0.87,66.99
2017-01-21,66,87.0,,0.87,57.42
2017-01-22,57,87.0,,0.87,49.589999999999996
2017-01-23,93,87.0,,0.87,80.91
2017-01-24,100,87.0,,0.87,87.0
2017-01-25,83,87.0,,0.87,72.21
2017-01-26,85,87.0,,0.87,73.95
2017-01-27,75,87.0,,0.87,65.25
2017-01-28,61,87.0,,0.87,53.07
2017-01-29,61,87.0,,0.87,53.07
2017-01-30,89,87.0,,0.87,77.42999999999999
2017-01-31,97,87.0,,0.87,84.39
2017-02-01,97,88.0,False,0.88,85.36
2017-02-02,86,88.0,,0.88,75.68
2017-02-03,84,88.0,,0.88,73.92
2017-02-04,63,88.0,,0.88,55.44
2017-02-05,55,88.0,,0.88,48.4
2017-02-06,79,88.0,,0.88,69.52
2017-02-07,88,88.0,,0.88,77.44
2017-02-08,90,88.0,,0.88,79.2
2017-02-09,81,88.0,,0.88,71.28
2017-02-10,78,88.0,,0.88,68.64
2017-02-11,64,88.0,,0.88,56.32
2017-02-12,61,88.0,,0.88,53.68
2017-02-13,87,88.0,,0.88,76.56
2017-02-14,84,88.0,,0.88,73.92
2017-02-15,82,88.0,,0.88,72.16
2017-02-16,88,88.0,,0.88,77.44
2017-02-17,81,88.0,,0.88,71.28
2017-02-18,58,88.0,,0.88,51.04
2017-02-19,57,88.0,,0.88,50.160000000000004
2017-02-20,78,88.0,,0.88,68.64
2017-02-21,90,88.0,,0.88,79.2
2017-02-22,86,88.0,,0.88,75.68
2017-02-23,89,88.0,,0.88,78.32000000000001
2017-02-24,79,88.0,,0.88,69.52
2017-02-25,57,88.0,,0.88,50.160000000000004
2017-02-26,65,88.0,,0.88,57.2
2017-02-27,96,88.0,,0.88,84.48
2017-02-28,100,88.0,,0.88,88.0
2017-03-01,90,98.0,False,0.98,88.2
2017-03-02,87,98.0,,0.98,85.26
2017-03-03,78,98.0,,0.98,76.44
2017-03-04,62,98.0,,0.98,60.76
2017-03-05,60,98.0,,0.98,58.8
2017-03-06,92,98.0,,0.98,90.16
2017-03-07,91,98.0,,0.98,89.17999999999999
2017-03-08,84,98.0,,0.98,82.32
2017-03-09,86,98.0,,0.98,84.28
2017-03-10,76,98.0,,0.98,74.48
2017-03-11,57,98.0,,0.98,55.86
2017-03-12,59,98.0,,0.98,57.82
2017-03-13,91,98.0,,0.98,89.17999999999999
2017-03-14,86,98.0,,0.98,84.28
2017-03-15,92,98.0,,0.98,90.16
2017-03-16,86,98.0,,0.98,84.28
2017-03-17,78,98.0,,0.98,76.44
2017-03-18,57,98.0,,0.98,55.86
2017-03-19,61,98.0,,0.98,59.78
2017-03-20,91,98.0,,0.98,89.17999999999999
2017-03-21,92,98.0,,0.98,90.16
2017-03-22,83,98.0,,0.98,81.34
2017-03-23,86,98.0,,0.98,84.28
2017-03-24,80,98.0,,0.98,78.4
2017-03-25,59,98.0,,0.98,57.82
2017-03-26,59,98.0,,0.98,57.82
2017-03-27,97,98.0,,0.98,95.06
2017-03-28,100,98.0,,0.98,98.0
2017-03-29,95,98.0,,0.98,93.1
2017-03-30,88,98.0,,0.98,86.24
2017-03-31,77,98.0,,0.98,75.46
2017-04-01,60,95.0,False,0.95,57.0
2017-04-02,61,95.0,,0.95,57.949999999999996
2017-04-03,90,95.0,,0.95,85.5
2017-04-04,91,95.0,,0.95,86.45
2017-04-05,88,95.0,,0.95,83.6
2017-04-06,83,95.0,,0.95,78.85
2017-04-07,81,95.0,,0.95,76.95
2017-04-08,59,95.0,,0.95,56.05
2017-04-09,64,95.0,,0.95,60.8
2017-04-10,87,95.0,,0.95,82.64999999999999
2017-04-11,94,95.0,,0.95,89.3
2017-04-12,90,95.0,,0.95,85.5
2017-04-13,86,95.0,,0.95,81.7
2017-04-14,77,95.0,,0.95,73.14999999999999
2017-04-15,57,95.0,,0.95,54.15
2017-04-16,59,95.0,,0.95,56.05
2017-04-17,93,95.0,,0.95,88.35
2017-04-18,92,95.0,,0.95,87.39999999999999
2017-04-19,90,95.0,,0.95,85.5
2017-04-20,85,95.0,,0.95,80.75
2017-04-21,87,95.0,,0.95,82.64999999999999
2017-04-22,65,95.0,,0.95,61.75
2017-04-23,60,95.0,,0.95,57.0
2017-04-24,98,95.0,,0.95,93.1
2017-04-25,100,95.0,,0.95,95.0
2017-04-26,92,95.0,,0.95,87.39999999999999
2017-04-27,85,95.0,,0.95,80.75
2017-04-28,88,95.0,,0.95,83.6
2017-04-29,58,95.0,,0.95,55.099999999999994
2017-04-30,63,95.0,,0.95,59.849999999999994
2017-05-01,95,93.0,False,0.93,88.35000000000001
2017-05-02,100,93.0,,0.93,93.0
2017-05-03,91,93.0,,0.93,84.63000000000001
2017-05-04,87,93.0,,0.93,80.91000000000001
2017-05-05,83,93.0,,0.93,77.19
2017-05-06,61,93.0,,0.93,56.730000000000004
2017-05-07,61,93.0,,0.93,56.730000000000004
2017-05-08,94,93.0,,0.93,87.42
2017-05-09,95,93.0,,0.93,88.35000000000001
2017-05-10,86,93.0,,0.93,79.98
2017-05-11,82,93.0,,0.93,76.26
2017-05-12,75,93.0,,0.93,69.75
2017-05-13,55,93.0,,0.93,51.150000000000006
2017-05-14,52,93.0,,0.93,48.36
2017-05-15,86,93.0,,0.93,79.98
2017-05-16,89,93.0,,0.93,82.77000000000001
2017-05-17,82,93.0,,0.93,76.26
2017-05-18,77,93.0,,0.93,71.61
2017-05-19,70,93.0,,0.93,65.10000000000001
2017-05-20,55,93.0,,0.93,51.150000000000006
2017-05-21,53,93.0,,0.93,49.29
2017-05-22,78,93.0,,0.93,72.54
2017-05-23,81,93.0,,0.93,75.33
2017-05-24,84,93.0,,0.93,78.12
2017-05-25,80,93.0,,0.93,74.4
2017-05-26,68,93.0,,0.93,63.24
2017-05-27,52,93.0,,0.93,48.36
2017-05-28,50,93.0,,0.93,46.5
2017-05-29,60,93.0,,0.93,55.800000000000004
2017-05-30,87,93.0,,0.93,80.91000000000001
2017-05-31,89,93.0,,0.93,82.77000000000001
2017-06-01,96,93.0,False,0.93,89.28
2017-06-02,84,93.0,,0.93,78.12
2017-06-03,64,93.0,,0.93,59.52
2017-06-04,60,93.0,,0.93,55.800000000000004
2017-06-05,91,93.0,,0.93,84.63000000000001
2017-06-06,97,93.0,,0.93,90.21000000000001
2017-06-07,94,93.0,,0.93,87.42
2017-06-08,91,93.0,,0.93,84.63000000000001
2017-06-09,82,93.0,,0.93,76.26
2017-06-10,58,93.0,,0.93,53.940000000000005
2017-06-11,63,93.0,,0.93,58.59
2017-06-12,96,93.0,,0.93,89.28
2017-06-13,91,93.0,,0.93,84.63000000000001
2017-06-14,90,93.0,,0.93,83.7
2017-06-15,91,93.0,,0.93,84.63000000000001
2017-06-16,84,93.0,,0.93,78.12
2017-06-17,66,93.0,,0.93,61.38
2017-06-18,57,93.0,,0.93,53.010000000000005
2017-06-19,96,93.0,,0.93,89.28
2017-06-20,93,93.0,,0.93,86.49000000000001
2017-06-21,92,93.0,,0.93,85.56
2017-06-22,98,93.0,,0.93,91.14
2017-06-23,83,93.0,,0.93,77.19
2017-06-24,62,93.0,,0.93,57.660000000000004
2017-06-25,58,93.0,,0.93,53.940000000000005
2017-06-26,95,93.0,,0.93,88.35000000000001
2017-06-27,98,93.0,,0.93,91.14
2017-06-28,100,93.0,,0.93,93.0
2017-06-29,90,93.0,,0.93,83.7
2017-06-30,82,93.0,,0.93,76.26
2017-07-01,61,91.0,False,0.91,55.510000000000005
2017-07-02,54,91.0,,0.91,49.14
2017-07-03,77,91.0,,0.91,70.07000000000001
2017-07-04,54,91.0,,0.91,49.14
2017-07-05,91,91.0,,0.91,82.81
2017-07-06,94,91.0,,0.91,85.54
2017-07-07,85,91.0,,0.91,77.35000000000001
2017-07-08,63,91.0,,0.91,57.330000000000005
2017-07-09,64,91.0,,0.91,58.24
2017-07-10,98,91.0,,0.91,89.18
2017-07-11,93,91.0,,0.91,84.63000000000001
2017-07-12,91,91.0,,0.91,82.81
2017-07-13,91,91.0,,0.91,82.81
2017-07-14,84,91.0,,0.91,76.44
2017-07-15,60,91.0,,0.91,54.6
2017-07-16,61,91.0,,0.91,55.510000000000005
2017-07-17,96,91.0,,0.91,87.36
2017-07-18,92,91.0,,0.91,83.72
2017-07-19,94,91.0,,0.91,85.54
2017-07-20,89,91.0,,0.91,80.99000000000001
2017-07-21,78,91.0,,0.91,70.98
2017-07-22,58,91.0,,0.91,52.78
2017-07-23,57,91.0,,0.91,51.870000000000005
2017-07-24,94,91.0,,0.91,85.54
2017-07-25,93,91.0,,0.91,84.63000000000001
2017-07-26,93,91.0,,0.91,84.63000000000001
2017-07-27,92,91.0,,0.91,83.72
2017-07-28,79,91.0,,0.91,71.89
2017-07-29,60,91.0,,0.91,54.6
2017-07-30,60,91.0,,0.91,54.6
2017-07-31,100,91.0,,0.91,91.0
2017-08-01,100,91.0,False,0.91,91.0
2017-08-02,92,91.0,,0.91,83.72
2017-08-03,85,91.0,,0.91,77.35000000000001
2017-08-04,83,91.0,,0.91,75.53
2017-08-05,62,91.0,,0.91,56.42
2017-08-06,59,91.0,,0.91,53.690000000000005
2017-08-07,96,91.0,,0.91,87.36
2017-08-08,94,91.0,,0.91,85.54
2017-08-09,87,91.0,,0.91,79.17
2017-08-10,86,91.0,,0.91,78.26
2017-08-11,74,91.0,,0.91,67.34
2017-08-12,64,91.0,,0.91,58.24
2017-08-13,61,91.0,,0.91,55.510000000000005
2017-08-14,87,91.0,,0.91,79.17
2017-08-15,90,91.0,,0.91,81.9
2017-08-16,90,91.0,,0.91,81.9
2017-08-17,84,91.0,,0.91,76.44
2017-08-18,79,91.0,,0.91,71.89
2017-08-19,65,91.0,,0.91,59.15
2017-08-20,63,91.0,,0.91,57.330000000000005
2017-08-21,81,91.0,,0.91,73.71000000000001
2017-08-22,84,91.0,,0.91,76.44
2017-08-23,94,91.0,,0.91,85.54
2017-08-24,85,91.0,,0.91,77.35000000000001
2017-08-25,75,91.0,,0.91,68.25
2017-08-26,52,91.0,,0.91,47.32
2017-08-27,52,91.0,,0.91,47.32
2017-08-28,84,91.0,,0.91,76.44
2017-08-29,85,91.0,,0.91,77.35000000000001
2017-08-30,86,91.0,,0.91,78.26
2017-08-31,80,91.0,,0.91,72.8
2017-09-01,82,78.0,False,0.78,63.96
2017-09-02,62,78.0,,0.78,48.36
2017-09-03,62,78.0,,0.78,48.36
2017-09-04,68,78.0,,0.78,53.04
2017-09-05,92,78.0,,0.78,71.76
2017-09-06,87,78.0,,0.78,67.86
2017-09-07,85,78.0,,0.78,66.3
2017-09-08,81,78.0,,0.78,63.18
2017-09-09,54,78.0,,0.78,42.120000000000005
2017-09-10,55,78.0,,0.78,42.9
2017-09-11,91,78.0,,0.78,70.98
2017-09-12,94,78.0,,0.78,73.32000000000001
2017-09-13,94,78.0,,0.78,73.32000000000001
2017-09-14,91,78.0,,0.78,70.98
2017-09-15,83,78.0,,0.78,64.74000000000001
2017-09-16,64,78.0,,0.78,49.92
2017-09-17,59,78.0,,0.78,46.02
2017-09-18,100,78.0,,0.78,78.0
2017-09-19,96,78.0,,0.78,74.88
2017-09-20,92,78.0,,0.78,71.76
2017-09-21,91,78.0,,0.78,70.98
2017-09-22,84,78.0,,0.78,65.52
2017-09-23,61,78.0,,0.78,47.58
2017-09-24,62,78.0,,0.78,48.36
2017-09-25,93,78.0,,0.78,72.54
2017-09-26,96,78.0,,0.78,74.88
2017-09-27,97,78.0,,0.78,75.66
2017-09-28,91,78.0,,0.78,70.98
2017-09-29,84,78.0,,0.78,65.52
2017-09-30,59,78.0,,0.78,46.02
2017-10-01,56,81.0,False,0.81,45.36
2017-10-02,82,81.0,,0.81,66.42
2017-10-03,85,81.0,,0.81,68.85000000000001
2017-10-04,87,81.0,,0.81,70.47
2017-10-05,83,81.0,,0.81,67.23
2017-10-06,82,81.0,,0.81,66.42
2017-10-07,58,81.0,,0.81,46.980000000000004
2017-10-08,61,81.0,,0.81,49.410000000000004
2017-10-09,87,81.0,,0.81,70.47
2017-10-10,100,81.0,,0.81,81.0
2017-10-11,85,81.0,,0.81,68.85000000000001
2017-10-12,88,81.0,,0.81,71.28
2017-10-13,78,81.0,,0.81,63.18000000000001
2017-10-14,67,81.0,,0.81,54.27
2017-10-15,59,81.0,,0.81,47.790000000000006
2017-10-16,93,81.0,,0.81,75.33
2017-10-17,95,81.0,,0.81,76.95
2017-10-18,81,81.0,,0.81,65.61
2017-10-19,79,81.0,,0.81,63.99
2017-10-20,76,81.0,,0.81,61.56
2017-10-21,52,81.0,,0.81,42.120000000000005
2017-10-22,57,81.0,,0.81,46.17
2017-10-23,86,81.0,,0.81,69.66000000000001
2017-10-24,97,81.0,,0.81,78.57000000000001
2017-10-25,84,81.0,,0.81,68.04
2017-10-26,92,81.0,,0.81,74.52000000000001
2017-10-27,75,81.0,,0.81,60.75000000000001
2017-10-28,53,81.0,,0.81,42.93
2017-10-29,53,81.0,,0.81,42.93
2017-10-30,88,81.0,,0.81,71.28
2017-10-31,80,81.0,,0.81,64.80000000000001
2017-11-01,85,77.0,False,0.77,65.45
2017-11-02,85,77.0,,0.77,65.45
2017-11-03,83,77.0,,0.77,63.910000000000004
2017-11-04,59,77.0,,0.77,45.43
2017-11-05,54,77.0,,0.77,41.58
2017-11-06,100,77.0,,0.77,77.0
2017-11-07,86,77.0,,0.77,66.22
2017-11-08,92,77.0,,0.77,70.84
2017-11-09,84,77.0,,0.77,64.68
2017-11-10,73,77.0,,0.77,56.21
2017-11-11,55,77.0,,0.77,42.35
2017-11-12,54,77.0,,0.77,41.58
2017-11-13,100,77.0,,0.77,77.0
2017-11-14,85,77.0,,0.77,65.45
2017-11-15,90,77.0,,0.77,69.3
2017-11-16,81,77.0,,0.77,62.370000000000005
2017-11-17,69,77.0,,0.77,53.13
2017-11-18,52,77.0,,0.77,40.04
2017-11-19,48,77.0,,0.77,36.96
2017-11-20,76,77.0,,0.77,58.52
2017-11-21,74,77.0,,0.77,56.980000000000004
2017-11-22,62,77.0,,0.77,47.74
2017-11-23,34,77.0,,0.77,26.18
2017-11-24,46,77.0,,0.77,35.42
2017-11-25,47,77.0,,0.77,36.19
2017-11-26,54,77.0,,0.77,41.58
2017-11-27,80,77.0,,0.77,61.6
2017-11-28,84,77.0,,0.77,64.68
2017-11-29,86,77.0,,0.77,66.22
2017-11-30,82,77.0,,0.77,63.14
2017-12-01,89,71.0,False,0.71,63.19
2017-12-02,64,71.0,,0.71,45.44
2017-12-03,63,71.0,,0.71,44.73
2017-12-04,93,71.0,,0.71,66.03
2017-12-05,100,71.0,,0.71,71.0
2017-12-06,97,71.0,,0.71,68.86999999999999
2017-12-07,95,71.0,,0.71,67.45
2017-12-08,83,71.0,,0.71,58.93
2017-12-09,61,71.0,,0.71,43.309999999999995
2017-12-10,60,71.0,,0.71,42.599999999999994
2017-12-11,88,71.0,,0.71,62.48
2017-12-12,87,71.0,,0.71,61.769999999999996
2017-12-13,92,71.0,,0.71,65.32
2017-12-14,83,71.0,,0.71,58.93
2017-12-15,77,71.0,,0.71,54.669999999999995
2017-12-16,56,71.0,,0.71,39.76
2017-12-17,52,71.0,,0.71,36.92
2017-12-18,86,71.0,,0.71,61.059999999999995
2017-12-19,89,71.0,,0.71,63.19
2017-12-20,82,71.0,,0.71,58.22
2017-12-21,81,71.0,,0.71,57.51
2017-12-22,63,71.0,,0.71,44.73
2017-12-23,45,71.0,,0.71,31.95
2017-12-24,43,71.0,,0.71,30.529999999999998
2017-12-25,41,71.0,,0.71,29.11
2017-12-26,68,71.0,,0.71,48.28
2017-12-27,87,71.0,,0.71,61.769999999999996
2017-12-28,86,71.0,,0.71,61.059999999999995
2017-12-29,80,71.0,,0.71,56.8
2017-12-30,61,71.0,,0.71,43.309999999999995
2017-12-31,57,71.0,,0.71,40.47
2018-01-01,53,86.0,False,0.86,45.58
2018-01-02,92,86.0,,0.86,79.12
2018-01-03,96,86.0,,0.86,82.56
2018-01-04,85,86.0,,0.86,73.1
2018-01-05,88,86.0,,0.86,75.67999999999999
2018-01-06,63,86.0,,0.86,54.18
2018-01-07,63,86.0,,0.86,54.18
2018-01-08,96,86.0,,0.86,82.56
2018-01-09,96,86.0,,0.86,82.56
2018-01-10,93,86.0,,0.86,79.98
2018-01-11,94,86.0,,0.86,80.84
2018-01-12,83,86.0,,0.86,71.38
2018-01-13,62,86.0,,0.86,53.32
2018-01-14,66,86.0,,0.86,56.76
2018-01-15,82,86.0,,0.86,70.52
2018-01-16,92,86.0,,0.86,79.12
2018-01-17,94,86.0,,0.86,80.84
2018-01-18,92,86.0,,0.86,79.12
2018-01-19,93,86.0,,0.86,79.98
2018-01-20,68,86.0,,0.86,58.48
2018-01-21,62,86.0,,0.86,53.32
2018-01-22,95,86.0,,0.86,81.7
2018-01-23,95,86.0,,0.86,81.7
2018-01-24,97,86.0,,0.86,83.42
2018-01-25,95,86.0,,0.86,81.7
2018-01-26,86,86.0,,0.86,73.96
2018-01-27,66,86.0,,0.86,56.76
2018-01-28,68,86.0,,0.86,58.48
2018-01-29,97,86.0,,0.86,83.42
2018-01-30,100,86.0,,0.86,86.0
2018-01-31,96,86.0,,0.86,82.56
2018-02-01,94,89.0,False,0.89,83.66
2018-02-02,81,89.0,,0.89,72.09
2018-02-03,61,89.0,,0.89,54.29
2018-02-04,58,89.0,,0.89,51.62
2018-02-05,87,89.0,,0.89,77.43
2018-02-06,100,89.0,,0.89,89.0
2018-02-07,88,89.0,,0.89,78.32000000000001
2018-02-08,90,89.0,,0.89,80.1
2018-02-09,82,89.0,,0.89,72.98
2018-02-10,64,89.0,,0.89,56.96
2018-02-11,59,89.0,,0.89,52.51
2018-02-12,91,89.0,,0.89,80.99
2018-02-13,97,89.0,,0.89,86.33
2018-02-14,82,89.0,,0.89,72.98
2018-02-15,81,89.0,,0.89,72.09
2018-02-16,83,89.0,,0.89,73.87
2018-02-17,61,89.0,,0.89,54.29
2018-02-18,59,89.0,,0.89,52.51
2018-02-19,79,89.0,,0.89,70.31
2018-02-20,94,89.0,,0.89,83.66
2018-02-21,94,89.0,,0.89,83.66
2018-02-22,91,89.0,,0.89,80.99
2018-02-23,80,89.0,,0.89,71.2
2018-02-24,63,89.0,,0.89,56.07
2018-02-25,63,89.0,,0.89,56.07
2018-02-26,93,89.0,,0.89,82.77
2018-02-27,95,89.0,,0.89,84.55
2018-02-28,99,89.0,,0.89,88.11
2018-03-01,93,92.0,False,0.92,85.56
2018-03-02,80,92.0,,0.92,73.60000000000001
2018-03-03,60,92.0,,0.92,55.2
2018-03-04,62,92.0,,0.92,57.04
2018-03-05,98,92.0,,0.92,90.16000000000001
2018-03-06,96,92.0,,0.92,88.32000000000001
2018-03-07,88,92.0,,0.92,80.96000000000001
2018-03-08,87,92.0,,0.92,80.04
2018-03-09,83,92.0,,0.92,76.36
2018-03-10,62,92.0,,0.92,57.04
2018-03-11,60,92.0,,0.92,55.2
2018-03-12,88,92.0,,0.92,80.96000000000001
2018-03-13,88,92.0,,0.92,80.96000000000001
2018-03-14,87,92.0,,0.92,80.04
2018-03-15,90,92.0,,0.92,82.8
2018-03-16,79,92.0,,0.92,72.68
2018-03-17,59,92.0,,0.92,54.28
2018-03-18,64,92.0,,0.92,58.88
2018-03-19,100,92.0,,0.92,92.0
2018-03-20,91,92.0,,0.92,83.72
2018-03-21,86,92.0,,0.92,79.12
2018-03-22,90,92.0,,0.92,82.8
2018-03-23,78,92.0,,0.92,71.76
2018-03-24,60,92.0,,0.92,55.2
2018-03-25,68,92.0,,0.92,62.56
2018-03-26,100,92.0,,0.92,92.0
2018-03-27,95,92.0,,0.92,87.4
2018-03-28,92,92.0,,0.92,84.64
2018-03-29,88,92.0,,0.92,80.96000000000001
2018-03-30,75,92.0,,0.92,69.0
2018-03-31,60,92.0,,0.92,55.2
2018-04-01,59,97.0,False,0.97,57.23
2018-04-02,99,97.0,,0.97,96.03
2018-04-03,98,97.0,,0.97,95.06
2018-04-04,93,97.0,,0.97,90.21
2018-04-05,89,97.0,,0.97,86.33
2018-04-06,82,97.0,,0.97,79.53999999999999
2018-04-07,63,97.0,,0.97,61.11
2018-04-08,64,97.0,,0.97,62.08
2018-04-09,100,97.0,,0.97,97.0
2018-04-10,95,97.0,,0.97,92.14999999999999
2018-04-11,93,97.0,,0.97,90.21
2018-04-12,92,97.0,,0.97,89.24
2018-04-13,82,97.0,,0.97,79.53999999999999
2018-04-14,59,97.0,,0.97,57.23
2018-04-15,64,97.0,,0.97,62.08
2018-04-16,92,97.0,,0.97,89.24
2018-04-17,94,97.0,,0.97,91.17999999999999
2018-04-18,94,97.0,,0.97,91.17999999999999
2018-04-19,86,97.0,,0.97,83.42
2018-04-20,78,97.0,,0.97,75.66
2018-04-21,58,97.0,,0.97,56.26
2018-04-22,58,97.0,,0.97,56.26
2018-04-23,91,97.0,,0.97,88.27
2018-04-24,95,97.0,,0.97,92.14999999999999
2018-04-25,92,97.0,,0.97,89.24
2018-04-26,82,97.0,,0.97,79.53999999999999
2018-04-27,75,97.0,,0.97,72.75
2018-04-28,61,97.0,,0.97,59.17
2018-04-29,64,97.0,,0.97,62.08
2018-04-30,100,97.0,,0.97,97.0
2018-05-01,100,92.0,False,0.92,92.0
2018-05-02,91,92.0,,0.92,83.72
2018-05-03,82,92.0,,0.92,75.44
2018-05-04,76,92.0,,0.92,69.92
2018-05-05,54,92.0,,0.92,49.68
