date,bonds_unscaled,bonds_monthly,isPartial,scale,bonds
2011-09-04,59,81.0,,0.81,47.790000000000006
2011-09-05,73,81.0,,0.81,59.13
2011-09-06,77,81.0,,0.81,62.370000000000005
2011-09-07,95,81.0,,0.81,76.95
2011-09-08,82,81.0,,0.81,66.42
2011-09-09,75,81.0,,0.81,60.75000000000001
2011-09-10,58,81.0,,0.81,46.980000000000004
2011-09-11,69,81.0,,0.81,55.89
2011-09-12,84,81.0,,0.81,68.04
2011-09-13,100,81.0,,0.81,81.0
2011-09-14,81,81.0,,0.81,65.61
2011-09-15,92,81.0,,0.81,74.52000000000001
2011-09-16,79,81.0,,0.81,63.99
2011-09-17,57,81.0,,0.81,46.17
2011-09-18,68,81.0,,0.81,55.080000000000005
2011-09-19,97,81.0,,0.81,78.57000000000001
2011-09-20,86,81.0,,0.81,69.66000000000001
2011-09-21,85,81.0,,0.81,68.85000000000001
2011-09-22,90,81.0,,0.81,72.9
2011-09-23,86,81.0,,0.81,69.66000000000001
2011-09-24,57,81.0,,0.81,46.17
2011-09-25,65,81.0,,0.81,52.650000000000006
2011-09-26,83,81.0,,0.81,67.23
2011-09-27,89,81.0,,0.81,72.09
2011-09-28,94,81.0,,0.81,76.14
2011-09-29,85,81.0,,0.81,68.85000000000001
2011-09-30,78,81.0,,0.81,63.18000000000001
2011-10-01,61,82.0,False,0.82,50.019999999999996
2011-10-02,68,82.0,,0.82,55.76
2011-10-03,100,82.0,,0.82,82.0
2011-10-04,82,82.0,,0.82,67.24
2011-10-05,84,82.0,,0.82,68.88
2011-10-06,93,82.0,,0.82,76.25999999999999
2011-10-07,73,82.0,,0.82,59.86
2011-10-08,54,82.0,,0.82,44.279999999999994
2011-10-09,63,82.0,,0.82,51.66
2011-10-10,85,82.0,,0.82,69.7
2011-10-11,84,82.0,,0.82,68.88
2011-10-12,86,82.0,,0.82,70.52
2011-10-13,73,82.0,,0.82,59.86
2011-10-14,72,82.0,,0.82,59.04
2011-10-15,62,82.0,,0.82,50.839999999999996
2011-10-16,47,82.0,,0.82,38.54
2011-10-17,82,82.0,,0.82,67.24
2011-10-18,74,82.0,,0.82,60.68
2011-10-19,75,82.0,,0.82,61.49999999999999
2011-10-20,73,82.0,,0.82,59.86
2011-10-21,78,82.0,,0.82,63.959999999999994
2011-10-22,60,82.0,,0.82,49.199999999999996
2011-10-23,71,82.0,,0.82,58.22
2011-10-24,84,82.0,,0.82,68.88
2011-10-25,82,82.0,,0.82,67.24
2011-10-26,78,82.0,,0.82,63.959999999999994
2011-10-27,93,82.0,,0.82,76.25999999999999
2011-10-28,90,82.0,,0.82,73.8
2011-10-29,49,82.0,,0.82,40.18
2011-10-30,55,82.0,,0.82,45.099999999999994
2011-10-31,84,82.0,,0.82,68.88
2011-11-01,100,82.0,False,0.82,82.0
2011-11-02,77,82.0,,0.82,63.13999999999999
2011-11-03,75,82.0,,0.82,61.49999999999999
2011-11-04,73,82.0,,0.82,59.86
2011-11-05,55,82.0,,0.82,45.099999999999994
2011-11-06,52,82.0,,0.82,42.64
2011-11-07,87,82.0,,0.82,71.33999999999999
2011-11-08,87,82.0,,0.82,71.33999999999999
2011-11-09,99,82.0,,0.82,81.17999999999999
2011-11-10,84,82.0,,0.82,68.88
2011-11-11,67,82.0,,0.82,54.94
2011-11-12,56,82.0,,0.82,45.919999999999995
2011-11-13,61,82.0,,0.82,50.019999999999996
2011-11-14,81,82.0,,0.82,66.42
2011-11-15,87,82.0,,0.82,71.33999999999999
2011-11-16,91,82.0,,0.82,74.61999999999999
2011-11-17,81,82.0,,0.82,66.42
2011-11-18,83,82.0,,0.82,68.06
2011-11-19,58,82.0,,0.82,47.559999999999995
2011-11-20,53,82.0,,0.82,43.46
2011-11-21,80,82.0,,0.82,65.6
2011-11-22,73,82.0,,0.82,59.86
2011-11-23,64,82.0,,0.82,52.48
2011-11-24,43,82.0,,0.82,35.26
2011-11-25,48,82.0,,0.82,39.36
2011-11-26,47,82.0,,0.82,38.54
2011-11-27,47,82.0,,0.82,38.54
2011-11-28,88,82.0,,0.82,72.16
2011-11-29,86,82.0,,0.82,70.52
2011-11-30,84,82.0,,0.82,68.88
2011-12-01,63,83.0,False,0.83,52.29
2011-12-02,58,83.0,,0.83,48.14
2011-12-03,45,83.0,,0.83,37.35
2011-12-04,43,83.0,,0.83,35.69
2011-12-05,62,83.0,,0.83,51.46
2011-12-06,61,83.0,,0.83,50.629999999999995
2011-12-07,58,83.0,,0.83,48.14
2011-12-08,61,83.0,,0.83,50.629999999999995
2011-12-09,64,83.0,,0.83,53.12
2011-12-10,40,83.0,,0.83,33.199999999999996
2011-12-11,43,83.0,,0.83,35.69
2011-12-12,67,83.0,,0.83,55.61
2011-12-13,53,83.0,,0.83,43.989999999999995
2011-12-14,63,83.0,,0.83,52.29
2011-12-15,68,83.0,,0.83,56.44
2011-12-16,100,83.0,,0.83,83.0
2011-12-17,58,83.0,,0.83,48.14
2011-12-18,46,83.0,,0.83,38.18
2011-12-19,45,83.0,,0.83,37.35
2011-12-20,54,83.0,,0.83,44.82
2011-12-21,49,83.0,,0.83,40.669999999999995
2011-12-22,47,83.0,,0.83,39.01
2011-12-23,48,83.0,,0.83,39.839999999999996
2011-12-24,30,83.0,,0.83,24.9
2011-12-25,29,83.0,,0.83,24.07
2011-12-26,37,83.0,,0.83,30.709999999999997
2011-12-27,42,83.0,,0.83,34.86
2011-12-28,49,83.0,,0.83,40.669999999999995
2011-12-29,41,83.0,,0.83,34.03
2011-12-30,45,83.0,,0.83,37.35
2011-12-31,32,83.0,,0.83,26.56
2012-01-01,60,85.0,False,0.85,51.0
2012-01-02,58,85.0,,0.85,49.3
2012-01-03,77,85.0,,0.85,65.45
2012-01-04,93,85.0,,0.85,79.05
2012-01-05,75,85.0,,0.85,63.75
2012-01-06,81,85.0,,0.85,68.85
2012-01-07,61,85.0,,0.85,51.85
2012-01-08,59,85.0,,0.85,50.15
2012-01-09,86,85.0,,0.85,73.1
2012-01-10,80,85.0,,0.85,68.0
2012-01-11,79,85.0,,0.85,67.14999999999999
2012-01-12,67,85.0,,0.85,56.949999999999996
2012-01-13,92,85.0,,0.85,78.2
2012-01-14,86,85.0,,0.85,73.1
2012-01-15,63,85.0,,0.85,53.55
2012-01-16,73,85.0,,0.85,62.05
2012-01-17,75,85.0,,0.85,63.75
2012-01-18,90,85.0,,0.85,76.5
2012-01-19,100,85.0,,0.85,85.0
2012-01-20,74,85.0,,0.85,62.9
2012-01-21,59,85.0,,0.85,50.15
2012-01-22,61,85.0,,0.85,51.85
2012-01-23,80,85.0,,0.85,68.0
2012-01-24,84,85.0,,0.85,71.39999999999999
2012-01-25,85,85.0,,0.85,72.25
2012-01-26,76,85.0,,0.85,64.6
2012-01-27,76,85.0,,0.85,64.6
2012-01-28,66,85.0,,0.85,56.1
2012-01-29,75,85.0,,0.85,63.75
2012-01-30,80,85.0,,0.85,68.0
2012-01-31,81,85.0,,0.85,68.85
2012-02-01,100,84.0,False,0.84,84.0
2012-02-02,92,84.0,,0.84,77.28
2012-02-03,87,84.0,,0.84,73.08
2012-02-04,75,84.0,,0.84,63.0
2012-02-05,62,84.0,,0.84,52.08
2012-02-06,85,84.0,,0.84,71.39999999999999
2012-02-07,98,84.0,,0.84,82.32
2012-02-08,90,84.0,,0.84,75.6
2012-02-09,85,84.0,,0.84,71.39999999999999
2012-02-10,89,84.0,,0.84,74.75999999999999
2012-02-11,60,84.0,,0.84,50.4
2012-02-12,65,84.0,,0.84,54.6
2012-02-13,83,84.0,,0.84,69.72
2012-02-14,89,84.0,,0.84,74.75999999999999
2012-02-15,84,84.0,,0.84,70.56
2012-02-16,82,84.0,,0.84,68.88
2012-02-17,86,84.0,,0.84,72.24
2012-02-18,63,84.0,,0.84,52.919999999999995
2012-02-19,65,84.0,,0.84,54.6
2012-02-20,78,84.0,,0.84,65.52
2012-02-21,83,84.0,,0.84,69.72
2012-02-22,89,84.0,,0.84,74.75999999999999
2012-02-23,82,84.0,,0.84,68.88
2012-02-24,85,84.0,,0.84,71.39999999999999
2012-02-25,72,84.0,,0.84,60.48
2012-02-26,67,84.0,,0.84,56.28
2012-02-27,92,84.0,,0.84,77.28
2012-02-28,88,84.0,,0.84,73.92
2012-02-29,96,84.0,,0.84,80.64
2012-03-01,100,74.0,False,0.74,74.0
2012-03-02,77,74.0,,0.74,56.98
2012-03-03,76,74.0,,0.74,56.24
2012-03-04,67,74.0,,0.74,49.58
2012-03-05,69,74.0,,0.74,51.06
2012-03-06,82,74.0,,0.74,60.68
2012-03-07,74,74.0,,0.74,54.76
2012-03-08,71,74.0,,0.74,52.54
2012-03-09,69,74.0,,0.74,51.06
2012-03-10,72,74.0,,0.74,53.28
2012-03-11,52,74.0,,0.74,38.48
2012-03-12,69,74.0,,0.74,51.06
2012-03-13,94,74.0,,0.74,69.56
2012-03-14,77,74.0,,0.74,56.98
2012-03-15,85,74.0,,0.74,62.9
2012-03-16,73,74.0,,0.74,54.019999999999996
2012-03-17,62,74.0,,0.74,45.88
2012-03-18,79,74.0,,0.74,58.46
2012-03-19,73,74.0,,0.74,54.019999999999996
2012-03-20,71,74.0,,0.74,52.54
2012-03-21,87,74.0,,0.74,64.38
2012-03-22,75,74.0,,0.74,55.5
2012-03-23,80,74.0,,0.74,59.2
2012-03-24,58,74.0,,0.74,42.92
2012-03-25,61,74.0,,0.74,45.14
2012-03-26,76,74.0,,0.74,56.24
2012-03-27,87,74.0,,0.74,64.38
2012-03-28,82,74.0,,0.74,60.68
2012-03-29,78,74.0,,0.74,57.72
2012-03-30,78,74.0,,0.74,57.72
2012-03-31,55,74.0,,0.74,40.7
2012-04-01,69,75.0,False,0.75,51.75
2012-04-02,92,75.0,,0.75,69.0
2012-04-03,88,75.0,,0.75,66.0
2012-04-04,91,75.0,,0.75,68.25
2012-04-05,71,75.0,,0.75,53.25
2012-04-06,65,75.0,,0.75,48.75
2012-04-07,62,75.0,,0.75,46.5
2012-04-08,71,75.0,,0.75,53.25
2012-04-09,86,75.0,,0.75,64.5
2012-04-10,95,75.0,,0.75,71.25
2012-04-11,92,75.0,,0.75,69.0
2012-04-12,92,75.0,,0.75,69.0
2012-04-13,85,75.0,,0.75,63.75
2012-04-14,69,75.0,,0.75,51.75
2012-04-15,82,75.0,,0.75,61.5
2012-04-16,100,75.0,,0.75,75.0
2012-04-17,89,75.0,,0.75,66.75
2012-04-18,94,75.0,,0.75,70.5
2012-04-19,90,75.0,,0.75,67.5
2012-04-20,93,75.0,,0.75,69.75
2012-04-21,61,75.0,,0.75,45.75
2012-04-22,76,75.0,,0.75,57.0
2012-04-23,96,75.0,,0.75,72.0
2012-04-24,94,75.0,,0.75,70.5
2012-04-25,86,75.0,,0.75,64.5
2012-04-26,96,75.0,,0.75,72.0
2012-04-27,77,75.0,,0.75,57.75
2012-04-28,73,75.0,,0.75,54.75
2012-04-29,74,75.0,,0.75,55.5
2012-04-30,88,75.0,,0.75,66.0
2012-05-01,84,72.0,False,0.72,60.48
2012-05-02,73,72.0,,0.72,52.559999999999995
2012-05-03,78,72.0,,0.72,56.16
2012-05-04,88,72.0,,0.72,63.36
2012-05-05,55,72.0,,0.72,39.6
2012-05-06,66,72.0,,0.72,47.519999999999996
2012-05-07,74,72.0,,0.72,53.28
2012-05-08,80,72.0,,0.72,57.599999999999994
2012-05-09,81,72.0,,0.72,58.32
2012-05-10,86,72.0,,0.72,61.919999999999995
2012-05-11,69,72.0,,0.72,49.68
2012-05-12,55,72.0,,0.72,39.6
2012-05-13,53,72.0,,0.72,38.16
2012-05-14,78,72.0,,0.72,56.16
2012-05-15,72,72.0,,0.72,51.839999999999996
2012-05-16,82,72.0,,0.72,59.04
2012-05-17,65,72.0,,0.72,46.8
2012-05-18,68,72.0,,0.72,48.96
2012-05-19,57,72.0,,0.72,41.04
2012-05-20,53,72.0,,0.72,38.16
2012-05-21,69,72.0,,0.72,49.68
2012-05-22,68,72.0,,0.72,48.96
2012-05-23,77,72.0,,0.72,55.44
2012-05-24,72,72.0,,0.72,51.839999999999996
2012-05-25,62,72.0,,0.72,44.64
2012-05-26,54,72.0,,0.72,38.879999999999995
2012-05-27,49,72.0,,0.72,35.28
2012-05-28,55,72.0,,0.72,39.6
2012-05-29,100,72.0,,0.72,72.0
2012-05-30,76,72.0,,0.72,54.72
2012-05-31,73,72.0,,0.72,52.559999999999995
2012-06-01,93,65.0,False,0.65,60.45
2012-06-02,69,65.0,,0.65,44.85
2012-06-03,70,65.0,,0.65,45.5
2012-06-04,88,65.0,,0.65,57.2
2012-06-05,95,65.0,,0.65,61.75
2012-06-06,89,65.0,,0.65,57.85
2012-06-07,94,65.0,,0.65,61.1
2012-06-08,84,65.0,,0.65,54.6
2012-06-09,58,65.0,,0.65,37.7
2012-06-10,59,65.0,,0.65,38.35
2012-06-11,85,65.0,,0.65,55.25
2012-06-12,91,65.0,,0.65,59.15
2012-06-13,99,65.0,,0.65,64.35000000000001
2012-06-14,86,65.0,,0.65,55.9
2012-06-15,95,65.0,,0.65,61.75
2012-06-16,65,65.0,,0.65,42.25
2012-06-17,79,65.0,,0.65,51.35
2012-06-18,90,65.0,,0.65,58.5
2012-06-19,100,65.0,,0.65,65.0
2012-06-20,93,65.0,,0.65,60.45
2012-06-21,70,65.0,,0.65,45.5
2012-06-22,73,65.0,,0.65,47.45
2012-06-23,71,65.0,,0.65,46.15
2012-06-24,65,65.0,,0.65,42.25
2012-06-25,91,65.0,,0.65,59.15
2012-06-26,85,65.0,,0.65,55.25
2012-06-27,83,65.0,,0.65,53.95
2012-06-28,81,65.0,,0.65,52.65
2012-06-29,75,65.0,,0.65,48.75
2012-06-30,68,65.0,,0.65,44.2
2012-07-01,59,65.0,False,0.65,38.35
2012-07-02,80,65.0,,0.65,52.0
2012-07-03,63,65.0,,0.65,40.95
2012-07-04,49,65.0,,0.65,31.85
2012-07-05,75,65.0,,0.65,48.75
2012-07-06,68,65.0,,0.65,44.2
2012-07-07,60,65.0,,0.65,39.0
2012-07-08,49,65.0,,0.65,31.85
2012-07-09,63,65.0,,0.65,40.95
2012-07-10,78,65.0,,0.65,50.7
2012-07-11,75,65.0,,0.65,48.75
2012-07-12,72,65.0,,0.65,46.800000000000004
2012-07-13,73,65.0,,0.65,47.45
2012-07-14,60,65.0,,0.65,39.0
2012-07-15,51,65.0,,0.65,33.15
2012-07-16,69,65.0,,0.65,44.85
2012-07-17,77,65.0,,0.65,50.050000000000004
2012-07-18,68,65.0,,0.65,44.2
2012-07-19,69,65.0,,0.65,44.85
2012-07-20,61,65.0,,0.65,39.65
2012-07-21,61,65.0,,0.65,39.65
2012-07-22,63,65.0,,0.65,40.95
2012-07-23,67,65.0,,0.65,43.550000000000004
2012-07-24,67,65.0,,0.65,43.550000000000004
2012-07-25,67,65.0,,0.65,43.550000000000004
2012-07-26,68,65.0,,0.65,44.2
2012-07-27,100,65.0,,0.65,65.0
2012-07-28,61,65.0,,0.65,39.65
2012-07-29,62,65.0,,0.65,40.300000000000004
2012-07-30,62,65.0,,0.65,40.300000000000004
2012-07-31,68,65.0,,0.65,44.2
2012-08-01,81,65.0,False,0.65,52.65
2012-08-02,74,65.0,,0.65,48.1
2012-08-03,71,65.0,,0.65,46.15
2012-08-04,59,65.0,,0.65,38.35
2012-08-05,46,65.0,,0.65,29.900000000000002
2012-08-06,80,65.0,,0.65,52.0
2012-08-07,100,65.0,,0.65,65.0
2012-08-08,87,65.0,,0.65,56.550000000000004
2012-08-09,60,65.0,,0.65,39.0
2012-08-10,46,65.0,,0.65,29.900000000000002
2012-08-11,54,65.0,,0.65,35.1
2012-08-12,53,65.0,,0.65,34.45
2012-08-13,66,65.0,,0.65,42.9
2012-08-14,74,65.0,,0.65,48.1
2012-08-15,84,65.0,,0.65,54.6
2012-08-16,73,65.0,,0.65,47.45
2012-08-17,71,65.0,,0.65,46.15
2012-08-18,73,65.0,,0.65,47.45
2012-08-19,53,65.0,,0.65,34.45
2012-08-20,70,65.0,,0.65,45.5
2012-08-21,74,65.0,,0.65,48.1
2012-08-22,79,65.0,,0.65,51.35
2012-08-23,81,65.0,,0.65,52.65
2012-08-24,94,65.0,,0.65,61.1
2012-08-25,55,65.0,,0.65,35.75
2012-08-26,78,65.0,,0.65,50.7
2012-08-27,91,65.0,,0.65,59.15
2012-08-28,77,65.0,,0.65,50.050000000000004
2012-08-29,76,65.0,,0.65,49.4
2012-08-30,76,65.0,,0.65,49.4
2012-08-31,70,65.0,,0.65,45.5
2012-09-01,47,82.0,False,0.82,38.54
2012-09-02,64,82.0,,0.82,52.48
2012-09-03,67,82.0,,0.82,54.94
2012-09-04,78,82.0,,0.82,63.959999999999994
2012-09-05,90,82.0,,0.82,73.8
2012-09-06,93,82.0,,0.82,76.25999999999999
2012-09-07,86,82.0,,0.82,70.52
2012-09-08,61,82.0,,0.82,50.019999999999996
2012-09-09,70,82.0,,0.82,57.4
2012-09-10,80,82.0,,0.82,65.6
2012-09-11,95,82.0,,0.82,77.89999999999999
2012-09-12,94,82.0,,0.82,77.08
2012-09-13,100,82.0,,0.82,82.0
2012-09-14,91,82.0,,0.82,74.61999999999999
2012-09-15,79,82.0,,0.82,64.78
2012-09-16,69,82.0,,0.82,56.58
2012-09-17,99,82.0,,0.82,81.17999999999999
2012-09-18,96,82.0,,0.82,78.72
2012-09-19,94,82.0,,0.82,77.08
2012-09-20,96,82.0,,0.82,78.72
2012-09-21,81,82.0,,0.82,66.42
2012-09-22,62,82.0,,0.82,50.839999999999996
2012-09-23,66,82.0,,0.82,54.12
2012-09-24,87,82.0,,0.82,71.33999999999999
2012-09-25,89,82.0,,0.82,72.97999999999999
2012-09-26,89,82.0,,0.82,72.97999999999999
2012-09-27,86,82.0,,0.82,70.52
2012-09-28,73,82.0,,0.82,59.86
2012-09-29,59,82.0,,0.82,48.379999999999995
2012-09-30,75,82.0,,0.82,61.49999999999999
2012-10-01,85,79.0,False,0.79,67.15
2012-10-02,87,79.0,,0.79,68.73
2012-10-03,94,79.0,,0.79,74.26
2012-10-04,92,79.0,,0.79,72.68
2012-10-05,72,79.0,,0.79,56.88
2012-10-06,64,79.0,,0.79,50.56
2012-10-07,63,79.0,,0.79,49.77
2012-10-08,83,79.0,,0.79,65.57000000000001
2012-10-09,87,79.0,,0.79,68.73
2012-10-10,87,79.0,,0.79,68.73
2012-10-11,100,79.0,,0.79,79.0
2012-10-12,79,79.0,,0.79,62.410000000000004
2012-10-13,54,79.0,,0.79,42.660000000000004
2012-10-14,57,79.0,,0.79,45.03
2012-10-15,95,79.0,,0.79,75.05
2012-10-16,81,79.0,,0.79,63.99
2012-10-17,84,79.0,,0.79,66.36
2012-10-18,84,79.0,,0.79,66.36
2012-10-19,77,79.0,,0.79,60.830000000000005
2012-10-20,62,79.0,,0.79,48.980000000000004
2012-10-21,50,79.0,,0.79,39.5
2012-10-22,76,79.0,,0.79,60.040000000000006
2012-10-23,91,79.0,,0.79,71.89
2012-10-24,89,79.0,,0.79,70.31
2012-10-25,87,79.0,,0.79,68.73
2012-10-26,77,79.0,,0.79,60.830000000000005
2012-10-27,49,79.0,,0.79,38.71
2012-10-28,53,79.0,,0.79,41.870000000000005
2012-10-29,82,79.0,,0.79,64.78
2012-10-30,76,79.0,,0.79,60.040000000000006
2012-10-31,77,79.0,,0.79,60.830000000000005
2012-11-01,67,76.0,False,0.76,50.92
2012-11-02,70,76.0,,0.76,53.2
2012-11-03,49,76.0,,0.76,37.24
2012-11-04,55,76.0,,0.76,41.8
2012-11-05,67,76.0,,0.76,50.92
2012-11-06,77,76.0,,0.76,58.52
2012-11-07,74,76.0,,0.76,56.24
2012-11-08,80,76.0,,0.76,60.8
2012-11-09,68,76.0,,0.76,51.68
2012-11-10,48,76.0,,0.76,36.480000000000004
2012-11-11,71,76.0,,0.76,53.96
2012-11-12,70,76.0,,0.76,53.2
2012-11-13,88,76.0,,0.76,66.88
2012-11-14,94,76.0,,0.76,71.44
2012-11-15,90,76.0,,0.76,68.4
2012-11-16,78,76.0,,0.76,59.28
2012-11-17,52,76.0,,0.76,39.52
2012-11-18,52,76.0,,0.76,39.52
2012-11-19,85,76.0,,0.76,64.6
2012-11-20,77,76.0,,0.76,58.52
2012-11-21,51,76.0,,0.76,38.76
2012-11-22,42,76.0,,0.76,31.92
2012-11-23,50,76.0,,0.76,38.0
2012-11-24,54,76.0,,0.76,41.04
2012-11-25,45,76.0,,0.76,34.2
2012-11-26,79,76.0,,0.76,60.04
2012-11-27,83,76.0,,0.76,63.08
2012-11-28,91,76.0,,0.76,69.16
2012-11-29,100,76.0,,0.76,76.0
2012-11-30,82,76.0,,0.76,62.32
2012-12-01,53,73.0,False,0.73,38.69
2012-12-02,61,73.0,,0.73,44.53
2012-12-03,87,73.0,,0.73,63.51
2012-12-04,86,73.0,,0.73,62.78
2012-12-05,100,73.0,,0.73,73.0
2012-12-06,90,73.0,,0.73,65.7
2012-12-07,82,73.0,,0.73,59.86
2012-12-08,56,73.0,,0.73,40.879999999999995
2012-12-09,66,73.0,,0.73,48.18
2012-12-10,93,73.0,,0.73,67.89
2012-12-11,95,73.0,,0.73,69.35
2012-12-12,97,73.0,,0.73,70.81
2012-12-13,87,73.0,,0.73,63.51
2012-12-14,91,73.0,,0.73,66.42999999999999
2012-12-15,62,73.0,,0.73,45.26
2012-12-16,60,73.0,,0.73,43.8
2012-12-17,82,73.0,,0.73,59.86
2012-12-18,85,73.0,,0.73,62.05
2012-12-19,79,73.0,,0.73,57.67
2012-12-20,75,73.0,,0.73,54.75
2012-12-21,70,73.0,,0.73,51.1
2012-12-22,57,73.0,,0.73,41.61
2012-12-23,42,73.0,,0.73,30.66
2012-12-24,43,73.0,,0.73,31.39
2012-12-25,43,73.0,,0.73,31.39
2012-12-26,46,73.0,,0.73,33.58
2012-12-27,52,73.0,,0.73,37.96
2012-12-28,52,73.0,,0.73,37.96
2012-12-29,42,73.0,,0.73,30.66
2012-12-30,41,73.0,,0.73,29.93
2012-12-31,49,73.0,,0.73,35.769999999999996
2013-01-01,42,77.0,False,0.77,32.34
2013-01-02,53,77.0,,0.77,40.81
2013-01-03,62,77.0,,0.77,47.74
2013-01-04,60,77.0,,0.77,46.2
2013-01-05,45,77.0,,0.77,34.65
2013-01-06,49,77.0,,0.77,37.730000000000004
2013-01-07,57,77.0,,0.77,43.89
2013-01-08,58,77.0,,0.77,44.660000000000004
2013-01-09,100,77.0,,0.77,77.0
2013-01-10,83,77.0,,0.77,63.910000000000004
2013-01-11,60,77.0,,0.77,46.2
2013-01-12,44,77.0,,0.77,33.88
2013-01-13,53,77.0,,0.77,40.81
2013-01-14,67,77.0,,0.77,51.59
2013-01-15,67,77.0,,0.77,51.59
2013-01-16,74,77.0,,0.77,56.980000000000004
2013-01-17,75,77.0,,0.77,57.75
2013-01-18,69,77.0,,0.77,53.13
2013-01-19,45,77.0,,0.77,34.65
2013-01-20,47,77.0,,0.77,36.19
2013-01-21,48,77.0,,0.77,36.96
2013-01-22,62,77.0,,0.77,47.74
2013-01-23,71,77.0,,0.77,54.67
2013-01-24,69,77.0,,0.77,53.13
2013-01-25,63,77.0,,0.77,48.51
2013-01-26,44,77.0,,0.77,33.88
2013-01-27,55,77.0,,0.77,42.35
2013-01-28,69,77.0,,0.77,53.13
2013-01-29,82,77.0,,0.77,63.14
2013-01-30,80,77.0,,0.77,61.6
2013-01-31,70,77.0,,0.77,53.9
2013-02-01,87,78.0,False,0.78,67.86
2013-02-02,62,78.0,,0.78,48.36
2013-02-03,62,78.0,,0.78,48.36
2013-02-04,88,78.0,,0.78,68.64
2013-02-05,93,78.0,,0.78,72.54
2013-02-06,92,78.0,,0.78,71.76
2013-02-07,93,78.0,,0.78,72.54
2013-02-08,75,78.0,,0.78,58.5
2013-02-09,62,78.0,,0.78,48.36
2013-02-10,64,78.0,,0.78,49.92
2013-02-11,83,78.0,,0.78,64.74000000000001
2013-02-12,93,78.0,,0.78,72.54
2013-02-13,100,78.0,,0.78,78.0
2013-02-14,88,78.0,,0.78,68.64
2013-02-15,70,78.0,,0.78,54.6
2013-02-16,58,78.0,,0.78,45.24
2013-02-17,62,78.0,,0.78,48.36
2013-02-18,73,78.0,,0.78,56.940000000000005
2013-02-19,75,78.0,,0.78,58.5
2013-02-20,85,78.0,,0.78,66.3
2013-02-21,78,78.0,,0.78,60.84
2013-02-22,82,78.0,,0.78,63.96
2013-02-23,66,78.0,,0.78,51.480000000000004
2013-02-24,67,78.0,,0.78,52.260000000000005
2013-02-25,90,78.0,,0.78,70.2
2013-02-26,87,78.0,,0.78,67.86
2013-02-27,89,78.0,,0.78,69.42
2013-02-28,84,78.0,,0.78,65.52
2013-03-01,97,71.0,False,0.71,68.86999999999999
2013-03-02,65,71.0,,0.71,46.15
2013-03-03,72,71.0,,0.71,51.12
2013-03-04,93,71.0,,0.71,66.03
2013-03-05,91,71.0,,0.71,64.61
2013-03-06,100,71.0,,0.71,71.0
2013-03-07,93,71.0,,0.71,66.03
2013-03-08,83,71.0,,0.71,58.93
2013-03-09,70,71.0,,0.71,49.699999999999996
2013-03-10,67,71.0,,0.71,47.57
2013-03-11,94,71.0,,0.71,66.74
2013-03-12,93,71.0,,0.71,66.03
2013-03-13,85,71.0,,0.71,60.349999999999994
2013-03-14,87,71.0,,0.71,61.769999999999996
2013-03-15,100,71.0,,0.71,71.0
2013-03-16,63,71.0,,0.71,44.73
2013-03-17,68,71.0,,0.71,48.28
2013-03-18,81,71.0,,0.71,57.51
2013-03-19,92,71.0,,0.71,65.32
2013-03-20,91,71.0,,0.71,64.61
2013-03-21,88,71.0,,0.71,62.48
2013-03-22,81,71.0,,0.71,57.51
2013-03-23,64,71.0,,0.71,45.44
2013-03-24,65,71.0,,0.71,46.15
2013-03-25,84,71.0,,0.71,59.64
2013-03-26,94,71.0,,0.71,66.74
2013-03-27,83,71.0,,0.71,58.93
2013-03-28,82,71.0,,0.71,58.22
2013-03-29,73,71.0,,0.71,51.83
2013-03-30,52,71.0,,0.71,36.92
2013-03-31,55,71.0,,0.71,39.05
2013-04-01,85,75.0,False,0.75,63.75
2013-04-02,88,75.0,,0.75,66.0
2013-04-03,82,75.0,,0.75,61.5
2013-04-04,81,75.0,,0.75,60.75
2013-04-05,75,75.0,,0.75,56.25
2013-04-06,68,75.0,,0.75,51.0
2013-04-07,69,75.0,,0.75,51.75
2013-04-08,82,75.0,,0.75,61.5
2013-04-09,78,75.0,,0.75,58.5
2013-04-10,99,75.0,,0.75,74.25
2013-04-11,86,75.0,,0.75,64.5
2013-04-12,83,75.0,,0.75,62.25
2013-04-13,61,75.0,,0.75,45.75
2013-04-14,70,75.0,,0.75,52.5
2013-04-15,83,75.0,,0.75,62.25
2013-04-16,79,75.0,,0.75,59.25
2013-04-17,83,75.0,,0.75,62.25
2013-04-18,80,75.0,,0.75,60.0
2013-04-19,67,75.0,,0.75,50.25
2013-04-20,63,75.0,,0.75,47.25
2013-04-21,71,75.0,,0.75,53.25
2013-04-22,86,75.0,,0.75,64.5
2013-04-23,85,75.0,,0.75,63.75
2013-04-24,92,75.0,,0.75,69.0
2013-04-25,89,75.0,,0.75,66.75
2013-04-26,76,75.0,,0.75,57.0
2013-04-27,67,75.0,,0.75,50.25
2013-04-28,60,75.0,,0.75,45.0
2013-04-29,91,75.0,,0.75,68.25
2013-04-30,100,75.0,,0.75,75.0
2013-05-01,100,70.0,False,0.7,70.0
2013-05-02,80,70.0,,0.7,56.0
2013-05-03,74,70.0,,0.7,51.8
2013-05-04,63,70.0,,0.7,44.099999999999994
2013-05-05,60,70.0,,0.7,42.0
2013-05-06,80,70.0,,0.7,56.0
2013-05-07,76,70.0,,0.7,53.199999999999996
2013-05-08,74,70.0,,0.7,51.8
