date,dividend_unscaled,dividend_monthly,isPartial,scale,dividend
2015-01-12,71,48.0,,0.48,34.08
2015-01-13,82,48.0,,0.48,39.36
2015-01-14,88,48.0,,0.48,42.239999999999995
2015-01-15,85,48.0,,0.48,40.8
2015-01-16,73,48.0,,0.48,35.04
2015-01-17,50,48.0,,0.48,24.0
2015-01-18,49,48.0,,0.48,23.52
2015-01-19,64,48.0,,0.48,30.72
2015-01-20,90,48.0,,0.48,43.199999999999996
2015-01-21,91,48.0,,0.48,43.68
2015-01-22,95,48.0,,0.48,45.6
2015-01-23,96,48.0,,0.48,46.08
2015-01-24,59,48.0,,0.48,28.32
2015-01-25,59,48.0,,0.48,28.32
2015-01-26,78,48.0,,0.48,37.44
2015-01-27,85,48.0,,0.48,40.8
2015-01-28,95,48.0,,0.48,45.6
2015-01-29,100,48.0,,0.48,48.0
2015-01-30,92,48.0,,0.48,44.16
2015-01-31,68,48.0,,0.48,32.64
2015-02-01,51,56.0,False,0.56,28.560000000000002
2015-02-02,78,56.0,,0.56,43.68000000000001
2015-02-03,87,56.0,,0.56,48.720000000000006
2015-02-04,90,56.0,,0.56,50.400000000000006
2015-02-05,68,56.0,,0.56,38.080000000000005
2015-02-06,82,56.0,,0.56,45.92
2015-02-07,35,56.0,,0.56,19.6
2015-02-08,44,56.0,,0.56,24.64
2015-02-09,78,56.0,,0.56,43.68000000000001
2015-02-10,98,56.0,,0.56,54.88
2015-02-11,86,56.0,,0.56,48.160000000000004
2015-02-12,97,56.0,,0.56,54.32000000000001
2015-02-13,77,56.0,,0.56,43.120000000000005
2015-02-14,37,56.0,,0.56,20.720000000000002
2015-02-15,40,56.0,,0.56,22.400000000000002
2015-02-16,59,56.0,,0.56,33.040000000000006
2015-02-17,78,56.0,,0.56,43.68000000000001
2015-02-18,87,56.0,,0.56,48.720000000000006
2015-02-19,100,56.0,,0.56,56.00000000000001
2015-02-20,81,56.0,,0.56,45.36000000000001
2015-02-21,44,56.0,,0.56,24.64
2015-02-22,49,56.0,,0.56,27.44
2015-02-23,80,56.0,,0.56,44.800000000000004
2015-02-24,94,56.0,,0.56,52.64000000000001
2015-02-25,75,56.0,,0.56,42.00000000000001
2015-02-26,71,56.0,,0.56,39.760000000000005
2015-02-27,70,56.0,,0.56,39.2
2015-02-28,42,56.0,,0.56,23.520000000000003
2015-03-01,62,53.0,False,0.53,32.86
2015-03-02,79,53.0,,0.53,41.870000000000005
2015-03-03,83,53.0,,0.53,43.99
2015-03-04,73,53.0,,0.53,38.690000000000005
2015-03-05,68,53.0,,0.53,36.04
2015-03-06,75,53.0,,0.53,39.75
2015-03-07,57,53.0,,0.53,30.21
2015-03-08,44,53.0,,0.53,23.32
2015-03-09,89,53.0,,0.53,47.17
2015-03-10,80,53.0,,0.53,42.400000000000006
2015-03-11,74,53.0,,0.53,39.22
2015-03-12,86,53.0,,0.53,45.580000000000005
2015-03-13,77,53.0,,0.53,40.81
2015-03-14,52,53.0,,0.53,27.560000000000002
2015-03-15,46,53.0,,0.53,24.380000000000003
2015-03-16,88,53.0,,0.53,46.64
2015-03-17,83,53.0,,0.53,43.99
2015-03-18,94,53.0,,0.53,49.82
2015-03-19,83,53.0,,0.53,43.99
2015-03-20,76,53.0,,0.53,40.28
2015-03-21,57,53.0,,0.53,30.21
2015-03-22,54,53.0,,0.53,28.62
2015-03-23,85,53.0,,0.53,45.050000000000004
2015-03-24,100,53.0,,0.53,53.0
2015-03-25,93,53.0,,0.53,49.29
2015-03-26,94,53.0,,0.53,49.82
2015-03-27,78,53.0,,0.53,41.34
2015-03-28,51,53.0,,0.53,27.03
2015-03-29,55,53.0,,0.53,29.150000000000002
2015-03-30,90,53.0,,0.53,47.7
2015-03-31,77,53.0,,0.53,40.81
2015-04-01,84,52.0,False,0.52,43.68
2015-04-02,81,52.0,,0.52,42.120000000000005
2015-04-03,51,52.0,,0.52,26.52
2015-04-04,45,52.0,,0.52,23.400000000000002
2015-04-05,39,52.0,,0.52,20.28
2015-04-06,76,52.0,,0.52,39.52
2015-04-07,81,52.0,,0.52,42.120000000000005
2015-04-08,78,52.0,,0.52,40.56
2015-04-09,76,52.0,,0.52,39.52
2015-04-10,82,52.0,,0.52,42.64
2015-04-11,51,52.0,,0.52,26.52
2015-04-12,56,52.0,,0.52,29.12
2015-04-13,70,52.0,,0.52,36.4
2015-04-14,86,52.0,,0.52,44.72
2015-04-15,88,52.0,,0.52,45.760000000000005
2015-04-16,83,52.0,,0.52,43.160000000000004
2015-04-17,56,52.0,,0.52,29.12
2015-04-18,37,52.0,,0.52,19.240000000000002
2015-04-19,48,52.0,,0.52,24.96
2015-04-20,73,52.0,,0.52,37.96
2015-04-21,79,52.0,,0.52,41.08
2015-04-22,78,52.0,,0.52,40.56
2015-04-23,94,52.0,,0.52,48.88
2015-04-24,81,52.0,,0.52,42.120000000000005
2015-04-25,41,52.0,,0.52,21.32
2015-04-26,44,52.0,,0.52,22.880000000000003
2015-04-27,88,52.0,,0.52,45.760000000000005
2015-04-28,100,52.0,,0.52,52.0
2015-04-29,81,52.0,,0.52,42.120000000000005
2015-04-30,77,52.0,,0.52,40.04
2015-05-01,81,41.0,False,0.41,33.21
2015-05-02,53,41.0,,0.41,21.73
2015-05-03,49,41.0,,0.41,20.09
2015-05-04,100,41.0,,0.41,41.0
2015-05-05,94,41.0,,0.41,38.54
2015-05-06,87,41.0,,0.41,35.669999999999995
2015-05-07,100,41.0,,0.41,41.0
2015-05-08,80,41.0,,0.41,32.8
2015-05-09,52,41.0,,0.41,21.32
2015-05-10,36,41.0,,0.41,14.76
2015-05-11,91,41.0,,0.41,37.309999999999995
2015-05-12,75,41.0,,0.41,30.749999999999996
2015-05-13,91,41.0,,0.41,37.309999999999995
2015-05-14,96,41.0,,0.41,39.36
2015-05-15,85,41.0,,0.41,34.85
2015-05-16,60,41.0,,0.41,24.599999999999998
2015-05-17,49,41.0,,0.41,20.09
2015-05-18,88,41.0,,0.41,36.08
2015-05-19,71,41.0,,0.41,29.11
2015-05-20,84,41.0,,0.41,34.44
2015-05-21,79,41.0,,0.41,32.39
2015-05-22,70,41.0,,0.41,28.7
2015-05-23,38,41.0,,0.41,15.579999999999998
2015-05-24,36,41.0,,0.41,14.76
2015-05-25,44,41.0,,0.41,18.04
2015-05-26,68,41.0,,0.41,27.88
2015-05-27,62,41.0,,0.41,25.419999999999998
2015-05-28,77,41.0,,0.41,31.569999999999997
2015-05-29,75,41.0,,0.41,30.749999999999996
2015-05-30,54,41.0,,0.41,22.139999999999997
2015-05-31,44,41.0,,0.41,18.04
2015-06-01,84,38.0,False,0.38,31.92
2015-06-02,73,38.0,,0.38,27.740000000000002
2015-06-03,92,38.0,,0.38,34.96
2015-06-04,79,38.0,,0.38,30.02
2015-06-05,83,38.0,,0.38,31.54
2015-06-06,45,38.0,,0.38,17.1
2015-06-07,44,38.0,,0.38,16.72
2015-06-08,67,38.0,,0.38,25.46
2015-06-09,90,38.0,,0.38,34.2
2015-06-10,72,38.0,,0.38,27.36
2015-06-11,86,38.0,,0.38,32.68
2015-06-12,72,38.0,,0.38,27.36
2015-06-13,46,38.0,,0.38,17.48
2015-06-14,52,38.0,,0.38,19.76
2015-06-15,64,38.0,,0.38,24.32
2015-06-16,55,38.0,,0.38,20.9
2015-06-17,68,38.0,,0.38,25.84
2015-06-18,62,38.0,,0.38,23.56
2015-06-19,52,38.0,,0.38,19.76
2015-06-20,40,38.0,,0.38,15.2
2015-06-21,40,38.0,,0.38,15.2
2015-06-22,85,38.0,,0.38,32.3
2015-06-23,100,38.0,,0.38,38.0
2015-06-24,86,38.0,,0.38,32.68
2015-06-25,87,38.0,,0.38,33.06
2015-06-26,80,38.0,,0.38,30.4
2015-06-27,41,38.0,,0.38,15.58
2015-06-28,39,38.0,,0.38,14.82
2015-06-29,59,38.0,,0.38,22.42
2015-06-30,82,38.0,,0.38,31.16
2015-07-01,74,40.0,False,0.4,29.6
2015-07-02,56,40.0,,0.4,22.400000000000002
2015-07-03,44,40.0,,0.4,17.6
2015-07-04,37,40.0,,0.4,14.8
2015-07-05,32,40.0,,0.4,12.8
2015-07-06,81,40.0,,0.4,32.4
2015-07-07,83,40.0,,0.4,33.2
2015-07-08,74,40.0,,0.4,29.6
2015-07-09,79,40.0,,0.4,31.6
2015-07-10,58,40.0,,0.4,23.200000000000003
2015-07-11,54,40.0,,0.4,21.6
2015-07-12,29,40.0,,0.4,11.600000000000001
2015-07-13,65,40.0,,0.4,26.0
2015-07-14,94,40.0,,0.4,37.6
2015-07-15,93,40.0,,0.4,37.2
2015-07-16,95,40.0,,0.4,38.0
2015-07-17,84,40.0,,0.4,33.6
2015-07-18,58,40.0,,0.4,23.200000000000003
2015-07-19,53,40.0,,0.4,21.200000000000003
2015-07-20,55,40.0,,0.4,22.0
2015-07-21,87,40.0,,0.4,34.800000000000004
2015-07-22,74,40.0,,0.4,29.6
2015-07-23,100,40.0,,0.4,40.0
2015-07-24,73,40.0,,0.4,29.200000000000003
2015-07-25,52,40.0,,0.4,20.8
2015-07-26,44,40.0,,0.4,17.6
2015-07-27,82,40.0,,0.4,32.800000000000004
2015-07-28,75,40.0,,0.4,30.0
2015-07-29,72,40.0,,0.4,28.8
2015-07-30,88,40.0,,0.4,35.2
2015-07-31,88,40.0,,0.4,35.2
2015-08-01,56,44.0,False,0.44,24.64
2015-08-02,29,44.0,,0.44,12.76
2015-08-03,77,44.0,,0.44,33.88
2015-08-04,61,44.0,,0.44,26.84
2015-08-05,60,44.0,,0.44,26.4
2015-08-06,74,44.0,,0.44,32.56
2015-08-07,61,44.0,,0.44,26.84
2015-08-08,42,44.0,,0.44,18.48
2015-08-09,35,44.0,,0.44,15.4
2015-08-10,53,44.0,,0.44,23.32
2015-08-11,70,44.0,,0.44,30.8
2015-08-12,62,44.0,,0.44,27.28
2015-08-13,78,44.0,,0.44,34.32
2015-08-14,54,44.0,,0.44,23.76
2015-08-15,26,44.0,,0.44,11.44
2015-08-16,31,44.0,,0.44,13.64
2015-08-17,63,44.0,,0.44,27.72
2015-08-18,58,44.0,,0.44,25.52
2015-08-19,57,44.0,,0.44,25.080000000000002
2015-08-20,53,44.0,,0.44,23.32
2015-08-21,65,44.0,,0.44,28.6
2015-08-22,34,44.0,,0.44,14.96
2015-08-23,32,44.0,,0.44,14.08
2015-08-24,89,44.0,,0.44,39.160000000000004
2015-08-25,100,44.0,,0.44,44.0
2015-08-26,82,44.0,,0.44,36.08
2015-08-27,65,44.0,,0.44,28.6
2015-08-28,72,44.0,,0.44,31.68
2015-08-29,42,44.0,,0.44,18.48
2015-08-30,36,44.0,,0.44,15.84
2015-08-31,66,44.0,,0.44,29.04
2015-09-01,100,41.0,False,0.41,41.0
2015-09-02,87,41.0,,0.41,35.669999999999995
2015-09-03,68,41.0,,0.41,27.88
2015-09-04,76,41.0,,0.41,31.159999999999997
2015-09-05,37,41.0,,0.41,15.17
2015-09-06,43,41.0,,0.41,17.63
2015-09-07,42,41.0,,0.41,17.22
2015-09-08,85,41.0,,0.41,34.85
2015-09-09,77,41.0,,0.41,31.569999999999997
2015-09-10,82,41.0,,0.41,33.62
2015-09-11,78,41.0,,0.41,31.979999999999997
2015-09-12,60,41.0,,0.41,24.599999999999998
2015-09-13,47,41.0,,0.41,19.27
2015-09-14,85,41.0,,0.41,34.85
2015-09-15,94,41.0,,0.41,38.54
2015-09-16,93,41.0,,0.41,38.129999999999995
2015-09-17,68,41.0,,0.41,27.88
2015-09-18,82,41.0,,0.41,33.62
2015-09-19,44,41.0,,0.41,18.04
2015-09-20,51,41.0,,0.41,20.91
2015-09-21,90,41.0,,0.41,36.9
2015-09-22,84,41.0,,0.41,34.44
2015-09-23,87,41.0,,0.41,35.669999999999995
2015-09-24,76,41.0,,0.41,31.159999999999997
2015-09-25,89,41.0,,0.41,36.489999999999995
2015-09-26,47,41.0,,0.41,19.27
2015-09-27,47,41.0,,0.41,19.27
2015-09-28,84,41.0,,0.41,34.44
2015-09-29,85,41.0,,0.41,34.85
2015-09-30,83,41.0,,0.41,34.03
2015-10-01,79,48.0,False,0.48,37.92
2015-10-02,62,48.0,,0.48,29.759999999999998
2015-10-03,47,48.0,,0.48,22.56
2015-10-04,48,48.0,,0.48,23.04
2015-10-05,82,48.0,,0.48,39.36
2015-10-06,77,48.0,,0.48,36.96
2015-10-07,78,48.0,,0.48,37.44
2015-10-08,79,48.0,,0.48,37.92
2015-10-09,72,48.0,,0.48,34.56
2015-10-10,51,48.0,,0.48,24.48
2015-10-11,45,48.0,,0.48,21.599999999999998
2015-10-12,55,48.0,,0.48,26.4
2015-10-13,59,48.0,,0.48,28.32
2015-10-14,84,48.0,,0.48,40.32
2015-10-15,88,48.0,,0.48,42.239999999999995
2015-10-16,50,48.0,,0.48,24.0
2015-10-17,37,48.0,,0.48,17.759999999999998
2015-10-18,31,48.0,,0.48,14.879999999999999
2015-10-19,69,48.0,,0.48,33.12
2015-10-20,67,48.0,,0.48,32.16
2015-10-21,73,48.0,,0.48,35.04
2015-10-22,74,48.0,,0.48,35.519999999999996
2015-10-23,73,48.0,,0.48,35.04
2015-10-24,41,48.0,,0.48,19.68
2015-10-25,34,48.0,,0.48,16.32
2015-10-26,82,48.0,,0.48,39.36
2015-10-27,73,48.0,,0.48,35.04
2015-10-28,88,48.0,,0.48,42.239999999999995
2015-10-29,100,48.0,,0.48,48.0
2015-10-30,68,48.0,,0.48,32.64
2015-10-31,61,48.0,,0.48,29.279999999999998
2015-11-01,36,45.0,False,0.45,16.2
2015-11-02,72,45.0,,0.45,32.4
2015-11-03,89,45.0,,0.45,40.050000000000004
2015-11-04,87,45.0,,0.45,39.15
2015-11-05,82,45.0,,0.45,36.9
2015-11-06,76,45.0,,0.45,34.2
2015-11-07,42,45.0,,0.45,18.900000000000002
2015-11-08,48,45.0,,0.45,21.6
2015-11-09,72,45.0,,0.45,32.4
2015-11-10,97,45.0,,0.45,43.65
2015-11-11,79,45.0,,0.45,35.550000000000004
2015-11-12,74,45.0,,0.45,33.300000000000004
2015-11-13,64,45.0,,0.45,28.8
2015-11-14,49,45.0,,0.45,22.05
2015-11-15,37,45.0,,0.45,16.650000000000002
2015-11-16,61,45.0,,0.45,27.45
2015-11-17,100,45.0,,0.45,45.0
2015-11-18,68,45.0,,0.45,30.6
2015-11-19,69,45.0,,0.45,31.05
2015-11-20,80,45.0,,0.45,36.0
2015-11-21,32,45.0,,0.45,14.4
2015-11-22,34,45.0,,0.45,15.3
2015-11-23,75,45.0,,0.45,33.75
2015-11-24,74,45.0,,0.45,33.300000000000004
2015-11-25,53,45.0,,0.45,23.85
2015-11-26,40,45.0,,0.45,18.0
2015-11-27,48,45.0,,0.45,21.6
2015-11-28,47,45.0,,0.45,21.150000000000002
2015-11-29,47,45.0,,0.45,21.150000000000002
2015-11-30,72,45.0,,0.45,32.4
2015-12-01,100,48.0,False,0.48,48.0
2015-12-02,86,48.0,,0.48,41.28
2015-12-03,76,48.0,,0.48,36.48
2015-12-04,72,48.0,,0.48,34.56
2015-12-05,51,48.0,,0.48,24.48
2015-12-06,43,48.0,,0.48,20.64
2015-12-07,86,48.0,,0.48,41.28
2015-12-08,80,48.0,,0.48,38.4
2015-12-09,87,48.0,,0.48,41.76
2015-12-10,84,48.0,,0.48,40.32
2015-12-11,85,48.0,,0.48,40.8
2015-12-12,49,48.0,,0.48,23.52
2015-12-13,45,48.0,,0.48,21.599999999999998
2015-12-14,91,48.0,,0.48,43.68
2015-12-15,82,48.0,,0.48,39.36
2015-12-16,91,48.0,,0.48,43.68
2015-12-17,95,48.0,,0.48,45.6
2015-12-18,73,48.0,,0.48,35.04
2015-12-19,46,48.0,,0.48,22.08
2015-12-20,35,48.0,,0.48,16.8
2015-12-21,63,48.0,,0.48,30.24
2015-12-22,76,48.0,,0.48,36.48
2015-12-23,71,48.0,,0.48,34.08
2015-12-24,71,48.0,,0.48,34.08
2015-12-25,33,48.0,,0.48,15.84
2015-12-26,34,48.0,,0.48,16.32
2015-12-27,41,48.0,,0.48,19.68
2015-12-28,51,48.0,,0.48,24.48
2015-12-29,90,48.0,,0.48,43.199999999999996
2015-12-30,77,48.0,,0.48,36.96
2015-12-31,55,48.0,,0.48,26.4
2016-01-01,23,44.0,False,0.44,10.12
2016-01-02,33,44.0,,0.44,14.52
2016-01-03,43,44.0,,0.44,18.92
2016-01-04,78,44.0,,0.44,34.32
2016-01-05,74,44.0,,0.44,32.56
2016-01-06,87,44.0,,0.44,38.28
2016-01-07,91,44.0,,0.44,40.04
2016-01-08,67,44.0,,0.44,29.48
2016-01-09,41,44.0,,0.44,18.04
2016-01-10,47,44.0,,0.44,20.68
2016-01-11,77,44.0,,0.44,33.88
2016-01-12,95,44.0,,0.44,41.8
2016-01-13,86,44.0,,0.44,37.84
2016-01-14,77,44.0,,0.44,33.88
2016-01-15,78,44.0,,0.44,34.32
2016-01-16,41,44.0,,0.44,18.04
2016-01-17,38,44.0,,0.44,16.72
2016-01-18,59,44.0,,0.44,25.96
2016-01-19,71,44.0,,0.44,31.24
2016-01-20,94,44.0,,0.44,41.36
2016-01-21,100,44.0,,0.44,44.0
2016-01-22,85,44.0,,0.44,37.4
2016-01-23,55,44.0,,0.44,24.2
2016-01-24,52,44.0,,0.44,22.88
2016-01-25,75,44.0,,0.44,33.0
2016-01-26,85,44.0,,0.44,37.4
2016-01-27,89,44.0,,0.44,39.160000000000004
2016-01-28,89,44.0,,0.44,39.160000000000004
2016-01-29,96,44.0,,0.44,42.24
2016-01-30,58,44.0,,0.44,25.52
2016-01-31,47,44.0,,0.44,20.68
2016-02-01,77,50.0,False,0.5,38.5
2016-02-02,81,50.0,,0.5,40.5
2016-02-03,87,50.0,,0.5,43.5
2016-02-04,93,50.0,,0.5,46.5
2016-02-05,67,50.0,,0.5,33.5
2016-02-06,55,50.0,,0.5,27.5
2016-02-07,36,50.0,,0.5,18.0
2016-02-08,66,50.0,,0.5,33.0
2016-02-09,83,50.0,,0.5,41.5
2016-02-10,65,50.0,,0.5,32.5
2016-02-11,85,50.0,,0.5,42.5
2016-02-12,72,50.0,,0.5,36.0
2016-02-13,52,50.0,,0.5,26.0
2016-02-14,35,50.0,,0.5,17.5
2016-02-15,58,50.0,,0.5,29.0
2016-02-16,66,50.0,,0.5,33.0
2016-02-17,100,50.0,,0.5,50.0
2016-02-18,89,50.0,,0.5,44.5
2016-02-19,74,50.0,,0.5,37.0
2016-02-20,57,50.0,,0.5,28.5
2016-02-21,50,50.0,,0.5,25.0
2016-02-22,76,50.0,,0.5,38.0
2016-02-23,77,50.0,,0.5,38.5
2016-02-24,81,50.0,,0.5,40.5
2016-02-25,84,50.0,,0.5,42.0
2016-02-26,77,50.0,,0.5,38.5
2016-02-27,40,50.0,,0.5,20.0
2016-02-28,51,50.0,,0.5,25.5
2016-02-29,87,50.0,,0.5,43.5
2016-03-01,99,50.0,False,0.5,49.5
2016-03-02,99,50.0,,0.5,49.5
2016-03-03,90,50.0,,0.5,45.0
2016-03-04,100,50.0,,0.5,50.0
2016-03-05,63,50.0,,0.5,31.5
2016-03-06,36,50.0,,0.5,18.0
2016-03-07,80,50.0,,0.5,40.0
2016-03-08,81,50.0,,0.5,40.5
2016-03-09,78,50.0,,0.5,39.0
2016-03-10,83,50.0,,0.5,41.5
2016-03-11,77,50.0,,0.5,38.5
2016-03-12,59,50.0,,0.5,29.5
2016-03-13,49,50.0,,0.5,24.5
2016-03-14,78,50.0,,0.5,39.0
2016-03-15,78,50.0,,0.5,39.0
2016-03-16,92,50.0,,0.5,46.0
2016-03-17,88,50.0,,0.5,44.0
2016-03-18,88,50.0,,0.5,44.0
2016-03-19,58,50.0,,0.5,29.0
2016-03-20,44,50.0,,0.5,22.0
2016-03-21,90,50.0,,0.5,45.0
2016-03-22,88,50.0,,0.5,44.0
2016-03-23,67,50.0,,0.5,33.5
2016-03-24,73,50.0,,0.5,36.5
2016-03-25,65,50.0,,0.5,32.5
2016-03-26,48,50.0,,0.5,24.0
2016-03-27,39,50.0,,0.5,19.5
2016-03-28,88,50.0,,0.5,44.0
2016-03-29,83,50.0,,0.5,41.5
2016-03-30,80,50.0,,0.5,40.0
2016-03-31,79,50.0,,0.5,39.5
2016-04-01,71,51.0,False,0.51,36.21
2016-04-02,50,51.0,,0.51,25.5
2016-04-03,62,51.0,,0.51,31.62
2016-04-04,67,51.0,,0.51,34.17
2016-04-05,76,51.0,,0.51,38.76
2016-04-06,90,51.0,,0.51,45.9
2016-04-07,84,51.0,,0.51,42.84
2016-04-08,78,51.0,,0.51,39.78
2016-04-09,62,51.0,,0.51,31.62
2016-04-10,61,51.0,,0.51,31.11
2016-04-11,86,51.0,,0.51,43.86
2016-04-12,87,51.0,,0.51,44.37
2016-04-13,100,51.0,,0.51,51.0
2016-04-14,76,51.0,,0.51,38.76
2016-04-15,79,51.0,,0.51,40.29
2016-04-16,59,51.0,,0.51,30.09
2016-04-17,51,51.0,,0.51,26.01
2016-04-18,80,51.0,,0.51,40.8
2016-04-19,77,51.0,,0.51,39.27
2016-04-20,85,51.0,,0.51,43.35
2016-04-21,79,51.0,,0.51,40.29
2016-04-22,73,51.0,,0.51,37.230000000000004
2016-04-23,44,51.0,,0.51,22.44
2016-04-24,50,51.0,,0.51,25.5
2016-04-25,65,51.0,,0.51,33.15
2016-04-26,87,51.0,,0.51,44.37
2016-04-27,94,51.0,,0.51,47.94
2016-04-28,88,51.0,,0.51,44.88
2016-04-29,73,51.0,,0.51,37.230000000000004
2016-04-30,43,51.0,,0.51,21.93
2016-05-01,50,40.0,False,0.4,20.0
2016-05-02,99,40.0,,0.4,39.6
2016-05-03,100,40.0,,0.4,40.0
2016-05-04,96,40.0,,0.4,38.400000000000006
2016-05-05,87,40.0,,0.4,34.800000000000004
2016-05-06,75,40.0,,0.4,30.0
2016-05-07,72,40.0,,0.4,28.8
2016-05-08,57,40.0,,0.4,22.8
2016-05-09,93,40.0,,0.4,37.2
2016-05-10,93,40.0,,0.4,37.2
2016-05-11,77,40.0,,0.4,30.8
2016-05-12,93,40.0,,0.4,37.2
2016-05-13,88,40.0,,0.4,35.2
2016-05-14,59,40.0,,0.4,23.6
2016-05-15,56,40.0,,0.4,22.400000000000002
2016-05-16,84,40.0,,0.4,33.6
2016-05-17,90,40.0,,0.4,36.0
2016-05-18,70,40.0,,0.4,28.0
2016-05-19,74,40.0,,0.4,29.6
2016-05-20,58,40.0,,0.4,23.200000000000003
2016-05-21,53,40.0,,0.4,21.200000000000003
2016-05-22,36,40.0,,0.4,14.4
2016-05-23,77,40.0,,0.4,30.8
2016-05-24,83,40.0,,0.4,33.2
2016-05-25,85,40.0,,0.4,34.0
2016-05-26,68,40.0,,0.4,27.200000000000003
2016-05-27,63,40.0,,0.4,25.200000000000003
2016-05-28,47,40.0,,0.4,18.8
2016-05-29,27,40.0,,0.4,10.8
2016-05-30,35,40.0,,0.4,14.0
2016-05-31,89,40.0,,0.4,35.6
2016-06-01,83,41.0,False,0.41,34.03
2016-06-02,84,41.0,,0.41,34.44
2016-06-03,93,41.0,,0.41,38.129999999999995
2016-06-04,48,41.0,,0.41,19.68
2016-06-05,45,41.0,,0.41,18.45
2016-06-06,81,41.0,,0.41,33.21
2016-06-07,83,41.0,,0.41,34.03
2016-06-08,80,41.0,,0.41,32.8
2016-06-09,85,41.0,,0.41,34.85
2016-06-10,82,41.0,,0.41,33.62
2016-06-11,54,41.0,,0.41,22.139999999999997
2016-06-12,45,41.0,,0.41,18.45
2016-06-13,73,41.0,,0.41,29.93
2016-06-14,86,41.0,,0.41,35.26
2016-06-15,96,41.0,,0.41,39.36
2016-06-16,77,41.0,,0.41,31.569999999999997
2016-06-17,69,41.0,,0.41,28.29
2016-06-18,59,41.0,,0.41,24.189999999999998
2016-06-19,39,41.0,,0.41,15.989999999999998
2016-06-20,83,41.0,,0.41,34.03
2016-06-21,76,41.0,,0.41,31.159999999999997
2016-06-22,82,41.0,,0.41,33.62
2016-06-23,66,41.0,,0.41,27.06
2016-06-24,85,41.0,,0.41,34.85
2016-06-25,69,41.0,,0.41,28.29
2016-06-26,47,41.0,,0.41,19.27
2016-06-27,100,41.0,,0.41,41.0
2016-06-28,85,41.0,,0.41,34.85
2016-06-29,94,41.0,,0.41,38.54
2016-06-30,89,41.0,,0.41,36.489999999999995
2016-07-01,99,40.0,False,0.4,39.6
2016-07-02,43,40.0,,0.4,17.2
2016-07-03,43,40.0,,0.4,17.2
2016-07-04,49,40.0,,0.4,19.6
2016-07-05,75,40.0,,0.4,30.0
2016-07-06,96,40.0,,0.4,38.400000000000006
2016-07-07,83,40.0,,0.4,33.2
2016-07-08,74,40.0,,0.4,29.6
2016-07-09,58,40.0,,0.4,23.200000000000003
2016-07-10,59,40.0,,0.4,23.6
2016-07-11,79,40.0,,0.4,31.6
2016-07-12,91,40.0,,0.4,36.4
2016-07-13,96,40.0,,0.4,38.400000000000006
2016-07-14,83,40.0,,0.4,33.2
2016-07-15,85,40.0,,0.4,34.0
2016-07-16,52,40.0,,0.4,20.8
2016-07-17,35,40.0,,0.4,14.0
2016-07-18,77,40.0,,0.4,30.8
2016-07-19,93,40.0,,0.4,37.2
2016-07-20,86,40.0,,0.4,34.4
2016-07-21,84,40.0,,0.4,33.6
2016-07-22,70,40.0,,0.4,28.0
2016-07-23,60,40.0,,0.4,24.0
2016-07-24,48,40.0,,0.4,19.200000000000003
2016-07-25,77,40.0,,0.4,30.8
2016-07-26,99,40.0,,0.4,39.6
2016-07-27,100,40.0,,0.4,40.0
2016-07-28,93,40.0,,0.4,37.2
2016-07-29,100,40.0,,0.4,40.0
2016-07-30,46,40.0,,0.4,18.400000000000002
2016-07-31,50,40.0,,0.4,20.0
2016-08-01,98,37.0,False,0.37,36.26
2016-08-02,96,37.0,,0.37,35.519999999999996
2016-08-03,98,37.0,,0.37,36.26
2016-08-04,93,37.0,,0.37,34.41
2016-08-05,100,37.0,,0.37,37.0
2016-08-06,51,37.0,,0.37,18.87
2016-08-07,47,37.0,,0.37,17.39
2016-08-08,86,37.0,,0.37,31.82
2016-08-09,93,37.0,,0.37,34.41
2016-08-10,85,37.0,,0.37,31.45
2016-08-11,96,37.0,,0.37,35.519999999999996
2016-08-12,84,37.0,,0.37,31.08
2016-08-13,34,37.0,,0.37,12.58
2016-08-14,43,37.0,,0.37,15.91
2016-08-15,88,37.0,,0.37,32.56
2016-08-16,86,37.0,,0.37,31.82
2016-08-17,70,37.0,,0.37,25.9
2016-08-18,77,37.0,,0.37,28.49
2016-08-19,73,37.0,,0.37,27.009999999999998
2016-08-20,42,37.0,,0.37,15.54
2016-08-21,38,37.0,,0.37,14.06
2016-08-22,77,37.0,,0.37,28.49
2016-08-23,81,37.0,,0.37,29.97
2016-08-24,81,37.0,,0.37,29.97
2016-08-25,78,37.0,,0.37,28.86
2016-08-26,71,37.0,,0.37,26.27
2016-08-27,49,37.0,,0.37,18.13
2016-08-28,42,37.0,,0.37,15.54
2016-08-29,97,37.0,,0.37,35.89
2016-08-30,83,37.0,,0.37,30.71
2016-08-31,93,37.0,,0.37,34.41
2016-09-01,83,40.0,False,0.4,33.2
2016-09-02,63,40.0,,0.4,25.200000000000003
2016-09-03,45,40.0,,0.4,18.0
2016-09-04,38,40.0,,0.4,15.200000000000001
2016-09-05,56,40.0,,0.4,22.400000000000002
2016-09-06,78,40.0,,0.4,31.200000000000003
2016-09-07,91,40.0,,0.4,36.4
2016-09-08,100,40.0,,0.4,40.0
2016-09-09,92,40.0,,0.4,36.800000000000004
2016-09-10,45,40.0,,0.4,18.0
2016-09-11,44,40.0,,0.4,17.6
2016-09-12,77,40.0,,0.4,30.8
2016-09-13,92,40.0,,0.4,36.800000000000004
2016-09-14,80,40.0,,0.4,32.0
