date,short sell_unscaled,short sell_monthly,isPartial,scale,short sell
2018-04-17,37,46.0,,0.46,17.02
2018-04-18,100,46.0,,0.46,46.0
2018-04-19,63,46.0,,0.46,28.98
2018-04-20,52,46.0,,0.46,23.92
2018-04-21,15,46.0,,0.46,6.9
2018-04-22,0,46.0,,0.46,0.0
2018-04-23,61,46.0,,0.46,28.060000000000002
2018-04-24,49,46.0,,0.46,22.540000000000003
2018-04-25,37,46.0,,0.46,17.02
2018-04-26,74,46.0,,0.46,34.04
2018-04-27,26,46.0,,0.46,11.96
2018-04-28,31,46.0,,0.46,14.26
2018-04-29,46,46.0,,0.46,21.16
2018-04-30,37,46.0,,0.46,17.02
2018-05-01,56,42.0,False,0.42,23.52
2018-05-02,45,42.0,,0.42,18.9
2018-05-03,46,42.0,,0.42,19.32
2018-05-04,23,42.0,,0.42,9.66
2018-05-05,42,42.0,,0.42,17.64
2018-05-06,14,42.0,,0.42,5.88
2018-05-07,34,42.0,,0.42,14.28
2018-05-08,23,42.0,,0.42,9.66
2018-05-09,56,42.0,,0.42,23.52
2018-05-10,45,42.0,,0.42,18.9
2018-05-11,35,42.0,,0.42,14.7
2018-05-12,43,42.0,,0.42,18.06
2018-05-13,100,42.0,,0.42,42.0
2018-05-14,93,42.0,,0.42,39.059999999999995
2018-05-15,35,42.0,,0.42,14.7
2018-05-16,11,42.0,,0.42,4.62
2018-05-17,35,42.0,,0.42,14.7
2018-05-18,36,42.0,,0.42,15.12
2018-05-19,14,42.0,,0.42,5.88
2018-05-20,28,42.0,,0.42,11.76
2018-05-21,70,42.0,,0.42,29.4
2018-05-22,69,42.0,,0.42,28.98
2018-05-23,12,42.0,,0.42,5.04
2018-05-24,24,42.0,,0.42,10.08
2018-05-25,25,42.0,,0.42,10.5
2018-05-26,29,42.0,,0.42,12.18
2018-05-27,14,42.0,,0.42,5.88
2018-05-28,13,42.0,,0.42,5.46
2018-05-29,23,42.0,,0.42,9.66
2018-05-30,47,42.0,,0.42,19.74
2018-05-31,24,42.0,,0.42,10.08
2018-06-01,68,42.0,False,0.42,28.56
2018-06-02,60,42.0,,0.42,25.2
2018-06-03,0,42.0,,0.42,0.0
2018-06-04,49,42.0,,0.42,20.58
2018-06-05,66,42.0,,0.42,27.72
2018-06-06,50,42.0,,0.42,21.0
2018-06-07,100,42.0,,0.42,42.0
2018-06-08,34,42.0,,0.42,14.28
2018-06-09,98,42.0,,0.42,41.16
2018-06-10,20,42.0,,0.42,8.4
2018-06-11,64,42.0,,0.42,26.88
2018-06-12,78,42.0,,0.42,32.76
2018-06-13,63,42.0,,0.42,26.459999999999997
2018-06-14,66,42.0,,0.42,27.72
2018-06-15,35,42.0,,0.42,14.7
2018-06-16,80,42.0,,0.42,33.6
2018-06-17,20,42.0,,0.42,8.4
2018-06-18,33,42.0,,0.42,13.86
2018-06-19,50,42.0,,0.42,21.0
2018-06-20,0,42.0,,0.42,0.0
2018-06-21,34,42.0,,0.42,14.28
2018-06-22,52,42.0,,0.42,21.84
2018-06-23,0,42.0,,0.42,0.0
2018-06-24,40,42.0,,0.42,16.8
2018-06-25,50,42.0,,0.42,21.0
2018-06-26,0,42.0,,0.42,0.0
2018-06-27,51,42.0,,0.42,21.419999999999998
2018-06-28,17,42.0,,0.42,7.14
2018-06-29,88,42.0,,0.42,36.96
2018-06-30,20,42.0,,0.42,8.4
2018-07-01,38,32.0,False,0.32,12.16
2018-07-02,41,32.0,,0.32,13.120000000000001
2018-07-03,100,32.0,,0.32,32.0
2018-07-04,38,32.0,,0.32,12.16
2018-07-05,35,32.0,,0.32,11.200000000000001
2018-07-06,41,32.0,,0.32,13.120000000000001
2018-07-07,38,32.0,,0.32,12.16
2018-07-08,28,32.0,,0.32,8.96
2018-07-09,48,32.0,,0.32,15.36
2018-07-10,63,32.0,,0.32,20.16
2018-07-11,54,32.0,,0.32,17.28
2018-07-12,25,32.0,,0.32,8.0
2018-07-13,60,32.0,,0.32,19.2
2018-07-14,19,32.0,,0.32,6.08
2018-07-15,38,32.0,,0.32,12.16
2018-07-16,25,32.0,,0.32,8.0
2018-07-17,82,32.0,,0.32,26.240000000000002
2018-07-18,59,32.0,,0.32,18.88
2018-07-19,42,32.0,,0.32,13.44
2018-07-20,68,32.0,,0.32,21.76
2018-07-21,38,32.0,,0.32,12.16
2018-07-22,29,32.0,,0.32,9.28
2018-07-23,42,32.0,,0.32,13.44
2018-07-24,49,32.0,,0.32,15.68
2018-07-25,33,32.0,,0.32,10.56
2018-07-26,42,32.0,,0.32,13.44
2018-07-27,76,32.0,,0.32,24.32
2018-07-28,38,32.0,,0.32,12.16
2018-07-29,20,32.0,,0.32,6.4
2018-07-30,82,32.0,,0.32,26.240000000000002
2018-07-31,81,32.0,,0.32,25.92
2018-08-01,16,50.0,False,0.5,8.0
2018-08-02,32,50.0,,0.5,16.0
2018-08-03,85,50.0,,0.5,42.5
2018-08-04,19,50.0,,0.5,9.5
2018-08-05,57,50.0,,0.5,28.5
2018-08-06,16,50.0,,0.5,8.0
2018-08-07,0,50.0,,0.5,0.0
2018-08-08,49,50.0,,0.5,24.5
2018-08-09,32,50.0,,0.5,16.0
2018-08-10,33,50.0,,0.5,16.5
2018-08-11,57,50.0,,0.5,28.5
2018-08-12,19,50.0,,0.5,9.5
2018-08-13,50,50.0,,0.5,25.0
2018-08-14,33,50.0,,0.5,16.5
2018-08-15,83,50.0,,0.5,41.5
2018-08-16,84,50.0,,0.5,42.0
2018-08-17,66,50.0,,0.5,33.0
2018-08-18,39,50.0,,0.5,19.5
2018-08-19,19,50.0,,0.5,9.5
2018-08-20,33,50.0,,0.5,16.5
2018-08-21,82,50.0,,0.5,41.0
2018-08-22,16,50.0,,0.5,8.0
2018-08-23,33,50.0,,0.5,16.5
2018-08-24,100,50.0,,0.5,50.0
2018-08-25,19,50.0,,0.5,9.5
2018-08-26,0,50.0,,0.5,0.0
2018-08-27,65,50.0,,0.5,32.5
2018-08-28,65,50.0,,0.5,32.5
2018-08-29,48,50.0,,0.5,24.0
2018-08-30,48,50.0,,0.5,24.0
2018-08-31,33,50.0,,0.5,16.5
2018-09-01,50,49.0,False,0.49,24.5
2018-09-02,17,49.0,,0.49,8.33
2018-09-03,16,49.0,,0.49,7.84
2018-09-04,28,49.0,,0.49,13.719999999999999
2018-09-05,14,49.0,,0.49,6.859999999999999
2018-09-06,55,49.0,,0.49,26.95
2018-09-07,56,49.0,,0.49,27.439999999999998
2018-09-08,16,49.0,,0.49,7.84
2018-09-09,16,49.0,,0.49,7.84
2018-09-10,14,49.0,,0.49,6.859999999999999
2018-09-11,55,49.0,,0.49,26.95
2018-09-12,55,49.0,,0.49,26.95
2018-09-13,42,49.0,,0.49,20.58
2018-09-14,28,49.0,,0.49,13.719999999999999
2018-09-15,33,49.0,,0.49,16.169999999999998
2018-09-16,33,49.0,,0.49,16.169999999999998
2018-09-17,28,49.0,,0.49,13.719999999999999
2018-09-18,69,49.0,,0.49,33.81
2018-09-19,56,49.0,,0.49,27.439999999999998
2018-09-20,70,49.0,,0.49,34.3
2018-09-21,100,49.0,,0.49,49.0
2018-09-22,17,49.0,,0.49,8.33
2018-09-23,16,49.0,,0.49,7.84
2018-09-24,28,49.0,,0.49,13.719999999999999
2018-09-25,68,49.0,,0.49,33.32
2018-09-26,41,49.0,,0.49,20.09
2018-09-27,28,49.0,,0.49,13.719999999999999
2018-09-28,100,49.0,,0.49,49.0
2018-09-29,51,49.0,,0.49,24.99
2018-09-30,50,49.0,,0.49,24.5
2018-10-01,59,52.0,False,0.52,30.68
2018-10-02,45,52.0,,0.52,23.400000000000002
2018-10-03,59,52.0,,0.52,30.68
2018-10-04,30,52.0,,0.52,15.600000000000001
2018-10-05,100,52.0,,0.52,52.0
2018-10-06,64,52.0,,0.52,33.28
2018-10-07,52,52.0,,0.52,27.04
2018-10-08,83,52.0,,0.52,43.160000000000004
2018-10-09,30,52.0,,0.52,15.600000000000001
2018-10-10,75,52.0,,0.52,39.0
2018-10-11,76,52.0,,0.52,39.52
2018-10-12,32,52.0,,0.52,16.64
2018-10-13,46,52.0,,0.52,23.92
2018-10-14,18,52.0,,0.52,9.36
2018-10-15,38,52.0,,0.52,19.76
2018-10-16,68,52.0,,0.52,35.36
2018-10-17,53,52.0,,0.52,27.560000000000002
2018-10-18,46,52.0,,0.52,23.92
2018-10-19,47,52.0,,0.52,24.44
2018-10-20,62,52.0,,0.52,32.24
2018-10-21,36,52.0,,0.52,18.72
2018-10-22,23,52.0,,0.52,11.96
2018-10-23,23,52.0,,0.52,11.96
2018-10-24,58,52.0,,0.52,30.16
2018-10-25,92,52.0,,0.52,47.84
2018-10-26,47,52.0,,0.52,24.44
2018-10-27,36,52.0,,0.52,18.72
2018-10-28,36,52.0,,0.52,18.72
2018-10-29,74,52.0,,0.52,38.480000000000004
2018-10-30,45,52.0,,0.52,23.400000000000002
2018-10-31,78,52.0,,0.52,40.56
2018-11-01,97,45.0,False,0.45,43.65
2018-11-02,52,45.0,,0.45,23.400000000000002
2018-11-03,49,45.0,,0.45,22.05
2018-11-04,47,45.0,,0.45,21.150000000000002
2018-11-05,85,45.0,,0.45,38.25
2018-11-06,60,45.0,,0.45,27.0
2018-11-07,80,45.0,,0.45,36.0
2018-11-08,59,45.0,,0.45,26.55
2018-11-09,62,45.0,,0.45,27.900000000000002
2018-11-10,60,45.0,,0.45,27.0
2018-11-11,48,45.0,,0.45,21.6
2018-11-12,71,45.0,,0.45,31.95
2018-11-13,80,45.0,,0.45,36.0
2018-11-14,62,45.0,,0.45,27.900000000000002
2018-11-15,81,45.0,,0.45,36.45
2018-11-16,52,45.0,,0.45,23.400000000000002
2018-11-17,24,45.0,,0.45,10.8
2018-11-18,48,45.0,,0.45,21.6
2018-11-19,42,45.0,,0.45,18.900000000000002
2018-11-20,63,45.0,,0.45,28.35
2018-11-21,34,45.0,,0.45,15.3
2018-11-22,24,45.0,,0.45,10.8
2018-11-23,57,45.0,,0.45,25.650000000000002
2018-11-24,35,45.0,,0.45,15.75
2018-11-25,47,45.0,,0.45,21.150000000000002
2018-11-26,85,45.0,,0.45,38.25
2018-11-27,39,45.0,,0.45,17.55
2018-11-28,100,45.0,,0.45,45.0
2018-11-29,80,45.0,,0.45,36.0
2018-11-30,69,45.0,,0.45,31.05
2018-12-01,16,44.0,False,0.44,7.04
2018-12-02,24,44.0,,0.44,10.56
2018-12-03,47,44.0,,0.44,20.68
2018-12-04,48,44.0,,0.44,21.12
2018-12-05,27,44.0,,0.44,11.88
2018-12-06,34,44.0,,0.44,14.96
2018-12-07,21,44.0,,0.44,9.24
2018-12-08,42,44.0,,0.44,18.48
2018-12-09,48,44.0,,0.44,21.12
2018-12-10,55,44.0,,0.44,24.2
2018-12-11,41,44.0,,0.44,18.04
2018-12-12,56,44.0,,0.44,24.64
2018-12-13,35,44.0,,0.44,15.4
2018-12-14,34,44.0,,0.44,14.96
2018-12-15,34,44.0,,0.44,14.96
2018-12-16,25,44.0,,0.44,11.0
2018-12-17,26,44.0,,0.44,11.44
2018-12-18,68,44.0,,0.44,29.92
2018-12-19,44,44.0,,0.44,19.36
2018-12-20,44,44.0,,0.44,19.36
2018-12-21,46,44.0,,0.44,20.24
2018-12-22,18,44.0,,0.44,7.92
2018-12-23,18,44.0,,0.44,7.92
2018-12-24,69,44.0,,0.44,30.36
2018-12-25,29,44.0,,0.44,12.76
2018-12-26,100,44.0,,0.44,44.0
2018-12-27,39,44.0,,0.44,17.16
2018-12-28,46,44.0,,0.44,20.24
2018-12-29,17,44.0,,0.44,7.48
2018-12-30,25,44.0,,0.44,11.0
2018-12-31,39,44.0,,0.44,17.16
2019-01-01,31,37.0,False,0.37,11.47
2019-01-02,13,37.0,,0.37,4.81
2019-01-03,77,37.0,,0.37,28.49
2019-01-04,77,37.0,,0.37,28.49
2019-01-05,0,37.0,,0.37,0.0
2019-01-06,14,37.0,,0.37,5.18
2019-01-07,50,37.0,,0.37,18.5
2019-01-08,37,37.0,,0.37,13.69
2019-01-09,75,37.0,,0.37,27.75
2019-01-10,37,37.0,,0.37,13.69
2019-01-11,77,37.0,,0.37,28.49
2019-01-12,0,37.0,,0.37,0.0
2019-01-13,100,37.0,,0.37,37.0
2019-01-14,74,37.0,,0.37,27.38
2019-01-15,61,37.0,,0.37,22.57
2019-01-16,25,37.0,,0.37,9.25
2019-01-17,12,37.0,,0.37,4.4399999999999995
2019-01-18,50,37.0,,0.37,18.5
2019-01-19,29,37.0,,0.37,10.73
2019-01-20,14,37.0,,0.37,5.18
2019-01-21,38,37.0,,0.37,14.06
2019-01-22,48,37.0,,0.37,17.759999999999998
2019-01-23,24,37.0,,0.37,8.879999999999999
2019-01-24,24,37.0,,0.37,8.879999999999999
2019-01-25,50,37.0,,0.37,18.5
2019-01-26,30,37.0,,0.37,11.1
2019-01-27,29,37.0,,0.37,10.73
2019-01-28,36,37.0,,0.37,13.32
2019-01-29,72,37.0,,0.37,26.64
2019-01-30,0,37.0,,0.37,0.0
2019-01-31,37,37.0,,0.37,13.69
2019-02-01,58,41.0,False,0.41,23.779999999999998
2019-02-02,25,41.0,,0.41,10.25
2019-02-03,100,41.0,,0.41,41.0
2019-02-04,41,41.0,,0.41,16.81
2019-02-05,85,41.0,,0.41,34.85
2019-02-06,71,41.0,,0.41,29.11
2019-02-07,85,41.0,,0.41,34.85
2019-02-08,65,41.0,,0.41,26.65
2019-02-09,51,41.0,,0.41,20.91
2019-02-10,50,41.0,,0.41,20.5
2019-02-11,76,41.0,,0.41,31.159999999999997
2019-02-12,85,41.0,,0.41,34.85
2019-02-13,64,41.0,,0.41,26.24
2019-02-14,50,41.0,,0.41,20.5
2019-02-15,23,41.0,,0.41,9.43
2019-02-16,26,41.0,,0.41,10.66
2019-02-17,34,41.0,,0.41,13.94
2019-02-18,38,41.0,,0.41,15.579999999999998
2019-02-19,72,41.0,,0.41,29.52
2019-02-20,71,41.0,,0.41,29.11
2019-02-21,50,41.0,,0.41,20.5
2019-02-22,51,41.0,,0.41,20.91
2019-02-23,33,41.0,,0.41,13.53
2019-02-24,51,41.0,,0.41,20.91
2019-02-25,62,41.0,,0.41,25.419999999999998
2019-02-26,64,41.0,,0.41,26.24
2019-02-27,35,41.0,,0.41,14.35
2019-02-28,29,41.0,,0.41,11.889999999999999
2019-03-01,45,43.0,False,0.43,19.35
2019-03-02,43,43.0,,0.43,18.49
2019-03-03,63,43.0,,0.43,27.09
2019-03-04,89,43.0,,0.43,38.269999999999996
2019-03-05,45,43.0,,0.43,19.35
2019-03-06,61,43.0,,0.43,26.23
2019-03-07,54,43.0,,0.43,23.22
2019-03-08,28,43.0,,0.43,12.04
2019-03-09,45,43.0,,0.43,19.35
2019-03-10,22,43.0,,0.43,9.459999999999999
2019-03-11,55,43.0,,0.43,23.65
2019-03-12,64,43.0,,0.43,27.52
2019-03-13,28,43.0,,0.43,12.04
2019-03-14,55,43.0,,0.43,23.65
2019-03-15,46,43.0,,0.43,19.78
2019-03-16,87,43.0,,0.43,37.41
2019-03-17,34,43.0,,0.43,14.62
2019-03-18,19,43.0,,0.43,8.17
2019-03-19,100,43.0,,0.43,43.0
2019-03-20,47,43.0,,0.43,20.21
2019-03-21,74,43.0,,0.43,31.82
2019-03-22,57,43.0,,0.43,24.509999999999998
2019-03-23,44,43.0,,0.43,18.919999999999998
2019-03-24,72,43.0,,0.43,30.96
2019-03-25,55,43.0,,0.43,23.65
2019-03-26,66,43.0,,0.43,28.38
2019-03-27,76,43.0,,0.43,32.68
2019-03-28,93,43.0,,0.43,39.99
2019-03-29,66,43.0,,0.43,28.38
2019-03-30,0,43.0,,0.43,0.0
2019-03-31,54,43.0,,0.43,23.22
2019-04-01,24,43.0,False,0.43,10.32
2019-04-02,36,43.0,,0.43,15.48
2019-04-03,36,43.0,,0.43,15.48
2019-04-04,72,43.0,,0.43,30.96
2019-04-05,56,43.0,,0.43,24.08
2019-04-06,29,43.0,,0.43,12.47
2019-04-07,44,43.0,,0.43,18.919999999999998
2019-04-08,24,43.0,,0.43,10.32
2019-04-09,30,43.0,,0.43,12.9
2019-04-10,24,43.0,,0.43,10.32
2019-04-11,59,43.0,,0.43,25.37
2019-04-12,56,43.0,,0.43,24.08
2019-04-13,30,43.0,,0.43,12.9
2019-04-14,44,43.0,,0.43,18.919999999999998
2019-04-15,60,43.0,,0.43,25.8
2019-04-16,67,43.0,,0.43,28.81
2019-04-17,37,43.0,,0.43,15.91
2019-04-18,100,43.0,,0.43,43.0
2019-04-19,40,43.0,,0.43,17.2
2019-04-20,45,43.0,,0.43,19.35
2019-04-21,24,43.0,,0.43,10.32
2019-04-22,51,43.0,,0.43,21.93
2019-04-23,25,43.0,,0.43,10.75
2019-04-24,37,43.0,,0.43,15.91
2019-04-25,54,43.0,,0.43,23.22
2019-04-26,61,43.0,,0.43,26.23
2019-04-27,29,43.0,,0.43,12.47
2019-04-28,59,43.0,,0.43,25.37
2019-04-29,30,43.0,,0.43,12.9
2019-04-30,53,43.0,,0.43,22.79
2019-05-01,54,39.0,False,0.39,21.060000000000002
2019-05-02,13,39.0,,0.39,5.07
2019-05-03,41,39.0,,0.39,15.99
2019-05-04,65,39.0,,0.39,25.35
2019-05-05,81,39.0,,0.39,31.59
2019-05-06,54,39.0,,0.39,21.060000000000002
2019-05-07,13,39.0,,0.39,5.07
2019-05-08,41,39.0,,0.39,15.99
2019-05-09,13,39.0,,0.39,5.07
2019-05-10,28,39.0,,0.39,10.92
2019-05-11,34,39.0,,0.39,13.26
2019-05-12,33,39.0,,0.39,12.870000000000001
2019-05-13,55,39.0,,0.39,21.45
2019-05-14,83,39.0,,0.39,32.370000000000005
2019-05-15,56,39.0,,0.39,21.84
2019-05-16,55,39.0,,0.39,21.45
2019-05-17,14,39.0,,0.39,5.46
2019-05-18,17,39.0,,0.39,6.63
2019-05-19,34,39.0,,0.39,13.26
2019-05-20,82,39.0,,0.39,31.98
2019-05-21,41,39.0,,0.39,15.99
2019-05-22,42,39.0,,0.39,16.38
2019-05-23,42,39.0,,0.39,16.38
2019-05-24,58,39.0,,0.39,22.62
2019-05-25,18,39.0,,0.39,7.0200000000000005
2019-05-26,53,39.0,,0.39,20.67
2019-05-27,17,39.0,,0.39,6.63
2019-05-28,0,39.0,,0.39,0.0
2019-05-29,54,39.0,,0.39,21.060000000000002
2019-05-30,41,39.0,,0.39,15.99
2019-05-31,100,39.0,,0.39,39.0
2019-06-01,42,43.0,False,0.43,18.06
2019-06-02,20,43.0,,0.43,8.6
2019-06-03,43,43.0,,0.43,18.49
2019-06-04,27,43.0,,0.43,11.61
2019-06-05,53,43.0,,0.43,22.79
2019-06-06,35,43.0,,0.43,15.049999999999999
2019-06-07,36,43.0,,0.43,15.48
2019-06-08,53,43.0,,0.43,22.79
2019-06-09,42,43.0,,0.43,18.06
2019-06-10,35,43.0,,0.43,15.049999999999999
2019-06-11,89,43.0,,0.43,38.269999999999996
2019-06-12,100,43.0,,0.43,43.0
2019-06-13,35,43.0,,0.43,15.049999999999999
2019-06-14,36,43.0,,0.43,15.48
2019-06-15,84,43.0,,0.43,36.12
2019-06-16,63,43.0,,0.43,27.09
2019-06-17,27,43.0,,0.43,11.61
2019-06-18,53,43.0,,0.43,22.79
2019-06-19,62,43.0,,0.43,26.66
2019-06-20,45,43.0,,0.43,19.35
2019-06-21,100,43.0,,0.43,43.0
2019-06-22,43,43.0,,0.43,18.49
2019-06-23,43,43.0,,0.43,18.49
2019-06-24,63,43.0,,0.43,27.09
2019-06-25,73,43.0,,0.43,31.39
2019-06-26,63,43.0,,0.43,27.09
2019-06-27,36,43.0,,0.43,15.48
2019-06-28,38,43.0,,0.43,16.34
2019-06-29,32,43.0,,0.43,13.76
2019-06-30,22,43.0,,0.43,9.459999999999999
2019-07-01,59,32.0,False,0.32,18.88
2019-07-02,39,32.0,,0.32,12.48
2019-07-03,100,32.0,,0.32,32.0
2019-07-04,34,32.0,,0.32,10.88
2019-07-05,22,32.0,,0.32,7.04
2019-07-06,22,32.0,,0.32,7.04
2019-07-07,33,32.0,,0.32,10.56
2019-07-08,67,32.0,,0.32,21.44
2019-07-09,58,32.0,,0.32,18.56
2019-07-10,59,32.0,,0.32,18.88
2019-07-11,48,32.0,,0.32,15.36
2019-07-12,50,32.0,,0.32,16.0
2019-07-13,34,32.0,,0.32,10.88
2019-07-14,69,32.0,,0.32,22.080000000000002
2019-07-15,49,32.0,,0.32,15.68
2019-07-16,48,32.0,,0.32,15.36
2019-07-17,19,32.0,,0.32,6.08
2019-07-18,20,32.0,,0.32,6.4
2019-07-19,40,32.0,,0.32,12.8
2019-07-20,23,32.0,,0.32,7.36
2019-07-21,46,32.0,,0.32,14.72
2019-07-22,49,32.0,,0.32,15.68
2019-07-23,68,32.0,,0.32,21.76
2019-07-24,51,32.0,,0.32,16.32
2019-07-25,70,32.0,,0.32,22.400000000000002
2019-07-26,42,32.0,,0.32,13.44
2019-07-27,59,32.0,,0.32,18.88
2019-07-28,69,32.0,,0.32,22.080000000000002
2019-07-29,50,32.0,,0.32,16.0
2019-07-30,100,32.0,,0.32,32.0
2019-07-31,50,32.0,,0.32,16.0
2019-08-01,87,39.0,False,0.39,33.93
2019-08-02,37,39.0,,0.39,14.43
2019-08-03,40,39.0,,0.39,15.600000000000001
2019-08-04,20,39.0,,0.39,7.800000000000001
2019-08-05,52,39.0,,0.39,20.28
2019-08-06,17,39.0,,0.39,6.63
2019-08-07,0,39.0,,0.39,0.0
2019-08-08,53,39.0,,0.39,20.67
2019-08-09,70,39.0,,0.39,27.3
2019-08-10,20,39.0,,0.39,7.800000000000001
2019-08-11,61,39.0,,0.39,23.79
2019-08-12,52,39.0,,0.39,20.28
2019-08-13,17,39.0,,0.39,6.63
2019-08-14,17,39.0,,0.39,6.63
2019-08-15,34,39.0,,0.39,13.26
2019-08-16,34,39.0,,0.39,13.26
2019-08-17,59,39.0,,0.39,23.01
2019-08-18,40,39.0,,0.39,15.600000000000001
2019-08-19,84,39.0,,0.39,32.76
2019-08-20,100,39.0,,0.39,39.0
2019-08-21,17,39.0,,0.39,6.63
2019-08-22,51,39.0,,0.39,19.89
2019-08-23,33,39.0,,0.39,12.870000000000001
2019-08-24,39,39.0,,0.39,15.21
2019-08-25,58,39.0,,0.39,22.62
2019-08-26,49,39.0,,0.39,19.11
2019-08-27,67,39.0,,0.39,26.130000000000003
2019-08-28,49,39.0,,0.39,19.11
2019-08-29,49,39.0,,0.39,19.11
2019-08-30,0,39.0,,0.39,0.0
2019-08-31,57,39.0,,0.39,22.23
2019-09-01,41,40.0,False,0.4,16.400000000000002
2019-09-02,60,40.0,,0.4,24.0
2019-09-03,47,40.0,,0.4,18.8
2019-09-04,67,40.0,,0.4,26.8
2019-09-05,60,40.0,,0.4,24.0
2019-09-06,74,40.0,,0.4,29.6
2019-09-07,32,40.0,,0.4,12.8
2019-09-08,63,40.0,,0.4,25.200000000000003
2019-09-09,40,40.0,,0.4,16.0
2019-09-10,47,40.0,,0.4,18.8
2019-09-11,54,40.0,,0.4,21.6
2019-09-12,13,40.0,,0.4,5.2
2019-09-13,68,40.0,,0.4,27.200000000000003
2019-09-14,49,40.0,,0.4,19.6
2019-09-15,39,40.0,,0.4,15.600000000000001
2019-09-16,72,40.0,,0.4,28.8
2019-09-17,46,40.0,,0.4,18.400000000000002
2019-09-18,53,40.0,,0.4,21.200000000000003
2019-09-19,34,40.0,,0.4,13.600000000000001
2019-09-20,40,40.0,,0.4,16.0
2019-09-21,32,40.0,,0.4,12.8
2019-09-22,47,40.0,,0.4,18.8
2019-09-23,52,40.0,,0.4,20.8
2019-09-24,100,40.0,,0.4,40.0
2019-09-25,54,40.0,,0.4,21.6
2019-09-26,48,40.0,,0.4,19.200000000000003
2019-09-27,35,40.0,,0.4,14.0
2019-09-28,17,40.0,,0.4,6.800000000000001
2019-09-29,40,40.0,,0.4,16.0
2019-09-30,40,40.0,,0.4,16.0
2019-10-01,77,35.0,False,0.35,26.95
2019-10-02,38,35.0,,0.35,13.299999999999999
2019-10-03,23,35.0,,0.35,8.049999999999999
2019-10-04,64,35.0,,0.35,22.4
2019-10-05,74,35.0,,0.35,25.9
2019-10-06,46,35.0,,0.35,16.099999999999998
2019-10-07,92,35.0,,0.35,32.199999999999996
2019-10-08,31,35.0,,0.35,10.85
2019-10-09,63,35.0,,0.35,22.049999999999997
2019-10-10,62,35.0,,0.35,21.7
2019-10-11,63,35.0,,0.35,22.049999999999997
2019-10-12,28,35.0,,0.35,9.799999999999999
2019-10-13,55,35.0,,0.35,19.25
2019-10-14,16,35.0,,0.35,5.6
2019-10-15,100,35.0,,0.35,35.0
2019-10-16,47,35.0,,0.35,16.45
2019-10-17,39,35.0,,0.35,13.649999999999999
2019-10-18,16,35.0,,0.35,5.6
2019-10-19,28,35.0,,0.35,9.799999999999999
2019-10-20,89,35.0,,0.35,31.15
2019-10-21,74,35.0,,0.35,25.9
2019-10-22,59,35.0,,0.35,20.65
2019-10-23,46,35.0,,0.35,16.099999999999998
2019-10-24,38,35.0,,0.35,13.299999999999999
2019-10-25,87,35.0,,0.35,30.45
2019-10-26,27,35.0,,0.35,9.45
2019-10-27,36,35.0,,0.35,12.6
2019-10-28,37,35.0,,0.35,12.95
2019-10-29,61,35.0,,0.35,21.349999999999998
2019-10-30,45,35.0,,0.35,15.749999999999998
2019-10-31,16,35.0,,0.35,5.6
2019-11-01,100,36.0,False,0.36,36.0
2019-11-02,22,36.0,,0.36,7.92
2019-11-03,22,36.0,,0.36,7.92
2019-11-04,76,36.0,,0.36,27.36
2019-11-05,47,36.0,,0.36,16.919999999999998
2019-11-06,46,36.0,,0.36,16.56
2019-11-07,75,36.0,,0.36,27.0
2019-11-08,57,36.0,,0.36,20.52
2019-11-09,55,36.0,,0.36,19.8
2019-11-10,22,36.0,,0.36,7.92
2019-11-11,85,36.0,,0.36,30.599999999999998
2019-11-12,45,36.0,,0.36,16.2
2019-11-13,74,36.0,,0.36,26.64
2019-11-14,83,36.0,,0.36,29.88
2019-11-15,83,36.0,,0.36,29.88
2019-11-16,65,36.0,,0.36,23.4
2019-11-17,64,36.0,,0.36,23.04
2019-11-18,46,36.0,,0.36,16.56
2019-11-19,65,36.0,,0.36,23.4
2019-11-20,38,36.0,,0.36,13.68
2019-11-21,57,36.0,,0.36,20.52
2019-11-22,29,36.0,,0.36,10.44
2019-11-23,21,36.0,,0.36,7.56
2019-11-24,44,36.0,,0.36,15.84
2019-11-25,28,36.0,,0.36,10.08
2019-11-26,58,36.0,,0.36,20.88
2019-11-27,20,36.0,,0.36,7.199999999999999
2019-11-28,65,36.0,,0.36,23.4
2019-11-29,62,36.0,,0.36,22.32
2019-11-30,21,36.0,,0.36,7.56
2019-12-01,30,35.0,False,0.35,10.5
2019-12-02,45,35.0,,0.35,15.749999999999998
2019-12-03,60,35.0,,0.35,21.0
2019-12-04,41,35.0,,0.35,14.35
2019-12-05,41,35.0,,0.35,14.35
2019-12-06,69,35.0,,0.35,24.15
2019-12-07,64,35.0,,0.35,22.4
2019-12-08,31,35.0,,0.35,10.85
2019-12-09,41,35.0,,0.35,14.35
2019-12-10,41,35.0,,0.35,14.35
2019-12-11,61,35.0,,0.35,21.349999999999998
2019-12-12,55,35.0,,0.35,19.25
2019-12-13,41,35.0,,0.35,14.35
2019-12-14,16,35.0,,0.35,5.6
2019-12-15,32,35.0,,0.35,11.2
2019-12-16,68,35.0,,0.35,23.799999999999997
2019-12-17,55,35.0,,0.35,19.25
2019-12-18,55,35.0,,0.35,19.25
2019-12-19,49,35.0,,0.35,17.15
2019-12-20,44,35.0,,0.35,15.399999999999999
2019-12-21,17,35.0,,0.35,5.949999999999999
2019-12-22,25,35.0,,0.35,8.75
