date,vaccine_unscaled,vaccine_monthly,isPartial,scale,vaccine
2018-03-08,88,18.0,,0.18,15.84
2018-03-09,95,18.0,,0.18,17.099999999999998
2018-03-10,69,18.0,,0.18,12.42
2018-03-11,64,18.0,,0.18,11.52
2018-03-12,84,18.0,,0.18,15.12
2018-03-13,86,18.0,,0.18,15.479999999999999
2018-03-14,79,18.0,,0.18,14.219999999999999
2018-03-15,98,18.0,,0.18,17.64
2018-03-16,70,18.0,,0.18,12.6
2018-03-17,57,18.0,,0.18,10.26
2018-03-18,46,18.0,,0.18,8.28
2018-03-19,79,18.0,,0.18,14.219999999999999
2018-03-20,91,18.0,,0.18,16.38
2018-03-21,87,18.0,,0.18,15.66
2018-03-22,84,18.0,,0.18,15.12
2018-03-23,90,18.0,,0.18,16.2
2018-03-24,63,18.0,,0.18,11.34
2018-03-25,51,18.0,,0.18,9.18
2018-03-26,83,18.0,,0.18,14.94
2018-03-27,93,18.0,,0.18,16.74
2018-03-28,85,18.0,,0.18,15.299999999999999
2018-03-29,100,18.0,,0.18,18.0
2018-03-30,78,18.0,,0.18,14.04
2018-03-31,62,18.0,,0.18,11.16
2018-04-01,43,19.0,False,0.19,8.17
2018-04-02,72,19.0,,0.19,13.68
2018-04-03,87,19.0,,0.19,16.53
2018-04-04,89,19.0,,0.19,16.91
2018-04-05,91,19.0,,0.19,17.29
2018-04-06,82,19.0,,0.19,15.58
2018-04-07,57,19.0,,0.19,10.83
2018-04-08,55,19.0,,0.19,10.45
2018-04-09,81,19.0,,0.19,15.39
2018-04-10,96,19.0,,0.19,18.240000000000002
2018-04-11,83,19.0,,0.19,15.77
2018-04-12,91,19.0,,0.19,17.29
2018-04-13,84,19.0,,0.19,15.96
2018-04-14,49,19.0,,0.19,9.31
2018-04-15,60,19.0,,0.19,11.4
2018-04-16,92,19.0,,0.19,17.48
2018-04-17,84,19.0,,0.19,15.96
2018-04-18,97,19.0,,0.19,18.43
2018-04-19,84,19.0,,0.19,15.96
2018-04-20,68,19.0,,0.19,12.92
2018-04-21,55,19.0,,0.19,10.45
2018-04-22,57,19.0,,0.19,10.83
2018-04-23,100,19.0,,0.19,19.0
2018-04-24,82,19.0,,0.19,15.58
2018-04-25,93,19.0,,0.19,17.67
2018-04-26,93,19.0,,0.19,17.67
2018-04-27,76,19.0,,0.19,14.44
2018-04-28,59,19.0,,0.19,11.21
2018-04-29,67,19.0,,0.19,12.73
2018-04-30,92,19.0,,0.19,17.48
2018-05-01,83,20.0,False,0.2,16.6
2018-05-02,100,20.0,,0.2,20.0
2018-05-03,99,20.0,,0.2,19.8
2018-05-04,85,20.0,,0.2,17.0
2018-05-05,61,20.0,,0.2,12.200000000000001
2018-05-06,58,20.0,,0.2,11.600000000000001
2018-05-07,88,20.0,,0.2,17.6
2018-05-08,93,20.0,,0.2,18.6
2018-05-09,98,20.0,,0.2,19.6
2018-05-10,96,20.0,,0.2,19.200000000000003
2018-05-11,82,20.0,,0.2,16.400000000000002
2018-05-12,56,20.0,,0.2,11.200000000000001
2018-05-13,42,20.0,,0.2,8.4
2018-05-14,80,20.0,,0.2,16.0
2018-05-15,81,20.0,,0.2,16.2
2018-05-16,85,20.0,,0.2,17.0
2018-05-17,78,20.0,,0.2,15.600000000000001
2018-05-18,92,20.0,,0.2,18.400000000000002
2018-05-19,55,20.0,,0.2,11.0
2018-05-20,50,20.0,,0.2,10.0
2018-05-21,75,20.0,,0.2,15.0
2018-05-22,93,20.0,,0.2,18.6
2018-05-23,89,20.0,,0.2,17.8
2018-05-24,88,20.0,,0.2,17.6
2018-05-25,83,20.0,,0.2,16.6
2018-05-26,50,20.0,,0.2,10.0
2018-05-27,51,20.0,,0.2,10.200000000000001
2018-05-28,49,20.0,,0.2,9.8
2018-05-29,87,20.0,,0.2,17.400000000000002
2018-05-30,97,20.0,,0.2,19.400000000000002
2018-05-31,100,20.0,,0.2,20.0
2018-06-01,79,21.0,False,0.21,16.59
2018-06-02,68,21.0,,0.21,14.28
2018-06-03,53,21.0,,0.21,11.129999999999999
2018-06-04,78,21.0,,0.21,16.38
2018-06-05,89,21.0,,0.21,18.689999999999998
2018-06-06,83,21.0,,0.21,17.43
2018-06-07,82,21.0,,0.21,17.22
2018-06-08,81,21.0,,0.21,17.009999999999998
2018-06-09,58,21.0,,0.21,12.18
2018-06-10,54,21.0,,0.21,11.34
2018-06-11,89,21.0,,0.21,18.689999999999998
2018-06-12,89,21.0,,0.21,18.689999999999998
2018-06-13,88,21.0,,0.21,18.48
2018-06-14,98,21.0,,0.21,20.58
2018-06-15,78,21.0,,0.21,16.38
2018-06-16,52,21.0,,0.21,10.92
2018-06-17,49,21.0,,0.21,10.29
2018-06-18,91,21.0,,0.21,19.11
2018-06-19,100,21.0,,0.21,21.0
2018-06-20,88,21.0,,0.21,18.48
2018-06-21,76,21.0,,0.21,15.959999999999999
2018-06-22,84,21.0,,0.21,17.64
2018-06-23,68,21.0,,0.21,14.28
2018-06-24,50,21.0,,0.21,10.5
2018-06-25,87,21.0,,0.21,18.27
2018-06-26,96,21.0,,0.21,20.16
2018-06-27,85,21.0,,0.21,17.849999999999998
2018-06-28,91,21.0,,0.21,19.11
2018-06-29,88,21.0,,0.21,18.48
2018-06-30,64,21.0,,0.21,13.44
2018-07-01,63,21.0,False,0.21,13.229999999999999
2018-07-02,84,21.0,,0.21,17.64
2018-07-03,77,21.0,,0.21,16.169999999999998
2018-07-04,54,21.0,,0.21,11.34
2018-07-05,78,21.0,,0.21,16.38
2018-07-06,74,21.0,,0.21,15.54
2018-07-07,54,21.0,,0.21,11.34
2018-07-08,45,21.0,,0.21,9.45
2018-07-09,93,21.0,,0.21,19.529999999999998
2018-07-10,86,21.0,,0.21,18.06
2018-07-11,91,21.0,,0.21,19.11
2018-07-12,98,21.0,,0.21,20.58
2018-07-13,77,21.0,,0.21,16.169999999999998
2018-07-14,63,21.0,,0.21,13.229999999999999
2018-07-15,49,21.0,,0.21,10.29
2018-07-16,79,21.0,,0.21,16.59
2018-07-17,94,21.0,,0.21,19.74
2018-07-18,87,21.0,,0.21,18.27
2018-07-19,80,21.0,,0.21,16.8
2018-07-20,72,21.0,,0.21,15.12
2018-07-21,66,21.0,,0.21,13.86
2018-07-22,52,21.0,,0.21,10.92
2018-07-23,95,21.0,,0.21,19.95
2018-07-24,100,21.0,,0.21,21.0
2018-07-25,82,21.0,,0.21,17.22
2018-07-26,92,21.0,,0.21,19.32
2018-07-27,76,21.0,,0.21,15.959999999999999
2018-07-28,57,21.0,,0.21,11.969999999999999
2018-07-29,57,21.0,,0.21,11.969999999999999
2018-07-30,78,21.0,,0.21,16.38
2018-07-31,94,21.0,,0.21,19.74
2018-08-01,82,23.0,False,0.23,18.86
2018-08-02,82,23.0,,0.23,18.86
2018-08-03,77,23.0,,0.23,17.71
2018-08-04,54,23.0,,0.23,12.42
2018-08-05,41,23.0,,0.23,9.43
2018-08-06,87,23.0,,0.23,20.01
2018-08-07,94,23.0,,0.23,21.62
2018-08-08,91,23.0,,0.23,20.93
2018-08-09,87,23.0,,0.23,20.01
2018-08-10,86,23.0,,0.23,19.78
2018-08-11,52,23.0,,0.23,11.96
2018-08-12,56,23.0,,0.23,12.88
2018-08-13,88,23.0,,0.23,20.240000000000002
2018-08-14,92,23.0,,0.23,21.16
2018-08-15,100,23.0,,0.23,23.0
2018-08-16,98,23.0,,0.23,22.540000000000003
2018-08-17,87,23.0,,0.23,20.01
2018-08-18,55,23.0,,0.23,12.65
2018-08-19,54,23.0,,0.23,12.42
2018-08-20,81,23.0,,0.23,18.630000000000003
2018-08-21,90,23.0,,0.23,20.7
2018-08-22,89,23.0,,0.23,20.470000000000002
2018-08-23,93,23.0,,0.23,21.39
2018-08-24,79,23.0,,0.23,18.17
2018-08-25,59,23.0,,0.23,13.57
2018-08-26,54,23.0,,0.23,12.42
2018-08-27,85,23.0,,0.23,19.55
2018-08-28,83,23.0,,0.23,19.09
2018-08-29,86,23.0,,0.23,19.78
2018-08-30,77,23.0,,0.23,17.71
2018-08-31,81,23.0,,0.23,18.630000000000003
2018-09-01,52,23.0,False,0.23,11.96
2018-09-02,39,23.0,,0.23,8.97
2018-09-03,41,23.0,,0.23,9.43
2018-09-04,77,23.0,,0.23,17.71
2018-09-05,83,23.0,,0.23,19.09
2018-09-06,77,23.0,,0.23,17.71
2018-09-07,80,23.0,,0.23,18.400000000000002
2018-09-08,57,23.0,,0.23,13.110000000000001
2018-09-09,48,23.0,,0.23,11.040000000000001
2018-09-10,77,23.0,,0.23,17.71
2018-09-11,81,23.0,,0.23,18.630000000000003
2018-09-12,80,23.0,,0.23,18.400000000000002
2018-09-13,75,23.0,,0.23,17.25
2018-09-14,82,23.0,,0.23,18.86
2018-09-15,53,23.0,,0.23,12.190000000000001
2018-09-16,51,23.0,,0.23,11.73
2018-09-17,75,23.0,,0.23,17.25
2018-09-18,83,23.0,,0.23,19.09
2018-09-19,89,23.0,,0.23,20.470000000000002
2018-09-20,76,23.0,,0.23,17.48
2018-09-21,69,23.0,,0.23,15.870000000000001
2018-09-22,49,23.0,,0.23,11.270000000000001
2018-09-23,45,23.0,,0.23,10.35
2018-09-24,77,23.0,,0.23,17.71
2018-09-25,87,23.0,,0.23,20.01
2018-09-26,100,23.0,,0.23,23.0
2018-09-27,90,23.0,,0.23,20.7
2018-09-28,80,23.0,,0.23,18.400000000000002
2018-09-29,58,23.0,,0.23,13.34
2018-09-30,43,23.0,,0.23,9.89
2018-10-01,73,27.0,False,0.27,19.71
2018-10-02,77,27.0,,0.27,20.790000000000003
2018-10-03,86,27.0,,0.27,23.220000000000002
2018-10-04,86,27.0,,0.27,23.220000000000002
2018-10-05,63,27.0,,0.27,17.01
2018-10-06,55,27.0,,0.27,14.850000000000001
2018-10-07,43,27.0,,0.27,11.610000000000001
2018-10-08,76,27.0,,0.27,20.520000000000003
2018-10-09,85,27.0,,0.27,22.950000000000003
2018-10-10,83,27.0,,0.27,22.41
2018-10-11,81,27.0,,0.27,21.87
2018-10-12,72,27.0,,0.27,19.44
2018-10-13,52,27.0,,0.27,14.040000000000001
2018-10-14,52,27.0,,0.27,14.040000000000001
2018-10-15,85,27.0,,0.27,22.950000000000003
2018-10-16,84,27.0,,0.27,22.68
2018-10-17,88,27.0,,0.27,23.76
2018-10-18,100,27.0,,0.27,27.0
2018-10-19,84,27.0,,0.27,22.68
2018-10-20,45,27.0,,0.27,12.15
2018-10-21,53,27.0,,0.27,14.31
2018-10-22,83,27.0,,0.27,22.41
2018-10-23,83,27.0,,0.27,22.41
2018-10-24,73,27.0,,0.27,19.71
2018-10-25,76,27.0,,0.27,20.520000000000003
2018-10-26,75,27.0,,0.27,20.25
2018-10-27,45,27.0,,0.27,12.15
2018-10-28,42,27.0,,0.27,11.34
2018-10-29,71,27.0,,0.27,19.17
2018-10-30,71,27.0,,0.27,19.17
2018-10-31,65,27.0,,0.27,17.55
2018-11-01,94,22.0,False,0.22,20.68
2018-11-02,92,22.0,,0.22,20.24
2018-11-03,61,22.0,,0.22,13.42
2018-11-04,53,22.0,,0.22,11.66
2018-11-05,94,22.0,,0.22,20.68
2018-11-06,100,22.0,,0.22,22.0
2018-11-07,79,22.0,,0.22,17.38
2018-11-08,99,22.0,,0.22,21.78
2018-11-09,88,22.0,,0.22,19.36
2018-11-10,59,22.0,,0.22,12.98
2018-11-11,54,22.0,,0.22,11.88
2018-11-12,83,22.0,,0.22,18.26
2018-11-13,90,22.0,,0.22,19.8
2018-11-14,94,22.0,,0.22,20.68
2018-11-15,82,22.0,,0.22,18.04
2018-11-16,76,22.0,,0.22,16.72
2018-11-17,64,22.0,,0.22,14.08
2018-11-18,60,22.0,,0.22,13.2
2018-11-19,85,22.0,,0.22,18.7
2018-11-20,94,22.0,,0.22,20.68
2018-11-21,86,22.0,,0.22,18.92
2018-11-22,54,22.0,,0.22,11.88
2018-11-23,49,22.0,,0.22,10.78
2018-11-24,54,22.0,,0.22,11.88
2018-11-25,52,22.0,,0.22,11.44
2018-11-26,73,22.0,,0.22,16.06
2018-11-27,89,22.0,,0.22,19.580000000000002
2018-11-28,88,22.0,,0.22,19.36
2018-11-29,90,22.0,,0.22,19.8
2018-11-30,83,22.0,,0.22,18.26
2018-12-01,65,18.0,False,0.18,11.7
2018-12-02,63,18.0,,0.18,11.34
2018-12-03,87,18.0,,0.18,15.66
2018-12-04,100,18.0,,0.18,18.0
2018-12-05,92,18.0,,0.18,16.56
2018-12-06,86,18.0,,0.18,15.479999999999999
2018-12-07,86,18.0,,0.18,15.479999999999999
2018-12-08,49,18.0,,0.18,8.82
2018-12-09,71,18.0,,0.18,12.78
2018-12-10,76,18.0,,0.18,13.68
2018-12-11,91,18.0,,0.18,16.38
2018-12-12,96,18.0,,0.18,17.28
2018-12-13,91,18.0,,0.18,16.38
2018-12-14,90,18.0,,0.18,16.2
2018-12-15,56,18.0,,0.18,10.08
2018-12-16,52,18.0,,0.18,9.36
2018-12-17,75,18.0,,0.18,13.5
2018-12-18,77,18.0,,0.18,13.86
2018-12-19,80,18.0,,0.18,14.399999999999999
2018-12-20,72,18.0,,0.18,12.959999999999999
2018-12-21,81,18.0,,0.18,14.58
2018-12-22,44,18.0,,0.18,7.92
2018-12-23,43,18.0,,0.18,7.739999999999999
2018-12-24,42,18.0,,0.18,7.56
2018-12-25,30,18.0,,0.18,5.3999999999999995
2018-12-26,60,18.0,,0.18,10.799999999999999
2018-12-27,75,18.0,,0.18,13.5
2018-12-28,81,18.0,,0.18,14.58
2018-12-29,73,18.0,,0.18,13.139999999999999
2018-12-30,54,18.0,,0.18,9.719999999999999
2018-12-31,59,18.0,,0.18,10.62
2019-01-01,29,22.0,False,0.22,6.38
2019-01-02,58,22.0,,0.22,12.76
2019-01-03,65,22.0,,0.22,14.3
2019-01-04,62,22.0,,0.22,13.64
2019-01-05,55,22.0,,0.22,12.1
2019-01-06,35,22.0,,0.22,7.7
2019-01-07,56,22.0,,0.22,12.32
2019-01-08,66,22.0,,0.22,14.52
2019-01-09,69,22.0,,0.22,15.18
2019-01-10,74,22.0,,0.22,16.28
2019-01-11,62,22.0,,0.22,13.64
2019-01-12,46,22.0,,0.22,10.12
2019-01-13,37,22.0,,0.22,8.14
2019-01-14,63,22.0,,0.22,13.86
2019-01-15,66,22.0,,0.22,14.52
2019-01-16,64,22.0,,0.22,14.08
2019-01-17,75,22.0,,0.22,16.5
2019-01-18,56,22.0,,0.22,12.32
2019-01-19,55,22.0,,0.22,12.1
2019-01-20,39,22.0,,0.22,8.58
2019-01-21,55,22.0,,0.22,12.1
2019-01-22,61,22.0,,0.22,13.42
2019-01-23,77,22.0,,0.22,16.94
2019-01-24,75,22.0,,0.22,16.5
2019-01-25,67,22.0,,0.22,14.74
2019-01-26,52,22.0,,0.22,11.44
2019-01-27,53,22.0,,0.22,11.66
2019-01-28,81,22.0,,0.22,17.82
2019-01-29,100,22.0,,0.22,22.0
2019-01-30,92,22.0,,0.22,20.24
2019-01-31,100,22.0,,0.22,22.0
2019-02-01,88,25.0,False,0.25,22.0
2019-02-02,67,25.0,,0.25,16.75
2019-02-03,63,25.0,,0.25,15.75
2019-02-04,72,25.0,,0.25,18.0
2019-02-05,83,25.0,,0.25,20.75
2019-02-06,84,25.0,,0.25,21.0
2019-02-07,83,25.0,,0.25,20.75
2019-02-08,74,25.0,,0.25,18.5
2019-02-09,64,25.0,,0.25,16.0
2019-02-10,66,25.0,,0.25,16.5
2019-02-11,79,25.0,,0.25,19.75
2019-02-12,100,25.0,,0.25,25.0
2019-02-13,83,25.0,,0.25,20.75
2019-02-14,80,25.0,,0.25,20.0
2019-02-15,78,25.0,,0.25,19.5
2019-02-16,53,25.0,,0.25,13.25
2019-02-17,58,25.0,,0.25,14.5
2019-02-18,71,25.0,,0.25,17.75
2019-02-19,77,25.0,,0.25,19.25
2019-02-20,78,25.0,,0.25,19.5
2019-02-21,73,25.0,,0.25,18.25
2019-02-22,71,25.0,,0.25,17.75
2019-02-23,53,25.0,,0.25,13.25
2019-02-24,52,25.0,,0.25,13.0
2019-02-25,57,25.0,,0.25,14.25
2019-02-26,80,25.0,,0.25,20.0
2019-02-27,84,25.0,,0.25,21.0
2019-02-28,84,25.0,,0.25,21.0
2019-03-01,70,25.0,False,0.25,17.5
2019-03-02,62,25.0,,0.25,15.5
2019-03-03,53,25.0,,0.25,13.25
2019-03-04,78,25.0,,0.25,19.5
2019-03-05,95,25.0,,0.25,23.75
2019-03-06,93,25.0,,0.25,23.25
2019-03-07,95,25.0,,0.25,23.75
2019-03-08,81,25.0,,0.25,20.25
2019-03-09,69,25.0,,0.25,17.25
2019-03-10,56,25.0,,0.25,14.0
2019-03-11,74,25.0,,0.25,18.5
2019-03-12,82,25.0,,0.25,20.5
2019-03-13,82,25.0,,0.25,20.5
2019-03-14,84,25.0,,0.25,21.0
2019-03-15,68,25.0,,0.25,17.0
2019-03-16,44,25.0,,0.25,11.0
2019-03-17,40,25.0,,0.25,10.0
2019-03-18,61,25.0,,0.25,15.25
2019-03-19,81,25.0,,0.25,20.25
2019-03-20,75,25.0,,0.25,18.75
2019-03-21,80,25.0,,0.25,20.0
2019-03-22,69,25.0,,0.25,17.25
2019-03-23,55,25.0,,0.25,13.75
2019-03-24,42,25.0,,0.25,10.5
2019-03-25,68,25.0,,0.25,17.0
2019-03-26,73,25.0,,0.25,18.25
2019-03-27,100,25.0,,0.25,25.0
2019-03-28,77,25.0,,0.25,19.25
2019-03-29,78,25.0,,0.25,19.5
2019-03-30,58,25.0,,0.25,14.5
2019-03-31,43,25.0,,0.25,10.75
2019-04-01,57,30.0,False,0.3,17.099999999999998
2019-04-02,66,30.0,,0.3,19.8
2019-04-03,60,30.0,,0.3,18.0
2019-04-04,64,30.0,,0.3,19.2
2019-04-05,65,30.0,,0.3,19.5
2019-04-06,44,30.0,,0.3,13.2
2019-04-07,36,30.0,,0.3,10.799999999999999
2019-04-08,62,30.0,,0.3,18.599999999999998
2019-04-09,71,30.0,,0.3,21.3
2019-04-10,86,30.0,,0.3,25.8
2019-04-11,73,30.0,,0.3,21.9
2019-04-12,63,30.0,,0.3,18.9
2019-04-13,39,30.0,,0.3,11.7
2019-04-14,44,30.0,,0.3,13.2
2019-04-15,69,30.0,,0.3,20.7
2019-04-16,83,30.0,,0.3,24.9
2019-04-17,66,30.0,,0.3,19.8
2019-04-18,72,30.0,,0.3,21.599999999999998
2019-04-19,70,30.0,,0.3,21.0
2019-04-20,47,30.0,,0.3,14.1
2019-04-21,37,30.0,,0.3,11.1
2019-04-22,60,30.0,,0.3,18.0
2019-04-23,76,30.0,,0.3,22.8
2019-04-24,77,30.0,,0.3,23.099999999999998
2019-04-25,82,30.0,,0.3,24.599999999999998
2019-04-26,100,30.0,,0.3,30.0
2019-04-27,71,30.0,,0.3,21.3
2019-04-28,57,30.0,,0.3,17.099999999999998
2019-04-29,86,30.0,,0.3,25.8
2019-04-30,95,30.0,,0.3,28.5
2019-05-01,80,27.0,False,0.27,21.6
2019-05-02,100,27.0,,0.27,27.0
2019-05-03,85,27.0,,0.27,22.950000000000003
2019-05-04,56,27.0,,0.27,15.120000000000001
2019-05-05,51,27.0,,0.27,13.770000000000001
2019-05-06,69,27.0,,0.27,18.630000000000003
2019-05-07,70,27.0,,0.27,18.900000000000002
2019-05-08,66,27.0,,0.27,17.82
2019-05-09,69,27.0,,0.27,18.630000000000003
2019-05-10,59,27.0,,0.27,15.930000000000001
2019-05-11,45,27.0,,0.27,12.15
2019-05-12,40,27.0,,0.27,10.8
2019-05-13,59,27.0,,0.27,15.930000000000001
2019-05-14,67,27.0,,0.27,18.09
2019-05-15,65,27.0,,0.27,17.55
2019-05-16,62,27.0,,0.27,16.740000000000002
2019-05-17,52,27.0,,0.27,14.040000000000001
2019-05-18,43,27.0,,0.27,11.610000000000001
2019-05-19,37,27.0,,0.27,9.99
2019-05-20,51,27.0,,0.27,13.770000000000001
2019-05-21,56,27.0,,0.27,15.120000000000001
2019-05-22,56,27.0,,0.27,15.120000000000001
2019-05-23,54,27.0,,0.27,14.580000000000002
2019-05-24,53,27.0,,0.27,14.31
2019-05-25,36,27.0,,0.27,9.72
2019-05-26,30,27.0,,0.27,8.100000000000001
2019-05-27,32,27.0,,0.27,8.64
2019-05-28,52,27.0,,0.27,14.040000000000001
2019-05-29,50,27.0,,0.27,13.5
2019-05-30,55,27.0,,0.27,14.850000000000001
2019-05-31,52,27.0,,0.27,14.040000000000001
2019-06-01,60,24.0,False,0.24,14.399999999999999
2019-06-02,51,24.0,,0.24,12.24
2019-06-03,76,24.0,,0.24,18.24
2019-06-04,90,24.0,,0.24,21.599999999999998
2019-06-05,93,24.0,,0.24,22.32
2019-06-06,92,24.0,,0.24,22.08
2019-06-07,80,24.0,,0.24,19.2
2019-06-08,59,24.0,,0.24,14.16
2019-06-09,48,24.0,,0.24,11.52
2019-06-10,79,24.0,,0.24,18.96
2019-06-11,84,24.0,,0.24,20.16
2019-06-12,91,24.0,,0.24,21.84
2019-06-13,92,24.0,,0.24,22.08
2019-06-14,99,24.0,,0.24,23.759999999999998
2019-06-15,64,24.0,,0.24,15.36
2019-06-16,49,24.0,,0.24,11.76
2019-06-17,92,24.0,,0.24,22.08
2019-06-18,100,24.0,,0.24,24.0
2019-06-19,94,24.0,,0.24,22.56
2019-06-20,93,24.0,,0.24,22.32
2019-06-21,86,24.0,,0.24,20.64
2019-06-22,60,24.0,,0.24,14.399999999999999
2019-06-23,51,24.0,,0.24,12.24
2019-06-24,82,24.0,,0.24,19.68
2019-06-25,85,24.0,,0.24,20.4
2019-06-26,89,24.0,,0.24,21.36
2019-06-27,93,24.0,,0.24,22.32
2019-06-28,81,24.0,,0.24,19.439999999999998
2019-06-29,57,24.0,,0.24,13.68
2019-06-30,53,24.0,,0.24,12.719999999999999
2019-07-01,78,21.0,False,0.21,16.38
2019-07-02,93,21.0,,0.21,19.529999999999998
2019-07-03,76,21.0,,0.21,15.959999999999999
2019-07-04,44,21.0,,0.21,9.24
2019-07-05,71,21.0,,0.21,14.91
2019-07-06,48,21.0,,0.21,10.08
2019-07-07,55,21.0,,0.21,11.549999999999999
2019-07-08,85,21.0,,0.21,17.849999999999998
2019-07-09,93,21.0,,0.21,19.529999999999998
2019-07-10,83,21.0,,0.21,17.43
2019-07-11,87,21.0,,0.21,18.27
2019-07-12,85,21.0,,0.21,17.849999999999998
2019-07-13,58,21.0,,0.21,12.18
2019-07-14,52,21.0,,0.21,10.92
2019-07-15,88,21.0,,0.21,18.48
2019-07-16,87,21.0,,0.21,18.27
2019-07-17,83,21.0,,0.21,17.43
2019-07-18,88,21.0,,0.21,18.48
2019-07-19,70,21.0,,0.21,14.7
2019-07-20,52,21.0,,0.21,10.92
2019-07-21,55,21.0,,0.21,11.549999999999999
2019-07-22,85,21.0,,0.21,17.849999999999998
2019-07-23,90,21.0,,0.21,18.9
2019-07-24,86,21.0,,0.21,18.06
2019-07-25,92,21.0,,0.21,19.32
2019-07-26,66,21.0,,0.21,13.86
2019-07-27,66,21.0,,0.21,13.86
2019-07-28,49,21.0,,0.21,10.29
2019-07-29,86,21.0,,0.21,18.06
2019-07-30,100,21.0,,0.21,21.0
2019-07-31,91,21.0,,0.21,19.11
2019-08-01,87,22.0,False,0.22,19.14
2019-08-02,76,22.0,,0.22,16.72
2019-08-03,56,22.0,,0.22,12.32
2019-08-04,42,22.0,,0.22,9.24
2019-08-05,72,22.0,,0.22,15.84
2019-08-06,88,22.0,,0.22,19.36
2019-08-07,83,22.0,,0.22,18.26
2019-08-08,80,22.0,,0.22,17.6
2019-08-09,86,22.0,,0.22,18.92
2019-08-10,51,22.0,,0.22,11.22
2019-08-11,49,22.0,,0.22,10.78
2019-08-12,87,22.0,,0.22,19.14
2019-08-13,98,22.0,,0.22,21.56
2019-08-14,100,22.0,,0.22,22.0
2019-08-15,94,22.0,,0.22,20.68
2019-08-16,90,22.0,,0.22,19.8
2019-08-17,60,22.0,,0.22,13.2
2019-08-18,47,22.0,,0.22,10.34
2019-08-19,88,22.0,,0.22,19.36
2019-08-20,94,22.0,,0.22,20.68
2019-08-21,80,22.0,,0.22,17.6
2019-08-22,91,22.0,,0.22,20.02
2019-08-23,90,22.0,,0.22,19.8
2019-08-24,64,22.0,,0.22,14.08
2019-08-25,49,22.0,,0.22,10.78
2019-08-26,86,22.0,,0.22,18.92
2019-08-27,87,22.0,,0.22,19.14
2019-08-28,83,22.0,,0.22,18.26
2019-08-29,83,22.0,,0.22,18.26
2019-08-30,79,22.0,,0.22,17.38
2019-08-31,58,22.0,,0.22,12.76
2019-09-01,36,24.0,False,0.24,8.64
2019-09-02,43,24.0,,0.24,10.32
2019-09-03,67,24.0,,0.24,16.08
2019-09-04,75,24.0,,0.24,18.0
2019-09-05,69,24.0,,0.24,16.56
2019-09-06,79,24.0,,0.24,18.96
2019-09-07,52,24.0,,0.24,12.48
2019-09-08,45,24.0,,0.24,10.799999999999999
2019-09-09,78,24.0,,0.24,18.72
2019-09-10,82,24.0,,0.24,19.68
2019-09-11,81,24.0,,0.24,19.439999999999998
2019-09-12,76,24.0,,0.24,18.24
2019-09-13,61,24.0,,0.24,14.639999999999999
2019-09-14,52,24.0,,0.24,12.48
2019-09-15,53,24.0,,0.24,12.719999999999999
2019-09-16,80,24.0,,0.24,19.2
2019-09-17,89,24.0,,0.24,21.36
2019-09-18,83,24.0,,0.24,19.919999999999998
2019-09-19,84,24.0,,0.24,20.16
2019-09-20,79,24.0,,0.24,18.96
2019-09-21,55,24.0,,0.24,13.2
2019-09-22,48,24.0,,0.24,11.52
2019-09-23,88,24.0,,0.24,21.119999999999997
2019-09-24,95,24.0,,0.24,22.8
2019-09-25,100,24.0,,0.24,24.0
2019-09-26,92,24.0,,0.24,22.08
2019-09-27,90,24.0,,0.24,21.599999999999998
2019-09-28,67,24.0,,0.24,16.08
2019-09-29,52,24.0,,0.24,12.48
2019-09-30,90,24.0,,0.24,21.599999999999998
2019-10-01,98,28.0,False,0.28,27.44
2019-10-02,79,28.0,,0.28,22.12
2019-10-03,91,28.0,,0.28,25.480000000000004
2019-10-04,79,28.0,,0.28,22.12
2019-10-05,58,28.0,,0.28,16.240000000000002
2019-10-06,59,28.0,,0.28,16.520000000000003
2019-10-07,85,28.0,,0.28,23.8
2019-10-08,88,28.0,,0.28,24.64
2019-10-09,90,28.0,,0.28,25.200000000000003
2019-10-10,100,28.0,,0.28,28.000000000000004
2019-10-11,83,28.0,,0.28,23.240000000000002
2019-10-12,71,28.0,,0.28,19.880000000000003
2019-10-13,51,28.0,,0.28,14.280000000000001
2019-10-14,81,28.0,,0.28,22.680000000000003
2019-10-15,88,28.0,,0.28,24.64
2019-10-16,96,28.0,,0.28,26.880000000000003
2019-10-17,87,28.0,,0.28,24.360000000000003
2019-10-18,82,28.0,,0.28,22.96
2019-10-19,51,28.0,,0.28,14.280000000000001
2019-10-20,46,28.0,,0.28,12.88
2019-10-21,75,28.0,,0.28,21.000000000000004
2019-10-22,90,28.0,,0.28,25.200000000000003
2019-10-23,89,28.0,,0.28,24.92
2019-10-24,81,28.0,,0.28,22.680000000000003
2019-10-25,78,28.0,,0.28,21.840000000000003
2019-10-26,58,28.0,,0.28,16.240000000000002
2019-10-27,51,28.0,,0.28,14.280000000000001
2019-10-28,79,28.0,,0.28,22.12
2019-10-29,91,28.0,,0.28,25.480000000000004
2019-10-30,84,28.0,,0.28,23.520000000000003
2019-10-31,71,28.0,,0.28,19.880000000000003
2019-11-01,73,22.0,False,0.22,16.06
2019-11-02,63,22.0,,0.22,13.86
2019-11-03,57,22.0,,0.22,12.540000000000001
2019-11-04,81,22.0,,0.22,17.82
2019-11-05,80,22.0,,0.22,17.6
