date,finance_unscaled,finance_monthly,isPartial,scale,finance
2013-04-25,94,54.0,,0.54,50.760000000000005
2013-04-26,88,54.0,,0.54,47.52
2013-04-27,51,54.0,,0.54,27.540000000000003
2013-04-28,37,54.0,,0.54,19.98
2013-04-29,87,54.0,,0.54,46.980000000000004
2013-04-30,96,54.0,,0.54,51.84
2013-05-01,93,54.0,False,0.54,50.220000000000006
2013-05-02,90,54.0,,0.54,48.6
2013-05-03,100,54.0,,0.54,54.0
2013-05-04,48,54.0,,0.54,25.92
2013-05-05,37,54.0,,0.54,19.98
2013-05-06,86,54.0,,0.54,46.440000000000005
2013-05-07,93,54.0,,0.54,50.220000000000006
2013-05-08,89,54.0,,0.54,48.06
2013-05-09,95,54.0,,0.54,51.300000000000004
2013-05-10,85,54.0,,0.54,45.900000000000006
2013-05-11,45,54.0,,0.54,24.3
2013-05-12,35,54.0,,0.54,18.900000000000002
2013-05-13,87,54.0,,0.54,46.980000000000004
2013-05-14,93,54.0,,0.54,50.220000000000006
2013-05-15,89,54.0,,0.54,48.06
2013-05-16,96,54.0,,0.54,51.84
2013-05-17,91,54.0,,0.54,49.14
2013-05-18,46,54.0,,0.54,24.840000000000003
2013-05-19,37,54.0,,0.54,19.98
2013-05-20,97,54.0,,0.54,52.38
2013-05-21,88,54.0,,0.54,47.52
2013-05-22,92,54.0,,0.54,49.68000000000001
2013-05-23,89,54.0,,0.54,48.06
2013-05-24,89,54.0,,0.54,48.06
2013-05-25,46,54.0,,0.54,24.840000000000003
2013-05-26,31,54.0,,0.54,16.740000000000002
2013-05-27,46,54.0,,0.54,24.840000000000003
2013-05-28,93,54.0,,0.54,50.220000000000006
2013-05-29,91,54.0,,0.54,49.14
2013-05-30,79,54.0,,0.54,42.660000000000004
2013-05-31,98,54.0,,0.54,52.92
2013-06-01,57,51.0,False,0.51,29.07
2013-06-02,38,51.0,,0.51,19.38
2013-06-03,92,51.0,,0.51,46.92
2013-06-04,89,51.0,,0.51,45.39
2013-06-05,96,51.0,,0.51,48.96
2013-06-06,90,51.0,,0.51,45.9
2013-06-07,90,51.0,,0.51,45.9
2013-06-08,45,51.0,,0.51,22.95
2013-06-09,44,51.0,,0.51,22.44
2013-06-10,96,51.0,,0.51,48.96
2013-06-11,85,51.0,,0.51,43.35
2013-06-12,83,51.0,,0.51,42.33
2013-06-13,93,51.0,,0.51,47.43
2013-06-14,93,51.0,,0.51,47.43
2013-06-15,49,51.0,,0.51,24.990000000000002
2013-06-16,38,51.0,,0.51,19.38
2013-06-17,87,51.0,,0.51,44.37
2013-06-18,93,51.0,,0.51,47.43
2013-06-19,94,51.0,,0.51,47.94
2013-06-20,97,51.0,,0.51,49.47
2013-06-21,100,51.0,,0.51,51.0
2013-06-22,47,51.0,,0.51,23.97
2013-06-23,39,51.0,,0.51,19.89
2013-06-24,98,51.0,,0.51,49.980000000000004
2013-06-25,94,51.0,,0.51,47.94
2013-06-26,87,51.0,,0.51,44.37
2013-06-27,90,51.0,,0.51,45.9
2013-06-28,91,51.0,,0.51,46.410000000000004
2013-06-29,52,51.0,,0.51,26.52
2013-06-30,35,51.0,,0.51,17.85
2013-07-01,88,52.0,False,0.52,45.760000000000005
2013-07-02,90,52.0,,0.52,46.800000000000004
2013-07-03,90,52.0,,0.52,46.800000000000004
2013-07-04,37,52.0,,0.52,19.240000000000002
2013-07-05,88,52.0,,0.52,45.760000000000005
2013-07-06,43,52.0,,0.52,22.36
2013-07-07,37,52.0,,0.52,19.240000000000002
2013-07-08,94,52.0,,0.52,48.88
2013-07-09,90,52.0,,0.52,46.800000000000004
2013-07-10,91,52.0,,0.52,47.32
2013-07-11,92,52.0,,0.52,47.84
2013-07-12,97,52.0,,0.52,50.440000000000005
2013-07-13,46,52.0,,0.52,23.92
2013-07-14,37,52.0,,0.52,19.240000000000002
2013-07-15,96,52.0,,0.52,49.92
2013-07-16,94,52.0,,0.52,48.88
2013-07-17,93,52.0,,0.52,48.36
2013-07-18,91,52.0,,0.52,47.32
2013-07-19,98,52.0,,0.52,50.96
2013-07-20,48,52.0,,0.52,24.96
2013-07-21,38,52.0,,0.52,19.76
2013-07-22,96,52.0,,0.52,49.92
2013-07-23,94,52.0,,0.52,48.88
2013-07-24,92,52.0,,0.52,47.84
2013-07-25,98,52.0,,0.52,50.96
2013-07-26,94,52.0,,0.52,48.88
2013-07-27,53,52.0,,0.52,27.560000000000002
2013-07-28,45,52.0,,0.52,23.400000000000002
2013-07-29,94,52.0,,0.52,48.88
2013-07-30,97,52.0,,0.52,50.440000000000005
2013-07-31,100,52.0,,0.52,52.0
2013-08-01,97,52.0,False,0.52,50.440000000000005
2013-08-02,89,52.0,,0.52,46.28
2013-08-03,49,52.0,,0.52,25.48
2013-08-04,41,52.0,,0.52,21.32
2013-08-05,95,52.0,,0.52,49.4
2013-08-06,92,52.0,,0.52,47.84
2013-08-07,91,52.0,,0.52,47.32
2013-08-08,95,52.0,,0.52,49.4
2013-08-09,92,52.0,,0.52,47.84
2013-08-10,44,52.0,,0.52,22.880000000000003
2013-08-11,38,52.0,,0.52,19.76
2013-08-12,82,52.0,,0.52,42.64
2013-08-13,92,52.0,,0.52,47.84
2013-08-14,99,52.0,,0.52,51.480000000000004
2013-08-15,92,52.0,,0.52,47.84
2013-08-16,100,52.0,,0.52,52.0
2013-08-17,44,52.0,,0.52,22.880000000000003
2013-08-18,36,52.0,,0.52,18.72
2013-08-19,90,52.0,,0.52,46.800000000000004
2013-08-20,84,52.0,,0.52,43.68
2013-08-21,83,52.0,,0.52,43.160000000000004
2013-08-22,93,52.0,,0.52,48.36
2013-08-23,91,52.0,,0.52,47.32
2013-08-24,43,52.0,,0.52,22.36
2013-08-25,34,52.0,,0.52,17.68
2013-08-26,81,52.0,,0.52,42.120000000000005
2013-08-27,90,52.0,,0.52,46.800000000000004
2013-08-28,85,52.0,,0.52,44.2
2013-08-29,89,52.0,,0.52,46.28
2013-08-30,89,52.0,,0.52,46.28
2013-08-31,42,52.0,,0.52,21.84
2013-09-01,36,51.0,False,0.51,18.36
2013-09-02,45,51.0,,0.51,22.95
2013-09-03,97,51.0,,0.51,49.47
2013-09-04,95,51.0,,0.51,48.45
2013-09-05,95,51.0,,0.51,48.45
2013-09-06,94,51.0,,0.51,47.94
2013-09-07,44,51.0,,0.51,22.44
2013-09-08,37,51.0,,0.51,18.87
2013-09-09,93,51.0,,0.51,47.43
2013-09-10,93,51.0,,0.51,47.43
2013-09-11,91,51.0,,0.51,46.410000000000004
2013-09-12,96,51.0,,0.51,48.96
2013-09-13,97,51.0,,0.51,49.47
2013-09-14,46,51.0,,0.51,23.46
2013-09-15,37,51.0,,0.51,18.87
2013-09-16,98,51.0,,0.51,49.980000000000004
2013-09-17,93,51.0,,0.51,47.43
2013-09-18,98,51.0,,0.51,49.980000000000004
2013-09-19,98,51.0,,0.51,49.980000000000004
2013-09-20,94,51.0,,0.51,47.94
2013-09-21,49,51.0,,0.51,24.990000000000002
2013-09-22,38,51.0,,0.51,19.38
2013-09-23,93,51.0,,0.51,47.43
2013-09-24,94,51.0,,0.51,47.94
2013-09-25,95,51.0,,0.51,48.45
2013-09-26,94,51.0,,0.51,47.94
2013-09-27,93,51.0,,0.51,47.43
2013-09-28,56,51.0,,0.51,28.560000000000002
2013-09-29,39,51.0,,0.51,19.89
2013-09-30,100,51.0,,0.51,51.0
2013-10-01,96,58.0,False,0.58,55.67999999999999
2013-10-02,94,58.0,,0.58,54.519999999999996
2013-10-03,94,58.0,,0.58,54.519999999999996
2013-10-04,82,58.0,,0.58,47.559999999999995
2013-10-05,45,58.0,,0.58,26.099999999999998
2013-10-06,37,58.0,,0.58,21.459999999999997
2013-10-07,90,58.0,,0.58,52.199999999999996
2013-10-08,98,58.0,,0.58,56.839999999999996
2013-10-09,91,58.0,,0.58,52.779999999999994
2013-10-10,96,58.0,,0.58,55.67999999999999
2013-10-11,97,58.0,,0.58,56.26
2013-10-12,47,58.0,,0.58,27.259999999999998
2013-10-13,38,58.0,,0.58,22.04
2013-10-14,92,58.0,,0.58,53.36
2013-10-15,96,58.0,,0.58,55.67999999999999
2013-10-16,99,58.0,,0.58,57.419999999999995
2013-10-17,98,58.0,,0.58,56.839999999999996
2013-10-18,100,58.0,,0.58,57.99999999999999
2013-10-19,49,58.0,,0.58,28.419999999999998
2013-10-20,39,58.0,,0.58,22.619999999999997
2013-10-21,95,58.0,,0.58,55.099999999999994
2013-10-22,96,58.0,,0.58,55.67999999999999
2013-10-23,93,58.0,,0.58,53.94
2013-10-24,100,58.0,,0.58,57.99999999999999
2013-10-25,95,58.0,,0.58,55.099999999999994
2013-10-26,44,58.0,,0.58,25.52
2013-10-27,36,58.0,,0.58,20.88
2013-10-28,91,58.0,,0.58,52.779999999999994
2013-10-29,99,58.0,,0.58,57.419999999999995
2013-10-30,93,58.0,,0.58,53.94
2013-10-31,89,58.0,,0.58,51.62
2013-11-01,95,53.0,False,0.53,50.35
2013-11-02,43,53.0,,0.53,22.790000000000003
2013-11-03,37,53.0,,0.53,19.61
2013-11-04,89,53.0,,0.53,47.17
2013-11-05,85,53.0,,0.53,45.050000000000004
2013-11-06,95,53.0,,0.53,50.35
2013-11-07,100,53.0,,0.53,53.0
2013-11-08,95,53.0,,0.53,50.35
2013-11-09,45,53.0,,0.53,23.85
2013-11-10,38,53.0,,0.53,20.14
2013-11-11,78,53.0,,0.53,41.34
2013-11-12,89,53.0,,0.53,47.17
2013-11-13,86,53.0,,0.53,45.580000000000005
2013-11-14,93,53.0,,0.53,49.29
2013-11-15,91,53.0,,0.53,48.230000000000004
2013-11-16,50,53.0,,0.53,26.5
2013-11-17,33,53.0,,0.53,17.490000000000002
2013-11-18,86,53.0,,0.53,45.580000000000005
2013-11-19,87,53.0,,0.53,46.11
2013-11-20,82,53.0,,0.53,43.46
2013-11-21,83,53.0,,0.53,43.99
2013-11-22,91,53.0,,0.53,48.230000000000004
2013-11-23,42,53.0,,0.53,22.26
2013-11-24,31,53.0,,0.53,16.43
2013-11-25,82,53.0,,0.53,43.46
2013-11-26,83,53.0,,0.53,43.99
2013-11-27,73,53.0,,0.53,38.690000000000005
2013-11-28,35,53.0,,0.53,18.55
2013-11-29,60,53.0,,0.53,31.8
2013-11-30,40,53.0,,0.53,21.200000000000003
2013-12-01,35,48.0,False,0.48,16.8
2013-12-02,88,48.0,,0.48,42.239999999999995
2013-12-03,92,48.0,,0.48,44.16
2013-12-04,87,48.0,,0.48,41.76
2013-12-05,95,48.0,,0.48,45.6
2013-12-06,93,48.0,,0.48,44.64
2013-12-07,46,48.0,,0.48,22.08
2013-12-08,40,48.0,,0.48,19.2
2013-12-09,88,48.0,,0.48,42.239999999999995
2013-12-10,90,48.0,,0.48,43.199999999999996
2013-12-11,93,48.0,,0.48,44.64
2013-12-12,91,48.0,,0.48,43.68
2013-12-13,92,48.0,,0.48,44.16
2013-12-14,44,48.0,,0.48,21.119999999999997
2013-12-15,35,48.0,,0.48,16.8
2013-12-16,91,48.0,,0.48,43.68
2013-12-17,84,48.0,,0.48,40.32
2013-12-18,94,48.0,,0.48,45.12
2013-12-19,100,48.0,,0.48,48.0
2013-12-20,89,48.0,,0.48,42.72
2013-12-21,48,48.0,,0.48,23.04
2013-12-22,33,48.0,,0.48,15.84
2013-12-23,84,48.0,,0.48,40.32
2013-12-24,72,48.0,,0.48,34.56
2013-12-25,34,48.0,,0.48,16.32
2013-12-26,78,48.0,,0.48,37.44
2013-12-27,86,48.0,,0.48,41.28
2013-12-28,48,48.0,,0.48,23.04
2013-12-29,35,48.0,,0.48,16.8
2013-12-30,88,48.0,,0.48,42.239999999999995
2013-12-31,85,48.0,,0.48,40.8
2014-01-01,36,56.0,False,0.56,20.160000000000004
2014-01-02,82,56.0,,0.56,45.92
2014-01-03,83,56.0,,0.56,46.480000000000004
2014-01-04,48,56.0,,0.56,26.880000000000003
2014-01-05,35,56.0,,0.56,19.6
2014-01-06,84,56.0,,0.56,47.040000000000006
2014-01-07,86,56.0,,0.56,48.160000000000004
2014-01-08,88,56.0,,0.56,49.28
2014-01-09,87,56.0,,0.56,48.720000000000006
2014-01-10,96,56.0,,0.56,53.760000000000005
2014-01-11,48,56.0,,0.56,26.880000000000003
2014-01-12,35,56.0,,0.56,19.6
2014-01-13,94,56.0,,0.56,52.64000000000001
2014-01-14,91,56.0,,0.56,50.96000000000001
2014-01-15,96,56.0,,0.56,53.760000000000005
2014-01-16,97,56.0,,0.56,54.32000000000001
2014-01-17,94,56.0,,0.56,52.64000000000001
2014-01-18,53,56.0,,0.56,29.680000000000003
2014-01-19,36,56.0,,0.56,20.160000000000004
2014-01-20,61,56.0,,0.56,34.160000000000004
2014-01-21,86,56.0,,0.56,48.160000000000004
2014-01-22,91,56.0,,0.56,50.96000000000001
2014-01-23,90,56.0,,0.56,50.400000000000006
2014-01-24,96,56.0,,0.56,53.760000000000005
2014-01-25,55,56.0,,0.56,30.800000000000004
2014-01-26,38,56.0,,0.56,21.28
2014-01-27,94,56.0,,0.56,52.64000000000001
2014-01-28,96,56.0,,0.56,53.760000000000005
2014-01-29,100,56.0,,0.56,56.00000000000001
2014-01-30,98,56.0,,0.56,54.88
2014-01-31,98,56.0,,0.56,54.88
2014-02-01,46,57.0,False,0.57,26.22
2014-02-02,33,57.0,,0.57,18.81
2014-02-03,87,57.0,,0.57,49.589999999999996
2014-02-04,100,57.0,,0.57,56.99999999999999
2014-02-05,87,57.0,,0.57,49.589999999999996
2014-02-06,94,57.0,,0.57,53.58
2014-02-07,97,57.0,,0.57,55.28999999999999
2014-02-08,47,57.0,,0.57,26.79
2014-02-09,37,57.0,,0.57,21.09
2014-02-10,89,57.0,,0.57,50.73
2014-02-11,88,57.0,,0.57,50.16
2014-02-12,84,57.0,,0.57,47.879999999999995
2014-02-13,81,57.0,,0.57,46.169999999999995
2014-02-14,86,57.0,,0.57,49.019999999999996
2014-02-15,46,57.0,,0.57,26.22
2014-02-16,36,57.0,,0.57,20.52
2014-02-17,61,57.0,,0.57,34.769999999999996
2014-02-18,84,57.0,,0.57,47.879999999999995
2014-02-19,93,57.0,,0.57,53.01
2014-02-20,89,57.0,,0.57,50.73
2014-02-21,85,57.0,,0.57,48.449999999999996
2014-02-22,43,57.0,,0.57,24.509999999999998
2014-02-23,39,57.0,,0.57,22.229999999999997
2014-02-24,85,57.0,,0.57,48.449999999999996
2014-02-25,91,57.0,,0.57,51.87
2014-02-26,92,57.0,,0.57,52.44
2014-02-27,90,57.0,,0.57,51.3
2014-02-28,91,57.0,,0.57,51.87
2014-03-01,53,55.0,False,0.55,29.150000000000002
2014-03-02,40,55.0,,0.55,22.0
2014-03-03,94,55.0,,0.55,51.7
2014-03-04,96,55.0,,0.55,52.800000000000004
2014-03-05,100,55.0,,0.55,55.00000000000001
2014-03-06,96,55.0,,0.55,52.800000000000004
2014-03-07,98,55.0,,0.55,53.900000000000006
2014-03-08,52,55.0,,0.55,28.6
2014-03-09,40,55.0,,0.55,22.0
2014-03-10,95,55.0,,0.55,52.25000000000001
2014-03-11,97,55.0,,0.55,53.35
2014-03-12,89,55.0,,0.55,48.95
2014-03-13,99,55.0,,0.55,54.45
2014-03-14,95,55.0,,0.55,52.25000000000001
2014-03-15,48,55.0,,0.55,26.400000000000002
2014-03-16,41,55.0,,0.55,22.55
2014-03-17,97,55.0,,0.55,53.35
2014-03-18,91,55.0,,0.55,50.050000000000004
2014-03-19,90,55.0,,0.55,49.50000000000001
2014-03-20,97,55.0,,0.55,53.35
2014-03-21,89,55.0,,0.55,48.95
2014-03-22,44,55.0,,0.55,24.200000000000003
2014-03-23,36,55.0,,0.55,19.8
2014-03-24,95,55.0,,0.55,52.25000000000001
2014-03-25,93,55.0,,0.55,51.150000000000006
2014-03-26,97,55.0,,0.55,53.35
2014-03-27,93,55.0,,0.55,51.150000000000006
2014-03-28,93,55.0,,0.55,51.150000000000006
2014-03-29,44,55.0,,0.55,24.200000000000003
2014-03-30,43,55.0,,0.55,23.650000000000002
2014-03-31,94,55.0,,0.55,51.7
2014-04-01,93,56.0,False,0.56,52.080000000000005
2014-04-02,96,56.0,,0.56,53.760000000000005
2014-04-03,91,56.0,,0.56,50.96000000000001
2014-04-04,98,56.0,,0.56,54.88
2014-04-05,50,56.0,,0.56,28.000000000000004
2014-04-06,39,56.0,,0.56,21.840000000000003
2014-04-07,94,56.0,,0.56,52.64000000000001
2014-04-08,92,56.0,,0.56,51.52
2014-04-09,89,56.0,,0.56,49.84
2014-04-10,96,56.0,,0.56,53.760000000000005
2014-04-11,99,56.0,,0.56,55.440000000000005
2014-04-12,47,56.0,,0.56,26.320000000000004
2014-04-13,39,56.0,,0.56,21.840000000000003
2014-04-14,91,56.0,,0.56,50.96000000000001
2014-04-15,94,56.0,,0.56,52.64000000000001
2014-04-16,90,56.0,,0.56,50.400000000000006
2014-04-17,92,56.0,,0.56,51.52
2014-04-18,66,56.0,,0.56,36.96
2014-04-19,39,56.0,,0.56,21.840000000000003
2014-04-20,34,56.0,,0.56,19.040000000000003
2014-04-21,91,56.0,,0.56,50.96000000000001
2014-04-22,94,56.0,,0.56,52.64000000000001
2014-04-23,97,56.0,,0.56,54.32000000000001
2014-04-24,100,56.0,,0.56,56.00000000000001
2014-04-25,88,56.0,,0.56,49.28
2014-04-26,48,56.0,,0.56,26.880000000000003
2014-04-27,38,56.0,,0.56,21.28
2014-04-28,91,56.0,,0.56,50.96000000000001
2014-04-29,92,56.0,,0.56,51.52
2014-04-30,97,56.0,,0.56,54.32000000000001
2014-05-01,100,51.0,False,0.51,51.0
2014-05-02,94,51.0,,0.51,47.94
2014-05-03,45,51.0,,0.51,22.95
2014-05-04,38,51.0,,0.51,19.38
2014-05-05,94,51.0,,0.51,47.94
2014-05-06,95,51.0,,0.51,48.45
2014-05-07,99,51.0,,0.51,50.49
2014-05-08,96,51.0,,0.51,48.96
2014-05-09,88,51.0,,0.51,44.88
2014-05-10,45,51.0,,0.51,22.95
2014-05-11,40,51.0,,0.51,20.4
2014-05-12,94,51.0,,0.51,47.94
2014-05-13,90,51.0,,0.51,45.9
2014-05-14,87,51.0,,0.51,44.37
2014-05-15,93,51.0,,0.51,47.43
2014-05-16,91,51.0,,0.51,46.410000000000004
2014-05-17,51,51.0,,0.51,26.01
2014-05-18,36,51.0,,0.51,18.36
2014-05-19,88,51.0,,0.51,44.88
2014-05-20,94,51.0,,0.51,47.94
2014-05-21,91,51.0,,0.51,46.410000000000004
2014-05-22,88,51.0,,0.51,44.88
2014-05-23,90,51.0,,0.51,45.9
2014-05-24,45,51.0,,0.51,22.95
2014-05-25,29,51.0,,0.51,14.790000000000001
2014-05-26,41,51.0,,0.51,20.91
2014-05-27,88,51.0,,0.51,44.88
2014-05-28,86,51.0,,0.51,43.86
2014-05-29,89,51.0,,0.51,45.39
2014-05-30,91,51.0,,0.51,46.410000000000004
2014-05-31,47,51.0,,0.51,23.97
2014-06-01,45,51.0,False,0.51,22.95
2014-06-02,97,51.0,,0.51,49.47
2014-06-03,100,51.0,,0.51,51.0
2014-06-04,87,51.0,,0.51,44.37
2014-06-05,92,51.0,,0.51,46.92
2014-06-06,98,51.0,,0.51,49.980000000000004
2014-06-07,46,51.0,,0.51,23.46
2014-06-08,38,51.0,,0.51,19.38
2014-06-09,97,51.0,,0.51,49.47
2014-06-10,97,51.0,,0.51,49.47
2014-06-11,95,51.0,,0.51,48.45
2014-06-12,91,51.0,,0.51,46.410000000000004
2014-06-13,92,51.0,,0.51,46.92
2014-06-14,45,51.0,,0.51,22.95
2014-06-15,43,51.0,,0.51,21.93
