date,leverage_unscaled,leverage_monthly,isPartial,scale,leverage
2019-12-03,93,26.0,,0.26,24.18
2019-12-04,77,26.0,,0.26,20.02
2019-12-05,75,26.0,,0.26,19.5
2019-12-06,74,26.0,,0.26,19.240000000000002
2019-12-07,67,26.0,,0.26,17.42
2019-12-08,72,26.0,,0.26,18.72
2019-12-09,77,26.0,,0.26,20.02
2019-12-10,85,26.0,,0.26,22.1
2019-12-11,100,26.0,,0.26,26.0
2019-12-12,83,26.0,,0.26,21.580000000000002
2019-12-13,57,26.0,,0.26,14.82
2019-12-14,57,26.0,,0.26,14.82
2019-12-15,68,26.0,,0.26,17.68
2019-12-16,46,26.0,,0.26,11.96
2019-12-17,44,26.0,,0.26,11.440000000000001
2019-12-18,61,26.0,,0.26,15.860000000000001
2019-12-19,58,26.0,,0.26,15.08
2019-12-20,68,26.0,,0.26,17.68
2019-12-21,39,26.0,,0.26,10.14
2019-12-22,39,26.0,,0.26,10.14
2019-12-23,39,26.0,,0.26,10.14
2019-12-24,34,26.0,,0.26,8.84
2019-12-25,38,26.0,,0.26,9.88
2019-12-26,60,26.0,,0.26,15.600000000000001
2019-12-27,35,26.0,,0.26,9.1
2019-12-28,38,26.0,,0.26,9.88
2019-12-29,42,26.0,,0.26,10.92
2019-12-30,40,26.0,,0.26,10.4
2019-12-31,32,26.0,,0.26,8.32
2020-01-01,38,27.0,False,0.27,10.260000000000002
2020-01-02,56,27.0,,0.27,15.120000000000001
2020-01-03,69,27.0,,0.27,18.630000000000003
2020-01-04,34,27.0,,0.27,9.18
2020-01-05,56,27.0,,0.27,15.120000000000001
2020-01-06,79,27.0,,0.27,21.330000000000002
2020-01-07,69,27.0,,0.27,18.630000000000003
2020-01-08,75,27.0,,0.27,20.25
2020-01-09,70,27.0,,0.27,18.900000000000002
2020-01-10,85,27.0,,0.27,22.950000000000003
2020-01-11,62,27.0,,0.27,16.740000000000002
2020-01-12,63,27.0,,0.27,17.01
2020-01-13,64,27.0,,0.27,17.28
2020-01-14,68,27.0,,0.27,18.36
2020-01-15,67,27.0,,0.27,18.09
2020-01-16,72,27.0,,0.27,19.44
2020-01-17,73,27.0,,0.27,19.71
2020-01-18,39,27.0,,0.27,10.530000000000001
2020-01-19,61,27.0,,0.27,16.470000000000002
2020-01-20,52,27.0,,0.27,14.040000000000001
2020-01-21,73,27.0,,0.27,19.71
2020-01-22,80,27.0,,0.27,21.6
2020-01-23,83,27.0,,0.27,22.41
2020-01-24,73,27.0,,0.27,19.71
2020-01-25,64,27.0,,0.27,17.28
2020-01-26,39,27.0,,0.27,10.530000000000001
2020-01-27,95,27.0,,0.27,25.650000000000002
2020-01-28,68,27.0,,0.27,18.36
2020-01-29,100,27.0,,0.27,27.0
2020-01-30,83,27.0,,0.27,22.41
2020-01-31,67,27.0,,0.27,18.09
2020-02-01,55,33.0,False,0.33,18.150000000000002
2020-02-02,49,33.0,,0.33,16.17
2020-02-03,75,33.0,,0.33,24.75
2020-02-04,73,33.0,,0.33,24.09
2020-02-05,89,33.0,,0.33,29.37
2020-02-06,89,33.0,,0.33,29.37
2020-02-07,48,33.0,,0.33,15.84
2020-02-08,50,33.0,,0.33,16.5
2020-02-09,83,33.0,,0.33,27.39
2020-02-10,75,33.0,,0.33,24.75
2020-02-11,66,33.0,,0.33,21.78
2020-02-12,93,33.0,,0.33,30.69
2020-02-13,74,33.0,,0.33,24.42
2020-02-14,61,33.0,,0.33,20.130000000000003
2020-02-15,52,33.0,,0.33,17.16
2020-02-16,55,33.0,,0.33,18.150000000000002
2020-02-17,56,33.0,,0.33,18.48
2020-02-18,100,33.0,,0.33,33.0
2020-02-19,86,33.0,,0.33,28.380000000000003
2020-02-20,82,33.0,,0.33,27.060000000000002
2020-02-21,62,33.0,,0.33,20.46
2020-02-22,66,33.0,,0.33,21.78
2020-02-23,69,33.0,,0.33,22.77
2020-02-24,83,33.0,,0.33,27.39
2020-02-25,97,33.0,,0.33,32.01
2020-02-26,62,33.0,,0.33,20.46
2020-02-27,70,33.0,,0.33,23.1
2020-02-28,74,33.0,,0.33,24.42
2020-02-29,65,33.0,,0.33,21.45
2020-03-01,63,34.0,False,0.34,21.42
2020-03-02,76,34.0,,0.34,25.840000000000003
2020-03-03,77,34.0,,0.34,26.180000000000003
2020-03-04,63,34.0,,0.34,21.42
2020-03-05,83,34.0,,0.34,28.220000000000002
2020-03-06,55,34.0,,0.34,18.700000000000003
2020-03-07,44,34.0,,0.34,14.96
2020-03-08,55,34.0,,0.34,18.700000000000003
2020-03-09,68,34.0,,0.34,23.12
2020-03-10,74,34.0,,0.34,25.16
2020-03-11,62,34.0,,0.34,21.080000000000002
2020-03-12,65,34.0,,0.34,22.1
2020-03-13,54,34.0,,0.34,18.360000000000003
2020-03-14,39,34.0,,0.34,13.260000000000002
2020-03-15,64,34.0,,0.34,21.76
2020-03-16,53,34.0,,0.34,18.02
2020-03-17,57,34.0,,0.34,19.380000000000003
2020-03-18,74,34.0,,0.34,25.16
2020-03-19,77,34.0,,0.34,26.180000000000003
2020-03-20,60,34.0,,0.34,20.400000000000002
2020-03-21,65,34.0,,0.34,22.1
2020-03-22,67,34.0,,0.34,22.78
2020-03-23,68,34.0,,0.34,23.12
2020-03-24,100,34.0,,0.34,34.0
2020-03-25,63,34.0,,0.34,21.42
2020-03-26,78,34.0,,0.34,26.520000000000003
2020-03-27,58,34.0,,0.34,19.720000000000002
2020-03-28,80,34.0,,0.34,27.200000000000003
2020-03-29,67,34.0,,0.34,22.78
2020-03-30,62,34.0,,0.34,21.080000000000002
2020-03-31,80,34.0,,0.34,27.200000000000003
2020-04-01,52,40.0,False,0.4,20.8
2020-04-02,60,40.0,,0.4,24.0
2020-04-03,51,40.0,,0.4,20.400000000000002
2020-04-04,40,40.0,,0.4,16.0
2020-04-05,44,40.0,,0.4,17.6
2020-04-06,59,40.0,,0.4,23.6
2020-04-07,62,40.0,,0.4,24.8
2020-04-08,57,40.0,,0.4,22.8
2020-04-09,69,40.0,,0.4,27.6
2020-04-10,53,40.0,,0.4,21.200000000000003
2020-04-11,48,40.0,,0.4,19.200000000000003
2020-04-12,49,40.0,,0.4,19.6
2020-04-13,61,40.0,,0.4,24.400000000000002
2020-04-14,64,40.0,,0.4,25.6
2020-04-15,57,40.0,,0.4,22.8
2020-04-16,47,40.0,,0.4,18.8
2020-04-17,51,40.0,,0.4,20.400000000000002
2020-04-18,51,40.0,,0.4,20.400000000000002
2020-04-19,47,40.0,,0.4,18.8
2020-04-20,59,40.0,,0.4,23.6
2020-04-21,52,40.0,,0.4,20.8
2020-04-22,51,40.0,,0.4,20.400000000000002
2020-04-23,100,40.0,,0.4,40.0
2020-04-24,73,40.0,,0.4,29.200000000000003
2020-04-25,53,40.0,,0.4,21.200000000000003
2020-04-26,58,40.0,,0.4,23.200000000000003
2020-04-27,57,40.0,,0.4,22.8
2020-04-28,49,40.0,,0.4,19.6
2020-04-29,66,40.0,,0.4,26.400000000000002
2020-04-30,56,40.0,,0.4,22.400000000000002
2020-05-01,79,36.0,False,0.36,28.439999999999998
2020-05-02,78,36.0,,0.36,28.08
2020-05-03,77,36.0,,0.36,27.72
2020-05-04,81,36.0,,0.36,29.16
2020-05-05,82,36.0,,0.36,29.52
2020-05-06,87,36.0,,0.36,31.32
2020-05-07,99,36.0,,0.36,35.64
2020-05-08,81,36.0,,0.36,29.16
2020-05-09,72,36.0,,0.36,25.919999999999998
2020-05-10,57,36.0,,0.36,20.52
2020-05-11,58,36.0,,0.36,20.88
2020-05-12,72,36.0,,0.36,25.919999999999998
2020-05-13,100,36.0,,0.36,36.0
2020-05-14,88,36.0,,0.36,31.68
2020-05-15,54,36.0,,0.36,19.439999999999998
2020-05-16,80,36.0,,0.36,28.799999999999997
2020-05-17,38,36.0,,0.36,13.68
2020-05-18,71,36.0,,0.36,25.56
2020-05-19,83,36.0,,0.36,29.88
2020-05-20,75,36.0,,0.36,27.0
2020-05-21,87,36.0,,0.36,31.32
2020-05-22,83,36.0,,0.36,29.88
2020-05-23,52,36.0,,0.36,18.72
2020-05-24,65,36.0,,0.36,23.4
2020-05-25,67,36.0,,0.36,24.119999999999997
2020-05-26,72,36.0,,0.36,25.919999999999998
2020-05-27,61,36.0,,0.36,21.96
2020-05-28,79,36.0,,0.36,28.439999999999998
2020-05-29,58,36.0,,0.36,20.88
2020-05-30,61,36.0,,0.36,21.96
2020-05-31,61,36.0,,0.36,21.96
2020-06-01,73,33.0,False,0.33,24.09
2020-06-02,73,33.0,,0.33,24.09
2020-06-03,78,33.0,,0.33,25.740000000000002
2020-06-04,60,33.0,,0.33,19.8
2020-06-05,88,33.0,,0.33,29.040000000000003
2020-06-06,89,33.0,,0.33,29.37
2020-06-07,87,33.0,,0.33,28.71
2020-06-08,100,33.0,,0.33,33.0
2020-06-09,78,33.0,,0.33,25.740000000000002
2020-06-10,88,33.0,,0.33,29.040000000000003
2020-06-11,94,33.0,,0.33,31.020000000000003
2020-06-12,70,33.0,,0.33,23.1
2020-06-13,76,33.0,,0.33,25.080000000000002
2020-06-14,51,33.0,,0.33,16.830000000000002
2020-06-15,84,33.0,,0.33,27.720000000000002
2020-06-16,89,33.0,,0.33,29.37
2020-06-17,75,33.0,,0.33,24.75
2020-06-18,77,33.0,,0.33,25.41
2020-06-19,70,33.0,,0.33,23.1
2020-06-20,64,33.0,,0.33,21.12
2020-06-21,88,33.0,,0.33,29.040000000000003
2020-06-22,78,33.0,,0.33,25.740000000000002
2020-06-23,93,33.0,,0.33,30.69
2020-06-24,66,33.0,,0.33,21.78
2020-06-25,79,33.0,,0.33,26.07
2020-06-26,63,33.0,,0.33,20.790000000000003
2020-06-27,74,33.0,,0.33,24.42
2020-06-28,76,33.0,,0.33,25.080000000000002
2020-06-29,87,33.0,,0.33,28.71
2020-06-30,74,33.0,,0.33,24.42
2020-07-01,69,33.0,False,0.33,22.77
2020-07-02,69,33.0,,0.33,22.77
2020-07-03,43,33.0,,0.33,14.190000000000001
2020-07-04,35,33.0,,0.33,11.55
2020-07-05,68,33.0,,0.33,22.44
2020-07-06,72,33.0,,0.33,23.76
2020-07-07,71,33.0,,0.33,23.43
2020-07-08,75,33.0,,0.33,24.75
2020-07-09,77,33.0,,0.33,25.41
2020-07-10,95,33.0,,0.33,31.35
2020-07-11,54,33.0,,0.33,17.82
2020-07-12,73,33.0,,0.33,24.09
2020-07-13,85,33.0,,0.33,28.05
2020-07-14,61,33.0,,0.33,20.130000000000003
2020-07-15,93,33.0,,0.33,30.69
2020-07-16,66,33.0,,0.33,21.78
2020-07-17,90,33.0,,0.33,29.700000000000003
2020-07-18,57,33.0,,0.33,18.810000000000002
2020-07-19,87,33.0,,0.33,28.71
2020-07-20,88,33.0,,0.33,29.040000000000003
2020-07-21,38,33.0,,0.33,12.540000000000001
2020-07-22,75,33.0,,0.33,24.75
2020-07-23,81,33.0,,0.33,26.73
2020-07-24,74,33.0,,0.33,24.42
2020-07-25,68,33.0,,0.33,22.44
2020-07-26,52,33.0,,0.33,17.16
2020-07-27,100,33.0,,0.33,33.0
2020-07-28,67,33.0,,0.33,22.11
2020-07-29,79,33.0,,0.33,26.07
2020-07-30,69,33.0,,0.33,22.77
2020-07-31,50,33.0,,0.33,16.5
2020-08-01,74,32.0,False,0.32,23.68
2020-08-02,89,32.0,,0.32,28.48
2020-08-03,71,32.0,,0.32,22.72
2020-08-04,74,32.0,,0.32,23.68
2020-08-05,90,32.0,,0.32,28.8
2020-08-06,87,32.0,,0.32,27.84
2020-08-07,76,32.0,,0.32,24.32
2020-08-08,72,32.0,,0.32,23.04
2020-08-09,78,32.0,,0.32,24.96
2020-08-10,97,32.0,,0.32,31.04
2020-08-11,94,32.0,,0.32,30.080000000000002
2020-08-12,94,32.0,,0.32,30.080000000000002
2020-08-13,94,32.0,,0.32,30.080000000000002
2020-08-14,70,32.0,,0.32,22.400000000000002
2020-08-15,67,32.0,,0.32,21.44
2020-08-16,63,32.0,,0.32,20.16
2020-08-17,79,32.0,,0.32,25.28
2020-08-18,81,32.0,,0.32,25.92
2020-08-19,82,32.0,,0.32,26.240000000000002
2020-08-20,69,32.0,,0.32,22.080000000000002
2020-08-21,79,32.0,,0.32,25.28
2020-08-22,85,32.0,,0.32,27.2
2020-08-23,82,32.0,,0.32,26.240000000000002
2020-08-24,68,32.0,,0.32,21.76
2020-08-25,81,32.0,,0.32,25.92
2020-08-26,100,32.0,,0.32,32.0
2020-08-27,68,32.0,,0.32,21.76
2020-08-28,85,32.0,,0.32,27.2
2020-08-29,46,32.0,,0.32,14.72
2020-08-30,80,32.0,,0.32,25.6
2020-08-31,80,32.0,,0.32,25.6
2020-09-01,51,32.0,False,0.32,16.32
2020-09-02,60,32.0,,0.32,19.2
2020-09-03,59,32.0,,0.32,18.88
2020-09-04,85,32.0,,0.32,27.2
2020-09-05,58,32.0,,0.32,18.56
2020-09-06,59,32.0,,0.32,18.88
2020-09-07,67,32.0,,0.32,21.44
2020-09-08,62,32.0,,0.32,19.84
2020-09-09,66,32.0,,0.32,21.12
2020-09-10,84,32.0,,0.32,26.88
2020-09-11,58,32.0,,0.32,18.56
2020-09-12,49,32.0,,0.32,15.68
2020-09-13,61,32.0,,0.32,19.52
2020-09-14,69,32.0,,0.32,22.080000000000002
2020-09-15,62,32.0,,0.32,19.84
2020-09-16,73,32.0,,0.32,23.36
2020-09-17,82,32.0,,0.32,26.240000000000002
2020-09-18,70,32.0,,0.32,22.400000000000002
2020-09-19,62,32.0,,0.32,19.84
2020-09-20,69,32.0,,0.32,22.080000000000002
2020-09-21,84,32.0,,0.32,26.88
2020-09-22,65,32.0,,0.32,20.8
2020-09-23,84,32.0,,0.32,26.88
2020-09-24,100,32.0,,0.32,32.0
2020-09-25,72,32.0,,0.32,23.04
2020-09-26,55,32.0,,0.32,17.6
2020-09-27,68,32.0,,0.32,21.76
2020-09-28,76,32.0,,0.32,24.32
2020-09-29,54,32.0,,0.32,17.28
2020-09-30,62,32.0,,0.32,19.84
2020-10-01,59,34.0,False,0.34,20.060000000000002
2020-10-02,45,34.0,,0.34,15.3
2020-10-03,43,34.0,,0.34,14.620000000000001
2020-10-04,56,34.0,,0.34,19.040000000000003
2020-10-05,67,34.0,,0.34,22.78
2020-10-06,75,34.0,,0.34,25.500000000000004
2020-10-07,77,34.0,,0.34,26.180000000000003
2020-10-08,49,34.0,,0.34,16.66
2020-10-09,48,34.0,,0.34,16.32
2020-10-10,48,34.0,,0.34,16.32
2020-10-11,50,34.0,,0.34,17.0
2020-10-12,60,34.0,,0.34,20.400000000000002
2020-10-13,51,34.0,,0.34,17.34
2020-10-14,50,34.0,,0.34,17.0
2020-10-15,63,34.0,,0.34,21.42
2020-10-16,58,34.0,,0.34,19.720000000000002
2020-10-17,57,34.0,,0.34,19.380000000000003
2020-10-18,45,34.0,,0.34,15.3
2020-10-19,66,34.0,,0.34,22.44
2020-10-20,57,34.0,,0.34,19.380000000000003
2020-10-21,51,34.0,,0.34,17.34
2020-10-22,69,34.0,,0.34,23.46
2020-10-23,75,34.0,,0.34,25.500000000000004
2020-10-24,43,34.0,,0.34,14.620000000000001
2020-10-25,50,34.0,,0.34,17.0
2020-10-26,45,34.0,,0.34,15.3
2020-10-27,52,34.0,,0.34,17.68
2020-10-28,100,34.0,,0.34,34.0
2020-10-29,49,34.0,,0.34,16.66
2020-10-30,65,34.0,,0.34,22.1
2020-10-31,65,34.0,,0.34,22.1
2020-11-01,71,28.0,True,0.28,19.880000000000003
2020-11-02,58,28.0,,0.28,16.240000000000002
2020-11-03,100,28.0,,0.28,28.000000000000004
2020-11-04,47,28.0,,0.28,13.160000000000002
2020-11-05,52,28.0,,0.28,14.560000000000002
2020-11-06,70,28.0,,0.28,19.6
2020-11-07,56,28.0,,0.28,15.680000000000001
2020-11-08,67,28.0,,0.28,18.76
2020-11-09,76,28.0,,0.28,21.28
2020-11-10,79,28.0,,0.28,22.12
2020-11-11,75,28.0,,0.28,21.000000000000004
2020-11-12,76,28.0,,0.28,21.28
2020-11-13,72,28.0,,0.28,20.160000000000004
2020-11-14,49,28.0,,0.28,13.72
2020-11-15,75,28.0,,0.28,21.000000000000004
2020-11-16,72,28.0,,0.28,20.160000000000004
2020-11-17,91,28.0,,0.28,25.480000000000004
2020-11-18,69,28.0,,0.28,19.32
2020-11-19,50,28.0,,0.28,14.000000000000002
2020-11-20,80,28.0,,0.28,22.400000000000002
2020-11-21,72,28.0,,0.28,20.160000000000004
2020-11-22,86,28.0,,0.28,24.080000000000002
2020-11-23,65,28.0,,0.28,18.200000000000003
2020-11-24,76,28.0,,0.28,21.28
2020-11-25,63,28.0,,0.28,17.64
2020-11-26,55,28.0,,0.28,15.400000000000002
2020-11-27,39,28.0,,0.28,10.920000000000002
2020-11-28,50,28.0,,0.28,14.000000000000002
2020-11-29,28,28.0,,0.28,7.840000000000001
