date,energy_unscaled,energy_monthly,isPartial,scale,energy
2017-06-27,81,69.0,,0.69,55.88999999999999
2017-06-28,81,69.0,,0.69,55.88999999999999
2017-06-29,77,69.0,,0.69,53.129999999999995
2017-06-30,85,69.0,,0.69,58.65
2017-07-01,56,67.0,False,0.67,37.52
2017-07-02,52,67.0,,0.67,34.84
2017-07-03,67,67.0,,0.67,44.89
2017-07-04,50,67.0,,0.67,33.5
2017-07-05,75,67.0,,0.67,50.25
2017-07-06,79,67.0,,0.67,52.93
2017-07-07,100,67.0,,0.67,67.0
2017-07-08,68,67.0,,0.67,45.56
2017-07-09,56,67.0,,0.67,37.52
2017-07-10,83,67.0,,0.67,55.61000000000001
2017-07-11,79,67.0,,0.67,52.93
2017-07-12,82,67.0,,0.67,54.940000000000005
2017-07-13,81,67.0,,0.67,54.27
2017-07-14,73,67.0,,0.67,48.910000000000004
2017-07-15,55,67.0,,0.67,36.85
2017-07-16,55,67.0,,0.67,36.85
2017-07-17,78,67.0,,0.67,52.260000000000005
2017-07-18,76,67.0,,0.67,50.92
2017-07-19,78,67.0,,0.67,52.260000000000005
2017-07-20,79,67.0,,0.67,52.93
2017-07-21,73,67.0,,0.67,48.910000000000004
2017-07-22,57,67.0,,0.67,38.190000000000005
2017-07-23,54,67.0,,0.67,36.18
2017-07-24,74,67.0,,0.67,49.580000000000005
2017-07-25,76,67.0,,0.67,50.92
2017-07-26,79,67.0,,0.67,52.93
2017-07-27,81,67.0,,0.67,54.27
2017-07-28,77,67.0,,0.67,51.59
2017-07-29,55,67.0,,0.67,36.85
2017-07-30,50,67.0,,0.67,33.5
2017-07-31,80,67.0,,0.67,53.6
2017-08-01,99,67.0,False,0.67,66.33
2017-08-02,98,67.0,,0.67,65.66000000000001
2017-08-03,97,67.0,,0.67,64.99000000000001
2017-08-04,90,67.0,,0.67,60.300000000000004
2017-08-05,64,67.0,,0.67,42.88
2017-08-06,60,67.0,,0.67,40.2
2017-08-07,92,67.0,,0.67,61.64
2017-08-08,90,67.0,,0.67,60.300000000000004
2017-08-09,88,67.0,,0.67,58.96
2017-08-10,89,67.0,,0.67,59.63
2017-08-11,88,67.0,,0.67,58.96
2017-08-12,61,67.0,,0.67,40.870000000000005
2017-08-13,60,67.0,,0.67,40.2
2017-08-14,87,67.0,,0.67,58.290000000000006
2017-08-15,91,67.0,,0.67,60.970000000000006
2017-08-16,89,67.0,,0.67,59.63
2017-08-17,88,67.0,,0.67,58.96
2017-08-18,90,67.0,,0.67,60.300000000000004
2017-08-19,62,67.0,,0.67,41.54
2017-08-20,62,67.0,,0.67,41.54
2017-08-21,87,67.0,,0.67,58.290000000000006
2017-08-22,95,67.0,,0.67,63.650000000000006
2017-08-23,92,67.0,,0.67,61.64
2017-08-24,89,67.0,,0.67,59.63
2017-08-25,92,67.0,,0.67,61.64
2017-08-26,63,67.0,,0.67,42.21
2017-08-27,60,67.0,,0.67,40.2
2017-08-28,92,67.0,,0.67,61.64
2017-08-29,100,67.0,,0.67,67.0
2017-08-30,96,67.0,,0.67,64.32000000000001
2017-08-31,99,67.0,,0.67,66.33
2017-09-01,60,83.0,False,0.83,49.8
2017-09-02,40,83.0,,0.83,33.199999999999996
2017-09-03,35,83.0,,0.83,29.049999999999997
2017-09-04,43,83.0,,0.83,35.69
2017-09-05,63,83.0,,0.83,52.29
2017-09-06,62,83.0,,0.83,51.46
2017-09-07,62,83.0,,0.83,51.46
2017-09-08,60,83.0,,0.83,49.8
2017-09-09,39,83.0,,0.83,32.37
2017-09-10,44,83.0,,0.83,36.519999999999996
2017-09-11,99,83.0,,0.83,82.17
2017-09-12,100,83.0,,0.83,83.0
2017-09-13,81,83.0,,0.83,67.22999999999999
2017-09-14,76,83.0,,0.83,63.08
2017-09-15,75,83.0,,0.83,62.25
2017-09-16,52,83.0,,0.83,43.16
2017-09-17,48,83.0,,0.83,39.839999999999996
2017-09-18,73,83.0,,0.83,60.589999999999996
2017-09-19,71,83.0,,0.83,58.93
2017-09-20,71,83.0,,0.83,58.93
2017-09-21,68,83.0,,0.83,56.44
2017-09-22,67,83.0,,0.83,55.61
2017-09-23,41,83.0,,0.83,34.03
2017-09-24,44,83.0,,0.83,36.519999999999996
2017-09-25,72,83.0,,0.83,59.76
2017-09-26,76,83.0,,0.83,63.08
2017-09-27,73,83.0,,0.83,60.589999999999996
2017-09-28,73,83.0,,0.83,60.589999999999996
2017-09-29,68,83.0,,0.83,56.44
2017-09-30,40,83.0,,0.83,33.199999999999996
2017-10-01,50,91.0,False,0.91,45.5
2017-10-02,77,91.0,,0.91,70.07000000000001
2017-10-03,85,91.0,,0.91,77.35000000000001
2017-10-04,84,91.0,,0.91,76.44
2017-10-05,88,91.0,,0.91,80.08
2017-10-06,82,91.0,,0.91,74.62
2017-10-07,48,91.0,,0.91,43.68
2017-10-08,52,91.0,,0.91,47.32
2017-10-09,81,91.0,,0.91,73.71000000000001
2017-10-10,85,91.0,,0.91,77.35000000000001
2017-10-11,86,91.0,,0.91,78.26
2017-10-12,81,91.0,,0.91,73.71000000000001
2017-10-13,85,91.0,,0.91,77.35000000000001
2017-10-14,59,91.0,,0.91,53.690000000000005
2017-10-15,59,91.0,,0.91,53.690000000000005
2017-10-16,90,91.0,,0.91,81.9
2017-10-17,91,91.0,,0.91,82.81
2017-10-18,89,91.0,,0.91,80.99000000000001
2017-10-19,90,91.0,,0.91,81.9
2017-10-20,86,91.0,,0.91,78.26
2017-10-21,50,91.0,,0.91,45.5
2017-10-22,49,91.0,,0.91,44.59
2017-10-23,96,91.0,,0.91,87.36
2017-10-24,99,91.0,,0.91,90.09
2017-10-25,94,91.0,,0.91,85.54
2017-10-26,100,91.0,,0.91,91.0
2017-10-27,85,91.0,,0.91,77.35000000000001
2017-10-28,48,91.0,,0.91,43.68
2017-10-29,52,91.0,,0.91,47.32
2017-10-30,94,91.0,,0.91,85.54
2017-10-31,94,91.0,,0.91,85.54
2017-11-01,99,87.0,False,0.87,86.13
2017-11-02,100,87.0,,0.87,87.0
2017-11-03,95,87.0,,0.87,82.65
2017-11-04,50,87.0,,0.87,43.5
2017-11-05,55,87.0,,0.87,47.85
2017-11-06,93,87.0,,0.87,80.91
2017-11-07,92,87.0,,0.87,80.04
2017-11-08,96,87.0,,0.87,83.52
2017-11-09,91,87.0,,0.87,79.17
2017-11-10,81,87.0,,0.87,70.47
2017-11-11,49,87.0,,0.87,42.63
2017-11-12,49,87.0,,0.87,42.63
2017-11-13,96,87.0,,0.87,83.52
2017-11-14,100,87.0,,0.87,87.0
2017-11-15,96,87.0,,0.87,83.52
2017-11-16,94,87.0,,0.87,81.78
2017-11-17,89,87.0,,0.87,77.42999999999999
2017-11-18,51,87.0,,0.87,44.37
2017-11-19,50,87.0,,0.87,43.5
2017-11-20,79,87.0,,0.87,68.73
2017-11-21,73,87.0,,0.87,63.51
2017-11-22,56,87.0,,0.87,48.72
2017-11-23,35,87.0,,0.87,30.45
2017-11-24,41,87.0,,0.87,35.67
2017-11-25,40,87.0,,0.87,34.8
2017-11-26,45,87.0,,0.87,39.15
2017-11-27,85,87.0,,0.87,73.95
2017-11-28,93,87.0,,0.87,80.91
2017-11-29,97,87.0,,0.87,84.39
2017-11-30,98,87.0,,0.87,85.26
2017-12-01,98,76.0,False,0.76,74.48
2017-12-02,59,76.0,,0.76,44.84
2017-12-03,55,76.0,,0.76,41.8
2017-12-04,97,76.0,,0.76,73.72
2017-12-05,100,76.0,,0.76,76.0
2017-12-06,100,76.0,,0.76,76.0
2017-12-07,94,76.0,,0.76,71.44
2017-12-08,91,76.0,,0.76,69.16
2017-12-09,59,76.0,,0.76,44.84
2017-12-10,52,76.0,,0.76,39.52
2017-12-11,92,76.0,,0.76,69.92
2017-12-12,98,76.0,,0.76,74.48
2017-12-13,91,76.0,,0.76,69.16
2017-12-14,90,76.0,,0.76,68.4
2017-12-15,87,76.0,,0.76,66.12
2017-12-16,46,76.0,,0.76,34.96
2017-12-17,44,76.0,,0.76,33.44
2017-12-18,78,76.0,,0.76,59.28
2017-12-19,80,76.0,,0.76,60.8
2017-12-20,75,76.0,,0.76,57.0
2017-12-21,65,76.0,,0.76,49.4
2017-12-22,54,76.0,,0.76,41.04
2017-12-23,36,76.0,,0.76,27.36
2017-12-24,29,76.0,,0.76,22.04
2017-12-25,26,76.0,,0.76,19.76
2017-12-26,48,76.0,,0.76,36.480000000000004
2017-12-27,59,76.0,,0.76,44.84
2017-12-28,59,76.0,,0.76,44.84
2017-12-29,65,76.0,,0.76,49.4
2017-12-30,45,76.0,,0.76,34.2
2017-12-31,35,76.0,,0.76,26.6
2018-01-01,47,82.0,False,0.82,38.54
2018-01-02,81,82.0,,0.82,66.42
2018-01-03,83,82.0,,0.82,68.06
2018-01-04,75,82.0,,0.82,61.49999999999999
2018-01-05,77,82.0,,0.82,63.13999999999999
2018-01-06,54,82.0,,0.82,44.279999999999994
2018-01-07,52,82.0,,0.82,42.64
2018-01-08,82,82.0,,0.82,67.24
2018-01-09,84,82.0,,0.82,68.88
2018-01-10,93,82.0,,0.82,76.25999999999999
2018-01-11,93,82.0,,0.82,76.25999999999999
2018-01-12,91,82.0,,0.82,74.61999999999999
2018-01-13,50,82.0,,0.82,41.0
2018-01-14,48,82.0,,0.82,39.36
2018-01-15,72,82.0,,0.82,59.04
2018-01-16,86,82.0,,0.82,70.52
2018-01-17,84,82.0,,0.82,68.88
2018-01-18,94,82.0,,0.82,77.08
2018-01-19,87,82.0,,0.82,71.33999999999999
2018-01-20,51,82.0,,0.82,41.82
2018-01-21,54,82.0,,0.82,44.279999999999994
2018-01-22,93,82.0,,0.82,76.25999999999999
2018-01-23,94,82.0,,0.82,77.08
2018-01-24,98,82.0,,0.82,80.36
2018-01-25,100,82.0,,0.82,82.0
2018-01-26,89,82.0,,0.82,72.97999999999999
2018-01-27,59,82.0,,0.82,48.379999999999995
2018-01-28,55,82.0,,0.82,45.099999999999994
2018-01-29,89,82.0,,0.82,72.97999999999999
2018-01-30,99,82.0,,0.82,81.17999999999999
2018-01-31,98,82.0,,0.82,80.36
2018-02-01,96,87.0,False,0.87,83.52
2018-02-02,88,87.0,,0.87,76.56
2018-02-03,57,87.0,,0.87,49.589999999999996
2018-02-04,54,87.0,,0.87,46.98
2018-02-05,93,87.0,,0.87,80.91
2018-02-06,96,87.0,,0.87,83.52
2018-02-07,94,87.0,,0.87,81.78
2018-02-08,91,87.0,,0.87,79.17
2018-02-09,90,87.0,,0.87,78.3
2018-02-10,50,87.0,,0.87,43.5
2018-02-11,56,87.0,,0.87,48.72
2018-02-12,92,87.0,,0.87,80.04
2018-02-13,90,87.0,,0.87,78.3
2018-02-14,85,87.0,,0.87,73.95
2018-02-15,93,87.0,,0.87,80.91
2018-02-16,86,87.0,,0.87,74.82
2018-02-17,50,87.0,,0.87,43.5
2018-02-18,55,87.0,,0.87,47.85
2018-02-19,76,87.0,,0.87,66.12
2018-02-20,89,87.0,,0.87,77.42999999999999
2018-02-21,93,87.0,,0.87,80.91
2018-02-22,92,87.0,,0.87,80.04
2018-02-23,88,87.0,,0.87,76.56
2018-02-24,49,87.0,,0.87,42.63
2018-02-25,56,87.0,,0.87,48.72
2018-02-26,93,87.0,,0.87,80.91
2018-02-27,94,87.0,,0.87,81.78
2018-02-28,100,87.0,,0.87,87.0
2018-03-01,95,84.0,False,0.84,79.8
2018-03-02,100,84.0,,0.84,84.0
2018-03-03,60,84.0,,0.84,50.4
2018-03-04,55,84.0,,0.84,46.199999999999996
2018-03-05,90,84.0,,0.84,75.6
2018-03-06,90,84.0,,0.84,75.6
2018-03-07,89,84.0,,0.84,74.75999999999999
2018-03-08,89,84.0,,0.84,74.75999999999999
2018-03-09,85,84.0,,0.84,71.39999999999999
2018-03-10,53,84.0,,0.84,44.519999999999996
2018-03-11,55,84.0,,0.84,46.199999999999996
2018-03-12,84,84.0,,0.84,70.56
2018-03-13,85,84.0,,0.84,71.39999999999999
2018-03-14,86,84.0,,0.84,72.24
2018-03-15,87,84.0,,0.84,73.08
2018-03-16,80,84.0,,0.84,67.2
2018-03-17,49,84.0,,0.84,41.16
2018-03-18,54,84.0,,0.84,45.36
2018-03-19,87,84.0,,0.84,73.08
2018-03-20,85,84.0,,0.84,71.39999999999999
2018-03-21,84,84.0,,0.84,70.56
2018-03-22,87,84.0,,0.84,73.08
2018-03-23,79,84.0,,0.84,66.36
2018-03-24,47,84.0,,0.84,39.48
2018-03-25,50,84.0,,0.84,42.0
2018-03-26,85,84.0,,0.84,71.39999999999999
2018-03-27,84,84.0,,0.84,70.56
2018-03-28,81,84.0,,0.84,68.03999999999999
2018-03-29,78,84.0,,0.84,65.52
2018-03-30,66,84.0,,0.84,55.44
2018-03-31,46,84.0,,0.84,38.64
2018-04-01,46,87.0,False,0.87,40.02
2018-04-02,91,87.0,,0.87,79.17
2018-04-03,90,87.0,,0.87,78.3
2018-04-04,92,87.0,,0.87,80.04
2018-04-05,91,87.0,,0.87,79.17
2018-04-06,85,87.0,,0.87,73.95
2018-04-07,52,87.0,,0.87,45.24
2018-04-08,55,87.0,,0.87,47.85
2018-04-09,96,87.0,,0.87,83.52
2018-04-10,94,87.0,,0.87,81.78
2018-04-11,94,87.0,,0.87,81.78
2018-04-12,90,87.0,,0.87,78.3
2018-04-13,91,87.0,,0.87,79.17
2018-04-14,58,87.0,,0.87,50.46
2018-04-15,74,87.0,,0.87,64.38
2018-04-16,100,87.0,,0.87,87.0
2018-04-17,94,87.0,,0.87,81.78
2018-04-18,94,87.0,,0.87,81.78
2018-04-19,91,87.0,,0.87,79.17
2018-04-20,85,87.0,,0.87,73.95
2018-04-21,53,87.0,,0.87,46.11
2018-04-22,53,87.0,,0.87,46.11
2018-04-23,91,87.0,,0.87,79.17
2018-04-24,92,87.0,,0.87,80.04
2018-04-25,90,87.0,,0.87,78.3
2018-04-26,95,87.0,,0.87,82.65
2018-04-27,86,87.0,,0.87,74.82
2018-04-28,53,87.0,,0.87,46.11
2018-04-29,55,87.0,,0.87,47.85
2018-04-30,93,87.0,,0.87,80.91
2018-05-01,100,82.0,False,0.82,82.0
2018-05-02,98,82.0,,0.82,80.36
2018-05-03,100,82.0,,0.82,82.0
2018-05-04,100,82.0,,0.82,82.0
2018-05-05,60,82.0,,0.82,49.199999999999996
2018-05-06,57,82.0,,0.82,46.739999999999995
2018-05-07,99,82.0,,0.82,81.17999999999999
2018-05-08,99,82.0,,0.82,81.17999999999999
2018-05-09,96,82.0,,0.82,78.72
2018-05-10,94,82.0,,0.82,77.08
2018-05-11,89,82.0,,0.82,72.97999999999999
2018-05-12,52,82.0,,0.82,42.64
2018-05-13,50,82.0,,0.82,41.0
2018-05-14,94,82.0,,0.82,77.08
2018-05-15,95,82.0,,0.82,77.89999999999999
2018-05-16,92,82.0,,0.82,75.44
2018-05-17,88,82.0,,0.82,72.16
2018-05-18,82,82.0,,0.82,67.24
2018-05-19,49,82.0,,0.82,40.18
2018-05-20,51,82.0,,0.82,41.82
2018-05-21,88,82.0,,0.82,72.16
2018-05-22,87,82.0,,0.82,71.33999999999999
2018-05-23,84,82.0,,0.82,68.88
2018-05-24,82,82.0,,0.82,67.24
2018-05-25,79,82.0,,0.82,64.78
2018-05-26,46,82.0,,0.82,37.72
2018-05-27,49,82.0,,0.82,40.18
2018-05-28,56,82.0,,0.82,45.919999999999995
2018-05-29,84,82.0,,0.82,68.88
2018-05-30,85,82.0,,0.82,69.7
2018-05-31,91,82.0,,0.82,74.61999999999999
2018-06-01,100,70.0,False,0.7,70.0
2018-06-02,67,70.0,,0.7,46.9
2018-06-03,63,70.0,,0.7,44.099999999999994
2018-06-04,93,70.0,,0.7,65.1
2018-06-05,90,70.0,,0.7,62.99999999999999
2018-06-06,88,70.0,,0.7,61.599999999999994
2018-06-07,87,70.0,,0.7,60.9
2018-06-08,77,70.0,,0.7,53.9
2018-06-09,54,70.0,,0.7,37.8
2018-06-10,56,70.0,,0.7,39.199999999999996
2018-06-11,83,70.0,,0.7,58.099999999999994
2018-06-12,87,70.0,,0.7,60.9
2018-06-13,83,70.0,,0.7,58.099999999999994
2018-06-14,84,70.0,,0.7,58.8
2018-06-15,81,70.0,,0.7,56.699999999999996
2018-06-16,54,70.0,,0.7,37.8
2018-06-17,51,70.0,,0.7,35.699999999999996
2018-06-18,83,70.0,,0.7,58.099999999999994
2018-06-19,84,70.0,,0.7,58.8
2018-06-20,82,70.0,,0.7,57.4
2018-06-21,79,70.0,,0.7,55.3
2018-06-22,78,70.0,,0.7,54.599999999999994
2018-06-23,53,70.0,,0.7,37.099999999999994
2018-06-24,53,70.0,,0.7,37.099999999999994
2018-06-25,80,70.0,,0.7,56.0
2018-06-26,84,70.0,,0.7,58.8
2018-06-27,86,70.0,,0.7,60.199999999999996
2018-06-28,84,70.0,,0.7,58.8
2018-06-29,87,70.0,,0.7,60.9
2018-06-30,61,70.0,,0.7,42.699999999999996
2018-07-01,73,71.0,False,0.71,51.83
2018-07-02,97,71.0,,0.71,68.86999999999999
2018-07-03,89,71.0,,0.71,63.19
2018-07-04,63,71.0,,0.71,44.73
2018-07-05,87,71.0,,0.71,61.769999999999996
2018-07-06,90,71.0,,0.71,63.9
2018-07-07,65,71.0,,0.71,46.15
2018-07-08,65,71.0,,0.71,46.15
2018-07-09,96,71.0,,0.71,68.16
2018-07-10,95,71.0,,0.71,67.45
2018-07-11,92,71.0,,0.71,65.32
2018-07-12,95,71.0,,0.71,67.45
2018-07-13,98,71.0,,0.71,69.58
2018-07-14,62,71.0,,0.71,44.019999999999996
2018-07-15,64,71.0,,0.71,45.44
2018-07-16,93,71.0,,0.71,66.03
2018-07-17,95,71.0,,0.71,67.45
2018-07-18,92,71.0,,0.71,65.32
2018-07-19,91,71.0,,0.71,64.61
2018-07-20,90,71.0,,0.71,63.9
2018-07-21,69,71.0,,0.71,48.989999999999995
2018-07-22,64,71.0,,0.71,45.44
2018-07-23,91,71.0,,0.71,64.61
2018-07-24,89,71.0,,0.71,63.19
2018-07-25,93,71.0,,0.71,66.03
2018-07-26,94,71.0,,0.71,66.74
2018-07-27,93,71.0,,0.71,66.03
2018-07-28,59,71.0,,0.71,41.89
2018-07-29,62,71.0,,0.71,44.019999999999996
2018-07-30,92,71.0,,0.71,65.32
2018-07-31,100,71.0,,0.71,71.0
2018-08-01,81,71.0,False,0.71,57.51
2018-08-02,79,71.0,,0.71,56.089999999999996
2018-08-03,78,71.0,,0.71,55.379999999999995
2018-08-04,54,71.0,,0.71,38.339999999999996
2018-08-05,56,71.0,,0.71,39.76
2018-08-06,80,71.0,,0.71,56.8
2018-08-07,79,71.0,,0.71,56.089999999999996
2018-08-08,79,71.0,,0.71,56.089999999999996
2018-08-09,84,71.0,,0.71,59.64
2018-08-10,77,71.0,,0.71,54.669999999999995
2018-08-11,55,71.0,,0.71,39.05
2018-08-12,59,71.0,,0.71,41.89
2018-08-13,74,71.0,,0.71,52.54
2018-08-14,81,71.0,,0.71,57.51
2018-08-15,82,71.0,,0.71,58.22
2018-08-16,78,71.0,,0.71,55.379999999999995
2018-08-17,73,71.0,,0.71,51.83
2018-08-18,55,71.0,,0.71,39.05
2018-08-19,55,71.0,,0.71,39.05
2018-08-20,79,71.0,,0.71,56.089999999999996
2018-08-21,79,71.0,,0.71,56.089999999999996
2018-08-22,78,71.0,,0.71,55.379999999999995
2018-08-23,77,71.0,,0.71,54.669999999999995
2018-08-24,75,71.0,,0.71,53.25
2018-08-25,53,71.0,,0.71,37.629999999999995
2018-08-26,54,71.0,,0.71,38.339999999999996
2018-08-27,90,71.0,,0.71,63.9
2018-08-28,87,71.0,,0.71,61.769999999999996
2018-08-29,100,71.0,,0.71,71.0
2018-08-30,87,71.0,,0.71,61.769999999999996
2018-08-31,87,71.0,,0.71,61.769999999999996
2018-09-01,52,84.0,False,0.84,43.68
2018-09-02,52,84.0,,0.84,43.68
2018-09-03,55,84.0,,0.84,46.199999999999996
2018-09-04,86,84.0,,0.84,72.24
2018-09-05,89,84.0,,0.84,74.75999999999999
2018-09-06,90,84.0,,0.84,75.6
2018-09-07,83,84.0,,0.84,69.72
2018-09-08,54,84.0,,0.84,45.36
2018-09-09,54,84.0,,0.84,45.36
2018-09-10,88,84.0,,0.84,73.92
2018-09-11,85,84.0,,0.84,71.39999999999999
2018-09-12,85,84.0,,0.84,71.39999999999999
2018-09-13,87,84.0,,0.84,73.08
2018-09-14,98,84.0,,0.84,82.32
2018-09-15,68,84.0,,0.84,57.12
2018-09-16,68,84.0,,0.84,57.12
2018-09-17,100,84.0,,0.84,84.0
2018-09-18,95,84.0,,0.84,79.8
2018-09-19,92,84.0,,0.84,77.28
2018-09-20,94,84.0,,0.84,78.96
2018-09-21,91,84.0,,0.84,76.44
2018-09-22,56,84.0,,0.84,47.04
2018-09-23,55,84.0,,0.84,46.199999999999996
2018-09-24,92,84.0,,0.84,77.28
2018-09-25,95,84.0,,0.84,79.8
2018-09-26,100,84.0,,0.84,84.0
2018-09-27,91,84.0,,0.84,76.44
2018-09-28,90,84.0,,0.84,75.6
2018-09-29,56,84.0,,0.84,47.04
2018-09-30,57,84.0,,0.84,47.879999999999995
2018-10-01,87,95.0,False,0.95,82.64999999999999
2018-10-02,88,95.0,,0.95,83.6
2018-10-03,83,95.0,,0.95,78.85
2018-10-04,83,95.0,,0.95,78.85
2018-10-05,73,95.0,,0.95,69.35
2018-10-06,43,95.0,,0.95,40.85
2018-10-07,46,95.0,,0.95,43.699999999999996
2018-10-08,75,95.0,,0.95,71.25
2018-10-09,81,95.0,,0.95,76.95
2018-10-10,87,95.0,,0.95,82.64999999999999
2018-10-11,100,95.0,,0.95,95.0
2018-10-12,97,95.0,,0.95,92.14999999999999
2018-10-13,56,95.0,,0.95,53.199999999999996
2018-10-14,62,95.0,,0.95,58.9
2018-10-15,85,95.0,,0.95,80.75
2018-10-16,87,95.0,,0.95,82.64999999999999
2018-10-17,86,95.0,,0.95,81.7
2018-10-18,81,95.0,,0.95,76.95
2018-10-19,77,95.0,,0.95,73.14999999999999
2018-10-20,46,95.0,,0.95,43.699999999999996
2018-10-21,55,95.0,,0.95,52.25
2018-10-22,88,95.0,,0.95,83.6
2018-10-23,84,95.0,,0.95,79.8
2018-10-24,81,95.0,,0.95,76.95
2018-10-25,87,95.0,,0.95,82.64999999999999
2018-10-26,82,95.0,,0.95,77.89999999999999
2018-10-27,45,95.0,,0.95,42.75
2018-10-28,46,95.0,,0.95,43.699999999999996
2018-10-29,91,95.0,,0.95,86.45
2018-10-30,84,95.0,,0.95,79.8
2018-10-31,87,95.0,,0.95,82.64999999999999
2018-11-01,94,84.0,False,0.84,78.96
2018-11-02,89,84.0,,0.84,74.75999999999999
2018-11-03,54,84.0,,0.84,45.36
2018-11-04,48,84.0,,0.84,40.32
2018-11-05,91,84.0,,0.84,76.44
2018-11-06,82,84.0,,0.84,68.88
2018-11-07,80,84.0,,0.84,67.2
2018-11-08,88,84.0,,0.84,73.92
2018-11-09,84,84.0,,0.84,70.56
2018-11-10,47,84.0,,0.84,39.48
2018-11-11,48,84.0,,0.84,40.32
2018-11-12,79,84.0,,0.84,66.36
2018-11-13,88,84.0,,0.84,73.92
2018-11-14,91,84.0,,0.84,76.44
2018-11-15,100,84.0,,0.84,84.0
2018-11-16,87,84.0,,0.84,73.08
2018-11-17,43,84.0,,0.84,36.12
2018-11-18,44,84.0,,0.84,36.96
2018-11-19,77,84.0,,0.84,64.67999999999999
2018-11-20,69,84.0,,0.84,57.96
2018-11-21,56,84.0,,0.84,47.04
2018-11-22,33,84.0,,0.84,27.72
2018-11-23,39,84.0,,0.84,32.76
2018-11-24,41,84.0,,0.84,34.44
2018-11-25,43,84.0,,0.84,36.12
2018-11-26,81,84.0,,0.84,68.03999999999999
2018-11-27,87,84.0,,0.84,73.08
2018-11-28,90,84.0,,0.84,75.6
2018-11-29,88,84.0,,0.84,73.92
2018-11-30,86,84.0,,0.84,72.24
2018-12-01,54,77.0,False,0.77,41.58
2018-12-02,52,77.0,,0.77,40.04
2018-12-03,97,77.0,,0.77,74.69
2018-12-04,99,77.0,,0.77,76.23
2018-12-05,93,77.0,,0.77,71.61
2018-12-06,96,77.0,,0.77,73.92
2018-12-07,91,77.0,,0.77,70.07000000000001
2018-12-08,48,77.0,,0.77,36.96
2018-12-09,64,77.0,,0.77,49.28
2018-12-10,97,77.0,,0.77,74.69
2018-12-11,100,77.0,,0.77,77.0
2018-12-12,94,77.0,,0.77,72.38
2018-12-13,94,77.0,,0.77,72.38
2018-12-14,89,77.0,,0.77,68.53
2018-12-15,55,77.0,,0.77,42.35
2018-12-16,49,77.0,,0.77,37.730000000000004
2018-12-17,87,77.0,,0.77,66.99
2018-12-18,86,77.0,,0.77,66.22
2018-12-19,81,77.0,,0.77,62.370000000000005
2018-12-20,79,77.0,,0.77,60.83
2018-12-21,69,77.0,,0.77,53.13
2018-12-22,39,77.0,,0.77,30.03
2018-12-23,31,77.0,,0.77,23.87
2018-12-24,35,77.0,,0.77,26.95
2018-12-25,27,77.0,,0.77,20.79
2018-12-26,52,77.0,,0.77,40.04
2018-12-27,58,77.0,,0.77,44.660000000000004
2018-12-28,62,77.0,,0.77,47.74
2018-12-29,46,77.0,,0.77,35.42
2018-12-30,38,77.0,,0.77,29.26
2018-12-31,53,77.0,,0.77,40.81
2019-01-01,38,86.0,False,0.86,32.68
2019-01-02,65,86.0,,0.86,55.9
2019-01-03,69,86.0,,0.86,59.339999999999996
2019-01-04,66,86.0,,0.86,56.76
2019-01-05,43,86.0,,0.86,36.98
2019-01-06,46,86.0,,0.86,39.56
2019-01-07,75,86.0,,0.86,64.5
2019-01-08,76,86.0,,0.86,65.36
2019-01-09,77,86.0,,0.86,66.22
2019-01-10,82,86.0,,0.86,70.52
2019-01-11,78,86.0,,0.86,67.08
2019-01-12,44,86.0,,0.86,37.839999999999996
2019-01-13,51,86.0,,0.86,43.86
2019-01-14,81,86.0,,0.86,69.66
2019-01-15,83,86.0,,0.86,71.38
2019-01-16,84,86.0,,0.86,72.24
2019-01-17,80,86.0,,0.86,68.8
2019-01-18,76,86.0,,0.86,65.36
2019-01-19,46,86.0,,0.86,39.56
2019-01-20,41,86.0,,0.86,35.26
2019-01-21,57,86.0,,0.86,49.019999999999996
2019-01-22,77,86.0,,0.86,66.22
2019-01-23,79,86.0,,0.86,67.94
2019-01-24,82,86.0,,0.86,70.52
2019-01-25,81,86.0,,0.86,69.66
2019-01-26,46,86.0,,0.86,39.56
2019-01-27,47,86.0,,0.86,40.42
2019-01-28,77,86.0,,0.86,66.22
2019-01-29,79,86.0,,0.86,67.94
2019-01-30,81,86.0,,0.86,69.66
2019-01-31,100,86.0,,0.86,86.0
2019-02-01,88,94.0,False,0.94,82.72
2019-02-02,53,94.0,,0.94,49.82
2019-02-03,51,94.0,,0.94,47.94
2019-02-04,82,94.0,,0.94,77.08
2019-02-05,87,94.0,,0.94,81.78
2019-02-06,93,94.0,,0.94,87.42
2019-02-07,100,94.0,,0.94,94.0
2019-02-08,99,94.0,,0.94,93.05999999999999
2019-02-09,63,94.0,,0.94,59.22
2019-02-10,57,94.0,,0.94,53.58
2019-02-11,86,94.0,,0.94,80.83999999999999
2019-02-12,89,94.0,,0.94,83.66
2019-02-13,87,94.0,,0.94,81.78
2019-02-14,81,94.0,,0.94,76.14
2019-02-15,84,94.0,,0.94,78.96
2019-02-16,53,94.0,,0.94,49.82
2019-02-17,53,94.0,,0.94,49.82
2019-02-18,71,94.0,,0.94,66.74
2019-02-19,86,94.0,,0.94,80.83999999999999
2019-02-20,82,94.0,,0.94,77.08
2019-02-21,85,94.0,,0.94,79.89999999999999
2019-02-22,84,94.0,,0.94,78.96
2019-02-23,53,94.0,,0.94,49.82
