date,train_unscaled,train_monthly,isPartial,scale,train
2014-12-26,95,89.0,,0.89,84.55
2014-12-27,98,89.0,,0.89,87.22
2014-12-28,91,89.0,,0.89,80.99
2014-12-29,83,89.0,,0.89,73.87
2014-12-30,81,89.0,,0.89,72.09
2014-12-31,78,89.0,,0.89,69.42
2015-01-01,100,79.0,False,0.79,79.0
2015-01-02,89,79.0,,0.79,70.31
2015-01-03,93,79.0,,0.79,73.47
2015-01-04,87,79.0,,0.79,68.73
2015-01-05,74,79.0,,0.79,58.46
2015-01-06,72,79.0,,0.79,56.88
2015-01-07,75,79.0,,0.79,59.25
2015-01-08,72,79.0,,0.79,56.88
2015-01-09,72,79.0,,0.79,56.88
2015-01-10,84,79.0,,0.79,66.36
2015-01-11,81,79.0,,0.79,63.99
2015-01-12,70,79.0,,0.79,55.300000000000004
2015-01-13,69,79.0,,0.79,54.510000000000005
2015-01-14,72,79.0,,0.79,56.88
2015-01-15,77,79.0,,0.79,60.830000000000005
2015-01-16,73,79.0,,0.79,57.67
2015-01-17,88,79.0,,0.79,69.52000000000001
2015-01-18,97,79.0,,0.79,76.63000000000001
2015-01-19,84,79.0,,0.79,66.36
2015-01-20,74,79.0,,0.79,58.46
2015-01-21,71,79.0,,0.79,56.09
2015-01-22,71,79.0,,0.79,56.09
2015-01-23,70,79.0,,0.79,55.300000000000004
2015-01-24,89,79.0,,0.79,70.31
2015-01-25,77,79.0,,0.79,60.830000000000005
2015-01-26,73,79.0,,0.79,57.67
2015-01-27,69,79.0,,0.79,54.510000000000005
2015-01-28,69,79.0,,0.79,54.510000000000005
2015-01-29,67,79.0,,0.79,52.93
2015-01-30,68,79.0,,0.79,53.72
2015-01-31,79,79.0,,0.79,62.410000000000004
2015-02-01,73,77.0,False,0.77,56.21
2015-02-02,71,77.0,,0.77,54.67
2015-02-03,67,77.0,,0.77,51.59
2015-02-04,100,77.0,,0.77,77.0
2015-02-05,81,77.0,,0.77,62.370000000000005
2015-02-06,79,77.0,,0.77,60.83
2015-02-07,87,77.0,,0.77,66.99
2015-02-08,79,77.0,,0.77,60.83
2015-02-09,65,77.0,,0.77,50.050000000000004
2015-02-10,67,77.0,,0.77,51.59
2015-02-11,66,77.0,,0.77,50.82
2015-02-12,61,77.0,,0.77,46.97
2015-02-13,73,77.0,,0.77,56.21
2015-02-14,79,77.0,,0.77,60.83
2015-02-15,81,77.0,,0.77,62.370000000000005
2015-02-16,76,77.0,,0.77,58.52
2015-02-17,81,77.0,,0.77,62.370000000000005
2015-02-18,70,77.0,,0.77,53.9
2015-02-19,66,77.0,,0.77,50.82
2015-02-20,69,77.0,,0.77,53.13
2015-02-21,81,77.0,,0.77,62.370000000000005
2015-02-22,78,77.0,,0.77,60.06
2015-02-23,68,77.0,,0.77,52.36
2015-02-24,73,77.0,,0.77,56.21
2015-02-25,72,77.0,,0.77,55.44
2015-02-26,68,77.0,,0.77,52.36
2015-02-27,71,77.0,,0.77,54.67
2015-02-28,83,77.0,,0.77,63.910000000000004
2015-03-01,91,79.0,False,0.79,71.89
2015-03-02,76,79.0,,0.79,60.040000000000006
2015-03-03,75,79.0,,0.79,59.25
2015-03-04,69,79.0,,0.79,54.510000000000005
2015-03-05,80,79.0,,0.79,63.2
2015-03-06,80,79.0,,0.79,63.2
2015-03-07,93,79.0,,0.79,73.47
2015-03-08,94,79.0,,0.79,74.26
2015-03-09,82,79.0,,0.79,64.78
2015-03-10,77,79.0,,0.79,60.830000000000005
2015-03-11,73,79.0,,0.79,57.67
2015-03-12,76,79.0,,0.79,60.040000000000006
2015-03-13,78,79.0,,0.79,61.620000000000005
2015-03-14,100,79.0,,0.79,79.0
2015-03-15,98,79.0,,0.79,77.42
2015-03-16,81,79.0,,0.79,63.99
2015-03-17,80,79.0,,0.79,63.2
2015-03-18,77,79.0,,0.79,60.830000000000005
2015-03-19,78,79.0,,0.79,61.620000000000005
2015-03-20,79,79.0,,0.79,62.410000000000004
2015-03-21,87,79.0,,0.79,68.73
2015-03-22,92,79.0,,0.79,72.68
2015-03-23,73,79.0,,0.79,57.67
2015-03-24,73,79.0,,0.79,57.67
2015-03-25,73,79.0,,0.79,57.67
2015-03-26,73,79.0,,0.79,57.67
2015-03-27,78,79.0,,0.79,61.620000000000005
2015-03-28,85,79.0,,0.79,67.15
2015-03-29,94,79.0,,0.79,74.26
2015-03-30,78,79.0,,0.79,61.620000000000005
2015-03-31,74,79.0,,0.79,58.46
2015-04-01,81,75.0,False,0.75,60.75
2015-04-02,83,75.0,,0.75,62.25
2015-04-03,91,75.0,,0.75,68.25
2015-04-04,93,75.0,,0.75,69.75
2015-04-05,96,75.0,,0.75,72.0
2015-04-06,84,75.0,,0.75,63.0
2015-04-07,83,75.0,,0.75,62.25
2015-04-08,85,75.0,,0.75,63.75
2015-04-09,87,75.0,,0.75,65.25
2015-04-10,88,75.0,,0.75,66.0
2015-04-11,94,75.0,,0.75,70.5
2015-04-12,95,75.0,,0.75,71.25
2015-04-13,80,75.0,,0.75,60.0
2015-04-14,78,75.0,,0.75,58.5
2015-04-15,73,75.0,,0.75,54.75
2015-04-16,78,75.0,,0.75,58.5
2015-04-17,88,75.0,,0.75,66.0
2015-04-18,100,75.0,,0.75,75.0
2015-04-19,99,75.0,,0.75,74.25
2015-04-20,82,75.0,,0.75,61.5
2015-04-21,82,75.0,,0.75,61.5
2015-04-22,84,75.0,,0.75,63.0
2015-04-23,84,75.0,,0.75,63.0
2015-04-24,85,75.0,,0.75,63.75
2015-04-25,97,75.0,,0.75,72.75
2015-04-26,91,75.0,,0.75,68.25
2015-04-27,90,75.0,,0.75,67.5
2015-04-28,85,75.0,,0.75,63.75
2015-04-29,79,75.0,,0.75,59.25
2015-04-30,79,75.0,,0.75,59.25
2015-05-01,45,88.0,False,0.88,39.6
2015-05-02,55,88.0,,0.88,48.4
2015-05-03,53,88.0,,0.88,46.64
2015-05-04,44,88.0,,0.88,38.72
2015-05-05,44,88.0,,0.88,38.72
2015-05-06,46,88.0,,0.88,40.48
2015-05-07,47,88.0,,0.88,41.36
2015-05-08,53,88.0,,0.88,46.64
2015-05-09,60,88.0,,0.88,52.8
2015-05-10,57,88.0,,0.88,50.160000000000004
2015-05-11,52,88.0,,0.88,45.76
2015-05-12,48,88.0,,0.88,42.24
2015-05-13,100,88.0,,0.88,88.0
2015-05-14,79,88.0,,0.88,69.52
2015-05-15,63,88.0,,0.88,55.44
2015-05-16,71,88.0,,0.88,62.48
2015-05-17,62,88.0,,0.88,54.56
2015-05-18,51,88.0,,0.88,44.88
2015-05-19,51,88.0,,0.88,44.88
2015-05-20,48,88.0,,0.88,42.24
2015-05-21,49,88.0,,0.88,43.12
2015-05-22,51,88.0,,0.88,44.88
2015-05-23,60,88.0,,0.88,52.8
2015-05-24,62,88.0,,0.88,54.56
2015-05-25,57,88.0,,0.88,50.160000000000004
2015-05-26,50,88.0,,0.88,44.0
2015-05-27,49,88.0,,0.88,43.12
2015-05-28,48,88.0,,0.88,42.24
2015-05-29,51,88.0,,0.88,44.88
2015-05-30,58,88.0,,0.88,51.04
2015-05-31,58,88.0,,0.88,51.04
2015-06-01,80,87.0,False,0.87,69.6
2015-06-02,77,87.0,,0.87,66.99
2015-06-03,81,87.0,,0.87,70.47
2015-06-04,80,87.0,,0.87,69.6
2015-06-05,86,87.0,,0.87,74.82
2015-06-06,98,87.0,,0.87,85.26
2015-06-07,97,87.0,,0.87,84.39
2015-06-08,80,87.0,,0.87,69.6
2015-06-09,75,87.0,,0.87,65.25
2015-06-10,79,87.0,,0.87,68.73
2015-06-11,84,87.0,,0.87,73.08
2015-06-12,78,87.0,,0.87,67.86
2015-06-13,89,87.0,,0.87,77.42999999999999
2015-06-14,92,87.0,,0.87,80.04
2015-06-15,80,87.0,,0.87,69.6
2015-06-16,82,87.0,,0.87,71.34
2015-06-17,82,87.0,,0.87,71.34
2015-06-18,90,87.0,,0.87,78.3
2015-06-19,85,87.0,,0.87,73.95
2015-06-20,100,87.0,,0.87,87.0
2015-06-21,96,87.0,,0.87,83.52
2015-06-22,89,87.0,,0.87,77.42999999999999
2015-06-23,83,87.0,,0.87,72.21
2015-06-24,86,87.0,,0.87,74.82
2015-06-25,77,87.0,,0.87,66.99
2015-06-26,76,87.0,,0.87,66.12
2015-06-27,85,87.0,,0.87,73.95
2015-06-28,95,87.0,,0.87,82.65
2015-06-29,80,87.0,,0.87,69.6
2015-06-30,80,87.0,,0.87,69.6
2015-07-01,77,87.0,False,0.87,66.99
2015-07-02,90,87.0,,0.87,78.3
2015-07-03,86,87.0,,0.87,74.82
2015-07-04,87,87.0,,0.87,75.69
2015-07-05,88,87.0,,0.87,76.56
2015-07-06,77,87.0,,0.87,66.99
2015-07-07,74,87.0,,0.87,64.38
2015-07-08,76,87.0,,0.87,66.12
2015-07-09,80,87.0,,0.87,69.6
2015-07-10,83,87.0,,0.87,72.21
2015-07-11,88,87.0,,0.87,76.56
2015-07-12,87,87.0,,0.87,75.69
2015-07-13,79,87.0,,0.87,68.73
2015-07-14,75,87.0,,0.87,65.25
2015-07-15,75,87.0,,0.87,65.25
2015-07-16,76,87.0,,0.87,66.12
2015-07-17,89,87.0,,0.87,77.42999999999999
2015-07-18,96,87.0,,0.87,83.52
2015-07-19,100,87.0,,0.87,87.0
2015-07-20,83,87.0,,0.87,72.21
2015-07-21,79,87.0,,0.87,68.73
2015-07-22,77,87.0,,0.87,66.99
2015-07-23,73,87.0,,0.87,63.51
2015-07-24,85,87.0,,0.87,73.95
2015-07-25,91,87.0,,0.87,79.17
2015-07-26,92,87.0,,0.87,80.04
2015-07-27,74,87.0,,0.87,64.38
2015-07-28,69,87.0,,0.87,60.03
2015-07-29,70,87.0,,0.87,60.9
2015-07-30,74,87.0,,0.87,64.38
2015-07-31,78,87.0,,0.87,67.86
2015-08-01,85,84.0,False,0.84,71.39999999999999
2015-08-02,82,84.0,,0.84,68.88
2015-08-03,73,84.0,,0.84,61.32
2015-08-04,66,84.0,,0.84,55.44
2015-08-05,65,84.0,,0.84,54.6
2015-08-06,70,84.0,,0.84,58.8
2015-08-07,76,84.0,,0.84,63.839999999999996
2015-08-08,79,84.0,,0.84,66.36
2015-08-09,78,84.0,,0.84,65.52
2015-08-10,71,84.0,,0.84,59.64
2015-08-11,69,84.0,,0.84,57.96
2015-08-12,69,84.0,,0.84,57.96
2015-08-13,65,84.0,,0.84,54.6
2015-08-14,74,84.0,,0.84,62.16
2015-08-15,78,84.0,,0.84,65.52
2015-08-16,75,84.0,,0.84,63.0
2015-08-17,64,84.0,,0.84,53.76
2015-08-18,63,84.0,,0.84,52.919999999999995
2015-08-19,67,84.0,,0.84,56.28
2015-08-20,69,84.0,,0.84,57.96
2015-08-21,84,84.0,,0.84,70.56
2015-08-22,100,84.0,,0.84,84.0
2015-08-23,86,84.0,,0.84,72.24
2015-08-24,77,84.0,,0.84,64.67999999999999
2015-08-25,78,84.0,,0.84,65.52
2015-08-26,73,84.0,,0.84,61.32
2015-08-27,70,84.0,,0.84,58.8
2015-08-28,74,84.0,,0.84,62.16
2015-08-29,80,84.0,,0.84,67.2
2015-08-30,74,84.0,,0.84,62.16
2015-08-31,68,84.0,,0.84,57.12
2015-09-01,83,75.0,False,0.75,62.25
2015-09-02,86,75.0,,0.75,64.5
2015-09-03,83,75.0,,0.75,62.25
2015-09-04,90,75.0,,0.75,67.5
2015-09-05,97,75.0,,0.75,72.75
2015-09-06,99,75.0,,0.75,74.25
2015-09-07,94,75.0,,0.75,70.5
2015-09-08,76,75.0,,0.75,57.0
2015-09-09,80,75.0,,0.75,60.0
2015-09-10,79,75.0,,0.75,59.25
2015-09-11,85,75.0,,0.75,63.75
2015-09-12,94,75.0,,0.75,70.5
2015-09-13,90,75.0,,0.75,67.5
2015-09-14,79,75.0,,0.75,59.25
2015-09-15,80,75.0,,0.75,60.0
2015-09-16,77,75.0,,0.75,57.75
2015-09-17,72,75.0,,0.75,54.0
2015-09-18,82,75.0,,0.75,61.5
2015-09-19,100,75.0,,0.75,75.0
2015-09-20,92,75.0,,0.75,69.0
2015-09-21,78,75.0,,0.75,58.5
2015-09-22,79,75.0,,0.75,59.25
2015-09-23,84,75.0,,0.75,63.0
2015-09-24,81,75.0,,0.75,60.75
2015-09-25,85,75.0,,0.75,63.75
2015-09-26,92,75.0,,0.75,69.0
2015-09-27,87,75.0,,0.75,65.25
2015-09-28,76,75.0,,0.75,57.0
2015-09-29,76,75.0,,0.75,57.0
2015-09-30,71,75.0,,0.75,53.25
2015-10-01,76,72.0,False,0.72,54.72
2015-10-02,82,72.0,,0.72,59.04
2015-10-03,93,72.0,,0.72,66.96
2015-10-04,87,72.0,,0.72,62.64
2015-10-05,82,72.0,,0.72,59.04
2015-10-06,78,72.0,,0.72,56.16
2015-10-07,76,72.0,,0.72,54.72
2015-10-08,89,72.0,,0.72,64.08
2015-10-09,91,72.0,,0.72,65.52
2015-10-10,100,72.0,,0.72,72.0
2015-10-11,99,72.0,,0.72,71.28
2015-10-12,86,72.0,,0.72,61.919999999999995
2015-10-13,75,72.0,,0.72,54.0
2015-10-14,77,72.0,,0.72,55.44
2015-10-15,77,72.0,,0.72,55.44
2015-10-16,84,72.0,,0.72,60.48
2015-10-17,95,72.0,,0.72,68.39999999999999
2015-10-18,87,72.0,,0.72,62.64
2015-10-19,74,72.0,,0.72,53.28
2015-10-20,70,72.0,,0.72,50.4
2015-10-21,76,72.0,,0.72,54.72
2015-10-22,74,72.0,,0.72,53.28
2015-10-23,80,72.0,,0.72,57.599999999999994
2015-10-24,97,72.0,,0.72,69.84
2015-10-25,92,72.0,,0.72,66.24
2015-10-26,74,72.0,,0.72,53.28
2015-10-27,73,72.0,,0.72,52.559999999999995
2015-10-28,69,72.0,,0.72,49.68
2015-10-29,71,72.0,,0.72,51.12
2015-10-30,74,72.0,,0.72,53.28
2015-10-31,83,72.0,,0.72,59.76
2015-11-01,80,80.0,False,0.8,64.0
2015-11-02,64,80.0,,0.8,51.2
2015-11-03,72,80.0,,0.8,57.6
2015-11-04,67,80.0,,0.8,53.6
2015-11-05,72,80.0,,0.8,57.6
2015-11-06,74,80.0,,0.8,59.2
2015-11-07,94,80.0,,0.8,75.2
2015-11-08,87,80.0,,0.8,69.60000000000001
2015-11-09,75,80.0,,0.8,60.0
2015-11-10,69,80.0,,0.8,55.2
2015-11-11,71,80.0,,0.8,56.800000000000004
2015-11-12,74,80.0,,0.8,59.2
2015-11-13,78,80.0,,0.8,62.400000000000006
2015-11-14,96,80.0,,0.8,76.80000000000001
2015-11-15,88,80.0,,0.8,70.4
2015-11-16,72,80.0,,0.8,57.6
2015-11-17,73,80.0,,0.8,58.400000000000006
2015-11-18,72,80.0,,0.8,57.6
2015-11-19,74,80.0,,0.8,59.2
2015-11-20,75,80.0,,0.8,60.0
2015-11-21,89,80.0,,0.8,71.2
2015-11-22,91,80.0,,0.8,72.8
2015-11-23,75,80.0,,0.8,60.0
2015-11-24,78,80.0,,0.8,62.400000000000006
2015-11-25,80,80.0,,0.8,64.0
2015-11-26,81,80.0,,0.8,64.8
2015-11-27,89,80.0,,0.8,71.2
2015-11-28,100,80.0,,0.8,80.0
2015-11-29,99,80.0,,0.8,79.2
2015-11-30,96,80.0,,0.8,76.80000000000001
2015-12-01,73,85.0,False,0.85,62.05
2015-12-02,76,85.0,,0.85,64.6
2015-12-03,72,85.0,,0.85,61.199999999999996
2015-12-04,74,85.0,,0.85,62.9
2015-12-05,100,85.0,,0.85,85.0
2015-12-06,91,85.0,,0.85,77.35
2015-12-07,72,85.0,,0.85,61.199999999999996
2015-12-08,69,85.0,,0.85,58.65
2015-12-09,69,85.0,,0.85,58.65
2015-12-10,73,85.0,,0.85,62.05
2015-12-11,77,85.0,,0.85,65.45
2015-12-12,95,85.0,,0.85,80.75
2015-12-13,89,85.0,,0.85,75.64999999999999
2015-12-14,73,85.0,,0.85,62.05
2015-12-15,72,85.0,,0.85,61.199999999999996
2015-12-16,72,85.0,,0.85,61.199999999999996
2015-12-17,70,85.0,,0.85,59.5
2015-12-18,75,85.0,,0.85,63.75
2015-12-19,86,85.0,,0.85,73.1
2015-12-20,90,85.0,,0.85,76.5
2015-12-21,74,85.0,,0.85,62.9
2015-12-22,78,85.0,,0.85,66.3
2015-12-23,77,85.0,,0.85,65.45
2015-12-24,82,85.0,,0.85,69.7
2015-12-25,78,85.0,,0.85,66.3
2015-12-26,87,85.0,,0.85,73.95
2015-12-27,82,85.0,,0.85,69.7
2015-12-28,77,85.0,,0.85,65.45
2015-12-29,74,85.0,,0.85,62.9
2015-12-30,78,85.0,,0.85,66.3
2015-12-31,76,85.0,,0.85,64.6
2016-01-01,97,71.0,False,0.71,68.86999999999999
2016-01-02,96,71.0,,0.71,68.16
2016-01-03,97,71.0,,0.71,68.86999999999999
2016-01-04,84,71.0,,0.71,59.64
2016-01-05,77,71.0,,0.71,54.669999999999995
2016-01-06,75,71.0,,0.71,53.25
2016-01-07,76,71.0,,0.71,53.959999999999994
2016-01-08,83,71.0,,0.71,58.93
2016-01-09,91,71.0,,0.71,64.61
2016-01-10,85,71.0,,0.71,60.349999999999994
2016-01-11,79,71.0,,0.71,56.089999999999996
2016-01-12,73,71.0,,0.71,51.83
2016-01-13,74,71.0,,0.71,52.54
2016-01-14,74,71.0,,0.71,52.54
2016-01-15,80,71.0,,0.71,56.8
2016-01-16,88,71.0,,0.71,62.48
2016-01-17,90,71.0,,0.71,63.9
2016-01-18,82,71.0,,0.71,58.22
2016-01-19,76,71.0,,0.71,53.959999999999994
2016-01-20,74,71.0,,0.71,52.54
2016-01-21,75,71.0,,0.71,53.25
2016-01-22,80,71.0,,0.71,56.8
2016-01-23,97,71.0,,0.71,68.86999999999999
2016-01-24,100,71.0,,0.71,71.0
2016-01-25,91,71.0,,0.71,64.61
2016-01-26,82,71.0,,0.71,58.22
2016-01-27,76,71.0,,0.71,53.959999999999994
2016-01-28,76,71.0,,0.71,53.959999999999994
2016-01-29,79,71.0,,0.71,56.089999999999996
2016-01-30,89,71.0,,0.71,63.19
2016-01-31,92,71.0,,0.71,65.32
2016-02-01,84,66.0,False,0.66,55.440000000000005
2016-02-02,81,66.0,,0.66,53.46
2016-02-03,82,66.0,,0.66,54.120000000000005
2016-02-04,78,66.0,,0.66,51.480000000000004
2016-02-05,85,66.0,,0.66,56.1
2016-02-06,94,66.0,,0.66,62.040000000000006
2016-02-07,93,66.0,,0.66,61.38
2016-02-08,76,66.0,,0.66,50.160000000000004
2016-02-09,87,66.0,,0.66,57.42
2016-02-10,79,66.0,,0.66,52.14
2016-02-11,83,66.0,,0.66,54.78
2016-02-12,83,66.0,,0.66,54.78
2016-02-13,96,66.0,,0.66,63.36
2016-02-14,92,66.0,,0.66,60.720000000000006
2016-02-15,93,66.0,,0.66,61.38
2016-02-16,83,66.0,,0.66,54.78
2016-02-17,84,66.0,,0.66,55.440000000000005
2016-02-18,85,66.0,,0.66,56.1
2016-02-19,89,66.0,,0.66,58.74
2016-02-20,99,66.0,,0.66,65.34
2016-02-21,100,66.0,,0.66,66.0
2016-02-22,86,66.0,,0.66,56.760000000000005
2016-02-23,80,66.0,,0.66,52.800000000000004
2016-02-24,85,66.0,,0.66,56.1
2016-02-25,84,66.0,,0.66,55.440000000000005
2016-02-26,86,66.0,,0.66,56.760000000000005
2016-02-27,100,66.0,,0.66,66.0
2016-02-28,98,66.0,,0.66,64.68
2016-02-29,81,66.0,,0.66,53.46
2016-03-01,76,69.0,False,0.69,52.44
2016-03-02,80,69.0,,0.69,55.199999999999996
2016-03-03,82,69.0,,0.69,56.58
2016-03-04,84,69.0,,0.69,57.959999999999994
2016-03-05,95,69.0,,0.69,65.55
2016-03-06,91,69.0,,0.69,62.78999999999999
2016-03-07,81,69.0,,0.69,55.88999999999999
2016-03-08,88,69.0,,0.69,60.72
2016-03-09,81,69.0,,0.69,55.88999999999999
2016-03-10,83,69.0,,0.69,57.269999999999996
2016-03-11,85,69.0,,0.69,58.65
2016-03-12,95,69.0,,0.69,65.55
2016-03-13,97,69.0,,0.69,66.92999999999999
2016-03-14,87,69.0,,0.69,60.029999999999994
2016-03-15,81,69.0,,0.69,55.88999999999999
2016-03-16,76,69.0,,0.69,52.44
2016-03-17,76,69.0,,0.69,52.44
2016-03-18,85,69.0,,0.69,58.65
2016-03-19,94,69.0,,0.69,64.86
2016-03-20,100,69.0,,0.69,69.0
2016-03-21,84,69.0,,0.69,57.959999999999994
2016-03-22,84,69.0,,0.69,57.959999999999994
2016-03-23,81,69.0,,0.69,55.88999999999999
2016-03-24,85,69.0,,0.69,58.65
2016-03-25,86,69.0,,0.69,59.339999999999996
2016-03-26,95,69.0,,0.69,65.55
2016-03-27,88,69.0,,0.69,60.72
2016-03-28,88,69.0,,0.69,60.72
2016-03-29,81,69.0,,0.69,55.88999999999999
2016-03-30,78,69.0,,0.69,53.81999999999999
2016-03-31,80,69.0,,0.69,55.199999999999996
2016-04-01,82,70.0,False,0.7,57.4
2016-04-02,91,70.0,,0.7,63.699999999999996
2016-04-03,100,70.0,,0.7,70.0
2016-04-04,82,70.0,,0.7,57.4
2016-04-05,81,70.0,,0.7,56.699999999999996
2016-04-06,75,70.0,,0.7,52.5
2016-04-07,80,70.0,,0.7,56.0
2016-04-08,82,70.0,,0.7,57.4
2016-04-09,95,70.0,,0.7,66.5
2016-04-10,95,70.0,,0.7,66.5
2016-04-11,75,70.0,,0.7,52.5
2016-04-12,77,70.0,,0.7,53.9
2016-04-13,75,70.0,,0.7,52.5
2016-04-14,76,70.0,,0.7,53.199999999999996
2016-04-15,81,70.0,,0.7,56.699999999999996
2016-04-16,88,70.0,,0.7,61.599999999999994
2016-04-17,89,70.0,,0.7,62.3
2016-04-18,77,70.0,,0.7,53.9
2016-04-19,81,70.0,,0.7,56.699999999999996
2016-04-20,86,70.0,,0.7,60.199999999999996
2016-04-21,83,70.0,,0.7,58.099999999999994
2016-04-22,82,70.0,,0.7,57.4
2016-04-23,90,70.0,,0.7,62.99999999999999
2016-04-24,90,70.0,,0.7,62.99999999999999
2016-04-25,83,70.0,,0.7,58.099999999999994
2016-04-26,75,70.0,,0.7,52.5
2016-04-27,79,70.0,,0.7,55.3
2016-04-28,73,70.0,,0.7,51.099999999999994
2016-04-29,75,70.0,,0.7,52.5
2016-04-30,89,70.0,,0.7,62.3
2016-05-01,98,73.0,False,0.73,71.53999999999999
2016-05-02,80,73.0,,0.73,58.4
2016-05-03,80,73.0,,0.73,58.4
2016-05-04,77,73.0,,0.73,56.21
2016-05-05,80,73.0,,0.73,58.4
2016-05-06,84,73.0,,0.73,61.32
2016-05-07,91,73.0,,0.73,66.42999999999999
2016-05-08,89,73.0,,0.73,64.97
2016-05-09,88,73.0,,0.73,64.24
2016-05-10,83,73.0,,0.73,60.589999999999996
2016-05-11,83,73.0,,0.73,60.589999999999996
2016-05-12,89,73.0,,0.73,64.97
2016-05-13,87,73.0,,0.73,63.51
2016-05-14,98,73.0,,0.73,71.53999999999999
2016-05-15,96,73.0,,0.73,70.08
2016-05-16,86,73.0,,0.73,62.78
2016-05-17,83,73.0,,0.73,60.589999999999996
2016-05-18,86,73.0,,0.73,62.78
2016-05-19,85,73.0,,0.73,62.05
2016-05-20,89,73.0,,0.73,64.97
2016-05-21,96,73.0,,0.73,70.08
2016-05-22,100,73.0,,0.73,73.0
2016-05-23,91,73.0,,0.73,66.42999999999999
2016-05-24,85,73.0,,0.73,62.05
2016-05-25,87,73.0,,0.73,63.51
2016-05-26,86,73.0,,0.73,62.78
2016-05-27,91,73.0,,0.73,66.42999999999999
2016-05-28,99,73.0,,0.73,72.27
2016-05-29,98,73.0,,0.73,71.53999999999999
2016-05-30,100,73.0,,0.73,73.0
2016-05-31,79,73.0,,0.73,57.67
2016-06-01,80,77.0,False,0.77,61.6
2016-06-02,78,77.0,,0.77,60.06
2016-06-03,83,77.0,,0.77,63.910000000000004
2016-06-04,100,77.0,,0.77,77.0
2016-06-05,92,77.0,,0.77,70.84
2016-06-06,83,77.0,,0.77,63.910000000000004
2016-06-07,82,77.0,,0.77,63.14
2016-06-08,76,77.0,,0.77,58.52
2016-06-09,81,77.0,,0.77,62.370000000000005
2016-06-10,85,77.0,,0.77,65.45
2016-06-11,87,77.0,,0.77,66.99
2016-06-12,91,77.0,,0.77,70.07000000000001
2016-06-13,81,77.0,,0.77,62.370000000000005
2016-06-14,80,77.0,,0.77,61.6
2016-06-15,80,77.0,,0.77,61.6
2016-06-16,77,77.0,,0.77,59.29
2016-06-17,84,77.0,,0.77,64.68
2016-06-18,93,77.0,,0.77,71.61
2016-06-19,93,77.0,,0.77,71.61
2016-06-20,81,77.0,,0.77,62.370000000000005
2016-06-21,82,77.0,,0.77,63.14
2016-06-22,81,77.0,,0.77,62.370000000000005
2016-06-23,85,77.0,,0.77,65.45
2016-06-24,83,77.0,,0.77,63.910000000000004
2016-06-25,95,77.0,,0.77,73.15
2016-06-26,96,77.0,,0.77,73.92
2016-06-27,86,77.0,,0.77,66.22
2016-06-28,96,77.0,,0.77,73.92
2016-06-29,98,77.0,,0.77,75.46000000000001
2016-06-30,92,77.0,,0.77,70.84
2016-07-01,87,83.0,False,0.83,72.21
2016-07-02,89,83.0,,0.83,73.86999999999999
2016-07-03,94,83.0,,0.83,78.02
2016-07-04,92,83.0,,0.83,76.36
2016-07-05,83,83.0,,0.83,68.89
2016-07-06,81,83.0,,0.83,67.22999999999999
2016-07-07,79,83.0,,0.83,65.57
2016-07-08,85,83.0,,0.83,70.55
2016-07-09,95,83.0,,0.83,78.85
2016-07-10,91,83.0,,0.83,75.53
2016-07-11,83,83.0,,0.83,68.89
2016-07-12,89,83.0,,0.83,73.86999999999999
2016-07-13,88,83.0,,0.83,73.03999999999999
2016-07-14,80,83.0,,0.83,66.39999999999999
2016-07-15,89,83.0,,0.83,73.86999999999999
2016-07-16,99,83.0,,0.83,82.17
2016-07-17,95,83.0,,0.83,78.85
2016-07-18,92,83.0,,0.83,76.36
2016-07-19,96,83.0,,0.83,79.67999999999999
2016-07-20,84,83.0,,0.83,69.72
2016-07-21,86,83.0,,0.83,71.38
2016-07-22,85,83.0,,0.83,70.55
2016-07-23,95,83.0,,0.83,78.85
2016-07-24,97,83.0,,0.83,80.50999999999999
2016-07-25,90,83.0,,0.83,74.7
2016-07-26,81,83.0,,0.83,67.22999999999999
2016-07-27,81,83.0,,0.83,67.22999999999999
2016-07-28,84,83.0,,0.83,69.72
2016-07-29,92,83.0,,0.83,76.36
2016-07-30,100,83.0,,0.83,83.0
2016-07-31,97,83.0,,0.83,80.50999999999999
2016-08-01,91,76.0,False,0.76,69.16
2016-08-02,85,76.0,,0.76,64.6
2016-08-03,93,76.0,,0.76,70.68
2016-08-04,90,76.0,,0.76,68.4
2016-08-05,91,76.0,,0.76,69.16
2016-08-06,89,76.0,,0.76,67.64
2016-08-07,96,76.0,,0.76,72.96000000000001
2016-08-08,82,76.0,,0.76,62.32
2016-08-09,84,76.0,,0.76,63.84
2016-08-10,100,76.0,,0.76,76.0
2016-08-11,84,76.0,,0.76,63.84
2016-08-12,87,76.0,,0.76,66.12
2016-08-13,98,76.0,,0.76,74.48
2016-08-14,96,76.0,,0.76,72.96000000000001
2016-08-15,87,76.0,,0.76,66.12
2016-08-16,86,76.0,,0.76,65.36
2016-08-17,96,76.0,,0.76,72.96000000000001
2016-08-18,87,76.0,,0.76,66.12
2016-08-19,85,76.0,,0.76,64.6
2016-08-20,97,76.0,,0.76,73.72
2016-08-21,95,76.0,,0.76,72.2
2016-08-22,83,76.0,,0.76,63.08
2016-08-23,79,76.0,,0.76,60.04
2016-08-24,82,76.0,,0.76,62.32
2016-08-25,83,76.0,,0.76,63.08
2016-08-26,84,76.0,,0.76,63.84
