date,conflict_unscaled,conflict_monthly,isPartial,scale,conflict
2013-04-13,40,69.0,,0.69,27.599999999999998
2013-04-14,58,69.0,,0.69,40.019999999999996
2013-04-15,78,69.0,,0.69,53.81999999999999
2013-04-16,75,69.0,,0.69,51.74999999999999
2013-04-17,79,69.0,,0.69,54.51
2013-04-18,76,69.0,,0.69,52.44
2013-04-19,82,69.0,,0.69,56.58
2013-04-20,44,69.0,,0.69,30.36
2013-04-21,56,69.0,,0.69,38.64
2013-04-22,94,69.0,,0.69,64.86
2013-04-23,81,69.0,,0.69,55.88999999999999
2013-04-24,92,69.0,,0.69,63.48
2013-04-25,93,69.0,,0.69,64.17
2013-04-26,63,69.0,,0.69,43.47
2013-04-27,49,69.0,,0.69,33.809999999999995
2013-04-28,47,69.0,,0.69,32.43
2013-04-29,97,69.0,,0.69,66.92999999999999
2013-04-30,100,69.0,,0.69,69.0
2013-05-01,100,67.0,False,0.67,67.0
2013-05-02,84,67.0,,0.67,56.28
2013-05-03,76,67.0,,0.67,50.92
2013-05-04,40,67.0,,0.67,26.8
2013-05-05,56,67.0,,0.67,37.52
2013-05-06,92,67.0,,0.67,61.64
2013-05-07,88,67.0,,0.67,58.96
2013-05-08,85,67.0,,0.67,56.95
2013-05-09,73,67.0,,0.67,48.910000000000004
2013-05-10,72,67.0,,0.67,48.24
2013-05-11,43,67.0,,0.67,28.810000000000002
2013-05-12,50,67.0,,0.67,33.5
2013-05-13,84,67.0,,0.67,56.28
2013-05-14,79,67.0,,0.67,52.93
2013-05-15,78,67.0,,0.67,52.260000000000005
2013-05-16,73,67.0,,0.67,48.910000000000004
2013-05-17,73,67.0,,0.67,48.910000000000004
2013-05-18,38,67.0,,0.67,25.46
2013-05-19,48,67.0,,0.67,32.160000000000004
2013-05-20,72,67.0,,0.67,48.24
2013-05-21,70,67.0,,0.67,46.900000000000006
2013-05-22,90,67.0,,0.67,60.300000000000004
2013-05-23,72,67.0,,0.67,48.24
2013-05-24,47,67.0,,0.67,31.490000000000002
2013-05-25,37,67.0,,0.67,24.790000000000003
2013-05-26,41,67.0,,0.67,27.470000000000002
2013-05-27,44,67.0,,0.67,29.48
2013-05-28,73,67.0,,0.67,48.910000000000004
2013-05-29,69,67.0,,0.67,46.230000000000004
2013-05-30,62,67.0,,0.67,41.54
2013-05-31,63,67.0,,0.67,42.21
2013-06-01,60,44.0,False,0.44,26.4
2013-06-02,62,44.0,,0.44,27.28
2013-06-03,94,44.0,,0.44,41.36
2013-06-04,88,44.0,,0.44,38.72
2013-06-05,100,44.0,,0.44,44.0
2013-06-06,76,44.0,,0.44,33.44
2013-06-07,68,44.0,,0.44,29.92
2013-06-08,48,44.0,,0.44,21.12
2013-06-09,57,44.0,,0.44,25.080000000000002
2013-06-10,73,44.0,,0.44,32.12
2013-06-11,86,44.0,,0.44,37.84
2013-06-12,65,44.0,,0.44,28.6
2013-06-13,79,44.0,,0.44,34.76
2013-06-14,70,44.0,,0.44,30.8
2013-06-15,58,44.0,,0.44,25.52
2013-06-16,55,44.0,,0.44,24.2
2013-06-17,68,44.0,,0.44,29.92
2013-06-18,65,44.0,,0.44,28.6
2013-06-19,61,44.0,,0.44,26.84
2013-06-20,66,44.0,,0.44,29.04
2013-06-21,60,44.0,,0.44,26.4
2013-06-22,38,44.0,,0.44,16.72
2013-06-23,47,44.0,,0.44,20.68
2013-06-24,69,44.0,,0.44,30.36
2013-06-25,74,44.0,,0.44,32.56
2013-06-26,68,44.0,,0.44,29.92
2013-06-27,64,44.0,,0.44,28.16
2013-06-28,43,44.0,,0.44,18.92
2013-06-29,41,44.0,,0.44,18.04
2013-06-30,48,44.0,,0.44,21.12
2013-07-01,71,45.0,False,0.45,31.95
2013-07-02,68,45.0,,0.45,30.6
2013-07-03,82,45.0,,0.45,36.9
2013-07-04,55,45.0,,0.45,24.75
2013-07-05,46,45.0,,0.45,20.7
2013-07-06,39,45.0,,0.45,17.55
2013-07-07,60,45.0,,0.45,27.0
2013-07-08,64,45.0,,0.45,28.8
2013-07-09,77,45.0,,0.45,34.65
2013-07-10,75,45.0,,0.45,33.75
2013-07-11,90,45.0,,0.45,40.5
2013-07-12,55,45.0,,0.45,24.75
2013-07-13,61,45.0,,0.45,27.45
2013-07-14,72,45.0,,0.45,32.4
2013-07-15,78,45.0,,0.45,35.1
2013-07-16,80,45.0,,0.45,36.0
2013-07-17,100,45.0,,0.45,45.0
2013-07-18,81,45.0,,0.45,36.45
2013-07-19,67,45.0,,0.45,30.150000000000002
2013-07-20,68,45.0,,0.45,30.6
2013-07-21,65,45.0,,0.45,29.25
2013-07-22,80,45.0,,0.45,36.0
2013-07-23,85,45.0,,0.45,38.25
2013-07-24,99,45.0,,0.45,44.550000000000004
2013-07-25,83,45.0,,0.45,37.35
2013-07-26,81,45.0,,0.45,36.45
2013-07-27,54,45.0,,0.45,24.3
2013-07-28,51,45.0,,0.45,22.95
2013-07-29,69,45.0,,0.45,31.05
2013-07-30,84,45.0,,0.45,37.800000000000004
2013-07-31,81,45.0,,0.45,36.45
2013-08-01,60,57.0,False,0.57,34.199999999999996
2013-08-02,38,57.0,,0.57,21.659999999999997
2013-08-03,28,57.0,,0.57,15.959999999999999
2013-08-04,41,57.0,,0.57,23.369999999999997
2013-08-05,42,57.0,,0.57,23.939999999999998
2013-08-06,49,57.0,,0.57,27.929999999999996
2013-08-07,53,57.0,,0.57,30.209999999999997
2013-08-08,60,57.0,,0.57,34.199999999999996
2013-08-09,52,57.0,,0.57,29.639999999999997
2013-08-10,52,57.0,,0.57,29.639999999999997
2013-08-11,42,57.0,,0.57,23.939999999999998
2013-08-12,52,57.0,,0.57,29.639999999999997
2013-08-13,56,57.0,,0.57,31.919999999999998
2013-08-14,62,57.0,,0.57,35.339999999999996
2013-08-15,55,57.0,,0.57,31.349999999999998
2013-08-16,56,57.0,,0.57,31.919999999999998
2013-08-17,50,57.0,,0.57,28.499999999999996
2013-08-18,47,57.0,,0.57,26.79
2013-08-19,64,57.0,,0.57,36.48
2013-08-20,70,57.0,,0.57,39.9
2013-08-21,74,57.0,,0.57,42.18
2013-08-22,62,57.0,,0.57,35.339999999999996
2013-08-23,64,57.0,,0.57,36.48
2013-08-24,44,57.0,,0.57,25.08
2013-08-25,56,57.0,,0.57,31.919999999999998
2013-08-26,71,57.0,,0.57,40.47
2013-08-27,97,57.0,,0.57,55.28999999999999
2013-08-28,92,57.0,,0.57,52.44
2013-08-29,100,57.0,,0.57,56.99999999999999
2013-08-30,94,57.0,,0.57,53.58
2013-08-31,62,57.0,,0.57,35.339999999999996
2013-09-01,66,81.0,False,0.81,53.46
2013-09-02,75,81.0,,0.81,60.75000000000001
2013-09-03,89,81.0,,0.81,72.09
2013-09-04,97,81.0,,0.81,78.57000000000001
2013-09-05,99,81.0,,0.81,80.19000000000001
2013-09-06,81,81.0,,0.81,65.61
2013-09-07,53,81.0,,0.81,42.93
2013-09-08,65,81.0,,0.81,52.650000000000006
2013-09-09,94,81.0,,0.81,76.14
2013-09-10,99,81.0,,0.81,80.19000000000001
2013-09-11,93,81.0,,0.81,75.33
2013-09-12,84,81.0,,0.81,68.04
2013-09-13,72,81.0,,0.81,58.32000000000001
2013-09-14,53,81.0,,0.81,42.93
2013-09-15,54,81.0,,0.81,43.74
2013-09-16,73,81.0,,0.81,59.13
2013-09-17,86,81.0,,0.81,69.66000000000001
2013-09-18,86,81.0,,0.81,69.66000000000001
2013-09-19,88,81.0,,0.81,71.28
2013-09-20,72,81.0,,0.81,58.32000000000001
2013-09-21,40,81.0,,0.81,32.400000000000006
2013-09-22,67,81.0,,0.81,54.27
2013-09-23,82,81.0,,0.81,66.42
2013-09-24,100,81.0,,0.81,81.0
2013-09-25,81,81.0,,0.81,65.61
2013-09-26,87,81.0,,0.81,70.47
2013-09-27,66,81.0,,0.81,53.46
2013-09-28,44,81.0,,0.81,35.64
2013-09-29,65,81.0,,0.81,52.650000000000006
2013-09-30,77,81.0,,0.81,62.370000000000005
2013-10-01,94,76.0,False,0.76,71.44
2013-10-02,84,76.0,,0.76,63.84
2013-10-03,86,76.0,,0.76,65.36
2013-10-04,66,76.0,,0.76,50.160000000000004
2013-10-05,47,76.0,,0.76,35.72
2013-10-06,54,76.0,,0.76,41.04
2013-10-07,100,76.0,,0.76,76.0
2013-10-08,98,76.0,,0.76,74.48
2013-10-09,89,76.0,,0.76,67.64
2013-10-10,84,76.0,,0.76,63.84
2013-10-11,63,76.0,,0.76,47.88
2013-10-12,41,76.0,,0.76,31.16
2013-10-13,53,76.0,,0.76,40.28
2013-10-14,79,76.0,,0.76,60.04
2013-10-15,86,76.0,,0.76,65.36
2013-10-16,90,76.0,,0.76,68.4
2013-10-17,93,76.0,,0.76,70.68
2013-10-18,79,76.0,,0.76,60.04
2013-10-19,38,76.0,,0.76,28.88
2013-10-20,61,76.0,,0.76,46.36
2013-10-21,94,76.0,,0.76,71.44
2013-10-22,95,76.0,,0.76,72.2
2013-10-23,94,76.0,,0.76,71.44
2013-10-24,77,76.0,,0.76,58.52
2013-10-25,80,76.0,,0.76,60.8
2013-10-26,38,76.0,,0.76,28.88
2013-10-27,56,76.0,,0.76,42.56
2013-10-28,85,76.0,,0.76,64.6
2013-10-29,100,76.0,,0.76,76.0
2013-10-30,88,76.0,,0.76,66.88
2013-10-31,81,76.0,,0.76,61.56
2013-11-01,66,67.0,False,0.67,44.220000000000006
2013-11-02,49,67.0,,0.67,32.830000000000005
2013-11-03,55,67.0,,0.67,36.85
2013-11-04,87,67.0,,0.67,58.290000000000006
2013-11-05,82,67.0,,0.67,54.940000000000005
2013-11-06,93,67.0,,0.67,62.31
2013-11-07,88,67.0,,0.67,58.96
2013-11-08,72,67.0,,0.67,48.24
2013-11-09,42,67.0,,0.67,28.14
2013-11-10,60,67.0,,0.67,40.2
2013-11-11,84,67.0,,0.67,56.28
2013-11-12,87,67.0,,0.67,58.290000000000006
2013-11-13,94,67.0,,0.67,62.980000000000004
2013-11-14,100,67.0,,0.67,67.0
2013-11-15,74,67.0,,0.67,49.580000000000005
2013-11-16,48,67.0,,0.67,32.160000000000004
2013-11-17,65,67.0,,0.67,43.550000000000004
2013-11-18,97,67.0,,0.67,64.99000000000001
2013-11-19,92,67.0,,0.67,61.64
2013-11-20,93,67.0,,0.67,62.31
2013-11-21,92,67.0,,0.67,61.64
2013-11-22,75,67.0,,0.67,50.25
2013-11-23,37,67.0,,0.67,24.790000000000003
2013-11-24,64,67.0,,0.67,42.88
2013-11-25,81,67.0,,0.67,54.27
2013-11-26,72,67.0,,0.67,48.24
2013-11-27,54,67.0,,0.67,36.18
2013-11-28,33,67.0,,0.67,22.110000000000003
2013-11-29,40,67.0,,0.67,26.8
2013-11-30,46,67.0,,0.67,30.82
2013-12-01,44,58.0,False,0.58,25.52
2013-12-02,83,58.0,,0.58,48.13999999999999
2013-12-03,99,58.0,,0.58,57.419999999999995
2013-12-04,80,58.0,,0.58,46.4
2013-12-05,83,58.0,,0.58,48.13999999999999
2013-12-06,68,58.0,,0.58,39.44
2013-12-07,52,58.0,,0.58,30.159999999999997
2013-12-08,69,58.0,,0.58,40.019999999999996
2013-12-09,97,58.0,,0.58,56.26
2013-12-10,100,58.0,,0.58,57.99999999999999
2013-12-11,81,58.0,,0.58,46.98
2013-12-12,87,58.0,,0.58,50.459999999999994
2013-12-13,70,58.0,,0.58,40.599999999999994
2013-12-14,40,58.0,,0.58,23.2
2013-12-15,62,58.0,,0.58,35.96
2013-12-16,88,58.0,,0.58,51.04
2013-12-17,85,58.0,,0.58,49.3
2013-12-18,68,58.0,,0.58,39.44
2013-12-19,72,58.0,,0.58,41.76
2013-12-20,60,58.0,,0.58,34.8
2013-12-21,35,58.0,,0.58,20.299999999999997
2013-12-22,27,58.0,,0.58,15.659999999999998
2013-12-23,30,58.0,,0.58,17.4
2013-12-24,24,58.0,,0.58,13.919999999999998
2013-12-25,23,58.0,,0.58,13.34
2013-12-26,23,58.0,,0.58,13.34
2013-12-27,22,58.0,,0.58,12.76
2013-12-28,24,58.0,,0.58,13.919999999999998
2013-12-29,30,58.0,,0.58,17.4
2013-12-30,31,58.0,,0.58,17.98
2013-12-31,28,58.0,,0.58,16.24
2014-01-01,30,57.0,False,0.57,17.099999999999998
2014-01-02,48,57.0,,0.57,27.36
2014-01-03,42,57.0,,0.57,23.939999999999998
2014-01-04,33,57.0,,0.57,18.81
2014-01-05,43,57.0,,0.57,24.509999999999998
2014-01-06,54,57.0,,0.57,30.779999999999998
2014-01-07,74,57.0,,0.57,42.18
2014-01-08,76,57.0,,0.57,43.31999999999999
2014-01-09,86,57.0,,0.57,49.019999999999996
2014-01-10,89,57.0,,0.57,50.73
2014-01-11,44,57.0,,0.57,25.08
2014-01-12,63,57.0,,0.57,35.91
2014-01-13,89,57.0,,0.57,50.73
2014-01-14,90,57.0,,0.57,51.3
2014-01-15,95,57.0,,0.57,54.15
2014-01-16,98,57.0,,0.57,55.85999999999999
2014-01-17,76,57.0,,0.57,43.31999999999999
2014-01-18,44,57.0,,0.57,25.08
2014-01-19,51,57.0,,0.57,29.069999999999997
2014-01-20,67,57.0,,0.57,38.19
2014-01-21,77,57.0,,0.57,43.88999999999999
2014-01-22,100,57.0,,0.57,56.99999999999999
2014-01-23,84,57.0,,0.57,47.879999999999995
2014-01-24,86,57.0,,0.57,49.019999999999996
2014-01-25,51,57.0,,0.57,29.069999999999997
2014-01-26,57,57.0,,0.57,32.489999999999995
2014-01-27,95,57.0,,0.57,54.15
2014-01-28,82,57.0,,0.57,46.739999999999995
2014-01-29,80,57.0,,0.57,45.599999999999994
2014-01-30,89,57.0,,0.57,50.73
2014-01-31,76,57.0,,0.57,43.31999999999999
2014-02-01,44,65.0,False,0.65,28.6
2014-02-02,55,65.0,,0.65,35.75
2014-02-03,81,65.0,,0.65,52.65
2014-02-04,83,65.0,,0.65,53.95
2014-02-05,72,65.0,,0.65,46.800000000000004
2014-02-06,86,65.0,,0.65,55.9
2014-02-07,61,65.0,,0.65,39.65
2014-02-08,42,65.0,,0.65,27.3
2014-02-09,61,65.0,,0.65,39.65
2014-02-10,77,65.0,,0.65,50.050000000000004
2014-02-11,76,65.0,,0.65,49.4
2014-02-12,80,65.0,,0.65,52.0
2014-02-13,71,65.0,,0.65,46.15
2014-02-14,69,65.0,,0.65,44.85
2014-02-15,38,65.0,,0.65,24.7
2014-02-16,49,65.0,,0.65,31.85
2014-02-17,65,65.0,,0.65,42.25
2014-02-18,85,65.0,,0.65,55.25
2014-02-19,90,65.0,,0.65,58.5
2014-02-20,83,65.0,,0.65,53.95
2014-02-21,82,65.0,,0.65,53.300000000000004
2014-02-22,49,65.0,,0.65,31.85
2014-02-23,53,65.0,,0.65,34.45
2014-02-24,100,65.0,,0.65,65.0
2014-02-25,94,65.0,,0.65,61.1
2014-02-26,82,65.0,,0.65,53.300000000000004
2014-02-27,91,65.0,,0.65,59.15
2014-02-28,90,65.0,,0.65,58.5
2014-03-01,42,74.0,False,0.74,31.08
2014-03-02,57,74.0,,0.74,42.18
2014-03-03,90,74.0,,0.74,66.6
2014-03-04,100,74.0,,0.74,74.0
2014-03-05,82,74.0,,0.74,60.68
2014-03-06,84,74.0,,0.74,62.16
2014-03-07,68,74.0,,0.74,50.32
2014-03-08,40,74.0,,0.74,29.6
2014-03-09,48,74.0,,0.74,35.519999999999996
2014-03-10,75,74.0,,0.74,55.5
2014-03-11,69,74.0,,0.74,51.06
2014-03-12,68,74.0,,0.74,50.32
2014-03-13,77,74.0,,0.74,56.98
2014-03-14,62,74.0,,0.74,45.88
2014-03-15,32,74.0,,0.74,23.68
2014-03-16,46,74.0,,0.74,34.04
2014-03-17,67,74.0,,0.74,49.58
2014-03-18,73,74.0,,0.74,54.019999999999996
2014-03-19,68,74.0,,0.74,50.32
2014-03-20,69,74.0,,0.74,51.06
2014-03-21,59,74.0,,0.74,43.66
2014-03-22,41,74.0,,0.74,30.34
2014-03-23,47,74.0,,0.74,34.78
2014-03-24,70,74.0,,0.74,51.8
2014-03-25,73,74.0,,0.74,54.019999999999996
2014-03-26,75,74.0,,0.74,55.5
2014-03-27,70,74.0,,0.74,51.8
2014-03-28,58,74.0,,0.74,42.92
2014-03-29,36,74.0,,0.74,26.64
2014-03-30,41,74.0,,0.74,30.34
2014-03-31,65,74.0,,0.74,48.1
2014-04-01,78,74.0,False,0.74,57.72
2014-04-02,72,74.0,,0.74,53.28
2014-04-03,73,74.0,,0.74,54.019999999999996
2014-04-04,62,74.0,,0.74,45.88
2014-04-05,33,74.0,,0.74,24.419999999999998
2014-04-06,45,74.0,,0.74,33.3
2014-04-07,63,74.0,,0.74,46.62
2014-04-08,80,74.0,,0.74,59.2
2014-04-09,62,74.0,,0.74,45.88
2014-04-10,71,74.0,,0.74,52.54
2014-04-11,66,74.0,,0.74,48.839999999999996
2014-04-12,38,74.0,,0.74,28.12
2014-04-13,57,74.0,,0.74,42.18
2014-04-14,67,74.0,,0.74,49.58
2014-04-15,68,74.0,,0.74,50.32
2014-04-16,67,74.0,,0.74,49.58
2014-04-17,81,74.0,,0.74,59.94
2014-04-18,51,74.0,,0.74,37.74
2014-04-19,29,74.0,,0.74,21.46
2014-04-20,49,74.0,,0.74,36.26
2014-04-21,73,74.0,,0.74,54.019999999999996
2014-04-22,64,74.0,,0.74,47.36
2014-04-23,70,74.0,,0.74,51.8
2014-04-24,80,74.0,,0.74,59.2
2014-04-25,65,74.0,,0.74,48.1
2014-04-26,39,74.0,,0.74,28.86
2014-04-27,52,74.0,,0.74,38.48
2014-04-28,100,74.0,,0.74,74.0
2014-04-29,78,74.0,,0.74,57.72
2014-04-30,72,74.0,,0.74,53.28
2014-05-01,96,72.0,False,0.72,69.12
2014-05-02,73,72.0,,0.72,52.559999999999995
2014-05-03,33,72.0,,0.72,23.759999999999998
2014-05-04,46,72.0,,0.72,33.12
2014-05-05,100,72.0,,0.72,72.0
2014-05-06,76,72.0,,0.72,54.72
2014-05-07,88,72.0,,0.72,63.36
2014-05-08,68,72.0,,0.72,48.96
2014-05-09,72,72.0,,0.72,51.839999999999996
2014-05-10,36,72.0,,0.72,25.919999999999998
2014-05-11,48,72.0,,0.72,34.56
2014-05-12,79,72.0,,0.72,56.879999999999995
2014-05-13,80,72.0,,0.72,57.599999999999994
2014-05-14,81,72.0,,0.72,58.32
2014-05-15,67,72.0,,0.72,48.239999999999995
2014-05-16,61,72.0,,0.72,43.92
2014-05-17,38,72.0,,0.72,27.36
2014-05-18,46,72.0,,0.72,33.12
2014-05-19,68,72.0,,0.72,48.96
2014-05-20,73,72.0,,0.72,52.559999999999995
2014-05-21,67,72.0,,0.72,48.239999999999995
2014-05-22,77,72.0,,0.72,55.44
2014-05-23,59,72.0,,0.72,42.48
2014-05-24,28,72.0,,0.72,20.16
2014-05-25,33,72.0,,0.72,23.759999999999998
2014-05-26,46,72.0,,0.72,33.12
2014-05-27,70,72.0,,0.72,50.4
2014-05-28,57,72.0,,0.72,41.04
2014-05-29,73,72.0,,0.72,52.559999999999995
2014-05-30,62,72.0,,0.72,44.64
2014-05-31,38,72.0,,0.72,27.36
2014-06-01,70,52.0,False,0.52,36.4
2014-06-02,100,52.0,,0.52,52.0
2014-06-03,97,52.0,,0.52,50.440000000000005
2014-06-04,89,52.0,,0.52,46.28
2014-06-05,77,52.0,,0.52,40.04
2014-06-06,67,52.0,,0.52,34.84
2014-06-07,52,52.0,,0.52,27.04
2014-06-08,59,52.0,,0.52,30.68
2014-06-09,87,52.0,,0.52,45.24
2014-06-10,84,52.0,,0.52,43.68
2014-06-11,78,52.0,,0.52,40.56
2014-06-12,72,52.0,,0.52,37.44
2014-06-13,68,52.0,,0.52,35.36
2014-06-14,48,52.0,,0.52,24.96
2014-06-15,70,52.0,,0.52,36.4
2014-06-16,70,52.0,,0.52,36.4
2014-06-17,79,52.0,,0.52,41.08
2014-06-18,71,52.0,,0.52,36.92
2014-06-19,77,52.0,,0.52,40.04
2014-06-20,60,52.0,,0.52,31.200000000000003
2014-06-21,47,52.0,,0.52,24.44
2014-06-22,59,52.0,,0.52,30.68
2014-06-23,68,52.0,,0.52,35.36
2014-06-24,55,52.0,,0.52,28.6
2014-06-25,66,52.0,,0.52,34.32
2014-06-26,70,52.0,,0.52,36.4
2014-06-27,62,52.0,,0.52,32.24
2014-06-28,45,52.0,,0.52,23.400000000000002
2014-06-29,48,52.0,,0.52,24.96
2014-06-30,61,52.0,,0.52,31.720000000000002
2014-07-01,51,71.0,False,0.71,36.21
2014-07-02,45,71.0,,0.71,31.95
2014-07-03,34,71.0,,0.71,24.14
2014-07-04,28,71.0,,0.71,19.88
2014-07-05,26,71.0,,0.71,18.46
2014-07-06,37,71.0,,0.71,26.27
2014-07-07,42,71.0,,0.71,29.82
2014-07-08,43,71.0,,0.71,30.529999999999998
2014-07-09,61,71.0,,0.71,43.309999999999995
2014-07-10,72,71.0,,0.71,51.12
2014-07-11,51,71.0,,0.71,36.21
2014-07-12,58,71.0,,0.71,41.18
2014-07-13,77,71.0,,0.71,54.669999999999995
2014-07-14,67,71.0,,0.71,47.57
2014-07-15,72,71.0,,0.71,51.12
2014-07-16,84,71.0,,0.71,59.64
2014-07-17,100,71.0,,0.71,71.0
2014-07-18,89,71.0,,0.71,63.19
2014-07-19,68,71.0,,0.71,48.28
2014-07-20,95,71.0,,0.71,67.45
2014-07-21,92,71.0,,0.71,65.32
2014-07-22,82,71.0,,0.71,58.22
2014-07-23,89,71.0,,0.71,63.19
2014-07-24,91,71.0,,0.71,64.61
2014-07-25,87,71.0,,0.71,61.769999999999996
2014-07-26,70,71.0,,0.71,49.699999999999996
2014-07-27,81,71.0,,0.71,57.51
2014-07-28,81,71.0,,0.71,57.51
2014-07-29,86,71.0,,0.71,61.059999999999995
2014-07-30,90,71.0,,0.71,63.9
2014-07-31,87,71.0,,0.71,61.769999999999996
2014-08-01,100,60.0,False,0.6,60.0
2014-08-02,91,60.0,,0.6,54.6
2014-08-03,82,60.0,,0.6,49.199999999999996
2014-08-04,69,60.0,,0.6,41.4
2014-08-05,85,60.0,,0.6,51.0
2014-08-06,71,60.0,,0.6,42.6
2014-08-07,62,60.0,,0.6,37.199999999999996
2014-08-08,76,60.0,,0.6,45.6
2014-08-09,58,60.0,,0.6,34.8
2014-08-10,39,60.0,,0.6,23.4
2014-08-11,57,60.0,,0.6,34.199999999999996
2014-08-12,53,60.0,,0.6,31.799999999999997
2014-08-13,61,60.0,,0.6,36.6
2014-08-14,57,60.0,,0.6,34.199999999999996
2014-08-15,61,60.0,,0.6,36.6
2014-08-16,47,60.0,,0.6,28.2
2014-08-17,45,60.0,,0.6,27.0
2014-08-18,76,60.0,,0.6,45.6
2014-08-19,59,60.0,,0.6,35.4
2014-08-20,81,60.0,,0.6,48.6
2014-08-21,75,60.0,,0.6,45.0
2014-08-22,70,60.0,,0.6,42.0
2014-08-23,35,60.0,,0.6,21.0
2014-08-24,57,60.0,,0.6,34.199999999999996
2014-08-25,75,60.0,,0.6,45.0
2014-08-26,89,60.0,,0.6,53.4
2014-08-27,91,60.0,,0.6,54.6
2014-08-28,80,60.0,,0.6,48.0
2014-08-29,86,60.0,,0.6,51.6
2014-08-30,38,60.0,,0.6,22.8
2014-08-31,41,60.0,,0.6,24.599999999999998
2014-09-01,62,81.0,False,0.81,50.220000000000006
2014-09-02,69,81.0,,0.81,55.89
2014-09-03,80,81.0,,0.81,64.80000000000001
2014-09-04,75,81.0,,0.81,60.75000000000001
2014-09-05,68,81.0,,0.81,55.080000000000005
2014-09-06,38,81.0,,0.81,30.78
2014-09-07,51,81.0,,0.81,41.31
2014-09-08,83,81.0,,0.81,67.23
2014-09-09,77,81.0,,0.81,62.370000000000005
2014-09-10,81,81.0,,0.81,65.61
2014-09-11,84,81.0,,0.81,68.04
2014-09-12,57,81.0,,0.81,46.17
2014-09-13,38,81.0,,0.81,30.78
2014-09-14,58,81.0,,0.81,46.980000000000004
2014-09-15,77,81.0,,0.81,62.370000000000005
2014-09-16,82,81.0,,0.81,66.42
2014-09-17,83,81.0,,0.81,67.23
2014-09-18,88,81.0,,0.81,71.28
2014-09-19,66,81.0,,0.81,53.46
2014-09-20,39,81.0,,0.81,31.590000000000003
2014-09-21,61,81.0,,0.81,49.410000000000004
2014-09-22,77,81.0,,0.81,62.370000000000005
2014-09-23,78,81.0,,0.81,63.18000000000001
2014-09-24,74,81.0,,0.81,59.940000000000005
2014-09-25,74,81.0,,0.81,59.940000000000005
2014-09-26,76,81.0,,0.81,61.56
2014-09-27,40,81.0,,0.81,32.400000000000006
2014-09-28,57,81.0,,0.81,46.17
2014-09-29,81,81.0,,0.81,65.61
2014-09-30,100,81.0,,0.81,81.0
2014-10-01,99,76.0,False,0.76,75.24
2014-10-02,82,76.0,,0.76,62.32
2014-10-03,65,76.0,,0.76,49.4
2014-10-04,39,76.0,,0.76,29.64
2014-10-05,57,76.0,,0.76,43.32
2014-10-06,91,76.0,,0.76,69.16
2014-10-07,98,76.0,,0.76,74.48
2014-10-08,100,76.0,,0.76,76.0
2014-10-09,89,76.0,,0.76,67.64
2014-10-10,80,76.0,,0.76,60.8
2014-10-11,38,76.0,,0.76,28.88
2014-10-12,51,76.0,,0.76,38.76
2014-10-13,73,76.0,,0.76,55.480000000000004
2014-10-14,78,76.0,,0.76,59.28
2014-10-15,73,76.0,,0.76,55.480000000000004
2014-10-16,70,76.0,,0.76,53.2
2014-10-17,72,76.0,,0.76,54.72
2014-10-18,50,76.0,,0.76,38.0
2014-10-19,55,76.0,,0.76,41.8
2014-10-20,94,76.0,,0.76,71.44
2014-10-21,97,76.0,,0.76,73.72
2014-10-22,84,76.0,,0.76,63.84
2014-10-23,80,76.0,,0.76,60.8
2014-10-24,76,76.0,,0.76,57.76
2014-10-25,41,76.0,,0.76,31.16
2014-10-26,56,76.0,,0.76,42.56
2014-10-27,68,76.0,,0.76,51.68
2014-10-28,89,76.0,,0.76,67.64
2014-10-29,92,76.0,,0.76,69.92
2014-10-30,74,76.0,,0.76,56.24
2014-10-31,67,76.0,,0.76,50.92
2014-11-01,37,73.0,False,0.73,27.009999999999998
2014-11-02,55,73.0,,0.73,40.15
2014-11-03,83,73.0,,0.73,60.589999999999996
2014-11-04,77,73.0,,0.73,56.21
2014-11-05,89,73.0,,0.73,64.97
2014-11-06,83,73.0,,0.73,60.589999999999996
2014-11-07,76,73.0,,0.73,55.48
2014-11-08,38,73.0,,0.73,27.74
2014-11-09,58,73.0,,0.73,42.339999999999996
2014-11-10,96,73.0,,0.73,70.08
2014-11-11,92,73.0,,0.73,67.16
2014-11-12,100,73.0,,0.73,73.0
2014-11-13,91,73.0,,0.73,66.42999999999999
2014-11-14,74,73.0,,0.73,54.019999999999996
2014-11-15,39,73.0,,0.73,28.47
2014-11-16,53,73.0,,0.73,38.69
2014-11-17,85,73.0,,0.73,62.05
2014-11-18,95,73.0,,0.73,69.35
2014-11-19,94,73.0,,0.73,68.62
2014-11-20,95,73.0,,0.73,69.35
2014-11-21,79,73.0,,0.73,57.67
2014-11-22,43,73.0,,0.73,31.39
2014-11-23,58,73.0,,0.73,42.339999999999996
2014-11-24,67,73.0,,0.73,48.91
2014-11-25,73,73.0,,0.73,53.29
2014-11-26,53,73.0,,0.73,38.69
2014-11-27,32,73.0,,0.73,23.36
2014-11-28,21,73.0,,0.73,15.33
2014-11-29,33,73.0,,0.73,24.09
2014-11-30,59,73.0,,0.73,43.07
2014-12-01,86,63.0,False,0.63,54.18
2014-12-02,82,63.0,,0.63,51.660000000000004
2014-12-03,74,63.0,,0.63,46.62
2014-12-04,79,63.0,,0.63,49.77
2014-12-05,70,63.0,,0.63,44.1
2014-12-06,46,63.0,,0.63,28.98
2014-12-07,39,63.0,,0.63,24.57
