date,debt_unscaled,debt_monthly,isPartial,scale,debt
2016-08-17,88,35.0,,0.35,30.799999999999997
2016-08-18,81,35.0,,0.35,28.349999999999998
2016-08-19,72,35.0,,0.35,25.2
2016-08-20,57,35.0,,0.35,19.95
2016-08-21,66,35.0,,0.35,23.099999999999998
2016-08-22,84,35.0,,0.35,29.4
2016-08-23,90,35.0,,0.35,31.499999999999996
2016-08-24,89,35.0,,0.35,31.15
2016-08-25,97,35.0,,0.35,33.949999999999996
2016-08-26,78,35.0,,0.35,27.299999999999997
2016-08-27,53,35.0,,0.35,18.549999999999997
2016-08-28,60,35.0,,0.35,21.0
2016-08-29,84,35.0,,0.35,29.4
2016-08-30,85,35.0,,0.35,29.749999999999996
2016-08-31,82,35.0,,0.35,28.7
2016-09-01,51,39.0,False,0.39,19.89
2016-09-02,42,39.0,,0.39,16.38
2016-09-03,31,39.0,,0.39,12.09
2016-09-04,33,39.0,,0.39,12.870000000000001
2016-09-05,35,39.0,,0.39,13.65
2016-09-06,52,39.0,,0.39,20.28
2016-09-07,56,39.0,,0.39,21.84
2016-09-08,59,39.0,,0.39,23.01
2016-09-09,46,39.0,,0.39,17.94
2016-09-10,36,39.0,,0.39,14.040000000000001
2016-09-11,37,39.0,,0.39,14.43
2016-09-12,53,39.0,,0.39,20.67
2016-09-13,60,39.0,,0.39,23.400000000000002
2016-09-14,57,39.0,,0.39,22.23
2016-09-15,56,39.0,,0.39,21.84
2016-09-16,51,39.0,,0.39,19.89
2016-09-17,38,39.0,,0.39,14.82
2016-09-18,37,39.0,,0.39,14.43
2016-09-19,52,39.0,,0.39,20.28
2016-09-20,58,39.0,,0.39,22.62
2016-09-21,54,39.0,,0.39,21.060000000000002
2016-09-22,58,39.0,,0.39,22.62
2016-09-23,49,39.0,,0.39,19.11
2016-09-24,31,39.0,,0.39,12.09
2016-09-25,38,39.0,,0.39,14.82
2016-09-26,57,39.0,,0.39,22.23
2016-09-27,100,39.0,,0.39,39.0
2016-09-28,67,39.0,,0.39,26.130000000000003
2016-09-29,59,39.0,,0.39,23.01
2016-09-30,49,39.0,,0.39,19.11
2016-10-01,33,41.0,False,0.41,13.53
2016-10-02,36,41.0,,0.41,14.76
2016-10-03,51,41.0,,0.41,20.91
2016-10-04,59,41.0,,0.41,24.189999999999998
2016-10-05,62,41.0,,0.41,25.419999999999998
2016-10-06,53,41.0,,0.41,21.73
2016-10-07,47,41.0,,0.41,19.27
2016-10-08,37,41.0,,0.41,15.17
2016-10-09,35,41.0,,0.41,14.35
2016-10-10,55,41.0,,0.41,22.549999999999997
2016-10-11,61,41.0,,0.41,25.009999999999998
2016-10-12,56,41.0,,0.41,22.959999999999997
2016-10-13,68,41.0,,0.41,27.88
2016-10-14,48,41.0,,0.41,19.68
2016-10-15,39,41.0,,0.41,15.989999999999998
2016-10-16,39,41.0,,0.41,15.989999999999998
2016-10-17,55,41.0,,0.41,22.549999999999997
2016-10-18,63,41.0,,0.41,25.83
2016-10-19,57,41.0,,0.41,23.369999999999997
2016-10-20,100,41.0,,0.41,41.0
2016-10-21,57,41.0,,0.41,23.369999999999997
2016-10-22,40,41.0,,0.41,16.4
2016-10-23,43,41.0,,0.41,17.63
2016-10-24,57,41.0,,0.41,23.369999999999997
2016-10-25,59,41.0,,0.41,24.189999999999998
2016-10-26,54,41.0,,0.41,22.139999999999997
2016-10-27,52,41.0,,0.41,21.32
2016-10-28,49,41.0,,0.41,20.09
2016-10-29,30,41.0,,0.41,12.299999999999999
2016-10-30,34,41.0,,0.41,13.94
2016-10-31,51,41.0,,0.41,20.91
2016-11-01,75,42.0,False,0.42,31.5
2016-11-02,77,42.0,,0.42,32.339999999999996
2016-11-03,64,42.0,,0.42,26.88
2016-11-04,61,42.0,,0.42,25.619999999999997
2016-11-05,50,42.0,,0.42,21.0
2016-11-06,51,42.0,,0.42,21.419999999999998
2016-11-07,76,42.0,,0.42,31.919999999999998
2016-11-08,79,42.0,,0.42,33.18
2016-11-09,87,42.0,,0.42,36.54
2016-11-10,100,42.0,,0.42,42.0
2016-11-11,68,42.0,,0.42,28.56
2016-11-12,59,42.0,,0.42,24.779999999999998
2016-11-13,56,42.0,,0.42,23.52
2016-11-14,75,42.0,,0.42,31.5
2016-11-15,77,42.0,,0.42,32.339999999999996
2016-11-16,76,42.0,,0.42,31.919999999999998
2016-11-17,74,42.0,,0.42,31.08
2016-11-18,59,42.0,,0.42,24.779999999999998
2016-11-19,45,42.0,,0.42,18.9
2016-11-20,44,42.0,,0.42,18.48
2016-11-21,61,42.0,,0.42,25.619999999999997
2016-11-22,67,42.0,,0.42,28.14
2016-11-23,49,42.0,,0.42,20.58
2016-11-24,32,42.0,,0.42,13.44
2016-11-25,32,42.0,,0.42,13.44
2016-11-26,38,42.0,,0.42,15.959999999999999
2016-11-27,44,42.0,,0.42,18.48
2016-11-28,59,42.0,,0.42,24.779999999999998
2016-11-29,70,42.0,,0.42,29.4
2016-11-30,79,42.0,,0.42,33.18
2016-12-01,88,37.0,False,0.37,32.56
2016-12-02,78,37.0,,0.37,28.86
2016-12-03,67,37.0,,0.37,24.79
2016-12-04,76,37.0,,0.37,28.12
2016-12-05,94,37.0,,0.37,34.78
2016-12-06,96,37.0,,0.37,35.519999999999996
2016-12-07,100,37.0,,0.37,37.0
2016-12-08,93,37.0,,0.37,34.41
2016-12-09,75,37.0,,0.37,27.75
2016-12-10,54,37.0,,0.37,19.98
2016-12-11,50,37.0,,0.37,18.5
2016-12-12,71,37.0,,0.37,26.27
2016-12-13,89,37.0,,0.37,32.93
2016-12-14,83,37.0,,0.37,30.71
2016-12-15,71,37.0,,0.37,26.27
2016-12-16,66,37.0,,0.37,24.419999999999998
2016-12-17,47,37.0,,0.37,17.39
2016-12-18,43,37.0,,0.37,15.91
2016-12-19,59,37.0,,0.37,21.83
2016-12-20,61,37.0,,0.37,22.57
2016-12-21,68,37.0,,0.37,25.16
2016-12-22,59,37.0,,0.37,21.83
2016-12-23,53,37.0,,0.37,19.61
2016-12-24,31,37.0,,0.37,11.47
2016-12-25,28,37.0,,0.37,10.36
2016-12-26,38,37.0,,0.37,14.06
2016-12-27,63,37.0,,0.37,23.31
2016-12-28,54,37.0,,0.37,19.98
2016-12-29,64,37.0,,0.37,23.68
2016-12-30,52,37.0,,0.37,19.24
2016-12-31,39,37.0,,0.37,14.43
2017-01-01,36,45.0,False,0.45,16.2
2017-01-02,47,45.0,,0.45,21.150000000000002
2017-01-03,61,45.0,,0.45,27.45
2017-01-04,72,45.0,,0.45,32.4
2017-01-05,65,45.0,,0.45,29.25
2017-01-06,62,45.0,,0.45,27.900000000000002
2017-01-07,46,45.0,,0.45,20.7
2017-01-08,44,45.0,,0.45,19.8
2017-01-09,58,45.0,,0.45,26.1
2017-01-10,68,45.0,,0.45,30.6
2017-01-11,84,45.0,,0.45,37.800000000000004
2017-01-12,78,45.0,,0.45,35.1
2017-01-13,71,45.0,,0.45,31.95
2017-01-14,56,45.0,,0.45,25.2
2017-01-15,58,45.0,,0.45,26.1
2017-01-16,64,45.0,,0.45,28.8
2017-01-17,72,45.0,,0.45,32.4
2017-01-18,75,45.0,,0.45,33.75
2017-01-19,85,45.0,,0.45,38.25
2017-01-20,100,45.0,,0.45,45.0
2017-01-21,83,45.0,,0.45,37.35
2017-01-22,62,45.0,,0.45,27.900000000000002
2017-01-23,81,45.0,,0.45,36.45
2017-01-24,89,45.0,,0.45,40.050000000000004
2017-01-25,89,45.0,,0.45,40.050000000000004
2017-01-26,86,45.0,,0.45,38.7
2017-01-27,80,45.0,,0.45,36.0
2017-01-28,58,45.0,,0.45,26.1
2017-01-29,55,45.0,,0.45,24.75
2017-01-30,77,45.0,,0.45,34.65
2017-01-31,82,45.0,,0.45,36.9
2017-02-01,85,43.0,False,0.43,36.55
2017-02-02,82,43.0,,0.43,35.26
2017-02-03,75,43.0,,0.43,32.25
2017-02-04,62,43.0,,0.43,26.66
2017-02-05,62,43.0,,0.43,26.66
2017-02-06,73,43.0,,0.43,31.39
2017-02-07,83,43.0,,0.43,35.69
2017-02-08,83,43.0,,0.43,35.69
2017-02-09,81,43.0,,0.43,34.83
2017-02-10,73,43.0,,0.43,31.39
2017-02-11,58,43.0,,0.43,24.94
2017-02-12,55,43.0,,0.43,23.65
2017-02-13,74,43.0,,0.43,31.82
2017-02-14,74,43.0,,0.43,31.82
2017-02-15,80,43.0,,0.43,34.4
2017-02-16,84,43.0,,0.43,36.12
2017-02-17,71,43.0,,0.43,30.53
2017-02-18,56,43.0,,0.43,24.08
2017-02-19,54,43.0,,0.43,23.22
2017-02-20,71,43.0,,0.43,30.53
2017-02-21,84,43.0,,0.43,36.12
2017-02-22,90,43.0,,0.43,38.7
2017-02-23,85,43.0,,0.43,36.55
2017-02-24,83,43.0,,0.43,35.69
2017-02-25,96,43.0,,0.43,41.28
2017-02-26,97,43.0,,0.43,41.71
2017-02-27,100,43.0,,0.43,43.0
2017-02-28,98,43.0,,0.43,42.14
2017-03-01,93,44.0,False,0.44,40.92
2017-03-02,96,44.0,,0.44,42.24
2017-03-03,83,44.0,,0.44,36.52
2017-03-04,63,44.0,,0.44,27.72
2017-03-05,68,44.0,,0.44,29.92
2017-03-06,79,44.0,,0.44,34.76
2017-03-07,92,44.0,,0.44,40.48
2017-03-08,100,44.0,,0.44,44.0
2017-03-09,90,44.0,,0.44,39.6
2017-03-10,90,44.0,,0.44,39.6
2017-03-11,61,44.0,,0.44,26.84
2017-03-12,55,44.0,,0.44,24.2
2017-03-13,86,44.0,,0.44,37.84
2017-03-14,87,44.0,,0.44,38.28
2017-03-15,80,44.0,,0.44,35.2
2017-03-16,95,44.0,,0.44,41.8
2017-03-17,77,44.0,,0.44,33.88
2017-03-18,68,44.0,,0.44,29.92
2017-03-19,61,44.0,,0.44,26.84
2017-03-20,85,44.0,,0.44,37.4
2017-03-21,87,44.0,,0.44,38.28
2017-03-22,88,44.0,,0.44,38.72
2017-03-23,80,44.0,,0.44,35.2
2017-03-24,75,44.0,,0.44,33.0
2017-03-25,44,44.0,,0.44,19.36
2017-03-26,51,44.0,,0.44,22.44
2017-03-27,83,44.0,,0.44,36.52
2017-03-28,93,44.0,,0.44,40.92
2017-03-29,79,44.0,,0.44,34.76
2017-03-30,80,44.0,,0.44,35.2
2017-03-31,75,44.0,,0.44,33.0
2017-04-01,53,41.0,False,0.41,21.73
2017-04-02,55,41.0,,0.41,22.549999999999997
2017-04-03,78,41.0,,0.41,31.979999999999997
2017-04-04,100,41.0,,0.41,41.0
2017-04-05,87,41.0,,0.41,35.669999999999995
2017-04-06,80,41.0,,0.41,32.8
2017-04-07,73,41.0,,0.41,29.93
2017-04-08,58,41.0,,0.41,23.779999999999998
2017-04-09,63,41.0,,0.41,25.83
2017-04-10,90,41.0,,0.41,36.9
2017-04-11,94,41.0,,0.41,38.54
2017-04-12,87,41.0,,0.41,35.669999999999995
2017-04-13,82,41.0,,0.41,33.62
2017-04-14,69,41.0,,0.41,28.29
2017-04-15,54,41.0,,0.41,22.139999999999997
2017-04-16,60,41.0,,0.41,24.599999999999998
2017-04-17,84,41.0,,0.41,34.44
2017-04-18,94,41.0,,0.41,38.54
2017-04-19,90,41.0,,0.41,36.9
2017-04-20,96,41.0,,0.41,39.36
2017-04-21,78,41.0,,0.41,31.979999999999997
2017-04-22,55,41.0,,0.41,22.549999999999997
2017-04-23,62,41.0,,0.41,25.419999999999998
2017-04-24,89,41.0,,0.41,36.489999999999995
2017-04-25,88,41.0,,0.41,36.08
2017-04-26,99,41.0,,0.41,40.589999999999996
2017-04-27,91,41.0,,0.41,37.309999999999995
2017-04-28,79,41.0,,0.41,32.39
2017-04-29,54,41.0,,0.41,22.139999999999997
2017-04-30,61,41.0,,0.41,25.009999999999998
2017-05-01,100,37.0,False,0.37,37.0
2017-05-02,93,37.0,,0.37,34.41
2017-05-03,93,37.0,,0.37,34.41
2017-05-04,95,37.0,,0.37,35.15
2017-05-05,87,37.0,,0.37,32.19
2017-05-06,59,37.0,,0.37,21.83
2017-05-07,59,37.0,,0.37,21.83
2017-05-08,89,37.0,,0.37,32.93
2017-05-09,91,37.0,,0.37,33.67
2017-05-10,87,37.0,,0.37,32.19
2017-05-11,82,37.0,,0.37,30.34
2017-05-12,73,37.0,,0.37,27.009999999999998
2017-05-13,55,37.0,,0.37,20.35
2017-05-14,46,37.0,,0.37,17.02
2017-05-15,79,37.0,,0.37,29.23
2017-05-16,83,37.0,,0.37,30.71
2017-05-17,87,37.0,,0.37,32.19
2017-05-18,82,37.0,,0.37,30.34
2017-05-19,68,37.0,,0.37,25.16
2017-05-20,57,37.0,,0.37,21.09
2017-05-21,51,37.0,,0.37,18.87
2017-05-22,78,37.0,,0.37,28.86
2017-05-23,82,37.0,,0.37,30.34
2017-05-24,90,37.0,,0.37,33.3
2017-05-25,80,37.0,,0.37,29.6
2017-05-26,61,37.0,,0.37,22.57
2017-05-27,48,37.0,,0.37,17.759999999999998
2017-05-28,51,37.0,,0.37,18.87
2017-05-29,58,37.0,,0.37,21.46
2017-05-30,77,37.0,,0.37,28.49
2017-05-31,83,37.0,,0.37,30.71
2017-06-01,98,34.0,False,0.34,33.32
2017-06-02,86,34.0,,0.34,29.240000000000002
2017-06-03,69,34.0,,0.34,23.46
2017-06-04,65,34.0,,0.34,22.1
2017-06-05,85,34.0,,0.34,28.900000000000002
2017-06-06,100,34.0,,0.34,34.0
2017-06-07,84,34.0,,0.34,28.560000000000002
2017-06-08,84,34.0,,0.34,28.560000000000002
2017-06-09,87,34.0,,0.34,29.580000000000002
2017-06-10,63,34.0,,0.34,21.42
2017-06-11,63,34.0,,0.34,21.42
2017-06-12,89,34.0,,0.34,30.26
2017-06-13,86,34.0,,0.34,29.240000000000002
2017-06-14,84,34.0,,0.34,28.560000000000002
2017-06-15,82,34.0,,0.34,27.880000000000003
2017-06-16,83,34.0,,0.34,28.220000000000002
2017-06-17,56,34.0,,0.34,19.040000000000003
2017-06-18,61,34.0,,0.34,20.740000000000002
2017-06-19,78,34.0,,0.34,26.520000000000003
2017-06-20,87,34.0,,0.34,29.580000000000002
2017-06-21,95,34.0,,0.34,32.300000000000004
2017-06-22,87,34.0,,0.34,29.580000000000002
2017-06-23,83,34.0,,0.34,28.220000000000002
2017-06-24,69,34.0,,0.34,23.46
2017-06-25,60,34.0,,0.34,20.400000000000002
2017-06-26,86,34.0,,0.34,29.240000000000002
2017-06-27,89,34.0,,0.34,30.26
2017-06-28,90,34.0,,0.34,30.6
2017-06-29,93,34.0,,0.34,31.62
2017-06-30,77,34.0,,0.34,26.180000000000003
2017-07-01,47,36.0,False,0.36,16.919999999999998
2017-07-02,68,36.0,,0.36,24.48
2017-07-03,68,36.0,,0.36,24.48
2017-07-04,69,36.0,,0.36,24.84
2017-07-05,76,36.0,,0.36,27.36
2017-07-06,77,36.0,,0.36,27.72
2017-07-07,80,36.0,,0.36,28.799999999999997
2017-07-08,61,36.0,,0.36,21.96
2017-07-09,66,36.0,,0.36,23.759999999999998
2017-07-10,91,36.0,,0.36,32.76
2017-07-11,95,36.0,,0.36,34.199999999999996
2017-07-12,85,36.0,,0.36,30.599999999999998
2017-07-13,82,36.0,,0.36,29.52
2017-07-14,79,36.0,,0.36,28.439999999999998
2017-07-15,58,36.0,,0.36,20.88
2017-07-16,59,36.0,,0.36,21.24
2017-07-17,81,36.0,,0.36,29.16
2017-07-18,97,36.0,,0.36,34.92
2017-07-19,100,36.0,,0.36,36.0
2017-07-20,89,36.0,,0.36,32.04
2017-07-21,74,36.0,,0.36,26.64
2017-07-22,63,36.0,,0.36,22.68
2017-07-23,59,36.0,,0.36,21.24
2017-07-24,77,36.0,,0.36,27.72
2017-07-25,93,36.0,,0.36,33.48
2017-07-26,89,36.0,,0.36,32.04
2017-07-27,92,36.0,,0.36,33.12
2017-07-28,74,36.0,,0.36,26.64
2017-07-29,61,36.0,,0.36,21.96
2017-07-30,54,36.0,,0.36,19.439999999999998
2017-07-31,81,36.0,,0.36,29.16
2017-08-01,91,38.0,False,0.38,34.58
2017-08-02,100,38.0,,0.38,38.0
2017-08-03,83,38.0,,0.38,31.54
2017-08-04,74,38.0,,0.38,28.12
2017-08-05,59,38.0,,0.38,22.42
2017-08-06,53,38.0,,0.38,20.14
2017-08-07,80,38.0,,0.38,30.4
2017-08-08,85,38.0,,0.38,32.3
2017-08-09,77,38.0,,0.38,29.26
2017-08-10,81,38.0,,0.38,30.78
2017-08-11,69,38.0,,0.38,26.22
2017-08-12,52,38.0,,0.38,19.76
2017-08-13,53,38.0,,0.38,20.14
2017-08-14,71,38.0,,0.38,26.98
2017-08-15,75,38.0,,0.38,28.5
2017-08-16,77,38.0,,0.38,29.26
2017-08-17,69,38.0,,0.38,26.22
2017-08-18,62,38.0,,0.38,23.56
2017-08-19,55,38.0,,0.38,20.9
2017-08-20,44,38.0,,0.38,16.72
2017-08-21,61,38.0,,0.38,23.18
2017-08-22,89,38.0,,0.38,33.82
2017-08-23,81,38.0,,0.38,30.78
2017-08-24,84,38.0,,0.38,31.92
2017-08-25,74,38.0,,0.38,28.12
2017-08-26,47,38.0,,0.38,17.86
2017-08-27,60,38.0,,0.38,22.8
2017-08-28,70,38.0,,0.38,26.6
2017-08-29,81,38.0,,0.38,30.78
2017-08-30,81,38.0,,0.38,30.78
2017-08-31,76,38.0,,0.38,28.88
2017-09-01,59,38.0,False,0.38,22.42
2017-09-02,48,38.0,,0.38,18.240000000000002
2017-09-03,50,38.0,,0.38,19.0
2017-09-04,51,38.0,,0.38,19.38
2017-09-05,74,38.0,,0.38,28.12
2017-09-06,90,38.0,,0.38,34.2
2017-09-07,100,38.0,,0.38,38.0
2017-09-08,82,38.0,,0.38,31.16
2017-09-09,52,38.0,,0.38,19.76
2017-09-10,51,38.0,,0.38,19.38
2017-09-11,69,38.0,,0.38,26.22
2017-09-12,89,38.0,,0.38,33.82
2017-09-13,86,38.0,,0.38,32.68
2017-09-14,86,38.0,,0.38,32.68
2017-09-15,73,38.0,,0.38,27.740000000000002
2017-09-16,53,38.0,,0.38,20.14
2017-09-17,51,38.0,,0.38,19.38
2017-09-18,79,38.0,,0.38,30.02
2017-09-19,79,38.0,,0.38,30.02
2017-09-20,88,38.0,,0.38,33.44
2017-09-21,78,38.0,,0.38,29.64
2017-09-22,78,38.0,,0.38,29.64
2017-09-23,47,38.0,,0.38,17.86
2017-09-24,54,38.0,,0.38,20.52
2017-09-25,77,38.0,,0.38,29.26
2017-09-26,86,38.0,,0.38,32.68
2017-09-27,88,38.0,,0.38,33.44
2017-09-28,90,38.0,,0.38,34.2
2017-09-29,79,38.0,,0.38,30.02
2017-09-30,62,38.0,,0.38,23.56
2017-10-01,58,41.0,False,0.41,23.779999999999998
2017-10-02,76,41.0,,0.41,31.159999999999997
2017-10-03,88,41.0,,0.41,36.08
2017-10-04,100,41.0,,0.41,41.0
2017-10-05,95,41.0,,0.41,38.949999999999996
2017-10-06,72,41.0,,0.41,29.52
2017-10-07,50,41.0,,0.41,20.5
2017-10-08,55,41.0,,0.41,22.549999999999997
2017-10-09,71,41.0,,0.41,29.11
2017-10-10,86,41.0,,0.41,35.26
2017-10-11,88,41.0,,0.41,36.08
2017-10-12,96,41.0,,0.41,39.36
2017-10-13,85,41.0,,0.41,34.85
2017-10-14,58,41.0,,0.41,23.779999999999998
2017-10-15,62,41.0,,0.41,25.419999999999998
2017-10-16,81,41.0,,0.41,33.21
2017-10-17,96,41.0,,0.41,39.36
2017-10-18,91,41.0,,0.41,37.309999999999995
2017-10-19,92,41.0,,0.41,37.72
2017-10-20,80,41.0,,0.41,32.8
2017-10-21,57,41.0,,0.41,23.369999999999997
2017-10-22,55,41.0,,0.41,22.549999999999997
2017-10-23,83,41.0,,0.41,34.03
2017-10-24,89,41.0,,0.41,36.489999999999995
2017-10-25,82,41.0,,0.41,33.62
2017-10-26,78,41.0,,0.41,31.979999999999997
2017-10-27,75,41.0,,0.41,30.749999999999996
2017-10-28,54,41.0,,0.41,22.139999999999997
2017-10-29,57,41.0,,0.41,23.369999999999997
2017-10-30,79,41.0,,0.41,32.39
2017-10-31,82,41.0,,0.41,33.62
2017-11-01,82,37.0,False,0.37,30.34
2017-11-02,90,37.0,,0.37,33.3
2017-11-03,85,37.0,,0.37,31.45
2017-11-04,55,37.0,,0.37,20.35
2017-11-05,59,37.0,,0.37,21.83
2017-11-06,90,37.0,,0.37,33.3
2017-11-07,88,37.0,,0.37,32.56
2017-11-08,87,37.0,,0.37,32.19
2017-11-09,86,37.0,,0.37,31.82
2017-11-10,73,37.0,,0.37,27.009999999999998
2017-11-11,50,37.0,,0.37,18.5
2017-11-12,50,37.0,,0.37,18.5
2017-11-13,90,37.0,,0.37,33.3
2017-11-14,97,37.0,,0.37,35.89
2017-11-15,91,37.0,,0.37,33.67
2017-11-16,91,37.0,,0.37,33.67
2017-11-17,77,37.0,,0.37,28.49
2017-11-18,54,37.0,,0.37,19.98
2017-11-19,50,37.0,,0.37,18.5
2017-11-20,74,37.0,,0.37,27.38
2017-11-21,81,37.0,,0.37,29.97
2017-11-22,60,37.0,,0.37,22.2
2017-11-23,39,37.0,,0.37,14.43
2017-11-24,48,37.0,,0.37,17.759999999999998
2017-11-25,50,37.0,,0.37,18.5
2017-11-26,52,37.0,,0.37,19.24
2017-11-27,77,37.0,,0.37,28.49
2017-11-28,88,37.0,,0.37,32.56
2017-11-29,87,37.0,,0.37,32.19
2017-11-30,100,37.0,,0.37,37.0
2017-12-01,96,37.0,False,0.37,35.519999999999996
2017-12-02,80,37.0,,0.37,29.6
2017-12-03,72,37.0,,0.37,26.64
2017-12-04,95,37.0,,0.37,35.15
2017-12-05,100,37.0,,0.37,37.0
2017-12-06,97,37.0,,0.37,35.89
2017-12-07,94,37.0,,0.37,34.78
2017-12-08,87,37.0,,0.37,32.19
2017-12-09,61,37.0,,0.37,22.57
2017-12-10,58,37.0,,0.37,21.46
2017-12-11,82,37.0,,0.37,30.34
2017-12-12,97,37.0,,0.37,35.89
2017-12-13,97,37.0,,0.37,35.89
2017-12-14,90,37.0,,0.37,33.3
2017-12-15,76,37.0,,0.37,28.12
2017-12-16,60,37.0,,0.37,22.2
2017-12-17,52,37.0,,0.37,19.24
2017-12-18,77,37.0,,0.37,28.49
2017-12-19,87,37.0,,0.37,32.19
2017-12-20,91,37.0,,0.37,33.67
2017-12-21,91,37.0,,0.37,33.67
2017-12-22,75,37.0,,0.37,27.75
2017-12-23,48,37.0,,0.37,17.759999999999998
2017-12-24,40,37.0,,0.37,14.8
2017-12-25,38,37.0,,0.37,14.06
2017-12-26,56,37.0,,0.37,20.72
2017-12-27,79,37.0,,0.37,29.23
2017-12-28,80,37.0,,0.37,29.6
2017-12-29,70,37.0,,0.37,25.9
2017-12-30,52,37.0,,0.37,19.24
2017-12-31,52,37.0,,0.37,19.24
2018-01-01,46,40.0,False,0.4,18.400000000000002
2018-01-02,72,40.0,,0.4,28.8
2018-01-03,78,40.0,,0.4,31.200000000000003
2018-01-04,81,40.0,,0.4,32.4
2018-01-05,91,40.0,,0.4,36.4
2018-01-06,64,40.0,,0.4,25.6
2018-01-07,57,40.0,,0.4,22.8
2018-01-08,80,40.0,,0.4,32.0
2018-01-09,88,40.0,,0.4,35.2
2018-01-10,96,40.0,,0.4,38.400000000000006
2018-01-11,86,40.0,,0.4,34.4
2018-01-12,84,40.0,,0.4,33.6
2018-01-13,56,40.0,,0.4,22.400000000000002
2018-01-14,52,40.0,,0.4,20.8
2018-01-15,69,40.0,,0.4,27.6
2018-01-16,81,40.0,,0.4,32.4
2018-01-17,86,40.0,,0.4,34.4
2018-01-18,97,40.0,,0.4,38.800000000000004
2018-01-19,86,40.0,,0.4,34.4
2018-01-20,64,40.0,,0.4,25.6
2018-01-21,61,40.0,,0.4,24.400000000000002
2018-01-22,96,40.0,,0.4,38.400000000000006
2018-01-23,100,40.0,,0.4,40.0
2018-01-24,92,40.0,,0.4,36.800000000000004
2018-01-25,87,40.0,,0.4,34.800000000000004
2018-01-26,88,40.0,,0.4,35.2
2018-01-27,64,40.0,,0.4,25.6
2018-01-28,64,40.0,,0.4,25.6
2018-01-29,89,40.0,,0.4,35.6
2018-01-30,95,40.0,,0.4,38.0
2018-01-31,96,40.0,,0.4,38.400000000000006
2018-02-01,92,42.0,False,0.42,38.64
2018-02-02,80,42.0,,0.42,33.6
2018-02-03,66,42.0,,0.42,27.72
2018-02-04,71,42.0,,0.42,29.82
2018-02-05,84,42.0,,0.42,35.28
2018-02-06,94,42.0,,0.42,39.48
2018-02-07,90,42.0,,0.42,37.8
2018-02-08,85,42.0,,0.42,35.699999999999996
2018-02-09,98,42.0,,0.42,41.16
2018-02-10,69,42.0,,0.42,28.98
2018-02-11,62,42.0,,0.42,26.04
2018-02-12,99,42.0,,0.42,41.58
2018-02-13,100,42.0,,0.42,42.0
2018-02-14,79,42.0,,0.42,33.18
2018-02-15,82,42.0,,0.42,34.44
2018-02-16,77,42.0,,0.42,32.339999999999996
2018-02-17,55,42.0,,0.42,23.099999999999998
2018-02-18,63,42.0,,0.42,26.459999999999997
2018-02-19,74,42.0,,0.42,31.08
2018-02-20,86,42.0,,0.42,36.12
2018-02-21,87,42.0,,0.42,36.54
2018-02-22,91,42.0,,0.42,38.22
2018-02-23,81,42.0,,0.42,34.019999999999996
2018-02-24,56,42.0,,0.42,23.52
2018-02-25,57,42.0,,0.42,23.939999999999998
2018-02-26,81,42.0,,0.42,34.019999999999996
2018-02-27,92,42.0,,0.42,38.64
2018-02-28,95,42.0,,0.42,39.9
2018-03-01,98,41.0,False,0.41,40.18
2018-03-02,94,41.0,,0.41,38.54
2018-03-03,60,41.0,,0.41,24.599999999999998
2018-03-04,67,41.0,,0.41,27.47
2018-03-05,88,41.0,,0.41,36.08
2018-03-06,94,41.0,,0.41,38.54
2018-03-07,94,41.0,,0.41,38.54
2018-03-08,88,41.0,,0.41,36.08
2018-03-09,91,41.0,,0.41,37.309999999999995
2018-03-10,63,41.0,,0.41,25.83
2018-03-11,60,41.0,,0.41,24.599999999999998
2018-03-12,91,41.0,,0.41,37.309999999999995
2018-03-13,95,41.0,,0.41,38.949999999999996
2018-03-14,83,41.0,,0.41,34.03
2018-03-15,96,41.0,,0.41,39.36
2018-03-16,83,41.0,,0.41,34.03
2018-03-17,65,41.0,,0.41,26.65
2018-03-18,66,41.0,,0.41,27.06
2018-03-19,91,41.0,,0.41,37.309999999999995
2018-03-20,93,41.0,,0.41,38.129999999999995
2018-03-21,83,41.0,,0.41,34.03
2018-03-22,97,41.0,,0.41,39.769999999999996
2018-03-23,92,41.0,,0.41,37.72
2018-03-24,66,41.0,,0.41,27.06
2018-03-25,59,41.0,,0.41,24.189999999999998
2018-03-26,90,41.0,,0.41,36.9
2018-03-27,93,41.0,,0.41,38.129999999999995
2018-03-28,100,41.0,,0.41,41.0
2018-03-29,91,41.0,,0.41,37.309999999999995
2018-03-30,75,41.0,,0.41,30.749999999999996
2018-03-31,58,41.0,,0.41,23.779999999999998
2018-04-01,50,42.0,False,0.42,21.0
2018-04-02,87,42.0,,0.42,36.54
2018-04-03,91,42.0,,0.42,38.22
2018-04-04,89,42.0,,0.42,37.379999999999995
2018-04-05,88,42.0,,0.42,36.96
2018-04-06,79,42.0,,0.42,33.18
2018-04-07,63,42.0,,0.42,26.459999999999997
2018-04-08,70,42.0,,0.42,29.4
2018-04-09,91,42.0,,0.42,38.22
2018-04-10,100,42.0,,0.42,42.0
2018-04-11,92,42.0,,0.42,38.64
2018-04-12,85,42.0,,0.42,35.699999999999996
2018-04-13,72,42.0,,0.42,30.24
2018-04-14,56,42.0,,0.42,23.52
2018-04-15,68,42.0,,0.42,28.56
2018-04-16,93,42.0,,0.42,39.059999999999995
