date,war_unscaled,war_monthly,isPartial,scale,war
2011-08-31,92,34.0,,0.34,31.28
2011-09-01,54,50.0,False,0.5,27.0
2011-09-02,53,50.0,,0.5,26.5
2011-09-03,53,50.0,,0.5,26.5
2011-09-04,59,50.0,,0.5,29.5
2011-09-05,61,50.0,,0.5,30.5
2011-09-06,52,50.0,,0.5,26.0
2011-09-07,57,50.0,,0.5,28.5
2011-09-08,55,50.0,,0.5,27.5
2011-09-09,55,50.0,,0.5,27.5
2011-09-10,57,50.0,,0.5,28.5
2011-09-11,76,50.0,,0.5,38.0
2011-09-12,59,50.0,,0.5,29.5
2011-09-13,64,50.0,,0.5,32.0
2011-09-14,61,50.0,,0.5,30.5
2011-09-15,64,50.0,,0.5,32.0
2011-09-16,62,50.0,,0.5,31.0
2011-09-17,70,50.0,,0.5,35.0
2011-09-18,72,50.0,,0.5,36.0
2011-09-19,81,50.0,,0.5,40.5
2011-09-20,100,50.0,,0.5,50.0
2011-09-21,89,50.0,,0.5,44.5
2011-09-22,84,50.0,,0.5,42.0
2011-09-23,77,50.0,,0.5,38.5
2011-09-24,85,50.0,,0.5,42.5
2011-09-25,86,50.0,,0.5,43.0
2011-09-26,83,50.0,,0.5,41.5
2011-09-27,77,50.0,,0.5,38.5
2011-09-28,74,50.0,,0.5,37.0
2011-09-29,71,50.0,,0.5,35.5
2011-09-30,67,50.0,,0.5,33.5
2011-10-01,84,47.0,False,0.47,39.48
2011-10-02,100,47.0,,0.47,47.0
2011-10-03,92,47.0,,0.47,43.239999999999995
2011-10-04,92,47.0,,0.47,43.239999999999995
2011-10-05,89,47.0,,0.47,41.83
2011-10-06,83,47.0,,0.47,39.01
2011-10-07,81,47.0,,0.47,38.07
2011-10-08,84,47.0,,0.47,39.48
2011-10-09,89,47.0,,0.47,41.83
2011-10-10,90,47.0,,0.47,42.3
2011-10-11,97,47.0,,0.47,45.589999999999996
2011-10-12,86,47.0,,0.47,40.419999999999995
2011-10-13,86,47.0,,0.47,40.419999999999995
2011-10-14,82,47.0,,0.47,38.54
2011-10-15,79,47.0,,0.47,37.129999999999995
2011-10-16,96,47.0,,0.47,45.12
2011-10-17,84,47.0,,0.47,39.48
2011-10-18,88,47.0,,0.47,41.36
2011-10-19,87,47.0,,0.47,40.89
2011-10-20,85,47.0,,0.47,39.949999999999996
2011-10-21,94,47.0,,0.47,44.18
2011-10-22,84,47.0,,0.47,39.48
2011-10-23,86,47.0,,0.47,40.419999999999995
2011-10-24,86,47.0,,0.47,40.419999999999995
2011-10-25,89,47.0,,0.47,41.83
2011-10-26,90,47.0,,0.47,42.3
2011-10-27,87,47.0,,0.47,40.89
2011-10-28,80,47.0,,0.47,37.599999999999994
2011-10-29,74,47.0,,0.47,34.78
2011-10-30,82,47.0,,0.47,38.54
2011-10-31,87,47.0,,0.47,40.89
2011-11-01,92,45.0,False,0.45,41.4
2011-11-02,94,45.0,,0.45,42.300000000000004
2011-11-03,93,45.0,,0.45,41.85
2011-11-04,87,45.0,,0.45,39.15
2011-11-05,80,45.0,,0.45,36.0
2011-11-06,87,45.0,,0.45,39.15
2011-11-07,94,45.0,,0.45,42.300000000000004
2011-11-08,88,45.0,,0.45,39.6
2011-11-09,99,45.0,,0.45,44.550000000000004
2011-11-10,99,45.0,,0.45,44.550000000000004
2011-11-11,100,45.0,,0.45,45.0
2011-11-12,80,45.0,,0.45,36.0
2011-11-13,82,45.0,,0.45,36.9
2011-11-14,86,45.0,,0.45,38.7
2011-11-15,85,45.0,,0.45,38.25
2011-11-16,85,45.0,,0.45,38.25
2011-11-17,86,45.0,,0.45,38.7
2011-11-18,80,45.0,,0.45,36.0
2011-11-19,73,45.0,,0.45,32.85
2011-11-20,90,45.0,,0.45,40.5
2011-11-21,81,45.0,,0.45,36.45
2011-11-22,82,45.0,,0.45,36.9
2011-11-23,73,45.0,,0.45,32.85
2011-11-24,75,45.0,,0.45,33.75
2011-11-25,78,45.0,,0.45,35.1
2011-11-26,100,45.0,,0.45,45.0
2011-11-27,92,45.0,,0.45,41.4
2011-11-28,88,45.0,,0.45,39.6
2011-11-29,93,45.0,,0.45,41.85
2011-11-30,90,45.0,,0.45,40.5
2011-12-01,79,47.0,False,0.47,37.129999999999995
2011-12-02,75,47.0,,0.47,35.25
2011-12-03,69,47.0,,0.47,32.43
2011-12-04,73,47.0,,0.47,34.309999999999995
2011-12-05,80,47.0,,0.47,37.599999999999994
2011-12-06,84,47.0,,0.47,39.48
2011-12-07,89,47.0,,0.47,41.83
2011-12-08,89,47.0,,0.47,41.83
2011-12-09,82,47.0,,0.47,38.54
2011-12-10,68,47.0,,0.47,31.959999999999997
2011-12-11,83,47.0,,0.47,39.01
2011-12-12,84,47.0,,0.47,39.48
2011-12-13,86,47.0,,0.47,40.419999999999995
2011-12-14,85,47.0,,0.47,39.949999999999996
2011-12-15,100,47.0,,0.47,47.0
2011-12-16,88,47.0,,0.47,41.36
2011-12-17,73,47.0,,0.47,34.309999999999995
2011-12-18,78,47.0,,0.47,36.66
2011-12-19,78,47.0,,0.47,36.66
2011-12-20,71,47.0,,0.47,33.37
2011-12-21,70,47.0,,0.47,32.9
2011-12-22,65,47.0,,0.47,30.549999999999997
2011-12-23,65,47.0,,0.47,30.549999999999997
2011-12-24,72,47.0,,0.47,33.839999999999996
2011-12-25,90,47.0,,0.47,42.3
2011-12-26,82,47.0,,0.47,38.54
2011-12-27,72,47.0,,0.47,33.839999999999996
2011-12-28,69,47.0,,0.47,32.43
2011-12-29,65,47.0,,0.47,30.549999999999997
2011-12-30,67,47.0,,0.47,31.49
2011-12-31,73,47.0,,0.47,34.309999999999995
2012-01-01,95,44.0,False,0.44,41.8
2012-01-02,92,44.0,,0.44,40.48
2012-01-03,84,44.0,,0.44,36.96
2012-01-04,87,44.0,,0.44,38.28
2012-01-05,89,44.0,,0.44,39.160000000000004
2012-01-06,89,44.0,,0.44,39.160000000000004
2012-01-07,83,44.0,,0.44,36.52
2012-01-08,97,44.0,,0.44,42.68
2012-01-09,97,44.0,,0.44,42.68
2012-01-10,94,44.0,,0.44,41.36
2012-01-11,96,44.0,,0.44,42.24
2012-01-12,95,44.0,,0.44,41.8
2012-01-13,96,44.0,,0.44,42.24
2012-01-14,82,44.0,,0.44,36.08
2012-01-15,88,44.0,,0.44,38.72
2012-01-16,92,44.0,,0.44,40.48
2012-01-17,96,44.0,,0.44,42.24
2012-01-18,95,44.0,,0.44,41.8
2012-01-19,96,44.0,,0.44,42.24
2012-01-20,92,44.0,,0.44,40.48
2012-01-21,90,44.0,,0.44,39.6
2012-01-22,92,44.0,,0.44,40.48
2012-01-23,92,44.0,,0.44,40.48
2012-01-24,100,44.0,,0.44,44.0
2012-01-25,97,44.0,,0.44,42.68
2012-01-26,93,44.0,,0.44,40.92
2012-01-27,88,44.0,,0.44,38.72
2012-01-28,83,44.0,,0.44,36.52
2012-01-29,94,44.0,,0.44,41.36
2012-01-30,93,44.0,,0.44,40.92
2012-01-31,92,44.0,,0.44,40.48
2012-02-01,89,48.0,False,0.48,42.72
2012-02-02,84,48.0,,0.48,40.32
2012-02-03,80,48.0,,0.48,38.4
2012-02-04,77,48.0,,0.48,36.96
2012-02-05,79,48.0,,0.48,37.92
2012-02-06,87,48.0,,0.48,41.76
2012-02-07,97,48.0,,0.48,46.559999999999995
2012-02-08,88,48.0,,0.48,42.239999999999995
2012-02-09,91,48.0,,0.48,43.68
2012-02-10,90,48.0,,0.48,43.199999999999996
2012-02-11,75,48.0,,0.48,36.0
2012-02-12,85,48.0,,0.48,40.8
2012-02-13,91,48.0,,0.48,43.68
2012-02-14,98,48.0,,0.48,47.04
2012-02-15,100,48.0,,0.48,48.0
2012-02-16,97,48.0,,0.48,46.559999999999995
2012-02-17,92,48.0,,0.48,44.16
2012-02-18,92,48.0,,0.48,44.16
2012-02-19,92,48.0,,0.48,44.16
2012-02-20,89,48.0,,0.48,42.72
2012-02-21,93,48.0,,0.48,44.64
2012-02-22,91,48.0,,0.48,43.68
2012-02-23,88,48.0,,0.48,42.239999999999995
2012-02-24,91,48.0,,0.48,43.68
2012-02-25,86,48.0,,0.48,41.28
2012-02-26,88,48.0,,0.48,42.239999999999995
2012-02-27,91,48.0,,0.48,43.68
2012-02-28,99,48.0,,0.48,47.519999999999996
2012-02-29,91,48.0,,0.48,43.68
2012-03-01,100,45.0,False,0.45,45.0
2012-03-02,97,45.0,,0.45,43.65
2012-03-03,86,45.0,,0.45,38.7
2012-03-04,95,45.0,,0.45,42.75
2012-03-05,94,45.0,,0.45,42.300000000000004
2012-03-06,94,45.0,,0.45,42.300000000000004
2012-03-07,98,45.0,,0.45,44.1
2012-03-08,97,45.0,,0.45,43.65
2012-03-09,94,45.0,,0.45,42.300000000000004
2012-03-10,79,45.0,,0.45,35.550000000000004
2012-03-11,92,45.0,,0.45,41.4
2012-03-12,93,45.0,,0.45,41.85
2012-03-13,88,45.0,,0.45,39.6
2012-03-14,88,45.0,,0.45,39.6
2012-03-15,92,45.0,,0.45,41.4
2012-03-16,83,45.0,,0.45,37.35
2012-03-17,75,45.0,,0.45,33.75
2012-03-18,89,45.0,,0.45,40.050000000000004
2012-03-19,91,45.0,,0.45,40.95
2012-03-20,93,45.0,,0.45,41.85
2012-03-21,96,45.0,,0.45,43.2
2012-03-22,92,45.0,,0.45,41.4
2012-03-23,84,45.0,,0.45,37.800000000000004
2012-03-24,73,45.0,,0.45,32.85
2012-03-25,87,45.0,,0.45,39.15
2012-03-26,92,45.0,,0.45,41.4
2012-03-27,96,45.0,,0.45,43.2
2012-03-28,96,45.0,,0.45,43.2
2012-03-29,92,45.0,,0.45,41.4
2012-03-30,89,45.0,,0.45,40.050000000000004
2012-03-31,71,45.0,,0.45,31.95
2012-04-01,75,46.0,False,0.46,34.5
2012-04-02,80,46.0,,0.46,36.800000000000004
2012-04-03,82,46.0,,0.46,37.72
2012-04-04,82,46.0,,0.46,37.72
2012-04-05,73,46.0,,0.46,33.58
2012-04-06,70,46.0,,0.46,32.2
2012-04-07,73,46.0,,0.46,33.58
2012-04-08,81,46.0,,0.46,37.260000000000005
2012-04-09,82,46.0,,0.46,37.72
2012-04-10,79,46.0,,0.46,36.34
2012-04-11,83,46.0,,0.46,38.18
2012-04-12,87,46.0,,0.46,40.02
2012-04-13,79,46.0,,0.46,36.34
2012-04-14,77,46.0,,0.46,35.42
2012-04-15,88,46.0,,0.46,40.480000000000004
2012-04-16,93,46.0,,0.46,42.78
2012-04-17,86,46.0,,0.46,39.56
2012-04-18,82,46.0,,0.46,37.72
2012-04-19,99,46.0,,0.46,45.54
2012-04-20,85,46.0,,0.46,39.1
2012-04-21,74,46.0,,0.46,34.04
2012-04-22,84,46.0,,0.46,38.64
2012-04-23,95,46.0,,0.46,43.7
2012-04-24,93,46.0,,0.46,42.78
2012-04-25,91,46.0,,0.46,41.86
2012-04-26,92,46.0,,0.46,42.32
2012-04-27,88,46.0,,0.46,40.480000000000004
2012-04-28,73,46.0,,0.46,33.58
2012-04-29,91,46.0,,0.46,41.86
2012-04-30,100,46.0,,0.46,46.0
2012-05-01,100,50.0,False,0.5,50.0
2012-05-02,97,50.0,,0.5,48.5
2012-05-03,94,50.0,,0.5,47.0
2012-05-04,82,50.0,,0.5,41.0
2012-05-05,70,50.0,,0.5,35.0
2012-05-06,78,50.0,,0.5,39.0
2012-05-07,91,50.0,,0.5,45.5
2012-05-08,94,50.0,,0.5,47.0
2012-05-09,93,50.0,,0.5,46.5
2012-05-10,89,50.0,,0.5,44.5
2012-05-11,86,50.0,,0.5,43.0
2012-05-12,63,50.0,,0.5,31.5
2012-05-13,81,50.0,,0.5,40.5
2012-05-14,88,50.0,,0.5,44.0
2012-05-15,85,50.0,,0.5,42.5
2012-05-16,86,50.0,,0.5,43.0
2012-05-17,83,50.0,,0.5,41.5
2012-05-18,75,50.0,,0.5,37.5
2012-05-19,69,50.0,,0.5,34.5
2012-05-20,75,50.0,,0.5,37.5
2012-05-21,82,50.0,,0.5,41.0
2012-05-22,90,50.0,,0.5,45.0
2012-05-23,79,50.0,,0.5,39.5
2012-05-24,77,50.0,,0.5,38.5
2012-05-25,77,50.0,,0.5,38.5
2012-05-26,71,50.0,,0.5,35.5
2012-05-27,87,50.0,,0.5,43.5
2012-05-28,100,50.0,,0.5,50.0
2012-05-29,86,50.0,,0.5,43.0
2012-05-30,80,50.0,,0.5,40.0
2012-05-31,77,50.0,,0.5,38.5
2012-06-01,94,36.0,False,0.36,33.839999999999996
2012-06-02,88,36.0,,0.36,31.68
2012-06-03,100,36.0,,0.36,36.0
2012-06-04,96,36.0,,0.36,34.56
2012-06-05,100,36.0,,0.36,36.0
2012-06-06,89,36.0,,0.36,32.04
2012-06-07,88,36.0,,0.36,31.68
2012-06-08,79,36.0,,0.36,28.439999999999998
2012-06-09,81,36.0,,0.36,29.16
2012-06-10,87,36.0,,0.36,31.32
2012-06-11,81,36.0,,0.36,29.16
2012-06-12,79,36.0,,0.36,28.439999999999998
2012-06-13,80,36.0,,0.36,28.799999999999997
2012-06-14,79,36.0,,0.36,28.439999999999998
2012-06-15,71,36.0,,0.36,25.56
2012-06-16,78,36.0,,0.36,28.08
2012-06-17,83,36.0,,0.36,29.88
2012-06-18,70,36.0,,0.36,25.2
2012-06-19,71,36.0,,0.36,25.56
2012-06-20,71,36.0,,0.36,25.56
2012-06-21,68,36.0,,0.36,24.48
2012-06-22,64,36.0,,0.36,23.04
2012-06-23,77,36.0,,0.36,27.72
2012-06-24,89,36.0,,0.36,32.04
2012-06-25,67,36.0,,0.36,24.119999999999997
2012-06-26,68,36.0,,0.36,24.48
2012-06-27,67,36.0,,0.36,24.119999999999997
2012-06-28,68,36.0,,0.36,24.48
2012-06-29,67,36.0,,0.36,24.119999999999997
2012-06-30,73,36.0,,0.36,26.279999999999998
2012-07-01,89,31.0,False,0.31,27.59
2012-07-02,76,31.0,,0.31,23.56
2012-07-03,76,31.0,,0.31,23.56
2012-07-04,100,31.0,,0.31,31.0
2012-07-05,83,31.0,,0.31,25.73
2012-07-06,72,31.0,,0.31,22.32
2012-07-07,83,31.0,,0.31,25.73
2012-07-08,90,31.0,,0.31,27.9
2012-07-09,77,31.0,,0.31,23.87
2012-07-10,74,31.0,,0.31,22.94
2012-07-11,76,31.0,,0.31,23.56
2012-07-12,71,31.0,,0.31,22.01
2012-07-13,70,31.0,,0.31,21.7
2012-07-14,87,31.0,,0.31,26.97
2012-07-15,89,31.0,,0.31,27.59
2012-07-16,75,31.0,,0.31,23.25
2012-07-17,74,31.0,,0.31,22.94
2012-07-18,72,31.0,,0.31,22.32
2012-07-19,74,31.0,,0.31,22.94
2012-07-20,68,31.0,,0.31,21.08
2012-07-21,81,31.0,,0.31,25.11
2012-07-22,85,31.0,,0.31,26.35
2012-07-23,72,31.0,,0.31,22.32
2012-07-24,71,31.0,,0.31,22.01
2012-07-25,70,31.0,,0.31,21.7
2012-07-26,71,31.0,,0.31,22.01
2012-07-27,70,31.0,,0.31,21.7
2012-07-28,74,31.0,,0.31,22.94
2012-07-29,80,31.0,,0.31,24.8
2012-07-30,67,31.0,,0.31,20.77
2012-07-31,67,31.0,,0.31,20.77
2012-08-01,77,30.0,False,0.3,23.099999999999998
2012-08-02,80,30.0,,0.3,24.0
2012-08-03,75,30.0,,0.3,22.5
2012-08-04,84,30.0,,0.3,25.2
2012-08-05,94,30.0,,0.3,28.2
2012-08-06,80,30.0,,0.3,24.0
2012-08-07,80,30.0,,0.3,24.0
2012-08-08,78,30.0,,0.3,23.4
2012-08-09,81,30.0,,0.3,24.3
2012-08-10,75,30.0,,0.3,22.5
2012-08-11,82,30.0,,0.3,24.599999999999998
2012-08-12,100,30.0,,0.3,30.0
2012-08-13,83,30.0,,0.3,24.9
2012-08-14,80,30.0,,0.3,24.0
2012-08-15,78,30.0,,0.3,23.4
2012-08-16,78,30.0,,0.3,23.4
2012-08-17,83,30.0,,0.3,24.9
2012-08-18,95,30.0,,0.3,28.5
2012-08-19,100,30.0,,0.3,30.0
2012-08-20,84,30.0,,0.3,25.2
2012-08-21,81,30.0,,0.3,24.3
2012-08-22,80,30.0,,0.3,24.0
2012-08-23,89,30.0,,0.3,26.7
2012-08-24,89,30.0,,0.3,26.7
2012-08-25,89,30.0,,0.3,26.7
2012-08-26,96,30.0,,0.3,28.799999999999997
2012-08-27,83,30.0,,0.3,24.9
2012-08-28,86,30.0,,0.3,25.8
2012-08-29,86,30.0,,0.3,25.8
2012-08-30,91,30.0,,0.3,27.3
2012-08-31,92,30.0,,0.3,27.599999999999998
2012-09-01,70,37.0,False,0.37,25.9
2012-09-02,85,37.0,,0.37,31.45
2012-09-03,87,37.0,,0.37,32.19
2012-09-04,74,37.0,,0.37,27.38
2012-09-05,73,37.0,,0.37,27.009999999999998
2012-09-06,83,37.0,,0.37,30.71
2012-09-07,81,37.0,,0.37,29.97
2012-09-08,80,37.0,,0.37,29.6
2012-09-09,86,37.0,,0.37,31.82
2012-09-10,80,37.0,,0.37,29.6
2012-09-11,85,37.0,,0.37,31.45
2012-09-12,88,37.0,,0.37,32.56
2012-09-13,90,37.0,,0.37,33.3
2012-09-14,90,37.0,,0.37,33.3
2012-09-15,85,37.0,,0.37,31.45
2012-09-16,95,37.0,,0.37,35.15
2012-09-17,90,37.0,,0.37,33.3
2012-09-18,89,37.0,,0.37,32.93
2012-09-19,95,37.0,,0.37,35.15
2012-09-20,89,37.0,,0.37,32.93
2012-09-21,87,37.0,,0.37,32.19
2012-09-22,84,37.0,,0.37,31.08
2012-09-23,95,37.0,,0.37,35.15
2012-09-24,89,37.0,,0.37,32.93
2012-09-25,91,37.0,,0.37,33.67
2012-09-26,100,37.0,,0.37,37.0
2012-09-27,91,37.0,,0.37,33.67
2012-09-28,98,37.0,,0.37,36.26
2012-09-29,90,37.0,,0.37,33.3
2012-09-30,93,37.0,,0.37,34.41
2012-10-01,98,37.0,False,0.37,36.26
2012-10-02,97,37.0,,0.37,35.89
2012-10-03,97,37.0,,0.37,35.89
2012-10-04,98,37.0,,0.37,36.26
2012-10-05,84,37.0,,0.37,31.08
2012-10-06,78,37.0,,0.37,28.86
2012-10-07,88,37.0,,0.37,32.56
2012-10-08,91,37.0,,0.37,33.67
2012-10-09,92,37.0,,0.37,34.04
2012-10-10,96,37.0,,0.37,35.519999999999996
2012-10-11,92,37.0,,0.37,34.04
2012-10-12,89,37.0,,0.37,32.93
2012-10-13,80,37.0,,0.37,29.6
2012-10-14,87,37.0,,0.37,32.19
2012-10-15,92,37.0,,0.37,34.04
2012-10-16,100,37.0,,0.37,37.0
2012-10-17,93,37.0,,0.37,34.41
2012-10-18,90,37.0,,0.37,33.3
2012-10-19,89,37.0,,0.37,32.93
2012-10-20,82,37.0,,0.37,30.34
2012-10-21,88,37.0,,0.37,32.56
2012-10-22,95,37.0,,0.37,35.15
2012-10-23,100,37.0,,0.37,37.0
2012-10-24,93,37.0,,0.37,34.41
2012-10-25,96,37.0,,0.37,35.519999999999996
2012-10-26,84,37.0,,0.37,31.08
2012-10-27,79,37.0,,0.37,29.23
2012-10-28,86,37.0,,0.37,31.82
2012-10-29,87,37.0,,0.37,32.19
2012-10-30,96,37.0,,0.37,35.519999999999996
2012-10-31,89,37.0,,0.37,32.93
2012-11-01,60,44.0,False,0.44,26.4
2012-11-02,65,44.0,,0.44,28.6
2012-11-03,58,44.0,,0.44,25.52
2012-11-04,63,44.0,,0.44,27.72
2012-11-05,64,44.0,,0.44,28.16
2012-11-06,65,44.0,,0.44,28.6
2012-11-07,69,44.0,,0.44,30.36
2012-11-08,73,44.0,,0.44,32.12
2012-11-09,100,44.0,,0.44,44.0
2012-11-10,76,44.0,,0.44,33.44
2012-11-11,88,44.0,,0.44,38.72
2012-11-12,91,44.0,,0.44,40.04
2012-11-13,85,44.0,,0.44,37.4
2012-11-14,88,44.0,,0.44,38.72
2012-11-15,86,44.0,,0.44,37.84
2012-11-16,83,44.0,,0.44,36.52
2012-11-17,69,44.0,,0.44,30.36
2012-11-18,77,44.0,,0.44,33.88
2012-11-19,79,44.0,,0.44,34.76
2012-11-20,74,44.0,,0.44,32.56
2012-11-21,64,44.0,,0.44,28.16
2012-11-22,59,44.0,,0.44,25.96
2012-11-23,56,44.0,,0.44,24.64
2012-11-24,81,44.0,,0.44,35.64
2012-11-25,73,44.0,,0.44,32.12
2012-11-26,65,44.0,,0.44,28.6
2012-11-27,72,44.0,,0.44,31.68
2012-11-28,75,44.0,,0.44,33.0
2012-11-29,72,44.0,,0.44,31.68
2012-11-30,75,44.0,,0.44,33.0
2012-12-01,76,41.0,False,0.41,31.159999999999997
2012-12-02,82,41.0,,0.41,33.62
2012-12-03,89,41.0,,0.41,36.489999999999995
2012-12-04,91,41.0,,0.41,37.309999999999995
2012-12-05,90,41.0,,0.41,36.9
2012-12-06,98,41.0,,0.41,40.18
2012-12-07,100,41.0,,0.41,41.0
2012-12-08,84,41.0,,0.41,34.44
2012-12-09,87,41.0,,0.41,35.669999999999995
2012-12-10,97,41.0,,0.41,39.769999999999996
2012-12-11,98,41.0,,0.41,40.18
2012-12-12,96,41.0,,0.41,39.36
2012-12-13,94,41.0,,0.41,38.54
2012-12-14,82,41.0,,0.41,33.62
2012-12-15,71,41.0,,0.41,29.11
2012-12-16,81,41.0,,0.41,33.21
2012-12-17,84,41.0,,0.41,34.44
2012-12-18,95,41.0,,0.41,38.949999999999996
2012-12-19,92,41.0,,0.41,37.72
2012-12-20,84,41.0,,0.41,34.44
2012-12-21,74,41.0,,0.41,30.34
2012-12-22,68,41.0,,0.41,27.88
2012-12-23,67,41.0,,0.41,27.47
2012-12-24,68,41.0,,0.41,27.88
2012-12-25,67,41.0,,0.41,27.47
2012-12-26,61,41.0,,0.41,25.009999999999998
2012-12-27,64,41.0,,0.41,26.24
2012-12-28,64,41.0,,0.41,26.24
2012-12-29,66,41.0,,0.41,27.06
2012-12-30,69,41.0,,0.41,28.29
2012-12-31,60,41.0,,0.41,24.599999999999998
2013-01-01,82,40.0,False,0.4,32.800000000000004
2013-01-02,98,40.0,,0.4,39.2
2013-01-03,80,40.0,,0.4,32.0
2013-01-04,83,40.0,,0.4,33.2
2013-01-05,81,40.0,,0.4,32.4
2013-01-06,88,40.0,,0.4,35.2
2013-01-07,81,40.0,,0.4,32.4
2013-01-08,88,40.0,,0.4,35.2
2013-01-09,93,40.0,,0.4,37.2
2013-01-10,94,40.0,,0.4,37.6
2013-01-11,89,40.0,,0.4,35.6
2013-01-12,80,40.0,,0.4,32.0
2013-01-13,85,40.0,,0.4,34.0
2013-01-14,94,40.0,,0.4,37.6
2013-01-15,92,40.0,,0.4,36.800000000000004
2013-01-16,92,40.0,,0.4,36.800000000000004
2013-01-17,96,40.0,,0.4,38.400000000000006
2013-01-18,88,40.0,,0.4,35.2
2013-01-19,83,40.0,,0.4,33.2
2013-01-20,92,40.0,,0.4,36.800000000000004
2013-01-21,86,40.0,,0.4,34.4
2013-01-22,93,40.0,,0.4,37.2
2013-01-23,94,40.0,,0.4,37.6
2013-01-24,99,40.0,,0.4,39.6
2013-01-25,95,40.0,,0.4,38.0
2013-01-26,86,40.0,,0.4,34.4
2013-01-27,100,40.0,,0.4,40.0
2013-01-28,91,40.0,,0.4,36.4
2013-01-29,98,40.0,,0.4,39.2
2013-01-30,95,40.0,,0.4,38.0
2013-01-31,99,40.0,,0.4,39.6
2013-02-01,85,45.0,False,0.45,38.25
2013-02-02,75,45.0,,0.45,33.75
2013-02-03,98,45.0,,0.45,44.1
2013-02-04,93,45.0,,0.45,41.85
2013-02-05,98,45.0,,0.45,44.1
2013-02-06,91,45.0,,0.45,40.95
2013-02-07,92,45.0,,0.45,41.4
2013-02-08,86,45.0,,0.45,38.7
2013-02-09,76,45.0,,0.45,34.2
2013-02-10,87,45.0,,0.45,39.15
2013-02-11,90,45.0,,0.45,40.5
2013-02-12,95,45.0,,0.45,42.75
2013-02-13,88,45.0,,0.45,39.6
2013-02-14,86,45.0,,0.45,38.7
2013-02-15,78,45.0,,0.45,35.1
2013-02-16,72,45.0,,0.45,32.4
2013-02-17,82,45.0,,0.45,36.9
2013-02-18,81,45.0,,0.45,36.45
2013-02-19,89,45.0,,0.45,40.050000000000004
2013-02-20,91,45.0,,0.45,40.95
2013-02-21,86,45.0,,0.45,38.7
2013-02-22,85,45.0,,0.45,38.25
2013-02-23,80,45.0,,0.45,36.0
2013-02-24,95,45.0,,0.45,42.75
2013-02-25,97,45.0,,0.45,43.65
2013-02-26,93,45.0,,0.45,41.85
2013-02-27,93,45.0,,0.45,41.85
2013-02-28,100,45.0,,0.45,45.0
2013-03-01,76,53.0,False,0.53,40.28
2013-03-02,64,53.0,,0.53,33.92
2013-03-03,78,53.0,,0.53,41.34
2013-03-04,84,53.0,,0.53,44.52
2013-03-05,81,53.0,,0.53,42.93
2013-03-06,78,53.0,,0.53,41.34
2013-03-07,86,53.0,,0.53,45.580000000000005
2013-03-08,82,53.0,,0.53,43.46
2013-03-09,71,53.0,,0.53,37.63
2013-03-10,79,53.0,,0.53,41.870000000000005
2013-03-11,88,53.0,,0.53,46.64
2013-03-12,95,53.0,,0.53,50.35
2013-03-13,92,53.0,,0.53,48.760000000000005
2013-03-14,91,53.0,,0.53,48.230000000000004
2013-03-15,88,53.0,,0.53,46.64
2013-03-16,78,53.0,,0.53,41.34
2013-03-17,88,53.0,,0.53,46.64
2013-03-18,90,53.0,,0.53,47.7
2013-03-19,100,53.0,,0.53,53.0
2013-03-20,99,53.0,,0.53,52.470000000000006
2013-03-21,97,53.0,,0.53,51.410000000000004
2013-03-22,82,53.0,,0.53,43.46
2013-03-23,78,53.0,,0.53,41.34
2013-03-24,80,53.0,,0.53,42.400000000000006
2013-03-25,85,53.0,,0.53,45.050000000000004
2013-03-26,86,53.0,,0.53,45.580000000000005
2013-03-27,81,53.0,,0.53,42.93
2013-03-28,78,53.0,,0.53,41.34
2013-03-29,74,53.0,,0.53,39.22
2013-03-30,94,53.0,,0.53,49.82
2013-03-31,88,53.0,,0.53,46.64
2013-04-01,86,51.0,False,0.51,43.86
2013-04-02,86,51.0,,0.51,43.86
2013-04-03,90,51.0,,0.51,45.9
2013-04-04,100,51.0,,0.51,51.0
2013-04-05,91,51.0,,0.51,46.410000000000004
2013-04-06,76,51.0,,0.51,38.76
2013-04-07,83,51.0,,0.51,42.33
2013-04-08,90,51.0,,0.51,45.9
2013-04-09,91,51.0,,0.51,46.410000000000004
2013-04-10,92,51.0,,0.51,46.92
2013-04-11,89,51.0,,0.51,45.39
2013-04-12,85,51.0,,0.51,43.35
2013-04-13,72,51.0,,0.51,36.72
2013-04-14,81,51.0,,0.51,41.31
2013-04-15,88,51.0,,0.51,44.88
2013-04-16,89,51.0,,0.51,45.39
2013-04-17,83,51.0,,0.51,42.33
2013-04-18,82,51.0,,0.51,41.82
2013-04-19,86,51.0,,0.51,43.86
2013-04-20,66,51.0,,0.51,33.660000000000004
2013-04-21,75,51.0,,0.51,38.25
2013-04-22,81,51.0,,0.51,41.31
2013-04-23,83,51.0,,0.51,42.33
2013-04-24,87,51.0,,0.51,44.37
2013-04-25,90,51.0,,0.51,45.9
2013-04-26,79,51.0,,0.51,40.29
2013-04-27,65,51.0,,0.51,33.15
2013-04-28,77,51.0,,0.51,39.27
2013-04-29,86,51.0,,0.51,43.86
2013-04-30,88,51.0,,0.51,44.88
2013-05-01,85,48.0,False,0.48,40.8
2013-05-02,87,48.0,,0.48,41.76
2013-05-03,78,48.0,,0.48,37.44
2013-05-04,67,48.0,,0.48,32.16
2013-05-05,76,48.0,,0.48,36.48
2013-05-06,88,48.0,,0.48,42.239999999999995
2013-05-07,88,48.0,,0.48,42.239999999999995
2013-05-08,85,48.0,,0.48,40.8
