date,water_unscaled,water_monthly,isPartial,scale,water
2013-04-19,87,62.0,,0.62,53.94
2013-04-20,84,62.0,,0.62,52.08
2013-04-21,91,62.0,,0.62,56.42
2013-04-22,100,62.0,,0.62,62.0
2013-04-23,97,62.0,,0.62,60.14
2013-04-24,91,62.0,,0.62,56.42
2013-04-25,92,62.0,,0.62,57.04
2013-04-26,88,62.0,,0.62,54.56
2013-04-27,83,62.0,,0.62,51.46
2013-04-28,92,62.0,,0.62,57.04
2013-04-29,100,62.0,,0.62,62.0
2013-04-30,98,62.0,,0.62,60.76
2013-05-01,90,67.0,False,0.67,60.300000000000004
2013-05-02,87,67.0,,0.67,58.290000000000006
2013-05-03,85,67.0,,0.67,56.95
2013-05-04,83,67.0,,0.67,55.61000000000001
2013-05-05,88,67.0,,0.67,58.96
2013-05-06,93,67.0,,0.67,62.31
2013-05-07,91,67.0,,0.67,60.970000000000006
2013-05-08,89,67.0,,0.67,59.63
2013-05-09,87,67.0,,0.67,58.290000000000006
2013-05-10,85,67.0,,0.67,56.95
2013-05-11,83,67.0,,0.67,55.61000000000001
2013-05-12,84,67.0,,0.67,56.28
2013-05-13,96,67.0,,0.67,64.32000000000001
2013-05-14,90,67.0,,0.67,60.300000000000004
2013-05-15,95,67.0,,0.67,63.650000000000006
2013-05-16,95,67.0,,0.67,63.650000000000006
2013-05-17,91,67.0,,0.67,60.970000000000006
2013-05-18,86,67.0,,0.67,57.620000000000005
2013-05-19,94,67.0,,0.67,62.980000000000004
2013-05-20,98,67.0,,0.67,65.66000000000001
2013-05-21,90,67.0,,0.67,60.300000000000004
2013-05-22,93,67.0,,0.67,62.31
2013-05-23,93,67.0,,0.67,62.31
2013-05-24,87,67.0,,0.67,58.290000000000006
2013-05-25,94,67.0,,0.67,62.980000000000004
2013-05-26,95,67.0,,0.67,63.650000000000006
2013-05-27,100,67.0,,0.67,67.0
2013-05-28,100,67.0,,0.67,67.0
2013-05-29,99,67.0,,0.67,66.33
2013-05-30,96,67.0,,0.67,64.32000000000001
2013-05-31,99,67.0,,0.67,66.33
2013-06-01,89,70.0,False,0.7,62.3
2013-06-02,99,70.0,,0.7,69.3
2013-06-03,89,70.0,,0.7,62.3
2013-06-04,87,70.0,,0.7,60.9
2013-06-05,87,70.0,,0.7,60.9
2013-06-06,84,70.0,,0.7,58.8
2013-06-07,83,70.0,,0.7,58.099999999999994
2013-06-08,89,70.0,,0.7,62.3
2013-06-09,92,70.0,,0.7,64.39999999999999
2013-06-10,89,70.0,,0.7,62.3
2013-06-11,87,70.0,,0.7,60.9
2013-06-12,90,70.0,,0.7,62.99999999999999
2013-06-13,92,70.0,,0.7,64.39999999999999
2013-06-14,87,70.0,,0.7,60.9
2013-06-15,90,70.0,,0.7,62.99999999999999
2013-06-16,88,70.0,,0.7,61.599999999999994
2013-06-17,93,70.0,,0.7,65.1
2013-06-18,87,70.0,,0.7,60.9
2013-06-19,86,70.0,,0.7,60.199999999999996
2013-06-20,88,70.0,,0.7,61.599999999999994
2013-06-21,88,70.0,,0.7,61.599999999999994
2013-06-22,91,70.0,,0.7,63.699999999999996
2013-06-23,100,70.0,,0.7,70.0
2013-06-24,96,70.0,,0.7,67.19999999999999
2013-06-25,90,70.0,,0.7,62.99999999999999
2013-06-26,90,70.0,,0.7,62.99999999999999
2013-06-27,91,70.0,,0.7,63.699999999999996
2013-06-28,91,70.0,,0.7,63.699999999999996
2013-06-29,97,70.0,,0.7,67.89999999999999
2013-06-30,100,70.0,,0.7,70.0
2013-07-01,96,74.0,False,0.74,71.03999999999999
2013-07-02,89,74.0,,0.74,65.86
2013-07-03,88,74.0,,0.74,65.12
2013-07-04,94,74.0,,0.74,69.56
2013-07-05,97,74.0,,0.74,71.78
2013-07-06,100,74.0,,0.74,74.0
2013-07-07,95,74.0,,0.74,70.3
2013-07-08,100,74.0,,0.74,74.0
2013-07-09,94,74.0,,0.74,69.56
2013-07-10,89,74.0,,0.74,65.86
2013-07-11,90,74.0,,0.74,66.6
2013-07-12,87,74.0,,0.74,64.38
2013-07-13,89,74.0,,0.74,65.86
2013-07-14,88,74.0,,0.74,65.12
2013-07-15,92,74.0,,0.74,68.08
2013-07-16,96,74.0,,0.74,71.03999999999999
2013-07-17,95,74.0,,0.74,70.3
2013-07-18,95,74.0,,0.74,70.3
2013-07-19,95,74.0,,0.74,70.3
2013-07-20,93,74.0,,0.74,68.82
2013-07-21,93,74.0,,0.74,68.82
2013-07-22,92,74.0,,0.74,68.08
2013-07-23,89,74.0,,0.74,65.86
2013-07-24,89,74.0,,0.74,65.86
2013-07-25,85,74.0,,0.74,62.9
2013-07-26,85,74.0,,0.74,62.9
2013-07-27,82,74.0,,0.74,60.68
2013-07-28,85,74.0,,0.74,62.9
2013-07-29,88,74.0,,0.74,65.12
2013-07-30,85,74.0,,0.74,62.9
2013-07-31,86,74.0,,0.74,63.64
2013-08-01,96,66.0,False,0.66,63.36
2013-08-02,94,66.0,,0.66,62.040000000000006
2013-08-03,94,66.0,,0.66,62.040000000000006
2013-08-04,98,66.0,,0.66,64.68
2013-08-05,100,66.0,,0.66,66.0
2013-08-06,93,66.0,,0.66,61.38
2013-08-07,92,66.0,,0.66,60.720000000000006
2013-08-08,89,66.0,,0.66,58.74
2013-08-09,90,66.0,,0.66,59.400000000000006
2013-08-10,95,66.0,,0.66,62.7
2013-08-11,96,66.0,,0.66,63.36
2013-08-12,91,66.0,,0.66,60.06
2013-08-13,93,66.0,,0.66,61.38
2013-08-14,88,66.0,,0.66,58.080000000000005
2013-08-15,86,66.0,,0.66,56.760000000000005
2013-08-16,89,66.0,,0.66,58.74
2013-08-17,91,66.0,,0.66,60.06
2013-08-18,94,66.0,,0.66,62.040000000000006
2013-08-19,89,66.0,,0.66,58.74
2013-08-20,89,66.0,,0.66,58.74
2013-08-21,89,66.0,,0.66,58.74
2013-08-22,86,66.0,,0.66,56.760000000000005
2013-08-23,84,66.0,,0.66,55.440000000000005
2013-08-24,86,66.0,,0.66,56.760000000000005
2013-08-25,88,66.0,,0.66,58.080000000000005
2013-08-26,87,66.0,,0.66,57.42
2013-08-27,86,66.0,,0.66,56.760000000000005
2013-08-28,89,66.0,,0.66,58.74
2013-08-29,88,66.0,,0.66,58.080000000000005
2013-08-30,86,66.0,,0.66,56.760000000000005
2013-08-31,86,66.0,,0.66,56.760000000000005
2013-09-01,100,60.0,False,0.6,60.0
2013-09-02,98,60.0,,0.6,58.8
2013-09-03,99,60.0,,0.6,59.4
2013-09-04,95,60.0,,0.6,57.0
2013-09-05,97,60.0,,0.6,58.199999999999996
2013-09-06,92,60.0,,0.6,55.199999999999996
2013-09-07,89,60.0,,0.6,53.4
2013-09-08,94,60.0,,0.6,56.4
2013-09-09,98,60.0,,0.6,58.8
2013-09-10,95,60.0,,0.6,57.0
2013-09-11,95,60.0,,0.6,57.0
2013-09-12,97,60.0,,0.6,58.199999999999996
2013-09-13,93,60.0,,0.6,55.8
2013-09-14,91,60.0,,0.6,54.6
2013-09-15,91,60.0,,0.6,54.6
2013-09-16,100,60.0,,0.6,60.0
2013-09-17,96,60.0,,0.6,57.599999999999994
2013-09-18,96,60.0,,0.6,57.599999999999994
2013-09-19,95,60.0,,0.6,57.0
2013-09-20,87,60.0,,0.6,52.199999999999996
2013-09-21,79,60.0,,0.6,47.4
2013-09-22,87,60.0,,0.6,52.199999999999996
2013-09-23,98,60.0,,0.6,58.8
2013-09-24,95,60.0,,0.6,57.0
2013-09-25,91,60.0,,0.6,54.6
2013-09-26,94,60.0,,0.6,56.4
2013-09-27,89,60.0,,0.6,53.4
2013-09-28,78,60.0,,0.6,46.8
2013-09-29,85,60.0,,0.6,51.0
2013-09-30,96,60.0,,0.6,57.599999999999994
2013-10-01,98,56.0,False,0.56,54.88
2013-10-02,99,56.0,,0.56,55.440000000000005
2013-10-03,99,56.0,,0.56,55.440000000000005
2013-10-04,91,56.0,,0.56,50.96000000000001
2013-10-05,82,56.0,,0.56,45.92
2013-10-06,90,56.0,,0.56,50.400000000000006
2013-10-07,99,56.0,,0.56,55.440000000000005
2013-10-08,98,56.0,,0.56,54.88
2013-10-09,100,56.0,,0.56,56.00000000000001
2013-10-10,97,56.0,,0.56,54.32000000000001
2013-10-11,93,56.0,,0.56,52.080000000000005
2013-10-12,81,56.0,,0.56,45.36000000000001
2013-10-13,88,56.0,,0.56,49.28
2013-10-14,98,56.0,,0.56,54.88
2013-10-15,98,56.0,,0.56,54.88
2013-10-16,95,56.0,,0.56,53.2
2013-10-17,98,56.0,,0.56,54.88
2013-10-18,93,56.0,,0.56,52.080000000000005
2013-10-19,77,56.0,,0.56,43.120000000000005
2013-10-20,90,56.0,,0.56,50.400000000000006
2013-10-21,99,56.0,,0.56,55.440000000000005
2013-10-22,95,56.0,,0.56,53.2
2013-10-23,98,56.0,,0.56,54.88
2013-10-24,93,56.0,,0.56,52.080000000000005
2013-10-25,94,56.0,,0.56,52.64000000000001
2013-10-26,80,56.0,,0.56,44.800000000000004
2013-10-27,85,56.0,,0.56,47.6
2013-10-28,97,56.0,,0.56,54.32000000000001
2013-10-29,92,56.0,,0.56,51.52
2013-10-30,96,56.0,,0.56,53.760000000000005
2013-10-31,95,56.0,,0.56,53.2
2013-11-01,88,55.0,False,0.55,48.400000000000006
2013-11-02,82,55.0,,0.55,45.1
2013-11-03,86,55.0,,0.55,47.300000000000004
2013-11-04,96,55.0,,0.55,52.800000000000004
2013-11-05,95,55.0,,0.55,52.25000000000001
2013-11-06,96,55.0,,0.55,52.800000000000004
2013-11-07,95,55.0,,0.55,52.25000000000001
2013-11-08,90,55.0,,0.55,49.50000000000001
2013-11-09,78,55.0,,0.55,42.900000000000006
2013-11-10,84,55.0,,0.55,46.2
2013-11-11,95,55.0,,0.55,52.25000000000001
2013-11-12,97,55.0,,0.55,53.35
2013-11-13,97,55.0,,0.55,53.35
2013-11-14,98,55.0,,0.55,53.900000000000006
2013-11-15,92,55.0,,0.55,50.6
2013-11-16,81,55.0,,0.55,44.550000000000004
2013-11-17,86,55.0,,0.55,47.300000000000004
2013-11-18,98,55.0,,0.55,53.900000000000006
2013-11-19,100,55.0,,0.55,55.00000000000001
2013-11-20,97,55.0,,0.55,53.35
2013-11-21,96,55.0,,0.55,52.800000000000004
2013-11-22,86,55.0,,0.55,47.300000000000004
2013-11-23,80,55.0,,0.55,44.0
2013-11-24,85,55.0,,0.55,46.75000000000001
2013-11-25,93,55.0,,0.55,51.150000000000006
2013-11-26,84,55.0,,0.55,46.2
2013-11-27,81,55.0,,0.55,44.550000000000004
2013-11-28,75,55.0,,0.55,41.25
2013-11-29,73,55.0,,0.55,40.150000000000006
2013-11-30,78,55.0,,0.55,42.900000000000006
2013-12-01,75,52.0,False,0.52,39.0
2013-12-02,90,52.0,,0.52,46.800000000000004
2013-12-03,94,52.0,,0.52,48.88
2013-12-04,93,52.0,,0.52,48.36
2013-12-05,92,52.0,,0.52,47.84
2013-12-06,84,52.0,,0.52,43.68
2013-12-07,81,52.0,,0.52,42.120000000000005
2013-12-08,84,52.0,,0.52,43.68
2013-12-09,93,52.0,,0.52,48.36
2013-12-10,93,52.0,,0.52,48.36
2013-12-11,92,52.0,,0.52,47.84
2013-12-12,90,52.0,,0.52,46.800000000000004
2013-12-13,85,52.0,,0.52,44.2
2013-12-14,78,52.0,,0.52,40.56
2013-12-15,81,52.0,,0.52,42.120000000000005
2013-12-16,100,52.0,,0.52,52.0
2013-12-17,88,52.0,,0.52,45.760000000000005
2013-12-18,85,52.0,,0.52,44.2
2013-12-19,80,52.0,,0.52,41.6
2013-12-20,74,52.0,,0.52,38.480000000000004
2013-12-21,73,52.0,,0.52,37.96
2013-12-22,76,52.0,,0.52,39.52
2013-12-23,78,52.0,,0.52,40.56
2013-12-24,73,52.0,,0.52,37.96
2013-12-25,70,52.0,,0.52,36.4
2013-12-26,79,52.0,,0.52,41.08
2013-12-27,82,52.0,,0.52,42.64
2013-12-28,83,52.0,,0.52,43.160000000000004
2013-12-29,81,52.0,,0.52,42.120000000000005
2013-12-30,87,52.0,,0.52,45.24
2013-12-31,84,52.0,,0.52,43.68
2014-01-01,63,63.0,False,0.63,39.69
2014-01-02,72,63.0,,0.63,45.36
2014-01-03,72,63.0,,0.63,45.36
2014-01-04,75,63.0,,0.63,47.25
2014-01-05,74,63.0,,0.63,46.62
2014-01-06,86,63.0,,0.63,54.18
2014-01-07,100,63.0,,0.63,63.0
2014-01-08,92,63.0,,0.63,57.96
2014-01-09,88,63.0,,0.63,55.44
2014-01-10,91,63.0,,0.63,57.33
2014-01-11,79,63.0,,0.63,49.77
2014-01-12,79,63.0,,0.63,49.77
2014-01-13,88,63.0,,0.63,55.44
2014-01-14,87,63.0,,0.63,54.81
2014-01-15,87,63.0,,0.63,54.81
2014-01-16,84,63.0,,0.63,52.92
2014-01-17,80,63.0,,0.63,50.4
2014-01-18,74,63.0,,0.63,46.62
2014-01-19,71,63.0,,0.63,44.73
2014-01-20,77,63.0,,0.63,48.51
2014-01-21,79,63.0,,0.63,49.77
2014-01-22,81,63.0,,0.63,51.03
2014-01-23,79,63.0,,0.63,49.77
2014-01-24,82,63.0,,0.63,51.660000000000004
2014-01-25,76,63.0,,0.63,47.88
2014-01-26,79,63.0,,0.63,49.77
2014-01-27,79,63.0,,0.63,49.77
2014-01-28,80,63.0,,0.63,50.4
2014-01-29,80,63.0,,0.63,50.4
2014-01-30,83,63.0,,0.63,52.29
2014-01-31,80,63.0,,0.63,50.4
2014-02-01,89,60.0,False,0.6,53.4
2014-02-02,86,60.0,,0.6,51.6
2014-02-03,89,60.0,,0.6,53.4
2014-02-04,96,60.0,,0.6,57.599999999999994
2014-02-05,94,60.0,,0.6,56.4
2014-02-06,98,60.0,,0.6,58.8
2014-02-07,93,60.0,,0.6,55.8
2014-02-08,84,60.0,,0.6,50.4
2014-02-09,93,60.0,,0.6,55.8
2014-02-10,98,60.0,,0.6,58.8
2014-02-11,98,60.0,,0.6,58.8
2014-02-12,95,60.0,,0.6,57.0
2014-02-13,87,60.0,,0.6,52.199999999999996
2014-02-14,86,60.0,,0.6,51.6
2014-02-15,82,60.0,,0.6,49.199999999999996
2014-02-16,86,60.0,,0.6,51.6
2014-02-17,97,60.0,,0.6,58.199999999999996
2014-02-18,99,60.0,,0.6,59.4
2014-02-19,99,60.0,,0.6,59.4
2014-02-20,91,60.0,,0.6,54.6
2014-02-21,91,60.0,,0.6,54.6
2014-02-22,84,60.0,,0.6,50.4
2014-02-23,91,60.0,,0.6,54.6
2014-02-24,100,60.0,,0.6,60.0
2014-02-25,98,60.0,,0.6,58.8
2014-02-26,99,60.0,,0.6,59.4
2014-02-27,97,60.0,,0.6,58.199999999999996
2014-02-28,94,60.0,,0.6,56.4
2014-03-01,86,63.0,False,0.63,54.18
2014-03-02,88,63.0,,0.63,55.44
2014-03-03,89,63.0,,0.63,56.07
2014-03-04,93,63.0,,0.63,58.59
2014-03-05,91,63.0,,0.63,57.33
2014-03-06,98,63.0,,0.63,61.74
2014-03-07,94,63.0,,0.63,59.22
2014-03-08,86,63.0,,0.63,54.18
2014-03-09,89,63.0,,0.63,56.07
2014-03-10,100,63.0,,0.63,63.0
2014-03-11,95,63.0,,0.63,59.85
2014-03-12,93,63.0,,0.63,58.59
2014-03-13,95,63.0,,0.63,59.85
2014-03-14,90,63.0,,0.63,56.7
2014-03-15,85,63.0,,0.63,53.55
2014-03-16,89,63.0,,0.63,56.07
2014-03-17,97,63.0,,0.63,61.11
2014-03-18,94,63.0,,0.63,59.22
2014-03-19,94,63.0,,0.63,59.22
2014-03-20,94,63.0,,0.63,59.22
2014-03-21,92,63.0,,0.63,57.96
2014-03-22,89,63.0,,0.63,56.07
2014-03-23,93,63.0,,0.63,58.59
2014-03-24,98,63.0,,0.63,61.74
2014-03-25,94,63.0,,0.63,59.22
2014-03-26,95,63.0,,0.63,59.85
2014-03-27,93,63.0,,0.63,58.59
2014-03-28,91,63.0,,0.63,57.33
2014-03-29,84,63.0,,0.63,52.92
2014-03-30,90,63.0,,0.63,56.7
2014-03-31,100,63.0,,0.63,63.0
2014-04-01,90,66.0,False,0.66,59.400000000000006
2014-04-02,93,66.0,,0.66,61.38
2014-04-03,90,66.0,,0.66,59.400000000000006
2014-04-04,88,66.0,,0.66,58.080000000000005
2014-04-05,80,66.0,,0.66,52.800000000000004
2014-04-06,89,66.0,,0.66,58.74
2014-04-07,95,66.0,,0.66,62.7
2014-04-08,91,66.0,,0.66,60.06
2014-04-09,90,66.0,,0.66,59.400000000000006
2014-04-10,96,66.0,,0.66,63.36
2014-04-11,89,66.0,,0.66,58.74
2014-04-12,85,66.0,,0.66,56.1
2014-04-13,91,66.0,,0.66,60.06
2014-04-14,100,66.0,,0.66,66.0
2014-04-15,91,66.0,,0.66,60.06
2014-04-16,87,66.0,,0.66,57.42
2014-04-17,93,66.0,,0.66,61.38
2014-04-18,86,66.0,,0.66,56.760000000000005
2014-04-19,82,66.0,,0.66,54.120000000000005
2014-04-20,84,66.0,,0.66,55.440000000000005
2014-04-21,97,66.0,,0.66,64.02
2014-04-22,99,66.0,,0.66,65.34
2014-04-23,93,66.0,,0.66,61.38
2014-04-24,97,66.0,,0.66,64.02
2014-04-25,98,66.0,,0.66,64.68
2014-04-26,86,66.0,,0.66,56.760000000000005
2014-04-27,90,66.0,,0.66,59.400000000000006
2014-04-28,99,66.0,,0.66,65.34
2014-04-29,96,66.0,,0.66,63.36
2014-04-30,97,66.0,,0.66,64.02
2014-05-01,83,71.0,False,0.71,58.93
2014-05-02,80,71.0,,0.71,56.8
2014-05-03,74,71.0,,0.71,52.54
2014-05-04,79,71.0,,0.71,56.089999999999996
2014-05-05,84,71.0,,0.71,59.64
2014-05-06,83,71.0,,0.71,58.93
2014-05-07,80,71.0,,0.71,56.8
2014-05-08,83,71.0,,0.71,58.93
2014-05-09,75,71.0,,0.71,53.25
2014-05-10,74,71.0,,0.71,52.54
2014-05-11,77,71.0,,0.71,54.669999999999995
2014-05-12,89,71.0,,0.71,63.19
2014-05-13,88,71.0,,0.71,62.48
2014-05-14,85,71.0,,0.71,60.349999999999994
2014-05-15,83,71.0,,0.71,58.93
2014-05-16,80,71.0,,0.71,56.8
2014-05-17,79,71.0,,0.71,56.089999999999996
2014-05-18,84,71.0,,0.71,59.64
2014-05-19,88,71.0,,0.71,62.48
2014-05-20,86,71.0,,0.71,61.059999999999995
2014-05-21,86,71.0,,0.71,61.059999999999995
2014-05-22,87,71.0,,0.71,61.769999999999996
2014-05-23,94,71.0,,0.71,66.74
2014-05-24,95,71.0,,0.71,67.45
2014-05-25,92,71.0,,0.71,65.32
2014-05-26,100,71.0,,0.71,71.0
2014-05-27,95,71.0,,0.71,67.45
2014-05-28,88,71.0,,0.71,62.48
2014-05-29,88,71.0,,0.71,62.48
2014-05-30,85,71.0,,0.71,60.349999999999994
2014-05-31,83,71.0,,0.71,58.93
2014-06-01,95,74.0,False,0.74,70.3
2014-06-02,94,74.0,,0.74,69.56
2014-06-03,92,74.0,,0.74,68.08
2014-06-04,89,74.0,,0.74,65.86
2014-06-05,86,74.0,,0.74,63.64
2014-06-06,84,74.0,,0.74,62.16
2014-06-07,87,74.0,,0.74,64.38
2014-06-08,93,74.0,,0.74,68.82
2014-06-09,90,74.0,,0.74,66.6
2014-06-10,90,74.0,,0.74,66.6
2014-06-11,84,74.0,,0.74,62.16
2014-06-12,82,74.0,,0.74,60.68
2014-06-13,83,74.0,,0.74,61.42
2014-06-14,82,74.0,,0.74,60.68
2014-06-15,88,74.0,,0.74,65.12
2014-06-16,90,74.0,,0.74,66.6
2014-06-17,90,74.0,,0.74,66.6
2014-06-18,94,74.0,,0.74,69.56
2014-06-19,91,74.0,,0.74,67.34
2014-06-20,87,74.0,,0.74,64.38
2014-06-21,91,74.0,,0.74,67.34
2014-06-22,95,74.0,,0.74,70.3
2014-06-23,92,74.0,,0.74,68.08
2014-06-24,92,74.0,,0.74,68.08
2014-06-25,92,74.0,,0.74,68.08
2014-06-26,85,74.0,,0.74,62.9
2014-06-27,91,74.0,,0.74,67.34
2014-06-28,89,74.0,,0.74,65.86
2014-06-29,100,74.0,,0.74,74.0
2014-06-30,98,74.0,,0.74,72.52
2014-07-01,91,76.0,False,0.76,69.16
2014-07-02,96,76.0,,0.76,72.96000000000001
2014-07-03,90,76.0,,0.76,68.4
2014-07-04,92,76.0,,0.76,69.92
2014-07-05,92,76.0,,0.76,69.92
2014-07-06,100,76.0,,0.76,76.0
2014-07-07,100,76.0,,0.76,76.0
2014-07-08,93,76.0,,0.76,70.68
2014-07-09,91,76.0,,0.76,69.16
2014-07-10,95,76.0,,0.76,72.2
2014-07-11,90,76.0,,0.76,68.4
2014-07-12,95,76.0,,0.76,72.2
2014-07-13,92,76.0,,0.76,69.92
2014-07-14,97,76.0,,0.76,73.72
2014-07-15,91,76.0,,0.76,69.16
2014-07-16,96,76.0,,0.76,72.96000000000001
2014-07-17,91,76.0,,0.76,69.16
2014-07-18,91,76.0,,0.76,69.16
2014-07-19,91,76.0,,0.76,69.16
2014-07-20,94,76.0,,0.76,71.44
2014-07-21,92,76.0,,0.76,69.92
2014-07-22,91,76.0,,0.76,69.16
2014-07-23,90,76.0,,0.76,68.4
2014-07-24,88,76.0,,0.76,66.88
2014-07-25,88,76.0,,0.76,66.88
2014-07-26,91,76.0,,0.76,69.16
2014-07-27,96,76.0,,0.76,72.96000000000001
2014-07-28,90,76.0,,0.76,68.4
2014-07-29,89,76.0,,0.76,67.64
2014-07-30,96,76.0,,0.76,72.96000000000001
2014-07-31,88,76.0,,0.76,66.88
2014-08-01,85,73.0,False,0.73,62.05
2014-08-02,96,73.0,,0.73,70.08
2014-08-03,100,73.0,,0.73,73.0
2014-08-04,97,73.0,,0.73,70.81
2014-08-05,88,73.0,,0.73,64.24
2014-08-06,85,73.0,,0.73,62.05
2014-08-07,88,73.0,,0.73,64.24
2014-08-08,84,73.0,,0.73,61.32
2014-08-09,84,73.0,,0.73,61.32
2014-08-10,87,73.0,,0.73,63.51
2014-08-11,85,73.0,,0.73,62.05
2014-08-12,81,73.0,,0.73,59.129999999999995
2014-08-13,83,73.0,,0.73,60.589999999999996
2014-08-14,85,73.0,,0.73,62.05
2014-08-15,87,73.0,,0.73,63.51
2014-08-16,90,73.0,,0.73,65.7
2014-08-17,91,73.0,,0.73,66.42999999999999
2014-08-18,89,73.0,,0.73,64.97
2014-08-19,88,73.0,,0.73,64.24
2014-08-20,88,73.0,,0.73,64.24
2014-08-21,85,73.0,,0.73,62.05
2014-08-22,85,73.0,,0.73,62.05
2014-08-23,85,73.0,,0.73,62.05
2014-08-24,85,73.0,,0.73,62.05
2014-08-25,86,73.0,,0.73,62.78
2014-08-26,81,73.0,,0.73,59.129999999999995
2014-08-27,81,73.0,,0.73,59.129999999999995
2014-08-28,78,73.0,,0.73,56.94
2014-08-29,78,73.0,,0.73,56.94
2014-08-30,76,73.0,,0.73,55.48
2014-08-31,78,73.0,,0.73,56.94
2014-09-01,100,64.0,False,0.64,64.0
2014-09-02,94,64.0,,0.64,60.160000000000004
2014-09-03,97,64.0,,0.64,62.08
2014-09-04,95,64.0,,0.64,60.800000000000004
2014-09-05,92,64.0,,0.64,58.88
2014-09-06,88,64.0,,0.64,56.32
2014-09-07,90,64.0,,0.64,57.6
2014-09-08,94,64.0,,0.64,60.160000000000004
2014-09-09,93,64.0,,0.64,59.52
2014-09-10,92,64.0,,0.64,58.88
2014-09-11,93,64.0,,0.64,59.52
2014-09-12,91,64.0,,0.64,58.24
2014-09-13,79,64.0,,0.64,50.56
2014-09-14,88,64.0,,0.64,56.32
2014-09-15,99,64.0,,0.64,63.36
2014-09-16,97,64.0,,0.64,62.08
2014-09-17,94,64.0,,0.64,60.160000000000004
2014-09-18,92,64.0,,0.64,58.88
2014-09-19,87,64.0,,0.64,55.68
2014-09-20,83,64.0,,0.64,53.120000000000005
2014-09-21,87,64.0,,0.64,55.68
2014-09-22,96,64.0,,0.64,61.44
2014-09-23,93,64.0,,0.64,59.52
2014-09-24,90,64.0,,0.64,57.6
2014-09-25,92,64.0,,0.64,58.88
2014-09-26,85,64.0,,0.64,54.4
2014-09-27,79,64.0,,0.64,50.56
2014-09-28,85,64.0,,0.64,54.4
2014-09-29,96,64.0,,0.64,61.44
2014-09-30,94,64.0,,0.64,60.160000000000004
2014-10-01,98,59.0,False,0.59,57.82
2014-10-02,98,59.0,,0.59,57.82
2014-10-03,94,59.0,,0.59,55.459999999999994
2014-10-04,85,59.0,,0.59,50.15
2014-10-05,91,59.0,,0.59,53.69
2014-10-06,98,59.0,,0.59,57.82
2014-10-07,97,59.0,,0.59,57.23
2014-10-08,96,59.0,,0.59,56.64
2014-10-09,93,59.0,,0.59,54.87
2014-10-10,92,59.0,,0.59,54.279999999999994
2014-10-11,84,59.0,,0.59,49.559999999999995
2014-10-12,81,59.0,,0.59,47.79
2014-10-13,96,59.0,,0.59,56.64
2014-10-14,96,59.0,,0.59,56.64
2014-10-15,93,59.0,,0.59,54.87
2014-10-16,96,59.0,,0.59,56.64
2014-10-17,89,59.0,,0.59,52.51
2014-10-18,80,59.0,,0.59,47.199999999999996
2014-10-19,80,59.0,,0.59,47.199999999999996
2014-10-20,100,59.0,,0.59,59.0
2014-10-21,95,59.0,,0.59,56.05
2014-10-22,92,59.0,,0.59,54.279999999999994
2014-10-23,94,59.0,,0.59,55.459999999999994
2014-10-24,89,59.0,,0.59,52.51
2014-10-25,79,59.0,,0.59,46.61
2014-10-26,86,59.0,,0.59,50.739999999999995
2014-10-27,92,59.0,,0.59,54.279999999999994
2014-10-28,92,59.0,,0.59,54.279999999999994
2014-10-29,96,59.0,,0.59,56.64
2014-10-30,89,59.0,,0.59,52.51
2014-10-31,78,59.0,,0.59,46.019999999999996
2014-11-01,76,57.0,False,0.57,43.31999999999999
2014-11-02,86,57.0,,0.57,49.019999999999996
2014-11-03,94,57.0,,0.57,53.58
2014-11-04,96,57.0,,0.57,54.72
2014-11-05,95,57.0,,0.57,54.15
2014-11-06,96,57.0,,0.57,54.72
2014-11-07,89,57.0,,0.57,50.73
2014-11-08,85,57.0,,0.57,48.449999999999996
2014-11-09,84,57.0,,0.57,47.879999999999995
2014-11-10,96,57.0,,0.57,54.72
2014-11-11,89,57.0,,0.57,50.73
2014-11-12,95,57.0,,0.57,54.15
2014-11-13,95,57.0,,0.57,54.15
2014-11-14,94,57.0,,0.57,53.58
2014-11-15,82,57.0,,0.57,46.739999999999995
2014-11-16,86,57.0,,0.57,49.019999999999996
2014-11-17,95,57.0,,0.57,54.15
2014-11-18,100,57.0,,0.57,56.99999999999999
2014-11-19,100,57.0,,0.57,56.99999999999999
2014-11-20,95,57.0,,0.57,54.15
2014-11-21,88,57.0,,0.57,50.16
2014-11-22,80,57.0,,0.57,45.599999999999994
2014-11-23,84,57.0,,0.57,47.879999999999995
2014-11-24,95,57.0,,0.57,54.15
2014-11-25,86,57.0,,0.57,49.019999999999996
2014-11-26,82,57.0,,0.57,46.739999999999995
2014-11-27,72,57.0,,0.57,41.04
2014-11-28,68,57.0,,0.57,38.76
2014-11-29,78,57.0,,0.57,44.459999999999994
2014-11-30,80,57.0,,0.57,45.599999999999994
2014-12-01,92,55.0,False,0.55,50.6
2014-12-02,94,55.0,,0.55,51.7
2014-12-03,91,55.0,,0.55,50.050000000000004
2014-12-04,90,55.0,,0.55,49.50000000000001
2014-12-05,91,55.0,,0.55,50.050000000000004
2014-12-06,79,55.0,,0.55,43.45
2014-12-07,85,55.0,,0.55,46.75000000000001
2014-12-08,100,55.0,,0.55,55.00000000000001
2014-12-09,98,55.0,,0.55,53.900000000000006
2014-12-10,95,55.0,,0.55,52.25000000000001
