date,stock market_unscaled,stock market_monthly,isPartial,scale,stock market
2018-12-14,30,32.0,,0.32,9.6
2018-12-15,14,32.0,,0.32,4.48
2018-12-16,10,32.0,,0.32,3.2
2018-12-17,40,32.0,,0.32,12.8
2018-12-18,53,32.0,,0.32,16.96
2018-12-19,49,32.0,,0.32,15.68
2018-12-20,63,32.0,,0.32,20.16
2018-12-21,75,32.0,,0.32,24.0
2018-12-22,38,32.0,,0.32,12.16
2018-12-23,25,32.0,,0.32,8.0
2018-12-24,100,32.0,,0.32,32.0
2018-12-25,46,32.0,,0.32,14.72
2018-12-26,89,32.0,,0.32,28.48
2018-12-27,84,32.0,,0.32,26.88
2018-12-28,60,32.0,,0.32,19.2
2018-12-29,24,32.0,,0.32,7.68
2018-12-30,16,32.0,,0.32,5.12
2018-12-31,56,32.0,,0.32,17.92
2019-01-01,39,21.0,False,0.21,8.19
2019-01-02,73,21.0,,0.21,15.33
2019-01-03,95,21.0,,0.21,19.95
2019-01-04,100,21.0,,0.21,21.0
2019-01-05,32,21.0,,0.21,6.72
2019-01-06,24,21.0,,0.21,5.04
2019-01-07,65,21.0,,0.21,13.65
2019-01-08,68,21.0,,0.21,14.28
2019-01-09,63,21.0,,0.21,13.229999999999999
2019-01-10,65,21.0,,0.21,13.65
2019-01-11,60,21.0,,0.21,12.6
2019-01-12,24,21.0,,0.21,5.04
2019-01-13,17,21.0,,0.21,3.57
2019-01-14,56,21.0,,0.21,11.76
2019-01-15,55,21.0,,0.21,11.549999999999999
2019-01-16,52,21.0,,0.21,10.92
2019-01-17,51,21.0,,0.21,10.709999999999999
2019-01-18,55,21.0,,0.21,11.549999999999999
2019-01-19,26,21.0,,0.21,5.46
2019-01-20,23,21.0,,0.21,4.83
2019-01-21,67,21.0,,0.21,14.07
2019-01-22,55,21.0,,0.21,11.549999999999999
2019-01-23,54,21.0,,0.21,11.34
2019-01-24,52,21.0,,0.21,10.92
2019-01-25,47,21.0,,0.21,9.87
2019-01-26,20,21.0,,0.21,4.2
2019-01-27,16,21.0,,0.21,3.36
2019-01-28,48,21.0,,0.21,10.08
2019-01-29,50,21.0,,0.21,10.5
2019-01-30,47,21.0,,0.21,9.87
2019-01-31,51,21.0,,0.21,10.709999999999999
2019-02-01,85,16.0,False,0.16,13.6
2019-02-02,30,16.0,,0.16,4.8
2019-02-03,21,16.0,,0.16,3.36
2019-02-04,59,16.0,,0.16,9.44
2019-02-05,81,16.0,,0.16,12.96
2019-02-06,81,16.0,,0.16,12.96
2019-02-07,75,16.0,,0.16,12.0
2019-02-08,68,16.0,,0.16,10.88
2019-02-09,29,16.0,,0.16,4.64
2019-02-10,24,16.0,,0.16,3.84
2019-02-11,61,16.0,,0.16,9.76
2019-02-12,67,16.0,,0.16,10.72
2019-02-13,69,16.0,,0.16,11.040000000000001
2019-02-14,70,16.0,,0.16,11.200000000000001
2019-02-15,83,16.0,,0.16,13.280000000000001
2019-02-16,31,16.0,,0.16,4.96
2019-02-17,31,16.0,,0.16,4.96
2019-02-18,100,16.0,,0.16,16.0
2019-02-19,72,16.0,,0.16,11.52
2019-02-20,67,16.0,,0.16,10.72
2019-02-21,72,16.0,,0.16,11.52
2019-02-22,72,16.0,,0.16,11.52
2019-02-23,23,16.0,,0.16,3.68
2019-02-24,21,16.0,,0.16,3.36
2019-02-25,70,16.0,,0.16,11.200000000000001
2019-02-26,77,16.0,,0.16,12.32
2019-02-27,71,16.0,,0.16,11.36
2019-02-28,68,16.0,,0.16,10.88
2019-03-01,75,15.0,False,0.15,11.25
2019-03-02,24,15.0,,0.15,3.5999999999999996
2019-03-03,27,15.0,,0.15,4.05
2019-03-04,79,15.0,,0.15,11.85
2019-03-05,85,15.0,,0.15,12.75
2019-03-06,81,15.0,,0.15,12.15
2019-03-07,85,15.0,,0.15,12.75
2019-03-08,82,15.0,,0.15,12.299999999999999
2019-03-09,28,15.0,,0.15,4.2
2019-03-10,28,15.0,,0.15,4.2
2019-03-11,79,15.0,,0.15,11.85
2019-03-12,81,15.0,,0.15,12.15
2019-03-13,75,15.0,,0.15,11.25
2019-03-14,79,15.0,,0.15,11.85
2019-03-15,69,15.0,,0.15,10.35
2019-03-16,26,15.0,,0.15,3.9
2019-03-17,28,15.0,,0.15,4.2
2019-03-18,76,15.0,,0.15,11.4
2019-03-19,69,15.0,,0.15,10.35
2019-03-20,74,15.0,,0.15,11.1
2019-03-21,81,15.0,,0.15,12.15
2019-03-22,100,15.0,,0.15,15.0
2019-03-23,40,15.0,,0.15,6.0
2019-03-24,39,15.0,,0.15,5.85
2019-03-25,83,15.0,,0.15,12.45
2019-03-26,75,15.0,,0.15,11.25
2019-03-27,72,15.0,,0.15,10.799999999999999
2019-03-28,63,15.0,,0.15,9.45
2019-03-29,72,15.0,,0.15,10.799999999999999
2019-03-30,30,15.0,,0.15,4.5
2019-03-31,23,15.0,,0.15,3.4499999999999997
2019-04-01,60,15.0,False,0.15,9.0
2019-04-02,60,15.0,,0.15,9.0
2019-04-03,59,15.0,,0.15,8.85
2019-04-04,58,15.0,,0.15,8.7
2019-04-05,52,15.0,,0.15,7.8
2019-04-06,17,15.0,,0.15,2.55
2019-04-07,21,15.0,,0.15,3.15
2019-04-08,58,15.0,,0.15,8.7
2019-04-09,54,15.0,,0.15,8.1
2019-04-10,60,15.0,,0.15,9.0
2019-04-11,53,15.0,,0.15,7.949999999999999
2019-04-12,50,15.0,,0.15,7.5
2019-04-13,21,15.0,,0.15,3.15
2019-04-14,16,15.0,,0.15,2.4
2019-04-15,55,15.0,,0.15,8.25
2019-04-16,60,15.0,,0.15,9.0
2019-04-17,55,15.0,,0.15,8.25
2019-04-18,64,15.0,,0.15,9.6
2019-04-19,100,15.0,,0.15,15.0
2019-04-20,19,15.0,,0.15,2.85
2019-04-21,21,15.0,,0.15,3.15
2019-04-22,53,15.0,,0.15,7.949999999999999
2019-04-23,57,15.0,,0.15,8.549999999999999
2019-04-24,61,15.0,,0.15,9.15
2019-04-25,57,15.0,,0.15,8.549999999999999
2019-04-26,49,15.0,,0.15,7.35
2019-04-27,20,15.0,,0.15,3.0
2019-04-28,17,15.0,,0.15,2.55
2019-04-29,58,15.0,,0.15,8.7
2019-04-30,55,15.0,,0.15,8.25
2019-05-01,42,18.0,False,0.18,7.56
2019-05-02,42,18.0,,0.18,7.56
2019-05-03,44,18.0,,0.18,7.92
2019-05-04,16,18.0,,0.18,2.88
2019-05-05,17,18.0,,0.18,3.06
2019-05-06,67,18.0,,0.18,12.059999999999999
2019-05-07,67,18.0,,0.18,12.059999999999999
2019-05-08,59,18.0,,0.18,10.62
2019-05-09,62,18.0,,0.18,11.16
2019-05-10,67,18.0,,0.18,12.059999999999999
2019-05-11,20,18.0,,0.18,3.5999999999999996
2019-05-12,17,18.0,,0.18,3.06
2019-05-13,100,18.0,,0.18,18.0
2019-05-14,86,18.0,,0.18,15.479999999999999
2019-05-15,67,18.0,,0.18,12.059999999999999
2019-05-16,55,18.0,,0.18,9.9
2019-05-17,51,18.0,,0.18,9.18
2019-05-18,15,18.0,,0.18,2.6999999999999997
2019-05-19,15,18.0,,0.18,2.6999999999999997
2019-05-20,48,18.0,,0.18,8.64
2019-05-21,42,18.0,,0.18,7.56
2019-05-22,41,18.0,,0.18,7.38
2019-05-23,54,18.0,,0.18,9.719999999999999
2019-05-24,47,18.0,,0.18,8.459999999999999
2019-05-25,15,18.0,,0.18,2.6999999999999997
2019-05-26,11,18.0,,0.18,1.98
2019-05-27,22,18.0,,0.18,3.96
2019-05-28,39,18.0,,0.18,7.02
2019-05-29,49,18.0,,0.18,8.82
2019-05-30,46,18.0,,0.18,8.28
2019-05-31,60,18.0,,0.18,10.799999999999999
2019-06-01,44,14.0,False,0.14,6.16
2019-06-02,33,14.0,,0.14,4.62
2019-06-03,98,14.0,,0.14,13.72
2019-06-04,100,14.0,,0.14,14.000000000000002
2019-06-05,84,14.0,,0.14,11.760000000000002
2019-06-06,80,14.0,,0.14,11.200000000000001
2019-06-07,83,14.0,,0.14,11.620000000000001
2019-06-08,32,14.0,,0.14,4.48
2019-06-09,30,14.0,,0.14,4.2
2019-06-10,82,14.0,,0.14,11.48
2019-06-11,85,14.0,,0.14,11.9
2019-06-12,75,14.0,,0.14,10.500000000000002
2019-06-13,74,14.0,,0.14,10.360000000000001
2019-06-14,70,14.0,,0.14,9.8
2019-06-15,29,14.0,,0.14,4.0600000000000005
2019-06-16,25,14.0,,0.14,3.5000000000000004
2019-06-17,69,14.0,,0.14,9.66
2019-06-18,84,14.0,,0.14,11.760000000000002
2019-06-19,84,14.0,,0.14,11.760000000000002
2019-06-20,87,14.0,,0.14,12.180000000000001
2019-06-21,85,14.0,,0.14,11.9
2019-06-22,29,14.0,,0.14,4.0600000000000005
2019-06-23,27,14.0,,0.14,3.7800000000000002
2019-06-24,79,14.0,,0.14,11.06
2019-06-25,79,14.0,,0.14,11.06
2019-06-26,81,14.0,,0.14,11.340000000000002
2019-06-27,73,14.0,,0.14,10.22
2019-06-28,69,14.0,,0.14,9.66
2019-06-29,38,14.0,,0.14,5.32
2019-06-30,30,14.0,,0.14,4.2
2019-07-01,66,13.0,False,0.13,8.58
2019-07-02,70,13.0,,0.13,9.1
2019-07-03,100,13.0,,0.13,13.0
2019-07-04,35,13.0,,0.13,4.55
2019-07-05,70,13.0,,0.13,9.1
2019-07-06,19,13.0,,0.13,2.47
2019-07-07,20,13.0,,0.13,2.6
2019-07-08,56,13.0,,0.13,7.28
2019-07-09,53,13.0,,0.13,6.890000000000001
2019-07-10,55,13.0,,0.13,7.15
2019-07-11,62,13.0,,0.13,8.06
2019-07-12,57,13.0,,0.13,7.41
2019-07-13,23,13.0,,0.13,2.99
2019-07-14,21,13.0,,0.13,2.73
2019-07-15,51,13.0,,0.13,6.63
2019-07-16,59,13.0,,0.13,7.67
2019-07-17,58,13.0,,0.13,7.54
2019-07-18,51,13.0,,0.13,6.63
2019-07-19,51,13.0,,0.13,6.63
2019-07-20,21,13.0,,0.13,2.73
2019-07-21,17,13.0,,0.13,2.21
2019-07-22,52,13.0,,0.13,6.76
2019-07-23,53,13.0,,0.13,6.890000000000001
2019-07-24,55,13.0,,0.13,7.15
2019-07-25,57,13.0,,0.13,7.41
2019-07-26,47,13.0,,0.13,6.11
2019-07-27,18,13.0,,0.13,2.34
2019-07-28,16,13.0,,0.13,2.08
2019-07-29,54,13.0,,0.13,7.0200000000000005
2019-07-30,48,13.0,,0.13,6.24
2019-07-31,75,13.0,,0.13,9.75
2019-08-01,38,23.0,False,0.23,8.74
2019-08-02,35,23.0,,0.23,8.05
2019-08-03,15,23.0,,0.23,3.45
2019-08-04,9,23.0,,0.23,2.0700000000000003
2019-08-05,71,23.0,,0.23,16.330000000000002
2019-08-06,67,23.0,,0.23,15.41
2019-08-07,50,23.0,,0.23,11.5
2019-08-08,38,23.0,,0.23,8.74
2019-08-09,34,23.0,,0.23,7.82
2019-08-10,13,23.0,,0.23,2.99
2019-08-11,11,23.0,,0.23,2.5300000000000002
2019-08-12,37,23.0,,0.23,8.51
2019-08-13,37,23.0,,0.23,8.51
2019-08-14,78,23.0,,0.23,17.94
2019-08-15,100,23.0,,0.23,23.0
2019-08-16,57,23.0,,0.23,13.110000000000001
2019-08-17,20,23.0,,0.23,4.6000000000000005
2019-08-18,14,23.0,,0.23,3.22
2019-08-19,38,23.0,,0.23,8.74
2019-08-20,39,23.0,,0.23,8.97
2019-08-21,34,23.0,,0.23,7.82
2019-08-22,35,23.0,,0.23,8.05
2019-08-23,53,23.0,,0.23,12.190000000000001
2019-08-24,19,23.0,,0.23,4.37
2019-08-25,14,23.0,,0.23,3.22
2019-08-26,51,23.0,,0.23,11.73
2019-08-27,42,23.0,,0.23,9.66
2019-08-28,37,23.0,,0.23,8.51
2019-08-29,33,23.0,,0.23,7.590000000000001
2019-08-30,32,23.0,,0.23,7.36
2019-08-31,11,23.0,,0.23,2.5300000000000002
2019-09-01,33,14.0,False,0.14,4.62
2019-09-02,54,14.0,,0.14,7.5600000000000005
2019-09-03,100,14.0,,0.14,14.000000000000002
2019-09-04,90,14.0,,0.14,12.600000000000001
2019-09-05,100,14.0,,0.14,14.000000000000002
2019-09-06,88,14.0,,0.14,12.32
2019-09-07,29,14.0,,0.14,4.0600000000000005
2019-09-08,31,14.0,,0.14,4.340000000000001
2019-09-09,83,14.0,,0.14,11.620000000000001
2019-09-10,91,14.0,,0.14,12.740000000000002
2019-09-11,94,14.0,,0.14,13.160000000000002
2019-09-12,89,14.0,,0.14,12.46
2019-09-13,86,14.0,,0.14,12.040000000000001
2019-09-14,30,14.0,,0.14,4.2
2019-09-15,28,14.0,,0.14,3.9200000000000004
2019-09-16,86,14.0,,0.14,12.040000000000001
2019-09-17,87,14.0,,0.14,12.180000000000001
2019-09-18,94,14.0,,0.14,13.160000000000002
2019-09-19,77,14.0,,0.14,10.780000000000001
2019-09-20,81,14.0,,0.14,11.340000000000002
2019-09-21,28,14.0,,0.14,3.9200000000000004
2019-09-22,24,14.0,,0.14,3.3600000000000003
2019-09-23,74,14.0,,0.14,10.360000000000001
2019-09-24,100,14.0,,0.14,14.000000000000002
2019-09-25,92,14.0,,0.14,12.88
2019-09-26,84,14.0,,0.14,11.760000000000002
2019-09-27,84,14.0,,0.14,11.760000000000002
2019-09-28,32,14.0,,0.14,4.48
2019-09-29,23,14.0,,0.14,3.22
2019-09-30,83,14.0,,0.14,11.620000000000001
2019-10-01,66,16.0,False,0.16,10.56
2019-10-02,100,16.0,,0.16,16.0
2019-10-03,86,16.0,,0.16,13.76
2019-10-04,67,16.0,,0.16,10.72
2019-10-05,27,16.0,,0.16,4.32
2019-10-06,20,16.0,,0.16,3.2
2019-10-07,64,16.0,,0.16,10.24
2019-10-08,72,16.0,,0.16,11.52
2019-10-09,65,16.0,,0.16,10.4
2019-10-10,67,16.0,,0.16,10.72
2019-10-11,68,16.0,,0.16,10.88
2019-10-12,28,16.0,,0.16,4.48
2019-10-13,31,16.0,,0.16,4.96
2019-10-14,77,16.0,,0.16,12.32
2019-10-15,62,16.0,,0.16,9.92
2019-10-16,66,16.0,,0.16,10.56
2019-10-17,59,16.0,,0.16,9.44
2019-10-18,58,16.0,,0.16,9.28
2019-10-19,18,16.0,,0.16,2.88
2019-10-20,20,16.0,,0.16,3.2
2019-10-21,61,16.0,,0.16,9.76
2019-10-22,58,16.0,,0.16,9.28
2019-10-23,58,16.0,,0.16,9.28
2019-10-24,53,16.0,,0.16,8.48
2019-10-25,60,16.0,,0.16,9.6
2019-10-26,20,16.0,,0.16,3.2
2019-10-27,13,16.0,,0.16,2.08
2019-10-28,61,16.0,,0.16,9.76
2019-10-29,60,16.0,,0.16,9.6
2019-10-30,59,16.0,,0.16,9.44
2019-10-31,64,16.0,,0.16,10.24
2019-11-01,67,15.0,False,0.15,10.049999999999999
2019-11-02,25,15.0,,0.15,3.75
2019-11-03,25,15.0,,0.15,3.75
2019-11-04,70,15.0,,0.15,10.5
2019-11-05,81,15.0,,0.15,12.15
2019-11-06,70,15.0,,0.15,10.5
2019-11-07,74,15.0,,0.15,11.1
2019-11-08,75,15.0,,0.15,11.25
2019-11-09,35,15.0,,0.15,5.25
2019-11-10,39,15.0,,0.15,5.85
2019-11-11,100,15.0,,0.15,15.0
2019-11-12,67,15.0,,0.15,10.049999999999999
2019-11-13,70,15.0,,0.15,10.5
2019-11-14,68,15.0,,0.15,10.2
2019-11-15,67,15.0,,0.15,10.049999999999999
2019-11-16,29,15.0,,0.15,4.35
2019-11-17,28,15.0,,0.15,4.2
2019-11-18,69,15.0,,0.15,10.35
2019-11-19,70,15.0,,0.15,10.5
2019-11-20,74,15.0,,0.15,11.1
2019-11-21,72,15.0,,0.15,10.799999999999999
2019-11-22,65,15.0,,0.15,9.75
2019-11-23,27,15.0,,0.15,4.05
2019-11-24,24,15.0,,0.15,3.5999999999999996
2019-11-25,64,15.0,,0.15,9.6
2019-11-26,73,15.0,,0.15,10.95
2019-11-27,88,15.0,,0.15,13.2
2019-11-28,42,15.0,,0.15,6.3
2019-11-29,80,15.0,,0.15,12.0
2019-11-30,23,15.0,,0.15,3.4499999999999997
2019-12-01,19,16.0,False,0.16,3.04
2019-12-02,53,16.0,,0.16,8.48
2019-12-03,66,16.0,,0.16,10.56
2019-12-04,57,16.0,,0.16,9.120000000000001
2019-12-05,56,16.0,,0.16,8.96
2019-12-06,59,16.0,,0.16,9.44
2019-12-07,22,16.0,,0.16,3.52
2019-12-08,20,16.0,,0.16,3.2
2019-12-09,52,16.0,,0.16,8.32
2019-12-10,55,16.0,,0.16,8.8
2019-12-11,51,16.0,,0.16,8.16
2019-12-12,58,16.0,,0.16,9.28
2019-12-13,63,16.0,,0.16,10.08
2019-12-14,21,16.0,,0.16,3.36
2019-12-15,19,16.0,,0.16,3.04
2019-12-16,56,16.0,,0.16,8.96
2019-12-17,59,16.0,,0.16,9.44
2019-12-18,57,16.0,,0.16,9.120000000000001
2019-12-19,70,16.0,,0.16,11.200000000000001
2019-12-20,62,16.0,,0.16,9.92
2019-12-21,29,16.0,,0.16,4.64
2019-12-22,22,16.0,,0.16,3.52
2019-12-23,67,16.0,,0.16,10.72
2019-12-24,85,16.0,,0.16,13.6
2019-12-25,25,16.0,,0.16,4.0
2019-12-26,65,16.0,,0.16,10.4
2019-12-27,63,16.0,,0.16,10.08
2019-12-28,26,16.0,,0.16,4.16
2019-12-29,22,16.0,,0.16,3.52
2019-12-30,80,16.0,,0.16,12.8
2019-12-31,100,16.0,,0.16,16.0
2020-01-01,46,19.0,False,0.19,8.74
2020-01-02,67,19.0,,0.19,12.73
2020-01-03,91,19.0,,0.19,17.29
2020-01-04,36,19.0,,0.19,6.84
2020-01-05,28,19.0,,0.19,5.32
2020-01-06,72,19.0,,0.19,13.68
2020-01-07,73,19.0,,0.19,13.870000000000001
2020-01-08,93,19.0,,0.19,17.67
2020-01-09,78,19.0,,0.19,14.82
2020-01-10,71,19.0,,0.19,13.49
2020-01-11,27,19.0,,0.19,5.13
2020-01-12,25,19.0,,0.19,4.75
2020-01-13,65,19.0,,0.19,12.35
2020-01-14,69,19.0,,0.19,13.11
2020-01-15,68,19.0,,0.19,12.92
2020-01-16,73,19.0,,0.19,13.870000000000001
2020-01-17,78,19.0,,0.19,14.82
2020-01-18,33,19.0,,0.19,6.2700000000000005
2020-01-19,31,19.0,,0.19,5.89
2020-01-20,97,19.0,,0.19,18.43
2020-01-21,70,19.0,,0.19,13.3
2020-01-22,67,19.0,,0.19,12.73
2020-01-23,61,19.0,,0.19,11.59
2020-01-24,75,19.0,,0.19,14.25
2020-01-25,29,19.0,,0.19,5.51
2020-01-26,26,19.0,,0.19,4.94
2020-01-27,94,19.0,,0.19,17.86
2020-01-28,100,19.0,,0.19,19.0
2020-01-29,81,19.0,,0.19,15.39
2020-01-30,80,19.0,,0.19,15.2
2020-01-31,95,19.0,,0.19,18.05
2020-02-01,9,35.0,False,0.35,3.15
2020-02-02,7,35.0,,0.35,2.4499999999999997
2020-02-03,20,35.0,,0.35,7.0
2020-02-04,20,35.0,,0.35,7.0
2020-02-05,18,35.0,,0.35,6.3
2020-02-06,19,35.0,,0.35,6.6499999999999995
2020-02-07,16,35.0,,0.35,5.6
2020-02-08,6,35.0,,0.35,2.0999999999999996
2020-02-09,5,35.0,,0.35,1.75
2020-02-10,14,35.0,,0.35,4.8999999999999995
2020-02-11,16,35.0,,0.35,5.6
2020-02-12,15,35.0,,0.35,5.25
2020-02-13,16,35.0,,0.35,5.6
2020-02-14,15,35.0,,0.35,5.25
2020-02-15,7,35.0,,0.35,2.4499999999999997
2020-02-16,6,35.0,,0.35,2.0999999999999996
2020-02-17,21,35.0,,0.35,7.35
2020-02-18,15,35.0,,0.35,5.25
2020-02-19,14,35.0,,0.35,4.8999999999999995
2020-02-20,16,35.0,,0.35,5.6
2020-02-21,16,35.0,,0.35,5.6
2020-02-22,6,35.0,,0.35,2.0999999999999996
2020-02-23,6,35.0,,0.35,2.0999999999999996
2020-02-24,43,35.0,,0.35,15.049999999999999
2020-02-25,56,35.0,,0.35,19.599999999999998
2020-02-26,56,35.0,,0.35,19.599999999999998
2020-02-27,67,35.0,,0.35,23.45
2020-02-28,100,35.0,,0.35,35.0
2020-02-29,33,35.0,,0.35,11.549999999999999
2020-03-01,15,100.0,False,1.0,15.0
2020-03-02,46,100.0,,1.0,46.0
2020-03-03,40,100.0,,1.0,40.0
2020-03-04,30,100.0,,1.0,30.0
2020-03-05,29,100.0,,1.0,29.0
2020-03-06,29,100.0,,1.0,29.0
2020-03-07,11,100.0,,1.0,11.0
2020-03-08,9,100.0,,1.0,9.0
2020-03-09,95,100.0,,1.0,95.0
2020-03-10,70,100.0,,1.0,70.0
2020-03-11,54,100.0,,1.0,54.0
2020-03-12,100,100.0,,1.0,100.0
2020-03-13,92,100.0,,1.0,92.0
2020-03-14,28,100.0,,1.0,28.0
2020-03-15,25,100.0,,1.0,25.0
2020-03-16,88,100.0,,1.0,88.0
2020-03-17,71,100.0,,1.0,71.0
2020-03-18,68,100.0,,1.0,68.0
2020-03-19,60,100.0,,1.0,60.0
2020-03-20,50,100.0,,1.0,50.0
2020-03-21,22,100.0,,1.0,22.0
2020-03-22,20,100.0,,1.0,20.0
2020-03-23,46,100.0,,1.0,46.0
2020-03-24,47,100.0,,1.0,47.0
2020-03-25,51,100.0,,1.0,51.0
2020-03-26,43,100.0,,1.0,43.0
2020-03-27,38,100.0,,1.0,38.0
2020-03-28,15,100.0,,1.0,15.0
2020-03-29,12,100.0,,1.0,12.0
2020-03-30,32,100.0,,1.0,32.0
2020-03-31,27,100.0,,1.0,27.0
2020-04-01,65,45.0,False,0.45,29.25
2020-04-02,67,45.0,,0.45,30.150000000000002
2020-04-03,58,45.0,,0.45,26.1
2020-04-04,26,45.0,,0.45,11.700000000000001
2020-04-05,24,45.0,,0.45,10.8
2020-04-06,67,45.0,,0.45,30.150000000000002
2020-04-07,71,45.0,,0.45,31.95
2020-04-08,68,45.0,,0.45,30.6
2020-04-09,80,45.0,,0.45,36.0
2020-04-10,100,45.0,,0.45,45.0
2020-04-11,27,45.0,,0.45,12.15
2020-04-12,27,45.0,,0.45,12.15
2020-04-13,63,45.0,,0.45,28.35
2020-04-14,60,45.0,,0.45,27.0
2020-04-15,56,45.0,,0.45,25.2
2020-04-16,55,45.0,,0.45,24.75
2020-04-17,55,45.0,,0.45,24.75
2020-04-18,25,45.0,,0.45,11.25
2020-04-19,22,45.0,,0.45,9.9
2020-04-20,60,45.0,,0.45,27.0
2020-04-21,60,45.0,,0.45,27.0
2020-04-22,50,45.0,,0.45,22.5
2020-04-23,47,45.0,,0.45,21.150000000000002
2020-04-24,43,45.0,,0.45,19.35
2020-04-25,19,45.0,,0.45,8.55
2020-04-26,18,45.0,,0.45,8.1
2020-04-27,46,45.0,,0.45,20.7
2020-04-28,46,45.0,,0.45,20.7
2020-04-29,52,45.0,,0.45,23.400000000000002
2020-04-30,52,45.0,,0.45,23.400000000000002
2020-05-01,100,29.0,False,0.29,28.999999999999996
2020-05-02,41,29.0,,0.29,11.889999999999999
2020-05-03,40,29.0,,0.29,11.6
2020-05-04,95,29.0,,0.29,27.549999999999997
2020-05-05,87,29.0,,0.29,25.229999999999997
2020-05-06,85,29.0,,0.29,24.65
2020-05-07,83,29.0,,0.29,24.069999999999997
2020-05-08,81,29.0,,0.29,23.49
2020-05-09,37,29.0,,0.29,10.729999999999999
2020-05-10,33,29.0,,0.29,9.569999999999999
2020-05-11,86,29.0,,0.29,24.939999999999998
2020-05-12,85,29.0,,0.29,24.65
2020-05-13,95,29.0,,0.29,27.549999999999997
2020-05-14,91,29.0,,0.29,26.389999999999997
2020-05-15,75,29.0,,0.29,21.75
2020-05-16,34,29.0,,0.29,9.86
2020-05-17,29,29.0,,0.29,8.41
2020-05-18,92,29.0,,0.29,26.68
2020-05-19,90,29.0,,0.29,26.099999999999998
2020-05-20,82,29.0,,0.29,23.779999999999998
2020-05-21,77,29.0,,0.29,22.33
2020-05-22,77,29.0,,0.29,22.33
2020-05-23,32,29.0,,0.29,9.28
2020-05-24,31,29.0,,0.29,8.99
2020-05-25,52,29.0,,0.29,15.079999999999998
2020-05-26,86,29.0,,0.29,24.939999999999998
2020-05-27,86,29.0,,0.29,24.939999999999998
2020-05-28,85,29.0,,0.29,24.65
2020-05-29,73,29.0,,0.29,21.169999999999998
2020-05-30,28,29.0,,0.29,8.12
2020-05-31,29,29.0,,0.29,8.41
2020-06-01,45,35.0,False,0.35,15.749999999999998
2020-06-02,42,35.0,,0.35,14.7
2020-06-03,44,35.0,,0.35,15.399999999999999
2020-06-04,51,35.0,,0.35,17.849999999999998
2020-06-05,67,35.0,,0.35,23.45
2020-06-06,29,35.0,,0.35,10.149999999999999
2020-06-07,23,35.0,,0.35,8.049999999999999
2020-06-08,67,35.0,,0.35,23.45
2020-06-09,72,35.0,,0.35,25.2
2020-06-10,63,35.0,,0.35,22.049999999999997
2020-06-11,100,35.0,,0.35,35.0
2020-06-12,85,35.0,,0.35,29.749999999999996
2020-06-13,25,35.0,,0.35,8.75
2020-06-14,21,35.0,,0.35,7.35
2020-06-15,63,35.0,,0.35,22.049999999999997
2020-06-16,59,35.0,,0.35,20.65
2020-06-17,54,35.0,,0.35,18.9
2020-06-18,47,35.0,,0.35,16.45
2020-06-19,50,35.0,,0.35,17.5
2020-06-20,18,35.0,,0.35,6.3
2020-06-21,18,35.0,,0.35,6.3
2020-06-22,49,35.0,,0.35,17.15
2020-06-23,45,35.0,,0.35,15.749999999999998
2020-06-24,51,35.0,,0.35,17.849999999999998
2020-06-25,51,35.0,,0.35,17.849999999999998
2020-06-26,50,35.0,,0.35,17.5
2020-06-27,20,35.0,,0.35,7.0
2020-06-28,21,35.0,,0.35,7.35
2020-06-29,52,35.0,,0.35,18.2
2020-06-30,46,35.0,,0.35,16.099999999999998
2020-07-01,80,26.0,False,0.26,20.8
2020-07-02,100,26.0,,0.26,26.0
2020-07-03,92,26.0,,0.26,23.92
2020-07-04,23,26.0,,0.26,5.98
2020-07-05,25,26.0,,0.26,6.5
2020-07-06,77,26.0,,0.26,20.02
2020-07-07,78,26.0,,0.26,20.28
2020-07-08,74,26.0,,0.26,19.240000000000002
2020-07-09,71,26.0,,0.26,18.46
2020-07-10,69,26.0,,0.26,17.94
2020-07-11,30,26.0,,0.26,7.800000000000001
2020-07-12,28,26.0,,0.26,7.28
2020-07-13,84,26.0,,0.26,21.84
2020-07-14,83,26.0,,0.26,21.580000000000002
2020-07-15,75,26.0,,0.26,19.5
2020-07-16,75,26.0,,0.26,19.5
2020-07-17,65,26.0,,0.26,16.900000000000002
2020-07-18,28,26.0,,0.26,7.28
2020-07-19,27,26.0,,0.26,7.0200000000000005
2020-07-20,70,26.0,,0.26,18.2
2020-07-21,73,26.0,,0.26,18.98
2020-07-22,69,26.0,,0.26,17.94
2020-07-23,69,26.0,,0.26,17.94
2020-07-24,66,26.0,,0.26,17.16
2020-07-25,24,26.0,,0.26,6.24
2020-07-26,27,26.0,,0.26,7.0200000000000005
2020-07-27,67,26.0,,0.26,17.42
2020-07-28,64,26.0,,0.26,16.64
2020-07-29,63,26.0,,0.26,16.38
2020-07-30,76,26.0,,0.26,19.76
2020-07-31,72,26.0,,0.26,18.72
2020-08-01,38,22.0,False,0.22,8.36
2020-08-02,39,22.0,,0.22,8.58
2020-08-03,95,22.0,,0.22,20.9
2020-08-04,81,22.0,,0.22,17.82
2020-08-05,88,22.0,,0.22,19.36
2020-08-06,94,22.0,,0.22,20.68
2020-08-07,94,22.0,,0.22,20.68
2020-08-08,36,22.0,,0.22,7.92
2020-08-09,36,22.0,,0.22,7.92
2020-08-10,96,22.0,,0.22,21.12
