date,world_unscaled,world_monthly,isPartial,scale,world
2014-11-19,89,26.0,,0.26,23.14
2014-11-20,88,26.0,,0.26,22.880000000000003
2014-11-21,86,26.0,,0.26,22.36
2014-11-22,86,26.0,,0.26,22.36
2014-11-23,91,26.0,,0.26,23.66
2014-11-24,88,26.0,,0.26,22.880000000000003
2014-11-25,99,26.0,,0.26,25.740000000000002
2014-11-26,100,26.0,,0.26,26.0
2014-11-27,93,26.0,,0.26,24.18
2014-11-28,98,26.0,,0.26,25.48
2014-11-29,95,26.0,,0.26,24.7
2014-11-30,88,26.0,,0.26,22.880000000000003
2014-12-01,92,26.0,False,0.26,23.92
2014-12-02,92,26.0,,0.26,23.92
2014-12-03,93,26.0,,0.26,24.18
2014-12-04,93,26.0,,0.26,24.18
2014-12-05,91,26.0,,0.26,23.66
2014-12-06,97,26.0,,0.26,25.220000000000002
2014-12-07,97,26.0,,0.26,25.220000000000002
2014-12-08,93,26.0,,0.26,24.18
2014-12-09,91,26.0,,0.26,23.66
2014-12-10,93,26.0,,0.26,24.18
2014-12-11,91,26.0,,0.26,23.66
2014-12-12,91,26.0,,0.26,23.66
2014-12-13,89,26.0,,0.26,23.14
2014-12-14,100,26.0,,0.26,26.0
2014-12-15,94,26.0,,0.26,24.44
2014-12-16,91,26.0,,0.26,23.66
2014-12-17,91,26.0,,0.26,23.66
2014-12-18,92,26.0,,0.26,23.92
2014-12-19,87,26.0,,0.26,22.62
2014-12-20,91,26.0,,0.26,23.66
2014-12-21,90,26.0,,0.26,23.400000000000002
2014-12-22,87,26.0,,0.26,22.62
2014-12-23,82,26.0,,0.26,21.32
2014-12-24,85,26.0,,0.26,22.1
2014-12-25,88,26.0,,0.26,22.880000000000003
2014-12-26,88,26.0,,0.26,22.880000000000003
2014-12-27,95,26.0,,0.26,24.7
2014-12-28,93,26.0,,0.26,24.18
2014-12-29,88,26.0,,0.26,22.880000000000003
2014-12-30,89,26.0,,0.26,23.14
2014-12-31,92,26.0,,0.26,23.92
2015-01-01,99,26.0,False,0.26,25.740000000000002
2015-01-02,95,26.0,,0.26,24.7
2015-01-03,95,26.0,,0.26,24.7
2015-01-04,94,26.0,,0.26,24.44
2015-01-05,93,26.0,,0.26,24.18
2015-01-06,98,26.0,,0.26,25.48
2015-01-07,98,26.0,,0.26,25.48
2015-01-08,96,26.0,,0.26,24.96
2015-01-09,96,26.0,,0.26,24.96
2015-01-10,96,26.0,,0.26,24.96
2015-01-11,100,26.0,,0.26,26.0
2015-01-12,94,26.0,,0.26,24.44
2015-01-13,96,26.0,,0.26,24.96
2015-01-14,97,26.0,,0.26,25.220000000000002
2015-01-15,95,26.0,,0.26,24.7
2015-01-16,96,26.0,,0.26,24.96
2015-01-17,94,26.0,,0.26,24.44
2015-01-18,96,26.0,,0.26,24.96
2015-01-19,93,26.0,,0.26,24.18
2015-01-20,94,26.0,,0.26,24.44
2015-01-21,97,26.0,,0.26,25.220000000000002
2015-01-22,96,26.0,,0.26,24.96
2015-01-23,97,26.0,,0.26,25.220000000000002
2015-01-24,94,26.0,,0.26,24.44
2015-01-25,96,26.0,,0.26,24.96
2015-01-26,93,26.0,,0.26,24.18
2015-01-27,89,26.0,,0.26,23.14
2015-01-28,97,26.0,,0.26,25.220000000000002
2015-01-29,93,26.0,,0.26,24.18
2015-01-30,92,26.0,,0.26,23.92
2015-01-31,91,26.0,,0.26,23.66
2015-02-01,74,28.0,False,0.28,20.720000000000002
2015-02-02,73,28.0,,0.28,20.44
2015-02-03,72,28.0,,0.28,20.160000000000004
2015-02-04,78,28.0,,0.28,21.840000000000003
2015-02-05,73,28.0,,0.28,20.44
2015-02-06,75,28.0,,0.28,21.000000000000004
2015-02-07,72,28.0,,0.28,20.160000000000004
2015-02-08,75,28.0,,0.28,21.000000000000004
2015-02-09,71,28.0,,0.28,19.880000000000003
2015-02-10,73,28.0,,0.28,20.44
2015-02-11,77,28.0,,0.28,21.560000000000002
2015-02-12,73,28.0,,0.28,20.44
2015-02-13,78,28.0,,0.28,21.840000000000003
2015-02-14,87,28.0,,0.28,24.360000000000003
2015-02-15,100,28.0,,0.28,28.000000000000004
2015-02-16,75,28.0,,0.28,21.000000000000004
2015-02-17,73,28.0,,0.28,20.44
2015-02-18,74,28.0,,0.28,20.720000000000002
2015-02-19,74,28.0,,0.28,20.720000000000002
2015-02-20,73,28.0,,0.28,20.44
2015-02-21,82,28.0,,0.28,22.96
2015-02-22,93,28.0,,0.28,26.040000000000003
2015-02-23,74,28.0,,0.28,20.720000000000002
2015-02-24,77,28.0,,0.28,21.560000000000002
2015-02-25,75,28.0,,0.28,21.000000000000004
2015-02-26,76,28.0,,0.28,21.28
2015-02-27,72,28.0,,0.28,20.160000000000004
2015-02-28,82,28.0,,0.28,22.96
2015-03-01,97,29.0,False,0.29,28.13
2015-03-02,90,29.0,,0.29,26.099999999999998
2015-03-03,89,29.0,,0.29,25.81
2015-03-04,88,29.0,,0.29,25.52
2015-03-05,89,29.0,,0.29,25.81
2015-03-06,92,29.0,,0.29,26.68
2015-03-07,92,29.0,,0.29,26.68
2015-03-08,97,29.0,,0.29,28.13
2015-03-09,94,29.0,,0.29,27.259999999999998
2015-03-10,94,29.0,,0.29,27.259999999999998
2015-03-11,89,29.0,,0.29,25.81
2015-03-12,90,29.0,,0.29,26.099999999999998
2015-03-13,87,29.0,,0.29,25.229999999999997
2015-03-14,97,29.0,,0.29,28.13
2015-03-15,97,29.0,,0.29,28.13
2015-03-16,88,29.0,,0.29,25.52
2015-03-17,87,29.0,,0.29,25.229999999999997
2015-03-18,90,29.0,,0.29,26.099999999999998
2015-03-19,99,29.0,,0.29,28.709999999999997
2015-03-20,91,29.0,,0.29,26.389999999999997
2015-03-21,90,29.0,,0.29,26.099999999999998
2015-03-22,92,29.0,,0.29,26.68
2015-03-23,87,29.0,,0.29,25.229999999999997
2015-03-24,96,29.0,,0.29,27.839999999999996
2015-03-25,94,29.0,,0.29,27.259999999999998
2015-03-26,100,29.0,,0.29,28.999999999999996
2015-03-27,84,29.0,,0.29,24.36
2015-03-28,90,29.0,,0.29,26.099999999999998
2015-03-29,100,29.0,,0.29,28.999999999999996
2015-03-30,85,29.0,,0.29,24.65
2015-03-31,80,29.0,,0.29,23.2
2015-04-01,89,26.0,False,0.26,23.14
2015-04-02,88,26.0,,0.26,22.880000000000003
2015-04-03,83,26.0,,0.26,21.580000000000002
2015-04-04,88,26.0,,0.26,22.880000000000003
2015-04-05,91,26.0,,0.26,23.66
2015-04-06,88,26.0,,0.26,22.880000000000003
2015-04-07,90,26.0,,0.26,23.400000000000002
2015-04-08,92,26.0,,0.26,23.92
2015-04-09,93,26.0,,0.26,24.18
2015-04-10,86,26.0,,0.26,22.36
2015-04-11,88,26.0,,0.26,22.880000000000003
2015-04-12,88,26.0,,0.26,22.880000000000003
2015-04-13,89,26.0,,0.26,23.14
2015-04-14,89,26.0,,0.26,23.14
2015-04-15,87,26.0,,0.26,22.62
2015-04-16,88,26.0,,0.26,22.880000000000003
2015-04-17,91,26.0,,0.26,23.66
2015-04-18,88,26.0,,0.26,22.880000000000003
2015-04-19,90,26.0,,0.26,23.400000000000002
2015-04-20,98,26.0,,0.26,25.48
2015-04-21,96,26.0,,0.26,24.96
2015-04-22,97,26.0,,0.26,25.220000000000002
2015-04-23,94,26.0,,0.26,24.44
2015-04-24,91,26.0,,0.26,23.66
2015-04-25,91,26.0,,0.26,23.66
2015-04-26,100,26.0,,0.26,26.0
2015-04-27,97,26.0,,0.26,25.220000000000002
2015-04-28,96,26.0,,0.26,24.96
2015-04-29,94,26.0,,0.26,24.44
2015-04-30,94,26.0,,0.26,24.44
2015-05-01,75,28.0,False,0.28,21.000000000000004
2015-05-02,76,28.0,,0.28,21.28
2015-05-03,78,28.0,,0.28,21.840000000000003
2015-05-04,80,28.0,,0.28,22.400000000000002
2015-05-05,77,28.0,,0.28,21.560000000000002
2015-05-06,76,28.0,,0.28,21.28
2015-05-07,76,28.0,,0.28,21.28
2015-05-08,79,28.0,,0.28,22.12
2015-05-09,76,28.0,,0.28,21.28
2015-05-10,77,28.0,,0.28,21.560000000000002
2015-05-11,79,28.0,,0.28,22.12
2015-05-12,82,28.0,,0.28,22.96
2015-05-13,81,28.0,,0.28,22.680000000000003
2015-05-14,81,28.0,,0.28,22.680000000000003
2015-05-15,79,28.0,,0.28,22.12
2015-05-16,81,28.0,,0.28,22.680000000000003
2015-05-17,84,28.0,,0.28,23.520000000000003
2015-05-18,83,28.0,,0.28,23.240000000000002
2015-05-19,80,28.0,,0.28,22.400000000000002
2015-05-20,79,28.0,,0.28,22.12
2015-05-21,80,28.0,,0.28,22.400000000000002
2015-05-22,77,28.0,,0.28,21.560000000000002
2015-05-23,82,28.0,,0.28,22.96
2015-05-24,84,28.0,,0.28,23.520000000000003
2015-05-25,88,28.0,,0.28,24.64
2015-05-26,83,28.0,,0.28,23.240000000000002
2015-05-27,84,28.0,,0.28,23.520000000000003
2015-05-28,84,28.0,,0.28,23.520000000000003
2015-05-29,88,28.0,,0.28,24.64
2015-05-30,91,28.0,,0.28,25.480000000000004
2015-05-31,100,28.0,,0.28,28.000000000000004
2015-06-01,42,40.0,False,0.4,16.8
2015-06-02,41,40.0,,0.4,16.400000000000002
2015-06-03,44,40.0,,0.4,17.6
2015-06-04,42,40.0,,0.4,16.8
2015-06-05,42,40.0,,0.4,16.8
2015-06-06,50,40.0,,0.4,20.0
2015-06-07,54,40.0,,0.4,21.6
2015-06-08,52,40.0,,0.4,20.8
2015-06-09,57,40.0,,0.4,22.8
2015-06-10,54,40.0,,0.4,21.6
2015-06-11,57,40.0,,0.4,22.8
2015-06-12,77,40.0,,0.4,30.8
2015-06-13,100,40.0,,0.4,40.0
2015-06-14,99,40.0,,0.4,39.6
2015-06-15,71,40.0,,0.4,28.400000000000002
2015-06-16,65,40.0,,0.4,26.0
2015-06-17,63,40.0,,0.4,25.200000000000003
2015-06-18,55,40.0,,0.4,22.0
2015-06-19,54,40.0,,0.4,21.6
2015-06-20,66,40.0,,0.4,26.400000000000002
2015-06-21,74,40.0,,0.4,29.6
2015-06-22,58,40.0,,0.4,23.200000000000003
2015-06-23,56,40.0,,0.4,22.400000000000002
2015-06-24,49,40.0,,0.4,19.6
2015-06-25,48,40.0,,0.4,19.200000000000003
2015-06-26,52,40.0,,0.4,20.8
2015-06-27,66,40.0,,0.4,26.400000000000002
2015-06-28,62,40.0,,0.4,24.8
2015-06-29,48,40.0,,0.4,19.200000000000003
2015-06-30,52,40.0,,0.4,20.8
2015-07-01,60,33.0,False,0.33,19.8
2015-07-02,52,33.0,,0.33,17.16
2015-07-03,49,33.0,,0.33,16.17
2015-07-04,57,33.0,,0.33,18.810000000000002
2015-07-05,100,33.0,,0.33,33.0
2015-07-06,74,33.0,,0.33,24.42
2015-07-07,42,33.0,,0.33,13.860000000000001
2015-07-08,41,33.0,,0.33,13.530000000000001
2015-07-09,40,33.0,,0.33,13.200000000000001
2015-07-10,40,33.0,,0.33,13.200000000000001
2015-07-11,45,33.0,,0.33,14.850000000000001
2015-07-12,47,33.0,,0.33,15.510000000000002
2015-07-13,41,33.0,,0.33,13.530000000000001
2015-07-14,39,33.0,,0.33,12.870000000000001
2015-07-15,38,33.0,,0.33,12.540000000000001
2015-07-16,37,33.0,,0.33,12.21
2015-07-17,37,33.0,,0.33,12.21
2015-07-18,44,33.0,,0.33,14.520000000000001
2015-07-19,49,33.0,,0.33,16.17
2015-07-20,39,33.0,,0.33,12.870000000000001
2015-07-21,38,33.0,,0.33,12.540000000000001
2015-07-22,37,33.0,,0.33,12.21
2015-07-23,38,33.0,,0.33,12.540000000000001
2015-07-24,43,33.0,,0.33,14.190000000000001
2015-07-25,60,33.0,,0.33,19.8
2015-07-26,48,33.0,,0.33,15.84
2015-07-27,38,33.0,,0.33,12.540000000000001
2015-07-28,37,33.0,,0.33,12.21
2015-07-29,37,33.0,,0.33,12.21
2015-07-30,38,33.0,,0.33,12.540000000000001
2015-07-31,36,33.0,,0.33,11.88
2015-08-01,76,28.0,False,0.28,21.28
2015-08-02,76,28.0,,0.28,21.28
2015-08-03,67,28.0,,0.28,18.76
2015-08-04,65,28.0,,0.28,18.200000000000003
2015-08-05,62,28.0,,0.28,17.360000000000003
2015-08-06,69,28.0,,0.28,19.32
2015-08-07,65,28.0,,0.28,18.200000000000003
2015-08-08,75,28.0,,0.28,21.000000000000004
2015-08-09,73,28.0,,0.28,20.44
2015-08-10,68,28.0,,0.28,19.040000000000003
2015-08-11,65,28.0,,0.28,18.200000000000003
2015-08-12,66,28.0,,0.28,18.48
2015-08-13,66,28.0,,0.28,18.48
2015-08-14,65,28.0,,0.28,18.200000000000003
2015-08-15,75,28.0,,0.28,21.000000000000004
2015-08-16,79,28.0,,0.28,22.12
2015-08-17,67,28.0,,0.28,18.76
2015-08-18,67,28.0,,0.28,18.76
2015-08-19,66,28.0,,0.28,18.48
2015-08-20,66,28.0,,0.28,18.48
2015-08-21,68,28.0,,0.28,19.040000000000003
2015-08-22,81,28.0,,0.28,22.680000000000003
2015-08-23,87,28.0,,0.28,24.360000000000003
2015-08-24,74,28.0,,0.28,20.720000000000002
2015-08-25,74,28.0,,0.28,20.720000000000002
2015-08-26,72,28.0,,0.28,20.160000000000004
2015-08-27,76,28.0,,0.28,21.28
2015-08-28,74,28.0,,0.28,20.720000000000002
2015-08-29,82,28.0,,0.28,22.96
2015-08-30,100,28.0,,0.28,28.000000000000004
2015-08-31,70,28.0,,0.28,19.6
2015-09-01,88,27.0,False,0.27,23.76
2015-09-02,85,27.0,,0.27,22.950000000000003
2015-09-03,84,27.0,,0.27,22.68
2015-09-04,87,27.0,,0.27,23.490000000000002
2015-09-05,86,27.0,,0.27,23.220000000000002
2015-09-06,95,27.0,,0.27,25.650000000000002
2015-09-07,99,27.0,,0.27,26.73
2015-09-08,88,27.0,,0.27,23.76
2015-09-09,91,27.0,,0.27,24.57
2015-09-10,86,27.0,,0.27,23.220000000000002
2015-09-11,100,27.0,,0.27,27.0
2015-09-12,99,27.0,,0.27,26.73
2015-09-13,91,27.0,,0.27,24.57
2015-09-14,83,27.0,,0.27,22.41
2015-09-15,88,27.0,,0.27,23.76
2015-09-16,90,27.0,,0.27,24.3
2015-09-17,87,27.0,,0.27,23.490000000000002
2015-09-18,94,27.0,,0.27,25.380000000000003
2015-09-19,96,27.0,,0.27,25.92
2015-09-20,95,27.0,,0.27,25.650000000000002
2015-09-21,87,27.0,,0.27,23.490000000000002
2015-09-22,94,27.0,,0.27,25.380000000000003
2015-09-23,93,27.0,,0.27,25.110000000000003
2015-09-24,92,27.0,,0.27,24.840000000000003
2015-09-25,84,27.0,,0.27,22.68
2015-09-26,93,27.0,,0.27,25.110000000000003
2015-09-27,94,27.0,,0.27,25.380000000000003
2015-09-28,87,27.0,,0.27,23.490000000000002
2015-09-29,89,27.0,,0.27,24.03
2015-09-30,89,27.0,,0.27,24.03
2015-10-01,48,31.0,False,0.31,14.879999999999999
2015-10-02,48,31.0,,0.31,14.879999999999999
2015-10-03,49,31.0,,0.31,15.19
2015-10-04,52,31.0,,0.31,16.12
2015-10-05,50,31.0,,0.31,15.5
2015-10-06,47,31.0,,0.31,14.57
2015-10-07,51,31.0,,0.31,15.81
2015-10-08,53,31.0,,0.31,16.43
2015-10-09,50,31.0,,0.31,15.5
2015-10-10,53,31.0,,0.31,16.43
2015-10-11,53,31.0,,0.31,16.43
2015-10-12,48,31.0,,0.31,14.879999999999999
2015-10-13,52,31.0,,0.31,16.12
2015-10-14,52,31.0,,0.31,16.12
2015-10-15,52,31.0,,0.31,16.12
2015-10-16,52,31.0,,0.31,16.12
2015-10-17,54,31.0,,0.31,16.74
2015-10-18,56,31.0,,0.31,17.36
2015-10-19,53,31.0,,0.31,16.43
2015-10-20,49,31.0,,0.31,15.19
2015-10-21,56,31.0,,0.31,17.36
2015-10-22,62,31.0,,0.31,19.22
2015-10-23,53,31.0,,0.31,16.43
2015-10-24,69,31.0,,0.31,21.39
2015-10-25,62,31.0,,0.31,19.22
2015-10-26,55,31.0,,0.31,17.05
2015-10-27,65,31.0,,0.31,20.15
2015-10-28,100,31.0,,0.31,31.0
2015-10-29,73,31.0,,0.31,22.63
2015-10-30,57,31.0,,0.31,17.669999999999998
2015-10-31,86,31.0,,0.31,26.66
2015-11-01,98,28.0,False,0.28,27.44
2015-11-02,100,28.0,,0.28,28.000000000000004
2015-11-03,53,28.0,,0.28,14.840000000000002
2015-11-04,50,28.0,,0.28,14.000000000000002
2015-11-05,46,28.0,,0.28,12.88
2015-11-06,48,28.0,,0.28,13.440000000000001
2015-11-07,50,28.0,,0.28,14.000000000000002
2015-11-08,49,28.0,,0.28,13.72
2015-11-09,48,28.0,,0.28,13.440000000000001
2015-11-10,48,28.0,,0.28,13.440000000000001
2015-11-11,47,28.0,,0.28,13.160000000000002
2015-11-12,49,28.0,,0.28,13.72
2015-11-13,49,28.0,,0.28,13.72
2015-11-14,57,28.0,,0.28,15.96
2015-11-15,52,28.0,,0.28,14.560000000000002
2015-11-16,51,28.0,,0.28,14.280000000000001
2015-11-17,50,28.0,,0.28,14.000000000000002
2015-11-18,50,28.0,,0.28,14.000000000000002
2015-11-19,51,28.0,,0.28,14.280000000000001
2015-11-20,49,28.0,,0.28,13.72
2015-11-21,47,28.0,,0.28,13.160000000000002
2015-11-22,48,28.0,,0.28,13.440000000000001
2015-11-23,46,28.0,,0.28,12.88
2015-11-24,45,28.0,,0.28,12.600000000000001
2015-11-25,42,28.0,,0.28,11.760000000000002
2015-11-26,41,28.0,,0.28,11.48
2015-11-27,45,28.0,,0.28,12.600000000000001
2015-11-28,45,28.0,,0.28,12.600000000000001
2015-11-29,48,28.0,,0.28,13.440000000000001
2015-11-30,45,28.0,,0.28,12.600000000000001
2015-12-01,92,26.0,False,0.26,23.92
2015-12-02,92,26.0,,0.26,23.92
2015-12-03,96,26.0,,0.26,24.96
2015-12-04,90,26.0,,0.26,23.400000000000002
2015-12-05,93,26.0,,0.26,24.18
2015-12-06,89,26.0,,0.26,23.14
2015-12-07,92,26.0,,0.26,23.92
2015-12-08,91,26.0,,0.26,23.66
2015-12-09,91,26.0,,0.26,23.66
2015-12-10,92,26.0,,0.26,23.92
2015-12-11,89,26.0,,0.26,23.14
2015-12-12,87,26.0,,0.26,22.62
2015-12-13,92,26.0,,0.26,23.92
2015-12-14,88,26.0,,0.26,22.880000000000003
2015-12-15,88,26.0,,0.26,22.880000000000003
2015-12-16,90,26.0,,0.26,23.400000000000002
2015-12-17,90,26.0,,0.26,23.400000000000002
2015-12-18,87,26.0,,0.26,22.62
2015-12-19,86,26.0,,0.26,22.36
2015-12-20,91,26.0,,0.26,23.66
2015-12-21,88,26.0,,0.26,22.880000000000003
2015-12-22,81,26.0,,0.26,21.060000000000002
2015-12-23,85,26.0,,0.26,22.1
2015-12-24,87,26.0,,0.26,22.62
2015-12-25,88,26.0,,0.26,22.880000000000003
2015-12-26,100,26.0,,0.26,26.0
2015-12-27,91,26.0,,0.26,23.66
2015-12-28,88,26.0,,0.26,22.880000000000003
2015-12-29,90,26.0,,0.26,23.400000000000002
2015-12-30,89,26.0,,0.26,23.14
2015-12-31,89,26.0,,0.26,23.14
2016-01-01,99,25.0,False,0.25,24.75
2016-01-02,100,25.0,,0.25,25.0
2016-01-03,94,25.0,,0.25,23.5
2016-01-04,94,25.0,,0.25,23.5
2016-01-05,88,25.0,,0.25,22.0
2016-01-06,92,25.0,,0.25,23.0
2016-01-07,91,25.0,,0.25,22.75
2016-01-08,91,25.0,,0.25,22.75
2016-01-09,94,25.0,,0.25,23.5
2016-01-10,90,25.0,,0.25,22.5
2016-01-11,90,25.0,,0.25,22.5
2016-01-12,90,25.0,,0.25,22.5
2016-01-13,91,25.0,,0.25,22.75
2016-01-14,86,25.0,,0.25,21.5
2016-01-15,87,25.0,,0.25,21.75
2016-01-16,89,25.0,,0.25,22.25
2016-01-17,90,25.0,,0.25,22.5
2016-01-18,91,25.0,,0.25,22.75
2016-01-19,90,25.0,,0.25,22.5
2016-01-20,89,25.0,,0.25,22.25
2016-01-21,91,25.0,,0.25,22.75
2016-01-22,88,25.0,,0.25,22.0
2016-01-23,94,25.0,,0.25,23.5
2016-01-24,95,25.0,,0.25,23.75
2016-01-25,89,25.0,,0.25,22.25
2016-01-26,92,25.0,,0.25,23.0
2016-01-27,89,25.0,,0.25,22.25
2016-01-28,91,25.0,,0.25,22.75
2016-01-29,88,25.0,,0.25,22.0
2016-01-30,94,25.0,,0.25,23.5
2016-01-31,94,25.0,,0.25,23.5
2016-02-01,84,25.0,False,0.25,21.0
2016-02-02,81,25.0,,0.25,20.25
2016-02-03,83,25.0,,0.25,20.75
2016-02-04,85,25.0,,0.25,21.25
2016-02-05,83,25.0,,0.25,20.75
2016-02-06,83,25.0,,0.25,20.75
2016-02-07,86,25.0,,0.25,21.5
2016-02-08,100,25.0,,0.25,25.0
2016-02-09,88,25.0,,0.25,22.0
2016-02-10,83,25.0,,0.25,20.75
2016-02-11,86,25.0,,0.25,21.5
2016-02-12,81,25.0,,0.25,20.25
2016-02-13,87,25.0,,0.25,21.75
2016-02-14,88,25.0,,0.25,22.0
2016-02-15,84,25.0,,0.25,21.0
2016-02-16,82,25.0,,0.25,20.5
2016-02-17,86,25.0,,0.25,21.5
2016-02-18,87,25.0,,0.25,21.75
2016-02-19,88,25.0,,0.25,22.0
2016-02-20,88,25.0,,0.25,22.0
2016-02-21,91,25.0,,0.25,22.75
2016-02-22,94,25.0,,0.25,23.5
2016-02-23,88,25.0,,0.25,22.0
2016-02-24,84,25.0,,0.25,21.0
2016-02-25,89,25.0,,0.25,22.25
2016-02-26,84,25.0,,0.25,21.0
2016-02-27,84,25.0,,0.25,21.0
2016-02-28,90,25.0,,0.25,22.5
2016-02-29,84,25.0,,0.25,21.0
2016-03-01,81,25.0,False,0.25,20.25
2016-03-02,83,25.0,,0.25,20.75
2016-03-03,87,25.0,,0.25,21.75
2016-03-04,82,25.0,,0.25,20.5
2016-03-05,86,25.0,,0.25,21.5
2016-03-06,85,25.0,,0.25,21.25
2016-03-07,84,25.0,,0.25,21.0
2016-03-08,83,25.0,,0.25,20.75
2016-03-09,86,25.0,,0.25,21.5
2016-03-10,87,25.0,,0.25,21.75
2016-03-11,86,25.0,,0.25,21.5
2016-03-12,88,25.0,,0.25,22.0
2016-03-13,91,25.0,,0.25,22.75
2016-03-14,86,25.0,,0.25,21.5
2016-03-15,86,25.0,,0.25,21.5
2016-03-16,87,25.0,,0.25,21.75
2016-03-17,85,25.0,,0.25,21.25
2016-03-18,87,25.0,,0.25,21.75
2016-03-19,90,25.0,,0.25,22.5
2016-03-20,94,25.0,,0.25,23.5
2016-03-21,90,25.0,,0.25,22.5
2016-03-22,95,25.0,,0.25,23.75
2016-03-23,91,25.0,,0.25,22.75
2016-03-24,88,25.0,,0.25,22.0
2016-03-25,89,25.0,,0.25,22.25
2016-03-26,92,25.0,,0.25,23.0
2016-03-27,100,25.0,,0.25,25.0
2016-03-28,88,25.0,,0.25,22.0
2016-03-29,89,25.0,,0.25,22.25
2016-03-30,92,25.0,,0.25,23.0
2016-03-31,94,25.0,,0.25,23.5
2016-04-01,84,25.0,False,0.25,21.0
2016-04-02,89,25.0,,0.25,22.25
2016-04-03,100,25.0,,0.25,25.0
2016-04-04,84,25.0,,0.25,21.0
2016-04-05,83,25.0,,0.25,20.75
2016-04-06,85,25.0,,0.25,21.25
2016-04-07,82,25.0,,0.25,20.5
2016-04-08,83,25.0,,0.25,20.75
2016-04-09,83,25.0,,0.25,20.75
2016-04-10,85,25.0,,0.25,21.25
2016-04-11,85,25.0,,0.25,21.25
2016-04-12,79,25.0,,0.25,19.75
2016-04-13,81,25.0,,0.25,20.25
2016-04-14,82,25.0,,0.25,20.5
2016-04-15,82,25.0,,0.25,20.5
2016-04-16,79,25.0,,0.25,19.75
2016-04-17,86,25.0,,0.25,21.5
2016-04-18,85,25.0,,0.25,21.25
2016-04-19,81,25.0,,0.25,20.25
2016-04-20,83,25.0,,0.25,20.75
2016-04-21,80,25.0,,0.25,20.0
2016-04-22,83,25.0,,0.25,20.75
2016-04-23,86,25.0,,0.25,21.5
2016-04-24,96,25.0,,0.25,24.0
2016-04-25,85,25.0,,0.25,21.25
2016-04-26,86,25.0,,0.25,21.5
2016-04-27,86,25.0,,0.25,21.5
2016-04-28,84,25.0,,0.25,21.0
2016-04-29,82,25.0,,0.25,20.5
2016-04-30,81,25.0,,0.25,20.25
2016-05-01,94,26.0,False,0.26,24.44
2016-05-02,92,26.0,,0.26,23.92
2016-05-03,87,26.0,,0.26,22.62
2016-05-04,92,26.0,,0.26,23.92
2016-05-05,89,26.0,,0.26,23.14
2016-05-06,87,26.0,,0.26,22.62
2016-05-07,88,26.0,,0.26,22.880000000000003
2016-05-08,94,26.0,,0.26,24.44
2016-05-09,88,26.0,,0.26,22.880000000000003
2016-05-10,89,26.0,,0.26,23.14
2016-05-11,90,26.0,,0.26,23.400000000000002
2016-05-12,91,26.0,,0.26,23.66
2016-05-13,87,26.0,,0.26,22.62
2016-05-14,89,26.0,,0.26,23.14
2016-05-15,96,26.0,,0.26,24.96
2016-05-16,90,26.0,,0.26,23.400000000000002
2016-05-17,89,26.0,,0.26,23.14
2016-05-18,88,26.0,,0.26,22.880000000000003
2016-05-19,89,26.0,,0.26,23.14
2016-05-20,89,26.0,,0.26,23.14
2016-05-21,89,26.0,,0.26,23.14
2016-05-22,97,26.0,,0.26,25.220000000000002
2016-05-23,87,26.0,,0.26,22.62
2016-05-24,84,26.0,,0.26,21.84
2016-05-25,82,26.0,,0.26,21.32
2016-05-26,85,26.0,,0.26,22.1
2016-05-27,88,26.0,,0.26,22.880000000000003
2016-05-28,92,26.0,,0.26,23.92
2016-05-29,95,26.0,,0.26,24.7
2016-05-30,100,26.0,,0.26,26.0
2016-05-31,87,26.0,,0.26,22.62
2016-06-01,69,27.0,False,0.27,18.630000000000003
2016-06-02,71,27.0,,0.27,19.17
2016-06-03,70,27.0,,0.27,18.900000000000002
2016-06-04,82,27.0,,0.27,22.14
2016-06-05,87,27.0,,0.27,23.490000000000002
2016-06-06,73,27.0,,0.27,19.71
2016-06-07,71,27.0,,0.27,19.17
2016-06-08,72,27.0,,0.27,19.44
2016-06-09,71,27.0,,0.27,19.17
2016-06-10,69,27.0,,0.27,18.630000000000003
2016-06-11,73,27.0,,0.27,19.71
2016-06-12,80,27.0,,0.27,21.6
2016-06-13,77,27.0,,0.27,20.790000000000003
2016-06-14,72,27.0,,0.27,19.44
2016-06-15,93,27.0,,0.27,25.110000000000003
2016-06-16,78,27.0,,0.27,21.060000000000002
2016-06-17,73,27.0,,0.27,19.71
2016-06-18,80,27.0,,0.27,21.6
2016-06-19,83,27.0,,0.27,22.41
2016-06-20,74,27.0,,0.27,19.98
2016-06-21,75,27.0,,0.27,20.25
2016-06-22,77,27.0,,0.27,20.790000000000003
2016-06-23,70,27.0,,0.27,18.900000000000002
2016-06-24,74,27.0,,0.27,19.98
2016-06-25,83,27.0,,0.27,22.41
2016-06-26,85,27.0,,0.27,22.950000000000003
2016-06-27,76,27.0,,0.27,20.520000000000003
2016-06-28,69,27.0,,0.27,18.630000000000003
2016-06-29,76,27.0,,0.27,20.520000000000003
2016-06-30,100,27.0,,0.27,27.0
2016-07-01,86,24.0,False,0.24,20.64
2016-07-02,95,24.0,,0.24,22.8
2016-07-03,93,24.0,,0.24,22.32
2016-07-04,90,24.0,,0.24,21.599999999999998
2016-07-05,81,24.0,,0.24,19.439999999999998
2016-07-06,80,24.0,,0.24,19.2
2016-07-07,82,24.0,,0.24,19.68
2016-07-08,82,24.0,,0.24,19.68
