date,revenue_unscaled,revenue_monthly,isPartial,scale,revenue
2013-04-30,43,71.0,,0.71,30.529999999999998
2013-05-01,100,47.0,False,0.47,47.0
2013-05-02,84,47.0,,0.47,39.48
2013-05-03,77,47.0,,0.47,36.19
2013-05-04,28,47.0,,0.47,13.16
2013-05-05,34,47.0,,0.47,15.979999999999999
2013-05-06,79,47.0,,0.47,37.129999999999995
2013-05-07,88,47.0,,0.47,41.36
2013-05-08,76,47.0,,0.47,35.72
2013-05-09,73,47.0,,0.47,34.309999999999995
2013-05-10,71,47.0,,0.47,33.37
2013-05-11,35,47.0,,0.47,16.45
2013-05-12,30,47.0,,0.47,14.1
2013-05-13,84,47.0,,0.47,39.48
2013-05-14,80,47.0,,0.47,37.599999999999994
2013-05-15,83,47.0,,0.47,39.01
2013-05-16,84,47.0,,0.47,39.48
2013-05-17,76,47.0,,0.47,35.72
2013-05-18,26,47.0,,0.47,12.219999999999999
2013-05-19,28,47.0,,0.47,13.16
2013-05-20,75,47.0,,0.47,35.25
2013-05-21,73,47.0,,0.47,34.309999999999995
2013-05-22,65,47.0,,0.47,30.549999999999997
2013-05-23,66,47.0,,0.47,31.02
2013-05-24,62,47.0,,0.47,29.139999999999997
2013-05-25,25,47.0,,0.47,11.75
2013-05-26,24,47.0,,0.47,11.28
2013-05-27,30,47.0,,0.47,14.1
2013-05-28,76,47.0,,0.47,35.72
2013-05-29,75,47.0,,0.47,35.25
2013-05-30,71,47.0,,0.47,33.37
2013-05-31,63,47.0,,0.47,29.61
2013-06-01,30,41.0,False,0.41,12.299999999999999
2013-06-02,36,41.0,,0.41,14.76
2013-06-03,85,41.0,,0.41,34.85
2013-06-04,87,41.0,,0.41,35.669999999999995
2013-06-05,90,41.0,,0.41,36.9
2013-06-06,76,41.0,,0.41,31.159999999999997
2013-06-07,66,41.0,,0.41,27.06
2013-06-08,35,41.0,,0.41,14.35
2013-06-09,33,41.0,,0.41,13.53
2013-06-10,95,41.0,,0.41,38.949999999999996
2013-06-11,91,41.0,,0.41,37.309999999999995
2013-06-12,87,41.0,,0.41,35.669999999999995
2013-06-13,82,41.0,,0.41,33.62
2013-06-14,82,41.0,,0.41,33.62
2013-06-15,36,41.0,,0.41,14.76
2013-06-16,34,41.0,,0.41,13.94
2013-06-17,100,41.0,,0.41,41.0
2013-06-18,82,41.0,,0.41,33.62
2013-06-19,91,41.0,,0.41,37.309999999999995
2013-06-20,86,41.0,,0.41,35.26
2013-06-21,74,41.0,,0.41,30.34
2013-06-22,39,41.0,,0.41,15.989999999999998
2013-06-23,37,41.0,,0.41,15.17
2013-06-24,85,41.0,,0.41,34.85
2013-06-25,74,41.0,,0.41,30.34
2013-06-26,81,41.0,,0.41,33.21
2013-06-27,82,41.0,,0.41,33.62
2013-06-28,71,41.0,,0.41,29.11
2013-06-29,31,41.0,,0.41,12.709999999999999
2013-06-30,38,41.0,,0.41,15.579999999999998
2013-07-01,81,42.0,False,0.42,34.019999999999996
2013-07-02,92,42.0,,0.42,38.64
2013-07-03,71,42.0,,0.42,29.82
2013-07-04,25,42.0,,0.42,10.5
2013-07-05,58,42.0,,0.42,24.36
2013-07-06,31,42.0,,0.42,13.02
2013-07-07,36,42.0,,0.42,15.12
2013-07-08,92,42.0,,0.42,38.64
2013-07-09,93,42.0,,0.42,39.059999999999995
2013-07-10,88,42.0,,0.42,36.96
2013-07-11,91,42.0,,0.42,38.22
2013-07-12,78,42.0,,0.42,32.76
2013-07-13,34,42.0,,0.42,14.28
2013-07-14,32,42.0,,0.42,13.44
2013-07-15,96,42.0,,0.42,40.32
2013-07-16,97,42.0,,0.42,40.74
2013-07-17,90,42.0,,0.42,37.8
2013-07-18,93,42.0,,0.42,39.059999999999995
2013-07-19,90,42.0,,0.42,37.8
2013-07-20,37,42.0,,0.42,15.54
2013-07-21,34,42.0,,0.42,14.28
2013-07-22,90,42.0,,0.42,37.8
2013-07-23,93,42.0,,0.42,39.059999999999995
2013-07-24,100,42.0,,0.42,42.0
2013-07-25,90,42.0,,0.42,37.8
2013-07-26,79,42.0,,0.42,33.18
2013-07-27,36,42.0,,0.42,15.12
2013-07-28,36,42.0,,0.42,15.12
2013-07-29,92,42.0,,0.42,38.64
2013-07-30,91,42.0,,0.42,38.22
2013-07-31,99,42.0,,0.42,41.58
2013-08-01,89,39.0,False,0.39,34.71
2013-08-02,77,39.0,,0.39,30.03
2013-08-03,44,39.0,,0.39,17.16
2013-08-04,38,39.0,,0.39,14.82
2013-08-05,91,39.0,,0.39,35.49
2013-08-06,83,39.0,,0.39,32.370000000000005
2013-08-07,87,39.0,,0.39,33.93
2013-08-08,78,39.0,,0.39,30.42
2013-08-09,80,39.0,,0.39,31.200000000000003
2013-08-10,35,39.0,,0.39,13.65
2013-08-11,39,39.0,,0.39,15.21
2013-08-12,84,39.0,,0.39,32.76
2013-08-13,89,39.0,,0.39,34.71
2013-08-14,95,39.0,,0.39,37.050000000000004
2013-08-15,100,39.0,,0.39,39.0
2013-08-16,83,39.0,,0.39,32.370000000000005
2013-08-17,35,39.0,,0.39,13.65
2013-08-18,35,39.0,,0.39,13.65
2013-08-19,94,39.0,,0.39,36.660000000000004
2013-08-20,95,39.0,,0.39,37.050000000000004
2013-08-21,84,39.0,,0.39,32.76
2013-08-22,83,39.0,,0.39,32.370000000000005
2013-08-23,78,39.0,,0.39,30.42
2013-08-24,35,39.0,,0.39,13.65
2013-08-25,37,39.0,,0.39,14.43
2013-08-26,76,39.0,,0.39,29.64
2013-08-27,87,39.0,,0.39,33.93
2013-08-28,87,39.0,,0.39,33.93
2013-08-29,78,39.0,,0.39,30.42
2013-08-30,79,39.0,,0.39,30.810000000000002
2013-08-31,36,39.0,,0.39,14.040000000000001
2013-09-01,31,43.0,False,0.43,13.33
2013-09-02,36,43.0,,0.43,15.48
2013-09-03,79,43.0,,0.43,33.97
2013-09-04,87,43.0,,0.43,37.41
2013-09-05,82,43.0,,0.43,35.26
2013-09-06,77,43.0,,0.43,33.11
2013-09-07,39,43.0,,0.43,16.77
2013-09-08,37,43.0,,0.43,15.91
2013-09-09,93,43.0,,0.43,39.99
2013-09-10,87,43.0,,0.43,37.41
2013-09-11,89,43.0,,0.43,38.269999999999996
2013-09-12,80,43.0,,0.43,34.4
2013-09-13,84,43.0,,0.43,36.12
2013-09-14,40,43.0,,0.43,17.2
2013-09-15,47,43.0,,0.43,20.21
2013-09-16,94,43.0,,0.43,40.42
2013-09-17,89,43.0,,0.43,38.269999999999996
2013-09-18,93,43.0,,0.43,39.99
2013-09-19,91,43.0,,0.43,39.13
2013-09-20,90,43.0,,0.43,38.7
2013-09-21,38,43.0,,0.43,16.34
2013-09-22,42,43.0,,0.43,18.06
2013-09-23,86,43.0,,0.43,36.98
2013-09-24,95,43.0,,0.43,40.85
2013-09-25,98,43.0,,0.43,42.14
2013-09-26,95,43.0,,0.43,40.85
2013-09-27,85,43.0,,0.43,36.55
2013-09-28,40,43.0,,0.43,17.2
2013-09-29,40,43.0,,0.43,17.2
2013-09-30,100,43.0,,0.43,43.0
2013-10-01,100,47.0,False,0.47,47.0
2013-10-02,86,47.0,,0.47,40.419999999999995
2013-10-03,81,47.0,,0.47,38.07
2013-10-04,70,47.0,,0.47,32.9
2013-10-05,28,47.0,,0.47,13.16
2013-10-06,47,47.0,,0.47,22.09
2013-10-07,89,47.0,,0.47,41.83
2013-10-08,88,47.0,,0.47,41.36
2013-10-09,89,47.0,,0.47,41.83
2013-10-10,92,47.0,,0.47,43.239999999999995
2013-10-11,68,47.0,,0.47,31.959999999999997
2013-10-12,40,47.0,,0.47,18.799999999999997
2013-10-13,43,47.0,,0.47,20.209999999999997
2013-10-14,83,47.0,,0.47,39.01
2013-10-15,100,47.0,,0.47,47.0
2013-10-16,100,47.0,,0.47,47.0
2013-10-17,93,47.0,,0.47,43.71
2013-10-18,87,47.0,,0.47,40.89
2013-10-19,31,47.0,,0.47,14.569999999999999
2013-10-20,41,47.0,,0.47,19.27
2013-10-21,98,47.0,,0.47,46.059999999999995
2013-10-22,77,47.0,,0.47,36.19
2013-10-23,83,47.0,,0.47,39.01
2013-10-24,85,47.0,,0.47,39.949999999999996
2013-10-25,57,47.0,,0.47,26.79
2013-10-26,36,47.0,,0.47,16.919999999999998
2013-10-27,39,47.0,,0.47,18.33
2013-10-28,81,47.0,,0.47,38.07
2013-10-29,75,47.0,,0.47,35.25
2013-10-30,89,47.0,,0.47,41.83
2013-10-31,81,47.0,,0.47,38.07
2013-11-01,81,41.0,False,0.41,33.21
2013-11-02,31,41.0,,0.41,12.709999999999999
2013-11-03,41,41.0,,0.41,16.81
2013-11-04,83,41.0,,0.41,34.03
2013-11-05,91,41.0,,0.41,37.309999999999995
2013-11-06,91,41.0,,0.41,37.309999999999995
2013-11-07,85,41.0,,0.41,34.85
2013-11-08,75,41.0,,0.41,30.749999999999996
2013-11-09,38,41.0,,0.41,15.579999999999998
2013-11-10,41,41.0,,0.41,16.81
2013-11-11,80,41.0,,0.41,32.8
2013-11-12,86,41.0,,0.41,35.26
2013-11-13,83,41.0,,0.41,34.03
2013-11-14,80,41.0,,0.41,32.8
2013-11-15,70,41.0,,0.41,28.7
2013-11-16,45,41.0,,0.41,18.45
2013-11-17,42,41.0,,0.41,17.22
2013-11-18,100,41.0,,0.41,41.0
2013-11-19,91,41.0,,0.41,37.309999999999995
2013-11-20,93,41.0,,0.41,38.129999999999995
2013-11-21,95,41.0,,0.41,38.949999999999996
2013-11-22,74,41.0,,0.41,30.34
2013-11-23,28,41.0,,0.41,11.479999999999999
2013-11-24,39,41.0,,0.41,15.989999999999998
2013-11-25,78,41.0,,0.41,31.979999999999997
2013-11-26,71,41.0,,0.41,29.11
2013-11-27,64,41.0,,0.41,26.24
2013-11-28,22,41.0,,0.41,9.02
2013-11-29,32,41.0,,0.41,13.12
2013-11-30,27,41.0,,0.41,11.069999999999999
2013-12-01,33,37.0,False,0.37,12.209999999999999
2013-12-02,88,37.0,,0.37,32.56
2013-12-03,98,37.0,,0.37,36.26
2013-12-04,100,37.0,,0.37,37.0
2013-12-05,89,37.0,,0.37,32.93
2013-12-06,73,37.0,,0.37,27.009999999999998
2013-12-07,36,37.0,,0.37,13.32
2013-12-08,39,37.0,,0.37,14.43
2013-12-09,88,37.0,,0.37,32.56
2013-12-10,94,37.0,,0.37,34.78
2013-12-11,94,37.0,,0.37,34.78
2013-12-12,88,37.0,,0.37,32.56
2013-12-13,84,37.0,,0.37,31.08
2013-12-14,35,37.0,,0.37,12.95
2013-12-15,39,37.0,,0.37,14.43
2013-12-16,83,37.0,,0.37,30.71
2013-12-17,84,37.0,,0.37,31.08
2013-12-18,86,37.0,,0.37,31.82
2013-12-19,90,37.0,,0.37,33.3
2013-12-20,73,37.0,,0.37,27.009999999999998
2013-12-21,28,37.0,,0.37,10.36
2013-12-22,27,37.0,,0.37,9.99
2013-12-23,61,37.0,,0.37,22.57
2013-12-24,35,37.0,,0.37,12.95
2013-12-25,20,37.0,,0.37,7.4
2013-12-26,55,37.0,,0.37,20.35
2013-12-27,60,37.0,,0.37,22.2
2013-12-28,33,37.0,,0.37,12.209999999999999
2013-12-29,29,37.0,,0.37,10.73
2013-12-30,76,37.0,,0.37,28.12
2013-12-31,68,37.0,,0.37,25.16
2014-01-01,23,50.0,False,0.5,11.5
2014-01-02,51,50.0,,0.5,25.5
2014-01-03,53,50.0,,0.5,26.5
2014-01-04,24,50.0,,0.5,12.0
2014-01-05,28,50.0,,0.5,14.0
2014-01-06,58,50.0,,0.5,29.0
2014-01-07,62,50.0,,0.5,31.0
2014-01-08,58,50.0,,0.5,29.0
2014-01-09,68,50.0,,0.5,34.0
2014-01-10,62,50.0,,0.5,31.0
2014-01-11,27,50.0,,0.5,13.5
2014-01-12,29,50.0,,0.5,14.5
2014-01-13,79,50.0,,0.5,39.5
2014-01-14,81,50.0,,0.5,40.5
2014-01-15,79,50.0,,0.5,39.5
2014-01-16,76,50.0,,0.5,38.0
2014-01-17,77,50.0,,0.5,38.5
2014-01-18,36,50.0,,0.5,18.0
2014-01-19,28,50.0,,0.5,14.0
2014-01-20,59,50.0,,0.5,29.5
2014-01-21,69,50.0,,0.5,34.5
2014-01-22,76,50.0,,0.5,38.0
2014-01-23,70,50.0,,0.5,35.0
2014-01-24,83,50.0,,0.5,41.5
2014-01-25,41,50.0,,0.5,20.5
2014-01-26,40,50.0,,0.5,20.0
2014-01-27,82,50.0,,0.5,41.0
2014-01-28,80,50.0,,0.5,40.0
2014-01-29,89,50.0,,0.5,44.5
2014-01-30,90,50.0,,0.5,45.0
2014-01-31,100,50.0,,0.5,50.0
2014-02-01,45,75.0,False,0.75,33.75
2014-02-02,48,75.0,,0.75,36.0
2014-02-03,78,75.0,,0.75,58.5
2014-02-04,91,75.0,,0.75,68.25
2014-02-05,88,75.0,,0.75,66.0
2014-02-06,100,75.0,,0.75,75.0
2014-02-07,86,75.0,,0.75,64.5
2014-02-08,66,75.0,,0.75,49.5
2014-02-09,57,75.0,,0.75,42.75
2014-02-10,90,75.0,,0.75,67.5
2014-02-11,95,75.0,,0.75,71.25
2014-02-12,84,75.0,,0.75,63.0
2014-02-13,80,75.0,,0.75,60.0
2014-02-14,80,75.0,,0.75,60.0
2014-02-15,54,75.0,,0.75,40.5
2014-02-16,47,75.0,,0.75,35.25
2014-02-17,81,75.0,,0.75,60.75
2014-02-18,95,75.0,,0.75,71.25
2014-02-19,88,75.0,,0.75,66.0
2014-02-20,90,75.0,,0.75,67.5
2014-02-21,85,75.0,,0.75,63.75
2014-02-22,51,75.0,,0.75,38.25
2014-02-23,55,75.0,,0.75,41.25
2014-02-24,86,75.0,,0.75,64.5
2014-02-25,90,75.0,,0.75,67.5
2014-02-26,83,75.0,,0.75,62.25
2014-02-27,86,75.0,,0.75,64.5
2014-02-28,80,75.0,,0.75,60.0
2014-03-01,54,65.0,False,0.65,35.1
2014-03-02,52,65.0,,0.65,33.800000000000004
2014-03-03,89,65.0,,0.65,57.85
2014-03-04,91,65.0,,0.65,59.15
2014-03-05,90,65.0,,0.65,58.5
2014-03-06,95,65.0,,0.65,61.75
2014-03-07,87,65.0,,0.65,56.550000000000004
2014-03-08,53,65.0,,0.65,34.45
2014-03-09,49,65.0,,0.65,31.85
2014-03-10,92,65.0,,0.65,59.800000000000004
2014-03-11,92,65.0,,0.65,59.800000000000004
2014-03-12,89,65.0,,0.65,57.85
2014-03-13,98,65.0,,0.65,63.7
2014-03-14,94,65.0,,0.65,61.1
2014-03-15,50,65.0,,0.65,32.5
2014-03-16,51,65.0,,0.65,33.15
2014-03-17,100,65.0,,0.65,65.0
2014-03-18,97,65.0,,0.65,63.050000000000004
2014-03-19,91,65.0,,0.65,59.15
2014-03-20,90,65.0,,0.65,58.5
2014-03-21,81,65.0,,0.65,52.65
2014-03-22,46,65.0,,0.65,29.900000000000002
2014-03-23,47,65.0,,0.65,30.55
2014-03-24,100,65.0,,0.65,65.0
2014-03-25,96,65.0,,0.65,62.400000000000006
2014-03-26,95,65.0,,0.65,61.75
2014-03-27,94,65.0,,0.65,61.1
2014-03-28,84,65.0,,0.65,54.6
2014-03-29,54,65.0,,0.65,35.1
2014-03-30,52,65.0,,0.65,33.800000000000004
2014-03-31,95,65.0,,0.65,61.75
2014-04-01,48,73.0,False,0.73,35.04
2014-04-02,47,73.0,,0.73,34.31
2014-04-03,47,73.0,,0.73,34.31
2014-04-04,47,73.0,,0.73,34.31
2014-04-05,31,73.0,,0.73,22.63
2014-04-06,27,73.0,,0.73,19.71
2014-04-07,51,73.0,,0.73,37.23
2014-04-08,53,73.0,,0.73,38.69
2014-04-09,55,73.0,,0.73,40.15
2014-04-10,54,73.0,,0.73,39.42
2014-04-11,58,73.0,,0.73,42.339999999999996
2014-04-12,33,73.0,,0.73,24.09
2014-04-13,41,73.0,,0.73,29.93
2014-04-14,87,73.0,,0.73,63.51
2014-04-15,100,73.0,,0.73,73.0
2014-04-16,56,73.0,,0.73,40.879999999999995
2014-04-17,44,73.0,,0.73,32.12
2014-04-18,35,73.0,,0.73,25.55
2014-04-19,20,73.0,,0.73,14.6
2014-04-20,15,73.0,,0.73,10.95
2014-04-21,45,73.0,,0.73,32.85
2014-04-22,45,73.0,,0.73,32.85
2014-04-23,45,73.0,,0.73,32.85
2014-04-24,46,73.0,,0.73,33.58
2014-04-25,38,73.0,,0.73,27.74
2014-04-26,17,73.0,,0.73,12.41
2014-04-27,20,73.0,,0.73,14.6
2014-04-28,43,73.0,,0.73,31.39
2014-04-29,44,73.0,,0.73,32.12
2014-04-30,43,73.0,,0.73,31.39
2014-05-01,96,47.0,False,0.47,45.12
2014-05-02,95,47.0,,0.47,44.65
2014-05-03,39,47.0,,0.47,18.33
2014-05-04,42,47.0,,0.47,19.74
2014-05-05,95,47.0,,0.47,44.65
2014-05-06,93,47.0,,0.47,43.71
2014-05-07,96,47.0,,0.47,45.12
2014-05-08,89,47.0,,0.47,41.83
2014-05-09,78,47.0,,0.47,36.66
2014-05-10,33,47.0,,0.47,15.51
2014-05-11,32,47.0,,0.47,15.04
2014-05-12,100,47.0,,0.47,47.0
2014-05-13,98,47.0,,0.47,46.059999999999995
2014-05-14,92,47.0,,0.47,43.239999999999995
2014-05-15,93,47.0,,0.47,43.71
2014-05-16,81,47.0,,0.47,38.07
2014-05-17,36,47.0,,0.47,16.919999999999998
2014-05-18,40,47.0,,0.47,18.799999999999997
2014-05-19,86,47.0,,0.47,40.419999999999995
2014-05-20,94,47.0,,0.47,44.18
2014-05-21,79,47.0,,0.47,37.129999999999995
2014-05-22,81,47.0,,0.47,38.07
2014-05-23,69,47.0,,0.47,32.43
2014-05-24,30,47.0,,0.47,14.1
2014-05-25,32,47.0,,0.47,15.04
2014-05-26,42,47.0,,0.47,19.74
2014-05-27,85,47.0,,0.47,39.949999999999996
2014-05-28,95,47.0,,0.47,44.65
2014-05-29,81,47.0,,0.47,38.07
2014-05-30,83,47.0,,0.47,39.01
2014-05-31,49,47.0,,0.47,23.029999999999998
2014-06-01,40,45.0,False,0.45,18.0
2014-06-02,85,45.0,,0.45,38.25
2014-06-03,95,45.0,,0.45,42.75
2014-06-04,91,45.0,,0.45,40.95
2014-06-05,85,45.0,,0.45,38.25
2014-06-06,78,45.0,,0.45,35.1
2014-06-07,49,45.0,,0.45,22.05
2014-06-08,37,45.0,,0.45,16.650000000000002
2014-06-09,87,45.0,,0.45,39.15
2014-06-10,100,45.0,,0.45,45.0
2014-06-11,98,45.0,,0.45,44.1
2014-06-12,90,45.0,,0.45,40.5
2014-06-13,83,45.0,,0.45,37.35
2014-06-14,43,45.0,,0.45,19.35
2014-06-15,33,45.0,,0.45,14.85
2014-06-16,94,45.0,,0.45,42.300000000000004
2014-06-17,93,45.0,,0.45,41.85
2014-06-18,82,45.0,,0.45,36.9
2014-06-19,92,45.0,,0.45,41.4
2014-06-20,86,45.0,,0.45,38.7
2014-06-21,39,45.0,,0.45,17.55
2014-06-22,29,45.0,,0.45,13.05
2014-06-23,90,45.0,,0.45,40.5
2014-06-24,89,45.0,,0.45,40.050000000000004
2014-06-25,94,45.0,,0.45,42.300000000000004
2014-06-26,76,45.0,,0.45,34.2
2014-06-27,76,45.0,,0.45,34.2
2014-06-28,32,45.0,,0.45,14.4
2014-06-29,33,45.0,,0.45,14.85
2014-06-30,77,45.0,,0.45,34.65
2014-07-01,77,45.0,False,0.45,34.65
2014-07-02,88,45.0,,0.45,39.6
2014-07-03,59,45.0,,0.45,26.55
2014-07-04,26,45.0,,0.45,11.700000000000001
2014-07-05,29,45.0,,0.45,13.05
2014-07-06,35,45.0,,0.45,15.75
2014-07-07,76,45.0,,0.45,34.2
2014-07-08,92,45.0,,0.45,41.4
2014-07-09,64,45.0,,0.45,28.8
2014-07-10,82,45.0,,0.45,36.9
2014-07-11,68,45.0,,0.45,30.6
2014-07-12,24,45.0,,0.45,10.8
2014-07-13,33,45.0,,0.45,14.85
2014-07-14,91,45.0,,0.45,40.95
2014-07-15,82,45.0,,0.45,36.9
2014-07-16,87,45.0,,0.45,39.15
2014-07-17,85,45.0,,0.45,38.25
2014-07-18,89,45.0,,0.45,40.050000000000004
2014-07-19,31,45.0,,0.45,13.950000000000001
2014-07-20,32,45.0,,0.45,14.4
2014-07-21,100,45.0,,0.45,45.0
2014-07-22,77,45.0,,0.45,34.65
2014-07-23,89,45.0,,0.45,40.050000000000004
2014-07-24,91,45.0,,0.45,40.95
2014-07-25,74,45.0,,0.45,33.300000000000004
2014-07-26,31,45.0,,0.45,13.950000000000001
2014-07-27,34,45.0,,0.45,15.3
2014-07-28,86,45.0,,0.45,38.7
2014-07-29,93,45.0,,0.45,41.85
2014-07-30,88,45.0,,0.45,39.6
2014-07-31,74,45.0,,0.45,33.300000000000004
2014-08-01,87,39.0,False,0.39,33.93
2014-08-02,38,39.0,,0.39,14.82
2014-08-03,41,39.0,,0.39,15.99
2014-08-04,80,39.0,,0.39,31.200000000000003
2014-08-05,97,39.0,,0.39,37.83
2014-08-06,100,39.0,,0.39,39.0
2014-08-07,88,39.0,,0.39,34.32
2014-08-08,76,39.0,,0.39,29.64
2014-08-09,31,39.0,,0.39,12.09
2014-08-10,36,39.0,,0.39,14.040000000000001
2014-08-11,87,39.0,,0.39,33.93
2014-08-12,84,39.0,,0.39,32.76
2014-08-13,83,39.0,,0.39,32.370000000000005
2014-08-14,90,39.0,,0.39,35.1
2014-08-15,77,39.0,,0.39,30.03
2014-08-16,34,39.0,,0.39,13.26
2014-08-17,31,39.0,,0.39,12.09
2014-08-18,83,39.0,,0.39,32.370000000000005
2014-08-19,84,39.0,,0.39,32.76
2014-08-20,95,39.0,,0.39,37.050000000000004
2014-08-21,82,39.0,,0.39,31.98
2014-08-22,78,39.0,,0.39,30.42
2014-08-23,36,39.0,,0.39,14.040000000000001
2014-08-24,35,39.0,,0.39,13.65
2014-08-25,84,39.0,,0.39,32.76
2014-08-26,82,39.0,,0.39,31.98
2014-08-27,98,39.0,,0.39,38.22
2014-08-28,92,39.0,,0.39,35.88
2014-08-29,73,39.0,,0.39,28.470000000000002
2014-08-30,35,39.0,,0.39,13.65
2014-08-31,35,39.0,,0.39,13.65
2014-09-01,42,49.0,False,0.49,20.58
2014-09-02,91,49.0,,0.49,44.589999999999996
2014-09-03,77,49.0,,0.49,37.73
2014-09-04,80,49.0,,0.49,39.2
2014-09-05,76,49.0,,0.49,37.24
2014-09-06,43,49.0,,0.49,21.07
2014-09-07,39,49.0,,0.49,19.11
2014-09-08,80,49.0,,0.49,39.2
2014-09-09,88,49.0,,0.49,43.12
2014-09-10,89,49.0,,0.49,43.61
2014-09-11,89,49.0,,0.49,43.61
2014-09-12,82,49.0,,0.49,40.18
2014-09-13,36,49.0,,0.49,17.64
2014-09-14,39,49.0,,0.49,19.11
2014-09-15,100,49.0,,0.49,49.0
2014-09-16,99,49.0,,0.49,48.51
2014-09-17,83,49.0,,0.49,40.67
2014-09-18,88,49.0,,0.49,43.12
2014-09-19,89,49.0,,0.49,43.61
2014-09-20,35,49.0,,0.49,17.15
2014-09-21,38,49.0,,0.49,18.62
2014-09-22,90,49.0,,0.49,44.1
2014-09-23,92,49.0,,0.49,45.08
2014-09-24,93,49.0,,0.49,45.57
2014-09-25,83,49.0,,0.49,40.67
2014-09-26,84,49.0,,0.49,41.16
2014-09-27,43,49.0,,0.49,21.07
2014-09-28,43,49.0,,0.49,21.07
2014-09-29,88,49.0,,0.49,43.12
2014-09-30,86,49.0,,0.49,42.14
2014-10-01,89,51.0,False,0.51,45.39
2014-10-02,78,51.0,,0.51,39.78
2014-10-03,71,51.0,,0.51,36.21
2014-10-04,33,51.0,,0.51,16.830000000000002
2014-10-05,33,51.0,,0.51,16.830000000000002
2014-10-06,81,51.0,,0.51,41.31
2014-10-07,95,51.0,,0.51,48.45
2014-10-08,81,51.0,,0.51,41.31
2014-10-09,82,51.0,,0.51,41.82
2014-10-10,75,51.0,,0.51,38.25
