date,profit_unscaled,profit_monthly,isPartial,scale,profit
2020-08-10,79,72.0,,0.72,56.879999999999995
2020-08-11,83,72.0,,0.72,59.76
2020-08-12,86,72.0,,0.72,61.919999999999995
2020-08-13,80,72.0,,0.72,57.599999999999994
2020-08-14,74,72.0,,0.72,53.28
2020-08-15,57,72.0,,0.72,41.04
2020-08-16,60,72.0,,0.72,43.199999999999996
2020-08-17,80,72.0,,0.72,57.599999999999994
2020-08-18,77,72.0,,0.72,55.44
2020-08-19,90,72.0,,0.72,64.8
2020-08-20,100,72.0,,0.72,72.0
2020-08-21,79,72.0,,0.72,56.879999999999995
2020-08-22,58,72.0,,0.72,41.76
2020-08-23,63,72.0,,0.72,45.36
2020-08-24,75,72.0,,0.72,54.0
2020-08-25,86,72.0,,0.72,61.919999999999995
2020-08-26,93,72.0,,0.72,66.96
2020-08-27,83,72.0,,0.72,59.76
2020-08-28,84,72.0,,0.72,60.48
2020-08-29,60,72.0,,0.72,43.199999999999996
2020-08-30,63,72.0,,0.72,45.36
2020-08-31,100,72.0,,0.72,72.0
2020-09-01,85,82.0,False,0.82,69.7
2020-09-02,90,82.0,,0.82,73.8
2020-09-03,77,82.0,,0.82,63.13999999999999
2020-09-04,80,82.0,,0.82,65.6
2020-09-05,64,82.0,,0.82,52.48
2020-09-06,66,82.0,,0.82,54.12
2020-09-07,60,82.0,,0.82,49.199999999999996
2020-09-08,81,82.0,,0.82,66.42
2020-09-09,76,82.0,,0.82,62.31999999999999
2020-09-10,90,82.0,,0.82,73.8
2020-09-11,74,82.0,,0.82,60.68
2020-09-12,69,82.0,,0.82,56.58
2020-09-13,70,82.0,,0.82,57.4
2020-09-14,82,82.0,,0.82,67.24
2020-09-15,100,82.0,,0.82,82.0
2020-09-16,93,82.0,,0.82,76.25999999999999
2020-09-17,92,82.0,,0.82,75.44
2020-09-18,83,82.0,,0.82,68.06
2020-09-19,58,82.0,,0.82,47.559999999999995
2020-09-20,56,82.0,,0.82,45.919999999999995
2020-09-21,89,82.0,,0.82,72.97999999999999
2020-09-22,93,82.0,,0.82,76.25999999999999
2020-09-23,99,82.0,,0.82,81.17999999999999
2020-09-24,91,82.0,,0.82,74.61999999999999
2020-09-25,82,82.0,,0.82,67.24
2020-09-26,47,82.0,,0.82,38.54
2020-09-27,46,82.0,,0.82,37.72
2020-09-28,78,82.0,,0.82,63.959999999999994
2020-09-29,90,82.0,,0.82,73.8
2020-09-30,82,82.0,,0.82,67.24
2020-10-01,88,79.0,False,0.79,69.52000000000001
2020-10-02,86,79.0,,0.79,67.94
2020-10-03,52,79.0,,0.79,41.08
2020-10-04,71,79.0,,0.79,56.09
2020-10-05,94,79.0,,0.79,74.26
2020-10-06,91,79.0,,0.79,71.89
2020-10-07,100,79.0,,0.79,79.0
2020-10-08,98,79.0,,0.79,77.42
2020-10-09,81,79.0,,0.79,63.99
2020-10-10,64,79.0,,0.79,50.56
2020-10-11,69,79.0,,0.79,54.510000000000005
2020-10-12,91,79.0,,0.79,71.89
2020-10-13,92,79.0,,0.79,72.68
2020-10-14,94,79.0,,0.79,74.26
2020-10-15,92,79.0,,0.79,72.68
2020-10-16,83,79.0,,0.79,65.57000000000001
2020-10-17,63,79.0,,0.79,49.77
2020-10-18,61,79.0,,0.79,48.190000000000005
2020-10-19,89,79.0,,0.79,70.31
2020-10-20,95,79.0,,0.79,75.05
2020-10-21,91,79.0,,0.79,71.89
2020-10-22,99,79.0,,0.79,78.21000000000001
2020-10-23,82,79.0,,0.79,64.78
2020-10-24,59,79.0,,0.79,46.61
2020-10-25,64,79.0,,0.79,50.56
2020-10-26,96,79.0,,0.79,75.84
2020-10-27,81,79.0,,0.79,63.99
2020-10-28,94,79.0,,0.79,74.26
2020-10-29,94,79.0,,0.79,74.26
2020-10-30,79,79.0,,0.79,62.410000000000004
2020-10-31,58,79.0,,0.79,45.82
2020-11-01,56,72.0,True,0.72,40.32
2020-11-02,80,72.0,,0.72,57.599999999999994
2020-11-03,72,72.0,,0.72,51.839999999999996
2020-11-04,54,72.0,,0.72,38.879999999999995
2020-11-05,60,72.0,,0.72,43.199999999999996
2020-11-06,63,72.0,,0.72,45.36
2020-11-07,51,72.0,,0.72,36.72
2020-11-08,70,72.0,,0.72,50.4
2020-11-09,93,72.0,,0.72,66.96
2020-11-10,87,72.0,,0.72,62.64
2020-11-11,90,72.0,,0.72,64.8
2020-11-12,86,72.0,,0.72,61.919999999999995
2020-11-13,83,72.0,,0.72,59.76
2020-11-14,60,72.0,,0.72,43.199999999999996
2020-11-15,56,72.0,,0.72,40.32
2020-11-16,77,72.0,,0.72,55.44
2020-11-17,88,72.0,,0.72,63.36
2020-11-18,96,72.0,,0.72,69.12
2020-11-19,100,72.0,,0.72,72.0
2020-11-20,75,72.0,,0.72,54.0
2020-11-21,59,72.0,,0.72,42.48
2020-11-22,52,72.0,,0.72,37.44
2020-11-23,76,72.0,,0.72,54.72
2020-11-24,83,72.0,,0.72,59.76
2020-11-25,63,72.0,,0.72,45.36
2020-11-26,51,72.0,,0.72,36.72
2020-11-27,52,72.0,,0.72,37.44
2020-11-28,46,72.0,,0.72,33.12
2020-11-29,59,72.0,,0.72,42.48
