date,return_unscaled,return_monthly,isPartial,scale,return
2014-12-17,97,64.0,,0.64,62.08
2014-12-18,99,64.0,,0.64,63.36
2014-12-19,95,64.0,,0.64,60.800000000000004
2014-12-20,75,64.0,,0.64,48.0
2014-12-21,66,64.0,,0.64,42.24
2014-12-22,82,64.0,,0.64,52.480000000000004
2014-12-23,81,64.0,,0.64,51.84
2014-12-24,72,64.0,,0.64,46.08
2014-12-25,73,64.0,,0.64,46.72
2014-12-26,100,64.0,,0.64,64.0
2014-12-27,88,64.0,,0.64,56.32
2014-12-28,86,64.0,,0.64,55.04
2014-12-29,100,64.0,,0.64,64.0
2014-12-30,97,64.0,,0.64,62.08
2014-12-31,89,64.0,,0.64,56.96
2015-01-01,57,76.0,False,0.76,43.32
2015-01-02,67,76.0,,0.76,50.92
2015-01-03,66,76.0,,0.76,50.160000000000004
2015-01-04,64,76.0,,0.76,48.64
2015-01-05,85,76.0,,0.76,64.6
2015-01-06,76,76.0,,0.76,57.76
2015-01-07,74,76.0,,0.76,56.24
2015-01-08,75,76.0,,0.76,57.0
2015-01-09,77,76.0,,0.76,58.52
2015-01-10,63,76.0,,0.76,47.88
2015-01-11,62,76.0,,0.76,47.12
2015-01-12,75,76.0,,0.76,57.0
2015-01-13,74,76.0,,0.76,56.24
2015-01-14,82,76.0,,0.76,62.32
2015-01-15,70,76.0,,0.76,53.2
2015-01-16,78,76.0,,0.76,59.28
2015-01-17,63,76.0,,0.76,47.88
2015-01-18,60,76.0,,0.76,45.6
2015-01-19,65,76.0,,0.76,49.4
2015-01-20,83,76.0,,0.76,63.08
2015-01-21,83,76.0,,0.76,63.08
2015-01-22,88,76.0,,0.76,66.88
2015-01-23,88,76.0,,0.76,66.88
2015-01-24,74,76.0,,0.76,56.24
2015-01-25,73,76.0,,0.76,55.480000000000004
2015-01-26,86,76.0,,0.76,65.36
2015-01-27,100,76.0,,0.76,76.0
2015-01-28,97,76.0,,0.76,73.72
2015-01-29,97,76.0,,0.76,73.72
2015-01-30,98,76.0,,0.76,74.48
2015-01-31,87,76.0,,0.76,66.12
2015-02-01,74,82.0,False,0.82,60.68
2015-02-02,88,82.0,,0.82,72.16
2015-02-03,100,82.0,,0.82,82.0
2015-02-04,91,82.0,,0.82,74.61999999999999
2015-02-05,90,82.0,,0.82,73.8
2015-02-06,92,82.0,,0.82,75.44
2015-02-07,78,82.0,,0.82,63.959999999999994
2015-02-08,76,82.0,,0.82,62.31999999999999
2015-02-09,91,82.0,,0.82,74.61999999999999
2015-02-10,90,82.0,,0.82,73.8
2015-02-11,85,82.0,,0.82,69.7
2015-02-12,80,82.0,,0.82,65.6
2015-02-13,79,82.0,,0.82,64.78
2015-02-14,62,82.0,,0.82,50.839999999999996
2015-02-15,69,82.0,,0.82,56.58
2015-02-16,75,82.0,,0.82,61.49999999999999
2015-02-17,78,82.0,,0.82,63.959999999999994
2015-02-18,78,82.0,,0.82,63.959999999999994
2015-02-19,78,82.0,,0.82,63.959999999999994
2015-02-20,75,82.0,,0.82,61.49999999999999
2015-02-21,65,82.0,,0.82,53.3
2015-02-22,66,82.0,,0.82,54.12
2015-02-23,79,82.0,,0.82,64.78
2015-02-24,79,82.0,,0.82,64.78
2015-02-25,78,82.0,,0.82,63.959999999999994
2015-02-26,72,82.0,,0.82,59.04
2015-02-27,72,82.0,,0.82,59.04
2015-02-28,66,82.0,,0.82,54.12
2015-03-01,83,71.0,False,0.71,58.93
2015-03-02,96,71.0,,0.71,68.16
2015-03-03,96,71.0,,0.71,68.16
2015-03-04,92,71.0,,0.71,65.32
2015-03-05,90,71.0,,0.71,63.9
2015-03-06,89,71.0,,0.71,63.19
2015-03-07,83,71.0,,0.71,58.93
2015-03-08,75,71.0,,0.71,53.25
2015-03-09,89,71.0,,0.71,63.19
2015-03-10,100,71.0,,0.71,71.0
2015-03-11,92,71.0,,0.71,65.32
2015-03-12,92,71.0,,0.71,65.32
2015-03-13,89,71.0,,0.71,63.19
2015-03-14,77,71.0,,0.71,54.669999999999995
2015-03-15,79,71.0,,0.71,56.089999999999996
2015-03-16,95,71.0,,0.71,67.45
2015-03-17,93,71.0,,0.71,66.03
2015-03-18,90,71.0,,0.71,63.9
2015-03-19,90,71.0,,0.71,63.9
2015-03-20,91,71.0,,0.71,64.61
2015-03-21,75,71.0,,0.71,53.25
2015-03-22,75,71.0,,0.71,53.25
2015-03-23,87,71.0,,0.71,61.769999999999996
2015-03-24,97,71.0,,0.71,68.86999999999999
2015-03-25,92,71.0,,0.71,65.32
2015-03-26,89,71.0,,0.71,63.19
2015-03-27,86,71.0,,0.71,61.059999999999995
2015-03-28,75,71.0,,0.71,53.25
2015-03-29,74,71.0,,0.71,52.54
2015-03-30,92,71.0,,0.71,65.32
2015-03-31,94,71.0,,0.71,66.74
2015-04-01,52,74.0,False,0.74,38.48
2015-04-02,57,74.0,,0.74,42.18
2015-04-03,52,74.0,,0.74,38.48
2015-04-04,50,74.0,,0.74,37.0
2015-04-05,44,74.0,,0.74,32.56
2015-04-06,58,74.0,,0.74,42.92
2015-04-07,61,74.0,,0.74,45.14
2015-04-08,61,74.0,,0.74,45.14
2015-04-09,58,74.0,,0.74,42.92
2015-04-10,61,74.0,,0.74,45.14
2015-04-11,55,74.0,,0.74,40.7
2015-04-12,57,74.0,,0.74,42.18
2015-04-13,79,74.0,,0.74,58.46
2015-04-14,92,74.0,,0.74,68.08
2015-04-15,100,74.0,,0.74,74.0
2015-04-16,62,74.0,,0.74,45.88
2015-04-17,50,74.0,,0.74,37.0
2015-04-18,39,74.0,,0.74,28.86
2015-04-19,42,74.0,,0.74,31.08
2015-04-20,50,74.0,,0.74,37.0
2015-04-21,49,74.0,,0.74,36.26
2015-04-22,47,74.0,,0.74,34.78
2015-04-23,48,74.0,,0.74,35.519999999999996
2015-04-24,45,74.0,,0.74,33.3
2015-04-25,36,74.0,,0.74,26.64
2015-04-26,41,74.0,,0.74,30.34
2015-04-27,49,74.0,,0.74,36.26
2015-04-28,49,74.0,,0.74,36.26
2015-04-29,49,74.0,,0.74,36.26
2015-04-30,47,74.0,,0.74,34.78
2015-05-01,86,56.0,False,0.56,48.160000000000004
2015-05-02,66,56.0,,0.56,36.96
2015-05-03,73,56.0,,0.56,40.88
2015-05-04,99,56.0,,0.56,55.440000000000005
2015-05-05,92,56.0,,0.56,51.52
2015-05-06,84,56.0,,0.56,47.040000000000006
2015-05-07,82,56.0,,0.56,45.92
2015-05-08,83,56.0,,0.56,46.480000000000004
2015-05-09,70,56.0,,0.56,39.2
2015-05-10,69,56.0,,0.56,38.64
2015-05-11,93,56.0,,0.56,52.080000000000005
2015-05-12,99,56.0,,0.56,55.440000000000005
2015-05-13,91,56.0,,0.56,50.96000000000001
2015-05-14,89,56.0,,0.56,49.84
2015-05-15,95,56.0,,0.56,53.2
2015-05-16,68,56.0,,0.56,38.080000000000005
2015-05-17,78,56.0,,0.56,43.68000000000001
2015-05-18,96,56.0,,0.56,53.760000000000005
2015-05-19,100,56.0,,0.56,56.00000000000001
2015-05-20,84,56.0,,0.56,47.040000000000006
2015-05-21,86,56.0,,0.56,48.160000000000004
2015-05-22,86,56.0,,0.56,48.160000000000004
2015-05-23,72,56.0,,0.56,40.32000000000001
2015-05-24,68,56.0,,0.56,38.080000000000005
2015-05-25,76,56.0,,0.56,42.56
2015-05-26,95,56.0,,0.56,53.2
2015-05-27,96,56.0,,0.56,53.760000000000005
2015-05-28,96,56.0,,0.56,53.760000000000005
2015-05-29,87,56.0,,0.56,48.720000000000006
2015-05-30,76,56.0,,0.56,42.56
2015-05-31,82,56.0,,0.56,45.92
2015-06-01,99,55.0,False,0.55,54.45
2015-06-02,95,55.0,,0.55,52.25000000000001
2015-06-03,90,55.0,,0.55,49.50000000000001
2015-06-04,90,55.0,,0.55,49.50000000000001
2015-06-05,83,55.0,,0.55,45.650000000000006
2015-06-06,69,55.0,,0.55,37.95
2015-06-07,75,55.0,,0.55,41.25
2015-06-08,97,55.0,,0.55,53.35
2015-06-09,88,55.0,,0.55,48.400000000000006
2015-06-10,92,55.0,,0.55,50.6
2015-06-11,93,55.0,,0.55,51.150000000000006
2015-06-12,85,55.0,,0.55,46.75000000000001
2015-06-13,74,55.0,,0.55,40.7
2015-06-14,76,55.0,,0.55,41.800000000000004
2015-06-15,89,55.0,,0.55,48.95
2015-06-16,92,55.0,,0.55,50.6
2015-06-17,83,55.0,,0.55,45.650000000000006
2015-06-18,84,55.0,,0.55,46.2
2015-06-19,85,55.0,,0.55,46.75000000000001
2015-06-20,71,55.0,,0.55,39.050000000000004
2015-06-21,68,55.0,,0.55,37.400000000000006
2015-06-22,100,55.0,,0.55,55.00000000000001
2015-06-23,88,55.0,,0.55,48.400000000000006
2015-06-24,92,55.0,,0.55,50.6
2015-06-25,84,55.0,,0.55,46.2
2015-06-26,82,55.0,,0.55,45.1
2015-06-27,70,55.0,,0.55,38.5
2015-06-28,70,55.0,,0.55,38.5
2015-06-29,93,55.0,,0.55,51.150000000000006
2015-06-30,84,55.0,,0.55,46.2
2015-07-01,88,54.0,False,0.54,47.52
2015-07-02,84,54.0,,0.54,45.36
2015-07-03,76,54.0,,0.54,41.040000000000006
2015-07-04,66,54.0,,0.54,35.64
2015-07-05,75,54.0,,0.54,40.5
2015-07-06,93,54.0,,0.54,50.220000000000006
2015-07-07,92,54.0,,0.54,49.68000000000001
2015-07-08,96,54.0,,0.54,51.84
2015-07-09,88,54.0,,0.54,47.52
2015-07-10,83,54.0,,0.54,44.82
2015-07-11,75,54.0,,0.54,40.5
2015-07-12,74,54.0,,0.54,39.96
2015-07-13,94,54.0,,0.54,50.760000000000005
2015-07-14,91,54.0,,0.54,49.14
2015-07-15,97,54.0,,0.54,52.38
2015-07-16,86,54.0,,0.54,46.440000000000005
2015-07-17,84,54.0,,0.54,45.36
2015-07-18,74,54.0,,0.54,39.96
2015-07-19,81,54.0,,0.54,43.74
2015-07-20,100,54.0,,0.54,54.0
2015-07-21,96,54.0,,0.54,51.84
2015-07-22,92,54.0,,0.54,49.68000000000001
2015-07-23,89,54.0,,0.54,48.06
2015-07-24,85,54.0,,0.54,45.900000000000006
2015-07-25,74,54.0,,0.54,39.96
2015-07-26,84,54.0,,0.54,45.36
2015-07-27,95,54.0,,0.54,51.300000000000004
2015-07-28,91,54.0,,0.54,49.14
2015-07-29,92,54.0,,0.54,49.68000000000001
2015-07-30,91,54.0,,0.54,49.14
2015-07-31,81,54.0,,0.54,43.74
2015-08-01,70,55.0,False,0.55,38.5
2015-08-02,74,55.0,,0.55,40.7
2015-08-03,91,55.0,,0.55,50.050000000000004
2015-08-04,89,55.0,,0.55,48.95
2015-08-05,85,55.0,,0.55,46.75000000000001
2015-08-06,86,55.0,,0.55,47.300000000000004
2015-08-07,84,55.0,,0.55,46.2
2015-08-08,70,55.0,,0.55,38.5
2015-08-09,76,55.0,,0.55,41.800000000000004
2015-08-10,97,55.0,,0.55,53.35
2015-08-11,91,55.0,,0.55,50.050000000000004
2015-08-12,89,55.0,,0.55,48.95
2015-08-13,86,55.0,,0.55,47.300000000000004
2015-08-14,81,55.0,,0.55,44.550000000000004
2015-08-15,79,55.0,,0.55,43.45
2015-08-16,80,55.0,,0.55,44.0
2015-08-17,90,55.0,,0.55,49.50000000000001
2015-08-18,87,55.0,,0.55,47.85
2015-08-19,88,55.0,,0.55,48.400000000000006
2015-08-20,85,55.0,,0.55,46.75000000000001
2015-08-21,95,55.0,,0.55,52.25000000000001
2015-08-22,80,55.0,,0.55,44.0
2015-08-23,81,55.0,,0.55,44.550000000000004
2015-08-24,94,55.0,,0.55,51.7
2015-08-25,95,55.0,,0.55,52.25000000000001
2015-08-26,94,55.0,,0.55,51.7
2015-08-27,93,55.0,,0.55,51.150000000000006
2015-08-28,95,55.0,,0.55,52.25000000000001
2015-08-29,80,55.0,,0.55,44.0
2015-08-30,86,55.0,,0.55,47.300000000000004
2015-08-31,100,55.0,,0.55,55.00000000000001
2015-09-01,78,60.0,False,0.6,46.8
2015-09-02,74,60.0,,0.6,44.4
2015-09-03,78,60.0,,0.6,46.8
2015-09-04,75,60.0,,0.6,45.0
2015-09-05,72,60.0,,0.6,43.199999999999996
2015-09-06,61,60.0,,0.6,36.6
2015-09-07,72,60.0,,0.6,43.199999999999996
2015-09-08,84,60.0,,0.6,50.4
2015-09-09,86,60.0,,0.6,51.6
2015-09-10,84,60.0,,0.6,50.4
2015-09-11,85,60.0,,0.6,51.0
2015-09-12,70,60.0,,0.6,42.0
2015-09-13,72,60.0,,0.6,43.199999999999996
2015-09-14,85,60.0,,0.6,51.0
2015-09-15,90,60.0,,0.6,54.0
2015-09-16,85,60.0,,0.6,51.0
2015-09-17,82,60.0,,0.6,49.199999999999996
2015-09-18,79,60.0,,0.6,47.4
2015-09-19,66,60.0,,0.6,39.6
2015-09-20,63,60.0,,0.6,37.8
2015-09-21,88,60.0,,0.6,52.8
2015-09-22,89,60.0,,0.6,53.4
2015-09-23,84,60.0,,0.6,50.4
2015-09-24,89,60.0,,0.6,53.4
2015-09-25,92,60.0,,0.6,55.199999999999996
2015-09-26,67,60.0,,0.6,40.199999999999996
2015-09-27,76,60.0,,0.6,45.6
2015-09-28,90,60.0,,0.6,54.0
2015-09-29,100,60.0,,0.6,60.0
2015-09-30,99,60.0,,0.6,59.4
2015-10-01,90,65.0,False,0.65,58.5
2015-10-02,89,65.0,,0.65,57.85
2015-10-03,71,65.0,,0.65,46.15
2015-10-04,72,65.0,,0.65,46.800000000000004
2015-10-05,88,65.0,,0.65,57.2
2015-10-06,90,65.0,,0.65,58.5
2015-10-07,91,65.0,,0.65,59.15
2015-10-08,90,65.0,,0.65,58.5
2015-10-09,88,65.0,,0.65,57.2
2015-10-10,73,65.0,,0.65,47.45
2015-10-11,73,65.0,,0.65,47.45
2015-10-12,88,65.0,,0.65,57.2
2015-10-13,97,65.0,,0.65,63.050000000000004
2015-10-14,90,65.0,,0.65,58.5
2015-10-15,96,65.0,,0.65,62.400000000000006
2015-10-16,93,65.0,,0.65,60.45
2015-10-17,71,65.0,,0.65,46.15
2015-10-18,72,65.0,,0.65,46.800000000000004
2015-10-19,94,65.0,,0.65,61.1
2015-10-20,100,65.0,,0.65,65.0
2015-10-21,95,65.0,,0.65,61.75
2015-10-22,88,65.0,,0.65,57.2
2015-10-23,89,65.0,,0.65,57.85
2015-10-24,69,65.0,,0.65,44.85
2015-10-25,77,65.0,,0.65,50.050000000000004
2015-10-26,91,65.0,,0.65,59.15
2015-10-27,97,65.0,,0.65,63.050000000000004
2015-10-28,92,65.0,,0.65,59.800000000000004
2015-10-29,99,65.0,,0.65,64.35000000000001
2015-10-30,96,65.0,,0.65,62.400000000000006
2015-10-31,66,65.0,,0.65,42.9
2015-11-01,77,65.0,False,0.65,50.050000000000004
2015-11-02,96,65.0,,0.65,62.400000000000006
2015-11-03,92,65.0,,0.65,59.800000000000004
2015-11-04,94,65.0,,0.65,61.1
2015-11-05,90,65.0,,0.65,58.5
2015-11-06,99,65.0,,0.65,64.35000000000001
2015-11-07,71,65.0,,0.65,46.15
2015-11-08,77,65.0,,0.65,50.050000000000004
2015-11-09,98,65.0,,0.65,63.7
2015-11-10,100,65.0,,0.65,65.0
2015-11-11,85,65.0,,0.65,55.25
2015-11-12,93,65.0,,0.65,60.45
2015-11-13,95,65.0,,0.65,61.75
2015-11-14,70,65.0,,0.65,45.5
2015-11-15,71,65.0,,0.65,46.15
2015-11-16,95,65.0,,0.65,61.75
2015-11-17,93,65.0,,0.65,60.45
2015-11-18,92,65.0,,0.65,59.800000000000004
2015-11-19,91,65.0,,0.65,59.15
2015-11-20,99,65.0,,0.65,64.35000000000001
2015-11-21,71,65.0,,0.65,46.15
2015-11-22,76,65.0,,0.65,49.4
2015-11-23,93,65.0,,0.65,60.45
2015-11-24,95,65.0,,0.65,61.75
2015-11-25,78,65.0,,0.65,50.7
2015-11-26,62,65.0,,0.65,40.300000000000004
2015-11-27,74,65.0,,0.65,48.1
2015-11-28,78,65.0,,0.65,50.7
2015-11-29,79,65.0,,0.65,51.35
2015-11-30,100,65.0,,0.65,65.0
2015-12-01,80,77.0,False,0.77,61.6
2015-12-02,74,77.0,,0.77,56.980000000000004
2015-12-03,73,77.0,,0.77,56.21
2015-12-04,78,77.0,,0.77,60.06
2015-12-05,59,77.0,,0.77,45.43
2015-12-06,63,77.0,,0.77,48.51
2015-12-07,84,77.0,,0.77,64.68
2015-12-08,86,77.0,,0.77,66.22
2015-12-09,78,77.0,,0.77,60.06
2015-12-10,83,77.0,,0.77,63.910000000000004
2015-12-11,87,77.0,,0.77,66.99
2015-12-12,63,77.0,,0.77,48.51
2015-12-13,66,77.0,,0.77,50.82
2015-12-14,82,77.0,,0.77,63.14
2015-12-15,83,77.0,,0.77,63.910000000000004
2015-12-16,88,77.0,,0.77,67.76
2015-12-17,97,77.0,,0.77,74.69
2015-12-18,100,77.0,,0.77,77.0
2015-12-19,77,77.0,,0.77,59.29
2015-12-20,84,77.0,,0.77,64.68
2015-12-21,83,77.0,,0.77,63.910000000000004
2015-12-22,81,77.0,,0.77,62.370000000000005
2015-12-23,75,77.0,,0.77,57.75
2015-12-24,66,77.0,,0.77,50.82
2015-12-25,74,77.0,,0.77,56.980000000000004
2015-12-26,95,77.0,,0.77,73.15
2015-12-27,81,77.0,,0.77,62.370000000000005
2015-12-28,92,77.0,,0.77,70.84
2015-12-29,89,77.0,,0.77,68.53
2015-12-30,83,77.0,,0.77,63.910000000000004
2015-12-31,72,77.0,,0.77,55.44
2016-01-01,58,84.0,False,0.84,48.72
2016-01-02,65,84.0,,0.84,54.6
2016-01-03,62,84.0,,0.84,52.08
2016-01-04,75,84.0,,0.84,63.0
2016-01-05,75,84.0,,0.84,63.0
2016-01-06,74,84.0,,0.84,62.16
2016-01-07,73,84.0,,0.84,61.32
2016-01-08,73,84.0,,0.84,61.32
2016-01-09,65,84.0,,0.84,54.6
2016-01-10,59,84.0,,0.84,49.559999999999995
2016-01-11,69,84.0,,0.84,57.96
2016-01-12,71,84.0,,0.84,59.64
2016-01-13,73,84.0,,0.84,61.32
2016-01-14,68,84.0,,0.84,57.12
2016-01-15,69,84.0,,0.84,57.96
2016-01-16,60,84.0,,0.84,50.4
2016-01-17,61,84.0,,0.84,51.239999999999995
2016-01-18,73,84.0,,0.84,61.32
2016-01-19,78,84.0,,0.84,65.52
2016-01-20,83,84.0,,0.84,69.72
2016-01-21,81,84.0,,0.84,68.03999999999999
2016-01-22,77,84.0,,0.84,64.67999999999999
2016-01-23,73,84.0,,0.84,61.32
2016-01-24,74,84.0,,0.84,62.16
2016-01-25,88,84.0,,0.84,73.92
2016-01-26,91,84.0,,0.84,76.44
2016-01-27,89,84.0,,0.84,74.75999999999999
2016-01-28,99,84.0,,0.84,83.16
2016-01-29,100,84.0,,0.84,84.0
2016-01-30,90,84.0,,0.84,75.6
2016-01-31,88,84.0,,0.84,73.92
2016-02-01,84,95.0,False,0.95,79.8
2016-02-02,83,95.0,,0.95,78.85
2016-02-03,97,95.0,,0.95,92.14999999999999
2016-02-04,100,95.0,,0.95,95.0
2016-02-05,95,95.0,,0.95,90.25
2016-02-06,81,95.0,,0.95,76.95
2016-02-07,66,95.0,,0.95,62.699999999999996
2016-02-08,77,95.0,,0.95,73.14999999999999
2016-02-09,79,95.0,,0.95,75.05
2016-02-10,79,95.0,,0.95,75.05
2016-02-11,72,95.0,,0.95,68.39999999999999
2016-02-12,71,95.0,,0.95,67.45
2016-02-13,60,95.0,,0.95,57.0
2016-02-14,54,95.0,,0.95,51.3
2016-02-15,62,95.0,,0.95,58.9
2016-02-16,68,95.0,,0.95,64.6
2016-02-17,72,95.0,,0.95,68.39999999999999
2016-02-18,70,95.0,,0.95,66.5
2016-02-19,66,95.0,,0.95,62.699999999999996
2016-02-20,53,95.0,,0.95,50.349999999999994
2016-02-21,56,95.0,,0.95,53.199999999999996
2016-02-22,67,95.0,,0.95,63.65
2016-02-23,73,95.0,,0.95,69.35
2016-02-24,68,95.0,,0.95,64.6
2016-02-25,67,95.0,,0.95,63.65
2016-02-26,66,95.0,,0.95,62.699999999999996
2016-02-27,55,95.0,,0.95,52.25
2016-02-28,53,95.0,,0.95,50.349999999999994
2016-02-29,67,95.0,,0.95,63.65
2016-03-01,100,74.0,False,0.74,74.0
2016-03-02,96,74.0,,0.74,71.03999999999999
2016-03-03,92,74.0,,0.74,68.08
2016-03-04,87,74.0,,0.74,64.38
2016-03-05,76,74.0,,0.74,56.24
2016-03-06,71,74.0,,0.74,52.54
2016-03-07,94,74.0,,0.74,69.56
2016-03-08,88,74.0,,0.74,65.12
2016-03-09,88,74.0,,0.74,65.12
2016-03-10,86,74.0,,0.74,63.64
2016-03-11,83,74.0,,0.74,61.42
2016-03-12,70,74.0,,0.74,51.8
2016-03-13,72,74.0,,0.74,53.28
2016-03-14,88,74.0,,0.74,65.12
2016-03-15,87,74.0,,0.74,64.38
2016-03-16,81,74.0,,0.74,59.94
2016-03-17,76,74.0,,0.74,56.24
2016-03-18,76,74.0,,0.74,56.24
2016-03-19,68,74.0,,0.74,50.32
2016-03-20,73,74.0,,0.74,54.019999999999996
2016-03-21,83,74.0,,0.74,61.42
2016-03-22,85,74.0,,0.74,62.9
2016-03-23,79,74.0,,0.74,58.46
2016-03-24,77,74.0,,0.74,56.98
2016-03-25,73,74.0,,0.74,54.019999999999996
2016-03-26,70,74.0,,0.74,51.8
2016-03-27,66,74.0,,0.74,48.839999999999996
2016-03-28,83,74.0,,0.74,61.42
2016-03-29,84,74.0,,0.74,62.16
2016-03-30,83,74.0,,0.74,61.42
2016-03-31,83,74.0,,0.74,61.42
2016-04-01,58,76.0,False,0.76,44.08
2016-04-02,54,76.0,,0.76,41.04
2016-04-03,57,76.0,,0.76,43.32
2016-04-04,66,76.0,,0.76,50.160000000000004
2016-04-05,61,76.0,,0.76,46.36
2016-04-06,65,76.0,,0.76,49.4
2016-04-07,66,76.0,,0.76,50.160000000000004
2016-04-08,65,76.0,,0.76,49.4
2016-04-09,56,76.0,,0.76,42.56
2016-04-10,63,76.0,,0.76,47.88
2016-04-11,75,76.0,,0.76,57.0
2016-04-12,75,76.0,,0.76,57.0
2016-04-13,71,76.0,,0.76,53.96
2016-04-14,76,76.0,,0.76,57.76
2016-04-15,86,76.0,,0.76,65.36
2016-04-16,68,76.0,,0.76,51.68
2016-04-17,67,76.0,,0.76,50.92
2016-04-18,100,76.0,,0.76,76.0
2016-04-19,70,76.0,,0.76,53.2
2016-04-20,56,76.0,,0.76,42.56
2016-04-21,52,76.0,,0.76,39.52
2016-04-22,53,76.0,,0.76,40.28
2016-04-23,46,76.0,,0.76,34.96
2016-04-24,44,76.0,,0.76,33.44
2016-04-25,55,76.0,,0.76,41.8
2016-04-26,57,76.0,,0.76,43.32
2016-04-27,55,76.0,,0.76,41.8
2016-04-28,51,76.0,,0.76,38.76
2016-04-29,50,76.0,,0.76,38.0
2016-04-30,46,76.0,,0.76,34.96
2016-05-01,81,61.0,False,0.61,49.41
2016-05-02,92,61.0,,0.61,56.12
2016-05-03,100,61.0,,0.61,61.0
2016-05-04,91,61.0,,0.61,55.51
2016-05-05,91,61.0,,0.61,55.51
2016-05-06,85,61.0,,0.61,51.85
2016-05-07,70,61.0,,0.61,42.699999999999996
2016-05-08,74,61.0,,0.61,45.14
2016-05-09,95,61.0,,0.61,57.949999999999996
2016-05-10,93,61.0,,0.61,56.73
2016-05-11,91,61.0,,0.61,55.51
2016-05-12,89,61.0,,0.61,54.29
2016-05-13,90,61.0,,0.61,54.9
2016-05-14,71,61.0,,0.61,43.31
2016-05-15,66,61.0,,0.61,40.26
2016-05-16,99,61.0,,0.61,60.39
2016-05-17,90,61.0,,0.61,54.9
2016-05-18,95,61.0,,0.61,57.949999999999996
2016-05-19,91,61.0,,0.61,55.51
2016-05-20,88,61.0,,0.61,53.68
2016-05-21,77,61.0,,0.61,46.97
2016-05-22,77,61.0,,0.61,46.97
2016-05-23,94,61.0,,0.61,57.339999999999996
2016-05-24,90,61.0,,0.61,54.9
2016-05-25,92,61.0,,0.61,56.12
2016-05-26,89,61.0,,0.61,54.29
2016-05-27,78,61.0,,0.61,47.58
2016-05-28,71,61.0,,0.61,43.31
2016-05-29,69,61.0,,0.61,42.089999999999996
2016-05-30,75,61.0,,0.61,45.75
2016-05-31,85,61.0,,0.61,51.85
2016-06-01,100,57.0,False,0.57,56.99999999999999
2016-06-02,91,57.0,,0.57,51.87
2016-06-03,86,57.0,,0.57,49.019999999999996
2016-06-04,77,57.0,,0.57,43.88999999999999
2016-06-05,76,57.0,,0.57,43.31999999999999
2016-06-06,90,57.0,,0.57,51.3
2016-06-07,92,57.0,,0.57,52.44
2016-06-08,95,57.0,,0.57,54.15
2016-06-09,93,57.0,,0.57,53.01
2016-06-10,82,57.0,,0.57,46.739999999999995
2016-06-11,74,57.0,,0.57,42.18
2016-06-12,75,57.0,,0.57,42.74999999999999
2016-06-13,86,57.0,,0.57,49.019999999999996
2016-06-14,90,57.0,,0.57,51.3
2016-06-15,88,57.0,,0.57,50.16
2016-06-16,86,57.0,,0.57,49.019999999999996
2016-06-17,80,57.0,,0.57,45.599999999999994
2016-06-18,73,57.0,,0.57,41.61
2016-06-19,74,57.0,,0.57,42.18
2016-06-20,99,57.0,,0.57,56.42999999999999
2016-06-21,92,57.0,,0.57,52.44
2016-06-22,89,57.0,,0.57,50.73
2016-06-23,91,57.0,,0.57,51.87
2016-06-24,83,57.0,,0.57,47.309999999999995
2016-06-25,72,57.0,,0.57,41.04
2016-06-26,76,57.0,,0.57,43.31999999999999
2016-06-27,89,57.0,,0.57,50.73
2016-06-28,96,57.0,,0.57,54.72
2016-06-29,93,57.0,,0.57,53.01
2016-06-30,93,57.0,,0.57,53.01
2016-07-01,87,54.0,False,0.54,46.980000000000004
2016-07-02,78,54.0,,0.54,42.120000000000005
2016-07-03,79,54.0,,0.54,42.660000000000004
2016-07-04,79,54.0,,0.54,42.660000000000004
2016-07-05,92,54.0,,0.54,49.68000000000001
2016-07-06,93,54.0,,0.54,50.220000000000006
2016-07-07,98,54.0,,0.54,52.92
2016-07-08,85,54.0,,0.54,45.900000000000006
2016-07-09,79,54.0,,0.54,42.660000000000004
2016-07-10,88,54.0,,0.54,47.52
2016-07-11,100,54.0,,0.54,54.0
2016-07-12,91,54.0,,0.54,49.14
2016-07-13,98,54.0,,0.54,52.92
2016-07-14,86,54.0,,0.54,46.440000000000005
2016-07-15,87,54.0,,0.54,46.980000000000004
2016-07-16,82,54.0,,0.54,44.28
2016-07-17,82,54.0,,0.54,44.28
2016-07-18,99,54.0,,0.54,53.46
2016-07-19,94,54.0,,0.54,50.760000000000005
2016-07-20,93,54.0,,0.54,50.220000000000006
2016-07-21,94,54.0,,0.54,50.760000000000005
2016-07-22,86,54.0,,0.54,46.440000000000005
2016-07-23,80,54.0,,0.54,43.2
2016-07-24,82,54.0,,0.54,44.28
2016-07-25,98,54.0,,0.54,52.92
2016-07-26,94,54.0,,0.54,50.760000000000005
2016-07-27,92,54.0,,0.54,49.68000000000001
2016-07-28,88,54.0,,0.54,47.52
2016-07-29,82,54.0,,0.54,44.28
2016-07-30,76,54.0,,0.54,41.040000000000006
2016-07-31,85,54.0,,0.54,45.900000000000006
2016-08-01,86,53.0,False,0.53,45.580000000000005
2016-08-02,91,53.0,,0.53,48.230000000000004
2016-08-03,89,53.0,,0.53,47.17
2016-08-04,84,53.0,,0.53,44.52
2016-08-05,82,53.0,,0.53,43.46
2016-08-06,70,53.0,,0.53,37.1
2016-08-07,68,53.0,,0.53,36.04
2016-08-08,86,53.0,,0.53,45.580000000000005
2016-08-09,89,53.0,,0.53,47.17
2016-08-10,75,53.0,,0.53,39.75
