date,forex_unscaled,forex_monthly,isPartial,scale,forex
2018-11-19,68,28.0,,0.28,19.040000000000003
2018-11-20,58,28.0,,0.28,16.240000000000002
2018-11-21,67,28.0,,0.28,18.76
2018-11-22,45,28.0,,0.28,12.600000000000001
2018-11-23,95,28.0,,0.28,26.6
2018-11-24,60,28.0,,0.28,16.8
2018-11-25,100,28.0,,0.28,28.000000000000004
2018-11-26,78,28.0,,0.28,21.840000000000003
2018-11-27,79,28.0,,0.28,22.12
2018-11-28,64,28.0,,0.28,17.92
2018-11-29,68,28.0,,0.28,19.040000000000003
2018-11-30,71,28.0,,0.28,19.880000000000003
2018-12-01,68,29.0,False,0.29,19.72
2018-12-02,84,29.0,,0.29,24.36
2018-12-03,67,29.0,,0.29,19.43
2018-12-04,75,29.0,,0.29,21.75
2018-12-05,65,29.0,,0.29,18.849999999999998
2018-12-06,64,29.0,,0.29,18.56
2018-12-07,78,29.0,,0.29,22.619999999999997
2018-12-08,61,29.0,,0.29,17.689999999999998
2018-12-09,74,29.0,,0.29,21.459999999999997
2018-12-10,73,29.0,,0.29,21.169999999999998
2018-12-11,63,29.0,,0.29,18.27
2018-12-12,80,29.0,,0.29,23.2
2018-12-13,64,29.0,,0.29,18.56
2018-12-14,72,29.0,,0.29,20.88
2018-12-15,43,29.0,,0.29,12.469999999999999
2018-12-16,69,29.0,,0.29,20.009999999999998
2018-12-17,44,29.0,,0.29,12.76
2018-12-18,100,29.0,,0.29,28.999999999999996
2018-12-19,62,29.0,,0.29,17.98
2018-12-20,58,29.0,,0.29,16.82
2018-12-21,69,29.0,,0.29,20.009999999999998
2018-12-22,46,29.0,,0.29,13.34
2018-12-23,50,29.0,,0.29,14.499999999999998
2018-12-24,67,29.0,,0.29,19.43
2018-12-25,72,29.0,,0.29,20.88
2018-12-26,59,29.0,,0.29,17.11
2018-12-27,58,29.0,,0.29,16.82
2018-12-28,98,29.0,,0.29,28.419999999999998
2018-12-29,53,29.0,,0.29,15.37
2018-12-30,65,29.0,,0.29,18.849999999999998
2018-12-31,71,29.0,,0.29,20.59
2019-01-01,58,33.0,False,0.33,19.14
2019-01-02,75,33.0,,0.33,24.75
2019-01-03,95,33.0,,0.33,31.35
2019-01-04,75,33.0,,0.33,24.75
2019-01-05,61,33.0,,0.33,20.130000000000003
2019-01-06,49,33.0,,0.33,16.17
2019-01-07,70,33.0,,0.33,23.1
2019-01-08,60,33.0,,0.33,19.8
2019-01-09,87,33.0,,0.33,28.71
2019-01-10,75,33.0,,0.33,24.75
2019-01-11,84,33.0,,0.33,27.720000000000002
2019-01-12,55,33.0,,0.33,18.150000000000002
2019-01-13,67,33.0,,0.33,22.11
2019-01-14,77,33.0,,0.33,25.41
2019-01-15,81,33.0,,0.33,26.73
2019-01-16,82,33.0,,0.33,27.060000000000002
2019-01-17,90,33.0,,0.33,29.700000000000003
2019-01-18,69,33.0,,0.33,22.77
2019-01-19,62,33.0,,0.33,20.46
2019-01-20,77,33.0,,0.33,25.41
2019-01-21,58,33.0,,0.33,19.14
2019-01-22,66,33.0,,0.33,21.78
2019-01-23,81,33.0,,0.33,26.73
2019-01-24,100,33.0,,0.33,33.0
2019-01-25,82,33.0,,0.33,27.060000000000002
2019-01-26,56,33.0,,0.33,18.48
2019-01-27,65,33.0,,0.33,21.45
2019-01-28,57,33.0,,0.33,18.810000000000002
2019-01-29,86,33.0,,0.33,28.380000000000003
2019-01-30,80,33.0,,0.33,26.400000000000002
2019-01-31,81,33.0,,0.33,26.73
2019-02-01,86,33.0,False,0.33,28.380000000000003
2019-02-02,66,33.0,,0.33,21.78
2019-02-03,78,33.0,,0.33,25.740000000000002
2019-02-04,64,33.0,,0.33,21.12
2019-02-05,80,33.0,,0.33,26.400000000000002
2019-02-06,92,33.0,,0.33,30.360000000000003
2019-02-07,100,33.0,,0.33,33.0
2019-02-08,94,33.0,,0.33,31.020000000000003
2019-02-09,55,33.0,,0.33,18.150000000000002
2019-02-10,49,33.0,,0.33,16.17
2019-02-11,69,33.0,,0.33,22.77
2019-02-12,85,33.0,,0.33,28.05
2019-02-13,80,33.0,,0.33,26.400000000000002
2019-02-14,76,33.0,,0.33,25.080000000000002
2019-02-15,59,33.0,,0.33,19.470000000000002
2019-02-16,72,33.0,,0.33,23.76
2019-02-17,68,33.0,,0.33,22.44
2019-02-18,75,33.0,,0.33,24.75
2019-02-19,93,33.0,,0.33,30.69
2019-02-20,94,33.0,,0.33,31.020000000000003
2019-02-21,91,33.0,,0.33,30.03
2019-02-22,88,33.0,,0.33,29.040000000000003
2019-02-23,93,33.0,,0.33,30.69
2019-02-24,88,33.0,,0.33,29.040000000000003
2019-02-25,74,33.0,,0.33,24.42
2019-02-26,85,33.0,,0.33,28.05
2019-02-27,85,33.0,,0.33,28.05
2019-02-28,86,33.0,,0.33,28.380000000000003
2019-03-01,82,34.0,False,0.34,27.880000000000003
2019-03-02,54,34.0,,0.34,18.360000000000003
2019-03-03,76,34.0,,0.34,25.840000000000003
2019-03-04,72,34.0,,0.34,24.48
2019-03-05,100,34.0,,0.34,34.0
2019-03-06,95,34.0,,0.34,32.300000000000004
2019-03-07,70,34.0,,0.34,23.8
2019-03-08,82,34.0,,0.34,27.880000000000003
2019-03-09,65,34.0,,0.34,22.1
2019-03-10,75,34.0,,0.34,25.500000000000004
2019-03-11,81,34.0,,0.34,27.540000000000003
2019-03-12,89,34.0,,0.34,30.26
2019-03-13,71,34.0,,0.34,24.14
2019-03-14,71,34.0,,0.34,24.14
2019-03-15,68,34.0,,0.34,23.12
2019-03-16,58,34.0,,0.34,19.720000000000002
2019-03-17,64,34.0,,0.34,21.76
2019-03-18,77,34.0,,0.34,26.180000000000003
2019-03-19,71,34.0,,0.34,24.14
2019-03-20,99,34.0,,0.34,33.660000000000004
2019-03-21,80,34.0,,0.34,27.200000000000003
2019-03-22,81,34.0,,0.34,27.540000000000003
2019-03-23,65,34.0,,0.34,22.1
2019-03-24,67,34.0,,0.34,22.78
2019-03-25,76,34.0,,0.34,25.840000000000003
2019-03-26,93,34.0,,0.34,31.62
2019-03-27,81,34.0,,0.34,27.540000000000003
2019-03-28,98,34.0,,0.34,33.32
2019-03-29,86,34.0,,0.34,29.240000000000002
2019-03-30,58,34.0,,0.34,19.720000000000002
2019-03-31,88,34.0,,0.34,29.92
2019-04-01,48,35.0,False,0.35,16.799999999999997
2019-04-02,67,35.0,,0.35,23.45
2019-04-03,76,35.0,,0.35,26.599999999999998
2019-04-04,69,35.0,,0.35,24.15
2019-04-05,74,35.0,,0.35,25.9
2019-04-06,70,35.0,,0.35,24.5
2019-04-07,54,35.0,,0.35,18.9
2019-04-08,61,35.0,,0.35,21.349999999999998
2019-04-09,76,35.0,,0.35,26.599999999999998
2019-04-10,88,35.0,,0.35,30.799999999999997
2019-04-11,63,35.0,,0.35,22.049999999999997
2019-04-12,80,35.0,,0.35,28.0
2019-04-13,71,35.0,,0.35,24.849999999999998
2019-04-14,63,35.0,,0.35,22.049999999999997
2019-04-15,81,35.0,,0.35,28.349999999999998
2019-04-16,82,35.0,,0.35,28.7
2019-04-17,78,35.0,,0.35,27.299999999999997
2019-04-18,99,35.0,,0.35,34.65
2019-04-19,68,35.0,,0.35,23.799999999999997
2019-04-20,50,35.0,,0.35,17.5
2019-04-21,47,35.0,,0.35,16.45
2019-04-22,55,35.0,,0.35,19.25
2019-04-23,81,35.0,,0.35,28.349999999999998
2019-04-24,100,35.0,,0.35,35.0
2019-04-25,82,35.0,,0.35,28.7
2019-04-26,73,35.0,,0.35,25.549999999999997
2019-04-27,57,35.0,,0.35,19.95
2019-04-28,67,35.0,,0.35,23.45
2019-04-29,44,35.0,,0.35,15.399999999999999
2019-04-30,93,35.0,,0.35,32.55
2019-05-01,95,35.0,False,0.35,33.25
2019-05-02,83,35.0,,0.35,29.049999999999997
2019-05-03,62,35.0,,0.35,21.7
2019-05-04,61,35.0,,0.35,21.349999999999998
2019-05-05,95,35.0,,0.35,33.25
2019-05-06,72,35.0,,0.35,25.2
2019-05-07,51,35.0,,0.35,17.849999999999998
2019-05-08,89,35.0,,0.35,31.15
2019-05-09,88,35.0,,0.35,30.799999999999997
2019-05-10,93,35.0,,0.35,32.55
2019-05-11,70,35.0,,0.35,24.5
2019-05-12,55,35.0,,0.35,19.25
2019-05-13,84,35.0,,0.35,29.4
2019-05-14,97,35.0,,0.35,33.949999999999996
2019-05-15,96,35.0,,0.35,33.599999999999994
2019-05-16,100,35.0,,0.35,35.0
2019-05-17,85,35.0,,0.35,29.749999999999996
2019-05-18,64,35.0,,0.35,22.4
2019-05-19,75,35.0,,0.35,26.25
2019-05-20,76,35.0,,0.35,26.599999999999998
2019-05-21,95,35.0,,0.35,33.25
2019-05-22,85,35.0,,0.35,29.749999999999996
2019-05-23,96,35.0,,0.35,33.599999999999994
2019-05-24,72,35.0,,0.35,25.2
2019-05-25,66,35.0,,0.35,23.099999999999998
2019-05-26,67,35.0,,0.35,23.45
2019-05-27,54,35.0,,0.35,18.9
2019-05-28,83,35.0,,0.35,29.049999999999997
2019-05-29,75,35.0,,0.35,26.25
2019-05-30,97,35.0,,0.35,33.949999999999996
2019-05-31,84,35.0,,0.35,29.4
2019-06-01,52,37.0,False,0.37,19.24
2019-06-02,57,37.0,,0.37,21.09
2019-06-03,68,37.0,,0.37,25.16
2019-06-04,88,37.0,,0.37,32.56
2019-06-05,58,37.0,,0.37,21.46
2019-06-06,88,37.0,,0.37,32.56
2019-06-07,86,37.0,,0.37,31.82
2019-06-08,70,37.0,,0.37,25.9
2019-06-09,76,37.0,,0.37,28.12
2019-06-10,61,37.0,,0.37,22.57
2019-06-11,79,37.0,,0.37,29.23
2019-06-12,100,37.0,,0.37,37.0
2019-06-13,96,37.0,,0.37,35.519999999999996
2019-06-14,89,37.0,,0.37,32.93
2019-06-15,57,37.0,,0.37,21.09
2019-06-16,52,37.0,,0.37,19.24
2019-06-17,63,37.0,,0.37,23.31
2019-06-18,85,37.0,,0.37,31.45
2019-06-19,81,37.0,,0.37,29.97
2019-06-20,77,37.0,,0.37,28.49
2019-06-21,74,37.0,,0.37,27.38
2019-06-22,68,37.0,,0.37,25.16
2019-06-23,69,37.0,,0.37,25.53
2019-06-24,68,37.0,,0.37,25.16
2019-06-25,78,37.0,,0.37,28.86
2019-06-26,90,37.0,,0.37,33.3
2019-06-27,75,37.0,,0.37,27.75
2019-06-28,82,37.0,,0.37,30.34
2019-06-29,67,37.0,,0.37,24.79
2019-06-30,63,37.0,,0.37,23.31
2019-07-01,58,45.0,False,0.45,26.1
2019-07-02,78,45.0,,0.45,35.1
2019-07-03,89,45.0,,0.45,40.050000000000004
2019-07-04,60,45.0,,0.45,27.0
2019-07-05,53,45.0,,0.45,23.85
2019-07-06,58,45.0,,0.45,26.1
2019-07-07,37,45.0,,0.45,16.650000000000002
2019-07-08,60,45.0,,0.45,27.0
2019-07-09,75,45.0,,0.45,33.75
2019-07-10,82,45.0,,0.45,36.9
2019-07-11,67,45.0,,0.45,30.150000000000002
2019-07-12,64,45.0,,0.45,28.8
2019-07-13,79,45.0,,0.45,35.550000000000004
2019-07-14,76,45.0,,0.45,34.2
2019-07-15,80,45.0,,0.45,36.0
2019-07-16,82,45.0,,0.45,36.9
2019-07-17,76,45.0,,0.45,34.2
2019-07-18,83,45.0,,0.45,37.35
2019-07-19,78,45.0,,0.45,35.1
2019-07-20,64,45.0,,0.45,28.8
2019-07-21,71,45.0,,0.45,31.95
2019-07-22,69,45.0,,0.45,31.05
2019-07-23,92,45.0,,0.45,41.4
2019-07-24,75,45.0,,0.45,33.75
2019-07-25,88,45.0,,0.45,39.6
2019-07-26,94,45.0,,0.45,42.300000000000004
2019-07-27,72,45.0,,0.45,32.4
2019-07-28,46,45.0,,0.45,20.7
2019-07-29,83,45.0,,0.45,37.35
2019-07-30,86,45.0,,0.45,38.7
2019-07-31,100,45.0,,0.45,45.0
2019-08-01,85,48.0,False,0.48,40.8
2019-08-02,64,48.0,,0.48,30.72
2019-08-03,62,48.0,,0.48,29.759999999999998
2019-08-04,65,48.0,,0.48,31.2
2019-08-05,77,48.0,,0.48,36.96
2019-08-06,91,48.0,,0.48,43.68
2019-08-07,74,48.0,,0.48,35.519999999999996
2019-08-08,100,48.0,,0.48,48.0
2019-08-09,86,48.0,,0.48,41.28
2019-08-10,68,48.0,,0.48,32.64
2019-08-11,50,48.0,,0.48,24.0
2019-08-12,60,48.0,,0.48,28.799999999999997
2019-08-13,72,48.0,,0.48,34.56
2019-08-14,81,48.0,,0.48,38.879999999999995
2019-08-15,86,48.0,,0.48,41.28
2019-08-16,65,48.0,,0.48,31.2
2019-08-17,57,48.0,,0.48,27.36
2019-08-18,56,48.0,,0.48,26.88
2019-08-19,56,48.0,,0.48,26.88
2019-08-20,73,48.0,,0.48,35.04
2019-08-21,70,48.0,,0.48,33.6
2019-08-22,100,48.0,,0.48,48.0
2019-08-23,88,48.0,,0.48,42.239999999999995
2019-08-24,61,48.0,,0.48,29.279999999999998
2019-08-25,50,48.0,,0.48,24.0
2019-08-26,48,48.0,,0.48,23.04
2019-08-27,77,48.0,,0.48,36.96
2019-08-28,74,48.0,,0.48,35.519999999999996
2019-08-29,83,48.0,,0.48,39.839999999999996
2019-08-30,86,48.0,,0.48,41.28
2019-08-31,64,48.0,,0.48,30.72
2019-09-01,45,50.0,False,0.5,22.5
2019-09-02,60,50.0,,0.5,30.0
2019-09-03,61,50.0,,0.5,30.5
2019-09-04,61,50.0,,0.5,30.5
2019-09-05,62,50.0,,0.5,31.0
2019-09-06,71,50.0,,0.5,35.5
2019-09-07,46,50.0,,0.5,23.0
2019-09-08,44,50.0,,0.5,22.0
2019-09-09,55,50.0,,0.5,27.5
2019-09-10,52,50.0,,0.5,26.0
2019-09-11,53,50.0,,0.5,26.5
2019-09-12,59,50.0,,0.5,29.5
2019-09-13,61,50.0,,0.5,30.5
2019-09-14,52,50.0,,0.5,26.0
2019-09-15,53,50.0,,0.5,26.5
2019-09-16,74,50.0,,0.5,37.0
2019-09-17,69,50.0,,0.5,34.5
2019-09-18,79,50.0,,0.5,39.5
2019-09-19,89,50.0,,0.5,44.5
2019-09-20,77,50.0,,0.5,38.5
2019-09-21,77,50.0,,0.5,38.5
2019-09-22,75,50.0,,0.5,37.5
2019-09-23,82,50.0,,0.5,41.0
2019-09-24,100,50.0,,0.5,50.0
2019-09-25,84,50.0,,0.5,42.0
2019-09-26,81,50.0,,0.5,40.5
2019-09-27,86,50.0,,0.5,43.0
2019-09-28,53,50.0,,0.5,26.5
2019-09-29,71,50.0,,0.5,35.5
2019-09-30,83,50.0,,0.5,41.5
2019-10-01,98,48.0,False,0.48,47.04
2019-10-02,98,48.0,,0.48,47.04
2019-10-03,100,48.0,,0.48,48.0
2019-10-04,94,48.0,,0.48,45.12
2019-10-05,84,48.0,,0.48,40.32
2019-10-06,73,48.0,,0.48,35.04
2019-10-07,68,48.0,,0.48,32.64
2019-10-08,88,48.0,,0.48,42.239999999999995
2019-10-09,86,48.0,,0.48,41.28
2019-10-10,93,48.0,,0.48,44.64
2019-10-11,79,48.0,,0.48,37.92
2019-10-12,65,48.0,,0.48,31.2
2019-10-13,57,48.0,,0.48,27.36
2019-10-14,61,48.0,,0.48,29.279999999999998
2019-10-15,97,48.0,,0.48,46.559999999999995
2019-10-16,94,48.0,,0.48,45.12
2019-10-17,91,48.0,,0.48,43.68
2019-10-18,82,48.0,,0.48,39.36
2019-10-19,62,48.0,,0.48,29.759999999999998
2019-10-20,73,48.0,,0.48,35.04
2019-10-21,75,48.0,,0.48,36.0
2019-10-22,84,48.0,,0.48,40.32
2019-10-23,85,48.0,,0.48,40.8
2019-10-24,84,48.0,,0.48,40.32
2019-10-25,79,48.0,,0.48,37.92
2019-10-26,67,48.0,,0.48,32.16
2019-10-27,52,48.0,,0.48,24.96
2019-10-28,54,48.0,,0.48,25.919999999999998
2019-10-29,74,48.0,,0.48,35.519999999999996
2019-10-30,72,48.0,,0.48,34.56
2019-10-31,71,48.0,,0.48,34.08
2019-11-01,65,40.0,False,0.4,26.0
2019-11-02,64,40.0,,0.4,25.6
2019-11-03,82,40.0,,0.4,32.800000000000004
2019-11-04,94,40.0,,0.4,37.6
2019-11-05,98,40.0,,0.4,39.2
2019-11-06,85,40.0,,0.4,34.0
2019-11-07,88,40.0,,0.4,35.2
2019-11-08,89,40.0,,0.4,35.6
2019-11-09,65,40.0,,0.4,26.0
2019-11-10,78,40.0,,0.4,31.200000000000003
2019-11-11,86,40.0,,0.4,34.4
2019-11-12,85,40.0,,0.4,34.0
2019-11-13,86,40.0,,0.4,34.4
2019-11-14,84,40.0,,0.4,33.6
2019-11-15,83,40.0,,0.4,33.2
2019-11-16,71,40.0,,0.4,28.400000000000002
2019-11-17,53,40.0,,0.4,21.200000000000003
2019-11-18,69,40.0,,0.4,27.6
2019-11-19,73,40.0,,0.4,29.200000000000003
2019-11-20,70,40.0,,0.4,28.0
2019-11-21,80,40.0,,0.4,32.0
2019-11-22,84,40.0,,0.4,33.6
2019-11-23,82,40.0,,0.4,32.800000000000004
2019-11-24,64,40.0,,0.4,25.6
2019-11-25,64,40.0,,0.4,25.6
2019-11-26,71,40.0,,0.4,28.400000000000002
2019-11-27,59,40.0,,0.4,23.6
2019-11-28,100,40.0,,0.4,40.0
2019-11-29,68,40.0,,0.4,27.200000000000003
2019-11-30,53,40.0,,0.4,21.200000000000003
2019-12-01,62,40.0,False,0.4,24.8
2019-12-02,62,40.0,,0.4,24.8
2019-12-03,87,40.0,,0.4,34.800000000000004
2019-12-04,100,40.0,,0.4,40.0
2019-12-05,58,40.0,,0.4,23.200000000000003
2019-12-06,80,40.0,,0.4,32.0
2019-12-07,50,40.0,,0.4,20.0
2019-12-08,50,40.0,,0.4,20.0
2019-12-09,70,40.0,,0.4,28.0
2019-12-10,68,40.0,,0.4,27.200000000000003
2019-12-11,80,40.0,,0.4,32.0
2019-12-12,71,40.0,,0.4,28.400000000000002
2019-12-13,72,40.0,,0.4,28.8
2019-12-14,72,40.0,,0.4,28.8
2019-12-15,65,40.0,,0.4,26.0
2019-12-16,74,40.0,,0.4,29.6
2019-12-17,84,40.0,,0.4,33.6
2019-12-18,91,40.0,,0.4,36.4
2019-12-19,68,40.0,,0.4,27.200000000000003
2019-12-20,55,40.0,,0.4,22.0
2019-12-21,85,40.0,,0.4,34.0
2019-12-22,67,40.0,,0.4,26.8
2019-12-23,66,40.0,,0.4,26.400000000000002
2019-12-24,75,40.0,,0.4,30.0
2019-12-25,58,40.0,,0.4,23.200000000000003
2019-12-26,46,40.0,,0.4,18.400000000000002
2019-12-27,69,40.0,,0.4,27.6
2019-12-28,71,40.0,,0.4,28.400000000000002
2019-12-29,52,40.0,,0.4,20.8
2019-12-30,86,40.0,,0.4,34.4
2019-12-31,77,40.0,,0.4,30.8
2020-01-01,69,47.0,False,0.47,32.43
2020-01-02,81,47.0,,0.47,38.07
2020-01-03,90,47.0,,0.47,42.3
2020-01-04,63,47.0,,0.47,29.61
2020-01-05,68,47.0,,0.47,31.959999999999997
2020-01-06,79,47.0,,0.47,37.129999999999995
2020-01-07,100,47.0,,0.47,47.0
2020-01-08,79,47.0,,0.47,37.129999999999995
2020-01-09,98,47.0,,0.47,46.059999999999995
2020-01-10,90,47.0,,0.47,42.3
2020-01-11,66,47.0,,0.47,31.02
2020-01-12,84,47.0,,0.47,39.48
2020-01-13,80,47.0,,0.47,37.599999999999994
2020-01-14,78,47.0,,0.47,36.66
2020-01-15,94,47.0,,0.47,44.18
2020-01-16,80,47.0,,0.47,37.599999999999994
2020-01-17,80,47.0,,0.47,37.599999999999994
2020-01-18,71,47.0,,0.47,33.37
2020-01-19,82,47.0,,0.47,38.54
2020-01-20,73,47.0,,0.47,34.309999999999995
2020-01-21,88,47.0,,0.47,41.36
2020-01-22,87,47.0,,0.47,40.89
2020-01-23,83,47.0,,0.47,39.01
2020-01-24,92,47.0,,0.47,43.239999999999995
2020-01-25,66,47.0,,0.47,31.02
2020-01-26,75,47.0,,0.47,35.25
2020-01-27,64,47.0,,0.47,30.08
2020-01-28,84,47.0,,0.47,39.48
2020-01-29,85,47.0,,0.47,39.949999999999996
2020-01-30,74,47.0,,0.47,34.78
2020-01-31,67,47.0,,0.47,31.49
2020-02-01,75,46.0,False,0.46,34.5
2020-02-02,74,46.0,,0.46,34.04
2020-02-03,66,46.0,,0.46,30.360000000000003
2020-02-04,80,46.0,,0.46,36.800000000000004
2020-02-05,91,46.0,,0.46,41.86
2020-02-06,94,46.0,,0.46,43.24
2020-02-07,84,46.0,,0.46,38.64
2020-02-08,73,46.0,,0.46,33.58
2020-02-09,84,46.0,,0.46,38.64
2020-02-10,86,46.0,,0.46,39.56
2020-02-11,83,46.0,,0.46,38.18
2020-02-12,80,46.0,,0.46,36.800000000000004
2020-02-13,93,46.0,,0.46,42.78
2020-02-14,75,46.0,,0.46,34.5
2020-02-15,86,46.0,,0.46,39.56
2020-02-16,63,46.0,,0.46,28.98
2020-02-17,100,46.0,,0.46,46.0
2020-02-18,93,46.0,,0.46,42.78
2020-02-19,85,46.0,,0.46,39.1
2020-02-20,77,46.0,,0.46,35.42
2020-02-21,90,46.0,,0.46,41.4
2020-02-22,84,46.0,,0.46,38.64
2020-02-23,91,46.0,,0.46,41.86
2020-02-24,72,46.0,,0.46,33.120000000000005
2020-02-25,98,46.0,,0.46,45.080000000000005
2020-02-26,81,46.0,,0.46,37.260000000000005
2020-02-27,97,46.0,,0.46,44.620000000000005
2020-02-28,92,46.0,,0.46,42.32
2020-02-29,76,46.0,,0.46,34.96
2020-03-01,50,59.0,False,0.59,29.5
2020-03-02,66,59.0,,0.59,38.94
2020-03-03,73,59.0,,0.59,43.07
2020-03-04,70,59.0,,0.59,41.3
2020-03-05,76,59.0,,0.59,44.839999999999996
2020-03-06,62,59.0,,0.59,36.58
2020-03-07,55,59.0,,0.59,32.449999999999996
2020-03-08,56,59.0,,0.59,33.04
2020-03-09,81,59.0,,0.59,47.79
2020-03-10,66,59.0,,0.59,38.94
2020-03-11,57,59.0,,0.59,33.629999999999995
2020-03-12,70,59.0,,0.59,41.3
2020-03-13,66,59.0,,0.59,38.94
2020-03-14,66,59.0,,0.59,38.94
2020-03-15,63,59.0,,0.59,37.169999999999995
2020-03-16,61,59.0,,0.59,35.989999999999995
2020-03-17,86,59.0,,0.59,50.739999999999995
2020-03-18,89,59.0,,0.59,52.51
2020-03-19,85,59.0,,0.59,50.15
2020-03-20,74,59.0,,0.59,43.66
2020-03-21,63,59.0,,0.59,37.169999999999995
2020-03-22,76,59.0,,0.59,44.839999999999996
2020-03-23,77,59.0,,0.59,45.43
2020-03-24,100,59.0,,0.59,59.0
2020-03-25,72,59.0,,0.59,42.48
2020-03-26,76,59.0,,0.59,44.839999999999996
2020-03-27,87,59.0,,0.59,51.33
2020-03-28,76,59.0,,0.59,44.839999999999996
2020-03-29,82,59.0,,0.59,48.379999999999995
2020-03-30,91,59.0,,0.59,53.69
2020-03-31,94,59.0,,0.59,55.459999999999994
2020-04-01,63,73.0,False,0.73,45.99
2020-04-02,59,73.0,,0.73,43.07
2020-04-03,60,73.0,,0.73,43.8
2020-04-04,66,73.0,,0.73,48.18
2020-04-05,65,73.0,,0.73,47.449999999999996
2020-04-06,70,73.0,,0.73,51.1
2020-04-07,75,73.0,,0.73,54.75
2020-04-08,73,73.0,,0.73,53.29
2020-04-09,96,73.0,,0.73,70.08
2020-04-10,71,73.0,,0.73,51.83
2020-04-11,70,73.0,,0.73,51.1
2020-04-12,72,73.0,,0.73,52.56
2020-04-13,92,73.0,,0.73,67.16
2020-04-14,66,73.0,,0.73,48.18
2020-04-15,77,73.0,,0.73,56.21
2020-04-16,89,73.0,,0.73,64.97
2020-04-17,74,73.0,,0.73,54.019999999999996
2020-04-18,82,73.0,,0.73,59.86
2020-04-19,100,73.0,,0.73,73.0
2020-04-20,81,73.0,,0.73,59.129999999999995
2020-04-21,85,73.0,,0.73,62.05
2020-04-22,75,73.0,,0.73,54.75
2020-04-23,76,73.0,,0.73,55.48
2020-04-24,71,73.0,,0.73,51.83
2020-04-25,83,73.0,,0.73,60.589999999999996
2020-04-26,71,73.0,,0.73,51.83
2020-04-27,79,73.0,,0.73,57.67
2020-04-28,80,73.0,,0.73,58.4
2020-04-29,94,73.0,,0.73,68.62
2020-04-30,93,73.0,,0.73,67.89
2020-05-01,71,78.0,False,0.78,55.38
2020-05-02,72,78.0,,0.78,56.160000000000004
2020-05-03,69,78.0,,0.78,53.82
2020-05-04,76,78.0,,0.78,59.28
2020-05-05,76,78.0,,0.78,59.28
2020-05-06,83,78.0,,0.78,64.74000000000001
2020-05-07,72,78.0,,0.78,56.160000000000004
2020-05-08,79,78.0,,0.78,61.620000000000005
2020-05-09,74,78.0,,0.78,57.72
2020-05-10,68,78.0,,0.78,53.04
2020-05-11,79,78.0,,0.78,61.620000000000005
2020-05-12,83,78.0,,0.78,64.74000000000001
2020-05-13,86,78.0,,0.78,67.08
2020-05-14,82,78.0,,0.78,63.96
2020-05-15,87,78.0,,0.78,67.86
2020-05-16,68,78.0,,0.78,53.04
2020-05-17,78,78.0,,0.78,60.84
2020-05-18,78,78.0,,0.78,60.84
2020-05-19,84,78.0,,0.78,65.52
2020-05-20,100,78.0,,0.78,78.0
2020-05-21,83,78.0,,0.78,64.74000000000001
2020-05-22,73,78.0,,0.78,56.940000000000005
2020-05-23,76,78.0,,0.78,59.28
2020-05-24,71,78.0,,0.78,55.38
2020-05-25,82,78.0,,0.78,63.96
2020-05-26,68,78.0,,0.78,53.04
2020-05-27,81,78.0,,0.78,63.18
2020-05-28,99,78.0,,0.78,77.22
2020-05-29,98,78.0,,0.78,76.44
2020-05-30,63,78.0,,0.78,49.14
2020-05-31,74,78.0,,0.78,57.72
2020-06-01,58,90.0,False,0.9,52.2
2020-06-02,58,90.0,,0.9,52.2
2020-06-03,49,90.0,,0.9,44.1
2020-06-04,66,90.0,,0.9,59.4
2020-06-05,60,90.0,,0.9,54.0
2020-06-06,54,90.0,,0.9,48.6
2020-06-07,51,90.0,,0.9,45.9
2020-06-08,63,90.0,,0.9,56.7
2020-06-09,66,90.0,,0.9,59.4
2020-06-10,100,90.0,,0.9,90.0
2020-06-11,86,90.0,,0.9,77.4
2020-06-12,78,90.0,,0.9,70.2
2020-06-13,67,90.0,,0.9,60.300000000000004
2020-06-14,68,90.0,,0.9,61.2
2020-06-15,63,90.0,,0.9,56.7
2020-06-16,67,90.0,,0.9,60.300000000000004
2020-06-17,67,90.0,,0.9,60.300000000000004
2020-06-18,63,90.0,,0.9,56.7
2020-06-19,56,90.0,,0.9,50.4
2020-06-20,48,90.0,,0.9,43.2
2020-06-21,48,90.0,,0.9,43.2
2020-06-22,64,90.0,,0.9,57.6
2020-06-23,64,90.0,,0.9,57.6
2020-06-24,76,90.0,,0.9,68.4
2020-06-25,74,90.0,,0.9,66.60000000000001
2020-06-26,70,90.0,,0.9,63.0
2020-06-27,58,90.0,,0.9,52.2
2020-06-28,73,90.0,,0.9,65.7
2020-06-29,88,90.0,,0.9,79.2
2020-06-30,86,90.0,,0.9,77.4
2020-07-01,90,100.0,False,1.0,90.0
2020-07-02,84,100.0,,1.0,84.0
2020-07-03,75,100.0,,1.0,75.0
2020-07-04,65,100.0,,1.0,65.0
2020-07-05,66,100.0,,1.0,66.0
2020-07-06,78,100.0,,1.0,78.0
2020-07-07,70,100.0,,1.0,70.0
2020-07-08,74,100.0,,1.0,74.0
2020-07-09,87,100.0,,1.0,87.0
2020-07-10,80,100.0,,1.0,80.0
2020-07-11,68,100.0,,1.0,68.0
2020-07-12,74,100.0,,1.0,74.0
2020-07-13,81,100.0,,1.0,81.0
