date,car_unscaled,car_monthly,isPartial,scale,car
2013-04-16,84,70.0,,0.7,58.8
2013-04-17,83,70.0,,0.7,58.099999999999994
2013-04-18,85,70.0,,0.7,59.49999999999999
2013-04-19,84,70.0,,0.7,58.8
2013-04-20,92,70.0,,0.7,64.39999999999999
2013-04-21,92,70.0,,0.7,64.39999999999999
2013-04-22,90,70.0,,0.7,62.99999999999999
2013-04-23,88,70.0,,0.7,61.599999999999994
2013-04-24,85,70.0,,0.7,59.49999999999999
2013-04-25,89,70.0,,0.7,62.3
2013-04-26,89,70.0,,0.7,62.3
2013-04-27,96,70.0,,0.7,67.19999999999999
2013-04-28,91,70.0,,0.7,63.699999999999996
2013-04-29,92,70.0,,0.7,64.39999999999999
2013-04-30,90,70.0,,0.7,62.99999999999999
2013-05-01,83,73.0,False,0.73,60.589999999999996
2013-05-02,80,73.0,,0.73,58.4
2013-05-03,85,73.0,,0.73,62.05
2013-05-04,92,73.0,,0.73,67.16
2013-05-05,87,73.0,,0.73,63.51
2013-05-06,86,73.0,,0.73,62.78
2013-05-07,84,73.0,,0.73,61.32
2013-05-08,81,73.0,,0.73,59.129999999999995
2013-05-09,82,73.0,,0.73,59.86
2013-05-10,85,73.0,,0.73,62.05
2013-05-11,93,73.0,,0.73,67.89
2013-05-12,87,73.0,,0.73,63.51
2013-05-13,90,73.0,,0.73,65.7
2013-05-14,88,73.0,,0.73,64.24
2013-05-15,90,73.0,,0.73,65.7
2013-05-16,86,73.0,,0.73,62.78
2013-05-17,90,73.0,,0.73,65.7
2013-05-18,100,73.0,,0.73,73.0
2013-05-19,92,73.0,,0.73,67.16
2013-05-20,89,73.0,,0.73,64.97
2013-05-21,86,73.0,,0.73,62.78
2013-05-22,85,73.0,,0.73,62.05
2013-05-23,89,73.0,,0.73,64.97
2013-05-24,93,73.0,,0.73,67.89
2013-05-25,96,73.0,,0.73,70.08
2013-05-26,96,73.0,,0.73,70.08
2013-05-27,94,73.0,,0.73,68.62
2013-05-28,94,73.0,,0.73,68.62
2013-05-29,91,73.0,,0.73,66.42999999999999
2013-05-30,89,73.0,,0.73,64.97
2013-05-31,93,73.0,,0.73,67.89
2013-06-01,94,76.0,False,0.76,71.44
2013-06-02,90,76.0,,0.76,68.4
2013-06-03,86,76.0,,0.76,65.36
2013-06-04,86,76.0,,0.76,65.36
2013-06-05,85,76.0,,0.76,64.6
2013-06-06,82,76.0,,0.76,62.32
2013-06-07,85,76.0,,0.76,64.6
2013-06-08,93,76.0,,0.76,70.68
2013-06-09,93,76.0,,0.76,70.68
2013-06-10,88,76.0,,0.76,66.88
2013-06-11,84,76.0,,0.76,63.84
2013-06-12,84,76.0,,0.76,63.84
2013-06-13,91,76.0,,0.76,69.16
2013-06-14,90,76.0,,0.76,68.4
2013-06-15,97,76.0,,0.76,73.72
2013-06-16,91,76.0,,0.76,69.16
2013-06-17,90,76.0,,0.76,68.4
2013-06-18,85,76.0,,0.76,64.6
2013-06-19,87,76.0,,0.76,66.12
2013-06-20,89,76.0,,0.76,67.64
2013-06-21,88,76.0,,0.76,66.88
2013-06-22,99,76.0,,0.76,75.24
2013-06-23,93,76.0,,0.76,70.68
2013-06-24,90,76.0,,0.76,68.4
2013-06-25,87,76.0,,0.76,66.12
2013-06-26,85,76.0,,0.76,64.6
2013-06-27,84,76.0,,0.76,63.84
2013-06-28,87,76.0,,0.76,66.12
2013-06-29,100,76.0,,0.76,76.0
2013-06-30,94,76.0,,0.76,71.44
2013-07-01,88,78.0,False,0.78,68.64
2013-07-02,87,78.0,,0.78,67.86
2013-07-03,87,78.0,,0.78,67.86
2013-07-04,85,78.0,,0.78,66.3
2013-07-05,91,78.0,,0.78,70.98
2013-07-06,93,78.0,,0.78,72.54
2013-07-07,92,78.0,,0.78,71.76
2013-07-08,88,78.0,,0.78,68.64
2013-07-09,88,78.0,,0.78,68.64
2013-07-10,87,78.0,,0.78,67.86
2013-07-11,87,78.0,,0.78,67.86
2013-07-12,87,78.0,,0.78,67.86
2013-07-13,96,78.0,,0.78,74.88
2013-07-14,88,78.0,,0.78,68.64
2013-07-15,88,78.0,,0.78,68.64
2013-07-16,86,78.0,,0.78,67.08
2013-07-17,88,78.0,,0.78,68.64
2013-07-18,88,78.0,,0.78,68.64
2013-07-19,91,78.0,,0.78,70.98
2013-07-20,97,78.0,,0.78,75.66
2013-07-21,96,78.0,,0.78,74.88
2013-07-22,90,78.0,,0.78,70.2
2013-07-23,87,78.0,,0.78,67.86
2013-07-24,90,78.0,,0.78,70.2
2013-07-25,92,78.0,,0.78,71.76
2013-07-26,92,78.0,,0.78,71.76
2013-07-27,100,78.0,,0.78,78.0
2013-07-28,98,78.0,,0.78,76.44
2013-07-29,91,78.0,,0.78,70.98
2013-07-30,88,78.0,,0.78,68.64
2013-07-31,88,78.0,,0.78,68.64
2013-08-01,90,75.0,False,0.75,67.5
2013-08-02,93,75.0,,0.75,69.75
2013-08-03,98,75.0,,0.75,73.5
2013-08-04,97,75.0,,0.75,72.75
2013-08-05,99,75.0,,0.75,74.25
2013-08-06,92,75.0,,0.75,69.0
2013-08-07,90,75.0,,0.75,67.5
2013-08-08,89,75.0,,0.75,66.75
2013-08-09,91,75.0,,0.75,68.25
2013-08-10,99,75.0,,0.75,74.25
2013-08-11,100,75.0,,0.75,75.0
2013-08-12,94,75.0,,0.75,70.5
2013-08-13,89,75.0,,0.75,66.75
2013-08-14,90,75.0,,0.75,67.5
2013-08-15,90,75.0,,0.75,67.5
2013-08-16,91,75.0,,0.75,68.25
2013-08-17,100,75.0,,0.75,75.0
2013-08-18,96,75.0,,0.75,72.0
2013-08-19,92,75.0,,0.75,69.0
2013-08-20,92,75.0,,0.75,69.0
2013-08-21,88,75.0,,0.75,66.0
2013-08-22,85,75.0,,0.75,63.75
2013-08-23,90,75.0,,0.75,67.5
2013-08-24,99,75.0,,0.75,74.25
2013-08-25,91,75.0,,0.75,68.25
2013-08-26,84,75.0,,0.75,63.0
2013-08-27,84,75.0,,0.75,63.0
2013-08-28,84,75.0,,0.75,63.0
2013-08-29,84,75.0,,0.75,63.0
2013-08-30,91,75.0,,0.75,68.25
2013-08-31,95,75.0,,0.75,71.25
2013-09-01,94,70.0,False,0.7,65.8
2013-09-02,96,70.0,,0.7,67.19999999999999
2013-09-03,92,70.0,,0.7,64.39999999999999
2013-09-04,89,70.0,,0.7,62.3
2013-09-05,88,70.0,,0.7,61.599999999999994
2013-09-06,91,70.0,,0.7,63.699999999999996
2013-09-07,96,70.0,,0.7,67.19999999999999
2013-09-08,90,70.0,,0.7,62.99999999999999
2013-09-09,87,70.0,,0.7,60.9
2013-09-10,86,70.0,,0.7,60.199999999999996
2013-09-11,85,70.0,,0.7,59.49999999999999
2013-09-12,85,70.0,,0.7,59.49999999999999
2013-09-13,88,70.0,,0.7,61.599999999999994
2013-09-14,95,70.0,,0.7,66.5
2013-09-15,89,70.0,,0.7,62.3
2013-09-16,88,70.0,,0.7,61.599999999999994
2013-09-17,87,70.0,,0.7,60.9
2013-09-18,88,70.0,,0.7,61.599999999999994
2013-09-19,84,70.0,,0.7,58.8
2013-09-20,90,70.0,,0.7,62.99999999999999
2013-09-21,97,70.0,,0.7,67.89999999999999
2013-09-22,92,70.0,,0.7,64.39999999999999
2013-09-23,91,70.0,,0.7,63.699999999999996
2013-09-24,91,70.0,,0.7,63.699999999999996
2013-09-25,87,70.0,,0.7,60.9
2013-09-26,89,70.0,,0.7,62.3
2013-09-27,93,70.0,,0.7,65.1
2013-09-28,100,70.0,,0.7,70.0
2013-09-29,98,70.0,,0.7,68.6
2013-09-30,92,70.0,,0.7,64.39999999999999
2013-10-01,88,68.0,False,0.68,59.84
2013-10-02,87,68.0,,0.68,59.160000000000004
2013-10-03,89,68.0,,0.68,60.52
2013-10-04,93,68.0,,0.68,63.24
2013-10-05,100,68.0,,0.68,68.0
2013-10-06,94,68.0,,0.68,63.92
2013-10-07,91,68.0,,0.68,61.88
2013-10-08,89,68.0,,0.68,60.52
2013-10-09,88,68.0,,0.68,59.84
2013-10-10,87,68.0,,0.68,59.160000000000004
2013-10-11,92,68.0,,0.68,62.56
2013-10-12,96,68.0,,0.68,65.28
2013-10-13,92,68.0,,0.68,62.56
2013-10-14,91,68.0,,0.68,61.88
2013-10-15,89,68.0,,0.68,60.52
2013-10-16,86,68.0,,0.68,58.480000000000004
2013-10-17,90,68.0,,0.68,61.2
2013-10-18,92,68.0,,0.68,62.56
2013-10-19,96,68.0,,0.68,65.28
2013-10-20,93,68.0,,0.68,63.24
2013-10-21,89,68.0,,0.68,60.52
2013-10-22,89,68.0,,0.68,60.52
2013-10-23,88,68.0,,0.68,59.84
2013-10-24,87,68.0,,0.68,59.160000000000004
2013-10-25,89,68.0,,0.68,60.52
2013-10-26,97,68.0,,0.68,65.96000000000001
2013-10-27,89,68.0,,0.68,60.52
2013-10-28,90,68.0,,0.68,61.2
2013-10-29,88,68.0,,0.68,59.84
2013-10-30,88,68.0,,0.68,59.84
2013-10-31,82,68.0,,0.68,55.760000000000005
2013-11-01,92,67.0,False,0.67,61.64
2013-11-02,95,67.0,,0.67,63.650000000000006
2013-11-03,91,67.0,,0.67,60.970000000000006
2013-11-04,91,67.0,,0.67,60.970000000000006
2013-11-05,88,67.0,,0.67,58.96
2013-11-06,87,67.0,,0.67,58.290000000000006
2013-11-07,88,67.0,,0.67,58.96
2013-11-08,94,67.0,,0.67,62.980000000000004
2013-11-09,100,67.0,,0.67,67.0
2013-11-10,94,67.0,,0.67,62.980000000000004
2013-11-11,96,67.0,,0.67,64.32000000000001
2013-11-12,90,67.0,,0.67,60.300000000000004
2013-11-13,88,67.0,,0.67,58.96
2013-11-14,89,67.0,,0.67,59.63
2013-11-15,91,67.0,,0.67,60.970000000000006
2013-11-16,98,67.0,,0.67,65.66000000000001
2013-11-17,93,67.0,,0.67,62.31
2013-11-18,88,67.0,,0.67,58.96
2013-11-19,91,67.0,,0.67,60.970000000000006
2013-11-20,87,67.0,,0.67,58.290000000000006
2013-11-21,89,67.0,,0.67,59.63
2013-11-22,91,67.0,,0.67,60.970000000000006
2013-11-23,96,67.0,,0.67,64.32000000000001
2013-11-24,94,67.0,,0.67,62.980000000000004
2013-11-25,90,67.0,,0.67,60.300000000000004
2013-11-26,93,67.0,,0.67,62.31
2013-11-27,92,67.0,,0.67,61.64
2013-11-28,79,67.0,,0.67,52.93
2013-11-29,91,67.0,,0.67,60.970000000000006
2013-11-30,94,67.0,,0.67,62.980000000000004
2013-12-01,100,71.0,False,0.71,71.0
2013-12-02,84,71.0,,0.71,59.64
2013-12-03,71,71.0,,0.71,50.41
2013-12-04,66,71.0,,0.71,46.86
2013-12-05,65,71.0,,0.71,46.15
2013-12-06,64,71.0,,0.71,45.44
2013-12-07,69,71.0,,0.71,48.989999999999995
2013-12-08,65,71.0,,0.71,46.15
2013-12-09,65,71.0,,0.71,46.15
2013-12-10,65,71.0,,0.71,46.15
2013-12-11,65,71.0,,0.71,46.15
2013-12-12,67,71.0,,0.71,47.57
2013-12-13,65,71.0,,0.71,46.15
2013-12-14,70,71.0,,0.71,49.699999999999996
2013-12-15,69,71.0,,0.71,48.989999999999995
2013-12-16,67,71.0,,0.71,47.57
2013-12-17,65,71.0,,0.71,46.15
2013-12-18,63,71.0,,0.71,44.73
2013-12-19,65,71.0,,0.71,46.15
2013-12-20,67,71.0,,0.71,47.57
2013-12-21,70,71.0,,0.71,49.699999999999996
2013-12-22,66,71.0,,0.71,46.86
2013-12-23,67,71.0,,0.71,47.57
2013-12-24,64,71.0,,0.71,45.44
2013-12-25,56,71.0,,0.71,39.76
2013-12-26,68,71.0,,0.71,48.28
2013-12-27,73,71.0,,0.71,51.83
2013-12-28,74,71.0,,0.71,52.54
2013-12-29,69,71.0,,0.71,48.989999999999995
2013-12-30,73,71.0,,0.71,51.83
2013-12-31,68,71.0,,0.71,48.28
2014-01-01,83,71.0,False,0.71,58.93
2014-01-02,88,71.0,,0.71,62.48
2014-01-03,89,71.0,,0.71,63.19
2014-01-04,96,71.0,,0.71,68.16
2014-01-05,90,71.0,,0.71,63.9
2014-01-06,92,71.0,,0.71,65.32
2014-01-07,93,71.0,,0.71,66.03
2014-01-08,88,71.0,,0.71,62.48
2014-01-09,87,71.0,,0.71,61.769999999999996
2014-01-10,87,71.0,,0.71,61.769999999999996
2014-01-11,95,71.0,,0.71,67.45
2014-01-12,95,71.0,,0.71,67.45
2014-01-13,88,71.0,,0.71,62.48
2014-01-14,88,71.0,,0.71,62.48
2014-01-15,88,71.0,,0.71,62.48
2014-01-16,85,71.0,,0.71,60.349999999999994
2014-01-17,89,71.0,,0.71,63.19
2014-01-18,100,71.0,,0.71,71.0
2014-01-19,95,71.0,,0.71,67.45
2014-01-20,90,71.0,,0.71,63.9
2014-01-21,85,71.0,,0.71,60.349999999999994
2014-01-22,87,71.0,,0.71,61.769999999999996
2014-01-23,87,71.0,,0.71,61.769999999999996
2014-01-24,93,71.0,,0.71,66.03
2014-01-25,99,71.0,,0.71,70.28999999999999
2014-01-26,96,71.0,,0.71,68.16
2014-01-27,85,71.0,,0.71,60.349999999999994
2014-01-28,84,71.0,,0.71,59.64
2014-01-29,88,71.0,,0.71,62.48
2014-01-30,88,71.0,,0.71,62.48
2014-01-31,89,71.0,,0.71,63.19
2014-02-01,96,74.0,False,0.74,71.03999999999999
2014-02-02,83,74.0,,0.74,61.42
2014-02-03,80,74.0,,0.74,59.2
2014-02-04,79,74.0,,0.74,58.46
2014-02-05,79,74.0,,0.74,58.46
2014-02-06,80,74.0,,0.74,59.2
2014-02-07,83,74.0,,0.74,61.42
2014-02-08,93,74.0,,0.74,68.82
2014-02-09,92,74.0,,0.74,68.08
2014-02-10,87,74.0,,0.74,64.38
2014-02-11,87,74.0,,0.74,64.38
2014-02-12,96,74.0,,0.74,71.03999999999999
2014-02-13,85,74.0,,0.74,62.9
2014-02-14,88,74.0,,0.74,65.12
2014-02-15,97,74.0,,0.74,71.78
2014-02-16,100,74.0,,0.74,74.0
2014-02-17,95,74.0,,0.74,70.3
2014-02-18,92,74.0,,0.74,68.08
2014-02-19,87,74.0,,0.74,64.38
2014-02-20,84,74.0,,0.74,62.16
2014-02-21,89,74.0,,0.74,65.86
2014-02-22,100,74.0,,0.74,74.0
2014-02-23,99,74.0,,0.74,73.26
2014-02-24,94,74.0,,0.74,69.56
2014-02-25,91,74.0,,0.74,67.34
2014-02-26,90,74.0,,0.74,66.6
2014-02-27,88,74.0,,0.74,65.12
2014-02-28,92,74.0,,0.74,68.08
2014-03-01,97,74.0,False,0.74,71.78
2014-03-02,88,74.0,,0.74,65.12
2014-03-03,82,74.0,,0.74,60.68
2014-03-04,86,74.0,,0.74,63.64
2014-03-05,87,74.0,,0.74,64.38
2014-03-06,89,74.0,,0.74,65.86
2014-03-07,94,74.0,,0.74,69.56
2014-03-08,99,74.0,,0.74,73.26
2014-03-09,93,74.0,,0.74,68.82
2014-03-10,90,74.0,,0.74,66.6
2014-03-11,87,74.0,,0.74,64.38
2014-03-12,88,74.0,,0.74,65.12
2014-03-13,94,74.0,,0.74,69.56
2014-03-14,91,74.0,,0.74,67.34
2014-03-15,100,74.0,,0.74,74.0
2014-03-16,92,74.0,,0.74,68.08
2014-03-17,89,74.0,,0.74,65.86
2014-03-18,88,74.0,,0.74,65.12
2014-03-19,86,74.0,,0.74,63.64
2014-03-20,81,74.0,,0.74,59.94
2014-03-21,86,74.0,,0.74,63.64
2014-03-22,97,74.0,,0.74,71.78
2014-03-23,91,74.0,,0.74,67.34
2014-03-24,89,74.0,,0.74,65.86
2014-03-25,83,74.0,,0.74,61.42
2014-03-26,83,74.0,,0.74,61.42
2014-03-27,84,74.0,,0.74,62.16
2014-03-28,90,74.0,,0.74,66.6
2014-03-29,96,74.0,,0.74,71.03999999999999
2014-03-30,94,74.0,,0.74,69.56
2014-03-31,85,74.0,,0.74,62.9
2014-04-01,85,72.0,False,0.72,61.199999999999996
2014-04-02,84,72.0,,0.72,60.48
2014-04-03,88,72.0,,0.72,63.36
2014-04-04,87,72.0,,0.72,62.64
2014-04-05,98,72.0,,0.72,70.56
2014-04-06,92,72.0,,0.72,66.24
2014-04-07,89,72.0,,0.72,64.08
2014-04-08,89,72.0,,0.72,64.08
2014-04-09,89,72.0,,0.72,64.08
2014-04-10,90,72.0,,0.72,64.8
2014-04-11,90,72.0,,0.72,64.8
2014-04-12,100,72.0,,0.72,72.0
2014-04-13,97,72.0,,0.72,69.84
2014-04-14,89,72.0,,0.72,64.08
2014-04-15,84,72.0,,0.72,60.48
2014-04-16,86,72.0,,0.72,61.919999999999995
2014-04-17,88,72.0,,0.72,63.36
2014-04-18,91,72.0,,0.72,65.52
2014-04-19,96,72.0,,0.72,69.12
2014-04-20,89,72.0,,0.72,64.08
2014-04-21,92,72.0,,0.72,66.24
2014-04-22,89,72.0,,0.72,64.08
2014-04-23,87,72.0,,0.72,62.64
2014-04-24,89,72.0,,0.72,64.08
2014-04-25,91,72.0,,0.72,65.52
2014-04-26,98,72.0,,0.72,70.56
2014-04-27,96,72.0,,0.72,69.12
2014-04-28,90,72.0,,0.72,64.8
2014-04-29,85,72.0,,0.72,61.199999999999996
2014-04-30,85,72.0,,0.72,61.199999999999996
2014-05-01,86,74.0,False,0.74,63.64
2014-05-02,86,74.0,,0.74,63.64
2014-05-03,94,74.0,,0.74,69.56
2014-05-04,90,74.0,,0.74,66.6
2014-05-05,88,74.0,,0.74,65.12
2014-05-06,85,74.0,,0.74,62.9
2014-05-07,88,74.0,,0.74,65.12
2014-05-08,86,74.0,,0.74,63.64
2014-05-09,86,74.0,,0.74,63.64
2014-05-10,95,74.0,,0.74,70.3
2014-05-11,89,74.0,,0.74,65.86
2014-05-12,91,74.0,,0.74,67.34
2014-05-13,88,74.0,,0.74,65.12
2014-05-14,89,74.0,,0.74,65.86
2014-05-15,88,74.0,,0.74,65.12
2014-05-16,88,74.0,,0.74,65.12
2014-05-17,100,74.0,,0.74,74.0
2014-05-18,96,74.0,,0.74,71.03999999999999
2014-05-19,95,74.0,,0.74,70.3
2014-05-20,93,74.0,,0.74,68.82
2014-05-21,90,74.0,,0.74,66.6
2014-05-22,94,74.0,,0.74,69.56
2014-05-23,96,74.0,,0.74,71.03999999999999
2014-05-24,100,74.0,,0.74,74.0
2014-05-25,97,74.0,,0.74,71.78
2014-05-26,96,74.0,,0.74,71.03999999999999
2014-05-27,93,74.0,,0.74,68.82
2014-05-28,94,74.0,,0.74,69.56
2014-05-29,91,74.0,,0.74,67.34
2014-05-30,96,74.0,,0.74,71.03999999999999
2014-05-31,100,74.0,,0.74,74.0
2014-06-01,95,78.0,False,0.78,74.10000000000001
2014-06-02,92,78.0,,0.78,71.76
2014-06-03,88,78.0,,0.78,68.64
2014-06-04,87,78.0,,0.78,67.86
2014-06-05,88,78.0,,0.78,68.64
2014-06-06,88,78.0,,0.78,68.64
2014-06-07,98,78.0,,0.78,76.44
2014-06-08,94,78.0,,0.78,73.32000000000001
2014-06-09,91,78.0,,0.78,70.98
2014-06-10,90,78.0,,0.78,70.2
2014-06-11,84,78.0,,0.78,65.52
2014-06-12,87,78.0,,0.78,67.86
2014-06-13,87,78.0,,0.78,67.86
2014-06-14,96,78.0,,0.78,74.88
2014-06-15,92,78.0,,0.78,71.76
2014-06-16,88,78.0,,0.78,68.64
2014-06-17,87,78.0,,0.78,67.86
2014-06-18,87,78.0,,0.78,67.86
2014-06-19,89,78.0,,0.78,69.42
2014-06-20,93,78.0,,0.78,72.54
2014-06-21,96,78.0,,0.78,74.88
2014-06-22,93,78.0,,0.78,72.54
2014-06-23,93,78.0,,0.78,72.54
2014-06-24,91,78.0,,0.78,70.98
2014-06-25,92,78.0,,0.78,71.76
2014-06-26,87,78.0,,0.78,67.86
2014-06-27,95,78.0,,0.78,74.10000000000001
2014-06-28,97,78.0,,0.78,75.66
2014-06-29,100,78.0,,0.78,78.0
2014-06-30,94,78.0,,0.78,73.32000000000001
2014-07-01,86,83.0,False,0.83,71.38
2014-07-02,91,83.0,,0.83,75.53
2014-07-03,95,83.0,,0.83,78.85
2014-07-04,89,83.0,,0.83,73.86999999999999
2014-07-05,95,83.0,,0.83,78.85
2014-07-06,94,83.0,,0.83,78.02
2014-07-07,96,83.0,,0.83,79.67999999999999
2014-07-08,87,83.0,,0.83,72.21
2014-07-09,88,83.0,,0.83,73.03999999999999
2014-07-10,89,83.0,,0.83,73.86999999999999
2014-07-11,91,83.0,,0.83,75.53
2014-07-12,100,83.0,,0.83,83.0
2014-07-13,89,83.0,,0.83,73.86999999999999
2014-07-14,93,83.0,,0.83,77.19
2014-07-15,88,83.0,,0.83,73.03999999999999
2014-07-16,93,83.0,,0.83,77.19
2014-07-17,88,83.0,,0.83,73.03999999999999
2014-07-18,88,83.0,,0.83,73.03999999999999
2014-07-19,99,83.0,,0.83,82.17
2014-07-20,95,83.0,,0.83,78.85
2014-07-21,91,83.0,,0.83,75.53
2014-07-22,91,83.0,,0.83,75.53
2014-07-23,89,83.0,,0.83,73.86999999999999
2014-07-24,90,83.0,,0.83,74.7
2014-07-25,91,83.0,,0.83,75.53
2014-07-26,99,83.0,,0.83,82.17
2014-07-27,93,83.0,,0.83,77.19
2014-07-28,91,83.0,,0.83,75.53
2014-07-29,92,83.0,,0.83,76.36
2014-07-30,90,83.0,,0.83,74.7
2014-07-31,88,83.0,,0.83,73.03999999999999
2014-08-01,84,78.0,False,0.78,65.52
2014-08-02,91,78.0,,0.78,70.98
2014-08-03,89,78.0,,0.78,69.42
2014-08-04,88,78.0,,0.78,68.64
2014-08-05,89,78.0,,0.78,69.42
2014-08-06,86,78.0,,0.78,67.08
2014-08-07,86,78.0,,0.78,67.08
2014-08-08,83,78.0,,0.78,64.74000000000001
2014-08-09,100,78.0,,0.78,78.0
2014-08-10,99,78.0,,0.78,77.22
2014-08-11,92,78.0,,0.78,71.76
2014-08-12,83,78.0,,0.78,64.74000000000001
2014-08-13,85,78.0,,0.78,66.3
2014-08-14,83,78.0,,0.78,64.74000000000001
2014-08-15,88,78.0,,0.78,68.64
2014-08-16,90,78.0,,0.78,70.2
2014-08-17,87,78.0,,0.78,67.86
2014-08-18,87,78.0,,0.78,67.86
2014-08-19,82,78.0,,0.78,63.96
2014-08-20,81,78.0,,0.78,63.18
2014-08-21,80,78.0,,0.78,62.400000000000006
2014-08-22,83,78.0,,0.78,64.74000000000001
2014-08-23,93,78.0,,0.78,72.54
2014-08-24,89,78.0,,0.78,69.42
2014-08-25,81,78.0,,0.78,63.18
2014-08-26,82,78.0,,0.78,63.96
2014-08-27,80,78.0,,0.78,62.400000000000006
2014-08-28,81,78.0,,0.78,63.18
2014-08-29,83,78.0,,0.78,64.74000000000001
2014-08-30,87,78.0,,0.78,67.86
2014-08-31,78,78.0,,0.78,60.84
2014-09-01,98,72.0,False,0.72,70.56
2014-09-02,91,72.0,,0.72,65.52
2014-09-03,87,72.0,,0.72,62.64
2014-09-04,87,72.0,,0.72,62.64
2014-09-05,89,72.0,,0.72,64.08
2014-09-06,97,72.0,,0.72,69.84
2014-09-07,94,72.0,,0.72,67.67999999999999
2014-09-08,89,72.0,,0.72,64.08
2014-09-09,84,72.0,,0.72,60.48
2014-09-10,86,72.0,,0.72,61.919999999999995
2014-09-11,83,72.0,,0.72,59.76
2014-09-12,88,72.0,,0.72,63.36
2014-09-13,95,72.0,,0.72,68.39999999999999
2014-09-14,89,72.0,,0.72,64.08
2014-09-15,89,72.0,,0.72,64.08
2014-09-16,88,72.0,,0.72,63.36
2014-09-17,87,72.0,,0.72,62.64
2014-09-18,86,72.0,,0.72,61.919999999999995
2014-09-19,88,72.0,,0.72,63.36
2014-09-20,98,72.0,,0.72,70.56
2014-09-21,89,72.0,,0.72,64.08
2014-09-22,89,72.0,,0.72,64.08
2014-09-23,87,72.0,,0.72,62.64
2014-09-24,87,72.0,,0.72,62.64
2014-09-25,87,72.0,,0.72,62.64
2014-09-26,91,72.0,,0.72,65.52
2014-09-27,100,72.0,,0.72,72.0
2014-09-28,94,72.0,,0.72,67.67999999999999
2014-09-29,90,72.0,,0.72,64.8
2014-09-30,86,72.0,,0.72,61.919999999999995
2014-10-01,91,68.0,False,0.68,61.88
2014-10-02,91,68.0,,0.68,61.88
2014-10-03,92,68.0,,0.68,62.56
2014-10-04,100,68.0,,0.68,68.0
2014-10-05,95,68.0,,0.68,64.60000000000001
2014-10-06,94,68.0,,0.68,63.92
2014-10-07,90,68.0,,0.68,61.2
2014-10-08,91,68.0,,0.68,61.88
2014-10-09,92,68.0,,0.68,62.56
2014-10-10,91,68.0,,0.68,61.88
2014-10-11,97,68.0,,0.68,65.96000000000001
2014-10-12,92,68.0,,0.68,62.56
2014-10-13,90,68.0,,0.68,61.2
2014-10-14,89,68.0,,0.68,60.52
2014-10-15,88,68.0,,0.68,59.84
2014-10-16,85,68.0,,0.68,57.800000000000004
2014-10-17,89,68.0,,0.68,60.52
2014-10-18,96,68.0,,0.68,65.28
2014-10-19,92,68.0,,0.68,62.56
2014-10-20,92,68.0,,0.68,62.56
2014-10-21,92,68.0,,0.68,62.56
2014-10-22,88,68.0,,0.68,59.84
2014-10-23,89,68.0,,0.68,60.52
2014-10-24,89,68.0,,0.68,60.52
2014-10-25,97,68.0,,0.68,65.96000000000001
2014-10-26,93,68.0,,0.68,63.24
2014-10-27,94,68.0,,0.68,63.92
2014-10-28,88,68.0,,0.68,59.84
2014-10-29,87,68.0,,0.68,59.160000000000004
2014-10-30,85,68.0,,0.68,57.800000000000004
2014-10-31,84,68.0,,0.68,57.120000000000005
2014-11-01,91,69.0,False,0.69,62.78999999999999
2014-11-02,89,69.0,,0.69,61.41
2014-11-03,94,69.0,,0.69,64.86
2014-11-04,94,69.0,,0.69,64.86
2014-11-05,86,69.0,,0.69,59.339999999999996
2014-11-06,85,69.0,,0.69,58.65
2014-11-07,90,69.0,,0.69,62.099999999999994
2014-11-08,100,69.0,,0.69,69.0
2014-11-09,95,69.0,,0.69,65.55
2014-11-10,93,69.0,,0.69,64.17
2014-11-11,90,69.0,,0.69,62.099999999999994
2014-11-12,89,69.0,,0.69,61.41
2014-11-13,91,69.0,,0.69,62.78999999999999
2014-11-14,88,69.0,,0.69,60.72
2014-11-15,96,69.0,,0.69,66.24
2014-11-16,92,69.0,,0.69,63.48
2014-11-17,92,69.0,,0.69,63.48
2014-11-18,90,69.0,,0.69,62.099999999999994
2014-11-19,90,69.0,,0.69,62.099999999999994
2014-11-20,91,69.0,,0.69,62.78999999999999
2014-11-21,91,69.0,,0.69,62.78999999999999
2014-11-22,99,69.0,,0.69,68.30999999999999
2014-11-23,92,69.0,,0.69,63.48
2014-11-24,94,69.0,,0.69,64.86
2014-11-25,90,69.0,,0.69,62.099999999999994
2014-11-26,91,69.0,,0.69,62.78999999999999
2014-11-27,80,69.0,,0.69,55.199999999999996
2014-11-28,92,69.0,,0.69,63.48
2014-11-29,98,69.0,,0.69,67.61999999999999
2014-11-30,90,69.0,,0.69,62.099999999999994
2014-12-01,91,69.0,False,0.69,62.78999999999999
2014-12-02,87,69.0,,0.69,60.029999999999994
2014-12-03,85,69.0,,0.69,58.65
2014-12-04,85,69.0,,0.69,58.65
2014-12-05,86,69.0,,0.69,59.339999999999996
2014-12-06,92,69.0,,0.69,63.48
2014-12-07,89,69.0,,0.69,61.41
2014-12-08,89,69.0,,0.69,61.41
2014-12-09,92,69.0,,0.69,63.48
2014-12-10,87,69.0,,0.69,60.029999999999994
2014-12-11,87,69.0,,0.69,60.029999999999994
2014-12-12,88,69.0,,0.69,60.72
2014-12-13,92,69.0,,0.69,63.48
2014-12-14,92,69.0,,0.69,63.48
2014-12-15,90,69.0,,0.69,62.099999999999994
