date,portfolio_unscaled,portfolio_monthly,isPartial,scale,portfolio
2019-06-23,48,68.0,,0.68,32.64
2019-06-24,97,68.0,,0.68,65.96000000000001
2019-06-25,95,68.0,,0.68,64.60000000000001
2019-06-26,81,68.0,,0.68,55.080000000000005
2019-06-27,96,68.0,,0.68,65.28
2019-06-28,83,68.0,,0.68,56.440000000000005
2019-06-29,61,68.0,,0.68,41.480000000000004
2019-06-30,55,68.0,,0.68,37.400000000000006
2019-07-01,96,69.0,False,0.69,66.24
2019-07-02,95,69.0,,0.69,65.55
2019-07-03,69,69.0,,0.69,47.61
2019-07-04,55,69.0,,0.69,37.949999999999996
2019-07-05,65,69.0,,0.69,44.849999999999994
2019-07-06,50,69.0,,0.69,34.5
2019-07-07,51,69.0,,0.69,35.19
2019-07-08,92,69.0,,0.69,63.48
2019-07-09,85,69.0,,0.69,58.65
2019-07-10,85,69.0,,0.69,58.65
2019-07-11,81,69.0,,0.69,55.88999999999999
2019-07-12,78,69.0,,0.69,53.81999999999999
2019-07-13,63,69.0,,0.69,43.47
2019-07-14,60,69.0,,0.69,41.4
2019-07-15,81,69.0,,0.69,55.88999999999999
2019-07-16,85,69.0,,0.69,58.65
2019-07-17,86,69.0,,0.69,59.339999999999996
2019-07-18,82,69.0,,0.69,56.58
2019-07-19,74,69.0,,0.69,51.059999999999995
2019-07-20,50,69.0,,0.69,34.5
2019-07-21,51,69.0,,0.69,35.19
2019-07-22,82,69.0,,0.69,56.58
2019-07-23,77,69.0,,0.69,53.129999999999995
2019-07-24,84,69.0,,0.69,57.959999999999994
2019-07-25,100,69.0,,0.69,69.0
2019-07-26,87,69.0,,0.69,60.029999999999994
2019-07-27,61,69.0,,0.69,42.089999999999996
2019-07-28,53,69.0,,0.69,36.57
2019-07-29,87,69.0,,0.69,60.029999999999994
2019-07-30,88,69.0,,0.69,60.72
2019-07-31,90,69.0,,0.69,62.099999999999994
2019-08-01,87,70.0,False,0.7,60.9
2019-08-02,72,70.0,,0.7,50.4
2019-08-03,58,70.0,,0.7,40.599999999999994
2019-08-04,49,70.0,,0.7,34.3
2019-08-05,95,70.0,,0.7,66.5
2019-08-06,89,70.0,,0.7,62.3
2019-08-07,77,70.0,,0.7,53.9
2019-08-08,80,70.0,,0.7,56.0
2019-08-09,88,70.0,,0.7,61.599999999999994
2019-08-10,54,70.0,,0.7,37.8
2019-08-11,52,70.0,,0.7,36.4
2019-08-12,91,70.0,,0.7,63.699999999999996
2019-08-13,94,70.0,,0.7,65.8
2019-08-14,85,70.0,,0.7,59.49999999999999
2019-08-15,79,70.0,,0.7,55.3
2019-08-16,89,70.0,,0.7,62.3
2019-08-17,65,70.0,,0.7,45.5
2019-08-18,58,70.0,,0.7,40.599999999999994
2019-08-19,85,70.0,,0.7,59.49999999999999
2019-08-20,99,70.0,,0.7,69.3
2019-08-21,95,70.0,,0.7,66.5
2019-08-22,84,70.0,,0.7,58.8
2019-08-23,79,70.0,,0.7,55.3
2019-08-24,50,70.0,,0.7,35.0
2019-08-25,48,70.0,,0.7,33.599999999999994
2019-08-26,93,70.0,,0.7,65.1
2019-08-27,86,70.0,,0.7,60.199999999999996
2019-08-28,83,70.0,,0.7,58.099999999999994
2019-08-29,95,70.0,,0.7,66.5
2019-08-30,100,70.0,,0.7,70.0
2019-08-31,58,70.0,,0.7,40.599999999999994
2019-09-01,37,76.0,False,0.76,28.12
2019-09-02,52,76.0,,0.76,39.52
2019-09-03,80,76.0,,0.76,60.8
2019-09-04,84,76.0,,0.76,63.84
2019-09-05,77,76.0,,0.76,58.52
2019-09-06,83,76.0,,0.76,63.08
2019-09-07,49,76.0,,0.76,37.24
2019-09-08,46,76.0,,0.76,34.96
2019-09-09,83,76.0,,0.76,63.08
2019-09-10,89,76.0,,0.76,67.64
2019-09-11,81,76.0,,0.76,61.56
2019-09-12,87,76.0,,0.76,66.12
2019-09-13,81,76.0,,0.76,61.56
2019-09-14,49,76.0,,0.76,37.24
2019-09-15,53,76.0,,0.76,40.28
2019-09-16,80,76.0,,0.76,60.8
2019-09-17,94,76.0,,0.76,71.44
2019-09-18,100,76.0,,0.76,76.0
2019-09-19,90,76.0,,0.76,68.4
2019-09-20,91,76.0,,0.76,69.16
2019-09-21,50,76.0,,0.76,38.0
2019-09-22,55,76.0,,0.76,41.8
2019-09-23,87,76.0,,0.76,66.12
2019-09-24,80,76.0,,0.76,60.8
2019-09-25,85,76.0,,0.76,64.6
2019-09-26,81,76.0,,0.76,61.56
2019-09-27,77,76.0,,0.76,58.52
2019-09-28,57,76.0,,0.76,43.32
2019-09-29,48,76.0,,0.76,36.480000000000004
2019-09-30,82,76.0,,0.76,62.32
2019-10-01,98,81.0,False,0.81,79.38000000000001
2019-10-02,95,81.0,,0.81,76.95
2019-10-03,88,81.0,,0.81,71.28
2019-10-04,80,81.0,,0.81,64.80000000000001
2019-10-05,73,81.0,,0.81,59.13
2019-10-06,60,81.0,,0.81,48.6
2019-10-07,92,81.0,,0.81,74.52000000000001
2019-10-08,82,81.0,,0.81,66.42
2019-10-09,97,81.0,,0.81,78.57000000000001
2019-10-10,88,81.0,,0.81,71.28
2019-10-11,91,81.0,,0.81,73.71000000000001
2019-10-12,54,81.0,,0.81,43.74
2019-10-13,49,81.0,,0.81,39.690000000000005
2019-10-14,76,81.0,,0.81,61.56
2019-10-15,98,81.0,,0.81,79.38000000000001
2019-10-16,90,81.0,,0.81,72.9
2019-10-17,93,81.0,,0.81,75.33
2019-10-18,91,81.0,,0.81,73.71000000000001
2019-10-19,49,81.0,,0.81,39.690000000000005
2019-10-20,59,81.0,,0.81,47.790000000000006
2019-10-21,86,81.0,,0.81,69.66000000000001
2019-10-22,100,81.0,,0.81,81.0
2019-10-23,89,81.0,,0.81,72.09
2019-10-24,89,81.0,,0.81,72.09
2019-10-25,88,81.0,,0.81,71.28
2019-10-26,54,81.0,,0.81,43.74
2019-10-27,51,81.0,,0.81,41.31
2019-10-28,88,81.0,,0.81,71.28
2019-10-29,94,81.0,,0.81,76.14
2019-10-30,99,81.0,,0.81,80.19000000000001
2019-10-31,89,81.0,,0.81,72.09
2019-11-01,81,75.0,False,0.75,60.75
2019-11-02,59,75.0,,0.75,44.25
2019-11-03,47,75.0,,0.75,35.25
2019-11-04,83,75.0,,0.75,62.25
2019-11-05,88,75.0,,0.75,66.0
2019-11-06,89,75.0,,0.75,66.75
2019-11-07,82,75.0,,0.75,61.5
2019-11-08,82,75.0,,0.75,61.5
2019-11-09,49,75.0,,0.75,36.75
2019-11-10,48,75.0,,0.75,36.0
2019-11-11,76,75.0,,0.75,57.0
2019-11-12,77,75.0,,0.75,57.75
2019-11-13,93,75.0,,0.75,69.75
2019-11-14,100,75.0,,0.75,75.0
2019-11-15,85,75.0,,0.75,63.75
2019-11-16,61,75.0,,0.75,45.75
2019-11-17,53,75.0,,0.75,39.75
2019-11-18,86,75.0,,0.75,64.5
2019-11-19,89,75.0,,0.75,66.75
2019-11-20,87,75.0,,0.75,65.25
2019-11-21,89,75.0,,0.75,66.75
2019-11-22,69,75.0,,0.75,51.75
2019-11-23,54,75.0,,0.75,40.5
2019-11-24,50,75.0,,0.75,37.5
2019-11-25,78,75.0,,0.75,58.5
2019-11-26,69,75.0,,0.75,51.75
2019-11-27,66,75.0,,0.75,49.5
2019-11-28,42,75.0,,0.75,31.5
2019-11-29,44,75.0,,0.75,33.0
2019-11-30,47,75.0,,0.75,35.25
2019-12-01,53,72.0,False,0.72,38.16
2019-12-02,93,72.0,,0.72,66.96
2019-12-03,87,72.0,,0.72,62.64
2019-12-04,85,72.0,,0.72,61.199999999999996
2019-12-05,88,72.0,,0.72,63.36
2019-12-06,86,72.0,,0.72,61.919999999999995
2019-12-07,60,72.0,,0.72,43.199999999999996
2019-12-08,50,72.0,,0.72,36.0
2019-12-09,90,72.0,,0.72,64.8
2019-12-10,92,72.0,,0.72,66.24
2019-12-11,100,72.0,,0.72,72.0
2019-12-12,85,72.0,,0.72,61.199999999999996
2019-12-13,88,72.0,,0.72,63.36
2019-12-14,55,72.0,,0.72,39.6
2019-12-15,51,72.0,,0.72,36.72
2019-12-16,94,72.0,,0.72,67.67999999999999
2019-12-17,82,72.0,,0.72,59.04
2019-12-18,81,72.0,,0.72,58.32
2019-12-19,65,72.0,,0.72,46.8
2019-12-20,71,72.0,,0.72,51.12
2019-12-21,48,72.0,,0.72,34.56
2019-12-22,44,72.0,,0.72,31.68
2019-12-23,51,72.0,,0.72,36.72
2019-12-24,49,72.0,,0.72,35.28
2019-12-25,31,72.0,,0.72,22.32
2019-12-26,57,72.0,,0.72,41.04
2019-12-27,76,72.0,,0.72,54.72
2019-12-28,49,72.0,,0.72,35.28
2019-12-29,42,72.0,,0.72,30.24
2019-12-30,60,72.0,,0.72,43.199999999999996
2019-12-31,65,72.0,,0.72,46.8
2020-01-01,46,79.0,False,0.79,36.34
2020-01-02,75,79.0,,0.79,59.25
2020-01-03,71,79.0,,0.79,56.09
2020-01-04,45,79.0,,0.79,35.550000000000004
2020-01-05,46,79.0,,0.79,36.34
2020-01-06,74,79.0,,0.79,58.46
2020-01-07,82,79.0,,0.79,64.78
2020-01-08,83,79.0,,0.79,65.57000000000001
2020-01-09,76,79.0,,0.79,60.040000000000006
2020-01-10,82,79.0,,0.79,64.78
2020-01-11,55,79.0,,0.79,43.45
2020-01-12,50,79.0,,0.79,39.5
2020-01-13,75,79.0,,0.79,59.25
2020-01-14,77,79.0,,0.79,60.830000000000005
2020-01-15,88,79.0,,0.79,69.52000000000001
2020-01-16,100,79.0,,0.79,79.0
2020-01-17,64,79.0,,0.79,50.56
2020-01-18,42,79.0,,0.79,33.18
2020-01-19,47,79.0,,0.79,37.13
2020-01-20,62,79.0,,0.79,48.980000000000004
2020-01-21,77,79.0,,0.79,60.830000000000005
2020-01-22,80,79.0,,0.79,63.2
2020-01-23,80,79.0,,0.79,63.2
2020-01-24,78,79.0,,0.79,61.620000000000005
2020-01-25,48,79.0,,0.79,37.92
2020-01-26,43,79.0,,0.79,33.97
2020-01-27,68,79.0,,0.79,53.72
2020-01-28,74,79.0,,0.79,58.46
2020-01-29,79,79.0,,0.79,62.410000000000004
2020-01-30,78,79.0,,0.79,61.620000000000005
2020-01-31,84,79.0,,0.79,66.36
2020-02-01,62,82.0,False,0.82,50.839999999999996
2020-02-02,55,82.0,,0.82,45.099999999999994
2020-02-03,74,82.0,,0.82,60.68
2020-02-04,85,82.0,,0.82,69.7
2020-02-05,82,82.0,,0.82,67.24
2020-02-06,81,82.0,,0.82,66.42
2020-02-07,83,82.0,,0.82,68.06
2020-02-08,62,82.0,,0.82,50.839999999999996
2020-02-09,52,82.0,,0.82,42.64
2020-02-10,85,82.0,,0.82,69.7
2020-02-11,91,82.0,,0.82,74.61999999999999
2020-02-12,88,82.0,,0.82,72.16
2020-02-13,93,82.0,,0.82,76.25999999999999
2020-02-14,72,82.0,,0.82,59.04
2020-02-15,65,82.0,,0.82,53.3
2020-02-16,54,82.0,,0.82,44.279999999999994
2020-02-17,69,82.0,,0.82,56.58
2020-02-18,84,82.0,,0.82,68.88
2020-02-19,89,82.0,,0.82,72.97999999999999
2020-02-20,100,82.0,,0.82,82.0
2020-02-21,88,82.0,,0.82,72.16
2020-02-22,53,82.0,,0.82,43.46
2020-02-23,55,82.0,,0.82,45.099999999999994
2020-02-24,96,82.0,,0.82,78.72
2020-02-25,89,82.0,,0.82,72.97999999999999
2020-02-26,90,82.0,,0.82,73.8
2020-02-27,85,82.0,,0.82,69.7
2020-02-28,97,82.0,,0.82,79.53999999999999
2020-02-29,66,82.0,,0.82,54.12
2020-03-01,63,79.0,False,0.79,49.77
2020-03-02,88,79.0,,0.79,69.52000000000001
2020-03-03,98,79.0,,0.79,77.42
2020-03-04,96,79.0,,0.79,75.84
2020-03-05,100,79.0,,0.79,79.0
2020-03-06,76,79.0,,0.79,60.040000000000006
2020-03-07,51,79.0,,0.79,40.29
2020-03-08,55,79.0,,0.79,43.45
2020-03-09,94,79.0,,0.79,74.26
2020-03-10,99,79.0,,0.79,78.21000000000001
2020-03-11,89,79.0,,0.79,70.31
2020-03-12,83,79.0,,0.79,65.57000000000001
2020-03-13,76,79.0,,0.79,60.040000000000006
2020-03-14,60,79.0,,0.79,47.400000000000006
2020-03-15,57,79.0,,0.79,45.03
2020-03-16,74,79.0,,0.79,58.46
2020-03-17,74,79.0,,0.79,58.46
2020-03-18,84,79.0,,0.79,66.36
2020-03-19,84,79.0,,0.79,66.36
2020-03-20,80,79.0,,0.79,63.2
2020-03-21,65,79.0,,0.79,51.35
2020-03-22,48,79.0,,0.79,37.92
2020-03-23,74,79.0,,0.79,58.46
2020-03-24,85,79.0,,0.79,67.15
2020-03-25,87,79.0,,0.79,68.73
2020-03-26,98,79.0,,0.79,77.42
2020-03-27,88,79.0,,0.79,69.52000000000001
2020-03-28,49,79.0,,0.79,38.71
2020-03-29,54,79.0,,0.79,42.660000000000004
2020-03-30,88,79.0,,0.79,69.52000000000001
2020-03-31,81,79.0,,0.79,63.99
2020-04-01,83,80.0,False,0.8,66.4
2020-04-02,85,80.0,,0.8,68.0
2020-04-03,79,80.0,,0.8,63.2
2020-04-04,64,80.0,,0.8,51.2
2020-04-05,57,80.0,,0.8,45.6
2020-04-06,90,80.0,,0.8,72.0
2020-04-07,81,80.0,,0.8,64.8
2020-04-08,88,80.0,,0.8,70.4
2020-04-09,81,80.0,,0.8,64.8
2020-04-10,83,80.0,,0.8,66.4
2020-04-11,62,80.0,,0.8,49.6
2020-04-12,46,80.0,,0.8,36.800000000000004
2020-04-13,97,80.0,,0.8,77.60000000000001
2020-04-14,95,80.0,,0.8,76.0
2020-04-15,93,80.0,,0.8,74.4
2020-04-16,91,80.0,,0.8,72.8
2020-04-17,98,80.0,,0.8,78.4
2020-04-18,71,80.0,,0.8,56.800000000000004
2020-04-19,65,80.0,,0.8,52.0
2020-04-20,88,80.0,,0.8,70.4
2020-04-21,87,80.0,,0.8,69.60000000000001
2020-04-22,90,80.0,,0.8,72.0
2020-04-23,86,80.0,,0.8,68.8
2020-04-24,82,80.0,,0.8,65.60000000000001
2020-04-25,54,80.0,,0.8,43.2
2020-04-26,66,80.0,,0.8,52.800000000000004
2020-04-27,93,80.0,,0.8,74.4
2020-04-28,100,80.0,,0.8,80.0
2020-04-29,94,80.0,,0.8,75.2
2020-04-30,100,80.0,,0.8,80.0
2020-05-01,94,80.0,False,0.8,75.2
2020-05-02,68,80.0,,0.8,54.400000000000006
2020-05-03,57,80.0,,0.8,45.6
2020-05-04,100,80.0,,0.8,80.0
2020-05-05,98,80.0,,0.8,78.4
2020-05-06,96,80.0,,0.8,76.80000000000001
2020-05-07,86,80.0,,0.8,68.8
2020-05-08,93,80.0,,0.8,74.4
2020-05-09,71,80.0,,0.8,56.800000000000004
2020-05-10,58,80.0,,0.8,46.400000000000006
2020-05-11,88,80.0,,0.8,70.4
2020-05-12,84,80.0,,0.8,67.2
2020-05-13,92,80.0,,0.8,73.60000000000001
2020-05-14,92,80.0,,0.8,73.60000000000001
2020-05-15,83,80.0,,0.8,66.4
2020-05-16,53,80.0,,0.8,42.400000000000006
2020-05-17,50,80.0,,0.8,40.0
2020-05-18,85,80.0,,0.8,68.0
2020-05-19,95,80.0,,0.8,76.0
2020-05-20,92,80.0,,0.8,73.60000000000001
2020-05-21,78,80.0,,0.8,62.400000000000006
2020-05-22,88,80.0,,0.8,70.4
2020-05-23,57,80.0,,0.8,45.6
2020-05-24,52,80.0,,0.8,41.6
2020-05-25,67,80.0,,0.8,53.6
2020-05-26,89,80.0,,0.8,71.2
2020-05-27,86,80.0,,0.8,68.8
2020-05-28,93,80.0,,0.8,74.4
2020-05-29,78,80.0,,0.8,62.400000000000006
2020-05-30,50,80.0,,0.8,40.0
2020-05-31,46,80.0,,0.8,36.800000000000004
2020-06-01,86,71.0,False,0.71,61.059999999999995
2020-06-02,81,71.0,,0.71,57.51
2020-06-03,82,71.0,,0.71,58.22
2020-06-04,90,71.0,,0.71,63.9
2020-06-05,80,71.0,,0.71,56.8
2020-06-06,54,71.0,,0.71,38.339999999999996
2020-06-07,58,71.0,,0.71,41.18
2020-06-08,88,71.0,,0.71,62.48
2020-06-09,100,71.0,,0.71,71.0
2020-06-10,90,71.0,,0.71,63.9
2020-06-11,92,71.0,,0.71,65.32
2020-06-12,80,71.0,,0.71,56.8
2020-06-13,67,71.0,,0.71,47.57
2020-06-14,61,71.0,,0.71,43.309999999999995
2020-06-15,90,71.0,,0.71,63.9
2020-06-16,96,71.0,,0.71,68.16
2020-06-17,87,71.0,,0.71,61.769999999999996
2020-06-18,84,71.0,,0.71,59.64
2020-06-19,81,71.0,,0.71,57.51
2020-06-20,51,71.0,,0.71,36.21
2020-06-21,52,71.0,,0.71,36.92
2020-06-22,79,71.0,,0.71,56.089999999999996
2020-06-23,90,71.0,,0.71,63.9
2020-06-24,91,71.0,,0.71,64.61
2020-06-25,85,71.0,,0.71,60.349999999999994
2020-06-26,70,71.0,,0.71,49.699999999999996
2020-06-27,57,71.0,,0.71,40.47
2020-06-28,62,71.0,,0.71,44.019999999999996
2020-06-29,80,71.0,,0.71,56.8
2020-06-30,79,71.0,,0.71,56.089999999999996
2020-07-01,81,75.0,False,0.75,60.75
2020-07-02,80,75.0,,0.75,60.0
2020-07-03,48,75.0,,0.75,36.0
2020-07-04,37,75.0,,0.75,27.75
2020-07-05,38,75.0,,0.75,28.5
2020-07-06,64,75.0,,0.75,48.0
2020-07-07,86,75.0,,0.75,64.5
2020-07-08,79,75.0,,0.75,59.25
2020-07-09,80,75.0,,0.75,60.0
2020-07-10,92,75.0,,0.75,69.0
2020-07-11,45,75.0,,0.75,33.75
2020-07-12,59,75.0,,0.75,44.25
2020-07-13,69,75.0,,0.75,51.75
2020-07-14,78,75.0,,0.75,58.5
2020-07-15,80,75.0,,0.75,60.0
2020-07-16,100,75.0,,0.75,75.0
2020-07-17,81,75.0,,0.75,60.75
2020-07-18,53,75.0,,0.75,39.75
2020-07-19,53,75.0,,0.75,39.75
2020-07-20,79,75.0,,0.75,59.25
2020-07-21,87,75.0,,0.75,65.25
2020-07-22,89,75.0,,0.75,66.75
2020-07-23,80,75.0,,0.75,60.0
2020-07-24,65,75.0,,0.75,48.75
2020-07-25,49,75.0,,0.75,36.75
2020-07-26,55,75.0,,0.75,41.25
2020-07-27,81,75.0,,0.75,60.75
2020-07-28,71,75.0,,0.75,53.25
2020-07-29,85,75.0,,0.75,63.75
2020-07-30,84,75.0,,0.75,63.0
2020-07-31,76,75.0,,0.75,57.0
2020-08-01,69,74.0,False,0.74,51.06
2020-08-02,56,74.0,,0.74,41.44
2020-08-03,94,74.0,,0.74,69.56
2020-08-04,95,74.0,,0.74,70.3
2020-08-05,96,74.0,,0.74,71.03999999999999
2020-08-06,93,74.0,,0.74,68.82
2020-08-07,83,74.0,,0.74,61.42
2020-08-08,56,74.0,,0.74,41.44
2020-08-09,55,74.0,,0.74,40.7
2020-08-10,90,74.0,,0.74,66.6
2020-08-11,88,74.0,,0.74,65.12
2020-08-12,100,74.0,,0.74,74.0
2020-08-13,99,74.0,,0.74,73.26
2020-08-14,90,74.0,,0.74,66.6
2020-08-15,57,74.0,,0.74,42.18
2020-08-16,59,74.0,,0.74,43.66
2020-08-17,88,74.0,,0.74,65.12
2020-08-18,91,74.0,,0.74,67.34
2020-08-19,94,74.0,,0.74,69.56
2020-08-20,98,74.0,,0.74,72.52
2020-08-21,96,74.0,,0.74,71.03999999999999
2020-08-22,64,74.0,,0.74,47.36
2020-08-23,61,74.0,,0.74,45.14
2020-08-24,93,74.0,,0.74,68.82
2020-08-25,92,74.0,,0.74,68.08
2020-08-26,96,74.0,,0.74,71.03999999999999
2020-08-27,97,74.0,,0.74,71.78
2020-08-28,92,74.0,,0.74,68.08
2020-08-29,67,74.0,,0.74,49.58
2020-08-30,60,74.0,,0.74,44.4
2020-08-31,100,74.0,,0.74,74.0
2020-09-01,98,78.0,False,0.78,76.44
2020-09-02,87,78.0,,0.78,67.86
2020-09-03,99,78.0,,0.78,77.22
2020-09-04,85,78.0,,0.78,66.3
2020-09-05,63,78.0,,0.78,49.14
2020-09-06,56,78.0,,0.78,43.68
2020-09-07,69,78.0,,0.78,53.82
2020-09-08,88,78.0,,0.78,68.64
2020-09-09,88,78.0,,0.78,68.64
2020-09-10,100,78.0,,0.78,78.0
2020-09-11,91,78.0,,0.78,70.98
2020-09-12,63,78.0,,0.78,49.14
2020-09-13,60,78.0,,0.78,46.800000000000004
2020-09-14,80,78.0,,0.78,62.400000000000006
2020-09-15,94,78.0,,0.78,73.32000000000001
2020-09-16,93,78.0,,0.78,72.54
2020-09-17,91,78.0,,0.78,70.98
2020-09-18,87,78.0,,0.78,67.86
2020-09-19,60,78.0,,0.78,46.800000000000004
2020-09-20,60,78.0,,0.78,46.800000000000004
2020-09-21,91,78.0,,0.78,70.98
2020-09-22,84,78.0,,0.78,65.52
2020-09-23,90,78.0,,0.78,70.2
2020-09-24,87,78.0,,0.78,67.86
2020-09-25,86,78.0,,0.78,67.08
2020-09-26,49,78.0,,0.78,38.22
2020-09-27,58,78.0,,0.78,45.24
2020-09-28,84,78.0,,0.78,65.52
2020-09-29,86,78.0,,0.78,67.08
2020-09-30,96,78.0,,0.78,74.88
2020-10-01,93,72.0,False,0.72,66.96
2020-10-02,74,72.0,,0.72,53.28
2020-10-03,53,72.0,,0.72,38.16
2020-10-04,52,72.0,,0.72,37.44
2020-10-05,87,72.0,,0.72,62.64
2020-10-06,80,72.0,,0.72,57.599999999999994
2020-10-07,83,72.0,,0.72,59.76
2020-10-08,87,72.0,,0.72,62.64
2020-10-09,72,72.0,,0.72,51.839999999999996
2020-10-10,51,72.0,,0.72,36.72
2020-10-11,44,72.0,,0.72,31.68
2020-10-12,72,72.0,,0.72,51.839999999999996
2020-10-13,82,72.0,,0.72,59.04
2020-10-14,79,72.0,,0.72,56.879999999999995
2020-10-15,83,72.0,,0.72,59.76
2020-10-16,83,72.0,,0.72,59.76
2020-10-17,53,72.0,,0.72,38.16
2020-10-18,52,72.0,,0.72,37.44
2020-10-19,68,72.0,,0.72,48.96
2020-10-20,89,72.0,,0.72,64.08
2020-10-21,75,72.0,,0.72,54.0
2020-10-22,100,72.0,,0.72,72.0
2020-10-23,75,72.0,,0.72,54.0
2020-10-24,50,72.0,,0.72,36.0
2020-10-25,49,72.0,,0.72,35.28
2020-10-26,74,72.0,,0.72,53.28
2020-10-27,78,72.0,,0.72,56.16
2020-10-28,76,72.0,,0.72,54.72
2020-10-29,86,72.0,,0.72,61.919999999999995
2020-10-30,81,72.0,,0.72,58.32
2020-10-31,51,72.0,,0.72,36.72
2020-11-01,51,65.0,True,0.65,33.15
2020-11-02,70,65.0,,0.65,45.5
2020-11-03,69,65.0,,0.65,44.85
2020-11-04,61,65.0,,0.65,39.65
2020-11-05,62,65.0,,0.65,40.300000000000004
2020-11-06,57,65.0,,0.65,37.050000000000004
2020-11-07,36,65.0,,0.65,23.400000000000002
2020-11-08,43,65.0,,0.65,27.95
2020-11-09,81,65.0,,0.65,52.65
2020-11-10,82,65.0,,0.65,53.300000000000004
2020-11-11,83,65.0,,0.65,53.95
2020-11-12,89,65.0,,0.65,57.85
2020-11-13,80,65.0,,0.65,52.0
2020-11-14,59,65.0,,0.65,38.35
2020-11-15,61,65.0,,0.65,39.65
2020-11-16,86,65.0,,0.65,55.9
2020-11-17,75,65.0,,0.65,48.75
2020-11-18,67,65.0,,0.65,43.550000000000004
2020-11-19,89,65.0,,0.65,57.85
2020-11-20,89,65.0,,0.65,57.85
2020-11-21,66,65.0,,0.65,42.9
2020-11-22,57,65.0,,0.65,37.050000000000004
2020-11-23,100,65.0,,0.65,65.0
2020-11-24,85,65.0,,0.65,55.25
2020-11-25,77,65.0,,0.65,50.050000000000004
2020-11-26,41,65.0,,0.65,26.650000000000002
2020-11-27,53,65.0,,0.65,34.45
2020-11-28,43,65.0,,0.65,27.95
2020-11-29,49,65.0,,0.65,31.85
