date,marriage_unscaled,marriage_monthly,isPartial,scale,marriage
2014-12-28,92,42.0,,0.42,38.64
2014-12-29,98,42.0,,0.42,41.16
2014-12-30,100,42.0,,0.42,42.0
2014-12-31,90,42.0,,0.42,37.8
2015-01-01,70,49.0,False,0.49,34.3
2015-01-02,80,49.0,,0.49,39.2
2015-01-03,76,49.0,,0.49,37.24
2015-01-04,78,49.0,,0.49,38.22
2015-01-05,93,49.0,,0.49,45.57
2015-01-06,100,49.0,,0.49,49.0
2015-01-07,90,49.0,,0.49,44.1
2015-01-08,82,49.0,,0.49,40.18
2015-01-09,86,49.0,,0.49,42.14
2015-01-10,85,49.0,,0.49,41.65
2015-01-11,73,49.0,,0.49,35.769999999999996
2015-01-12,87,49.0,,0.49,42.63
2015-01-13,84,49.0,,0.49,41.16
2015-01-14,77,49.0,,0.49,37.73
2015-01-15,82,49.0,,0.49,40.18
2015-01-16,91,49.0,,0.49,44.589999999999996
2015-01-17,97,49.0,,0.49,47.53
2015-01-18,79,49.0,,0.49,38.71
2015-01-19,84,49.0,,0.49,41.16
2015-01-20,82,49.0,,0.49,40.18
2015-01-21,80,49.0,,0.49,39.2
2015-01-22,78,49.0,,0.49,38.22
2015-01-23,72,49.0,,0.49,35.28
2015-01-24,88,49.0,,0.49,43.12
2015-01-25,85,49.0,,0.49,41.65
2015-01-26,86,49.0,,0.49,42.14
2015-01-27,76,49.0,,0.49,37.24
2015-01-28,79,49.0,,0.49,38.71
2015-01-29,81,49.0,,0.49,39.69
2015-01-30,72,49.0,,0.49,35.28
2015-01-31,76,49.0,,0.49,37.24
2015-02-01,66,50.0,False,0.5,33.0
2015-02-02,72,50.0,,0.5,36.0
2015-02-03,76,50.0,,0.5,38.0
2015-02-04,81,50.0,,0.5,40.5
2015-02-05,80,50.0,,0.5,40.0
2015-02-06,83,50.0,,0.5,41.5
2015-02-07,76,50.0,,0.5,38.0
2015-02-08,78,50.0,,0.5,39.0
2015-02-09,100,50.0,,0.5,50.0
2015-02-10,95,50.0,,0.5,47.5
2015-02-11,87,50.0,,0.5,43.5
2015-02-12,83,50.0,,0.5,41.5
2015-02-13,78,50.0,,0.5,39.0
2015-02-14,70,50.0,,0.5,35.0
2015-02-15,82,50.0,,0.5,41.0
2015-02-16,80,50.0,,0.5,40.0
2015-02-17,74,50.0,,0.5,37.0
2015-02-18,81,50.0,,0.5,40.5
2015-02-19,86,50.0,,0.5,43.0
2015-02-20,82,50.0,,0.5,41.0
2015-02-21,69,50.0,,0.5,34.5
2015-02-22,70,50.0,,0.5,35.0
2015-02-23,82,50.0,,0.5,41.0
2015-02-24,73,50.0,,0.5,36.5
2015-02-25,76,50.0,,0.5,38.0
2015-02-26,67,50.0,,0.5,33.5
2015-02-27,67,50.0,,0.5,33.5
2015-02-28,72,50.0,,0.5,36.0
2015-03-01,93,47.0,False,0.47,43.71
2015-03-02,100,47.0,,0.47,47.0
2015-03-03,98,47.0,,0.47,46.059999999999995
2015-03-04,98,47.0,,0.47,46.059999999999995
2015-03-05,84,47.0,,0.47,39.48
2015-03-06,87,47.0,,0.47,40.89
2015-03-07,87,47.0,,0.47,40.89
2015-03-08,87,47.0,,0.47,40.89
2015-03-09,99,47.0,,0.47,46.529999999999994
2015-03-10,98,47.0,,0.47,46.059999999999995
2015-03-11,98,47.0,,0.47,46.059999999999995
2015-03-12,88,47.0,,0.47,41.36
2015-03-13,87,47.0,,0.47,40.89
2015-03-14,89,47.0,,0.47,41.83
2015-03-15,89,47.0,,0.47,41.83
2015-03-16,95,47.0,,0.47,44.65
2015-03-17,96,47.0,,0.47,45.12
2015-03-18,99,47.0,,0.47,46.529999999999994
2015-03-19,88,47.0,,0.47,41.36
2015-03-20,91,47.0,,0.47,42.769999999999996
2015-03-21,86,47.0,,0.47,40.419999999999995
2015-03-22,83,47.0,,0.47,39.01
2015-03-23,99,47.0,,0.47,46.529999999999994
2015-03-24,90,47.0,,0.47,42.3
2015-03-25,94,47.0,,0.47,44.18
2015-03-26,87,47.0,,0.47,40.89
2015-03-27,86,47.0,,0.47,40.419999999999995
2015-03-28,81,47.0,,0.47,38.07
2015-03-29,92,47.0,,0.47,43.239999999999995
2015-03-30,96,47.0,,0.47,45.12
2015-03-31,93,47.0,,0.47,43.71
2015-04-01,57,51.0,False,0.51,29.07
2015-04-02,60,51.0,,0.51,30.6
2015-04-03,52,51.0,,0.51,26.52
2015-04-04,48,51.0,,0.51,24.48
2015-04-05,55,51.0,,0.51,28.05
2015-04-06,62,51.0,,0.51,31.62
2015-04-07,55,51.0,,0.51,28.05
2015-04-08,64,51.0,,0.51,32.64
2015-04-09,55,51.0,,0.51,28.05
2015-04-10,56,51.0,,0.51,28.560000000000002
2015-04-11,54,51.0,,0.51,27.54
2015-04-12,54,51.0,,0.51,27.54
2015-04-13,62,51.0,,0.51,31.62
2015-04-14,60,51.0,,0.51,30.6
2015-04-15,55,51.0,,0.51,28.05
2015-04-16,59,51.0,,0.51,30.09
2015-04-17,57,51.0,,0.51,29.07
2015-04-18,50,51.0,,0.51,25.5
2015-04-19,53,51.0,,0.51,27.03
2015-04-20,65,51.0,,0.51,33.15
2015-04-21,64,51.0,,0.51,32.64
2015-04-22,63,51.0,,0.51,32.13
2015-04-23,58,51.0,,0.51,29.580000000000002
2015-04-24,54,51.0,,0.51,27.54
2015-04-25,51,51.0,,0.51,26.01
2015-04-26,64,51.0,,0.51,32.64
2015-04-27,75,51.0,,0.51,38.25
2015-04-28,100,51.0,,0.51,51.0
2015-04-29,93,51.0,,0.51,47.43
2015-04-30,73,51.0,,0.51,37.230000000000004
2015-05-01,60,51.0,False,0.51,30.6
2015-05-02,55,51.0,,0.51,28.05
2015-05-03,52,51.0,,0.51,26.52
2015-05-04,65,51.0,,0.51,33.15
2015-05-05,63,51.0,,0.51,32.13
2015-05-06,59,51.0,,0.51,30.09
2015-05-07,61,51.0,,0.51,31.11
2015-05-08,55,51.0,,0.51,28.05
2015-05-09,46,51.0,,0.51,23.46
2015-05-10,49,51.0,,0.51,24.990000000000002
2015-05-11,63,51.0,,0.51,32.13
2015-05-12,64,51.0,,0.51,32.64
2015-05-13,58,51.0,,0.51,29.580000000000002
2015-05-14,55,51.0,,0.51,28.05
2015-05-15,57,51.0,,0.51,29.07
2015-05-16,49,51.0,,0.51,24.990000000000002
2015-05-17,62,51.0,,0.51,31.62
2015-05-18,65,51.0,,0.51,33.15
2015-05-19,58,51.0,,0.51,29.580000000000002
2015-05-20,62,51.0,,0.51,31.62
2015-05-21,61,51.0,,0.51,31.11
2015-05-22,69,51.0,,0.51,35.19
2015-05-23,100,51.0,,0.51,51.0
2015-05-24,76,51.0,,0.51,38.76
2015-05-25,65,51.0,,0.51,33.15
2015-05-26,66,51.0,,0.51,33.660000000000004
2015-05-27,69,51.0,,0.51,35.19
2015-05-28,71,51.0,,0.51,36.21
2015-05-29,71,51.0,,0.51,36.21
2015-05-30,67,51.0,,0.51,34.17
2015-05-31,66,51.0,,0.51,33.660000000000004
2015-06-01,7,100.0,False,1.0,7.0
2015-06-02,7,100.0,,1.0,7.0
2015-06-03,7,100.0,,1.0,7.0
2015-06-04,7,100.0,,1.0,7.0
2015-06-05,7,100.0,,1.0,7.0
2015-06-06,7,100.0,,1.0,7.0
2015-06-07,7,100.0,,1.0,7.0
2015-06-08,7,100.0,,1.0,7.0
2015-06-09,7,100.0,,1.0,7.0
2015-06-10,7,100.0,,1.0,7.0
2015-06-11,8,100.0,,1.0,8.0
2015-06-12,7,100.0,,1.0,7.0
2015-06-13,7,100.0,,1.0,7.0
2015-06-14,6,100.0,,1.0,6.0
2015-06-15,7,100.0,,1.0,7.0
2015-06-16,7,100.0,,1.0,7.0
2015-06-17,7,100.0,,1.0,7.0
2015-06-18,7,100.0,,1.0,7.0
2015-06-19,7,100.0,,1.0,7.0
2015-06-20,7,100.0,,1.0,7.0
2015-06-21,7,100.0,,1.0,7.0
2015-06-22,8,100.0,,1.0,8.0
2015-06-23,8,100.0,,1.0,8.0
2015-06-24,8,100.0,,1.0,8.0
2015-06-25,11,100.0,,1.0,11.0
2015-06-26,100,100.0,,1.0,100.0
2015-06-27,66,100.0,,1.0,66.0
2015-06-28,33,100.0,,1.0,33.0
2015-06-29,25,100.0,,1.0,25.0
2015-06-30,18,100.0,,1.0,18.0
2015-07-01,100,58.0,False,0.58,57.99999999999999
2015-07-02,92,58.0,,0.58,53.36
2015-07-03,77,58.0,,0.58,44.66
2015-07-04,71,58.0,,0.58,41.18
2015-07-05,72,58.0,,0.58,41.76
2015-07-06,71,58.0,,0.58,41.18
2015-07-07,63,58.0,,0.58,36.54
2015-07-08,60,58.0,,0.58,34.8
2015-07-09,64,58.0,,0.58,37.12
2015-07-10,61,58.0,,0.58,35.379999999999995
2015-07-11,55,58.0,,0.58,31.9
2015-07-12,60,58.0,,0.58,34.8
2015-07-13,60,58.0,,0.58,34.8
2015-07-14,54,58.0,,0.58,31.319999999999997
2015-07-15,47,58.0,,0.58,27.259999999999998
2015-07-16,49,58.0,,0.58,28.419999999999998
2015-07-17,47,58.0,,0.58,27.259999999999998
2015-07-18,49,58.0,,0.58,28.419999999999998
2015-07-19,52,58.0,,0.58,30.159999999999997
2015-07-20,56,58.0,,0.58,32.48
2015-07-21,51,58.0,,0.58,29.58
2015-07-22,49,58.0,,0.58,28.419999999999998
2015-07-23,49,58.0,,0.58,28.419999999999998
2015-07-24,46,58.0,,0.58,26.68
2015-07-25,51,58.0,,0.58,29.58
2015-07-26,48,58.0,,0.58,27.839999999999996
2015-07-27,52,58.0,,0.58,30.159999999999997
2015-07-28,47,58.0,,0.58,27.259999999999998
2015-07-29,46,58.0,,0.58,26.68
2015-07-30,44,58.0,,0.58,25.52
2015-07-31,41,58.0,,0.58,23.779999999999998
2015-08-01,91,47.0,False,0.47,42.769999999999996
2015-08-02,90,47.0,,0.47,42.3
2015-08-03,95,47.0,,0.47,44.65
2015-08-04,100,47.0,,0.47,47.0
2015-08-05,88,47.0,,0.47,41.36
2015-08-06,91,47.0,,0.47,42.769999999999996
2015-08-07,99,47.0,,0.47,46.529999999999994
2015-08-08,98,47.0,,0.47,46.059999999999995
2015-08-09,92,47.0,,0.47,43.239999999999995
2015-08-10,99,47.0,,0.47,46.529999999999994
2015-08-11,95,47.0,,0.47,44.65
2015-08-12,90,47.0,,0.47,42.3
2015-08-13,98,47.0,,0.47,46.059999999999995
2015-08-14,86,47.0,,0.47,40.419999999999995
2015-08-15,92,47.0,,0.47,43.239999999999995
2015-08-16,92,47.0,,0.47,43.239999999999995
2015-08-17,96,47.0,,0.47,45.12
2015-08-18,86,47.0,,0.47,40.419999999999995
2015-08-19,91,47.0,,0.47,42.769999999999996
2015-08-20,86,47.0,,0.47,40.419999999999995
2015-08-21,88,47.0,,0.47,41.36
2015-08-22,95,47.0,,0.47,44.65
2015-08-23,89,47.0,,0.47,41.83
2015-08-24,90,47.0,,0.47,42.3
2015-08-25,91,47.0,,0.47,42.769999999999996
2015-08-26,81,47.0,,0.47,38.07
2015-08-27,83,47.0,,0.47,39.01
2015-08-28,82,47.0,,0.47,38.54
2015-08-29,82,47.0,,0.47,38.54
2015-08-30,85,47.0,,0.47,39.949999999999996
2015-08-31,87,47.0,,0.47,40.89
2015-09-01,83,51.0,False,0.51,42.33
2015-09-02,88,51.0,,0.51,44.88
2015-09-03,98,51.0,,0.51,49.980000000000004
2015-09-04,100,51.0,,0.51,51.0
2015-09-05,93,51.0,,0.51,47.43
2015-09-06,82,51.0,,0.51,41.82
2015-09-07,84,51.0,,0.51,42.84
2015-09-08,96,51.0,,0.51,48.96
2015-09-09,95,51.0,,0.51,48.45
2015-09-10,89,51.0,,0.51,45.39
2015-09-11,71,51.0,,0.51,36.21
2015-09-12,67,51.0,,0.51,34.17
2015-09-13,70,51.0,,0.51,35.7
2015-09-14,82,51.0,,0.51,41.82
2015-09-15,83,51.0,,0.51,42.33
2015-09-16,70,51.0,,0.51,35.7
2015-09-17,71,51.0,,0.51,36.21
2015-09-18,66,51.0,,0.51,33.660000000000004
2015-09-19,67,51.0,,0.51,34.17
2015-09-20,65,51.0,,0.51,33.15
2015-09-21,75,51.0,,0.51,38.25
2015-09-22,74,51.0,,0.51,37.74
2015-09-23,70,51.0,,0.51,35.7
2015-09-24,75,51.0,,0.51,38.25
2015-09-25,66,51.0,,0.51,33.660000000000004
2015-09-26,63,51.0,,0.51,32.13
2015-09-27,68,51.0,,0.51,34.68
2015-09-28,77,51.0,,0.51,39.27
2015-09-29,73,51.0,,0.51,37.230000000000004
2015-09-30,66,51.0,,0.51,33.660000000000004
2015-10-01,94,42.0,False,0.42,39.48
2015-10-02,82,42.0,,0.42,34.44
2015-10-03,84,42.0,,0.42,35.28
2015-10-04,87,42.0,,0.42,36.54
2015-10-05,96,42.0,,0.42,40.32
2015-10-06,98,42.0,,0.42,41.16
2015-10-07,97,42.0,,0.42,40.74
2015-10-08,93,42.0,,0.42,39.059999999999995
2015-10-09,92,42.0,,0.42,38.64
2015-10-10,81,42.0,,0.42,34.019999999999996
2015-10-11,85,42.0,,0.42,35.699999999999996
2015-10-12,98,42.0,,0.42,41.16
2015-10-13,95,42.0,,0.42,39.9
2015-10-14,92,42.0,,0.42,38.64
2015-10-15,97,42.0,,0.42,40.74
2015-10-16,90,42.0,,0.42,37.8
2015-10-17,85,42.0,,0.42,35.699999999999996
2015-10-18,86,42.0,,0.42,36.12
2015-10-19,95,42.0,,0.42,39.9
2015-10-20,98,42.0,,0.42,41.16
2015-10-21,90,42.0,,0.42,37.8
2015-10-22,96,42.0,,0.42,40.32
2015-10-23,88,42.0,,0.42,36.96
2015-10-24,88,42.0,,0.42,36.96
2015-10-25,89,42.0,,0.42,37.379999999999995
2015-10-26,100,42.0,,0.42,42.0
2015-10-27,95,42.0,,0.42,39.9
2015-10-28,87,42.0,,0.42,36.54
2015-10-29,86,42.0,,0.42,36.12
2015-10-30,81,42.0,,0.42,34.019999999999996
2015-10-31,67,42.0,,0.42,28.14
2015-11-01,76,39.0,False,0.39,29.64
2015-11-02,93,39.0,,0.39,36.27
2015-11-03,84,39.0,,0.39,32.76
2015-11-04,93,39.0,,0.39,36.27
2015-11-05,100,39.0,,0.39,39.0
2015-11-06,92,39.0,,0.39,35.88
2015-11-07,83,39.0,,0.39,32.370000000000005
2015-11-08,86,39.0,,0.39,33.54
2015-11-09,99,39.0,,0.39,38.61
2015-11-10,92,39.0,,0.39,35.88
2015-11-11,85,39.0,,0.39,33.15
2015-11-12,88,39.0,,0.39,34.32
2015-11-13,84,39.0,,0.39,32.76
2015-11-14,68,39.0,,0.39,26.52
2015-11-15,78,39.0,,0.39,30.42
2015-11-16,88,39.0,,0.39,34.32
2015-11-17,91,39.0,,0.39,35.49
2015-11-18,92,39.0,,0.39,35.88
2015-11-19,89,39.0,,0.39,34.71
2015-11-20,85,39.0,,0.39,33.15
2015-11-21,75,39.0,,0.39,29.25
2015-11-22,79,39.0,,0.39,30.810000000000002
2015-11-23,90,39.0,,0.39,35.1
2015-11-24,85,39.0,,0.39,33.15
2015-11-25,69,39.0,,0.39,26.91
2015-11-26,63,39.0,,0.39,24.57
2015-11-27,62,39.0,,0.39,24.18
2015-11-28,78,39.0,,0.39,30.42
2015-11-29,90,39.0,,0.39,35.1
2015-11-30,82,39.0,,0.39,31.98
2015-12-01,93,38.0,False,0.38,35.34
2015-12-02,92,38.0,,0.38,34.96
2015-12-03,81,38.0,,0.38,30.78
2015-12-04,83,38.0,,0.38,31.54
2015-12-05,74,38.0,,0.38,28.12
2015-12-06,74,38.0,,0.38,28.12
2015-12-07,90,38.0,,0.38,34.2
2015-12-08,90,38.0,,0.38,34.2
2015-12-09,88,38.0,,0.38,33.44
2015-12-10,86,38.0,,0.38,32.68
2015-12-11,81,38.0,,0.38,30.78
2015-12-12,83,38.0,,0.38,31.54
2015-12-13,81,38.0,,0.38,30.78
2015-12-14,89,38.0,,0.38,33.82
2015-12-15,93,38.0,,0.38,35.34
2015-12-16,96,38.0,,0.38,36.480000000000004
2015-12-17,76,38.0,,0.38,28.88
2015-12-18,83,38.0,,0.38,31.54
2015-12-19,78,38.0,,0.38,29.64
2015-12-20,82,38.0,,0.38,31.16
2015-12-21,88,38.0,,0.38,33.44
2015-12-22,86,38.0,,0.38,32.68
2015-12-23,83,38.0,,0.38,31.54
2015-12-24,80,38.0,,0.38,30.4
2015-12-25,67,38.0,,0.38,25.46
2015-12-26,75,38.0,,0.38,28.5
2015-12-27,79,38.0,,0.38,30.02
2015-12-28,84,38.0,,0.38,31.92
2015-12-29,94,38.0,,0.38,35.72
2015-12-30,100,38.0,,0.38,38.0
2015-12-31,82,38.0,,0.38,31.16
2016-01-01,81,40.0,False,0.4,32.4
2016-01-02,85,40.0,,0.4,34.0
2016-01-03,90,40.0,,0.4,36.0
2016-01-04,100,40.0,,0.4,40.0
2016-01-05,95,40.0,,0.4,38.0
2016-01-06,94,40.0,,0.4,37.6
2016-01-07,97,40.0,,0.4,38.800000000000004
2016-01-08,93,40.0,,0.4,37.2
2016-01-09,80,40.0,,0.4,32.0
2016-01-10,88,40.0,,0.4,35.2
2016-01-11,96,40.0,,0.4,38.400000000000006
2016-01-12,87,40.0,,0.4,34.800000000000004
2016-01-13,90,40.0,,0.4,36.0
2016-01-14,87,40.0,,0.4,34.800000000000004
2016-01-15,86,40.0,,0.4,34.4
2016-01-16,84,40.0,,0.4,33.6
2016-01-17,89,40.0,,0.4,35.6
2016-01-18,92,40.0,,0.4,36.800000000000004
2016-01-19,93,40.0,,0.4,37.2
2016-01-20,98,40.0,,0.4,39.2
2016-01-21,85,40.0,,0.4,34.0
2016-01-22,85,40.0,,0.4,34.0
2016-01-23,87,40.0,,0.4,34.800000000000004
2016-01-24,88,40.0,,0.4,35.2
2016-01-25,93,40.0,,0.4,37.2
2016-01-26,97,40.0,,0.4,38.800000000000004
2016-01-27,90,40.0,,0.4,36.0
2016-01-28,87,40.0,,0.4,34.800000000000004
2016-01-29,86,40.0,,0.4,34.4
2016-01-30,94,40.0,,0.4,37.6
2016-01-31,90,40.0,,0.4,36.0
2016-02-01,99,43.0,False,0.43,42.57
2016-02-02,89,43.0,,0.43,38.269999999999996
2016-02-03,92,43.0,,0.43,39.56
2016-02-04,85,43.0,,0.43,36.55
2016-02-05,78,43.0,,0.43,33.54
2016-02-06,76,43.0,,0.43,32.68
2016-02-07,77,43.0,,0.43,33.11
2016-02-08,86,43.0,,0.43,36.98
2016-02-09,88,43.0,,0.43,37.839999999999996
2016-02-10,86,43.0,,0.43,36.98
2016-02-11,90,43.0,,0.43,38.7
2016-02-12,89,43.0,,0.43,38.269999999999996
2016-02-13,94,43.0,,0.43,40.42
2016-02-14,100,43.0,,0.43,43.0
2016-02-15,99,43.0,,0.43,42.57
2016-02-16,95,43.0,,0.43,40.85
2016-02-17,91,43.0,,0.43,39.13
2016-02-18,93,43.0,,0.43,39.99
2016-02-19,93,43.0,,0.43,39.99
2016-02-20,90,43.0,,0.43,38.7
2016-02-21,90,43.0,,0.43,38.7
2016-02-22,96,43.0,,0.43,41.28
2016-02-23,88,43.0,,0.43,37.839999999999996
2016-02-24,85,43.0,,0.43,36.55
2016-02-25,90,43.0,,0.43,38.7
2016-02-26,86,43.0,,0.43,36.98
2016-02-27,79,43.0,,0.43,33.97
2016-02-28,85,43.0,,0.43,36.55
2016-02-29,91,43.0,,0.43,39.13
2016-03-01,95,41.0,False,0.41,38.949999999999996
2016-03-02,86,41.0,,0.41,35.26
2016-03-03,94,41.0,,0.41,38.54
2016-03-04,87,41.0,,0.41,35.669999999999995
2016-03-05,83,41.0,,0.41,34.03
2016-03-06,88,41.0,,0.41,36.08
2016-03-07,98,41.0,,0.41,40.18
2016-03-08,90,41.0,,0.41,36.9
2016-03-09,83,41.0,,0.41,34.03
2016-03-10,93,41.0,,0.41,38.129999999999995
2016-03-11,85,41.0,,0.41,34.85
2016-03-12,73,41.0,,0.41,29.93
2016-03-13,81,41.0,,0.41,33.21
2016-03-14,100,41.0,,0.41,41.0
2016-03-15,91,41.0,,0.41,37.309999999999995
2016-03-16,88,41.0,,0.41,36.08
2016-03-17,79,41.0,,0.41,32.39
2016-03-18,81,41.0,,0.41,33.21
2016-03-19,78,41.0,,0.41,31.979999999999997
2016-03-20,86,41.0,,0.41,35.26
2016-03-21,93,41.0,,0.41,38.129999999999995
2016-03-22,81,41.0,,0.41,33.21
2016-03-23,86,41.0,,0.41,35.26
2016-03-24,85,41.0,,0.41,34.85
2016-03-25,77,41.0,,0.41,31.569999999999997
2016-03-26,79,41.0,,0.41,32.39
2016-03-27,79,41.0,,0.41,32.39
2016-03-28,95,41.0,,0.41,38.949999999999996
2016-03-29,97,41.0,,0.41,39.769999999999996
2016-03-30,84,41.0,,0.41,34.44
2016-03-31,87,41.0,,0.41,35.669999999999995
2016-04-01,86,43.0,False,0.43,36.98
2016-04-02,73,43.0,,0.43,31.39
2016-04-03,90,43.0,,0.43,38.7
2016-04-04,94,43.0,,0.43,40.42
2016-04-05,86,43.0,,0.43,36.98
2016-04-06,88,43.0,,0.43,37.839999999999996
2016-04-07,83,43.0,,0.43,35.69
2016-04-08,85,43.0,,0.43,36.55
2016-04-09,80,43.0,,0.43,34.4
2016-04-10,91,43.0,,0.43,39.13
2016-04-11,99,43.0,,0.43,42.57
2016-04-12,95,43.0,,0.43,40.85
2016-04-13,94,43.0,,0.43,40.42
2016-04-14,91,43.0,,0.43,39.13
2016-04-15,80,43.0,,0.43,34.4
2016-04-16,77,43.0,,0.43,33.11
2016-04-17,92,43.0,,0.43,39.56
2016-04-18,95,43.0,,0.43,40.85
2016-04-19,92,43.0,,0.43,39.56
2016-04-20,94,43.0,,0.43,40.42
2016-04-21,80,43.0,,0.43,34.4
2016-04-22,82,43.0,,0.43,35.26
2016-04-23,74,43.0,,0.43,31.82
2016-04-24,89,43.0,,0.43,38.269999999999996
2016-04-25,100,43.0,,0.43,43.0
2016-04-26,87,43.0,,0.43,37.41
2016-04-27,81,43.0,,0.43,34.83
2016-04-28,99,43.0,,0.43,42.57
2016-04-29,82,43.0,,0.43,35.26
2016-04-30,73,43.0,,0.43,31.39
2016-05-01,92,42.0,False,0.42,38.64
2016-05-02,100,42.0,,0.42,42.0
2016-05-03,91,42.0,,0.42,38.22
2016-05-04,90,42.0,,0.42,37.8
2016-05-05,90,42.0,,0.42,37.8
2016-05-06,83,42.0,,0.42,34.86
2016-05-07,78,42.0,,0.42,32.76
2016-05-08,76,42.0,,0.42,31.919999999999998
2016-05-09,98,42.0,,0.42,41.16
2016-05-10,96,42.0,,0.42,40.32
2016-05-11,88,42.0,,0.42,36.96
2016-05-12,91,42.0,,0.42,38.22
2016-05-13,83,42.0,,0.42,34.86
2016-05-14,78,42.0,,0.42,32.76
2016-05-15,83,42.0,,0.42,34.86
2016-05-16,95,42.0,,0.42,39.9
2016-05-17,88,42.0,,0.42,36.96
2016-05-18,90,42.0,,0.42,37.8
2016-05-19,87,42.0,,0.42,36.54
2016-05-20,84,42.0,,0.42,35.28
2016-05-21,83,42.0,,0.42,34.86
2016-05-22,83,42.0,,0.42,34.86
2016-05-23,90,42.0,,0.42,37.8
2016-05-24,89,42.0,,0.42,37.379999999999995
2016-05-25,85,42.0,,0.42,35.699999999999996
2016-05-26,84,42.0,,0.42,35.28
2016-05-27,81,42.0,,0.42,34.019999999999996
2016-05-28,75,42.0,,0.42,31.5
2016-05-29,78,42.0,,0.42,32.76
2016-05-30,86,42.0,,0.42,36.12
2016-05-31,100,42.0,,0.42,42.0
2016-06-01,87,42.0,False,0.42,36.54
2016-06-02,96,42.0,,0.42,40.32
2016-06-03,84,42.0,,0.42,35.28
2016-06-04,92,42.0,,0.42,38.64
2016-06-05,89,42.0,,0.42,37.379999999999995
2016-06-06,89,42.0,,0.42,37.379999999999995
2016-06-07,88,42.0,,0.42,36.96
2016-06-08,92,42.0,,0.42,38.64
2016-06-09,89,42.0,,0.42,37.379999999999995
2016-06-10,88,42.0,,0.42,36.96
2016-06-11,88,42.0,,0.42,36.96
2016-06-12,89,42.0,,0.42,37.379999999999995
2016-06-13,94,42.0,,0.42,39.48
2016-06-14,95,42.0,,0.42,39.9
2016-06-15,90,42.0,,0.42,37.8
2016-06-16,87,42.0,,0.42,36.54
2016-06-17,80,42.0,,0.42,33.6
2016-06-18,85,42.0,,0.42,35.699999999999996
2016-06-19,77,42.0,,0.42,32.339999999999996
2016-06-20,88,42.0,,0.42,36.96
2016-06-21,89,42.0,,0.42,37.379999999999995
2016-06-22,89,42.0,,0.42,37.379999999999995
2016-06-23,79,42.0,,0.42,33.18
2016-06-24,89,42.0,,0.42,37.379999999999995
2016-06-25,95,42.0,,0.42,39.9
2016-06-26,100,42.0,,0.42,42.0
2016-06-27,97,42.0,,0.42,40.74
2016-06-28,98,42.0,,0.42,41.16
2016-06-29,92,42.0,,0.42,38.64
2016-06-30,81,42.0,,0.42,34.019999999999996
2016-07-01,78,41.0,False,0.41,31.979999999999997
2016-07-02,78,41.0,,0.41,31.979999999999997
2016-07-03,84,41.0,,0.41,34.44
2016-07-04,78,41.0,,0.41,31.979999999999997
2016-07-05,90,41.0,,0.41,36.9
2016-07-06,91,41.0,,0.41,37.309999999999995
2016-07-07,82,41.0,,0.41,33.62
2016-07-08,79,41.0,,0.41,32.39
2016-07-09,72,41.0,,0.41,29.52
2016-07-10,82,41.0,,0.41,33.62
2016-07-11,95,41.0,,0.41,38.949999999999996
2016-07-12,92,41.0,,0.41,37.72
2016-07-13,90,41.0,,0.41,36.9
2016-07-14,84,41.0,,0.41,34.44
2016-07-15,89,41.0,,0.41,36.489999999999995
2016-07-16,76,41.0,,0.41,31.159999999999997
2016-07-17,89,41.0,,0.41,36.489999999999995
2016-07-18,95,41.0,,0.41,38.949999999999996
2016-07-19,100,41.0,,0.41,41.0
2016-07-20,81,41.0,,0.41,33.21
2016-07-21,86,41.0,,0.41,35.26
2016-07-22,81,41.0,,0.41,33.21
2016-07-23,74,41.0,,0.41,30.34
2016-07-24,85,41.0,,0.41,34.85
2016-07-25,91,41.0,,0.41,37.309999999999995
2016-07-26,91,41.0,,0.41,37.309999999999995
2016-07-27,98,41.0,,0.41,40.18
2016-07-28,86,41.0,,0.41,35.26
2016-07-29,87,41.0,,0.41,35.669999999999995
2016-07-30,82,41.0,,0.41,33.62
2016-07-31,83,41.0,,0.41,34.03
2016-08-01,100,39.0,False,0.39,39.0
2016-08-02,100,39.0,,0.39,39.0
2016-08-03,98,39.0,,0.39,38.22
2016-08-04,82,39.0,,0.39,31.98
2016-08-05,93,39.0,,0.39,36.27
2016-08-06,84,39.0,,0.39,32.76
2016-08-07,92,39.0,,0.39,35.88
2016-08-08,91,39.0,,0.39,35.49
2016-08-09,84,39.0,,0.39,32.76
2016-08-10,85,39.0,,0.39,33.15
2016-08-11,87,39.0,,0.39,33.93
2016-08-12,86,39.0,,0.39,33.54
2016-08-13,82,39.0,,0.39,31.98
2016-08-14,81,39.0,,0.39,31.59
2016-08-15,95,39.0,,0.39,37.050000000000004
2016-08-16,86,39.0,,0.39,33.54
2016-08-17,93,39.0,,0.39,36.27
2016-08-18,78,39.0,,0.39,30.42
2016-08-19,70,39.0,,0.39,27.3
2016-08-20,83,39.0,,0.39,32.370000000000005
2016-08-21,72,39.0,,0.39,28.080000000000002
2016-08-22,82,39.0,,0.39,31.98
2016-08-23,87,39.0,,0.39,33.93
2016-08-24,83,39.0,,0.39,32.370000000000005
2016-08-25,89,39.0,,0.39,34.71
2016-08-26,88,39.0,,0.39,34.32
2016-08-27,73,39.0,,0.39,28.470000000000002
2016-08-28,92,39.0,,0.39,35.88
2016-08-29,94,39.0,,0.39,36.660000000000004
2016-08-30,89,39.0,,0.39,34.71
