date,inflation_unscaled,inflation_monthly,isPartial,scale,inflation
2013-04-20,47,81.0,,0.81,38.07
2013-04-21,84,81.0,,0.81,68.04
2013-04-22,94,81.0,,0.81,76.14
2013-04-23,94,81.0,,0.81,76.14
2013-04-24,95,81.0,,0.81,76.95
2013-04-25,100,81.0,,0.81,81.0
2013-04-26,75,81.0,,0.81,60.75000000000001
2013-04-27,57,81.0,,0.81,46.17
2013-04-28,85,81.0,,0.81,68.85000000000001
2013-04-29,90,81.0,,0.81,72.9
2013-04-30,94,81.0,,0.81,76.14
2013-05-01,92,70.0,False,0.7,64.39999999999999
2013-05-02,93,70.0,,0.7,65.1
2013-05-03,97,70.0,,0.7,67.89999999999999
2013-05-04,84,70.0,,0.7,58.8
2013-05-05,84,70.0,,0.7,58.8
2013-05-06,82,70.0,,0.7,57.4
2013-05-07,90,70.0,,0.7,62.99999999999999
2013-05-08,78,70.0,,0.7,54.599999999999994
2013-05-09,89,70.0,,0.7,62.3
2013-05-10,71,70.0,,0.7,49.699999999999996
2013-05-11,50,70.0,,0.7,35.0
2013-05-12,65,70.0,,0.7,45.5
2013-05-13,97,70.0,,0.7,67.89999999999999
2013-05-14,84,70.0,,0.7,58.8
2013-05-15,63,70.0,,0.7,44.099999999999994
2013-05-16,96,70.0,,0.7,67.19999999999999
2013-05-17,95,70.0,,0.7,66.5
2013-05-18,72,70.0,,0.7,50.4
2013-05-19,70,70.0,,0.7,49.0
2013-05-20,72,70.0,,0.7,50.4
2013-05-21,77,70.0,,0.7,53.9
2013-05-22,86,70.0,,0.7,60.199999999999996
2013-05-23,72,70.0,,0.7,50.4
2013-05-24,100,70.0,,0.7,70.0
2013-05-25,46,70.0,,0.7,32.199999999999996
2013-05-26,42,70.0,,0.7,29.4
2013-05-27,54,70.0,,0.7,37.8
2013-05-28,91,70.0,,0.7,63.699999999999996
2013-05-29,86,70.0,,0.7,60.199999999999996
2013-05-30,59,70.0,,0.7,41.3
2013-05-31,80,70.0,,0.7,56.0
2013-06-01,73,58.0,False,0.58,42.339999999999996
2013-06-02,65,58.0,,0.58,37.699999999999996
2013-06-03,85,58.0,,0.58,49.3
2013-06-04,100,58.0,,0.58,57.99999999999999
2013-06-05,94,58.0,,0.58,54.519999999999996
2013-06-06,85,58.0,,0.58,49.3
2013-06-07,60,58.0,,0.58,34.8
2013-06-08,70,58.0,,0.58,40.599999999999994
2013-06-09,46,58.0,,0.58,26.68
2013-06-10,65,58.0,,0.58,37.699999999999996
2013-06-11,81,58.0,,0.58,46.98
2013-06-12,73,58.0,,0.58,42.339999999999996
2013-06-13,79,58.0,,0.58,45.82
2013-06-14,79,58.0,,0.58,45.82
2013-06-15,69,58.0,,0.58,40.019999999999996
2013-06-16,70,58.0,,0.58,40.599999999999994
2013-06-17,62,58.0,,0.58,35.96
2013-06-18,67,58.0,,0.58,38.86
2013-06-19,83,58.0,,0.58,48.13999999999999
2013-06-20,84,58.0,,0.58,48.72
2013-06-21,67,58.0,,0.58,38.86
2013-06-22,66,58.0,,0.58,38.279999999999994
2013-06-23,63,58.0,,0.58,36.54
2013-06-24,71,58.0,,0.58,41.18
2013-06-25,71,58.0,,0.58,41.18
2013-06-26,69,58.0,,0.58,40.019999999999996
2013-06-27,61,58.0,,0.58,35.379999999999995
2013-06-28,69,58.0,,0.58,40.019999999999996
2013-06-29,71,58.0,,0.58,41.18
2013-06-30,67,58.0,,0.58,38.86
2013-07-01,55,55.0,False,0.55,30.250000000000004
2013-07-02,97,55.0,,0.55,53.35
2013-07-03,66,55.0,,0.55,36.300000000000004
2013-07-04,59,55.0,,0.55,32.45
2013-07-05,49,55.0,,0.55,26.950000000000003
2013-07-06,70,55.0,,0.55,38.5
2013-07-07,67,55.0,,0.55,36.85
2013-07-08,87,55.0,,0.55,47.85
2013-07-09,81,55.0,,0.55,44.550000000000004
2013-07-10,82,55.0,,0.55,45.1
2013-07-11,65,55.0,,0.55,35.75
2013-07-12,65,55.0,,0.55,35.75
2013-07-13,62,55.0,,0.55,34.1
2013-07-14,68,55.0,,0.55,37.400000000000006
2013-07-15,87,55.0,,0.55,47.85
2013-07-16,52,55.0,,0.55,28.6
2013-07-17,97,55.0,,0.55,53.35
2013-07-18,86,55.0,,0.55,47.300000000000004
2013-07-19,70,55.0,,0.55,38.5
2013-07-20,55,55.0,,0.55,30.250000000000004
2013-07-21,65,55.0,,0.55,35.75
2013-07-22,81,55.0,,0.55,44.550000000000004
2013-07-23,100,55.0,,0.55,55.00000000000001
2013-07-24,88,55.0,,0.55,48.400000000000006
2013-07-25,85,55.0,,0.55,46.75000000000001
2013-07-26,58,55.0,,0.55,31.900000000000002
2013-07-27,61,55.0,,0.55,33.550000000000004
2013-07-28,60,55.0,,0.55,33.0
2013-07-29,89,55.0,,0.55,48.95
2013-07-30,79,55.0,,0.55,43.45
2013-07-31,97,55.0,,0.55,53.35
2013-08-01,85,52.0,False,0.52,44.2
2013-08-02,71,52.0,,0.52,36.92
2013-08-03,66,52.0,,0.52,34.32
2013-08-04,87,52.0,,0.52,45.24
2013-08-05,63,52.0,,0.52,32.76
2013-08-06,76,52.0,,0.52,39.52
2013-08-07,82,52.0,,0.52,42.64
2013-08-08,70,52.0,,0.52,36.4
2013-08-09,79,52.0,,0.52,41.08
2013-08-10,60,52.0,,0.52,31.200000000000003
2013-08-11,69,52.0,,0.52,35.88
2013-08-12,87,52.0,,0.52,45.24
2013-08-13,68,52.0,,0.52,35.36
2013-08-14,81,52.0,,0.52,42.120000000000005
2013-08-15,52,52.0,,0.52,27.04
2013-08-16,100,52.0,,0.52,52.0
2013-08-17,56,52.0,,0.52,29.12
2013-08-18,58,52.0,,0.52,30.16
2013-08-19,62,52.0,,0.52,32.24
2013-08-20,58,52.0,,0.52,30.16
2013-08-21,68,52.0,,0.52,35.36
2013-08-22,64,52.0,,0.52,33.28
2013-08-23,55,52.0,,0.52,28.6
2013-08-24,57,52.0,,0.52,29.64
2013-08-25,88,52.0,,0.52,45.760000000000005
2013-08-26,82,52.0,,0.52,42.64
2013-08-27,84,52.0,,0.52,43.68
2013-08-28,97,52.0,,0.52,50.440000000000005
2013-08-29,87,52.0,,0.52,45.24
2013-08-30,93,52.0,,0.52,48.36
2013-08-31,55,52.0,,0.52,28.6
2013-09-01,63,67.0,False,0.67,42.21
2013-09-02,54,67.0,,0.67,36.18
2013-09-03,65,67.0,,0.67,43.550000000000004
2013-09-04,74,67.0,,0.67,49.580000000000005
2013-09-05,74,67.0,,0.67,49.580000000000005
2013-09-06,71,67.0,,0.67,47.57
2013-09-07,56,67.0,,0.67,37.52
2013-09-08,63,67.0,,0.67,42.21
2013-09-09,86,67.0,,0.67,57.620000000000005
2013-09-10,87,67.0,,0.67,58.290000000000006
2013-09-11,71,67.0,,0.67,47.57
2013-09-12,74,67.0,,0.67,49.580000000000005
2013-09-13,75,67.0,,0.67,50.25
2013-09-14,61,67.0,,0.67,40.870000000000005
2013-09-15,77,67.0,,0.67,51.59
2013-09-16,90,67.0,,0.67,60.300000000000004
2013-09-17,71,67.0,,0.67,47.57
2013-09-18,97,67.0,,0.67,64.99000000000001
2013-09-19,88,67.0,,0.67,58.96
2013-09-20,69,67.0,,0.67,46.230000000000004
2013-09-21,48,67.0,,0.67,32.160000000000004
2013-09-22,69,67.0,,0.67,46.230000000000004
2013-09-23,87,67.0,,0.67,58.290000000000006
2013-09-24,100,67.0,,0.67,67.0
2013-09-25,93,67.0,,0.67,62.31
2013-09-26,98,67.0,,0.67,65.66000000000001
2013-09-27,86,67.0,,0.67,57.620000000000005
2013-09-28,65,67.0,,0.67,43.550000000000004
2013-09-29,62,67.0,,0.67,41.54
2013-09-30,78,67.0,,0.67,52.260000000000005
2013-10-01,78,77.0,False,0.77,60.06
2013-10-02,87,77.0,,0.77,66.99
2013-10-03,80,77.0,,0.77,61.6
2013-10-04,66,77.0,,0.77,50.82
2013-10-05,57,77.0,,0.77,43.89
2013-10-06,56,77.0,,0.77,43.120000000000005
2013-10-07,76,77.0,,0.77,58.52
2013-10-08,79,77.0,,0.77,60.83
2013-10-09,100,77.0,,0.77,77.0
2013-10-10,82,77.0,,0.77,63.14
2013-10-11,63,77.0,,0.77,48.51
2013-10-12,49,77.0,,0.77,37.730000000000004
2013-10-13,61,77.0,,0.77,46.97
2013-10-14,75,77.0,,0.77,57.75
2013-10-15,77,77.0,,0.77,59.29
2013-10-16,85,77.0,,0.77,65.45
2013-10-17,79,77.0,,0.77,60.83
2013-10-18,59,77.0,,0.77,45.43
2013-10-19,56,77.0,,0.77,43.120000000000005
2013-10-20,57,77.0,,0.77,43.89
2013-10-21,76,77.0,,0.77,58.52
2013-10-22,77,77.0,,0.77,59.29
2013-10-23,78,77.0,,0.77,60.06
2013-10-24,82,77.0,,0.77,63.14
2013-10-25,82,77.0,,0.77,63.14
2013-10-26,52,77.0,,0.77,40.04
2013-10-27,76,77.0,,0.77,58.52
2013-10-28,85,77.0,,0.77,65.45
2013-10-29,82,77.0,,0.77,63.14
2013-10-30,78,77.0,,0.77,60.06
2013-10-31,90,77.0,,0.77,69.3
2013-11-01,74,77.0,False,0.77,56.980000000000004
2013-11-02,45,77.0,,0.77,34.65
2013-11-03,70,77.0,,0.77,53.9
2013-11-04,85,77.0,,0.77,65.45
2013-11-05,86,77.0,,0.77,66.22
2013-11-06,89,77.0,,0.77,68.53
2013-11-07,79,77.0,,0.77,60.83
2013-11-08,68,77.0,,0.77,52.36
2013-11-09,56,77.0,,0.77,43.120000000000005
2013-11-10,69,77.0,,0.77,53.13
2013-11-11,69,77.0,,0.77,53.13
2013-11-12,86,77.0,,0.77,66.22
2013-11-13,85,77.0,,0.77,65.45
2013-11-14,79,77.0,,0.77,60.83
2013-11-15,74,77.0,,0.77,56.980000000000004
2013-11-16,54,77.0,,0.77,41.58
2013-11-17,60,77.0,,0.77,46.2
2013-11-18,74,77.0,,0.77,56.980000000000004
2013-11-19,91,77.0,,0.77,70.07000000000001
2013-11-20,97,77.0,,0.77,74.69
2013-11-21,100,77.0,,0.77,77.0
2013-11-22,65,77.0,,0.77,50.050000000000004
2013-11-23,48,77.0,,0.77,36.96
2013-11-24,64,77.0,,0.77,49.28
2013-11-25,84,77.0,,0.77,64.68
2013-11-26,77,77.0,,0.77,59.29
2013-11-27,65,77.0,,0.77,50.050000000000004
2013-11-28,56,77.0,,0.77,43.120000000000005
2013-11-29,51,77.0,,0.77,39.27
2013-11-30,38,77.0,,0.77,29.26
2013-12-01,48,72.0,False,0.72,34.56
2013-12-02,79,72.0,,0.72,56.879999999999995
2013-12-03,81,72.0,,0.72,58.32
2013-12-04,88,72.0,,0.72,63.36
2013-12-05,100,72.0,,0.72,72.0
2013-12-06,96,72.0,,0.72,69.12
2013-12-07,75,72.0,,0.72,54.0
2013-12-08,80,72.0,,0.72,57.599999999999994
2013-12-09,88,72.0,,0.72,63.36
2013-12-10,96,72.0,,0.72,69.12
2013-12-11,100,72.0,,0.72,72.0
2013-12-12,95,72.0,,0.72,68.39999999999999
2013-12-13,69,72.0,,0.72,49.68
2013-12-14,55,72.0,,0.72,39.6
2013-12-15,67,72.0,,0.72,48.239999999999995
2013-12-16,75,72.0,,0.72,54.0
2013-12-17,96,72.0,,0.72,69.12
2013-12-18,94,72.0,,0.72,67.67999999999999
2013-12-19,87,72.0,,0.72,62.64
2013-12-20,69,72.0,,0.72,49.68
2013-12-21,56,72.0,,0.72,40.32
2013-12-22,40,72.0,,0.72,28.799999999999997
2013-12-23,51,72.0,,0.72,36.72
2013-12-24,55,72.0,,0.72,39.6
2013-12-25,62,72.0,,0.72,44.64
2013-12-26,49,72.0,,0.72,35.28
2013-12-27,47,72.0,,0.72,33.839999999999996
2013-12-28,38,72.0,,0.72,27.36
2013-12-29,40,72.0,,0.72,28.799999999999997
2013-12-30,50,72.0,,0.72,36.0
2013-12-31,54,72.0,,0.72,38.879999999999995
2014-01-01,64,70.0,False,0.7,44.8
2014-01-02,64,70.0,,0.7,44.8
2014-01-03,57,70.0,,0.7,39.9
2014-01-04,44,70.0,,0.7,30.799999999999997
2014-01-05,39,70.0,,0.7,27.299999999999997
2014-01-06,62,70.0,,0.7,43.4
2014-01-07,59,70.0,,0.7,41.3
2014-01-08,78,70.0,,0.7,54.599999999999994
2014-01-09,76,70.0,,0.7,53.199999999999996
2014-01-10,76,70.0,,0.7,53.199999999999996
2014-01-11,50,70.0,,0.7,35.0
2014-01-12,70,70.0,,0.7,49.0
2014-01-13,70,70.0,,0.7,49.0
2014-01-14,70,70.0,,0.7,49.0
2014-01-15,87,70.0,,0.7,60.9
2014-01-16,89,70.0,,0.7,62.3
2014-01-17,80,70.0,,0.7,56.0
2014-01-18,42,70.0,,0.7,29.4
2014-01-19,58,70.0,,0.7,40.599999999999994
2014-01-20,64,70.0,,0.7,44.8
2014-01-21,93,70.0,,0.7,65.1
2014-01-22,63,70.0,,0.7,44.099999999999994
2014-01-23,77,70.0,,0.7,53.9
2014-01-24,69,70.0,,0.7,48.3
2014-01-25,47,70.0,,0.7,32.9
2014-01-26,61,70.0,,0.7,42.699999999999996
2014-01-27,73,70.0,,0.7,51.099999999999994
2014-01-28,72,70.0,,0.7,50.4
2014-01-29,91,70.0,,0.7,63.699999999999996
2014-01-30,100,70.0,,0.7,70.0
2014-01-31,81,70.0,,0.7,56.699999999999996
2014-02-01,59,80.0,False,0.8,47.2
2014-02-02,45,80.0,,0.8,36.0
2014-02-03,70,80.0,,0.8,56.0
2014-02-04,92,80.0,,0.8,73.60000000000001
2014-02-05,82,80.0,,0.8,65.60000000000001
2014-02-06,84,80.0,,0.8,67.2
2014-02-07,77,80.0,,0.8,61.6
2014-02-08,47,80.0,,0.8,37.6
2014-02-09,65,80.0,,0.8,52.0
2014-02-10,75,80.0,,0.8,60.0
2014-02-11,82,80.0,,0.8,65.60000000000001
2014-02-12,68,80.0,,0.8,54.400000000000006
2014-02-13,82,80.0,,0.8,65.60000000000001
2014-02-14,67,80.0,,0.8,53.6
2014-02-15,43,80.0,,0.8,34.4
2014-02-16,58,80.0,,0.8,46.400000000000006
2014-02-17,75,80.0,,0.8,60.0
2014-02-18,94,80.0,,0.8,75.2
2014-02-19,85,80.0,,0.8,68.0
2014-02-20,100,80.0,,0.8,80.0
2014-02-21,78,80.0,,0.8,62.400000000000006
2014-02-22,66,80.0,,0.8,52.800000000000004
2014-02-23,70,80.0,,0.8,56.0
2014-02-24,91,80.0,,0.8,72.8
2014-02-25,95,80.0,,0.8,76.0
2014-02-26,88,80.0,,0.8,70.4
2014-02-27,90,80.0,,0.8,72.0
2014-02-28,71,80.0,,0.8,56.800000000000004
2014-03-01,56,82.0,False,0.82,45.919999999999995
2014-03-02,53,82.0,,0.82,43.46
2014-03-03,75,82.0,,0.82,61.49999999999999
2014-03-04,62,82.0,,0.82,50.839999999999996
2014-03-05,68,82.0,,0.82,55.76
2014-03-06,68,82.0,,0.82,55.76
2014-03-07,58,82.0,,0.82,47.559999999999995
2014-03-08,46,82.0,,0.82,37.72
2014-03-09,47,82.0,,0.82,38.54
2014-03-10,61,82.0,,0.82,50.019999999999996
2014-03-11,62,82.0,,0.82,50.839999999999996
2014-03-12,51,82.0,,0.82,41.82
2014-03-13,59,82.0,,0.82,48.379999999999995
2014-03-14,63,82.0,,0.82,51.66
2014-03-15,41,82.0,,0.82,33.62
2014-03-16,42,82.0,,0.82,34.44
2014-03-17,82,82.0,,0.82,67.24
2014-03-18,100,82.0,,0.82,82.0
2014-03-19,85,82.0,,0.82,69.7
2014-03-20,75,82.0,,0.82,61.49999999999999
2014-03-21,65,82.0,,0.82,53.3
2014-03-22,48,82.0,,0.82,39.36
2014-03-23,50,82.0,,0.82,41.0
2014-03-24,74,82.0,,0.82,60.68
2014-03-25,75,82.0,,0.82,61.49999999999999
2014-03-26,75,82.0,,0.82,61.49999999999999
2014-03-27,72,82.0,,0.82,59.04
2014-03-28,53,82.0,,0.82,43.46
2014-03-29,43,82.0,,0.82,35.26
2014-03-30,58,82.0,,0.82,47.559999999999995
2014-03-31,77,82.0,,0.82,63.13999999999999
2014-04-01,84,86.0,False,0.86,72.24
2014-04-02,80,86.0,,0.86,68.8
2014-04-03,85,86.0,,0.86,73.1
2014-04-04,69,86.0,,0.86,59.339999999999996
2014-04-05,66,86.0,,0.86,56.76
2014-04-06,60,86.0,,0.86,51.6
2014-04-07,84,86.0,,0.86,72.24
2014-04-08,77,86.0,,0.86,66.22
2014-04-09,88,86.0,,0.86,75.67999999999999
2014-04-10,92,86.0,,0.86,79.12
2014-04-11,89,86.0,,0.86,76.53999999999999
2014-04-12,57,86.0,,0.86,49.019999999999996
2014-04-13,59,86.0,,0.86,50.74
2014-04-14,93,86.0,,0.86,79.98
2014-04-15,90,86.0,,0.86,77.4
2014-04-16,90,86.0,,0.86,77.4
2014-04-17,79,86.0,,0.86,67.94
2014-04-18,74,86.0,,0.86,63.64
2014-04-19,52,86.0,,0.86,44.72
2014-04-20,76,86.0,,0.86,65.36
2014-04-21,92,86.0,,0.86,79.12
2014-04-22,100,86.0,,0.86,86.0
2014-04-23,99,86.0,,0.86,85.14
2014-04-24,96,86.0,,0.86,82.56
2014-04-25,69,86.0,,0.86,59.339999999999996
2014-04-26,48,86.0,,0.86,41.28
2014-04-27,70,86.0,,0.86,60.199999999999996
2014-04-28,82,86.0,,0.86,70.52
2014-04-29,89,86.0,,0.86,76.53999999999999
2014-04-30,89,86.0,,0.86,76.53999999999999
2014-05-01,95,80.0,False,0.8,76.0
2014-05-02,68,80.0,,0.8,54.400000000000006
2014-05-03,59,80.0,,0.8,47.2
2014-05-04,59,80.0,,0.8,47.2
2014-05-05,87,80.0,,0.8,69.60000000000001
2014-05-06,80,80.0,,0.8,64.0
2014-05-07,91,80.0,,0.8,72.8
2014-05-08,100,80.0,,0.8,80.0
2014-05-09,65,80.0,,0.8,52.0
2014-05-10,52,80.0,,0.8,41.6
2014-05-11,65,80.0,,0.8,52.0
2014-05-12,81,80.0,,0.8,64.8
2014-05-13,79,80.0,,0.8,63.2
2014-05-14,68,80.0,,0.8,54.400000000000006
2014-05-15,85,80.0,,0.8,68.0
2014-05-16,79,80.0,,0.8,63.2
2014-05-17,58,80.0,,0.8,46.400000000000006
2014-05-18,57,80.0,,0.8,45.6
2014-05-19,65,80.0,,0.8,52.0
2014-05-20,70,80.0,,0.8,56.0
2014-05-21,66,80.0,,0.8,52.800000000000004
2014-05-22,74,80.0,,0.8,59.2
2014-05-23,59,80.0,,0.8,47.2
2014-05-24,57,80.0,,0.8,45.6
2014-05-25,64,80.0,,0.8,51.2
2014-05-26,57,80.0,,0.8,45.6
2014-05-27,70,80.0,,0.8,56.0
2014-05-28,70,80.0,,0.8,56.0
2014-05-29,62,80.0,,0.8,49.6
2014-05-30,63,80.0,,0.8,50.400000000000006
2014-05-31,53,80.0,,0.8,42.400000000000006
2014-06-01,74,67.0,False,0.67,49.580000000000005
2014-06-02,77,67.0,,0.67,51.59
2014-06-03,98,67.0,,0.67,65.66000000000001
2014-06-04,88,67.0,,0.67,58.96
2014-06-05,100,67.0,,0.67,67.0
2014-06-06,88,67.0,,0.67,58.96
2014-06-07,65,67.0,,0.67,43.550000000000004
2014-06-08,79,67.0,,0.67,52.93
2014-06-09,79,67.0,,0.67,52.93
2014-06-10,83,67.0,,0.67,55.61000000000001
2014-06-11,80,67.0,,0.67,53.6
2014-06-12,69,67.0,,0.67,46.230000000000004
2014-06-13,77,67.0,,0.67,51.59
2014-06-14,42,67.0,,0.67,28.14
2014-06-15,63,67.0,,0.67,42.21
2014-06-16,64,67.0,,0.67,42.88
2014-06-17,73,67.0,,0.67,48.910000000000004
2014-06-18,73,67.0,,0.67,48.910000000000004
2014-06-19,73,67.0,,0.67,48.910000000000004
2014-06-20,76,67.0,,0.67,50.92
2014-06-21,76,67.0,,0.67,50.92
2014-06-22,59,67.0,,0.67,39.53
2014-06-23,70,67.0,,0.67,46.900000000000006
2014-06-24,83,67.0,,0.67,55.61000000000001
2014-06-25,70,67.0,,0.67,46.900000000000006
2014-06-26,69,67.0,,0.67,46.230000000000004
2014-06-27,74,67.0,,0.67,49.580000000000005
2014-06-28,58,67.0,,0.67,38.86
2014-06-29,57,67.0,,0.67,38.190000000000005
2014-06-30,81,67.0,,0.67,54.27
2014-07-01,72,61.0,False,0.61,43.92
2014-07-02,85,61.0,,0.61,51.85
2014-07-03,74,61.0,,0.61,45.14
2014-07-04,81,61.0,,0.61,49.41
2014-07-05,86,61.0,,0.61,52.46
2014-07-06,77,61.0,,0.61,46.97
2014-07-07,100,61.0,,0.61,61.0
2014-07-08,80,61.0,,0.61,48.8
2014-07-09,76,61.0,,0.61,46.36
2014-07-10,72,61.0,,0.61,43.92
2014-07-11,81,61.0,,0.61,49.41
2014-07-12,80,61.0,,0.61,48.8
2014-07-13,53,61.0,,0.61,32.33
2014-07-14,80,61.0,,0.61,48.8
2014-07-15,92,61.0,,0.61,56.12
2014-07-16,85,61.0,,0.61,51.85
2014-07-17,67,61.0,,0.61,40.87
2014-07-18,58,61.0,,0.61,35.38
2014-07-19,67,61.0,,0.61,40.87
2014-07-20,65,61.0,,0.61,39.65
2014-07-21,74,61.0,,0.61,45.14
2014-07-22,94,61.0,,0.61,57.339999999999996
2014-07-23,86,61.0,,0.61,52.46
2014-07-24,88,61.0,,0.61,53.68
2014-07-25,76,61.0,,0.61,46.36
2014-07-26,66,61.0,,0.61,40.26
2014-07-27,85,61.0,,0.61,51.85
2014-07-28,74,61.0,,0.61,45.14
2014-07-29,91,61.0,,0.61,55.51
2014-07-30,65,61.0,,0.61,39.65
2014-07-31,81,61.0,,0.61,49.41
2014-08-01,58,61.0,False,0.61,35.38
2014-08-02,50,61.0,,0.61,30.5
2014-08-03,48,61.0,,0.61,29.28
2014-08-04,65,61.0,,0.61,39.65
2014-08-05,73,61.0,,0.61,44.53
2014-08-06,59,61.0,,0.61,35.99
2014-08-07,53,61.0,,0.61,32.33
2014-08-08,70,61.0,,0.61,42.699999999999996
2014-08-09,63,61.0,,0.61,38.43
2014-08-10,61,61.0,,0.61,37.21
2014-08-11,59,61.0,,0.61,35.99
2014-08-12,69,61.0,,0.61,42.089999999999996
2014-08-13,69,61.0,,0.61,42.089999999999996
2014-08-14,61,61.0,,0.61,37.21
2014-08-15,61,61.0,,0.61,37.21
2014-08-16,65,61.0,,0.61,39.65
2014-08-17,62,61.0,,0.61,37.82
2014-08-18,72,61.0,,0.61,43.92
2014-08-19,64,61.0,,0.61,39.04
2014-08-20,100,61.0,,0.61,61.0
2014-08-21,85,61.0,,0.61,51.85
2014-08-22,74,61.0,,0.61,45.14
2014-08-23,55,61.0,,0.61,33.55
2014-08-24,61,61.0,,0.61,37.21
2014-08-25,55,61.0,,0.61,33.55
2014-08-26,74,61.0,,0.61,45.14
2014-08-27,75,61.0,,0.61,45.75
2014-08-28,71,61.0,,0.61,43.31
2014-08-29,61,61.0,,0.61,37.21
2014-08-30,56,61.0,,0.61,34.16
2014-08-31,68,61.0,,0.61,41.48
2014-09-01,65,75.0,False,0.75,48.75
2014-09-02,67,75.0,,0.75,50.25
2014-09-03,79,75.0,,0.75,59.25
2014-09-04,76,75.0,,0.75,57.0
2014-09-05,86,75.0,,0.75,64.5
2014-09-06,71,75.0,,0.75,53.25
2014-09-07,56,75.0,,0.75,42.0
2014-09-08,85,75.0,,0.75,63.75
2014-09-09,72,75.0,,0.75,54.0
2014-09-10,66,75.0,,0.75,49.5
2014-09-11,82,75.0,,0.75,61.5
2014-09-12,67,75.0,,0.75,50.25
2014-09-13,55,75.0,,0.75,41.25
2014-09-14,68,75.0,,0.75,51.0
2014-09-15,86,75.0,,0.75,64.5
2014-09-16,81,75.0,,0.75,60.75
2014-09-17,79,75.0,,0.75,59.25
2014-09-18,80,75.0,,0.75,60.0
2014-09-19,80,75.0,,0.75,60.0
2014-09-20,58,75.0,,0.75,43.5
2014-09-21,58,75.0,,0.75,43.5
2014-09-22,64,75.0,,0.75,48.0
2014-09-23,88,75.0,,0.75,66.0
2014-09-24,100,75.0,,0.75,75.0
2014-09-25,86,75.0,,0.75,64.5
2014-09-26,73,75.0,,0.75,54.75
2014-09-27,51,75.0,,0.75,38.25
2014-09-28,62,75.0,,0.75,46.5
2014-09-29,96,75.0,,0.75,72.0
2014-09-30,80,75.0,,0.75,60.0
2014-10-01,87,84.0,False,0.84,73.08
2014-10-02,75,84.0,,0.84,63.0
2014-10-03,87,84.0,,0.84,73.08
2014-10-04,55,84.0,,0.84,46.199999999999996
2014-10-05,64,84.0,,0.84,53.76
2014-10-06,81,84.0,,0.84,68.03999999999999
2014-10-07,70,84.0,,0.84,58.8
2014-10-08,91,84.0,,0.84,76.44
2014-10-09,87,84.0,,0.84,73.08
2014-10-10,74,84.0,,0.84,62.16
2014-10-11,56,84.0,,0.84,47.04
2014-10-12,62,84.0,,0.84,52.08
2014-10-13,85,84.0,,0.84,71.39999999999999
2014-10-14,78,84.0,,0.84,65.52
2014-10-15,82,84.0,,0.84,68.88
2014-10-16,71,84.0,,0.84,59.64
2014-10-17,76,84.0,,0.84,63.839999999999996
2014-10-18,50,84.0,,0.84,42.0
2014-10-19,58,84.0,,0.84,48.72
2014-10-20,83,84.0,,0.84,69.72
2014-10-21,89,84.0,,0.84,74.75999999999999
2014-10-22,96,84.0,,0.84,80.64
2014-10-23,87,84.0,,0.84,73.08
2014-10-24,71,84.0,,0.84,59.64
2014-10-25,63,84.0,,0.84,52.919999999999995
2014-10-26,58,84.0,,0.84,48.72
2014-10-27,89,84.0,,0.84,74.75999999999999
2014-10-28,86,84.0,,0.84,72.24
2014-10-29,100,84.0,,0.84,84.0
2014-10-30,75,84.0,,0.84,63.0
2014-10-31,93,84.0,,0.84,78.11999999999999
2014-11-01,62,80.0,False,0.8,49.6
2014-11-02,60,80.0,,0.8,48.0
2014-11-03,96,80.0,,0.8,76.80000000000001
2014-11-04,86,80.0,,0.8,68.8
2014-11-05,84,80.0,,0.8,67.2
2014-11-06,85,80.0,,0.8,68.0
2014-11-07,86,80.0,,0.8,68.8
2014-11-08,58,80.0,,0.8,46.400000000000006
2014-11-09,68,80.0,,0.8,54.400000000000006
2014-11-10,100,80.0,,0.8,80.0
2014-11-11,87,80.0,,0.8,69.60000000000001
2014-11-12,88,80.0,,0.8,70.4
2014-11-13,92,80.0,,0.8,73.60000000000001
2014-11-14,89,80.0,,0.8,71.2
2014-11-15,71,80.0,,0.8,56.800000000000004
2014-11-16,77,80.0,,0.8,61.6
2014-11-17,93,80.0,,0.8,74.4
2014-11-18,92,80.0,,0.8,73.60000000000001
2014-11-19,81,80.0,,0.8,64.8
2014-11-20,91,80.0,,0.8,72.8
2014-11-21,77,80.0,,0.8,61.6
2014-11-22,61,80.0,,0.8,48.800000000000004
2014-11-23,69,80.0,,0.8,55.2
2014-11-24,83,80.0,,0.8,66.4
2014-11-25,65,80.0,,0.8,52.0
2014-11-26,67,80.0,,0.8,53.6
2014-11-27,59,80.0,,0.8,47.2
2014-11-28,52,80.0,,0.8,41.6
2014-11-29,58,80.0,,0.8,46.400000000000006
2014-11-30,62,80.0,,0.8,49.6
2014-12-01,79,74.0,False,0.74,58.46
2014-12-02,80,74.0,,0.74,59.2
2014-12-03,97,74.0,,0.74,71.78
2014-12-04,91,74.0,,0.74,67.34
2014-12-05,81,74.0,,0.74,59.94
2014-12-06,59,74.0,,0.74,43.66
2014-12-07,63,74.0,,0.74,46.62
2014-12-08,77,74.0,,0.74,56.98
2014-12-09,84,74.0,,0.74,62.16
2014-12-10,56,74.0,,0.74,41.44
2014-12-11,84,74.0,,0.74,62.16
2014-12-12,65,74.0,,0.74,48.1
2014-12-13,60,74.0,,0.74,44.4
2014-12-14,63,74.0,,0.74,46.62
