date,risk_unscaled,risk_monthly,isPartial,scale,risk
2018-12-03,99,56.0,,0.56,55.440000000000005
2018-12-04,100,56.0,,0.56,56.00000000000001
2018-12-05,91,56.0,,0.56,50.96000000000001
2018-12-06,98,56.0,,0.56,54.88
2018-12-07,91,56.0,,0.56,50.96000000000001
2018-12-08,53,56.0,,0.56,29.680000000000003
2018-12-09,74,56.0,,0.56,41.440000000000005
2018-12-10,98,56.0,,0.56,54.88
2018-12-11,94,56.0,,0.56,52.64000000000001
2018-12-12,98,56.0,,0.56,54.88
2018-12-13,87,56.0,,0.56,48.720000000000006
2018-12-14,76,56.0,,0.56,42.56
2018-12-15,49,56.0,,0.56,27.44
2018-12-16,46,56.0,,0.56,25.76
2018-12-17,75,56.0,,0.56,42.00000000000001
2018-12-18,74,56.0,,0.56,41.440000000000005
2018-12-19,79,56.0,,0.56,44.24
2018-12-20,69,56.0,,0.56,38.64
2018-12-21,66,56.0,,0.56,36.96
2018-12-22,40,56.0,,0.56,22.400000000000002
2018-12-23,37,56.0,,0.56,20.720000000000002
2018-12-24,38,56.0,,0.56,21.28
2018-12-25,34,56.0,,0.56,19.040000000000003
2018-12-26,48,56.0,,0.56,26.880000000000003
2018-12-27,53,56.0,,0.56,29.680000000000003
2018-12-28,61,56.0,,0.56,34.160000000000004
2018-12-29,38,56.0,,0.56,21.28
2018-12-30,39,56.0,,0.56,21.840000000000003
2018-12-31,47,56.0,,0.56,26.320000000000004
2019-01-01,35,58.0,False,0.58,20.299999999999997
2019-01-02,58,58.0,,0.58,33.64
2019-01-03,74,58.0,,0.58,42.919999999999995
2019-01-04,66,58.0,,0.58,38.279999999999994
2019-01-05,47,58.0,,0.58,27.259999999999998
2019-01-06,42,58.0,,0.58,24.36
2019-01-07,65,58.0,,0.58,37.699999999999996
2019-01-08,76,58.0,,0.58,44.08
2019-01-09,77,58.0,,0.58,44.66
2019-01-10,84,58.0,,0.58,48.72
2019-01-11,72,58.0,,0.58,41.76
2019-01-12,47,58.0,,0.58,27.259999999999998
2019-01-13,51,58.0,,0.58,29.58
2019-01-14,84,58.0,,0.58,48.72
2019-01-15,89,58.0,,0.58,51.62
2019-01-16,85,58.0,,0.58,49.3
2019-01-17,95,58.0,,0.58,55.099999999999994
2019-01-18,82,58.0,,0.58,47.559999999999995
2019-01-19,52,58.0,,0.58,30.159999999999997
2019-01-20,57,58.0,,0.58,33.059999999999995
2019-01-21,63,58.0,,0.58,36.54
2019-01-22,90,58.0,,0.58,52.199999999999996
2019-01-23,94,58.0,,0.58,54.519999999999996
2019-01-24,100,58.0,,0.58,57.99999999999999
2019-01-25,89,58.0,,0.58,51.62
2019-01-26,57,58.0,,0.58,33.059999999999995
2019-01-27,56,58.0,,0.58,32.48
2019-01-28,86,58.0,,0.58,49.879999999999995
2019-01-29,92,58.0,,0.58,53.36
2019-01-30,87,58.0,,0.58,50.459999999999994
2019-01-31,92,58.0,,0.58,53.36
2019-02-01,79,69.0,False,0.69,54.51
2019-02-02,61,69.0,,0.69,42.089999999999996
2019-02-03,57,69.0,,0.69,39.33
2019-02-04,78,69.0,,0.69,53.81999999999999
2019-02-05,94,69.0,,0.69,64.86
2019-02-06,92,69.0,,0.69,63.48
2019-02-07,97,69.0,,0.69,66.92999999999999
2019-02-08,89,69.0,,0.69,61.41
2019-02-09,55,69.0,,0.69,37.949999999999996
2019-02-10,63,69.0,,0.69,43.47
2019-02-11,94,69.0,,0.69,64.86
2019-02-12,87,69.0,,0.69,60.029999999999994
2019-02-13,85,69.0,,0.69,58.65
2019-02-14,91,69.0,,0.69,62.78999999999999
2019-02-15,82,69.0,,0.69,56.58
2019-02-16,56,69.0,,0.69,38.64
2019-02-17,56,69.0,,0.69,38.64
2019-02-18,80,69.0,,0.69,55.199999999999996
2019-02-19,94,69.0,,0.69,64.86
2019-02-20,89,69.0,,0.69,61.41
2019-02-21,95,69.0,,0.69,65.55
2019-02-22,78,69.0,,0.69,53.81999999999999
2019-02-23,61,69.0,,0.69,42.089999999999996
2019-02-24,58,69.0,,0.69,40.019999999999996
2019-02-25,92,69.0,,0.69,63.48
2019-02-26,93,69.0,,0.69,64.17
2019-02-27,100,69.0,,0.69,69.0
2019-02-28,92,69.0,,0.69,63.48
2019-03-01,80,70.0,False,0.7,56.0
2019-03-02,50,70.0,,0.7,35.0
2019-03-03,58,70.0,,0.7,40.599999999999994
2019-03-04,84,70.0,,0.7,58.8
2019-03-05,83,70.0,,0.7,58.099999999999994
2019-03-06,85,70.0,,0.7,59.49999999999999
2019-03-07,81,70.0,,0.7,56.699999999999996
2019-03-08,74,70.0,,0.7,51.8
2019-03-09,54,70.0,,0.7,37.8
2019-03-10,49,70.0,,0.7,34.3
2019-03-11,85,70.0,,0.7,59.49999999999999
2019-03-12,85,70.0,,0.7,59.49999999999999
2019-03-13,80,70.0,,0.7,56.0
2019-03-14,80,70.0,,0.7,56.0
2019-03-15,76,70.0,,0.7,53.199999999999996
2019-03-16,51,70.0,,0.7,35.699999999999996
2019-03-17,50,70.0,,0.7,35.0
2019-03-18,84,70.0,,0.7,58.8
2019-03-19,81,70.0,,0.7,56.699999999999996
2019-03-20,87,70.0,,0.7,60.9
2019-03-21,86,70.0,,0.7,60.199999999999996
2019-03-22,73,70.0,,0.7,51.099999999999994
2019-03-23,45,70.0,,0.7,31.499999999999996
2019-03-24,51,70.0,,0.7,35.699999999999996
2019-03-25,82,70.0,,0.7,57.4
2019-03-26,91,70.0,,0.7,63.699999999999996
2019-03-27,87,70.0,,0.7,60.9
2019-03-28,91,70.0,,0.7,63.699999999999996
2019-03-29,100,70.0,,0.7,70.0
2019-03-30,91,70.0,,0.7,63.699999999999996
2019-03-31,96,70.0,,0.7,67.19999999999999
2019-04-01,100,83.0,False,0.83,83.0
2019-04-02,93,83.0,,0.83,77.19
2019-04-03,94,83.0,,0.83,78.02
2019-04-04,95,83.0,,0.83,78.85
2019-04-05,82,83.0,,0.83,68.06
2019-04-06,55,83.0,,0.83,45.65
2019-04-07,60,83.0,,0.83,49.8
2019-04-08,87,83.0,,0.83,72.21
2019-04-09,94,83.0,,0.83,78.02
2019-04-10,90,83.0,,0.83,74.7
2019-04-11,89,83.0,,0.83,73.86999999999999
2019-04-12,83,83.0,,0.83,68.89
2019-04-13,54,83.0,,0.83,44.82
2019-04-14,62,83.0,,0.83,51.46
2019-04-15,87,83.0,,0.83,72.21
2019-04-16,84,83.0,,0.83,69.72
2019-04-17,91,83.0,,0.83,75.53
2019-04-18,87,83.0,,0.83,72.21
2019-04-19,70,83.0,,0.83,58.099999999999994
2019-04-20,46,83.0,,0.83,38.18
2019-04-21,54,83.0,,0.83,44.82
2019-04-22,89,83.0,,0.83,73.86999999999999
2019-04-23,85,83.0,,0.83,70.55
2019-04-24,79,83.0,,0.83,65.57
2019-04-25,79,83.0,,0.83,65.57
2019-04-26,72,83.0,,0.83,59.76
2019-04-27,43,83.0,,0.83,35.69
2019-04-28,65,83.0,,0.83,53.949999999999996
2019-04-29,83,83.0,,0.83,68.89
2019-04-30,88,83.0,,0.83,73.03999999999999
2019-05-01,94,63.0,False,0.63,59.22
2019-05-02,100,63.0,,0.63,63.0
2019-05-03,77,63.0,,0.63,48.51
2019-05-04,54,63.0,,0.63,34.02
2019-05-05,57,63.0,,0.63,35.910000000000004
2019-05-06,90,63.0,,0.63,56.7
2019-05-07,88,63.0,,0.63,55.44
2019-05-08,84,63.0,,0.63,52.92
2019-05-09,85,63.0,,0.63,53.55
2019-05-10,78,63.0,,0.63,49.14
2019-05-11,53,63.0,,0.63,33.39
2019-05-12,50,63.0,,0.63,31.5
2019-05-13,86,63.0,,0.63,54.18
2019-05-14,91,63.0,,0.63,57.33
2019-05-15,85,63.0,,0.63,53.55
2019-05-16,87,63.0,,0.63,54.81
2019-05-17,71,63.0,,0.63,44.73
2019-05-18,48,63.0,,0.63,30.240000000000002
2019-05-19,45,63.0,,0.63,28.35
2019-05-20,80,63.0,,0.63,50.4
2019-05-21,78,63.0,,0.63,49.14
2019-05-22,80,63.0,,0.63,50.4
2019-05-23,77,63.0,,0.63,48.51
2019-05-24,67,63.0,,0.63,42.21
2019-05-25,40,63.0,,0.63,25.2
2019-05-26,44,63.0,,0.63,27.72
2019-05-27,48,63.0,,0.63,30.240000000000002
2019-05-28,74,63.0,,0.63,46.62
2019-05-29,77,63.0,,0.63,48.51
2019-05-30,76,63.0,,0.63,47.88
2019-05-31,70,63.0,,0.63,44.1
2019-06-01,50,59.0,False,0.59,29.5
2019-06-02,52,59.0,,0.59,30.68
2019-06-03,89,59.0,,0.59,52.51
2019-06-04,95,59.0,,0.59,56.05
2019-06-05,85,59.0,,0.59,50.15
2019-06-06,86,59.0,,0.59,50.739999999999995
2019-06-07,77,59.0,,0.59,45.43
2019-06-08,58,59.0,,0.59,34.22
2019-06-09,54,59.0,,0.59,31.86
2019-06-10,85,59.0,,0.59,50.15
2019-06-11,90,59.0,,0.59,53.099999999999994
2019-06-12,100,59.0,,0.59,59.0
2019-06-13,85,59.0,,0.59,50.15
2019-06-14,70,59.0,,0.59,41.3
2019-06-15,49,59.0,,0.59,28.91
2019-06-16,52,59.0,,0.59,30.68
2019-06-17,86,59.0,,0.59,50.739999999999995
2019-06-18,82,59.0,,0.59,48.379999999999995
2019-06-19,90,59.0,,0.59,53.099999999999994
2019-06-20,83,59.0,,0.59,48.97
2019-06-21,78,59.0,,0.59,46.019999999999996
2019-06-22,50,59.0,,0.59,29.5
2019-06-23,52,59.0,,0.59,30.68
2019-06-24,82,59.0,,0.59,48.379999999999995
2019-06-25,95,59.0,,0.59,56.05
2019-06-26,97,59.0,,0.59,57.23
2019-06-27,79,59.0,,0.59,46.61
2019-06-28,70,59.0,,0.59,41.3
2019-06-29,56,59.0,,0.59,33.04
2019-06-30,51,59.0,,0.59,30.09
2019-07-01,81,55.0,False,0.55,44.550000000000004
2019-07-02,90,55.0,,0.55,49.50000000000001
2019-07-03,82,55.0,,0.55,45.1
2019-07-04,60,55.0,,0.55,33.0
2019-07-05,57,55.0,,0.55,31.35
2019-07-06,64,55.0,,0.55,35.2
2019-07-07,60,55.0,,0.55,33.0
2019-07-08,77,55.0,,0.55,42.35
2019-07-09,89,55.0,,0.55,48.95
2019-07-10,91,55.0,,0.55,50.050000000000004
2019-07-11,98,55.0,,0.55,53.900000000000006
2019-07-12,84,55.0,,0.55,46.2
2019-07-13,61,55.0,,0.55,33.550000000000004
2019-07-14,53,55.0,,0.55,29.150000000000002
2019-07-15,92,55.0,,0.55,50.6
2019-07-16,100,55.0,,0.55,55.00000000000001
2019-07-17,88,55.0,,0.55,48.400000000000006
2019-07-18,98,55.0,,0.55,53.900000000000006
2019-07-19,82,55.0,,0.55,45.1
2019-07-20,54,55.0,,0.55,29.700000000000003
2019-07-21,58,55.0,,0.55,31.900000000000002
2019-07-22,85,55.0,,0.55,46.75000000000001
2019-07-23,77,55.0,,0.55,42.35
2019-07-24,83,55.0,,0.55,45.650000000000006
2019-07-25,82,55.0,,0.55,45.1
2019-07-26,72,55.0,,0.55,39.6
2019-07-27,50,55.0,,0.55,27.500000000000004
2019-07-28,51,55.0,,0.55,28.05
2019-07-29,72,55.0,,0.55,39.6
2019-07-30,73,55.0,,0.55,40.150000000000006
2019-07-31,77,55.0,,0.55,42.35
2019-08-01,79,55.0,False,0.55,43.45
2019-08-02,71,55.0,,0.55,39.050000000000004
2019-08-03,47,55.0,,0.55,25.85
2019-08-04,52,55.0,,0.55,28.6
2019-08-05,73,55.0,,0.55,40.150000000000006
2019-08-06,85,55.0,,0.55,46.75000000000001
2019-08-07,78,55.0,,0.55,42.900000000000006
2019-08-08,77,55.0,,0.55,42.35
2019-08-09,72,55.0,,0.55,39.6
2019-08-10,45,55.0,,0.55,24.750000000000004
2019-08-11,48,55.0,,0.55,26.400000000000002
2019-08-12,83,55.0,,0.55,45.650000000000006
2019-08-13,88,55.0,,0.55,48.400000000000006
2019-08-14,91,55.0,,0.55,50.050000000000004
2019-08-15,83,55.0,,0.55,45.650000000000006
2019-08-16,81,55.0,,0.55,44.550000000000004
2019-08-17,55,55.0,,0.55,30.250000000000004
2019-08-18,49,55.0,,0.55,26.950000000000003
2019-08-19,84,55.0,,0.55,46.2
2019-08-20,88,55.0,,0.55,48.400000000000006
2019-08-21,89,55.0,,0.55,48.95
2019-08-22,92,55.0,,0.55,50.6
2019-08-23,82,55.0,,0.55,45.1
2019-08-24,44,55.0,,0.55,24.200000000000003
2019-08-25,49,55.0,,0.55,26.950000000000003
2019-08-26,77,55.0,,0.55,42.35
2019-08-27,98,55.0,,0.55,53.900000000000006
2019-08-28,91,55.0,,0.55,50.050000000000004
2019-08-29,100,55.0,,0.55,55.00000000000001
2019-08-30,90,55.0,,0.55,49.50000000000001
2019-08-31,56,55.0,,0.55,30.800000000000004
2019-09-01,52,69.0,False,0.69,35.879999999999995
2019-09-02,57,69.0,,0.69,39.33
2019-09-03,77,69.0,,0.69,53.129999999999995
2019-09-04,81,69.0,,0.69,55.88999999999999
2019-09-05,85,69.0,,0.69,58.65
2019-09-06,77,69.0,,0.69,53.129999999999995
2019-09-07,49,69.0,,0.69,33.809999999999995
2019-09-08,54,69.0,,0.69,37.26
2019-09-09,79,69.0,,0.69,54.51
2019-09-10,86,69.0,,0.69,59.339999999999996
2019-09-11,84,69.0,,0.69,57.959999999999994
2019-09-12,80,69.0,,0.69,55.199999999999996
2019-09-13,76,69.0,,0.69,52.44
2019-09-14,42,69.0,,0.69,28.979999999999997
2019-09-15,53,69.0,,0.69,36.57
2019-09-16,84,69.0,,0.69,57.959999999999994
2019-09-17,100,69.0,,0.69,69.0
2019-09-18,98,69.0,,0.69,67.61999999999999
2019-09-19,97,69.0,,0.69,66.92999999999999
2019-09-20,86,69.0,,0.69,59.339999999999996
2019-09-21,58,69.0,,0.69,40.019999999999996
2019-09-22,58,69.0,,0.69,40.019999999999996
2019-09-23,85,69.0,,0.69,58.65
2019-09-24,98,69.0,,0.69,67.61999999999999
2019-09-25,94,69.0,,0.69,64.86
2019-09-26,95,69.0,,0.69,65.55
2019-09-27,89,69.0,,0.69,61.41
2019-09-28,56,69.0,,0.69,38.64
2019-09-29,63,69.0,,0.69,43.47
2019-09-30,92,69.0,,0.69,63.48
2019-10-01,95,70.0,False,0.7,66.5
2019-10-02,92,70.0,,0.7,64.39999999999999
2019-10-03,97,70.0,,0.7,67.89999999999999
2019-10-04,86,70.0,,0.7,60.199999999999996
2019-10-05,62,70.0,,0.7,43.4
2019-10-06,57,70.0,,0.7,39.9
2019-10-07,95,70.0,,0.7,66.5
2019-10-08,100,70.0,,0.7,70.0
2019-10-09,97,70.0,,0.7,67.89999999999999
2019-10-10,100,70.0,,0.7,70.0
2019-10-11,92,70.0,,0.7,64.39999999999999
2019-10-12,39,70.0,,0.7,27.299999999999997
2019-10-13,63,70.0,,0.7,44.099999999999994
2019-10-14,87,70.0,,0.7,60.9
2019-10-15,92,70.0,,0.7,64.39999999999999
2019-10-16,95,70.0,,0.7,66.5
2019-10-17,100,70.0,,0.7,70.0
2019-10-18,83,70.0,,0.7,58.099999999999994
2019-10-19,62,70.0,,0.7,43.4
2019-10-20,56,70.0,,0.7,39.199999999999996
2019-10-21,96,70.0,,0.7,67.19999999999999
2019-10-22,99,70.0,,0.7,69.3
2019-10-23,98,70.0,,0.7,68.6
2019-10-24,93,70.0,,0.7,65.1
2019-10-25,85,70.0,,0.7,59.49999999999999
2019-10-26,54,70.0,,0.7,37.8
2019-10-27,51,70.0,,0.7,35.699999999999996
2019-10-28,91,70.0,,0.7,63.699999999999996
2019-10-29,94,70.0,,0.7,65.8
2019-10-30,99,70.0,,0.7,69.3
2019-10-31,95,70.0,,0.7,66.5
2019-11-01,87,63.0,False,0.63,54.81
2019-11-02,53,63.0,,0.63,33.39
2019-11-03,67,63.0,,0.63,42.21
2019-11-04,94,63.0,,0.63,59.22
2019-11-05,100,63.0,,0.63,63.0
2019-11-06,97,63.0,,0.63,61.11
2019-11-07,92,63.0,,0.63,57.96
2019-11-08,87,63.0,,0.63,54.81
2019-11-09,50,63.0,,0.63,31.5
2019-11-10,54,63.0,,0.63,34.02
2019-11-11,89,63.0,,0.63,56.07
2019-11-12,94,63.0,,0.63,59.22
2019-11-13,98,63.0,,0.63,61.74
2019-11-14,95,63.0,,0.63,59.85
2019-11-15,84,63.0,,0.63,52.92
2019-11-16,53,63.0,,0.63,33.39
2019-11-17,56,63.0,,0.63,35.28
2019-11-18,92,63.0,,0.63,57.96
2019-11-19,92,63.0,,0.63,57.96
2019-11-20,94,63.0,,0.63,59.22
2019-11-21,91,63.0,,0.63,57.33
2019-11-22,81,63.0,,0.63,51.03
2019-11-23,51,63.0,,0.63,32.13
2019-11-24,55,63.0,,0.63,34.65
2019-11-25,84,63.0,,0.63,52.92
2019-11-26,82,63.0,,0.63,51.660000000000004
2019-11-27,71,63.0,,0.63,44.73
2019-11-28,43,63.0,,0.63,27.09
2019-11-29,39,63.0,,0.63,24.57
2019-11-30,45,63.0,,0.63,28.35
2019-12-01,48,57.0,False,0.57,27.36
2019-12-02,70,57.0,,0.57,39.9
2019-12-03,84,57.0,,0.57,47.879999999999995
2019-12-04,87,57.0,,0.57,49.589999999999996
2019-12-05,100,57.0,,0.57,56.99999999999999
2019-12-06,90,57.0,,0.57,51.3
2019-12-07,53,57.0,,0.57,30.209999999999997
2019-12-08,50,57.0,,0.57,28.499999999999996
2019-12-09,88,57.0,,0.57,50.16
2019-12-10,81,57.0,,0.57,46.169999999999995
2019-12-11,92,57.0,,0.57,52.44
2019-12-12,84,57.0,,0.57,47.879999999999995
2019-12-13,84,57.0,,0.57,47.879999999999995
2019-12-14,48,57.0,,0.57,27.36
2019-12-15,47,57.0,,0.57,26.79
2019-12-16,77,57.0,,0.57,43.88999999999999
2019-12-17,86,57.0,,0.57,49.019999999999996
2019-12-18,81,57.0,,0.57,46.169999999999995
2019-12-19,65,57.0,,0.57,37.05
2019-12-20,68,57.0,,0.57,38.76
2019-12-21,47,57.0,,0.57,26.79
2019-12-22,40,57.0,,0.57,22.799999999999997
2019-12-23,50,57.0,,0.57,28.499999999999996
2019-12-24,44,57.0,,0.57,25.08
2019-12-25,40,57.0,,0.57,22.799999999999997
2019-12-26,52,57.0,,0.57,29.639999999999997
2019-12-27,53,57.0,,0.57,30.209999999999997
2019-12-28,43,57.0,,0.57,24.509999999999998
2019-12-29,40,57.0,,0.57,22.799999999999997
2019-12-30,47,57.0,,0.57,26.79
2019-12-31,49,57.0,,0.57,27.929999999999996
2020-01-01,45,61.0,False,0.61,27.45
2020-01-02,73,61.0,,0.61,44.53
2020-01-03,68,61.0,,0.61,41.48
2020-01-04,42,61.0,,0.61,25.62
2020-01-05,55,61.0,,0.61,33.55
2020-01-06,71,61.0,,0.61,43.31
2020-01-07,83,61.0,,0.61,50.629999999999995
2020-01-08,81,61.0,,0.61,49.41
2020-01-09,87,61.0,,0.61,53.07
2020-01-10,82,61.0,,0.61,50.019999999999996
2020-01-11,46,61.0,,0.61,28.06
2020-01-12,45,61.0,,0.61,27.45
2020-01-13,81,61.0,,0.61,49.41
2020-01-14,83,61.0,,0.61,50.629999999999995
2020-01-15,88,61.0,,0.61,53.68
2020-01-16,95,61.0,,0.61,57.949999999999996
2020-01-17,85,61.0,,0.61,51.85
2020-01-18,51,61.0,,0.61,31.11
2020-01-19,51,61.0,,0.61,31.11
2020-01-20,70,61.0,,0.61,42.699999999999996
2020-01-21,83,61.0,,0.61,50.629999999999995
2020-01-22,87,61.0,,0.61,53.07
2020-01-23,93,61.0,,0.61,56.73
2020-01-24,82,61.0,,0.61,50.019999999999996
2020-01-25,61,61.0,,0.61,37.21
2020-01-26,57,61.0,,0.61,34.769999999999996
2020-01-27,84,61.0,,0.61,51.24
2020-01-28,100,61.0,,0.61,61.0
2020-01-29,92,61.0,,0.61,56.12
2020-01-30,97,61.0,,0.61,59.17
2020-01-31,89,61.0,,0.61,54.29
2020-02-01,54,72.0,False,0.72,38.879999999999995
2020-02-02,57,72.0,,0.72,41.04
2020-02-03,80,72.0,,0.72,57.599999999999994
2020-02-04,87,72.0,,0.72,62.64
2020-02-05,82,72.0,,0.72,59.04
2020-02-06,85,72.0,,0.72,61.199999999999996
2020-02-07,77,72.0,,0.72,55.44
2020-02-08,57,72.0,,0.72,41.04
2020-02-09,63,72.0,,0.72,45.36
2020-02-10,85,72.0,,0.72,61.199999999999996
2020-02-11,90,72.0,,0.72,64.8
2020-02-12,94,72.0,,0.72,67.67999999999999
2020-02-13,88,72.0,,0.72,63.36
2020-02-14,81,72.0,,0.72,58.32
2020-02-15,57,72.0,,0.72,41.04
2020-02-16,59,72.0,,0.72,42.48
2020-02-17,73,72.0,,0.72,52.559999999999995
2020-02-18,86,72.0,,0.72,61.919999999999995
2020-02-19,94,72.0,,0.72,67.67999999999999
2020-02-20,98,72.0,,0.72,70.56
2020-02-21,85,72.0,,0.72,61.199999999999996
2020-02-22,55,72.0,,0.72,39.6
2020-02-23,63,72.0,,0.72,45.36
2020-02-24,90,72.0,,0.72,64.8
2020-02-25,100,72.0,,0.72,72.0
2020-02-26,95,72.0,,0.72,68.39999999999999
2020-02-27,98,72.0,,0.72,70.56
2020-02-28,90,72.0,,0.72,64.8
2020-02-29,65,72.0,,0.72,46.8
2020-03-01,43,100.0,False,1.0,43.0
2020-03-02,67,100.0,,1.0,67.0
2020-03-03,64,100.0,,1.0,64.0
2020-03-04,64,100.0,,1.0,64.0
2020-03-05,73,100.0,,1.0,73.0
2020-03-06,68,100.0,,1.0,68.0
2020-03-07,47,100.0,,1.0,47.0
2020-03-08,50,100.0,,1.0,50.0
2020-03-09,70,100.0,,1.0,70.0
2020-03-10,78,100.0,,1.0,78.0
2020-03-11,81,100.0,,1.0,81.0
2020-03-12,94,100.0,,1.0,94.0
2020-03-13,96,100.0,,1.0,96.0
2020-03-14,71,100.0,,1.0,71.0
2020-03-15,78,100.0,,1.0,78.0
2020-03-16,100,100.0,,1.0,100.0
2020-03-17,88,100.0,,1.0,88.0
2020-03-18,96,100.0,,1.0,96.0
2020-03-19,84,100.0,,1.0,84.0
2020-03-20,76,100.0,,1.0,76.0
2020-03-21,67,100.0,,1.0,67.0
2020-03-22,64,100.0,,1.0,64.0
2020-03-23,77,100.0,,1.0,77.0
2020-03-24,76,100.0,,1.0,76.0
2020-03-25,72,100.0,,1.0,72.0
2020-03-26,75,100.0,,1.0,75.0
2020-03-27,73,100.0,,1.0,73.0
2020-03-28,58,100.0,,1.0,58.0
2020-03-29,66,100.0,,1.0,66.0
2020-03-30,76,100.0,,1.0,76.0
2020-03-31,75,100.0,,1.0,75.0
2020-04-01,99,88.0,False,0.88,87.12
2020-04-02,100,88.0,,0.88,88.0
2020-04-03,96,88.0,,0.88,84.48
2020-04-04,85,88.0,,0.88,74.8
2020-04-05,87,88.0,,0.88,76.56
2020-04-06,94,88.0,,0.88,82.72
2020-04-07,92,88.0,,0.88,80.96
2020-04-08,90,88.0,,0.88,79.2
2020-04-09,90,88.0,,0.88,79.2
2020-04-10,80,88.0,,0.88,70.4
2020-04-11,66,88.0,,0.88,58.08
2020-04-12,68,88.0,,0.88,59.84
2020-04-13,85,88.0,,0.88,74.8
2020-04-14,83,88.0,,0.88,73.04
2020-04-15,77,88.0,,0.88,67.76
2020-04-16,80,88.0,,0.88,70.4
2020-04-17,79,88.0,,0.88,69.52
2020-04-18,59,88.0,,0.88,51.92
2020-04-19,65,88.0,,0.88,57.2
2020-04-20,82,88.0,,0.88,72.16
2020-04-21,82,88.0,,0.88,72.16
2020-04-22,83,88.0,,0.88,73.04
2020-04-23,82,88.0,,0.88,72.16
2020-04-24,77,88.0,,0.88,67.76
2020-04-25,58,88.0,,0.88,51.04
2020-04-26,62,88.0,,0.88,54.56
2020-04-27,85,88.0,,0.88,74.8
2020-04-28,81,88.0,,0.88,71.28
2020-04-29,80,88.0,,0.88,70.4
2020-04-30,79,88.0,,0.88,69.52
2020-05-01,82,69.0,False,0.69,56.58
2020-05-02,63,69.0,,0.69,43.47
2020-05-03,64,69.0,,0.69,44.16
2020-05-04,80,69.0,,0.69,55.199999999999996
2020-05-05,100,69.0,,0.69,69.0
2020-05-06,96,69.0,,0.69,66.24
2020-05-07,79,69.0,,0.69,54.51
2020-05-08,83,69.0,,0.69,57.269999999999996
2020-05-09,61,69.0,,0.69,42.089999999999996
2020-05-10,58,69.0,,0.69,40.019999999999996
2020-05-11,92,69.0,,0.69,63.48
2020-05-12,88,69.0,,0.69,60.72
2020-05-13,88,69.0,,0.69,60.72
2020-05-14,89,69.0,,0.69,61.41
2020-05-15,81,69.0,,0.69,55.88999999999999
2020-05-16,58,69.0,,0.69,40.019999999999996
2020-05-17,60,69.0,,0.69,41.4
2020-05-18,73,69.0,,0.69,50.37
2020-05-19,77,69.0,,0.69,53.129999999999995
2020-05-20,79,69.0,,0.69,54.51
2020-05-21,80,69.0,,0.69,55.199999999999996
2020-05-22,75,69.0,,0.69,51.74999999999999
2020-05-23,42,69.0,,0.69,28.979999999999997
2020-05-24,55,69.0,,0.69,37.949999999999996
2020-05-25,60,69.0,,0.69,41.4
2020-05-26,76,69.0,,0.69,52.44
2020-05-27,67,69.0,,0.69,46.23
2020-05-28,79,69.0,,0.69,54.51
2020-05-29,67,69.0,,0.69,46.23
2020-05-30,53,69.0,,0.69,36.57
2020-05-31,53,69.0,,0.69,36.57
2020-06-01,70,67.0,False,0.67,46.900000000000006
2020-06-02,76,67.0,,0.67,50.92
2020-06-03,83,67.0,,0.67,55.61000000000001
2020-06-04,87,67.0,,0.67,58.290000000000006
2020-06-05,78,67.0,,0.67,52.260000000000005
2020-06-06,54,67.0,,0.67,36.18
2020-06-07,58,67.0,,0.67,38.86
2020-06-08,81,67.0,,0.67,54.27
2020-06-09,88,67.0,,0.67,58.96
2020-06-10,93,67.0,,0.67,62.31
2020-06-11,91,67.0,,0.67,60.970000000000006
2020-06-12,78,67.0,,0.67,52.260000000000005
2020-06-13,62,67.0,,0.67,41.54
2020-06-14,62,67.0,,0.67,41.54
2020-06-15,88,67.0,,0.67,58.96
2020-06-16,88,67.0,,0.67,58.96
2020-06-17,89,67.0,,0.67,59.63
2020-06-18,98,67.0,,0.67,65.66000000000001
2020-06-19,82,67.0,,0.67,54.940000000000005
2020-06-20,62,67.0,,0.67,41.54
2020-06-21,58,67.0,,0.67,38.86
2020-06-22,92,67.0,,0.67,61.64
2020-06-23,92,67.0,,0.67,61.64
2020-06-24,94,67.0,,0.67,62.980000000000004
2020-06-25,100,67.0,,0.67,67.0
2020-06-26,91,67.0,,0.67,60.970000000000006
2020-06-27,70,67.0,,0.67,46.900000000000006
2020-06-28,67,67.0,,0.67,44.89
2020-06-29,91,67.0,,0.67,60.970000000000006
2020-06-30,92,67.0,,0.67,61.64
2020-07-01,77,77.0,False,0.77,59.29
2020-07-02,81,77.0,,0.77,62.370000000000005
2020-07-03,61,77.0,,0.77,46.97
2020-07-04,54,77.0,,0.77,41.58
2020-07-05,62,77.0,,0.77,47.74
2020-07-06,89,77.0,,0.77,68.53
2020-07-07,97,77.0,,0.77,74.69
2020-07-08,97,77.0,,0.77,74.69
2020-07-09,100,77.0,,0.77,77.0
2020-07-10,89,77.0,,0.77,68.53
2020-07-11,61,77.0,,0.77,46.97
2020-07-12,62,77.0,,0.77,47.74
2020-07-13,84,77.0,,0.77,64.68
2020-07-14,89,77.0,,0.77,68.53
2020-07-15,91,77.0,,0.77,70.07000000000001
2020-07-16,90,77.0,,0.77,69.3
2020-07-17,83,77.0,,0.77,63.910000000000004
2020-07-18,55,77.0,,0.77,42.35
2020-07-19,62,77.0,,0.77,47.74
2020-07-20,77,77.0,,0.77,59.29
