date,rich_unscaled,rich_monthly,isPartial,scale,rich
2016-08-24,53,40.0,,0.4,21.200000000000003
2016-08-25,64,40.0,,0.4,25.6
2016-08-26,62,40.0,,0.4,24.8
2016-08-27,62,40.0,,0.4,24.8
2016-08-28,57,40.0,,0.4,22.8
2016-08-29,55,40.0,,0.4,22.0
2016-08-30,60,40.0,,0.4,24.0
2016-08-31,58,40.0,,0.4,23.200000000000003
2016-09-01,82,37.0,False,0.37,30.34
2016-09-02,82,37.0,,0.37,30.34
2016-09-03,82,37.0,,0.37,30.34
2016-09-04,89,37.0,,0.37,32.93
2016-09-05,83,37.0,,0.37,30.71
2016-09-06,82,37.0,,0.37,30.34
2016-09-07,79,37.0,,0.37,29.23
2016-09-08,85,37.0,,0.37,31.45
2016-09-09,83,37.0,,0.37,30.71
2016-09-10,83,37.0,,0.37,30.71
2016-09-11,100,37.0,,0.37,37.0
2016-09-12,86,37.0,,0.37,31.82
2016-09-13,89,37.0,,0.37,32.93
2016-09-14,88,37.0,,0.37,32.56
2016-09-15,83,37.0,,0.37,30.71
2016-09-16,87,37.0,,0.37,32.19
2016-09-17,80,37.0,,0.37,29.6
2016-09-18,76,37.0,,0.37,28.12
2016-09-19,79,37.0,,0.37,29.23
2016-09-20,88,37.0,,0.37,32.56
2016-09-21,87,37.0,,0.37,32.19
2016-09-22,81,37.0,,0.37,29.97
2016-09-23,82,37.0,,0.37,30.34
2016-09-24,83,37.0,,0.37,30.71
2016-09-25,83,37.0,,0.37,30.71
2016-09-26,79,37.0,,0.37,29.23
2016-09-27,91,37.0,,0.37,33.67
2016-09-28,89,37.0,,0.37,32.93
2016-09-29,100,37.0,,0.37,37.0
2016-09-30,86,37.0,,0.37,31.82
2016-10-01,71,37.0,False,0.37,26.27
2016-10-02,78,37.0,,0.37,28.86
2016-10-03,77,37.0,,0.37,28.49
2016-10-04,75,37.0,,0.37,27.75
2016-10-05,64,37.0,,0.37,23.68
2016-10-06,76,37.0,,0.37,28.12
2016-10-07,66,37.0,,0.37,24.419999999999998
2016-10-08,64,37.0,,0.37,23.68
2016-10-09,67,37.0,,0.37,24.79
2016-10-10,67,37.0,,0.37,24.79
2016-10-11,72,37.0,,0.37,26.64
2016-10-12,78,37.0,,0.37,28.86
2016-10-13,95,37.0,,0.37,35.15
2016-10-14,84,37.0,,0.37,31.08
2016-10-15,68,37.0,,0.37,25.16
2016-10-16,67,37.0,,0.37,24.79
2016-10-17,75,37.0,,0.37,27.75
2016-10-18,86,37.0,,0.37,31.82
2016-10-19,100,37.0,,0.37,37.0
2016-10-20,83,37.0,,0.37,30.71
2016-10-21,78,37.0,,0.37,28.86
2016-10-22,63,37.0,,0.37,23.31
2016-10-23,67,37.0,,0.37,24.79
2016-10-24,78,37.0,,0.37,28.86
2016-10-25,81,37.0,,0.37,29.97
2016-10-26,78,37.0,,0.37,28.86
2016-10-27,82,37.0,,0.37,30.34
2016-10-28,77,37.0,,0.37,28.49
2016-10-29,65,37.0,,0.37,24.05
2016-10-30,61,37.0,,0.37,22.57
2016-10-31,72,37.0,,0.37,26.64
2016-11-01,94,36.0,False,0.36,33.839999999999996
2016-11-02,100,36.0,,0.36,36.0
2016-11-03,82,36.0,,0.36,29.52
2016-11-04,86,36.0,,0.36,30.959999999999997
2016-11-05,77,36.0,,0.36,27.72
2016-11-06,81,36.0,,0.36,29.16
2016-11-07,80,36.0,,0.36,28.799999999999997
2016-11-08,75,36.0,,0.36,27.0
2016-11-09,60,36.0,,0.36,21.599999999999998
2016-11-10,83,36.0,,0.36,29.88
2016-11-11,81,36.0,,0.36,29.16
2016-11-12,88,36.0,,0.36,31.68
2016-11-13,73,36.0,,0.36,26.279999999999998
2016-11-14,75,36.0,,0.36,27.0
2016-11-15,86,36.0,,0.36,30.959999999999997
2016-11-16,81,36.0,,0.36,29.16
2016-11-17,83,36.0,,0.36,29.88
2016-11-18,81,36.0,,0.36,29.16
2016-11-19,69,36.0,,0.36,24.84
2016-11-20,72,36.0,,0.36,25.919999999999998
2016-11-21,83,36.0,,0.36,29.88
2016-11-22,78,36.0,,0.36,28.08
2016-11-23,70,36.0,,0.36,25.2
2016-11-24,73,36.0,,0.36,26.279999999999998
2016-11-25,66,36.0,,0.36,23.759999999999998
2016-11-26,81,36.0,,0.36,29.16
2016-11-27,75,36.0,,0.36,27.0
2016-11-28,71,36.0,,0.36,25.56
2016-11-29,79,36.0,,0.36,28.439999999999998
2016-11-30,77,36.0,,0.36,27.72
2016-12-01,89,37.0,False,0.37,32.93
2016-12-02,88,37.0,,0.37,32.56
2016-12-03,84,37.0,,0.37,31.08
2016-12-04,89,37.0,,0.37,32.93
2016-12-05,89,37.0,,0.37,32.93
2016-12-06,96,37.0,,0.37,35.519999999999996
2016-12-07,82,37.0,,0.37,30.34
2016-12-08,88,37.0,,0.37,32.56
2016-12-09,79,37.0,,0.37,29.23
2016-12-10,76,37.0,,0.37,28.12
2016-12-11,71,37.0,,0.37,26.27
2016-12-12,90,37.0,,0.37,33.3
2016-12-13,100,37.0,,0.37,37.0
2016-12-14,98,37.0,,0.37,36.26
2016-12-15,89,37.0,,0.37,32.93
2016-12-16,91,37.0,,0.37,33.67
2016-12-17,76,37.0,,0.37,28.12
2016-12-18,82,37.0,,0.37,30.34
2016-12-19,85,37.0,,0.37,31.45
2016-12-20,89,37.0,,0.37,32.93
2016-12-21,87,37.0,,0.37,32.19
2016-12-22,85,37.0,,0.37,31.45
2016-12-23,75,37.0,,0.37,27.75
2016-12-24,78,37.0,,0.37,28.86
2016-12-25,76,37.0,,0.37,28.12
2016-12-26,78,37.0,,0.37,28.86
2016-12-27,72,37.0,,0.37,26.64
2016-12-28,76,37.0,,0.37,28.12
2016-12-29,83,37.0,,0.37,30.71
2016-12-30,88,37.0,,0.37,32.56
2016-12-31,87,37.0,,0.37,32.19
2017-01-01,27,45.0,False,0.45,12.15
2017-01-02,32,45.0,,0.45,14.4
2017-01-03,41,45.0,,0.45,18.45
2017-01-04,39,45.0,,0.45,17.55
2017-01-05,32,45.0,,0.45,14.4
2017-01-06,36,45.0,,0.45,16.2
2017-01-07,36,45.0,,0.45,16.2
2017-01-08,37,45.0,,0.45,16.650000000000002
2017-01-09,35,45.0,,0.45,15.75
2017-01-10,39,45.0,,0.45,17.55
2017-01-11,33,45.0,,0.45,14.85
2017-01-12,37,45.0,,0.45,16.650000000000002
2017-01-13,34,45.0,,0.45,15.3
2017-01-14,33,45.0,,0.45,14.85
2017-01-15,35,45.0,,0.45,15.75
2017-01-16,35,45.0,,0.45,15.75
2017-01-17,39,45.0,,0.45,17.55
2017-01-18,38,45.0,,0.45,17.1
2017-01-19,37,45.0,,0.45,16.650000000000002
2017-01-20,38,45.0,,0.45,17.1
2017-01-21,49,45.0,,0.45,22.05
2017-01-22,59,45.0,,0.45,26.55
2017-01-23,83,45.0,,0.45,37.35
2017-01-24,100,45.0,,0.45,45.0
2017-01-25,53,45.0,,0.45,23.85
2017-01-26,39,45.0,,0.45,17.55
2017-01-27,42,45.0,,0.45,18.900000000000002
2017-01-28,34,45.0,,0.45,15.3
2017-01-29,35,45.0,,0.45,15.75
2017-01-30,34,45.0,,0.45,15.3
2017-01-31,35,45.0,,0.45,15.75
2017-02-01,97,36.0,False,0.36,34.92
2017-02-02,92,36.0,,0.36,33.12
2017-02-03,92,36.0,,0.36,33.12
2017-02-04,91,36.0,,0.36,32.76
2017-02-05,99,36.0,,0.36,35.64
2017-02-06,81,36.0,,0.36,29.16
2017-02-07,94,36.0,,0.36,33.839999999999996
2017-02-08,96,36.0,,0.36,34.56
2017-02-09,79,36.0,,0.36,28.439999999999998
2017-02-10,87,36.0,,0.36,31.32
2017-02-11,93,36.0,,0.36,33.48
2017-02-12,94,36.0,,0.36,33.839999999999996
2017-02-13,93,36.0,,0.36,33.48
2017-02-14,90,36.0,,0.36,32.4
2017-02-15,99,36.0,,0.36,35.64
2017-02-16,100,36.0,,0.36,36.0
2017-02-17,97,36.0,,0.36,34.92
2017-02-18,86,36.0,,0.36,30.959999999999997
2017-02-19,92,36.0,,0.36,33.12
2017-02-20,87,36.0,,0.36,31.32
2017-02-21,89,36.0,,0.36,32.04
2017-02-22,91,36.0,,0.36,32.76
2017-02-23,98,36.0,,0.36,35.28
2017-02-24,81,36.0,,0.36,29.16
2017-02-25,92,36.0,,0.36,33.12
2017-02-26,95,36.0,,0.36,34.199999999999996
2017-02-27,86,36.0,,0.36,30.959999999999997
2017-02-28,92,36.0,,0.36,33.12
2017-03-01,86,37.0,False,0.37,31.82
2017-03-02,86,37.0,,0.37,31.82
2017-03-03,87,37.0,,0.37,32.19
2017-03-04,84,37.0,,0.37,31.08
2017-03-05,81,37.0,,0.37,29.97
2017-03-06,87,37.0,,0.37,32.19
2017-03-07,86,37.0,,0.37,31.82
2017-03-08,91,37.0,,0.37,33.67
2017-03-09,81,37.0,,0.37,29.97
2017-03-10,90,37.0,,0.37,33.3
2017-03-11,81,37.0,,0.37,29.97
2017-03-12,76,37.0,,0.37,28.12
2017-03-13,81,37.0,,0.37,29.97
2017-03-14,79,37.0,,0.37,29.23
2017-03-15,84,37.0,,0.37,31.08
2017-03-16,83,37.0,,0.37,30.71
2017-03-17,82,37.0,,0.37,30.34
2017-03-18,77,37.0,,0.37,28.49
2017-03-19,87,37.0,,0.37,32.19
2017-03-20,75,37.0,,0.37,27.75
2017-03-21,90,37.0,,0.37,33.3
2017-03-22,78,37.0,,0.37,28.86
2017-03-23,83,37.0,,0.37,30.71
2017-03-24,100,37.0,,0.37,37.0
2017-03-25,78,37.0,,0.37,28.86
2017-03-26,96,37.0,,0.37,35.519999999999996
2017-03-27,84,37.0,,0.37,31.08
2017-03-28,85,37.0,,0.37,31.45
2017-03-29,87,37.0,,0.37,32.19
2017-03-30,83,37.0,,0.37,30.71
2017-03-31,84,37.0,,0.37,31.08
2017-04-01,88,37.0,False,0.37,32.56
2017-04-02,90,37.0,,0.37,33.3
2017-04-03,92,37.0,,0.37,34.04
2017-04-04,85,37.0,,0.37,31.45
2017-04-05,91,37.0,,0.37,33.67
2017-04-06,92,37.0,,0.37,34.04
2017-04-07,95,37.0,,0.37,35.15
2017-04-08,95,37.0,,0.37,35.15
2017-04-09,99,37.0,,0.37,36.63
2017-04-10,91,37.0,,0.37,33.67
2017-04-11,82,37.0,,0.37,30.34
2017-04-12,90,37.0,,0.37,33.3
2017-04-13,90,37.0,,0.37,33.3
2017-04-14,95,37.0,,0.37,35.15
2017-04-15,87,37.0,,0.37,32.19
2017-04-16,93,37.0,,0.37,34.41
2017-04-17,87,37.0,,0.37,32.19
2017-04-18,93,37.0,,0.37,34.41
2017-04-19,100,37.0,,0.37,37.0
2017-04-20,93,37.0,,0.37,34.41
2017-04-21,93,37.0,,0.37,34.41
2017-04-22,95,37.0,,0.37,35.15
2017-04-23,84,37.0,,0.37,31.08
2017-04-24,93,37.0,,0.37,34.41
2017-04-25,97,37.0,,0.37,35.89
2017-04-26,97,37.0,,0.37,35.89
2017-04-27,97,37.0,,0.37,35.89
2017-04-28,93,37.0,,0.37,34.41
2017-04-29,94,37.0,,0.37,34.78
2017-04-30,90,37.0,,0.37,33.3
2017-05-01,45,45.0,False,0.45,20.25
2017-05-02,44,45.0,,0.45,19.8
2017-05-03,40,45.0,,0.45,18.0
2017-05-04,46,45.0,,0.45,20.7
2017-05-05,45,45.0,,0.45,20.25
2017-05-06,39,45.0,,0.45,17.55
2017-05-07,48,45.0,,0.45,21.6
2017-05-08,47,45.0,,0.45,21.150000000000002
2017-05-09,47,45.0,,0.45,21.150000000000002
2017-05-10,38,45.0,,0.45,17.1
2017-05-11,48,45.0,,0.45,21.6
2017-05-12,46,45.0,,0.45,20.7
2017-05-13,45,45.0,,0.45,20.25
2017-05-14,42,45.0,,0.45,18.900000000000002
2017-05-15,46,45.0,,0.45,20.7
2017-05-16,100,45.0,,0.45,45.0
2017-05-17,86,45.0,,0.45,38.7
2017-05-18,57,45.0,,0.45,25.650000000000002
2017-05-19,52,45.0,,0.45,23.400000000000002
2017-05-20,52,45.0,,0.45,23.400000000000002
2017-05-21,51,45.0,,0.45,22.95
2017-05-22,65,45.0,,0.45,29.25
2017-05-23,68,45.0,,0.45,30.6
2017-05-24,75,45.0,,0.45,33.75
2017-05-25,64,45.0,,0.45,28.8
2017-05-26,49,45.0,,0.45,22.05
2017-05-27,42,45.0,,0.45,18.900000000000002
2017-05-28,51,45.0,,0.45,22.95
2017-05-29,52,45.0,,0.45,23.400000000000002
2017-05-30,53,45.0,,0.45,23.85
2017-05-31,50,45.0,,0.45,22.5
2017-06-01,100,38.0,False,0.38,38.0
2017-06-02,90,38.0,,0.38,34.2
2017-06-03,89,38.0,,0.38,33.82
2017-06-04,86,38.0,,0.38,32.68
2017-06-05,81,38.0,,0.38,30.78
2017-06-06,81,38.0,,0.38,30.78
2017-06-07,81,38.0,,0.38,30.78
2017-06-08,87,38.0,,0.38,33.06
2017-06-09,94,38.0,,0.38,35.72
2017-06-10,94,38.0,,0.38,35.72
2017-06-11,89,38.0,,0.38,33.82
2017-06-12,87,38.0,,0.38,33.06
2017-06-13,80,38.0,,0.38,30.4
2017-06-14,85,38.0,,0.38,32.3
2017-06-15,88,38.0,,0.38,33.44
2017-06-16,90,38.0,,0.38,34.2
2017-06-17,83,38.0,,0.38,31.54
2017-06-18,85,38.0,,0.38,32.3
2017-06-19,85,38.0,,0.38,32.3
2017-06-20,83,38.0,,0.38,31.54
2017-06-21,84,38.0,,0.38,31.92
2017-06-22,89,38.0,,0.38,33.82
2017-06-23,88,38.0,,0.38,33.44
2017-06-24,84,38.0,,0.38,31.92
2017-06-25,81,38.0,,0.38,30.78
2017-06-26,79,38.0,,0.38,30.02
2017-06-27,82,38.0,,0.38,31.16
2017-06-28,81,38.0,,0.38,30.78
2017-06-29,83,38.0,,0.38,31.54
2017-06-30,80,38.0,,0.38,30.4
2017-07-01,84,36.0,False,0.36,30.24
2017-07-02,92,36.0,,0.36,33.12
2017-07-03,90,36.0,,0.36,32.4
2017-07-04,99,36.0,,0.36,35.64
2017-07-05,89,36.0,,0.36,32.04
2017-07-06,93,36.0,,0.36,33.48
2017-07-07,86,36.0,,0.36,30.959999999999997
2017-07-08,89,36.0,,0.36,32.04
2017-07-09,92,36.0,,0.36,33.12
2017-07-10,93,36.0,,0.36,33.48
2017-07-11,100,36.0,,0.36,36.0
2017-07-12,84,36.0,,0.36,30.24
2017-07-13,86,36.0,,0.36,30.959999999999997
2017-07-14,90,36.0,,0.36,32.4
2017-07-15,84,36.0,,0.36,30.24
2017-07-16,93,36.0,,0.36,33.48
2017-07-17,79,36.0,,0.36,28.439999999999998
2017-07-18,89,36.0,,0.36,32.04
2017-07-19,88,36.0,,0.36,31.68
2017-07-20,85,36.0,,0.36,30.599999999999998
2017-07-21,87,36.0,,0.36,31.32
2017-07-22,77,36.0,,0.36,27.72
2017-07-23,81,36.0,,0.36,29.16
2017-07-24,92,36.0,,0.36,33.12
2017-07-25,84,36.0,,0.36,30.24
2017-07-26,91,36.0,,0.36,32.76
2017-07-27,93,36.0,,0.36,33.48
2017-07-28,86,36.0,,0.36,30.959999999999997
2017-07-29,77,36.0,,0.36,27.72
2017-07-30,89,36.0,,0.36,32.04
2017-07-31,77,36.0,,0.36,27.72
2017-08-01,26,55.0,False,0.55,14.3
2017-08-02,27,55.0,,0.55,14.850000000000001
2017-08-03,19,55.0,,0.55,10.450000000000001
2017-08-04,18,55.0,,0.55,9.9
2017-08-05,17,55.0,,0.55,9.350000000000001
2017-08-06,17,55.0,,0.55,9.350000000000001
2017-08-07,19,55.0,,0.55,10.450000000000001
2017-08-08,16,55.0,,0.55,8.8
2017-08-09,17,55.0,,0.55,9.350000000000001
2017-08-10,17,55.0,,0.55,9.350000000000001
2017-08-11,33,55.0,,0.55,18.150000000000002
2017-08-12,30,55.0,,0.55,16.5
2017-08-13,26,55.0,,0.55,14.3
2017-08-14,22,55.0,,0.55,12.100000000000001
2017-08-15,21,55.0,,0.55,11.55
2017-08-16,21,55.0,,0.55,11.55
2017-08-17,20,55.0,,0.55,11.0
2017-08-18,20,55.0,,0.55,11.0
2017-08-19,18,55.0,,0.55,9.9
2017-08-20,17,55.0,,0.55,9.350000000000001
2017-08-21,17,55.0,,0.55,9.350000000000001
2017-08-22,20,55.0,,0.55,11.0
2017-08-23,19,55.0,,0.55,10.450000000000001
2017-08-24,24,55.0,,0.55,13.200000000000001
2017-08-25,100,55.0,,0.55,55.00000000000001
2017-08-26,60,55.0,,0.55,33.0
2017-08-27,31,55.0,,0.55,17.05
2017-08-28,25,55.0,,0.55,13.750000000000002
2017-08-29,23,55.0,,0.55,12.65
2017-08-30,23,55.0,,0.55,12.65
2017-08-31,23,55.0,,0.55,12.65
2017-09-01,100,36.0,False,0.36,36.0
2017-09-02,87,36.0,,0.36,31.32
2017-09-03,94,36.0,,0.36,33.839999999999996
2017-09-04,91,36.0,,0.36,32.76
2017-09-05,85,36.0,,0.36,30.599999999999998
2017-09-06,83,36.0,,0.36,29.88
2017-09-07,82,36.0,,0.36,29.52
2017-09-08,76,36.0,,0.36,27.36
2017-09-09,78,36.0,,0.36,28.08
2017-09-10,78,36.0,,0.36,28.08
2017-09-11,80,36.0,,0.36,28.799999999999997
2017-09-12,83,36.0,,0.36,29.88
2017-09-13,87,36.0,,0.36,31.32
2017-09-14,86,36.0,,0.36,30.959999999999997
2017-09-15,87,36.0,,0.36,31.32
2017-09-16,82,36.0,,0.36,29.52
2017-09-17,78,36.0,,0.36,28.08
2017-09-18,83,36.0,,0.36,29.88
2017-09-19,91,36.0,,0.36,32.76
2017-09-20,87,36.0,,0.36,31.32
2017-09-21,89,36.0,,0.36,32.04
2017-09-22,82,36.0,,0.36,29.52
2017-09-23,91,36.0,,0.36,32.76
2017-09-24,81,36.0,,0.36,29.16
2017-09-25,88,36.0,,0.36,31.68
2017-09-26,86,36.0,,0.36,30.959999999999997
2017-09-27,81,36.0,,0.36,29.16
2017-09-28,86,36.0,,0.36,30.959999999999997
2017-09-29,89,36.0,,0.36,32.04
2017-09-30,72,36.0,,0.36,25.919999999999998
2017-10-01,81,38.0,False,0.38,30.78
2017-10-02,77,38.0,,0.38,29.26
2017-10-03,81,38.0,,0.38,30.78
2017-10-04,88,38.0,,0.38,33.44
2017-10-05,91,38.0,,0.38,34.58
2017-10-06,80,38.0,,0.38,30.4
2017-10-07,76,38.0,,0.38,28.88
2017-10-08,82,38.0,,0.38,31.16
2017-10-09,86,38.0,,0.38,32.68
2017-10-10,78,38.0,,0.38,29.64
2017-10-11,80,38.0,,0.38,30.4
2017-10-12,84,38.0,,0.38,31.92
2017-10-13,85,38.0,,0.38,32.3
2017-10-14,73,38.0,,0.38,27.740000000000002
2017-10-15,87,38.0,,0.38,33.06
2017-10-16,89,38.0,,0.38,33.82
2017-10-17,81,38.0,,0.38,30.78
2017-10-18,93,38.0,,0.38,35.34
2017-10-19,78,38.0,,0.38,29.64
2017-10-20,75,38.0,,0.38,28.5
2017-10-21,88,38.0,,0.38,33.44
2017-10-22,83,38.0,,0.38,31.54
2017-10-23,81,38.0,,0.38,30.78
2017-10-24,85,38.0,,0.38,32.3
2017-10-25,85,38.0,,0.38,32.3
2017-10-26,100,38.0,,0.38,38.0
2017-10-27,88,38.0,,0.38,33.44
2017-10-28,83,38.0,,0.38,31.54
2017-10-29,80,38.0,,0.38,30.4
2017-10-30,82,38.0,,0.38,31.16
2017-10-31,97,38.0,,0.38,36.86
2017-11-01,100,37.0,False,0.37,37.0
2017-11-02,77,37.0,,0.37,28.49
2017-11-03,68,37.0,,0.37,25.16
2017-11-04,74,37.0,,0.37,27.38
2017-11-05,72,37.0,,0.37,26.64
2017-11-06,72,37.0,,0.37,26.64
2017-11-07,80,37.0,,0.37,29.6
2017-11-08,81,37.0,,0.37,29.97
2017-11-09,77,37.0,,0.37,28.49
2017-11-10,70,37.0,,0.37,25.9
2017-11-11,62,37.0,,0.37,22.94
2017-11-12,65,37.0,,0.37,24.05
2017-11-13,69,37.0,,0.37,25.53
2017-11-14,74,37.0,,0.37,27.38
2017-11-15,82,37.0,,0.37,30.34
2017-11-16,69,37.0,,0.37,25.53
2017-11-17,66,37.0,,0.37,24.419999999999998
2017-11-18,65,37.0,,0.37,24.05
2017-11-19,67,37.0,,0.37,24.79
2017-11-20,66,37.0,,0.37,24.419999999999998
2017-11-21,71,37.0,,0.37,26.27
2017-11-22,71,37.0,,0.37,26.27
2017-11-23,59,37.0,,0.37,21.83
2017-11-24,52,37.0,,0.37,19.24
2017-11-25,57,37.0,,0.37,21.09
2017-11-26,77,37.0,,0.37,28.49
2017-11-27,68,37.0,,0.37,25.16
2017-11-28,68,37.0,,0.37,25.16
2017-11-29,67,37.0,,0.37,24.79
2017-11-30,68,37.0,,0.37,25.16
2017-12-01,67,37.0,False,0.37,24.79
2017-12-02,65,37.0,,0.37,24.05
2017-12-03,67,37.0,,0.37,24.79
2017-12-04,67,37.0,,0.37,24.79
2017-12-05,69,37.0,,0.37,25.53
2017-12-06,69,37.0,,0.37,25.53
2017-12-07,66,37.0,,0.37,24.419999999999998
2017-12-08,58,37.0,,0.37,21.46
2017-12-09,66,37.0,,0.37,24.419999999999998
2017-12-10,100,37.0,,0.37,37.0
2017-12-11,82,37.0,,0.37,30.34
2017-12-12,71,37.0,,0.37,26.27
2017-12-13,68,37.0,,0.37,25.16
2017-12-14,66,37.0,,0.37,24.419999999999998
2017-12-15,59,37.0,,0.37,21.83
2017-12-16,64,37.0,,0.37,23.68
2017-12-17,55,37.0,,0.37,20.35
2017-12-18,63,37.0,,0.37,23.31
2017-12-19,66,37.0,,0.37,24.419999999999998
2017-12-20,73,37.0,,0.37,27.009999999999998
2017-12-21,61,37.0,,0.37,22.57
2017-12-22,60,37.0,,0.37,22.2
2017-12-23,64,37.0,,0.37,23.68
2017-12-24,66,37.0,,0.37,24.419999999999998
2017-12-25,66,37.0,,0.37,24.419999999999998
2017-12-26,57,37.0,,0.37,21.09
2017-12-27,60,37.0,,0.37,22.2
2017-12-28,66,37.0,,0.37,24.419999999999998
2017-12-29,65,37.0,,0.37,24.05
2017-12-30,66,37.0,,0.37,24.419999999999998
2017-12-31,67,37.0,,0.37,24.79
2018-01-01,55,40.0,False,0.4,22.0
2018-01-02,56,40.0,,0.4,22.400000000000002
2018-01-03,100,40.0,,0.4,40.0
2018-01-04,77,40.0,,0.4,30.8
2018-01-05,67,40.0,,0.4,26.8
2018-01-06,57,40.0,,0.4,22.8
2018-01-07,61,40.0,,0.4,24.400000000000002
2018-01-08,61,40.0,,0.4,24.400000000000002
2018-01-09,64,40.0,,0.4,25.6
2018-01-10,62,40.0,,0.4,24.8
2018-01-11,53,40.0,,0.4,21.200000000000003
2018-01-12,60,40.0,,0.4,24.0
2018-01-13,65,40.0,,0.4,26.0
2018-01-14,50,40.0,,0.4,20.0
2018-01-15,60,40.0,,0.4,24.0
2018-01-16,61,40.0,,0.4,24.400000000000002
2018-01-17,58,40.0,,0.4,23.200000000000003
2018-01-18,59,40.0,,0.4,23.6
2018-01-19,62,40.0,,0.4,24.8
2018-01-20,55,40.0,,0.4,22.0
2018-01-21,60,40.0,,0.4,24.0
2018-01-22,62,40.0,,0.4,24.8
2018-01-23,55,40.0,,0.4,22.0
2018-01-24,56,40.0,,0.4,22.400000000000002
2018-01-25,59,40.0,,0.4,23.6
2018-01-26,55,40.0,,0.4,22.0
2018-01-27,55,40.0,,0.4,22.0
2018-01-28,55,40.0,,0.4,22.0
2018-01-29,61,40.0,,0.4,24.400000000000002
2018-01-30,56,40.0,,0.4,22.400000000000002
2018-01-31,63,40.0,,0.4,25.200000000000003
2018-02-01,85,39.0,False,0.39,33.15
2018-02-02,100,39.0,,0.39,39.0
2018-02-03,87,39.0,,0.39,33.93
2018-02-04,90,39.0,,0.39,35.1
2018-02-05,78,39.0,,0.39,30.42
2018-02-06,96,39.0,,0.39,37.44
2018-02-07,92,39.0,,0.39,35.88
2018-02-08,95,39.0,,0.39,37.050000000000004
2018-02-09,92,39.0,,0.39,35.88
2018-02-10,82,39.0,,0.39,31.98
2018-02-11,88,39.0,,0.39,34.32
2018-02-12,85,39.0,,0.39,33.15
2018-02-13,81,39.0,,0.39,31.59
2018-02-14,84,39.0,,0.39,32.76
2018-02-15,79,39.0,,0.39,30.810000000000002
2018-02-16,87,39.0,,0.39,33.93
2018-02-17,75,39.0,,0.39,29.25
2018-02-18,76,39.0,,0.39,29.64
2018-02-19,84,39.0,,0.39,32.76
2018-02-20,80,39.0,,0.39,31.200000000000003
2018-02-21,92,39.0,,0.39,35.88
2018-02-22,88,39.0,,0.39,34.32
2018-02-23,83,39.0,,0.39,32.370000000000005
2018-02-24,80,39.0,,0.39,31.200000000000003
2018-02-25,87,39.0,,0.39,33.93
2018-02-26,86,39.0,,0.39,33.54
2018-02-27,83,39.0,,0.39,32.370000000000005
2018-02-28,93,39.0,,0.39,36.27
2018-03-01,82,39.0,False,0.39,31.98
2018-03-02,72,39.0,,0.39,28.080000000000002
2018-03-03,74,39.0,,0.39,28.86
2018-03-04,78,39.0,,0.39,30.42
2018-03-05,82,39.0,,0.39,31.98
2018-03-06,86,39.0,,0.39,33.54
2018-03-07,81,39.0,,0.39,31.59
2018-03-08,82,39.0,,0.39,31.98
2018-03-09,79,39.0,,0.39,30.810000000000002
2018-03-10,76,39.0,,0.39,29.64
2018-03-11,76,39.0,,0.39,29.64
2018-03-12,84,39.0,,0.39,32.76
2018-03-13,77,39.0,,0.39,30.03
2018-03-14,83,39.0,,0.39,32.370000000000005
2018-03-15,82,39.0,,0.39,31.98
2018-03-16,87,39.0,,0.39,33.93
2018-03-17,76,39.0,,0.39,29.64
2018-03-18,83,39.0,,0.39,32.370000000000005
2018-03-19,82,39.0,,0.39,31.98
2018-03-20,90,39.0,,0.39,35.1
2018-03-21,90,39.0,,0.39,35.1
2018-03-22,87,39.0,,0.39,33.93
2018-03-23,80,39.0,,0.39,31.200000000000003
2018-03-24,73,39.0,,0.39,28.470000000000002
2018-03-25,82,39.0,,0.39,31.98
2018-03-26,85,39.0,,0.39,33.15
2018-03-27,99,39.0,,0.39,38.61
2018-03-28,92,39.0,,0.39,35.88
2018-03-29,88,39.0,,0.39,34.32
2018-03-30,100,39.0,,0.39,39.0
2018-03-31,88,39.0,,0.39,34.32
2018-04-01,72,41.0,False,0.41,29.52
2018-04-02,75,41.0,,0.41,30.749999999999996
2018-04-03,84,41.0,,0.41,34.44
2018-04-04,71,41.0,,0.41,29.11
2018-04-05,68,41.0,,0.41,27.88
2018-04-06,69,41.0,,0.41,28.29
2018-04-07,76,41.0,,0.41,31.159999999999997
2018-04-08,71,41.0,,0.41,29.11
2018-04-09,68,41.0,,0.41,27.88
2018-04-10,64,41.0,,0.41,26.24
2018-04-11,67,41.0,,0.41,27.47
2018-04-12,66,41.0,,0.41,27.06
2018-04-13,65,41.0,,0.41,26.65
2018-04-14,64,41.0,,0.41,26.24
2018-04-15,65,41.0,,0.41,26.65
2018-04-16,82,41.0,,0.41,33.62
2018-04-17,65,41.0,,0.41,26.65
2018-04-18,68,41.0,,0.41,27.88
2018-04-19,70,41.0,,0.41,28.7
2018-04-20,67,41.0,,0.41,27.47
2018-04-21,73,41.0,,0.41,29.93
2018-04-22,69,41.0,,0.41,28.29
2018-04-23,81,41.0,,0.41,33.21
2018-04-24,100,41.0,,0.41,41.0
2018-04-25,91,41.0,,0.41,37.309999999999995
2018-04-26,81,41.0,,0.41,33.21
2018-04-27,74,41.0,,0.41,30.34
2018-04-28,72,41.0,,0.41,29.52
2018-04-29,70,41.0,,0.41,28.7
2018-04-30,72,41.0,,0.41,29.52
2018-05-01,94,38.0,False,0.38,35.72
