date,consume_unscaled,consume_monthly,isPartial,scale,consume
2016-08-17,71,50.0,,0.5,35.5
2016-08-18,52,50.0,,0.5,26.0
2016-08-19,61,50.0,,0.5,30.5
2016-08-20,60,50.0,,0.5,30.0
2016-08-21,46,50.0,,0.5,23.0
2016-08-22,68,50.0,,0.5,34.0
2016-08-23,70,50.0,,0.5,35.0
2016-08-24,85,50.0,,0.5,42.5
2016-08-25,71,50.0,,0.5,35.5
2016-08-26,100,50.0,,0.5,50.0
2016-08-27,60,50.0,,0.5,30.0
2016-08-28,84,50.0,,0.5,42.0
2016-08-29,82,50.0,,0.5,41.0
2016-08-30,78,50.0,,0.5,39.0
2016-08-31,88,50.0,,0.5,44.0
2016-09-01,66,65.0,False,0.65,42.9
2016-09-02,52,65.0,,0.65,33.800000000000004
2016-09-03,52,65.0,,0.65,33.800000000000004
2016-09-04,48,65.0,,0.65,31.200000000000003
2016-09-05,50,65.0,,0.65,32.5
2016-09-06,62,65.0,,0.65,40.300000000000004
2016-09-07,72,65.0,,0.65,46.800000000000004
2016-09-08,68,65.0,,0.65,44.2
2016-09-09,73,65.0,,0.65,47.45
2016-09-10,40,65.0,,0.65,26.0
2016-09-11,67,65.0,,0.65,43.550000000000004
2016-09-12,61,65.0,,0.65,39.65
2016-09-13,73,65.0,,0.65,47.45
2016-09-14,68,65.0,,0.65,44.2
2016-09-15,82,65.0,,0.65,53.300000000000004
2016-09-16,54,65.0,,0.65,35.1
2016-09-17,46,65.0,,0.65,29.900000000000002
2016-09-18,51,65.0,,0.65,33.15
2016-09-19,72,65.0,,0.65,46.800000000000004
2016-09-20,62,65.0,,0.65,40.300000000000004
2016-09-21,88,65.0,,0.65,57.2
2016-09-22,72,65.0,,0.65,46.800000000000004
2016-09-23,57,65.0,,0.65,37.050000000000004
2016-09-24,56,65.0,,0.65,36.4
2016-09-25,54,65.0,,0.65,35.1
2016-09-26,100,65.0,,0.65,65.0
2016-09-27,86,65.0,,0.65,55.9
2016-09-28,79,65.0,,0.65,51.35
2016-09-29,90,65.0,,0.65,58.5
2016-09-30,67,65.0,,0.65,43.550000000000004
2016-10-01,52,69.0,False,0.69,35.879999999999995
2016-10-02,61,69.0,,0.69,42.089999999999996
2016-10-03,71,69.0,,0.69,48.989999999999995
2016-10-04,90,69.0,,0.69,62.099999999999994
2016-10-05,58,69.0,,0.69,40.019999999999996
2016-10-06,67,69.0,,0.69,46.23
2016-10-07,88,69.0,,0.69,60.72
2016-10-08,59,69.0,,0.69,40.709999999999994
2016-10-09,40,69.0,,0.69,27.599999999999998
2016-10-10,88,69.0,,0.69,60.72
2016-10-11,66,69.0,,0.69,45.54
2016-10-12,93,69.0,,0.69,64.17
2016-10-13,75,69.0,,0.69,51.74999999999999
2016-10-14,65,69.0,,0.69,44.849999999999994
2016-10-15,64,69.0,,0.69,44.16
2016-10-16,47,69.0,,0.69,32.43
2016-10-17,58,69.0,,0.69,40.019999999999996
2016-10-18,92,69.0,,0.69,63.48
2016-10-19,50,69.0,,0.69,34.5
2016-10-20,78,69.0,,0.69,53.81999999999999
2016-10-21,73,69.0,,0.69,50.37
2016-10-22,61,69.0,,0.69,42.089999999999996
2016-10-23,44,69.0,,0.69,30.36
2016-10-24,70,69.0,,0.69,48.3
2016-10-25,100,69.0,,0.69,69.0
2016-10-26,97,69.0,,0.69,66.92999999999999
2016-10-27,58,69.0,,0.69,40.019999999999996
2016-10-28,93,69.0,,0.69,64.17
2016-10-29,45,69.0,,0.69,31.049999999999997
2016-10-30,75,69.0,,0.69,51.74999999999999
2016-10-31,83,69.0,,0.69,57.269999999999996
2016-11-01,95,66.0,False,0.66,62.7
2016-11-02,79,66.0,,0.66,52.14
2016-11-03,65,66.0,,0.66,42.9
2016-11-04,70,66.0,,0.66,46.2
2016-11-05,50,66.0,,0.66,33.0
2016-11-06,71,66.0,,0.66,46.86
2016-11-07,68,66.0,,0.66,44.88
2016-11-08,73,66.0,,0.66,48.18
2016-11-09,63,66.0,,0.66,41.580000000000005
2016-11-10,71,66.0,,0.66,46.86
2016-11-11,53,66.0,,0.66,34.980000000000004
2016-11-12,64,66.0,,0.66,42.24
2016-11-13,60,66.0,,0.66,39.6
2016-11-14,62,66.0,,0.66,40.92
2016-11-15,98,66.0,,0.66,64.68
2016-11-16,76,66.0,,0.66,50.160000000000004
2016-11-17,82,66.0,,0.66,54.120000000000005
2016-11-18,82,66.0,,0.66,54.120000000000005
2016-11-19,67,66.0,,0.66,44.22
2016-11-20,58,66.0,,0.66,38.28
2016-11-21,72,66.0,,0.66,47.52
2016-11-22,68,66.0,,0.66,44.88
2016-11-23,57,66.0,,0.66,37.620000000000005
2016-11-24,47,66.0,,0.66,31.020000000000003
2016-11-25,47,66.0,,0.66,31.020000000000003
2016-11-26,44,66.0,,0.66,29.040000000000003
2016-11-27,67,66.0,,0.66,44.22
2016-11-28,71,66.0,,0.66,46.86
2016-11-29,76,66.0,,0.66,50.160000000000004
2016-11-30,100,66.0,,0.66,66.0
2016-12-01,93,55.0,False,0.55,51.150000000000006
2016-12-02,86,55.0,,0.55,47.300000000000004
2016-12-03,46,55.0,,0.55,25.3
2016-12-04,67,55.0,,0.55,36.85
2016-12-05,94,55.0,,0.55,51.7
2016-12-06,100,55.0,,0.55,55.00000000000001
2016-12-07,87,55.0,,0.55,47.85
2016-12-08,99,55.0,,0.55,54.45
2016-12-09,78,55.0,,0.55,42.900000000000006
2016-12-10,57,55.0,,0.55,31.35
2016-12-11,79,55.0,,0.55,43.45
2016-12-12,76,55.0,,0.55,41.800000000000004
2016-12-13,71,55.0,,0.55,39.050000000000004
2016-12-14,62,55.0,,0.55,34.1
2016-12-15,70,55.0,,0.55,38.5
2016-12-16,82,55.0,,0.55,45.1
2016-12-17,73,55.0,,0.55,40.150000000000006
2016-12-18,59,55.0,,0.55,32.45
2016-12-19,75,55.0,,0.55,41.25
2016-12-20,61,55.0,,0.55,33.550000000000004
2016-12-21,73,55.0,,0.55,40.150000000000006
2016-12-22,36,55.0,,0.55,19.8
2016-12-23,54,55.0,,0.55,29.700000000000003
2016-12-24,41,55.0,,0.55,22.55
2016-12-25,27,55.0,,0.55,14.850000000000001
2016-12-26,29,55.0,,0.55,15.950000000000001
2016-12-27,37,55.0,,0.55,20.35
2016-12-28,72,55.0,,0.55,39.6
2016-12-29,58,55.0,,0.55,31.900000000000002
2016-12-30,41,55.0,,0.55,22.55
2016-12-31,47,55.0,,0.55,25.85
2017-01-01,42,66.0,False,0.66,27.720000000000002
2017-01-02,59,66.0,,0.66,38.940000000000005
2017-01-03,86,66.0,,0.66,56.760000000000005
2017-01-04,70,66.0,,0.66,46.2
2017-01-05,74,66.0,,0.66,48.84
2017-01-06,71,66.0,,0.66,46.86
2017-01-07,36,66.0,,0.66,23.76
2017-01-08,84,66.0,,0.66,55.440000000000005
2017-01-09,82,66.0,,0.66,54.120000000000005
2017-01-10,79,66.0,,0.66,52.14
2017-01-11,84,66.0,,0.66,55.440000000000005
2017-01-12,100,66.0,,0.66,66.0
2017-01-13,74,66.0,,0.66,48.84
2017-01-14,49,66.0,,0.66,32.34
2017-01-15,71,66.0,,0.66,46.86
2017-01-16,81,66.0,,0.66,53.46
2017-01-17,99,66.0,,0.66,65.34
2017-01-18,100,66.0,,0.66,66.0
2017-01-19,86,66.0,,0.66,56.760000000000005
2017-01-20,74,66.0,,0.66,48.84
2017-01-21,63,66.0,,0.66,41.580000000000005
2017-01-22,69,66.0,,0.66,45.54
2017-01-23,87,66.0,,0.66,57.42
2017-01-24,91,66.0,,0.66,60.06
2017-01-25,89,66.0,,0.66,58.74
2017-01-26,90,66.0,,0.66,59.400000000000006
2017-01-27,82,66.0,,0.66,54.120000000000005
2017-01-28,83,66.0,,0.66,54.78
2017-01-29,81,66.0,,0.66,53.46
2017-01-30,78,66.0,,0.66,51.480000000000004
2017-01-31,89,66.0,,0.66,58.74
2017-02-01,100,77.0,False,0.77,77.0
2017-02-02,88,77.0,,0.77,67.76
2017-02-03,79,77.0,,0.77,60.83
2017-02-04,48,77.0,,0.77,36.96
2017-02-05,65,77.0,,0.77,50.050000000000004
2017-02-06,95,77.0,,0.77,73.15
2017-02-07,79,77.0,,0.77,60.83
2017-02-08,95,77.0,,0.77,73.15
2017-02-09,86,77.0,,0.77,66.22
2017-02-10,86,77.0,,0.77,66.22
2017-02-11,40,77.0,,0.77,30.8
2017-02-12,78,77.0,,0.77,60.06
2017-02-13,78,77.0,,0.77,60.06
2017-02-14,95,77.0,,0.77,73.15
2017-02-15,99,77.0,,0.77,76.23
2017-02-16,90,77.0,,0.77,69.3
2017-02-17,70,77.0,,0.77,53.9
2017-02-18,66,77.0,,0.77,50.82
2017-02-19,71,77.0,,0.77,54.67
2017-02-20,84,77.0,,0.77,64.68
2017-02-21,97,77.0,,0.77,74.69
2017-02-22,81,77.0,,0.77,62.370000000000005
2017-02-23,77,77.0,,0.77,59.29
2017-02-24,70,77.0,,0.77,53.9
2017-02-25,60,77.0,,0.77,46.2
2017-02-26,58,77.0,,0.77,44.660000000000004
2017-02-27,80,77.0,,0.77,61.6
2017-02-28,83,77.0,,0.77,63.910000000000004
2017-03-01,87,79.0,False,0.79,68.73
2017-03-02,89,79.0,,0.79,70.31
2017-03-03,65,79.0,,0.79,51.35
2017-03-04,62,79.0,,0.79,48.980000000000004
2017-03-05,66,79.0,,0.79,52.14
2017-03-06,98,79.0,,0.79,77.42
2017-03-07,84,79.0,,0.79,66.36
2017-03-08,90,79.0,,0.79,71.10000000000001
2017-03-09,84,79.0,,0.79,66.36
2017-03-10,71,79.0,,0.79,56.09
2017-03-11,40,79.0,,0.79,31.6
2017-03-12,77,79.0,,0.79,60.830000000000005
2017-03-13,100,79.0,,0.79,79.0
2017-03-14,70,79.0,,0.79,55.300000000000004
2017-03-15,76,79.0,,0.79,60.040000000000006
2017-03-16,80,79.0,,0.79,63.2
2017-03-17,63,79.0,,0.79,49.77
2017-03-18,60,79.0,,0.79,47.400000000000006
2017-03-19,64,79.0,,0.79,50.56
2017-03-20,88,79.0,,0.79,69.52000000000001
2017-03-21,70,79.0,,0.79,55.300000000000004
2017-03-22,93,79.0,,0.79,73.47
2017-03-23,80,79.0,,0.79,63.2
2017-03-24,69,79.0,,0.79,54.510000000000005
2017-03-25,57,79.0,,0.79,45.03
2017-03-26,76,79.0,,0.79,60.040000000000006
2017-03-27,97,79.0,,0.79,76.63000000000001
2017-03-28,80,79.0,,0.79,63.2
2017-03-29,89,79.0,,0.79,70.31
2017-03-30,86,79.0,,0.79,67.94
2017-03-31,73,79.0,,0.79,57.67
2017-04-01,61,78.0,False,0.78,47.58
2017-04-02,49,78.0,,0.78,38.22
2017-04-03,67,78.0,,0.78,52.260000000000005
2017-04-04,81,78.0,,0.78,63.18
2017-04-05,85,78.0,,0.78,66.3
2017-04-06,77,78.0,,0.78,60.06
2017-04-07,90,78.0,,0.78,70.2
2017-04-08,54,78.0,,0.78,42.120000000000005
2017-04-09,64,78.0,,0.78,49.92
2017-04-10,67,78.0,,0.78,52.260000000000005
2017-04-11,66,78.0,,0.78,51.480000000000004
2017-04-12,89,78.0,,0.78,69.42
2017-04-13,48,78.0,,0.78,37.44
2017-04-14,70,78.0,,0.78,54.6
2017-04-15,39,78.0,,0.78,30.42
2017-04-16,64,78.0,,0.78,49.92
2017-04-17,92,78.0,,0.78,71.76
2017-04-18,98,78.0,,0.78,76.44
2017-04-19,81,78.0,,0.78,63.18
2017-04-20,79,78.0,,0.78,61.620000000000005
2017-04-21,68,78.0,,0.78,53.04
2017-04-22,47,78.0,,0.78,36.660000000000004
2017-04-23,72,78.0,,0.78,56.160000000000004
2017-04-24,100,78.0,,0.78,78.0
2017-04-25,73,78.0,,0.78,56.940000000000005
2017-04-26,75,78.0,,0.78,58.5
2017-04-27,79,78.0,,0.78,61.620000000000005
2017-04-28,56,78.0,,0.78,43.68
2017-04-29,48,78.0,,0.78,37.44
2017-04-30,55,78.0,,0.78,42.9
2017-05-01,97,68.0,False,0.68,65.96000000000001
2017-05-02,99,68.0,,0.68,67.32000000000001
2017-05-03,87,68.0,,0.68,59.160000000000004
2017-05-04,77,68.0,,0.68,52.36000000000001
2017-05-05,75,68.0,,0.68,51.00000000000001
2017-05-06,48,68.0,,0.68,32.64
2017-05-07,68,68.0,,0.68,46.24
2017-05-08,88,68.0,,0.68,59.84
2017-05-09,87,68.0,,0.68,59.160000000000004
2017-05-10,100,68.0,,0.68,68.0
2017-05-11,95,68.0,,0.68,64.60000000000001
2017-05-12,65,68.0,,0.68,44.2
2017-05-13,55,68.0,,0.68,37.400000000000006
2017-05-14,71,68.0,,0.68,48.28
2017-05-15,96,68.0,,0.68,65.28
2017-05-16,78,68.0,,0.68,53.040000000000006
2017-05-17,83,68.0,,0.68,56.440000000000005
2017-05-18,74,68.0,,0.68,50.32
2017-05-19,69,68.0,,0.68,46.92
2017-05-20,47,68.0,,0.68,31.96
2017-05-21,73,68.0,,0.68,49.64
2017-05-22,68,68.0,,0.68,46.24
2017-05-23,71,68.0,,0.68,48.28
2017-05-24,81,68.0,,0.68,55.080000000000005
2017-05-25,82,68.0,,0.68,55.760000000000005
2017-05-26,61,68.0,,0.68,41.480000000000004
2017-05-27,57,68.0,,0.68,38.760000000000005
2017-05-28,54,68.0,,0.68,36.720000000000006
2017-05-29,48,68.0,,0.68,32.64
2017-05-30,91,68.0,,0.68,61.88
2017-05-31,77,68.0,,0.68,52.36000000000001
2017-06-01,91,60.0,False,0.6,54.6
2017-06-02,88,60.0,,0.6,52.8
2017-06-03,53,60.0,,0.6,31.799999999999997
2017-06-04,68,60.0,,0.6,40.8
2017-06-05,63,60.0,,0.6,37.8
2017-06-06,76,60.0,,0.6,45.6
2017-06-07,79,60.0,,0.6,47.4
2017-06-08,82,60.0,,0.6,49.199999999999996
2017-06-09,81,60.0,,0.6,48.6
2017-06-10,70,60.0,,0.6,42.0
2017-06-11,91,60.0,,0.6,54.6
2017-06-12,95,60.0,,0.6,57.0
2017-06-13,100,60.0,,0.6,60.0
2017-06-14,57,60.0,,0.6,34.199999999999996
2017-06-15,97,60.0,,0.6,58.199999999999996
2017-06-16,73,60.0,,0.6,43.8
2017-06-17,77,60.0,,0.6,46.199999999999996
2017-06-18,77,60.0,,0.6,46.199999999999996
2017-06-19,91,60.0,,0.6,54.6
2017-06-20,66,60.0,,0.6,39.6
2017-06-21,99,60.0,,0.6,59.4
2017-06-22,79,60.0,,0.6,47.4
2017-06-23,72,60.0,,0.6,43.199999999999996
2017-06-24,76,60.0,,0.6,45.6
2017-06-25,75,60.0,,0.6,45.0
2017-06-26,93,60.0,,0.6,55.8
2017-06-27,97,60.0,,0.6,58.199999999999996
2017-06-28,85,60.0,,0.6,51.0
2017-06-29,68,60.0,,0.6,40.8
2017-06-30,81,60.0,,0.6,48.6
2017-07-01,65,55.0,False,0.55,35.75
2017-07-02,82,55.0,,0.55,45.1
2017-07-03,76,55.0,,0.55,41.800000000000004
2017-07-04,70,55.0,,0.55,38.5
2017-07-05,79,55.0,,0.55,43.45
2017-07-06,81,55.0,,0.55,44.550000000000004
2017-07-07,93,55.0,,0.55,51.150000000000006
2017-07-08,65,55.0,,0.55,35.75
2017-07-09,92,55.0,,0.55,50.6
2017-07-10,78,55.0,,0.55,42.900000000000006
2017-07-11,85,55.0,,0.55,46.75000000000001
2017-07-12,91,55.0,,0.55,50.050000000000004
2017-07-13,100,55.0,,0.55,55.00000000000001
2017-07-14,69,55.0,,0.55,37.95
2017-07-15,85,55.0,,0.55,46.75000000000001
2017-07-16,83,55.0,,0.55,45.650000000000006
2017-07-17,89,55.0,,0.55,48.95
2017-07-18,96,55.0,,0.55,52.800000000000004
2017-07-19,70,55.0,,0.55,38.5
2017-07-20,81,55.0,,0.55,44.550000000000004
2017-07-21,63,55.0,,0.55,34.650000000000006
2017-07-22,73,55.0,,0.55,40.150000000000006
2017-07-23,46,55.0,,0.55,25.3
2017-07-24,81,55.0,,0.55,44.550000000000004
2017-07-25,91,55.0,,0.55,50.050000000000004
2017-07-26,61,55.0,,0.55,33.550000000000004
2017-07-27,58,55.0,,0.55,31.900000000000002
2017-07-28,94,55.0,,0.55,51.7
2017-07-29,43,55.0,,0.55,23.650000000000002
2017-07-30,65,55.0,,0.55,35.75
2017-07-31,88,55.0,,0.55,48.400000000000006
2017-08-01,89,55.0,False,0.55,48.95
2017-08-02,86,55.0,,0.55,47.300000000000004
2017-08-03,77,55.0,,0.55,42.35
2017-08-04,62,55.0,,0.55,34.1
2017-08-05,71,55.0,,0.55,39.050000000000004
2017-08-06,79,55.0,,0.55,43.45
2017-08-07,82,55.0,,0.55,45.1
2017-08-08,61,55.0,,0.55,33.550000000000004
2017-08-09,69,55.0,,0.55,37.95
2017-08-10,85,55.0,,0.55,46.75000000000001
2017-08-11,64,55.0,,0.55,35.2
2017-08-12,81,55.0,,0.55,44.550000000000004
2017-08-13,46,55.0,,0.55,25.3
2017-08-14,72,55.0,,0.55,39.6
2017-08-15,64,55.0,,0.55,35.2
2017-08-16,84,55.0,,0.55,46.2
2017-08-17,76,55.0,,0.55,41.800000000000004
2017-08-18,67,55.0,,0.55,36.85
2017-08-19,62,55.0,,0.55,34.1
2017-08-20,76,55.0,,0.55,41.800000000000004
2017-08-21,62,55.0,,0.55,34.1
2017-08-22,71,55.0,,0.55,39.050000000000004
2017-08-23,87,55.0,,0.55,47.85
2017-08-24,90,55.0,,0.55,49.50000000000001
2017-08-25,69,55.0,,0.55,37.95
2017-08-26,53,55.0,,0.55,29.150000000000002
2017-08-27,85,55.0,,0.55,46.75000000000001
2017-08-28,90,55.0,,0.55,49.50000000000001
2017-08-29,87,55.0,,0.55,47.85
2017-08-30,100,55.0,,0.55,55.00000000000001
2017-08-31,89,55.0,,0.55,48.95
2017-09-01,53,65.0,False,0.65,34.45
2017-09-02,60,65.0,,0.65,39.0
2017-09-03,44,65.0,,0.65,28.6
2017-09-04,75,65.0,,0.65,48.75
2017-09-05,55,65.0,,0.65,35.75
2017-09-06,90,65.0,,0.65,58.5
2017-09-07,63,65.0,,0.65,40.95
2017-09-08,76,65.0,,0.65,49.4
2017-09-09,52,65.0,,0.65,33.800000000000004
2017-09-10,47,65.0,,0.65,30.55
2017-09-11,69,65.0,,0.65,44.85
2017-09-12,77,65.0,,0.65,50.050000000000004
2017-09-13,91,65.0,,0.65,59.15
2017-09-14,82,65.0,,0.65,53.300000000000004
2017-09-15,58,65.0,,0.65,37.7
2017-09-16,63,65.0,,0.65,40.95
2017-09-17,55,65.0,,0.65,35.75
2017-09-18,99,65.0,,0.65,64.35000000000001
2017-09-19,99,65.0,,0.65,64.35000000000001
2017-09-20,85,65.0,,0.65,55.25
2017-09-21,88,65.0,,0.65,57.2
2017-09-22,70,65.0,,0.65,45.5
2017-09-23,61,65.0,,0.65,39.65
2017-09-24,67,65.0,,0.65,43.550000000000004
2017-09-25,86,65.0,,0.65,55.9
2017-09-26,100,65.0,,0.65,65.0
2017-09-27,80,65.0,,0.65,52.0
2017-09-28,93,65.0,,0.65,60.45
2017-09-29,81,65.0,,0.65,52.65
2017-09-30,76,65.0,,0.65,49.4
2017-10-01,62,74.0,False,0.74,45.88
2017-10-02,76,74.0,,0.74,56.24
2017-10-03,65,74.0,,0.74,48.1
2017-10-04,71,74.0,,0.74,52.54
2017-10-05,93,74.0,,0.74,68.82
2017-10-06,73,74.0,,0.74,54.019999999999996
2017-10-07,51,74.0,,0.74,37.74
2017-10-08,57,74.0,,0.74,42.18
2017-10-09,70,74.0,,0.74,51.8
2017-10-10,70,74.0,,0.74,51.8
2017-10-11,87,74.0,,0.74,64.38
2017-10-12,100,74.0,,0.74,74.0
2017-10-13,54,74.0,,0.74,39.96
2017-10-14,60,74.0,,0.74,44.4
2017-10-15,70,74.0,,0.74,51.8
2017-10-16,64,74.0,,0.74,47.36
2017-10-17,100,74.0,,0.74,74.0
2017-10-18,73,74.0,,0.74,54.019999999999996
2017-10-19,67,74.0,,0.74,49.58
2017-10-20,82,74.0,,0.74,60.68
2017-10-21,61,74.0,,0.74,45.14
2017-10-22,61,74.0,,0.74,45.14
2017-10-23,77,74.0,,0.74,56.98
2017-10-24,76,74.0,,0.74,56.24
2017-10-25,61,74.0,,0.74,45.14
2017-10-26,65,74.0,,0.74,48.1
2017-10-27,85,74.0,,0.74,62.9
2017-10-28,59,74.0,,0.74,43.66
2017-10-29,64,74.0,,0.74,47.36
2017-10-30,81,74.0,,0.74,59.94
2017-10-31,88,74.0,,0.74,65.12
2017-11-01,56,72.0,False,0.72,40.32
2017-11-02,84,72.0,,0.72,60.48
2017-11-03,64,72.0,,0.72,46.08
2017-11-04,60,72.0,,0.72,43.199999999999996
2017-11-05,59,72.0,,0.72,42.48
2017-11-06,88,72.0,,0.72,63.36
2017-11-07,94,72.0,,0.72,67.67999999999999
2017-11-08,77,72.0,,0.72,55.44
2017-11-09,84,72.0,,0.72,60.48
2017-11-10,69,72.0,,0.72,49.68
2017-11-11,56,72.0,,0.72,40.32
2017-11-12,85,72.0,,0.72,61.199999999999996
2017-11-13,73,72.0,,0.72,52.559999999999995
2017-11-14,100,72.0,,0.72,72.0
2017-11-15,84,72.0,,0.72,60.48
2017-11-16,79,72.0,,0.72,56.879999999999995
2017-11-17,74,72.0,,0.72,53.28
2017-11-18,46,72.0,,0.72,33.12
2017-11-19,59,72.0,,0.72,42.48
2017-11-20,55,72.0,,0.72,39.6
2017-11-21,73,72.0,,0.72,52.559999999999995
2017-11-22,55,72.0,,0.72,39.6
2017-11-23,50,72.0,,0.72,36.0
2017-11-24,34,72.0,,0.72,24.48
2017-11-25,58,72.0,,0.72,41.76
2017-11-26,43,72.0,,0.72,30.959999999999997
2017-11-27,79,72.0,,0.72,56.879999999999995
2017-11-28,86,72.0,,0.72,61.919999999999995
2017-11-29,87,72.0,,0.72,62.64
2017-11-30,72,72.0,,0.72,51.839999999999996
2017-12-01,75,60.0,False,0.6,45.0
2017-12-02,48,60.0,,0.6,28.799999999999997
2017-12-03,69,60.0,,0.6,41.4
2017-12-04,92,60.0,,0.6,55.199999999999996
2017-12-05,95,60.0,,0.6,57.0
2017-12-06,94,60.0,,0.6,56.4
2017-12-07,86,60.0,,0.6,51.6
2017-12-08,55,60.0,,0.6,33.0
2017-12-09,45,60.0,,0.6,27.0
2017-12-10,48,60.0,,0.6,28.799999999999997
2017-12-11,85,60.0,,0.6,51.0
2017-12-12,100,60.0,,0.6,60.0
2017-12-13,95,60.0,,0.6,57.0
2017-12-14,64,60.0,,0.6,38.4
2017-12-15,72,60.0,,0.6,43.199999999999996
2017-12-16,53,60.0,,0.6,31.799999999999997
2017-12-17,45,60.0,,0.6,27.0
2017-12-18,67,60.0,,0.6,40.199999999999996
2017-12-19,59,60.0,,0.6,35.4
2017-12-20,55,60.0,,0.6,33.0
2017-12-21,60,60.0,,0.6,36.0
2017-12-22,43,60.0,,0.6,25.8
2017-12-23,37,60.0,,0.6,22.2
2017-12-24,31,60.0,,0.6,18.599999999999998
2017-12-25,40,60.0,,0.6,24.0
2017-12-26,66,60.0,,0.6,39.6
2017-12-27,65,60.0,,0.6,39.0
2017-12-28,61,60.0,,0.6,36.6
2017-12-29,52,60.0,,0.6,31.2
2017-12-30,64,60.0,,0.6,38.4
2017-12-31,73,60.0,,0.6,43.8
2018-01-01,36,69.0,False,0.69,24.839999999999996
2018-01-02,51,69.0,,0.69,35.19
2018-01-03,51,69.0,,0.69,35.19
2018-01-04,72,69.0,,0.69,49.67999999999999
2018-01-05,62,69.0,,0.69,42.779999999999994
2018-01-06,49,69.0,,0.69,33.809999999999995
2018-01-07,57,69.0,,0.69,39.33
2018-01-08,60,69.0,,0.69,41.4
2018-01-09,75,69.0,,0.69,51.74999999999999
2018-01-10,63,69.0,,0.69,43.47
2018-01-11,73,69.0,,0.69,50.37
2018-01-12,61,69.0,,0.69,42.089999999999996
2018-01-13,44,69.0,,0.69,30.36
2018-01-14,62,69.0,,0.69,42.779999999999994
2018-01-15,43,69.0,,0.69,29.669999999999998
2018-01-16,71,69.0,,0.69,48.989999999999995
2018-01-17,51,69.0,,0.69,35.19
2018-01-18,78,69.0,,0.69,53.81999999999999
2018-01-19,76,69.0,,0.69,52.44
2018-01-20,73,69.0,,0.69,50.37
2018-01-21,79,69.0,,0.69,54.51
2018-01-22,100,69.0,,0.69,69.0
2018-01-23,80,69.0,,0.69,55.199999999999996
2018-01-24,82,69.0,,0.69,56.58
2018-01-25,65,69.0,,0.69,44.849999999999994
2018-01-26,75,69.0,,0.69,51.74999999999999
2018-01-27,61,69.0,,0.69,42.089999999999996
2018-01-28,72,69.0,,0.69,49.67999999999999
2018-01-29,96,69.0,,0.69,66.24
2018-01-30,69,69.0,,0.69,47.61
2018-01-31,78,69.0,,0.69,53.81999999999999
2018-02-01,73,77.0,False,0.77,56.21
2018-02-02,76,77.0,,0.77,58.52
2018-02-03,51,77.0,,0.77,39.27
2018-02-04,55,77.0,,0.77,42.35
2018-02-05,73,77.0,,0.77,56.21
2018-02-06,83,77.0,,0.77,63.910000000000004
2018-02-07,73,77.0,,0.77,56.21
2018-02-08,81,77.0,,0.77,62.370000000000005
2018-02-09,58,77.0,,0.77,44.660000000000004
2018-02-10,45,77.0,,0.77,34.65
2018-02-11,46,77.0,,0.77,35.42
2018-02-12,80,77.0,,0.77,61.6
2018-02-13,74,77.0,,0.77,56.980000000000004
2018-02-14,64,77.0,,0.77,49.28
2018-02-15,67,77.0,,0.77,51.59
2018-02-16,72,77.0,,0.77,55.44
2018-02-17,45,77.0,,0.77,34.65
2018-02-18,59,77.0,,0.77,45.43
2018-02-19,71,77.0,,0.77,54.67
2018-02-20,71,77.0,,0.77,54.67
2018-02-21,76,77.0,,0.77,58.52
2018-02-22,67,77.0,,0.77,51.59
2018-02-23,59,77.0,,0.77,45.43
2018-02-24,43,77.0,,0.77,33.11
2018-02-25,53,77.0,,0.77,40.81
2018-02-26,97,77.0,,0.77,74.69
2018-02-27,100,77.0,,0.77,77.0
2018-02-28,99,77.0,,0.77,76.23
2018-03-01,77,77.0,False,0.77,59.29
2018-03-02,76,77.0,,0.77,58.52
2018-03-03,38,77.0,,0.77,29.26
2018-03-04,50,77.0,,0.77,38.5
2018-03-05,98,77.0,,0.77,75.46000000000001
2018-03-06,73,77.0,,0.77,56.21
2018-03-07,68,77.0,,0.77,52.36
2018-03-08,100,77.0,,0.77,77.0
2018-03-09,60,77.0,,0.77,46.2
2018-03-10,38,77.0,,0.77,29.26
2018-03-11,58,77.0,,0.77,44.660000000000004
2018-03-12,85,77.0,,0.77,65.45
2018-03-13,69,77.0,,0.77,53.13
2018-03-14,66,77.0,,0.77,50.82
2018-03-15,51,77.0,,0.77,39.27
2018-03-16,77,77.0,,0.77,59.29
2018-03-17,61,77.0,,0.77,46.97
2018-03-18,41,77.0,,0.77,31.57
2018-03-19,85,77.0,,0.77,65.45
2018-03-20,59,77.0,,0.77,45.43
2018-03-21,63,77.0,,0.77,48.51
2018-03-22,93,77.0,,0.77,71.61
2018-03-23,59,77.0,,0.77,45.43
2018-03-24,95,77.0,,0.77,73.15
2018-03-25,61,77.0,,0.77,46.97
2018-03-26,89,77.0,,0.77,68.53
2018-03-27,63,77.0,,0.77,48.51
2018-03-28,67,77.0,,0.77,51.59
2018-03-29,63,77.0,,0.77,48.51
2018-03-30,40,77.0,,0.77,30.8
2018-03-31,52,77.0,,0.77,40.04
2018-04-01,56,80.0,False,0.8,44.800000000000004
2018-04-02,65,80.0,,0.8,52.0
2018-04-03,87,80.0,,0.8,69.60000000000001
2018-04-04,80,80.0,,0.8,64.0
2018-04-05,73,80.0,,0.8,58.400000000000006
2018-04-06,71,80.0,,0.8,56.800000000000004
