date,growth_unscaled,growth_monthly,isPartial,scale,growth
2014-12-23,60,68.0,,0.68,40.800000000000004
2014-12-24,50,68.0,,0.68,34.0
2014-12-25,36,68.0,,0.68,24.48
2014-12-26,49,68.0,,0.68,33.32
2014-12-27,55,68.0,,0.68,37.400000000000006
2014-12-28,56,68.0,,0.68,38.080000000000005
2014-12-29,62,68.0,,0.68,42.160000000000004
2014-12-30,65,68.0,,0.68,44.2
2014-12-31,59,68.0,,0.68,40.120000000000005
2015-01-01,56,74.0,False,0.74,41.44
2015-01-02,64,74.0,,0.74,47.36
2015-01-03,59,74.0,,0.74,43.66
2015-01-04,66,74.0,,0.74,48.839999999999996
2015-01-05,78,74.0,,0.74,57.72
2015-01-06,79,74.0,,0.74,58.46
2015-01-07,93,74.0,,0.74,68.82
2015-01-08,74,74.0,,0.74,54.76
2015-01-09,89,74.0,,0.74,65.86
2015-01-10,68,74.0,,0.74,50.32
2015-01-11,68,74.0,,0.74,50.32
2015-01-12,88,74.0,,0.74,65.12
2015-01-13,91,74.0,,0.74,67.34
2015-01-14,91,74.0,,0.74,67.34
2015-01-15,83,74.0,,0.74,61.42
2015-01-16,84,74.0,,0.74,62.16
2015-01-17,60,74.0,,0.74,44.4
2015-01-18,63,74.0,,0.74,46.62
2015-01-19,73,74.0,,0.74,54.019999999999996
2015-01-20,94,74.0,,0.74,69.56
2015-01-21,98,74.0,,0.74,72.52
2015-01-22,91,74.0,,0.74,67.34
2015-01-23,88,74.0,,0.74,65.12
2015-01-24,64,74.0,,0.74,47.36
2015-01-25,80,74.0,,0.74,59.2
2015-01-26,88,74.0,,0.74,65.12
2015-01-27,87,74.0,,0.74,64.38
2015-01-28,100,74.0,,0.74,74.0
2015-01-29,94,74.0,,0.74,69.56
2015-01-30,88,74.0,,0.74,65.12
2015-01-31,67,74.0,,0.74,49.58
2015-02-01,71,77.0,False,0.77,54.67
2015-02-02,78,77.0,,0.77,60.06
2015-02-03,98,77.0,,0.77,75.46000000000001
2015-02-04,93,77.0,,0.77,71.61
2015-02-05,90,77.0,,0.77,69.3
2015-02-06,88,77.0,,0.77,67.76
2015-02-07,69,77.0,,0.77,53.13
2015-02-08,78,77.0,,0.77,60.06
2015-02-09,86,77.0,,0.77,66.22
2015-02-10,100,77.0,,0.77,77.0
2015-02-11,96,77.0,,0.77,73.92
2015-02-12,87,77.0,,0.77,66.99
2015-02-13,79,77.0,,0.77,60.83
2015-02-14,61,77.0,,0.77,46.97
2015-02-15,65,77.0,,0.77,50.050000000000004
2015-02-16,83,77.0,,0.77,63.910000000000004
2015-02-17,83,77.0,,0.77,63.910000000000004
2015-02-18,89,77.0,,0.77,68.53
2015-02-19,80,77.0,,0.77,61.6
2015-02-20,66,77.0,,0.77,50.82
2015-02-21,68,77.0,,0.77,52.36
2015-02-22,66,77.0,,0.77,50.82
2015-02-23,89,77.0,,0.77,68.53
2015-02-24,94,77.0,,0.77,72.38
2015-02-25,92,77.0,,0.77,70.84
2015-02-26,93,77.0,,0.77,71.61
2015-02-27,69,77.0,,0.77,53.13
2015-02-28,64,77.0,,0.77,49.28
2015-03-01,71,78.0,False,0.78,55.38
2015-03-02,93,78.0,,0.78,72.54
2015-03-03,95,78.0,,0.78,74.10000000000001
2015-03-04,93,78.0,,0.78,72.54
2015-03-05,86,78.0,,0.78,67.08
2015-03-06,81,78.0,,0.78,63.18
2015-03-07,60,78.0,,0.78,46.800000000000004
2015-03-08,77,78.0,,0.78,60.06
2015-03-09,84,78.0,,0.78,65.52
2015-03-10,90,78.0,,0.78,70.2
2015-03-11,91,78.0,,0.78,70.98
2015-03-12,89,78.0,,0.78,69.42
2015-03-13,81,78.0,,0.78,63.18
2015-03-14,59,78.0,,0.78,46.02
2015-03-15,69,78.0,,0.78,53.82
2015-03-16,87,78.0,,0.78,67.86
2015-03-17,86,78.0,,0.78,67.08
2015-03-18,92,78.0,,0.78,71.76
2015-03-19,88,78.0,,0.78,68.64
2015-03-20,75,78.0,,0.78,58.5
2015-03-21,69,78.0,,0.78,53.82
2015-03-22,73,78.0,,0.78,56.940000000000005
2015-03-23,87,78.0,,0.78,67.86
2015-03-24,85,78.0,,0.78,66.3
2015-03-25,87,78.0,,0.78,67.86
2015-03-26,92,78.0,,0.78,71.76
2015-03-27,80,78.0,,0.78,62.400000000000006
2015-03-28,62,78.0,,0.78,48.36
2015-03-29,72,78.0,,0.78,56.160000000000004
2015-03-30,92,78.0,,0.78,71.76
2015-03-31,100,78.0,,0.78,78.0
2015-04-01,83,83.0,False,0.83,68.89
2015-04-02,77,83.0,,0.83,63.91
2015-04-03,73,83.0,,0.83,60.589999999999996
2015-04-04,63,83.0,,0.83,52.29
2015-04-05,58,83.0,,0.83,48.14
2015-04-06,82,83.0,,0.83,68.06
2015-04-07,92,83.0,,0.83,76.36
2015-04-08,88,83.0,,0.83,73.03999999999999
2015-04-09,92,83.0,,0.83,76.36
2015-04-10,75,83.0,,0.83,62.25
2015-04-11,61,83.0,,0.83,50.629999999999995
2015-04-12,73,83.0,,0.83,60.589999999999996
2015-04-13,87,83.0,,0.83,72.21
2015-04-14,88,83.0,,0.83,73.03999999999999
2015-04-15,97,83.0,,0.83,80.50999999999999
2015-04-16,90,83.0,,0.83,74.7
2015-04-17,84,83.0,,0.83,69.72
2015-04-18,61,83.0,,0.83,50.629999999999995
2015-04-19,78,83.0,,0.83,64.74
2015-04-20,92,83.0,,0.83,76.36
2015-04-21,95,83.0,,0.83,78.85
2015-04-22,96,83.0,,0.83,79.67999999999999
2015-04-23,98,83.0,,0.83,81.33999999999999
2015-04-24,86,83.0,,0.83,71.38
2015-04-25,68,83.0,,0.83,56.44
2015-04-26,77,83.0,,0.83,63.91
2015-04-27,92,83.0,,0.83,76.36
2015-04-28,94,83.0,,0.83,78.02
2015-04-29,100,83.0,,0.83,83.0
2015-04-30,97,83.0,,0.83,80.50999999999999
2015-05-01,93,73.0,False,0.73,67.89
2015-05-02,70,73.0,,0.73,51.1
2015-05-03,80,73.0,,0.73,58.4
2015-05-04,99,73.0,,0.73,72.27
2015-05-05,98,73.0,,0.73,71.53999999999999
2015-05-06,97,73.0,,0.73,70.81
2015-05-07,100,73.0,,0.73,73.0
2015-05-08,94,73.0,,0.73,68.62
2015-05-09,70,73.0,,0.73,51.1
2015-05-10,74,73.0,,0.73,54.019999999999996
2015-05-11,99,73.0,,0.73,72.27
2015-05-12,94,73.0,,0.73,68.62
2015-05-13,94,73.0,,0.73,68.62
2015-05-14,92,73.0,,0.73,67.16
2015-05-15,83,73.0,,0.73,60.589999999999996
2015-05-16,66,73.0,,0.73,48.18
2015-05-17,66,73.0,,0.73,48.18
2015-05-18,91,73.0,,0.73,66.42999999999999
2015-05-19,86,73.0,,0.73,62.78
2015-05-20,88,73.0,,0.73,64.24
2015-05-21,89,73.0,,0.73,64.97
2015-05-22,79,73.0,,0.73,57.67
2015-05-23,64,73.0,,0.73,46.72
2015-05-24,69,73.0,,0.73,50.37
2015-05-25,71,73.0,,0.73,51.83
2015-05-26,83,73.0,,0.73,60.589999999999996
2015-05-27,84,73.0,,0.73,61.32
2015-05-28,81,73.0,,0.73,59.129999999999995
2015-05-29,78,73.0,,0.73,56.94
2015-05-30,69,73.0,,0.73,50.37
2015-05-31,70,73.0,,0.73,51.1
2015-06-01,90,67.0,False,0.67,60.300000000000004
2015-06-02,90,67.0,,0.67,60.300000000000004
2015-06-03,87,67.0,,0.67,58.290000000000006
2015-06-04,95,67.0,,0.67,63.650000000000006
2015-06-05,89,67.0,,0.67,59.63
2015-06-06,67,67.0,,0.67,44.89
2015-06-07,81,67.0,,0.67,54.27
2015-06-08,86,67.0,,0.67,57.620000000000005
2015-06-09,100,67.0,,0.67,67.0
2015-06-10,100,67.0,,0.67,67.0
2015-06-11,81,67.0,,0.67,54.27
2015-06-12,79,67.0,,0.67,52.93
2015-06-13,69,67.0,,0.67,46.230000000000004
2015-06-14,62,67.0,,0.67,41.54
2015-06-15,90,67.0,,0.67,60.300000000000004
2015-06-16,82,67.0,,0.67,54.940000000000005
2015-06-17,82,67.0,,0.67,54.940000000000005
2015-06-18,90,67.0,,0.67,60.300000000000004
2015-06-19,76,67.0,,0.67,50.92
2015-06-20,62,67.0,,0.67,41.54
2015-06-21,79,67.0,,0.67,52.93
2015-06-22,91,67.0,,0.67,60.970000000000006
2015-06-23,97,67.0,,0.67,64.99000000000001
2015-06-24,84,67.0,,0.67,56.28
2015-06-25,76,67.0,,0.67,50.92
2015-06-26,81,67.0,,0.67,54.27
2015-06-27,70,67.0,,0.67,46.900000000000006
2015-06-28,70,67.0,,0.67,46.900000000000006
2015-06-29,92,67.0,,0.67,61.64
2015-06-30,92,67.0,,0.67,61.64
2015-07-01,53,68.0,False,0.68,36.04
2015-07-02,52,68.0,,0.68,35.36
2015-07-03,43,68.0,,0.68,29.240000000000002
2015-07-04,38,68.0,,0.68,25.840000000000003
2015-07-05,43,68.0,,0.68,29.240000000000002
2015-07-06,49,68.0,,0.68,33.32
2015-07-07,48,68.0,,0.68,32.64
2015-07-08,50,68.0,,0.68,34.0
2015-07-09,55,68.0,,0.68,37.400000000000006
2015-07-10,52,68.0,,0.68,35.36
2015-07-11,45,68.0,,0.68,30.6
2015-07-12,46,68.0,,0.68,31.28
2015-07-13,100,68.0,,0.68,68.0
2015-07-14,59,68.0,,0.68,40.120000000000005
2015-07-15,58,68.0,,0.68,39.440000000000005
2015-07-16,52,68.0,,0.68,35.36
2015-07-17,47,68.0,,0.68,31.96
2015-07-18,46,68.0,,0.68,31.28
2015-07-19,51,68.0,,0.68,34.68
2015-07-20,53,68.0,,0.68,36.04
2015-07-21,56,68.0,,0.68,38.080000000000005
2015-07-22,58,68.0,,0.68,39.440000000000005
2015-07-23,55,68.0,,0.68,37.400000000000006
2015-07-24,55,68.0,,0.68,37.400000000000006
2015-07-25,47,68.0,,0.68,31.96
2015-07-26,48,68.0,,0.68,32.64
2015-07-27,55,68.0,,0.68,37.400000000000006
2015-07-28,54,68.0,,0.68,36.720000000000006
2015-07-29,58,68.0,,0.68,39.440000000000005
2015-07-30,50,68.0,,0.68,34.0
2015-07-31,50,68.0,,0.68,34.0
2015-08-01,68,66.0,False,0.66,44.88
2015-08-02,65,66.0,,0.66,42.9
2015-08-03,81,66.0,,0.66,53.46
2015-08-04,84,66.0,,0.66,55.440000000000005
2015-08-05,87,66.0,,0.66,57.42
2015-08-06,88,66.0,,0.66,58.080000000000005
2015-08-07,78,66.0,,0.66,51.480000000000004
2015-08-08,61,66.0,,0.66,40.260000000000005
2015-08-09,67,66.0,,0.66,44.22
2015-08-10,81,66.0,,0.66,53.46
2015-08-11,87,66.0,,0.66,57.42
2015-08-12,74,66.0,,0.66,48.84
2015-08-13,85,66.0,,0.66,56.1
2015-08-14,78,66.0,,0.66,51.480000000000004
2015-08-15,70,66.0,,0.66,46.2
2015-08-16,71,66.0,,0.66,46.86
2015-08-17,82,66.0,,0.66,54.120000000000005
2015-08-18,86,66.0,,0.66,56.760000000000005
2015-08-19,95,66.0,,0.66,62.7
2015-08-20,89,66.0,,0.66,58.74
2015-08-21,85,66.0,,0.66,56.1
2015-08-22,60,66.0,,0.66,39.6
2015-08-23,76,66.0,,0.66,50.160000000000004
2015-08-24,83,66.0,,0.66,54.78
2015-08-25,100,66.0,,0.66,66.0
2015-08-26,88,66.0,,0.66,58.080000000000005
2015-08-27,90,66.0,,0.66,59.400000000000006
2015-08-28,85,66.0,,0.66,56.1
2015-08-29,77,66.0,,0.66,50.82
2015-08-30,74,66.0,,0.66,48.84
2015-08-31,79,66.0,,0.66,52.14
2015-09-01,87,78.0,False,0.78,67.86
2015-09-02,87,78.0,,0.78,67.86
2015-09-03,80,78.0,,0.78,62.400000000000006
2015-09-04,72,78.0,,0.78,56.160000000000004
2015-09-05,60,78.0,,0.78,46.800000000000004
2015-09-06,60,78.0,,0.78,46.800000000000004
2015-09-07,71,78.0,,0.78,55.38
2015-09-08,81,78.0,,0.78,63.18
2015-09-09,100,78.0,,0.78,78.0
2015-09-10,93,78.0,,0.78,72.54
2015-09-11,75,78.0,,0.78,58.5
2015-09-12,48,78.0,,0.78,37.44
2015-09-13,70,78.0,,0.78,54.6
2015-09-14,82,78.0,,0.78,63.96
2015-09-15,98,78.0,,0.78,76.44
2015-09-16,88,78.0,,0.78,68.64
2015-09-17,75,78.0,,0.78,58.5
2015-09-18,73,78.0,,0.78,56.940000000000005
2015-09-19,56,78.0,,0.78,43.68
2015-09-20,68,78.0,,0.78,53.04
2015-09-21,95,78.0,,0.78,74.10000000000001
2015-09-22,93,78.0,,0.78,72.54
2015-09-23,86,78.0,,0.78,67.08
2015-09-24,89,78.0,,0.78,69.42
2015-09-25,77,78.0,,0.78,60.06
2015-09-26,57,78.0,,0.78,44.46
2015-09-27,67,78.0,,0.78,52.260000000000005
2015-09-28,88,78.0,,0.78,68.64
2015-09-29,96,78.0,,0.78,74.88
2015-09-30,99,78.0,,0.78,77.22
2015-10-01,80,82.0,False,0.82,65.6
2015-10-02,80,82.0,,0.82,65.6
2015-10-03,56,82.0,,0.82,45.919999999999995
2015-10-04,63,82.0,,0.82,51.66
2015-10-05,92,82.0,,0.82,75.44
2015-10-06,89,82.0,,0.82,72.97999999999999
2015-10-07,93,82.0,,0.82,76.25999999999999
2015-10-08,91,82.0,,0.82,74.61999999999999
2015-10-09,73,82.0,,0.82,59.86
2015-10-10,61,82.0,,0.82,50.019999999999996
2015-10-11,64,82.0,,0.82,52.48
2015-10-12,86,82.0,,0.82,70.52
2015-10-13,88,82.0,,0.82,72.16
2015-10-14,88,82.0,,0.82,72.16
2015-10-15,85,82.0,,0.82,69.7
2015-10-16,77,82.0,,0.82,63.13999999999999
2015-10-17,56,82.0,,0.82,45.919999999999995
2015-10-18,67,82.0,,0.82,54.94
2015-10-19,87,82.0,,0.82,71.33999999999999
2015-10-20,85,82.0,,0.82,69.7
2015-10-21,100,82.0,,0.82,82.0
2015-10-22,91,82.0,,0.82,74.61999999999999
2015-10-23,77,82.0,,0.82,63.13999999999999
2015-10-24,59,82.0,,0.82,48.379999999999995
2015-10-25,70,82.0,,0.82,57.4
2015-10-26,88,82.0,,0.82,72.16
2015-10-27,88,82.0,,0.82,72.16
2015-10-28,88,82.0,,0.82,72.16
2015-10-29,89,82.0,,0.82,72.97999999999999
2015-10-30,77,82.0,,0.82,63.13999999999999
2015-10-31,48,82.0,,0.82,39.36
2015-11-01,71,78.0,False,0.78,55.38
2015-11-02,87,78.0,,0.78,67.86
2015-11-03,95,78.0,,0.78,74.10000000000001
2015-11-04,88,78.0,,0.78,68.64
2015-11-05,88,78.0,,0.78,68.64
2015-11-06,88,78.0,,0.78,68.64
2015-11-07,58,78.0,,0.78,45.24
2015-11-08,67,78.0,,0.78,52.260000000000005
2015-11-09,85,78.0,,0.78,66.3
2015-11-10,100,78.0,,0.78,78.0
2015-11-11,82,78.0,,0.78,63.96
2015-11-12,80,78.0,,0.78,62.400000000000006
2015-11-13,81,78.0,,0.78,63.18
2015-11-14,56,78.0,,0.78,43.68
2015-11-15,63,78.0,,0.78,49.14
2015-11-16,95,78.0,,0.78,74.10000000000001
2015-11-17,91,78.0,,0.78,70.98
2015-11-18,88,78.0,,0.78,68.64
2015-11-19,94,78.0,,0.78,73.32000000000001
2015-11-20,90,78.0,,0.78,70.2
2015-11-21,54,78.0,,0.78,42.120000000000005
2015-11-22,61,78.0,,0.78,47.58
2015-11-23,78,78.0,,0.78,60.84
2015-11-24,82,78.0,,0.78,63.96
2015-11-25,54,78.0,,0.78,42.120000000000005
2015-11-26,44,78.0,,0.78,34.32
2015-11-27,46,78.0,,0.78,35.88
2015-11-28,52,78.0,,0.78,40.56
2015-11-29,64,78.0,,0.78,49.92
2015-11-30,79,78.0,,0.78,61.620000000000005
2015-12-01,99,72.0,False,0.72,71.28
2015-12-02,97,72.0,,0.72,69.84
2015-12-03,100,72.0,,0.72,72.0
2015-12-04,90,72.0,,0.72,64.8
2015-12-05,68,72.0,,0.72,48.96
2015-12-06,72,72.0,,0.72,51.839999999999996
2015-12-07,98,72.0,,0.72,70.56
2015-12-08,99,72.0,,0.72,71.28
2015-12-09,95,72.0,,0.72,68.39999999999999
2015-12-10,100,72.0,,0.72,72.0
2015-12-11,90,72.0,,0.72,64.8
2015-12-12,60,72.0,,0.72,43.199999999999996
2015-12-13,67,72.0,,0.72,48.239999999999995
2015-12-14,90,72.0,,0.72,64.8
2015-12-15,96,72.0,,0.72,69.12
2015-12-16,88,72.0,,0.72,63.36
2015-12-17,84,72.0,,0.72,60.48
2015-12-18,75,72.0,,0.72,54.0
2015-12-19,52,72.0,,0.72,37.44
2015-12-20,49,72.0,,0.72,35.28
2015-12-21,62,72.0,,0.72,44.64
2015-12-22,70,72.0,,0.72,50.4
2015-12-23,65,72.0,,0.72,46.8
2015-12-24,48,72.0,,0.72,34.56
2015-12-25,43,72.0,,0.72,30.959999999999997
2015-12-26,56,72.0,,0.72,40.32
2015-12-27,66,72.0,,0.72,47.519999999999996
2015-12-28,72,72.0,,0.72,51.839999999999996
2015-12-29,74,72.0,,0.72,53.28
2015-12-30,67,72.0,,0.72,48.239999999999995
2015-12-31,62,72.0,,0.72,44.64
2016-01-01,53,75.0,False,0.75,39.75
2016-01-02,58,75.0,,0.75,43.5
2016-01-03,64,75.0,,0.75,48.0
2016-01-04,79,75.0,,0.75,59.25
2016-01-05,83,75.0,,0.75,62.25
2016-01-06,85,75.0,,0.75,63.75
2016-01-07,89,75.0,,0.75,66.75
2016-01-08,82,75.0,,0.75,61.5
2016-01-09,62,75.0,,0.75,46.5
2016-01-10,64,75.0,,0.75,48.0
2016-01-11,90,75.0,,0.75,67.5
2016-01-12,87,75.0,,0.75,65.25
2016-01-13,94,75.0,,0.75,70.5
2016-01-14,87,75.0,,0.75,65.25
2016-01-15,81,75.0,,0.75,60.75
2016-01-16,65,75.0,,0.75,48.75
2016-01-17,59,75.0,,0.75,44.25
2016-01-18,86,75.0,,0.75,64.5
2016-01-19,98,75.0,,0.75,73.5
2016-01-20,99,75.0,,0.75,74.25
2016-01-21,97,75.0,,0.75,72.75
2016-01-22,84,75.0,,0.75,63.0
2016-01-23,61,75.0,,0.75,45.75
2016-01-24,73,75.0,,0.75,54.75
2016-01-25,84,75.0,,0.75,63.0
2016-01-26,93,75.0,,0.75,69.75
2016-01-27,100,75.0,,0.75,75.0
2016-01-28,97,75.0,,0.75,72.75
2016-01-29,95,75.0,,0.75,71.25
2016-01-30,69,75.0,,0.75,51.75
2016-01-31,79,75.0,,0.75,59.25
2016-02-01,91,85.0,False,0.85,77.35
2016-02-02,85,85.0,,0.85,72.25
2016-02-03,98,85.0,,0.85,83.3
2016-02-04,95,85.0,,0.85,80.75
2016-02-05,82,85.0,,0.85,69.7
2016-02-06,62,85.0,,0.85,52.699999999999996
2016-02-07,69,85.0,,0.85,58.65
2016-02-08,81,85.0,,0.85,68.85
2016-02-09,85,85.0,,0.85,72.25
2016-02-10,88,85.0,,0.85,74.8
2016-02-11,87,85.0,,0.85,73.95
2016-02-12,76,85.0,,0.85,64.6
2016-02-13,51,85.0,,0.85,43.35
2016-02-14,56,85.0,,0.85,47.6
2016-02-15,75,85.0,,0.85,63.75
2016-02-16,81,85.0,,0.85,68.85
2016-02-17,89,85.0,,0.85,75.64999999999999
2016-02-18,100,85.0,,0.85,85.0
2016-02-19,75,85.0,,0.85,63.75
2016-02-20,66,85.0,,0.85,56.1
2016-02-21,77,85.0,,0.85,65.45
2016-02-22,91,85.0,,0.85,77.35
2016-02-23,96,85.0,,0.85,81.6
2016-02-24,97,85.0,,0.85,82.45
2016-02-25,94,85.0,,0.85,79.89999999999999
2016-02-26,76,85.0,,0.85,64.6
2016-02-27,69,85.0,,0.85,58.65
2016-02-28,77,85.0,,0.85,65.45
2016-02-29,89,85.0,,0.85,75.64999999999999
2016-03-01,98,84.0,False,0.84,82.32
2016-03-02,98,84.0,,0.84,82.32
2016-03-03,100,84.0,,0.84,84.0
2016-03-04,85,84.0,,0.84,71.39999999999999
2016-03-05,69,84.0,,0.84,57.96
2016-03-06,69,84.0,,0.84,57.96
2016-03-07,90,84.0,,0.84,75.6
2016-03-08,94,84.0,,0.84,78.96
2016-03-09,95,84.0,,0.84,79.8
2016-03-10,96,84.0,,0.84,80.64
2016-03-11,85,84.0,,0.84,71.39999999999999
2016-03-12,65,84.0,,0.84,54.6
2016-03-13,78,84.0,,0.84,65.52
2016-03-14,94,84.0,,0.84,78.96
2016-03-15,90,84.0,,0.84,75.6
2016-03-16,85,84.0,,0.84,71.39999999999999
2016-03-17,82,84.0,,0.84,68.88
2016-03-18,75,84.0,,0.84,63.0
2016-03-19,61,84.0,,0.84,51.239999999999995
2016-03-20,74,84.0,,0.84,62.16
2016-03-21,85,84.0,,0.84,71.39999999999999
2016-03-22,99,84.0,,0.84,83.16
2016-03-23,89,84.0,,0.84,74.75999999999999
2016-03-24,89,84.0,,0.84,74.75999999999999
2016-03-25,72,84.0,,0.84,60.48
2016-03-26,63,84.0,,0.84,52.919999999999995
2016-03-27,58,84.0,,0.84,48.72
2016-03-28,90,84.0,,0.84,75.6
2016-03-29,91,84.0,,0.84,76.44
2016-03-30,97,84.0,,0.84,81.48
2016-03-31,90,84.0,,0.84,75.6
2016-04-01,76,88.0,False,0.88,66.88
2016-04-02,62,88.0,,0.88,54.56
2016-04-03,71,88.0,,0.88,62.48
2016-04-04,95,88.0,,0.88,83.6
2016-04-05,100,88.0,,0.88,88.0
2016-04-06,93,88.0,,0.88,81.84
2016-04-07,89,88.0,,0.88,78.32000000000001
2016-04-08,84,88.0,,0.88,73.92
2016-04-09,57,88.0,,0.88,50.160000000000004
2016-04-10,74,88.0,,0.88,65.12
2016-04-11,90,88.0,,0.88,79.2
2016-04-12,93,88.0,,0.88,81.84
2016-04-13,93,88.0,,0.88,81.84
2016-04-14,93,88.0,,0.88,81.84
2016-04-15,81,88.0,,0.88,71.28
2016-04-16,61,88.0,,0.88,53.68
