date,kitchen_unscaled,kitchen_monthly,isPartial,scale,kitchen
2014-12-24,85,65.0,,0.65,55.25
2014-12-25,71,65.0,,0.65,46.15
2014-12-26,87,65.0,,0.65,56.550000000000004
2014-12-27,100,65.0,,0.65,65.0
2014-12-28,98,65.0,,0.65,63.7
2014-12-29,87,65.0,,0.65,56.550000000000004
2014-12-30,88,65.0,,0.65,57.2
2014-12-31,90,65.0,,0.65,58.5
2015-01-01,81,65.0,False,0.65,52.65
2015-01-02,88,65.0,,0.65,57.2
2015-01-03,100,65.0,,0.65,65.0
2015-01-04,96,65.0,,0.65,62.400000000000006
2015-01-05,73,65.0,,0.65,47.45
2015-01-06,74,65.0,,0.65,48.1
2015-01-07,73,65.0,,0.65,47.45
2015-01-08,76,65.0,,0.65,49.4
2015-01-09,76,65.0,,0.65,49.4
2015-01-10,95,65.0,,0.65,61.75
2015-01-11,98,65.0,,0.65,63.7
2015-01-12,72,65.0,,0.65,46.800000000000004
2015-01-13,75,65.0,,0.65,48.75
2015-01-14,69,65.0,,0.65,44.85
2015-01-15,74,65.0,,0.65,48.1
2015-01-16,79,65.0,,0.65,51.35
2015-01-17,96,65.0,,0.65,62.400000000000006
2015-01-18,98,65.0,,0.65,63.7
2015-01-19,85,65.0,,0.65,55.25
2015-01-20,74,65.0,,0.65,48.1
2015-01-21,68,65.0,,0.65,44.2
2015-01-22,78,65.0,,0.65,50.7
2015-01-23,81,65.0,,0.65,52.65
2015-01-24,97,65.0,,0.65,63.050000000000004
2015-01-25,99,65.0,,0.65,64.35000000000001
2015-01-26,69,65.0,,0.65,44.85
2015-01-27,70,65.0,,0.65,45.5
2015-01-28,70,65.0,,0.65,45.5
2015-01-29,71,65.0,,0.65,46.15
2015-01-30,81,65.0,,0.65,52.65
2015-01-31,94,65.0,,0.65,61.1
2015-02-01,91,63.0,False,0.63,57.33
2015-02-02,64,63.0,,0.63,40.32
2015-02-03,68,63.0,,0.63,42.84
2015-02-04,71,63.0,,0.63,44.73
2015-02-05,72,63.0,,0.63,45.36
2015-02-06,71,63.0,,0.63,44.73
2015-02-07,95,63.0,,0.63,59.85
2015-02-08,98,63.0,,0.63,61.74
2015-02-09,75,63.0,,0.63,47.25
2015-02-10,74,63.0,,0.63,46.62
2015-02-11,71,63.0,,0.63,44.73
2015-02-12,71,63.0,,0.63,44.73
2015-02-13,75,63.0,,0.63,47.25
2015-02-14,96,63.0,,0.63,60.480000000000004
2015-02-15,98,63.0,,0.63,61.74
2015-02-16,81,63.0,,0.63,51.03
2015-02-17,73,63.0,,0.63,45.99
2015-02-18,71,63.0,,0.63,44.73
2015-02-19,72,63.0,,0.63,45.36
2015-02-20,75,63.0,,0.63,47.25
2015-02-21,91,63.0,,0.63,57.33
2015-02-22,100,63.0,,0.63,63.0
2015-02-23,73,63.0,,0.63,45.99
2015-02-24,70,63.0,,0.63,44.1
2015-02-25,74,63.0,,0.63,46.62
2015-02-26,73,63.0,,0.63,45.99
2015-02-27,74,63.0,,0.63,46.62
2015-02-28,97,63.0,,0.63,61.11
2015-03-01,94,63.0,False,0.63,59.22
2015-03-02,71,63.0,,0.63,44.73
2015-03-03,66,63.0,,0.63,41.58
2015-03-04,69,63.0,,0.63,43.47
2015-03-05,69,63.0,,0.63,43.47
2015-03-06,75,63.0,,0.63,47.25
2015-03-07,91,63.0,,0.63,57.33
2015-03-08,87,63.0,,0.63,54.81
2015-03-09,69,63.0,,0.63,43.47
2015-03-10,68,63.0,,0.63,42.84
2015-03-11,68,63.0,,0.63,42.84
2015-03-12,68,63.0,,0.63,42.84
2015-03-13,71,63.0,,0.63,44.73
2015-03-14,84,63.0,,0.63,52.92
2015-03-15,100,63.0,,0.63,63.0
2015-03-16,69,63.0,,0.63,43.47
2015-03-17,62,63.0,,0.63,39.06
2015-03-18,67,63.0,,0.63,42.21
2015-03-19,67,63.0,,0.63,42.21
2015-03-20,68,63.0,,0.63,42.84
2015-03-21,82,63.0,,0.63,51.660000000000004
2015-03-22,86,63.0,,0.63,54.18
2015-03-23,71,63.0,,0.63,44.73
2015-03-24,68,63.0,,0.63,42.84
2015-03-25,69,63.0,,0.63,43.47
2015-03-26,66,63.0,,0.63,41.58
2015-03-27,71,63.0,,0.63,44.73
2015-03-28,85,63.0,,0.63,53.55
2015-03-29,89,63.0,,0.63,56.07
2015-03-30,66,63.0,,0.63,41.58
2015-03-31,65,63.0,,0.63,40.95
2015-04-01,74,62.0,False,0.62,45.88
2015-04-02,68,62.0,,0.62,42.16
2015-04-03,77,62.0,,0.62,47.74
2015-04-04,91,62.0,,0.62,56.42
2015-04-05,83,62.0,,0.62,51.46
2015-04-06,68,62.0,,0.62,42.16
2015-04-07,72,62.0,,0.62,44.64
2015-04-08,75,62.0,,0.62,46.5
2015-04-09,68,62.0,,0.62,42.16
2015-04-10,77,62.0,,0.62,47.74
2015-04-11,95,62.0,,0.62,58.9
2015-04-12,95,62.0,,0.62,58.9
2015-04-13,72,62.0,,0.62,44.64
2015-04-14,71,62.0,,0.62,44.02
2015-04-15,73,62.0,,0.62,45.26
2015-04-16,71,62.0,,0.62,44.02
2015-04-17,75,62.0,,0.62,46.5
2015-04-18,91,62.0,,0.62,56.42
2015-04-19,92,62.0,,0.62,57.04
2015-04-20,76,62.0,,0.62,47.12
2015-04-21,72,62.0,,0.62,44.64
2015-04-22,76,62.0,,0.62,47.12
2015-04-23,73,62.0,,0.62,45.26
2015-04-24,77,62.0,,0.62,47.74
2015-04-25,92,62.0,,0.62,57.04
2015-04-26,100,62.0,,0.62,62.0
2015-04-27,75,62.0,,0.62,46.5
2015-04-28,71,62.0,,0.62,44.02
2015-04-29,69,62.0,,0.62,42.78
2015-04-30,73,62.0,,0.62,45.26
2015-05-01,70,62.0,False,0.62,43.4
2015-05-02,79,62.0,,0.62,48.98
2015-05-03,84,62.0,,0.62,52.08
2015-05-04,70,62.0,,0.62,43.4
2015-05-05,73,62.0,,0.62,45.26
2015-05-06,76,62.0,,0.62,47.12
2015-05-07,73,62.0,,0.62,45.26
2015-05-08,73,62.0,,0.62,45.26
2015-05-09,90,62.0,,0.62,55.8
2015-05-10,92,62.0,,0.62,57.04
2015-05-11,72,62.0,,0.62,44.64
2015-05-12,74,62.0,,0.62,45.88
2015-05-13,75,62.0,,0.62,46.5
2015-05-14,69,62.0,,0.62,42.78
2015-05-15,75,62.0,,0.62,46.5
2015-05-16,91,62.0,,0.62,56.42
2015-05-17,86,62.0,,0.62,53.32
2015-05-18,72,62.0,,0.62,44.64
2015-05-19,69,62.0,,0.62,42.78
2015-05-20,70,62.0,,0.62,43.4
2015-05-21,73,62.0,,0.62,45.26
2015-05-22,76,62.0,,0.62,47.12
2015-05-23,87,62.0,,0.62,53.94
2015-05-24,86,62.0,,0.62,53.32
2015-05-25,90,62.0,,0.62,55.8
2015-05-26,71,62.0,,0.62,44.02
2015-05-27,73,62.0,,0.62,45.26
2015-05-28,73,62.0,,0.62,45.26
2015-05-29,73,62.0,,0.62,45.26
2015-05-30,88,62.0,,0.62,54.56
2015-05-31,100,62.0,,0.62,62.0
2015-06-01,75,65.0,False,0.65,48.75
2015-06-02,65,65.0,,0.65,42.25
2015-06-03,73,65.0,,0.65,47.45
2015-06-04,73,65.0,,0.65,47.45
2015-06-05,70,65.0,,0.65,45.5
2015-06-06,88,65.0,,0.65,57.2
2015-06-07,93,65.0,,0.65,60.45
2015-06-08,76,65.0,,0.65,49.4
2015-06-09,74,65.0,,0.65,48.1
2015-06-10,76,65.0,,0.65,49.4
2015-06-11,71,65.0,,0.65,46.15
2015-06-12,74,65.0,,0.65,48.1
2015-06-13,86,65.0,,0.65,55.9
2015-06-14,90,65.0,,0.65,58.5
2015-06-15,70,65.0,,0.65,45.5
2015-06-16,76,65.0,,0.65,49.4
2015-06-17,67,65.0,,0.65,43.550000000000004
2015-06-18,70,65.0,,0.65,45.5
2015-06-19,70,65.0,,0.65,45.5
2015-06-20,88,65.0,,0.65,57.2
2015-06-21,88,65.0,,0.65,57.2
2015-06-22,69,65.0,,0.65,44.85
2015-06-23,70,65.0,,0.65,45.5
2015-06-24,81,65.0,,0.65,52.65
2015-06-25,73,65.0,,0.65,47.45
2015-06-26,73,65.0,,0.65,47.45
2015-06-27,92,65.0,,0.65,59.800000000000004
2015-06-28,100,65.0,,0.65,65.0
2015-06-29,78,65.0,,0.65,50.7
2015-06-30,76,65.0,,0.65,49.4
2015-07-01,75,68.0,False,0.68,51.00000000000001
2015-07-02,75,68.0,,0.68,51.00000000000001
2015-07-03,78,68.0,,0.68,53.040000000000006
2015-07-04,83,68.0,,0.68,56.440000000000005
2015-07-05,85,68.0,,0.68,57.800000000000004
2015-07-06,76,68.0,,0.68,51.68000000000001
2015-07-07,81,68.0,,0.68,55.080000000000005
2015-07-08,74,68.0,,0.68,50.32
2015-07-09,82,68.0,,0.68,55.760000000000005
2015-07-10,78,68.0,,0.68,53.040000000000006
2015-07-11,90,68.0,,0.68,61.2
2015-07-12,100,68.0,,0.68,68.0
2015-07-13,80,68.0,,0.68,54.400000000000006
2015-07-14,76,68.0,,0.68,51.68000000000001
2015-07-15,82,68.0,,0.68,55.760000000000005
2015-07-16,79,68.0,,0.68,53.720000000000006
2015-07-17,79,68.0,,0.68,53.720000000000006
2015-07-18,92,68.0,,0.68,62.56
2015-07-19,100,68.0,,0.68,68.0
2015-07-20,82,68.0,,0.68,55.760000000000005
2015-07-21,83,68.0,,0.68,56.440000000000005
2015-07-22,80,68.0,,0.68,54.400000000000006
2015-07-23,81,68.0,,0.68,55.080000000000005
2015-07-24,80,68.0,,0.68,54.400000000000006
2015-07-25,92,68.0,,0.68,62.56
2015-07-26,91,68.0,,0.68,61.88
2015-07-27,81,68.0,,0.68,55.080000000000005
2015-07-28,76,68.0,,0.68,51.68000000000001
2015-07-29,76,68.0,,0.68,51.68000000000001
2015-07-30,79,68.0,,0.68,53.720000000000006
2015-07-31,82,68.0,,0.68,55.760000000000005
2015-08-01,99,67.0,False,0.67,66.33
2015-08-02,97,67.0,,0.67,64.99000000000001
2015-08-03,82,67.0,,0.67,54.940000000000005
2015-08-04,78,67.0,,0.67,52.260000000000005
2015-08-05,79,67.0,,0.67,52.93
2015-08-06,74,67.0,,0.67,49.580000000000005
2015-08-07,83,67.0,,0.67,55.61000000000001
2015-08-08,98,67.0,,0.67,65.66000000000001
2015-08-09,96,67.0,,0.67,64.32000000000001
2015-08-10,78,67.0,,0.67,52.260000000000005
2015-08-11,83,67.0,,0.67,55.61000000000001
2015-08-12,81,67.0,,0.67,54.27
2015-08-13,80,67.0,,0.67,53.6
2015-08-14,83,67.0,,0.67,55.61000000000001
2015-08-15,98,67.0,,0.67,65.66000000000001
2015-08-16,100,67.0,,0.67,67.0
2015-08-17,79,67.0,,0.67,52.93
2015-08-18,77,67.0,,0.67,51.59
2015-08-19,79,67.0,,0.67,52.93
2015-08-20,73,67.0,,0.67,48.910000000000004
2015-08-21,82,67.0,,0.67,54.940000000000005
2015-08-22,91,67.0,,0.67,60.970000000000006
2015-08-23,94,67.0,,0.67,62.980000000000004
2015-08-24,74,67.0,,0.67,49.580000000000005
2015-08-25,75,67.0,,0.67,50.25
2015-08-26,71,67.0,,0.67,47.57
2015-08-27,75,67.0,,0.67,50.25
2015-08-28,78,67.0,,0.67,52.260000000000005
2015-08-29,94,67.0,,0.67,62.980000000000004
2015-08-30,96,67.0,,0.67,64.32000000000001
2015-08-31,78,67.0,,0.67,52.260000000000005
2015-09-01,71,62.0,False,0.62,44.02
2015-09-02,75,62.0,,0.62,46.5
2015-09-03,76,62.0,,0.62,47.12
2015-09-04,73,62.0,,0.62,45.26
2015-09-05,85,62.0,,0.62,52.7
2015-09-06,100,62.0,,0.62,62.0
2015-09-07,95,62.0,,0.62,58.9
2015-09-08,70,62.0,,0.62,43.4
2015-09-09,73,62.0,,0.62,45.26
2015-09-10,72,62.0,,0.62,44.64
2015-09-11,70,62.0,,0.62,43.4
2015-09-12,95,62.0,,0.62,58.9
2015-09-13,88,62.0,,0.62,54.56
2015-09-14,72,62.0,,0.62,44.64
2015-09-15,68,62.0,,0.62,42.16
2015-09-16,69,62.0,,0.62,42.78
2015-09-17,71,62.0,,0.62,44.02
2015-09-18,75,62.0,,0.62,46.5
2015-09-19,88,62.0,,0.62,54.56
2015-09-20,87,62.0,,0.62,53.94
2015-09-21,70,62.0,,0.62,43.4
2015-09-22,69,62.0,,0.62,42.78
2015-09-23,69,62.0,,0.62,42.78
2015-09-24,67,62.0,,0.62,41.54
2015-09-25,71,62.0,,0.62,44.02
2015-09-26,88,62.0,,0.62,54.56
2015-09-27,88,62.0,,0.62,54.56
2015-09-28,70,62.0,,0.62,43.4
2015-09-29,73,62.0,,0.62,45.26
2015-09-30,73,62.0,,0.62,45.26
2015-10-01,77,64.0,False,0.64,49.28
2015-10-02,76,64.0,,0.64,48.64
2015-10-03,95,64.0,,0.64,60.800000000000004
2015-10-04,100,64.0,,0.64,64.0
2015-10-05,77,64.0,,0.64,49.28
2015-10-06,80,64.0,,0.64,51.2
2015-10-07,78,64.0,,0.64,49.92
2015-10-08,80,64.0,,0.64,51.2
2015-10-09,79,64.0,,0.64,50.56
2015-10-10,98,64.0,,0.64,62.72
2015-10-11,97,64.0,,0.64,62.08
2015-10-12,81,64.0,,0.64,51.84
2015-10-13,78,64.0,,0.64,49.92
2015-10-14,77,64.0,,0.64,49.28
2015-10-15,75,64.0,,0.64,48.0
2015-10-16,74,64.0,,0.64,47.36
2015-10-17,95,64.0,,0.64,60.800000000000004
2015-10-18,97,64.0,,0.64,62.08
2015-10-19,82,64.0,,0.64,52.480000000000004
2015-10-20,76,64.0,,0.64,48.64
2015-10-21,79,64.0,,0.64,50.56
2015-10-22,73,64.0,,0.64,46.72
2015-10-23,79,64.0,,0.64,50.56
2015-10-24,85,64.0,,0.64,54.4
2015-10-25,99,64.0,,0.64,63.36
2015-10-26,80,64.0,,0.64,51.2
2015-10-27,74,64.0,,0.64,47.36
2015-10-28,84,64.0,,0.64,53.76
2015-10-29,77,64.0,,0.64,49.28
2015-10-30,78,64.0,,0.64,49.92
2015-10-31,94,64.0,,0.64,60.160000000000004
2015-11-01,90,69.0,False,0.69,62.099999999999994
2015-11-02,73,69.0,,0.69,50.37
2015-11-03,74,69.0,,0.69,51.059999999999995
2015-11-04,77,69.0,,0.69,53.129999999999995
2015-11-05,75,69.0,,0.69,51.74999999999999
2015-11-06,77,69.0,,0.69,53.129999999999995
2015-11-07,98,69.0,,0.69,67.61999999999999
2015-11-08,100,69.0,,0.69,69.0
2015-11-09,81,69.0,,0.69,55.88999999999999
2015-11-10,75,69.0,,0.69,51.74999999999999
2015-11-11,82,69.0,,0.69,56.58
2015-11-12,76,69.0,,0.69,52.44
2015-11-13,78,69.0,,0.69,53.81999999999999
2015-11-14,96,69.0,,0.69,66.24
2015-11-15,94,69.0,,0.69,64.86
2015-11-16,76,69.0,,0.69,52.44
2015-11-17,78,69.0,,0.69,53.81999999999999
2015-11-18,76,69.0,,0.69,52.44
2015-11-19,77,69.0,,0.69,53.129999999999995
2015-11-20,80,69.0,,0.69,55.199999999999996
2015-11-21,96,69.0,,0.69,66.24
2015-11-22,100,69.0,,0.69,69.0
2015-11-23,87,69.0,,0.69,60.029999999999994
2015-11-24,84,69.0,,0.69,57.959999999999994
2015-11-25,88,69.0,,0.69,60.72
2015-11-26,85,69.0,,0.69,58.65
2015-11-27,89,69.0,,0.69,61.41
2015-11-28,96,69.0,,0.69,66.24
2015-11-29,96,69.0,,0.69,66.24
2015-11-30,79,69.0,,0.69,54.51
2015-12-01,75,69.0,False,0.69,51.74999999999999
2015-12-02,67,69.0,,0.69,46.23
2015-12-03,69,69.0,,0.69,47.61
2015-12-04,71,69.0,,0.69,48.989999999999995
2015-12-05,91,69.0,,0.69,62.78999999999999
2015-12-06,90,69.0,,0.69,62.099999999999994
2015-12-07,78,69.0,,0.69,53.81999999999999
2015-12-08,72,69.0,,0.69,49.67999999999999
2015-12-09,76,69.0,,0.69,52.44
2015-12-10,72,69.0,,0.69,49.67999999999999
2015-12-11,75,69.0,,0.69,51.74999999999999
2015-12-12,92,69.0,,0.69,63.48
2015-12-13,91,69.0,,0.69,62.78999999999999
2015-12-14,82,69.0,,0.69,56.58
2015-12-15,78,69.0,,0.69,53.81999999999999
2015-12-16,73,69.0,,0.69,50.37
2015-12-17,76,69.0,,0.69,52.44
2015-12-18,81,69.0,,0.69,55.88999999999999
2015-12-19,97,69.0,,0.69,66.92999999999999
2015-12-20,100,69.0,,0.69,69.0
2015-12-21,87,69.0,,0.69,60.029999999999994
2015-12-22,87,69.0,,0.69,60.029999999999994
2015-12-23,87,69.0,,0.69,60.029999999999994
2015-12-24,87,69.0,,0.69,60.029999999999994
2015-12-25,73,69.0,,0.69,50.37
2015-12-26,91,69.0,,0.69,62.78999999999999
2015-12-27,98,69.0,,0.69,67.61999999999999
2015-12-28,94,69.0,,0.69,64.86
2015-12-29,91,69.0,,0.69,62.78999999999999
2015-12-30,91,69.0,,0.69,62.78999999999999
2015-12-31,88,69.0,,0.69,60.72
2016-01-01,88,79.0,False,0.79,69.52000000000001
2016-01-02,99,79.0,,0.79,78.21000000000001
2016-01-03,93,79.0,,0.79,73.47
2016-01-04,74,79.0,,0.79,58.46
2016-01-05,73,79.0,,0.79,57.67
2016-01-06,72,79.0,,0.79,56.88
2016-01-07,68,79.0,,0.79,53.72
2016-01-08,74,79.0,,0.79,58.46
2016-01-09,97,79.0,,0.79,76.63000000000001
2016-01-10,92,79.0,,0.79,72.68
2016-01-11,69,79.0,,0.79,54.510000000000005
2016-01-12,70,79.0,,0.79,55.300000000000004
2016-01-13,72,79.0,,0.79,56.88
2016-01-14,65,79.0,,0.79,51.35
2016-01-15,75,79.0,,0.79,59.25
2016-01-16,100,79.0,,0.79,79.0
2016-01-17,100,79.0,,0.79,79.0
2016-01-18,89,79.0,,0.79,70.31
2016-01-19,76,79.0,,0.79,60.040000000000006
2016-01-20,71,79.0,,0.79,56.09
2016-01-21,70,79.0,,0.79,55.300000000000004
2016-01-22,74,79.0,,0.79,58.46
2016-01-23,93,79.0,,0.79,73.47
2016-01-24,96,79.0,,0.79,75.84
2016-01-25,77,79.0,,0.79,60.830000000000005
2016-01-26,70,79.0,,0.79,55.300000000000004
2016-01-27,73,79.0,,0.79,57.67
2016-01-28,74,79.0,,0.79,58.46
2016-01-29,75,79.0,,0.79,59.25
2016-01-30,97,79.0,,0.79,76.63000000000001
2016-01-31,98,79.0,,0.79,77.42
2016-02-01,66,79.0,False,0.79,52.14
2016-02-02,67,79.0,,0.79,52.93
2016-02-03,70,79.0,,0.79,55.300000000000004
2016-02-04,74,79.0,,0.79,58.46
2016-02-05,74,79.0,,0.79,58.46
2016-02-06,96,79.0,,0.79,75.84
2016-02-07,93,79.0,,0.79,73.47
2016-02-08,63,79.0,,0.79,49.77
2016-02-09,69,79.0,,0.79,54.510000000000005
2016-02-10,69,79.0,,0.79,54.510000000000005
2016-02-11,72,79.0,,0.79,56.88
2016-02-12,77,79.0,,0.79,60.830000000000005
2016-02-13,99,79.0,,0.79,78.21000000000001
2016-02-14,98,79.0,,0.79,77.42
2016-02-15,85,79.0,,0.79,67.15
2016-02-16,69,79.0,,0.79,54.510000000000005
2016-02-17,70,79.0,,0.79,55.300000000000004
2016-02-18,73,79.0,,0.79,57.67
2016-02-19,77,79.0,,0.79,60.830000000000005
2016-02-20,93,79.0,,0.79,73.47
2016-02-21,97,79.0,,0.79,76.63000000000001
2016-02-22,72,79.0,,0.79,56.88
2016-02-23,72,79.0,,0.79,56.88
2016-02-24,70,79.0,,0.79,55.300000000000004
2016-02-25,70,79.0,,0.79,55.300000000000004
2016-02-26,78,79.0,,0.79,61.620000000000005
2016-02-27,98,79.0,,0.79,77.42
2016-02-28,100,79.0,,0.79,79.0
2016-02-29,68,79.0,,0.79,53.72
2016-03-01,71,79.0,False,0.79,56.09
2016-03-02,72,79.0,,0.79,56.88
2016-03-03,78,79.0,,0.79,61.620000000000005
2016-03-04,76,79.0,,0.79,60.040000000000006
2016-03-05,97,79.0,,0.79,76.63000000000001
2016-03-06,99,79.0,,0.79,78.21000000000001
2016-03-07,80,79.0,,0.79,63.2
2016-03-08,73,79.0,,0.79,57.67
2016-03-09,73,79.0,,0.79,57.67
2016-03-10,78,79.0,,0.79,61.620000000000005
2016-03-11,76,79.0,,0.79,60.040000000000006
2016-03-12,92,79.0,,0.79,72.68
2016-03-13,99,79.0,,0.79,78.21000000000001
2016-03-14,74,79.0,,0.79,58.46
2016-03-15,69,79.0,,0.79,54.510000000000005
2016-03-16,66,79.0,,0.79,52.14
2016-03-17,72,79.0,,0.79,56.88
2016-03-18,70,79.0,,0.79,55.300000000000004
2016-03-19,99,79.0,,0.79,78.21000000000001
2016-03-20,100,79.0,,0.79,79.0
2016-03-21,77,79.0,,0.79,60.830000000000005
2016-03-22,74,79.0,,0.79,58.46
2016-03-23,75,79.0,,0.79,59.25
2016-03-24,81,79.0,,0.79,63.99
2016-03-25,83,79.0,,0.79,65.57000000000001
2016-03-26,96,79.0,,0.79,75.84
2016-03-27,94,79.0,,0.79,74.26
2016-03-28,72,79.0,,0.79,56.88
2016-03-29,76,79.0,,0.79,60.040000000000006
2016-03-30,74,79.0,,0.79,58.46
2016-03-31,81,79.0,,0.79,63.99
2016-04-01,73,78.0,False,0.78,56.940000000000005
2016-04-02,93,78.0,,0.78,72.54
2016-04-03,100,78.0,,0.78,78.0
2016-04-04,71,78.0,,0.78,55.38
2016-04-05,71,78.0,,0.78,55.38
2016-04-06,74,78.0,,0.78,57.72
2016-04-07,69,78.0,,0.78,53.82
2016-04-08,72,78.0,,0.78,56.160000000000004
2016-04-09,97,78.0,,0.78,75.66
2016-04-10,95,78.0,,0.78,74.10000000000001
2016-04-11,69,78.0,,0.78,53.82
2016-04-12,71,78.0,,0.78,55.38
2016-04-13,69,78.0,,0.78,53.82
2016-04-14,66,78.0,,0.78,51.480000000000004
2016-04-15,70,78.0,,0.78,54.6
2016-04-16,92,78.0,,0.78,71.76
2016-04-17,90,78.0,,0.78,70.2
2016-04-18,65,78.0,,0.78,50.7
2016-04-19,66,78.0,,0.78,51.480000000000004
2016-04-20,64,78.0,,0.78,49.92
2016-04-21,66,78.0,,0.78,51.480000000000004
2016-04-22,68,78.0,,0.78,53.04
2016-04-23,89,78.0,,0.78,69.42
2016-04-24,85,78.0,,0.78,66.3
2016-04-25,67,78.0,,0.78,52.260000000000005
2016-04-26,64,78.0,,0.78,49.92
2016-04-27,66,78.0,,0.78,51.480000000000004
2016-04-28,67,78.0,,0.78,52.260000000000005
2016-04-29,69,78.0,,0.78,53.82
2016-04-30,89,78.0,,0.78,69.42
2016-05-01,99,75.0,False,0.75,74.25
2016-05-02,75,75.0,,0.75,56.25
2016-05-03,74,75.0,,0.75,55.5
2016-05-04,73,75.0,,0.75,54.75
2016-05-05,72,75.0,,0.75,54.0
2016-05-06,76,75.0,,0.75,57.0
2016-05-07,95,75.0,,0.75,71.25
2016-05-08,92,75.0,,0.75,69.0
2016-05-09,75,75.0,,0.75,56.25
2016-05-10,72,75.0,,0.75,54.0
2016-05-11,69,75.0,,0.75,51.75
2016-05-12,69,75.0,,0.75,51.75
2016-05-13,71,75.0,,0.75,53.25
2016-05-14,92,75.0,,0.75,69.0
2016-05-15,99,75.0,,0.75,74.25
2016-05-16,79,75.0,,0.75,59.25
2016-05-17,73,75.0,,0.75,54.75
2016-05-18,73,75.0,,0.75,54.75
2016-05-19,74,75.0,,0.75,55.5
2016-05-20,76,75.0,,0.75,57.0
2016-05-21,92,75.0,,0.75,69.0
2016-05-22,100,75.0,,0.75,75.0
2016-05-23,74,75.0,,0.75,55.5
2016-05-24,72,75.0,,0.75,54.0
2016-05-25,73,75.0,,0.75,54.75
2016-05-26,72,75.0,,0.75,54.0
2016-05-27,70,75.0,,0.75,52.5
2016-05-28,88,75.0,,0.75,66.0
2016-05-29,90,75.0,,0.75,67.5
2016-05-30,87,75.0,,0.75,65.25
2016-05-31,67,75.0,,0.75,50.25
2016-06-01,80,75.0,False,0.75,60.0
2016-06-02,79,75.0,,0.75,59.25
2016-06-03,82,75.0,,0.75,61.5
2016-06-04,96,75.0,,0.75,72.0
2016-06-05,100,75.0,,0.75,75.0
2016-06-06,83,75.0,,0.75,62.25
2016-06-07,78,75.0,,0.75,58.5
2016-06-08,81,75.0,,0.75,60.75
2016-06-09,83,75.0,,0.75,62.25
2016-06-10,85,75.0,,0.75,63.75
2016-06-11,93,75.0,,0.75,69.75
2016-06-12,91,75.0,,0.75,68.25
2016-06-13,80,75.0,,0.75,60.0
2016-06-14,82,75.0,,0.75,61.5
2016-06-15,79,75.0,,0.75,59.25
2016-06-16,82,75.0,,0.75,61.5
2016-06-17,85,75.0,,0.75,63.75
2016-06-18,99,75.0,,0.75,74.25
2016-06-19,97,75.0,,0.75,72.75
2016-06-20,80,75.0,,0.75,60.0
2016-06-21,82,75.0,,0.75,61.5
2016-06-22,79,75.0,,0.75,59.25
2016-06-23,85,75.0,,0.75,63.75
2016-06-24,84,75.0,,0.75,63.0
2016-06-25,96,75.0,,0.75,72.0
2016-06-26,100,75.0,,0.75,75.0
2016-06-27,81,75.0,,0.75,60.75
2016-06-28,83,75.0,,0.75,62.25
2016-06-29,86,75.0,,0.75,64.5
2016-06-30,79,75.0,,0.75,59.25
2016-07-01,79,80.0,False,0.8,63.2
2016-07-02,93,80.0,,0.8,74.4
2016-07-03,97,80.0,,0.8,77.60000000000001
2016-07-04,93,80.0,,0.8,74.4
2016-07-05,74,80.0,,0.8,59.2
2016-07-06,76,80.0,,0.8,60.800000000000004
2016-07-07,75,80.0,,0.8,60.0
2016-07-08,78,80.0,,0.8,62.400000000000006
2016-07-09,88,80.0,,0.8,70.4
2016-07-10,93,80.0,,0.8,74.4
2016-07-11,80,80.0,,0.8,64.0
2016-07-12,78,80.0,,0.8,62.400000000000006
2016-07-13,75,80.0,,0.8,60.0
2016-07-14,80,80.0,,0.8,64.0
2016-07-15,75,80.0,,0.8,60.0
2016-07-16,95,80.0,,0.8,76.0
2016-07-17,100,80.0,,0.8,80.0
2016-07-18,79,80.0,,0.8,63.2
2016-07-19,77,80.0,,0.8,61.6
2016-07-20,79,80.0,,0.8,63.2
2016-07-21,77,80.0,,0.8,61.6
2016-07-22,77,80.0,,0.8,61.6
2016-07-23,91,80.0,,0.8,72.8
2016-07-24,96,80.0,,0.8,76.80000000000001
2016-07-25,79,80.0,,0.8,63.2
2016-07-26,76,80.0,,0.8,60.800000000000004
2016-07-27,75,80.0,,0.8,60.0
2016-07-28,76,80.0,,0.8,60.800000000000004
2016-07-29,80,80.0,,0.8,64.0
2016-07-30,96,80.0,,0.8,76.80000000000001
2016-07-31,99,80.0,,0.8,79.2
2016-08-01,83,75.0,False,0.75,62.25
2016-08-02,84,75.0,,0.75,63.0
2016-08-03,80,75.0,,0.75,60.0
2016-08-04,77,75.0,,0.75,57.75
2016-08-05,78,75.0,,0.75,58.5
2016-08-06,92,75.0,,0.75,69.0
2016-08-07,93,75.0,,0.75,69.75
2016-08-08,76,75.0,,0.75,57.0
2016-08-09,74,75.0,,0.75,55.5
2016-08-10,77,75.0,,0.75,57.75
2016-08-11,73,75.0,,0.75,54.75
2016-08-12,77,75.0,,0.75,57.75
2016-08-13,93,75.0,,0.75,69.75
2016-08-14,95,75.0,,0.75,71.25
2016-08-15,73,75.0,,0.75,54.75
2016-08-16,79,75.0,,0.75,59.25
2016-08-17,78,75.0,,0.75,58.5
2016-08-18,75,75.0,,0.75,56.25
2016-08-19,78,75.0,,0.75,58.5
2016-08-20,95,75.0,,0.75,71.25
2016-08-21,93,75.0,,0.75,69.75
