date,markets_unscaled,markets_monthly,isPartial,scale,markets
2020-07-25,74,55.0,,0.55,40.7
2020-07-26,67,55.0,,0.55,36.85
2020-07-27,69,55.0,,0.55,37.95
2020-07-28,74,55.0,,0.55,40.7
2020-07-29,70,55.0,,0.55,38.5
2020-07-30,74,55.0,,0.55,40.7
2020-07-31,69,55.0,,0.55,37.95
2020-08-01,67,51.0,False,0.51,34.17
2020-08-02,78,51.0,,0.51,39.78
2020-08-03,79,51.0,,0.51,40.29
2020-08-04,68,51.0,,0.51,34.68
2020-08-05,77,51.0,,0.51,39.27
2020-08-06,78,51.0,,0.51,39.78
2020-08-07,83,51.0,,0.51,42.33
2020-08-08,86,51.0,,0.51,43.86
2020-08-09,69,51.0,,0.51,35.19
2020-08-10,71,51.0,,0.51,36.21
2020-08-11,93,51.0,,0.51,47.43
2020-08-12,87,51.0,,0.51,44.37
2020-08-13,73,51.0,,0.51,37.230000000000004
2020-08-14,85,51.0,,0.51,43.35
2020-08-15,85,51.0,,0.51,43.35
2020-08-16,73,51.0,,0.51,37.230000000000004
2020-08-17,80,51.0,,0.51,40.8
2020-08-18,79,51.0,,0.51,40.29
2020-08-19,82,51.0,,0.51,41.82
2020-08-20,71,51.0,,0.51,36.21
2020-08-21,94,51.0,,0.51,47.94
2020-08-22,67,51.0,,0.51,34.17
2020-08-23,80,51.0,,0.51,40.8
2020-08-24,67,51.0,,0.51,34.17
2020-08-25,82,51.0,,0.51,41.82
2020-08-26,100,51.0,,0.51,51.0
2020-08-27,83,51.0,,0.51,42.33
2020-08-28,83,51.0,,0.51,42.33
2020-08-29,79,51.0,,0.51,40.29
2020-08-30,87,51.0,,0.51,44.37
2020-08-31,86,51.0,,0.51,43.86
2020-09-01,77,55.0,False,0.55,42.35
2020-09-02,87,55.0,,0.55,47.85
2020-09-03,100,55.0,,0.55,55.00000000000001
2020-09-04,98,55.0,,0.55,53.900000000000006
2020-09-05,95,55.0,,0.55,52.25000000000001
2020-09-06,98,55.0,,0.55,53.900000000000006
2020-09-07,86,55.0,,0.55,47.300000000000004
2020-09-08,88,55.0,,0.55,48.400000000000006
2020-09-09,91,55.0,,0.55,50.050000000000004
2020-09-10,93,55.0,,0.55,51.150000000000006
2020-09-11,85,55.0,,0.55,46.75000000000001
2020-09-12,77,55.0,,0.55,42.35
2020-09-13,75,55.0,,0.55,41.25
2020-09-14,80,55.0,,0.55,44.0
2020-09-15,79,55.0,,0.55,43.45
2020-09-16,85,55.0,,0.55,46.75000000000001
2020-09-17,86,55.0,,0.55,47.300000000000004
2020-09-18,78,55.0,,0.55,42.900000000000006
2020-09-19,78,55.0,,0.55,42.900000000000006
2020-09-20,76,55.0,,0.55,41.800000000000004
2020-09-21,88,55.0,,0.55,48.400000000000006
2020-09-22,82,55.0,,0.55,45.1
2020-09-23,77,55.0,,0.55,42.35
2020-09-24,84,55.0,,0.55,46.2
2020-09-25,89,55.0,,0.55,48.95
2020-09-26,81,55.0,,0.55,44.550000000000004
2020-09-27,72,55.0,,0.55,39.6
2020-09-28,73,55.0,,0.55,40.150000000000006
2020-09-29,79,55.0,,0.55,43.45
2020-09-30,85,55.0,,0.55,46.75000000000001
2020-10-01,82,52.0,False,0.52,42.64
2020-10-02,100,52.0,,0.52,52.0
2020-10-03,77,52.0,,0.52,40.04
2020-10-04,70,52.0,,0.52,36.4
2020-10-05,80,52.0,,0.52,41.6
2020-10-06,83,52.0,,0.52,43.160000000000004
2020-10-07,91,52.0,,0.52,47.32
2020-10-08,93,52.0,,0.52,48.36
2020-10-09,87,52.0,,0.52,45.24
2020-10-10,83,52.0,,0.52,43.160000000000004
2020-10-11,83,52.0,,0.52,43.160000000000004
2020-10-12,97,52.0,,0.52,50.440000000000005
2020-10-13,78,52.0,,0.52,40.56
2020-10-14,80,52.0,,0.52,41.6
2020-10-15,82,52.0,,0.52,42.64
2020-10-16,80,52.0,,0.52,41.6
2020-10-17,84,52.0,,0.52,43.68
2020-10-18,73,52.0,,0.52,37.96
2020-10-19,77,52.0,,0.52,40.04
2020-10-20,83,52.0,,0.52,43.160000000000004
2020-10-21,73,52.0,,0.52,37.96
2020-10-22,82,52.0,,0.52,42.64
2020-10-23,84,52.0,,0.52,43.68
2020-10-24,66,52.0,,0.52,34.32
2020-10-25,64,52.0,,0.52,33.28
2020-10-26,86,52.0,,0.52,44.72
2020-10-27,83,52.0,,0.52,43.160000000000004
2020-10-28,88,52.0,,0.52,45.760000000000005
2020-10-29,91,52.0,,0.52,47.32
2020-10-30,87,52.0,,0.52,45.24
2020-10-31,70,52.0,,0.52,36.4
2020-11-01,73,50.0,True,0.5,36.5
2020-11-02,93,50.0,,0.5,46.5
2020-11-03,75,50.0,,0.5,37.5
2020-11-04,87,50.0,,0.5,43.5
2020-11-05,66,50.0,,0.5,33.0
2020-11-06,82,50.0,,0.5,41.0
2020-11-07,77,50.0,,0.5,38.5
2020-11-08,70,50.0,,0.5,35.0
2020-11-09,100,50.0,,0.5,50.0
2020-11-10,91,50.0,,0.5,45.5
2020-11-11,97,50.0,,0.5,48.5
2020-11-12,78,50.0,,0.5,39.0
2020-11-13,78,50.0,,0.5,39.0
2020-11-14,70,50.0,,0.5,35.0
2020-11-15,63,50.0,,0.5,31.5
2020-11-16,82,50.0,,0.5,41.0
2020-11-17,91,50.0,,0.5,45.5
2020-11-18,82,50.0,,0.5,41.0
2020-11-19,85,50.0,,0.5,42.5
2020-11-20,83,50.0,,0.5,41.5
2020-11-21,61,50.0,,0.5,30.5
2020-11-22,64,50.0,,0.5,32.0
2020-11-23,87,50.0,,0.5,43.5
2020-11-24,95,50.0,,0.5,47.5
2020-11-25,99,50.0,,0.5,49.5
2020-11-26,86,50.0,,0.5,43.0
2020-11-27,100,50.0,,0.5,50.0
2020-11-28,66,50.0,,0.5,33.0
