date,fun_unscaled,fun_monthly,isPartial,scale,fun
2020-10-21,87,56.0,,0.56,48.720000000000006
2020-10-22,79,56.0,,0.56,44.24
2020-10-23,85,56.0,,0.56,47.6
2020-10-24,95,56.0,,0.56,53.2
2020-10-25,84,56.0,,0.56,47.040000000000006
2020-10-26,81,56.0,,0.56,45.36000000000001
2020-10-27,81,56.0,,0.56,45.36000000000001
2020-10-28,78,56.0,,0.56,43.68000000000001
2020-10-29,88,56.0,,0.56,49.28
2020-10-30,93,56.0,,0.56,52.080000000000005
2020-10-31,90,56.0,,0.56,50.400000000000006
2020-11-01,86,49.0,False,0.49,42.14
2020-11-02,83,49.0,,0.49,40.67
2020-11-03,82,49.0,,0.49,40.18
2020-11-04,51,49.0,,0.49,24.99
2020-11-05,63,49.0,,0.49,30.87
2020-11-06,70,49.0,,0.49,34.3
2020-11-07,79,49.0,,0.49,38.71
2020-11-08,82,49.0,,0.49,40.18
2020-11-09,74,49.0,,0.49,36.26
2020-11-10,77,49.0,,0.49,37.73
2020-11-11,82,49.0,,0.49,40.18
2020-11-12,78,49.0,,0.49,38.22
2020-11-13,86,49.0,,0.49,42.14
2020-11-14,100,49.0,,0.49,49.0
2020-11-15,81,49.0,,0.49,39.69
2020-11-16,77,49.0,,0.49,37.73
2020-11-17,81,49.0,,0.49,39.69
2020-11-18,83,49.0,,0.49,40.67
2020-11-19,79,49.0,,0.49,38.71
2020-11-20,86,49.0,,0.49,42.14
2020-11-21,89,49.0,,0.49,43.61
2020-11-22,78,49.0,,0.49,38.22
2020-11-23,77,49.0,,0.49,37.73
2020-11-24,79,49.0,,0.49,38.71
2020-11-25,72,49.0,,0.49,35.28
2020-11-26,68,49.0,,0.49,33.32
2020-11-27,80,49.0,,0.49,39.2
2020-11-28,88,49.0,,0.49,43.12
2020-11-29,79,49.0,,0.49,38.71
2020-11-30,78,49.0,,0.49,38.22
