date,rare earths_unscaled,rare earths_monthly,isPartial,scale,rare earths
2011-09-17,82,20.0,,0.2,16.400000000000002
2011-09-18,40,20.0,,0.2,8.0
2011-09-19,62,20.0,,0.2,12.4
2011-09-20,0,20.0,,0.2,0.0
2011-09-21,0,20.0,,0.2,0.0
2011-09-22,0,20.0,,0.2,0.0
2011-09-23,0,20.0,,0.2,0.0
2011-09-24,0,20.0,,0.2,0.0
2011-09-25,0,20.0,,0.2,0.0
2011-09-26,0,20.0,,0.2,0.0
2011-09-27,0,20.0,,0.2,0.0
2011-09-28,31,20.0,,0.2,6.2
2011-09-29,0,20.0,,0.2,0.0
2011-09-30,100,20.0,,0.2,20.0
2011-10-01,0,18.0,False,0.18,0.0
2011-10-02,66,18.0,,0.18,11.879999999999999
2011-10-03,0,18.0,,0.18,0.0
2011-10-04,100,18.0,,0.18,18.0
2011-10-05,76,18.0,,0.18,13.68
2011-10-06,0,18.0,,0.18,0.0
2011-10-07,0,18.0,,0.18,0.0
2011-10-08,0,18.0,,0.18,0.0
2011-10-09,0,18.0,,0.18,0.0
2011-10-10,0,18.0,,0.18,0.0
2011-10-11,0,18.0,,0.18,0.0
2011-10-12,48,18.0,,0.18,8.64
2011-10-13,0,18.0,,0.18,0.0
2011-10-14,0,18.0,,0.18,0.0
2011-10-15,0,18.0,,0.18,0.0
2011-10-16,0,18.0,,0.18,0.0
2011-10-17,76,18.0,,0.18,13.68
2011-10-18,49,18.0,,0.18,8.82
2011-10-19,50,18.0,,0.18,9.0
2011-10-20,51,18.0,,0.18,9.18
2011-10-21,0,18.0,,0.18,0.0
2011-10-22,0,18.0,,0.18,0.0
2011-10-23,65,18.0,,0.18,11.7
2011-10-24,50,18.0,,0.18,9.0
2011-10-25,0,18.0,,0.18,0.0
2011-10-26,0,18.0,,0.18,0.0
2011-10-27,0,18.0,,0.18,0.0
2011-10-28,0,18.0,,0.18,0.0
2011-10-29,64,18.0,,0.18,11.52
2011-10-30,0,18.0,,0.18,0.0
2011-10-31,52,18.0,,0.18,9.36
2011-11-01,0,18.0,False,0.18,0.0
2011-11-02,0,18.0,,0.18,0.0
2011-11-03,0,18.0,,0.18,0.0
2011-11-04,35,18.0,,0.18,6.3
2011-11-05,0,18.0,,0.18,0.0
2011-11-06,0,18.0,,0.18,0.0
2011-11-07,100,18.0,,0.18,18.0
2011-11-08,33,18.0,,0.18,5.9399999999999995
2011-11-09,0,18.0,,0.18,0.0
2011-11-10,0,18.0,,0.18,0.0
2011-11-11,0,18.0,,0.18,0.0
2011-11-12,0,18.0,,0.18,0.0
2011-11-13,0,18.0,,0.18,0.0
2011-11-14,33,18.0,,0.18,5.9399999999999995
2011-11-15,33,18.0,,0.18,5.9399999999999995
2011-11-16,33,18.0,,0.18,5.9399999999999995
2011-11-17,0,18.0,,0.18,0.0
2011-11-18,35,18.0,,0.18,6.3
2011-11-19,0,18.0,,0.18,0.0
2011-11-20,0,18.0,,0.18,0.0
2011-11-21,0,18.0,,0.18,0.0
2011-11-22,0,18.0,,0.18,0.0
2011-11-23,0,18.0,,0.18,0.0
2011-11-24,0,18.0,,0.18,0.0
2011-11-25,0,18.0,,0.18,0.0
2011-11-26,0,18.0,,0.18,0.0
2011-11-27,0,18.0,,0.18,0.0
2011-11-28,0,18.0,,0.18,0.0
2011-11-29,0,18.0,,0.18,0.0
2011-11-30,0,18.0,,0.18,0.0
2011-12-01,0,16.0,False,0.16,0.0
2011-12-02,84,16.0,,0.16,13.44
2011-12-03,100,16.0,,0.16,16.0
2011-12-04,0,16.0,,0.16,0.0
2011-12-05,0,16.0,,0.16,0.0
2011-12-06,0,16.0,,0.16,0.0
2011-12-07,40,16.0,,0.16,6.4
2011-12-08,0,16.0,,0.16,0.0
2011-12-09,42,16.0,,0.16,6.72
2011-12-10,0,16.0,,0.16,0.0
2011-12-11,50,16.0,,0.16,8.0
2011-12-12,0,16.0,,0.16,0.0
2011-12-13,40,16.0,,0.16,6.4
2011-12-14,41,16.0,,0.16,6.5600000000000005
2011-12-15,0,16.0,,0.16,0.0
2011-12-16,0,16.0,,0.16,0.0
2011-12-17,52,16.0,,0.16,8.32
2011-12-18,0,16.0,,0.16,0.0
2011-12-19,0,16.0,,0.16,0.0
2011-12-20,42,16.0,,0.16,6.72
2011-12-21,0,16.0,,0.16,0.0
2011-12-22,0,16.0,,0.16,0.0
2011-12-23,0,16.0,,0.16,0.0
2011-12-24,0,16.0,,0.16,0.0
2011-12-25,63,16.0,,0.16,10.08
2011-12-26,0,16.0,,0.16,0.0
2011-12-27,0,16.0,,0.16,0.0
2011-12-28,0,16.0,,0.16,0.0
2011-12-29,0,16.0,,0.16,0.0
2011-12-30,0,16.0,,0.16,0.0
2011-12-31,0,16.0,,0.16,0.0
2012-01-01,0,11.0,False,0.11,0.0
2012-01-02,0,11.0,,0.11,0.0
2012-01-03,0,11.0,,0.11,0.0
2012-01-04,0,11.0,,0.11,0.0
2012-01-05,0,11.0,,0.11,0.0
2012-01-06,0,11.0,,0.11,0.0
2012-01-07,0,11.0,,0.11,0.0
2012-01-08,0,11.0,,0.11,0.0
2012-01-09,0,11.0,,0.11,0.0
2012-01-10,0,11.0,,0.11,0.0
2012-01-11,76,11.0,,0.11,8.36
2012-01-12,51,11.0,,0.11,5.61
2012-01-13,0,11.0,,0.11,0.0
2012-01-14,0,11.0,,0.11,0.0
2012-01-15,0,11.0,,0.11,0.0
2012-01-16,0,11.0,,0.11,0.0
2012-01-17,0,11.0,,0.11,0.0
2012-01-18,50,11.0,,0.11,5.5
2012-01-19,51,11.0,,0.11,5.61
2012-01-20,52,11.0,,0.11,5.72
2012-01-21,0,11.0,,0.11,0.0
2012-01-22,0,11.0,,0.11,0.0
2012-01-23,0,11.0,,0.11,0.0
2012-01-24,50,11.0,,0.11,5.5
2012-01-25,100,11.0,,0.11,11.0
2012-01-26,0,11.0,,0.11,0.0
2012-01-27,0,11.0,,0.11,0.0
2012-01-28,0,11.0,,0.11,0.0
2012-01-29,0,11.0,,0.11,0.0
2012-01-30,0,11.0,,0.11,0.0
2012-01-31,99,11.0,,0.11,10.89
2012-02-01,51,20.0,False,0.2,10.200000000000001
2012-02-02,0,20.0,,0.2,0.0
2012-02-03,0,20.0,,0.2,0.0
2012-02-04,31,20.0,,0.2,6.2
2012-02-05,0,20.0,,0.2,0.0
2012-02-06,0,20.0,,0.2,0.0
2012-02-07,25,20.0,,0.2,5.0
2012-02-08,25,20.0,,0.2,5.0
2012-02-09,0,20.0,,0.2,0.0
2012-02-10,27,20.0,,0.2,5.4
2012-02-11,31,20.0,,0.2,6.2
2012-02-12,58,20.0,,0.2,11.600000000000001
2012-02-13,24,20.0,,0.2,4.800000000000001
2012-02-14,0,20.0,,0.2,0.0
2012-02-15,0,20.0,,0.2,0.0
2012-02-16,0,20.0,,0.2,0.0
2012-02-17,0,20.0,,0.2,0.0
2012-02-18,0,20.0,,0.2,0.0
2012-02-19,32,20.0,,0.2,6.4
2012-02-20,26,20.0,,0.2,5.2
2012-02-21,0,20.0,,0.2,0.0
2012-02-22,25,20.0,,0.2,5.0
2012-02-23,38,20.0,,0.2,7.6000000000000005
2012-02-24,0,20.0,,0.2,0.0
2012-02-25,0,20.0,,0.2,0.0
2012-02-26,0,20.0,,0.2,0.0
2012-02-27,100,20.0,,0.2,20.0
2012-02-28,25,20.0,,0.2,5.0
2012-02-29,25,20.0,,0.2,5.0
2012-03-01,35,31.0,False,0.31,10.85
2012-03-02,0,31.0,,0.31,0.0
2012-03-03,15,31.0,,0.31,4.65
2012-03-04,0,31.0,,0.31,0.0
2012-03-05,0,31.0,,0.31,0.0
2012-03-06,0,31.0,,0.31,0.0
2012-03-07,0,31.0,,0.31,0.0
2012-03-08,0,31.0,,0.31,0.0
2012-03-09,0,31.0,,0.31,0.0
2012-03-10,0,31.0,,0.31,0.0
2012-03-11,14,31.0,,0.31,4.34
2012-03-12,0,31.0,,0.31,0.0
2012-03-13,100,31.0,,0.31,31.0
2012-03-14,0,31.0,,0.31,0.0
2012-03-15,33,31.0,,0.31,10.23
2012-03-16,0,31.0,,0.31,0.0
2012-03-17,14,31.0,,0.31,4.34
2012-03-18,0,31.0,,0.31,0.0
2012-03-19,11,31.0,,0.31,3.41
2012-03-20,32,31.0,,0.31,9.92
2012-03-21,0,31.0,,0.31,0.0
2012-03-22,0,31.0,,0.31,0.0
2012-03-23,0,31.0,,0.31,0.0
2012-03-24,0,31.0,,0.31,0.0
2012-03-25,0,31.0,,0.31,0.0
2012-03-26,0,31.0,,0.31,0.0
2012-03-27,11,31.0,,0.31,3.41
2012-03-28,11,31.0,,0.31,3.41
2012-03-29,0,31.0,,0.31,0.0
2012-03-30,0,31.0,,0.31,0.0
2012-03-31,0,31.0,,0.31,0.0
2012-04-01,0,16.0,False,0.16,0.0
2012-04-02,38,16.0,,0.16,6.08
2012-04-03,0,16.0,,0.16,0.0
2012-04-04,0,16.0,,0.16,0.0
2012-04-05,58,16.0,,0.16,9.28
2012-04-06,42,16.0,,0.16,6.72
2012-04-07,100,16.0,,0.16,16.0
2012-04-08,78,16.0,,0.16,12.48
2012-04-09,68,16.0,,0.16,10.88
2012-04-10,0,16.0,,0.16,0.0
2012-04-11,0,16.0,,0.16,0.0
2012-04-12,75,16.0,,0.16,12.0
2012-04-13,0,16.0,,0.16,0.0
2012-04-14,47,16.0,,0.16,7.5200000000000005
2012-04-15,0,16.0,,0.16,0.0
2012-04-16,37,16.0,,0.16,5.92
2012-04-17,0,16.0,,0.16,0.0
2012-04-18,0,16.0,,0.16,0.0
2012-04-19,75,16.0,,0.16,12.0
2012-04-20,0,16.0,,0.16,0.0
2012-04-21,0,16.0,,0.16,0.0
2012-04-22,0,16.0,,0.16,0.0
2012-04-23,0,16.0,,0.16,0.0
2012-04-24,36,16.0,,0.16,5.76
2012-04-25,37,16.0,,0.16,5.92
2012-04-26,37,16.0,,0.16,5.92
2012-04-27,39,16.0,,0.16,6.24
2012-04-28,0,16.0,,0.16,0.0
2012-04-29,47,16.0,,0.16,7.5200000000000005
2012-04-30,0,16.0,,0.16,0.0
2012-05-01,0,11.0,False,0.11,0.0
2012-05-02,0,11.0,,0.11,0.0
2012-05-03,0,11.0,,0.11,0.0
2012-05-04,34,11.0,,0.11,3.74
2012-05-05,0,11.0,,0.11,0.0
2012-05-06,42,11.0,,0.11,4.62
2012-05-07,0,11.0,,0.11,0.0
2012-05-08,0,11.0,,0.11,0.0
2012-05-09,0,11.0,,0.11,0.0
2012-05-10,66,11.0,,0.11,7.26
2012-05-11,35,11.0,,0.11,3.85
2012-05-12,0,11.0,,0.11,0.0
2012-05-13,89,11.0,,0.11,9.790000000000001
2012-05-14,0,11.0,,0.11,0.0
2012-05-15,0,11.0,,0.11,0.0
2012-05-16,0,11.0,,0.11,0.0
2012-05-17,0,11.0,,0.11,0.0
2012-05-18,0,11.0,,0.11,0.0
2012-05-19,0,11.0,,0.11,0.0
2012-05-20,0,11.0,,0.11,0.0
2012-05-21,0,11.0,,0.11,0.0
2012-05-22,0,11.0,,0.11,0.0
2012-05-23,0,11.0,,0.11,0.0
2012-05-24,0,11.0,,0.11,0.0
2012-05-25,0,11.0,,0.11,0.0
2012-05-26,0,11.0,,0.11,0.0
2012-05-27,0,11.0,,0.11,0.0
2012-05-28,41,11.0,,0.11,4.51
2012-05-29,33,11.0,,0.11,3.63
2012-05-30,100,11.0,,0.11,11.0
2012-05-31,0,11.0,,0.11,0.0
2012-06-01,0,7.0,False,0.07,0.0
2012-06-02,0,7.0,,0.07,0.0
2012-06-03,97,7.0,,0.07,6.790000000000001
2012-06-04,0,7.0,,0.07,0.0
2012-06-05,0,7.0,,0.07,0.0
2012-06-06,76,7.0,,0.07,5.32
2012-06-07,0,7.0,,0.07,0.0
2012-06-08,81,7.0,,0.07,5.670000000000001
2012-06-09,0,7.0,,0.07,0.0
2012-06-10,0,7.0,,0.07,0.0
2012-06-11,0,7.0,,0.07,0.0
2012-06-12,75,7.0,,0.07,5.250000000000001
2012-06-13,0,7.0,,0.07,0.0
2012-06-14,0,7.0,,0.07,0.0
2012-06-15,82,7.0,,0.07,5.74
2012-06-16,100,7.0,,0.07,7.000000000000001
2012-06-17,0,7.0,,0.07,0.0
2012-06-18,0,7.0,,0.07,0.0
2012-06-19,0,7.0,,0.07,0.0
2012-06-20,77,7.0,,0.07,5.390000000000001
2012-06-21,0,7.0,,0.07,0.0
2012-06-22,0,7.0,,0.07,0.0
2012-06-23,99,7.0,,0.07,6.930000000000001
2012-06-24,0,7.0,,0.07,0.0
2012-06-25,0,7.0,,0.07,0.0
2012-06-26,76,7.0,,0.07,5.32
2012-06-27,0,7.0,,0.07,0.0
2012-06-28,0,7.0,,0.07,0.0
2012-06-29,79,7.0,,0.07,5.53
2012-06-30,0,7.0,,0.07,0.0
2012-07-01,0,7.0,False,0.07,0.0
2012-07-02,51,7.0,,0.07,3.5700000000000003
2012-07-03,0,7.0,,0.07,0.0
2012-07-04,0,7.0,,0.07,0.0
2012-07-05,0,7.0,,0.07,0.0
2012-07-06,0,7.0,,0.07,0.0
2012-07-07,0,7.0,,0.07,0.0
2012-07-08,0,7.0,,0.07,0.0
2012-07-09,0,7.0,,0.07,0.0
2012-07-10,0,7.0,,0.07,0.0
2012-07-11,50,7.0,,0.07,3.5000000000000004
2012-07-12,0,7.0,,0.07,0.0
2012-07-13,0,7.0,,0.07,0.0
2012-07-14,0,7.0,,0.07,0.0
2012-07-15,0,7.0,,0.07,0.0
2012-07-16,50,7.0,,0.07,3.5000000000000004
2012-07-17,0,7.0,,0.07,0.0
2012-07-18,0,7.0,,0.07,0.0
2012-07-19,0,7.0,,0.07,0.0
2012-07-20,0,7.0,,0.07,0.0
2012-07-21,0,7.0,,0.07,0.0
2012-07-22,0,7.0,,0.07,0.0
2012-07-23,100,7.0,,0.07,7.000000000000001
2012-07-24,0,7.0,,0.07,0.0
2012-07-25,0,7.0,,0.07,0.0
2012-07-26,50,7.0,,0.07,3.5000000000000004
2012-07-27,51,7.0,,0.07,3.5700000000000003
2012-07-28,62,7.0,,0.07,4.340000000000001
2012-07-29,0,7.0,,0.07,0.0
2012-07-30,0,7.0,,0.07,0.0
2012-07-31,0,7.0,,0.07,0.0
2012-08-01,77,10.0,False,0.1,7.7
2012-08-02,79,10.0,,0.1,7.9
2012-08-03,0,10.0,,0.1,0.0
2012-08-04,0,10.0,,0.1,0.0
2012-08-05,0,10.0,,0.1,0.0
2012-08-06,0,10.0,,0.1,0.0
2012-08-07,0,10.0,,0.1,0.0
2012-08-08,78,10.0,,0.1,7.800000000000001
2012-08-09,79,10.0,,0.1,7.9
2012-08-10,80,10.0,,0.1,8.0
2012-08-11,0,10.0,,0.1,0.0
2012-08-12,0,10.0,,0.1,0.0
2012-08-13,0,10.0,,0.1,0.0
2012-08-14,77,10.0,,0.1,7.7
2012-08-15,79,10.0,,0.1,7.9
2012-08-16,79,10.0,,0.1,7.9
2012-08-17,0,10.0,,0.1,0.0
2012-08-18,0,10.0,,0.1,0.0
2012-08-19,100,10.0,,0.1,10.0
2012-08-20,0,10.0,,0.1,0.0
2012-08-21,0,10.0,,0.1,0.0
2012-08-22,78,10.0,,0.1,7.800000000000001
2012-08-23,80,10.0,,0.1,8.0
2012-08-24,82,10.0,,0.1,8.200000000000001
2012-08-25,98,10.0,,0.1,9.8
2012-08-26,0,10.0,,0.1,0.0
2012-08-27,0,10.0,,0.1,0.0
2012-08-28,0,10.0,,0.1,0.0
2012-08-29,0,10.0,,0.1,0.0
2012-08-30,77,10.0,,0.1,7.7
2012-08-31,81,10.0,,0.1,8.1
2012-09-01,0,6.0,False,0.06,0.0
2012-09-02,54,6.0,,0.06,3.2399999999999998
2012-09-03,0,6.0,,0.06,0.0
2012-09-04,0,6.0,,0.06,0.0
2012-09-05,42,6.0,,0.06,2.52
2012-09-06,0,6.0,,0.06,0.0
2012-09-07,0,6.0,,0.06,0.0
2012-09-08,0,6.0,,0.06,0.0
2012-09-09,100,6.0,,0.06,6.0
2012-09-10,0,6.0,,0.06,0.0
2012-09-11,62,6.0,,0.06,3.7199999999999998
2012-09-12,0,6.0,,0.06,0.0
2012-09-13,41,6.0,,0.06,2.46
2012-09-14,0,6.0,,0.06,0.0
2012-09-15,0,6.0,,0.06,0.0
2012-09-16,0,6.0,,0.06,0.0
2012-09-17,41,6.0,,0.06,2.46
2012-09-18,0,6.0,,0.06,0.0
2012-09-19,83,6.0,,0.06,4.9799999999999995
2012-09-20,42,6.0,,0.06,2.52
2012-09-21,0,6.0,,0.06,0.0
2012-09-22,51,6.0,,0.06,3.06
2012-09-23,0,6.0,,0.06,0.0
2012-09-24,41,6.0,,0.06,2.46
2012-09-25,41,6.0,,0.06,2.46
2012-09-26,0,6.0,,0.06,0.0
2012-09-27,0,6.0,,0.06,0.0
2012-09-28,0,6.0,,0.06,0.0
2012-09-29,0,6.0,,0.06,0.0
2012-09-30,50,6.0,,0.06,3.0
2012-10-01,34,18.0,False,0.18,6.12
2012-10-02,0,18.0,,0.18,0.0
2012-10-03,33,18.0,,0.18,5.9399999999999995
2012-10-04,50,18.0,,0.18,9.0
2012-10-05,35,18.0,,0.18,6.3
2012-10-06,0,18.0,,0.18,0.0
2012-10-07,0,18.0,,0.18,0.0
2012-10-08,33,18.0,,0.18,5.9399999999999995
2012-10-09,0,18.0,,0.18,0.0
2012-10-10,33,18.0,,0.18,5.9399999999999995
2012-10-11,0,18.0,,0.18,0.0
2012-10-12,34,18.0,,0.18,6.12
2012-10-13,0,18.0,,0.18,0.0
2012-10-14,80,18.0,,0.18,14.399999999999999
2012-10-15,32,18.0,,0.18,5.76
2012-10-16,32,18.0,,0.18,5.76
2012-10-17,64,18.0,,0.18,11.52
2012-10-18,33,18.0,,0.18,5.9399999999999995
2012-10-19,0,18.0,,0.18,0.0
2012-10-20,0,18.0,,0.18,0.0
2012-10-21,0,18.0,,0.18,0.0
2012-10-22,0,18.0,,0.18,0.0
2012-10-23,0,18.0,,0.18,0.0
2012-10-24,64,18.0,,0.18,11.52
2012-10-25,0,18.0,,0.18,0.0
2012-10-26,100,18.0,,0.18,18.0
2012-10-27,0,18.0,,0.18,0.0
2012-10-28,0,18.0,,0.18,0.0
2012-10-29,62,18.0,,0.18,11.16
2012-10-30,32,18.0,,0.18,5.76
2012-10-31,33,18.0,,0.18,5.9399999999999995
2012-11-01,0,9.0,False,0.09,0.0
2012-11-02,84,9.0,,0.09,7.56
2012-11-03,0,9.0,,0.09,0.0
2012-11-04,0,9.0,,0.09,0.0
2012-11-05,0,9.0,,0.09,0.0
2012-11-06,78,9.0,,0.09,7.02
2012-11-07,0,9.0,,0.09,0.0
2012-11-08,81,9.0,,0.09,7.29
2012-11-09,0,9.0,,0.09,0.0
2012-11-10,0,9.0,,0.09,0.0
2012-11-11,0,9.0,,0.09,0.0
2012-11-12,0,9.0,,0.09,0.0
2012-11-13,0,9.0,,0.09,0.0
2012-11-14,0,9.0,,0.09,0.0
2012-11-15,0,9.0,,0.09,0.0
2012-11-16,0,9.0,,0.09,0.0
2012-11-17,100,9.0,,0.09,9.0
2012-11-18,0,9.0,,0.09,0.0
2012-11-19,0,9.0,,0.09,0.0
2012-11-20,0,9.0,,0.09,0.0
2012-11-21,0,9.0,,0.09,0.0
2012-11-22,0,9.0,,0.09,0.0
2012-11-23,0,9.0,,0.09,0.0
2012-11-24,0,9.0,,0.09,0.0
2012-11-25,96,9.0,,0.09,8.64
2012-11-26,0,9.0,,0.09,0.0
2012-11-27,0,9.0,,0.09,0.0
2012-11-28,0,9.0,,0.09,0.0
2012-11-29,0,9.0,,0.09,0.0
2012-11-30,80,9.0,,0.09,7.199999999999999
2012-12-01,0,8.0,False,0.08,0.0
2012-12-02,0,8.0,,0.08,0.0
2012-12-03,43,8.0,,0.08,3.44
2012-12-04,0,8.0,,0.08,0.0
2012-12-05,43,8.0,,0.08,3.44
2012-12-06,43,8.0,,0.08,3.44
2012-12-07,45,8.0,,0.08,3.6
2012-12-08,0,8.0,,0.08,0.0
2012-12-09,52,8.0,,0.08,4.16
2012-12-10,0,8.0,,0.08,0.0
2012-12-11,43,8.0,,0.08,3.44
2012-12-12,0,8.0,,0.08,0.0
2012-12-13,0,8.0,,0.08,0.0
2012-12-14,0,8.0,,0.08,0.0
2012-12-15,0,8.0,,0.08,0.0
2012-12-16,0,8.0,,0.08,0.0
2012-12-17,0,8.0,,0.08,0.0
2012-12-18,44,8.0,,0.08,3.52
2012-12-19,45,8.0,,0.08,3.6
2012-12-20,0,8.0,,0.08,0.0
2012-12-21,47,8.0,,0.08,3.7600000000000002
2012-12-22,0,8.0,,0.08,0.0
2012-12-23,0,8.0,,0.08,0.0
2012-12-24,56,8.0,,0.08,4.48
2012-12-25,63,8.0,,0.08,5.04
2012-12-26,100,8.0,,0.08,8.0
2012-12-27,0,8.0,,0.08,0.0
2012-12-28,48,8.0,,0.08,3.84
2012-12-29,54,8.0,,0.08,4.32
2012-12-30,0,8.0,,0.08,0.0
2012-12-31,0,8.0,,0.08,0.0
2013-01-01,0,9.0,False,0.09,0.0
2013-01-02,0,9.0,,0.09,0.0
2013-01-03,0,9.0,,0.09,0.0
2013-01-04,0,9.0,,0.09,0.0
2013-01-05,0,9.0,,0.09,0.0
2013-01-06,0,9.0,,0.09,0.0
2013-01-07,52,9.0,,0.09,4.68
2013-01-08,51,9.0,,0.09,4.59
2013-01-09,0,9.0,,0.09,0.0
2013-01-10,77,9.0,,0.09,6.93
2013-01-11,0,9.0,,0.09,0.0
2013-01-12,93,9.0,,0.09,8.37
2013-01-13,0,9.0,,0.09,0.0
2013-01-14,0,9.0,,0.09,0.0
2013-01-15,100,9.0,,0.09,9.0
2013-01-16,0,9.0,,0.09,0.0
2013-01-17,51,9.0,,0.09,4.59
2013-01-18,0,9.0,,0.09,0.0
2013-01-19,0,9.0,,0.09,0.0
2013-01-20,0,9.0,,0.09,0.0
2013-01-21,0,9.0,,0.09,0.0
2013-01-22,0,9.0,,0.09,0.0
2013-01-23,0,9.0,,0.09,0.0
2013-01-24,0,9.0,,0.09,0.0
2013-01-25,52,9.0,,0.09,4.68
2013-01-26,0,9.0,,0.09,0.0
2013-01-27,0,9.0,,0.09,0.0
2013-01-28,49,9.0,,0.09,4.41
2013-01-29,49,9.0,,0.09,4.41
2013-01-30,0,9.0,,0.09,0.0
2013-01-31,50,9.0,,0.09,4.5
2013-02-01,100,15.0,False,0.15,15.0
2013-02-02,0,15.0,,0.15,0.0
2013-02-03,0,15.0,,0.15,0.0
2013-02-04,0,15.0,,0.15,0.0
2013-02-05,48,15.0,,0.15,7.199999999999999
2013-02-06,48,15.0,,0.15,7.199999999999999
2013-02-07,0,15.0,,0.15,0.0
2013-02-08,49,15.0,,0.15,7.35
2013-02-09,58,15.0,,0.15,8.7
2013-02-10,0,15.0,,0.15,0.0
2013-02-11,47,15.0,,0.15,7.05
2013-02-12,94,15.0,,0.15,14.1
2013-02-13,0,15.0,,0.15,0.0
2013-02-14,0,15.0,,0.15,0.0
2013-02-15,0,15.0,,0.15,0.0
2013-02-16,0,15.0,,0.15,0.0
2013-02-17,0,15.0,,0.15,0.0
2013-02-18,50,15.0,,0.15,7.5
2013-02-19,47,15.0,,0.15,7.05
2013-02-20,0,15.0,,0.15,0.0
2013-02-21,0,15.0,,0.15,0.0
2013-02-22,49,15.0,,0.15,7.35
2013-02-23,58,15.0,,0.15,8.7
2013-02-24,0,15.0,,0.15,0.0
2013-02-25,46,15.0,,0.15,6.8999999999999995
2013-02-26,47,15.0,,0.15,7.05
2013-02-27,0,15.0,,0.15,0.0
2013-02-28,48,15.0,,0.15,7.199999999999999
2013-03-01,69,7.0,False,0.07,4.83
2013-03-02,0,7.0,,0.07,0.0
2013-03-03,0,7.0,,0.07,0.0
2013-03-04,67,7.0,,0.07,4.69
2013-03-05,66,7.0,,0.07,4.62
2013-03-06,65,7.0,,0.07,4.550000000000001
2013-03-07,0,7.0,,0.07,0.0
2013-03-08,69,7.0,,0.07,4.83
2013-03-09,0,7.0,,0.07,0.0
2013-03-10,0,7.0,,0.07,0.0
2013-03-11,0,7.0,,0.07,0.0
2013-03-12,66,7.0,,0.07,4.62
2013-03-13,100,7.0,,0.07,7.000000000000001
2013-03-14,0,7.0,,0.07,0.0
2013-03-15,0,7.0,,0.07,0.0
2013-03-16,0,7.0,,0.07,0.0
2013-03-17,0,7.0,,0.07,0.0
2013-03-18,0,7.0,,0.07,0.0
2013-03-19,0,7.0,,0.07,0.0
2013-03-20,66,7.0,,0.07,4.62
2013-03-21,68,7.0,,0.07,4.760000000000001
2013-03-22,0,7.0,,0.07,0.0
2013-03-23,0,7.0,,0.07,0.0
2013-03-24,0,7.0,,0.07,0.0
2013-03-25,66,7.0,,0.07,4.62
2013-03-26,67,7.0,,0.07,4.69
2013-03-27,0,7.0,,0.07,0.0
2013-03-28,70,7.0,,0.07,4.9
2013-03-29,0,7.0,,0.07,0.0
2013-03-30,0,7.0,,0.07,0.0
2013-03-31,0,7.0,,0.07,0.0
2013-04-01,79,11.0,False,0.11,8.69
2013-04-02,0,11.0,,0.11,0.0
2013-04-03,59,11.0,,0.11,6.49
2013-04-04,80,11.0,,0.11,8.8
2013-04-05,0,11.0,,0.11,0.0
2013-04-06,0,11.0,,0.11,0.0
2013-04-07,0,11.0,,0.11,0.0
2013-04-08,0,11.0,,0.11,0.0
2013-04-09,0,11.0,,0.11,0.0
2013-04-10,39,11.0,,0.11,4.29
2013-04-11,0,11.0,,0.11,0.0
2013-04-12,0,11.0,,0.11,0.0
2013-04-13,0,11.0,,0.11,0.0
2013-04-14,49,11.0,,0.11,5.39
2013-04-15,0,11.0,,0.11,0.0
2013-04-16,0,11.0,,0.11,0.0
2013-04-17,39,11.0,,0.11,4.29
2013-04-18,39,11.0,,0.11,4.29
2013-04-19,0,11.0,,0.11,0.0
2013-04-20,0,11.0,,0.11,0.0
2013-04-21,100,11.0,,0.11,11.0
2013-04-22,0,11.0,,0.11,0.0
2013-04-23,0,11.0,,0.11,0.0
2013-04-24,0,11.0,,0.11,0.0
2013-04-25,40,11.0,,0.11,4.4
2013-04-26,42,11.0,,0.11,4.62
2013-04-27,0,11.0,,0.11,0.0
2013-04-28,0,11.0,,0.11,0.0
2013-04-29,0,11.0,,0.11,0.0
2013-04-30,0,11.0,,0.11,0.0
2013-05-01,0,9.0,False,0.09,0.0
2013-05-02,0,9.0,,0.09,0.0
2013-05-03,48,9.0,,0.09,4.32
2013-05-04,0,9.0,,0.09,0.0
2013-05-05,0,9.0,,0.09,0.0
2013-05-06,92,9.0,,0.09,8.28
2013-05-07,46,9.0,,0.09,4.14
2013-05-08,0,9.0,,0.09,0.0
2013-05-09,0,9.0,,0.09,0.0
2013-05-10,49,9.0,,0.09,4.41
2013-05-11,0,9.0,,0.09,0.0
2013-05-12,0,9.0,,0.09,0.0
2013-05-13,0,9.0,,0.09,0.0
2013-05-14,0,9.0,,0.09,0.0
2013-05-15,46,9.0,,0.09,4.14
2013-05-16,0,9.0,,0.09,0.0
2013-05-17,0,9.0,,0.09,0.0
2013-05-18,0,9.0,,0.09,0.0
2013-05-19,0,9.0,,0.09,0.0
2013-05-20,45,9.0,,0.09,4.05
2013-05-21,0,9.0,,0.09,0.0
2013-05-22,47,9.0,,0.09,4.2299999999999995
2013-05-23,0,9.0,,0.09,0.0
2013-05-24,100,9.0,,0.09,9.0
2013-05-25,61,9.0,,0.09,5.49
2013-05-26,0,9.0,,0.09,0.0
2013-05-27,0,9.0,,0.09,0.0
2013-05-28,0,9.0,,0.09,0.0
2013-05-29,46,9.0,,0.09,4.14
2013-05-30,47,9.0,,0.09,4.2299999999999995
2013-05-31,0,9.0,,0.09,0.0
