date,religion_unscaled,religion_monthly,isPartial,scale,religion
2020-04-03,75,67.0,,0.67,50.25
2020-04-04,66,67.0,,0.67,44.220000000000006
2020-04-05,78,67.0,,0.67,52.260000000000005
2020-04-06,80,67.0,,0.67,53.6
2020-04-07,77,67.0,,0.67,51.59
2020-04-08,81,67.0,,0.67,54.27
2020-04-09,89,67.0,,0.67,59.63
2020-04-10,80,67.0,,0.67,53.6
2020-04-11,82,67.0,,0.67,54.940000000000005
2020-04-12,100,67.0,,0.67,67.0
2020-04-13,86,67.0,,0.67,57.620000000000005
2020-04-14,81,67.0,,0.67,54.27
2020-04-15,79,67.0,,0.67,52.93
2020-04-16,81,67.0,,0.67,54.27
2020-04-17,75,67.0,,0.67,50.25
2020-04-18,69,67.0,,0.67,46.230000000000004
2020-04-19,72,67.0,,0.67,48.24
2020-04-20,82,67.0,,0.67,54.940000000000005
2020-04-21,76,67.0,,0.67,50.92
2020-04-22,80,67.0,,0.67,53.6
2020-04-23,80,67.0,,0.67,53.6
2020-04-24,82,67.0,,0.67,54.940000000000005
2020-04-25,72,67.0,,0.67,48.24
2020-04-26,81,67.0,,0.67,54.27
2020-04-27,83,67.0,,0.67,55.61000000000001
2020-04-28,73,67.0,,0.67,48.910000000000004
2020-04-29,85,67.0,,0.67,56.95
2020-04-30,82,67.0,,0.67,54.940000000000005
2020-05-01,99,58.0,False,0.58,57.419999999999995
2020-05-02,84,58.0,,0.58,48.72
2020-05-03,89,58.0,,0.58,51.62
2020-05-04,100,58.0,,0.58,57.99999999999999
2020-05-05,91,58.0,,0.58,52.779999999999994
2020-05-06,96,58.0,,0.58,55.67999999999999
2020-05-07,89,58.0,,0.58,51.62
2020-05-08,90,58.0,,0.58,52.199999999999996
2020-05-09,84,58.0,,0.58,48.72
2020-05-10,84,58.0,,0.58,48.72
2020-05-11,93,58.0,,0.58,53.94
2020-05-12,97,58.0,,0.58,56.26
2020-05-13,91,58.0,,0.58,52.779999999999994
2020-05-14,82,58.0,,0.58,47.559999999999995
2020-05-15,84,58.0,,0.58,48.72
2020-05-16,74,58.0,,0.58,42.919999999999995
2020-05-17,81,58.0,,0.58,46.98
2020-05-18,83,58.0,,0.58,48.13999999999999
2020-05-19,86,58.0,,0.58,49.879999999999995
2020-05-20,89,58.0,,0.58,51.62
2020-05-21,97,58.0,,0.58,56.26
2020-05-22,82,58.0,,0.58,47.559999999999995
2020-05-23,84,58.0,,0.58,48.72
2020-05-24,78,58.0,,0.58,45.239999999999995
2020-05-25,79,58.0,,0.58,45.82
2020-05-26,78,58.0,,0.58,45.239999999999995
2020-05-27,70,58.0,,0.58,40.599999999999994
2020-05-28,72,58.0,,0.58,41.76
2020-05-29,70,58.0,,0.58,40.599999999999994
2020-05-30,65,58.0,,0.58,37.699999999999996
2020-05-31,72,58.0,,0.58,41.76
2020-06-01,88,48.0,False,0.48,42.239999999999995
2020-06-02,94,48.0,,0.48,45.12
2020-06-03,96,48.0,,0.48,46.08
2020-06-04,100,48.0,,0.48,48.0
2020-06-05,88,48.0,,0.48,42.239999999999995
2020-06-06,89,48.0,,0.48,42.72
2020-06-07,93,48.0,,0.48,44.64
2020-06-08,89,48.0,,0.48,42.72
2020-06-09,92,48.0,,0.48,44.16
2020-06-10,86,48.0,,0.48,41.28
2020-06-11,89,48.0,,0.48,42.72
2020-06-12,79,48.0,,0.48,37.92
2020-06-13,85,48.0,,0.48,40.8
2020-06-14,92,48.0,,0.48,44.16
2020-06-15,83,48.0,,0.48,39.839999999999996
2020-06-16,90,48.0,,0.48,43.199999999999996
2020-06-17,86,48.0,,0.48,41.28
2020-06-18,85,48.0,,0.48,40.8
2020-06-19,89,48.0,,0.48,42.72
2020-06-20,89,48.0,,0.48,42.72
2020-06-21,93,48.0,,0.48,44.64
2020-06-22,85,48.0,,0.48,40.8
2020-06-23,83,48.0,,0.48,39.839999999999996
2020-06-24,81,48.0,,0.48,38.879999999999995
2020-06-25,85,48.0,,0.48,40.8
2020-06-26,77,48.0,,0.48,36.96
2020-06-27,96,48.0,,0.48,46.08
2020-06-28,98,48.0,,0.48,47.04
2020-06-29,86,48.0,,0.48,41.28
2020-06-30,82,48.0,,0.48,39.36
2020-07-01,80,49.0,False,0.49,39.2
2020-07-02,74,49.0,,0.49,36.26
2020-07-03,82,49.0,,0.49,40.18
2020-07-04,93,49.0,,0.49,45.57
2020-07-05,99,49.0,,0.49,48.51
2020-07-06,83,49.0,,0.49,40.67
2020-07-07,82,49.0,,0.49,40.18
2020-07-08,84,49.0,,0.49,41.16
2020-07-09,78,49.0,,0.49,38.22
2020-07-10,81,49.0,,0.49,39.69
2020-07-11,86,49.0,,0.49,42.14
2020-07-12,90,49.0,,0.49,44.1
2020-07-13,94,49.0,,0.49,46.06
2020-07-14,77,49.0,,0.49,37.73
2020-07-15,85,49.0,,0.49,41.65
2020-07-16,78,49.0,,0.49,38.22
2020-07-17,79,49.0,,0.49,38.71
2020-07-18,83,49.0,,0.49,40.67
2020-07-19,100,49.0,,0.49,49.0
2020-07-20,89,49.0,,0.49,43.61
2020-07-21,79,49.0,,0.49,38.71
2020-07-22,89,49.0,,0.49,43.61
2020-07-23,73,49.0,,0.49,35.769999999999996
2020-07-24,83,49.0,,0.49,40.67
2020-07-25,89,49.0,,0.49,43.61
2020-07-26,96,49.0,,0.49,47.04
2020-07-27,83,49.0,,0.49,40.67
2020-07-28,79,49.0,,0.49,38.71
2020-07-29,76,49.0,,0.49,37.24
2020-07-30,76,49.0,,0.49,37.24
2020-07-31,79,49.0,,0.49,38.71
2020-08-01,68,56.0,False,0.56,38.080000000000005
2020-08-02,80,56.0,,0.56,44.800000000000004
2020-08-03,65,56.0,,0.56,36.400000000000006
2020-08-04,70,56.0,,0.56,39.2
2020-08-05,73,56.0,,0.56,40.88
2020-08-06,65,56.0,,0.56,36.400000000000006
2020-08-07,74,56.0,,0.56,41.440000000000005
2020-08-08,71,56.0,,0.56,39.760000000000005
2020-08-09,84,56.0,,0.56,47.040000000000006
2020-08-10,72,56.0,,0.56,40.32000000000001
2020-08-11,84,56.0,,0.56,47.040000000000006
2020-08-12,99,56.0,,0.56,55.440000000000005
2020-08-13,82,56.0,,0.56,45.92
2020-08-14,78,56.0,,0.56,43.68000000000001
2020-08-15,73,56.0,,0.56,40.88
2020-08-16,81,56.0,,0.56,45.36000000000001
2020-08-17,71,56.0,,0.56,39.760000000000005
2020-08-18,75,56.0,,0.56,42.00000000000001
2020-08-19,84,56.0,,0.56,47.040000000000006
2020-08-20,88,56.0,,0.56,49.28
2020-08-21,88,56.0,,0.56,49.28
2020-08-22,80,56.0,,0.56,44.800000000000004
2020-08-23,83,56.0,,0.56,46.480000000000004
2020-08-24,87,56.0,,0.56,48.720000000000006
2020-08-25,94,56.0,,0.56,52.64000000000001
2020-08-26,91,56.0,,0.56,50.96000000000001
2020-08-27,100,56.0,,0.56,56.00000000000001
2020-08-28,99,56.0,,0.56,55.440000000000005
2020-08-29,90,56.0,,0.56,50.400000000000006
2020-08-30,91,56.0,,0.56,50.96000000000001
2020-08-31,99,56.0,,0.56,55.440000000000005
2020-09-01,75,84.0,False,0.84,63.0
2020-09-02,68,84.0,,0.84,57.12
2020-09-03,75,84.0,,0.84,63.0
2020-09-04,72,84.0,,0.84,60.48
2020-09-05,60,84.0,,0.84,50.4
2020-09-06,56,84.0,,0.84,47.04
2020-09-07,58,84.0,,0.84,48.72
2020-09-08,72,84.0,,0.84,60.48
2020-09-09,82,84.0,,0.84,68.88
2020-09-10,77,84.0,,0.84,64.67999999999999
2020-09-11,74,84.0,,0.84,62.16
2020-09-12,56,84.0,,0.84,47.04
2020-09-13,66,84.0,,0.84,55.44
2020-09-14,86,84.0,,0.84,72.24
2020-09-15,83,84.0,,0.84,69.72
2020-09-16,87,84.0,,0.84,73.08
2020-09-17,97,84.0,,0.84,81.48
2020-09-18,84,84.0,,0.84,70.56
2020-09-19,66,84.0,,0.84,55.44
2020-09-20,70,84.0,,0.84,58.8
2020-09-21,100,84.0,,0.84,84.0
2020-09-22,91,84.0,,0.84,76.44
2020-09-23,89,84.0,,0.84,74.75999999999999
2020-09-24,88,84.0,,0.84,73.92
2020-09-25,92,84.0,,0.84,77.28
2020-09-26,86,84.0,,0.84,72.24
2020-09-27,90,84.0,,0.84,75.6
2020-09-28,98,84.0,,0.84,82.32
2020-09-29,92,84.0,,0.84,77.28
2020-09-30,90,84.0,,0.84,75.6
2020-10-01,83,75.0,False,0.75,62.25
2020-10-02,70,75.0,,0.75,52.5
2020-10-03,57,75.0,,0.75,42.75
2020-10-04,60,75.0,,0.75,45.0
2020-10-05,79,75.0,,0.75,59.25
2020-10-06,76,75.0,,0.75,57.0
2020-10-07,77,75.0,,0.75,57.75
2020-10-08,100,75.0,,0.75,75.0
2020-10-09,69,75.0,,0.75,51.75
2020-10-10,51,75.0,,0.75,38.25
2020-10-11,59,75.0,,0.75,44.25
2020-10-12,66,75.0,,0.75,49.5
2020-10-13,71,75.0,,0.75,53.25
2020-10-14,70,75.0,,0.75,52.5
2020-10-15,73,75.0,,0.75,54.75
2020-10-16,68,75.0,,0.75,51.0
2020-10-17,54,75.0,,0.75,40.5
2020-10-18,63,75.0,,0.75,47.25
2020-10-19,66,75.0,,0.75,49.5
2020-10-20,65,75.0,,0.75,48.75
2020-10-21,68,75.0,,0.75,51.0
2020-10-22,75,75.0,,0.75,56.25
2020-10-23,63,75.0,,0.75,47.25
2020-10-24,53,75.0,,0.75,39.75
2020-10-25,62,75.0,,0.75,46.5
2020-10-26,70,75.0,,0.75,52.5
2020-10-27,71,75.0,,0.75,53.25
2020-10-28,68,75.0,,0.75,51.0
2020-10-29,71,75.0,,0.75,53.25
2020-10-30,64,75.0,,0.75,48.0
2020-10-31,49,75.0,,0.75,36.75
2020-11-01,69,64.0,True,0.64,44.160000000000004
2020-11-02,76,64.0,,0.64,48.64
2020-11-03,65,64.0,,0.64,41.6
2020-11-04,46,64.0,,0.64,29.44
2020-11-05,60,64.0,,0.64,38.4
2020-11-06,59,64.0,,0.64,37.76
2020-11-07,61,64.0,,0.64,39.04
2020-11-08,100,64.0,,0.64,64.0
2020-11-09,83,64.0,,0.64,53.120000000000005
2020-11-10,84,64.0,,0.64,53.76
2020-11-11,69,64.0,,0.64,44.160000000000004
2020-11-12,74,64.0,,0.64,47.36
2020-11-13,74,64.0,,0.64,47.36
2020-11-14,67,64.0,,0.64,42.88
2020-11-15,68,64.0,,0.64,43.52
2020-11-16,80,64.0,,0.64,51.2
2020-11-17,78,64.0,,0.64,49.92
2020-11-18,75,64.0,,0.64,48.0
2020-11-19,77,64.0,,0.64,49.28
2020-11-20,73,64.0,,0.64,46.72
2020-11-21,58,64.0,,0.64,37.12
2020-11-22,62,64.0,,0.64,39.68
2020-11-23,67,64.0,,0.64,42.88
2020-11-24,64,64.0,,0.64,40.96
2020-11-25,59,64.0,,0.64,37.76
2020-11-26,63,64.0,,0.64,40.32
2020-11-27,62,64.0,,0.64,39.68
2020-11-28,58,64.0,,0.64,37.12
2020-11-29,69,64.0,,0.64,44.160000000000004
