date,economics_unscaled,economics_monthly,isPartial,scale,economics
2010-01-01,25,94.0,False,0.94,23.5
2010-01-02,28,94.0,,0.94,26.32
2010-01-03,48,94.0,,0.94,45.12
2010-01-04,61,94.0,,0.94,57.339999999999996
2010-01-05,75,94.0,,0.94,70.5
2010-01-06,62,94.0,,0.94,58.279999999999994
2010-01-07,53,94.0,,0.94,49.82
2010-01-08,62,94.0,,0.94,58.279999999999994
2010-01-09,56,94.0,,0.94,52.64
2010-01-10,46,94.0,,0.94,43.239999999999995
2010-01-11,60,94.0,,0.94,56.4
2010-01-12,92,94.0,,0.94,86.47999999999999
2010-01-13,80,94.0,,0.94,75.19999999999999
2010-01-14,67,94.0,,0.94,62.98
2010-01-15,78,94.0,,0.94,73.32
2010-01-16,59,94.0,,0.94,55.459999999999994
2010-01-17,46,94.0,,0.94,43.239999999999995
2010-01-18,65,94.0,,0.94,61.099999999999994
2010-01-19,65,94.0,,0.94,61.099999999999994
2010-01-20,77,94.0,,0.94,72.38
2010-01-21,73,94.0,,0.94,68.61999999999999
2010-01-22,88,94.0,,0.94,82.72
2010-01-23,59,94.0,,0.94,55.459999999999994
2010-01-24,56,94.0,,0.94,52.64
2010-01-25,97,94.0,,0.94,91.17999999999999
2010-01-26,100,94.0,,0.94,94.0
2010-01-27,82,94.0,,0.94,77.08
2010-01-28,79,94.0,,0.94,74.25999999999999
2010-01-29,81,94.0,,0.94,76.14
2010-01-30,64,94.0,,0.94,60.16
2010-01-31,56,94.0,,0.94,52.64
2010-02-01,85,94.0,False,0.94,79.89999999999999
2010-02-02,89,94.0,,0.94,83.66
2010-02-03,85,94.0,,0.94,79.89999999999999
2010-02-04,87,94.0,,0.94,81.78
2010-02-05,86,94.0,,0.94,80.83999999999999
2010-02-06,54,94.0,,0.94,50.76
2010-02-07,66,94.0,,0.94,62.04
2010-02-08,82,94.0,,0.94,77.08
2010-02-09,80,94.0,,0.94,75.19999999999999
2010-02-10,81,94.0,,0.94,76.14
2010-02-11,84,94.0,,0.94,78.96
2010-02-12,75,94.0,,0.94,70.5
2010-02-13,40,94.0,,0.94,37.599999999999994
2010-02-14,60,94.0,,0.94,56.4
2010-02-15,63,94.0,,0.94,59.22
2010-02-16,77,94.0,,0.94,72.38
2010-02-17,100,94.0,,0.94,94.0
2010-02-18,88,94.0,,0.94,82.72
2010-02-19,73,94.0,,0.94,68.61999999999999
2010-02-20,49,94.0,,0.94,46.059999999999995
2010-02-21,52,94.0,,0.94,48.879999999999995
2010-02-22,86,94.0,,0.94,80.83999999999999
2010-02-23,91,94.0,,0.94,85.53999999999999
2010-02-24,90,94.0,,0.94,84.6
2010-02-25,82,94.0,,0.94,77.08
2010-02-26,67,94.0,,0.94,62.98
2010-02-27,51,94.0,,0.94,47.94
2010-02-28,64,94.0,,0.94,60.16
2010-03-01,89,90.0,False,0.9,80.10000000000001
2010-03-02,88,90.0,,0.9,79.2
2010-03-03,82,90.0,,0.9,73.8
2010-03-04,74,90.0,,0.9,66.60000000000001
2010-03-05,63,90.0,,0.9,56.7
2010-03-06,51,90.0,,0.9,45.9
2010-03-07,53,90.0,,0.9,47.7
2010-03-08,70,90.0,,0.9,63.0
2010-03-09,67,90.0,,0.9,60.300000000000004
2010-03-10,84,90.0,,0.9,75.60000000000001
2010-03-11,72,90.0,,0.9,64.8
2010-03-12,66,90.0,,0.9,59.4
2010-03-13,46,90.0,,0.9,41.4
2010-03-14,45,90.0,,0.9,40.5
2010-03-15,73,90.0,,0.9,65.7
2010-03-16,100,90.0,,0.9,90.0
2010-03-17,81,90.0,,0.9,72.9
2010-03-18,63,90.0,,0.9,56.7
2010-03-19,57,90.0,,0.9,51.300000000000004
2010-03-20,47,90.0,,0.9,42.300000000000004
2010-03-21,74,90.0,,0.9,66.60000000000001
2010-03-22,75,90.0,,0.9,67.5
2010-03-23,72,90.0,,0.9,64.8
2010-03-24,76,90.0,,0.9,68.4
2010-03-25,69,90.0,,0.9,62.1
2010-03-26,71,90.0,,0.9,63.9
2010-03-27,50,90.0,,0.9,45.0
2010-03-28,49,90.0,,0.9,44.1
2010-03-29,77,90.0,,0.9,69.3
2010-03-30,74,90.0,,0.9,66.60000000000001
2010-03-31,82,90.0,,0.9,73.8
2010-04-01,66,92.0,False,0.92,60.720000000000006
2010-04-02,61,92.0,,0.92,56.120000000000005
2010-04-03,46,92.0,,0.92,42.32
2010-04-04,45,92.0,,0.92,41.4
2010-04-05,81,92.0,,0.92,74.52000000000001
2010-04-06,83,92.0,,0.92,76.36
2010-04-07,81,92.0,,0.92,74.52000000000001
2010-04-08,69,92.0,,0.92,63.480000000000004
2010-04-09,65,92.0,,0.92,59.800000000000004
2010-04-10,40,92.0,,0.92,36.800000000000004
2010-04-11,63,92.0,,0.92,57.96
2010-04-12,91,92.0,,0.92,83.72
2010-04-13,97,92.0,,0.92,89.24000000000001
2010-04-14,88,92.0,,0.92,80.96000000000001
2010-04-15,93,92.0,,0.92,85.56
2010-04-16,78,92.0,,0.92,71.76
2010-04-17,45,92.0,,0.92,41.4
2010-04-18,55,92.0,,0.92,50.6
2010-04-19,81,92.0,,0.92,74.52000000000001
2010-04-20,79,92.0,,0.92,72.68
2010-04-21,77,92.0,,0.92,70.84
2010-04-22,100,92.0,,0.92,92.0
2010-04-23,81,92.0,,0.92,74.52000000000001
2010-04-24,48,92.0,,0.92,44.160000000000004
2010-04-25,62,92.0,,0.92,57.04
2010-04-26,97,92.0,,0.92,89.24000000000001
2010-04-27,88,92.0,,0.92,80.96000000000001
2010-04-28,86,92.0,,0.92,79.12
2010-04-29,93,92.0,,0.92,85.56
2010-04-30,75,92.0,,0.92,69.0
2010-05-01,46,80.0,False,0.8,36.800000000000004
2010-05-02,59,80.0,,0.8,47.2
2010-05-03,87,80.0,,0.8,69.60000000000001
2010-05-04,89,80.0,,0.8,71.2
2010-05-05,100,80.0,,0.8,80.0
2010-05-06,66,80.0,,0.8,52.800000000000004
2010-05-07,92,80.0,,0.8,73.60000000000001
2010-05-08,45,80.0,,0.8,36.0
2010-05-09,54,80.0,,0.8,43.2
2010-05-10,63,80.0,,0.8,50.400000000000006
2010-05-11,77,80.0,,0.8,61.6
2010-05-12,90,80.0,,0.8,72.0
2010-05-13,76,80.0,,0.8,60.800000000000004
2010-05-14,64,80.0,,0.8,51.2
2010-05-15,50,80.0,,0.8,40.0
2010-05-16,48,80.0,,0.8,38.400000000000006
2010-05-17,53,80.0,,0.8,42.400000000000006
2010-05-18,58,80.0,,0.8,46.400000000000006
2010-05-19,65,80.0,,0.8,52.0
2010-05-20,66,80.0,,0.8,52.800000000000004
2010-05-21,58,80.0,,0.8,46.400000000000006
2010-05-22,37,80.0,,0.8,29.6
2010-05-23,52,80.0,,0.8,41.6
2010-05-24,72,80.0,,0.8,57.6
2010-05-25,77,80.0,,0.8,61.6
2010-05-26,55,80.0,,0.8,44.0
2010-05-27,51,80.0,,0.8,40.800000000000004
2010-05-28,51,80.0,,0.8,40.800000000000004
2010-05-29,28,80.0,,0.8,22.400000000000002
2010-05-30,43,80.0,,0.8,34.4
2010-05-31,52,80.0,,0.8,41.6
2010-06-01,81,63.0,False,0.63,51.03
2010-06-02,73,63.0,,0.63,45.99
2010-06-03,84,63.0,,0.63,52.92
2010-06-04,84,63.0,,0.63,52.92
2010-06-05,52,63.0,,0.63,32.76
2010-06-06,66,63.0,,0.63,41.58
2010-06-07,100,63.0,,0.63,63.0
2010-06-08,83,63.0,,0.63,52.29
2010-06-09,78,63.0,,0.63,49.14
2010-06-10,85,63.0,,0.63,53.55
2010-06-11,70,63.0,,0.63,44.1
2010-06-12,39,63.0,,0.63,24.57
2010-06-13,67,63.0,,0.63,42.21
2010-06-14,73,63.0,,0.63,45.99
2010-06-15,67,63.0,,0.63,42.21
2010-06-16,64,63.0,,0.63,40.32
2010-06-17,63,63.0,,0.63,39.69
2010-06-18,60,63.0,,0.63,37.8
2010-06-19,60,63.0,,0.63,37.8
2010-06-20,34,63.0,,0.63,21.42
2010-06-21,78,63.0,,0.63,49.14
2010-06-22,59,63.0,,0.63,37.17
2010-06-23,49,63.0,,0.63,30.87
2010-06-24,55,63.0,,0.63,34.65
2010-06-25,57,63.0,,0.63,35.910000000000004
2010-06-26,54,63.0,,0.63,34.02
2010-06-27,40,63.0,,0.63,25.2
2010-06-28,77,63.0,,0.63,48.51
2010-06-29,67,63.0,,0.63,42.21
2010-06-30,69,63.0,,0.63,43.47
2010-07-01,92,51.0,False,0.51,46.92
2010-07-02,93,51.0,,0.51,47.43
2010-07-03,47,51.0,,0.51,23.97
2010-07-04,62,51.0,,0.51,31.62
2010-07-05,64,51.0,,0.51,32.64
2010-07-06,90,51.0,,0.51,45.9
2010-07-07,79,51.0,,0.51,40.29
2010-07-08,94,51.0,,0.51,47.94
2010-07-09,71,51.0,,0.51,36.21
2010-07-10,73,51.0,,0.51,37.230000000000004
2010-07-11,55,51.0,,0.51,28.05
2010-07-12,88,51.0,,0.51,44.88
2010-07-13,91,51.0,,0.51,46.410000000000004
2010-07-14,76,51.0,,0.51,38.76
2010-07-15,88,51.0,,0.51,44.88
2010-07-16,64,51.0,,0.51,32.64
2010-07-17,76,51.0,,0.51,38.76
2010-07-18,87,51.0,,0.51,44.37
2010-07-19,87,51.0,,0.51,44.37
2010-07-20,85,51.0,,0.51,43.35
2010-07-21,96,51.0,,0.51,48.96
2010-07-22,85,51.0,,0.51,43.35
2010-07-23,88,51.0,,0.51,44.88
2010-07-24,67,51.0,,0.51,34.17
2010-07-25,83,51.0,,0.51,42.33
2010-07-26,85,51.0,,0.51,43.35
2010-07-27,89,51.0,,0.51,45.39
2010-07-28,100,51.0,,0.51,51.0
2010-07-29,78,51.0,,0.51,39.78
2010-07-30,90,51.0,,0.51,45.9
2010-07-31,49,51.0,,0.51,24.990000000000002
2010-08-01,40,63.0,False,0.63,25.2
2010-08-02,68,63.0,,0.63,42.84
2010-08-03,59,63.0,,0.63,37.17
2010-08-04,60,63.0,,0.63,37.8
2010-08-05,58,63.0,,0.63,36.54
2010-08-06,51,63.0,,0.63,32.13
2010-08-07,40,63.0,,0.63,25.2
2010-08-08,50,63.0,,0.63,31.5
2010-08-09,60,63.0,,0.63,37.8
2010-08-10,64,63.0,,0.63,40.32
2010-08-11,64,63.0,,0.63,40.32
2010-08-12,58,63.0,,0.63,36.54
2010-08-13,68,63.0,,0.63,42.84
2010-08-14,50,63.0,,0.63,31.5
2010-08-15,53,63.0,,0.63,33.39
2010-08-16,68,63.0,,0.63,42.84
2010-08-17,59,63.0,,0.63,37.17
2010-08-18,75,63.0,,0.63,47.25
2010-08-19,77,63.0,,0.63,48.51
2010-08-20,61,63.0,,0.63,38.43
2010-08-21,53,63.0,,0.63,33.39
2010-08-22,58,63.0,,0.63,36.54
2010-08-23,75,63.0,,0.63,47.25
2010-08-24,94,63.0,,0.63,59.22
2010-08-25,85,63.0,,0.63,53.55
2010-08-26,100,63.0,,0.63,63.0
2010-08-27,75,63.0,,0.63,47.25
2010-08-28,51,63.0,,0.63,32.13
2010-08-29,66,63.0,,0.63,41.58
2010-08-30,91,63.0,,0.63,57.33
2010-08-31,83,63.0,,0.63,52.29
2010-09-01,70,89.0,False,0.89,62.300000000000004
2010-09-02,70,89.0,,0.89,62.300000000000004
2010-09-03,71,89.0,,0.89,63.19
2010-09-04,44,89.0,,0.89,39.160000000000004
2010-09-05,50,89.0,,0.89,44.5
2010-09-06,62,89.0,,0.89,55.18
2010-09-07,72,89.0,,0.89,64.08
2010-09-08,98,89.0,,0.89,87.22
2010-09-09,90,89.0,,0.89,80.1
2010-09-10,67,89.0,,0.89,59.63
2010-09-11,58,89.0,,0.89,51.62
2010-09-12,55,89.0,,0.89,48.95
2010-09-13,79,89.0,,0.89,70.31
2010-09-14,99,89.0,,0.89,88.11
2010-09-15,90,89.0,,0.89,80.1
2010-09-16,81,89.0,,0.89,72.09
2010-09-17,74,89.0,,0.89,65.86
2010-09-18,46,89.0,,0.89,40.94
2010-09-19,54,89.0,,0.89,48.06
2010-09-20,84,89.0,,0.89,74.76
2010-09-21,77,89.0,,0.89,68.53
2010-09-22,83,89.0,,0.89,73.87
2010-09-23,73,89.0,,0.89,64.97
2010-09-24,65,89.0,,0.89,57.85
2010-09-25,57,89.0,,0.89,50.730000000000004
2010-09-26,65,89.0,,0.89,57.85
2010-09-27,82,89.0,,0.89,72.98
2010-09-28,100,89.0,,0.89,89.0
2010-09-29,82,89.0,,0.89,72.98
2010-09-30,77,89.0,,0.89,68.53
2010-10-01,75,91.0,False,0.91,68.25
2010-10-02,44,91.0,,0.91,40.04
2010-10-03,59,91.0,,0.91,53.690000000000005
2010-10-04,80,91.0,,0.91,72.8
2010-10-05,75,91.0,,0.91,68.25
2010-10-06,98,91.0,,0.91,89.18
2010-10-07,90,91.0,,0.91,81.9
2010-10-08,62,91.0,,0.91,56.42
2010-10-09,41,91.0,,0.91,37.31
2010-10-10,46,91.0,,0.91,41.86
2010-10-11,100,91.0,,0.91,91.0
2010-10-12,94,91.0,,0.91,85.54
2010-10-13,75,91.0,,0.91,68.25
2010-10-14,89,91.0,,0.91,80.99000000000001
2010-10-15,74,91.0,,0.91,67.34
2010-10-16,41,91.0,,0.91,37.31
2010-10-17,57,91.0,,0.91,51.870000000000005
2010-10-18,76,91.0,,0.91,69.16
2010-10-19,70,91.0,,0.91,63.7
2010-10-20,74,91.0,,0.91,67.34
2010-10-21,79,91.0,,0.91,71.89
2010-10-22,81,91.0,,0.91,73.71000000000001
2010-10-23,48,91.0,,0.91,43.68
2010-10-24,42,91.0,,0.91,38.22
2010-10-25,78,91.0,,0.91,70.98
2010-10-26,92,91.0,,0.91,83.72
2010-10-27,80,91.0,,0.91,72.8
2010-10-28,77,91.0,,0.91,70.07000000000001
2010-10-29,72,91.0,,0.91,65.52
2010-10-30,51,91.0,,0.91,46.410000000000004
2010-10-31,56,91.0,,0.91,50.96
2010-11-01,79,86.0,False,0.86,67.94
2010-11-02,100,86.0,,0.86,86.0
2010-11-03,82,86.0,,0.86,70.52
2010-11-04,82,86.0,,0.86,70.52
2010-11-05,78,86.0,,0.86,67.08
2010-11-06,53,86.0,,0.86,45.58
2010-11-07,53,86.0,,0.86,45.58
2010-11-08,81,86.0,,0.86,69.66
2010-11-09,66,86.0,,0.86,56.76
2010-11-10,87,86.0,,0.86,74.82
2010-11-11,70,86.0,,0.86,60.199999999999996
2010-11-12,78,86.0,,0.86,67.08
2010-11-13,45,86.0,,0.86,38.7
2010-11-14,50,86.0,,0.86,43.0
2010-11-15,84,86.0,,0.86,72.24
2010-11-16,89,86.0,,0.86,76.53999999999999
2010-11-17,79,86.0,,0.86,67.94
2010-11-18,77,86.0,,0.86,66.22
2010-11-19,61,86.0,,0.86,52.46
2010-11-20,44,86.0,,0.86,37.839999999999996
2010-11-21,45,86.0,,0.86,38.7
2010-11-22,72,86.0,,0.86,61.92
2010-11-23,62,86.0,,0.86,53.32
2010-11-24,55,86.0,,0.86,47.3
2010-11-25,40,86.0,,0.86,34.4
2010-11-26,38,86.0,,0.86,32.68
2010-11-27,39,86.0,,0.86,33.54
2010-11-28,41,86.0,,0.86,35.26
2010-11-29,77,86.0,,0.86,66.22
2010-11-30,72,86.0,,0.86,61.92
2010-12-01,95,77.0,False,0.77,73.15
2010-12-02,88,77.0,,0.77,67.76
2010-12-03,93,77.0,,0.77,71.61
2010-12-04,49,77.0,,0.77,37.730000000000004
2010-12-05,58,77.0,,0.77,44.660000000000004
2010-12-06,100,77.0,,0.77,77.0
2010-12-07,86,77.0,,0.77,66.22
2010-12-08,86,77.0,,0.77,66.22
2010-12-09,90,77.0,,0.77,69.3
2010-12-10,61,77.0,,0.77,46.97
2010-12-11,53,77.0,,0.77,40.81
2010-12-12,57,77.0,,0.77,43.89
2010-12-13,73,77.0,,0.77,56.21
2010-12-14,67,77.0,,0.77,51.59
2010-12-15,80,77.0,,0.77,61.6
2010-12-16,88,77.0,,0.77,67.76
2010-12-17,60,77.0,,0.77,46.2
2010-12-18,35,77.0,,0.77,26.95
2010-12-19,37,77.0,,0.77,28.490000000000002
2010-12-20,45,77.0,,0.77,34.65
2010-12-21,45,77.0,,0.77,34.65
2010-12-22,31,77.0,,0.77,23.87
2010-12-23,37,77.0,,0.77,28.490000000000002
2010-12-24,27,77.0,,0.77,20.79
2010-12-25,26,77.0,,0.77,20.02
2010-12-26,42,77.0,,0.77,32.34
2010-12-27,30,77.0,,0.77,23.1
2010-12-28,33,77.0,,0.77,25.41
2010-12-29,44,77.0,,0.77,33.88
2010-12-30,35,77.0,,0.77,26.95
2010-12-31,25,77.0,,0.77,19.25
2011-01-01,31,85.0,False,0.85,26.349999999999998
2011-01-02,45,85.0,,0.85,38.25
2011-01-03,66,85.0,,0.85,56.1
2011-01-04,66,85.0,,0.85,56.1
2011-01-05,79,85.0,,0.85,67.14999999999999
2011-01-06,81,85.0,,0.85,68.85
2011-01-07,74,85.0,,0.85,62.9
2011-01-08,37,85.0,,0.85,31.45
2011-01-09,56,85.0,,0.85,47.6
2011-01-10,65,85.0,,0.85,55.25
2011-01-11,80,85.0,,0.85,68.0
2011-01-12,61,85.0,,0.85,51.85
2011-01-13,74,85.0,,0.85,62.9
2011-01-14,79,85.0,,0.85,67.14999999999999
2011-01-15,44,85.0,,0.85,37.4
2011-01-16,53,85.0,,0.85,45.05
2011-01-17,55,85.0,,0.85,46.75
2011-01-18,95,85.0,,0.85,80.75
2011-01-19,90,85.0,,0.85,76.5
2011-01-20,82,85.0,,0.85,69.7
2011-01-21,56,85.0,,0.85,47.6
2011-01-22,46,85.0,,0.85,39.1
2011-01-23,58,85.0,,0.85,49.3
2011-01-24,83,85.0,,0.85,70.55
2011-01-25,84,85.0,,0.85,71.39999999999999
2011-01-26,88,85.0,,0.85,74.8
2011-01-27,98,85.0,,0.85,83.3
2011-01-28,68,85.0,,0.85,57.8
2011-01-29,60,85.0,,0.85,51.0
2011-01-30,70,85.0,,0.85,59.5
2011-01-31,100,85.0,,0.85,85.0
2011-02-01,71,88.0,False,0.88,62.48
2011-02-02,64,88.0,,0.88,56.32
2011-02-03,61,88.0,,0.88,53.68
2011-02-04,79,88.0,,0.88,69.52
2011-02-05,52,88.0,,0.88,45.76
2011-02-06,67,88.0,,0.88,58.96
2011-02-07,77,88.0,,0.88,67.76
2011-02-08,100,88.0,,0.88,88.0
2011-02-09,73,88.0,,0.88,64.24
2011-02-10,82,88.0,,0.88,72.16
2011-02-11,70,88.0,,0.88,61.6
2011-02-12,41,88.0,,0.88,36.08
2011-02-13,70,88.0,,0.88,61.6
2011-02-14,80,88.0,,0.88,70.4
2011-02-15,94,88.0,,0.88,82.72
2011-02-16,90,88.0,,0.88,79.2
2011-02-17,98,88.0,,0.88,86.24
2011-02-18,81,88.0,,0.88,71.28
2011-02-19,44,88.0,,0.88,38.72
2011-02-20,57,88.0,,0.88,50.160000000000004
2011-02-21,79,88.0,,0.88,69.52
2011-02-22,85,88.0,,0.88,74.8
2011-02-23,83,88.0,,0.88,73.04
2011-02-24,84,88.0,,0.88,73.92
2011-02-25,60,88.0,,0.88,52.8
2011-02-26,47,88.0,,0.88,41.36
2011-02-27,56,88.0,,0.88,49.28
2011-02-28,88,88.0,,0.88,77.44
2011-03-01,100,81.0,False,0.81,81.0
2011-03-02,88,81.0,,0.81,71.28
2011-03-03,88,81.0,,0.81,71.28
2011-03-04,77,81.0,,0.81,62.370000000000005
2011-03-05,47,81.0,,0.81,38.07
2011-03-06,62,81.0,,0.81,50.220000000000006
2011-03-07,96,81.0,,0.81,77.76
2011-03-08,65,81.0,,0.81,52.650000000000006
2011-03-09,90,81.0,,0.81,72.9
2011-03-10,87,81.0,,0.81,70.47
2011-03-11,77,81.0,,0.81,62.370000000000005
2011-03-12,35,81.0,,0.81,28.35
2011-03-13,53,81.0,,0.81,42.93
2011-03-14,68,81.0,,0.81,55.080000000000005
2011-03-15,72,81.0,,0.81,58.32000000000001
2011-03-16,66,81.0,,0.81,53.46
2011-03-17,70,81.0,,0.81,56.7
2011-03-18,51,81.0,,0.81,41.31
2011-03-19,58,81.0,,0.81,46.980000000000004
2011-03-20,39,81.0,,0.81,31.590000000000003
2011-03-21,72,81.0,,0.81,58.32000000000001
2011-03-22,92,81.0,,0.81,74.52000000000001
2011-03-23,88,81.0,,0.81,71.28
2011-03-24,70,81.0,,0.81,56.7
2011-03-25,81,81.0,,0.81,65.61
2011-03-26,46,81.0,,0.81,37.260000000000005
2011-03-27,57,81.0,,0.81,46.17
2011-03-28,96,81.0,,0.81,77.76
2011-03-29,81,81.0,,0.81,65.61
2011-03-30,82,81.0,,0.81,66.42
2011-03-31,84,81.0,,0.81,68.04
2011-04-01,72,85.0,False,0.85,61.199999999999996
2011-04-02,36,85.0,,0.85,30.599999999999998
2011-04-03,50,85.0,,0.85,42.5
2011-04-04,91,85.0,,0.85,77.35
2011-04-05,88,85.0,,0.85,74.8
2011-04-06,100,85.0,,0.85,85.0
2011-04-07,76,85.0,,0.85,64.6
2011-04-08,67,85.0,,0.85,56.949999999999996
2011-04-09,48,85.0,,0.85,40.8
2011-04-10,57,85.0,,0.85,48.449999999999996
2011-04-11,71,85.0,,0.85,60.35
2011-04-12,83,85.0,,0.85,70.55
2011-04-13,88,85.0,,0.85,74.8
2011-04-14,84,85.0,,0.85,71.39999999999999
2011-04-15,59,85.0,,0.85,50.15
2011-04-16,50,85.0,,0.85,42.5
2011-04-17,56,85.0,,0.85,47.6
2011-04-18,78,85.0,,0.85,66.3
2011-04-19,83,85.0,,0.85,70.55
2011-04-20,75,85.0,,0.85,63.75
2011-04-21,80,85.0,,0.85,68.0
2011-04-22,50,85.0,,0.85,42.5
2011-04-23,45,85.0,,0.85,38.25
2011-04-24,59,85.0,,0.85,50.15
2011-04-25,81,85.0,,0.85,68.85
2011-04-26,92,85.0,,0.85,78.2
2011-04-27,86,85.0,,0.85,73.1
2011-04-28,93,85.0,,0.85,79.05
2011-04-29,67,85.0,,0.85,56.949999999999996
2011-04-30,63,85.0,,0.85,53.55
2011-05-01,61,80.0,False,0.8,48.800000000000004
2011-05-02,93,80.0,,0.8,74.4
2011-05-03,95,80.0,,0.8,76.0
2011-05-04,96,80.0,,0.8,76.80000000000001
2011-05-05,83,80.0,,0.8,66.4
2011-05-06,72,80.0,,0.8,57.6
2011-05-07,60,80.0,,0.8,48.0
2011-05-08,53,80.0,,0.8,42.400000000000006
2011-05-09,100,80.0,,0.8,80.0
2011-05-10,91,80.0,,0.8,72.8
2011-05-11,99,80.0,,0.8,79.2
2011-05-12,98,80.0,,0.8,78.4
2011-05-13,70,80.0,,0.8,56.0
2011-05-14,45,80.0,,0.8,36.0
2011-05-15,46,80.0,,0.8,36.800000000000004
2011-05-16,90,80.0,,0.8,72.0
2011-05-17,76,80.0,,0.8,60.800000000000004
2011-05-18,82,80.0,,0.8,65.60000000000001
2011-05-19,84,80.0,,0.8,67.2
2011-05-20,64,80.0,,0.8,51.2
2011-05-21,47,80.0,,0.8,37.6
2011-05-22,48,80.0,,0.8,38.400000000000006
2011-05-23,70,80.0,,0.8,56.0
2011-05-24,73,80.0,,0.8,58.400000000000006
2011-05-25,61,80.0,,0.8,48.800000000000004
2011-05-26,70,80.0,,0.8,56.0
2011-05-27,57,80.0,,0.8,45.6
2011-05-28,41,80.0,,0.8,32.800000000000004
2011-05-29,37,80.0,,0.8,29.6
2011-05-30,38,80.0,,0.8,30.400000000000002
2011-05-31,69,80.0,,0.8,55.2
2011-06-01,89,61.0,False,0.61,54.29
2011-06-02,100,61.0,,0.61,61.0
2011-06-03,86,61.0,,0.61,52.46
2011-06-04,61,61.0,,0.61,37.21
2011-06-05,63,61.0,,0.61,38.43
2011-06-06,85,61.0,,0.61,51.85
2011-06-07,100,61.0,,0.61,61.0
2011-06-08,91,61.0,,0.61,55.51
2011-06-09,83,61.0,,0.61,50.629999999999995
2011-06-10,81,61.0,,0.61,49.41
2011-06-11,56,61.0,,0.61,34.16
2011-06-12,60,61.0,,0.61,36.6
2011-06-13,83,61.0,,0.61,50.629999999999995
2011-06-14,87,61.0,,0.61,53.07
2011-06-15,68,61.0,,0.61,41.48
2011-06-16,80,61.0,,0.61,48.8
2011-06-17,66,61.0,,0.61,40.26
2011-06-18,53,61.0,,0.61,32.33
2011-06-19,46,61.0,,0.61,28.06
2011-06-20,69,61.0,,0.61,42.089999999999996
2011-06-21,73,61.0,,0.61,44.53
2011-06-22,59,61.0,,0.61,35.99
2011-06-23,84,61.0,,0.61,51.24
2011-06-24,45,61.0,,0.61,27.45
2011-06-25,59,61.0,,0.61,35.99
2011-06-26,61,61.0,,0.61,37.21
2011-06-27,74,61.0,,0.61,45.14
2011-06-28,87,61.0,,0.61,53.07
2011-06-29,72,61.0,,0.61,43.92
2011-06-30,64,61.0,,0.61,39.04
2011-07-01,55,57.0,False,0.57,31.349999999999998
2011-07-02,63,57.0,,0.57,35.91
2011-07-03,63,57.0,,0.57,35.91
2011-07-04,63,57.0,,0.57,35.91
2011-07-05,92,57.0,,0.57,52.44
2011-07-06,83,57.0,,0.57,47.309999999999995
2011-07-07,82,57.0,,0.57,46.739999999999995
2011-07-08,85,57.0,,0.57,48.449999999999996
2011-07-09,77,57.0,,0.57,43.88999999999999
2011-07-10,70,57.0,,0.57,39.9
2011-07-11,100,57.0,,0.57,56.99999999999999
2011-07-12,95,57.0,,0.57,54.15
2011-07-13,66,57.0,,0.57,37.62
2011-07-14,86,57.0,,0.57,49.019999999999996
2011-07-15,67,57.0,,0.57,38.19
2011-07-16,53,57.0,,0.57,30.209999999999997
2011-07-17,79,57.0,,0.57,45.029999999999994
2011-07-18,81,57.0,,0.57,46.169999999999995
2011-07-19,84,57.0,,0.57,47.879999999999995
2011-07-20,93,57.0,,0.57,53.01
2011-07-21,96,57.0,,0.57,54.72
2011-07-22,73,57.0,,0.57,41.61
2011-07-23,61,57.0,,0.57,34.769999999999996
2011-07-24,65,57.0,,0.57,37.05
2011-07-25,88,57.0,,0.57,50.16
2011-07-26,86,57.0,,0.57,49.019999999999996
2011-07-27,81,57.0,,0.57,46.169999999999995
2011-07-28,86,57.0,,0.57,49.019999999999996
2011-07-29,91,57.0,,0.57,51.87
2011-07-30,77,57.0,,0.57,43.88999999999999
2011-07-31,77,57.0,,0.57,43.88999999999999
2011-08-01,70,73.0,False,0.73,51.1
2011-08-02,61,73.0,,0.73,44.53
2011-08-03,63,73.0,,0.73,45.99
2011-08-04,81,73.0,,0.73,59.129999999999995
2011-08-05,58,73.0,,0.73,42.339999999999996
2011-08-06,51,73.0,,0.73,37.23
2011-08-07,62,73.0,,0.73,45.26
2011-08-08,81,73.0,,0.73,59.129999999999995
2011-08-09,88,73.0,,0.73,64.24
2011-08-10,65,73.0,,0.73,47.449999999999996
2011-08-11,61,73.0,,0.73,44.53
2011-08-12,56,73.0,,0.73,40.879999999999995
2011-08-13,44,73.0,,0.73,32.12
2011-08-14,47,73.0,,0.73,34.31
2011-08-15,62,73.0,,0.73,45.26
2011-08-16,69,73.0,,0.73,50.37
2011-08-17,67,73.0,,0.73,48.91
2011-08-18,62,73.0,,0.73,45.26
2011-08-19,63,73.0,,0.73,45.99
2011-08-20,65,73.0,,0.73,47.449999999999996
2011-08-21,48,73.0,,0.73,35.04
2011-08-22,79,73.0,,0.73,57.67
2011-08-23,61,73.0,,0.73,44.53
2011-08-24,100,73.0,,0.73,73.0
2011-08-25,65,73.0,,0.73,47.449999999999996
2011-08-26,85,73.0,,0.73,62.05
2011-08-27,54,73.0,,0.73,39.42
2011-08-28,56,73.0,,0.73,40.879999999999995
2011-08-29,72,73.0,,0.73,52.56
2011-08-30,93,73.0,,0.73,67.89
2011-08-31,94,73.0,,0.73,68.62
