date,stocks_unscaled,stocks_monthly,isPartial,scale,stocks
2018-12-04,71,32.0,,0.32,22.72
2018-12-05,57,32.0,,0.32,18.240000000000002
2018-12-06,70,32.0,,0.32,22.400000000000002
2018-12-07,69,32.0,,0.32,22.080000000000002
2018-12-08,38,32.0,,0.32,12.16
2018-12-09,38,32.0,,0.32,12.16
2018-12-10,66,32.0,,0.32,21.12
2018-12-11,61,32.0,,0.32,19.52
2018-12-12,62,32.0,,0.32,19.84
2018-12-13,60,32.0,,0.32,19.2
2018-12-14,60,32.0,,0.32,19.2
2018-12-15,39,32.0,,0.32,12.48
2018-12-16,33,32.0,,0.32,10.56
2018-12-17,65,32.0,,0.32,20.8
2018-12-18,95,32.0,,0.32,30.400000000000002
2018-12-19,100,32.0,,0.32,32.0
2018-12-20,86,32.0,,0.32,27.52
2018-12-21,86,32.0,,0.32,27.52
2018-12-22,55,32.0,,0.32,17.6
2018-12-23,42,32.0,,0.32,13.44
2018-12-24,75,32.0,,0.32,24.0
2018-12-25,57,32.0,,0.32,18.240000000000002
2018-12-26,85,32.0,,0.32,27.2
2018-12-27,87,32.0,,0.32,27.84
2018-12-28,77,32.0,,0.32,24.64
2018-12-29,53,32.0,,0.32,16.96
2018-12-30,40,32.0,,0.32,12.8
2018-12-31,64,32.0,,0.32,20.48
2019-01-01,50,31.0,False,0.31,15.5
2019-01-02,84,31.0,,0.31,26.04
2019-01-03,98,31.0,,0.31,30.38
2019-01-04,100,31.0,,0.31,31.0
2019-01-05,52,31.0,,0.31,16.12
2019-01-06,61,31.0,,0.31,18.91
2019-01-07,71,31.0,,0.31,22.01
2019-01-08,85,31.0,,0.31,26.35
2019-01-09,89,31.0,,0.31,27.59
2019-01-10,82,31.0,,0.31,25.419999999999998
2019-01-11,97,31.0,,0.31,30.07
2019-01-12,63,31.0,,0.31,19.53
2019-01-13,53,31.0,,0.31,16.43
2019-01-14,72,31.0,,0.31,22.32
2019-01-15,79,31.0,,0.31,24.49
2019-01-16,79,31.0,,0.31,24.49
2019-01-17,78,31.0,,0.31,24.18
2019-01-18,81,31.0,,0.31,25.11
2019-01-19,56,31.0,,0.31,17.36
2019-01-20,52,31.0,,0.31,16.12
2019-01-21,51,31.0,,0.31,15.81
2019-01-22,71,31.0,,0.31,22.01
2019-01-23,72,31.0,,0.31,22.32
2019-01-24,90,31.0,,0.31,27.9
2019-01-25,74,31.0,,0.31,22.94
2019-01-26,60,31.0,,0.31,18.6
2019-01-27,54,31.0,,0.31,16.74
2019-01-28,81,31.0,,0.31,25.11
2019-01-29,75,31.0,,0.31,23.25
2019-01-30,82,31.0,,0.31,25.419999999999998
2019-01-31,85,31.0,,0.31,26.35
2019-02-01,100,30.0,False,0.3,30.0
2019-02-02,65,30.0,,0.3,19.5
2019-02-03,59,30.0,,0.3,17.7
2019-02-04,92,30.0,,0.3,27.599999999999998
2019-02-05,98,30.0,,0.3,29.4
2019-02-06,93,30.0,,0.3,27.9
2019-02-07,96,30.0,,0.3,28.799999999999997
2019-02-08,91,30.0,,0.3,27.3
2019-02-09,72,30.0,,0.3,21.599999999999998
2019-02-10,58,30.0,,0.3,17.4
2019-02-11,84,30.0,,0.3,25.2
2019-02-12,91,30.0,,0.3,27.3
2019-02-13,93,30.0,,0.3,27.9
2019-02-14,90,30.0,,0.3,27.0
2019-02-15,90,30.0,,0.3,27.0
2019-02-16,58,30.0,,0.3,17.4
2019-02-17,56,30.0,,0.3,16.8
2019-02-18,61,30.0,,0.3,18.3
2019-02-19,77,30.0,,0.3,23.099999999999998
2019-02-20,81,30.0,,0.3,24.3
2019-02-21,85,30.0,,0.3,25.5
2019-02-22,86,30.0,,0.3,25.8
2019-02-23,61,30.0,,0.3,18.3
2019-02-24,60,30.0,,0.3,18.0
2019-02-25,92,30.0,,0.3,27.599999999999998
2019-02-26,92,30.0,,0.3,27.599999999999998
2019-02-27,88,30.0,,0.3,26.4
2019-02-28,93,30.0,,0.3,27.9
2019-03-01,86,29.0,False,0.29,24.939999999999998
2019-03-02,55,29.0,,0.29,15.95
2019-03-03,56,29.0,,0.29,16.24
2019-03-04,83,29.0,,0.29,24.069999999999997
2019-03-05,85,29.0,,0.29,24.65
2019-03-06,88,29.0,,0.29,25.52
2019-03-07,89,29.0,,0.29,25.81
2019-03-08,78,29.0,,0.29,22.619999999999997
2019-03-09,48,29.0,,0.29,13.919999999999998
2019-03-10,48,29.0,,0.29,13.919999999999998
2019-03-11,82,29.0,,0.29,23.779999999999998
2019-03-12,91,29.0,,0.29,26.389999999999997
2019-03-13,84,29.0,,0.29,24.36
2019-03-14,88,29.0,,0.29,25.52
2019-03-15,80,29.0,,0.29,23.2
2019-03-16,60,29.0,,0.29,17.4
2019-03-17,54,29.0,,0.29,15.659999999999998
2019-03-18,84,29.0,,0.29,24.36
2019-03-19,92,29.0,,0.29,26.68
2019-03-20,87,29.0,,0.29,25.229999999999997
2019-03-21,93,29.0,,0.29,26.97
2019-03-22,93,29.0,,0.29,26.97
2019-03-23,52,29.0,,0.29,15.079999999999998
2019-03-24,51,29.0,,0.29,14.79
2019-03-25,90,29.0,,0.29,26.099999999999998
2019-03-26,99,29.0,,0.29,28.709999999999997
2019-03-27,100,29.0,,0.29,28.999999999999996
2019-03-28,84,29.0,,0.29,24.36
2019-03-29,88,29.0,,0.29,25.52
2019-03-30,59,29.0,,0.29,17.11
2019-03-31,51,29.0,,0.29,14.79
2019-04-01,93,29.0,False,0.29,26.97
2019-04-02,94,29.0,,0.29,27.259999999999998
2019-04-03,89,29.0,,0.29,25.81
2019-04-04,96,29.0,,0.29,27.839999999999996
2019-04-05,88,29.0,,0.29,25.52
2019-04-06,57,29.0,,0.29,16.529999999999998
2019-04-07,65,29.0,,0.29,18.849999999999998
2019-04-08,82,29.0,,0.29,23.779999999999998
2019-04-09,87,29.0,,0.29,25.229999999999997
2019-04-10,87,29.0,,0.29,25.229999999999997
2019-04-11,89,29.0,,0.29,25.81
2019-04-12,90,29.0,,0.29,26.099999999999998
2019-04-13,56,29.0,,0.29,16.24
2019-04-14,52,29.0,,0.29,15.079999999999998
2019-04-15,76,29.0,,0.29,22.04
2019-04-16,83,29.0,,0.29,24.069999999999997
2019-04-17,91,29.0,,0.29,26.389999999999997
2019-04-18,83,29.0,,0.29,24.069999999999997
2019-04-19,60,29.0,,0.29,17.4
2019-04-20,56,29.0,,0.29,16.24
2019-04-21,43,29.0,,0.29,12.469999999999999
2019-04-22,80,29.0,,0.29,23.2
2019-04-23,100,29.0,,0.29,28.999999999999996
2019-04-24,95,29.0,,0.29,27.549999999999997
2019-04-25,88,29.0,,0.29,25.52
2019-04-26,81,29.0,,0.29,23.49
2019-04-27,58,29.0,,0.29,16.82
2019-04-28,52,29.0,,0.29,15.079999999999998
2019-04-29,82,29.0,,0.29,23.779999999999998
2019-04-30,88,29.0,,0.29,25.52
2019-05-01,85,26.0,False,0.26,22.1
2019-05-02,86,26.0,,0.26,22.36
2019-05-03,84,26.0,,0.26,21.84
2019-05-04,57,26.0,,0.26,14.82
2019-05-05,59,26.0,,0.26,15.34
2019-05-06,91,26.0,,0.26,23.66
2019-05-07,86,26.0,,0.26,22.36
2019-05-08,85,26.0,,0.26,22.1
2019-05-09,83,26.0,,0.26,21.580000000000002
2019-05-10,92,26.0,,0.26,23.92
2019-05-11,53,26.0,,0.26,13.780000000000001
2019-05-12,57,26.0,,0.26,14.82
2019-05-13,100,26.0,,0.26,26.0
2019-05-14,97,26.0,,0.26,25.220000000000002
2019-05-15,88,26.0,,0.26,22.880000000000003
2019-05-16,82,26.0,,0.26,21.32
2019-05-17,78,26.0,,0.26,20.28
2019-05-18,50,26.0,,0.26,13.0
2019-05-19,47,26.0,,0.26,12.22
2019-05-20,73,26.0,,0.26,18.98
2019-05-21,79,26.0,,0.26,20.54
2019-05-22,75,26.0,,0.26,19.5
2019-05-23,82,26.0,,0.26,21.32
2019-05-24,74,26.0,,0.26,19.240000000000002
2019-05-25,43,26.0,,0.26,11.18
2019-05-26,42,26.0,,0.26,10.92
2019-05-27,40,26.0,,0.26,10.4
2019-05-28,62,26.0,,0.26,16.12
2019-05-29,73,26.0,,0.26,18.98
2019-05-30,76,26.0,,0.26,19.76
2019-05-31,69,26.0,,0.26,17.94
2019-06-01,53,25.0,False,0.25,13.25
2019-06-02,50,25.0,,0.25,12.5
2019-06-03,80,25.0,,0.25,20.0
2019-06-04,78,25.0,,0.25,19.5
2019-06-05,96,25.0,,0.25,24.0
2019-06-06,87,25.0,,0.25,21.75
2019-06-07,83,25.0,,0.25,20.75
2019-06-08,66,25.0,,0.25,16.5
2019-06-09,54,25.0,,0.25,13.5
2019-06-10,91,25.0,,0.25,22.75
2019-06-11,98,25.0,,0.25,24.5
2019-06-12,82,25.0,,0.25,20.5
2019-06-13,82,25.0,,0.25,20.5
2019-06-14,79,25.0,,0.25,19.75
2019-06-15,59,25.0,,0.25,14.75
2019-06-16,55,25.0,,0.25,13.75
2019-06-17,83,25.0,,0.25,20.75
2019-06-18,98,25.0,,0.25,24.5
2019-06-19,88,25.0,,0.25,22.0
2019-06-20,100,25.0,,0.25,25.0
2019-06-21,88,25.0,,0.25,22.0
2019-06-22,55,25.0,,0.25,13.75
2019-06-23,50,25.0,,0.25,12.5
2019-06-24,81,25.0,,0.25,20.25
2019-06-25,89,25.0,,0.25,22.25
2019-06-26,81,25.0,,0.25,20.25
2019-06-27,75,25.0,,0.25,18.75
2019-06-28,79,25.0,,0.25,19.75
2019-06-29,58,25.0,,0.25,14.5
2019-06-30,64,25.0,,0.25,16.0
2019-07-01,86,25.0,False,0.25,21.5
2019-07-02,74,25.0,,0.25,18.5
2019-07-03,81,25.0,,0.25,20.25
2019-07-04,52,25.0,,0.25,13.0
2019-07-05,69,25.0,,0.25,17.25
2019-07-06,55,25.0,,0.25,13.75
2019-07-07,47,25.0,,0.25,11.75
2019-07-08,83,25.0,,0.25,20.75
2019-07-09,74,25.0,,0.25,18.5
2019-07-10,90,25.0,,0.25,22.5
2019-07-11,95,25.0,,0.25,23.75
2019-07-12,89,25.0,,0.25,22.25
2019-07-13,63,25.0,,0.25,15.75
2019-07-14,62,25.0,,0.25,15.5
2019-07-15,70,25.0,,0.25,17.5
2019-07-16,70,25.0,,0.25,17.5
2019-07-17,76,25.0,,0.25,19.0
2019-07-18,82,25.0,,0.25,20.5
2019-07-19,80,25.0,,0.25,20.0
2019-07-20,48,25.0,,0.25,12.0
2019-07-21,50,25.0,,0.25,12.5
2019-07-22,79,25.0,,0.25,19.75
2019-07-23,87,25.0,,0.25,21.75
2019-07-24,88,25.0,,0.25,22.0
2019-07-25,75,25.0,,0.25,18.75
2019-07-26,78,25.0,,0.25,19.5
2019-07-27,56,25.0,,0.25,14.0
2019-07-28,59,25.0,,0.25,14.75
2019-07-29,78,25.0,,0.25,19.5
2019-07-30,79,25.0,,0.25,19.75
2019-07-31,100,25.0,,0.25,25.0
2019-08-01,69,26.0,False,0.26,17.94
2019-08-02,72,26.0,,0.26,18.72
2019-08-03,44,26.0,,0.26,11.440000000000001
2019-08-04,40,26.0,,0.26,10.4
2019-08-05,91,26.0,,0.26,23.66
2019-08-06,93,26.0,,0.26,24.18
2019-08-07,77,26.0,,0.26,20.02
2019-08-08,70,26.0,,0.26,18.2
2019-08-09,69,26.0,,0.26,17.94
2019-08-10,43,26.0,,0.26,11.18
2019-08-11,44,26.0,,0.26,11.440000000000001
2019-08-12,67,26.0,,0.26,17.42
2019-08-13,76,26.0,,0.26,19.76
2019-08-14,100,26.0,,0.26,26.0
2019-08-15,95,26.0,,0.26,24.7
2019-08-16,69,26.0,,0.26,17.94
2019-08-17,46,26.0,,0.26,11.96
2019-08-18,43,26.0,,0.26,11.18
2019-08-19,66,26.0,,0.26,17.16
2019-08-20,72,26.0,,0.26,18.72
2019-08-21,71,26.0,,0.26,18.46
2019-08-22,66,26.0,,0.26,17.16
2019-08-23,72,26.0,,0.26,18.72
2019-08-24,50,26.0,,0.26,13.0
2019-08-25,43,26.0,,0.26,11.18
2019-08-26,60,26.0,,0.26,15.600000000000001
2019-08-27,73,26.0,,0.26,18.98
2019-08-28,69,26.0,,0.26,17.94
2019-08-29,62,26.0,,0.26,16.12
2019-08-30,61,26.0,,0.26,15.860000000000001
2019-08-31,35,26.0,,0.26,9.1
2019-09-01,43,23.0,False,0.23,9.89
2019-09-02,44,23.0,,0.23,10.120000000000001
2019-09-03,72,23.0,,0.23,16.560000000000002
2019-09-04,93,23.0,,0.23,21.39
2019-09-05,89,23.0,,0.23,20.470000000000002
2019-09-06,81,23.0,,0.23,18.630000000000003
2019-09-07,53,23.0,,0.23,12.190000000000001
2019-09-08,58,23.0,,0.23,13.34
2019-09-09,83,23.0,,0.23,19.09
2019-09-10,100,23.0,,0.23,23.0
2019-09-11,100,23.0,,0.23,23.0
2019-09-12,98,23.0,,0.23,22.540000000000003
2019-09-13,85,23.0,,0.23,19.55
2019-09-14,53,23.0,,0.23,12.190000000000001
2019-09-15,48,23.0,,0.23,11.040000000000001
2019-09-16,95,23.0,,0.23,21.85
2019-09-17,95,23.0,,0.23,21.85
2019-09-18,82,23.0,,0.23,18.86
2019-09-19,80,23.0,,0.23,18.400000000000002
2019-09-20,86,23.0,,0.23,19.78
2019-09-21,59,23.0,,0.23,13.57
2019-09-22,57,23.0,,0.23,13.110000000000001
2019-09-23,79,23.0,,0.23,18.17
2019-09-24,93,23.0,,0.23,21.39
2019-09-25,77,23.0,,0.23,17.71
2019-09-26,83,23.0,,0.23,19.09
2019-09-27,75,23.0,,0.23,17.25
2019-09-28,54,23.0,,0.23,12.42
2019-09-29,58,23.0,,0.23,13.34
2019-09-30,82,23.0,,0.23,18.86
2019-10-01,90,24.0,False,0.24,21.599999999999998
2019-10-02,97,24.0,,0.24,23.279999999999998
2019-10-03,97,24.0,,0.24,23.279999999999998
2019-10-04,85,24.0,,0.24,20.4
2019-10-05,56,24.0,,0.24,13.44
2019-10-06,55,24.0,,0.24,13.2
2019-10-07,84,24.0,,0.24,20.16
2019-10-08,80,24.0,,0.24,19.2
2019-10-09,88,24.0,,0.24,21.119999999999997
2019-10-10,86,24.0,,0.24,20.64
2019-10-11,90,24.0,,0.24,21.599999999999998
2019-10-12,53,24.0,,0.24,12.719999999999999
2019-10-13,47,24.0,,0.24,11.28
2019-10-14,77,24.0,,0.24,18.48
2019-10-15,91,24.0,,0.24,21.84
2019-10-16,92,24.0,,0.24,22.08
2019-10-17,87,24.0,,0.24,20.88
2019-10-18,81,24.0,,0.24,19.439999999999998
2019-10-19,60,24.0,,0.24,14.399999999999999
2019-10-20,54,24.0,,0.24,12.959999999999999
2019-10-21,83,24.0,,0.24,19.919999999999998
2019-10-22,92,24.0,,0.24,22.08
2019-10-23,86,24.0,,0.24,20.64
2019-10-24,96,24.0,,0.24,23.04
2019-10-25,87,24.0,,0.24,20.88
2019-10-26,67,24.0,,0.24,16.08
2019-10-27,53,24.0,,0.24,12.719999999999999
2019-10-28,87,24.0,,0.24,20.88
2019-10-29,100,24.0,,0.24,24.0
2019-10-30,90,24.0,,0.24,21.599999999999998
2019-10-31,91,24.0,,0.24,21.84
2019-11-01,79,26.0,False,0.26,20.54
2019-11-02,58,26.0,,0.26,15.08
2019-11-03,60,26.0,,0.26,15.600000000000001
2019-11-04,93,26.0,,0.26,24.18
2019-11-05,97,26.0,,0.26,25.220000000000002
2019-11-06,92,26.0,,0.26,23.92
2019-11-07,98,26.0,,0.26,25.48
2019-11-08,84,26.0,,0.26,21.84
2019-11-09,64,26.0,,0.26,16.64
2019-11-10,50,26.0,,0.26,13.0
2019-11-11,85,26.0,,0.26,22.1
2019-11-12,85,26.0,,0.26,22.1
2019-11-13,88,26.0,,0.26,22.880000000000003
2019-11-14,91,26.0,,0.26,23.66
2019-11-15,85,26.0,,0.26,22.1
2019-11-16,60,26.0,,0.26,15.600000000000001
2019-11-17,58,26.0,,0.26,15.08
2019-11-18,94,26.0,,0.26,24.44
2019-11-19,95,26.0,,0.26,24.7
2019-11-20,94,26.0,,0.26,24.44
2019-11-21,100,26.0,,0.26,26.0
2019-11-22,93,26.0,,0.26,24.18
2019-11-23,60,26.0,,0.26,15.600000000000001
2019-11-24,50,26.0,,0.26,13.0
2019-11-25,80,26.0,,0.26,20.8
2019-11-26,85,26.0,,0.26,22.1
2019-11-27,82,26.0,,0.26,21.32
2019-11-28,56,26.0,,0.26,14.56
2019-11-29,63,26.0,,0.26,16.38
2019-11-30,58,26.0,,0.26,15.08
2019-12-01,47,27.0,False,0.27,12.690000000000001
2019-12-02,68,27.0,,0.27,18.36
2019-12-03,80,27.0,,0.27,21.6
2019-12-04,84,27.0,,0.27,22.68
2019-12-05,88,27.0,,0.27,23.76
2019-12-06,83,27.0,,0.27,22.41
2019-12-07,50,27.0,,0.27,13.5
2019-12-08,48,27.0,,0.27,12.96
2019-12-09,73,27.0,,0.27,19.71
2019-12-10,79,27.0,,0.27,21.330000000000002
2019-12-11,82,27.0,,0.27,22.14
2019-12-12,76,27.0,,0.27,20.520000000000003
2019-12-13,84,27.0,,0.27,22.68
2019-12-14,55,27.0,,0.27,14.850000000000001
2019-12-15,57,27.0,,0.27,15.39
2019-12-16,75,27.0,,0.27,20.25
2019-12-17,90,27.0,,0.27,24.3
2019-12-18,93,27.0,,0.27,25.110000000000003
2019-12-19,79,27.0,,0.27,21.330000000000002
2019-12-20,83,27.0,,0.27,22.41
2019-12-21,56,27.0,,0.27,15.120000000000001
2019-12-22,45,27.0,,0.27,12.15
2019-12-23,75,27.0,,0.27,20.25
2019-12-24,78,27.0,,0.27,21.060000000000002
2019-12-25,53,27.0,,0.27,14.31
2019-12-26,82,27.0,,0.27,22.14
2019-12-27,100,27.0,,0.27,27.0
2019-12-28,69,27.0,,0.27,18.630000000000003
2019-12-29,68,27.0,,0.27,18.36
2019-12-30,88,27.0,,0.27,23.76
2019-12-31,91,27.0,,0.27,24.57
2020-01-01,51,35.0,False,0.35,17.849999999999998
2020-01-02,97,35.0,,0.35,33.949999999999996
2020-01-03,100,35.0,,0.35,35.0
2020-01-04,70,35.0,,0.35,24.5
2020-01-05,60,35.0,,0.35,21.0
2020-01-06,87,35.0,,0.35,30.45
2020-01-07,96,35.0,,0.35,33.599999999999994
2020-01-08,96,35.0,,0.35,33.599999999999994
2020-01-09,95,35.0,,0.35,33.25
2020-01-10,99,35.0,,0.35,34.65
2020-01-11,59,35.0,,0.35,20.65
2020-01-12,51,35.0,,0.35,17.849999999999998
2020-01-13,97,35.0,,0.35,33.949999999999996
2020-01-14,96,35.0,,0.35,33.599999999999994
2020-01-15,91,35.0,,0.35,31.849999999999998
2020-01-16,98,35.0,,0.35,34.3
2020-01-17,95,35.0,,0.35,33.25
2020-01-18,60,35.0,,0.35,21.0
2020-01-19,59,35.0,,0.35,20.65
2020-01-20,65,35.0,,0.35,22.75
2020-01-21,82,35.0,,0.35,28.7
2020-01-22,87,35.0,,0.35,30.45
2020-01-23,82,35.0,,0.35,28.7
2020-01-24,89,35.0,,0.35,31.15
2020-01-25,53,35.0,,0.35,18.549999999999997
2020-01-26,53,35.0,,0.35,18.549999999999997
2020-01-27,75,35.0,,0.35,26.25
2020-01-28,84,35.0,,0.35,29.4
2020-01-29,93,35.0,,0.35,32.55
2020-01-30,100,35.0,,0.35,35.0
2020-01-31,99,35.0,,0.35,34.65
2020-02-01,25,46.0,False,0.46,11.5
2020-02-02,23,46.0,,0.46,10.58
2020-02-03,34,46.0,,0.46,15.64
2020-02-04,48,46.0,,0.46,22.080000000000002
2020-02-05,46,46.0,,0.46,21.16
2020-02-06,42,46.0,,0.46,19.32
2020-02-07,39,46.0,,0.46,17.94
2020-02-08,25,46.0,,0.46,11.5
2020-02-09,23,46.0,,0.46,10.58
2020-02-10,39,46.0,,0.46,17.94
2020-02-11,41,46.0,,0.46,18.86
2020-02-12,41,46.0,,0.46,18.86
2020-02-13,39,46.0,,0.46,17.94
2020-02-14,40,46.0,,0.46,18.400000000000002
2020-02-15,26,46.0,,0.46,11.96
2020-02-16,24,46.0,,0.46,11.040000000000001
2020-02-17,28,46.0,,0.46,12.88
2020-02-18,35,46.0,,0.46,16.1
2020-02-19,42,46.0,,0.46,19.32
2020-02-20,44,46.0,,0.46,20.240000000000002
2020-02-21,39,46.0,,0.46,17.94
2020-02-22,27,46.0,,0.46,12.42
2020-02-23,24,46.0,,0.46,11.040000000000001
2020-02-24,55,46.0,,0.46,25.3
2020-02-25,58,46.0,,0.46,26.68
2020-02-26,57,46.0,,0.46,26.220000000000002
2020-02-27,73,46.0,,0.46,33.58
2020-02-28,100,46.0,,0.46,46.0
2020-02-29,52,46.0,,0.46,23.92
2020-03-01,25,100.0,False,1.0,25.0
2020-03-02,42,100.0,,1.0,42.0
2020-03-03,42,100.0,,1.0,42.0
2020-03-04,34,100.0,,1.0,34.0
2020-03-05,36,100.0,,1.0,36.0
2020-03-06,41,100.0,,1.0,41.0
2020-03-07,24,100.0,,1.0,24.0
2020-03-08,21,100.0,,1.0,21.0
2020-03-09,75,100.0,,1.0,75.0
2020-03-10,62,100.0,,1.0,62.0
2020-03-11,58,100.0,,1.0,58.0
2020-03-12,100,100.0,,1.0,100.0
2020-03-13,98,100.0,,1.0,98.0
2020-03-14,53,100.0,,1.0,53.0
2020-03-15,45,100.0,,1.0,45.0
2020-03-16,89,100.0,,1.0,89.0
2020-03-17,80,100.0,,1.0,80.0
2020-03-18,88,100.0,,1.0,88.0
2020-03-19,83,100.0,,1.0,83.0
2020-03-20,78,100.0,,1.0,78.0
2020-03-21,56,100.0,,1.0,56.0
2020-03-22,51,100.0,,1.0,51.0
2020-03-23,67,100.0,,1.0,67.0
2020-03-24,75,100.0,,1.0,75.0
2020-03-25,79,100.0,,1.0,79.0
2020-03-26,74,100.0,,1.0,74.0
2020-03-27,64,100.0,,1.0,64.0
2020-03-28,46,100.0,,1.0,46.0
2020-03-29,36,100.0,,1.0,36.0
2020-03-30,55,100.0,,1.0,55.0
2020-03-31,51,100.0,,1.0,51.0
2020-04-01,68,78.0,False,0.78,53.04
2020-04-02,70,78.0,,0.78,54.6
2020-04-03,64,78.0,,0.78,49.92
2020-04-04,49,78.0,,0.78,38.22
2020-04-05,41,78.0,,0.78,31.98
2020-04-06,65,78.0,,0.78,50.7
2020-04-07,71,78.0,,0.78,55.38
2020-04-08,69,78.0,,0.78,53.82
2020-04-09,79,78.0,,0.78,61.620000000000005
2020-04-10,58,78.0,,0.78,45.24
2020-04-11,44,78.0,,0.78,34.32
2020-04-12,45,78.0,,0.78,35.1
2020-04-13,65,78.0,,0.78,50.7
2020-04-14,71,78.0,,0.78,55.38
2020-04-15,73,78.0,,0.78,56.940000000000005
2020-04-16,69,78.0,,0.78,53.82
2020-04-17,70,78.0,,0.78,54.6
2020-04-18,53,78.0,,0.78,41.34
2020-04-19,45,78.0,,0.78,35.1
2020-04-20,100,78.0,,0.78,78.0
2020-04-21,92,78.0,,0.78,71.76
2020-04-22,76,78.0,,0.78,59.28
2020-04-23,71,78.0,,0.78,55.38
2020-04-24,66,78.0,,0.78,51.480000000000004
2020-04-25,42,78.0,,0.78,32.76
2020-04-26,40,78.0,,0.78,31.200000000000003
2020-04-27,62,78.0,,0.78,48.36
2020-04-28,70,78.0,,0.78,54.6
2020-04-29,80,78.0,,0.78,62.400000000000006
2020-04-30,77,78.0,,0.78,60.06
2020-05-01,93,60.0,False,0.6,55.8
2020-05-02,65,60.0,,0.6,39.0
2020-05-03,61,60.0,,0.6,36.6
2020-05-04,81,60.0,,0.6,48.6
2020-05-05,95,60.0,,0.6,57.0
2020-05-06,87,60.0,,0.6,52.199999999999996
2020-05-07,82,60.0,,0.6,49.199999999999996
2020-05-08,85,60.0,,0.6,51.0
2020-05-09,56,60.0,,0.6,33.6
2020-05-10,55,60.0,,0.6,33.0
2020-05-11,87,60.0,,0.6,52.199999999999996
2020-05-12,91,60.0,,0.6,54.6
2020-05-13,84,60.0,,0.6,50.4
2020-05-14,87,60.0,,0.6,52.199999999999996
2020-05-15,80,60.0,,0.6,48.0
2020-05-16,55,60.0,,0.6,33.0
2020-05-17,48,60.0,,0.6,28.799999999999997
2020-05-18,88,60.0,,0.6,52.8
2020-05-19,96,60.0,,0.6,57.599999999999994
2020-05-20,96,60.0,,0.6,57.599999999999994
2020-05-21,83,60.0,,0.6,49.8
2020-05-22,79,60.0,,0.6,47.4
2020-05-23,53,60.0,,0.6,31.799999999999997
2020-05-24,51,60.0,,0.6,30.599999999999998
2020-05-25,48,60.0,,0.6,28.799999999999997
2020-05-26,79,60.0,,0.6,47.4
2020-05-27,100,60.0,,0.6,60.0
2020-05-28,89,60.0,,0.6,53.4
2020-05-29,73,60.0,,0.6,43.8
2020-05-30,50,60.0,,0.6,30.0
2020-05-31,48,60.0,,0.6,28.799999999999997
2020-06-01,49,69.0,False,0.69,33.809999999999995
2020-06-02,54,69.0,,0.69,37.26
2020-06-03,62,69.0,,0.69,42.779999999999994
2020-06-04,69,69.0,,0.69,47.61
2020-06-05,88,69.0,,0.69,60.72
2020-06-06,54,69.0,,0.69,37.26
2020-06-07,49,69.0,,0.69,33.809999999999995
2020-06-08,92,69.0,,0.69,63.48
2020-06-09,100,69.0,,0.69,69.0
2020-06-10,84,69.0,,0.69,57.959999999999994
2020-06-11,82,69.0,,0.69,56.58
2020-06-12,67,69.0,,0.69,46.23
2020-06-13,41,69.0,,0.69,28.29
2020-06-14,36,69.0,,0.69,24.839999999999996
2020-06-15,56,69.0,,0.69,38.64
2020-06-16,66,69.0,,0.69,45.54
2020-06-17,62,69.0,,0.69,42.779999999999994
2020-06-18,57,69.0,,0.69,39.33
2020-06-19,53,69.0,,0.69,36.57
2020-06-20,36,69.0,,0.69,24.839999999999996
2020-06-21,30,69.0,,0.69,20.7
2020-06-22,49,69.0,,0.69,33.809999999999995
2020-06-23,54,69.0,,0.69,37.26
2020-06-24,56,69.0,,0.69,38.64
2020-06-25,51,69.0,,0.69,35.19
2020-06-26,48,69.0,,0.69,33.12
2020-06-27,32,69.0,,0.69,22.08
2020-06-28,31,69.0,,0.69,21.389999999999997
2020-06-29,47,69.0,,0.69,32.43
2020-06-30,47,69.0,,0.69,32.43
2020-07-01,89,55.0,False,0.55,48.95
2020-07-02,85,55.0,,0.55,46.75000000000001
2020-07-03,59,55.0,,0.55,32.45
2020-07-04,48,55.0,,0.55,26.400000000000002
2020-07-05,48,55.0,,0.55,26.400000000000002
2020-07-06,85,55.0,,0.55,46.75000000000001
2020-07-07,97,55.0,,0.55,53.35
2020-07-08,98,55.0,,0.55,53.900000000000006
2020-07-09,95,55.0,,0.55,52.25000000000001
2020-07-10,96,55.0,,0.55,52.800000000000004
2020-07-11,62,55.0,,0.55,34.1
2020-07-12,57,55.0,,0.55,31.35
2020-07-13,98,55.0,,0.55,53.900000000000006
2020-07-14,89,55.0,,0.55,48.95
2020-07-15,100,55.0,,0.55,55.00000000000001
2020-07-16,87,55.0,,0.55,47.85
2020-07-17,89,55.0,,0.55,48.95
2020-07-18,59,55.0,,0.55,32.45
2020-07-19,58,55.0,,0.55,31.900000000000002
2020-07-20,90,55.0,,0.55,49.50000000000001
2020-07-21,95,55.0,,0.55,52.25000000000001
2020-07-22,95,55.0,,0.55,52.25000000000001
2020-07-23,98,55.0,,0.55,53.900000000000006
2020-07-24,76,55.0,,0.55,41.800000000000004
2020-07-25,54,55.0,,0.55,29.700000000000003
2020-07-26,48,55.0,,0.55,26.400000000000002
2020-07-27,80,55.0,,0.55,44.0
2020-07-28,83,55.0,,0.55,45.650000000000006
2020-07-29,96,55.0,,0.55,52.800000000000004
2020-07-30,99,55.0,,0.55,54.45
2020-07-31,98,55.0,,0.55,53.900000000000006
