date,short selling_unscaled,short selling_monthly,isPartial,scale,short selling
2020-07-22,58,41.0,,0.41,23.779999999999998
2020-07-23,39,41.0,,0.41,15.989999999999998
2020-07-24,92,41.0,,0.41,37.72
2020-07-25,30,41.0,,0.41,12.299999999999999
2020-07-26,45,41.0,,0.41,18.45
2020-07-27,91,41.0,,0.41,37.309999999999995
2020-07-28,58,41.0,,0.41,23.779999999999998
2020-07-29,58,41.0,,0.41,23.779999999999998
2020-07-30,83,41.0,,0.41,34.03
2020-07-31,67,41.0,,0.41,27.47
2020-08-01,25,33.0,False,0.33,8.25
2020-08-02,33,33.0,,0.33,10.89
2020-08-03,58,33.0,,0.33,19.14
2020-08-04,86,33.0,,0.33,28.380000000000003
2020-08-05,29,33.0,,0.33,9.57
2020-08-06,57,33.0,,0.33,18.810000000000002
2020-08-07,59,33.0,,0.33,19.470000000000002
2020-08-08,58,33.0,,0.33,19.14
2020-08-09,33,33.0,,0.33,10.89
2020-08-10,100,33.0,,0.33,33.0
2020-08-11,43,33.0,,0.33,14.190000000000001
2020-08-12,86,33.0,,0.33,28.380000000000003
2020-08-13,57,33.0,,0.33,18.810000000000002
2020-08-14,51,33.0,,0.33,16.830000000000002
2020-08-15,66,33.0,,0.33,21.78
2020-08-16,49,33.0,,0.33,16.17
2020-08-17,72,33.0,,0.33,23.76
2020-08-18,92,33.0,,0.33,30.360000000000003
2020-08-19,57,33.0,,0.33,18.810000000000002
2020-08-20,35,33.0,,0.33,11.55
2020-08-21,29,33.0,,0.33,9.57
2020-08-22,75,33.0,,0.33,24.75
2020-08-23,74,33.0,,0.33,24.42
2020-08-24,75,33.0,,0.33,24.75
2020-08-25,41,33.0,,0.33,13.530000000000001
2020-08-26,28,33.0,,0.33,9.24
2020-08-27,80,33.0,,0.33,26.400000000000002
2020-08-28,43,33.0,,0.33,14.190000000000001
2020-08-29,78,33.0,,0.33,25.740000000000002
2020-08-30,65,33.0,,0.33,21.45
2020-08-31,34,33.0,,0.33,11.22
2020-09-01,29,34.0,False,0.34,9.860000000000001
2020-09-02,43,34.0,,0.34,14.620000000000001
2020-09-03,70,34.0,,0.34,23.8
2020-09-04,15,34.0,,0.34,5.1000000000000005
2020-09-05,17,34.0,,0.34,5.78
2020-09-06,35,34.0,,0.34,11.9
2020-09-07,33,34.0,,0.34,11.22
2020-09-08,56,34.0,,0.34,19.040000000000003
2020-09-09,71,34.0,,0.34,24.14
2020-09-10,56,34.0,,0.34,19.040000000000003
2020-09-11,14,34.0,,0.34,4.760000000000001
2020-09-12,51,34.0,,0.34,17.34
2020-09-13,68,34.0,,0.34,23.12
2020-09-14,83,34.0,,0.34,28.220000000000002
2020-09-15,42,34.0,,0.34,14.280000000000001
2020-09-16,43,34.0,,0.34,14.620000000000001
2020-09-17,97,34.0,,0.34,32.980000000000004
2020-09-18,29,34.0,,0.34,9.860000000000001
2020-09-19,87,34.0,,0.34,29.580000000000002
2020-09-20,35,34.0,,0.34,11.9
2020-09-21,42,34.0,,0.34,14.280000000000001
2020-09-22,85,34.0,,0.34,28.900000000000002
2020-09-23,100,34.0,,0.34,34.0
2020-09-24,56,34.0,,0.34,19.040000000000003
2020-09-25,48,34.0,,0.34,16.32
2020-09-26,18,34.0,,0.34,6.12
2020-09-27,36,34.0,,0.34,12.24
2020-09-28,46,34.0,,0.34,15.64
2020-09-29,76,34.0,,0.34,25.840000000000003
2020-09-30,15,34.0,,0.34,5.1000000000000005
2020-10-01,32,31.0,False,0.31,9.92
2020-10-02,73,31.0,,0.31,22.63
2020-10-03,38,31.0,,0.31,11.78
2020-10-04,56,31.0,,0.31,17.36
2020-10-05,40,31.0,,0.31,12.4
2020-10-06,64,31.0,,0.31,19.84
2020-10-07,72,31.0,,0.31,22.32
2020-10-08,39,31.0,,0.31,12.09
2020-10-09,46,31.0,,0.31,14.26
2020-10-10,91,31.0,,0.31,28.21
2020-10-11,40,31.0,,0.31,12.4
2020-10-12,98,31.0,,0.31,30.38
2020-10-13,53,31.0,,0.31,16.43
2020-10-14,36,31.0,,0.31,11.16
2020-10-15,71,31.0,,0.31,22.01
2020-10-16,94,31.0,,0.31,29.14
2020-10-17,20,31.0,,0.31,6.2
2020-10-18,71,31.0,,0.31,22.01
2020-10-19,63,31.0,,0.31,19.53
2020-10-20,45,31.0,,0.31,13.95
2020-10-21,82,31.0,,0.31,25.419999999999998
2020-10-22,100,31.0,,0.31,31.0
2020-10-23,55,31.0,,0.31,17.05
2020-10-24,51,31.0,,0.31,15.81
2020-10-25,80,31.0,,0.31,24.8
2020-10-26,27,31.0,,0.31,8.37
2020-10-27,27,31.0,,0.31,8.37
2020-10-28,72,31.0,,0.31,22.32
2020-10-29,45,31.0,,0.31,13.95
2020-10-30,66,31.0,,0.31,20.46
2020-10-31,52,31.0,,0.31,16.12
2020-11-01,57,31.0,True,0.31,17.669999999999998
2020-11-02,57,31.0,,0.31,17.669999999999998
2020-11-03,72,31.0,,0.31,22.32
2020-11-04,32,31.0,,0.31,9.92
2020-11-05,66,31.0,,0.31,20.46
2020-11-06,61,31.0,,0.31,18.91
2020-11-07,39,31.0,,0.31,12.09
2020-11-08,43,31.0,,0.31,13.33
2020-11-09,62,31.0,,0.31,19.22
2020-11-10,86,31.0,,0.31,26.66
2020-11-11,63,31.0,,0.31,19.53
2020-11-12,30,31.0,,0.31,9.3
2020-11-13,64,31.0,,0.31,19.84
2020-11-14,54,31.0,,0.31,16.74
2020-11-15,18,31.0,,0.31,5.58
2020-11-16,55,31.0,,0.31,17.05
2020-11-17,56,31.0,,0.31,17.36
2020-11-18,98,31.0,,0.31,30.38
2020-11-19,32,31.0,,0.31,9.92
2020-11-20,50,31.0,,0.31,15.5
2020-11-21,73,31.0,,0.31,22.63
2020-11-22,53,31.0,,0.31,16.43
2020-11-23,57,31.0,,0.31,17.669999999999998
2020-11-24,100,31.0,,0.31,31.0
2020-11-25,67,31.0,,0.31,20.77
2020-11-26,35,31.0,,0.31,10.85
2020-11-27,60,31.0,,0.31,18.6
2020-11-28,26,31.0,,0.31,8.06
2020-11-29,43,31.0,,0.31,13.33
