date,movie_unscaled,movie_monthly,isPartial,scale,movie
2013-04-21,94,68.0,,0.68,63.92
2013-04-22,59,68.0,,0.68,40.120000000000005
2013-04-23,53,68.0,,0.68,36.04
2013-04-24,55,68.0,,0.68,37.400000000000006
2013-04-25,55,68.0,,0.68,37.400000000000006
2013-04-26,64,68.0,,0.68,43.52
2013-04-27,88,68.0,,0.68,59.84
2013-04-28,93,68.0,,0.68,63.24
2013-04-29,58,68.0,,0.68,39.440000000000005
2013-04-30,51,68.0,,0.68,34.68
2013-05-01,43,70.0,False,0.7,30.099999999999998
2013-05-02,45,70.0,,0.7,31.499999999999996
2013-05-03,56,70.0,,0.7,39.199999999999996
2013-05-04,81,70.0,,0.7,56.699999999999996
2013-05-05,80,70.0,,0.7,56.0
2013-05-06,49,70.0,,0.7,34.3
2013-05-07,44,70.0,,0.7,30.799999999999997
2013-05-08,45,70.0,,0.7,31.499999999999996
2013-05-09,48,70.0,,0.7,33.599999999999994
2013-05-10,58,70.0,,0.7,40.599999999999994
2013-05-11,83,70.0,,0.7,58.099999999999994
2013-05-12,81,70.0,,0.7,56.699999999999996
2013-05-13,50,70.0,,0.7,35.0
2013-05-14,44,70.0,,0.7,30.799999999999997
2013-05-15,45,70.0,,0.7,31.499999999999996
2013-05-16,47,70.0,,0.7,32.9
2013-05-17,53,70.0,,0.7,37.099999999999994
2013-05-18,77,70.0,,0.7,53.9
2013-05-19,78,70.0,,0.7,54.599999999999994
2013-05-20,48,70.0,,0.7,33.599999999999994
2013-05-21,47,70.0,,0.7,32.9
2013-05-22,49,70.0,,0.7,34.3
2013-05-23,53,70.0,,0.7,37.099999999999994
2013-05-24,68,70.0,,0.7,47.599999999999994
2013-05-25,94,70.0,,0.7,65.8
2013-05-26,100,70.0,,0.7,70.0
2013-05-27,91,70.0,,0.7,63.699999999999996
2013-05-28,58,70.0,,0.7,40.599999999999994
2013-05-29,52,70.0,,0.7,36.4
2013-05-30,51,70.0,,0.7,35.699999999999996
2013-05-31,59,70.0,,0.7,41.3
2013-06-01,89,80.0,False,0.8,71.2
2013-06-02,92,80.0,,0.8,73.60000000000001
2013-06-03,59,80.0,,0.8,47.2
2013-06-04,54,80.0,,0.8,43.2
2013-06-05,54,80.0,,0.8,43.2
2013-06-06,58,80.0,,0.8,46.400000000000006
2013-06-07,69,80.0,,0.8,55.2
2013-06-08,91,80.0,,0.8,72.8
2013-06-09,93,80.0,,0.8,74.4
2013-06-10,60,80.0,,0.8,48.0
2013-06-11,57,80.0,,0.8,45.6
2013-06-12,57,80.0,,0.8,45.6
2013-06-13,60,80.0,,0.8,48.0
2013-06-14,71,80.0,,0.8,56.800000000000004
2013-06-15,93,80.0,,0.8,74.4
2013-06-16,96,80.0,,0.8,76.80000000000001
2013-06-17,64,80.0,,0.8,51.2
2013-06-18,61,80.0,,0.8,48.800000000000004
2013-06-19,57,80.0,,0.8,45.6
2013-06-20,60,80.0,,0.8,48.0
2013-06-21,74,80.0,,0.8,59.2
2013-06-22,99,80.0,,0.8,79.2
2013-06-23,100,80.0,,0.8,80.0
2013-06-24,69,80.0,,0.8,55.2
2013-06-25,63,80.0,,0.8,50.400000000000006
2013-06-26,60,80.0,,0.8,48.0
2013-06-27,62,80.0,,0.8,49.6
2013-06-28,74,80.0,,0.8,59.2
2013-06-29,98,80.0,,0.8,78.4
2013-06-30,98,80.0,,0.8,78.4
2013-07-01,62,85.0,False,0.85,52.699999999999996
2013-07-02,61,85.0,,0.85,51.85
2013-07-03,67,85.0,,0.85,56.949999999999996
2013-07-04,81,85.0,,0.85,68.85
2013-07-05,79,85.0,,0.85,67.14999999999999
2013-07-06,94,85.0,,0.85,79.89999999999999
2013-07-07,91,85.0,,0.85,77.35
2013-07-08,61,85.0,,0.85,51.85
2013-07-09,56,85.0,,0.85,47.6
2013-07-10,54,85.0,,0.85,45.9
2013-07-11,57,85.0,,0.85,48.449999999999996
2013-07-12,66,85.0,,0.85,56.1
2013-07-13,87,85.0,,0.85,73.95
2013-07-14,82,85.0,,0.85,69.7
2013-07-15,60,85.0,,0.85,51.0
2013-07-16,55,85.0,,0.85,46.75
2013-07-17,57,85.0,,0.85,48.449999999999996
2013-07-18,59,85.0,,0.85,50.15
2013-07-19,73,85.0,,0.85,62.05
2013-07-20,100,85.0,,0.85,85.0
2013-07-21,99,85.0,,0.85,84.14999999999999
2013-07-22,67,85.0,,0.85,56.949999999999996
2013-07-23,60,85.0,,0.85,51.0
2013-07-24,58,85.0,,0.85,49.3
2013-07-25,60,85.0,,0.85,51.0
2013-07-26,69,85.0,,0.85,58.65
2013-07-27,88,85.0,,0.85,74.8
2013-07-28,93,85.0,,0.85,79.05
2013-07-29,61,85.0,,0.85,51.85
2013-07-30,58,85.0,,0.85,49.3
2013-07-31,57,85.0,,0.85,48.449999999999996
2013-08-01,65,77.0,False,0.77,50.050000000000004
2013-08-02,73,77.0,,0.77,56.21
2013-08-03,97,77.0,,0.77,74.69
2013-08-04,95,77.0,,0.77,73.15
2013-08-05,68,77.0,,0.77,52.36
2013-08-06,63,77.0,,0.77,48.51
2013-08-07,67,77.0,,0.77,51.59
2013-08-08,64,77.0,,0.77,49.28
2013-08-09,77,77.0,,0.77,59.29
2013-08-10,100,77.0,,0.77,77.0
2013-08-11,100,77.0,,0.77,77.0
2013-08-12,66,77.0,,0.77,50.82
2013-08-13,63,77.0,,0.77,48.51
2013-08-14,61,77.0,,0.77,46.97
2013-08-15,61,77.0,,0.77,46.97
2013-08-16,71,77.0,,0.77,54.67
2013-08-17,98,77.0,,0.77,75.46000000000001
2013-08-18,99,77.0,,0.77,76.23
2013-08-19,67,77.0,,0.77,51.59
2013-08-20,58,77.0,,0.77,44.660000000000004
2013-08-21,57,77.0,,0.77,43.89
2013-08-22,58,77.0,,0.77,44.660000000000004
2013-08-23,70,77.0,,0.77,53.9
2013-08-24,93,77.0,,0.77,71.61
2013-08-25,92,77.0,,0.77,70.84
2013-08-26,57,77.0,,0.77,43.89
2013-08-27,52,77.0,,0.77,40.04
2013-08-28,52,77.0,,0.77,40.04
2013-08-29,53,77.0,,0.77,40.81
2013-08-30,63,77.0,,0.77,48.51
2013-08-31,91,77.0,,0.77,70.07000000000001
2013-09-01,100,67.0,False,0.67,67.0
2013-09-02,96,67.0,,0.67,64.32000000000001
2013-09-03,61,67.0,,0.67,40.870000000000005
2013-09-04,54,67.0,,0.67,36.18
2013-09-05,51,67.0,,0.67,34.17
2013-09-06,61,67.0,,0.67,40.870000000000005
2013-09-07,89,67.0,,0.67,59.63
2013-09-08,84,67.0,,0.67,56.28
2013-09-09,51,67.0,,0.67,34.17
2013-09-10,46,67.0,,0.67,30.82
2013-09-11,48,67.0,,0.67,32.160000000000004
2013-09-12,52,67.0,,0.67,34.84
2013-09-13,64,67.0,,0.67,42.88
2013-09-14,89,67.0,,0.67,59.63
2013-09-15,83,67.0,,0.67,55.61000000000001
2013-09-16,54,67.0,,0.67,36.18
2013-09-17,50,67.0,,0.67,33.5
2013-09-18,49,67.0,,0.67,32.830000000000005
2013-09-19,49,67.0,,0.67,32.830000000000005
2013-09-20,59,67.0,,0.67,39.53
2013-09-21,88,67.0,,0.67,58.96
2013-09-22,87,67.0,,0.67,58.290000000000006
2013-09-23,54,67.0,,0.67,36.18
2013-09-24,51,67.0,,0.67,34.17
2013-09-25,48,67.0,,0.67,32.160000000000004
2013-09-26,52,67.0,,0.67,34.84
2013-09-27,63,67.0,,0.67,42.21
2013-09-28,89,67.0,,0.67,59.63
2013-09-29,82,67.0,,0.67,54.940000000000005
2013-09-30,51,67.0,,0.67,34.17
2013-10-01,52,65.0,False,0.65,33.800000000000004
2013-10-02,54,65.0,,0.65,35.1
2013-10-03,54,65.0,,0.65,35.1
2013-10-04,68,65.0,,0.65,44.2
2013-10-05,98,65.0,,0.65,63.7
2013-10-06,96,65.0,,0.65,62.400000000000006
2013-10-07,61,65.0,,0.65,39.65
2013-10-08,56,65.0,,0.65,36.4
2013-10-09,56,65.0,,0.65,36.4
2013-10-10,58,65.0,,0.65,37.7
2013-10-11,69,65.0,,0.65,44.85
2013-10-12,93,65.0,,0.65,60.45
2013-10-13,97,65.0,,0.65,63.050000000000004
2013-10-14,68,65.0,,0.65,44.2
2013-10-15,59,65.0,,0.65,38.35
2013-10-16,59,65.0,,0.65,38.35
2013-10-17,57,65.0,,0.65,37.050000000000004
2013-10-18,69,65.0,,0.65,44.85
2013-10-19,100,65.0,,0.65,65.0
2013-10-20,96,65.0,,0.65,62.400000000000006
2013-10-21,60,65.0,,0.65,39.0
2013-10-22,68,65.0,,0.65,44.2
2013-10-23,59,65.0,,0.65,38.35
2013-10-24,60,65.0,,0.65,39.0
2013-10-25,72,65.0,,0.65,46.800000000000004
2013-10-26,99,65.0,,0.65,64.35000000000001
2013-10-27,98,65.0,,0.65,63.7
2013-10-28,62,65.0,,0.65,40.300000000000004
2013-10-29,58,65.0,,0.65,37.7
2013-10-30,57,65.0,,0.65,37.050000000000004
2013-10-31,63,65.0,,0.65,40.95
2013-11-01,65,73.0,False,0.73,47.449999999999996
2013-11-02,92,73.0,,0.73,67.16
2013-11-03,86,73.0,,0.73,62.78
2013-11-04,54,73.0,,0.73,39.42
2013-11-05,51,73.0,,0.73,37.23
2013-11-06,49,73.0,,0.73,35.769999999999996
2013-11-07,51,73.0,,0.73,37.23
2013-11-08,62,73.0,,0.73,45.26
2013-11-09,93,73.0,,0.73,67.89
2013-11-10,91,73.0,,0.73,66.42999999999999
2013-11-11,64,73.0,,0.73,46.72
2013-11-12,52,73.0,,0.73,37.96
2013-11-13,51,73.0,,0.73,37.23
2013-11-14,53,73.0,,0.73,38.69
2013-11-15,65,73.0,,0.73,47.449999999999996
2013-11-16,93,73.0,,0.73,67.89
2013-11-17,91,73.0,,0.73,66.42999999999999
2013-11-18,58,73.0,,0.73,42.339999999999996
2013-11-19,53,73.0,,0.73,38.69
2013-11-20,53,73.0,,0.73,38.69
2013-11-21,55,73.0,,0.73,40.15
2013-11-22,70,73.0,,0.73,51.1
2013-11-23,99,73.0,,0.73,72.27
2013-11-24,96,73.0,,0.73,70.08
2013-11-25,61,73.0,,0.73,44.53
2013-11-26,60,73.0,,0.73,43.8
2013-11-27,72,73.0,,0.73,52.56
2013-11-28,86,73.0,,0.73,62.78
2013-11-29,97,73.0,,0.73,70.81
2013-11-30,100,73.0,,0.73,73.0
2013-12-01,75,80.0,False,0.8,60.0
2013-12-02,47,80.0,,0.8,37.6
2013-12-03,42,80.0,,0.8,33.6
2013-12-04,43,80.0,,0.8,34.4
2013-12-05,46,80.0,,0.8,36.800000000000004
2013-12-06,54,80.0,,0.8,43.2
2013-12-07,73,80.0,,0.8,58.400000000000006
2013-12-08,74,80.0,,0.8,59.2
2013-12-09,49,80.0,,0.8,39.2
2013-12-10,45,80.0,,0.8,36.0
2013-12-11,45,80.0,,0.8,36.0
2013-12-12,45,80.0,,0.8,36.0
2013-12-13,54,80.0,,0.8,43.2
2013-12-14,76,80.0,,0.8,60.800000000000004
2013-12-15,79,80.0,,0.8,63.2
2013-12-16,51,80.0,,0.8,40.800000000000004
2013-12-17,47,80.0,,0.8,37.6
2013-12-18,49,80.0,,0.8,39.2
2013-12-19,52,80.0,,0.8,41.6
2013-12-20,60,80.0,,0.8,48.0
2013-12-21,79,80.0,,0.8,63.2
2013-12-22,84,80.0,,0.8,67.2
2013-12-23,69,80.0,,0.8,55.2
2013-12-24,71,80.0,,0.8,56.800000000000004
2013-12-25,100,80.0,,0.8,80.0
2013-12-26,87,80.0,,0.8,69.60000000000001
2013-12-27,83,80.0,,0.8,66.4
2013-12-28,91,80.0,,0.8,72.8
2013-12-29,88,80.0,,0.8,70.4
2013-12-30,73,80.0,,0.8,58.400000000000006
2013-12-31,70,80.0,,0.8,56.0
2014-01-01,90,78.0,False,0.78,70.2
2014-01-02,71,78.0,,0.78,55.38
2014-01-03,74,78.0,,0.78,57.72
2014-01-04,90,78.0,,0.78,70.2
2014-01-05,86,78.0,,0.78,67.08
2014-01-06,61,78.0,,0.78,47.58
2014-01-07,55,78.0,,0.78,42.9
2014-01-08,53,78.0,,0.78,41.34
2014-01-09,53,78.0,,0.78,41.34
2014-01-10,65,78.0,,0.78,50.7
2014-01-11,93,78.0,,0.78,72.54
2014-01-12,88,78.0,,0.78,68.64
2014-01-13,60,78.0,,0.78,46.800000000000004
2014-01-14,52,78.0,,0.78,40.56
2014-01-15,50,78.0,,0.78,39.0
2014-01-16,53,78.0,,0.78,41.34
2014-01-17,66,78.0,,0.78,51.480000000000004
2014-01-18,100,78.0,,0.78,78.0
2014-01-19,96,78.0,,0.78,74.88
2014-01-20,72,78.0,,0.78,56.160000000000004
2014-01-21,54,78.0,,0.78,42.120000000000005
2014-01-22,51,78.0,,0.78,39.78
2014-01-23,48,78.0,,0.78,37.44
2014-01-24,58,78.0,,0.78,45.24
2014-01-25,87,78.0,,0.78,67.86
2014-01-26,90,78.0,,0.78,70.2
2014-01-27,53,78.0,,0.78,41.34
2014-01-28,50,78.0,,0.78,39.0
2014-01-29,51,78.0,,0.78,39.78
2014-01-30,50,78.0,,0.78,39.0
2014-01-31,55,78.0,,0.78,42.9
2014-02-01,80,77.0,False,0.77,61.6
2014-02-02,79,77.0,,0.77,60.83
2014-02-03,50,77.0,,0.77,38.5
2014-02-04,49,77.0,,0.77,37.730000000000004
2014-02-05,54,77.0,,0.77,41.58
2014-02-06,52,77.0,,0.77,40.04
2014-02-07,61,77.0,,0.77,46.97
2014-02-08,95,77.0,,0.77,73.15
2014-02-09,95,77.0,,0.77,73.15
2014-02-10,56,77.0,,0.77,43.120000000000005
2014-02-11,50,77.0,,0.77,38.5
2014-02-12,50,77.0,,0.77,38.5
2014-02-13,55,77.0,,0.77,42.35
2014-02-14,70,77.0,,0.77,53.9
2014-02-15,100,77.0,,0.77,77.0
2014-02-16,98,77.0,,0.77,75.46000000000001
2014-02-17,68,77.0,,0.77,52.36
2014-02-18,52,77.0,,0.77,40.04
2014-02-19,49,77.0,,0.77,37.730000000000004
2014-02-20,48,77.0,,0.77,36.96
2014-02-21,57,77.0,,0.77,43.89
2014-02-22,83,77.0,,0.77,63.910000000000004
2014-02-23,86,77.0,,0.77,66.22
2014-02-24,53,77.0,,0.77,40.81
2014-02-25,47,77.0,,0.77,36.19
2014-02-26,49,77.0,,0.77,37.730000000000004
2014-02-27,51,77.0,,0.77,39.27
2014-02-28,61,77.0,,0.77,46.97
2014-03-01,95,80.0,False,0.8,76.0
2014-03-02,100,80.0,,0.8,80.0
2014-03-03,72,80.0,,0.8,57.6
2014-03-04,54,80.0,,0.8,43.2
2014-03-05,52,80.0,,0.8,41.6
2014-03-06,52,80.0,,0.8,41.6
2014-03-07,63,80.0,,0.8,50.400000000000006
2014-03-08,93,80.0,,0.8,74.4
2014-03-09,94,80.0,,0.8,75.2
2014-03-10,57,80.0,,0.8,45.6
2014-03-11,50,80.0,,0.8,40.0
2014-03-12,52,80.0,,0.8,41.6
2014-03-13,54,80.0,,0.8,43.2
2014-03-14,64,80.0,,0.8,51.2
2014-03-15,87,80.0,,0.8,69.60000000000001
2014-03-16,92,80.0,,0.8,73.60000000000001
2014-03-17,56,80.0,,0.8,44.800000000000004
2014-03-18,53,80.0,,0.8,42.400000000000006
2014-03-19,55,80.0,,0.8,44.0
2014-03-20,54,80.0,,0.8,43.2
2014-03-21,64,80.0,,0.8,51.2
2014-03-22,92,80.0,,0.8,73.60000000000001
2014-03-23,96,80.0,,0.8,76.80000000000001
2014-03-24,59,80.0,,0.8,47.2
2014-03-25,56,80.0,,0.8,44.800000000000004
2014-03-26,57,80.0,,0.8,45.6
2014-03-27,58,80.0,,0.8,46.400000000000006
2014-03-28,71,80.0,,0.8,56.800000000000004
2014-03-29,98,80.0,,0.8,78.4
2014-03-30,96,80.0,,0.8,76.80000000000001
2014-03-31,58,80.0,,0.8,46.400000000000006
2014-04-01,56,76.0,False,0.76,42.56
2014-04-02,55,76.0,,0.76,41.8
2014-04-03,57,76.0,,0.76,43.32
2014-04-04,71,76.0,,0.76,53.96
2014-04-05,98,76.0,,0.76,74.48
2014-04-06,98,76.0,,0.76,74.48
2014-04-07,62,76.0,,0.76,47.12
2014-04-08,58,76.0,,0.76,44.08
2014-04-09,56,76.0,,0.76,42.56
2014-04-10,57,76.0,,0.76,43.32
2014-04-11,68,76.0,,0.76,51.68
2014-04-12,95,76.0,,0.76,72.2
2014-04-13,99,76.0,,0.76,75.24
2014-04-14,74,76.0,,0.76,56.24
2014-04-15,64,76.0,,0.76,48.64
2014-04-16,62,76.0,,0.76,47.12
2014-04-17,64,76.0,,0.76,48.64
2014-04-18,82,76.0,,0.76,62.32
2014-04-19,100,76.0,,0.76,76.0
2014-04-20,98,76.0,,0.76,74.48
2014-04-21,63,76.0,,0.76,47.88
2014-04-22,57,76.0,,0.76,43.32
2014-04-23,56,76.0,,0.76,42.56
2014-04-24,56,76.0,,0.76,42.56
2014-04-25,67,76.0,,0.76,50.92
2014-04-26,95,76.0,,0.76,72.2
2014-04-27,95,76.0,,0.76,72.2
2014-04-28,58,76.0,,0.76,44.08
2014-04-29,55,76.0,,0.76,41.8
2014-04-30,55,76.0,,0.76,41.8
2014-05-01,52,76.0,False,0.76,39.52
2014-05-02,62,76.0,,0.76,47.12
2014-05-03,87,76.0,,0.76,66.12
2014-05-04,88,76.0,,0.76,66.88
2014-05-05,56,76.0,,0.76,42.56
2014-05-06,49,76.0,,0.76,37.24
2014-05-07,50,76.0,,0.76,38.0
2014-05-08,52,76.0,,0.76,39.52
2014-05-09,60,76.0,,0.76,45.6
2014-05-10,89,76.0,,0.76,67.64
2014-05-11,94,76.0,,0.76,71.44
2014-05-12,58,76.0,,0.76,44.08
2014-05-13,49,76.0,,0.76,37.24
2014-05-14,54,76.0,,0.76,41.04
2014-05-15,55,76.0,,0.76,41.8
2014-05-16,63,76.0,,0.76,47.88
2014-05-17,91,76.0,,0.76,69.16
2014-05-18,94,76.0,,0.76,71.44
2014-05-19,58,76.0,,0.76,44.08
2014-05-20,54,76.0,,0.76,41.04
2014-05-21,53,76.0,,0.76,40.28
2014-05-22,56,76.0,,0.76,42.56
2014-05-23,67,76.0,,0.76,50.92
2014-05-24,96,76.0,,0.76,72.96000000000001
2014-05-25,100,76.0,,0.76,76.0
2014-05-26,93,76.0,,0.76,70.68
2014-05-27,61,76.0,,0.76,46.36
2014-05-28,55,76.0,,0.76,41.8
2014-05-29,59,76.0,,0.76,44.84
2014-05-30,67,76.0,,0.76,50.92
2014-05-31,95,76.0,,0.76,72.2
2014-06-01,95,85.0,False,0.85,80.75
2014-06-02,62,85.0,,0.85,52.699999999999996
2014-06-03,59,85.0,,0.85,50.15
2014-06-04,59,85.0,,0.85,50.15
2014-06-05,62,85.0,,0.85,52.699999999999996
2014-06-06,72,85.0,,0.85,61.199999999999996
2014-06-07,97,85.0,,0.85,82.45
2014-06-08,97,85.0,,0.85,82.45
2014-06-09,64,85.0,,0.85,54.4
2014-06-10,60,85.0,,0.85,51.0
2014-06-11,61,85.0,,0.85,51.85
2014-06-12,61,85.0,,0.85,51.85
2014-06-13,72,85.0,,0.85,61.199999999999996
2014-06-14,93,85.0,,0.85,79.05
2014-06-15,92,85.0,,0.85,78.2
2014-06-16,63,85.0,,0.85,53.55
2014-06-17,64,85.0,,0.85,54.4
2014-06-18,64,85.0,,0.85,54.4
2014-06-19,67,85.0,,0.85,56.949999999999996
2014-06-20,76,85.0,,0.85,64.6
2014-06-21,99,85.0,,0.85,84.14999999999999
2014-06-22,100,85.0,,0.85,85.0
2014-06-23,67,85.0,,0.85,56.949999999999996
2014-06-24,63,85.0,,0.85,53.55
2014-06-25,63,85.0,,0.85,53.55
2014-06-26,65,85.0,,0.85,55.25
2014-06-27,76,85.0,,0.85,64.6
2014-06-28,96,85.0,,0.85,81.6
2014-06-29,98,85.0,,0.85,83.3
2014-06-30,67,85.0,,0.85,56.949999999999996
2014-07-01,55,88.0,False,0.88,48.4
2014-07-02,60,88.0,,0.88,52.8
2014-07-03,63,88.0,,0.88,55.44
2014-07-04,81,88.0,,0.88,71.28
2014-07-05,84,88.0,,0.88,73.92
2014-07-06,91,88.0,,0.88,80.08
2014-07-07,60,88.0,,0.88,52.8
2014-07-08,58,88.0,,0.88,51.04
2014-07-09,55,88.0,,0.88,48.4
2014-07-10,56,88.0,,0.88,49.28
2014-07-11,65,88.0,,0.88,57.2
2014-07-12,84,88.0,,0.88,73.92
2014-07-13,84,88.0,,0.88,73.92
2014-07-14,59,88.0,,0.88,51.92
2014-07-15,60,88.0,,0.88,52.8
2014-07-16,60,88.0,,0.88,52.8
2014-07-17,57,88.0,,0.88,50.160000000000004
2014-07-18,68,88.0,,0.88,59.84
2014-07-19,92,88.0,,0.88,80.96
2014-07-20,93,88.0,,0.88,81.84
2014-07-21,64,88.0,,0.88,56.32
2014-07-22,61,88.0,,0.88,53.68
2014-07-23,60,88.0,,0.88,52.8
2014-07-24,70,88.0,,0.88,61.6
2014-07-25,78,88.0,,0.88,68.64
2014-07-26,98,88.0,,0.88,86.24
2014-07-27,100,88.0,,0.88,88.0
2014-07-28,66,88.0,,0.88,58.08
2014-07-29,63,88.0,,0.88,55.44
2014-07-30,62,88.0,,0.88,54.56
2014-07-31,60,88.0,,0.88,52.8
2014-08-01,74,84.0,False,0.84,62.16
2014-08-02,98,84.0,,0.84,82.32
2014-08-03,100,84.0,,0.84,84.0
2014-08-04,67,84.0,,0.84,56.28
2014-08-05,61,84.0,,0.84,51.239999999999995
2014-08-06,59,84.0,,0.84,49.559999999999995
2014-08-07,63,84.0,,0.84,52.919999999999995
2014-08-08,74,84.0,,0.84,62.16
2014-08-09,97,84.0,,0.84,81.48
2014-08-10,97,84.0,,0.84,81.48
2014-08-11,64,84.0,,0.84,53.76
2014-08-12,66,84.0,,0.84,55.44
2014-08-13,61,84.0,,0.84,51.239999999999995
2014-08-14,59,84.0,,0.84,49.559999999999995
2014-08-15,68,84.0,,0.84,57.12
2014-08-16,90,84.0,,0.84,75.6
2014-08-17,92,84.0,,0.84,77.28
2014-08-18,58,84.0,,0.84,48.72
2014-08-19,55,84.0,,0.84,46.199999999999996
2014-08-20,51,84.0,,0.84,42.839999999999996
2014-08-21,52,84.0,,0.84,43.68
2014-08-22,60,84.0,,0.84,50.4
2014-08-23,87,84.0,,0.84,73.08
2014-08-24,83,84.0,,0.84,69.72
2014-08-25,50,84.0,,0.84,42.0
2014-08-26,47,84.0,,0.84,39.48
2014-08-27,45,84.0,,0.84,37.8
2014-08-28,46,84.0,,0.84,38.64
2014-08-29,57,84.0,,0.84,47.879999999999995
2014-08-30,80,84.0,,0.84,67.2
2014-08-31,90,84.0,,0.84,75.6
2014-09-01,97,67.0,False,0.67,64.99000000000001
2014-09-02,56,67.0,,0.67,37.52
2014-09-03,54,67.0,,0.67,36.18
2014-09-04,54,67.0,,0.67,36.18
2014-09-05,61,67.0,,0.67,40.870000000000005
2014-09-06,96,67.0,,0.67,64.32000000000001
2014-09-07,90,67.0,,0.67,60.300000000000004
2014-09-08,57,67.0,,0.67,38.190000000000005
2014-09-09,51,67.0,,0.67,34.17
2014-09-10,51,67.0,,0.67,34.17
2014-09-11,53,67.0,,0.67,35.510000000000005
2014-09-12,70,67.0,,0.67,46.900000000000006
2014-09-13,100,67.0,,0.67,67.0
2014-09-14,94,67.0,,0.67,62.980000000000004
2014-09-15,57,67.0,,0.67,38.190000000000005
2014-09-16,54,67.0,,0.67,36.18
2014-09-17,55,67.0,,0.67,36.85
2014-09-18,56,67.0,,0.67,37.52
2014-09-19,70,67.0,,0.67,46.900000000000006
2014-09-20,97,67.0,,0.67,64.99000000000001
2014-09-21,92,67.0,,0.67,61.64
2014-09-22,58,67.0,,0.67,38.86
2014-09-23,54,67.0,,0.67,36.18
2014-09-24,55,67.0,,0.67,36.85
2014-09-25,58,67.0,,0.67,38.86
2014-09-26,68,67.0,,0.67,45.56
2014-09-27,95,67.0,,0.67,63.650000000000006
2014-09-28,94,67.0,,0.67,62.980000000000004
2014-09-29,59,67.0,,0.67,39.53
2014-09-30,56,67.0,,0.67,37.52
2014-10-01,49,75.0,False,0.75,36.75
2014-10-02,51,75.0,,0.75,38.25
2014-10-03,67,75.0,,0.75,50.25
2014-10-04,100,75.0,,0.75,75.0
2014-10-05,91,75.0,,0.75,68.25
2014-10-06,55,75.0,,0.75,41.25
2014-10-07,50,75.0,,0.75,37.5
2014-10-08,52,75.0,,0.75,39.0
2014-10-09,54,75.0,,0.75,40.5
2014-10-10,68,75.0,,0.75,51.0
2014-10-11,98,75.0,,0.75,73.5
2014-10-12,91,75.0,,0.75,68.25
2014-10-13,63,75.0,,0.75,47.25
2014-10-14,52,75.0,,0.75,39.0
2014-10-15,51,75.0,,0.75,38.25
2014-10-16,53,75.0,,0.75,39.75
2014-10-17,65,75.0,,0.75,48.75
2014-10-18,96,75.0,,0.75,72.0
2014-10-19,89,75.0,,0.75,66.75
2014-10-20,57,75.0,,0.75,42.75
2014-10-21,51,75.0,,0.75,38.25
2014-10-22,52,75.0,,0.75,39.0
2014-10-23,56,75.0,,0.75,42.0
2014-10-24,65,75.0,,0.75,48.75
2014-10-25,96,75.0,,0.75,72.0
2014-10-26,91,75.0,,0.75,68.25
2014-10-27,53,75.0,,0.75,39.75
2014-10-28,53,75.0,,0.75,39.75
2014-10-29,52,75.0,,0.75,39.0
2014-10-30,53,75.0,,0.75,39.75
2014-10-31,65,75.0,,0.75,48.75
2014-11-01,98,81.0,False,0.81,79.38000000000001
2014-11-02,91,81.0,,0.81,73.71000000000001
2014-11-03,54,81.0,,0.81,43.74
2014-11-04,52,81.0,,0.81,42.120000000000005
2014-11-05,49,81.0,,0.81,39.690000000000005
2014-11-06,53,81.0,,0.81,42.93
2014-11-07,65,81.0,,0.81,52.650000000000006
2014-11-08,96,81.0,,0.81,77.76
2014-11-09,91,81.0,,0.81,73.71000000000001
2014-11-10,59,81.0,,0.81,47.790000000000006
2014-11-11,58,81.0,,0.81,46.980000000000004
2014-11-12,51,81.0,,0.81,41.31
2014-11-13,52,81.0,,0.81,42.120000000000005
2014-11-14,64,81.0,,0.81,51.84
2014-11-15,93,81.0,,0.81,75.33
2014-11-16,100,81.0,,0.81,81.0
2014-11-17,61,81.0,,0.81,49.410000000000004
2014-11-18,55,81.0,,0.81,44.550000000000004
2014-11-19,50,81.0,,0.81,40.5
2014-11-20,54,81.0,,0.81,43.74
2014-11-21,63,81.0,,0.81,51.03
2014-11-22,93,81.0,,0.81,75.33
2014-11-23,91,81.0,,0.81,73.71000000000001
2014-11-24,57,81.0,,0.81,46.17
2014-11-25,55,81.0,,0.81,44.550000000000004
2014-11-26,68,81.0,,0.81,55.080000000000005
2014-11-27,81,81.0,,0.81,65.61
2014-11-28,89,81.0,,0.81,72.09
2014-11-29,95,81.0,,0.81,76.95
2014-11-30,88,81.0,,0.81,71.28
2014-12-01,39,89.0,False,0.89,34.71
2014-12-02,35,89.0,,0.89,31.150000000000002
2014-12-03,37,89.0,,0.89,32.93
2014-12-04,37,89.0,,0.89,32.93
2014-12-05,41,89.0,,0.89,36.49
2014-12-06,60,89.0,,0.89,53.4
2014-12-07,61,89.0,,0.89,54.29
2014-12-08,40,89.0,,0.89,35.6
2014-12-09,36,89.0,,0.89,32.04
2014-12-10,37,89.0,,0.89,32.93
2014-12-11,39,89.0,,0.89,34.71
2014-12-12,44,89.0,,0.89,39.160000000000004
2014-12-13,62,89.0,,0.89,55.18
2014-12-14,61,89.0,,0.89,54.29
2014-12-15,41,89.0,,0.89,36.49
2014-12-16,40,89.0,,0.89,35.6
2014-12-17,44,89.0,,0.89,39.160000000000004
2014-12-18,48,89.0,,0.89,42.72
