date,tourism_unscaled,tourism_monthly,isPartial,scale,tourism
2020-09-22,80,36.0,,0.36,28.799999999999997
2020-09-23,79,36.0,,0.36,28.439999999999998
2020-09-24,66,36.0,,0.36,23.759999999999998
2020-09-25,82,36.0,,0.36,29.52
2020-09-26,86,36.0,,0.36,30.959999999999997
2020-09-27,75,36.0,,0.36,27.0
2020-09-28,87,36.0,,0.36,31.32
2020-09-29,81,36.0,,0.36,29.16
2020-09-30,81,36.0,,0.36,29.16
2020-10-01,73,38.0,False,0.38,27.740000000000002
2020-10-02,71,38.0,,0.38,26.98
2020-10-03,72,38.0,,0.38,27.36
2020-10-04,90,38.0,,0.38,34.2
2020-10-05,86,38.0,,0.38,32.68
2020-10-06,60,38.0,,0.38,22.8
2020-10-07,81,38.0,,0.38,30.78
2020-10-08,100,38.0,,0.38,38.0
2020-10-09,77,38.0,,0.38,29.26
2020-10-10,71,38.0,,0.38,26.98
2020-10-11,91,38.0,,0.38,34.58
2020-10-12,85,38.0,,0.38,32.3
2020-10-13,79,38.0,,0.38,30.02
2020-10-14,87,38.0,,0.38,33.06
2020-10-15,83,38.0,,0.38,31.54
2020-10-16,95,38.0,,0.38,36.1
2020-10-17,90,38.0,,0.38,34.2
2020-10-18,81,38.0,,0.38,30.78
2020-10-19,78,38.0,,0.38,29.64
2020-10-20,68,38.0,,0.38,25.84
2020-10-21,91,38.0,,0.38,34.58
2020-10-22,81,38.0,,0.38,30.78
2020-10-23,82,38.0,,0.38,31.16
2020-10-24,85,38.0,,0.38,32.3
2020-10-25,64,38.0,,0.38,24.32
2020-10-26,83,38.0,,0.38,31.54
2020-10-27,75,38.0,,0.38,28.5
2020-10-28,69,38.0,,0.38,26.22
2020-10-29,79,38.0,,0.38,30.02
2020-10-30,58,38.0,,0.38,22.04
2020-10-31,46,38.0,,0.38,17.48
2020-11-01,95,31.0,True,0.31,29.45
2020-11-02,78,31.0,,0.31,24.18
2020-11-03,67,31.0,,0.31,20.77
2020-11-04,48,31.0,,0.31,14.879999999999999
2020-11-05,63,31.0,,0.31,19.53
2020-11-06,76,31.0,,0.31,23.56
2020-11-07,74,31.0,,0.31,22.94
2020-11-08,97,31.0,,0.31,30.07
2020-11-09,89,31.0,,0.31,27.59
2020-11-10,83,31.0,,0.31,25.73
2020-11-11,71,31.0,,0.31,22.01
2020-11-12,89,31.0,,0.31,27.59
2020-11-13,64,31.0,,0.31,19.84
2020-11-14,66,31.0,,0.31,20.46
2020-11-15,56,31.0,,0.31,17.36
2020-11-16,59,31.0,,0.31,18.29
2020-11-17,77,31.0,,0.31,23.87
2020-11-18,100,31.0,,0.31,31.0
2020-11-19,76,31.0,,0.31,23.56
2020-11-20,79,31.0,,0.31,24.49
2020-11-21,88,31.0,,0.31,27.28
2020-11-22,75,31.0,,0.31,23.25
2020-11-23,82,31.0,,0.31,25.419999999999998
2020-11-24,70,31.0,,0.31,21.7
2020-11-25,82,31.0,,0.31,25.419999999999998
2020-11-26,65,31.0,,0.31,20.15
2020-11-27,62,31.0,,0.31,19.22
2020-11-28,53,31.0,,0.31,16.43
2020-11-29,60,31.0,,0.31,18.6
