date,fine_unscaled,fine_monthly,isPartial,scale,fine
2013-05-06,95,83.0,,0.83,78.85
2013-05-07,86,83.0,,0.83,71.38
2013-05-08,93,83.0,,0.83,77.19
2013-05-09,100,83.0,,0.83,83.0
2013-05-10,93,83.0,,0.83,77.19
2013-05-11,90,83.0,,0.83,74.7
2013-05-12,88,83.0,,0.83,73.03999999999999
2013-05-13,92,83.0,,0.83,76.36
2013-05-14,90,83.0,,0.83,74.7
2013-05-15,88,83.0,,0.83,73.03999999999999
2013-05-16,86,83.0,,0.83,71.38
2013-05-17,88,83.0,,0.83,73.03999999999999
2013-05-18,93,83.0,,0.83,77.19
2013-05-19,81,83.0,,0.83,67.22999999999999
2013-05-20,91,83.0,,0.83,75.53
2013-05-21,84,83.0,,0.83,69.72
2013-05-22,96,83.0,,0.83,79.67999999999999
2013-05-23,94,83.0,,0.83,78.02
2013-05-24,94,83.0,,0.83,78.02
2013-05-25,96,83.0,,0.83,79.67999999999999
2013-05-26,91,83.0,,0.83,75.53
2013-05-27,90,83.0,,0.83,74.7
2013-05-28,87,83.0,,0.83,72.21
2013-05-29,91,83.0,,0.83,75.53
2013-05-30,87,83.0,,0.83,72.21
2013-05-31,86,83.0,,0.83,71.38
2013-06-01,87,77.0,False,0.77,66.99
2013-06-02,80,77.0,,0.77,61.6
2013-06-03,86,77.0,,0.77,66.22
2013-06-04,94,77.0,,0.77,72.38
2013-06-05,100,77.0,,0.77,77.0
2013-06-06,82,77.0,,0.77,63.14
2013-06-07,86,77.0,,0.77,66.22
2013-06-08,83,77.0,,0.77,63.910000000000004
2013-06-09,78,77.0,,0.77,60.06
2013-06-10,88,77.0,,0.77,67.76
2013-06-11,90,77.0,,0.77,69.3
2013-06-12,95,77.0,,0.77,73.15
2013-06-13,81,77.0,,0.77,62.370000000000005
2013-06-14,84,77.0,,0.77,64.68
2013-06-15,90,77.0,,0.77,69.3
2013-06-16,76,77.0,,0.77,58.52
2013-06-17,89,77.0,,0.77,68.53
2013-06-18,83,77.0,,0.77,63.910000000000004
2013-06-19,81,77.0,,0.77,62.370000000000005
2013-06-20,82,77.0,,0.77,63.14
2013-06-21,83,77.0,,0.77,63.910000000000004
2013-06-22,90,77.0,,0.77,69.3
2013-06-23,81,77.0,,0.77,62.370000000000005
2013-06-24,87,77.0,,0.77,66.99
2013-06-25,85,77.0,,0.77,65.45
2013-06-26,85,77.0,,0.77,65.45
2013-06-27,82,77.0,,0.77,63.14
2013-06-28,84,77.0,,0.77,64.68
2013-06-29,85,77.0,,0.77,65.45
2013-06-30,76,77.0,,0.77,58.52
2013-07-01,87,78.0,False,0.78,67.86
2013-07-02,86,78.0,,0.78,67.08
2013-07-03,90,78.0,,0.78,70.2
2013-07-04,82,78.0,,0.78,63.96
2013-07-05,82,78.0,,0.78,63.96
2013-07-06,83,78.0,,0.78,64.74000000000001
2013-07-07,90,78.0,,0.78,70.2
2013-07-08,86,78.0,,0.78,67.08
2013-07-09,87,78.0,,0.78,67.86
2013-07-10,82,78.0,,0.78,63.96
2013-07-11,87,78.0,,0.78,67.86
2013-07-12,92,78.0,,0.78,71.76
2013-07-13,79,78.0,,0.78,61.620000000000005
2013-07-14,83,78.0,,0.78,64.74000000000001
2013-07-15,91,78.0,,0.78,70.98
2013-07-16,88,78.0,,0.78,68.64
2013-07-17,96,78.0,,0.78,74.88
2013-07-18,100,78.0,,0.78,78.0
2013-07-19,84,78.0,,0.78,65.52
2013-07-20,87,78.0,,0.78,67.86
2013-07-21,88,78.0,,0.78,68.64
2013-07-22,87,78.0,,0.78,67.86
2013-07-23,94,78.0,,0.78,73.32000000000001
2013-07-24,95,78.0,,0.78,74.10000000000001
2013-07-25,84,78.0,,0.78,65.52
2013-07-26,89,78.0,,0.78,69.42
2013-07-27,85,78.0,,0.78,66.3
2013-07-28,88,78.0,,0.78,68.64
2013-07-29,85,78.0,,0.78,66.3
2013-07-30,83,78.0,,0.78,64.74000000000001
2013-07-31,81,78.0,,0.78,63.18
2013-08-01,87,76.0,False,0.76,66.12
2013-08-02,87,76.0,,0.76,66.12
2013-08-03,100,76.0,,0.76,76.0
2013-08-04,99,76.0,,0.76,75.24
2013-08-05,85,76.0,,0.76,64.6
2013-08-06,92,76.0,,0.76,69.92
2013-08-07,88,76.0,,0.76,66.88
2013-08-08,97,76.0,,0.76,73.72
2013-08-09,91,76.0,,0.76,69.16
2013-08-10,94,76.0,,0.76,71.44
2013-08-11,86,76.0,,0.76,65.36
2013-08-12,88,76.0,,0.76,66.88
2013-08-13,98,76.0,,0.76,74.48
2013-08-14,85,76.0,,0.76,64.6
2013-08-15,77,76.0,,0.76,58.52
2013-08-16,86,76.0,,0.76,65.36
2013-08-17,88,76.0,,0.76,66.88
2013-08-18,82,76.0,,0.76,62.32
2013-08-19,82,76.0,,0.76,62.32
2013-08-20,88,76.0,,0.76,66.88
2013-08-21,88,76.0,,0.76,66.88
2013-08-22,86,76.0,,0.76,65.36
2013-08-23,93,76.0,,0.76,70.68
2013-08-24,86,76.0,,0.76,65.36
2013-08-25,95,76.0,,0.76,72.2
2013-08-26,87,76.0,,0.76,66.12
2013-08-27,79,76.0,,0.76,60.04
2013-08-28,82,76.0,,0.76,62.32
2013-08-29,77,76.0,,0.76,58.52
2013-08-30,92,76.0,,0.76,69.92
2013-08-31,79,76.0,,0.76,60.04
2013-09-01,81,76.0,False,0.76,61.56
2013-09-02,75,76.0,,0.76,57.0
2013-09-03,89,76.0,,0.76,67.64
2013-09-04,89,76.0,,0.76,67.64
2013-09-05,79,76.0,,0.76,60.04
2013-09-06,95,76.0,,0.76,72.2
2013-09-07,90,76.0,,0.76,68.4
2013-09-08,80,76.0,,0.76,60.8
2013-09-09,75,76.0,,0.76,57.0
2013-09-10,85,76.0,,0.76,64.6
2013-09-11,88,76.0,,0.76,66.88
2013-09-12,100,76.0,,0.76,76.0
2013-09-13,80,76.0,,0.76,60.8
2013-09-14,80,76.0,,0.76,60.8
2013-09-15,77,76.0,,0.76,58.52
2013-09-16,76,76.0,,0.76,57.76
2013-09-17,86,76.0,,0.76,65.36
2013-09-18,89,76.0,,0.76,67.64
2013-09-19,74,76.0,,0.76,56.24
2013-09-20,81,76.0,,0.76,61.56
2013-09-21,81,76.0,,0.76,61.56
2013-09-22,67,76.0,,0.76,50.92
2013-09-23,77,76.0,,0.76,58.52
2013-09-24,88,76.0,,0.76,66.88
2013-09-25,82,76.0,,0.76,62.32
2013-09-26,78,76.0,,0.76,59.28
2013-09-27,84,76.0,,0.76,63.84
2013-09-28,82,76.0,,0.76,62.32
2013-09-29,71,76.0,,0.76,53.96
2013-09-30,81,76.0,,0.76,61.56
2013-10-01,85,77.0,False,0.77,65.45
2013-10-02,80,77.0,,0.77,61.6
2013-10-03,100,77.0,,0.77,77.0
2013-10-04,86,77.0,,0.77,66.22
2013-10-05,76,77.0,,0.77,58.52
2013-10-06,79,77.0,,0.77,60.83
2013-10-07,84,77.0,,0.77,64.68
2013-10-08,80,77.0,,0.77,61.6
2013-10-09,94,77.0,,0.77,72.38
2013-10-10,78,77.0,,0.77,60.06
2013-10-11,82,77.0,,0.77,63.14
2013-10-12,82,77.0,,0.77,63.14
2013-10-13,77,77.0,,0.77,59.29
2013-10-14,76,77.0,,0.77,58.52
2013-10-15,82,77.0,,0.77,63.14
2013-10-16,88,77.0,,0.77,67.76
2013-10-17,79,77.0,,0.77,60.83
2013-10-18,98,77.0,,0.77,75.46000000000001
2013-10-19,85,77.0,,0.77,65.45
2013-10-20,85,77.0,,0.77,65.45
2013-10-21,87,77.0,,0.77,66.99
2013-10-22,89,77.0,,0.77,68.53
2013-10-23,87,77.0,,0.77,66.99
2013-10-24,89,77.0,,0.77,68.53
2013-10-25,91,77.0,,0.77,70.07000000000001
2013-10-26,88,77.0,,0.77,67.76
2013-10-27,79,77.0,,0.77,60.83
2013-10-28,87,77.0,,0.77,66.99
2013-10-29,95,77.0,,0.77,73.15
2013-10-30,90,77.0,,0.77,69.3
2013-10-31,74,77.0,,0.77,56.980000000000004
2013-11-01,83,78.0,False,0.78,64.74000000000001
2013-11-02,100,78.0,,0.78,78.0
2013-11-03,81,78.0,,0.78,63.18
2013-11-04,75,78.0,,0.78,58.5
2013-11-05,93,78.0,,0.78,72.54
2013-11-06,92,78.0,,0.78,71.76
2013-11-07,99,78.0,,0.78,77.22
2013-11-08,88,78.0,,0.78,68.64
2013-11-09,95,78.0,,0.78,74.10000000000001
2013-11-10,88,78.0,,0.78,68.64
2013-11-11,88,78.0,,0.78,68.64
2013-11-12,88,78.0,,0.78,68.64
2013-11-13,86,78.0,,0.78,67.08
2013-11-14,91,78.0,,0.78,70.98
2013-11-15,89,78.0,,0.78,69.42
2013-11-16,84,78.0,,0.78,65.52
2013-11-17,88,78.0,,0.78,68.64
2013-11-18,91,78.0,,0.78,70.98
2013-11-19,94,78.0,,0.78,73.32000000000001
2013-11-20,96,78.0,,0.78,74.88
2013-11-21,94,78.0,,0.78,73.32000000000001
2013-11-22,93,78.0,,0.78,72.54
2013-11-23,89,78.0,,0.78,69.42
2013-11-24,79,78.0,,0.78,61.620000000000005
2013-11-25,89,78.0,,0.78,69.42
2013-11-26,89,78.0,,0.78,69.42
2013-11-27,85,78.0,,0.78,66.3
2013-11-28,67,78.0,,0.78,52.260000000000005
2013-11-29,79,78.0,,0.78,61.620000000000005
2013-11-30,86,78.0,,0.78,67.08
2013-12-01,70,77.0,False,0.77,53.9
2013-12-02,78,77.0,,0.77,60.06
2013-12-03,81,77.0,,0.77,62.370000000000005
2013-12-04,100,77.0,,0.77,77.0
2013-12-05,78,77.0,,0.77,60.06
2013-12-06,71,77.0,,0.77,54.67
2013-12-07,69,77.0,,0.77,53.13
2013-12-08,69,77.0,,0.77,53.13
2013-12-09,71,77.0,,0.77,54.67
2013-12-10,79,77.0,,0.77,60.83
2013-12-11,65,77.0,,0.77,50.050000000000004
2013-12-12,71,77.0,,0.77,54.67
2013-12-13,75,77.0,,0.77,57.75
2013-12-14,67,77.0,,0.77,51.59
2013-12-15,76,77.0,,0.77,58.52
2013-12-16,79,77.0,,0.77,60.83
2013-12-17,77,77.0,,0.77,59.29
2013-12-18,74,77.0,,0.77,56.980000000000004
2013-12-19,66,77.0,,0.77,50.82
2013-12-20,71,77.0,,0.77,54.67
2013-12-21,66,77.0,,0.77,50.82
2013-12-22,77,77.0,,0.77,59.29
2013-12-23,82,77.0,,0.77,63.14
2013-12-24,73,77.0,,0.77,56.21
2013-12-25,73,77.0,,0.77,56.21
2013-12-26,75,77.0,,0.77,57.75
2013-12-27,78,77.0,,0.77,60.06
2013-12-28,82,77.0,,0.77,63.14
2013-12-29,75,77.0,,0.77,57.75
2013-12-30,82,77.0,,0.77,63.14
2013-12-31,81,77.0,,0.77,62.370000000000005
2014-01-01,83,80.0,False,0.8,66.4
2014-01-02,68,80.0,,0.8,54.400000000000006
2014-01-03,74,80.0,,0.8,59.2
2014-01-04,86,80.0,,0.8,68.8
2014-01-05,78,80.0,,0.8,62.400000000000006
2014-01-06,71,80.0,,0.8,56.800000000000004
2014-01-07,82,80.0,,0.8,65.60000000000001
2014-01-08,97,80.0,,0.8,77.60000000000001
2014-01-09,92,80.0,,0.8,73.60000000000001
2014-01-10,86,80.0,,0.8,68.8
2014-01-11,82,80.0,,0.8,65.60000000000001
2014-01-12,93,80.0,,0.8,74.4
2014-01-13,71,80.0,,0.8,56.800000000000004
2014-01-14,75,80.0,,0.8,60.0
2014-01-15,88,80.0,,0.8,70.4
2014-01-16,90,80.0,,0.8,72.0
2014-01-17,88,80.0,,0.8,70.4
2014-01-18,89,80.0,,0.8,71.2
2014-01-19,83,80.0,,0.8,66.4
2014-01-20,83,80.0,,0.8,66.4
2014-01-21,81,80.0,,0.8,64.8
2014-01-22,96,80.0,,0.8,76.80000000000001
2014-01-23,86,80.0,,0.8,68.8
2014-01-24,76,80.0,,0.8,60.800000000000004
2014-01-25,100,80.0,,0.8,80.0
2014-01-26,83,80.0,,0.8,66.4
2014-01-27,82,80.0,,0.8,65.60000000000001
2014-01-28,76,80.0,,0.8,60.800000000000004
2014-01-29,81,80.0,,0.8,64.8
2014-01-30,86,80.0,,0.8,68.8
2014-01-31,89,80.0,,0.8,71.2
2014-02-01,89,78.0,False,0.78,69.42
2014-02-02,76,78.0,,0.78,59.28
2014-02-03,68,78.0,,0.78,53.04
2014-02-04,89,78.0,,0.78,69.42
2014-02-05,80,78.0,,0.78,62.400000000000006
2014-02-06,78,78.0,,0.78,60.84
2014-02-07,85,78.0,,0.78,66.3
2014-02-08,88,78.0,,0.78,68.64
2014-02-09,83,78.0,,0.78,64.74000000000001
2014-02-10,88,78.0,,0.78,68.64
2014-02-11,79,78.0,,0.78,61.620000000000005
2014-02-12,90,78.0,,0.78,70.2
2014-02-13,92,78.0,,0.78,71.76
2014-02-14,100,78.0,,0.78,78.0
2014-02-15,93,78.0,,0.78,72.54
2014-02-16,81,78.0,,0.78,63.18
2014-02-17,86,78.0,,0.78,67.08
2014-02-18,75,78.0,,0.78,58.5
2014-02-19,81,78.0,,0.78,63.18
2014-02-20,79,78.0,,0.78,61.620000000000005
2014-02-21,84,78.0,,0.78,65.52
2014-02-22,75,78.0,,0.78,58.5
2014-02-23,83,78.0,,0.78,64.74000000000001
2014-02-24,78,78.0,,0.78,60.84
2014-02-25,83,78.0,,0.78,64.74000000000001
2014-02-26,86,78.0,,0.78,67.08
2014-02-27,84,78.0,,0.78,65.52
2014-02-28,79,78.0,,0.78,61.620000000000005
2014-03-01,83,75.0,False,0.75,62.25
2014-03-02,69,75.0,,0.75,51.75
2014-03-03,74,75.0,,0.75,55.5
2014-03-04,83,75.0,,0.75,62.25
2014-03-05,85,75.0,,0.75,63.75
2014-03-06,98,75.0,,0.75,73.5
2014-03-07,84,75.0,,0.75,63.0
2014-03-08,94,75.0,,0.75,70.5
2014-03-09,90,75.0,,0.75,67.5
2014-03-10,85,75.0,,0.75,63.75
2014-03-11,89,75.0,,0.75,66.75
2014-03-12,79,75.0,,0.75,59.25
2014-03-13,95,75.0,,0.75,71.25
2014-03-14,88,75.0,,0.75,66.0
2014-03-15,89,75.0,,0.75,66.75
2014-03-16,80,75.0,,0.75,60.0
2014-03-17,86,75.0,,0.75,64.5
2014-03-18,84,75.0,,0.75,63.0
2014-03-19,92,75.0,,0.75,69.0
2014-03-20,88,75.0,,0.75,66.0
2014-03-21,84,75.0,,0.75,63.0
2014-03-22,100,75.0,,0.75,75.0
2014-03-23,88,75.0,,0.75,66.0
2014-03-24,88,75.0,,0.75,66.0
2014-03-25,97,75.0,,0.75,72.75
2014-03-26,93,75.0,,0.75,69.75
2014-03-27,91,75.0,,0.75,68.25
2014-03-28,94,75.0,,0.75,70.5
2014-03-29,97,75.0,,0.75,72.75
2014-03-30,83,75.0,,0.75,62.25
2014-03-31,96,75.0,,0.75,72.0
2014-04-01,96,75.0,False,0.75,72.0
2014-04-02,94,75.0,,0.75,70.5
2014-04-03,95,75.0,,0.75,71.25
2014-04-04,96,75.0,,0.75,72.0
2014-04-05,88,75.0,,0.75,66.0
2014-04-06,86,75.0,,0.75,64.5
2014-04-07,89,75.0,,0.75,66.75
2014-04-08,84,75.0,,0.75,63.0
2014-04-09,91,75.0,,0.75,68.25
2014-04-10,92,75.0,,0.75,69.0
2014-04-11,90,75.0,,0.75,67.5
2014-04-12,94,75.0,,0.75,70.5
2014-04-13,86,75.0,,0.75,64.5
2014-04-14,81,75.0,,0.75,60.75
2014-04-15,89,75.0,,0.75,66.75
2014-04-16,90,75.0,,0.75,67.5
2014-04-17,91,75.0,,0.75,68.25
2014-04-18,87,75.0,,0.75,65.25
2014-04-19,90,75.0,,0.75,67.5
2014-04-20,99,75.0,,0.75,74.25
2014-04-21,89,75.0,,0.75,66.75
2014-04-22,94,75.0,,0.75,70.5
2014-04-23,92,75.0,,0.75,69.0
2014-04-24,92,75.0,,0.75,69.0
2014-04-25,88,75.0,,0.75,66.0
2014-04-26,100,75.0,,0.75,75.0
2014-04-27,90,75.0,,0.75,67.5
2014-04-28,93,75.0,,0.75,69.75
2014-04-29,95,75.0,,0.75,71.25
2014-04-30,90,75.0,,0.75,67.5
2014-05-01,89,74.0,False,0.74,65.86
2014-05-02,94,74.0,,0.74,69.56
2014-05-03,82,74.0,,0.74,60.68
2014-05-04,89,74.0,,0.74,65.86
2014-05-05,84,74.0,,0.74,62.16
2014-05-06,92,74.0,,0.74,68.08
2014-05-07,94,74.0,,0.74,69.56
2014-05-08,83,74.0,,0.74,61.42
2014-05-09,83,74.0,,0.74,61.42
2014-05-10,78,74.0,,0.74,57.72
2014-05-11,81,74.0,,0.74,59.94
2014-05-12,90,74.0,,0.74,66.6
2014-05-13,81,74.0,,0.74,59.94
2014-05-14,91,74.0,,0.74,67.34
2014-05-15,94,74.0,,0.74,69.56
2014-05-16,94,74.0,,0.74,69.56
2014-05-17,85,74.0,,0.74,62.9
2014-05-18,100,74.0,,0.74,74.0
2014-05-19,92,74.0,,0.74,68.08
2014-05-20,79,74.0,,0.74,58.46
2014-05-21,86,74.0,,0.74,63.64
2014-05-22,86,74.0,,0.74,63.64
2014-05-23,92,74.0,,0.74,68.08
2014-05-24,89,74.0,,0.74,65.86
2014-05-25,76,74.0,,0.74,56.24
2014-05-26,77,74.0,,0.74,56.98
2014-05-27,75,74.0,,0.74,55.5
2014-05-28,82,74.0,,0.74,60.68
2014-05-29,89,74.0,,0.74,65.86
2014-05-30,89,74.0,,0.74,65.86
2014-05-31,86,74.0,,0.74,63.64
2014-06-01,91,72.0,False,0.72,65.52
2014-06-02,81,72.0,,0.72,58.32
2014-06-03,91,72.0,,0.72,65.52
2014-06-04,83,72.0,,0.72,59.76
2014-06-05,90,72.0,,0.72,64.8
2014-06-06,84,72.0,,0.72,60.48
2014-06-07,81,72.0,,0.72,58.32
2014-06-08,86,72.0,,0.72,61.919999999999995
2014-06-09,96,72.0,,0.72,69.12
2014-06-10,88,72.0,,0.72,63.36
2014-06-11,82,72.0,,0.72,59.04
2014-06-12,93,72.0,,0.72,66.96
2014-06-13,78,72.0,,0.72,56.16
2014-06-14,100,72.0,,0.72,72.0
2014-06-15,80,72.0,,0.72,57.599999999999994
2014-06-16,81,72.0,,0.72,58.32
2014-06-17,87,72.0,,0.72,62.64
2014-06-18,86,72.0,,0.72,61.919999999999995
2014-06-19,83,72.0,,0.72,59.76
2014-06-20,89,72.0,,0.72,64.08
2014-06-21,89,72.0,,0.72,64.08
2014-06-22,79,72.0,,0.72,56.879999999999995
2014-06-23,96,72.0,,0.72,69.12
2014-06-24,82,72.0,,0.72,59.04
2014-06-25,94,72.0,,0.72,67.67999999999999
2014-06-26,87,72.0,,0.72,62.64
2014-06-27,87,72.0,,0.72,62.64
2014-06-28,82,72.0,,0.72,59.04
2014-06-29,84,72.0,,0.72,60.48
2014-06-30,86,72.0,,0.72,61.919999999999995
2014-07-01,87,77.0,False,0.77,66.99
2014-07-02,89,77.0,,0.77,68.53
2014-07-03,83,77.0,,0.77,63.910000000000004
2014-07-04,85,77.0,,0.77,65.45
2014-07-05,81,77.0,,0.77,62.370000000000005
2014-07-06,90,77.0,,0.77,69.3
2014-07-07,87,77.0,,0.77,66.99
2014-07-08,89,77.0,,0.77,68.53
2014-07-09,91,77.0,,0.77,70.07000000000001
2014-07-10,93,77.0,,0.77,71.61
2014-07-11,88,77.0,,0.77,67.76
2014-07-12,92,77.0,,0.77,70.84
2014-07-13,91,77.0,,0.77,70.07000000000001
2014-07-14,98,77.0,,0.77,75.46000000000001
2014-07-15,87,77.0,,0.77,66.99
2014-07-16,88,77.0,,0.77,67.76
2014-07-17,83,77.0,,0.77,63.910000000000004
2014-07-18,91,77.0,,0.77,70.07000000000001
2014-07-19,96,77.0,,0.77,73.92
2014-07-20,96,77.0,,0.77,73.92
2014-07-21,88,77.0,,0.77,67.76
2014-07-22,91,77.0,,0.77,70.07000000000001
2014-07-23,100,77.0,,0.77,77.0
2014-07-24,86,77.0,,0.77,66.22
2014-07-25,93,77.0,,0.77,71.61
2014-07-26,89,77.0,,0.77,68.53
2014-07-27,88,77.0,,0.77,67.76
2014-07-28,92,77.0,,0.77,70.84
2014-07-29,94,77.0,,0.77,72.38
2014-07-30,99,77.0,,0.77,76.23
2014-07-31,94,77.0,,0.77,72.38
2014-08-01,82,75.0,False,0.75,61.5
2014-08-02,85,75.0,,0.75,63.75
2014-08-03,83,75.0,,0.75,62.25
2014-08-04,87,75.0,,0.75,65.25
2014-08-05,83,75.0,,0.75,62.25
2014-08-06,87,75.0,,0.75,65.25
2014-08-07,88,75.0,,0.75,66.0
2014-08-08,88,75.0,,0.75,66.0
2014-08-09,88,75.0,,0.75,66.0
2014-08-10,76,75.0,,0.75,57.0
2014-08-11,80,75.0,,0.75,60.0
2014-08-12,77,75.0,,0.75,57.75
2014-08-13,83,75.0,,0.75,62.25
2014-08-14,83,75.0,,0.75,62.25
2014-08-15,87,75.0,,0.75,65.25
2014-08-16,88,75.0,,0.75,66.0
2014-08-17,86,75.0,,0.75,64.5
2014-08-18,91,75.0,,0.75,68.25
2014-08-19,91,75.0,,0.75,68.25
2014-08-20,94,75.0,,0.75,70.5
2014-08-21,88,75.0,,0.75,66.0
2014-08-22,90,75.0,,0.75,67.5
2014-08-23,92,75.0,,0.75,69.0
2014-08-24,100,75.0,,0.75,75.0
2014-08-25,90,75.0,,0.75,67.5
2014-08-26,99,75.0,,0.75,74.25
2014-08-27,89,75.0,,0.75,66.75
2014-08-28,91,75.0,,0.75,68.25
2014-08-29,81,75.0,,0.75,60.75
2014-08-30,75,75.0,,0.75,56.25
2014-08-31,84,75.0,,0.75,63.0
2014-09-01,83,75.0,False,0.75,62.25
2014-09-02,96,75.0,,0.75,72.0
2014-09-03,89,75.0,,0.75,66.75
2014-09-04,86,75.0,,0.75,64.5
2014-09-05,76,75.0,,0.75,57.0
2014-09-06,78,75.0,,0.75,58.5
2014-09-07,89,75.0,,0.75,66.75
2014-09-08,80,75.0,,0.75,60.0
2014-09-09,78,75.0,,0.75,58.5
2014-09-10,77,75.0,,0.75,57.75
2014-09-11,89,75.0,,0.75,66.75
2014-09-12,89,75.0,,0.75,66.75
2014-09-13,81,75.0,,0.75,60.75
2014-09-14,88,75.0,,0.75,66.0
2014-09-15,79,75.0,,0.75,59.25
2014-09-16,87,75.0,,0.75,65.25
2014-09-17,100,75.0,,0.75,75.0
2014-09-18,82,75.0,,0.75,61.5
2014-09-19,82,75.0,,0.75,61.5
2014-09-20,80,75.0,,0.75,60.0
2014-09-21,77,75.0,,0.75,57.75
2014-09-22,85,75.0,,0.75,63.75
2014-09-23,85,75.0,,0.75,63.75
2014-09-24,85,75.0,,0.75,63.75
2014-09-25,87,75.0,,0.75,65.25
2014-09-26,88,75.0,,0.75,66.0
2014-09-27,85,75.0,,0.75,63.75
2014-09-28,87,75.0,,0.75,65.25
2014-09-29,95,75.0,,0.75,71.25
2014-09-30,84,75.0,,0.75,63.0
2014-10-01,93,74.0,False,0.74,68.82
2014-10-02,88,74.0,,0.74,65.12
2014-10-03,98,74.0,,0.74,72.52
2014-10-04,98,74.0,,0.74,72.52
2014-10-05,84,74.0,,0.74,62.16
2014-10-06,90,74.0,,0.74,66.6
2014-10-07,96,74.0,,0.74,71.03999999999999
2014-10-08,99,74.0,,0.74,73.26
2014-10-09,99,74.0,,0.74,73.26
2014-10-10,100,74.0,,0.74,74.0
2014-10-11,97,74.0,,0.74,71.78
2014-10-12,91,74.0,,0.74,67.34
2014-10-13,82,74.0,,0.74,60.68
2014-10-14,97,74.0,,0.74,71.78
2014-10-15,97,74.0,,0.74,71.78
2014-10-16,100,74.0,,0.74,74.0
2014-10-17,92,74.0,,0.74,68.08
2014-10-18,91,74.0,,0.74,67.34
2014-10-19,92,74.0,,0.74,68.08
2014-10-20,93,74.0,,0.74,68.82
2014-10-21,96,74.0,,0.74,71.03999999999999
2014-10-22,98,74.0,,0.74,72.52
2014-10-23,92,74.0,,0.74,68.08
2014-10-24,93,74.0,,0.74,68.82
2014-10-25,93,74.0,,0.74,68.82
2014-10-26,91,74.0,,0.74,67.34
2014-10-27,87,74.0,,0.74,64.38
2014-10-28,90,74.0,,0.74,66.6
2014-10-29,96,74.0,,0.74,71.03999999999999
2014-10-30,87,74.0,,0.74,64.38
2014-10-31,90,74.0,,0.74,66.6
2014-11-01,88,74.0,False,0.74,65.12
2014-11-02,88,74.0,,0.74,65.12
2014-11-03,88,74.0,,0.74,65.12
2014-11-04,92,74.0,,0.74,68.08
2014-11-05,79,74.0,,0.74,58.46
2014-11-06,85,74.0,,0.74,62.9
2014-11-07,92,74.0,,0.74,68.08
2014-11-08,86,74.0,,0.74,63.64
2014-11-09,85,74.0,,0.74,62.9
2014-11-10,95,74.0,,0.74,70.3
2014-11-11,89,74.0,,0.74,65.86
2014-11-12,79,74.0,,0.74,58.46
2014-11-13,85,74.0,,0.74,62.9
2014-11-14,82,74.0,,0.74,60.68
2014-11-15,96,74.0,,0.74,71.03999999999999
2014-11-16,80,74.0,,0.74,59.2
2014-11-17,87,74.0,,0.74,64.38
2014-11-18,86,74.0,,0.74,63.64
2014-11-19,81,74.0,,0.74,59.94
2014-11-20,89,74.0,,0.74,65.86
2014-11-21,95,74.0,,0.74,70.3
2014-11-22,100,74.0,,0.74,74.0
2014-11-23,76,74.0,,0.74,56.24
2014-11-24,88,74.0,,0.74,65.12
2014-11-25,83,74.0,,0.74,61.42
2014-11-26,79,74.0,,0.74,58.46
2014-11-27,82,74.0,,0.74,60.68
2014-11-28,92,74.0,,0.74,68.08
2014-11-29,83,74.0,,0.74,61.42
2014-11-30,78,74.0,,0.74,57.72
2014-12-01,81,75.0,False,0.75,60.75
2014-12-02,94,75.0,,0.75,70.5
2014-12-03,90,75.0,,0.75,67.5
2014-12-04,92,75.0,,0.75,69.0
2014-12-05,88,75.0,,0.75,66.0
2014-12-06,100,75.0,,0.75,75.0
2014-12-07,87,75.0,,0.75,65.25
2014-12-08,92,75.0,,0.75,69.0
2014-12-09,88,75.0,,0.75,66.0
2014-12-10,94,75.0,,0.75,70.5
2014-12-11,93,75.0,,0.75,69.75
2014-12-12,96,75.0,,0.75,72.0
2014-12-13,92,75.0,,0.75,69.0
2014-12-14,94,75.0,,0.75,70.5
2014-12-15,86,75.0,,0.75,64.5
2014-12-16,97,75.0,,0.75,72.75
2014-12-17,92,75.0,,0.75,69.0
2014-12-18,84,75.0,,0.75,63.0
2014-12-19,98,75.0,,0.75,73.5
2014-12-20,90,75.0,,0.75,67.5
2014-12-21,91,75.0,,0.75,68.25
2014-12-22,88,75.0,,0.75,66.0
2014-12-23,97,75.0,,0.75,72.75
2014-12-24,86,75.0,,0.75,64.5
2014-12-25,66,75.0,,0.75,49.5
2014-12-26,85,75.0,,0.75,63.75
2014-12-27,90,75.0,,0.75,67.5
2014-12-28,91,75.0,,0.75,68.25
2014-12-29,95,75.0,,0.75,71.25
2014-12-30,91,75.0,,0.75,68.25
2014-12-31,90,75.0,,0.75,67.5
2015-01-01,78,76.0,False,0.76,59.28
2015-01-02,86,76.0,,0.76,65.36
2015-01-03,98,76.0,,0.76,74.48
2015-01-04,83,76.0,,0.76,63.08
2015-01-05,84,76.0,,0.76,63.84
2015-01-06,88,76.0,,0.76,66.88
2015-01-07,89,76.0,,0.76,67.64
2015-01-08,89,76.0,,0.76,67.64
2015-01-09,93,76.0,,0.76,70.68
2015-01-10,89,76.0,,0.76,67.64
2015-01-11,89,76.0,,0.76,67.64
2015-01-12,93,76.0,,0.76,70.68
2015-01-13,90,76.0,,0.76,68.4
2015-01-14,85,76.0,,0.76,64.6
2015-01-15,92,76.0,,0.76,69.92
2015-01-16,96,76.0,,0.76,72.96000000000001
